
[00:00:00.000 --> 00:00:02.800]  今天會看林前的第七章
[00:04:40.320 --> 00:04:42.720]  在當中先看
[00:04:42.720 --> 00:04:45.160]  我會分大概三段經文
[00:04:45.160 --> 00:04:46.040]  和大家一起看
[00:04:46.040 --> 00:04:48.520]  我們先看七章的二十五節
[00:04:48.520 --> 00:04:49.840]  到二十八節
[00:04:49.840 --> 00:04:51.440]  我們一起如果找到的話
[00:04:51.440 --> 00:04:52.040]  看完綱目
[00:04:52.040 --> 00:04:53.280]  或者看你自己手上的聖經
[00:04:53.280 --> 00:04:54.960]  你要讀了這段經文
[00:04:54.960 --> 00:04:56.480]  預備起
[00:04:56.480 --> 00:04:58.440]  論道同生的人
[00:04:58.440 --> 00:05:00.600]  我沒有主的命令
[00:05:00.600 --> 00:05:02.640]  但我既蒙主連說
[00:05:02.640 --> 00:05:04.640]  能作忠心的人
[00:05:04.640 --> 00:05:08.000]  就把自己的意見告訴你們
[00:05:08.000 --> 00:05:10.120]  因現今的艱難
[00:05:10.120 --> 00:05:15.480]  據我看來 人不如守素安常才好
[00:05:15.480 --> 00:05:17.680]  你有妻子前著
[00:05:17.680 --> 00:05:19.720]  就不要求脫離
[00:05:19.720 --> 00:05:22.160]  你沒有妻子前著
[00:05:22.160 --> 00:05:24.640]  就不要求妻子
[00:05:24.640 --> 00:05:27.760]  你若娶妻 定不是犯罪
[00:05:27.760 --> 00:05:31.200]  處女若出嫁 也不是犯罪
[00:05:31.200 --> 00:05:34.600]  然而這等人欲生必受苦難
[00:05:34.600 --> 00:05:37.720]  我卻願意你們免這苦難
[00:05:37.720 --> 00:05:39.160]  基本上大家留意聖經
[00:05:39.160 --> 00:05:43.120]  這裏不是單單提及女性或男性
[00:05:43.120 --> 00:05:47.160]  你大致上把它形容為男男女女都可以
[00:05:47.160 --> 00:05:50.320]  譬如你有妻子就不要求脫離
[00:05:50.320 --> 00:05:53.320]  代表你有丈夫就不要求脫離丈夫
[00:05:53.320 --> 00:05:54.440]  大家要明白
[00:05:54.440 --> 00:05:56.160]  意思就是這樣
[00:05:56.160 --> 00:05:59.200]  我給大家第一個觀念是甚麼呢
[00:05:59.200 --> 00:06:01.280]  這裏好像是否提醒我們
[00:06:01.280 --> 00:06:03.480]  其實我們最好單身
[00:06:03.480 --> 00:06:05.320]  以前有一首歌
[00:06:05.320 --> 00:06:07.880]  流行曲叫《孤身走我路》
[00:06:07.880 --> 00:06:13.200]  這是否鼓勵我們單身是最好呢
[00:06:13.200 --> 00:06:17.640]  保羅對於結婚與否的意見是怎樣呢
[00:06:17.640 --> 00:06:19.400]  這裏很清楚提及
[00:06:19.400 --> 00:06:22.280]  保羅鼓不鼓勵人結婚呢
[00:06:22.280 --> 00:06:24.920]  鼓不鼓勵呢
[00:06:24.920 --> 00:06:27.000]  大家不敢回答
[00:06:27.000 --> 00:06:28.680]  保羅講得很清楚
[00:06:28.680 --> 00:06:30.400]  他不是那麼鼓勵
[00:06:30.400 --> 00:06:34.440]  他說你有妻子就繼續
[00:06:34.440 --> 00:06:36.880]  沒有就千萬不要求
[00:06:36.880 --> 00:06:42.920]  很明顯這是保羅對於結婚與否的意見
[00:06:42.920 --> 00:06:46.280]  這純粹是個人意見
[00:06:46.280 --> 00:06:47.960]  保羅自己的個人意見
[00:06:47.960 --> 00:06:49.720]  大家要這樣聽
[00:06:49.720 --> 00:06:51.120]  這是保羅的意見
[00:06:51.120 --> 00:06:52.480]  他一開始說
[00:06:52.480 --> 00:06:54.360]  論到同身的人廿五折
[00:06:54.360 --> 00:06:55.480]  我母主的命令
[00:06:55.480 --> 00:06:57.400]  但我夢主的連率
[00:06:57.400 --> 00:07:00.280]  作中心的人就將自己的意見告訴你
[00:07:00.280 --> 00:07:02.440]  這真是保羅的意見
[00:07:02.440 --> 00:07:04.560]  所以你說結婚也好
[00:07:04.560 --> 00:07:06.920]  你跟保羅有不同的也不要緊
[00:07:06.920 --> 00:07:08.280]  保羅個人意見
[00:07:08.280 --> 00:07:09.560]  你也有個人意見
[00:07:09.560 --> 00:07:12.440]  現代社會是最流行的
[00:07:12.440 --> 00:07:13.920]  人人都可以有說法
[00:07:13.920 --> 00:07:14.840]  你講你的
[00:07:14.840 --> 00:07:15.560]  我講我的
[00:07:15.560 --> 00:07:16.840]  贊成去中環
[00:07:16.840 --> 00:07:18.320]  不贊成去中環也可以
[00:07:18.320 --> 00:07:19.400]  每個人都不同
[00:07:19.400 --> 00:07:21.560]  這某程度上是保羅的意見
[00:07:21.560 --> 00:07:24.200]  當然保羅的意見是有份量的
[00:07:24.200 --> 00:07:25.160]  如果大家去到
[00:07:25.160 --> 00:07:28.160]  在臨前第七章最後一節的時候
[00:07:28.160 --> 00:07:31.960]  去講到我自己是被神的靈感動
[00:07:31.960 --> 00:07:34.760]  即是臨前第七章第四十節
[00:07:34.760 --> 00:07:37.240]  所以我相信保羅的教導
[00:07:37.240 --> 00:07:38.960]  是有一個很有份量的教導
[00:07:38.960 --> 00:07:42.360]  我們應該要留心聽
[00:07:42.360 --> 00:07:45.720]  然後我想和大家分析清楚
[00:07:45.720 --> 00:07:48.920]  單身和獨身的一個觀念
[00:07:48.920 --> 00:07:52.880]  這個有時在教會的群體裏會用多一點
[00:07:52.880 --> 00:07:54.120]  如果你在外面的人
[00:07:54.120 --> 00:07:57.760]  會覺得單身和獨身都一樣
[00:07:57.760 --> 00:07:59.560]  英文可能叫single
[00:07:59.560 --> 00:08:02.160]  這樣就可以了,沒什麼特別
[00:08:02.160 --> 00:08:05.120]  所以我想和大家了解教會的處境
[00:08:05.120 --> 00:08:07.840]  或者我們教會通常講的時候
[00:08:07.840 --> 00:08:10.640]  單身和獨身是有些不同的
[00:08:10.640 --> 00:08:12.480]  我們先看兩節經文
[00:08:12.480 --> 00:08:14.400]  在馬達科音的十九章
[00:08:14.400 --> 00:08:16.160]  第十和第十一節
[00:08:16.160 --> 00:08:17.160]  找到的一起讀
[00:08:17.160 --> 00:08:18.280]  預備起
[00:08:18.280 --> 00:08:20.240]  門徒對耶穌說
[00:08:20.240 --> 00:08:22.800]  人和妻子既是者讓
[00:08:22.800 --> 00:08:24.680]  倒不如不娶
[00:08:24.680 --> 00:08:25.680]  耶穌說
[00:08:25.680 --> 00:08:28.920]  這話不是人都能領受的
[00:08:28.920 --> 00:08:32.120]  唯獨至急誰才能領受
[00:08:32.120 --> 00:08:33.720]  上下文我就不和大家讀完
[00:08:33.720 --> 00:08:35.240]  不過最主要這段經文
[00:08:35.240 --> 00:08:36.680]  如果大家已婚人士
[00:08:36.680 --> 00:08:39.080]  基本上都在教會行禮
[00:08:39.080 --> 00:08:40.880]  通常都會聽到一句話
[00:08:40.880 --> 00:08:43.280]  就是神所配合的人不能分開
[00:08:43.280 --> 00:08:45.840]  這個就在馬達科音十九章
[00:08:45.840 --> 00:08:47.640]  上下文裏面出來的
[00:08:47.640 --> 00:08:48.960]  在這裏提什麼呢?
[00:08:48.960 --> 00:08:51.360]  單身和獨身的不同
[00:08:51.360 --> 00:08:52.760]  我們一般人講的單身
[00:08:52.760 --> 00:08:54.960]  可能就是你填一個婚姻的
[00:08:54.960 --> 00:08:56.480]  所謂你填一些表
[00:08:56.480 --> 00:08:58.160]  你填你的婚姻狀態
[00:08:58.160 --> 00:08:59.400]  你還未結婚
[00:08:59.400 --> 00:09:00.520]  你沒有配偶
[00:09:00.520 --> 00:09:02.440]  這個就是單身的情況
[00:09:02.440 --> 00:09:05.320]  但獨身其實是我們教會裏面
[00:09:05.320 --> 00:09:06.400]  比較多一些
[00:09:06.400 --> 00:09:07.840]  有時候在聖經裏面
[00:09:07.840 --> 00:09:11.280]  引申出來一個我們的觀念
[00:09:11.280 --> 00:09:12.680]  獨身就是說這個人
[00:09:12.680 --> 00:09:15.480]  可能去自己的立志
[00:09:15.480 --> 00:09:16.960]  去自己立定這個志向
[00:09:16.960 --> 00:09:18.880]  去覺得我不會結婚
[00:09:18.880 --> 00:09:21.000]  或者有些人覺得
[00:09:21.000 --> 00:09:24.400]  這個是來自一個神給他的恩賜
[00:09:24.400 --> 00:09:26.720]  所以他不會結婚
[00:09:26.720 --> 00:09:29.480]  所以有少少有同一個叫天生出來
[00:09:29.480 --> 00:09:31.720]  可能是不能夠結婚的人
[00:09:31.720 --> 00:09:32.640]  都有的
[00:09:32.640 --> 00:09:35.720]  這個都是我們會在聖經裏面十九章
[00:09:35.720 --> 00:09:37.400]  如果大家回去慢慢看都有
[00:09:37.400 --> 00:09:38.920]  所以這些人就會是
[00:09:38.920 --> 00:09:40.120]  他們不考慮結婚的
[00:09:40.120 --> 00:09:43.960]  在一段時間裏面
[00:09:43.960 --> 00:09:45.760]  所以我們要很小心講
[00:09:45.760 --> 00:09:46.720]  可能大家都覺得
[00:09:46.720 --> 00:09:47.800]  我不知道你有沒有聽過
[00:09:47.800 --> 00:09:48.680]  有人告訴你
[00:09:48.680 --> 00:09:50.880]  我有獨身的恩賜
[00:09:50.880 --> 00:09:52.800]  其實這個就要很小心講
[00:09:52.800 --> 00:09:54.000]  特別是有時候
[00:09:54.000 --> 00:09:56.560]  我們以前就多一些的
[00:09:56.560 --> 00:09:57.720]  我們在教會裏面
[00:09:57.720 --> 00:10:00.440]  或者是有一些接觸
[00:10:00.440 --> 00:10:03.560]  我可能是講廿多年前
[00:10:03.560 --> 00:10:04.880]  我回教會的時候
[00:10:04.880 --> 00:10:06.000]  我們有時候見到一些
[00:10:06.000 --> 00:10:07.560]  教會裏面有些單身
[00:10:07.560 --> 00:10:09.680]  即是未結婚的傳道人
[00:10:09.680 --> 00:10:10.960]  無論男與女
[00:10:10.960 --> 00:10:13.600]  他們有時候就會提到
[00:10:13.600 --> 00:10:15.560]  他們有些是覺得自己
[00:10:15.560 --> 00:10:16.920]  都不準備結婚的
[00:10:16.920 --> 00:10:19.880]  所以就會帶到一個叫獨身恩賜
[00:10:19.880 --> 00:10:21.280]  但有些他又講得很有趣的
[00:10:21.280 --> 00:10:24.280]  他說我是單身
[00:10:24.280 --> 00:10:25.760]  我就不是獨身
[00:10:25.760 --> 00:10:27.400]  大家要分得很清楚
[00:10:27.400 --> 00:10:29.600]  即是他可能隨時準備
[00:10:29.600 --> 00:10:32.720]  去有仍然機會考慮要結婚
[00:10:32.720 --> 00:10:35.520]  所以這個就是單身和獨身的不同
[00:10:35.520 --> 00:10:36.880]  所以我們要很小心想
[00:10:36.880 --> 00:10:40.400]  如果你和教會的弟兄姊妹分享
[00:10:40.400 --> 00:10:42.280]  我有獨身的恩賜
[00:10:42.280 --> 00:10:44.200]  其實都要很小心的
[00:10:44.200 --> 00:10:46.920]  聖經其實沒有一個很清楚的命令
[00:10:46.920 --> 00:10:47.960]  告訴我
[00:10:47.960 --> 00:10:50.280]  是准許你結婚或者不准結婚
[00:10:50.280 --> 00:10:52.240]  我相信聖經找不到十誡
[00:10:52.240 --> 00:10:53.880]  都不會講你不准結婚
[00:10:53.880 --> 00:10:54.840]  不可結婚
[00:10:54.840 --> 00:10:56.800]  或者不准不結婚
[00:10:56.800 --> 00:10:57.880]  最重要的就是今天
[00:10:57.880 --> 00:11:00.360]  可能這個結婚某程度
[00:11:00.360 --> 00:11:03.200]  都是和你個人的一些意願
[00:11:03.200 --> 00:11:06.480]  或者人生一些經歷裏面有關的
[00:11:06.480 --> 00:11:08.080]  我們這個年代已經不會有什麼
[00:11:08.080 --> 00:11:09.400]  所謂的父母之命
[00:11:09.400 --> 00:11:10.360]  梅雀之言那一類
[00:11:10.360 --> 00:11:11.880]  這麼古老的東西出現
[00:11:11.880 --> 00:11:15.320]  最重要可能是你自己的想法
[00:11:15.320 --> 00:11:17.840]  你自己人生的一些規劃
[00:11:17.840 --> 00:11:18.840]  這段經文
[00:11:18.840 --> 00:11:22.600]  我覺得本來在哥倫多前書的第七章裏面
[00:11:22.600 --> 00:11:27.120]  一開始講到那些所謂輪到同生的人
[00:11:27.120 --> 00:11:29.680]  其實這班人不是泛指一些
[00:11:29.680 --> 00:11:30.960]  所有未結婚的人
[00:11:30.960 --> 00:11:32.160]  其實他在講什麼呢?
[00:11:32.160 --> 00:11:33.600]  這段經文是鼓勵一些
[00:11:33.600 --> 00:11:34.960]  他們曾經立志
[00:11:34.960 --> 00:11:38.040]  很專心侍奉主的信徒
[00:11:38.040 --> 00:11:41.400]  他們更好怎樣來走這條侍奉的路
[00:11:41.400 --> 00:11:43.280]  這是保羅告訴你的
[00:11:43.280 --> 00:11:45.360]  他告訴你不會孤單
[00:11:45.360 --> 00:11:47.200]  你們不會孤單的
[00:11:47.200 --> 00:11:48.520]  有些頂姐妹
[00:11:48.520 --> 00:11:49.200]  有些基督徒
[00:11:49.200 --> 00:11:50.240]  在他們的信仰
[00:11:50.240 --> 00:11:51.160]  在他們的人生路上
[00:11:51.160 --> 00:11:52.920]  他們覺得他們所領受的
[00:11:52.920 --> 00:11:55.080]  就是很想更加專心
[00:11:55.080 --> 00:11:57.960]  他們很想在侍奉神的事情上
[00:11:57.960 --> 00:12:00.840]  或者時間上運用得更加好
[00:12:00.840 --> 00:12:03.320]  所以他們會立志多些時間
[00:12:03.320 --> 00:12:05.960]  來專心侍奉神
[00:12:05.960 --> 00:12:07.360]  為福音的工作
[00:12:07.360 --> 00:12:09.800]  為信仰的一些需要
[00:12:09.800 --> 00:12:11.520]  來做更多事情
[00:12:11.520 --> 00:12:12.760]  所以他們覺得
[00:12:12.760 --> 00:12:16.320]  結婚不是他們一個很重要的考慮
[00:12:16.320 --> 00:12:17.920]  所以保羅特別是鼓勵這班
[00:12:17.920 --> 00:12:20.520]  立志專心侍奉神的人
[00:12:20.520 --> 00:12:22.960]  可以更好走侍奉主的路
[00:12:22.960 --> 00:12:26.680]  因為當時大部分人的環境
[00:12:26.680 --> 00:12:30.960]  都覺得結婚是他們人生必經階段
[00:12:30.960 --> 00:12:32.120]  所以有些人如果立志
[00:12:32.120 --> 00:12:35.400]  很想自己專心侍奉主而不結婚
[00:12:35.400 --> 00:12:37.200]  會被人覺得有點奇怪
[00:12:37.200 --> 00:12:38.600]  在保羅的時候
[00:12:38.600 --> 00:12:39.400]  但保羅提醒他們
[00:12:39.400 --> 00:12:42.280]  你不需要因為別人的眼光
[00:12:42.280 --> 00:12:43.800]  覺得你們好像很特別
[00:12:43.800 --> 00:12:45.960]  以致你們又覺得很孤單
[00:12:45.960 --> 00:12:48.440]  他們不是孤單的
[00:12:48.440 --> 00:12:49.640]  如果大家有時間
[00:12:49.640 --> 00:12:53.280]  我今天會讀獵王機上第十九章
[00:12:53.280 --> 00:12:55.760]  這個也是我最近在教會裡面
[00:12:55.760 --> 00:12:56.920]  講另一篇道的時候
[00:12:56.920 --> 00:12:58.840]  我引用過經文
[00:12:58.840 --> 00:13:03.240]  提到以利亞去面對一些假先知
[00:13:03.240 --> 00:13:06.840]  拜巴力的先知來挑戰
[00:13:06.840 --> 00:13:07.760]  他就埋怨
[00:13:07.760 --> 00:13:10.200]  向神埋怨自己剩下一個人
[00:13:10.200 --> 00:13:12.280]  為神來打仗
[00:13:12.280 --> 00:13:15.240]  為神在信仰上高來持守
[00:13:15.240 --> 00:13:16.240]  但神告訴他
[00:13:16.240 --> 00:13:18.480]  其實神預備了多少人
[00:13:18.480 --> 00:13:22.440]  神預備了七千人來幫他和他同行
[00:13:22.440 --> 00:13:23.840]  所以在侍奉主的路上
[00:13:23.840 --> 00:13:25.320]  我們不會孤單
[00:13:25.320 --> 00:13:26.480]  所以不是單身
[00:13:26.480 --> 00:13:28.440]  也不是孤身走我路
[00:13:28.440 --> 00:13:30.840]  我們很相信神會為我們
[00:13:30.840 --> 00:13:32.040]  預備很多同路人
[00:13:32.040 --> 00:13:33.680]  所以保羅是向一班
[00:13:33.680 --> 00:13:35.640]  願意向主立志
[00:13:35.640 --> 00:13:37.240]  來專心侍奉主的人
[00:13:37.240 --> 00:13:39.560]  一些勉勵一些鼓勵
[00:13:39.560 --> 00:13:41.360]  神為我們有預備
[00:13:41.360 --> 00:13:44.160]  神可以給我們有很多同路人
[00:13:44.160 --> 00:13:46.680]  我們不是孤單的
[00:13:46.680 --> 00:13:49.760]  而當中這些立志為主侍奉的人
[00:13:49.760 --> 00:13:53.280]  他們將來有機會繼續
[00:13:53.280 --> 00:13:56.680]  神的帶領或不同的安排
[00:13:56.680 --> 00:13:57.840]  他們都有機會結婚
[00:13:57.840 --> 00:13:59.880]  這不是一個必然說
[00:13:59.880 --> 00:14:02.080]  他們的立志就是永遠不結婚
[00:14:02.080 --> 00:14:03.880]  但當然保羅會提醒他們
[00:14:03.880 --> 00:14:07.520]  如果你們繼續守訴安詳
[00:14:07.520 --> 00:14:10.680]  維持現狀是更加好的
[00:14:10.680 --> 00:14:13.880]  這是保羅給他們的意見
[00:14:13.880 --> 00:14:15.080]  在我們人生的路上
[00:14:15.080 --> 00:14:19.440]  我們都考慮認識男女朋友
[00:14:19.440 --> 00:14:20.920]  有機會拍拖
[00:14:20.920 --> 00:14:23.200]  有機會戀愛
[00:14:23.200 --> 00:14:26.760]  這些都是人生很自然的經歷
[00:14:26.760 --> 00:14:30.920]  這些是我們所謂的追求
[00:14:30.920 --> 00:14:32.600]  保羅提醒這班弟兄姊妹
[00:14:32.600 --> 00:14:35.080]  他們在人生裏的追求是甚麼
[00:14:35.080 --> 00:14:38.280]  我們先看第七章的二十九到三十一節
[00:14:38.280 --> 00:14:41.480]  保羅在提醒弟兄姊妹
[00:14:41.480 --> 00:14:43.920]  我們在這個時代要追求的東西
[00:14:43.920 --> 00:14:47.360]  追求甚麼是我們最重要的呢
[00:14:47.360 --> 00:14:50.800]  我們先看二十九到三十一節這段經文
[00:14:50.800 --> 00:14:51.960]  找到的話一起讀一讀
[00:14:51.960 --> 00:14:53.160]  預備起
[00:14:53.160 --> 00:14:55.760]  弟兄們我對你們說
[00:14:55.760 --> 00:14:57.320]  時候減少了
[00:14:57.320 --> 00:15:00.200]  從此以後哪有妻子的
[00:15:00.200 --> 00:15:02.440]  要像沒有妻子
[00:15:02.440 --> 00:15:05.240]  哀哭的要像不哀哭
[00:15:05.240 --> 00:15:07.920]  快樂的要像不快樂
[00:15:07.920 --> 00:15:11.440]  自買的要像無有所得
[00:15:11.440 --> 00:15:15.000]  用細物的要像不用細物
[00:15:15.000 --> 00:15:19.200]  因為這世界的樣子將要過去了
[00:15:19.200 --> 00:15:20.440]  這裏最後一句
[00:15:20.440 --> 00:15:22.240]  說世界的樣子將要過去
[00:15:22.240 --> 00:15:25.400]  其實就是保羅在用一個我們叫做末世
[00:15:25.400 --> 00:15:27.240]  一個末日的觀念
[00:15:27.240 --> 00:15:28.680]  來讓我們想一下
[00:15:28.680 --> 00:15:31.440]  我們到底追求些甚麼
[00:15:31.440 --> 00:15:33.160]  追求女生
[00:15:33.160 --> 00:15:35.600]  男生就很清楚
[00:15:35.600 --> 00:15:37.720]  女生追求男生都可以
