
[00:00:00.000 --> 00:00:02.000]  各位地主平安
[00:06:07.000 --> 00:06:09.000]  教會其實存在在世界上
[00:06:09.000 --> 00:06:11.000]  會經過一些苦難
[00:06:11.000 --> 00:06:13.000]  正如耶穌曾經對門徒說
[00:06:13.000 --> 00:06:16.000]  祂說你們在世上有苦難
[00:06:16.000 --> 00:06:19.000]  我們在世上有苦難
[00:06:19.000 --> 00:06:21.000]  又說我所喝的杯
[00:06:21.000 --> 00:06:23.000]  你們也要喝
[00:06:23.000 --> 00:06:25.000]  也說其實我們每一個
[00:06:25.000 --> 00:06:29.000]  都會有機會喝耶穌基督的苦杯
[00:06:29.000 --> 00:06:31.000]  受苦和經歷苦痛是教會和信徒
[00:06:31.000 --> 00:06:33.000]  不能夠
[00:06:33.000 --> 00:06:36.000]  也不應該去避免的事
[00:06:36.000 --> 00:06:38.000]  不過上帝
[00:06:38.000 --> 00:06:41.000]  祂告訴我們,祂會與我們同在
[00:06:41.000 --> 00:06:44.000]  並且讓我們分享上帝的榮耀
[00:06:44.000 --> 00:06:47.000]  第十五至二十九節
[00:06:47.000 --> 00:06:49.000]  保羅知道上帝派給他的任務
[00:06:49.000 --> 00:06:51.000]  就是向外邦人客
[00:06:51.000 --> 00:06:52.000]  即不是猶太人客
[00:06:52.000 --> 00:06:54.000]  向外邦人傳人福音
[00:06:54.000 --> 00:06:56.000]  這個福音在這個地方裡面
[00:06:56.000 --> 00:06:59.000]  稱為隱藏的奧秘
[00:06:59.000 --> 00:07:01.000]  這個奧秘是什麼呢?
[00:07:01.000 --> 00:07:03.000]  原本你和我不是猶太人
[00:07:03.000 --> 00:07:06.000]  在上帝的計劃裡面
[00:07:06.000 --> 00:07:07.000]  我們是沒有份的
[00:07:07.000 --> 00:07:09.000]  不會得到上帝的祝福的
[00:07:09.000 --> 00:07:12.000]  不過其實原來這個奧秘藏起來
[00:07:12.000 --> 00:07:15.000]  就是在上帝最原初的計劃也好
[00:07:15.000 --> 00:07:18.000]  全人類只要凡是相信
[00:07:18.000 --> 00:07:20.000]  就可以成為祂的孩子
[00:07:20.000 --> 00:07:22.000]  有聖名住在我們的生命裡面
[00:07:22.000 --> 00:07:23.000]  所以
[00:07:23.000 --> 00:07:26.000]  保羅要將這個奧秘
[00:07:26.000 --> 00:07:29.000]  向世人去傳揚
[00:07:29.000 --> 00:07:31.000]  他傳揚的過程裡面
[00:07:31.000 --> 00:07:33.000]  我們可以用不同的方式
[00:07:33.000 --> 00:07:36.000]  特別是運用上帝給予他的能力
[00:07:36.000 --> 00:07:38.000]  去竭力作功
[00:07:38.000 --> 00:07:42.000]  目的是為了讓所有的人都知道
[00:07:42.000 --> 00:07:43.000]  不要誤解
[00:07:43.000 --> 00:07:47.000]  其實上帝給予每一個人都有救恩
[00:07:47.000 --> 00:07:48.000]  今天《紀者經文》告訴我們
[00:07:48.000 --> 00:07:52.000]  基督是我們信仰的中心和核心
[00:07:52.000 --> 00:07:53.000]  只有祂
[00:07:53.000 --> 00:07:54.000]  唯獨是祂
[00:07:54.000 --> 00:07:57.000]  我們就已經可以有完備的救恩
[00:07:57.000 --> 00:07:58.000]  不需要再敬拜
[00:07:58.000 --> 00:08:01.000]  或者冒拜其他靈界的事物
[00:08:01.000 --> 00:08:04.000]  因為基督就是最大那個
[00:08:04.000 --> 00:08:07.000]  物物包括靈界的執政和掌權
[00:08:07.000 --> 00:08:09.000]  都是藉著耶穌基督
[00:08:09.000 --> 00:08:10.000]  為了基督
[00:08:10.000 --> 00:08:11.000]  靠著基督
[00:08:11.000 --> 00:08:14.000]  而被創造的受造物而已
[00:08:14.000 --> 00:08:17.000]  保羅吩咐我們要堅持我們的信任
[00:08:17.000 --> 00:08:19.000]  不要受到一些迷惑或者考驗
[00:08:19.000 --> 00:08:21.000]  甚至是誤導
[00:08:21.000 --> 00:08:24.000]  讓我們丟失了我們對基督那份的信任
[00:08:24.000 --> 00:08:27.000]  以及上帝給我們的盼望
[00:08:27.000 --> 00:08:30.000]  基督是我們生命的源頭
[00:08:30.000 --> 00:08:33.000]  我們將來還要分享上帝給我們的榮耀
[00:08:33.000 --> 00:08:35.000]  在這段經文裏面
[00:08:35.000 --> 00:08:36.000]  保羅都告訴我們
[00:08:36.000 --> 00:08:40.000]  為了幫助信徒去持守純正的信仰
[00:08:40.000 --> 00:08:43.000]  以及在信仰的路上達至成熟
[00:08:43.000 --> 00:08:45.000]  他運用上帝給他的能力
[00:08:45.000 --> 00:08:46.000]  不辭勞苦
[00:08:46.000 --> 00:08:49.000]  甚至因子而受苦
[00:08:49.000 --> 00:08:51.000]  他都沒有理會
[00:08:51.000 --> 00:08:55.000]  基督教的人受其他人的迷惑
[00:08:55.000 --> 00:08:58.000]  以為要加上敬拜其他靈界的事物
[00:08:58.000 --> 00:08:59.000]  或者持守一些禁忌
[00:08:59.000 --> 00:09:01.000]  才可以有完備的救恩
[00:09:01.000 --> 00:09:05.000]  保羅指出這個教導是錯誤的
[00:09:05.000 --> 00:09:12.000]  相信我們都不會受著這些事物來迷惑
[00:09:12.000 --> 00:09:14.000]  相信大家都不會
[00:09:14.000 --> 00:09:15.000]  可能你會好奇
[00:09:15.000 --> 00:09:16.000]  有趣
[00:09:16.000 --> 00:09:18.000]  去看《通靈之王》
[00:09:18.000 --> 00:09:22.000]  但相信我們都不會一起去看看試一下
[00:09:22.000 --> 00:09:25.000]  這個靈是否靈呢
[00:09:25.000 --> 00:09:26.000]  是否真的呢
[00:09:26.000 --> 00:09:29.000]  相信大家都不會去做這些事情
[00:09:29.000 --> 00:09:32.000]  但我們有可能會受其他事物所迷惑
[00:09:32.000 --> 00:09:33.000]  或者誤導
[00:09:33.000 --> 00:09:38.000]  以致我們失去了對耶穌基督專一的信任
[00:09:38.000 --> 00:09:41.000]  要多做一些什麼事
[00:09:41.000 --> 00:09:45.000]  才可以得著安定的人生
[00:09:45.000 --> 00:09:46.000]  其實大家都感受得到
[00:09:46.000 --> 00:09:49.000]  這幾年香港很不同
[00:09:49.000 --> 00:09:51.000]  很動盪
[00:09:51.000 --> 00:09:54.000]  我不是悲觀
[00:09:54.000 --> 00:09:57.000]  我相信香港未來的狀況
[00:09:57.000 --> 00:10:00.000]  不會回復以前那樣
[00:10:00.000 --> 00:10:03.000]  有一個安定繁榮的狀況
[00:10:03.000 --> 00:10:05.000]  如果大家有留意新聞的時候
[00:10:05.000 --> 00:10:09.000]  都知道全球都出現困難
[00:10:09.000 --> 00:10:12.000]  特別在經濟上也有戰爭的不斷
[00:10:12.000 --> 00:10:16.000]  相信更加有古靈精怪的事情會出現
[00:10:16.000 --> 00:10:19.000]  去動搖我們對上帝專一的信任
[00:10:19.000 --> 00:10:21.000]  今天經文告訴我們
[00:10:21.000 --> 00:10:23.000]  我們只需要信靠耶穌
[00:10:23.000 --> 00:10:25.000]  信靠祂就夠了
[00:10:25.000 --> 00:10:27.000]  不需要添加其他的事情
[00:10:27.000 --> 00:10:31.000]  我們去崇拜或者是慕拜
[00:10:31.000 --> 00:10:33.000]  不過要在動盪的世代之中
[00:10:33.000 --> 00:10:36.000]  不要麻木
[00:10:36.000 --> 00:10:38.000]  裡面是有平安的
[00:10:38.000 --> 00:10:41.000]  真的要回到聖經當中
[00:10:41.000 --> 00:10:44.000]  尋求在上帝裡面給我們的安靜
[00:10:44.000 --> 00:10:47.000]  以及聖靈給我們的指引
[00:10:47.000 --> 00:10:51.000]  以致知道如何在動盪的處境之中自處
[00:10:51.000 --> 00:10:53.000]  以及和其他人同行
[00:10:53.000 --> 00:10:56.000]  可能你聽了多林牧師經常分享的時候
[00:10:56.000 --> 00:10:59.000]  講來講去都是這樣
[00:10:59.000 --> 00:11:01.000]  是真的
[00:11:01.000 --> 00:11:09.000]  沒有其他需要額外的事情
[00:11:09.000 --> 00:11:12.000]  正如我去看我的中醫的時候
[00:11:12.000 --> 00:11:17.000]  我中醫每一次都會說我
[00:11:17.000 --> 00:11:20.000]  因為人有治癒的能力
[00:11:20.000 --> 00:11:22.000]  你只需要有足夠的休息
[00:11:22.000 --> 00:11:24.000]  你要去做運動
[00:11:24.000 --> 00:11:29.000]  以及你不要亂吃東西
[00:11:29.000 --> 00:11:31.000]  你不透支的時候
[00:11:31.000 --> 00:11:33.000]  身體當然會有退化
[00:11:33.000 --> 00:11:38.000]  但是不需要其他的補充劑
[00:11:38.000 --> 00:11:42.000]  你就可以有一個很好的生活
[00:11:42.000 --> 00:11:43.000]  但是每一次
[00:11:43.000 --> 00:11:45.000]  為什麼我會被他罵呢?
[00:11:45.000 --> 00:11:48.000]  因為我都做不完這三樣東西
[00:11:48.000 --> 00:11:51.000]  所以同樣在我們屬靈生命裡面
[00:11:51.000 --> 00:11:53.000]  不能捷徑的
[00:11:53.000 --> 00:11:57.000]  你一定要每一天來到神的面前
[00:11:57.000 --> 00:11:59.000]  跟祂建立一個好的關係
[00:11:59.000 --> 00:12:02.000]  你會聆聽祂給你的話語
[00:12:02.000 --> 00:12:03.000]  看聖經
[00:12:03.000 --> 00:12:05.000]  你會透過祈禱安靜
[00:12:05.000 --> 00:12:07.000]  以致你能夠更加敏銳
[00:12:07.000 --> 00:12:10.000]  聖靈在你身上的說話
[00:12:10.000 --> 00:12:12.000]  你才能夠有這個平靜
[00:12:12.000 --> 00:12:13.000]  而不失麻木
[00:12:13.000 --> 00:12:16.000]  去面對一切的事情
[00:12:16.000 --> 00:12:19.000]  第二,保羅鼓勵我們要持定信仰
[00:12:19.000 --> 00:12:22.000]  在這個風平浪靜的日子
[00:12:22.000 --> 00:12:24.000]  似乎比較容易
[00:12:24.000 --> 00:12:26.000]  不過當考驗和試驗來到的時候
[00:12:26.000 --> 00:12:29.000]  有時候都真的令我們措手不及
[00:12:29.000 --> 00:12:32.000]  最近有機會跟一些面對逆境
[00:12:32.000 --> 00:12:34.000]  特別長期病患的弟兄姊妹
[00:12:34.000 --> 00:12:36.000]  去傾談、去探望他們的時候
[00:12:36.000 --> 00:12:38.000]  其實我很能夠明白
[00:12:38.000 --> 00:12:41.000]  要持守對上帝的信任
[00:12:41.000 --> 00:12:44.000]  在這樣的狀況底下其實是很難的
[00:12:44.000 --> 00:12:47.000]  特別有弟兄姊妹跟我分享
[00:12:47.000 --> 00:12:49.000]  就是她做了所有要做的事情
[00:12:49.000 --> 00:12:53.000]  事情不單止沒有向好的方向發展
[00:12:53.000 --> 00:12:55.000]  反而越來越差
[00:12:55.000 --> 00:12:57.000]  她不禁去問一句就是
[00:12:57.000 --> 00:12:59.000]  上帝是否真實存在呢
[00:12:59.000 --> 00:13:02.000]  上帝有沒有聽她的祈禱
[00:13:02.000 --> 00:13:05.000]  去顧念這些弟兄姊妹的需要
[00:13:05.000 --> 00:13:07.000]  很多時候
[00:13:07.000 --> 00:13:09.000]  我們要支撐
[00:13:09.000 --> 00:13:11.000]  在一個很惡劣的環境裡面
[00:13:11.000 --> 00:13:13.000]  去支撐怎樣可以對上帝的信任
[00:13:13.000 --> 00:13:16.000]  可能就是數算你以往
[00:13:16.000 --> 00:13:19.000]  和上帝一起經歷過的事情
[00:13:19.000 --> 00:13:22.000]  你數算上帝在你生命裡面
[00:13:22.000 --> 00:13:24.000]  曾經怎樣保守過你
[00:13:24.000 --> 00:13:26.000]  怎樣與你同行
[00:13:26.000 --> 00:13:29.000]  怎樣去帶領經過一個一個的難關
[00:13:29.000 --> 00:13:31.000]  或者你想都想不到的事情
[00:13:31.000 --> 00:13:34.000]  原來上帝就是正正引導著你
[00:13:34.000 --> 00:13:36.000]  這時候你才會看到
[00:13:36.000 --> 00:13:38.000]  就是我們這樣去數算
[00:13:38.000 --> 00:13:40.000]  過往上帝和我們走過的足跡
[00:13:40.000 --> 00:13:42.000]  也祈求上帝
[00:13:42.000 --> 00:13:44.000]  雖然現在這一刻
[00:13:44.000 --> 00:13:47.000]  我們所祈求的好景未見到
[00:13:47.000 --> 00:13:50.000]  但我們要祈求上帝讓我們看到
[00:13:50.000 --> 00:13:53.000]  就是祂現在存在的
[00:13:53.000 --> 00:13:55.000]  祂在看顧的痕跡
[00:13:55.000 --> 00:13:58.000]  雖然現在可能和我們想像的不同
[00:13:58.000 --> 00:14:00.000]  但我們祈求上帝讓我們看到
[00:14:00.000 --> 00:14:03.000]  其實祂在看顧的痕跡
[00:14:03.000 --> 00:14:06.000]  讓自己有理由去支撐
[00:14:06.000 --> 00:14:08.000]  這一刻我會選擇
[00:14:08.000 --> 00:14:10.000]  仍然的信靠祂
[00:14:10.000 --> 00:14:12.000]  沒錯,在風平浪靜的時候
[00:14:12.000 --> 00:14:16.000]  我們要習慣地和上帝有個約會
[00:14:16.000 --> 00:14:21.000]  保持上帝有個新鮮度
[00:14:21.000 --> 00:14:22.000]  雖然大家都明白
[00:14:22.000 --> 00:14:24.000]  如果你和某一個人的關係
[00:14:24.000 --> 00:14:26.000]  沒有時刻的聯繫的時候
[00:14:26.000 --> 00:14:30.000]  這個新鮮度就會減退
[00:14:30.000 --> 00:14:33.000]  我們要把上帝放在我們的心上
[00:14:33.000 --> 00:14:34.000]  有喜樂的時候
[00:14:34.000 --> 00:14:35.000]  我們會和祂分享
[00:14:35.000 --> 00:14:37.000]  有難處的時候
[00:14:37.000 --> 00:14:39.000]  我們會和祂一起
[00:14:39.000 --> 00:14:41.000]  和祂聊天
[00:14:41.000 --> 00:14:44.000]  讓祂為我們減憂
[00:14:44.000 --> 00:14:45.000]  反過來
[00:14:45.000 --> 00:14:48.000]  我們也會分擔基督祂的憂愁和喜樂
[00:14:48.000 --> 00:14:51.000]  就好像保祿一樣
[00:14:51.000 --> 00:14:52.000]  不過最重要的是
[00:14:52.000 --> 00:14:55.000]  要習慣地檢討自己
[00:14:55.000 --> 00:14:58.000]  我們有沒有把上帝放在第一位
[00:14:58.000 --> 00:14:59.000]  雖然大家都聽過
[00:14:59.000 --> 00:15:03.000]  有一個比喻
[00:15:03.000 --> 00:15:05.000]  就是講時間管理
[00:15:05.000 --> 00:15:10.000]  他說要把大的石頭、碎石、細山和水
[00:15:10.000 --> 00:15:13.000]  放在一個容器裏面
[00:15:13.000 --> 00:15:16.000]  其實先後次序是不可以錯的
[00:15:16.000 --> 00:15:19.000]  如果你調錯了次序的話
[00:15:19.000 --> 00:15:21.000]  相同容量的物件
[00:15:21.000 --> 00:15:24.000]  相同重量和大小的物件
[00:15:24.000 --> 00:15:28.000]  是放不進去同一個容器裏面
[00:15:28.000 --> 00:15:30.000]  但如果你放對了次序的話
[00:15:30.000 --> 00:15:32.000]  是可以放進去的
[00:15:32.000 --> 00:15:34.000]  這是教導我們
[00:15:34.000 --> 00:15:38.000]  時間管理的一個比喻
[00:15:38.000 --> 00:15:40.000]  告訴我們最重要的東西
[00:15:40.000 --> 00:15:42.000]  當然不是緊急
[00:15:42.000 --> 00:15:44.000]  緊急和重要是兩樣東西
[00:15:44.000 --> 00:15:46.000]  最重要的事
[00:15:46.000 --> 00:15:49.000]  是要先放的
[00:15:49.000 --> 00:15:51.000]  那些不緊急不重要的東西
[00:15:51.000 --> 00:15:53.000]  是放在最後
[00:15:53.000 --> 00:15:54.000]  不過你和我都明白
[00:15:54.000 --> 00:15:58.000]  現實的就是我們會被那些很緊急
[00:15:58.000 --> 00:16:00.000]  又很不重要的事
[00:16:00.000 --> 00:16:02.000]  佔據我們的時間
[00:16:02.000 --> 00:16:04.000]  其實信仰生命都是一樣
[00:16:04.000 --> 00:16:08.000]  上帝對我們有很多的寬容和忍耐
[00:16:08.000 --> 00:16:09.000]  讓我們有一個錯過
[00:16:09.000 --> 00:16:11.000]  覺得上帝可以慢慢等我
[00:16:11.000 --> 00:16:13.000]  上帝會等的
[00:16:13.000 --> 00:16:16.000]  以致我們會先做一些很緊急的事
[00:16:16.000 --> 00:16:19.000]  把上帝放在一個
[00:16:19.000 --> 00:16:23.000]  可以等我們的位置
[00:16:23.000 --> 00:16:25.000]  把同上帝建立關係
[00:16:25.000 --> 00:16:27.000]  和他每天都會約會的這件事
[00:16:27.000 --> 00:16:29.000]  放在我們有時間才做
[00:16:29.000 --> 00:16:31.000]  有心情才做
[00:16:31.000 --> 00:16:33.000]  其實這是一個很大的陷阱
[00:16:33.000 --> 00:16:37.000]  如果加上連我們的現場崇拜
[00:16:37.000 --> 00:16:39.000]  團契都沒有機會回的時候
[00:16:39.000 --> 00:16:42.000]  其實是一件很危險的事
[00:16:42.000 --> 00:16:45.000]  保羅鼓勵我們要持定信仰
[00:16:45.000 --> 00:16:48.000]  我們就要從操練我們的靈性
[00:16:48.000 --> 00:16:50.000]  建立我們同神的關係
[00:16:50.000 --> 00:16:54.000]  和弟兄姊妹的關係是很重要的一步
[00:16:54.000 --> 00:16:56.000]  保羅為了教會的弟兄姊妹
[00:16:56.000 --> 00:16:58.000]  能夠成長成熟去不辭勞苦
[00:16:58.000 --> 00:17:01.000]  甚至受苦去都不退縮
[00:17:01.000 --> 00:17:02.000]  保羅提醒我們
[00:17:02.000 --> 00:17:06.000]  受苦似乎是不可以避免的事
[00:17:06.000 --> 00:17:10.000]  不過如果因此而令我們的信仰生命
[00:17:10.000 --> 00:17:12.000]  可以成熟來成長
[00:17:12.000 --> 00:17:16.000]  實在要忍受當中的苦痛
[00:17:16.000 --> 00:17:18.000]  當我預備這篇講章的時候
[00:17:18.000 --> 00:17:21.000]  寫到這裏其實我停了一停
[00:17:21.000 --> 00:17:22.000]  因為我知道
[00:17:22.000 --> 00:17:25.000]  如果我寫出來和講出來
[00:17:25.000 --> 00:17:28.000]  其實代表了我自己都會有心理準備
[00:17:28.000 --> 00:17:31.000]  去接受上帝對我的安排
[00:17:31.000 --> 00:17:32.000]  其實我會停一停
[00:17:32.000 --> 00:17:33.000]  如果我講完之後
[00:17:33.000 --> 00:17:36.000]  上帝你下一回叫我受苦
[00:17:36.000 --> 00:17:39.000]  那我怎麼辦呢
[00:17:39.000 --> 00:17:41.000]  所以我都同樣去禱告
[00:17:41.000 --> 00:17:44.000]  願我能夠彼此去祈禱
[00:17:44.000 --> 00:17:48.000]  盼望聖靈幫助我們去忍受暫時的苦楚
[00:17:48.000 --> 00:17:53.000]  為了讓我們整個信仰群體得罪益處
[00:17:53.000 --> 00:17:56.000]  今日經文提醒我們
[00:17:56.000 --> 00:17:58.000]  基督是我們信仰的中心
[00:17:58.000 --> 00:18:00.000]  我的題目就是信基督怎樣信
[00:18:00.000 --> 00:18:05.000]  就是要把基督放在我們的中心
[00:18:05.000 --> 00:18:07.000]  是我們的核心
[00:18:07.000 --> 00:18:09.000]  我們只要相信祂
[00:18:09.000 --> 00:18:12.000]  不需要無拜其他的事情事物
