
[00:00:00.000 --> 00:00:06.000]  既然是長輩,就表示我年紀差不多了。
[00:05:43.000 --> 00:06:07.000]  我發覺現代人總有一個喜愛,東原家告訴你,我要送一份禮物給你,你的眼睛就打開了,因爲我有禮物收了,不管你的禮物是大份小份,是什麼來的,我們總是很高興的,因爲有禮物收。
[00:06:07.000 --> 00:06:21.000]  所以今天我也要神祕帶了一份禮物來,有誰想收的?啊,你第一個舉手,好,等一下送給你。
[00:06:21.000 --> 00:06:47.000]  我兩個星期以前就到了新加坡,在新加坡總得買一點點手信回來,因爲新加坡大家都可能去了很多次,什麼牛肉乾,豬肉乾,Cookie,大概都跳不出這幾類,因爲是新加坡比較有名。
[00:06:47.000 --> 00:06:59.000]  竟然有一次我到Food Court,新加坡喫東西最好的就是Food Court,又便宜又好喫,最好喫的海南雞飯就在Food Court裏面。
[00:06:59.000 --> 00:07:27.000]  我就發現有一個店,它叫做Cookie Museum,買Cookie餅的Museum,that means a lot of cookies, all kinds of cookies。我就發現有紅螃蟹咖喱,咖喱螃蟹的Cookie,哇,了不起哈。
[00:07:27.000 --> 00:07:45.000]  那你去新加坡總會喫咖喱螃蟹,辣椒螃蟹,白胡椒螃蟹,對不對,白胡椒螃蟹,太香太滑,現在想起肚子也餓了。
[00:07:45.000 --> 00:08:03.000]  結果我就買了一盒回來,Cookie,但是Cookie特別的地方,就是Cookie的上面是有一隻螃蟹的,不是假的,是真的螃蟹的。
[00:08:03.000 --> 00:08:24.000]  你們不信,那散會以後出來看看,現在長大就不要看了,所以散會以後,我就請你們可以出來看,只准看,不能喫,因爲有那麼多人,就不夠分了,給你們可以拍照,可以欣賞。
[00:08:24.000 --> 00:08:49.000]  那看看誰幸運呢,只有我有感動的話,就可能請幾個人喫喫這個有螃蟹在上面的Cookie,辣的,不是太辣,有點辣,就好像你去喫咖喱螃蟹一樣,有一點點那個味道。
[00:08:49.000 --> 00:09:00.000]  爲什麼我要帶禮物來呢?因爲神太愛我們了,他就送了兩份禮物給我們世人。
[00:09:00.000 --> 00:09:28.000]  在神學上,我們通常是這樣分的,一種我們叫神的普遍的啓示,general revelation,就是神的啓示是給全世界所有的人的,不管你信不信耶穌,小孩,大人,老人家,都受到的這份禮物,就是general revelation。
[00:09:28.000 --> 00:09:41.000]  什麼是general revelation呢?好不好,請大家就看那個PowerPoint,神的創造啓功,就是十九章的第一節。
[00:09:41.000 --> 00:10:02.000]  好,我們一同來唸,諸天訴說神的榮耀,從窗傳揚他的手段。這個像不像一個對聯呢?對聯就是名詞對名詞,動詞對動詞。
[00:10:02.000 --> 00:10:28.000]  諸天對從窗,訴說動詞對傳揚,神的榮耀,他的手段非常棒。上聯跟下聯對得很工整,所以寫這首詩的人肯定是一個大詩人,文學修養非常好。
[00:10:28.000 --> 00:10:38.000]  所以我一看到這對對聯,我就馬上請一個書法家替我寫出來了。
[00:10:38.000 --> 00:10:58.000]  謝謝大家,看幾個照片,這是在我家裏面,我住在香港島的南區,這是阿里州,香港仔的對面。
[00:10:58.000 --> 00:11:10.000]  這就有一個避風塘,大概從我家,我家有三棟大樓望出去的景色。
[00:11:10.000 --> 00:11:33.000]  這剛纔是早上清晨,太陽還沒有起來,這個是黃昏,是在蘭鴉島南阿斗拍的,因爲有一位姊妹她住在蘭鴉島,她說蘭鴉島的風景美得不得了。
[00:11:33.000 --> 00:11:41.000]  早上有早上太陽出來的風景,太陽下山有太陽下山的風景。
[00:11:41.000 --> 00:11:49.000]  所以神太愛我們了,每天都送那麼美麗的景色給我們看。
[00:11:49.000 --> 00:12:04.000]  最近我就常常坐飛機,在飛機上我現在懂得拍照了,這是從飛機的窗口拍的,剛好是黃昏的時候。
[00:12:04.000 --> 00:12:24.000]  我不是替航空公司賣廣告,不過剛好我坐他的飛機,所以沒辦法。而從飛機上看出去,你看到很多的雲彩,通常都是看到雲彩沒什麼好看的。
[00:12:24.000 --> 00:12:36.000]  而且大家都說I want the aisle seat,因爲坐路邊位,因爲去洗手間方便一點,沒有人說坐靠近窗口那個。
[00:12:36.000 --> 00:12:42.000]  其實坐近窗口那個很多東西看,從飛機上可以往外看。
[00:12:42.000 --> 00:12:57.000]  這就是我請一個對書法有點點研究的一位長者,他八十幾歲了,我說把十篇十九篇第一集寫給我,他就寫了這個給我。
[00:12:57.000 --> 00:13:17.000]  朱謙要述說神的榮耀,從窗要傳揚他的手段。其實如果你書法好,你也可以寫一對的對聯,印記成爲書籤,送給你的親戚朋友。
[00:13:17.000 --> 00:13:34.000]  過年就不用派利息了,派書籤,省點錢,小孩也不用收紅包了,收書籤,不過你印紅色就可以了。
[00:13:34.000 --> 00:13:47.000]  所以呢,神的創造真的太美了,朱謙要述說神的榮耀,其實那個風景在說什麼呢?說神。
[00:13:47.000 --> 00:14:14.000]  所以爲什麼神要創造那麼美的世界呢?因爲就好像羅馬書第一章那裏說,神的勇能和神性是明明可知的。雖是人不能夠曉得,但藉着神所創造的萬物,你肯定有一個造物的主宰。
[00:14:14.000 --> 00:14:36.000]  爲什麼會有春夏秋冬四季呢?爲什麼冬天那麼冷?很多北方下雪。有誰有到過黑龍江哈爾濱看冰雪節的?舉手。只有朱先生你去過,幸好我也去過。
[00:14:36.000 --> 00:14:54.000]  我是1月1號到哈爾濱的冰雪節,凍得要死,穿兩條褲子還凍,而且走在那個冰上滑滑的,真的差點就滑倒了。
[00:14:54.000 --> 00:15:06.000]  因爲那個雪一融化,地上走的時候,哇,真的很危險,只要你一倒下去,我那麼老呢,就沒得回來的了。
[00:15:06.000 --> 00:15:34.000]  所以呢,春夏秋冬那個四季的變化,樹木的顏色都不一樣,綠,有很多種綠,嫩綠,深綠,青綠,很多種綠,天上的雲彩,藍色,有各種的藍色,海洋的顏色也是不一樣,神的創造何等奇妙。
[00:15:34.000 --> 00:15:41.000]  那我不曉得你在中國,你去過哪一個地方你認爲最漂亮的?
[00:15:41.000 --> 00:16:04.000]  韭菜溝,韭菜溝很美,春天有春天的美,冬天有冬天的美,每一個地點都不一樣,所以原來神的創造就是那麼奇妙。
[00:16:04.000 --> 00:16:11.000]  所以第一份神送給我們的大禮就是雄壯的太陽。
[00:16:11.000 --> 00:16:14.000]  接下來第二第三節怎麼說呢?
[00:16:14.000 --> 00:16:27.000]  這日到那日要發出言語,這夜到那夜要傳出知識,是無言無語,也無聲音可聽。
[00:16:27.000 --> 00:16:37.000]  我想問你,這個第三節怎麼解呢?什麼叫無聲音可聽呢?
[00:16:37.000 --> 00:16:57.000]  請問你今天來的時候有沒有看封面的文章,何妙齡惠佐,我們的知識,寫了一篇很好的文章,何長老,應該叫長老,其實他一點也不老。
[00:16:57.000 --> 00:17:15.000]  說到雲南,看天上的星,突然間發現天上的星好像鋪天蓋地一樣,馬上有種反應,無話可說。
[00:17:15.000 --> 00:17:26.000]  Silent, silent is gold,你還講什麼,沒話說,嚇個半死。
[00:17:26.000 --> 00:17:46.000]  我看過最漂亮的星,天上的星,是在非洲,當我去探訪國鳳羣,西街,在利比亞,裏比亞,利比尼亞,晚上的星空真的美得不得了。
[00:17:46.000 --> 00:18:14.000]  因爲那裏沒電沒水的,水要從井裏面打水出來的,晚上是燒油燈的,沒電的,真的很原始的地方,但是天上的星真的很美,因爲沒有污染,空氣沒有污染,沒有工廠,沒有大地的污染,美得不得了。
[00:18:14.000 --> 00:18:40.000]  我們最喜歡看什麼呢?螢火蟲,哇,很多螢火蟲都在草堆上面,在那裏飛,只有你有機會可以抓一些螢火蟲,用一個透明的塑膠袋把它們帶起來,就可以變成你的燈塔,發電照明用了。
[00:18:40.000 --> 00:18:51.000]  所以越是原始的地方,野外的地方,是你真正欣賞到大自然的景色。
[00:18:51.000 --> 00:19:20.000]  爲什麼那麼多人喜歡到非洲去旅行?因爲可以看動物,看大草原,動物大天塞,哇,有很多人去看,因爲那個是神的創造,神創造的萬物,你真的數不清,昆蟲有那麼多,地上的走獸有那麼多,天上的飛鳥有那麼多,海里面的魚的種類有那麼多。
[00:19:20.000 --> 00:19:32.000]  你怎麼說這個世界沒有神?這個世界沒有神創造,是自動演變出來的,我就不相信了。
[00:19:32.000 --> 00:20:00.000]  所以這是神的第一份大禮,這是一箇中文大學的書法家他寫的,我買了一份他的字帖,就是寫這個詩篇19篇的,但是因爲版權所限,我就不好意思全部引出來給你們看,鼓勵你們去買。
[00:20:00.000 --> 00:20:06.000]  因爲他在網上容許我們看在的只有這幾句。
[00:20:06.000 --> 00:20:33.000]  接下來第四節,他的靚帶使通遍天下,他的言語傳到地極,神在其間爲太陽安設帳幕。這裏詩人用一個語言法來描寫太陽,都是太陽會睡覺的,
[00:20:33.000 --> 00:20:52.000]  有一個歸房的,歸房就是一個帳幕,晚上太陽就睡覺了,早上他就起牀了,爬起來了,那他一定比我們更早了,他就四點多五點已經慢慢爬起來了。
[00:20:52.000 --> 00:21:16.000]  有很多人去中國的明山,去太山看日出,去黃山看雲霧,有什麼太行山,很多鼎鼎大名的山,你到山上最主要是看日出。
[00:21:16.000 --> 00:21:36.000]  我也到過西乃山,聖地的西乃山,埃及的西乃山看日出,你知道怎麼樣,三點多已經摩林闊了,四點多坐駱駝爬到山頂上面,那個駱駝很臭的,
[00:21:36.000 --> 00:21:56.000]  然後黑黑的,你就墨黑上山了,天氣很冷,穿起衣服來,然後就呆呆的坐在山頂上不曉得等什麼,看不看到日出,沒人可以告訴你,看看天氣怎麼樣。
[00:21:56.000 --> 00:22:14.000]  慢慢慢慢就開始變黃色了,主要是看那個雞蛋會不會從海平面爬上來,所以那個雞蛋會出現的話,你就很幸運,因爲那天天氣好,你看到日出。
[00:22:14.000 --> 00:22:31.000]  主要太大幕,你根本一點東西都看不見,所以看日出其實是騙人的,就騙你三點多要起牀,累得要死,然後爬爬爬上山,呆在那邊等,
[00:22:31.000 --> 00:22:48.000]  而看,不夠十多分鐘就說下山了,又爬爬爬又爬下山,所以很慘,就是看日出。那個太陽從他的閨房出來,下一節怎麼樣形容呢?
[00:22:48.000 --> 00:23:05.000]  太陽如同新郎離開他的洞房,他叫這個做洞房,是新郎居住的地方,永世歡圓奔怒。
[00:23:05.000 --> 00:23:19.000]  最近香港熱得不得了,中午十二點一點,我叫你站在衛康前面,被太陽曬,你大概也受不了了。
[00:23:19.000 --> 00:23:35.000]  當太陽他起初出來的時候,比較溫柔一點,陽光沒有那麼猛烈,但是越來越猛烈,越來越猛烈,他就到了天的中間,
[00:23:35.000 --> 00:23:51.000]  他是這樣一直奔跑的,從洞房出來,從洞邊出來,要繞過整個天空,走到西邊,就太陽下山了,好像永世在奔怒。
[00:23:51.000 --> 00:24:06.000]  然後下面有幾個照片,就讓大家看看,這個是太陽我不知道是出來還是下去,都差不多了。
[00:24:06.000 --> 00:24:24.000]  然後最後第六節他說,他從天這邊出來,又繞到天的另外一邊,沒有一物被隱藏,得不到他的熱氣。
[00:24:24.000 --> 00:24:42.000]  整個地球的溫暖從哪裏來的?從太陽來的。太陽一出來,整個全世界都得到這個熱量,真的太厲害了。
[00:24:42.000 --> 00:24:54.000]  一個球,一個太陽,就能夠光照整個太陽系,真的很厲害。
[00:24:54.000 --> 00:25:12.000]  下面有幾個圖片,這個也是在我家那邊拍的,所以亞歷州風景很好,我現在買樓盆,亞歷州的風景太棒了。
[00:25:12.000 --> 00:25:29.000]  有沒有暈倒了,這是黃昏的景色,因爲我有一個好朋友,我住的是第一座,他住的是第三座,我們是同一個單位的,有三棟大廈。
[00:25:29.000 --> 00:25:42.000]  他那一棟最靠近海邊,是貴很多的,因爲他比較有錢。從他那邊看出來拍的照片,就是這樣美的。
[00:25:42.000 --> 00:26:09.000]  而且他在他的庭園裏面種了一些花草,就有一些樹葉做背景,大概可以拿沙龍的長。沒有一樣東西不被太陽的熱氣把我們征服了,他的美景也是讓我們征服了。
[00:26:09.000 --> 00:26:17.000]  這是第一份神送給我們的大禮,這是他所創造的大自然。
[00:26:17.000 --> 00:26:43.000]  好,請大家翻開聖經,我們再來看。第二份禮物我們叫做Special Revelation,特別的啓示。神有兩份特別的啓示是送給我們的禮物。第一份是聖經,所以通常我們說聖經是神送給世人的一份大禮。
[00:26:43.000 --> 00:26:59.000]  另外第三份大禮就是耶穌,他帶耶穌來到這個世界,成爲歷史上的一個人物,叫我們因認識耶穌而得到拯救。
[00:26:59.000 --> 00:27:22.000]  所以第一份大禮是全世界的人都收到的,就是神所創造的萬物這個世界,他送給我們的太陽。第二份禮物Special Revelation,是要你到教會來你才認識的,你才認識聖經,有機會看聖經。
[00:27:22.000 --> 00:27:46.000]  第二就是你聽過耶穌,雖然你說聖誕節,全人類都知道耶穌出生,但是有很多人不管的,現在美國不準叫Merry Christmas,叫什麼?Happy Season,Season's Greetings,連馬槽也不準掛出來的。
[00:27:46.000 --> 00:28:01.000]  所以第二份大禮神送給我們的就是神的話,從第七到第九節,將神的話有六種稱呼,是很全面的。
[00:28:01.000 --> 00:28:19.000]  耶和華送給我們的是律法,第一個律法,律法是Very Complete,很全輩,它有什麼作用呢?第一,能夠甦醒你的心。
[00:28:19.000 --> 00:28:38.000]  請問你有沒有睡覺呢?我講到你敢睡覺,我等下就把你叫醒了,因爲我的聲音很大的。你的律法全輩,神的律法很齊全,能夠甦醒我們的心。
[00:28:38.000 --> 00:28:51.000]  第二,神的話叫做法度,是確定的,永遠不變的,不改變。有什麼作用呢?蠢的人都有智慧。
[00:28:51.000 --> 00:29:08.000]  我應該多讀一點聖經,因爲我很蠢的,愚人,多讀聖經就有智慧,那多好,特別多讀真言,真言談到智慧,所以使愚人有智慧。
[00:29:08.000 --> 00:29:29.000]  第三,耶和華送給我們的是訓辭,它不是要來教訓我們,就是我們也很需要受教訓,現代人就不喜歡受教訓了,所以做父母的不要囉哩囉嗦了,你的孩子最討厭了。
[00:29:29.000 --> 00:29:46.000]  媽媽怎麼又說這些,爸爸怎麼又說這兩句,做了功課沒有,冬天要穿多件衣服,說來說去都是那兩句,使你們的小孩子很討厭。
[00:29:46.000 --> 00:30:10.000]  訓辭,但是耶和華的訓辭是正直的,怎麼樣呢?能夠快活人的心,就你的心也活起來了,有時候我們的心也好像麻木了,停頓了,但是它使我們的心快活起來。
[00:30:10.000 --> 00:30:25.000]  第四,耶和華給我們的是一個命令,這個命令是pure,清潔的,非常清潔,叫你眼目明亮。
[00:30:25.000 --> 00:30:41.000]  我們今天不要瞎着眼做人,有很多人蒙查查,看不到東西,我們要眼目明亮,要懂得分辨是非。
[00:30:41.000 --> 00:31:09.000]  不要人家說衝啊,那你第一個衝,死心了。今天好像在京中也有什麼,季節的遊行示威,有人說現在那個示威變成四方八面都有了,什麼幾號又遊西區了,昨天又攻略上水了。
[00:31:09.000 --> 00:31:19.000]  所以現在真的反抗示威,無慾無知,求主保守我們的城市。
[00:31:19.000 --> 00:31:27.000]  所以我們的命令要清潔,叫你眼目明亮,不要亂跟隨別人講的。
[00:31:27.000 --> 00:31:40.000]  第五,耶和華的道理是潔淨的,能夠純道永遠,潔淨的才能夠流傳下去,純道永遠。
[00:31:40.000 --> 00:32:06.000]  第六,耶和華的典章是真實的,是傳染供應。六種不同的形容詞,六個不同的功能,就很全面的將我們最寶貴的聖經描繪得非常的透徹。
[00:32:06.000 --> 00:32:21.000]  所以各位親愛的弟兄姊妹,你要不要念聖經?肯定要,要多讀聖經,每天都要讀領受神從天上來的話。
[00:32:21.000 --> 00:32:37.000]  這個無價的聖言,像什麼呢?他就舉了兩個例子,這個作者非常棒,他說比金子可羨慕。
[00:32:37.000 --> 00:32:55.000]  香港有幾家金殿是很有名的,周大福,周生生,姓謝的那個太小了,姓周的才大。
[00:32:55.000 --> 00:33:10.000]  你走狸吞道,全條狸吞道都是姓周的,周大福,周生生,周大福又周生生,走幾步有一家,走幾步有一家。
[00:33:10.000 --> 00:33:22.000]  他們不會搶生意的嗎?就是遊客太多了,來香港就要買金子,不曉得是不是別的地方的金子不夠純度。
[00:33:22.000 --> 00:33:38.000]  因爲香港買的金子是999.9的,純度很高的,999.9的,純度非常高的金子。
[00:33:38.000 --> 00:33:51.000]  所以很多人說,你要走爛的時候,打仗的時候,有問題來的時候,最主要是抱着金子走。
[00:33:51.000 --> 00:33:57.000]  因爲港幣沒用了,美金也沒用了,只有金子最值錢。
[00:33:57.000 --> 00:34:16.000]  所以在柬埔寨,他們說柬埔寨那個時候刺柬,把人的金牙齒也拔出來,搶你的金牙。
[00:34:16.000 --> 00:34:30.000]  因爲他知道我們中國人很會把金子收起來,就是傷多幾隻金牙,把你的錢變成金牙,就放在你的口裏面。
[00:34:30.000 --> 00:34:38.000]  那沒人搶,除非你死掉,你死掉也要吩咐你的兒子把你的金牙拔出來,然後才埋葬你。
[00:34:38.000 --> 00:34:46.000]  因爲那個就是全家之寶,你家裏面的寶貝就放在你的口裏面。
[00:34:46.000 --> 00:34:56.000]  所以多打幾隻金牙,下次你去看牙醫的時候,叫牙醫幫你打金牙,因爲那個就是存錢的地方。
[00:34:56.000 --> 00:35:08.000]  但是在柬埔寨,當那個刺剪紅色的時候,他們把人的牙也打掉,然後搶你的金牙。
[00:35:08.000 --> 00:35:14.000]  就是那個很腐敗,很恐怖的日子。
[00:35:14.000 --> 00:35:30.000]  所以神的話比真幾可羨慕,且比極多的金金可羨慕,這是第一個形容,神的話寶貴,寶貴得好像很多金在裏面。
[00:35:30.000 --> 00:35:47.000]  通常我們說爲什麼你要讀書呢?書中自有王金屋,書中也有鹽魚肉,大概你是找鹽魚肉,不是找王金屋。
[00:35:47.000 --> 00:35:58.000]  所以我要念書,因爲書中自有王金屋,就找到王金屋,神的話就是王金屋。
[00:35:58.000 --> 00:36:07.000]  第二,比蜜甘甜,且比蜂房底下的蜜更甘甜。
[00:36:07.000 --> 00:36:16.000]  請問你喫過蜂巢嗎?有誰喫過蜂巢的,請舉手。
[00:36:16.000 --> 00:36:33.000]  後面很多,因爲他們去國內交流的,我也喫過蜂巢,因爲有一次我們種水,到雲南去,到了那些山地,上山你曉得怎麼樣,要坐馬上去。
[00:36:33.000 --> 00:36:46.000]  哇,我一去到看見要上馬,你知道我的腿不好,我已經上不到馬,而且那個馬要拉着上山,那人要往後怎麼上山呢?
[00:36:46.000 --> 00:37:09.000]  朱先生,朱太太他們知道,要兩個他們本地人夾在我旁邊,免得這個牧師掉下馬來了,然後我的行李全部交給他們,然後他們就推我坐在馬上上山,去那些鄉村的地方,少數民族的地方。
[00:37:09.000 --> 00:37:16.000]  去到那裏第一件事情,招待我們喫午餐,因爲肚子很餓。
[00:37:16.000 --> 00:37:28.000]  有一個長老就說,你們香港來的要試試看,這是剛剛從樹林裏面找出來的蜂巢,請我們喫。
[00:37:28.000 --> 00:37:39.000]  我們沒見過,也不曉得是什麼東西,不敢喫。他們說你們太笨了,這是好東西,就喫。
[00:37:39.000 --> 00:37:59.000]  結果人人都看着我,因爲要牧師先試試,大概先死就死掉我。結果我就很勇敢地喫了,甜美得不得了。我就說,大家快手喫,好正啊。
[00:37:59.000 --> 00:38:15.000]  結果全部人就動起來了,一下子整盤就掃光了,然後他說我再來一些。蜂房下地的蜜,真的甜美得不得了。
[00:38:15.000 --> 00:38:38.000]  不如你等一下問一問剛纔舉手的,王國糧全道,朱棣松,朱太太,後面很多都舉手了,你請他們帶你到雲南,跟他們去,就有蜂房下地的蜜來喫了,真的甜得不得了,太棒了。
[00:38:38.000 --> 00:38:48.000]  那種清甜,喫蜜糖是喫不到的,要在那個蜂巢裏面才找得出來的。
[00:38:48.000 --> 00:39:12.000]  所以那個詩人怎麼說呢?放前你的僕人,因此就受到警戒了,守着這些,就會有大響。不是小響啊,你守着神的話,你懂神的話,你明白神的話,你就會有大響。
[00:39:12.000 --> 00:39:36.000]  所以結果最後,詩人就有一個很懇切的祈求,他的祈求是什麼呢?我們誰能夠知道自己的錯失呢?願天父你赦免我隱而未現的過錯。
[00:39:36.000 --> 00:39:57.000]  求你攔阻僕人,不要去犯願意妄爲的罪。我想請問你,什麼罪是你願意妄爲?就是你亂來,明明知道不可以,我偏要。
[00:39:57.000 --> 00:40:13.000]  很多小孩都是這樣,爸爸不準嗎?我要啊,我要喫雪糕,我要喫雪糕,我要喫雪糕,就在那邊倒在地上,你一定要買雪糕給他。
[00:40:13.000 --> 00:40:38.000]  那個是願意妄爲,我偏要。求你攔阻僕人,我就不會犯這些故意犯的罪,不要容許這些罪來管轄我,於是我就能夠完全免犯更大的罪了。
[00:40:38.000 --> 00:41:04.000]  我就可以免去,不要我們廣東話說,你壓一隻腳在坑裏越壓越深,你起初犯一點點罪,結果越犯越多了,一下子不覺得又在犯,一下子不覺得又在犯,結果越犯越大了。
[00:41:04.000 --> 00:41:21.000]  詩人就說,因爲神的話在我們裏面,成爲我們的亮光,就攔阻我們不去犯,一些我們會放縱自己,放縱我們的情慾。
[00:41:21.000 --> 00:41:37.000]  哎呀,太累了,我要多喝幾杯,太累了,我要去休息一下,就長出貨來了,所以我們不要放縱自己。
[00:41:37.000 --> 00:42:00.000]  最後的禱告,耶和華我的磐石,我的救贖主啊,願我口中口裏面的言語跟心裏面的依戀都在你面前蒙圓。
[00:42:00.000 --> 00:42:13.000]  不光是我口裏面講的話,我不要亂講話,我講話要謹慎,我講話要想起聽的人的感受。
[00:42:13.000 --> 00:42:40.000]  有時候我們情緒一來,我們就罵人,你真的好死純啊,就罵人。有時候我們廣東話罵人其實很厲害的,你這個什麼什麼的,罵人不用本,我們罵人是沒成本的,盡情地罵。
[00:42:40.000 --> 00:42:53.000]  所以願我口裏面的言語,我心裏面的依戀,我們的依戀好像拓江的馬隨意奔跑。
[00:42:53.000 --> 00:43:11.000]  你坐在這裏好像聽我講道,其實你的心都到了IFC了,想到下午的節目了,等一下去shopping了,所以我們的心隨時可以想到很遠。
[00:43:11.000 --> 00:43:31.000]  哎,明天我要坐飛機了,要到東京去了,我們的心可以想很多東西。所以願我口裏面的言語,心裏面的依戀,兩樣東西,都在神面前蒙祂的圓。
[00:43:31.000 --> 00:43:44.000]  這就是今天我特別送詩篇19篇給各位,這是一篇我自己很喜歡,也很得到幫助的詩篇。
[00:43:44.000 --> 00:44:06.000]  我認識一位姐妹,她住在紐西蘭的Oakland,她買了一個很好的小房子,她的小房子就在一個河邊,那個河邊就可以看到日落的美景。
[00:44:06.000 --> 00:44:15.000]  她每天就坐在她的backyard,她的後院裏面,後花園裏面,就看日落。
[00:44:15.000 --> 00:44:36.000]  所以她幫她的房子改名做詩篇19篇,我的房子就是詩篇19篇,諸天要訴說神的榮耀,重創傳揚祂的手段。
[00:44:36.000 --> 00:44:46.000]  然後呢,無言無語,太陽出洞房,天下沒有東西不得祂的熱氣。
[00:44:46.000 --> 00:44:55.000]  因爲她坐在那邊,雖然看不到日出,但是看到日落,她就感受到非常的美。
[00:44:55.000 --> 00:45:11.000]  所以請你記得詩篇19篇,神送了兩份大禮給我們,兩份很寶貴的禮物,一份就是神的創世的啓示,general revelation,
[00:45:11.000 --> 00:45:23.000]  然後她的special revelation有兩個,一個就是聖言,聖經,the bible,另外一個就是耶穌,祂把祂的愛子賜給我們。
[00:45:23.000 --> 00:45:34.000]  所以當我們能夠接受這些禮物,我們就成爲神的兒女,得到祂的恩典,請我們低頭我們一同來禱告。
[00:45:34.000 --> 00:45:46.000]  親愛的天父,非常感謝禰的恩典,讓我們今天在這樣安靜的環境,我們一同來敬拜禰,用詩歌來頌讚禰,
[00:45:46.000 --> 00:45:59.000]  求主禰將詩篇19篇放在我們的心裏,讓我們知道禰太愛我們了,禰創造這樣漂亮的一個世界,讓世人來享受。
[00:45:59.000 --> 00:46:12.000]  每天,禰都施下日出,也施下很美的黃昏,那個黃色撒遍整個天空,美得不得了。
[00:46:12.000 --> 00:46:25.000]  求主禰讓我們每一次看到這樣的美景,天上的雲彩的時候,我們就要感謝禰,因爲禰是創造主,是禰將生命賜給我們的。
