
[00:00:00.000 --> 00:00:01.440]  在上個主日
[00:02:55.080 --> 00:02:58.640]  該隱滿懷嫉妒、憤怒
[00:02:58.640 --> 00:03:01.240]  去殺了他的弟弟
[00:03:01.240 --> 00:03:03.280]  行為貞直的人
[00:03:03.280 --> 00:03:10.800]  能夠將行為污穢的人表露出來
[00:03:10.800 --> 00:03:13.800]  如果我們能夠彼此相愛
[00:03:13.800 --> 00:03:17.240]  可以除去這些的憎恨
[00:03:17.240 --> 00:03:22.520]  我們為神來到生活去過著聖潔的生活
[00:03:22.520 --> 00:03:28.720]  能夠將世人一些不道德的表達顯露出來
[00:03:28.720 --> 00:03:34.560]  其實他和我們生活可能都會感受到不安
[00:03:34.560 --> 00:03:37.760]  因為大家的價值觀是不同
[00:03:37.760 --> 00:03:40.800]  引起了世人的憎恨
[00:03:40.800 --> 00:03:43.240]  所以約翰說:弟兄們
[00:03:43.240 --> 00:03:47.440]  世人約翰你們不要以為稀奇
[00:03:47.440 --> 00:03:52.200]  不要稀奇即是不需要覺得很奇怪
[00:03:52.200 --> 00:03:56.760]  因為他們對神的子民有敵對
[00:03:56.760 --> 00:03:58.640]  不需要詫異
[00:03:58.640 --> 00:04:06.440]  也用了該隱殘殺弟弟阿伯的行動
[00:04:06.440 --> 00:04:11.240]  和顯出該隱的動機是凶惡
[00:04:11.240 --> 00:04:17.920]  在14節說到如果我們已經有神而來一份新的生命
[00:04:17.920 --> 00:04:23.280]  其實就是表達我們能夠除去舊人
[00:04:23.280 --> 00:04:28.760]  活出基督而來給我們那份愛心的生命
[00:04:28.760 --> 00:04:31.960]  能夠愛主內的弟兄姊妹
[00:04:31.960 --> 00:04:36.960]  凡有愛心的就不住在死中
[00:04:36.960 --> 00:04:43.080]  即是說如果我們不去實踐神的愛
[00:04:43.080 --> 00:04:47.160]  我們仍然活在死亡的當中
[00:04:47.160 --> 00:04:51.000]  在神的眼中我們是沒有改變
[00:04:51.000 --> 00:04:57.160]  15節更加說到凡是恨弟兄的就是殺人的
[00:04:57.160 --> 00:05:00.080]  其實沒有永生在他內
[00:05:00.080 --> 00:05:06.240]  即是說他沒有得到神賦予他永恆的生命
[00:05:06.240 --> 00:05:11.800]  在《創世紀》4章提到阿伯是牧羊
[00:05:11.800 --> 00:05:14.520]  而該人是耕種
[00:05:14.520 --> 00:05:22.040]  有一天該人拿他耕種的出產收成奉獻給耶和華神
[00:05:22.040 --> 00:05:25.760]  阿伯也將他羊群當中投生
[00:05:25.760 --> 00:05:29.280]  和羊的脂油獻上
[00:05:29.280 --> 00:05:33.360]  投生和羊的脂油是最好的
[00:05:33.360 --> 00:05:37.120]  又說看中了阿伯和他的貢物
[00:05:37.120 --> 00:05:41.480]  只是看不中該人和他的貢物
[00:05:41.480 --> 00:05:47.680]  該人很生氣,變了臉色
[00:05:47.680 --> 00:05:52.920]  神對他說:你為什麼發怒?
[00:05:52.920 --> 00:05:55.640]  你為什麼變了臉色?
[00:05:55.640 --> 00:05:59.080]  你若行得好,豈不蒙月立?
[00:05:59.080 --> 00:06:03.720]  你若行得不好,罪就伏在門前
[00:06:03.720 --> 00:06:08.080]  他必戀無你,你卻要祭服他
[00:06:08.080 --> 00:06:10.760]  其實聖經沒有很清楚說明
[00:06:10.760 --> 00:06:16.960]  為什麼神沒有月立該人的獻祭
[00:06:16.960 --> 00:06:20.760]  可能因為他的態度不正確
[00:06:20.760 --> 00:06:26.320]  或者他的祭物不符合神的標準
[00:06:26.320 --> 00:06:31.120]  神會衡量我們所獻上的
[00:06:31.120 --> 00:06:34.200]  是否我們甘心樂意
[00:06:34.200 --> 00:06:36.160]  是否最好的
[00:06:36.160 --> 00:06:40.200]  也會洞察我們的獻祭
[00:06:40.200 --> 00:06:44.160]  我們的動機是否為了主
[00:06:44.160 --> 00:06:49.480]  是否有一個敬重主的心來獻情
[00:06:49.480 --> 00:06:51.920]  萬物都是由神而來
[00:06:51.920 --> 00:06:57.360]  我們能夠歡歡喜喜,獻上我們最好的時間
[00:06:57.360 --> 00:07:00.560]  和他親近,敬拜他
[00:07:00.560 --> 00:07:02.720]  獻上我們的金錢
[00:07:02.720 --> 00:07:04.880]  獻上我們的菜乾
[00:07:04.880 --> 00:07:07.360]  我們的恩賜給主
[00:07:07.360 --> 00:07:11.160]  主是知道他會月立
[00:07:11.160 --> 00:07:14.640]  當該人獻祭被拒絕之後
[00:07:14.640 --> 00:07:18.640]  神給他一個改正的機會
[00:07:18.640 --> 00:07:21.600]  甚至鼓勵他要祭服罪
[00:07:21.600 --> 00:07:23.640]  他卻拒絕了
[00:07:23.640 --> 00:07:26.400]  就在《創世紀》四章八節
[00:07:26.400 --> 00:07:30.080]  他的行動就是殺了他的兄弟阿伯
[00:07:30.080 --> 00:07:32.600]  生命是神所創造
[00:07:32.600 --> 00:07:37.560]  只有神能夠取回生命
[00:07:37.560 --> 00:07:42.360]  如該人他能勝過他自己的私慾
[00:07:42.360 --> 00:07:46.960]  就是要放棄由嫉妒而來的老奴
[00:07:46.960 --> 00:07:50.960]  叫罪不能夠在他生命當中立足
[00:07:50.960 --> 00:07:52.880]  單是靠自己的力量
[00:07:52.880 --> 00:07:56.960]  有時也很難去勝過罪惡
[00:07:56.960 --> 00:08:00.080]  我們很需要轉向神
[00:08:00.080 --> 00:08:01.480]  倚靠祂
[00:08:01.480 --> 00:08:07.760]  亦邀請弟兄姊妹成為我們的幫助、支持
[00:08:07.760 --> 00:08:13.440]  去面對生活當中種種的挑戰、誘惑
[00:08:13.440 --> 00:08:16.960]  耶穌在《馬提福音》五章一、二節說
[00:08:16.960 --> 00:08:24.560]  「不可殺人,又說犯殺人的難免受審判
[00:08:24.560 --> 00:08:26.560]  只是我告訴你們
[00:08:26.560 --> 00:08:30.080]  凡罵弟兄是廢物愚蠢的
[00:08:30.080 --> 00:08:35.280]  難免公會的審斷和地獄的火」
[00:08:35.280 --> 00:08:37.400]  耶穌的意思是
[00:08:37.400 --> 00:08:39.560]  凡是動怒想殺人的
[00:08:39.560 --> 00:08:45.480]  實際上已經犯了殺人罪
[00:08:45.480 --> 00:08:47.880]  當時法利賽人
[00:08:47.880 --> 00:08:53.960]  他們自以為公義沒有殺人
[00:08:53.960 --> 00:08:56.840]  但是他們老奴耶穌
[00:08:56.840 --> 00:08:59.960]  雖然沒有親手殺害主
[00:08:59.960 --> 00:09:03.840]  卻是真真正正犯了殺人罪
[00:09:03.840 --> 00:09:06.280]  所以我們要明白
[00:09:06.280 --> 00:09:10.640]  神祂設立祂的律例的目的
[00:09:10.640 --> 00:09:13.240]  祂的心意、期望
[00:09:13.240 --> 00:09:18.280]  法路是一種危險的情緒
[00:09:18.280 --> 00:09:20.920]  會令人失去控制
[00:09:20.920 --> 00:09:23.520]  引致暴力
[00:09:23.520 --> 00:09:27.520]  該人施行了暴力
[00:09:27.520 --> 00:09:33.600]  會令我們的靈性情濟不前
[00:09:33.600 --> 00:09:36.440]  不能討神自己的喜悅
[00:09:36.440 --> 00:09:41.360]  主耶穌更加希望我們能控制我們的思想
[00:09:41.360 --> 00:09:43.800]  如果心裏有恨
[00:09:43.800 --> 00:09:47.240]  就是與神的生命隔絕
[00:09:47.240 --> 00:09:52.000]  在《一書二章》九至十一節提到
[00:09:52.000 --> 00:09:56.000]  「人若說在光明中卻恨他的弟兄
[00:09:56.000 --> 00:10:00.360]  他到如今還是在黑暗裡
[00:10:00.360 --> 00:10:03.960]  愛弟兄的就是住在光明中
[00:10:03.960 --> 00:10:07.520]  在他並沒有半點的緣由
[00:10:07.520 --> 00:10:10.920]  唯獨恨弟兄的是在黑暗裡
[00:10:10.920 --> 00:10:13.600]  且在黑暗裡行
[00:10:13.600 --> 00:10:15.960]  也不知道往那裡去
[00:10:15.960 --> 00:10:20.680]  因為黑暗叫他眼睛闔了」
[00:10:20.680 --> 00:10:24.480]  我們能夠彼此相愛
[00:10:24.480 --> 00:10:29.560]  是講到我們能夠去實踐一個社稷的愛
[00:10:29.560 --> 00:10:32.720]  在經文的十六至十八節
[00:10:32.720 --> 00:10:36.040]  十六節說「主為我們捨命
[00:10:36.040 --> 00:10:40.520]  我們從此就知道甚麼是愛
[00:10:40.520 --> 00:10:46.120]  如果不是耶穌基督親自為我們犧牲了他的生命
[00:10:46.120 --> 00:10:50.480]  我們不知道這位主那麼愛我們
[00:10:50.480 --> 00:10:54.560]  願意頂上我們應有的刑罰
[00:10:54.560 --> 00:10:59.360]  祂是甘願為我們犧牲了祂自己的生命
[00:10:59.360 --> 00:11:06.080]  祂的拯救讓我們真的得著永恆的生命
[00:11:06.080 --> 00:11:12.680]  很值得我們去學校祂那份犧牲的愛」
[00:11:12.680 --> 00:11:15.520]  作為主的跟隨者
[00:11:15.520 --> 00:11:19.680]  我們去愛弟兄姊妹
[00:11:19.680 --> 00:11:23.320]  我們能夠實踐彼此相愛
[00:11:23.320 --> 00:11:26.800]  就是能夠學校主耶穌的榜樣
[00:11:26.800 --> 00:11:31.280]  願意為著弟兄姊妹去犧牲
[00:11:31.280 --> 00:11:35.560]  在十七節說「凡有世上財物的
[00:11:35.560 --> 00:11:37.760]  看見弟兄窮乏
[00:11:37.760 --> 00:11:40.280]  卻塞著憐恤的心
[00:11:40.280 --> 00:11:42.280]  愛神的心
[00:11:42.280 --> 00:11:46.200]  怎能存在他裡面呢?」
[00:11:46.200 --> 00:11:49.200]  你的行為是否在表達
[00:11:49.200 --> 00:11:54.720]  你去愛弟兄姊妹、愛別人?
[00:11:54.720 --> 00:11:59.040]  如果在金錢上、在時間上
[00:11:59.040 --> 00:12:01.640]  我們能否慷慨
[00:12:01.640 --> 00:12:06.040]  去施予一些有缺乏的弟兄姊妹呢?
[00:12:06.040 --> 00:12:13.200]  在時間上我們有沒有一個關心
[00:12:13.200 --> 00:12:18.320]  問候、體會對方的難處
[00:12:18.320 --> 00:12:23.720]  無論在人際關係、在工作
[00:12:23.720 --> 00:12:31.400]  或者在健康上有沒有去關心、去懷抱呢?
[00:12:31.400 --> 00:12:35.200]  正如一行一書四章二十節
[00:12:35.200 --> 00:12:38.400]  「不愛他所看見的弟兄
[00:12:38.400 --> 00:12:41.880]  就不能愛沒有看見的神」
[00:12:41.880 --> 00:12:45.920]  因為弟兄姊妹是我們每個主日
[00:12:45.920 --> 00:12:48.680]  或者平時相約
[00:12:48.680 --> 00:12:50.440]  在教會聚會當中
[00:12:50.440 --> 00:12:52.840]  很多時候我們都會見到
[00:12:52.840 --> 00:12:56.240]  我們能夠真正去愛弟兄姊妹
[00:12:56.240 --> 00:12:59.600]  都是一個主動、一個實際的行動
[00:12:59.600 --> 00:13:02.400]  證明我們真是樂意去實踐
[00:13:02.400 --> 00:13:05.760]  神的吩咐彼此相愛
[00:13:05.760 --> 00:13:09.240]  在五月初我們一行有六位弟兄姊妹
[00:13:09.240 --> 00:13:13.720]  去到國內山區探訪宣教士
[00:13:13.720 --> 00:13:17.760]  和他們所栽培接觸到的
[00:13:17.760 --> 00:13:21.680]  弟兄姊妹或者一些慕道的朋友
[00:13:21.680 --> 00:13:27.400]  在第一天下午大概六時左右
[00:13:27.400 --> 00:13:30.800]  我們就去到一位弟兄的家庭
[00:13:30.800 --> 00:13:32.280]  安頓之後
[00:13:32.280 --> 00:13:35.880]  他們已經預備了晚膳給我們
[00:13:35.880 --> 00:13:38.800]  其後有十多位弟兄姊妹
[00:13:38.800 --> 00:13:42.200]  陸陸續續來到弟兄的家
[00:13:42.200 --> 00:13:43.720]  來參與聚會
[00:13:43.720 --> 00:13:49.160]  當然他們來到也有晚膳的款待
[00:13:49.160 --> 00:13:53.480]  原來聽到有部分的弟兄姊妹
[00:13:53.480 --> 00:13:57.240]  是從對面的山頭過來這邊
[00:13:57.240 --> 00:14:00.560]  相距有五十里
[00:14:00.560 --> 00:14:02.560]  他們行下山
[00:14:02.560 --> 00:14:03.840]  又上山
[00:14:03.840 --> 00:14:05.400]  來到這邊
[00:14:05.400 --> 00:14:10.040]  中途在大街就會搭公車一段路
[00:14:10.040 --> 00:14:13.280]  大部分的時間就是步行
[00:14:13.280 --> 00:14:16.200]  由當日的早上出發
[00:14:16.200 --> 00:14:20.000]  去到傍晚七、八時才來到
[00:14:20.000 --> 00:14:25.600]  即是有十至十二個小時的路程
[00:14:25.600 --> 00:14:28.600]  我聽了之後
[00:14:28.600 --> 00:14:31.600]  都覺得很感動
[00:14:31.600 --> 00:14:36.760]  很感動弟兄姊妹對神有這份渴慕的心
[00:14:36.760 --> 00:14:41.840]  可能他們也聽到我們是來自香港這麼遠
[00:14:41.840 --> 00:14:44.440]  有心去探望他們
[00:14:44.440 --> 00:14:49.400]  以致他們也樂意克服這些困難
[00:14:49.400 --> 00:14:50.880]  這麼遠的路途
[00:14:50.880 --> 00:14:55.520]  來到我們當中一起參與聚會
[00:14:55.520 --> 00:14:57.760]  大概八時半的時候
[00:14:57.760 --> 00:14:59.640]  大家都安頓了
[00:14:59.640 --> 00:15:00.800]  吃完飯了
[00:15:00.800 --> 00:15:02.560]  開始聚會
[00:15:02.560 --> 00:15:04.200]  在敬拜之後
[00:15:04.200 --> 00:15:08.400]  由香港隊的弟兄姊妹逐一講見證
[00:15:08.400 --> 00:15:13.640]  還有我們也有兩位來港渡
[00:15:13.640 --> 00:15:17.320]  我和警察會的同工
[00:15:17.320 --> 00:15:21.920]  聚會結束後已經是十一點半
[00:15:21.920 --> 00:15:25.200]  即是大概三個小時的聚會
[00:15:25.200 --> 00:15:29.600]  翌日我們早餐後又出發
[00:15:29.600 --> 00:15:32.240]  去另一個聚會點
[00:15:32.240 --> 00:15:34.960]  去探望弟兄姊妹
[00:15:34.960 --> 00:15:37.000]  大概是下午的時間
[00:15:37.000 --> 00:15:41.400]  去到一個弟兄的家裡邊
[00:15:41.400 --> 00:15:45.160]  他們也預備了飯吃給我們
[00:15:45.160 --> 00:15:47.520]  之後我們就
[00:15:47.520 --> 00:15:50.880]  原來那個弟兄家未是一個聚會的地方
[00:15:50.880 --> 00:15:52.560]  我們還要走上山
[00:15:52.560 --> 00:15:54.680]  去一個聚會的地方
[00:15:54.680 --> 00:15:57.000]  大概不用一個小時
[00:15:57.000 --> 00:15:59.480]  我想是八、九個小時
[00:15:59.480 --> 00:16:01.800]  但是上山
[00:16:01.800 --> 00:16:06.160]  其實我們在弟兄家裡已經是半山了
[00:16:06.160 --> 00:16:09.200]  我們想出發再上去聚會點的時候
[00:16:09.200 --> 00:16:11.640]  其實我們各人都背著一些背囊
[00:16:11.640 --> 00:16:14.840]  弟兄姊妹很主動地拿了我們的背囊來背
[00:16:14.840 --> 00:16:15.680]  我們說不用了
[00:16:15.680 --> 00:16:17.040]  我們自己背吧
[00:16:17.040 --> 00:16:19.800]  但是她很主動地拿著拿著
[00:16:19.800 --> 00:16:21.960]  和我們一起背上去
[00:16:21.960 --> 00:16:27.360]  其實看到弟兄姊妹那份的愛心、服侍
[00:16:27.360 --> 00:16:28.160]  和主動
[00:16:28.160 --> 00:16:29.960]  其實我們沒有要求
[00:16:29.960 --> 00:16:31.600]  但是他們很主動
[00:16:31.600 --> 00:16:35.240]  我想他們體諒我們不習慣走山路
[00:16:35.240 --> 00:16:38.560]  其實在山路之前有下過雨
[00:16:38.560 --> 00:16:39.720]  濕濕的
[00:16:39.720 --> 00:16:44.520]  還有一些石頭不小心會滑
[00:16:44.520 --> 00:16:48.960]  所以我之前因為知道是山區
[00:16:48.960 --> 00:16:53.280]  也拿著一支行山杖 其實真的有幫助
[00:16:53.280 --> 00:17:00.280]  看到在弟兄姊妹的幫忙
[00:17:00.280 --> 00:17:01.760]  真的幫了我們忙
[00:17:01.760 --> 00:17:04.080]  因為如果他們不幫我們去背著背囊
[00:17:04.080 --> 00:17:08.520]  可能我們要多差不多半個小時的路程
[00:17:08.520 --> 00:17:10.560]  才去到聚會點
[00:17:10.560 --> 00:17:15.840]  實在是為了他們這份愛心來感謝神
[00:17:15.840 --> 00:17:20.600]  下午我們又會去第三個聚會點
[00:17:20.600 --> 00:17:24.680]  其實車程是頗為崎嶇的山路
[00:17:24.680 --> 00:17:28.400]  去到末段已經傍晚了
[00:17:28.400 --> 00:17:30.360]  天都黑了
[00:17:30.360 --> 00:17:34.640]  就會轉乘電單車
[00:17:34.640 --> 00:17:38.520]  有個弟兄就開電單車載我們
[00:17:38.520 --> 00:17:41.800]  因為電單車一坐一個或兩個的弟兄姊妹
[00:17:41.800 --> 00:17:43.600]  就跟他們去
[00:17:43.600 --> 00:17:46.480]  因為當時在下雨
[00:17:46.480 --> 00:17:50.920]  其實第一晚在五十里來的弟兄姊妹
[00:17:50.920 --> 00:17:53.920]  其實有些時間都是細雨
[00:17:53.920 --> 00:17:57.040]  第二晚我們還未到
[00:17:57.040 --> 00:17:58.560]  差一點時間到
[00:17:58.560 --> 00:18:00.040]  又在下雨
[00:18:00.040 --> 00:18:02.160]  在下細雨
[00:18:02.160 --> 00:18:06.680]  所以我們都為開車的弟兄姊妹代禱
[00:18:06.680 --> 00:18:09.040]  有一位懷孕的姊妹
[00:18:09.040 --> 00:18:12.840]  也是開著電單車接我們一位姊妹
[00:18:12.840 --> 00:18:16.520]  看到大概十幾分鐘之後
[00:18:16.520 --> 00:18:21.560]  我們就很平安到達聚會的地方
[00:18:21.560 --> 00:18:24.440]  也是弟兄的家庭
[00:18:24.440 --> 00:18:28.520]  我們坐下來有姊妹送上熱茶
[00:18:28.520 --> 00:18:30.080]  很溫暖
[00:18:30.080 --> 00:18:31.360]  又甜甜的
[00:18:31.360 --> 00:18:33.640]  喝了很舒服
[00:18:33.640 --> 00:18:37.840]  實在是感受到他們那份的愛
[00:18:37.840 --> 00:18:39.560]  因為在山區
[00:18:39.560 --> 00:18:42.640]  如果他們不為我們去預備食物
[00:18:42.640 --> 00:18:48.040]  我們可能要一早買一些食物去吃
[00:18:48.040 --> 00:18:50.360]  但是他們很好的預備
[00:18:50.360 --> 00:18:53.040]  大概晚上八點九
[00:18:53.040 --> 00:18:55.760]  九點前我們又開始聚會
[00:18:55.760 --> 00:19:00.160]  聚會持續了三個小時
[00:19:00.160 --> 00:19:03.160]  結束的時候十二點多
[00:19:03.160 --> 00:19:06.760]  其實沒有很多人中途離開
[00:19:06.760 --> 00:19:09.720]  我就說真的很欣賞你們
[00:19:09.720 --> 00:19:13.400]  這麼有心來到神的庚前
[00:19:13.400 --> 00:19:17.080]  都不覺得他們很累
[00:19:17.080 --> 00:19:20.400]  我說神在當中
[00:19:20.400 --> 00:19:24.600]  神的愛、神的恩典是加添給他們
[00:19:24.600 --> 00:19:27.200]  實在是為了他們去感謝神
[00:19:27.200 --> 00:19:30.000]  都是成為我們的激勵
[00:19:30.000 --> 00:19:32.160]  他們是很單純
[00:19:32.160 --> 00:19:34.640]  第二天就送別我們
[00:19:34.640 --> 00:19:38.640]  其實那晚我們都是住在他們的地方
[00:19:38.640 --> 00:19:40.640]  他們都預備好被鋪
[00:19:40.640 --> 00:19:42.720]  都是很舒服
[00:19:42.720 --> 00:19:46.000]  第二天送別我們的時候
[00:19:46.000 --> 00:19:47.680]  他們唱歌
[00:19:47.680 --> 00:19:51.920]  他們說願神的平安一直隨著我們
[00:19:51.920 --> 00:19:54.400]  多謝我們的愛心探訪
[00:19:54.400 --> 00:19:56.600]  他們說很不捨得我們
[00:19:56.600 --> 00:19:58.040]  他們一邊唱
[00:19:58.040 --> 00:20:00.720]  有些姐妹還一邊唱一邊哭
[00:20:00.720 --> 00:20:01.920]  流淚
[00:20:01.920 --> 00:20:03.840]  不捨得我們
[00:20:03.840 --> 00:20:06.520]  其實我自己都沒有流淚
[00:20:06.520 --> 00:20:09.600]  只是看到他們那份很單純的心
[00:20:09.600 --> 00:20:13.320]  內心是感動
[00:20:13.320 --> 00:20:15.480]  很希望下一次
[00:20:15.480 --> 00:20:19.640]  能夠更多時間去探訪他們
[00:20:19.640 --> 00:20:23.920]  跟他們有更多相交的機會
[00:20:23.920 --> 00:20:25.800]  我們能夠彼此相愛
[00:20:25.800 --> 00:20:30.120]  可以在神面前站穩
[00:20:30.120 --> 00:20:34.480]  在生活當中能夠去實踐主的愛
[00:20:34.480 --> 00:20:38.480]  可以讓我們有兩方面的體會
[00:20:38.480 --> 00:20:42.200]  就是認識到我們是屬於真理
[00:20:42.200 --> 00:20:44.680]  行在真理當中
[00:20:44.680 --> 00:20:46.600]  我們的良心
[00:20:46.600 --> 00:20:51.000]  可以在神的面前坦然無懼
[00:20:51.000 --> 00:20:52.440]  心安理得
[00:20:52.440 --> 00:20:54.880]  能夠安穩
[00:20:54.880 --> 00:20:57.280]  在二十節解釋到
[00:20:57.280 --> 00:21:00.360]  為什麼有這個安心
[00:21:00.360 --> 00:21:03.360]  是這麼重要呢
[00:21:03.360 --> 00:21:06.920]  我們的心如果責備我們
[00:21:06.920 --> 00:21:09.360]  神給我們的心大
[00:21:09.360 --> 00:21:12.960]  一切事沒有不知道的
[00:21:12.960 --> 00:21:15.520]  可能我們很多時候都會覺得
[00:21:15.520 --> 00:21:19.600]  自己做得未夠神的標準
[00:21:19.600 --> 00:21:22.440]  未是盡上我們的心力
[00:21:22.440 --> 00:21:23.840]  去愛主
[00:21:23.840 --> 00:21:25.720]  或者愛別人
[00:21:25.720 --> 00:21:29.440]  我們都會有一些的罪疚感
[00:21:29.440 --> 00:21:34.800]  上上可能都會有一些良心責備
[00:21:34.800 --> 00:21:39.360]  怎樣可以去免除這些良心責備
[00:21:39.360 --> 00:21:42.280]  就是要住在神的愛裡面
[00:21:42.280 --> 00:21:44.640]  讓我們有安穩
[00:21:44.640 --> 00:21:47.120]  神知道我們的內心
[00:21:47.120 --> 00:21:48.840]  我們的行為
[00:21:48.840 --> 00:21:51.800]  只要我們在耶穌基督裡面
[00:21:51.800 --> 00:21:56.160]  去感到自己有不足的時候
[00:21:56.160 --> 00:21:58.440]  提醒自己更多
[00:21:58.440 --> 00:22:00.800]  去倚靠這位主
[00:22:00.800 --> 00:22:04.920]  神的愛比我們的良心更大
[00:22:04.920 --> 00:22:09.080]  神願意接納我們的不足
[00:22:09.080 --> 00:22:12.280]  去寬恕我們的過犯
[00:22:12.280 --> 00:22:14.360]  重要就是我們願意
[00:22:14.360 --> 00:22:16.360]  投靠祂
[00:22:16.360 --> 00:22:18.040]  謙卑在祂面前
[00:22:18.040 --> 00:22:20.880]  去仰望祂的幫助
[00:22:20.880 --> 00:22:22.640]  在耶一夜節就說
[00:22:22.640 --> 00:22:25.760]  如果我們確實能夠
[00:22:25.760 --> 00:22:27.760]  有坦然無懼
[00:22:27.760 --> 00:22:29.080]  去到神的面前
[00:22:29.080 --> 00:22:30.840]  有無愧的心
[00:22:30.840 --> 00:22:33.760]  這個真是好得無比
[00:22:33.760 --> 00:22:37.840]  深信神會聽我們的禱求
[00:22:37.840 --> 00:22:40.520]  正如《馬太福音》七章七節
[00:22:40.520 --> 00:22:42.960]  「你們祈求就給你們
[00:22:42.960 --> 00:22:45.720]  尋找就尋見」
[00:22:45.720 --> 00:22:48.200]  另外有一章說
[00:22:48.200 --> 00:22:49.160]  「你們禱告
[00:22:49.160 --> 00:22:51.240]  無論求什麼
[00:22:51.240 --> 00:22:54.600]  就必得著」
[00:22:54.600 --> 00:22:57.120]  就是我們無愧的心向神求
[00:22:57.120 --> 00:22:58.840]  其實顯示
[00:22:58.840 --> 00:23:01.960]  我們按著神的心意去求
[00:23:01.960 --> 00:23:04.720]  所以無論求什麼
[00:23:04.720 --> 00:23:06.880]  就必得著
[00:23:06.880 --> 00:23:09.920]  當我們的信心越強
[00:23:09.920 --> 00:23:11.640]  我們的祈禱
[00:23:11.640 --> 00:23:14.880]  越能夠符合神的旨意
[00:23:14.880 --> 00:23:16.840]  亦都是神樂意地
[00:23:16.840 --> 00:23:19.320]  答應我們的禱告
[00:23:19.320 --> 00:23:21.080]  因為我們已經進行了
[00:23:21.080 --> 00:23:25.200]  神的吩咐彼此相愛
[00:23:25.200 --> 00:23:28.120]  可以透過彼此的關心
[00:23:28.120 --> 00:23:30.640]  代禱的行動
[00:23:30.640 --> 00:23:35.040]  來表達我們如何彼此相愛
[00:23:35.040 --> 00:23:39.560]  在剛才提到國內的交流裡
