
[00:00:00.000 --> 00:00:02.000]  丁兄姐妹早晨
[00:02:45.000 --> 00:02:46.000]  今年已經八歲了
[00:02:46.000 --> 00:02:48.000]  小女兒已經五歲了
[00:02:48.000 --> 00:02:50.000]  依然都很可愛
[00:02:50.000 --> 00:02:52.000]  夢神的恩典
[00:02:52.000 --> 00:02:57.000]  介紹一下我們兩個的背景
[00:02:57.000 --> 00:02:59.000]  我自己其實是社工出身的
[00:02:59.000 --> 00:03:01.000]  我在香港真的土生土長
[00:03:01.000 --> 00:03:03.000]  我真的在香港長大
[00:03:03.000 --> 00:03:05.000]  我喜歡畫畫的
[00:03:05.000 --> 00:03:06.000]  但是小時候
[00:03:06.000 --> 00:03:07.000]  這些夢想
[00:03:07.000 --> 00:03:09.000]  每個人都跟你說千萬不要
[00:03:09.000 --> 00:03:11.000]  做畫家是黑色的
[00:03:11.000 --> 00:03:13.000]  是沒有收入的
[00:03:13.000 --> 00:03:15.000]  結果都放下了
[00:03:15.000 --> 00:03:17.000]  做了社會服務
[00:03:17.000 --> 00:03:20.000]  對社區的需要都很有感動
[00:03:20.000 --> 00:03:22.000]  都做了一段長時間
[00:03:22.000 --> 00:03:25.000]  接著就一直進修
[00:03:25.000 --> 00:03:28.000]  做社會服務的管理
[00:03:28.000 --> 00:03:30.000]  後來就做很多社會創新
[00:03:30.000 --> 00:03:32.000]  社會企業的工作
[00:03:32.000 --> 00:03:34.000]  其後就做一些培訓
[00:03:34.000 --> 00:03:38.000]  也有業餘幫手做一些輔導的工作
[00:03:38.000 --> 00:03:40.000]  後來進夫去到教會
[00:03:40.000 --> 00:03:42.000]  全時間服侍的時候
[00:03:42.000 --> 00:03:44.000]  買一送一的機制
[00:03:44.000 --> 00:03:47.000]  請牧師的老婆通常都要做事
[00:03:47.000 --> 00:03:51.000]  三年的時間都是在教會幫忙服侍
[00:03:51.000 --> 00:03:53.000]  學習如何發展事工
[00:03:53.000 --> 00:03:55.000]  讓我老公說幾句
[00:03:55.000 --> 00:03:57.000]  先介紹一下自己
[00:03:57.000 --> 00:04:00.000]  表現我可以說中文的
[00:04:00.000 --> 00:04:02.000]  不過我一開始說
[00:04:02.000 --> 00:04:05.000]  你會覺得這個人是不是在香港出生
[00:04:05.000 --> 00:04:06.000]  是在香港出生的
[00:04:06.000 --> 00:04:08.000]  我是在香港出生的
[00:04:08.000 --> 00:04:10.000]  我是Kelvin
[00:04:10.000 --> 00:04:12.000]  我去了加拿大
[00:04:12.000 --> 00:04:14.000]  跟我爸爸媽媽
[00:04:14.000 --> 00:04:16.000]  讀老師的時候
[00:04:16.000 --> 00:04:18.000]  我就去了英國
[00:04:18.000 --> 00:04:20.000]  去完英國七年
[00:04:20.000 --> 00:04:22.000]  又回到香港
[00:04:22.000 --> 00:04:24.000]  然後就去了柬埔寨
[00:04:24.000 --> 00:04:26.000]  有時候我現在說話
[00:04:26.000 --> 00:04:28.000]  都不知道有什麼文出來
[00:04:28.000 --> 00:04:31.000]  是中文、英文、簡文、法文
[00:04:31.000 --> 00:04:32.000]  因為那邊有講法文
[00:04:32.000 --> 00:04:33.000]  加拿大有講法文
[00:04:33.000 --> 00:04:35.000]  所以會一點法文
[00:04:35.000 --> 00:04:39.000]  總之主就說
[00:04:39.000 --> 00:04:42.000]  帶我們去加拿大
[00:04:42.000 --> 00:04:44.000]  我的背景就是
[00:04:44.000 --> 00:04:47.000]  在社會創新界認識了Rainbow
[00:04:47.000 --> 00:04:51.000]  我在英國開了一個機構
[00:04:51.000 --> 00:04:52.000]  叫做Food Cycle
[00:04:52.000 --> 00:04:54.000]  就是維修了
[00:04:54.000 --> 00:04:55.000]  食物維修
[00:04:55.000 --> 00:04:56.000]  不是維修
[00:04:56.000 --> 00:04:57.000]  維修
[00:04:57.000 --> 00:04:58.000]  不是維修
[00:04:58.000 --> 00:04:59.000]  食物維修
[00:04:59.000 --> 00:05:02.000]  你都聽到我的音調不太好
[00:05:02.000 --> 00:05:04.000]  希望我可以說得清楚一點
[00:05:04.000 --> 00:05:05.000]  這個聲明
[00:05:05.000 --> 00:05:06.000]  聲明充滿了
[00:05:06.000 --> 00:05:07.000]  聲明充滿了
[00:05:07.000 --> 00:05:09.000]  回來了
[00:05:09.000 --> 00:05:11.000]  我們做了前線
[00:05:11.000 --> 00:05:13.000]  不是前線
[00:05:13.000 --> 00:05:15.000]  一會兒有前線二邁
[00:05:15.000 --> 00:05:16.000]  慈善二邁
[00:05:16.000 --> 00:05:17.000]  你說前線
[00:05:17.000 --> 00:05:18.000]  前線
[00:05:18.000 --> 00:05:19.000]  好
[00:05:19.000 --> 00:05:22.000]  所以今天
[00:05:22.000 --> 00:05:23.000]  道
[00:05:23.000 --> 00:05:25.000]  道就Rainbow會講多一點
[00:05:25.000 --> 00:05:27.000]  因為如果我講聖經
[00:05:27.000 --> 00:05:28.000]  你一定會不明白
[00:05:28.000 --> 00:05:29.000]  怕你們聽不懂
[00:05:29.000 --> 00:05:30.000]  好
[00:05:30.000 --> 00:05:31.000]  交給你
[00:05:31.000 --> 00:05:32.000]  稍後Kelvin
[00:05:32.000 --> 00:05:33.000]  今天的道
[00:05:33.000 --> 00:05:34.000]  除了分享神話語
[00:05:34.000 --> 00:05:36.000]  我們都會講多一點我們的經歷
[00:05:36.000 --> 00:05:38.000]  所以一會兒Kelvin會講
[00:05:38.000 --> 00:05:40.000]  我們一家在柬埔寨
[00:05:40.000 --> 00:05:42.000]  整個蒙照的故事
[00:05:42.000 --> 00:05:43.000]  好嗎
[00:05:43.000 --> 00:05:46.000]  今天講到的經文
[00:05:46.000 --> 00:05:47.000]  就是剛才
[00:05:47.000 --> 00:05:49.000]  多謝牧師讀了
[00:05:49.000 --> 00:05:52.000]  就是創世紀的十五章一至六節
[00:05:52.000 --> 00:05:53.000]  這節
[00:05:53.000 --> 00:05:54.000]  經文和故事
[00:05:54.000 --> 00:05:56.000]  我相信大家都認識的
[00:05:56.000 --> 00:05:57.000]  是不是
[00:05:57.000 --> 00:05:58.000]  聽過的舉手
[00:05:58.000 --> 00:05:59.000]  聽過沒有
[00:05:59.000 --> 00:06:00.000]  太好了
[00:06:00.000 --> 00:06:01.000]  有些沒聽過
[00:06:01.000 --> 00:06:02.000]  所以我接下來
[00:06:02.000 --> 00:06:03.000]  講那些
[00:06:03.000 --> 00:06:04.000]  大家應該會
[00:06:04.000 --> 00:06:05.000]  可以了解多一點
[00:06:05.000 --> 00:06:06.000]  好
[00:06:06.000 --> 00:06:08.000]  出自創世紀
[00:06:08.000 --> 00:06:11.000]  記得創世紀的作者是誰嗎
[00:06:11.000 --> 00:06:12.000]  莫世
[00:06:12.000 --> 00:06:13.000]  很好
[00:06:13.000 --> 00:06:14.000]  知不知道什麼時候寫的
[00:06:14.000 --> 00:06:15.000]  這本書
[00:06:15.000 --> 00:06:17.000]  答吧
[00:06:17.000 --> 00:06:18.000]  答吧
[00:06:18.000 --> 00:06:19.000]  好聰明
[00:06:19.000 --> 00:06:20.000]  看到
[00:06:20.000 --> 00:06:22.000]  公元前的一千四百五十年
[00:06:22.000 --> 00:06:25.000]  至一千四百一十年間寫成的
[00:06:25.000 --> 00:06:26.000]  寫給誰看的
[00:06:26.000 --> 00:06:29.000]  這個經卷的書籍
[00:06:29.000 --> 00:06:30.000]  寫給誰看的
[00:06:30.000 --> 00:06:31.000]  當時
[00:06:31.000 --> 00:06:33.000]  寫給以色列人看的
[00:06:33.000 --> 00:06:36.000]  就是說現在的哪個國家
[00:06:36.000 --> 00:06:37.000]  中東
[00:06:37.000 --> 00:06:38.000]  非常之好
[00:06:38.000 --> 00:06:41.000]  其實講的亞伯蘭的故事
[00:06:41.000 --> 00:06:42.000]  就是
[00:06:42.000 --> 00:06:45.000]  已經其實由創世紀的十一章二十六節的時候
[00:06:45.000 --> 00:06:46.000]  已經開始了
[00:06:46.000 --> 00:06:49.000]  其實我們認識聖經的時候
[00:06:49.000 --> 00:06:52.000]  我們都很想去了解當時的文化背景
[00:06:52.000 --> 00:06:54.000]  以至幫助我們能夠真的
[00:06:54.000 --> 00:06:57.000]  對那節經文是更深的認識
[00:06:57.000 --> 00:06:59.000]  記得嗎
[00:06:59.000 --> 00:07:02.000]  原來在創世紀十二章一至三節的時候
[00:07:02.000 --> 00:07:04.000]  原來上帝其實已經是
[00:07:04.000 --> 00:07:07.000]  有第一次對亞伯蘭有一個認許
[00:07:07.000 --> 00:07:10.000]  就是說我們剛才讀的那節經文
[00:07:10.000 --> 00:07:13.000]  已經是講第二次神有提醒他
[00:07:13.000 --> 00:07:15.000]  這些節聖經很想跟大家讀
[00:07:15.000 --> 00:07:17.000]  因為是關乎我們得救
[00:07:17.000 --> 00:07:20.000]  因信清義很重要的確句
[00:07:20.000 --> 00:07:22.000]  不如我們邀請大家一起讀
[00:07:22.000 --> 00:07:24.000]  創世紀十二章一至三節
[00:07:24.000 --> 00:07:25.000]  好嗎
[00:07:25.000 --> 00:07:26.000]  我數一二三
[00:07:26.000 --> 00:07:27.000]  一二三
[00:07:27.000 --> 00:07:29.000]  耶和華對亞伯蘭說
[00:07:29.000 --> 00:07:33.000]  你要本族本族富家
[00:07:33.000 --> 00:07:36.000]  往我所要指示你的地方去
[00:07:36.000 --> 00:07:38.000]  我必叫你成為大國
[00:07:38.000 --> 00:07:39.000]  我必賜福給你
[00:07:39.000 --> 00:07:41.000]  叫你的名為大
[00:07:41.000 --> 00:07:43.000]  也叫叫別人得福
[00:07:43.000 --> 00:07:45.000]  為你祝福的
[00:07:45.000 --> 00:07:47.000]  我必賜福予他
[00:07:47.000 --> 00:07:48.000]  那奏作你的
[00:07:48.000 --> 00:07:50.000]  我必奏作他
[00:07:50.000 --> 00:07:51.000]  地上的萬族
[00:07:51.000 --> 00:07:53.000]  都要因你得福
[00:07:53.000 --> 00:07:54.000]  其實真的很重要
[00:07:54.000 --> 00:07:55.000]  這個的認許
[00:07:55.000 --> 00:07:57.000]  其實神很早的時候
[00:07:57.000 --> 00:07:59.000]  是已經跟亞伯蘭說了
[00:07:59.000 --> 00:08:01.000]  並且這節經文為什麼這麼重要
[00:08:01.000 --> 00:08:04.000]  因為其實這個說到最後那句說什麼
[00:08:04.000 --> 00:08:07.000]  本地上的萬族都要因你得福
[00:08:07.000 --> 00:08:08.000]  是呀
[00:08:08.000 --> 00:08:09.000]  今天你們有沒有得福
[00:08:09.000 --> 00:08:10.000]  是呀
[00:08:10.000 --> 00:08:13.000]  今天我們都因為亞伯蘭信
[00:08:13.000 --> 00:08:14.000]  亞伯蘭行的信
[00:08:14.000 --> 00:08:15.000]  其實我們都得福
[00:08:15.000 --> 00:08:17.000]  所以因信清義很重要
[00:08:17.000 --> 00:08:19.000]  一個根基其實都是
[00:08:19.000 --> 00:08:22.000]  源於在創世紀的時候發生的
[00:08:22.000 --> 00:08:23.000]  好了
[00:08:23.000 --> 00:08:24.000]  講了少少背景
[00:08:24.000 --> 00:08:27.000]  就是看看照片
[00:08:27.000 --> 00:08:29.000]  小朋友都喜歡看照片
[00:08:29.000 --> 00:08:31.000]  大人都喜歡看whistle
[00:08:31.000 --> 00:08:33.000]  那麼大家記不記得
[00:08:33.000 --> 00:08:36.000]  亞伯蘭和亞伯拉康
[00:08:36.000 --> 00:08:38.000]  是不是同一個人
[00:08:38.000 --> 00:08:39.000]  是
[00:08:39.000 --> 00:08:40.000]  非常之好
[00:08:40.000 --> 00:08:41.000]  大家清醒
[00:08:41.000 --> 00:08:43.000]  他是什麼人
[00:08:43.000 --> 00:08:45.000]  關於亞伯蘭或者亞伯拉康
[00:08:45.000 --> 00:08:46.000]  你知道多少
[00:08:46.000 --> 00:08:48.000]  是什麼人
[00:08:48.000 --> 00:08:51.000]  他做什麼
[00:08:51.000 --> 00:08:52.000]  牧羊
[00:08:52.000 --> 00:08:53.000]  還有呢
[00:08:53.000 --> 00:08:54.000]  非常之好
[00:08:54.000 --> 00:08:55.000]  其他呢
[00:08:55.000 --> 00:08:58.000]  我聽說你們回教會很多年了
[00:08:58.000 --> 00:09:01.000]  是呀
[00:09:01.000 --> 00:09:02.000]  走了出來的
[00:09:02.000 --> 00:09:03.000]  好
[00:09:03.000 --> 00:09:04.000]  其實
[00:09:04.000 --> 00:09:06.000]  亞伯蘭是他初初的名字
[00:09:06.000 --> 00:09:09.000]  後來神就改了他的名字叫亞伯拉康
[00:09:09.000 --> 00:09:10.000]  意思是多國之父
[00:09:10.000 --> 00:09:11.000]  就是
[00:09:11.000 --> 00:09:12.000]  之後的時候
[00:09:12.000 --> 00:09:13.000]  在十七章的時候
[00:09:13.000 --> 00:09:14.000]  神就說
[00:09:14.000 --> 00:09:15.000]  提醒他
[00:09:15.000 --> 00:09:16.000]  是呀
[00:09:16.000 --> 00:09:17.000]  你要做多國之父
[00:09:17.000 --> 00:09:18.000]  他的老婆是誰
[00:09:18.000 --> 00:09:19.000]  是呀
[00:09:19.000 --> 00:09:20.000]  Sara
[00:09:20.000 --> 00:09:21.000]  薩萊
[00:09:21.000 --> 00:09:22.000]  後來就叫了薩拉
[00:09:22.000 --> 00:09:23.000]  後來神跟她說
[00:09:23.000 --> 00:09:25.000]  你要做多國的公主
[00:09:25.000 --> 00:09:26.000]  又提醒她
[00:09:26.000 --> 00:09:27.000]  但是
[00:09:27.000 --> 00:09:29.000]  本身亞伯蘭是什麼人呢
[00:09:29.000 --> 00:09:31.000]  聖經和很多查考的
[00:09:31.000 --> 00:09:33.000]  一些解經的書就說
[00:09:33.000 --> 00:09:34.000]  很大機會
[00:09:34.000 --> 00:09:36.000]  原來他也是商人
[00:09:36.000 --> 00:09:37.000]  做生意
[00:09:37.000 --> 00:09:38.000]  但是
[00:09:38.000 --> 00:09:39.000]  聖經就沒有正確
[00:09:39.000 --> 00:09:41.000]  沒有很清楚的說
[00:09:41.000 --> 00:09:42.000]  他呢
[00:09:42.000 --> 00:09:43.000]  很有錢
[00:09:43.000 --> 00:09:44.000]  大家應該知道
[00:09:44.000 --> 00:09:46.000]  很多牧羊
[00:09:46.000 --> 00:09:47.000]  牧人
[00:09:47.000 --> 00:09:48.000]  原來
[00:09:48.000 --> 00:09:50.000]  他的組織和管理能力
[00:09:50.000 --> 00:09:52.000]  是相當優秀的
[00:09:52.000 --> 00:09:53.000]  大家認識一下
[00:09:53.000 --> 00:09:55.000]  今天故事的主人翁
[00:09:55.000 --> 00:09:56.000]  就是亞伯蘭
[00:09:56.000 --> 00:09:57.000]  亞伯拉康
[00:09:57.000 --> 00:09:58.000]  好了
[00:09:58.000 --> 00:09:59.000]  那他是哪裡人呢
[00:09:59.000 --> 00:10:00.000]  剛才有提醒
[00:10:00.000 --> 00:10:01.000]  原來他是閃族人
[00:10:01.000 --> 00:10:03.000]  他就在一個地方
[00:10:03.000 --> 00:10:05.000]  就是美索不達米亞的
[00:10:05.000 --> 00:10:06.000]  一個叫吳爾城
[00:10:06.000 --> 00:10:07.000]  吳爾城
[00:10:07.000 --> 00:10:08.000]  應該你們也聽過了
[00:10:08.000 --> 00:10:10.000]  當時吳爾城是怎樣的
[00:10:10.000 --> 00:10:12.000]  原來吳爾城是
[00:10:12.000 --> 00:10:14.000]  一個非常繁榮的城市
[00:10:14.000 --> 00:10:15.000]  在當時
[00:10:15.000 --> 00:10:16.000]  而且
[00:10:16.000 --> 00:10:17.000]  土地肥沃
[00:10:17.000 --> 00:10:19.000]  商業各樣東西
[00:10:19.000 --> 00:10:20.000]  都是發展得不錯
[00:10:20.000 --> 00:10:21.000]  教育都挺好
[00:10:21.000 --> 00:10:23.000]  當時已經在那個年代
[00:10:23.000 --> 00:10:25.000]  已經是有教育的制度
[00:10:25.000 --> 00:10:26.000]  OK
[00:10:26.000 --> 00:10:27.000]  但是他們的信仰怎樣
[00:10:27.000 --> 00:10:28.000]  就比較差了
[00:10:28.000 --> 00:10:29.000]  他們就是
[00:10:29.000 --> 00:10:31.000]  信很多不同的神明
[00:10:31.000 --> 00:10:33.000]  也是拜月亮
[00:10:33.000 --> 00:10:35.000]  當時就拜很多大自然的氣候
[00:10:35.000 --> 00:10:36.000]  那麼
[00:10:36.000 --> 00:10:37.000]  大家都知道
[00:10:37.000 --> 00:10:38.000]  就是
[00:10:38.000 --> 00:10:39.000]  在之前
[00:10:39.000 --> 00:10:40.000]  就是亞伯蘭
[00:10:40.000 --> 00:10:41.000]  就是神叫他什麼
[00:10:41.000 --> 00:10:42.000]  離開本族
[00:10:42.000 --> 00:10:43.000]  是不是
[00:10:43.000 --> 00:10:44.000]  他就聽話
[00:10:44.000 --> 00:10:46.000]  就帶了一些牛羊
[00:10:46.000 --> 00:10:52.000]  過一個觸目的維新的生活
[00:10:52.000 --> 00:10:53.000]  好了
[00:10:53.000 --> 00:10:55.000]  知道了亞伯蘭的一些背景
[00:10:55.000 --> 00:10:57.000]  以及當時的一些文化
[00:10:57.000 --> 00:10:59.000]  我們又一起再看近一點
[00:10:59.000 --> 00:11:01.000]  這節經文其實說什麼
[00:11:01.000 --> 00:11:02.000]  好嗎
[00:11:02.000 --> 00:11:04.000]  今天主要在這節經文裡面
[00:11:04.000 --> 00:11:06.000]  會分享了三個點
[00:11:06.000 --> 00:11:08.000]  以及三個小段落
[00:11:08.000 --> 00:11:09.000]  幫助大家
[00:11:09.000 --> 00:11:11.000]  來看看究竟是怎樣的
[00:11:11.000 --> 00:11:12.000]  第一點就是
[00:11:12.000 --> 00:11:15.000]  在十五章一節那裡
[00:11:15.000 --> 00:11:17.000]  是說上帝的認許和保護
[00:11:17.000 --> 00:11:18.000]  OK
[00:11:18.000 --> 00:11:19.000]  第一點
[00:11:19.000 --> 00:11:20.000]  不如大家舉一下手
[00:11:20.000 --> 00:11:21.000]  第一點
[00:11:21.000 --> 00:11:22.000]  對了
[00:11:22.000 --> 00:11:23.000]  第一點
[00:11:23.000 --> 00:11:24.000]  對了
[00:11:24.000 --> 00:11:25.000]  等大家不要放假
[00:11:25.000 --> 00:11:26.000]  睡覺
[00:11:26.000 --> 00:11:27.000]  第二點
[00:11:27.000 --> 00:11:28.000]  對了
[00:11:28.000 --> 00:11:29.000]  就是亞伯蘭的掙扎
[00:11:29.000 --> 00:11:30.000]  和他的信心
[00:11:30.000 --> 00:11:31.000]  OK
[00:11:31.000 --> 00:11:32.000]  對了
[00:11:32.000 --> 00:11:33.000]  就是二至三節
[00:11:33.000 --> 00:11:34.000]  OK
[00:11:34.000 --> 00:11:35.000]  第三點
[00:11:35.000 --> 00:11:36.000]  我差點說了四天
[00:11:36.000 --> 00:11:37.000]  就是我不是很清醒
[00:11:37.000 --> 00:11:38.000]  就是上帝的認許
[00:11:38.000 --> 00:11:39.000]  和以信心為印記
[00:11:39.000 --> 00:11:40.000]  OK
[00:11:40.000 --> 00:11:41.000]  今天主要和大家分享三點
[00:11:41.000 --> 00:11:42.000]  OK
[00:11:42.000 --> 00:11:43.000]  好了
[00:11:43.000 --> 00:11:45.000]  但是也說了一點
[00:11:45.000 --> 00:11:46.000]  他說第一句
[00:11:46.000 --> 00:11:48.000]  就說這些事以後
[00:11:48.000 --> 00:11:50.000]  這裡說的這些事以後
[00:11:50.000 --> 00:11:51.000]  發生了什麼事呢
[00:11:51.000 --> 00:11:53.000]  有沒有人記得
[00:11:53.000 --> 00:11:54.000]  有沒有人記得
[00:11:54.000 --> 00:11:55.000]  十四節的時候
[00:11:55.000 --> 00:11:57.000]  發生了什麼事
[00:11:57.000 --> 00:11:59.000]  這些事以後
[00:11:59.000 --> 00:12:00.000]  對了
[00:12:00.000 --> 00:12:01.000]  如果大家有記得
[00:12:01.000 --> 00:12:02.000]  熟悉的話
[00:12:02.000 --> 00:12:03.000]  原來呢
[00:12:03.000 --> 00:12:04.000]  亞伯蘭的侄子
[00:12:04.000 --> 00:12:05.000]  他的侄子是誰
[00:12:05.000 --> 00:12:06.000]  就是羅德
[00:12:06.000 --> 00:12:09.000]  原來一家被人奴隸了
[00:12:09.000 --> 00:12:10.000]  對了
[00:12:10.000 --> 00:12:11.000]  結果就是
[00:12:11.000 --> 00:12:14.000]  他就要率領了一班精兵
[00:12:14.000 --> 00:12:15.000]  來打仗
[00:12:15.000 --> 00:12:17.000]  就是救他的侄兒
[00:12:17.000 --> 00:12:18.000]  和一家
[00:12:18.000 --> 00:12:20.000]  也在當中有一個叫做
[00:12:20.000 --> 00:12:23.000]  就是四皇的聯軍打仗
[00:12:23.000 --> 00:12:24.000]  對了
[00:12:24.000 --> 00:12:25.000]  但是最後
[00:12:25.000 --> 00:12:26.000]  在耶和華的祝福
[00:12:26.000 --> 00:12:27.000]  和保護之下
[00:12:27.000 --> 00:12:28.000]  他是打贏了
[00:12:28.000 --> 00:12:31.000]  並且救回他的侄兒一家的
[00:12:31.000 --> 00:12:33.000]  而且也取回所有的財物
[00:12:33.000 --> 00:12:34.000]  OK
[00:12:34.000 --> 00:12:35.000]  但是當時呢
[00:12:35.000 --> 00:12:37.000]  原來亞伯蘭
[00:12:37.000 --> 00:12:39.000]  當時還沒改名字
[00:12:39.000 --> 00:12:40.000]  已經很老了
[00:12:40.000 --> 00:12:41.000]  他幾歲了
[00:12:41.000 --> 00:12:42.000]  好
[00:12:42.000 --> 00:12:43.000]  有沒有人是
[00:12:43.000 --> 00:12:45.000]  比75歲更年輕
[00:12:45.000 --> 00:12:46.000]  舉手
[00:12:46.000 --> 00:12:48.000]  比75歲更年輕
[00:12:48.000 --> 00:12:49.000]  對了
[00:12:49.000 --> 00:12:50.000]  哇
[00:12:50.000 --> 00:12:51.000]  75歲
[00:12:51.000 --> 00:12:52.000]  OK
[00:12:52.000 --> 00:12:53.000]  是的
[00:12:53.000 --> 00:12:54.000]  年紀也不大
[00:12:54.000 --> 00:12:55.000]  不過怎麼樣
[00:12:55.000 --> 00:12:56.000]  當時呢
[00:12:56.000 --> 00:12:57.000]  他也沒有兒子
[00:12:57.000 --> 00:12:58.000]  是的
[00:12:58.000 --> 00:12:59.000]  一個兒子也沒有
[00:12:59.000 --> 00:13:00.000]  是的
[00:13:00.000 --> 00:13:01.000]  一個兒子也沒有
[00:13:01.000 --> 00:13:02.000]  是的
[00:13:02.000 --> 00:13:03.000]  那麼今天見到你們
[00:13:03.000 --> 00:13:04.000]  都是比較相對成熟
[00:13:04.000 --> 00:13:05.000]  不知道你們
[00:13:05.000 --> 00:13:06.000]  有沒有小朋友
[00:13:06.000 --> 00:13:07.000]  或者都是在恨抱孫
[00:13:07.000 --> 00:13:08.000]  有沒有人已經有孫兒了
[00:13:08.000 --> 00:13:09.000]  舉一下手
[00:13:09.000 --> 00:13:10.000]  有了
[00:13:10.000 --> 00:13:11.000]  恭喜你
[00:13:11.000 --> 00:13:13.000]  可能你是期待著你的孫兒
[00:13:13.000 --> 00:13:15.000]  或者期待著你的兒子
[00:13:15.000 --> 00:13:17.000]  或者你的女兒結婚
[00:13:17.000 --> 00:13:18.000]  是不是
[00:13:18.000 --> 00:13:19.000]  有成家立修的一天
