
[00:00:00.000 --> 00:00:02.100]  主內大兄姊妹,大家平安
[00:02:32.700 --> 00:02:36.000]  我拿了天堂的入場券
[00:02:36.000 --> 00:02:39.300]  我拿了天堂的入場券
[00:02:39.300 --> 00:02:42.700]  我循例每個星期回教會就可以了
[00:02:42.700 --> 00:02:45.100]  我循例每個星期回教會就可以了
[00:02:45.100 --> 00:02:48.400]  甚至整整下就不是每個星期都回教會
[00:02:48.400 --> 00:02:51.500]  甚至整整下就不是每個星期都回教會
[00:02:51.500 --> 00:02:53.800]  有人約我去街又去了
[00:02:53.800 --> 00:02:53.800]  有人約我去街又去了
[00:02:53.800 --> 00:02:58.400]  有人約我去街又去了
[00:02:58.400 --> 00:03:01.600]  星期有什麼節目又去參加就不回教會了
[00:03:01.600 --> 00:03:03.900]  星期天有什麼節目就去參加也不回教會了
[00:03:03.900 --> 00:03:04.000]  星期天有什麼節目就去參加也不回教會了
[00:03:04.000 --> 00:03:06.500]  慢慢慢慢心就開始冷淡
[00:03:06.500 --> 00:03:08.600]  慢慢慢慢心就會冷淡
[00:03:08.600 --> 00:03:10.100]  我不是說他離開了神
[00:03:10.100 --> 00:03:11.500]  我不是說他離開了神
[00:03:11.500 --> 00:03:12.800]  他仍然是信一個神
[00:03:12.800 --> 00:03:14.000]  他仍然是相信一個神
[00:03:14.000 --> 00:03:16.000]  只不過覺得沒什麼力氣
[00:03:16.000 --> 00:03:17.300]  只不過覺得沒什麼力氣
[00:03:17.300 --> 00:03:20.300]  特別是在侍奉方面覺得沒力氣
[00:03:20.300 --> 00:03:22.200]  特別是在侍奉方面覺得沒力氣
[00:03:22.200 --> 00:03:24.300]  有什麼原因會這樣呢?
[00:03:24.300 --> 00:03:26.500]  有什麼原因會這樣呢?
[00:03:26.500 --> 00:03:27.500]  原因有很多
[00:03:27.500 --> 00:03:28.600]  原因有很多
[00:03:28.600 --> 00:03:30.700]  其中一個原因就是
[00:03:30.700 --> 00:03:34.700]  很多人以為信了主就一帆風順
[00:03:34.700 --> 00:03:36.800]  其中一個原因就是很多人以為
[00:03:36.800 --> 00:03:38.300]  信主之後就一帆風順
[00:03:38.300 --> 00:03:43.600]  今天有些神學派叫做成功神學
[00:03:43.600 --> 00:03:47.600]  今天有些神學派叫做成功神學
[00:03:47.600 --> 00:03:49.200]  查了一些神學的思想
[00:03:49.200 --> 00:03:49.300]  查了一些神學的思想
[00:03:49.300 --> 00:03:51.700]  就說你信了主一定成功的
[00:03:51.700 --> 00:03:51.700]  就說你信了主一定成功的
[00:03:51.700 --> 00:03:54.900]  他們的所謂的神學思想就是
[00:03:54.900 --> 00:03:55.000]  他們的所謂的神學思想就是
[00:03:55.000 --> 00:03:55.500]  信主之後一定成功的
[00:03:55.500 --> 00:03:58.200]  這個英文叫做Prosperity Theology
[00:03:58.200 --> 00:03:59.700]  Prosperity Gospel
[00:03:59.700 --> 00:04:01.200]  就是成功的福音
[00:04:01.200 --> 00:04:02.300]  成功的神學
[00:04:02.300 --> 00:04:04.100]  就是英語翻譯來說
[00:04:04.100 --> 00:04:05.500]  就是成功的福音
[00:04:05.500 --> 00:04:06.400]  成功的神學
[00:04:06.400 --> 00:04:07.600]  就是說你信了主
[00:04:07.600 --> 00:04:09.000]  只要有信心去求
[00:04:09.000 --> 00:04:10.400]  就一定什麼都可以
[00:04:10.400 --> 00:04:12.800]  就是信主之後有信心去求
[00:04:12.800 --> 00:04:13.800]  就是什麼都成的
[00:04:13.800 --> 00:04:15.800]  如果不行的就是因為你信心不夠
[00:04:15.800 --> 00:04:16.900]  如果不成的話
[00:04:16.900 --> 00:04:18.300]  那就是信心不夠
[00:04:18.300 --> 00:04:19.900]  這個我們是不同意的
[00:04:19.900 --> 00:04:21.600]  那我們是不同意的
[00:04:21.600 --> 00:04:23.400]  因為成功神學鼓吹一件事
[00:04:23.400 --> 00:04:25.900]  就是好的東西全部是從神而來的
[00:04:25.900 --> 00:04:29.800]  因為成功神學所鼓吹的
[00:04:29.800 --> 00:04:32.200]  就是成功的都是從神而來的
[00:04:32.200 --> 00:04:33.400]  你有什麼不好的東西
[00:04:33.400 --> 00:04:34.800]  有什麼苦難痛苦
[00:04:34.800 --> 00:04:37.100]  就是因為你得罪了神
[00:04:37.100 --> 00:04:38.800]  而什麼苦難什麼痛苦呢
[00:04:38.800 --> 00:04:40.300]  就是因為你得罪了神
[00:04:40.300 --> 00:04:41.600]  是魔鬼攻擊你
[00:04:41.600 --> 00:04:43.000]  那是魔鬼攻擊你的
[00:04:43.000 --> 00:04:44.200]  這個不是絕對的
[00:04:44.200 --> 00:04:45.700]  這個不是絕對的
[00:04:45.700 --> 00:04:49.900]  我知道很多罪是從魔鬼而來
[00:04:49.900 --> 00:04:51.900]  我們知道很多的罪是從魔鬼而來
[00:04:51.900 --> 00:04:55.500]  神也是容許魔鬼有一定的權力
[00:04:55.500 --> 00:04:58.100]  神也是容許魔鬼有一定的權力
[00:04:58.100 --> 00:04:59.800]  但是我們的神不是這樣的
[00:04:59.800 --> 00:05:01.300]  我們的神不是這樣的
[00:05:01.300 --> 00:05:03.000]  在神的救恩裡面
[00:05:03.000 --> 00:05:03.900]  在神的救恩裡面
[00:05:03.900 --> 00:05:05.300]  在神的角度裡面
[00:05:05.300 --> 00:05:06.500]  在神的角度裡面
[00:05:06.500 --> 00:05:10.000]  是要我們經歷痛苦經歷苦難
[00:05:10.000 --> 00:05:12.300]  是要讓我們經歷痛苦經歷苦難
[00:05:12.300 --> 00:05:13.800]  所以今天如果有人哄你說
[00:05:13.800 --> 00:05:14.800]  信耶穌會發達
[00:05:14.800 --> 00:05:15.700]  你不要相信
[00:05:15.700 --> 00:05:18.200]  所以今天如果有人哄你說
[00:05:18.200 --> 00:05:19.800]  信耶穌會發財的
[00:05:19.800 --> 00:05:20.800]  那你就不要相信
[00:05:20.800 --> 00:05:22.000]  如果有人說你信了耶穌
[00:05:22.000 --> 00:05:23.000]  你就會找到工作的
[00:05:23.000 --> 00:05:23.800]  你不要相信
[00:05:23.800 --> 00:05:25.300]  如果有人說你信耶穌
[00:05:25.300 --> 00:05:26.400]  就會找到工作
[00:05:26.400 --> 00:05:27.300]  那你就千萬不要相信
[00:05:27.300 --> 00:05:28.100]  你信了耶穌
[00:05:28.100 --> 00:05:30.200]  你就什麼病都會好起來
[00:05:30.200 --> 00:05:31.000]  長生不老
[00:05:31.000 --> 00:05:32.200]  你更加不要相信
[00:05:32.200 --> 00:05:34.200]  信了耶穌會長生不老的
[00:05:34.200 --> 00:05:35.100]  什麼病都好的
[00:05:35.100 --> 00:05:36.000]  那更加不要相信
[00:05:36.000 --> 00:05:38.300]  但實在很多人真的信這件事
[00:05:38.300 --> 00:05:39.700]  可是很多人都會相信
[00:05:39.700 --> 00:05:42.600]  他信這個所謂成功的神學的意思
[00:05:42.600 --> 00:05:44.700]  他們相信這個所謂的成功神學的意思
[00:05:44.700 --> 00:05:47.300]  結果信了主之後
[00:05:47.300 --> 00:05:49.000]  結果拿清楚之後
[00:05:49.000 --> 00:05:50.200]  仍然病的
[00:05:50.200 --> 00:05:51.000]  仍然病的
[00:05:51.000 --> 00:05:52.100]  仍然找不到工作的
[00:05:52.100 --> 00:05:53.600]  仍然找不到工作的
[00:05:53.600 --> 00:05:55.200]  仍然是
[00:05:55.200 --> 00:05:58.600]  仍然是好像很窮的
[00:05:58.600 --> 00:06:00.900]  仍然還是很貧窮的
[00:06:00.900 --> 00:06:02.700]  那開始對這個神失去信心
[00:06:02.700 --> 00:06:04.000]  就開始對這個神失去信心
[00:06:04.000 --> 00:06:06.400]  又或者覺得自己信心不夠
[00:06:06.400 --> 00:06:08.400]  又或者說覺得自己的信心不夠
[00:06:08.400 --> 00:06:11.700]  那開始就對這個信仰冷淡了
[00:06:11.700 --> 00:06:14.100]  就開始對信仰冷淡了
[00:06:14.100 --> 00:06:16.500]  另外一個原因是什麼呢?
[00:06:16.500 --> 00:06:17.700]  另外一個原因是什麼呢?
[00:06:17.700 --> 00:06:19.700]  就是我經常都說的
[00:06:19.700 --> 00:06:20.800]  那我們常說的
[00:06:20.800 --> 00:06:21.900]  當我們信了主之後
[00:06:21.900 --> 00:06:23.300]  我們就是一個屬靈的人
[00:06:23.300 --> 00:06:24.600]  當我們信主之後
[00:06:24.600 --> 00:06:25.700]  就是一個屬靈的人
[00:06:25.700 --> 00:06:26.700]  我們是屬神的
[00:06:26.700 --> 00:06:27.300]  我們是屬神的
[00:06:27.300 --> 00:06:28.300]  我們是屬基督的
[00:06:28.300 --> 00:06:29.000]  我們是屬基督的
[00:06:29.000 --> 00:06:30.600]  我們是神的兒女
[00:06:30.600 --> 00:06:31.500]  我們是神的兒女
[00:06:31.500 --> 00:06:33.200]  我跟基督有團契的
[00:06:33.200 --> 00:06:34.600]  我們跟基督有團契的
[00:06:34.600 --> 00:06:36.600]  但是有一樣東西就是
[00:06:36.600 --> 00:06:37.800]  我們不要不記得
[00:06:37.800 --> 00:06:39.400]  我們不要不記得
[00:06:39.400 --> 00:06:42.800]  我們仍然住在這個有罪的世界
[00:06:42.800 --> 00:06:45.200]  我們仍然住在這個有罪的世界
[00:06:45.200 --> 00:06:47.700]  住多久我們不知道
[00:06:47.700 --> 00:06:49.200]  會在這邊待多久我們不知道
[00:06:49.200 --> 00:06:50.800]  可能還有很多年
[00:06:50.800 --> 00:06:52.100]  可能還有很多年
[00:06:52.100 --> 00:06:53.900]  但是這個世界是有罪
[00:06:53.900 --> 00:06:55.400]  但是這個世界是有罪
[00:06:55.400 --> 00:06:57.000]  我們知道這個世界是
[00:06:57.000 --> 00:07:00.300]  這個所謂世界之神明去管轄
[00:07:00.300 --> 00:07:02.300]  我們知道這個世界是所謂的
[00:07:02.300 --> 00:07:04.400]  世界的神明來管轄
[00:07:04.400 --> 00:07:05.600]  這個神明就是魔鬼
[00:07:05.600 --> 00:07:07.200]  這個神明就是魔鬼
[00:07:07.200 --> 00:07:10.000]  神明不是真神的意思
[00:07:10.000 --> 00:07:12.200]  神明不是真神的意思
[00:07:12.200 --> 00:07:14.000]  這個世界的神就是魔鬼
[00:07:14.000 --> 00:07:15.100]  這個世界的神就是魔鬼
[00:07:15.100 --> 00:07:18.800]  是神容許魔鬼暫時有這個權力
[00:07:18.800 --> 00:07:21.400]  是神容許魔鬼暫時有這個權力
[00:07:21.400 --> 00:07:22.500]  什麼原因?
[00:07:22.500 --> 00:07:23.100]  什麼原因?
[00:07:23.100 --> 00:07:24.000]  我們不是很清楚
[00:07:24.000 --> 00:07:24.700]  我們不是很清楚
[00:07:24.700 --> 00:07:26.200]  但是其中我們可以想到的就是
[00:07:26.200 --> 00:07:27.400]  神要試煉我們
[00:07:27.400 --> 00:07:29.200]  其中我們可以想到的就是
[00:07:29.200 --> 00:07:30.400]  神要試煉我們
[00:07:30.400 --> 00:07:33.000]  所以基督徒在這個世界有一個很大的
[00:07:33.000 --> 00:07:35.000]  所謂的 tension 張力
[00:07:35.000 --> 00:07:37.400]  所以基督徒在這個世界有一個很大的張力
[00:07:37.400 --> 00:07:40.500]  一個屬靈的人住在一個屬世的地方
[00:07:40.500 --> 00:07:42.300]  一個屬靈的人住在一個屬世的地方
[00:07:42.300 --> 00:07:44.600]  住在一個花花世界
[00:07:44.600 --> 00:07:46.300]  住在一個花花世界
[00:07:46.300 --> 00:07:48.200]  充滿引誘的
[00:07:48.200 --> 00:07:49.200]  充滿引誘的
[00:07:49.200 --> 00:07:50.300]  充滿壓力的
[00:07:50.300 --> 00:07:50.800]  充滿壓力的
[00:07:50.800 --> 00:07:52.600]  一個污糟邋遢的世界
[00:07:52.600 --> 00:07:55.300]  一個很骯髒的世界
[00:07:55.300 --> 00:07:56.700]  那一定會怎樣?
[00:07:56.700 --> 00:07:57.100]  那一定會怎樣?
[00:07:57.100 --> 00:07:59.500]  一定會影響我們屬靈的健康
[00:07:59.500 --> 00:08:01.500]  一定會影響我們屬靈的健康
[00:08:01.500 --> 00:08:03.100]  你和神多好都好
[00:08:03.100 --> 00:08:04.200]  你跟神多好都好
[00:08:04.200 --> 00:08:06.000]  很多時候我們都會犯錯
[00:08:06.000 --> 00:08:06.800]  很多時候我們都會犯錯
[00:08:06.800 --> 00:08:08.600]  我們受不住這個壓力
[00:08:08.600 --> 00:08:09.700]  我們受不住壓力
[00:08:09.700 --> 00:08:10.700]  受不住引誘
[00:08:10.700 --> 00:08:11.600]  受不住引誘
[00:08:11.600 --> 00:08:15.300]  這個也是我們侍奉無力
[00:08:15.300 --> 00:08:17.400]  對神冷淡的另外一個原因
[00:08:17.400 --> 00:08:19.200]  這個也是我們侍奉無力
[00:08:19.200 --> 00:08:20.300]  對神冷淡的另外一個原因
[00:08:20.300 --> 00:08:22.700]  特別當我們見到我們身邊的人
[00:08:22.700 --> 00:08:24.100]  特別當我們見到我們身邊的人
[00:08:24.100 --> 00:08:25.400]  他們不信主
[00:08:25.400 --> 00:08:26.000]  他們不信主
[00:08:26.000 --> 00:08:27.700]  喜歡做什麼就做什麼
[00:08:27.700 --> 00:08:28.800]  他們愛做什麼就愛做什麼
[00:08:28.800 --> 00:08:31.200]  但是他們好像很發財很成功
[00:08:31.200 --> 00:08:33.100]  可是他們好像很發財很成功那樣
[00:08:33.100 --> 00:08:34.400]  有些人就覺得不忿氣
[00:08:34.400 --> 00:08:37.300]  有些人就覺得不忿氣
[00:08:37.300 --> 00:08:39.100]  我真的聽過有基督徒說
[00:08:39.100 --> 00:08:39.900]  我們真的有聽過
[00:08:39.900 --> 00:08:42.400]  他說信了主三年就衰足三年
[00:08:42.400 --> 00:08:42.800]  真的
[00:08:42.800 --> 00:08:45.600]  信了主三年就載足三年
[00:08:45.600 --> 00:08:47.000]  又沒有工作
[00:08:47.000 --> 00:08:48.400]  又沒有工作
[00:08:48.400 --> 00:08:49.900]  又有長期病患
[00:08:49.900 --> 00:08:50.900]  又有長期的病患
[00:08:50.900 --> 00:08:52.400]  子女又不聽話
[00:08:52.400 --> 00:08:53.700]  兒女又不聽話
[00:08:53.700 --> 00:08:56.000]  他信了主就衰這麼久
[00:08:56.000 --> 00:08:57.100]  就是好像
[00:08:57.100 --> 00:08:59.000]  信了主這麼久就載那麼久
[00:08:59.000 --> 00:09:00.400]  因為他
[00:09:00.400 --> 00:09:02.000]  就是以上那兩個原因
[00:09:02.000 --> 00:09:04.000]  就是因為以上那兩個原因
[00:09:04.000 --> 00:09:05.500]  他一他以為信了主
[00:09:05.500 --> 00:09:07.800]  就一定樣樣是順利成功
[00:09:07.800 --> 00:09:10.000]  第一就以為信主之後
[00:09:10.000 --> 00:09:11.100]  每個事情都會成功
[00:09:11.100 --> 00:09:15.400]  第二他被身邊的隱憂迷惑了
[00:09:15.400 --> 00:09:19.100]  第二就被身邊的隱憂所迷惑了
[00:09:19.100 --> 00:09:23.400]  這期我講到的題目是比較有新意的
[00:09:23.400 --> 00:09:24.400]  這期我講到的題目是比較有新意的
[00:09:24.400 --> 00:09:24.500]  這期我講到的題目是比較有新意的
[00:09:24.500 --> 00:09:24.500]  這期我講到的題目是比較有新意的
[00:09:24.500 --> 00:09:24.500]  這期我講到的題目是比較有新意的
[00:09:24.500 --> 00:09:24.500]  這期我講到的題目是比較有新意的
[00:09:24.500 --> 00:09:24.500]  這期我講到的題目是比較有新意的
[00:09:24.500 --> 00:09:24.500]  這期我講到的題目是比較有新意的
[00:09:24.500 --> 00:09:34.800]  這期我講到的題目是比較有新意的
[00:09:34.800 --> 00:09:38.800]  他提了這個題目叫黎明衛生素
[00:09:38.800 --> 00:09:38.800]  他提了這個題目叫黎明衛生素
[00:09:38.800 --> 00:09:41.000]  就是你屬靈生命需要什麼維他命
[00:09:41.000 --> 00:09:41.100]  就是你屬靈生命需要什麼維他命
[00:09:41.100 --> 00:09:41.100]  就是你屬靈生命需要什麼維他命
[00:09:41.100 --> 00:09:41.200]  就是你屬靈生命需要什麼維他命
[00:09:41.200 --> 00:09:41.200]  就是你屬靈生命需要什麼維他命
[00:09:41.200 --> 00:09:41.200]  就是你屬靈生命需要什麼維他命
[00:09:41.200 --> 00:09:41.200]  就是你屬靈生命需要什麼維他命
[00:09:41.200 --> 00:09:41.200]  就是你屬靈生命需要什麼維他命
[00:09:41.200 --> 00:09:41.200]  就是你屬靈生命需要什麼維他命
[00:09:41.200 --> 00:09:41.200]  就是你屬靈生命需要什麼維他命
[00:09:41.200 --> 00:09:55.200]  就是你屬靈生命需要什麼維生素
[00:10:11.200 --> 00:10:31.200]  就是你屬靈生命需要什麼維生素
[00:10:42.200 --> 00:10:50.200]  就是你屬靈生命需要什麼維生素
[00:11:12.200 --> 00:11:20.200]  就是我們正常的新陳代謝會產生出來的
[00:11:20.200 --> 00:11:27.200]  如果油離基分量不夠的話就沒有什麼害
[00:11:27.200 --> 00:11:36.200]  身體也會有自動抗衡的機制
[00:11:36.200 --> 00:11:44.200]  有時候油離基太高就造成身體很多損害
[00:11:44.200 --> 00:11:48.200]  什麼讓油離基高呢
[00:11:48.200 --> 00:11:50.200]  大家可能聽過了
[00:11:50.200 --> 00:12:07.200]  環境的污染 周圍的輻射 某些食物特別多
[00:12:07.200 --> 00:12:15.200]  甚至是精神壓力 長期壓力都會令到油離基高
[00:12:15.200 --> 00:12:20.200]  那對身體有什麼害呢
[00:12:20.200 --> 00:12:25.200]  就是對細胞有些損害
[00:12:25.200 --> 00:12:28.200]  性質就是你的人會長得老
[00:12:28.200 --> 00:12:30.200]  其實我們每個人都會衰老
[00:12:30.200 --> 00:12:34.200]  每個人都會越來越老
[00:12:34.200 --> 00:12:39.200]  不過有些人老得慢一點
[00:12:39.200 --> 00:12:42.200]  我們每個人都想老得慢一點
[00:12:42.200 --> 00:12:46.200]  最好將來我們80歲的時候 像40歲就好了
[00:12:46.200 --> 00:12:54.200]  如果他說你像18歲就知道他是騙你的
[00:12:54.200 --> 00:12:59.200]  因為我們一定會衰老
[00:12:59.200 --> 00:13:02.200]  為什麼會衰老呢
[00:13:02.200 --> 00:13:04.200]  有很多原因的
[00:13:04.200 --> 00:13:07.200]  其中就是我們在這個骯髒的世界
[00:13:07.200 --> 00:13:12.200]  每天受環境污染我們
[00:13:12.200 --> 00:13:26.200]  每天受那些沒什麼益處的食物污染我們
[00:13:26.200 --> 00:13:30.200]  年紀越大面對的壓力就越多
[00:13:30.200 --> 00:13:37.200]  特別我們常說的中年人壓力是最大的
[00:13:37.200 --> 00:13:42.200]  快要退休了 覺得自己沒什麼成就
[00:13:42.200 --> 00:13:47.200]  又為兒女擔心 又為父母擔心
[00:13:47.200 --> 00:13:53.200]  又為工作擔心 壓力特別大
[00:13:53.200 --> 00:13:58.200]  所以很多病痛都是中年開始的
[00:13:58.200 --> 00:14:02.200]  這個你不可以改變
[00:14:02.200 --> 00:14:14.200]  我剛才說過我身體有些抗氧素可以抗衡游離機
[00:14:14.200 --> 00:14:21.200]  所以如果你吃一些健康的食物就會有幫助
[00:14:21.200 --> 00:14:25.200]  做一些運動也有幫助
[00:14:25.200 --> 00:14:31.200]  減少接觸環境污染當然也有幫助
[00:14:31.200 --> 00:14:37.200]  放鬆一點不要那麼大壓力也有幫助
[00:14:37.200 --> 00:14:45.200]  再不是吃一些維生素維他命也有幫助
[00:14:45.200 --> 00:14:48.200]  維他命很多種的
[00:14:48.200 --> 00:14:57.200]  特別維生素C和E是最高的抗氧素
[00:14:57.200 --> 00:15:03.200]  其他的胡蘿蔔素也會有幫助
[00:15:03.200 --> 00:15:10.200]  今天不是醫學講座也不是營養講座
[00:15:10.200 --> 00:15:16.200]  所以我想回來說這個淑齡的維生素
[00:15:16.200 --> 00:15:20.200]  很多時候我們覺得侍奉無力
[00:15:20.200 --> 00:15:24.200]  我們的靈命不健康
[00:15:24.200 --> 00:15:27.200]  我們淑齡的生命病了
[00:15:27.200 --> 00:15:30.200]  有長期的病患
[00:15:30.200 --> 00:15:32.200]  怎麼辦呢?
[00:15:32.200 --> 00:15:35.200]  彼得史圖比亞提醒我們
[00:15:35.200 --> 00:15:39.200]  原來有淑齡的維生素
[00:15:39.200 --> 00:15:43.200]  可以幫補我們淑齡的生命
[00:15:43.200 --> 00:15:47.200]  讓我們可以重新上路
[00:15:47.200 --> 00:15:50.200]  重新振作起來
[00:15:50.200 --> 00:15:54.200]  讓我們可以努力的侍奉神
[00:15:54.200 --> 00:15:57.200]  走出去為主作見證
[00:15:57.200 --> 00:16:03.200]  但我們一定要去吸取這些重要的維生素
[00:16:03.200 --> 00:16:06.200]  我們一定要吸取這麼重要的維生素
[00:16:06.200 --> 00:16:13.200]  我們來看剛才的彼得後書一章
[00:16:13.200 --> 00:16:24.200]  它在第五節有八種所謂的靈命的維生素
[00:16:24.200 --> 00:16:26.200]  第五節說正因這個緣故
[00:16:26.200 --> 00:16:28.200]  你們要奮外的努力
[00:16:28.200 --> 00:16:31.200]  有了信心又要加上德行
[00:16:31.200 --> 00:16:34.200]  第五節說正因這個緣故
[00:16:34.200 --> 00:16:36.200]  你們要奮外的努力
[00:16:36.200 --> 00:16:37.200]  有了信心又要加上德行
[00:16:37.200 --> 00:16:41.200]  所以我們要奮外努力去爭取這些維他命
[00:16:41.200 --> 00:16:42.200]  明白嗎?
[00:16:42.200 --> 00:16:45.200]  就是我們要努力的去爭取這些維生素
[00:16:45.200 --> 00:16:48.200]  就是要有信心
[00:16:48.200 --> 00:16:49.200]  就是要有信心
[00:16:49.200 --> 00:16:50.200]  要有德行
[00:16:50.200 --> 00:16:51.200]  要有德行
[00:16:51.200 --> 00:16:53.200]  它說有了德行就要加上知識
[00:16:53.200 --> 00:16:56.200]  它說有了德行又要加上知識
[00:16:56.200 --> 00:16:59.200]  有了知識又要加上節制
[00:16:59.200 --> 00:17:01.200]  有了知識又要加上節制
[00:17:01.200 --> 00:17:03.200]  有了節制又要加上忍耐
[00:17:03.200 --> 00:17:05.200]  有了節制又要加上忍耐
[00:17:05.200 --> 00:17:08.200]  有了忍耐又要加上前進
[00:17:08.200 --> 00:17:11.200]  有了忍耐又要加上前進
[00:17:11.200 --> 00:17:14.200]  有了前進又要加上愛弟兄的心
[00:17:14.200 --> 00:17:17.200]  有了前進又要加上愛弟兄的心
[00:17:17.200 --> 00:17:18.200]  愛弟兄的心不足夠
[00:17:18.200 --> 00:17:20.200]  還要加上愛眾人的心
[00:17:20.200 --> 00:17:22.200]  愛弟兄的心不足夠
[00:17:22.200 --> 00:17:24.200]  又要加上愛眾人的心
[00:17:24.200 --> 00:17:26.200]  共八種靈命的維他命
[00:17:26.200 --> 00:17:29.200]  一共八種的靈命的維生素
[00:17:29.200 --> 00:17:31.200]  今天第一講我們主要講信心
[00:17:31.200 --> 00:17:33.200]  今天第一講我們主要講信心
[00:17:33.200 --> 00:17:35.200]  信心最重要
[00:17:35.200 --> 00:17:36.200]  信心最重要
[00:17:36.200 --> 00:17:38.200]  所謂最重要就是它最基本
[00:17:38.200 --> 00:17:40.200]  所謂最重要就是最基本
[00:17:40.200 --> 00:17:41.200]  因為如果你沒有信心
[00:17:41.200 --> 00:17:43.200]  其他那幾樣東西都不用講下去
[00:17:43.200 --> 00:17:44.200]  因為如果沒有了信心
[00:17:44.200 --> 00:17:46.200]  其他的就不用講了
[00:17:46.200 --> 00:17:48.200]  我們常常講信心
[00:17:48.200 --> 00:17:50.200]  我們常常說信心
[00:17:50.200 --> 00:17:55.200]  信心這個字和Belief 相信是有一點不同的
[00:17:55.200 --> 00:17:59.200]  信心這個字跟相信是有一點不同的
[00:17:59.200 --> 00:18:01.200]  我相信一件事
[00:18:01.200 --> 00:18:02.200]  我相信一件事
[00:18:02.200 --> 00:18:05.200]  和我對一件事有信心是有很不同的地方
[00:18:05.200 --> 00:18:09.200]  和我對一件事有信心是有很不同的地方
[00:18:09.200 --> 00:18:11.200]  很多時候我們基督徒
[00:18:11.200 --> 00:18:12.200]  我們by definition
[00:18:12.200 --> 00:18:14.200]  我們基督徒的定義就是我們當然是信神
[00:18:14.200 --> 00:18:16.200]  信耶穌基督
[00:18:16.200 --> 00:18:18.200]  基督徒的定義就是讓我們相信神
[00:18:18.200 --> 00:18:20.200]  相信耶穌基督
[00:18:20.200 --> 00:18:23.200]  但是不代表你真的對我們的神
