
[00:00:00.000 --> 00:00:02.120]  讓我們一起來讀一段神的話語
[00:02:29.560 --> 00:02:31.280]  在我們教會也不例外
[00:02:31.280 --> 00:02:33.800]  你知道嗎光是教會的兒童部
[00:02:33.800 --> 00:02:37.080]  每一個月平均有超過四十位
[00:02:37.080 --> 00:02:39.280]  新來的孩童參加
[00:02:39.280 --> 00:02:43.120]  哇光兒童就四十位拍手讚美神
[00:02:43.120 --> 00:02:45.360]  感謝主
[00:02:45.360 --> 00:02:47.440]  那昨天在基金會的
[00:02:47.440 --> 00:02:52.680]  這個Vision Sharing一項分享晚會的時候
[00:02:52.680 --> 00:02:56.680]  也聽說在這疫情開放之後到現在
[00:02:56.680 --> 00:02:59.360]  食物發放中心每一個月
[00:02:59.360 --> 00:03:04.200]  竟然服務了四萬五千個人次
[00:03:04.200 --> 00:03:07.120]  真是非常的可觀的數字
[00:03:07.120 --> 00:03:10.320]  感謝讚美神
[00:03:10.320 --> 00:03:13.200]  同時生命河基金會也是協助
[00:03:13.200 --> 00:03:16.520]  在北加州超過一百間
[00:03:16.520 --> 00:03:18.840]  這個不同的社區的單位團體
[00:03:18.840 --> 00:03:22.800]  一起來服侍灣區甚至在北加州
[00:03:22.800 --> 00:03:24.880]  許多各族裔的人群
[00:03:24.880 --> 00:03:29.240]  我們真是看見神在做許多新的事情
[00:03:29.240 --> 00:03:31.640]  我們也聽到在不同的年齡
[00:03:31.640 --> 00:03:34.800]  不同的世宮都有
[00:03:34.800 --> 00:03:37.360]  蠻有朝氣的展開許多的
[00:03:37.360 --> 00:03:39.240]  各樣的神的工作
[00:03:39.240 --> 00:03:41.840]  哇這真是一個嶄新的時刻
[00:03:41.840 --> 00:03:43.480]  不過不可否認
[00:03:43.480 --> 00:03:45.280]  這可能大家不好意思說出來
[00:03:45.280 --> 00:03:47.600]  今天我就幫大家講出來
[00:03:47.600 --> 00:03:50.040]  因為在這樣一個新的時期
[00:03:50.040 --> 00:03:52.480]  新的開始 新的世宮
[00:03:52.480 --> 00:03:55.240]  生活當中也有很多新的事情發生
[00:03:55.240 --> 00:03:58.600]  所以真忙啊
[00:03:58.600 --> 00:04:00.760]  格外的忙碌 是不是
[00:04:00.760 --> 00:04:02.680]  如果你覺得你不忙的
[00:04:02.680 --> 00:04:03.640]  請你趕快舉手
[00:04:03.640 --> 00:04:06.560]  我趕快邀請你來參加侍奉
[00:04:06.560 --> 00:04:09.520]  其實真的是不容易 很有挑戰
[00:04:09.520 --> 00:04:10.840]  想像一個兒童program
[00:04:10.840 --> 00:04:13.280]  一個月加四十個孩子
[00:04:13.280 --> 00:04:15.800]  我家多一個孩子就已經
[00:04:15.800 --> 00:04:18.560]  花了好幾年才適應過來
[00:04:18.560 --> 00:04:22.800]  那我們每個月要服務四萬五千個人次
[00:04:22.800 --> 00:04:25.000]  你知道食物是多少嗎
[00:04:25.000 --> 00:04:29.160]  平均是一個月要服務六十萬磅的食物
[00:04:29.160 --> 00:04:31.000]  這是相當挑戰的
[00:04:31.000 --> 00:04:32.800]  所以當我在預備今天的信息的時候
[00:04:32.800 --> 00:04:36.880]  我覺得上帝要對我們說一句話
[00:04:36.880 --> 00:04:41.200]  雖然生活當中充滿了忙碌
[00:04:41.200 --> 00:04:43.720]  並且充滿了變化
[00:04:43.720 --> 00:04:48.120]  但是神他能夠為我們在忙碌中預備安息
[00:04:48.120 --> 00:04:52.400]  所以讓我們今天一起來竭力進入安息
[00:04:52.400 --> 00:04:55.160]  不是說罷工不幹
[00:04:55.160 --> 00:04:57.240]  是竭力在忙碌當中
[00:04:57.240 --> 00:05:00.680]  仍然能夠享受神為我們預備的安息
[00:05:00.680 --> 00:05:05.520]  好吧 我們一起來說竭力進入安息
[00:05:05.520 --> 00:05:07.600]  在剛才我們讀到西伯來書四章
[00:05:07.600 --> 00:05:10.320]  一到十一節 短短的十一節當中
[00:05:10.320 --> 00:05:13.840]  你知道安息這兩個字出現了幾次嗎
[00:05:13.840 --> 00:05:15.600]  有十次之多
[00:05:15.600 --> 00:05:18.600]  哇 十一節裡面有十次
[00:05:18.600 --> 00:05:22.160]  我們也知道西伯來書它的亮點
[00:05:22.160 --> 00:05:25.160]  其實就是在講到耶穌基督的超越性
[00:05:25.160 --> 00:05:29.240]  耶穌基督的神性 它的獨特性 不可取代性
[00:05:29.240 --> 00:05:30.960]  然後在後面講到
[00:05:30.960 --> 00:05:35.960]  信是所望之事的實體 未見之事的確訣
[00:05:35.960 --> 00:05:39.440]  意思就是說透過信靠耶穌基督
[00:05:39.440 --> 00:05:43.120]  我們能夠得著在舊恩裡面一切的好處
[00:05:43.120 --> 00:05:44.800]  而是當中提到了
[00:05:44.800 --> 00:05:48.320]  短短十一節提到了十次的安息
[00:05:48.320 --> 00:05:50.160]  安息 安息
[00:05:50.160 --> 00:05:53.800]  我相信神知道我們都需要安息
[00:05:53.800 --> 00:05:58.760]  但是好消息是神的確能夠提供我們安息
[00:05:58.760 --> 00:06:00.760]  如果你聽到這邊已經開始打呼了
[00:06:00.760 --> 00:06:02.600]  我也替你高興了
[00:06:02.600 --> 00:06:05.400]  能夠休息睡著是好事
[00:06:05.400 --> 00:06:07.840]  在西伯來書四章一到十一節這邊
[00:06:07.840 --> 00:06:10.760]  有提到三種安息
[00:06:10.760 --> 00:06:13.000]  首先第一個是創造的安息
[00:06:13.000 --> 00:06:15.400]  我們看到西伯來書四章四節這邊
[00:06:15.400 --> 00:06:17.640]  論到第七日有一處說
[00:06:17.640 --> 00:06:21.920]  到第七日神就歇了他一切的功
[00:06:21.920 --> 00:06:24.320]  在第一個講到的安息是
[00:06:24.320 --> 00:06:27.080]  在講到創世的時候
[00:06:27.080 --> 00:06:30.720]  神在一到六天他創造了世界
[00:06:30.720 --> 00:06:35.440]  而在第七天他就設立了安息日
[00:06:35.440 --> 00:06:36.800]  你想說神設立安息日
[00:06:36.800 --> 00:06:39.120]  代表上帝也需要休息嗎
[00:06:39.120 --> 00:06:40.320]  其實不是的
[00:06:40.320 --> 00:06:43.520]  神不打盾 他也不休息
[00:06:43.520 --> 00:06:45.720]  但是設立安息日是有兩個目的
[00:06:45.720 --> 00:06:47.160]  第一個目的是
[00:06:47.160 --> 00:06:51.800]  他所創造的一切是需要休息的
[00:06:51.800 --> 00:06:53.320]  你和我需要休息
[00:06:53.320 --> 00:06:55.760]  甚至連大帝都需要休息
[00:06:55.760 --> 00:06:58.080]  而在這個休息的時刻
[00:06:58.080 --> 00:07:01.360]  我們可以來親近這位上帝
[00:07:01.360 --> 00:07:04.040]  而安息日設立的第二個目的
[00:07:04.040 --> 00:07:09.680]  其實是代表神對於他的創造感到滿意
[00:07:09.680 --> 00:07:14.920]  他對他的創造感到完美 聖潔 而且美好
[00:07:14.920 --> 00:07:17.840]  因此他說可以休息了
[00:07:17.840 --> 00:07:20.680]  一切都設計完畢
[00:07:20.680 --> 00:07:23.760]  如果你是有做過一些藝術作品
[00:07:23.760 --> 00:07:25.360]  你就知道你不管怎麼做
[00:07:25.360 --> 00:07:26.720]  這邊可以再弄一點
[00:07:26.720 --> 00:07:28.520]  那邊可以再補一些
[00:07:28.520 --> 00:07:30.280]  直到有一天
[00:07:30.280 --> 00:07:33.160]  哇 太好了 完美 不用再碰了
[00:07:33.160 --> 00:07:34.440]  你不要再加了
[00:07:34.440 --> 00:07:36.520]  完美 完美
[00:07:36.520 --> 00:07:37.600]  第七天安息日
[00:07:37.600 --> 00:07:38.560]  神就是這個意思
[00:07:38.560 --> 00:07:41.000]  我的創造已經完整了
[00:07:41.000 --> 00:07:42.560]  所以我們看到
[00:07:42.560 --> 00:07:45.120]  當神看到這個完美
[00:07:45.120 --> 00:07:48.040]  他有一種上帝的一個心情
[00:07:48.040 --> 00:07:48.720]  我們來看
[00:07:48.720 --> 00:07:52.160]  出外集集三十一章十七節
[00:07:52.160 --> 00:07:54.720]  這就是我和以色列人永遠的證據
[00:07:54.720 --> 00:07:57.760]  因為六日之內耶和華建造天地
[00:07:57.760 --> 00:07:59.680]  第七日變怎麼樣
[00:07:59.680 --> 00:08:01.880]  安息 舒暢
[00:08:01.880 --> 00:08:03.120]  哇 你可能沒有想像過
[00:08:03.120 --> 00:08:06.680]  上帝會描述他自己是很舒暢
[00:08:06.680 --> 00:08:10.520]  哇 上帝安息 舒暢
[00:08:10.520 --> 00:08:11.640]  我覺得英文非常好
[00:08:11.640 --> 00:08:15.120]  就是Rest and Refreshing
[00:08:15.120 --> 00:08:16.640]  Rest and Refreshing
[00:08:16.640 --> 00:08:19.720]  那我特別喜歡用另外一個字
[00:08:19.720 --> 00:08:22.040]  就是Relaxed
[00:08:22.040 --> 00:08:24.360]  神看到這一切都設計好了
[00:08:24.360 --> 00:08:25.880]  他就可以休息
[00:08:25.880 --> 00:08:28.080]  而且他覺得很舒服
[00:08:28.080 --> 00:08:29.680]  他很享受
[00:08:29.680 --> 00:08:32.080]  Rest and Refreshing
[00:08:32.080 --> 00:08:33.000]  同樣的我們看到
[00:08:33.000 --> 00:08:35.360]  出外集集的二十章
[00:08:35.360 --> 00:08:38.040]  十節中的第四節
[00:08:38.040 --> 00:08:40.760]  講到的就是要守安息日
[00:08:40.760 --> 00:08:42.160]  為什麼要守安息日
[00:08:42.160 --> 00:08:45.520]  意思就是要神的百姓
[00:08:45.520 --> 00:08:49.760]  要來透過自己不工作
[00:08:49.760 --> 00:08:53.960]  休息來選擇信靠神的美善
[00:08:53.960 --> 00:08:57.440]  並且相信祂在工作
[00:08:57.440 --> 00:08:59.760]  並且相信神的創造
[00:08:59.760 --> 00:09:01.200]  我們所依靠的神
[00:09:01.200 --> 00:09:04.360]  祂的創造是美善的
[00:09:04.360 --> 00:09:07.040]  可是為什麼後來人類
[00:09:07.040 --> 00:09:09.680]  失去了這樣的一個安息呢
[00:09:09.680 --> 00:09:11.560]  我們看到人終其一生
[00:09:11.560 --> 00:09:13.200]  就是希望安息
[00:09:13.200 --> 00:09:14.960]  就是希望有一個安妥
[00:09:14.960 --> 00:09:16.960]  就是希望有安全感
[00:09:16.960 --> 00:09:18.200]  可是我們發現
[00:09:18.200 --> 00:09:20.920]  越努力 越辛苦
[00:09:20.920 --> 00:09:21.840]  好像得到的
[00:09:21.840 --> 00:09:25.440]  卻是越來越多的擔憂與不安
[00:09:25.440 --> 00:09:29.400]  這是因為從十祖亞當開始呢
[00:09:29.400 --> 00:09:32.560]  人開始懷疑神的完備
[00:09:32.560 --> 00:09:34.280]  聖潔與美好
[00:09:34.280 --> 00:09:35.960]  而開始用自己的方式
[00:09:35.960 --> 00:09:37.960]  來尋找安慰
[00:09:37.960 --> 00:09:39.480]  透過錢財
[00:09:39.480 --> 00:09:40.960]  透過關係
[00:09:40.960 --> 00:09:42.160]  透過勢力
[00:09:42.160 --> 00:09:43.880]  透過地上的法則
[00:09:43.880 --> 00:09:46.120]  可是卻因此而享受了
[00:09:46.120 --> 00:09:48.160]  神創造當中
[00:09:48.160 --> 00:09:49.800]  所賜給我們的
[00:09:49.800 --> 00:09:53.440]  這樣的一個安息舒暢
[00:09:53.440 --> 00:09:56.120]  我們變成無法休息
[00:09:56.120 --> 00:09:58.520]  無法放鬆
[00:09:58.520 --> 00:10:02.280]  而變得清新
[00:10:02.280 --> 00:10:04.240]  有一次有一位
[00:10:04.240 --> 00:10:06.920]  主內的弟兄問一位牧師說
[00:10:06.920 --> 00:10:09.200]  我覺得傳福音給有需要的
[00:10:09.200 --> 00:10:10.360]  貧窮的人
[00:10:10.360 --> 00:10:13.200]  比傳福音給有錢的人容易
[00:10:13.200 --> 00:10:15.160]  因為有錢人什麼都不缺
[00:10:15.160 --> 00:10:17.360]  所以很難傳福音給他
[00:10:17.360 --> 00:10:18.640]  結果這個牧師
[00:10:18.640 --> 00:10:20.720]  他說事實上你知道嗎
[00:10:20.720 --> 00:10:24.880]  其實有錢人同樣的需要福音
[00:10:24.880 --> 00:10:26.840]  因為據我所知
[00:10:26.840 --> 00:10:28.200]  很多的有錢人
[00:10:28.200 --> 00:10:29.960]  也有失眠的問題
[00:10:29.960 --> 00:10:31.120]  很多有錢人
[00:10:31.120 --> 00:10:33.320]  其實也在
[00:10:33.320 --> 00:10:37.120]  一個憂鬱的掙扎當中困擾著
[00:10:37.120 --> 00:10:39.000]  原來耶穌基督來
[00:10:39.000 --> 00:10:41.400]  他說我不是為了健康的人而來
[00:10:41.400 --> 00:10:43.200]  我是為著有病痛
[00:10:43.200 --> 00:10:44.960]  有需要的人而來
[00:10:44.960 --> 00:10:46.120]  那耶穌
[00:10:46.120 --> 00:10:47.840]  其實祂不是說有些人是健康
[00:10:47.840 --> 00:10:50.000]  有些人是有需要的
[00:10:50.000 --> 00:10:53.480]  其實每一個人都是有需要的
[00:10:53.480 --> 00:10:54.840]  只是當我們謙卑
[00:10:54.840 --> 00:10:56.600]  來承認我們的需要
[00:10:56.600 --> 00:10:59.280]  並且來到主的面前的時候
[00:10:59.280 --> 00:11:02.360]  主能夠來再次將祂創造的
[00:11:02.360 --> 00:11:04.720]  這樣的一個安息舒暢
[00:11:04.720 --> 00:11:07.880]  能夠放到我們生命當中
[00:11:07.880 --> 00:11:09.560]  所以守主日
[00:11:09.560 --> 00:11:11.120]  還是很重要的弟兄姊妹
[00:11:11.120 --> 00:11:13.040]  是非常重要的
[00:11:13.040 --> 00:11:15.360]  不是我常聽到有些人說
[00:11:15.360 --> 00:11:16.960]  我最近工作比較忙
[00:11:16.960 --> 00:11:19.080]  所以我就不來聚會了
[00:11:19.080 --> 00:11:20.960]  特別有些學生說
[00:11:20.960 --> 00:11:23.560]  我下個禮拜要考期末考
[00:11:23.560 --> 00:11:26.520]  所以這個禮拜我就不來聚會了
[00:11:26.520 --> 00:11:28.080]  那事實上
[00:11:28.080 --> 00:11:30.800]  因為不是我要負責祂
[00:11:30.800 --> 00:11:32.160]  幫祂考試
[00:11:32.160 --> 00:11:34.560]  也不是我負責幫祂加班
[00:11:34.560 --> 00:11:36.920]  所以我不能強迫祂來
[00:11:36.920 --> 00:11:39.040]  但是我很清楚的知道
[00:11:39.040 --> 00:11:41.840]  難道你平常比較需要神
[00:11:41.840 --> 00:11:43.560]  而你在考期末考的時候
[00:11:43.560 --> 00:11:45.840]  反而比較不需要神嗎
[00:11:45.840 --> 00:11:48.720]  難道你平常比較需要上帝
[00:11:48.720 --> 00:11:51.560]  但你在加班趕project的時候
[00:11:51.560 --> 00:11:53.160]  反而不需要上帝嗎
[00:11:53.160 --> 00:11:54.600]  為什麼你在有需要的時候
[00:11:54.600 --> 00:11:56.880]  反而不來依靠神呢
[00:11:56.880 --> 00:11:58.840]  這個邏輯有點怪
[00:11:58.840 --> 00:12:00.480]  可是殊不知
[00:12:00.480 --> 00:12:02.600]  因為我們的確是信神
[00:12:02.600 --> 00:12:04.160]  我們也相信神的美好
[00:12:04.160 --> 00:12:05.720]  可是我們很自然的
[00:12:05.720 --> 00:12:07.640]  就用了地上的法則
[00:12:07.640 --> 00:12:09.200]  哎呀 現在很緊張
[00:12:09.200 --> 00:12:10.320]  現在很有需要
[00:12:10.320 --> 00:12:14.880]  所以我反而要來靠自己了
[00:12:14.880 --> 00:12:16.600]  這是很值得我們去思想的事情
[00:12:16.600 --> 00:12:18.200]  但我不是說明天要考試
[00:12:18.200 --> 00:12:19.360]  我要去上教會聚會
[00:12:19.360 --> 00:12:21.520]  我就不念書了
[00:12:21.520 --> 00:12:22.640]  不是這樣的
[00:12:22.640 --> 00:12:24.360]  如果你為了守主日
[00:12:24.360 --> 00:12:25.880]  你又知道你要考試
[00:12:25.880 --> 00:12:28.520]  你會更提早的來好好念書嗎
[00:12:28.520 --> 00:12:29.880]  反而你可以成為更好的學生
[00:12:29.880 --> 00:12:31.760]  因為你是個長期計劃的人
[00:12:31.760 --> 00:12:33.440]  而你在最後一天
[00:12:33.440 --> 00:12:35.400]  能夠來到主日來敬拜神
[00:12:35.400 --> 00:12:36.920]  你可能有更好的狀態
[00:12:36.920 --> 00:12:39.640]  而且你可以很坦然的把結果
[00:12:39.640 --> 00:12:42.280]  交在上帝的手中
[00:12:42.280 --> 00:12:43.720]  英雄姐妹
[00:12:43.720 --> 00:12:46.320]  能夠經歷神創造的安息
[00:12:46.320 --> 00:12:48.400]  我們需要真正來相信
[00:12:48.400 --> 00:12:51.360]  神他是完備聖潔美好的
[00:12:51.360 --> 00:12:53.800]  我們要來憑著信心
[00:12:53.800 --> 00:12:57.240]  來選擇來親近祂來安息
[00:12:57.240 --> 00:12:59.280]  而這邊希伯來書講的第二個安息
[00:12:59.280 --> 00:13:02.320]  叫做進入迦南的安息
[00:13:02.320 --> 00:13:05.080]  我們看到希伯來書四章五節這邊說
[00:13:05.080 --> 00:13:06.280]  又有一處說
[00:13:06.280 --> 00:13:08.560]  他們也就是以色列人
[00:13:08.560 --> 00:13:12.840]  斷不可進入我的安息
[00:13:12.840 --> 00:13:14.680]  他們斷不可進入我的安息
[00:13:14.680 --> 00:13:16.520]  這邊指的他們就是當初
[00:13:16.520 --> 00:13:19.800]  從出埃及過紅海
[00:13:19.800 --> 00:13:23.960]  在曠野準備進入應許之地的以色列人
[00:13:23.960 --> 00:13:28.480]  可是因為他們在曠野之地
[00:13:28.480 --> 00:13:33.000]  他們充滿怨言
[00:13:33.000 --> 00:13:38.120]  他們扶著你手回頭看埃及
[00:13:38.120 --> 00:13:43.000]  並且他們被各樣的罪惡試探所盛
[00:13:43.000 --> 00:13:47.480]  所以他們無法進入神已經預備好的安息之地
[00:13:47.480 --> 00:13:53.000]  所以這邊指的我所安排的安息
[00:13:53.000 --> 00:13:54.840]  就是迦南的安息
[00:13:54.840 --> 00:14:01.240]  指的是神為我們預備的應許
[00:14:01.240 --> 00:14:03.720]  那在屬靈上面的意義有兩個層面
[00:14:03.720 --> 00:14:05.640]  第一個在消極的方面
[00:14:05.640 --> 00:14:09.400]  神其實是能夠讓我們結束曠野
[00:14:09.400 --> 00:14:14.280]  漂流無定 充滿怨言和失敗的生活
[00:14:14.280 --> 00:14:16.120]  而進入安息
[00:14:16.120 --> 00:14:17.720]  我們生命當中
[00:14:17.720 --> 00:14:22.080]  許多時候感覺是迷失的 漂泊不定
[00:14:22.080 --> 00:14:24.280]  許多時候我們發現我們
[00:14:24.280 --> 00:14:25.520]  也不希望 也不願意
[00:14:25.520 --> 00:14:31.720]  但是不自覺的口中充滿了怨言
[00:14:31.720 --> 00:14:34.880]  有時候我們很希望可以努力
[00:14:34.880 --> 00:14:36.240]  但是我們最後發現
[00:14:36.240 --> 00:14:38.600]  我們竟然是第一個
[00:14:38.600 --> 00:14:41.320]  也是罪魁禍首
[00:14:41.320 --> 00:14:44.040]  要來證明我永遠不會成功的
[00:14:44.040 --> 00:14:48.000]  那樣的一個受害者心態的人
[00:14:48.000 --> 00:14:50.280]  神也為我們預備一個安息
[00:14:50.280 --> 00:14:51.600]  一個應許之地
[00:14:51.600 --> 00:14:54.240]  但是我們要怎麼樣才能夠進得去呢
[00:14:54.240 --> 00:14:55.680]  那在積極方面
[00:14:55.680 --> 00:14:57.800]  就是我們能夠戰勝各種環境
[00:14:57.800 --> 00:14:59.880]  罪惡和肉體的試探
[00:14:59.880 --> 00:15:04.440]  而能夠有一個得勝的生命進入安息
[00:15:04.440 --> 00:15:05.920]  當年以色列人已經從
[00:15:05.920 --> 00:15:08.680]  埃及的維奴之地被拯救出來
[00:15:08.680 --> 00:15:09.960]  也過了紅海
[00:15:09.960 --> 00:15:11.760]  這就好像我們今天下午要授喜的
[00:15:11.760 --> 00:15:13.040]  弟兄姊妹
[00:15:13.040 --> 00:15:15.360]  已經得了耶穌基督的救恩
[00:15:15.360 --> 00:15:19.000]  要授喜進入一個新的生活
[00:15:19.000 --> 00:15:22.440]  過去四百年的維奴的歷史
[00:15:22.440 --> 00:15:24.400]  真的是已經過去了
[00:15:24.400 --> 00:15:26.120]  但是很可惜
[00:15:26.120 --> 00:15:28.440]  以色列人離開了埃及
[00:15:28.440 --> 00:15:29.280]  但是有人說
[00:15:29.280 --> 00:15:33.640]  埃及卻沒有離開以色列人的心啊
[00:15:33.640 --> 00:15:37.880]  這就是所謂的一個維奴的一個心態
[00:15:37.880 --> 00:15:40.520]  或叫做受害者心態
[00:15:40.520 --> 00:15:41.160]  他們在曠野
[00:15:41.160 --> 00:15:42.680]  為什麼一直埋怨
[00:15:42.680 --> 00:15:44.920]  為什麼一直犯罪
[00:15:44.920 --> 00:15:48.240]  因為他們在受害者心態的一個催逼之下
[00:15:48.240 --> 00:15:50.440]  他們就是想盡辦法要證明
[00:15:50.440 --> 00:15:52.320]  我是可憐的
[00:15:52.320 --> 00:15:53.680]  想盡辦法要證明
[00:15:53.680 --> 00:15:56.240]  全世界都對不起我
[00:15:56.240 --> 00:15:57.520]  最後他就是要證明
[00:15:57.520 --> 00:16:01.280]  因此我註定要失敗
[00:16:01.280 --> 00:16:01.680]  弟兄姊妹
[00:16:01.680 --> 00:16:05.720]  如果當你這樣有這樣的一個態度的時候
[00:16:05.720 --> 00:16:08.840]  就算神要幫助你都沒有辦法
[00:16:08.840 --> 00:16:09.680]  這讓我想起來
[00:16:09.680 --> 00:16:11.720]  我在當時和二零一一年
[00:16:11.720 --> 00:16:14.480]  第三年去非洲短宣的時候
[00:16:14.480 --> 00:16:16.840]  我每一年去我就發現
[00:16:16.840 --> 00:16:19.240]  當地的年輕人
[00:16:19.240 --> 00:16:24.400]  他們非常的內心很多的扭曲和不平衡
[00:16:24.400 --> 00:16:27.200]  他們常常會比較
[00:16:27.200 --> 00:16:29.560]  看到別人穿的比他好
[00:16:29.560 --> 00:16:32.640]  他就羨慕嫉妒恨
[00:16:32.640 --> 00:16:35.360]  他看到別人出身背景比較好
[00:16:35.360 --> 00:16:38.000]  他就自怨自憐自哀
[00:16:38.000 --> 00:16:40.360]  那時候我真的覺得很難過
[00:16:40.360 --> 00:16:42.200]  可是我不知道怎麼樣跟他分享
[00:16:42.200 --> 00:16:44.760]  因為這個監控營壘實在是太重了
[00:16:44.760 --> 00:16:47.560]  更何況有可能搞不好我就是
[00:16:47.560 --> 00:16:51.160]  導致他們羨慕嫉妒恨自言自哀的人
[00:16:51.160 --> 00:16:52.720]  我不知道該怎麼辦
[00:16:52.720 --> 00:16:53.560]  我真的不知道該怎麼
[00:16:53.560 --> 00:16:54.800]  我盡量要謙卑
[00:16:54.800 --> 00:16:57.640]  我盡量要跟他們打成一片
[00:16:57.640 --> 00:16:59.680]  但是如果他們內心是這樣的光景
[00:16:59.680 --> 00:17:01.400]  我真沒有辦法
[00:17:01.400 --> 00:17:03.120]  結果我記得是在二零一一年的
[00:17:03.120 --> 00:17:06.280]  一個週六的下午四點鐘
[00:17:06.280 --> 00:17:08.160]  那時候我被安排要上台講道
[00:17:08.160 --> 00:17:09.480]  是週五下午四點鐘
[00:17:09.480 --> 00:17:11.400]  我被安排要上台講道
[00:17:11.400 --> 00:17:16.200]  結果因為時差實在是太強了
[00:17:16.200 --> 00:17:18.280]  在敬拜賽美的時候
[00:17:18.280 --> 00:17:20.040]  我已經睡著了
[00:17:20.040 --> 00:17:21.000]  我坐在台上
[00:17:21.000 --> 00:17:24.520]  我就睡著了
[00:17:24.520 --> 00:17:27.840]  結果沒有想到後來他們說
[00:17:27.840 --> 00:17:30.680]  掌聲歡迎來自美國的王牧師
[00:17:30.680 --> 00:17:32.760]  然後那時候我才驚醒
[00:17:32.760 --> 00:17:34.040]  擦口水這樣
[00:17:34.040 --> 00:17:35.840]  然後就上台
[00:17:35.840 --> 00:17:36.680]  我就很緊張
[00:17:36.680 --> 00:17:39.080]  因為真的很累
[00:17:39.080 --> 00:17:40.640]  可是當然一醒就醒了
[00:17:40.640 --> 00:17:44.080]  可是我還是有點搞不太清楚狀況
[00:17:44.080 --> 00:17:47.200]  沒有想到在我最軟弱疲乏的時候
[00:17:47.200 --> 00:17:49.320]  聖靈開始工作了
[00:17:49.320 --> 00:17:50.080]  我講了一篇
[00:17:50.080 --> 00:17:54.840]  我這一輩子不敢再一次講了一篇道
