
[00:00:00.000 --> 00:00:05.600]  當你坐下的時候,請你和你的家人,弟兄姊妹說,你是有靈魂體的。
[00:06:03.200 --> 00:06:07.000]  我爲什麼還要給錢人家嚇我去看這樣的東西呢?
[00:06:07.000 --> 00:06:09.200]  是不是很無聊?我覺得很無聊,
[00:06:09.200 --> 00:06:11.200]  不單止無聊,在靈界的角度來說,
[00:06:11.200 --> 00:06:16.000]  爲什麼我要打開道門去怕鬼呢?
[00:06:16.000 --> 00:06:18.600]  基督徒應該是不怕鬼才對的,
[00:06:18.600 --> 00:06:21.600]  所以我們爲什麼要浪費錢去看這些戲,
[00:06:21.600 --> 00:06:26.000]  嚇死人,晚上還要祈禱睡不着呢?
[00:06:26.000 --> 00:06:32.800]  我們看到魔鬼最有能力的就是迷惑的工作,
[00:06:32.800 --> 00:06:39.600]  迷惑的工作是讓人在不知不覺之下去接觸魔鬼,去拜魔鬼,
[00:06:39.600 --> 00:06:42.200]  前一陣子已經很流行,很多信徒都問,
[00:06:42.200 --> 00:06:45.800]  究竟基督徒可不可以學瑜伽?
[00:06:45.800 --> 00:06:47.400]  我的答案是這樣的,
[00:06:47.400 --> 00:06:49.600]  可不可以學瑜伽的答案是這樣的,
[00:06:49.600 --> 00:06:51.400]  這件事很複雜的,
[00:06:51.400 --> 00:06:55.200]  我的答案就是看教理那人是否正宗,
[00:06:55.200 --> 00:06:59.600]  如果不正宗的就可以學,正宗的就不要學,
[00:06:59.600 --> 00:07:04.000]  很奇怪,牧師不是找個正宗的嗎?剛剛相反,
[00:07:04.000 --> 00:07:06.800]  教你瑜伽的人不正宗即是他不知在教什麼,
[00:07:06.800 --> 00:07:10.200]  他只是教你一些松根的東西,沒所謂,
[00:07:10.200 --> 00:07:11.400]  但如果是正宗的話,
[00:07:11.400 --> 00:07:14.800]  正宗即是他很清楚瑜伽是來自印度的,
[00:07:14.800 --> 00:07:19.200]  印度教是敬拜梵天的神,
[00:07:19.200 --> 00:07:23.800]  所以瑜伽的動作,每一個動作都要停留很多時間,
[00:07:23.800 --> 00:07:25.600]  停留很多時間用來做什麼?
[00:07:25.600 --> 00:07:29.000]  不是讓你能夠做到一個高難度的動作,
[00:07:29.000 --> 00:07:36.600]  而是每一個動作都是在拜梵天的每一個神。
[00:07:36.600 --> 00:07:39.600]  我們想象一下,如果是這樣的基督徒可不可以學瑜伽呢?
[00:07:39.600 --> 00:07:41.000]  我的答案仍然是那一句,
[00:07:41.000 --> 00:07:43.400]  如果你的師父不正宗的就可以學,
[00:07:43.400 --> 00:07:45.800]  正宗的就不要學了。
[00:07:45.800 --> 00:07:47.800]  在印度裏面你會見到,
[00:07:47.800 --> 00:07:52.400]  我通街都見到小販推着木頭車,
[00:07:52.400 --> 00:07:55.800]  會插枝香在木頭車前面,
[00:07:55.800 --> 00:07:59.000]  我初初以爲印度人是那麼敬虔的,
[00:07:59.000 --> 00:08:01.800]  連小販都在那裏不斷拜神。
[00:08:01.800 --> 00:08:03.600]  後來我問一下當地的宣教士,
[00:08:03.600 --> 00:08:05.200]  我問他爲什麼插枝香在這裏?
[00:08:05.200 --> 00:08:11.600]  他說是用來趕蒼蠅和趕蚊子的,明白了。
[00:08:11.600 --> 00:08:15.800]  低級點的就燒香,高級點的就燒香薰,
[00:08:15.800 --> 00:08:18.800]  高級點的,燒香薰是高級點的,
[00:08:18.800 --> 00:08:21.000]  喝啤酒是低級點的,喝紅酒是高級點的,
[00:08:21.000 --> 00:08:23.000]  都是酒,很奇怪吧?
[00:08:23.000 --> 00:08:24.800]  情況是一樣的,
[00:08:24.800 --> 00:08:27.600]  所以你都知道印度的蒼蠅是很恐怖的,
[00:08:27.600 --> 00:08:30.400]  又大又不動,
[00:08:30.400 --> 00:08:32.600]  如果它停在你那裏是不動的,
[00:08:32.600 --> 00:08:35.600]  我見過一個小朋友在地上睡着,
[00:08:35.600 --> 00:08:38.200]  整個頭都是蒼蠅,
[00:08:38.200 --> 00:08:41.400]  我分不清它是頭髮還是蒼蠅,
[00:08:41.400 --> 00:08:43.400]  完全分不清,
[00:08:43.400 --> 00:08:47.200]  但你一走過,拍一拍,
[00:08:47.200 --> 00:08:51.400]  那些蒼蠅纔開始少許飛起,
[00:08:51.400 --> 00:08:55.400]  它們飛起很少,因爲太熱,你明白嗎?
[00:08:55.400 --> 00:08:59.800]  熱氣太大,它要向上飛,要很大的動力,
[00:08:59.800 --> 00:09:02.600]  所以飛起一陣,很少而已,
[00:09:02.600 --> 00:09:04.400]  嘭,就掉下去了。
[00:09:04.400 --> 00:09:07.800]  所以在印度要打死蒼蠅是很有滿足感的,
[00:09:07.800 --> 00:09:09.600]  很快打死,很容易打死,
[00:09:09.600 --> 00:09:12.600]  因爲不是你身手敏捷,不是你武功高超,
[00:09:12.600 --> 00:09:14.600]  是因爲它不動。
[00:09:14.600 --> 00:09:18.000]  因爲這樣的緣故,所以在印度要有冥想,
[00:09:18.000 --> 00:09:21.200]  默想,安靜,必須要裝香,
[00:09:21.200 --> 00:09:23.600]  因爲如果不裝香的話,
[00:09:23.600 --> 00:09:26.000]  要被蒼蠅騷擾到你。
[00:09:26.000 --> 00:09:29.000]  所以這種傳到中國之後,
[00:09:29.000 --> 00:09:32.000]  就以爲拜神要裝香,
[00:09:32.000 --> 00:09:34.800]  這個情況是一個美麗的誤會。
[00:09:34.800 --> 00:09:38.200]  我們見到的是魔鬼要引有人犯罪,
[00:09:38.200 --> 00:09:43.200]  是敵黨上帝,有人是自覺還是不自覺地去跟從他。
[00:09:43.200 --> 00:09:47.800]  你看,很大的潮流在講紫水晶,
[00:09:47.800 --> 00:09:50.600]  看着紫水晶去默想這些,
[00:09:50.600 --> 00:09:55.200]  其實是一步一步地教導我們怎樣去接觸靈界。
[00:09:55.200 --> 00:09:57.800]  第二方面,在基督十二章第十節說,
[00:09:57.800 --> 00:10:02.400]  "因爲那在我們神面前晝夜控告我們的弟兄"
[00:10:02.400 --> 00:10:04.200]  已經被摔下去,
[00:10:04.200 --> 00:10:06.600]  魔鬼是不斷做控告的工作。
[00:10:06.600 --> 00:10:07.800]  究竟我們要分一下,
[00:10:07.800 --> 00:10:10.000]  究竟是來自魔鬼控告的聲音,
[00:10:10.000 --> 00:10:12.400]  還是來自聖靈提醒的聲音。
[00:10:12.400 --> 00:10:14.000]  分別很簡單,
[00:10:14.000 --> 00:10:16.200]  如果有聲音不斷控訴我,
[00:10:16.200 --> 00:10:20.800]  跟我說我不夠好,我做好纔信耶穌,
[00:10:20.800 --> 00:10:24.200]  我每天沒有靈脩,沒有讀經,沒有祈禱,沒有奉獻,
[00:10:24.200 --> 00:10:25.600]  出席又不穩定,
[00:10:25.600 --> 00:10:29.400]  你還配得回教會,你不配回教會的了,
[00:10:29.400 --> 00:10:32.000]  樣樣都做不好,只有一把口說你是基督徒,
[00:10:32.000 --> 00:10:34.200]  你不要回教會。
[00:10:34.200 --> 00:10:36.400]  任何的聲音,
[00:10:36.400 --> 00:10:40.600]  只要最後是叫我們離開上帝,離開教會,
[00:10:40.600 --> 00:10:42.200]  憎恨別人的話,
[00:10:42.200 --> 00:10:46.800]  這個聲音肯定是來自魔鬼的。
[00:10:46.800 --> 00:10:48.000]  聽清楚我說,
[00:10:48.000 --> 00:10:49.800]  任何的聲音,
[00:10:49.800 --> 00:10:54.600]  都知道我們是離開上帝,離開教會,
[00:10:54.600 --> 00:10:57.200]  憎恨別人的話,
[00:10:57.200 --> 00:11:00.000]  是一定來自魔鬼的。
[00:11:00.000 --> 00:11:02.000]  但是,如果有聲音不斷提醒我,
[00:11:02.000 --> 00:11:05.400]  說我讀聖經不夠,我祈禱不夠,
[00:11:05.400 --> 00:11:07.000]  我想多點讀聖經,多點祈禱,
[00:11:07.000 --> 00:11:09.400]  我多點回教會,多點愛人,
[00:11:09.400 --> 00:11:13.800]  這些聲音不斷勸喻我們親近上帝,愛人的話,
[00:11:13.800 --> 00:11:17.800]  這個聲音多半是來自聖靈的。
[00:11:17.800 --> 00:11:21.000]  因爲魔鬼不會叫我們去親近上帝的,
[00:11:21.000 --> 00:11:22.600]  這個分別就是這麼簡單。
[00:11:22.600 --> 00:11:26.400]  所以你要分到控告還是聖靈的提醒,
[00:11:26.400 --> 00:11:30.400]  是很在乎究竟最終的結果和目的是什麼。
[00:11:30.400 --> 00:11:34.200]  有一聖經裏面揭示了人有兩種的警方。
[00:11:34.200 --> 00:11:36.400]  第一種警方在《伊弗所書》裏面提到,
[00:11:36.400 --> 00:11:38.200]  我們做未信耶穌之前,
[00:11:38.200 --> 00:11:40.800]  或者現在未信耶穌的人的警方是怎麼樣。
[00:11:40.800 --> 00:11:43.400]  保羅講得很盡的,弟兄姊妹,
[00:11:43.400 --> 00:11:44.600]  你看一下就知道了。
[00:11:44.600 --> 00:11:46.200]  我們平日沒有留意的,
[00:11:46.200 --> 00:11:49.200]  逐句看的時候你不知道保羅講得多盡。
[00:11:49.200 --> 00:11:51.200]  保羅說我們未信主之前,
[00:11:51.200 --> 00:11:53.800]  我們是心地昏昧的。
[00:11:53.800 --> 00:11:55.200]  什麼叫心地昏昧呢?
[00:11:55.200 --> 00:11:57.400]  用很老的一句話就是說,
[00:11:57.400 --> 00:12:00.800]  牛皮燈籠,點極都不明。
[00:12:00.800 --> 00:12:01.600]  什麼叫牛皮燈籠?
[00:12:01.600 --> 00:12:03.600]  用牛皮來做燈籠,
[00:12:03.600 --> 00:12:08.000]  你點一點蠟燭,點什麼都不會光的了。
[00:12:08.000 --> 00:12:11.400]  就是那些人,你講得多盡他都不明白。
[00:12:11.400 --> 00:12:12.800]  我們未信主之前也是這樣,
[00:12:12.800 --> 00:12:14.200]  很多人跟我們講耶穌,
[00:12:14.200 --> 00:12:15.400]  跟我們講基督教的東西,
[00:12:15.400 --> 00:12:19.000]  我們講得多盡都不明白。
[00:12:19.000 --> 00:12:20.000]  就這樣信就行了嗎?
[00:12:20.000 --> 00:12:20.800]  信就行了嗎?
[00:12:20.800 --> 00:12:21.600]  這麼簡單嗎?
[00:12:21.600 --> 00:12:25.000]  我們會這樣去執着的。
[00:12:25.000 --> 00:12:30.200]  還有,他說與神的生命是隔絕了的。
[00:12:30.200 --> 00:12:31.800]  我們未信主之前,
[00:12:31.800 --> 00:12:34.000]  我們與神的生命毫無關係,
[00:12:34.000 --> 00:12:36.200]  甚至這個隔絕是什麼意思呢?
[00:12:36.200 --> 00:12:37.400]  毫無關係到那個地步,
[00:12:37.400 --> 00:12:40.400]  我對他一點興趣都沒有。
[00:12:40.400 --> 00:12:44.800]  第三,是自己無知,心裏剛硬。
[00:12:44.800 --> 00:12:47.400]  請大家留意,
[00:12:47.400 --> 00:12:49.400]  如果這個人有理性,
[00:12:49.400 --> 00:12:51.800]  他心底剛硬,還有一塊,
[00:12:51.800 --> 00:12:54.400]  自己無知,更加心底剛硬,
[00:12:54.400 --> 00:12:57.000]  就是沒一塊,你懂嗎?
[00:12:57.000 --> 00:12:58.800]  已經無知了,還剛硬,
[00:12:58.800 --> 00:13:00.800]  那就更加沒一塊。
[00:13:00.800 --> 00:13:04.200]  死牛一辮頸得來是無知,
[00:13:04.200 --> 00:13:05.800]  那很難搞的。
[00:13:05.800 --> 00:13:08.600]  前兩天我在中山一間中學裏面
[00:13:08.600 --> 00:13:11.400]  與八十幾個老師去講一個講座,
[00:13:11.400 --> 00:13:13.000]  之前我見一對夫婦,
[00:13:13.000 --> 00:13:16.200]  那個丈夫跟我說,
[00:13:16.200 --> 00:13:18.000]  牧師,我不回教會了。
[00:13:18.000 --> 00:13:18.800]  我說,爲什麼不回教會?
[00:13:18.800 --> 00:13:20.000]  我生了上帝的氣,
[00:13:20.000 --> 00:13:21.600]  我不透露他生氣的原因,
[00:13:21.600 --> 00:13:23.000]  因爲是他的私隱。
[00:13:23.000 --> 00:13:24.800]  他說,我生上帝的氣,我生什麼氣?
[00:13:24.800 --> 00:13:26.400]  他說,我很生上帝的氣。
[00:13:26.400 --> 00:13:28.000]  我說,你有多生氣?
[00:13:28.000 --> 00:13:30.800]  是極生氣,還是很生氣呢?
[00:13:30.800 --> 00:13:32.000]  極生氣。
[00:13:32.000 --> 00:13:33.800]  極生氣,哦,明白了。
[00:13:33.800 --> 00:13:37.600]  極生氣上帝,所以不回教會,很容易理解。
[00:13:37.600 --> 00:13:39.000]  是不是很對?
[00:13:39.000 --> 00:13:40.400]  那又不是很對。
[00:13:40.400 --> 00:13:41.200]  爲什麼?
[00:13:41.200 --> 00:13:43.600]  你想想,如果極生氣一個人的話,
[00:13:43.600 --> 00:13:46.400]  他會生氣給他看的。
[00:13:46.400 --> 00:13:49.800]  你見過一些人刻面給你看過嗎?
[00:13:49.800 --> 00:13:52.600]  真正很生氣一個人,你會刻面給他看的,
[00:13:52.600 --> 00:13:53.200]  爲什麼?
[00:13:53.200 --> 00:13:54.600]  因爲我生氣你,你不知道,
[00:13:54.600 --> 00:13:56.400]  那生氣來幹什麼?
[00:13:56.400 --> 00:13:57.000]  是不是?
[00:13:57.000 --> 00:13:59.000]  如果你不直接給他看,
[00:13:59.000 --> 00:14:00.800]  也會透過那個人給他知道,
[00:14:00.800 --> 00:14:03.000]  你告訴他,我很生氣。
[00:14:03.000 --> 00:14:03.800]  是不是?
[00:14:03.800 --> 00:14:06.600]  你一定要給那個人當事人知道,
[00:14:06.600 --> 00:14:08.200]  你真的很生氣的時候,
[00:14:08.200 --> 00:14:09.800]  你一定會給那個人當事人知道。
[00:14:09.800 --> 00:14:11.800]  如果你不是很生氣他,
[00:14:11.800 --> 00:14:13.800]  你就沒必要給他知道。
[00:14:13.800 --> 00:14:14.800]  那我跟另一個弟兄說,
[00:14:14.800 --> 00:14:16.000]  你是不是極生氣上帝?
[00:14:16.000 --> 00:14:17.400]  極生氣,那我就不對了。
[00:14:17.400 --> 00:14:18.600]  那你真是極生氣的話,
[00:14:18.600 --> 00:14:20.600]  你這個星期回教會,
[00:14:20.600 --> 00:14:23.000]  坐在那裏刻面吧。
[00:14:23.000 --> 00:14:23.600]  他說可以嗎?
[00:14:23.600 --> 00:14:25.000]  可以。
[00:14:25.000 --> 00:14:27.000]  你刻給上帝看嘛,是不是?
[00:14:27.000 --> 00:14:28.800]  你現在生上帝氣,你刻給他看吧,
[00:14:28.800 --> 00:14:29.600]  你刻給他看。
[00:14:29.600 --> 00:14:31.000]  你坐在那裏刻給他看,
[00:14:31.000 --> 00:14:33.600]  那上帝回應你,你才收到的。
[00:14:33.600 --> 00:14:34.800]  要不然你怎麼知道呢?
[00:14:34.800 --> 00:14:36.000]  那也是啊。
[00:14:36.000 --> 00:14:40.000]  這些還沒有自己無知,
[00:14:40.000 --> 00:14:42.000]  還是有點理性,你明白嗎?
[00:14:42.000 --> 00:14:44.200]  那還可以點一點他就明白了,
[00:14:44.200 --> 00:14:47.800]  那他星期就會回教會了。
[00:14:47.800 --> 00:14:49.400]  但有些人是無知,
[00:14:49.400 --> 00:14:51.400]  你無法點得他明白的,
[00:14:51.400 --> 00:14:53.400]  怎麼講他也是不明白的。
[00:14:53.400 --> 00:14:54.600]  他無知到一個地步,
[00:14:54.600 --> 00:14:56.800]  他認爲他講的就是真理來的。
[00:14:56.800 --> 00:14:58.000]  他無知到一個地步,
[00:14:58.000 --> 00:15:00.000]  他講的就是全世界最偉大,
[00:15:00.000 --> 00:15:01.400]  最對的了。
[00:15:01.400 --> 00:15:04.400]  這種人是心裏面很剛硬,
[00:15:04.400 --> 00:15:05.400]  很難搞。
[00:15:05.400 --> 00:15:08.200]  我們之前未信主的時候不是這樣嗎?
[00:15:08.200 --> 00:15:09.400]  接着更恐怖,
[00:15:09.400 --> 00:15:11.600]  保諾形容到一個極處就是
[00:15:11.600 --> 00:15:15.200]  良心喪盡,喪盡天良,
[00:15:15.200 --> 00:15:16.800]  就放縱私慾,
[00:15:16.800 --> 00:15:18.200]  貪行種種污衊,
[00:15:18.200 --> 00:15:21.200]  就像一隻豬一樣很喜歡污禿的東西。
[00:15:21.200 --> 00:15:23.000]  你說有沒有這麼差啊?
[00:15:23.000 --> 00:15:25.600]  牧師,我們未信主之前是這麼差的,
[00:15:25.600 --> 00:15:28.600]  不過我們不敢做而已。
[00:15:28.600 --> 00:15:32.600]  我們很羨慕有些人將我們心裏很壞的東西做出來。
[00:15:32.600 --> 00:15:34.600]  所以開始明白互聯網裏邊
[00:15:34.600 --> 00:15:36.600]  爲什麼這麼多人可以種種的
[00:15:36.600 --> 00:15:38.400]  這麼惡毒的言詞,
[00:15:38.400 --> 00:15:41.000]  這麼醜陋的行爲可以做出來,
[00:15:41.000 --> 00:15:46.000]  因爲在那裏他覺得沒有人看到。
[00:15:46.000 --> 00:15:48.400]  互聯網就將我們心裏面
[00:15:48.400 --> 00:15:51.200]  最喪盡天良的東西
[00:15:51.200 --> 00:15:53.400]  可以完全表露無遺。
[00:15:53.400 --> 00:15:55.600]  別人講就是錯,我講就是對。
[00:15:55.600 --> 00:16:00.000]  別人這樣做就是錯,我這樣做是絕對對的。
[00:16:00.000 --> 00:16:01.600]  這是兩種標準。
[00:16:01.600 --> 00:16:04.800]  接着我還要說別人是兩種標準。
[00:16:04.800 --> 00:16:06.000]  情況就是這樣。
[00:16:06.000 --> 00:16:08.400]  你說那還有一塊,那是沒有一塊的。
[00:16:08.400 --> 00:16:09.600]  是的,真的沒有一塊。
[00:16:09.600 --> 00:16:11.400]  本來就是想告訴你和我,
[00:16:11.400 --> 00:16:14.200]  原來我未信主之前真的沒有一塊。
[00:16:14.200 --> 00:16:16.800]  我們看到的是充滿了苦毒、
[00:16:16.800 --> 00:16:20.200]  惱恨、憤怒、誹謗和惡毒,
[00:16:20.200 --> 00:16:21.800]  是沒有一塊的。
[00:16:21.800 --> 00:16:24.000]  那是什麼意思?
[00:16:24.000 --> 00:16:25.400]  我想告訴你,
[00:16:25.400 --> 00:16:30.800]  基督教要講人性的問題是講到最徹底,
[00:16:30.800 --> 00:16:35.400]  它沒有給你帶任何的盼望。
[00:16:35.400 --> 00:16:37.600]  有些宗教還會給你一些盼望,
[00:16:37.600 --> 00:16:38.400]  是什麼?
[00:16:38.400 --> 00:16:45.000]  你想通了,你誤導了,就成功了。
[00:16:45.000 --> 00:16:47.600]  有些宗教是有一條這樣的出路給你,
[00:16:47.600 --> 00:16:51.600]  但基督教連這個說法都不能接受。
[00:16:51.600 --> 00:16:52.600]  爲什麼呢?
[00:16:52.600 --> 00:16:54.800]  我舉個例子你就明白了,
[00:16:54.800 --> 00:16:58.000]  坐牢的人,在監獄裏面的人,
[00:16:58.000 --> 00:17:00.800]  很多人都想通了。
[00:17:00.800 --> 00:17:02.400]  哎呀,不應該這麼做。
[00:17:02.400 --> 00:17:06.000]  哎呀,早知今日,何必當初呢?
[00:17:06.000 --> 00:17:07.600]  但出監獄之後,
[00:17:07.600 --> 00:17:12.400]  爲什麼仍然有些人想通了,照舊去犯罪呢?
[00:17:12.400 --> 00:17:15.200]  當然我們不否定有人想通了之後,
[00:17:15.200 --> 00:17:18.000]  能夠改過自新,有啊。
[00:17:18.000 --> 00:17:19.200]  但我說的是,
[00:17:19.200 --> 00:17:25.800]  起碼想通了不會令人100%可以改。
[00:17:25.800 --> 00:17:26.600]  爲什麼呢?
[00:17:26.600 --> 00:17:28.200]  因爲你和我都經歷過,
[00:17:28.200 --> 00:17:31.000]  想通了,明白了,
