
[00:00:00.000 --> 00:00:01.520]  我自己很深的體會到
[00:03:17.840 --> 00:03:22.080]  是講述他的好朋友逐個逐個離開
[00:03:22.080 --> 00:03:24.480]  他去掃墓大概有一天
[00:03:24.480 --> 00:03:26.240]  我也會離開
[00:03:26.240 --> 00:03:31.200]  我的姑母還有誰來掃墓呢?
[00:03:31.200 --> 00:03:33.080]  是很大的感慨
[00:03:33.080 --> 00:03:34.400]  很簡單舉個例子
[00:03:34.400 --> 00:03:37.600]  我爸爸在五、六年前離開了世界
[00:03:37.600 --> 00:03:39.280]  當我來到英國的時候
[00:03:39.280 --> 00:03:41.440]  我也沒有辦法去掃墓
[00:03:41.440 --> 00:03:44.040]  再過兩、三代
[00:03:44.040 --> 00:03:45.680]  那些人真的不知道
[00:03:45.680 --> 00:03:47.640]  所以我自己跟我家人說
[00:03:47.640 --> 00:03:49.680]  死了之後不用搞什麼墳墓
[00:03:49.680 --> 00:03:50.880]  連花園叢也不用
[00:03:50.880 --> 00:03:54.200]  拿些灰一半殺上天一半殺下海
[00:03:54.200 --> 00:03:55.200]  多麼浪漫
[00:03:55.200 --> 00:03:56.920]  是真的
[00:03:56.920 --> 00:04:01.160]  再過兩代的人怎麼會來掃墓呢?
[00:04:01.160 --> 00:04:02.520]  我爺爺
[00:04:02.520 --> 00:04:04.440]  我未出生的爺爺已經死了
[00:04:04.440 --> 00:04:07.600]  我爸爸那時候帶我去鑽石山掃墓
[00:04:07.600 --> 00:04:09.880]  但現在鑽石山的墳墓都沒有了
[00:04:09.880 --> 00:04:12.560]  我爺爺已經不知道去哪裡了
[00:04:12.560 --> 00:04:15.480]  所以有時候你看通了這些就會差很遠
[00:04:15.480 --> 00:04:17.080]  但是這幅圖畫你有沒有覺得
[00:04:17.080 --> 00:04:19.320]  有一點點不是很合理呢?
[00:04:21.880 --> 00:04:23.280]  有沒有觀察到呢?
[00:04:23.280 --> 00:04:26.560]  沒有子女也不奇怪
[00:04:26.560 --> 00:04:27.760]  現在很多人都沒有子女的
[00:04:27.760 --> 00:04:29.480]  (笑聲)
[00:04:29.480 --> 00:04:34.680]  因為按照一個正常的調查
[00:04:34.680 --> 00:04:37.560]  女性的壽命是比男性長的
[00:04:37.560 --> 00:04:39.760]  我們是先生先死的
[00:04:39.760 --> 00:04:42.240]  所以應該是婆婆看著姑母的
[00:04:42.240 --> 00:04:45.000]  而不是爸爸看著姑母的
[00:04:45.000 --> 00:04:47.360]  所以是有一點點的問題
[00:04:47.360 --> 00:04:49.360]  這裡特別提出
[00:04:49.360 --> 00:04:52.200]  第一點就是神是永恆的
[00:04:52.200 --> 00:04:53.480]  人是短暫的
[00:04:53.480 --> 00:04:55.480]  我們再來讀詩篇90篇
[00:04:55.480 --> 00:04:56.760]  第一到第四節
[00:04:56.760 --> 00:04:57.880]  這裡有一個對比
[00:04:57.880 --> 00:04:59.280]  我們一起來讀出
[00:05:19.360 --> 00:05:23.160]  (主持人說詩)
[00:05:49.360 --> 00:05:51.360]  剛才我們剛剛唱的詩歌
[00:05:51.360 --> 00:05:53.600]  就是我要向高山舉目
[00:05:53.600 --> 00:05:56.240]  這個就是取材自詩篇121篇
[00:05:56.240 --> 00:05:58.040]  詩篇121篇的詞叫做
[00:05:58.040 --> 00:05:59.760]  上行之詩
[00:05:59.760 --> 00:06:02.520]  他們要上耶路撒冷的時候
[00:06:02.520 --> 00:06:05.760]  他們是要走一條很高的樓梯
[00:06:05.760 --> 00:06:08.280]  但是每走一級的時候
[00:06:08.280 --> 00:06:10.280]  他們就會唱一首詩篇
[00:06:10.280 --> 00:06:11.720]  是很短的
[00:06:11.720 --> 00:06:13.640]  其中這一篇大家就很熟悉了
[00:06:13.640 --> 00:06:14.840]  我們一起來再讀
[00:06:14.840 --> 00:06:16.840]  詩篇121篇的第一到第二節
[00:06:16.840 --> 00:06:25.840]  (主持人說詩)
[00:06:25.840 --> 00:06:27.440]  當他們上聖殿的時候
[00:06:27.440 --> 00:06:29.440]  他們要走上石安山
[00:06:29.440 --> 00:06:31.160]  他就向山舉目
[00:06:31.160 --> 00:06:33.160]  原來在他們的概念裡面
[00:06:33.160 --> 00:06:35.160]  山是穩固的
[00:06:35.160 --> 00:06:38.160]  是他們的避難所
[00:06:38.160 --> 00:06:40.160]  特別是在山寨裡面
[00:06:40.160 --> 00:06:42.960]  所以山是代表了堅固
[00:06:42.960 --> 00:06:44.560]  就算我們香港
[00:06:44.560 --> 00:06:46.560]  都有什麼山的精神
[00:06:46.560 --> 00:06:48.560]  獅子山精神
[00:06:48.560 --> 00:06:50.840]  這個就是我們所想的
[00:06:50.840 --> 00:06:52.240]  代表穩固
[00:06:52.240 --> 00:06:53.640]  接著他說到
[00:06:53.640 --> 00:06:57.640]  你是世世代代作我們的居所
[00:06:57.640 --> 00:06:59.000]  對我們來說好像很普通
[00:06:59.000 --> 00:07:01.560]  但是你了解到當日摩西的經歷
[00:07:01.560 --> 00:07:03.560]  你就會知道
[00:07:03.560 --> 00:07:06.040]  四十年在曠野漂流
[00:07:06.040 --> 00:07:09.040]  他們是居無定所的
[00:07:09.040 --> 00:07:11.560]  他們是住在一個帳棚裡面
[00:07:11.560 --> 00:07:13.560]  第二天可能要走的時候
[00:07:13.560 --> 00:07:15.320]  就真的插棚了
[00:07:15.320 --> 00:07:17.560]  就要離開了
[00:07:17.560 --> 00:07:18.760]  這時候
[00:07:18.760 --> 00:07:20.360]  或者可能住幾天
[00:07:20.360 --> 00:07:21.320]  第二天
[00:07:21.320 --> 00:07:23.760]  雲柱火柱帶領著他們的時候
[00:07:23.760 --> 00:07:25.560]  他們又要走了
[00:07:25.560 --> 00:07:28.160]  他們沒有一個固定的居所
[00:07:28.160 --> 00:07:30.960]  直到他們進入迦南地的時候
[00:07:30.960 --> 00:07:34.360]  才某個程度是安定下來
[00:07:34.360 --> 00:07:36.760]  我想特別是在香港來的弟兄姊妹
[00:07:36.760 --> 00:07:37.760]  這幾年
[00:07:37.760 --> 00:07:39.560]  你有一個很深的經歷
[00:07:39.560 --> 00:07:40.560]  當你剛剛來的時候
[00:07:40.560 --> 00:07:41.760]  大部分的人
[00:07:41.760 --> 00:07:43.760]  第一年都是租地方的
[00:07:43.760 --> 00:07:45.760]  先看好一點
[00:07:45.760 --> 00:07:47.360]  熟悉了這個環境
[00:07:47.360 --> 00:07:48.360]  知道怎樣了
[00:07:48.360 --> 00:07:49.560]  多看幾個樓盤了
[00:07:49.560 --> 00:07:52.760]  於是我們才會買自己的物業
[00:07:52.760 --> 00:07:53.760]  為什麼要買呢?
[00:07:53.760 --> 00:07:54.560]  第一就是
[00:07:54.560 --> 00:07:55.560]  免得跟別人交租
[00:07:55.560 --> 00:07:56.760]  因為租金這麼貴
[00:07:56.760 --> 00:07:58.760]  當你有一個自己的物業之後
[00:07:58.760 --> 00:07:59.760]  你就會怎樣?
[00:07:59.760 --> 00:08:01.760]  固定了下來
[00:08:01.760 --> 00:08:05.760]  但是有哪個地方可以讓我們長居久留
[00:08:05.760 --> 00:08:09.760]  香港人最近都有一個擔憂
[00:08:09.760 --> 00:08:10.760]  5+1
[00:08:10.760 --> 00:08:12.760]  其實有些人說會不會10+1
[00:08:12.760 --> 00:08:13.760]  我一直都說不用擔心的
[00:08:13.760 --> 00:08:14.760]  不用10+1的
[00:08:14.760 --> 00:08:17.760]  我絕對不相信它會延長
[00:08:17.760 --> 00:08:19.760]  但是現在又改了一點龍門
[00:08:19.760 --> 00:08:22.760]  可能英文又要什麼呢?
[00:08:22.760 --> 00:08:23.760]  B2
[00:08:23.760 --> 00:08:26.760]  吃維生那些維他命丸
[00:08:26.760 --> 00:08:27.760]  B2又無所謂
[00:08:27.760 --> 00:08:28.760]  這些B2
[00:08:28.760 --> 00:08:29.760]  很大件事的
[00:08:29.760 --> 00:08:30.760]  寧願B1
[00:08:30.760 --> 00:08:31.760]  對不對?
[00:08:31.760 --> 00:08:34.760]  又要有多少錢的收入
[00:08:34.760 --> 00:08:35.760]  有些人
[00:08:35.760 --> 00:08:36.760]  好像我們這些
[00:08:36.760 --> 00:08:38.760]  已經退休了
[00:08:38.760 --> 00:08:39.760]  哪有固定的收入呢?
[00:08:39.760 --> 00:08:40.760]  不是沒錢
[00:08:40.760 --> 00:08:41.760]  真的
[00:08:41.760 --> 00:08:43.760]  但是未必每一年
[00:08:43.760 --> 00:08:45.760]  是有這樣的要求的
[00:08:45.760 --> 00:08:46.760]  我們會不會想
[00:08:46.760 --> 00:08:47.760]  那怎麼辦?
[00:08:47.760 --> 00:08:48.760]  有些人在想
[00:08:48.760 --> 00:08:49.760]  如果不行的時候
[00:08:49.760 --> 00:08:50.760]  我又會去哪裡呢?
[00:08:50.760 --> 00:08:52.760]  其實我們某個程度
[00:08:52.760 --> 00:08:54.760]  是沒有一個固定的居所
[00:08:54.760 --> 00:08:56.760]  但是這裡就說到
[00:08:56.760 --> 00:08:58.760]  神是我們永遠的居所
[00:08:58.760 --> 00:09:00.760]  我們一起來讀生命記33章27節
[00:09:00.760 --> 00:09:01.760]  記住
[00:09:01.760 --> 00:09:02.760]  生命記的時候
[00:09:02.760 --> 00:09:04.760]  還是在抗疫票流的
[00:09:04.760 --> 00:09:05.760]  我們一起來讀
[00:09:05.760 --> 00:09:07.760]  33章的第27節
[00:09:12.760 --> 00:09:14.760]  原來神說到
[00:09:14.760 --> 00:09:15.760]  真正的居所
[00:09:15.760 --> 00:09:17.760]  是我看著你們
[00:09:17.760 --> 00:09:20.760]  這個居所其實不只是住的地方
[00:09:20.760 --> 00:09:23.760]  意思是受保護的
[00:09:23.760 --> 00:09:25.760]  很簡單的舉個例子
[00:09:25.760 --> 00:09:27.760]  在那個居所裡面
[00:09:27.760 --> 00:09:29.760]  你會得到安全
[00:09:29.760 --> 00:09:30.760]  有溫暖
[00:09:30.760 --> 00:09:32.760]  我不知道你們家會不會
[00:09:32.760 --> 00:09:35.760]  我本來一向都不會開Heater的
[00:09:35.760 --> 00:09:37.760]  但是人家說不行的
[00:09:37.760 --> 00:09:39.760]  那你們家的油會掉的
[00:09:39.760 --> 00:09:41.760]  一定要固定
[00:09:41.760 --> 00:09:43.760]  最好就是23、24度
[00:09:43.760 --> 00:09:44.760]  或者21度
[00:09:44.760 --> 00:09:45.760]  已經調到21度了
[00:09:45.760 --> 00:09:46.760]  都蠻暖的
[00:09:46.760 --> 00:09:48.760]  所以我家裡只有短袖衫褲
[00:09:48.760 --> 00:09:52.760]  但是經常被這個溫度騙了自己
[00:09:52.760 --> 00:09:54.760]  穿上衣服
[00:09:54.760 --> 00:09:56.760]  一出去回頭
[00:09:56.760 --> 00:09:58.760]  原來外面很冷
[00:09:58.760 --> 00:10:00.760]  又要馬上加衣服
[00:10:00.760 --> 00:10:02.760]  所以不要讓你家裡
[00:10:02.760 --> 00:10:04.760]  但是至少在家裡你要怎樣呢?
[00:10:04.760 --> 00:10:06.760]  你是會有保護
[00:10:06.760 --> 00:10:08.760]  你有你的安全
[00:10:08.760 --> 00:10:10.760]  有溫暖在當中
[00:10:10.760 --> 00:10:12.760]  特別如果你的家是和諧的話
[00:10:12.760 --> 00:10:13.760]  所以說到
[00:10:13.760 --> 00:10:15.760]  今天我們的神是我們的居所
[00:10:15.760 --> 00:10:16.760]  意思就是
[00:10:16.760 --> 00:10:18.760]  這個居所甚至有一個意思
[00:10:18.760 --> 00:10:20.760]  就是避難所
[00:10:20.760 --> 00:10:22.760]  但是很可惜那些子民
[00:10:22.760 --> 00:10:25.760]  一直都沒有好的親近神
[00:10:25.760 --> 00:10:26.760]  拜偶像
[00:10:26.760 --> 00:10:28.760]  透過先知責備他們
[00:10:28.760 --> 00:10:30.760]  他們沒有好好地反省
[00:10:30.760 --> 00:10:32.760]  結果那些神就容讓他們
[00:10:32.760 --> 00:10:34.760]  亡國
[00:10:34.760 --> 00:10:36.760]  他們被擄到外邦之地
[00:10:36.760 --> 00:10:39.760]  但是當他們被擄到外邦之地
[00:10:39.760 --> 00:10:40.760]  神跟他說
[00:10:40.760 --> 00:10:42.760]  我仍然會眷顧你
[00:10:42.760 --> 00:10:44.760]  在以西傑書
[00:10:44.760 --> 00:10:46.760]  第十一章第十六節
[00:10:46.760 --> 00:10:49.760]  以西傑書是針對那些被擄了的人
[00:10:49.760 --> 00:10:51.760]  我們一起來讀這一節經文
[00:11:07.760 --> 00:11:08.760]  看到嗎?
[00:11:08.760 --> 00:11:11.760]  他們雖然被擄到外邦之地
[00:11:11.760 --> 00:11:13.760]  不是他們出生的地方
[00:11:13.760 --> 00:11:15.760]  他們甚至會面對很多挑戰
[00:11:15.760 --> 00:11:16.760]  困難
[00:11:16.760 --> 00:11:17.760]  文化上的適應
[00:11:17.760 --> 00:11:20.760]  甚至是被人歧視
[00:11:20.760 --> 00:11:21.760]  因為是亡國奴
[00:11:21.760 --> 00:11:22.760]  但是神說
[00:11:22.760 --> 00:11:24.760]  雖然是異邦之地
[00:11:24.760 --> 00:11:26.760]  我仍然眷顧你
[00:11:26.760 --> 00:11:28.760]  我會做你們的居所
[00:11:28.760 --> 00:11:29.760]  這個聖所
[00:11:29.760 --> 00:11:31.760]  是避難所的意思
[00:11:31.760 --> 00:11:33.760]  所以很寶貴
[00:11:33.760 --> 00:11:34.760]  原來人是很短暫
[00:11:34.760 --> 00:11:35.760]  但是神是永恆
[00:11:35.760 --> 00:11:37.760]  神不是單單高高在上
[00:11:37.760 --> 00:11:39.760]  神是眷顧著我們
[00:11:39.760 --> 00:11:41.760]  所以跟人來比較的時候
[00:11:41.760 --> 00:11:43.760]  人是怎樣呢?
[00:11:43.760 --> 00:11:45.760]  是有一天會離開世界
[00:11:45.760 --> 00:11:48.760]  「你使人要歸於塵土說」
[00:11:48.760 --> 00:11:51.760]  「你們世人要歸回」
[00:11:51.760 --> 00:11:53.760]  因為人犯了罪
[00:11:53.760 --> 00:11:55.760]  所以人要面對死亡
[00:11:55.760 --> 00:11:58.760]  有一天我們始終會離開
[00:11:58.760 --> 00:12:02.760]  有很多人覺得很長壽
[00:12:02.760 --> 00:12:05.760]  香港有些人過了百歲
[00:12:05.760 --> 00:12:08.760]  就已經人歲了
[00:12:08.760 --> 00:12:10.760]  下個月就是農曆新年
[00:12:10.760 --> 00:12:12.760]  你對著老人家
[00:12:12.760 --> 00:12:14.760]  恭喜他們的時候要小心
[00:12:14.760 --> 00:12:16.760]  第一就是你要知道他幾歲
[00:12:16.760 --> 00:12:17.760]  如果他98歲
[00:12:17.760 --> 00:12:18.760]  你跟他說
[00:12:18.760 --> 00:12:19.760]  恭喜你啊 長命百歲
[00:12:19.760 --> 00:12:21.760]  就是說你兩年之後就死了
[00:12:21.760 --> 00:12:23.760]  所以要很小心
[00:12:23.760 --> 00:12:26.760]  老人家要看他幾歲
[00:12:26.760 --> 00:12:28.760]  還有不要只說長命百歲
[00:12:28.760 --> 00:12:30.760]  還要加多一句
[00:12:30.760 --> 00:12:33.760]  身體健康
[00:12:33.760 --> 00:12:35.760]  你看董建華長命百歲
[00:12:35.760 --> 00:12:37.760]  所以你要很小心
[00:12:37.760 --> 00:12:40.760]  長命百歲要加身體健康
[00:12:40.760 --> 00:12:43.760]  還有你就座的人就恭喜他百子千孫
[00:12:43.760 --> 00:12:45.760]  因為生了這麼多小孩
[00:12:45.760 --> 00:12:47.760]  吃窮他的
[00:12:47.760 --> 00:12:50.760]  所以百子千孫還要加子孫孝順
[00:12:50.760 --> 00:12:51.760]  你留意到
[00:12:51.760 --> 00:12:54.760]  一百歲叫長壽
[00:12:54.760 --> 00:12:56.760]  香港曾經有一個很出名的英國人
[00:12:56.760 --> 00:12:58.760]  在香港工作
[00:12:58.760 --> 00:13:00.760]  曾經是一個宣教士
[00:13:00.760 --> 00:13:02.760]  後來他沒有做宣教士
[00:13:02.760 --> 00:13:04.760]  叫做葉錫恩
[00:13:04.760 --> 00:13:05.760]  記不記得?
[00:13:05.760 --> 00:13:07.760]  他死的時候幾歲?
[00:13:07.760 --> 00:13:09.760]  103歲
[00:13:09.760 --> 00:13:10.760]  很厲害
[00:13:10.760 --> 00:13:11.760]  還有一個
[00:13:11.760 --> 00:13:13.760]  Sheronron
[00:13:13.760 --> 00:13:14.760]  誰來的?
[00:13:14.760 --> 00:13:15.760]  知不知道Sheronron?
[00:13:15.760 --> 00:13:17.760]  邵逸夫
[00:13:17.760 --> 00:13:18.760]  邵逸夫
[00:13:18.760 --> 00:13:20.760]  不是邵氏映成的
[00:13:20.760 --> 00:13:21.760]  都過了百歲
[00:13:21.760 --> 00:13:22.760]  人壽來的
[00:13:22.760 --> 00:13:24.760]  說真的
[00:13:24.760 --> 00:13:25.760]  相對聖經
[00:13:25.760 --> 00:13:27.760]  很短的
[00:13:27.760 --> 00:13:30.760]  聖經最長命的是誰?
[00:13:30.760 --> 00:13:31.760]  大家聖經不要傻了
[00:13:31.760 --> 00:13:33.760]  快看宋世傑
[00:13:33.760 --> 00:13:35.760]  瑪圖撒拉
[00:13:35.760 --> 00:13:36.760]  不是撒賴
[00:13:36.760 --> 00:13:37.760]  瑪圖撒拉
[00:13:37.760 --> 00:13:39.760]  幾歲?
[00:13:39.760 --> 00:13:41.760]  969歲
[00:13:41.760 --> 00:13:43.760]  很長命
[00:13:43.760 --> 00:13:45.760]  但是他的兒子
[00:13:45.760 --> 00:13:46.760]  就叫拉麥
[00:13:46.760 --> 00:13:47.760]  不是拉柴
[00:13:47.760 --> 00:13:48.760]  拉麥
[00:13:48.760 --> 00:13:50.760]  你猜拉麥幾歲?
[00:13:50.760 --> 00:13:51.760]  我說完之後
[00:13:51.760 --> 00:13:52.760]  你們以後都會記得
[00:13:52.760 --> 00:13:55.760]  我一會兒散會的時候再問大家
[00:13:55.760 --> 00:13:57.760]  拉麥幾歲?
[00:13:57.760 --> 00:13:59.760]  777歲
[00:13:59.760 --> 00:14:01.760]  一定記得了
[00:14:01.760 --> 00:14:03.760]  777歲
[00:14:03.760 --> 00:14:05.760]  而羅亞的兒子
[00:14:05.760 --> 00:14:07.760]  閃都700歲
[00:14:07.760 --> 00:14:09.760]  你有沒有留意到原來在洪水之前
[00:14:09.760 --> 00:14:11.760]  人的壽命是很長的
[00:14:11.760 --> 00:14:13.760]  到洪水之後
[00:14:13.760 --> 00:14:15.760]  人的壽命就開始短
[00:14:15.760 --> 00:14:17.760]  其實有很多因素
[00:14:17.760 --> 00:14:19.760]  第一就是人類不斷繼續犯罪
[00:14:19.760 --> 00:14:21.760]  還有就是
[00:14:21.760 --> 00:14:23.760]  我們面對很重的壓力
[00:14:23.760 --> 00:14:25.760]  以前沒有這麼多壓力
[00:14:25.760 --> 00:14:27.760]  當農耕也是日出而出
[00:14:27.760 --> 00:14:29.760]  日出而失
[00:14:29.760 --> 00:14:31.760]  但現在你工作有很多壓力
[00:14:31.760 --> 00:14:33.760]  還有
[00:14:33.760 --> 00:14:35.760]  食物是污染的
[00:14:35.760 --> 00:14:37.760]  特別是那些人喜歡國內消費的
[00:14:37.760 --> 00:14:39.760]  吃很多那些
[00:14:39.760 --> 00:14:41.760]  不單單是預製食物
[00:14:41.760 --> 00:14:43.760]  你有沒有留意到全部都是很辣的
[00:14:43.760 --> 00:14:45.760]  就是將鮮味
[00:14:45.760 --> 00:14:47.760]  已經令你麻痺
[00:14:47.760 --> 00:14:49.760]  你看到很多這些報導
[00:14:49.760 --> 00:14:51.760]  那些食物
[00:14:51.760 --> 00:14:53.760]  含滿了化學劑
[00:14:53.760 --> 00:14:55.760]  真的隨時令你的壽命
[00:14:55.760 --> 00:14:57.760]  因為這樣的緣故而縮短
[00:14:57.760 --> 00:14:59.760]  所以原來人的壽命
[00:14:59.760 --> 00:15:01.760]  就是這麼短
[00:15:01.760 --> 00:15:03.760]  縱使馬土薩拉
[00:15:03.760 --> 00:15:05.760]  他有900多歲
[00:15:05.760 --> 00:15:07.760]  但從永恆的神來講
[00:15:07.760 --> 00:15:09.760]  都有很大的差距
[00:15:09.760 --> 00:15:11.760]  我們再讀詩篇90篇的第4節
[00:15:11.760 --> 00:15:13.760]  我們一起讀
[00:15:13.760 --> 00:15:19.760]  我們覺得
[00:15:19.760 --> 00:15:21.760]  一百多年或一百年已經很長
[00:15:21.760 --> 00:15:23.760]  但在神的眼中
[00:15:23.760 --> 00:15:25.760]  這是很短的
[00:15:25.760 --> 00:15:27.760]  神的時間和我們的時間不同
[00:15:27.760 --> 00:15:29.760]  我沒有養貓養狗
[00:15:29.760 --> 00:15:31.760]  哪些人有養貓養狗
[00:15:31.760 --> 00:15:33.760]  貓和狗的年齡和我們人的年齡
[00:15:33.760 --> 00:15:35.760]  的計算是不同的
[00:15:35.760 --> 00:15:37.760]  我們一年是365天
[00:15:37.760 --> 00:15:39.760]  但貓和狗好像不是這樣計算的
[00:15:39.760 --> 00:15:41.760]  是短一點的
[00:15:41.760 --> 00:15:43.760]  在神的眼中
[00:15:43.760 --> 00:15:45.760]  神是永恆的
[00:15:45.760 --> 00:15:47.760]  人是很短暫的
[00:15:47.760 --> 00:15:49.760]  山中荒七日
[00:15:49.760 --> 00:15:51.760]  下面那句是什麼?
[00:15:51.760 --> 00:15:53.760]  世上
[00:15:53.760 --> 00:15:55.760]  幾千年
[00:15:55.760 --> 00:15:57.760]  讓大家熟悉多一點
[00:15:57.760 --> 00:15:59.760]  中國文化
[00:15:59.760 --> 00:16:01.760]  這個故事是說一個人
[00:16:01.760 --> 00:16:03.760]  上山
[00:16:03.760 --> 00:16:05.760]  遇到一個伯伯
[00:16:05.760 --> 00:16:07.760]  伯伯留下來幫他下棋
[00:16:07.760 --> 00:16:09.760]  玩了幾天
[00:16:09.760 --> 00:16:11.760]  當他回到山下的時候
[00:16:11.760 --> 00:16:13.760]  原來已經過了幾千年
[00:16:13.760 --> 00:16:15.760]  原來神的時間和我們的時間很不同
[00:16:15.760 --> 00:16:17.760]  神的時間是永恆的
[00:16:17.760 --> 00:16:19.760]  我們縱使一百年也好
[00:16:19.760 --> 00:16:21.760]  都是很短暫的
[00:16:21.760 --> 00:16:23.760]  他講到人生有什麼?
[00:16:23.760 --> 00:16:25.760]  猶如夜間的一更
[00:16:25.760 --> 00:16:27.760]  以前
[00:16:27.760 --> 00:16:29.760]  中國的時候
[00:16:29.760 --> 00:16:31.760]  是晚上要打更的
