
[00:00:00.000 --> 00:00:06.560]  丁小蕙的家,丁大蕙的親生父母是葉樹、范雄丁、梁浩
[00:02:51.720 --> 00:02:52.800]  彼得還沒講過
[00:02:52.800 --> 00:02:53.760]  就說了對的
[00:02:53.760 --> 00:02:54.880]  因為我看了
[00:02:54.880 --> 00:02:56.200]  傳統的三次就夠了
[00:02:56.200 --> 00:02:57.800]  那現在就三次了
[00:02:57.800 --> 00:02:58.920]  多個三次
[00:02:58.920 --> 00:02:59.920]  應該可以的
[00:02:59.920 --> 00:03:02.240]  但也要去肯定的
[00:03:02.240 --> 00:03:04.680]  他當時也在等人
[00:03:04.680 --> 00:03:06.760]  肯定要去肯定他
[00:03:06.760 --> 00:03:08.240]  但我聽過
[00:03:08.240 --> 00:03:09.160]  耶穌的回答
[00:03:09.160 --> 00:03:10.760]  其實很肯定
[00:03:10.760 --> 00:03:12.720]  耶穌說不是七次
[00:03:12.720 --> 00:03:15.920]  是七十個七次
[00:03:15.920 --> 00:03:18.960]  如果單單從自然來解釋
[00:03:18.960 --> 00:03:23.360]  七十個七次就是四百九十次
[00:03:23.360 --> 00:03:24.280]  如果清一清
[00:03:24.280 --> 00:03:27.000]  就好像這個鹽樹的標準
[00:03:27.000 --> 00:03:28.640]  在世俗來講
[00:03:28.640 --> 00:03:30.480]  也是一個很高的標準
[00:03:30.480 --> 00:03:31.560]  從世俗的標準
[00:03:31.560 --> 00:03:33.600]  可能是經過人士別
[00:03:33.600 --> 00:03:34.640]  那時候在中國
[00:03:34.640 --> 00:03:35.920]  我們傳統的文化
[00:03:35.920 --> 00:03:37.120]  有些人都會說
[00:03:37.120 --> 00:03:38.560]  道行、國倫理
[00:03:38.560 --> 00:03:39.880]  頂次都會說道行
[00:03:39.880 --> 00:03:41.320]  說的當年是國倫理
[00:03:41.320 --> 00:03:42.400]  道行、國倫理
[00:03:42.400 --> 00:03:45.560]  當時呢
[00:03:45.560 --> 00:03:47.880]  他們的學生叫做子棟
[00:03:47.880 --> 00:03:49.720]  就來問孔子
[00:03:49.720 --> 00:03:53.200]  有人願意可以終身行自己的苦
[00:03:53.200 --> 00:03:54.840]  孔子就回答
[00:03:54.840 --> 00:03:57.000]  幾舒服
[00:03:57.000 --> 00:03:57.960]  意思是說
[00:03:57.960 --> 00:03:59.600]  有沒有一個字
[00:03:59.600 --> 00:04:03.880]  可以一生悲慮來奉行的呢
[00:04:03.880 --> 00:04:05.000]  孔子可能有
[00:04:05.000 --> 00:04:07.480]  孔子他就會舒服
[00:04:07.480 --> 00:04:09.120]  你會覺得很合理
[00:04:09.120 --> 00:04:10.200]  真的
[00:04:10.200 --> 00:04:14.520]  不過孔子他自己是沒有做到
[00:04:14.520 --> 00:04:17.080]  孔子是怎樣的
[00:04:17.080 --> 00:04:18.360]  他有一次
[00:04:18.360 --> 00:04:19.280]  他在一件事
[00:04:19.280 --> 00:04:22.600]  對一個有些上司不喜歡的人
[00:04:22.600 --> 00:04:25.400]  他不喜歡他的時候
[00:04:25.400 --> 00:04:28.360]  他就做了一個很無禮的事情
[00:04:28.360 --> 00:04:29.360]  他就
[00:04:29.360 --> 00:04:32.000]  當那個人來到他寢室的時候
[00:04:32.000 --> 00:04:33.200]  他就分開兩個僕人
[00:04:33.200 --> 00:04:34.960]  就跟那個人說
[00:04:34.960 --> 00:04:36.200]  我去你家
[00:04:36.200 --> 00:04:38.160]  然後那個僕人就去電燈
[00:04:38.160 --> 00:04:40.600]  然後寮者就去定義所
[00:04:40.600 --> 00:04:43.480]  但是好像在他做之前
[00:04:43.480 --> 00:04:44.760]  在他家裡等一等
[00:04:44.760 --> 00:04:46.040]  給他一張稿
[00:04:46.040 --> 00:04:47.960]  孔子回頭就唱一首歌
[00:04:47.960 --> 00:04:49.360]  令對方聽不到
[00:04:49.360 --> 00:04:50.000]  意思是說
[00:04:50.000 --> 00:04:51.200]  我明明在你家裡等
[00:04:51.200 --> 00:04:52.360]  我不喜歡你的東西
[00:04:52.360 --> 00:04:54.680]  所以我不會接受你的敬禮
[00:04:54.680 --> 00:04:58.080]  意思是說你對方這樣就難堪了
[00:04:58.080 --> 00:05:01.680]  他不僅是做了一個很無禮的事情
[00:05:01.680 --> 00:05:04.240]  他也有一次做了一個小卡通
[00:05:04.240 --> 00:05:05.840]  他也說
[00:05:05.840 --> 00:05:07.720]  孔子回頭就動手
[00:05:07.720 --> 00:05:09.360]  好像有時候他也會動手
[00:05:09.360 --> 00:05:11.760]  有一次他就過去一節
[00:05:11.760 --> 00:05:14.440]  打上了一個他最不喜歡的人的頸
[00:05:14.440 --> 00:05:16.640]  而且還咬他一刺
[00:05:16.640 --> 00:05:17.320]  我們看到
[00:05:17.320 --> 00:05:19.840]  其實他知道自己很重要
[00:05:19.840 --> 00:05:20.880]  他也是想做的
[00:05:20.880 --> 00:05:23.280]  但是其實不知道怎麼做得到
[00:05:23.280 --> 00:05:23.920]  另外
[00:05:23.920 --> 00:05:26.320]  那些地方的標準我們都熟悉的
[00:05:26.320 --> 00:05:28.760]  但是我們整個教育的標準
[00:05:28.760 --> 00:05:31.440]  是天生異變的
[00:05:31.440 --> 00:05:32.960]  可能上面的標準大家都是熟悉的
[00:05:32.960 --> 00:05:33.800]  你們不要犯我
[00:05:33.800 --> 00:05:34.680]  我也犯了
[00:05:34.680 --> 00:05:35.800]  人家犯我
[00:05:35.800 --> 00:05:37.400]  我必犯他
[00:05:37.400 --> 00:05:40.360]  但是問題是我們很多人都熟悉的
[00:05:40.360 --> 00:05:41.160]  不過不要緊
[00:05:41.160 --> 00:05:42.280]  如果你陳思比
[00:05:42.280 --> 00:05:45.760]  像我查理時的那個人你也認識
[00:05:45.760 --> 00:05:49.520]  他說那位同事原來是生天般的運營
[00:05:49.520 --> 00:05:53.440]  對當地人要承擔嚴冬的殘酷好處
[00:05:53.440 --> 00:05:54.680]  這就是人家的標準
[00:05:54.680 --> 00:05:56.200]  但是在實踐裡面
[00:05:56.200 --> 00:05:59.760]  他就說你要愛你的受敵
[00:05:59.760 --> 00:06:01.480]  要守住他們
[00:06:01.480 --> 00:06:04.640]  這是不同的標準
[00:06:04.640 --> 00:06:06.120]  那麼我們應該在經歷裡面
[00:06:06.120 --> 00:06:08.120]  講述七十個心事
[00:06:08.120 --> 00:06:09.280]  不是事實上的
[00:06:09.280 --> 00:06:13.000]  而是這件事所講的四百個心事
[00:06:13.000 --> 00:06:17.520]  而是蝕底的毛佛寺的要算
[00:06:17.520 --> 00:06:19.600]  我們看到四張二十四紙
[00:06:19.600 --> 00:06:22.280]  有一個人叫做拉勒
[00:06:22.280 --> 00:06:24.480]  拉勒是一個清清的
[00:06:24.480 --> 00:06:26.280]  如果殺那些人
[00:06:26.280 --> 00:06:28.800]  就會遭報七倍
[00:06:28.800 --> 00:06:30.320]  如果殺拉勒
[00:06:30.320 --> 00:06:35.520]  就會遭報七十一倍
[00:06:35.520 --> 00:06:39.520]  所以這就是耶穌教堂要饒船出神的不治
[00:06:39.520 --> 00:06:42.080]  驗證了很鮮明的對比
[00:06:42.080 --> 00:06:46.720]  前者是一個無尊的供奉
[00:06:46.720 --> 00:06:50.440]  後者是一個無尊的饒船
[00:06:50.440 --> 00:06:53.480]  是蝕底的饒船
[00:06:53.480 --> 00:06:54.600]  所以我們看到
[00:06:54.600 --> 00:06:57.440]  饒船其實是神的命令
[00:06:57.440 --> 00:07:01.280]  神要求我們要放下愛心的憤恨
[00:07:01.280 --> 00:07:05.760]  有些人會想要和好對方的好處
[00:07:05.760 --> 00:07:09.360]  就是想能夠在他人身上見到
[00:07:09.360 --> 00:07:12.520]  但真正有兩處的冰冷氣氛
[00:07:12.520 --> 00:07:13.840]  從心至內
[00:07:13.840 --> 00:07:18.360]  就是那一幅已不所書的四張三十二三十二紙
[00:07:18.360 --> 00:07:23.280]  一切苦惱、怒恨、憤怒、怨恨、慰怨
[00:07:23.280 --> 00:07:25.160]  並一切的惡毒
[00:07:25.160 --> 00:07:27.880]  都要創造一種間隙
[00:07:27.880 --> 00:07:31.920]  只要你仁慈善良 隨天文明聖
[00:07:31.920 --> 00:07:33.560]  彼此饒船
[00:07:33.560 --> 00:07:37.560]  只要尋找一條可以驗書的門一日
[00:07:37.560 --> 00:07:40.280]  下一門將有十四個宗旨
[00:07:40.280 --> 00:07:42.240]  請問驗書人的禍法
[00:07:42.240 --> 00:07:45.760]  請問的天父也必驗書人的禍法
[00:07:45.760 --> 00:07:48.080]  請問不驗書人的禍法
[00:07:48.080 --> 00:07:52.920]  請問的天父也必不驗書人的禍法
[00:07:52.920 --> 00:07:55.880]  這裡我們看到驗書和禍果
[00:07:55.880 --> 00:07:57.720]  是神的命令
[00:07:57.720 --> 00:07:58.840]  既然是命令
[00:07:58.840 --> 00:08:00.800]  就一定會執行的
[00:08:00.800 --> 00:08:04.000]  我們喜歡做不喜歡做不做
[00:08:04.000 --> 00:08:06.600]  這也是負責從事驗書的程序
[00:08:06.600 --> 00:08:09.240]  但它就在為驗書的事
[00:08:09.240 --> 00:08:13.920]  在事件三十篇並不至於講到神的屬性
[00:08:13.920 --> 00:08:15.520]  正如這樣說
[00:08:15.520 --> 00:08:19.320]  神的怒氣不過是轉眼之眼
[00:08:19.320 --> 00:08:21.960]  但人們還是一手知道
[00:08:21.960 --> 00:08:24.800]  這是神的旨意和事實的屬性
[00:08:24.800 --> 00:08:29.480]  但不能說人和神是相反的
[00:08:29.480 --> 00:08:34.040]  人沒有驗書在轉眼之間
[00:08:34.040 --> 00:08:38.040]  但人的地痕是神之救
[00:08:38.040 --> 00:08:39.760]  所以我們要有體會
[00:08:39.760 --> 00:08:43.040]  有時候關於一件很細微的事件
[00:08:43.040 --> 00:08:46.240]  其實地痕很長的時間
[00:08:46.240 --> 00:08:49.240]  特別是在我剛才在這裡的驗屍
[00:08:49.240 --> 00:08:51.880]  其實我好像沒有在意這件事
[00:08:51.880 --> 00:08:54.880]  其實是很難想像的
[00:08:54.880 --> 00:08:56.360]  有時候人們會跟人打架
[00:08:56.360 --> 00:09:00.760]  但我發現他們會牽手嫌我
[00:09:00.760 --> 00:09:03.280]  他們就會互相欺騙
[00:09:03.280 --> 00:09:08.240]  但成年人的世界就會比較複雜一點
[00:09:08.240 --> 00:09:11.080]  有時候可能真的可以對著我
[00:09:11.080 --> 00:09:13.680]  就說我剛才聽到
[00:09:13.680 --> 00:09:17.720]  真的會有私人的往來
[00:09:17.720 --> 00:09:20.680]  有的時候會跟著同夥
[00:09:20.680 --> 00:09:23.400]  或是硬撐對方
[00:09:23.400 --> 00:09:27.120]  又或是封鎖、屏蔽對方
[00:09:27.120 --> 00:09:29.880]  有時候會被人說是坐屏蔽
[00:09:29.880 --> 00:09:31.280]  或者是過了頭半個月
[00:09:31.280 --> 00:09:33.440]  你才會知道
[00:09:33.440 --> 00:09:37.080]  有時候朋友、親戚、家人
[00:09:37.080 --> 00:09:38.480]  在自我意見的關係
[00:09:38.480 --> 00:09:40.640]  可能是因為一對的說話
[00:09:40.640 --> 00:09:44.520]  或者是當時的一個人
[00:09:44.520 --> 00:09:46.840]  在過去十幾年的歷史中
[00:09:46.840 --> 00:09:50.800]  我也有時候會反思一下自己的生命
[00:09:50.800 --> 00:09:52.240]  或者是成長
[00:09:52.240 --> 00:09:54.960]  有時候我覺得自己好像升到
[00:09:54.960 --> 00:09:56.320]  好像是中間高手
[00:09:56.320 --> 00:09:59.200]  因為頂多會有時候
[00:09:59.200 --> 00:10:02.760]  難免會有些不禮貌
[00:10:02.760 --> 00:10:06.080]  或是有些保護夫人的說話
[00:10:06.080 --> 00:10:07.720]  不是很聽得出來
[00:10:07.720 --> 00:10:10.160]  或是跟公司有不同的意見
[00:10:10.160 --> 00:10:11.200]  或是一些好說話
[00:10:11.200 --> 00:10:13.280]  通通都會有不開心的時間
[00:10:13.280 --> 00:10:17.320]  通常都會發洩我自己
[00:10:17.320 --> 00:10:20.160]  我已經是警戒保護的雙方
[00:10:20.160 --> 00:10:23.120]  沒事的都會傷害到我
[00:10:23.120 --> 00:10:24.520]  我老實的聽師的說話
[00:10:24.520 --> 00:10:26.400]  我對他來說是沒事的
[00:10:26.400 --> 00:10:27.960]  我老實說我自己是
[00:10:27.960 --> 00:10:29.680]  根本就是延遲對方
[00:10:29.680 --> 00:10:31.280]  都不是
[00:10:31.280 --> 00:10:33.440]  其實都不是生死的延遲
[00:10:33.440 --> 00:10:37.160]  我才會把那種不開心、不開心的
[00:10:37.160 --> 00:10:39.320]  傷害放在一旁
[00:10:39.320 --> 00:10:40.880]  所以被成功阻礙
[00:10:40.880 --> 00:10:43.360]  就是我們自己好像警戒保護
[00:10:43.360 --> 00:10:45.800]  想像不到
[00:10:45.800 --> 00:10:48.880]  其實這不是真正的延遲
[00:10:48.880 --> 00:10:52.240]  那怎樣才是有真正的延遲呢
[00:10:52.240 --> 00:10:53.040]  正如我剛才說的
[00:10:53.040 --> 00:10:55.760]  延遲就有這麼多的比喻
[00:10:55.760 --> 00:10:58.400]  舉例說這個比喻就說給我們聽
[00:10:58.400 --> 00:11:01.480]  其實延遲是根源於神
[00:11:01.480 --> 00:11:02.800]  如果他回了神
[00:11:02.800 --> 00:11:06.280]  他並沒有把握能夠是真正的延遲
[00:11:06.280 --> 00:11:09.640]  在十八歲、十三歲開始說
[00:11:09.640 --> 00:11:11.160]  天皇很喜歡動王
[00:11:11.160 --> 00:11:12.680]  要和一個獨人算帳
[00:11:12.680 --> 00:11:14.520]  當這個獨人算帳
[00:11:14.520 --> 00:11:17.480]  屬於一個很大的巨婦
[00:11:17.480 --> 00:11:19.320]  一千萬人次
[00:11:19.320 --> 00:11:21.720]  那這個獨人就很少人玩
[00:11:21.720 --> 00:11:23.480]  相信很多人是要
[00:11:23.480 --> 00:11:25.240]  相信他的家人全部買了
[00:11:25.240 --> 00:11:26.360]  就玩完了
[00:11:26.360 --> 00:11:28.000]  但是這個獨人就求情了
[00:11:28.000 --> 00:11:29.000]  他就說
[00:11:29.000 --> 00:11:31.080]  那後來婚姻和合
[00:11:31.080 --> 00:11:34.120]  彼時說我傷害他要還清
[00:11:34.120 --> 00:11:36.000]  那聽到這個獨人的求情
[00:11:36.000 --> 00:11:38.040]  主人就這麼有事想
[00:11:38.040 --> 00:11:39.880]  他將她認同了
[00:11:39.880 --> 00:11:43.080]  而且免了她的債務
[00:11:43.080 --> 00:11:44.040]  在這裡我們見到
[00:11:44.040 --> 00:11:48.120]  這筆的賠款是一千萬人次
[00:11:48.120 --> 00:11:49.520]  如果他原諒
[00:11:49.520 --> 00:11:52.120]  是當蝴蝶 卡列頓
[00:11:52.120 --> 00:11:53.280]  卡列頓是甚麼
[00:11:53.280 --> 00:11:55.560]  卡列頓是一套重量的家規
[00:11:55.560 --> 00:11:58.120]  我想說很複雜
[00:11:58.120 --> 00:12:00.560]  知道卡列頓
[00:12:00.560 --> 00:12:03.600]  是大概二十到四十千客
[00:12:03.600 --> 00:12:05.960]  那我拿了中間的數目
[00:12:05.960 --> 00:12:07.120]  如果說實話
[00:12:07.120 --> 00:12:10.640]  當它是卡列頓是三十千客
[00:12:10.640 --> 00:12:13.920]  五萬卡列頓是三百三十萬
[00:12:13.920 --> 00:12:15.960]  即是三十萬公斤
[00:12:15.960 --> 00:12:18.160]  那五萬卡列頓
[00:12:18.160 --> 00:12:20.640]  本來是沒有那麼多的
[00:12:20.640 --> 00:12:21.880]  是很少
[00:12:21.880 --> 00:12:24.920]  根據我今朝現在的
[00:12:24.920 --> 00:12:26.520]  國際宗教的基礎
[00:12:26.520 --> 00:12:29.080]  大概有三百多平方米
[00:12:29.080 --> 00:12:31.560]  我相信這個規劃
[00:12:31.560 --> 00:12:33.240]  我繼續考慮就是
[00:12:33.240 --> 00:12:35.360]  你如果每一日
[00:12:35.360 --> 00:12:38.440]  能夠賺一百萬
[00:12:38.440 --> 00:12:40.280]  你需要不吃不喝
[00:12:40.280 --> 00:12:42.520]  連續一百年
[00:12:42.520 --> 00:12:46.120]  才能夠賺到七厘錢
[00:12:46.120 --> 00:12:47.200]  意思是說
[00:12:47.200 --> 00:12:48.680]  這個巨賺是
[00:12:48.680 --> 00:12:51.720]  是完全是你的生意都還不到的
[00:12:51.720 --> 00:12:52.880]  那我可能覺得
[00:12:52.880 --> 00:12:54.560]  他們超出我的能力
[00:12:54.560 --> 00:12:56.160]  這點是另外一回事
[00:12:56.160 --> 00:12:58.320]  對普通人來說是
[00:12:58.320 --> 00:13:00.960]  是沒有能力賺的
[00:13:00.960 --> 00:13:02.720]  因為其實我們其實
[00:13:02.720 --> 00:13:05.040]  對純粹改善也一樣
[00:13:05.040 --> 00:13:06.400]  我們一輩子
[00:13:06.400 --> 00:13:09.160]  都沒有辦法去還的
[00:13:09.160 --> 00:13:12.000]  你留意那個經文
[00:13:12.000 --> 00:13:13.640]  這個復原其實
[00:13:13.640 --> 00:13:15.000]  沒有辦法還的
[00:13:15.000 --> 00:13:16.960]  那時候都沒有主人通的
[00:13:16.960 --> 00:13:18.920]  自己還的
[00:13:18.920 --> 00:13:20.400]  但是那個主人怎樣
[00:13:20.400 --> 00:13:22.560]  是不是可能你自己還的
[00:13:22.560 --> 00:13:23.400]  不是
[00:13:23.400 --> 00:13:25.200]  他還了你
[00:13:25.200 --> 00:13:26.360]  免了他的債
[00:13:26.360 --> 00:13:28.000]  就認了他還的
[00:13:28.000 --> 00:13:30.720]  這個是消失了他的所求
[00:13:30.720 --> 00:13:32.880]  因為主人真是獨特之神
[00:13:32.880 --> 00:13:35.200]  是消失了他的所求
[00:13:35.200 --> 00:13:37.720]  但是這個的惡毒文
[00:13:37.720 --> 00:13:39.360]  他怎樣做呢
[00:13:39.360 --> 00:13:40.720]  對他自然
[00:13:40.720 --> 00:13:43.120]  讀到了主人的表述
[00:13:43.120 --> 00:13:44.440]  免了他的債
[00:13:44.440 --> 00:13:46.280]  但是他自己
[00:13:46.280 --> 00:13:47.160]  在蘇聯的時候
[00:13:47.160 --> 00:13:48.360]  遇到他一個同伴
[00:13:48.360 --> 00:13:49.280]  就是他
[00:13:49.280 --> 00:13:50.480]  陳強雅
[00:13:50.480 --> 00:13:51.440]  他就
[00:13:51.440 --> 00:13:52.760]  認定說是
[00:13:52.760 --> 00:13:53.800]  臭丫鬟
[00:13:53.800 --> 00:13:55.080]  就說是一個
[00:13:55.080 --> 00:13:56.360]  訪問一個臭丫鬟
[00:13:56.360 --> 00:13:58.480]  但現在我們肯定與法律系統不同
[00:13:58.480 --> 00:13:59.320]  臭丫鬟
[00:13:59.320 --> 00:14:01.360]  但是這個不見得很明顯
[00:14:01.360 --> 00:14:02.280]  因為
[00:14:02.280 --> 00:14:03.840]  合著臭丫鬟
[00:14:03.840 --> 00:14:06.680]  就可以想像那個的成果
[00:14:06.680 --> 00:14:07.640]  是
[00:14:07.640 --> 00:14:09.760]  這個惡毒人是
[00:14:09.760 --> 00:14:10.600]  變成
[00:14:10.600 --> 00:14:11.520]  真人
[00:14:11.520 --> 00:14:12.600]  是一個
[00:14:12.600 --> 00:14:14.160]  很極惡的邪惡
[00:14:14.160 --> 00:14:15.320]  捉住這個同伴
[00:14:15.320 --> 00:14:16.200]  會發瘋
[00:14:16.200 --> 00:14:17.240]  會搞砸
[00:14:17.240 --> 00:14:18.320]  再說
[00:14:18.320 --> 00:14:20.000]  你不理那個同伴
[00:14:20.000 --> 00:14:22.160]  那個的性格
[00:14:22.160 --> 00:14:23.320]  跟著你將他
[00:14:23.320 --> 00:14:24.360]  收在家裡面
[00:14:24.360 --> 00:14:26.440]  你就會忘記所有人的債
[00:14:26.440 --> 00:14:27.520]  這個就是
[00:14:27.520 --> 00:14:29.560]  惡毒人所做的事情
[00:14:29.560 --> 00:14:30.920]  今天我們看到
[00:14:30.920 --> 00:14:33.280]  一般來說基本上可能你都會
[00:14:33.280 --> 00:14:36.280]  指責或是想要靠那個惡毒人
[00:14:36.280 --> 00:14:37.200]  但是
[00:14:37.200 --> 00:14:38.600]  我們又不能說
[00:14:38.600 --> 00:14:39.800]  其實
[00:14:39.800 --> 00:14:41.480]  很多時候
[00:14:41.480 --> 00:14:44.200]  我們在某一個惡毒人
[00:14:44.200 --> 00:14:45.080]  見到的
[00:14:45.080 --> 00:14:46.480]  一定是你
[00:14:46.480 --> 00:14:48.640]  我們都是沒有憐憫
[00:14:48.640 --> 00:14:50.080]  我們的同伴
[00:14:50.080 --> 00:14:51.480]  雖然我們
[00:14:51.480 --> 00:14:52.840]  沒有什麼憐憫
[00:14:52.840 --> 00:14:54.360]  但是我們沒有憐憫
[00:14:54.360 --> 00:14:56.200]  不會封存你的
[00:14:56.200 --> 00:14:57.120]  反而
[00:14:57.120 --> 00:15:00.640]  我們經常都會對某一個人說話
[00:15:00.640 --> 00:15:02.360]  就是其他人怎樣
[00:15:02.360 --> 00:15:03.680]  對我都可以
[00:15:03.680 --> 00:15:04.600]  不過
[00:15:04.600 --> 00:15:05.720]  他
[00:15:05.720 --> 00:15:07.120]  他是我的爸爸
[00:15:07.120 --> 00:15:08.120]  他真的是爸爸
[00:15:08.120 --> 00:15:10.480]  有很多人可以自己代替他
[00:15:10.480 --> 00:15:12.360]  就說你很衝突的人
[00:15:12.360 --> 00:15:13.400]  你可以代替他
[00:15:13.400 --> 00:15:15.160]  那你怎麼可以這樣對我
[00:15:15.160 --> 00:15:18.080]  我不知道
[00:15:18.080 --> 00:15:19.800]  我曾經說過一些事情
[00:15:19.800 --> 00:15:23.000]  我記得那時候可能
[00:15:23.000 --> 00:15:24.560]  我跟那些同伴沒有什麼關係
[00:15:24.560 --> 00:15:26.360]  因為那些同伴就算了
[00:15:26.360 --> 00:15:27.560]  我記得我不記得了
[00:15:27.560 --> 00:15:28.440]  記住了他
[00:15:28.440 --> 00:15:29.360]  但是那些同伴
[00:15:29.360 --> 00:15:31.320]  是很沉默的人
[00:15:31.320 --> 00:15:34.040]  我記得很難去嚴選
[00:15:34.040 --> 00:15:36.320]  關係越是沉默
[00:15:36.320 --> 00:15:38.400]  就越難
[00:15:38.400 --> 00:15:40.120]  尤其是家人
[00:15:40.120 --> 00:15:40.960]  很多時候
[00:15:40.960 --> 00:15:43.480]  可能就因為對方說話
[00:15:43.480 --> 00:15:47.160]  對方的關係更好
[00:15:47.160 --> 00:15:48.880]  我記得我姐妹
[00:15:48.880 --> 00:15:51.560]  她一直都是我爸爸的媽媽
[00:15:51.560 --> 00:15:54.640]  都會讓她媽媽偏生
[00:15:54.640 --> 00:15:57.240]  直到她自己結了婚之後
[00:15:57.240 --> 00:15:58.960]  姐姐已經變成我爸爸了
[00:15:58.960 --> 00:16:01.680]  有了兩個小孩
[00:16:01.680 --> 00:16:05.120]  她老是主動去找爸爸的媽媽
[00:16:05.120 --> 00:16:08.720]  跟她媽媽在這裡和好
[00:16:08.720 --> 00:16:11.760]  那時候我還以為
[00:16:11.760 --> 00:16:13.760]  不要處女朋友
[00:16:13.760 --> 00:16:15.440]  就是失去女朋友
[00:16:15.440 --> 00:16:16.800]  其實不是
