
[00:00:00.000 --> 00:00:02.000]  好,我們先來祈禱一下
[00:02:40.000 --> 00:02:43.000]  耶穌對跟隨他一大群的人說
[00:02:43.000 --> 00:02:48.000]  原文直譯你會發覺更嚴厲
[00:02:48.000 --> 00:02:53.000]  你到我這裡來 若不恨你的家人和自己的性命
[00:02:53.000 --> 00:02:56.000]  就不能作我的門徒
[00:02:56.000 --> 00:02:58.000]  其實耶穌在說什麼呢
[00:02:58.000 --> 00:03:00.000]  原文那個字是「恨」
[00:03:00.000 --> 00:03:04.000]  好像不是我們期待是這樣的
[00:03:04.000 --> 00:03:06.000]  我們期待在耶穌那裡
[00:03:06.000 --> 00:03:08.000]  你說得永恆的生命
[00:03:08.000 --> 00:03:11.000]  我們經常說耶穌那裡就有生命了
[00:03:11.000 --> 00:03:13.000]  又會得平安喜樂
[00:03:13.000 --> 00:03:15.000]  還會被耶穌愛你
[00:03:15.000 --> 00:03:17.000]  被人去接納你
[00:03:17.000 --> 00:03:20.000]  我們一起在教會成長
[00:03:20.000 --> 00:03:22.000]  大家開開心心
[00:03:22.000 --> 00:03:24.000]  喜歡就去旅行
[00:03:24.000 --> 00:03:26.000]  不喜歡就不來
[00:03:26.000 --> 00:03:28.000]  喜歡就參加小組
[00:03:28.000 --> 00:03:31.000]  不喜歡有事做就不來
[00:03:31.000 --> 00:03:33.000]  耶穌還說得很厲害
[00:03:33.000 --> 00:03:37.000]  如果你不恨家人和自己
[00:03:37.000 --> 00:03:39.000]  就不可以到我那裡來
[00:03:39.000 --> 00:03:40.000]  什麼意思呢
[00:03:40.000 --> 00:03:42.000]  剛剛我們聽完都很害怕
[00:03:42.000 --> 00:03:44.000]  什麼意思呢
[00:03:44.000 --> 00:03:46.000]  其實當耶穌用「恨」這個字
[00:03:46.000 --> 00:03:48.000]  是一個希伯來人
[00:03:48.000 --> 00:03:51.000]  慣用一個強烈的修昔詞
[00:03:51.000 --> 00:03:53.000]  這個意思不是說情感上
[00:03:53.000 --> 00:03:55.000]  我們要恨別人
[00:03:55.000 --> 00:03:58.000]  跟這個「恨」字是沒有關係的
[00:03:58.000 --> 00:04:02.000]  不是很接近希伯來文的那個字
[00:04:02.000 --> 00:04:06.000]  但是又是有這樣的意思
[00:04:06.000 --> 00:04:08.000]  譬如你的小朋友說「I hate you」
[00:04:08.000 --> 00:04:10.000]  他是不是真的恨你呢
[00:04:10.000 --> 00:04:12.000]  不是的,他只是有一個情感
[00:04:12.000 --> 00:04:14.000]  但是耶穌用這個字
[00:04:14.000 --> 00:04:16.000]  不是一套情感的字
[00:04:16.000 --> 00:04:19.000]  是一個優先選擇的字
[00:04:19.000 --> 00:04:21.000]  是一個強烈的修辭
[00:04:21.000 --> 00:04:23.000]  告訴別人其實中文的翻譯
[00:04:23.000 --> 00:04:25.000]  真的挺不錯的
[00:04:25.000 --> 00:04:28.000]  「愛耶穌勝過愛」
[00:04:28.000 --> 00:04:30.000]  意思就是
[00:04:30.000 --> 00:04:35.000]  愛耶穌勝過愛自己的家人和自己
[00:04:35.000 --> 00:04:37.000]  所以耶穌的意思就是說
[00:04:37.000 --> 00:04:38.000]  你到祂那裡來
[00:04:38.000 --> 00:04:42.000]  你要愛祂超越一切的人際關係
[00:04:42.000 --> 00:04:45.000]  所以今天我們講到的題目叫「毀身跟隨」
[00:04:45.000 --> 00:04:47.000]  其實什麼叫毀身呢
[00:04:47.000 --> 00:04:49.000]  其實是指一個關係
[00:04:49.000 --> 00:04:54.000]  就是讓耶穌成為你所有關係的優先
[00:04:54.000 --> 00:04:57.000]  其實耶穌在這裡挑戰跟隨他的那群人
[00:04:57.000 --> 00:05:01.000]  就是你們對生命價值觀的看法
[00:05:01.000 --> 00:05:04.000]  你們生命的價值觀是以什麼優先呢
[00:05:04.000 --> 00:05:06.000]  特別是在關係上
[00:05:06.000 --> 00:05:08.000]  就是愛耶穌
[00:05:08.000 --> 00:05:10.000]  為什麼叫愛耶穌優先呢
[00:05:10.000 --> 00:05:14.000]  你們每天有沒有花5到10分鐘去祈禱讀經呢
[00:05:14.000 --> 00:05:17.000]  有沒有以耶穌為優先聽聽祂的話
[00:05:17.000 --> 00:05:21.000]  有沒有讓耶穌成為你的好朋友
[00:05:21.000 --> 00:05:23.000]  真的什麼都跟祂說呢
[00:05:23.000 --> 00:05:26.000]  有沒有全心全意地愛耶穌呢
[00:05:26.000 --> 00:05:29.000]  這些就是耶穌所說的優先
[00:05:29.000 --> 00:05:35.000]  其實當你發現你跟耶穌的關係加深了的時候
[00:05:35.000 --> 00:05:38.000]  其實神會藉著祂的話語去感動你
[00:05:38.000 --> 00:05:40.000]  你會變得更有愛心
[00:05:40.000 --> 00:05:43.000]  更有耐心地對待你的家人
[00:05:43.000 --> 00:05:46.000]  其實我自己就很深地體驗這個恩典
[00:05:46.000 --> 00:05:48.000]  這個很深的恩典
[00:05:48.000 --> 00:05:50.000]  我記得我微信主之前
[00:05:50.000 --> 00:05:58.000]  跟我爸爸的關係不是很好
[00:05:58.000 --> 00:06:01.000]  我爸爸也挺大脾氣的
[00:06:01.000 --> 00:06:08.000]  我微信耶穌之前有一次他罵我姐姐
[00:06:08.000 --> 00:06:09.000]  其實不是罵我
[00:06:09.000 --> 00:06:11.000]  我就覺得很不對
[00:06:11.000 --> 00:06:13.000]  很沒有道理地罵我姐姐
[00:06:13.000 --> 00:06:15.000]  我就頂他兩句
[00:06:15.000 --> 00:06:17.000]  然後我爸爸當然也罵我
[00:06:17.000 --> 00:06:19.000]  接著我發覺吃飯的時候
[00:06:19.000 --> 00:06:21.000]  我想叫家人吃飯
[00:06:21.000 --> 00:06:23.000]  我們也會叫的
[00:06:23.000 --> 00:06:25.000]  很尊重爸爸吃飯媽媽吃飯
[00:06:25.000 --> 00:06:28.000]  我爸爸就好像板著臉不理我
[00:06:28.000 --> 00:06:31.000]  以前他很喜歡把碗放在我旁邊
[00:06:31.000 --> 00:06:33.000]  叫我吃飯
[00:06:33.000 --> 00:06:35.000]  我是要做這些事的
[00:06:35.000 --> 00:06:40.000]  到跟我關係不太好的時候
[00:06:40.000 --> 00:06:42.000]  他突然間自己去吃飯
[00:06:42.000 --> 00:06:44.000]  我心想 還好吧 我不用吃飯
[00:06:44.000 --> 00:06:46.000]  我這麼大個人
[00:06:46.000 --> 00:06:48.000]  也讀大學了
[00:06:48.000 --> 00:06:50.000]  差不多讀大學
[00:06:50.000 --> 00:06:52.000]  因為我是大學第一年信主
[00:06:52.000 --> 00:06:54.000]  應該剛剛入了大學
[00:06:54.000 --> 00:06:57.000]  我心想 還好吧 我也不用吃飯
[00:06:57.000 --> 00:06:59.000]  所以跟爸爸的關係不太好
[00:06:59.000 --> 00:07:01.000]  但我信了耶穌的時候
[00:07:01.000 --> 00:07:02.000]  我就很體驗
[00:07:02.000 --> 00:07:04.000]  我沒理由這樣對爸爸
[00:07:04.000 --> 00:07:06.000]  他不理我難道我就不理他嗎
[00:07:06.000 --> 00:07:08.000]  我覺得神的話語提醒我
[00:07:08.000 --> 00:07:12.000]  所以我接著就好好對爸爸
[00:07:12.000 --> 00:07:14.000]  開始跟他聊天
[00:07:14.000 --> 00:07:16.000]  他不理我我就走開一點
[00:07:16.000 --> 00:07:18.000]  說一兩句
[00:07:18.000 --> 00:07:20.000]  起碼要說他早晨
[00:07:20.000 --> 00:07:22.000]  所以其實
[00:07:22.000 --> 00:07:24.000]  當我們把耶穌放在優先的時候
[00:07:24.000 --> 00:07:28.000]  其實其他的關係會更加健康
[00:07:28.000 --> 00:07:30.000]  我試試舉一個例子
[00:07:30.000 --> 00:07:32.000]  有個太太走來問牧師
[00:07:32.000 --> 00:07:34.000]  她說 我的丈夫又未信耶穌
[00:07:34.000 --> 00:07:36.000]  經常都無理取鬧
[00:07:36.000 --> 00:07:38.000]  說我經常來教會
[00:07:38.000 --> 00:07:40.000]  家務又沒做好
[00:07:40.000 --> 00:07:42.000]  小孩子又沒照顧好
[00:07:42.000 --> 00:07:44.000]  其實這些都不是事實
[00:07:44.000 --> 00:07:46.000]  我都不知道多有心去照顧他們
[00:07:46.000 --> 00:07:48.000]  不過我多了時間來教會
[00:07:48.000 --> 00:07:51.000]  所以跟他多說兩句都浪費力氣
[00:07:51.000 --> 00:07:53.000]  我是不是應該不要理他呢
[00:07:53.000 --> 00:07:55.000]  因為耶穌說
[00:07:55.000 --> 00:07:59.000]  要撇下一切來跟從耶穌
[00:07:59.000 --> 00:08:01.000]  牧師就問
[00:08:01.000 --> 00:08:04.000]  聖經怎樣教導做妻子的
[00:08:04.000 --> 00:08:06.000]  怎樣待丈夫呢
[00:08:06.000 --> 00:08:08.000]  這個太太就細細聲說
[00:08:08.000 --> 00:08:10.000]  要馴服丈夫嘛
[00:08:10.000 --> 00:08:12.000]  牧師就對她說
[00:08:12.000 --> 00:08:14.000]  你回去
[00:08:14.000 --> 00:08:16.000]  丈夫喜歡吃什麼好菜好菜
[00:08:16.000 --> 00:08:19.000]  你煮一尾狗大鬼給他吃
[00:08:19.000 --> 00:08:21.000]  接著你就去跟他說
[00:08:21.000 --> 00:08:24.000]  牧師叫我馴服你多一點
[00:08:24.000 --> 00:08:26.000]  在不違背聖經原則之下
[00:08:26.000 --> 00:08:28.000]  我都願意多聽你說話
[00:08:28.000 --> 00:08:31.000]  牧師叫你星期日來來崇拜
[00:08:31.000 --> 00:08:33.000]  如果你來
[00:08:33.000 --> 00:08:35.000]  他也會很開心
[00:08:35.000 --> 00:08:37.000]  牧師就問太太
[00:08:37.000 --> 00:08:39.000]  你可不可以這樣做
[00:08:39.000 --> 00:08:42.000]  太太就悠悠愁愁地走了
[00:08:42.000 --> 00:08:44.000]  想想這個太太
[00:08:44.000 --> 00:08:46.000]  為什麼悠悠愁愁地走了呢
[00:08:46.000 --> 00:08:48.000]  聖經有一個少年官
[00:08:48.000 --> 00:08:50.000]  悠悠愁愁地走了
[00:08:50.000 --> 00:08:52.000]  因為我們知道
[00:08:52.000 --> 00:08:55.000]  回來聽道理是容易的
[00:08:55.000 --> 00:08:57.000]  聽神的話是容易的
[00:08:57.000 --> 00:08:59.000]  當道理來聽
[00:08:59.000 --> 00:09:01.000]  但要馴服神 要馴服丈夫
[00:09:01.000 --> 00:09:03.000]  一點都不容易
[00:09:03.000 --> 00:09:06.000]  所以跟從耶穌
[00:09:06.000 --> 00:09:08.000]  不是撇下家人不顧
[00:09:08.000 --> 00:09:11.000]  反而是因為要愛耶穌
[00:09:11.000 --> 00:09:14.000]  我能夠更加用耶穌的話
[00:09:14.000 --> 00:09:17.000]  用超越永恆的方式
[00:09:17.000 --> 00:09:19.000]  用更超越更永恆的方式
[00:09:19.000 --> 00:09:21.000]  去愛自己的家人
[00:09:21.000 --> 00:09:23.000]  去愛自己
[00:09:23.000 --> 00:09:25.000]  其實這是耶穌的教導
[00:09:25.000 --> 00:09:27.000]  所以如果我們在生活裡
[00:09:27.000 --> 00:09:29.000]  讓耶穌守衛
[00:09:29.000 --> 00:09:31.000]  讓耶穌做我們的主
[00:09:31.000 --> 00:09:33.000]  進行耶穌的教訓
[00:09:33.000 --> 00:09:35.000]  其實跟家人的關係
[00:09:35.000 --> 00:09:37.000]  你覺得會怎樣呢
[00:09:37.000 --> 00:09:39.000]  真的會更加健康
[00:09:39.000 --> 00:09:43.000]  所以來到第27節
[00:09:43.000 --> 00:09:45.000]  耶穌怎麼說呢
[00:09:45.000 --> 00:09:49.000]  「凡不背著自己十字架跟從我的
[00:09:49.000 --> 00:09:52.000]  就不能做我的門徒」
[00:09:52.000 --> 00:09:55.000]  背著自己的十字架
[00:09:55.000 --> 00:09:57.000]  在當時的人聽起來
[00:09:57.000 --> 00:09:59.000]  是什麼意思呢
[00:09:59.000 --> 00:10:01.000]  意思就是準備受苦
[00:10:01.000 --> 00:10:03.000]  要釘上十字架
[00:10:03.000 --> 00:10:05.000]  要死亡
[00:10:05.000 --> 00:10:07.000]  所以當地人一聽到背著自己的十字架
[00:10:07.000 --> 00:10:09.000]  都會這樣想
[00:10:09.000 --> 00:10:11.000]  其實當時羅馬政府
[00:10:11.000 --> 00:10:13.000]  為什麼要犯人
[00:10:13.000 --> 00:10:15.000]  拿著十字架去遊街呢
[00:10:15.000 --> 00:10:17.000]  你看耶穌也是
[00:10:17.000 --> 00:10:19.000]  背著自己的十字架
[00:10:19.000 --> 00:10:21.000]  大街小巷走到刑場
[00:10:21.000 --> 00:10:23.000]  為什麼不馬上去刑場
[00:10:23.000 --> 00:10:25.000]  釘上十字架呢
[00:10:25.000 --> 00:10:27.000]  有沒有想過這個問題
[00:10:27.000 --> 00:10:29.000]  我最近看過書
[00:10:29.000 --> 00:10:31.000]  原來是這個意思
[00:10:31.000 --> 00:10:33.000]  為什麼羅馬人
[00:10:33.000 --> 00:10:35.000]  要人這樣去做呢
[00:10:35.000 --> 00:10:37.000]  原來這個做法是提醒普羅大眾
[00:10:37.000 --> 00:10:39.000]  提醒那些人
[00:10:39.000 --> 00:10:41.000]  你們是羅馬的公民
[00:10:41.000 --> 00:10:43.000]  不是公民
[00:10:43.000 --> 00:10:45.000]  是庶民
[00:10:45.000 --> 00:10:47.000]  猶太人被他們
[00:10:47.000 --> 00:10:49.000]  統治著
[00:10:49.000 --> 00:10:51.000]  他們的民族
[00:10:51.000 --> 00:10:53.000]  被羅馬人
[00:10:53.000 --> 00:10:55.000]  管治著
[00:10:55.000 --> 00:10:57.000]  吞併了他們的國家
[00:10:57.000 --> 00:10:59.000]  所以羅馬人
[00:10:59.000 --> 00:11:01.000]  才是他們的領袖
[00:11:01.000 --> 00:11:03.000]  所以他們要服從
[00:11:03.000 --> 00:11:05.000]  羅馬的主權
[00:11:05.000 --> 00:11:07.000]  所以背著十字架的意思
[00:11:07.000 --> 00:11:09.000]  不是說將生命的重擔
[00:11:09.000 --> 00:11:11.000]  自己背著自己的重擔
[00:11:11.000 --> 00:11:13.000]  聖經教導我們
[00:11:13.000 --> 00:11:15.000]  要背著十字架
[00:11:15.000 --> 00:11:17.000]  不是背著自己的重擔的意思
[00:11:17.000 --> 00:11:19.000]  而是教導我們
[00:11:19.000 --> 00:11:21.000]  你發覺聖經也有教導
[00:11:21.000 --> 00:11:23.000]  要將一切的憂慮重擔
[00:11:23.000 --> 00:11:25.000]  卸給神 因為祂顧念我們
[00:11:25.000 --> 00:11:27.000]  所以不是叫我們背十字架
[00:11:27.000 --> 00:11:29.000]  這裡的意思不是叫我們背重擔
[00:11:29.000 --> 00:11:31.000]  而耶穌的意思就是
[00:11:31.000 --> 00:11:33.000]  不背十字架的人
[00:11:33.000 --> 00:11:35.000]  跟從我的意思就是
[00:11:35.000 --> 00:11:37.000]  不信服耶穌基督的主權
[00:11:37.000 --> 00:11:39.000]  不願意去捨棄
[00:11:39.000 --> 00:11:41.000]  自己的權利
[00:11:41.000 --> 00:11:43.000]  釘上十字架
[00:11:43.000 --> 00:11:45.000]  將自己的舊我釘死
[00:11:45.000 --> 00:11:47.000]  就不能夠做我的門徒
[00:11:47.000 --> 00:11:49.000]  所以另外一樣
[00:11:49.000 --> 00:11:51.000]  讓我看到
[00:11:51.000 --> 00:11:53.000]  毀身其實是一個態度
[00:11:53.000 --> 00:11:55.000]  這個態度願不願意放下自己
[00:11:55.000 --> 00:11:57.000]  願不願意放下自己的主權
[00:11:57.000 --> 00:11:59.000]  將主權交給神
[00:11:59.000 --> 00:12:01.000]  將耶穌
[00:12:01.000 --> 00:12:03.000]  做你的
[00:12:03.000 --> 00:12:05.000]  生命的主
[00:12:05.000 --> 00:12:07.000]  讓你的生命可以有改變
[00:12:07.000 --> 00:12:09.000]  所以其實
[00:12:09.000 --> 00:12:11.000]  這是一個心態的轉變
[00:12:11.000 --> 00:12:13.000]  是從
[00:12:13.000 --> 00:12:15.000]  我要做什麼
[00:12:15.000 --> 00:12:17.000]  轉變到
[00:12:17.000 --> 00:12:19.000]  我想
[00:12:19.000 --> 00:12:21.000]  思想
[00:12:21.000 --> 00:12:23.000]  神想我做什麼
[00:12:23.000 --> 00:12:25.000]  所以當我們
[00:12:25.000 --> 00:12:27.000]  每一天大大小小的決定裡
[00:12:27.000 --> 00:12:29.000]  我們習慣性的問
[00:12:29.000 --> 00:12:31.000]  主啊 在這個處境裡
[00:12:31.000 --> 00:12:33.000]  你要我怎樣選擇呢
[00:12:33.000 --> 00:12:35.000]  你想我怎樣做呢
[00:12:35.000 --> 00:12:37.000]  其實這個問題的關鍵
[00:12:37.000 --> 00:12:39.000]  不是在於我走了哪一條路
[00:12:39.000 --> 00:12:41.000]  而是關鍵在於
[00:12:41.000 --> 00:12:43.000]  你的選擇權
[00:12:43.000 --> 00:12:45.000]  願不願意將耶穌基督
[00:12:45.000 --> 00:12:47.000]  擺在優先
[00:12:47.000 --> 00:12:49.000]  不是自己籌算自己的利益
[00:12:49.000 --> 00:12:51.000]  而是看神怎樣去想
[00:12:51.000 --> 00:12:53.000]  這件事
[00:12:53.000 --> 00:12:55.000]  以致你可以跟著去做
[00:12:55.000 --> 00:12:57.000]  所以在很忙碌的時候
[00:12:57.000 --> 00:12:59.000]  我發覺頂姐妹
[00:12:59.000 --> 00:13:01.000]  經常擺工作
[00:13:01.000 --> 00:13:03.000]  孩子的補習
[00:13:03.000 --> 00:13:05.000]  興趣班都擺在優先
[00:13:05.000 --> 00:13:07.000]  很習慣地
[00:13:07.000 --> 00:13:09.000]  將第一個犧牲
[00:13:09.000 --> 00:13:11.000]  零收
[00:13:11.000 --> 00:13:13.000]  主啊 崇拜啊 有空就來吧
[00:13:13.000 --> 00:13:15.000]  如果有事撞了球賽
[00:13:15.000 --> 00:13:17.000]  不要來了
[00:13:17.000 --> 00:13:19.000]  小祖啊
[00:13:19.000 --> 00:13:21.000]  哎呀 今天有事
[00:13:21.000 --> 00:13:23.000]  不能來 沒辦法了
[00:13:23.000 --> 00:13:25.000]  其實這樣我們很難
[00:13:25.000 --> 00:13:27.000]  衛生去跟隨主
[00:13:27.000 --> 00:13:29.000]  如果你真的將耶穌
[00:13:29.000 --> 00:13:31.000]  擺在優先
[00:13:31.000 --> 00:13:33.000]  你會發覺其實神
[00:13:33.000 --> 00:13:35.000]  是很賜福給你的
[00:13:35.000 --> 00:13:37.000]  我自己也經歷過
[00:13:37.000 --> 00:13:39.000]  有幾個例子 今次說一下丈夫
[00:13:39.000 --> 00:13:41.000]  不是妻子覺得我不公平
[00:13:41.000 --> 00:13:43.000]  有一個先生來問牧師
[00:13:43.000 --> 00:13:45.000]  他說
[00:13:45.000 --> 00:13:47.000]  我的妻子整天囉囉嗦嗦
[00:13:47.000 --> 00:13:49.000]  什麼事情都有她的意見
[00:13:49.000 --> 00:13:51.000]  當然了 今天女孩子
[00:13:51.000 --> 00:13:53.000]  讀書都很厲害
[00:13:53.000 --> 00:13:55.000]  大學生裡面
[00:13:55.000 --> 00:13:57.000]  女孩子佔多於男孩子
[00:13:57.000 --> 00:13:59.000]  所以女孩子有意見
[00:13:59.000 --> 00:14:01.000]  也很正常
[00:14:01.000 --> 00:14:03.000]  所以丈夫就這樣
[00:14:03.000 --> 00:14:05.000]  接著他就說
[00:14:05.000 --> 00:14:07.000]  到輪到太太說
[00:14:07.000 --> 00:14:09.000]  我整天都來了教會
[00:14:09.000 --> 00:14:11.000]  脾氣都沒有好轉
[00:14:11.000 --> 00:14:13.000]  小孩的事又不幫忙
[00:14:13.000 --> 00:14:15.000]  我這麼辛苦工作
[00:14:15.000 --> 00:14:17.000]  又要侍奉
[00:14:17.000 --> 00:14:19.000]  還要受她的氣
[00:14:19.000 --> 00:14:21.000]  還要受她的氣
[00:14:21.000 --> 00:14:23.000]  還要受她的氣
[00:14:23.000 --> 00:14:25.000]  不如牧師你有時間
[00:14:25.000 --> 00:14:27.000]  幫我跟妻子說一下
[00:14:27.000 --> 00:14:29.000]  叫她也要懂得
[00:14:29.000 --> 00:14:31.000]  馴服丈夫
[00:14:31.000 --> 00:14:33.000]  就是
[00:14:33.000 --> 00:14:35.000]  馴服一下她
[00:14:35.000 --> 00:14:37.000]  所以
[00:14:37.000 --> 00:14:39.000]  他就要求牧師幫他
[00:14:39.000 --> 00:14:41.000]  因為聖經說
[00:14:41.000 --> 00:14:43.000]  作妻子當馴服
[00:14:43.000 --> 00:14:45.000]  自己的丈夫
[00:14:45.000 --> 00:14:47.000]  是真的
[00:14:47.000 --> 00:14:49.000]  所以牧師就問他
[00:14:49.000 --> 00:14:51.000]  聖經怎樣教導
[00:14:51.000 --> 00:14:53.000]  作丈夫怎樣對妻子
[00:14:53.000 --> 00:14:55.000]  丈夫聽了之後
[00:14:55.000 --> 00:14:57.000]  就想了想
[00:14:57.000 --> 00:14:59.000]  要愛妻主義和愛自己
[00:14:59.000 --> 00:15:01.000]  一樣
[00:15:01.000 --> 00:15:03.000]  牧師也說他答得好
[00:15:03.000 --> 00:15:05.000]  牧師就說
[00:15:05.000 --> 00:15:07.000]  聽了你講之後
[00:15:07.000 --> 00:15:09.000]  我就想了想
[00:15:09.000 --> 00:15:11.000]  怎樣去愛妻子
[00:15:11.000 --> 00:15:13.000]  妻子最喜歡做什麼
[00:15:13.000 --> 00:15:15.000]  你陪她去做
[00:15:15.000 --> 00:15:17.000]  然後跟她說
[00:15:17.000 --> 00:15:19.000]  今天我給你說話
[00:15:19.000 --> 00:15:21.000]  你喜歡說什麼都可以
[00:15:21.000 --> 00:15:23.000]  我教你不發脾氣
[00:15:23.000 --> 00:15:25.000]  留心聽你講下你心底的說話
[00:15:25.000 --> 00:15:27.000]  你可不可以這樣做到
[00:15:27.000 --> 00:15:31.000]  這個丈夫就悠悠愁愁地走了
[00:15:31.000 --> 00:15:33.000]  因為寫記
[00:15:33.000 --> 00:15:35.000]  背十字架是很難的
[00:15:35.000 --> 00:15:37.000]  放下自己
[00:15:37.000 --> 00:15:39.000]  是很難的
[00:15:39.000 --> 00:15:41.000]  要求別人改變很容易
[00:15:41.000 --> 00:15:43.000]  但是
[00:15:43.000 --> 00:15:45.000]  自己先改變先讓步
[00:15:45.000 --> 00:15:47.000]  是很難的
[00:15:47.000 --> 00:15:49.000]  所以耶穌在這裡
[00:15:49.000 --> 00:15:51.000]  教導我們
[00:15:51.000 --> 00:15:53.000]  教導一群跟隨者
[00:15:53.000 --> 00:15:55.000]  他不是為了一場熱鬧的活動
[00:15:55.000 --> 00:15:57.000]  去宣傳更多人去參與
[00:15:57.000 --> 00:15:59.000]  耶穌是為了
[00:15:59.000 --> 00:16:01.000]  神的國
[00:16:01.000 --> 00:16:03.000]  去呼召他的門徒
[00:16:03.000 --> 00:16:05.000]  所以
[00:16:05.000 --> 00:16:07.000]  耶穌不是要粉絲
[00:16:07.000 --> 00:16:09.000]  要粉絲
[00:16:09.000 --> 00:16:11.000]  或者今天的網紅
[00:16:11.000 --> 00:16:13.000]  跟隨者都是粉絲
[00:16:13.000 --> 00:16:15.000]  粉絲有什麼不同呢
[00:16:15.000 --> 00:16:17.000]  粉絲
[00:16:17.000 --> 00:16:19.000]  粉絲是很遠距離
[00:16:19.000 --> 00:16:21.000]  去
[00:16:21.000 --> 00:16:23.000]  看看網上出什麼
[00:16:23.000 --> 00:16:25.000]  我就點讚一下
[00:16:25.000 --> 00:16:27.000]  跟著說你好
[00:16:27.000 --> 00:16:29.000]  跟著那個人你都不熟悉
[00:16:29.000 --> 00:16:31.000]  你就這樣
[00:16:31.000 --> 00:16:33.000]  做他的粉絲
[00:16:33.000 --> 00:16:35.000]  聽他唱歌就有粉絲
[00:16:35.000 --> 00:16:37.000]  聽他
[00:16:37.000 --> 00:16:39.000]  做talk做show又是粉絲
[00:16:39.000 --> 00:16:41.000]  喜歡就來
[00:16:41.000 --> 00:16:43.000]  支持一下
[00:16:43.000 --> 00:16:45.000]  這個叫粉絲
[00:16:45.000 --> 00:16:47.000]  但是耶穌要的跟隨者
[00:16:47.000 --> 00:16:49.000]  他的門徒
