
[00:00:00.000 --> 00:00:03.260]  華人教會的弟兄姊妹
[00:11:36.940 --> 00:11:39.940]  於是用的兩個詞彙
[00:11:39.940 --> 00:11:43.940]  過份、罪惡
[00:11:43.940 --> 00:11:47.940]  一個是先知書所用的
[00:11:47.940 --> 00:11:49.940]  博弈
[00:11:49.940 --> 00:11:54.940]  過份這個字其實多數出現是解博弈
[00:11:54.940 --> 00:11:57.940]  罪惡你都懂
[00:11:57.940 --> 00:12:02.940]  射箭射不中標靶
[00:12:02.940 --> 00:12:10.940]  這是五經律法所用的詞彙
[00:12:10.940 --> 00:12:15.940]  很簡單的字眼其實就已經濃縮了
[00:12:15.940 --> 00:12:19.940]  上帝其實教了我們
[00:12:19.940 --> 00:12:22.940]  在聖經裏面講了
[00:12:22.940 --> 00:12:24.940]  不過現在再講清楚一點
[00:12:24.940 --> 00:12:27.940]  說明這個動詞
[00:12:27.940 --> 00:12:30.940]  在詩篇二十三篇出現
[00:12:30.940 --> 00:12:35.940]  是你為我擺設筵席
[00:12:35.940 --> 00:12:39.940]  對正我的仇敵
[00:12:39.940 --> 00:12:43.940]  對到正的
[00:12:43.940 --> 00:12:45.940]  不迴避問題的
[00:12:45.940 --> 00:12:47.940]  講清楚的
[00:12:47.940 --> 00:12:54.940]  解釋臨離盡至坦坦誠誠的說話
[00:12:54.940 --> 00:12:58.940]  為何上帝吩咐先知這樣說話
[00:12:58.940 --> 00:13:00.940]  第二節
[00:13:00.940 --> 00:13:04.940]  這一班百姓他們天天尋求我
[00:13:04.940 --> 00:13:07.940]  樂意明白我的道
[00:13:07.940 --> 00:13:11.940]  他們好像行義的國民
[00:13:11.940 --> 00:13:15.940]  他們不離棄他們神的典章
[00:13:15.940 --> 00:13:19.940]  向我求民公義的判汝
[00:13:19.940 --> 00:13:24.940]  喜悅親近神
[00:13:24.940 --> 00:13:26.940]  不如用今天的說話說
[00:13:26.940 --> 00:13:30.940]  他們每晚都來陪靈會
[00:13:30.940 --> 00:13:33.940]  還坐在樓下第一行
[00:13:33.940 --> 00:13:34.940]  聽到嗎
[00:13:34.940 --> 00:13:37.940]  是好事來的
[00:13:37.940 --> 00:13:41.940]  是肯定這班神的指紋的
[00:13:41.940 --> 00:13:46.940]  所以這一處和合本應該重覆
[00:13:46.940 --> 00:13:49.940]  兩個關鍵的字眼
[00:13:49.940 --> 00:13:56.940]  我沒有時間去翻查和修版有沒有這樣做
[00:13:56.940 --> 00:13:59.940]  樂意明白我的道
[00:13:59.940 --> 00:14:02.940]  喜悅親近神
[00:14:02.940 --> 00:14:06.940]  樂意喜悅
[00:14:06.940 --> 00:14:12.940]  記得昨晚我們說耶和華所喜悅的事嗎
[00:14:12.940 --> 00:14:14.940]  我忘記了
[00:14:14.940 --> 00:14:17.940]  第十節五十三章
[00:14:17.940 --> 00:14:20.940]  這裡說的不是耶和華所喜悅的事
[00:14:20.940 --> 00:14:24.940]  這裡說的是百姓喜悅
[00:14:24.940 --> 00:14:26.940]  明白我的道
[00:14:26.940 --> 00:14:28.940]  親近神
[00:14:28.940 --> 00:14:30.940]  是好事
[00:14:30.940 --> 00:14:31.940]  還有
[00:14:31.940 --> 00:14:35.940]  他們沒有離棄神的典章
[00:14:35.940 --> 00:14:39.940]  他們求問公義的判汝
[00:14:39.940 --> 00:14:41.940]  典章
[00:14:41.940 --> 00:14:43.940]  判汝
[00:14:43.940 --> 00:14:45.940]  是同一個字來的
[00:14:45.940 --> 00:14:47.940]  Mishpatim
[00:14:47.940 --> 00:14:56.940]  神所頒佈的誡命律例典章
[00:14:56.940 --> 00:15:01.940]  五經裏面的訓誨
[00:15:01.940 --> 00:15:05.940]  百姓天天查考聖經
[00:15:05.940 --> 00:15:08.940]  求問上帝
[00:15:08.940 --> 00:15:10.940]  不同了
[00:15:10.940 --> 00:15:15.940]  這班百姓不是以前離開上帝
[00:15:15.940 --> 00:15:16.940]  回來了
[00:15:16.940 --> 00:15:19.940]  你再讀清楚第二節
[00:15:19.940 --> 00:15:22.940]  每一句說話都是好的
[00:15:22.940 --> 00:15:24.940]  所以
[00:15:24.940 --> 00:15:26.940]  上帝說
[00:15:26.940 --> 00:15:30.940]  我和你們說清楚了
[00:15:30.940 --> 00:15:33.940]  我們常常都誤會了
[00:15:33.940 --> 00:15:38.940]  耶穌在約翰福音說
[00:15:38.940 --> 00:15:41.940]  我是真葡萄樹
[00:15:41.940 --> 00:15:45.940]  我父是栽培的人
[00:15:45.940 --> 00:15:49.940]  凡屬我不結果子的
[00:15:49.940 --> 00:15:50.940]  怎樣?
[00:15:50.940 --> 00:15:52.940]  他就剪去
[00:15:52.940 --> 00:15:54.940]  活該
[00:15:54.940 --> 00:15:58.940]  凡屬我有結果子的
[00:15:58.940 --> 00:16:02.940]  他就拿一塊布出來擦乾淨葉
[00:16:02.940 --> 00:16:07.940]  他就播莫札特音樂給他聽
[00:16:07.940 --> 00:16:09.940]  是不是這樣說?
[00:16:09.940 --> 00:16:15.940]  他就修理乾淨
[00:16:15.940 --> 00:16:17.940]  為什麼?
[00:16:17.940 --> 00:16:19.940]  使之子
[00:16:19.940 --> 00:16:22.940]  結果子
[00:16:22.940 --> 00:16:26.940]  更多
[00:16:26.940 --> 00:16:30.940]  上帝的修剪
[00:16:30.940 --> 00:16:35.940]  很重要
[00:16:35.940 --> 00:16:37.940]  盧牧師提醒我
[00:16:37.940 --> 00:16:38.940]  師兄
[00:16:38.940 --> 00:16:42.940]  你不能在港台上說你太太罵你
[00:16:42.940 --> 00:16:44.940]  多謝盧牧師的提醒
[00:16:44.940 --> 00:16:48.940]  不過我太太的確很多時候不是罵我
[00:16:48.940 --> 00:16:50.940]  是提醒我
[00:16:50.940 --> 00:16:55.940]  因為她是耶和華所賜的幫助
[00:16:55.940 --> 00:17:00.940]  你有沒有讀過《創世紀》第二章?
[00:17:00.940 --> 00:17:03.940]  那人獨居不好
[00:17:03.940 --> 00:17:06.940]  我要為他做一個配偶
[00:17:06.940 --> 00:17:07.940]  什麼?
[00:17:07.940 --> 00:17:09.940]  幫助他
[00:17:09.940 --> 00:17:11.940]  如果你懂得希伯來文
[00:17:11.940 --> 00:17:12.940]  你查詞典
[00:17:12.940 --> 00:17:14.940]  你知道這個幫助
[00:17:14.940 --> 00:17:15.940]  是講上帝的
[00:17:15.940 --> 00:17:17.940]  不是講人的
[00:17:17.940 --> 00:17:19.940]  你懂得背的是詩篇
[00:17:19.940 --> 00:17:22.940]  一百二十一篇第一節
[00:17:22.940 --> 00:17:23.940]  一起來
[00:17:23.940 --> 00:17:25.940]  我要向山舉目
[00:17:25.940 --> 00:17:29.940]  我的幫助從何而來?
[00:17:29.940 --> 00:17:35.940]  我的幫助從造天地的耶和華而來
[00:17:35.940 --> 00:17:36.940]  弟兄們
[00:17:36.940 --> 00:17:39.940]  你身邊的幫助
[00:17:39.940 --> 00:17:44.940]  是上帝的金剪
[00:17:44.940 --> 00:17:51.940]  你不要去找紅顏知己
[00:17:51.940 --> 00:17:53.940]  你明白嗎?
[00:17:53.940 --> 00:17:56.940]  上帝的幫助
[00:17:56.940 --> 00:17:58.940]  上帝的提醒
[00:17:58.940 --> 00:18:04.940]  是百姓天天尋求我
[00:18:04.940 --> 00:18:09.940]  喜悅明白神的道
[00:18:09.940 --> 00:18:10.940]  上帝就說
[00:18:10.940 --> 00:18:12.940]  你來到培靈會了
[00:18:12.940 --> 00:18:14.940]  你聽道了
[00:18:14.940 --> 00:18:15.940]  耶穌就說
[00:18:15.940 --> 00:18:18.940]  只是我告訴你們這聽道的人
[00:18:18.940 --> 00:18:20.940]  我們就聽不下去了
[00:18:20.940 --> 00:18:21.940]  下面那句是甚麼?
[00:18:21.940 --> 00:18:24.940]  你們的仇敵要愛他
[00:18:24.940 --> 00:18:26.940]  恨你們的要待他好
[00:18:26.940 --> 00:18:29.940]  就在你們的要為他祝福
[00:18:29.940 --> 00:18:33.940]  凌辱你們的要為他禱告
[00:18:33.940 --> 00:18:38.940]  聽道很危險的
[00:18:38.940 --> 00:18:40.940]  為甚麼?
[00:18:40.940 --> 00:18:43.940]  因為上帝見你肯聽
[00:18:43.940 --> 00:18:46.940]  他就跟你說
[00:18:46.940 --> 00:18:48.940]  先知繼續說下去
[00:18:48.940 --> 00:18:50.940]  第三節
[00:18:50.940 --> 00:18:54.940]  本來是沒有他們說的
[00:18:54.940 --> 00:18:55.940]  因為新的段落
[00:18:55.940 --> 00:19:00.940]  直接引用百姓的說話
[00:19:00.940 --> 00:19:04.940]  我們禁食你為何不看見呢?
[00:19:04.940 --> 00:19:05.940]  反過來
[00:19:05.940 --> 00:19:08.940]  為何我們禁食你看不見呢?
[00:19:08.940 --> 00:19:12.940]  我們刻苦幾心
[00:19:12.940 --> 00:19:15.940]  你不理會呢?
[00:19:15.940 --> 00:19:19.940]  為何又是中文重複加上去
[00:19:19.940 --> 00:19:21.940]  刻苦幾心
[00:19:21.940 --> 00:19:24.940]  其實再譯得白一點
[00:19:24.940 --> 00:19:29.940]  我們謙卑自己的性命
[00:19:29.940 --> 00:19:31.940]  不一定刻苦
[00:19:31.940 --> 00:19:32.940]  我們謙卑
[00:19:32.940 --> 00:19:37.940]  我們虛心來尋求神
[00:19:37.940 --> 00:19:41.940]  為甚麼你不理我們呢?
[00:19:41.940 --> 00:19:46.940]  看呀,上帝答了
[00:19:46.940 --> 00:19:49.940]  你們禁食的日子
[00:19:49.940 --> 00:19:57.940]  仍然追逐你們喜悅的事
[00:19:57.940 --> 00:19:59.940]  第三次出現喜悅
[00:19:59.940 --> 00:20:01.940]  不過譯不到出來
[00:20:01.940 --> 00:20:03.940]  我們看不到
[00:20:03.940 --> 00:20:04.940]  上面說
[00:20:04.940 --> 00:20:07.940]  我們喜悅明白神的道
[00:20:07.940 --> 00:20:09.940]  我們喜悅親近神
[00:20:09.940 --> 00:20:11.940]  上帝說
[00:20:11.940 --> 00:20:12.940]  你問心一句
[00:20:12.940 --> 00:20:15.940]  你真的喜悅甚麼呢?
[00:20:15.940 --> 00:20:18.940]  你追求甚麼呢?
[00:20:18.940 --> 00:20:21.940]  第四句,第三至最後那句
[00:20:21.940 --> 00:20:23.940]  就譯得嚴重了一點
[00:20:23.940 --> 00:20:30.940]  勒逼人為你們作苦工
[00:20:30.940 --> 00:20:33.940]  不是,沒那麼嚴重
[00:20:33.940 --> 00:20:37.940]  為你們作功差不多
[00:20:37.940 --> 00:20:39.940]  再簡單一點說
[00:20:39.940 --> 00:20:42.940]  你們所有的工人
[00:20:42.940 --> 00:20:45.940]  那些為你們工作的人
[00:20:45.940 --> 00:20:47.940]  你怎樣對他呢?
[00:20:47.940 --> 00:20:48.940]  這個動詞
[00:20:48.940 --> 00:20:50.940]  勒逼
[00:20:50.940 --> 00:20:52.940]  或者可以譯成
[00:20:52.940 --> 00:20:55.940]  壓榨
[00:20:55.940 --> 00:20:57.940]  或者可以譯成
[00:20:57.940 --> 00:20:59.940]  刻薄
[00:20:59.940 --> 00:21:00.940]  不是呀
[00:21:00.940 --> 00:21:03.940]  這樣的環境再簽合約
[00:21:03.940 --> 00:21:07.940]  是減薪的
[00:21:07.940 --> 00:21:09.940]  這樣叫做勒逼
[00:21:09.940 --> 00:21:11.940]  這樣叫做壓榨
[00:21:11.940 --> 00:21:13.940]  這樣叫做刻薄
[00:21:13.940 --> 00:21:17.940]  不是,這樣叫做共渡時艱
[00:21:17.940 --> 00:21:19.940]  明白嗎?
[00:21:19.940 --> 00:21:24.940]  有租客代表坐在工作小組
[00:21:24.940 --> 00:21:27.940]  都要有業主代表
[00:21:27.940 --> 00:21:30.940]  聽到這些聲音嗎?
[00:21:30.940 --> 00:21:34.940]  你們守禁食的日子
[00:21:34.940 --> 00:21:37.940]  但其實你們喜悅的是甚麼呢?
[00:21:37.940 --> 00:21:43.940]  哎呀,我住的樓盤不要跌價
[00:21:43.940 --> 00:21:45.940]  哎呀,我認購了iBond
[00:21:45.940 --> 00:21:48.940]  分多少手給我呀?
[00:21:48.940 --> 00:21:54.940]  哎呀,我入了股螞蟻的,糟糕了
[00:21:54.940 --> 00:21:57.940]  是嗎?很正常的事
[00:21:57.940 --> 00:22:00.940]  不是有甚麼特別
[00:22:00.940 --> 00:22:03.940]  但上帝說你們都要聽
[00:22:03.940 --> 00:22:05.940]  我現在就跟你說
[00:22:05.940 --> 00:22:08.940]  你們禁食的日子
[00:22:08.940 --> 00:22:11.940]  你們追甚麼?
[00:22:11.940 --> 00:22:14.940]  你們真的求甚麼?
[00:22:14.940 --> 00:22:16.940]  漢娜,第四字
[00:22:16.940 --> 00:22:18.940]  第二個漢娜
[00:22:18.940 --> 00:22:20.940]  聽到嗎?
[00:22:20.940 --> 00:22:29.940]  你們禁食卻互相憎恨
[00:22:29.940 --> 00:22:31.940]  未必是互相的
[00:22:31.940 --> 00:22:34.940]  你們禁食的時候
[00:22:34.940 --> 00:22:39.940]  原來是為了爭
[00:22:39.940 --> 00:22:43.940]  為了鬥
[00:22:43.940 --> 00:22:46.940]  以兇惡的拳頭
[00:22:46.940 --> 00:22:48.940]  和合本加了個打人上去
[00:22:48.940 --> 00:22:52.940]  查雲欺白來文都沒有
[00:22:52.940 --> 00:22:55.940]  揮動拳頭
[00:22:55.940 --> 00:22:57.940]  不一定打人的
[00:22:57.940 --> 00:22:59.940]  不要過來
[00:22:59.940 --> 00:23:01.940]  我不是很欺負的
[00:23:01.940 --> 00:23:02.940]  明白嗎?
[00:23:02.940 --> 00:23:06.940]  不過這是兇惡的拳頭
[00:23:06.940 --> 00:23:09.940]  你們今天禁食
[00:23:09.940 --> 00:23:16.940]  如何能夠使你們的聲音聽聞於常呢?
[00:23:16.940 --> 00:23:20.940]  上帝先從反面說起
[00:23:20.940 --> 00:23:23.940]  我們覺得有些冤枉
[00:23:23.940 --> 00:23:25.940]  為甚麼不能想這些?
[00:23:25.940 --> 00:23:27.940]  為甚麼不能做這些?
[00:23:27.940 --> 00:23:32.940]  上帝的意思繼續解釋下去
[00:23:32.940 --> 00:23:34.940]  第五節
[00:23:34.940 --> 00:23:38.940]  將這樣禁食
[00:23:38.940 --> 00:23:42.940]  豈是我所揀選?
[00:23:42.940 --> 00:23:45.940]  跳一句第五節
[00:23:45.940 --> 00:23:50.940]  豈是叫人垂頭張跪子?
[00:23:50.940 --> 00:23:51.940]  再跳
[00:23:51.940 --> 00:23:56.940]  豈是這樣你可稱為禁食
[00:23:56.940 --> 00:24:02.940]  為耶和華所越立的日子?
[00:24:02.940 --> 00:24:08.940]  第五節其實是在說禁食的表現
[00:24:08.940 --> 00:24:11.940]  參加禁食的大會
[00:24:11.940 --> 00:24:15.940]  人人都垂頭張跪子
[00:24:15.940 --> 00:24:18.940]  人人都會用麻布爐灰
[00:24:18.940 --> 00:24:20.940]  鋪在椅子上
[00:24:20.940 --> 00:24:22.940]  不是沒有椅子,是地上
[00:24:22.940 --> 00:24:24.940]  坐下去
[00:24:24.940 --> 00:24:30.940]  這是很合禁食的禮儀
[00:24:30.940 --> 00:24:32.940]  明白嗎?
[00:24:32.940 --> 00:24:33.940]  但上帝說
[00:24:33.940 --> 00:24:36.940]  我不是只看這些
[00:24:36.940 --> 00:24:39.940]  這些不是我所要的禁食
[00:24:39.940 --> 00:24:41.940]  第六節
[00:24:41.940 --> 00:24:44.940]  終於等到了
