
[00:00:00.000 --> 00:00:06.960]  這段聖經的故事確實是一段很令人沉重的經文
[00:03:33.000 --> 00:03:37.000]  是主耶穌被釘於十字架受死埋葬
[00:03:37.000 --> 00:03:42.000]  降在陰間第三天從死人中復活
[00:03:42.000 --> 00:03:45.000]  這是《史壇行傳》一個很重要的訊息
[00:03:45.000 --> 00:03:48.000]  如果我們看回主耶穌自己的宣稱
[00:03:48.000 --> 00:03:50.000]  或者是使徒們的見證
[00:03:50.000 --> 00:03:53.000]  很明顯我們過去幾個星期都看到了
[00:03:53.000 --> 00:03:55.000]  主耶穌就是整個世界的創造者
[00:03:55.000 --> 00:03:56.000]  祂是神的兒子
[00:03:56.000 --> 00:04:00.000]  祂是道成肉身進入人世間
[00:04:00.000 --> 00:04:04.000]  正如使徒約翰所說
[00:04:04.000 --> 00:04:07.000]  祂是創造這個世界
[00:04:07.000 --> 00:04:11.000]  世界是藉著耶穌基督來做的
[00:04:11.000 --> 00:04:15.000]  不過祂自己來到自己的地方
[00:04:15.000 --> 00:04:18.000]  可惜自己的人不但不認識祂
[00:04:18.000 --> 00:04:20.000]  也不接待祂
[00:04:20.000 --> 00:04:25.000]  這就是使徒保羅所說的很清楚
[00:04:25.000 --> 00:04:28.000]  而使徒遜京也告訴我們
[00:04:28.000 --> 00:04:31.000]  另一個事實就是本丟彼拉當日手下受難
[00:04:31.000 --> 00:04:34.000]  如果單是從這個論述
[00:04:34.000 --> 00:04:37.000]  很明顯主耶穌的受死
[00:04:37.000 --> 00:04:41.000]  受難是一個歷史性的
[00:04:41.000 --> 00:04:43.000]  歷史的事實
[00:04:43.000 --> 00:04:47.000]  並不是一個我們從想像的人物
[00:04:47.000 --> 00:04:51.000]  然後從他想像出來的一個故事
[00:04:51.000 --> 00:04:53.000]  並不是這麼簡單
[00:04:53.000 --> 00:04:56.000]  不過如果我們看回歷史的文獻
[00:04:56.000 --> 00:05:00.000]  除了猶太人的歷史之外
[00:05:00.000 --> 00:05:01.000]  你會發覺歷史的文獻
[00:05:01.000 --> 00:05:03.000]  其實不是很多講彼拉多這個人物
[00:05:03.000 --> 00:05:06.000]  一句起兩句止
[00:05:06.000 --> 00:05:09.000]  很多時候在一段很長的時間
[00:05:09.000 --> 00:05:11.000]  就受到人的質疑
[00:05:11.000 --> 00:05:14.000]  有沒有這個彼拉多這個人物
[00:05:14.000 --> 00:05:16.000]  是否只是聖經裡自己自言自語
[00:05:16.000 --> 00:05:18.000]  說這個人物出來的
[00:05:18.000 --> 00:05:23.000]  不過懷疑這個爭論
[00:05:23.000 --> 00:05:26.000]  到了1961年的時候
[00:05:26.000 --> 00:05:30.000]  竟然在考古上發現了一塊石
[00:05:30.000 --> 00:05:35.000]  那塊石就在一個地方
[00:05:35.000 --> 00:05:39.000]  叫做凱撒尼亞瑪利提瑪這個地方
[00:05:39.000 --> 00:05:42.000]  發現了一塊石灰的石碑
[00:05:42.000 --> 00:05:44.000]  這個石碑上面就刻著
[00:05:44.000 --> 00:05:48.000]  本雕彼拉多猶太巡撫
[00:05:48.000 --> 00:05:50.000]  一個實物
[00:05:50.000 --> 00:05:54.000]  考古出來是出土於第一世紀
[00:05:54.000 --> 00:05:55.000]  在這個石頭上面
[00:05:55.000 --> 00:05:58.000]  直接刻了彼拉多的名字
[00:05:58.000 --> 00:06:01.000]  以及他的頭銜
[00:06:01.000 --> 00:06:02.000]  無法逃脫
[00:06:02.000 --> 00:06:04.000]  實物的證據
[00:06:04.000 --> 00:06:07.000]  所以從這個實物的考古出來發現
[00:06:07.000 --> 00:06:09.000]  原來聖經裡面的記載
[00:06:09.000 --> 00:06:13.000]  原來猶太人的史實的文獻
[00:06:13.000 --> 00:06:15.000]  相當準確的
[00:06:15.000 --> 00:06:17.000]  不是編出來的
[00:06:17.000 --> 00:06:19.000]  而在我們大家知道了
[00:06:19.000 --> 00:06:23.000]  在主耶穌降生之前的七八年左右
[00:06:23.000 --> 00:06:25.000]  一個先知叫做以塞亞
[00:06:25.000 --> 00:06:26.000]  他曾經這樣來到
[00:06:26.000 --> 00:06:29.000]  預言這個將要來的耶穌基督
[00:06:29.000 --> 00:06:30.000]  或者是彌塞亞
[00:06:30.000 --> 00:06:34.000]  他說這個人他被藐視、被人厭棄
[00:06:34.000 --> 00:06:39.000]  多受痛苦、常經憂患
[00:06:39.000 --> 00:06:43.000]  我相信這個先知寫這段話的時候
[00:06:43.000 --> 00:06:45.000]  也許他自己都不明白這段話
[00:06:45.000 --> 00:06:46.000]  究竟是說些什麼
[00:06:46.000 --> 00:06:49.000]  也許他自己都不相信他會這樣
[00:06:49.000 --> 00:06:50.000]  為什麼這樣
[00:06:50.000 --> 00:06:51.000]  因為你一看開頭的時候
[00:06:51.000 --> 00:06:52.000]  他說什麼
[00:06:52.000 --> 00:06:55.000]  我們所傳的有誰信呢
[00:06:55.000 --> 00:06:58.000]  誰會信我們所說的東西呢
[00:06:58.000 --> 00:07:02.000]  一個神的仇高者
[00:07:02.000 --> 00:07:04.000]  將要來的彌塞亞
[00:07:04.000 --> 00:07:08.000]  竟然為人類去面對苦難
[00:07:08.000 --> 00:07:09.000]  所以他說
[00:07:09.000 --> 00:07:13.000]  我們所傳的誰會信呢
[00:07:13.000 --> 00:07:16.000]  不過這個先知所說到
[00:07:16.000 --> 00:07:20.000]  彌塞亞將要面對的那種痛苦
[00:07:20.000 --> 00:07:22.000]  當你對照聖經的時候
[00:07:22.000 --> 00:07:24.000]  我們發覺這些所有的預言
[00:07:24.000 --> 00:07:26.000]  很具體地、實在地
[00:07:26.000 --> 00:07:31.000]  應驗在耶穌基督的苦難裡面
[00:07:31.000 --> 00:07:33.000]  他如何的受審判
[00:07:33.000 --> 00:07:35.000]  如何的被虐待
[00:07:35.000 --> 00:07:37.000]  如何的上十誡
[00:07:37.000 --> 00:07:40.000]  完全在七八年之前
[00:07:40.000 --> 00:07:43.000]  彌塞亞先知裡面所說的話
[00:07:43.000 --> 00:07:44.000]  好像什麼
[00:07:44.000 --> 00:07:48.000]  好像彌塞亞坐在電影院那裡
[00:07:48.000 --> 00:07:50.000]  看著耶穌受苦的過程
[00:07:50.000 --> 00:07:52.000]  然後將他受苦的過程寫下來一樣
[00:07:52.000 --> 00:07:59.000]  很仔細、很具體
[00:07:59.000 --> 00:08:00.000]  所以他說
[00:08:00.000 --> 00:08:04.000]  我們所傳的有誰信呢
[00:08:04.000 --> 00:08:07.000]  不過我覺得這個難以置信
[00:08:07.000 --> 00:08:12.000]  其實不是在於刑罰的殘酷
[00:08:12.000 --> 00:08:14.000]  我們很多時候都說
[00:08:14.000 --> 00:08:17.000]  如果我們看到一些十惡不赦的人
[00:08:17.000 --> 00:08:20.000]  得到應得的懲罰、定罪
[00:08:20.000 --> 00:08:21.000]  我們會怎麼說呢
[00:08:21.000 --> 00:08:24.000]  活該
[00:08:24.000 --> 00:08:26.000]  你應該受到懲罰的
[00:08:26.000 --> 00:08:27.000]  不過如果相反
[00:08:27.000 --> 00:08:29.000]  反過來看的話
[00:08:29.000 --> 00:08:34.000]  如果有一些十惡不赦
[00:08:34.000 --> 00:08:36.000]  做了很多嚴重的罪行
[00:08:36.000 --> 00:08:40.000]  但是卻沒有被法律制裁的
[00:08:40.000 --> 00:08:43.000]  我們通常都會怎麼感覺呢
[00:08:43.000 --> 00:08:46.000]  公義何在
[00:08:46.000 --> 00:08:48.000]  我們覺得公義、公平
[00:08:48.000 --> 00:08:50.000]  不能夠得到這個新章
[00:08:50.000 --> 00:08:55.000]  不過在主耶穌基督這個事情上
[00:08:55.000 --> 00:08:58.000]  我們發覺難以相信的是什麼
[00:08:58.000 --> 00:09:01.000]  祂既是無罪
[00:09:01.000 --> 00:09:11.000]  但是卻是要面對終極的刑罰
[00:09:11.000 --> 00:09:17.000]  如果我們看《盧家福音》
[00:09:17.000 --> 00:09:19.000]  為什麼我們說祂是無罪呢
[00:09:19.000 --> 00:09:22.000]  如果我們看《盧家福音》的記載
[00:09:22.000 --> 00:09:26.000]  當彼蘭多幾次審問了耶穌基督之後
[00:09:26.000 --> 00:09:28.000]  他就跟這些百姓說
[00:09:28.000 --> 00:09:31.000]  你們為什麼一定要處去死刑呢
[00:09:31.000 --> 00:09:33.000]  這個人犯了什麼惡事呢
[00:09:33.000 --> 00:09:34.000]  不如這樣吧
[00:09:34.000 --> 00:09:36.000]  我既然查不出他有什麼罪利
[00:09:36.000 --> 00:09:39.000]  我就打他一頓之後
[00:09:39.000 --> 00:09:41.000]  放他走好不好
[00:09:41.000 --> 00:09:44.000]  但是這些人就說不行
[00:09:44.000 --> 00:09:49.000]  然後就用聲音來壓倒彼蘭多
[00:09:49.000 --> 00:09:55.000]  讓當時的巡撫從這個壓力中聽他們的話
[00:09:55.000 --> 00:09:58.000]  所以彼蘭多就把耶穌交給他們
[00:09:58.000 --> 00:10:01.000]  任憑他們的意思行
[00:10:01.000 --> 00:10:04.000]  我們都很熟悉這個故事
[00:10:04.000 --> 00:10:07.000]  不過這個故事我覺得再翻看的時候
[00:10:07.000 --> 00:10:10.000]  更加令我們覺得出奇的是什麼呢
[00:10:10.000 --> 00:10:13.000]  既然一個這麼不公平
[00:10:13.000 --> 00:10:15.000]  的審訊
[00:10:15.000 --> 00:10:19.000]  耶穌基督為什麼從來在這個審判裡面
[00:10:19.000 --> 00:10:23.000]  都沒有說過一句反對的聲音呢
[00:10:23.000 --> 00:10:25.000]  一句抗議的說話呢
[00:10:25.000 --> 00:10:27.000]  沒有說過
[00:10:27.000 --> 00:10:31.000]  就好像耶穌基督認同了這個審判一樣
[00:10:31.000 --> 00:10:36.000]  究竟耶穌基督是不是認同這個審判的結果呢
[00:10:36.000 --> 00:10:40.000]  我們看看耶穌基督在受難之前
[00:10:40.000 --> 00:10:42.000]  說過什麼好不好
[00:10:42.000 --> 00:10:44.000]  耶穌基督說
[00:10:44.000 --> 00:10:46.000]  我父愛我
[00:10:46.000 --> 00:10:48.000]  因我將命捨去
[00:10:48.000 --> 00:10:50.000]  好在取回來
[00:10:50.000 --> 00:10:52.000]  沒有人奪去我的命
[00:10:52.000 --> 00:10:54.000]  是我自己捨的
[00:10:54.000 --> 00:10:56.000]  我既然有權捨去
[00:10:56.000 --> 00:10:58.000]  也有權收回來
[00:10:58.000 --> 00:10:59.000]  換言之什麼呢
[00:10:59.000 --> 00:11:00.000]  換言之就是說
[00:11:00.000 --> 00:11:01.000]  如果不是耶穌基督
[00:11:01.000 --> 00:11:04.000]  他願意面對這個不公平的審訊
[00:11:04.000 --> 00:11:08.000]  接受這個羞辱性的刑罰
[00:11:08.000 --> 00:11:13.000]  願意面對這個羞辱十字架上的死亡
[00:11:13.000 --> 00:11:17.000]  沒有一個人能夠奪取耶穌基督的性命
[00:11:17.000 --> 00:11:19.000]  你說耶穌基督會不會
[00:11:19.000 --> 00:11:22.000]  誇大了他的能力與權柄
[00:11:22.000 --> 00:11:24.000]  沒有做到那麼大
[00:11:24.000 --> 00:11:26.000]  我們再看看
[00:11:26.000 --> 00:11:29.000]  在耶穌基督被逮捕時候
[00:11:29.000 --> 00:11:32.000]  耶穌的情況是怎樣的
[00:11:32.000 --> 00:11:36.000]  當一大幫人來到要捉拿耶穌的時候
[00:11:36.000 --> 00:11:38.000]  有一個門徒立刻把刀拔出來
[00:11:38.000 --> 00:11:40.000]  揮刀入吃
[00:11:40.000 --> 00:11:43.000]  另一個人的耳朵就被削去
[00:11:43.000 --> 00:11:44.000]  記不記得
[00:11:44.000 --> 00:11:46.000]  但是耶穌怎樣跟那個人說
[00:11:46.000 --> 00:11:47.000]  耶穌說
[00:11:47.000 --> 00:11:49.000]  收刀入鞘罷
[00:11:49.000 --> 00:11:53.000]  凡動刀的必死在刀下
[00:11:53.000 --> 00:11:54.000]  你們看看
[00:11:54.000 --> 00:11:57.000]  你覺得我不能夠求我的父親
[00:11:57.000 --> 00:12:02.000]  現在就為我差遣十二型的天使來救我嗎
[00:12:02.000 --> 00:12:04.000]  如果是這樣的時候
[00:12:04.000 --> 00:12:08.000]  通常說到必定發生的事情
[00:12:08.000 --> 00:12:10.000]  又怎麼能夠應驗呢
[00:12:10.000 --> 00:12:14.000]  你說十二型的天使
[00:12:14.000 --> 00:12:15.000]  即是多少人
[00:12:15.000 --> 00:12:16.000]  即是多少天使
[00:12:16.000 --> 00:12:18.000]  當時的羅馬一個軍營
[00:12:18.000 --> 00:12:20.000]  大概有五六千人左右
[00:12:20.000 --> 00:12:23.000]  所以十二型的天使
[00:12:23.000 --> 00:12:24.000]  大概是多少
[00:12:24.000 --> 00:12:27.000]  大概是七萬個天使
[00:12:27.000 --> 00:12:29.000]  你說有沒有作大
[00:12:29.000 --> 00:12:30.000]  一聲令下
[00:12:30.000 --> 00:12:33.000]  可以有七萬個天使出來
[00:12:33.000 --> 00:12:34.000]  如果有這樣的能力
[00:12:34.000 --> 00:12:36.000]  現在的擇連司機開心得不得了
[00:12:36.000 --> 00:12:37.000]  是不是
[00:12:37.000 --> 00:12:38.000]  沒有
[00:12:38.000 --> 00:12:39.000]  行不行
[00:12:39.000 --> 00:12:40.000]  行不行
[00:12:40.000 --> 00:12:42.000]  不如我們看看
[00:12:42.000 --> 00:12:46.000]  耶穌基督究竟跟天使的互動關係是怎樣
[00:12:46.000 --> 00:12:47.000]  好了
[00:12:47.000 --> 00:12:50.000]  有兩個的事例
[00:12:50.000 --> 00:12:52.000]  記不記得耶穌基督
[00:12:52.000 --> 00:12:56.000]  在曠野被魔鬼引誘的時候
[00:12:56.000 --> 00:12:57.000]  好了
[00:12:57.000 --> 00:12:58.000]  魔鬼做完所有的引誘
[00:12:58.000 --> 00:13:00.000]  完全不得逞的時候
[00:13:00.000 --> 00:13:03.000]  魔鬼來了耶穌
[00:13:03.000 --> 00:13:04.000]  聖經說什麼
[00:13:04.000 --> 00:13:06.000]  有天使來侍候他
[00:13:06.000 --> 00:13:08.000]  即是天使來服侍他
[00:13:08.000 --> 00:13:09.000]  接著
[00:13:09.000 --> 00:13:10.000]  記不記得耶穌基督
[00:13:10.000 --> 00:13:12.000]  在赫西瑪利園祈禱的時候
[00:13:12.000 --> 00:13:14.000]  祈禱完之後
[00:13:14.000 --> 00:13:15.000]  很痛苦
[00:13:15.000 --> 00:13:17.000]  心裡面很大的重擔
[00:13:17.000 --> 00:13:19.000]  然後有一位天使
[00:13:19.000 --> 00:13:21.000]  從天上顯現
[00:13:21.000 --> 00:13:23.000]  加添他的力量
[00:13:23.000 --> 00:13:24.000]  這兩次的經文
[00:13:24.000 --> 00:13:26.000]  這兩段的故事
[00:13:26.000 --> 00:13:28.000]  都告訴我們
[00:13:28.000 --> 00:13:31.000]  天使其中一個很重要的工作
[00:13:31.000 --> 00:13:32.000]  就是什麼
[00:13:32.000 --> 00:13:33.000]  服侍耶穌基督
[00:13:33.000 --> 00:13:34.000]  侍奉他
[00:13:34.000 --> 00:13:35.000]  以及什麼
[00:13:35.000 --> 00:13:37.000]  當在耶穌基督
[00:13:37.000 --> 00:13:41.000]  在地上履行他的使命
[00:13:41.000 --> 00:13:45.000]  耶穌可不可以突然派七萬的
[00:13:45.000 --> 00:13:48.000]  差遣七萬的天使來為他增戰
[00:13:48.000 --> 00:13:50.000]  可不可以呢
[00:13:50.000 --> 00:13:51.000]  我不知道你相不相信
[00:13:51.000 --> 00:13:53.000]  我絕對相信
[00:13:53.000 --> 00:13:54.000]  那是什麼意思
[00:13:54.000 --> 00:13:56.000]  意思就是說
[00:13:56.000 --> 00:13:58.000]  一個沒有犯罪的耶穌基督
[00:13:58.000 --> 00:14:00.000]  他同時是完全的人
[00:14:00.000 --> 00:14:01.000]  同時也是完全的神
[00:14:01.000 --> 00:14:04.000]  願意為罪人的緣故
[00:14:04.000 --> 00:14:08.000]  面對一個不公平的審訊
[00:14:08.000 --> 00:14:09.000]  以致我們可以得到一個
[00:14:09.000 --> 00:14:17.000]  公平、正義、公義的結果
[00:14:17.000 --> 00:14:19.000]  接著我們再看
[00:14:19.000 --> 00:14:21.000]  耶穌基督不單止
[00:14:21.000 --> 00:14:23.000]  為人的緣故
[00:14:23.000 --> 00:14:27.000]  受到災難、苦難
[00:14:27.000 --> 00:14:29.000]  他也為人的緣故
[00:14:29.000 --> 00:14:31.000]  死在十字架上
[00:14:31.000 --> 00:14:32.000]  剛才我們說過
[00:14:32.000 --> 00:14:37.000]  比拉多是一個真實的歷史人物
[00:14:37.000 --> 00:14:41.000]  耶穌基督那個不公義的審判
[00:14:41.000 --> 00:14:44.000]  是他自願面對的
[00:14:44.000 --> 00:14:46.000]  而且他的死亡
[00:14:46.000 --> 00:14:50.000]  也是一個千真萬確的事實
[00:14:50.000 --> 00:14:52.000]  不過不是每個人都是這樣看的
[00:14:52.000 --> 00:14:54.000]  在整個歷史裏面
[00:14:54.000 --> 00:14:56.000]  曾經有不同的理論
[00:14:56.000 --> 00:14:58.000]  就是說耶穌其實沒有死
[00:14:58.000 --> 00:15:00.000]  你們覺得祂死而已
[00:15:00.000 --> 00:15:01.000]  沒有死
[00:15:01.000 --> 00:15:02.000]  曾經有五個
[00:15:02.000 --> 00:15:03.000]  我想跟大家分享
[00:15:03.000 --> 00:15:05.000]  有五個的理論
[00:15:05.000 --> 00:15:06.000]  第一個
[00:15:06.000 --> 00:15:07.000]  祂暈了而已
[00:15:07.000 --> 00:15:08.000]  耶穌其實沒有死
[00:15:08.000 --> 00:15:09.000]  祂暈了
[00:15:09.000 --> 00:15:10.000]  你們以為祂死而已
[00:15:10.000 --> 00:15:11.000]  接著祂醒過來
[00:15:11.000 --> 00:15:12.000]  你就覺得祂復活
[00:15:12.000 --> 00:15:13.000]  是不是呢
[00:15:13.000 --> 00:15:14.000]  不是
[00:15:14.000 --> 00:15:15.000]  歷史告訴我們
[00:15:15.000 --> 00:15:18.000]  當時祂除了手腳被釘十字架
[00:15:18.000 --> 00:15:19.000]  還怎麼樣
[00:15:19.000 --> 00:15:21.000]  士兵用兵杖的矛
[00:15:21.000 --> 00:15:23.000]  刺祂的肋膀
[00:15:23.000 --> 00:15:25.000]  水和血同時流出來
[00:15:25.000 --> 00:15:27.000]  一個這麼重的受傷
[00:15:27.000 --> 00:15:30.000]  困在一個封實了的洞穴裏面
[00:15:30.000 --> 00:15:32.000]  不死也難
[00:15:32.000 --> 00:15:34.000]  第二個
[00:15:34.000 --> 00:15:36.000]  會不會找錯墳墓
[00:15:36.000 --> 00:15:38.000]  那些女士當年沒有GPS
[00:15:38.000 --> 00:15:39.000]  找錯了另外一個
[00:15:39.000 --> 00:15:42.000]  以為是空墳墓
[00:15:42.000 --> 00:15:43.000]  也不可能
[00:15:43.000 --> 00:15:44.000]  剛才我們讀經也讀到了
[00:15:44.000 --> 00:15:46.000]  他們是看著耶穌入葬
[00:15:46.000 --> 00:15:47.000]  第三個理論
[00:15:47.000 --> 00:15:49.000]  死的不是耶穌
[00:15:49.000 --> 00:15:51.000]  死的是另有其人
[00:15:51.000 --> 00:15:52.000]  好像今天拍電影
[00:15:52.000 --> 00:15:53.000]  只是替身而已
[00:15:53.000 --> 00:15:55.000]  有沒有這個可能
[00:15:55.000 --> 00:15:58.000]  大家都相信沒有這個可能
[00:15:58.000 --> 00:15:59.000]  第四個
[00:15:59.000 --> 00:16:01.000]  集體幻覺
[00:16:01.000 --> 00:16:04.000]  大家一起有幻覺
[00:16:04.000 --> 00:16:06.000]  其實耶穌沒有復活
[00:16:06.000 --> 00:16:08.000]  只不過幾百人一起
[00:16:08.000 --> 00:16:12.000]  幾百人一起看到幻覺
[00:16:12.000 --> 00:16:15.000]  我們要拿出的信心很大
[00:16:15.000 --> 00:16:16.000]  第五個
[00:16:16.000 --> 00:16:17.000]  陰謀論
[00:16:17.000 --> 00:16:20.000]  那些門徒自己作個故事出來
[00:16:20.000 --> 00:16:22.000]  來搞事而已
[00:16:22.000 --> 00:16:23.000]  真的?
[00:16:23.000 --> 00:16:24.000]  作個故事出來
[00:16:24.000 --> 00:16:26.000]  讓自己面對那些門徒
[00:16:26.000 --> 00:16:27.000]  面對這個痛苦
[00:16:27.000 --> 00:16:28.000]  面對逼迫
[00:16:28.000 --> 00:16:29.000]  面對苦難
[00:16:29.000 --> 00:16:30.000]  面對死亡
[00:16:30.000 --> 00:16:34.000]  真的有一幫這樣的人?
[00:16:34.000 --> 00:16:36.000]  這個
[00:16:36.000 --> 00:16:37.000]  我們看一看
[00:16:37.000 --> 00:16:39.000]  在路加福音
[00:16:39.000 --> 00:16:44.000]  耶穌基督曾經說過一句話
[00:16:44.000 --> 00:16:46.000]  在路加福音他這樣說
[00:16:46.000 --> 00:16:49.000]  在耶穌基督將要斷氣的時候
[00:16:49.000 --> 00:16:50.000]  主耶穌說 父啊 父啊
[00:16:50.000 --> 00:16:54.000]  我將我的靈魂交在你手裡
[00:16:54.000 --> 00:16:55.000]  說完這句話
[00:16:55.000 --> 00:16:57.000]  耶穌基督就斷氣
[00:16:57.000 --> 00:17:00.000]  記不記得我們之前所說過
[00:17:00.000 --> 00:17:01.000]  耶穌自己說的
[00:17:01.000 --> 00:17:02.000]  在路加福音說
[00:17:02.000 --> 00:17:07.000]  我有權病捨了也有權病取回來
[00:17:07.000 --> 00:17:09.000]  大家有沒有留意這句話
[00:17:09.000 --> 00:17:11.000]  普通人會不會這樣說
[00:17:11.000 --> 00:17:12.000]  你們會不會從來說
[00:17:12.000 --> 00:17:14.000]  我有權病捨去我的生命
[00:17:14.000 --> 00:17:16.000]  我有權病取回來
[00:17:16.000 --> 00:17:19.000]  大家會不會這樣說
[00:17:19.000 --> 00:17:20.000]  我相信不會有人這樣說
[00:17:20.000 --> 00:17:22.000]  沒錯
[00:17:22.000 --> 00:17:24.000]  當我們想死的時候
[00:17:24.000 --> 00:17:27.000]  我們真的可以決定自己什麼時候死
[00:17:27.000 --> 00:17:29.000]  這個世界上很多人自殺
[00:17:29.000 --> 00:17:30.000]  我們確有權病
[00:17:30.000 --> 00:17:32.000]  當我們不想再生活的時候
[00:17:32.000 --> 00:17:34.000]  我們將我們的生命捨去
[00:17:34.000 --> 00:17:35.000]  這是事實
[00:17:35.000 --> 00:17:37.000]  但是
[00:17:37.000 --> 00:17:40.000]  可不可以當人類的大限來到的時候
[00:17:40.000 --> 00:17:42.000]  我現在不想死
[00:17:42.000 --> 00:17:44.000]  我有權病不死
[00:17:44.000 --> 00:17:45.000]  不讓我死
[00:17:45.000 --> 00:17:47.000]  可不可以呢
[00:17:47.000 --> 00:17:48.000]  不可以吧
[00:17:48.000 --> 00:17:49.000]  所以這句話
[00:17:49.000 --> 00:17:58.000]  耶穌基督為什麼可以這樣說一句話呢
[00:17:58.000 --> 00:18:00.000]  理由很簡單
