
[00:00:00.000 --> 00:00:03.640]  好,弟兄姊妹平安,我們一起做一次禱告
[00:05:57.280 --> 00:05:59.840]  如果我們偏離己路,離開神
[00:05:59.840 --> 00:06:02.360]  當然不一定所有發生的事情
[00:06:02.360 --> 00:06:06.400]  都是叫我們得益處的,是不是?
[00:06:06.400 --> 00:06:09.120]  因為有些是神的懲罰,聖經有說的
[00:06:09.120 --> 00:06:11.280]  就是神會管教的
[00:06:11.280 --> 00:06:14.680]  但是對於信神、愛神的人
[00:06:14.680 --> 00:06:18.240]  你的保證就是萬事都互相效力
[00:06:18.240 --> 00:06:20.000]  叫你得益處
[00:06:20.000 --> 00:06:23.320]  但是接著我想說一件事就是
[00:06:23.320 --> 00:06:26.360]  很多時候我們背金句就是背了28節
[00:06:26.360 --> 00:06:28.120]  就沒有背後面那兩節
[00:06:28.120 --> 00:06:32.480]  但是後面那兩節是成為一個很重要的補充
[00:06:32.480 --> 00:06:36.960]  很多時候我們想的叫神、愛神的人得益處
[00:06:36.960 --> 00:06:39.920]  很多人很容易有很多人的想法就是
[00:06:39.920 --> 00:06:43.160]  得到那些物質的益處
[00:06:43.160 --> 00:06:45.040]  這個世界上的益處
[00:06:45.040 --> 00:06:51.760]  可能你金錢上面、財物上面的增長
[00:06:51.760 --> 00:06:54.840]  或者在物質上面的益處
[00:06:54.840 --> 00:06:56.640]  或者升職
[00:06:56.640 --> 00:07:02.120]  或者怎樣去得到神祝福在你的家庭
[00:07:02.120 --> 00:07:04.720]  這些都是這個世界上的益處
[00:07:04.720 --> 00:07:06.000]  很多時候我們會想
[00:07:06.000 --> 00:07:08.040]  為什麼萬事都互相效力
[00:07:08.040 --> 00:07:09.040]  為什麼我又不見得
[00:07:09.040 --> 00:07:11.480]  我現在在這個世界上面很興旺
[00:07:11.480 --> 00:07:13.760]  很多益處呢?
[00:07:13.760 --> 00:07:16.400]  我們想的方向錯了
[00:07:16.400 --> 00:07:17.800]  萬事都互相效力
[00:07:17.800 --> 00:07:19.240]  叫愛神的人得益處
[00:07:19.240 --> 00:07:21.400]  這裏後面是解釋的
[00:07:21.400 --> 00:07:26.880]  那個益處就是特別在第29和30節就說
[00:07:26.880 --> 00:07:30.600]  那個益處就是可以效法祂兒子的模樣
[00:07:30.600 --> 00:07:33.320]  更加像耶穌基督
[00:07:33.320 --> 00:07:35.080]  第30節那個益處呢
[00:07:35.080 --> 00:07:39.360]  就是叫我們在永恆那裏得到榮耀
[00:07:39.360 --> 00:07:44.560]  這兩個比這個世界上面的益處更加重要
[00:07:44.560 --> 00:07:47.040]  你在世上面的成功
[00:07:47.040 --> 00:07:51.960]  未必是一個最重要的益處
[00:07:51.960 --> 00:07:55.320]  有很多人在這個世界上面的成功會離開神
[00:07:55.320 --> 00:07:57.280]  在世界上面的安穩生活
[00:07:57.280 --> 00:08:01.840]  更加覺得沒什麼需要跟從神
[00:08:01.840 --> 00:08:03.760]  所以在世界上面的益處
[00:08:03.760 --> 00:08:07.080]  未必是真正的永恆的益處
[00:08:07.080 --> 00:08:11.120]  但是這個神就說對於那些愛神的人
[00:08:11.120 --> 00:08:16.000]  其實你的保證是萬事都互相效力
[00:08:16.000 --> 00:08:19.000]  叫你去得到永恆的益處
[00:08:19.000 --> 00:08:22.240]  就是像耶穌基督
[00:08:22.240 --> 00:08:25.880]  就是在永恆的當中被稱為義
[00:08:25.880 --> 00:08:28.240]  而得到榮耀
[00:08:28.240 --> 00:08:33.200]  這兩個是最重要的永恆的益處
[00:08:33.200 --> 00:08:36.680]  而我們是有這樣的保證
[00:08:36.680 --> 00:08:40.200]  當好像很多事情在這個世界上面發生的時候
[00:08:40.200 --> 00:08:41.920]  我們不是好像覺得
[00:08:41.920 --> 00:08:45.160]  這個世界都是像那些波子撞來撞去
[00:08:45.160 --> 00:08:51.440]  在機緣巧合之下有三衰六旺的發生
[00:08:51.440 --> 00:08:53.200]  不是這樣的
[00:08:53.200 --> 00:08:56.080]  如果你是信靠神的時候
[00:08:56.080 --> 00:09:00.640]  你神的保證是這個世界所發生的一切事情
[00:09:00.640 --> 00:09:05.120]  是令到你的屬靈的生命得到造就
[00:09:05.120 --> 00:09:07.360]  這個是重點
[00:09:07.360 --> 00:09:12.120]  有時候我們不看重我們自己屬靈的生命得到造就
[00:09:12.120 --> 00:09:15.880]  或者屬靈的生命的成長
[00:09:15.880 --> 00:09:20.200]  我們也都不會珍惜
[00:09:20.200 --> 00:09:25.600]  看得到神怎樣在我們身邊安排各樣的事情
[00:09:25.600 --> 00:09:29.560]  令到我們的生命得到益處
[00:09:29.560 --> 00:09:30.680]  當發生事情的時候
[00:09:30.680 --> 00:09:33.440]  我們會物質豐富的時候
[00:09:33.440 --> 00:09:36.000]  我們就會歡天喜地讚美神
[00:09:36.000 --> 00:09:39.080]  當物質的損失或者世界的損失的時候
[00:09:39.080 --> 00:09:43.440]  就會覺得為甚麼神不祝福我諸如此類
[00:09:43.440 --> 00:09:51.080]  但都是我們的眼光看錯了事物
[00:09:51.080 --> 00:09:56.200]  因為最終效法像不像耶穌基督呢
[00:09:56.200 --> 00:09:57.520]  在你身邊發生的事情
[00:09:57.520 --> 00:10:00.160]  你有沒有看到其實如果你是愛神的時候
[00:10:00.160 --> 00:10:05.280]  其實神是想安排你更加像耶穌的
[00:10:05.280 --> 00:10:06.840]  像耶穌的忍耐
[00:10:06.840 --> 00:10:08.480]  像耶穌的愛心
[00:10:08.480 --> 00:10:10.560]  像耶穌的寬恕
[00:10:10.560 --> 00:10:15.920]  像耶穌對於世界失散靈魂的關懷
[00:10:15.920 --> 00:10:22.880]  像耶穌對於人離開神的傷痛
[00:10:22.880 --> 00:10:26.960]  這些是像耶穌的模樣
[00:10:26.960 --> 00:10:31.320]  是神安排在你的生命當中
[00:10:31.320 --> 00:10:40.240]  而你看不到神所去預定的計劃的時候
[00:10:40.240 --> 00:10:41.960]  以至到我們的著眼點
[00:10:41.960 --> 00:10:43.520]  有時候基督徒一廂情願
[00:10:43.520 --> 00:10:44.680]  就覺得我信神
[00:10:44.680 --> 00:10:46.400]  神一定會祝福我
[00:10:46.400 --> 00:10:48.040]  因為你以為的屬靈的益處
[00:10:48.040 --> 00:10:51.240]  你以為的益處只不過是屬世的益處
[00:10:51.240 --> 00:10:56.280]  所以有時候遇到不如意的事情發生的時候
[00:10:56.280 --> 00:10:59.000]  有些人都不至於失去信仰
[00:10:59.000 --> 00:11:02.200]  但是就覺得都不用那麼認真
[00:11:02.200 --> 00:11:07.520]  或者信仰和生活就脫節了
[00:11:07.520 --> 00:11:10.680]  因為覺得我的信仰都是講的那樣的
[00:11:10.680 --> 00:11:11.880]  生活都是如常飯
[00:11:11.880 --> 00:11:14.560]  都是要照樣找飯吃
[00:11:14.560 --> 00:11:16.120]  各樣的想法
[00:11:16.120 --> 00:11:21.440]  變成生活信仰和實踐的層次完全的脫離
[00:11:21.440 --> 00:11:23.400]  因為好像覺得講一套
[00:11:23.400 --> 00:11:25.520]  但實際又不是領受那一套
[00:11:25.520 --> 00:11:31.200]  但是其實很多時候是因為出於我們的觀念錯誤
[00:11:31.200 --> 00:11:37.480]  我們以為神講的祝福是世界的祝福的時候
[00:11:37.480 --> 00:11:44.880]  我們也不珍視神在我們生命屬靈追求的長進
[00:11:44.880 --> 00:11:46.400]  好 繼續講下去
[00:11:46.400 --> 00:11:48.680]  講回這個故事的時候就講到
[00:11:48.680 --> 00:11:56.880]  波阿斯當然是答應了說要去接受路德成為他的成員
[00:11:56.880 --> 00:12:01.320]  也都其實要辦妥這個婚事
[00:12:01.320 --> 00:12:06.360]  於是這個聖經就記載到他要找
[00:12:06.360 --> 00:12:07.560]  但是他就跟路德講
[00:12:07.560 --> 00:12:09.920]  第三章已經有講了
[00:12:09.920 --> 00:12:11.720]  他說我雖然很願意
[00:12:11.720 --> 00:12:14.920]  但是按照規矩有一個最近的親屬
[00:12:14.920 --> 00:12:17.360]  他是有優先次序的
[00:12:17.360 --> 00:12:20.960]  他說如果他願意屬你
[00:12:20.960 --> 00:12:24.440]  你就應該跟隨他
[00:12:24.440 --> 00:12:25.760]  如果他不願意屬你
[00:12:25.760 --> 00:12:28.240]  那我才夠屬你
[00:12:28.240 --> 00:12:34.640]  於是這裡就講到第四章第二節到第四節
[00:12:34.640 --> 00:12:37.840]  就講到剛好去到城門口的時候
[00:12:37.840 --> 00:12:38.600]  其實都不是剛好
[00:12:38.600 --> 00:12:40.360]  神有預備那個人出現的時候
[00:12:40.360 --> 00:12:41.840]  他就問那個人
[00:12:41.840 --> 00:12:48.480]  他說在摩訶地回來的拿奧米要賣他的俗稱
[00:12:48.480 --> 00:12:50.400]  以利買勒那塊地
[00:12:50.400 --> 00:12:52.040]  我想要屬的是你
[00:12:52.040 --> 00:12:53.400]  其次才是我
[00:12:53.400 --> 00:12:54.840]  那再沒有別其他人了
[00:12:54.840 --> 00:12:56.040]  你肯不肯屬呢
[00:12:56.040 --> 00:12:59.560]  於是那個人就說他肯屬
[00:12:59.560 --> 00:13:00.640]  他肯屬
[00:13:00.640 --> 00:13:03.840]  那麼這個就想解釋一下
[00:13:03.840 --> 00:13:07.760]  究竟這個究竟是一個什麼的原則
[00:13:07.760 --> 00:13:10.120]  或者那個原理究竟是怎樣
[00:13:10.120 --> 00:13:12.000]  其實原來聖經舊約的時候
[00:13:12.000 --> 00:13:16.600]  利未記第二十五章有這樣說
[00:13:16.600 --> 00:13:18.880]  在二十四節到二十五節
[00:13:18.880 --> 00:13:20.320]  神就吩咐以色列人
[00:13:20.320 --> 00:13:23.960]  原來他們在出埃及入迦南的時候
[00:13:23.960 --> 00:13:26.920]  就已經有一個這樣的規則
[00:13:26.920 --> 00:13:29.560]  他說在你們所得為業的全地
[00:13:29.560 --> 00:13:31.920]  也要准人將地贖回
[00:13:31.920 --> 00:13:34.960]  你的弟兄若漸漸窮乏
[00:13:34.960 --> 00:13:38.160]  賣了幾分地業
[00:13:38.160 --> 00:13:40.160]  他至近的親屬
[00:13:40.160 --> 00:13:45.520]  就要來把弟兄所賣的贖回
[00:13:45.520 --> 00:13:47.840]  這個就是舊約的規矩
[00:13:47.840 --> 00:13:50.000]  因為神訂立了
[00:13:50.000 --> 00:13:55.080]  因為地那些有時候可能失修
[00:13:55.080 --> 00:13:58.520]  或者發生一些不幸
[00:13:58.520 --> 00:14:00.160]  可能會貧窮
[00:14:00.160 --> 00:14:02.000]  那麼人會賣地的
[00:14:02.000 --> 00:14:05.120]  但是在世間上面的物質
[00:14:05.120 --> 00:14:10.120]  物權的擁有是短暫的
[00:14:10.120 --> 00:14:13.960]  神不容許人將地永遠都變壞
[00:14:13.960 --> 00:14:17.840]  因為地在以色列人的觀念
[00:14:17.840 --> 00:14:22.800]  是連於家族的名字的
[00:14:22.800 --> 00:14:24.800]  如果他永遠賣了地
[00:14:24.800 --> 00:14:28.000]  他的家族就會永遠都貧窮
[00:14:28.000 --> 00:14:28.680]  第一
[00:14:28.680 --> 00:14:32.640]  第二就是他的名字都會消失
[00:14:32.640 --> 00:14:37.240]  那麼在聖經的角度來看
[00:14:37.240 --> 00:14:40.520]  這兩樣東西都不應該發生
[00:14:40.520 --> 00:14:42.960]  因為地是耶和華的產業
[00:14:42.960 --> 00:14:44.720]  既然是神賜的
[00:14:44.720 --> 00:14:47.520]  你不是代理人
[00:14:47.520 --> 00:14:49.200]  或者你是管家
[00:14:49.200 --> 00:14:50.840]  你就不應該永遠變壞
[00:14:50.840 --> 00:14:51.760]  神賜給你的東西
[00:14:51.760 --> 00:14:52.400]  你沒理由
[00:14:52.400 --> 00:14:53.520]  就是人家送個禮物給你
[00:14:53.520 --> 00:14:57.440]  你沒理由賣掉的
[00:14:57.440 --> 00:15:00.480]  那個是非常不尊重的
[00:15:00.480 --> 00:15:01.560]  禮物都上次是這樣
[00:15:01.560 --> 00:15:03.080]  何況那個地業本身
[00:15:03.080 --> 00:15:07.360]  是神給屬神的人的份
[00:15:07.360 --> 00:15:08.280]  神給你的東西
[00:15:08.280 --> 00:15:10.200]  你有沒有理由轉給別人
[00:15:10.200 --> 00:15:11.080]  神給你的恩典
[00:15:11.080 --> 00:15:12.360]  你有沒有理由轉給別人
[00:15:12.360 --> 00:15:14.040]  不應該的
[00:15:14.040 --> 00:15:15.280]  這是第一
[00:15:15.280 --> 00:15:18.360]  第二就是
[00:15:18.360 --> 00:15:20.240]  即使是貧窮
[00:15:20.240 --> 00:15:22.000]  即使在這個世間上面
[00:15:22.000 --> 00:15:23.280]  有些不幸的事情
[00:15:23.280 --> 00:15:24.880]  但不應該成為永遠
[00:15:24.880 --> 00:15:27.160]  應該有機會去reset
[00:15:27.160 --> 00:15:28.600]  英文來講是reset
[00:15:28.600 --> 00:15:30.960]  或者電腦來講是reboot
[00:15:30.960 --> 00:15:33.400]  就是可以重新開始
[00:15:33.400 --> 00:15:34.720]  所以在舊約聖經中
[00:15:34.720 --> 00:15:37.800]  就有近親救贖這個觀念
[00:15:37.800 --> 00:15:48.640]  或者在七七第五十年的時候
[00:15:48.640 --> 00:15:51.720]  那些地業即使賣了
[00:15:51.720 --> 00:15:53.840]  都可以重新歸還給原主
[00:15:53.840 --> 00:15:56.520]  以至到不會永遠貧窮的
[00:15:56.520 --> 00:16:00.120]  在這樣的制度之下
[00:16:00.120 --> 00:16:02.360]  這就是那個觀念
[00:16:02.360 --> 00:16:03.880]  那奈何米他們就死光了
[00:16:03.880 --> 00:16:06.880]  那些藍丁當然是窮到沒錢了
[00:16:06.880 --> 00:16:08.680]  現在就要賣地
[00:16:08.680 --> 00:16:09.480]  但賣地的時候
[00:16:09.480 --> 00:16:13.440]  所以根據利未記這個觀念
[00:16:13.440 --> 00:16:16.200]  就是他最近的親屬
[00:16:16.200 --> 00:16:19.560]  可以幫他贖回那個地
[00:16:19.560 --> 00:16:20.920]  買回來
[00:16:20.920 --> 00:16:22.400]  而買回來之後
[00:16:22.400 --> 00:16:25.080]  就把那個地還給那個寡婦
[00:16:25.080 --> 00:16:26.240]  或者還給那個家族
[00:16:26.240 --> 00:16:28.800]  以至家族就不會沒了命
[00:16:28.800 --> 00:16:31.360]  這個整個觀念其實是很好的
[00:16:31.360 --> 00:16:37.720]  就是令到即使有時你跌倒
[00:16:37.720 --> 00:16:39.880]  即是如果屬靈的情況來講
[00:16:39.880 --> 00:16:42.360]  或者你低落的時候
[00:16:42.360 --> 00:16:47.000]  有你身邊的人可以扶持你
[00:16:47.000 --> 00:16:48.600]  你的近親的家屬
[00:16:48.600 --> 00:16:49.960]  近親的可以成為你
[00:16:49.960 --> 00:16:51.680]  特別他用這個屬這個字
[00:16:51.680 --> 00:16:55.400]  或者他用那個屬redeemer
[00:16:55.400 --> 00:16:57.200]  如果英文有些聖經的翻譯
[00:16:57.200 --> 00:16:59.040]  就是redeemer這個字
[00:16:59.040 --> 00:17:03.000]  其實是救贖主的那個字來的
[00:17:03.000 --> 00:17:06.080]  而事實上耶穌基督就是屬了我們
[00:17:06.080 --> 00:17:07.440]  就是在聖經裡面說redeemer
[00:17:07.440 --> 00:17:08.800]  就是因為我們犯罪
[00:17:08.800 --> 00:17:12.920]  好像被賣給魔鬼被罪惡的盧卜
[00:17:12.920 --> 00:17:15.160]  而耶穌是救贖我們redeemer
[00:17:15.160 --> 00:17:17.720]  他用他的生命屬了我們
[00:17:17.720 --> 00:17:19.680]  所以整個的觀念就是
[00:17:19.680 --> 00:17:22.120]  在近親可以得到救贖
[00:17:22.120 --> 00:17:24.520]  當我們跌倒的時候
[00:17:24.520 --> 00:17:28.920]  是不是孤身一人
[00:17:28.920 --> 00:17:31.480]  是有人幫助
[00:17:31.480 --> 00:17:34.760]  到了新約聖經的時候就說到
[00:17:34.760 --> 00:17:36.120]  在你們當中
[00:17:36.120 --> 00:17:39.360]  如果有弟兄當中有軟弱的
[00:17:39.360 --> 00:17:41.400]  我們就要扶持他
[00:17:41.400 --> 00:17:43.920]  個人的重擔要互相擔當
[00:17:43.920 --> 00:17:47.520]  是加拿大書這樣說就是這樣的意思
[00:17:47.520 --> 00:17:49.760]  所以說回這裡就是
[00:17:49.760 --> 00:17:53.760]  所以這些規矩說清楚的時候
[00:17:53.760 --> 00:17:56.160]  你就知道其實是完全
[00:17:56.160 --> 00:18:01.400]  他們不是突然間走這些規矩出來
[00:18:01.400 --> 00:18:03.880]  其實他們是有這些規矩
[00:18:03.880 --> 00:18:06.280]  在舊約聖經出埃及入迦南的時候
[00:18:06.280 --> 00:18:07.760]  李未記已經有說
[00:18:07.760 --> 00:18:10.720]  但當然那個重點就是
[00:18:10.720 --> 00:18:12.960]  他們有沒有人做呢
[00:18:12.960 --> 00:18:15.320]  是成為一個疑問的
[00:18:15.320 --> 00:18:17.520]  因為很多人是不做的
[00:18:17.520 --> 00:18:18.760]  你窮就你窮
[00:18:18.760 --> 00:18:20.720]  就是要我贖你的地
[00:18:20.720 --> 00:18:26.160]  日子將到我要把人的種和生畜的種
[00:18:26.160 --> 00:18:30.520]  播種在以色列加和猶大加
[00:18:30.520 --> 00:18:32.440]  我先前怎樣留意
[00:18:32.440 --> 00:18:38.160]  將他們拔出 拆毀 毀壞 傾覆 俯害
[00:18:38.160 --> 00:18:43.200]  也必照樣將他們建立再直
[00:18:43.200 --> 00:18:46.400]  這是耶和華說的
[00:18:46.400 --> 00:18:49.280]  耶利米說很多的拆毀 傾覆 毀壞
[00:18:49.280 --> 00:18:51.680]  因為說到他們亡國
[00:18:51.680 --> 00:18:53.080]  但耶利米才知道
[00:18:53.080 --> 00:18:55.600]  也有一個盼望的信息
[00:18:55.600 --> 00:19:02.920]  就是神會留意將他們建立再直
[00:19:02.920 --> 00:19:04.720]  而這個建立再直
[00:19:04.720 --> 00:19:07.920]  正正就是他們用同一個字
[00:19:07.920 --> 00:19:14.960]  是願意路德在家庭當中可以建立
[00:19:14.960 --> 00:19:20.160]  這是一個非常之沒有盼望的
[00:19:20.160 --> 00:19:22.280]  拔出 拆毀 毀壞 傾覆
[00:19:22.280 --> 00:19:26.360]  這是非常之糟糕的
[00:19:26.360 --> 00:19:28.080]  是一個審判
[00:19:28.080 --> 00:19:31.320]  是一個罪惡的結果 苦果
[00:19:31.320 --> 00:19:34.400]  現在親自自己承擔的
[00:19:34.400 --> 00:19:37.880]  但神說 這一切會過去
[00:19:37.880 --> 00:19:44.840]  因為我會將屬我的人再一次建立起來
[00:19:44.840 --> 00:19:47.320]  而路德在某個程度上
[00:19:47.320 --> 00:19:50.760]  他的家族基本上也拔出 拆毀 毀壞
[00:19:50.760 --> 00:19:53.680]  傾覆 苦害了
[00:19:53.680 --> 00:19:54.560]  他們一家人
[00:19:54.560 --> 00:19:57.040]  你想想真是經歷的
[00:19:57.040 --> 00:19:58.320]  他們都是這樣
[00:19:58.320 --> 00:20:00.960]  但現在他們再一次經歷到
[00:20:00.960 --> 00:20:05.160]  神說我會留意將他們建立
[00:20:05.160 --> 00:20:08.400]  而正在他們見證的長老
[00:20:08.400 --> 00:20:09.760]  鄉親父老面前
[00:20:09.760 --> 00:20:12.280]  他們都是正正用這個名詞
[00:20:12.280 --> 00:20:15.480]  而更加有趣的
[00:20:15.480 --> 00:20:19.040]  就是他們繼續再說
[00:20:19.040 --> 00:20:21.840]  「願耶和華從者 少年的女子
[00:20:21.840 --> 00:20:24.840]  賜你後藥 使你家長他馬
[00:20:24.840 --> 00:20:29.760]  從猶大所生的法律師家一般」
[00:20:29.760 --> 00:20:39.240]  這裏說到在他馬的法律師家
[00:20:39.240 --> 00:20:41.720]  是甚麼意思呢
[00:20:41.720 --> 00:20:47.120]  就是有一個舊約的故事
[00:20:47.120 --> 00:20:48.440]  在舊約的時候
[00:20:48.440 --> 00:20:54.000]  猶大有三個兒子
[00:20:54.000 --> 00:20:58.640]  有三個兒子
[00:20:58.640 --> 00:21:00.720]  大兒子娶了一個老婆
[00:21:00.720 --> 00:21:02.600]  叫他馬
[00:21:02.600 --> 00:21:06.960]  但大兒子很不幸死了
[00:21:06.960 --> 00:21:08.520]  大兒子死了之後
[00:21:08.520 --> 00:21:12.120]  根據他們那時候的規矩
[00:21:12.120 --> 00:21:21.320]  小孩應該也娶了那個大嫂
[00:21:21.320 --> 00:21:24.800]  希望幫他大哥生個兒子
[00:21:24.800 --> 00:21:26.480]  留個名字
[00:21:26.480 --> 00:21:30.240]  但聖經說到那個第二兒子
[00:21:30.240 --> 00:21:35.280]  特意不想幫他大哥生兒子
[00:21:35.280 --> 00:21:38.160]  做些事就神不喜悅
[00:21:38.160 --> 00:21:41.960]  於是神也擊殺了他
[00:21:41.960 --> 00:21:43.920]  那個二兒子也死了
[00:21:43.920 --> 00:21:45.520]  猶大就心想
[00:21:45.520 --> 00:21:48.400]  這個女人是否黑褲上
[00:21:48.400 --> 00:21:52.240]  黑褲命弄死了兩個兒子
[00:21:52.240 --> 00:21:56.360]  於是第三個兒子就不敢嫁給他
[00:21:56.360 --> 00:22:00.520]  不敢叫第三個兒子娶這個女人
[00:22:00.520 --> 00:22:02.520]  那個女人就叫他馬
[00:22:02.520 --> 00:22:05.840]  於是在故事的時候發展
[00:22:05.840 --> 00:22:09.880]  有些事情在我們今時今日的道德標準
[00:22:09.880 --> 00:22:11.440]  都是很離譜的
[00:22:11.440 --> 00:22:17.840]  因為他馬知道他的公公
[00:22:17.840 --> 00:22:22.280]  即是他的第三兒子已經長大成人
[00:22:22.280 --> 00:22:27.880]  他知道他的公公不肯
[00:22:27.880 --> 00:22:32.440]  即是他的公公不肯讓他跟他結婚
[00:22:32.440 --> 00:22:35.680]  也不肯跟他的丈夫有後裔
