
[00:00:00.000 --> 00:00:03.760]  我們說的是保羅對提摩泰的勸告
[00:05:55.360 --> 00:05:56.360]  對不對?
[00:05:56.360 --> 00:05:58.360]  現在在網上多數說
[00:05:58.360 --> 00:06:01.360]  兄弟就是網上的朋友
[00:06:01.360 --> 00:06:03.360]  但是弟兄姊妹
[00:06:03.360 --> 00:06:05.360]  我們在禱告裏面
[00:06:05.360 --> 00:06:07.360]  我們要為人人
[00:06:07.360 --> 00:06:10.360]  不只是在你自己的生活圈子
[00:06:10.360 --> 00:06:11.360]  為所有的人
[00:06:11.360 --> 00:06:13.360]  所以一定我們教會裏面
[00:06:13.360 --> 00:06:15.360]  不單止為我們事工的需要
[00:06:15.360 --> 00:06:16.360]  為弟兄姊妹的需要
[00:06:16.360 --> 00:06:18.360]  我們為道
[00:06:18.360 --> 00:06:21.360]  接著保羅所提
[00:06:21.360 --> 00:06:23.360]  為君王和一切在位的
[00:06:23.360 --> 00:06:25.360]  都是要這樣
[00:06:25.360 --> 00:06:27.360]  令我們能夠敬虔
[00:06:27.360 --> 00:06:31.360]  端正地去道人
[00:06:31.360 --> 00:06:34.360]  為我們能夠敬虔
[00:06:34.360 --> 00:06:37.360]  端正地去道人
[00:06:37.360 --> 00:06:39.360]  如果說端正
[00:06:39.360 --> 00:06:42.360]  其實就是我們作為基督徒
[00:06:42.360 --> 00:06:44.360]  在我們道德裏面
[00:06:44.360 --> 00:06:46.360]  在我們操守裏面
[00:06:46.360 --> 00:06:47.360]  那份認真
[00:06:47.360 --> 00:06:49.360]  這裏說端正
[00:06:49.360 --> 00:06:50.360]  說的是我們行為
[00:06:50.360 --> 00:06:57.360]  在我們道德裏面的認真
[00:06:57.360 --> 00:07:01.360]  多不多為君王祈禱?
[00:07:01.360 --> 00:07:06.360]  大家會不會為特首去祈禱?
[00:07:06.360 --> 00:07:07.360]  這個世界上
[00:07:07.360 --> 00:07:10.360]  最有影響力的政治人物是誰?
[00:07:10.360 --> 00:07:14.360]  一般當然是美國總統
[00:07:14.360 --> 00:07:18.360]  一般是美國總統
[00:07:18.360 --> 00:07:24.360]  你會怎樣為習近平去祈禱?
[00:07:24.360 --> 00:07:29.360]  你怎樣為蔡英文去祈禱?
[00:07:29.360 --> 00:07:37.360]  你怎樣為689票選出的梁振英去祈禱?
[00:07:37.360 --> 00:07:41.360]  快要選美國總統關你甚麼事?
[00:07:41.360 --> 00:07:44.360]  但你會不會為他祈禱?
[00:07:44.360 --> 00:07:46.360]  你想希拉里選出
[00:07:46.360 --> 00:07:49.360]  還是特朗普選出?
[00:07:49.360 --> 00:07:51.360]  都不關你事
[00:07:51.360 --> 00:07:55.360]  其實特普朗選出都幾好玩
[00:07:55.360 --> 00:07:58.360]  都幾好玩
[00:07:58.360 --> 00:07:59.360]  很囂張
[00:07:59.360 --> 00:08:01.360]  我在紐約的時候
[00:08:01.360 --> 00:08:03.360]  經過他的公司大廈
[00:08:03.360 --> 00:08:07.360]  特登走入去看他的公司
[00:08:07.360 --> 00:08:08.360]  真的很厲害
[00:08:08.360 --> 00:08:09.360]  很囂張
[00:08:09.360 --> 00:08:12.360]  有權的人可以這麼囂張
[00:08:12.360 --> 00:08:14.360]  不可以有疑問
[00:08:14.360 --> 00:08:16.360]  不可以
[00:08:16.360 --> 00:08:19.360]  8964是一個暴動
[00:08:19.360 --> 00:08:20.360]  暴亂
[00:08:20.360 --> 00:08:22.360]  甚麼都押不出來
[00:08:22.360 --> 00:08:24.360]  但又有些美國人喜歡
[00:08:24.360 --> 00:08:25.360]  頂姐妹
[00:08:25.360 --> 00:08:29.360]  你會不會為君王和一切在位的人去祈禱?
[00:08:29.360 --> 00:08:36.360]  以至你能夠盡全端正平穩寧靜的生活?
[00:08:36.360 --> 00:08:38.360]  最近的生活是否平穩寧靜?
[00:08:38.360 --> 00:08:40.360]  我覺得這兩三年都不行
[00:08:40.360 --> 00:08:42.360]  我的兒女不回來吃飯
[00:08:42.360 --> 00:08:43.360]  他們回來吃飯
[00:08:43.360 --> 00:08:47.360]  我們在大桌子可以坐四五個人
[00:08:47.360 --> 00:08:48.360]  他們不回來吃飯
[00:08:48.360 --> 00:08:54.360]  我們夫妻就坐在茶几仔對著電視吃飯
[00:08:54.360 --> 00:08:55.360]  沒有話說
[00:08:55.360 --> 00:08:57.360]  已經幾十年了
[00:08:57.360 --> 00:09:00.360]  都有的
[00:09:00.360 --> 00:09:04.360]  對著電視
[00:09:04.360 --> 00:09:05.360]  看
[00:09:05.360 --> 00:09:09.360]  一報新聞見到梁振英出來
[00:09:09.360 --> 00:09:11.360]  爸爸關機
[00:09:11.360 --> 00:09:12.360]  轉台
[00:09:12.360 --> 00:09:17.360]  馬上要轉台去看其他節目
[00:09:17.360 --> 00:09:18.360]  不出來
[00:09:18.360 --> 00:09:20.360]  心裏很不平靜
[00:09:20.360 --> 00:09:21.360]  很不平衡
[00:09:21.360 --> 00:09:23.360]  不想聽到他說話
[00:09:23.360 --> 00:09:24.360]  頂姐妹
[00:09:24.360 --> 00:09:27.360]  這可能是今天香港人的處境
[00:09:27.360 --> 00:09:28.360]  頂姐妹
[00:09:28.360 --> 00:09:33.360]  我們可以怎樣為在上掌權的去禱告?
[00:09:33.360 --> 00:09:36.360]  這是我們一種學習
[00:09:36.360 --> 00:09:44.360]  自己的禱告生活有些時候都有不同的多樣性
[00:09:44.360 --> 00:09:47.360]  我跑步我會祈禱
[00:09:47.360 --> 00:09:51.360]  不過現在跑步有些年青人會戴著
[00:09:51.360 --> 00:09:55.360]  等著手機聽
[00:09:55.360 --> 00:09:57.360]  總之這裏繞著東西
[00:09:57.360 --> 00:09:59.360]  我覺得很不方便
[00:09:59.360 --> 00:10:01.360]  不過年青人是這樣
[00:10:01.360 --> 00:10:03.360]  不過我不會
[00:10:03.360 --> 00:10:05.360]  我跑步我會祈禱
[00:10:05.360 --> 00:10:08.360]  熬湯游水的時候一樣會祈禱
[00:10:08.360 --> 00:10:11.360]  吃完飯做完事
[00:10:11.360 --> 00:10:15.360]  師母先下去繞球場的圈
[00:10:15.360 --> 00:10:17.360]  她繞半個小時
[00:10:17.360 --> 00:10:18.360]  繞完圈
[00:10:18.360 --> 00:10:21.360]  她做完運動之後
[00:10:21.360 --> 00:10:24.360]  我們就走去看台上祈禱
[00:10:24.360 --> 00:10:28.360]  看台上很高
[00:10:28.360 --> 00:10:30.360]  小西灣的球場
[00:10:30.360 --> 00:10:33.360]  我們就走上去第七行
[00:10:33.360 --> 00:10:35.360]  第一二三行很嘈的
[00:10:35.360 --> 00:10:37.360]  免得被人聽到我們在祈禱
[00:10:37.360 --> 00:10:39.360]  我們走上去第七行
[00:10:39.360 --> 00:10:43.360]  第七行是不是很完全呢?
[00:10:43.360 --> 00:10:44.360]  我們走去第七行
[00:10:44.360 --> 00:10:45.360]  祈禱
[00:10:45.360 --> 00:10:49.360]  祈十五分鐘
[00:10:49.360 --> 00:10:51.360]  突然間有個想法
[00:10:51.360 --> 00:10:52.360]  最近
[00:10:52.360 --> 00:10:53.360]  祈禱
[00:10:53.360 --> 00:10:57.360]  這個是在臉書上啟發我的
[00:10:57.360 --> 00:10:59.360]  美國有個牧師
[00:10:59.360 --> 00:11:01.360]  在一個咖啡室裏面
[00:11:01.360 --> 00:11:05.360]  專為人祈禱
[00:11:05.360 --> 00:11:07.360]  Free Prayer
[00:11:07.360 --> 00:11:09.360]  我想到了
[00:11:09.360 --> 00:11:12.360]  現在我們商業中心
[00:11:12.360 --> 00:11:15.360]  現在張姑娘經常說
[00:11:15.360 --> 00:11:17.360]  林牧師你不用用卡都給你截了
[00:11:17.360 --> 00:11:20.360]  你不如給我一張卡吧
[00:11:20.360 --> 00:11:22.360]  我想現在我還在跟他們建立關係
[00:11:22.360 --> 00:11:24.360]  一個叫Rose
[00:11:24.360 --> 00:11:26.360]  一個叫MJ
[00:11:26.360 --> 00:11:28.360]  很熟的
[00:11:28.360 --> 00:11:30.360]  有一天如果我想
[00:11:30.360 --> 00:11:32.360]  你知不知道現在工作壓力很大
[00:11:32.360 --> 00:11:34.360]  動個牌
[00:11:34.360 --> 00:11:35.360]  動個牌
[00:11:35.360 --> 00:11:37.360]  我在看書
[00:11:37.360 --> 00:11:38.360]  喝咖啡的時候
[00:11:38.360 --> 00:11:39.360]  動個牌
[00:11:39.360 --> 00:11:40.360]  Free Prayer
[00:11:40.360 --> 00:11:43.360]  你猜有沒有得做呢?
[00:11:43.360 --> 00:11:45.360]  有沒有?
[00:11:45.360 --> 00:11:47.360]  行啊
[00:11:47.360 --> 00:11:50.360]  做商業科研的工作
[00:11:50.360 --> 00:11:51.360]  動個牌
[00:11:51.360 --> 00:11:52.360]  他不干涉我就可以了
[00:11:52.360 --> 00:11:54.360]  他就好像朋友般坐過來
[00:11:54.360 --> 00:11:57.360]  我就為他祈禱
[00:11:57.360 --> 00:11:59.360]  想想他
[00:11:59.360 --> 00:12:00.360]  弟子們
[00:12:00.360 --> 00:12:02.360]  當我們今天在生活裏面
[00:12:02.360 --> 00:12:04.360]  我們面對很多不同的需要
[00:12:04.360 --> 00:12:06.360]  原來祈禱是幫助我們在生活裏面
[00:12:06.360 --> 00:12:08.360]  我們去靠近我們的主
[00:12:08.360 --> 00:12:09.360]  我們的神
[00:12:09.360 --> 00:12:11.360]  當我們為萬人求的時候
[00:12:11.360 --> 00:12:13.360]  我們做教會就不要只是狹義
[00:12:13.360 --> 00:12:18.360]  為我們教會的需要去禱告
[00:12:18.360 --> 00:12:21.360]  保羅很清楚
[00:12:21.360 --> 00:12:23.360]  告訴提摩太子
[00:12:23.360 --> 00:12:25.360]  這個是可夢如臘的
[00:12:25.360 --> 00:12:27.360]  第三節他說
[00:12:27.360 --> 00:12:28.360]  這個是好的
[00:12:28.360 --> 00:12:29.360]  我們在救主神面前
[00:12:29.360 --> 00:12:30.360]  可夢如臘
[00:12:30.360 --> 00:12:32.360]  第四節
[00:12:32.360 --> 00:12:35.360]  他說我願人人都得救
[00:12:35.360 --> 00:12:36.360]  並且認識鎮尼
[00:12:36.360 --> 00:12:38.360]  因為當我們去禱告的時候
[00:12:38.360 --> 00:12:40.360]  我們所認知的只有一位神
[00:12:40.360 --> 00:12:42.360]  神和人之間只有一位宗父
[00:12:42.360 --> 00:12:46.360]  就是這位耶穌基督
[00:12:46.360 --> 00:12:48.360]  我們只可以向祂禱告
[00:12:48.360 --> 00:12:53.360]  因為在我們的生命裏面
[00:12:53.360 --> 00:12:55.360]  祂是我們單一的主
[00:12:55.360 --> 00:12:57.360]  單一的神
[00:12:57.360 --> 00:12:59.360]  然後第六節
[00:12:59.360 --> 00:13:06.360]  因為祂獻上自己作人人的屬價
[00:13:06.360 --> 00:13:07.360]  在適當的時候
[00:13:07.360 --> 00:13:09.360]  這件事已經證實了
[00:13:09.360 --> 00:13:11.360]  我為此奉派作傳道
[00:13:11.360 --> 00:13:12.360]  作仕途
[00:13:12.360 --> 00:13:14.360]  在信仰和真理上
[00:13:14.360 --> 00:13:16.360]  作愛邦人的教師
[00:13:16.360 --> 00:13:18.360]  我說的是真話
[00:13:18.360 --> 00:13:20.360]  不是說謊
[00:13:20.360 --> 00:13:22.360]  我說的是真的
[00:13:22.360 --> 00:13:23.360]  要強調
[00:13:23.360 --> 00:13:24.360]  我不是說謊
[00:13:24.360 --> 00:13:25.360]  我是真的
[00:13:25.360 --> 00:13:26.360]  為什麼?
[00:13:26.360 --> 00:13:28.360]  因為當時有些假師傅
[00:13:28.360 --> 00:13:31.360]  中傷了他
[00:13:31.360 --> 00:13:35.360]  有些假師傅說的話是假的
[00:13:35.360 --> 00:13:36.360]  所以他要強調
[00:13:36.360 --> 00:13:38.360]  他自己的身份
[00:13:38.360 --> 00:13:39.360]  他是作傳道的
[00:13:39.360 --> 00:13:41.360]  作仕途的
[00:13:41.360 --> 00:13:44.360]  一般說到基督的仕途
[00:13:44.360 --> 00:13:47.360]  就是見證主耶穌基督復活
[00:13:47.360 --> 00:13:49.360]  那一班門徒
[00:13:49.360 --> 00:13:51.360]  後期有雅各和保羅
[00:13:51.360 --> 00:13:53.360]  加入了他成為
[00:13:53.360 --> 00:13:55.360]  能夠見到主耶穌基督復活
[00:13:55.360 --> 00:13:57.360]  他們成為仕途
[00:13:57.360 --> 00:14:01.360]  當時一些假師傅
[00:14:01.360 --> 00:14:03.360]  質疑保羅的權柄
[00:14:03.360 --> 00:14:05.360]  提出挑戰
[00:14:05.360 --> 00:14:07.360]  所以他要強調
[00:14:07.360 --> 00:14:09.360]  我說的是真話
[00:14:09.360 --> 00:14:11.360]  不是說謊
[00:14:11.360 --> 00:14:13.360]  弟兄姊妹
[00:14:13.360 --> 00:14:16.360]  今天在我們的生活裡
[00:14:16.360 --> 00:14:18.360]  我想我們都很忙
[00:14:18.360 --> 00:14:20.360]  忙到連祈禱都少
[00:14:20.360 --> 00:14:22.360]  我們都少
[00:14:22.360 --> 00:14:24.360]  又或者我們不懂得如何祈禱
[00:14:24.360 --> 00:14:26.360]  祈禱來來去去都是為家人
[00:14:26.360 --> 00:14:27.360]  為教會
[00:14:27.360 --> 00:14:31.360]  我們的確需要為在上去禱告
[00:14:31.360 --> 00:14:35.360]  為社會的需要去祈禱
[00:14:35.360 --> 00:14:40.360]  為一些可能甚至完全不懂的人去禱告
[00:14:40.360 --> 00:14:42.360]  保羅說
[00:14:42.360 --> 00:14:44.360]  這是可夢與難
[00:14:44.360 --> 00:14:47.360]  這是表現了我們作為基督的門徒
[00:14:47.360 --> 00:14:48.360]  作為信徒
[00:14:48.360 --> 00:14:50.360]  和我們一份的敬虔
[00:14:50.360 --> 00:14:54.360]  倚靠和信服
[00:14:54.360 --> 00:14:59.360]  當羅馬時代的盛世
[00:14:59.360 --> 00:15:02.360]  當君王得信耶穌的時候
[00:15:02.360 --> 00:15:07.360]  福音就廣傳
[00:15:07.360 --> 00:15:09.360]  但是弟兄姊妹
[00:15:09.360 --> 00:15:10.360]  我們要知道
[00:15:10.360 --> 00:15:12.360]  無論得時不得時
[00:15:12.360 --> 00:15:14.360]  我們都要傳福音的時候
[00:15:14.360 --> 00:15:16.360]  我們一定要直著我們的祈禱
[00:15:16.360 --> 00:15:21.360]  我們沒有什麼可以倚靠去傳福音
[00:15:21.360 --> 00:15:23.360]  有些時候
[00:15:23.360 --> 00:15:25.360]  艱難的處境
[00:15:25.360 --> 00:15:28.360]  我們更需要多禱告
[00:15:28.360 --> 00:15:35.360]  這是保羅對提摩體的教導
[00:15:35.360 --> 00:15:40.360]  接著在第八節
[00:15:40.360 --> 00:15:42.360]  講男人是講一節
[00:15:42.360 --> 00:15:45.360]  我希望男人舉起聖傑的手
[00:15:45.360 --> 00:15:48.360]  隨處禱告
[00:15:48.360 --> 00:15:51.360]  不發怒
[00:15:51.360 --> 00:15:53.360]  不爭論
[00:15:53.360 --> 00:15:57.360]  如果我們單單是字面看
[00:15:57.360 --> 00:16:00.360]  我們男人每次祈禱都要舉手
[00:16:00.360 --> 00:16:02.360]  有些時候我是垂手
[00:16:02.360 --> 00:16:03.360]  有些時候是舉手
[00:16:03.360 --> 00:16:05.360]  有些時候是跪著祈
[00:16:05.360 --> 00:16:07.360]  有些時候是坐著祈
[00:16:07.360 --> 00:16:11.360]  有些時候是閉上眼祈
[00:16:11.360 --> 00:16:13.360]  有些時候是打開眼祈
[00:16:13.360 --> 00:16:15.360]  什麼時候打開眼祈?
[00:16:15.360 --> 00:16:17.360]  會不會覺得你不專心?
[00:16:17.360 --> 00:16:20.360]  行驅祈禱就要打開眼
[00:16:20.360 --> 00:16:21.360]  你明白嗎?
[00:16:21.360 --> 00:16:27.360]  我們偶爾都會行這一區西環
[00:16:27.360 --> 00:16:28.360]  你一路行
[00:16:28.360 --> 00:16:33.360]  就按感動為這一區不同的需要去祈禱
[00:16:33.360 --> 00:16:35.360]  見到一個執紙皮的婆婆
[00:16:35.360 --> 00:16:37.360]  你心裏可以默默祈禱
[00:16:37.360 --> 00:16:39.360]  兜過去江陸道西後邊
[00:16:39.360 --> 00:16:44.360]  嘩!這裏有這麼多偽神偶像
[00:16:44.360 --> 00:16:47.360]  你就為那個店鋪祈禱
[00:16:47.360 --> 00:16:49.360]  走到上面老人中心
[00:16:49.360 --> 00:16:51.360]  往下一點
[00:16:51.360 --> 00:16:52.360]  嘩!那裏有個壇
[00:16:52.360 --> 00:16:55.360]  你就為那個壇當中的人去祈禱
[00:16:55.360 --> 00:17:00.360]  行驅祈禱就不可以閉上眼
[00:17:00.360 --> 00:17:03.360]  閉上眼會跌倒
[00:17:03.360 --> 00:17:06.360]  一定要打開眼
[00:17:06.360 --> 00:17:08.360]  所以我們祈禱原來可以有不同的方式
[00:17:08.360 --> 00:17:14.360]  可以有不同的時間去禱告
[00:17:14.360 --> 00:17:18.360]  普萊爾德男人個個都祈禱
[00:17:18.360 --> 00:17:23.360]  弟兄你今年未回祈禱會就舉手
[00:17:23.360 --> 00:17:27.360]  快點回吧!合作一點
[00:17:27.360 --> 00:17:30.360]  你今日都未祈禱就舉手
[00:17:30.360 --> 00:17:32.360]  你可以不要舉
[00:17:32.360 --> 00:17:34.360]  我覺得你很誠實
[00:17:34.360 --> 00:17:35.360]  志偉
[00:17:35.360 --> 00:17:37.360]  我一定很疼愛你
[00:17:37.360 --> 00:17:39.360]  你很誠實
[00:17:39.360 --> 00:17:41.360]  你未祈禱我已經和你一起祈禱了
[00:17:41.360 --> 00:17:44.360]  你去了那裏?
[00:17:44.360 --> 00:17:47.360]  我出去了
[00:17:47.360 --> 00:17:55.360]  嘩!幸好我清醒
[00:17:55.360 --> 00:17:59.360]  所以弟兄我們一定要學怎樣去祈禱
[00:17:59.360 --> 00:18:07.360]  接著他說:不發怒,不爭論
[00:18:07.360 --> 00:18:13.360]  保羅作為男人他很明白男人的性情
[00:18:13.360 --> 00:18:16.360]  保羅作為男人他是猶太人
[00:18:16.360 --> 00:18:17.360]  他很理性
[00:18:17.360 --> 00:18:22.360]  理性的人都喜歡吵架
[00:18:22.360 --> 00:18:32.360]  有位牧師教會的弟兄平常沒什麼
[00:18:32.360 --> 00:18:38.360]  一開會就變了另一個人
[00:18:38.360 --> 00:18:40.360]  開會我們都會講說話
[00:18:40.360 --> 00:18:42.360]  講說話都會提出論據
[00:18:42.360 --> 00:18:47.360]  論據被人拒絕都好像不知怎樣
[00:18:47.360 --> 00:18:50.360]  一這樣被拒絕就吵架
[00:18:50.360 --> 00:18:52.360]  所以為什麼開會開得這麼長
[00:18:52.360 --> 00:18:55.360]  特別是浸信會
[00:18:55.360 --> 00:18:57.360]  爭論吧
[00:18:57.360 --> 00:19:00.360]  寧願我們不要爭論
[00:19:00.360 --> 00:19:04.360]  有時候我們去看這段經文的時候
[00:19:04.360 --> 00:19:08.360]  男人為什麼會生氣?
[00:19:08.360 --> 00:19:13.360]  男人為什麼會生氣?
[00:19:13.360 --> 00:19:17.360]  不被尊重
[00:19:17.360 --> 00:19:20.360]  壓力大
[00:19:20.360 --> 00:19:22.360]  子女不聽話
[00:19:22.360 --> 00:19:23.360]  又來?
[00:19:23.360 --> 00:19:27.360]  我們昨天先不要講這些
[00:19:27.360 --> 00:19:31.360]  為什麼會生氣?
[00:19:31.360 --> 00:19:33.360]  需要尊重
[00:19:33.360 --> 00:19:38.360]  例如外出吃飯
[00:19:38.360 --> 00:19:40.360]  你家裡的女人問你
[00:19:40.360 --> 00:19:43.360]  喜歡吃什麼?
[00:19:43.360 --> 00:19:47.360]  喜歡吃什麼?
[00:19:47.360 --> 00:19:48.360]  梅菜扣肉
[00:19:48.360 --> 00:19:50.360]  好肥好吃
[00:19:50.360 --> 00:19:53.360]  你問我給我吃吧
[00:19:53.360 --> 00:19:55.360]  我又不是經常吃
[00:19:55.360 --> 00:19:57.360]  就給我吃梅菜扣肉
[00:19:57.360 --> 00:19:58.360]  或者豆腐火腩
[00:19:58.360 --> 00:20:00.360]  對不對?
[00:20:00.360 --> 00:20:03.360]  是不是好吃?
[00:20:03.360 --> 00:20:06.360]  我們的浪漫
