
[00:00:00.000 --> 00:00:02.360]  這個題目我也把它改了
[00:05:55.780 --> 00:05:59.180]  或者嫁給韓國男人的問題
[00:05:59.180 --> 00:06:01.680]  親愛的丘子妹
[00:06:01.680 --> 00:06:05.280]  什麼是我們今天所渴望的中心
[00:06:05.280 --> 00:06:08.980]  神的國是我們所渴望的中心
[00:06:08.980 --> 00:06:13.080]  所以耶穌在他定十字架之後
[00:06:13.080 --> 00:06:14.280]  這裡告訴我們說
[00:06:14.280 --> 00:06:15.580]  他受害之後
[00:06:15.580 --> 00:06:19.080]  四十天之久跟門徒們顯現
[00:06:19.080 --> 00:06:25.780]  然後講說神國的事情
[00:06:25.780 --> 00:06:28.280]  他講的耶穌要升天之前
[00:06:28.280 --> 00:06:29.780]  有四十天的時間
[00:06:29.780 --> 00:06:30.780]  如果是你的話
[00:06:30.780 --> 00:06:31.780]  你想想看
[00:06:31.780 --> 00:06:33.780]  好像一個做父親的
[00:06:33.780 --> 00:06:35.780]  他要離開這個世界了
[00:06:35.780 --> 00:06:37.480]  他要把他的家人召聚起來
[00:06:37.480 --> 00:06:39.580]  他要講一些話給他們
[00:06:39.580 --> 00:06:42.580]  這個話是不是很重要
[00:06:42.580 --> 00:06:45.080]  他不會在那邊隨便的聊天
[00:06:45.080 --> 00:06:48.080]  哎呀 我跟你講
[00:06:48.080 --> 00:06:52.580]  實在是好久沒有吃到那個紅燒肉了
[00:06:52.580 --> 00:06:54.180]  那個五花的那個紅燒肉
[00:06:54.180 --> 00:06:55.380]  那叫什麼
[00:06:55.380 --> 00:06:58.880]  叫梅菜扣肉了
[00:06:58.880 --> 00:07:02.380]  他沒有那麼多時間講梅菜扣肉了
[00:07:02.380 --> 00:07:04.980]  他最重要的 最重要的要講什麼
[00:07:04.980 --> 00:07:06.080]  哎呀 兒子啊
[00:07:06.080 --> 00:07:08.580]  好好孝順你媽 是不是
[00:07:08.580 --> 00:07:10.280]  該怎麼樣 該怎麼樣 是不是
[00:07:10.280 --> 00:07:12.380]  他把重要事情交代他 是不是
[00:07:12.380 --> 00:07:13.480]  好 那親愛的兄弟們
[00:07:13.480 --> 00:07:15.380]  耶穌交代門徒們
[00:07:15.380 --> 00:07:16.580]  花了四十天的時間
[00:07:16.580 --> 00:07:19.280]  一直在講的是什麼事情
[00:07:19.280 --> 00:07:20.580]  這裡說什麼事情
[00:07:20.580 --> 00:07:22.780]  神國的事
[00:07:22.780 --> 00:07:27.180]  看到了嗎
[00:07:27.180 --> 00:07:30.680]  不僅僅是耶穌在講的是神國的事情
[00:07:30.680 --> 00:07:32.180]  門徒們
[00:07:32.180 --> 00:07:34.980]  當耶穌升天之後
[00:07:34.980 --> 00:07:37.680]  門徒們他們所講的呢
[00:07:37.680 --> 00:07:39.580]  這裡讓我們看見
[00:07:39.580 --> 00:07:44.580]  他說他們所傳講的是神國的福音
[00:07:44.580 --> 00:07:47.280]  天國的福音
[00:07:47.280 --> 00:07:50.480]  保羅也說我們進入神的國
[00:07:50.480 --> 00:07:53.980]  必須經歷許多的艱難
[00:07:53.980 --> 00:07:55.480]  所以進入哪裡啊
[00:07:55.480 --> 00:07:57.780]  又一次說進入神的國
[00:07:57.780 --> 00:08:02.280]  看到沒有
[00:08:02.280 --> 00:08:03.380]  我知道不容易
[00:08:03.380 --> 00:08:05.880]  因為有時候我們在跟別人在談道的時候
[00:08:05.880 --> 00:08:08.180]  你跟他講這個
[00:08:08.180 --> 00:08:11.580]  講天堂他比較聽得懂 是不是
[00:08:11.580 --> 00:08:14.180]  但是天堂也很容易被人家誤會
[00:08:14.180 --> 00:08:16.780]  因為佛教也講天堂 是吧
[00:08:16.780 --> 00:08:18.680]  那佛教講的天堂呢
[00:08:18.680 --> 00:08:23.780]  事實上是跟聖經所說的天國是大大不一樣的
[00:08:23.780 --> 00:08:25.880]  因此當你講天堂的時候
[00:08:25.880 --> 00:08:27.380]  我們特別我們華人同胞
[00:08:27.380 --> 00:08:29.780]  他很容易就想到是什麼
[00:08:29.780 --> 00:08:34.780]  那個西方極樂世界 有沒有
[00:08:34.780 --> 00:08:37.480]  所以盡量盡量好不好
[00:08:37.480 --> 00:08:38.780]  盡量我們對神的國
[00:08:38.780 --> 00:08:39.780]  我們要講神的國
[00:08:39.780 --> 00:08:41.080]  我們要讓他們知道說
[00:08:41.080 --> 00:08:43.080]  今天我們要去的是什麼地方
[00:08:43.080 --> 00:08:46.980]  我們要去的是天國
[00:08:46.980 --> 00:08:48.580]  是神的國
[00:08:48.580 --> 00:08:51.780]  所以耶穌所說的這個神的國
[00:08:51.780 --> 00:08:53.680]  就是我們所禱告的
[00:08:53.680 --> 00:08:55.180]  他教導我們要禱告
[00:08:55.180 --> 00:08:57.780]  神的國要降臨
[00:08:57.780 --> 00:09:00.880]  換句話說神的國來了沒有
[00:09:00.880 --> 00:09:03.480]  神的國現在來了沒有
[00:09:03.480 --> 00:09:05.280]  來了沒有
[00:09:05.280 --> 00:09:07.480]  沒有
[00:09:07.480 --> 00:09:08.880]  沒有
[00:09:08.880 --> 00:09:16.280]  那為什麼耶穌說神的國就在你們中間呢
[00:09:16.280 --> 00:09:21.080]  所以神的國來了嗎
[00:09:21.080 --> 00:09:22.180]  李南唐 弟兄姊妹
[00:09:22.180 --> 00:09:24.580]  出去這個主題一定要弄清楚
[00:09:24.580 --> 00:09:26.080]  你不要在這邊裝懂
[00:09:26.080 --> 00:09:28.080]  一定要弄清楚好不好
[00:09:28.080 --> 00:09:29.880]  給你一個神學的用詞
[00:09:29.880 --> 00:09:34.580]  這個叫做 already but not yet
[00:09:34.580 --> 00:09:36.980]  神的國已經來了
[00:09:36.980 --> 00:09:43.080]  但是還沒有完全的實現
[00:09:43.080 --> 00:09:46.280]  換句話說也可以用另外一個用詞說
[00:09:46.280 --> 00:09:48.580]  神的國有兩個
[00:09:48.580 --> 00:09:51.880]  一個是準備時期的國度
[00:09:51.880 --> 00:09:55.080]  另外一個是實現的國度
[00:09:55.080 --> 00:09:58.580]  現在我們是在一個準備的國度
[00:09:58.580 --> 00:10:01.980]  好像一個做新娘的準備要結婚是不是
[00:10:01.980 --> 00:10:03.380]  你說他結婚沒有
[00:10:03.380 --> 00:10:04.780]  沒有
[00:10:04.780 --> 00:10:07.380]  但是他已經怎麼樣
[00:10:07.380 --> 00:10:09.880]  他已經預備要結婚了
[00:10:09.880 --> 00:10:11.680]  懂這個意思嗎
[00:10:11.680 --> 00:10:14.780]  神的國已經來了
[00:10:14.780 --> 00:10:16.280]  already
[00:10:16.280 --> 00:10:16.880]  為什麼呢
[00:10:16.880 --> 00:10:20.680]  因為凡是先接受耶穌基督為主的
[00:10:20.680 --> 00:10:23.080]  讓主耶穌基督在你心中掌權的人
[00:10:23.080 --> 00:10:25.680]  請你舉手
[00:10:25.680 --> 00:10:26.780]  確定啊
[00:10:26.780 --> 00:10:28.880]  請問神的國在哪裡
[00:10:28.880 --> 00:10:30.480]  來摸摸你的心
[00:10:30.480 --> 00:10:32.180]  神的國就在你的心裡
[00:10:32.180 --> 00:10:33.680]  耶穌說的就是這個意思
[00:10:33.680 --> 00:10:40.180]  神的國就在你的心裡
[00:10:40.180 --> 00:10:41.880]  神的國有沒有在你的家裡
[00:10:41.880 --> 00:10:43.480]  有沒有
[00:10:43.480 --> 00:10:44.980]  有嗎
[00:10:44.980 --> 00:10:46.880]  你如果老公還不在
[00:10:46.880 --> 00:10:48.480]  不算
[00:10:48.480 --> 00:10:52.680]  不是你的老公如果還沒信主不算
[00:10:52.680 --> 00:10:54.680]  你們家還有人還沒信主不算
[00:10:54.680 --> 00:10:55.580]  懂我意思嗎
[00:10:55.580 --> 00:10:57.080]  所以很重要
[00:10:57.080 --> 00:11:00.880]  你要讓神的國在你的家裡面
[00:11:00.880 --> 00:11:02.080]  臨到你們的家
[00:11:02.080 --> 00:11:06.080]  你的家都要讓耶穌接受耶穌為主
[00:11:06.080 --> 00:11:09.380]  讓祂來掌權
[00:11:09.380 --> 00:11:10.980]  對於我們已經信主的家庭
[00:11:10.980 --> 00:11:13.180]  這也是一個很重要的提醒
[00:11:13.180 --> 00:11:16.680]  當你說神的國就在我們家的時候
[00:11:16.680 --> 00:11:18.980]  那是什麼意思
[00:11:18.980 --> 00:11:21.980]  是誰說了算
[00:11:21.980 --> 00:11:24.280]  神說了算
[00:11:24.280 --> 00:11:25.880]  是不是
[00:11:25.880 --> 00:11:29.080]  不是老婆你說了算
[00:11:29.080 --> 00:11:36.280]  不要拿世界上面的話來壓我
[00:11:36.280 --> 00:11:39.080]  聽老婆的話總是對
[00:11:39.080 --> 00:11:43.680]  什麼什麼什麼的
[00:11:43.680 --> 00:11:47.480]  神教說的話 神說的話
[00:11:47.480 --> 00:11:48.180]  是不是
[00:11:48.180 --> 00:11:49.480]  做丈夫的也要學習
[00:11:49.480 --> 00:11:52.180]  雖然神設立丈夫做在家中的頭
[00:11:52.180 --> 00:11:54.780]  但是你這個頭要屬靈
[00:11:54.780 --> 00:11:57.080]  你這個頭不要歪來歪去
[00:11:57.080 --> 00:11:57.980]  你這個頭不要
[00:11:57.980 --> 00:12:00.680]  只是世界上的東西很道理很懂
[00:12:00.680 --> 00:12:03.080]  但是對屬靈的道理都不懂
[00:12:03.080 --> 00:12:06.080]  這樣子的頭你很難帶領家的
[00:12:06.080 --> 00:12:08.680]  好嗎
[00:12:08.680 --> 00:12:11.080]  如果你旁邊是弟兄跟他說
[00:12:11.080 --> 00:12:16.880]  你要做屬靈的頭
[00:12:16.880 --> 00:12:19.280]  屬靈的頭讓耶穌的話
[00:12:19.280 --> 00:12:22.380]  讓主的話來作為你的行事為人的標準
[00:12:22.380 --> 00:12:23.780]  當你這樣行的時候
[00:12:23.780 --> 00:12:25.580]  你就能夠把這個家
[00:12:25.580 --> 00:12:26.780]  帶在主的裡面
[00:12:26.780 --> 00:12:29.880]  這個家就能夠讓神的國
[00:12:29.880 --> 00:12:34.680]  在這裡臨到我們中間
[00:12:34.680 --> 00:12:36.180]  好了
[00:12:36.180 --> 00:12:38.480]  那我們對神的國
[00:12:38.480 --> 00:12:41.080]  請問清楚了 清楚了嗎
[00:12:41.080 --> 00:12:42.880]  你渴望嗎
[00:12:42.880 --> 00:12:45.380]  你渴望神的國降臨嗎
[00:12:45.380 --> 00:12:46.380]  可是你知道嗎
[00:12:46.380 --> 00:12:50.480]  為什麼尾巴之間爭執不斷
[00:12:50.480 --> 00:12:53.180]  這個牽連的仇恨
[00:12:53.180 --> 00:12:55.180]  在那個地方打來打去
[00:12:55.180 --> 00:12:56.480]  你知道這個東西
[00:12:56.480 --> 00:12:59.880]  跟這個非常有關係
[00:12:59.880 --> 00:13:04.080]  跟門徒門曾經問過耶穌的一個問題
[00:13:04.080 --> 00:13:04.780]  很有關係
[00:13:04.780 --> 00:13:06.480]  我們來讀這節聖經好不好
[00:13:06.480 --> 00:13:08.480]  史讀行傳一章第六節
[00:13:08.480 --> 00:13:09.980]  我們一起來讀
[00:13:09.980 --> 00:13:19.680]  他們聚集的時候問耶穌說
[00:13:19.680 --> 00:13:22.980]  這一段聖經的上下文是這樣
[00:13:22.980 --> 00:13:26.080]  當主耶穌在史讀行傳第一章第三節
[00:13:26.080 --> 00:13:27.180]  那你提到說
[00:13:27.180 --> 00:13:28.580]  耶穌受害之後
[00:13:28.580 --> 00:13:32.280]  四十天之久跟他們講說神國的事情
[00:13:32.280 --> 00:13:33.680]  對不對
[00:13:33.680 --> 00:13:35.280]  好了 接著呢
[00:13:35.280 --> 00:13:35.980]  這裡就說
[00:13:35.980 --> 00:13:39.480]  當他們又聚集的時候
[00:13:39.480 --> 00:13:41.580]  他們就問耶穌了
[00:13:41.580 --> 00:13:43.780]  換句話說 你想想看
[00:13:43.780 --> 00:13:45.580]  這四十天他們在那邊聽
[00:13:45.580 --> 00:13:46.680]  不曉得在哪裡
[00:13:46.680 --> 00:13:47.480]  不曉得在哪裡
[00:13:47.480 --> 00:13:48.480]  可能也許在馬可樓
[00:13:48.480 --> 00:13:49.580]  也許在哪個地方
[00:13:49.580 --> 00:13:50.980]  耶穌跟他們一直在那邊講
[00:13:50.980 --> 00:13:52.280]  講了四十天
[00:13:52.280 --> 00:13:54.080]  好像是門徒訓練一樣
[00:13:54.080 --> 00:13:55.780]  額外加把
[00:13:55.780 --> 00:13:56.880]  四十天跟他們講
[00:13:56.880 --> 00:13:58.080]  講說神國的事情
[00:13:58.080 --> 00:13:59.680]  講說將來怎麼樣怎麼樣
[00:13:59.680 --> 00:14:00.580]  講完了
[00:14:00.580 --> 00:14:01.480]  然後呢
[00:14:01.480 --> 00:14:03.480]  好了 散會是不是
[00:14:03.480 --> 00:14:05.480]  結果他們又聚集的時候
[00:14:05.480 --> 00:14:07.880]  耶穌跟他們在一起的時候
[00:14:07.880 --> 00:14:11.180]  他們問了自己這個問題
[00:14:11.180 --> 00:14:11.880]  他們說主啊
[00:14:11.880 --> 00:14:19.080]  你復興以色列國就在這時候嗎
[00:14:19.080 --> 00:14:20.480]  請問他們有沒有說
[00:14:20.480 --> 00:14:21.680]  主啊
[00:14:21.680 --> 00:14:23.480]  你的國
[00:14:23.480 --> 00:14:27.180]  怎麼樣子可以降臨呢
[00:14:27.180 --> 00:14:30.580]  神的國什麼時候會降臨呢
[00:14:30.580 --> 00:14:32.380]  他有沒有問這個問題
[00:14:32.380 --> 00:14:32.880]  沒有
[00:14:32.880 --> 00:14:34.380]  他問什麼問題
[00:14:34.380 --> 00:14:35.580]  他說主啊
[00:14:35.580 --> 00:14:40.980]  你復興以色列國就在這時候嗎
[00:14:40.980 --> 00:14:44.880]  門徒們跟耶穌跟了三年半
[00:14:44.880 --> 00:14:46.880]  還經過耶穌復活之後
[00:14:46.880 --> 00:14:48.180]  加碼四十天
[00:14:48.180 --> 00:14:52.480]  再跟他們講神國的事
[00:14:52.480 --> 00:14:55.180]  還是搞不懂
[00:14:55.180 --> 00:14:55.980]  所以想到這裡
[00:14:55.980 --> 00:14:59.180]  我就心裡面很得安慰
[00:14:59.180 --> 00:15:03.680]  你有沒有安慰啊
[00:15:03.680 --> 00:15:05.280]  門訊都已經上完了
[00:15:05.280 --> 00:15:09.380]  LT都已經上完了
[00:15:09.380 --> 00:15:13.680]  還是搞不懂
[00:15:13.680 --> 00:15:17.980]  你可以拿門徒們來當擋箭牌了
[00:15:17.980 --> 00:15:18.780]  現在就準備
[00:15:18.780 --> 00:15:19.480]  你看了沒有
[00:15:19.480 --> 00:15:21.480]  為什麼門徒們還搞不清楚
[00:15:21.480 --> 00:15:24.480]  因為從舊約時代
[00:15:24.480 --> 00:15:26.780]  舊約聖經裡面
[00:15:26.780 --> 00:15:28.980]  以色列人就一直期待
[00:15:28.980 --> 00:15:34.380]  先知裡面所預表的那一位彌賽亞要來
[00:15:34.380 --> 00:15:36.180]  當彌賽亞要來的時候
[00:15:36.180 --> 00:15:39.780]  他要復興倒塌的
[00:15:39.780 --> 00:15:41.880]  恢復大衛倒塌的帳目
[00:15:41.880 --> 00:15:43.880]  他要興起以色列家
[00:15:43.880 --> 00:15:46.980]  所以他們想像的是一個政治性的
[00:15:46.980 --> 00:15:50.080]  一個以色列國家的復興
[00:15:50.080 --> 00:15:50.680]  強大
[00:15:50.680 --> 00:15:54.180]  你懂我意思嗎
[00:15:54.180 --> 00:15:59.580]  所以當門徒們這樣子問的時候
[00:15:59.580 --> 00:16:00.580]  耶穌有沒有說
[00:16:00.580 --> 00:16:02.480]  哎呀
[00:16:02.480 --> 00:16:05.480]  你問得真好啊
[00:16:05.480 --> 00:16:08.480]  有沒有
[00:16:08.480 --> 00:16:09.480]  到了第八節
[00:16:09.480 --> 00:16:11.980]  耶穌怎麼說
[00:16:11.980 --> 00:16:12.680]  第七節
[00:16:12.680 --> 00:16:14.780]  耶穌有點責備他們
[00:16:14.780 --> 00:16:15.880]  父所訂的日期時候
[00:16:15.880 --> 00:16:17.880]  不是你們可以知道的
[00:16:17.880 --> 00:16:20.380]  但第八節說什麼
[00:16:20.380 --> 00:16:22.580]  士林降臨在你們身上
[00:16:22.580 --> 00:16:23.480]  你們就必得到人力
[00:16:23.480 --> 00:16:26.480]  必要在耶路撒冷猶太群的撒瑪利亞
[00:16:26.480 --> 00:16:31.880]  直到第幾做我的見證
[00:16:31.880 --> 00:16:33.580]  耶路撒冷一直到第幾做我的見證
[00:16:33.580 --> 00:16:36.280]  是在講什麼
[00:16:36.280 --> 00:16:38.980]  講神國的事情
[00:16:38.980 --> 00:16:41.180]  傳講天國的福音
[00:16:41.180 --> 00:16:43.280]  對不對
[00:16:43.280 --> 00:16:44.480]  所以他們說
[00:16:44.480 --> 00:16:45.780]  以色列國主啊
[00:16:45.780 --> 00:16:48.380]  你復興以色列國什麼時候啊
[00:16:48.380 --> 00:16:50.480]  就在這個時候嗎
[00:16:50.480 --> 00:16:53.280]  is right now
[00:16:53.280 --> 00:16:55.380]  where is the time
[00:16:55.380 --> 00:16:58.980]  is right
[00:16:58.980 --> 00:17:02.080]  所以你瞭解到猶太人
[00:17:02.080 --> 00:17:04.680]  整個的思想觀念是這樣子
[00:17:04.680 --> 00:17:07.680]  所以我要跟大家稍微反彈一下
[00:17:07.680 --> 00:17:09.880]  因為這個主題在網路上面
[00:17:09.880 --> 00:17:12.980]  衝刺著許許多多的說法
[00:17:12.980 --> 00:17:16.280]  基本上可以分兩種說法
[00:17:16.280 --> 00:17:19.980]  但是你大概看到的多數的說法
[00:17:19.980 --> 00:17:22.680]  是我今天要介紹給你這個
[00:17:22.680 --> 00:17:24.780]  但是這一個說法
[00:17:24.780 --> 00:17:25.880]  我要告訴你
[00:17:25.880 --> 00:17:32.480]  這個說法是不對的
[00:17:32.480 --> 00:17:34.480]  1948年的時候
[00:17:34.480 --> 00:17:39.280]  5月14號以色列復國
[00:17:39.280 --> 00:17:41.680]  在福音派的教會裡面
[00:17:41.680 --> 00:17:43.180]  特別是前遷徙年
[00:17:43.180 --> 00:17:46.280]  末世論裡面有前遷徙年這一派
[00:17:46.280 --> 00:17:53.580]  他們把這個當作是耶穌基督
[00:17:53.580 --> 00:17:55.880]  預言當中一個非常重要的
[00:17:55.880 --> 00:17:57.280]  就是聖經裡面預言一個
[00:17:57.280 --> 00:17:59.380]  非常重要的一個應驗
[00:17:59.380 --> 00:18:01.380]  也表明一件事情
[00:18:01.380 --> 00:18:04.880]  就是耶穌基督快來了
[00:18:04.880 --> 00:18:10.480]  他們用這個來作為一個指標性的
[00:18:10.480 --> 00:18:12.580]  但是親愛的同學們
[00:18:12.580 --> 00:18:16.380]  我想那個預言是不是這樣子的
[00:18:16.380 --> 00:18:18.380]  一個要照這樣解釋
[00:18:18.380 --> 00:18:20.480]  那個還值得上去
[00:18:20.480 --> 00:18:23.580]  可是以色列復國這件事情
[00:18:23.580 --> 00:18:27.380]  是整個為什麼中東的紛爭
[00:18:27.380 --> 00:18:29.180]  直到今天紛爭不斷的一個
[00:18:29.180 --> 00:18:31.480]  很重要的原因
[00:18:31.480 --> 00:18:33.680]  以色列復國之後
[00:18:33.680 --> 00:18:39.180]  接著馬上阿拉伯國就要來打他了
[00:18:39.180 --> 00:18:40.180]  然後你看看後面
[00:18:40.180 --> 00:18:43.080]  一連串的戰爭對不對
[00:18:43.080 --> 00:18:44.680]  這個六日戰爭等等
[00:18:44.680 --> 00:18:46.180]  以色列一步一步一步的
[00:18:46.180 --> 00:18:50.980]  在每一場戰爭都打勝
[00:18:50.980 --> 00:18:52.380]  那問題解決沒有
[00:18:52.380 --> 00:18:53.680]  沒有
[00:18:53.680 --> 00:18:56.480]  因為以色列的目標也沒達成
[00:18:56.480 --> 00:18:57.980]  他期望的是什麼
[00:18:57.980 --> 00:19:01.080]  他期望整個巴勒斯坦
[00:19:01.080 --> 00:19:02.680]  那一塊的土地
[00:19:02.680 --> 00:19:04.980]  也就是舊約聖經所說的
[00:19:04.980 --> 00:19:07.680]  Promised Land
[00:19:07.680 --> 00:19:08.980]  有沒有
[00:19:08.980 --> 00:19:12.280]  他們認為那個是上帝給他們的
[00:19:12.280 --> 00:19:14.780]  我們來看看
[00:19:14.780 --> 00:19:17.380]  兩種關於以色列的
[00:19:17.380 --> 00:19:18.980]  這種基督徒的觀點
