
[00:00:00.000 --> 00:00:02.800]  各位弟兄姊妹,讓我們再次同心祈禱
[00:04:27.500 --> 00:04:29.900]  怎樣可以傳開呢
[00:04:29.900 --> 00:04:32.860]  我們再回到經文那裏看看
[00:04:32.860 --> 00:04:37.660]  以賽亞書第52章的背景是講些什麼呢
[00:04:37.660 --> 00:04:40.460]  在第52章裏面
[00:04:40.460 --> 00:04:42.780]  聽到信息的一班人
[00:04:42.780 --> 00:04:46.220]  是落在一個被擄的環境當中
[00:04:46.220 --> 00:04:48.860]  他們離開了自己的家園
[00:04:48.860 --> 00:04:51.500]  何時能夠回到故鄉
[00:04:51.500 --> 00:04:53.100]  是遙遙無期
[00:04:53.100 --> 00:04:54.380]  沒有時間表
[00:04:54.380 --> 00:04:57.500]  沒有人知道那個日子何時會出現
[00:04:57.500 --> 00:05:01.100]  這個只不過是先知一個預告
[00:05:01.100 --> 00:05:02.460]  告訴大家
[00:05:02.460 --> 00:05:05.580]  將會有這樣的一天出現
[00:05:05.580 --> 00:05:07.580]  但是在眼前
[00:05:07.580 --> 00:05:09.180]  是廢墟
[00:05:09.180 --> 00:05:11.180]  是頹垣敗瓦
[00:05:11.180 --> 00:05:13.500]  大家只能夠去想像
[00:05:13.500 --> 00:05:16.540]  亦都帶著一種半信半疑的心
[00:05:16.540 --> 00:05:19.020]  來聽先知所講的
[00:05:19.020 --> 00:05:20.780]  究竟將來的警方
[00:05:20.780 --> 00:05:25.660]  是否真的會像先知所講的一樣會發生會出現呢
[00:05:25.660 --> 00:05:27.020]  我們要知道
[00:05:27.020 --> 00:05:30.300]  以色列人他們被強大的巴比倫帝國
[00:05:30.300 --> 00:05:32.700]  波斯帝國來消滅
[00:05:32.700 --> 00:05:34.300]  被人統治
[00:05:34.300 --> 00:05:36.220]  不能夠獨立自主
[00:05:36.220 --> 00:05:37.820]  是亡國奴
[00:05:37.820 --> 00:05:39.660]  精英份子
[00:05:39.660 --> 00:05:42.700]  被擄離開家鄉
[00:05:42.700 --> 00:05:44.460]  他們在外面沒有能力
[00:05:44.460 --> 00:05:46.700]  去再次建立勢力
[00:05:46.700 --> 00:05:50.860]  對於這個強大的帝國構成威脅
[00:05:50.860 --> 00:05:53.900]  留在家鄉的就是一些老弱者
[00:05:53.900 --> 00:05:57.260]  再加上一些外邦人的殖民
[00:05:57.260 --> 00:06:01.900]  所以他們根本沒有力量去推翻帝國的統治者
[00:06:01.900 --> 00:06:05.980]  先知將一個報喜訊的景象
[00:06:05.980 --> 00:06:08.060]  放在大家的眼前
[00:06:08.060 --> 00:06:10.700]  而這個喜訊是什麼呢
[00:06:10.700 --> 00:06:15.100]  這個喜訊就在第七節最後那句講了
[00:06:15.100 --> 00:06:17.900]  就是你的上帝作王了
[00:06:17.900 --> 00:06:21.340]  不是由帝國的君王繼續去統治
[00:06:21.340 --> 00:06:25.180]  而是你們所相信的上帝
[00:06:25.180 --> 00:06:27.740]  你們祖先一直來到去
[00:06:27.740 --> 00:06:31.740]  從如今都是相信的上帝作王了
[00:06:31.740 --> 00:06:34.780]  這個消息就好像告訴他們
[00:06:34.780 --> 00:06:38.540]  一位君王帶著打勝仗的軍隊
[00:06:38.540 --> 00:06:39.980]  海船而歸
[00:06:39.980 --> 00:06:41.980]  敵人要投降
[00:06:41.980 --> 00:06:44.460]  這個當然是一個好的消息
[00:06:44.460 --> 00:06:47.820]  聽到的人反應應該是十分的熱烈
[00:06:47.820 --> 00:06:49.820]  但是作為亡國奴
[00:06:49.820 --> 00:06:52.060]  他們日思夜想的
[00:06:52.060 --> 00:06:54.060]  就是怎樣可以復國
[00:06:54.060 --> 00:06:56.780]  怎樣可以再次的自主
[00:06:56.780 --> 00:06:59.660]  這個身份是相當的重要
[00:06:59.660 --> 00:07:02.460]  因為這個是民族的尊嚴
[00:07:02.460 --> 00:07:05.020]  不去被人統治
[00:07:05.020 --> 00:07:09.020]  他們要由他們自己的君王去統治自己
[00:07:09.020 --> 00:07:14.220]  他們要肯定上帝繼續保守帶領他們
[00:07:14.220 --> 00:07:17.580]  他們亦都會去問自己的國家
[00:07:17.580 --> 00:07:20.860]  為何會搞到如此的地步
[00:07:20.860 --> 00:07:23.100]  落得這樣的收場
[00:07:23.100 --> 00:07:26.220]  他們原本是上帝所揀選的民族
[00:07:26.220 --> 00:07:29.020]  身份是非常的優越
[00:07:29.020 --> 00:07:32.380]  但是今日國家被滅亡
[00:07:32.380 --> 00:07:34.380]  多麼大的羞辱
[00:07:34.380 --> 00:07:36.380]  多麼大的痛苦
[00:07:36.380 --> 00:07:39.100]  怎樣可以去面對呢?
[00:07:39.100 --> 00:07:45.020]  這個就是當時聽到訊息的這班以色列的百姓
[00:07:45.020 --> 00:07:47.020]  先知要讓百姓知道
[00:07:47.020 --> 00:07:50.060]  在秘魯的日子滿足之後
[00:07:50.060 --> 00:07:52.780]  上帝作王
[00:07:52.780 --> 00:07:55.340]  上帝作王這個消息
[00:07:55.340 --> 00:07:58.060]  要到處去傳開
[00:07:58.060 --> 00:08:02.220]  大家將會看見一個非常美麗的圖畫
[00:08:02.220 --> 00:08:03.740]  為著國家
[00:08:03.740 --> 00:08:06.940]  為著自己的民族有一個新的開始
[00:08:06.940 --> 00:08:08.940]  來到歡欣酌揚
[00:08:08.940 --> 00:08:11.740]  因為困苦的日子要結束了
[00:08:11.740 --> 00:08:13.740]  大家都得到安慰
[00:08:13.740 --> 00:08:16.940]  終於可以來到去唱歌
[00:08:16.940 --> 00:08:18.460]  不過大家留意
[00:08:18.460 --> 00:08:21.580]  在經文的第九節怎樣說呢?
[00:08:21.580 --> 00:08:24.220]  耶路撒冷的廢墟
[00:08:24.220 --> 00:08:27.020]  要出聲一同歡唱
[00:08:27.020 --> 00:08:29.820]  因為耶和華安慰了他的百姓
[00:08:29.820 --> 00:08:33.020]  救贖了耶路撒冷
[00:08:33.020 --> 00:08:37.180]  在廢墟當中一同歡唱
[00:08:37.180 --> 00:08:39.420]  當耶路撒冷仍然是
[00:08:39.420 --> 00:08:42.140]  頹垣敗瓦廢墟的時候
[00:08:42.140 --> 00:08:45.820]  竟然有心情來到去唱歌
[00:08:45.820 --> 00:08:48.780]  這是一個很強烈的對比
[00:08:48.780 --> 00:08:50.380]  大家想想
[00:08:50.380 --> 00:08:54.620]  剛才我們的小朋友在這個地方唱歌的時候
[00:08:54.620 --> 00:08:58.620]  你是否感受到這種很高興很雀躍的心情
[00:08:58.620 --> 00:09:00.860]  尤其是當中有很多家長
[00:09:00.860 --> 00:09:03.100]  這麼難得拍下來
[00:09:03.100 --> 00:09:06.300]  回到家裡播完又再播
[00:09:06.300 --> 00:09:08.060]  偶爾又拿出來看看
[00:09:08.060 --> 00:09:12.060]  都覺得非常開心
[00:09:12.060 --> 00:09:15.740]  但是在這個地方這麼美麗
[00:09:15.740 --> 00:09:19.420]  在這個環境這麼安全、這麼舒服
[00:09:19.420 --> 00:09:22.060]  我們當然可以一同來到去歡唱
[00:09:22.060 --> 00:09:24.620]  一同感受到那種喜悅
[00:09:24.620 --> 00:09:27.020]  但如果大家看見這個地方
[00:09:27.020 --> 00:09:28.620]  是頹垣敗瓦
[00:09:28.620 --> 00:09:30.620]  你坐在這個地方
[00:09:30.620 --> 00:09:32.460]  雖然看似安全
[00:09:32.460 --> 00:09:35.100]  但是周圍其實有很多的威脅
[00:09:35.100 --> 00:09:36.620]  你可以想像
[00:09:36.620 --> 00:09:41.340]  你會不會都有剛才那種的心情呢?
[00:09:41.340 --> 00:09:46.140]  在一個這樣看上去沒有希望的環境當中
[00:09:46.140 --> 00:09:49.580]  我們怎麼可能會有心情來到去唱歌
[00:09:49.580 --> 00:09:52.380]  或者欣賞別人去唱歌
[00:09:52.380 --> 00:09:58.220]  或者怎麼可能會帶到一種高興的共鳴呢?
[00:09:58.220 --> 00:10:00.620]  其實這一種的情景
[00:10:00.620 --> 00:10:04.620]  跟我們今時今日都有幾分的相似
[00:10:04.620 --> 00:10:06.700]  在這個聖誕
[00:10:06.700 --> 00:10:09.420]  我們去跟別人說「聖誕快樂」
[00:10:09.420 --> 00:10:12.060]  其實都不是很容易
[00:10:12.060 --> 00:10:15.820]  所以有時候我都會轉說「聖誕平安」
[00:10:15.820 --> 00:10:17.580]  都不要說快樂
[00:10:17.580 --> 00:10:21.020]  如果我們有平安已經是很重要
[00:10:21.020 --> 00:10:22.620]  能夠在艱難的時候
[00:10:22.620 --> 00:10:24.700]  未見到改變的時候
[00:10:24.700 --> 00:10:27.420]  可以來到去歌唱
[00:10:27.420 --> 00:10:30.540]  可以仍然感受到那份平安
[00:10:30.540 --> 00:10:34.540]  其實就是讓我們去換一個不同的心境
[00:10:34.540 --> 00:10:38.140]  去看待這個環境
[00:10:38.140 --> 00:10:41.980]  在等待上帝拯救的漫長的日子當中
[00:10:41.980 --> 00:10:44.540]  可以保持信心
[00:10:44.540 --> 00:10:47.340]  其實是一個很大的挑戰和考驗
[00:10:47.340 --> 00:10:50.380]  而聖經不斷要讓我們知道
[00:10:50.380 --> 00:10:53.260]  唯有這樣的忍耐等候
[00:10:53.260 --> 00:10:56.700]  才有機會見到這一天到來
[00:10:56.700 --> 00:10:58.860]  在這一天未到之前
[00:10:58.860 --> 00:11:01.980]  我們繼續會預告這個好的消息
[00:11:01.980 --> 00:11:04.620]  並不是一個不切實際的幻想
[00:11:04.620 --> 00:11:07.980]  而是一種信心的展現
[00:11:07.980 --> 00:11:11.020]  因為看著廢墟
[00:11:11.020 --> 00:11:14.300]  我們可能會有埋怨
[00:11:14.300 --> 00:11:17.500]  我們埋怨誰搞成這樣
[00:11:17.500 --> 00:11:20.060]  誰是罪魁禍首
[00:11:20.060 --> 00:11:24.220]  誰應該受到這個指責
[00:11:24.220 --> 00:11:28.060]  我們會有憤恨
[00:11:28.060 --> 00:11:32.700]  以色列人去憤恨外邦的帝國
[00:11:32.700 --> 00:11:35.500]  將他們的家園盡毀
[00:11:35.500 --> 00:11:38.780]  將他們擄去陌生之地
[00:11:38.780 --> 00:11:41.500]  令他們家散人亡
[00:11:41.500 --> 00:11:44.460]  帶著很多的憤恨
[00:11:44.460 --> 00:11:46.940]  亦都會有自責
[00:11:46.940 --> 00:11:51.260]  為何我們不能夠保衛我們自己的家園
[00:11:51.260 --> 00:11:54.540]  為何我們是上帝子民的身份
[00:11:54.540 --> 00:11:57.900]  現在變成亡國奴
[00:11:57.900 --> 00:11:59.980]  看著廢墟
[00:11:59.980 --> 00:12:04.540]  每一個人都可能覺得自己都有這個責任
[00:12:04.540 --> 00:12:06.140]  不過最重要的
[00:12:06.140 --> 00:12:08.940]  就是我們不能夠失去信心
[00:12:08.940 --> 00:12:11.500]  不能夠失去喜樂
[00:12:11.500 --> 00:12:13.420]  所以能夠歡暢
[00:12:13.420 --> 00:12:16.220]  這就是信仰給我們的提醒
[00:12:16.220 --> 00:12:18.780]  亦都是信仰給我們的力量
[00:12:18.780 --> 00:12:23.260]  不因著眼前的困境來改變
[00:12:23.260 --> 00:12:25.100]  當我們說高興快樂
[00:12:25.100 --> 00:12:27.260]  可能是因為外在的環境
[00:12:27.260 --> 00:12:29.580]  來幫助我們、刺激我們
[00:12:29.580 --> 00:12:32.540]  所以我們有一種高興快樂的感覺
[00:12:32.540 --> 00:12:34.940]  但當基督徒說喜樂的時候
[00:12:34.940 --> 00:12:37.980]  我們能夠由心而發來唱歌
[00:12:37.980 --> 00:12:41.260]  是因為我們對上帝有信心
[00:12:41.260 --> 00:12:44.220]  我們知道上帝沒有將我們丟下
[00:12:44.220 --> 00:12:46.860]  仍然是看顧
[00:12:46.860 --> 00:12:48.300]  仍然是掌管
[00:12:48.300 --> 00:12:52.460]  只不過是這個時間未到
[00:12:52.460 --> 00:12:55.100]  基督徒帶著這種信心
[00:12:55.100 --> 00:12:57.500]  所以在聖誕的時候
[00:12:57.500 --> 00:13:01.260]  我們就要將這個好的消息傳開
[00:13:01.260 --> 00:13:05.180]  我們透過傳統的聖誕詩歌
[00:13:05.180 --> 00:13:07.500]  透過不同的信息
[00:13:07.500 --> 00:13:13.260]  將耶穌基督來到的消息要告訴別人
[00:13:13.260 --> 00:13:16.700]  以往有些人是有一種誤會
[00:13:16.700 --> 00:13:19.980]  說基督徒報佳音的「佳」
[00:13:19.980 --> 00:13:22.220]  他以為是佳道上的「佳」
[00:13:22.220 --> 00:13:26.700]  因為基督徒、小朋友穿上天使的衣服
[00:13:26.700 --> 00:13:28.860]  在街上唱歌
[00:13:28.860 --> 00:13:31.580]  所以佳音是指佳道的「佳」
[00:13:31.580 --> 00:13:33.260]  但其實不是
[00:13:33.260 --> 00:13:35.020]  在聖經大家可以看到
[00:13:35.020 --> 00:13:37.820]  《耳措亞書》第52章第7至1開始
[00:13:37.820 --> 00:13:39.980]  報佳音的「佳」
[00:13:39.980 --> 00:13:42.700]  是指好的意思
[00:13:42.700 --> 00:13:45.020]  不是在佳道上
[00:13:45.020 --> 00:13:47.340]  所以這種誤會
[00:13:47.340 --> 00:13:50.300]  是因為我們以為在街上唱歌
[00:13:50.300 --> 00:13:51.660]  才會報佳音
[00:13:51.660 --> 00:13:52.620]  不是
[00:13:52.620 --> 00:13:56.540]  而是當我們將這個好的消息傳開的時候
[00:13:56.540 --> 00:13:58.140]  這就是佳音
[00:13:58.140 --> 00:14:00.940]  一個好的消息
[00:14:00.940 --> 00:14:05.020]  這種做法何時開始呢?
[00:14:05.020 --> 00:14:07.660]  最早的時期
[00:14:07.660 --> 00:14:09.740]  在公元的五世紀
[00:14:09.740 --> 00:14:13.260]  當時基督教在羅馬帝國的管治下
[00:14:13.260 --> 00:14:15.100]  已經成為了國教
[00:14:15.100 --> 00:14:19.180]  民間就已經有這種報佳音的習慣
[00:14:19.180 --> 00:14:22.860]  就是將基督降生的消息傳開
[00:14:22.860 --> 00:14:25.180]  到了十四世紀的時候
[00:14:25.180 --> 00:14:26.940]  這個報佳音
[00:14:26.940 --> 00:14:28.300]  到了英國
[00:14:28.300 --> 00:14:30.140]  到了德國的地方
[00:14:30.140 --> 00:14:32.780]  更加是相當的流行
[00:14:32.780 --> 00:14:34.860]  而當時的報佳音的方式
[00:14:34.860 --> 00:14:37.020]  就不只是純粹唱歌
[00:14:37.020 --> 00:14:39.420]  有載歌載舞
[00:14:39.420 --> 00:14:42.060]  根據歷史學家的研究
[00:14:42.060 --> 00:14:43.340]  早期的報佳音
[00:14:43.340 --> 00:14:46.140]  他們除了唱頌一些聖誕的詩歌
[00:14:46.140 --> 00:14:48.060]  而這些聖誕詩歌很多時候
[00:14:48.060 --> 00:14:49.900]  是用民間的歌曲
[00:14:49.900 --> 00:14:52.060]  譜上一些新詞
[00:14:52.060 --> 00:14:54.300]  當然就是和聖誕有關
[00:14:54.300 --> 00:14:55.260]  接著呢
[00:14:55.260 --> 00:14:56.860]  當一路唱的時候
[00:14:56.860 --> 00:14:59.980]  有多的人就會圍著跳舞
[00:14:59.980 --> 00:15:01.820]  也有教會
[00:15:01.820 --> 00:15:03.660]  在聖誕的時候
[00:15:03.660 --> 00:15:05.420]  在露天的地方
[00:15:05.420 --> 00:15:07.500]  上演一些所謂的神劇
[00:15:07.500 --> 00:15:09.900]  就像我們小朋友來表演聖經
[00:15:09.900 --> 00:15:11.660]  透過話劇的方式
[00:15:11.660 --> 00:15:16.060]  重演昔日基督降生的情況
[00:15:16.060 --> 00:15:19.260]  所以我們在聖誕崇拜的時候
[00:15:19.260 --> 00:15:20.860]  就會再做一次
[00:15:20.860 --> 00:15:23.820]  讓大家重溫去經歷
[00:15:23.820 --> 00:15:25.980]  耶穌基督的降生
[00:15:25.980 --> 00:15:30.140]  報佳音並不是一個演出
[00:15:30.140 --> 00:15:33.660]  報佳音是一個提醒
[00:15:33.660 --> 00:15:35.260]  是告訴別人
[00:15:35.260 --> 00:15:36.460]  我們作為基督徒
[00:15:36.460 --> 00:15:39.100]  我們繼續為這個世界去守望
[00:15:39.100 --> 00:15:40.220]  要讓人知道
[00:15:40.220 --> 00:15:42.940]  基督是會再回來
[00:15:42.940 --> 00:15:44.220]  而最重要的
[00:15:44.220 --> 00:15:46.940]  並不是單單唱一些什麼詩歌
[00:15:46.940 --> 00:15:49.660]  是不是我們陣容夠鼎盛
[00:15:49.660 --> 00:15:50.940]  最重要的就是
[00:15:50.940 --> 00:15:52.940]  每一個站出來的人
[00:15:52.940 --> 00:15:54.060]  他們的生命
[00:15:54.060 --> 00:15:56.380]  能不能夠將這個好的消息
[00:15:56.380 --> 00:15:58.940]  來去演繹
[00:15:58.940 --> 00:16:01.340]  我們怎樣將這個好的消息
[00:16:01.340 --> 00:16:02.700]  去演繹呢
[00:16:02.700 --> 00:16:05.900]  就是透過我們每一個人的生命
[00:16:05.900 --> 00:16:08.940]  今天在我們這個聖誕崇拜的當中
[00:16:08.940 --> 00:16:10.940]  我們有小朋友
[00:16:10.940 --> 00:16:13.820]  有大人來接受洗禮
[00:16:13.820 --> 00:16:15.260]  有一些青年人
[00:16:15.260 --> 00:16:16.620]  他們會走堅信禮
[00:16:16.620 --> 00:16:19.500]  因為他們小時候已經受了洗
[00:16:19.500 --> 00:16:21.100]  現在他們長大了
[00:16:21.100 --> 00:16:23.020]  他們很清楚要去表明
[00:16:23.020 --> 00:16:25.100]  他們和上帝之間的關係
[00:16:25.100 --> 00:16:27.420]  所以接受這個堅信禮
[00:16:27.420 --> 00:16:30.780]  也有我們一些在教會裡面的姐妹
[00:16:30.780 --> 00:16:32.460]  他們走鑽會禮
[00:16:32.460 --> 00:16:35.340]  他們已經在其他的教會受了洗
[00:16:35.340 --> 00:16:39.340]  他們鑽會加入成為這個教會的一份子
[00:16:39.340 --> 00:16:41.100]  他們每一個生命
[00:16:41.100 --> 00:16:44.220]  無論是大人或是小朋友
[00:16:44.220 --> 00:16:48.380]  都是這個好的消息的一個證明
[00:16:48.380 --> 00:16:52.540]  在他們的身上有不同的經歷
[00:16:52.540 --> 00:16:56.860]  實實在在經歷上帝的恩典
[00:16:56.860 --> 00:17:00.380]  所以他們可以來去作這個見證
[00:17:00.380 --> 00:17:02.460]  他們走出來本身
[00:17:02.460 --> 00:17:06.460]  就是一個好的消息
[00:17:06.460 --> 00:17:10.940]  哪些人最期待好的消息呢?
[00:17:10.940 --> 00:17:15.420]  當然所有的人都期待
[00:17:15.420 --> 00:17:17.820]  耶穌基督來到的時候
[00:17:17.820 --> 00:17:20.700]  對於無權無勢的人來說
[00:17:20.700 --> 00:17:22.780]  是一個好的消息
[00:17:22.780 --> 00:17:26.380]  因為耶穌在什麼地方出生呢?
[00:17:26.380 --> 00:17:29.740]  在一個馬槽裡面
[00:17:29.740 --> 00:17:32.620]  我們重演這個聖景
[00:17:32.620 --> 00:17:38.140]  沒辦法將馬槽的氣味再重演出來
[00:17:38.140 --> 00:17:41.180]  但大家可以去想像
[00:17:41.180 --> 00:17:43.580]  如果是一個很骯髒
[00:17:43.580 --> 00:17:45.580]  真的有很多氣味的地方
[00:17:45.580 --> 00:17:48.780]  你猜剛才那些小朋友會不會這麼開心呢?
[00:17:48.780 --> 00:17:51.740]  肯定可能已經大叫了
[00:17:51.740 --> 00:17:53.900]  大家去到一些地方很骯髒的時候
[00:17:53.900 --> 00:17:56.540]  可能已經覺得很不舒服
[00:17:56.540 --> 00:17:59.420]  但耶穌的出生就是一個這樣的地方
[00:17:59.420 --> 00:18:01.980]  無權無勢的人
[00:18:01.980 --> 00:18:05.420]  上帝並沒有忽略
[00:18:05.420 --> 00:18:06.860]  並沒有放棄
[00:18:06.860 --> 00:18:11.420]  甚至乎刻意選擇跟他們一起
[00:18:11.420 --> 00:18:16.300]  選擇在這樣的環境出生和經歷
[00:18:16.300 --> 00:18:18.620]  有權有勢的人
[00:18:18.620 --> 00:18:22.460]  當然不是被上帝去批評
[00:18:22.460 --> 00:18:25.820]  或者是來去指責
[00:18:25.820 --> 00:18:27.420]  有權有勢的人
[00:18:27.420 --> 00:18:30.460]  能夠知道他們掌握的這一切
[00:18:30.460 --> 00:18:33.820]  是要來成為別人的祝福
[00:18:33.820 --> 00:18:38.700]  而不是顧著自己去享受一切的美好
[00:18:38.700 --> 00:18:41.260]  如果他們只顧著自己的話
[00:18:41.260 --> 00:18:46.220]  當然他們也逃不過將來上帝的審判
[00:18:46.220 --> 00:18:47.820]  我們每一個人
[00:18:47.820 --> 00:18:51.740]  都是等待著救主的降臨
[00:18:51.740 --> 00:18:53.500]  各位弟兄姊妹
[00:18:53.500 --> 00:18:57.020]  今天我們看到周圍的情況
[00:18:57.020 --> 00:19:00.860]  可能令到我們沒辦法去歡暢
[00:19:00.860 --> 00:19:04.460]  沒辦法令到我們覺得很安心
[00:19:04.460 --> 00:19:05.980]  但我們知道
[00:19:05.980 --> 00:19:08.860]  昔日先知給我們的
[00:19:08.860 --> 00:19:11.900]  以色人所聽到的訊息
[00:19:11.900 --> 00:19:14.300]  是你的上帝作王
[00:19:14.300 --> 00:19:16.140]  這一句話
[00:19:16.140 --> 00:19:20.220]  經歷了這麼多的日子之後
[00:19:20.220 --> 00:19:23.740]  仍然有它的真實性
[00:19:23.740 --> 00:19:25.500]  有它的果效
[00:19:25.500 --> 00:19:27.020]  這個預告
[00:19:27.020 --> 00:19:30.460]  仍然在我們今天的生命裏面出現
[00:19:30.460 --> 00:19:32.540]  因為我們每一個人的生命
[00:19:32.540 --> 00:19:36.060]  應該都是由上帝來作王
[00:19:36.060 --> 00:19:39.820]  所以我們就帶著這個生命的見證
[00:19:39.820 --> 00:19:43.420]  來將這個消息傳開
[00:19:43.420 --> 00:19:45.900]  讓其他人看見的時候
[00:19:45.900 --> 00:19:50.140]  他們所看見的並不是眼前廢墟的一片
[00:19:50.140 --> 00:19:54.300]  而是看見生命仍然是有可能
[00:19:54.300 --> 00:19:58.380]  當我們繼續來等待上帝的日子
[00:19:58.380 --> 00:20:01.100]  我們必定會見到這個拯救
[00:20:01.100 --> 00:20:04.780]  也必定能夠一同的歡暢
