
[00:00:00.000 --> 00:00:01.640]  讓我們來讀一段經文
[00:01:55.280 --> 00:01:57.080]  但是我們看見雖然如此
[00:01:57.080 --> 00:01:59.280]  保羅在剛纔所讀的這一段經文
[00:01:59.280 --> 00:02:00.880]  很清楚地告訴我們說
[00:02:00.880 --> 00:02:06.480]  物要傳到無論得時或不得時
[00:02:06.480 --> 00:02:07.480]  換句話說
[00:02:07.480 --> 00:02:09.680]  無論這是一個很方便的時刻
[00:02:09.680 --> 00:02:11.680]  或是不方便的時刻
[00:02:11.680 --> 00:02:13.280]  無論這是很順利的環境
[00:02:13.280 --> 00:02:15.280]  或是一個不順利的環境
[00:02:15.280 --> 00:02:19.680]  無論如何我們總是要傳福音
[00:02:19.680 --> 00:02:21.680]  那你說我們怎麼樣在這樣一個
[00:02:21.680 --> 00:02:24.080]  充滿艱難的環境的時候
[00:02:24.080 --> 00:02:29.680]  能夠突破逆境來擴展神國呢?
[00:02:29.680 --> 00:02:32.080]  今天早上從三方面跟大家分享
[00:02:32.080 --> 00:02:33.280]  第一個
[00:02:33.280 --> 00:02:37.680]  一定要重新僞身於宣教的使命
[00:02:37.680 --> 00:02:42.080]  要重新僞身於宣教的使命
[00:02:42.080 --> 00:02:43.480]  你知道今天很多時候
[00:02:43.480 --> 00:02:45.480]  當我們想到大使命的時候
[00:02:45.480 --> 00:02:48.880]  我們總以爲那是初代教會的事情
[00:02:48.880 --> 00:02:50.880]  但事實上主的大使命
[00:02:50.880 --> 00:02:52.880]  不但是給初代教會的
[00:02:52.880 --> 00:02:55.880]  更是給整體的教會
[00:02:55.880 --> 00:02:58.280]  是個歷史歷代的教會
[00:02:58.280 --> 00:03:01.280]  也是給每一間教會
[00:03:01.280 --> 00:03:04.080]  今天我們與初代教會
[00:03:04.080 --> 00:03:07.680]  是同屬一個基督的身體
[00:03:07.680 --> 00:03:09.480]  基督沒有兩個身體
[00:03:09.480 --> 00:03:10.680]  是初代教會的身體
[00:03:10.680 --> 00:03:12.080]  或者是現今教會的身體
[00:03:12.080 --> 00:03:14.880]  基督只有一個身體
[00:03:14.880 --> 00:03:16.680]  今天我們與初代教會
[00:03:16.680 --> 00:03:19.480]  同領受一位聖靈
[00:03:19.480 --> 00:03:20.680]  使徒獻第一章第八節
[00:03:20.680 --> 00:03:22.080]  很清楚告訴我們
[00:03:22.080 --> 00:03:23.680]  聖靈降臨在你們身上
[00:03:23.680 --> 00:03:25.480]  你就必得着能力
[00:03:25.480 --> 00:03:26.680]  必要在耶路撒冷
[00:03:26.680 --> 00:03:28.480]  猶太全地和撒瑪利亞
[00:03:28.480 --> 00:03:29.880]  直到什麼地級
[00:03:29.880 --> 00:03:31.280]  就是我們了
[00:03:31.280 --> 00:03:33.280]  來做神的見證
[00:03:33.280 --> 00:03:37.480]  我們是在主的大使命的心意當中
[00:03:37.480 --> 00:03:39.880]  所以今天我們跟初代教會
[00:03:39.880 --> 00:03:43.880]  是領受同一個使命
[00:03:43.880 --> 00:03:46.280]  第二點你要知道這個使命
[00:03:46.280 --> 00:03:48.680]  是有傳承性的
[00:03:48.680 --> 00:03:50.480]  約翰福音第四章三十七節
[00:03:50.480 --> 00:03:52.280]  是個非常有意思的經文
[00:03:52.280 --> 00:03:53.680]  耶穌在這裏說
[00:03:53.680 --> 00:03:54.680]  俗語說
[00:03:54.680 --> 00:03:56.880]  納人撒種 這人收割
[00:03:56.880 --> 00:04:00.080]  這話可見的是真的
[00:04:00.080 --> 00:04:01.880]  你說這句話真的很有意思
[00:04:01.880 --> 00:04:03.080]  本來不是應該
[00:04:03.080 --> 00:04:06.280]  納人撒種 納人收割纔對嗎
[00:04:06.280 --> 00:04:07.880]  本來就是應該這樣子
[00:04:07.880 --> 00:04:09.280]  可是爲什麼這裏卻說
[00:04:09.280 --> 00:04:11.880]  納人撒種 這人收割
[00:04:11.880 --> 00:04:13.880]  好像很不公平
[00:04:13.880 --> 00:04:18.280]  居然耶穌還說這話可見的是真的
[00:04:18.280 --> 00:04:20.680]  這是什麼意思呢
[00:04:20.680 --> 00:04:21.880]  意思就是
[00:04:21.880 --> 00:04:23.280]  我們是在收割
[00:04:23.280 --> 00:04:26.280]  上一代的人所撒的種子
[00:04:26.280 --> 00:04:30.080]  而我們也需要爲下一代來撒種
[00:04:30.080 --> 00:04:33.080]  好讓他們也能夠來收割
[00:04:33.080 --> 00:04:35.680]  使命是有傳承性的
[00:04:35.680 --> 00:04:39.280]  是一代又一代的
[00:04:39.280 --> 00:04:41.480]  你知道去年被阻街區的
[00:04:41.480 --> 00:04:44.680]  德國的佈道家Reinhard Bonnke
[00:04:44.680 --> 00:04:48.680]  他是長年在非洲做佈道工作的
[00:04:48.680 --> 00:04:50.680]  他自己曾經做見證
[00:04:50.680 --> 00:04:53.080]  他說在1986年的時候
[00:04:53.080 --> 00:04:57.080]  有一次他在非洲一個地方佈道
[00:04:57.080 --> 00:04:58.880]  在那次佈道大會當中
[00:04:58.880 --> 00:05:02.880]  總共有35萬人決志
[00:05:02.880 --> 00:05:04.080]  我沒說錯
[00:05:04.080 --> 00:05:05.680]  你也沒聽錯
[00:05:05.680 --> 00:05:07.080]  你要知道他的佈道會
[00:05:07.080 --> 00:05:10.480]  從來不是在什麼大的球場體育場舉行
[00:05:10.480 --> 00:05:12.280]  因爲沒有任何體育場
[00:05:12.280 --> 00:05:15.080]  能夠容納得下這麼多人
[00:05:15.080 --> 00:05:17.080]  每次在他佈道會的時候
[00:05:17.080 --> 00:05:20.080]  在佈道會之前幾個月
[00:05:20.080 --> 00:05:23.280]  他們就要找到一個很空曠的地區
[00:05:23.280 --> 00:05:25.880]  去砍樹除草
[00:05:25.880 --> 00:05:29.680]  來預備一個聚會的空間
[00:05:29.680 --> 00:05:32.480]  他們聚會的時候是沒有椅子的
[00:05:32.480 --> 00:05:34.880]  每一個人都是站着
[00:05:34.880 --> 00:05:38.280]  一場聚會可以數十萬人
[00:05:38.280 --> 00:05:43.680]  透過巨大的音響設備來傳遞信息
[00:05:43.680 --> 00:05:48.680]  而那天晚上當所有的聚會都結束了
[00:05:48.680 --> 00:05:52.480]  他坐在自己的帳篷裏面休息的時候
[00:05:52.480 --> 00:05:55.680]  他就讀到李文斯頓的日記
[00:05:55.680 --> 00:05:58.080]  他發現在100年前的時候
[00:05:58.080 --> 00:06:01.680]  李文斯頓就是在他所佈道的地方
[00:06:01.680 --> 00:06:03.880]  開始傳福音的
[00:06:03.880 --> 00:06:06.880]  李文斯頓的日記上這樣寫的
[00:06:06.880 --> 00:06:11.080]  他說現在可以說是個福音的黑暗時期
[00:06:11.080 --> 00:06:14.480]  無論我怎麼傳都看不見什麼結果
[00:06:14.480 --> 00:06:17.480]  但是我相信100年之後
[00:06:17.480 --> 00:06:20.080]  有神的僕人會來到這裏
[00:06:20.080 --> 00:06:24.080]  他將會看見大豐收
[00:06:24.080 --> 00:06:26.080]  然後邦基讀到這裏
[00:06:26.080 --> 00:06:28.680]  他的眼淚就掉下來了
[00:06:28.680 --> 00:06:31.080]  因爲在100年之後
[00:06:31.080 --> 00:06:37.880]  他正是站在這個李文斯頓曾經傳福音的地方
[00:06:37.880 --> 00:06:41.280]  他就聽見主的聲音對他說
[00:06:41.280 --> 00:06:47.480]  你是走在上一代宣教士的血與淚當中的
[00:06:47.480 --> 00:06:48.280]  弟兄姐妹
[00:06:48.280 --> 00:06:51.280]  大使命是有傳承性的
[00:06:51.280 --> 00:06:53.280]  一代又一代
[00:06:53.280 --> 00:06:56.480]  我們需要順服神的呼召
[00:06:56.480 --> 00:06:58.880]  我們看見一代又一代
[00:06:58.880 --> 00:07:02.080]  需要順服神的呼召去撒種
[00:07:02.080 --> 00:07:05.080]  甚至當你看不見任何的結果
[00:07:05.080 --> 00:07:08.280]  你還是要去順服去撒種
[00:07:08.280 --> 00:07:13.080]  一代又一代需要順服神的呼召去收割
[00:07:13.080 --> 00:07:16.080]  就算你說又不是我撒的種與我何干
[00:07:16.080 --> 00:07:19.880]  你還是要順服神去收割
[00:07:19.880 --> 00:07:23.880]  你知道今天在教會里面常常有錯誤的觀念
[00:07:23.880 --> 00:07:27.080]  錯誤的觀念是宣教不是我的事情
[00:07:27.080 --> 00:07:29.480]  宣教是宣教士的事情
[00:07:29.480 --> 00:07:32.080]  宣教是宣教機構的事情
[00:07:32.080 --> 00:07:35.080]  我們只是本地教會
[00:07:35.080 --> 00:07:37.280]  不需要太多的參與
[00:07:37.280 --> 00:07:38.680]  但事實上弟兄姐妹
[00:07:38.680 --> 00:07:42.880]  教會乃是基督的身體
[00:07:42.880 --> 00:07:44.080]  我請問你
[00:07:44.080 --> 00:07:47.080]  做一個身體最重要一件事是什麼
[00:07:47.080 --> 00:07:49.080]  做一個身體最重要一件事情
[00:07:49.080 --> 00:07:51.880]  就應當是做頭要做的事情
[00:07:51.880 --> 00:07:52.880]  不是嗎
[00:07:52.880 --> 00:07:55.480]  身體就要順服頭的指揮
[00:07:55.480 --> 00:07:58.280]  整體才能發揮功能
[00:07:58.280 --> 00:08:00.680]  同樣今天教會是基督的身體
[00:08:00.680 --> 00:08:01.480]  我請問你
[00:08:01.480 --> 00:08:05.080]  教會最重要一件事情是什麼
[00:08:05.080 --> 00:08:08.880]  就要去做基督要做的事情
[00:08:08.880 --> 00:08:12.880]  而不是要做我們自己要做的事情
[00:08:12.880 --> 00:08:14.280]  你知道很多時候今天在教會里面
[00:08:14.280 --> 00:08:17.080]  我們喜歡敬拜讚美不是嗎
[00:08:17.080 --> 00:08:18.480]  但你可知道今天神
[00:08:18.480 --> 00:08:21.880]  爲什麼要我們敬拜讚美他嗎
[00:08:21.880 --> 00:08:24.480]  難道是爲了讓我們得醫治
[00:08:24.480 --> 00:08:25.880]  得安慰
[00:08:25.880 --> 00:08:27.480]  得滿足
[00:08:27.480 --> 00:08:29.280]  No
[00:08:29.280 --> 00:08:30.480]  神要我們敬拜讚美
[00:08:30.480 --> 00:08:32.880]  因爲神的心意是要萬國萬民
[00:08:32.880 --> 00:08:34.480]  都來敬拜讚美他
[00:08:34.480 --> 00:08:36.680]  Hallelujah
[00:08:36.680 --> 00:08:39.880]  我最難忘記在1991年
[00:08:39.880 --> 00:08:43.680]  我在韓國的首爾的禪寺運動場
[00:08:43.680 --> 00:08:45.880]  參加何永仁宣教士
[00:08:45.880 --> 00:08:50.280]  舉行的第一屆萬國敬拜讚美節慶
[00:08:50.280 --> 00:08:53.680]  有15萬人的聚集在那裏
[00:08:53.680 --> 00:08:56.080]  真的當你跟15萬人一同唱
[00:08:56.080 --> 00:08:57.480]  祝你真偉大的時候
[00:08:57.480 --> 00:09:01.680]  哇真是你感覺我們的神何等偉大
[00:09:01.680 --> 00:09:03.880]  最後一天晚上
[00:09:03.880 --> 00:09:06.480]  何永仁沒有講到
[00:09:06.480 --> 00:09:08.680]  帶領我們敬拜
[00:09:08.680 --> 00:09:12.880]  到最後他呼召獻身
[00:09:12.880 --> 00:09:13.880]  不但是獻身
[00:09:13.880 --> 00:09:16.280]  而且獻身進入宣教工廠
[00:09:16.280 --> 00:09:17.880]  不但進入宣教工廠
[00:09:17.880 --> 00:09:20.880]  而特別要進入共產國家回教國家
[00:09:20.880 --> 00:09:26.080]  他呼召人走到臺前來獻身給神
[00:09:26.080 --> 00:09:26.480]  我告訴你
[00:09:26.480 --> 00:09:30.680]  那天晚上不是隻有三百多人
[00:09:30.680 --> 00:09:32.880]  不是隻有三千多人
[00:09:32.880 --> 00:09:37.680]  三萬多人走到臺前
[00:09:37.680 --> 00:09:41.280]  我的心不能不被震撼
[00:09:41.280 --> 00:09:45.080]  我從頭到尾不停的流眼淚
[00:09:45.080 --> 00:09:49.280]  我第一次明白敬拜讚美
[00:09:49.280 --> 00:09:54.680]  是要使萬國萬民都來歸鄉誠
[00:09:54.680 --> 00:09:55.080]  弟兄姐姐
[00:09:55.080 --> 00:09:56.080]  今天我們在教會里面
[00:09:56.080 --> 00:09:59.480]  我們喜歡小組團契生活不是嗎
[00:09:59.480 --> 00:10:01.680]  什麼是團契
[00:10:01.680 --> 00:10:04.480]  有人把這個團這個字拆成兩個字
[00:10:04.480 --> 00:10:08.280]  一個口一個磚心的磚不是嗎
[00:10:08.280 --> 00:10:11.080]  如果你把這個口跟旁邊的氣連在一起
[00:10:11.080 --> 00:10:13.080]  就變喫了嘛
[00:10:13.080 --> 00:10:14.280]  所以他們說什麼叫團契
[00:10:14.280 --> 00:10:16.880]  團契就是磚喫
[00:10:16.880 --> 00:10:19.480]  我們很喜歡跟弟兄姐妹在一起
[00:10:19.480 --> 00:10:21.280]  彼此相愛彼此福祉
[00:10:21.280 --> 00:10:25.080]  好像一個基督徒俱樂部多好啊
[00:10:25.080 --> 00:10:27.480]  但事實上今天小組生活的目的
[00:10:27.480 --> 00:10:31.880]  絕對不是要做一個基督徒俱樂部
[00:10:31.880 --> 00:10:35.680]  小組生活的目的是要裝備聖徒
[00:10:35.680 --> 00:10:38.880]  完成神的大使命
[00:10:38.880 --> 00:10:41.880]  你們今天在教會里面
[00:10:41.880 --> 00:10:44.880]  我們喜歡屬靈的追求
[00:10:44.880 --> 00:10:46.880]  我常常聽見有人說
[00:10:46.880 --> 00:10:50.280]  有主我就滿足了
[00:10:50.280 --> 00:10:52.480]  你說過這樣的話嗎
[00:10:52.480 --> 00:10:53.680]  那我請問你
[00:10:53.680 --> 00:10:55.080]  你有沒有想過
[00:10:55.080 --> 00:10:57.680]  主有你滿足嗎
[00:10:57.680 --> 00:10:58.880]  你有主是滿足
[00:10:58.880 --> 00:11:02.280]  請問主有你滿足嗎
[00:11:02.280 --> 00:11:05.280]  信仰的目的難道是叫我們得滿足嗎
[00:11:05.280 --> 00:11:07.880]  你想過沒有
[00:11:07.880 --> 00:11:11.080]  信仰的目的從來不是叫我們得滿足
[00:11:11.080 --> 00:11:16.080]  信仰的目的叫主的心意得滿足
[00:11:16.080 --> 00:11:18.080]  主的心意是什麼
[00:11:18.080 --> 00:11:21.280]  難道不是要叫萬民都能夠得救
[00:11:21.280 --> 00:11:23.880]  不願一人成仁嗎
[00:11:23.880 --> 00:11:27.480]  今天教會需要重新僞身
[00:11:27.480 --> 00:11:30.280]  在宣教的大使命上
[00:11:30.280 --> 00:11:32.480]  特別是我們教會我告訴你
[00:11:32.480 --> 00:11:36.680]  因爲我們教會的名字就是生命和
[00:11:36.680 --> 00:11:39.880]  我最記得我們教會十週年的時候
[00:11:39.880 --> 00:11:42.880]  Lauren Cunningham他對我們說
[00:11:42.880 --> 00:11:46.280]  生命和是要不斷湧流出去的
[00:11:46.280 --> 00:11:49.680]  如果有一天你們決定不再湧流的時候
[00:11:49.680 --> 00:11:52.480]  你們就應該改名字
[00:11:52.480 --> 00:11:53.880]  不能夠叫生命和
[00:11:53.880 --> 00:11:57.680]  要叫生命沼澤
[00:11:57.680 --> 00:11:58.680]  請問你
[00:11:58.680 --> 00:12:00.680]  你希望我們教會的名字
[00:12:00.680 --> 00:12:03.080]  改成爲生命沼澤嗎
[00:12:03.080 --> 00:12:05.480]  絕對不願意
[00:12:05.480 --> 00:12:09.480]  那我們就要不斷地更新我們的心意
[00:12:09.480 --> 00:12:11.680]  更新我們的行動
[00:12:11.680 --> 00:12:16.480]  來配合神現今時代的作爲
[00:12:16.480 --> 00:12:17.480]  所以第一個很重要
[00:12:17.480 --> 00:12:19.880]  重新僞身在宣教使命
[00:12:19.880 --> 00:12:27.680]  第二要建立福音宣教的新策略
[00:12:27.680 --> 00:12:29.280]  今天我們所傳的福音
[00:12:29.280 --> 00:12:31.880]  雖然是永恆不變的福音
[00:12:31.880 --> 00:12:33.480]  但我們傳福音的方式
[00:12:33.480 --> 00:12:37.480]  卻需要隨着時代跟環境來改變
[00:12:37.480 --> 00:12:41.080]  特別是當我們面對現在這麼動盪的世代
[00:12:41.080 --> 00:12:42.880]  艱難的環境
[00:12:42.880 --> 00:12:45.280]  我相信有兩方面的策略
[00:12:45.280 --> 00:12:48.680]  是我們在今天宣教世宮必須要考慮的
[00:12:48.680 --> 00:12:58.080]  第一個福音要與慈慧世宮並進
[00:12:58.080 --> 00:13:00.680]  因爲耶穌基督的福音
[00:13:00.680 --> 00:13:04.280]  不只是一個靈魂的救恩而已
[00:13:04.280 --> 00:13:10.080]  耶穌基督的福音是一個身心靈的福音
[00:13:10.080 --> 00:13:12.680]  以色列書五十三章第五節到第六節
[00:13:12.680 --> 00:13:14.880]  我們非常熟悉的經文
[00:13:14.880 --> 00:13:17.280]  這裏說哪知他爲我們的過犯受害
[00:13:17.280 --> 00:13:19.080]  爲我們的罪孽壓傷
[00:13:19.080 --> 00:13:21.680]  因他所的刑罰我們得什麼
[00:13:21.680 --> 00:13:23.080]  平安
[00:13:23.080 --> 00:13:24.880]  心靈的福音
[00:13:24.880 --> 00:13:30.080]  因他所的鞭傷我們得醫治身體的福音
[00:13:30.080 --> 00:13:31.680]  第六節我們都如羊走眉
[00:13:31.680 --> 00:13:35.080]  每個人偏行企圖液化使我們做你的罪孽
[00:13:35.080 --> 00:13:36.880]  都歸在他的身上
[00:13:36.880 --> 00:13:38.880]  靈魂的福音
[00:13:38.880 --> 00:13:42.880]  是身心靈的救恩啊弟兄姐妹
[00:13:42.880 --> 00:13:45.280]  當主耶穌在地上工作的時候
[00:13:45.280 --> 00:13:48.080]  他從來沒有隻傳天國的福音
[00:13:48.080 --> 00:13:50.480]  你讀讀聖經吧
[00:13:50.480 --> 00:13:54.080]  聖經每一次都講到耶穌傳天國的福音
[00:13:54.080 --> 00:13:58.280]  並且醫治病人
[00:13:58.280 --> 00:14:01.880]  當耶穌在迦拿行神蹟使水變久的時候
[00:14:01.880 --> 00:14:05.480]  耶穌有沒有先把主人叫來說你要先悔改
[00:14:05.480 --> 00:14:06.080]  沒有
[00:14:06.080 --> 00:14:11.680]  耶穌是先行神蹟滿足他們的需要
[00:14:11.680 --> 00:14:14.480]  當他呼召撒該的時候
[00:14:14.480 --> 00:14:17.680]  他也沒有說撒該從樹上下來先悔改
[00:14:17.680 --> 00:14:18.480]  沒有
[00:14:18.480 --> 00:14:19.680]  換了我們一定叫他悔改
[00:14:19.680 --> 00:14:21.680]  大罪人嘛
[00:14:21.680 --> 00:14:23.680]  耶穌卻先接納他
[00:14:23.680 --> 00:14:24.680]  耶穌對他說
[00:14:24.680 --> 00:14:26.880]  今天晚上我要住到你家裏
[00:14:26.880 --> 00:14:30.880]  意思說我要做你的朋友啊
[00:14:30.880 --> 00:14:32.480]  沒有人要做罪利的朋友
[00:14:32.480 --> 00:14:35.080]  聖經說沒有人要做罪利跟罪人的朋友
[00:14:35.080 --> 00:14:36.880]  罪利等於罪人啊
[00:14:36.880 --> 00:14:40.080]  耶穌先接納他
[00:14:40.080 --> 00:14:43.280]  結果撒該就悔改了
[00:14:43.280 --> 00:14:46.280]  同樣今天我們在傳福音的時候
[00:14:46.280 --> 00:14:52.080]  我們要必須顧念到人身心靈的需要
[00:14:52.080 --> 00:14:54.280]  特別在第三世界
[00:14:54.280 --> 00:14:56.480]  許多貧窮的地區
[00:14:56.480 --> 00:14:57.680]  你不能夠只傳福音
[00:14:57.680 --> 00:15:02.680]  卻不顧念他們在肉身上有各樣的需要
[00:15:02.680 --> 00:15:05.480]  我記得有一次我在多哥
[00:15:05.480 --> 00:15:07.480]  跟當時萬國之家布達坦總幹事
[00:15:07.480 --> 00:15:10.280]  Pastor Edo來過我們家很多次了
[00:15:10.280 --> 00:15:12.680]  在談天的時候他就告訴我
[00:15:12.680 --> 00:15:14.280]  爲什麼這些年
[00:15:14.280 --> 00:15:17.680]  他這麼拼命傳福音的原因
[00:15:17.680 --> 00:15:20.680]  他說我只是希望
[00:15:20.680 --> 00:15:23.680]  我的同胞能夠死在
[00:15:23.680 --> 00:15:29.880]  AI之病之前有機會聽聞福音
[00:15:29.880 --> 00:15:32.280]  你知道我聽了他這樣的講
[00:15:32.280 --> 00:15:34.880]  我很難過你知道嗎
[00:15:34.880 --> 00:15:37.680]  我很難過
[00:15:37.680 --> 00:15:40.480]  我心想難道我們的福音
[00:15:40.480 --> 00:15:43.280]  只能夠做到如此而已嗎
[00:15:43.280 --> 00:15:47.280]  我們的福音只能夠讓人在死以前
[00:15:47.280 --> 00:15:48.680]  能夠聽到福音
[00:15:48.680 --> 00:15:52.680]  能夠上個天堂就此而已嗎
[00:15:52.680 --> 00:15:54.880]  No 弟兄姐妹
[00:15:54.880 --> 00:15:59.080]  今天我們的福音是全被的福音
[00:15:59.080 --> 00:16:03.480]  能夠滿足全人的需要
[00:16:03.480 --> 00:16:05.880]  你知道之前我在非洲
[00:16:05.880 --> 00:16:08.280]  我去過很多國家
[00:16:08.280 --> 00:16:11.480]  我就很注意到一件事情
[00:16:11.480 --> 00:16:15.880]  英國的殖民地跟別的國家殖民地是很不同的
[00:16:15.880 --> 00:16:18.480]  我就發現英國人很有意思
[00:16:18.480 --> 00:16:20.280]  英國人每到一個地方
[00:16:20.280 --> 00:16:22.880]  他一定做三件事情
[00:16:22.880 --> 00:16:24.880]  第一個蓋教堂
[00:16:24.880 --> 00:16:26.680]  第二個蓋醫院
[00:16:26.680 --> 00:16:29.080]  第三個蓋學校
[00:16:29.080 --> 00:16:32.480]  教堂滿足靈魂的需要
[00:16:32.480 --> 00:16:35.480]  醫院滿足身體的需要
[00:16:35.480 --> 00:16:39.280]  學校滿足心靈的需要
[00:16:39.280 --> 00:16:43.080]  你知道這對我有很大的啓發
[00:16:43.080 --> 00:16:45.480]  這是爲什麼我們在非洲
[00:16:45.480 --> 00:16:48.480]  我們不但殖堂建立教會
[00:16:48.480 --> 00:16:51.080]  而且我們開設孤兒院
[00:16:51.080 --> 00:16:53.280]  你知道我常說在非洲別的不多
[00:16:53.280 --> 00:16:55.080]  孩子特多
[00:16:55.080 --> 00:16:58.080]  可是很多孩子真的沒有人照顧
[00:16:58.080 --> 00:17:00.480]  也沒有什麼機會上學
[00:17:00.480 --> 00:17:04.280]  目前我們已經在多哥不經常罰手
[00:17:04.280 --> 00:17:08.280]  奈及利亞以及克麥隆建立了孤兒院
[00:17:08.280 --> 00:17:09.880]  不但設立孤兒院
[00:17:09.880 --> 00:17:13.080]  我們也建立職業訓練學校
[00:17:13.080 --> 00:17:16.080]  能幫助年輕人能夠找到工作
[00:17:16.080 --> 00:17:19.480]  感謝成今年二月我們在多哥也開設了第一間
[00:17:19.480 --> 00:17:21.680]  生命盒的診所
[00:17:21.680 --> 00:17:25.680]  在疫情期間我們也透過贈送口罩
[00:17:25.680 --> 00:17:27.480]  發放救濟包
[00:17:27.480 --> 00:17:30.680]  在非洲我們進入了回教的村落
[00:17:30.680 --> 00:17:34.480]  在菲律賓我們進入了三區建立的教會
[00:17:34.480 --> 00:17:38.880]  在印度也進入平民窟傳祖的福音
[00:17:38.880 --> 00:17:43.480]  我就看見當福音跟詞彙四宮並進的時候
[00:17:43.480 --> 00:17:47.480]  我們就能夠經歷神國擴展的突破
[00:17:47.480 --> 00:17:48.880]  Amen
[00:17:48.880 --> 00:17:51.480]  第二個很重要的策略要思想
[00:17:51.480 --> 00:17:56.480]  就是網路宣教是未來宣教的趨勢
[00:17:56.480 --> 00:17:59.480]  網路宣教是未來宣教的趨勢
[00:17:59.480 --> 00:18:02.080]  你知道這次疫情
[00:18:02.080 --> 00:18:05.480]  真的把我們推進一個網路的世界裏面
[00:18:05.480 --> 00:18:06.880]  無論你習慣與否
[00:18:06.880 --> 00:18:09.280]  或者無論你準備好沒有
[00:18:09.280 --> 00:18:13.480]  你都毫無選擇的被推到網路上
[00:18:13.480 --> 00:18:16.680]  要進行你的生活跟工作
[00:18:16.680 --> 00:18:18.080]  但我相信弟兄姐妹
[00:18:18.080 --> 00:18:21.480]  這有神的心意在其中
[00:18:21.480 --> 00:18:25.080]  因爲網路是沒有地獄的限制
[00:18:25.080 --> 00:18:27.480]  而且是無遠弗屆
[00:18:27.480 --> 00:18:32.080]  這對福音能夠快速傳遍全世界
[00:18:32.080 --> 00:18:35.480]  是一個非常重要的管道
[00:18:35.480 --> 00:18:37.880]  特別是在回教國家弟兄姐妹
[00:18:37.880 --> 00:18:40.280]  我們看見在回教國家裏面
[00:18:40.280 --> 00:18:43.880]  甚至一些完全不容許傳福音的集權國家
[00:18:43.880 --> 00:18:46.680]  我看見網路跟媒體
[00:18:46.680 --> 00:18:51.080]  是唯一能夠傳揚福音的管道
[00:18:51.080 --> 00:18:53.080]  你知道去年11月
[00:18:53.080 --> 00:18:56.080]  我到埃及去拜訪了一間我們教會
[00:18:56.080 --> 00:18:59.480]  已經支持了20年的一個傳福音
[00:18:59.480 --> 00:19:03.280]  專門向回教徒傳福音的機構
[00:19:03.280 --> 00:19:04.880]  他們告訴我
[00:19:04.880 --> 00:19:08.480]  他說在講阿拉伯語的阿拉伯世界
[00:19:08.480 --> 00:19:11.080]  那是傳福音最困難的一個地方
[00:19:11.080 --> 00:19:13.680]  他說講阿拉伯語的阿拉伯世界
[00:19:13.680 --> 00:19:17.280]  大約有4.2億的人口
[00:19:17.280 --> 00:19:20.280]  而其中2.15億的人口
[00:19:20.280 --> 00:19:22.280]  是使用社交媒體
[00:19:22.280 --> 00:19:25.480]  social media 一般人以上
[00:19:25.480 --> 00:19:28.080]  所以現在他們主要的方法
[00:19:28.080 --> 00:19:32.480]  都是透過Facebook Instagram Twitter
