
[00:00:00.000 --> 00:00:03.540]  今天的講道是在聖殿門口的宣講
[00:04:15.400 --> 00:04:17.400]  和二十七到二十九節上
[00:04:17.400 --> 00:04:18.400]  每一個指令
[00:04:18.400 --> 00:04:20.760]  都是很嚴厲的起訴
[00:04:20.760 --> 00:04:22.280]  都有很嚴厲的起訴
[00:04:22.280 --> 00:04:24.480]  七章十七到十九節
[00:04:24.480 --> 00:04:25.920]  七章十七到十九節
[00:04:25.920 --> 00:04:26.920]  三十到三十一節
[00:04:26.920 --> 00:04:27.760]  三十到三十一節
[00:04:27.760 --> 00:04:29.760]  和審判的宣告
[00:04:29.760 --> 00:04:31.240]  和審判的宣告
[00:04:31.240 --> 00:04:32.240]  七章二十節
[00:04:32.240 --> 00:04:33.040]  七章二十節
[00:04:33.040 --> 00:04:34.760]  七章三十二到八章三節
[00:04:34.760 --> 00:04:36.520]  七章三十二到八章三節
[00:04:36.520 --> 00:04:38.200]  在這兩個指令之間
[00:04:38.200 --> 00:04:39.720]  有一個直接的稱呼
[00:04:39.720 --> 00:04:41.160]  你們
[00:04:41.160 --> 00:04:42.200]  在這兩個之間
[00:04:42.200 --> 00:04:43.480]  有一個直接的稱呼
[00:04:43.480 --> 00:04:45.480]  你們
[00:04:45.480 --> 00:04:47.480]  你們很難聽
[00:04:47.480 --> 00:04:49.480]  你們這些壞人
[00:04:49.480 --> 00:04:51.480]  你們這些壞人
[00:04:51.480 --> 00:04:53.480]  所以
[00:04:53.480 --> 00:04:55.480]  《聖經》
[00:04:55.480 --> 00:04:57.480]  現在明明白白演員
[00:04:57.480 --> 00:04:59.480]  演戲的人
[00:04:59.480 --> 00:05:01.480]  演員做戲的時候
[00:05:01.480 --> 00:05:03.480]  你有一篇稿之後
[00:05:03.480 --> 00:05:05.480]  對著稿子
[00:05:05.480 --> 00:05:07.480]  演稿
[00:05:07.480 --> 00:05:09.480]  台詞
[00:05:09.480 --> 00:05:11.480]  他可不可以照讀?
[00:05:11.480 --> 00:05:13.480]  他可不可以照讀?
[00:05:13.480 --> 00:05:15.480]  他一定要知道故事的來龍去脈?
[00:05:15.480 --> 00:05:17.480]  他一定要知道故事的來龍去脈?
[00:05:17.480 --> 00:05:19.480]  他一定要知道故事的來龍去脈?
[00:05:19.480 --> 00:05:21.480]  然後講話的時候
[00:05:21.480 --> 00:05:23.480]  是否要適合當時的氣氛?
[00:05:23.480 --> 00:05:25.480]  是否要適合當時的氣氛?
[00:05:25.480 --> 00:05:27.480]  是否要適合當時的氣氛?
[00:05:27.480 --> 00:05:29.480]  要適合當時的氣氛?
[00:05:29.480 --> 00:05:31.480]  要適合當時的氣氛?
[00:05:31.480 --> 00:05:33.480]  要適合當時的氣氛?
[00:05:33.480 --> 00:05:35.480]  要適合當時的氣氛?
[00:05:35.480 --> 00:05:37.480]  要適合當時的氣氛?
[00:05:37.480 --> 00:05:39.480]  還要有演技
[00:05:39.480 --> 00:05:41.480]  要適合當時的氣氛?
[00:05:41.480 --> 00:05:43.480]  要適合當時的氣氛?
[00:05:43.480 --> 00:05:45.480]  要適合當時的氣氛?
[00:05:45.480 --> 00:05:47.480]  要適合當時的氣氛?
[00:05:47.480 --> 00:05:49.480]  要適合當時的氣氛?
[00:05:49.480 --> 00:05:51.480]  要適合當時的氣氛?
[00:05:51.480 --> 00:05:53.480]  要適合當時的氣氛?
[00:05:53.480 --> 00:05:55.480]  要適合當時的氣氛?
[00:05:55.480 --> 00:05:57.480]  要適合當時的氣氛?
[00:05:57.480 --> 00:05:59.480]  要適合當時的氣氛?
[00:05:59.480 --> 00:06:01.480]  要適合當時的氣氛?
[00:06:01.480 --> 00:06:03.480]  要適合當時的氣氛?
[00:06:03.480 --> 00:06:05.480]  要適合當時的氣氛?
[00:06:05.480 --> 00:06:07.480]  要適合當時的氣氛?
[00:06:07.480 --> 00:06:09.480]  要適合當時的氣氛?
[00:06:09.480 --> 00:06:11.480]  要適合當時的氣氛?
[00:06:11.480 --> 00:06:13.480]  要適合當時的氣氛?
[00:06:13.480 --> 00:06:15.480]  要適合當時的氣氛?
[00:06:15.480 --> 00:06:17.480]  要適合當時的氣氛?
[00:06:17.480 --> 00:06:19.480]  要適合當時的氣氛?
[00:06:19.480 --> 00:06:21.480]  要適合當時的氣氛?
[00:06:21.480 --> 00:06:23.480]  要適合當時的氣氛?
[00:06:23.480 --> 00:06:25.480]  要適合當時的氣氛?
[00:06:25.480 --> 00:06:27.480]  要適合當時的氣氛?
[00:06:27.480 --> 00:06:29.480]  要適合當時的氣氛?
[00:06:29.480 --> 00:06:31.480]  要適合當時的氣氛?
[00:06:31.480 --> 00:06:33.480]  要適合當時的氣氛?
[00:06:33.480 --> 00:06:35.480]  要適合當時的氣氛?
[00:06:35.480 --> 00:06:37.480]  要適合當時的氣氛?
[00:06:37.480 --> 00:06:39.480]  要適合當時的氣氛?
[00:06:39.480 --> 00:06:41.480]  要適合當時的氣氛?
[00:06:41.480 --> 00:06:43.480]  要適合當時的氣氛?
[00:06:43.480 --> 00:06:45.480]  要適合當時的氣氛?
[00:06:45.480 --> 00:06:47.480]  要適合當時的氣氛?
[00:06:47.480 --> 00:06:49.480]  要適合當時的氣氛?
[00:06:49.480 --> 00:06:51.480]  要適合當時的氣氛?
[00:06:51.480 --> 00:06:53.480]  要適合當時的氣氛?
[00:06:53.480 --> 00:06:55.480]  要適合當時的氣氛?
[00:06:55.480 --> 00:06:57.480]  要適合當時的氣氛?
[00:06:57.480 --> 00:06:59.480]  要適合當時的氣氛?
[00:06:59.480 --> 00:07:01.480]  要適合當時的氣氛?
[00:07:01.480 --> 00:07:03.480]  要適合當時的氣氛?
[00:07:03.480 --> 00:07:05.480]  要適合當時的氣氛?
[00:07:05.480 --> 00:07:07.480]  要適合當時的氣氛?
[00:07:07.480 --> 00:07:09.480]  要適合當時的氣氛?
[00:07:09.480 --> 00:07:11.480]  要適合當時的氣氛?
[00:07:11.480 --> 00:07:13.480]  要適合當時的氣氛?
[00:07:13.480 --> 00:07:15.480]  要適合當時的氣氛?
[00:07:15.480 --> 00:07:17.480]  要適合當時的氣氛?
[00:07:17.480 --> 00:07:19.480]  要適合當時的氣氛?
[00:07:19.480 --> 00:07:21.480]  要適合當時的氣氛?
[00:07:21.480 --> 00:07:23.480]  要適合當時的氣氛?
[00:07:23.480 --> 00:07:25.480]  要適合當時的氣氛?
[00:07:25.480 --> 00:07:27.480]  要適合當時的氣氛?
[00:07:27.480 --> 00:07:29.480]  要適合當時的氣氛?
[00:07:29.480 --> 00:07:31.480]  要適合當時的氣氛?
[00:07:31.480 --> 00:07:33.480]  要適合當時的氣氛?
[00:07:33.480 --> 00:07:35.480]  要適合當時的氣氛?
[00:07:35.480 --> 00:07:37.480]  要適合當時的氣氛?
[00:07:37.480 --> 00:07:39.480]  要適合當時的氣氛?
[00:07:39.480 --> 00:07:41.480]  要適合當時的氣氛?
[00:07:41.480 --> 00:07:43.480]  要適合當時的氣氛?
[00:07:43.480 --> 00:07:45.480]  要適合當時的氣氛?
[00:07:45.480 --> 00:07:47.480]  要適合當時的氣氛?
[00:07:47.480 --> 00:07:49.480]  要適合當時的氣氛?
[00:07:49.480 --> 00:07:51.480]  要適合當時的氣氛?
[00:07:51.480 --> 00:07:53.480]  要適合當時的氣氛?
[00:07:53.480 --> 00:07:55.480]  要適合當時的氣氛?
[00:07:55.480 --> 00:07:57.480]  要適合當時的氣氛?
[00:07:57.480 --> 00:07:59.480]  要適合當時的氣氛?
[00:07:59.480 --> 00:08:01.480]  要適合當時的氣氛?
[00:08:01.480 --> 00:08:03.480]  要適合當時的氣氛?
[00:08:03.480 --> 00:08:05.480]  要適合當時的氣氛?
[00:08:05.480 --> 00:08:07.480]  要適合當時的氣氛?
[00:08:07.480 --> 00:08:09.480]  要適合當時的氣氛?
[00:08:09.480 --> 00:08:11.480]  要適合當時的氣氛?
[00:08:11.480 --> 00:08:13.480]  要適合當時的氣氛?
[00:08:13.480 --> 00:08:15.480]  要適合當時的氣氛?
[00:08:15.480 --> 00:08:17.480]  要適合當時的氣氛?
[00:08:17.480 --> 00:08:19.480]  要適合當時的氣氛?
[00:08:19.480 --> 00:08:21.480]  要適合當時的氣氛?
[00:08:21.480 --> 00:08:23.480]  要適合當時的氣氛?
[00:08:23.480 --> 00:08:25.480]  要適合當時的氣氛?
[00:08:25.480 --> 00:08:27.480]  要適合當時的氣氛?
[00:08:27.480 --> 00:08:29.480]  要適合當時的氣氛?
[00:08:29.480 --> 00:08:31.480]  要適合當時的氣氛?
[00:08:31.480 --> 00:08:33.480]  要適合當時的氣氛?
[00:08:33.480 --> 00:08:35.480]  要適合當時的氣氛?
[00:08:35.480 --> 00:08:37.480]  要適合當時的氣氛?
[00:08:37.480 --> 00:08:39.480]  要適合當時的氣氛?
[00:08:39.480 --> 00:08:41.480]  要適合當時的氣氛?
[00:08:41.480 --> 00:08:43.480]  要適合當時的氣氛?
[00:08:43.480 --> 00:08:45.480]  要適合當時的氣氛?
[00:08:45.480 --> 00:08:47.480]  要適合當時的氣氛?
[00:08:47.480 --> 00:08:49.480]  要適合當時的氣氛?
[00:08:49.480 --> 00:08:51.480]  要適合當時的氣氛?
[00:08:51.480 --> 00:08:53.480]  要適合當時的氣氛?
[00:08:53.480 --> 00:08:55.480]  要適合當時的氣氛?
[00:08:55.480 --> 00:08:57.480]  要適合當時的氣氛?
[00:08:57.480 --> 00:08:59.480]  要適合當時的氣氛?
[00:08:59.480 --> 00:09:01.480]  要適合當時的氣氛?
[00:09:01.480 --> 00:09:03.480]  要適合當時的氣氛?
[00:09:03.480 --> 00:09:05.480]  要適合當時的氣氛?
[00:09:05.480 --> 00:09:07.480]  要適合當時的氣氛?
[00:09:07.480 --> 00:09:09.480]  要適合當時的氣氛?
[00:09:09.480 --> 00:09:11.480]  要適合當時的氣氛?
[00:09:11.480 --> 00:09:13.480]  要適合當時的氣氛?
[00:09:13.480 --> 00:09:15.480]  要適合當時的氣氛?
[00:09:15.480 --> 00:09:17.480]  要適合當時的氣氛?
[00:09:17.480 --> 00:09:19.480]  要適合當時的氣氛?
[00:09:19.480 --> 00:09:21.480]  要適合當時的氣氛?
[00:09:21.480 --> 00:09:23.480]  要適合當時的氣氛?
[00:09:23.480 --> 00:09:25.480]  要適合當時的氣氛?
[00:09:25.480 --> 00:09:27.480]  要適合當時的氣氛?
[00:09:27.480 --> 00:09:29.480]  要適合當時的氣氛?
[00:09:29.480 --> 00:09:31.480]  要適合當時的氣氛?
[00:09:31.480 --> 00:09:33.480]  要適合當時的氣氛?
[00:09:33.480 --> 00:09:35.480]  要適合當時的氣氛?
[00:09:35.480 --> 00:09:37.480]  要適合當時的氣氛?
[00:09:37.480 --> 00:09:39.480]  要適合當時的氣氛?
[00:09:39.480 --> 00:09:41.480]  要適合當時的氣氛?
[00:09:41.480 --> 00:09:43.480]  要適合當時的氣氛?
[00:09:43.480 --> 00:09:45.480]  要適合當時的氣氛?
[00:09:45.480 --> 00:09:47.480]  要適合當時的氣氛?
[00:09:47.480 --> 00:09:49.480]  要適合當時的氣氛?
[00:09:49.480 --> 00:09:51.480]  要適合當時的氣氛?
[00:09:51.480 --> 00:09:53.480]  要適合當時的氣氛?
[00:09:53.480 --> 00:09:55.480]  要適合當時的氣氛?
[00:09:55.480 --> 00:09:57.480]  要適合當時的氣氛?
[00:09:57.480 --> 00:09:59.480]  要適合當時的氣氛?
[00:09:59.480 --> 00:10:01.480]  要適合當時的氣氛?
[00:10:01.480 --> 00:10:03.480]  要適合當時的氣氛?
[00:10:03.480 --> 00:10:05.480]  要適合當時的氣氛?
[00:10:05.480 --> 00:10:07.480]  要適合當時的氣氛?
[00:10:07.480 --> 00:10:09.480]  要適合當時的氣氛?
[00:10:09.480 --> 00:10:11.480]  要適合當時的氣氛?
[00:10:11.480 --> 00:10:13.480]  要適合當時的氣氛?
[00:10:13.480 --> 00:10:15.480]  要適合當時的氣氛?
[00:10:15.480 --> 00:10:17.480]  要適合當時的氣氛?
[00:10:17.480 --> 00:10:19.480]  要適合當時的氣氛?
[00:10:19.480 --> 00:10:21.480]  要適合當時的氣氛?
[00:10:21.480 --> 00:10:23.480]  要適合當時的氣氛?
[00:10:23.480 --> 00:10:25.480]  要適合當時的氣氛?
[00:10:25.480 --> 00:10:27.480]  要適合當時的氣氛?
[00:10:27.480 --> 00:10:29.480]  要適合當時的氣氛?
[00:10:29.480 --> 00:10:31.480]  要適合當時的氣氛?
[00:10:31.480 --> 00:10:33.480]  要適合當時的氣氛?
[00:10:33.480 --> 00:10:35.480]  要適合當時的氣氛?
[00:10:35.480 --> 00:10:37.480]  要適合當時的氣氛?
[00:10:37.480 --> 00:10:39.480]  要適合當時的氣氛?
[00:10:39.480 --> 00:10:41.480]  要適合當時的氣氛?
[00:10:41.480 --> 00:10:43.480]  要適合當時的氣氛?
[00:10:43.480 --> 00:10:45.480]  要適合當時的氣氛?
[00:10:45.480 --> 00:10:47.480]  要適合當時的氣氛?
[00:10:47.480 --> 00:10:49.480]  要適合當時的氣氛?
[00:10:49.480 --> 00:10:51.480]  要適合當時的氣氛?
[00:10:51.480 --> 00:10:53.480]  要適合當時的氣氛?
[00:10:53.480 --> 00:10:55.480]  要適合當時的氣氛?
[00:10:55.480 --> 00:10:57.480]  要適合當時的氣氛?
[00:10:57.480 --> 00:10:59.480]  要適合當時的氣氛?
[00:10:59.480 --> 00:11:01.480]  要適合當時的氣氛?
[00:11:01.480 --> 00:11:03.480]  要適合當時的氣氛?
[00:11:03.480 --> 00:11:05.480]  要適合當時的氣氛?
[00:11:05.480 --> 00:11:07.480]  要適合當時的氣氛?
[00:11:07.480 --> 00:11:09.480]  要適合當時的氣氛?
[00:11:09.480 --> 00:11:11.480]  要適合當時的氣氛?
[00:11:11.480 --> 00:11:13.480]  要適合當時的氣氛?
[00:11:13.480 --> 00:11:15.480]  要適合當時的氣氛?
[00:11:15.480 --> 00:11:17.480]  要適合當時的氣氛?
[00:11:17.480 --> 00:11:19.480]  要適合當時的氣氛?
[00:11:19.480 --> 00:11:21.480]  要適合當時的氣氛?
[00:11:21.480 --> 00:11:23.480]  要適合當時的氣氛?
[00:11:23.480 --> 00:11:25.480]  要適合當時的氣氛?
[00:11:25.480 --> 00:11:27.480]  要適合當時的氣氛?
[00:11:27.480 --> 00:11:29.480]  要適合當時的氣氛?
[00:11:29.480 --> 00:11:31.480]  要適合當時的氣氛?
[00:11:31.480 --> 00:11:33.480]  要適合當時的氣氛?
[00:11:33.480 --> 00:11:35.480]  要適合當時的氣氛?
[00:11:35.480 --> 00:11:37.480]  要適合當時的氣氛?
[00:11:37.480 --> 00:11:39.480]  要適合當時的氣氛?
[00:11:39.480 --> 00:11:41.480]  要適合當時的氣氛?
[00:11:41.480 --> 00:11:43.480]  要適合當時的氣氛?
[00:11:43.480 --> 00:11:45.480]  要適合當時的氣氛?
[00:11:45.480 --> 00:11:47.480]  要適合當時的氣氛?
[00:11:47.480 --> 00:11:49.480]  要適合當時的氣氛?
[00:11:49.480 --> 00:11:51.480]  要適合當時的氣氛?
[00:11:51.480 --> 00:11:53.480]  要適合當時的氣氛?
[00:11:53.480 --> 00:11:55.480]  要適合當時的氣氛?
[00:11:55.480 --> 00:11:57.480]  要適合當時的氣氛?
[00:11:57.480 --> 00:11:59.480]  要適合當時的氣氛?
[00:11:59.480 --> 00:12:01.480]  要適合當時的氣氛?
[00:12:01.480 --> 00:12:03.480]  要適合當時的氣氛?
[00:12:03.480 --> 00:12:05.480]  要適合當時的氣氛?
[00:12:05.480 --> 00:12:07.480]  要適合當時的氣氛?
[00:12:07.480 --> 00:12:09.480]  要適合當時的氣氛?
[00:12:09.480 --> 00:12:11.480]  要適合當時的氣氛?
[00:12:11.480 --> 00:12:13.480]  要適合當時的氣氛?
[00:12:13.480 --> 00:12:15.480]  要適合當時的氣氛?
[00:12:15.480 --> 00:12:17.480]  要適合當時的氣氛?
[00:12:17.480 --> 00:12:19.480]  要適合當時的氣氛?
[00:12:19.480 --> 00:12:21.480]  要適合當時的氣氛?
[00:12:21.480 --> 00:12:23.480]  要適合當時的氣氛?
[00:12:23.480 --> 00:12:25.480]  要適合當時的氣氛?
[00:12:25.480 --> 00:12:27.480]  要適合當時的氣氛?
[00:12:27.480 --> 00:12:29.480]  要適合當時的氣氛?
[00:12:29.480 --> 00:12:31.480]  要適合當時的氣氛?
[00:12:31.480 --> 00:12:33.480]  要適合當時的氣氛?
[00:12:33.480 --> 00:12:35.480]  要適合當時的氣氛?
[00:12:35.480 --> 00:12:37.480]  要適合當時的氣氛?
[00:12:37.480 --> 00:12:39.480]  要適合當時的氣氛?
[00:12:39.480 --> 00:12:41.480]  要適合當時的氣氛?
[00:12:41.480 --> 00:12:43.480]  要適合當時的氣氛?
[00:12:43.480 --> 00:12:45.480]  要適合當時的氣氛?
[00:12:45.480 --> 00:12:47.480]  要適合當時的氣氛?
[00:12:47.480 --> 00:12:49.480]  要適合當時的氣氛?
[00:12:49.480 --> 00:12:51.480]  要適合當時的氣氛?
[00:12:51.480 --> 00:12:53.480]  要適合當時的氣氛?
[00:12:53.480 --> 00:12:55.480]  要適合當時的氣氛?
[00:12:55.480 --> 00:12:57.480]  要適合當時的氣氛?
[00:12:57.480 --> 00:12:59.480]  要適合當時的氣氛?
[00:12:59.480 --> 00:13:01.480]  要適合當時的氣氛?
[00:13:01.480 --> 00:13:03.480]  要適合當時的氣氛?
[00:13:03.480 --> 00:13:05.480]  要適合當時的氣氛?
[00:13:05.480 --> 00:13:07.480]  要適合當時的氣氛?
[00:13:07.480 --> 00:13:09.480]  要適合當時的氣氛?
[00:13:09.480 --> 00:13:11.480]  要適合當時的氣氛?
[00:13:11.480 --> 00:13:13.480]  要適合當時的氣氛?
[00:13:13.480 --> 00:13:15.480]  要適合當時的氣氛?
[00:13:15.480 --> 00:13:17.480]  要適合當時的氣氛?
[00:13:17.480 --> 00:13:19.480]  要適合當時的氣氛?
[00:13:19.480 --> 00:13:21.480]  要適合當時的氣氛?
[00:13:21.480 --> 00:13:23.480]  要適合當時的氣氛?
[00:13:23.480 --> 00:13:25.480]  要適合當時的氣氛?
[00:13:25.480 --> 00:13:27.480]  要適合當時的氣氛?
[00:13:27.480 --> 00:13:29.480]  要適合當時的氣氛?
[00:13:29.480 --> 00:13:31.480]  要適合當時的氣氛?
[00:13:31.480 --> 00:13:33.480]  要適合當時的氣氛?
[00:13:33.480 --> 00:13:35.480]  要適合當時的氣氛?
[00:13:35.480 --> 00:13:37.480]  要適合當時的氣氛?
[00:13:37.480 --> 00:13:39.480]  要適合當時的氣氛?
[00:13:39.480 --> 00:13:41.480]  要適合當時的氣氛?
[00:13:41.480 --> 00:13:43.480]  要適合當時的氣氛?
[00:13:43.480 --> 00:13:45.480]  要適合當時的氣氛?
[00:13:45.480 --> 00:13:47.480]  要適合當時的氣氛?
[00:13:47.480 --> 00:13:49.480]  要適合當時的氣氛?
[00:13:49.480 --> 00:13:51.480]  要適合當時的氣氛?
[00:13:51.480 --> 00:13:53.480]  要適合當時的氣氛?
[00:13:53.480 --> 00:13:55.480]  要適合當時的氣氛?
[00:13:55.480 --> 00:13:57.480]  要適合當時的氣氛?
[00:13:57.480 --> 00:13:59.480]  要適合當時的氣氛?
[00:13:59.480 --> 00:14:01.480]  要適合當時的氣氛?
[00:14:01.480 --> 00:14:03.480]  要適合當時的氣氛?
[00:14:03.480 --> 00:14:05.480]  要適合當時的氣氛?
[00:14:05.480 --> 00:14:07.480]  要適合當時的氣氛?
[00:14:07.480 --> 00:14:09.480]  要適合當時的氣氛?
[00:14:09.480 --> 00:14:11.480]  要適合當時的氣氛?
[00:14:11.480 --> 00:14:13.480]  要適合當時的氣氛?
[00:14:13.480 --> 00:14:15.480]  要適合當時的氣氛?
[00:14:15.480 --> 00:14:17.480]  要適合當時的氣氛?
[00:14:17.480 --> 00:14:19.480]  要適合當時的氣氛?
[00:14:19.480 --> 00:14:21.480]  要適合當時的氣氛?
[00:14:21.480 --> 00:14:23.480]  要適合當時的氣氛?
[00:14:23.480 --> 00:14:25.480]  要適合當時的氣氛?
[00:14:25.480 --> 00:14:27.480]  要適合當時的氣氛?
[00:14:27.480 --> 00:14:29.480]  要適合當時的氣氛?
[00:14:29.480 --> 00:14:31.480]  要適合當時的氣氛?
[00:14:31.480 --> 00:14:33.480]  要適合當時的氣氛?
