
[00:00:00.000 --> 00:00:05.000]  丁子門,大家好,很開心在這裡跟大家一起有一個分享
[00:10:32.000 --> 00:10:34.000]  這樣的世界
[00:10:34.000 --> 00:10:36.000]  可怕嗎?
[00:10:36.000 --> 00:10:38.000]  當我們處身這個世界的時候
[00:10:38.000 --> 00:10:40.000]  我們會覺得很沮喪
[00:10:40.000 --> 00:10:42.000]  特別是基督徒
[00:10:42.000 --> 00:10:44.000]  我們可以怎樣做?
[00:10:44.000 --> 00:10:46.000]  不過最值得注意的
[00:10:46.000 --> 00:10:48.000]  不是這些罪狀
[00:10:48.000 --> 00:10:50.000]  而是
[00:10:50.000 --> 00:10:52.000]  每一次說完這些罪狀之後
[00:10:52.000 --> 00:10:54.000]  瓦割一定
[00:10:54.000 --> 00:10:59.000]  一定緊接著神的審判
[00:10:59.000 --> 00:11:01.000]  好像火一樣
[00:11:01.000 --> 00:11:03.000]  吞噬你們
[00:11:03.000 --> 00:11:05.000]  不要以為上帝不知道
[00:11:05.000 --> 00:11:07.000]  怨聲已經傳入神的耳中了
[00:11:07.000 --> 00:11:09.000]  還有你們面對逃走的日子
[00:11:09.000 --> 00:11:11.000]  也提到
[00:11:11.000 --> 00:11:14.000]  上帝一定會對抗你們
[00:11:14.000 --> 00:11:17.000]  這才是重點
[00:11:17.000 --> 00:11:20.000]  瓦割要告訴迫害人的人
[00:11:20.000 --> 00:11:23.000]  你們會受審判、受災難
[00:11:23.000 --> 00:11:25.000]  這是你們的結局
[00:11:25.000 --> 00:11:26.000]  同樣
[00:11:26.000 --> 00:11:29.000]  瓦割也在告訴被迫害的人
[00:11:29.000 --> 00:11:32.000]  神一定會為你們討回公道
[00:11:32.000 --> 00:11:35.000]  為你們伸冤
[00:11:35.000 --> 00:11:37.000]  但是神的審判日子
[00:11:37.000 --> 00:11:39.000]  並不是馬上來到
[00:11:39.000 --> 00:11:41.000]  在這日子裡
[00:11:41.000 --> 00:11:43.000]  信徒可以怎樣生活?
[00:11:43.000 --> 00:11:45.000]  我們看下去第七到第十一節
[00:11:45.000 --> 00:11:47.000]  很有意思
[00:11:47.000 --> 00:11:49.000]  不知道有沒有留意到
[00:11:49.000 --> 00:11:51.000]  由第七到十一節
[00:11:51.000 --> 00:11:53.000]  有一個「遲遇不時」出現
[00:11:53.000 --> 00:11:55.000]  有人入頭
[00:11:55.000 --> 00:11:57.000]  我不知道是否這些
[00:11:57.000 --> 00:11:59.000]  很多
[00:11:59.000 --> 00:12:01.000]  不斷叫我們忍耐
[00:12:01.000 --> 00:12:03.000]  很奇怪
[00:12:03.000 --> 00:12:05.000]  剛才瓦割在歷數
[00:12:05.000 --> 00:12:07.000]  這群人的
[00:12:07.000 --> 00:12:09.000]  不時
[00:12:09.000 --> 00:12:11.000]  很嚴厲地譴責他們
[00:12:11.000 --> 00:12:13.000]  這麼高調
[00:12:13.000 --> 00:12:15.000]  但現在竟然
[00:12:15.000 --> 00:12:17.000]  叫我們忍耐?
[00:12:17.000 --> 00:12:19.000]  高高舉起
[00:12:19.000 --> 00:12:21.000]  輕輕放下
[00:12:21.000 --> 00:12:23.000]  不是叫我們要清算這群地主
[00:12:23.000 --> 00:12:27.000]  把財物分給窮人嗎?
[00:12:27.000 --> 00:12:30.000]  我們看看瓦割怎樣說
[00:12:30.000 --> 00:12:33.000]  第七八節開始時
[00:12:33.000 --> 00:12:35.000]  有一個很精彩的詞
[00:12:35.000 --> 00:12:37.000]  「所以」緊接著什麼?
[00:12:37.000 --> 00:12:39.000]  難道神不對抗你們嗎?
[00:12:39.000 --> 00:12:42.000]  這就是新漢語譯本的譯法
[00:12:42.000 --> 00:12:44.000]  磨擦本不是這樣譯的
[00:12:44.000 --> 00:12:46.000]  我覺得新漢語譯本更準確
[00:12:46.000 --> 00:12:48.000]  即是神一定會對抗你們
[00:12:48.000 --> 00:12:56.000]  既然神會出手審判
[00:12:56.000 --> 00:13:01.000]  那麼是否輪到我們
[00:13:01.000 --> 00:13:03.000]  去查瓦割呢?
[00:13:03.000 --> 00:13:05.000]  所以我們要忍耐
[00:13:05.000 --> 00:13:07.000]  神是有分數的
[00:13:07.000 --> 00:13:10.000]  但很多時候我們一看
[00:13:10.000 --> 00:13:12.000]  這些字眼「等待」
[00:13:12.000 --> 00:13:14.000]  「忍耐」
[00:13:14.000 --> 00:13:16.000]  可能有一種錯覺
[00:13:16.000 --> 00:13:18.000]  就是以為「等」
[00:13:18.000 --> 00:13:20.000]  就是什麼都不用做
[00:13:20.000 --> 00:13:22.000]  也沒有什麼好做
[00:13:22.000 --> 00:13:23.000]  坐在那裡等
[00:13:23.000 --> 00:13:25.000]  如果是這樣理解的話
[00:13:25.000 --> 00:13:27.000]  瓦割就是教我們用消極
[00:13:27.000 --> 00:13:30.000]  用被動的方法和態度
[00:13:30.000 --> 00:13:33.000]  去回應一些不義
[00:13:33.000 --> 00:13:35.000]  是不是?
[00:13:35.000 --> 00:13:36.000]  看清楚
[00:13:36.000 --> 00:13:39.000]  瓦割說「忍耐」、「等待」
[00:13:39.000 --> 00:13:43.000]  是套用了農夫的例子
[00:13:43.000 --> 00:13:45.000]  在巴勒斯坦通常
[00:13:45.000 --> 00:13:48.000]  十月、十一月這個栽種的季節
[00:13:48.000 --> 00:13:51.000]  和三、四月收成的時候
[00:13:51.000 --> 00:13:53.000]  都是雨季
[00:13:53.000 --> 00:13:56.000]  這些所謂秋林春雨
[00:13:56.000 --> 00:13:58.000]  就是這些時間
[00:13:58.000 --> 00:14:00.000]  這兩期的雨水
[00:14:00.000 --> 00:14:03.000]  對農作物來說是非常重要
[00:14:03.000 --> 00:14:05.000]  農夫當然知道
[00:14:05.000 --> 00:14:07.000]  每年都有秋林春雨來到
[00:14:07.000 --> 00:14:10.000]  也更加知道秋林春雨的出現
[00:14:10.000 --> 00:14:12.000]  不是人可以控制的
[00:14:12.000 --> 00:14:13.000]  是要等的
[00:14:13.000 --> 00:14:15.000]  它一定會來
[00:14:15.000 --> 00:14:16.000]  不過
[00:14:16.000 --> 00:14:18.000]  不是有雨水
[00:14:18.000 --> 00:14:20.000]  就一定有收成
[00:14:20.000 --> 00:14:23.000]  如果你想有寶貴的出產
[00:14:23.000 --> 00:14:25.000]  即是值錢的東西
[00:14:25.000 --> 00:14:27.000]  不是只有雜草
[00:14:27.000 --> 00:14:30.000]  就一定要把握時間
[00:14:30.000 --> 00:14:32.000]  去栽種
[00:14:32.000 --> 00:14:34.000]  去施肥、去除草
[00:14:34.000 --> 00:14:36.000]  去灌溉
[00:14:36.000 --> 00:14:38.000]  所以等候的過程
[00:14:38.000 --> 00:14:40.000]  絕對不是說望天打寡
[00:14:40.000 --> 00:14:42.000]  翹起雙手什麼都不做
[00:14:42.000 --> 00:14:46.000]  反而是要很留心的
[00:14:46.000 --> 00:14:47.000]  很敏銳的
[00:14:47.000 --> 00:14:49.000]  去配合大自然的規律
[00:14:49.000 --> 00:14:51.000]  在適當的時候
[00:14:51.000 --> 00:14:53.000]  做適當的工序
[00:14:53.000 --> 00:14:56.000]  你不能想怎樣就怎樣
[00:14:56.000 --> 00:14:58.000]  亞國用農夫作為例子
[00:14:58.000 --> 00:15:00.000]  其實很有意思
[00:15:00.000 --> 00:15:02.000]  第八節
[00:15:02.000 --> 00:15:03.000]  也要
[00:15:03.000 --> 00:15:04.000]  說完農夫的時候
[00:15:04.000 --> 00:15:05.000]  你們也要
[00:15:05.000 --> 00:15:06.000]  即是說什麼
[00:15:06.000 --> 00:15:08.000]  我們要像農夫那樣
[00:15:08.000 --> 00:15:11.000]  用農夫等候收成那種認知
[00:15:11.000 --> 00:15:13.000]  和態度
[00:15:13.000 --> 00:15:15.000]  去忍耐
[00:15:15.000 --> 00:15:20.000]  等候直到主再來
[00:15:20.000 --> 00:15:21.000]  如果說
[00:15:21.000 --> 00:15:25.000]  秋林春雨是神設定的規律
[00:15:25.000 --> 00:15:27.000]  雖然還沒到
[00:15:27.000 --> 00:15:28.000]  要等
[00:15:28.000 --> 00:15:31.000]  但季節性的雨水一定會降臨
[00:15:31.000 --> 00:15:34.000]  而在等待的過程當中
[00:15:34.000 --> 00:15:35.000]  農夫要把握機會
[00:15:35.000 --> 00:15:37.000]  做好準備
[00:15:37.000 --> 00:15:39.000]  不要做無謂的事
[00:15:39.000 --> 00:15:40.000]  同樣
[00:15:40.000 --> 00:15:42.000]  也要
[00:15:42.000 --> 00:15:43.000]  同樣
[00:15:43.000 --> 00:15:45.000]  主再來
[00:15:45.000 --> 00:15:47.000]  也是上帝的設定
[00:15:47.000 --> 00:15:49.000]  也一定會來
[00:15:49.000 --> 00:15:51.000]  而在等待的過程當中
[00:15:51.000 --> 00:15:53.000]  信徒也是
[00:15:53.000 --> 00:15:54.000]  有些事要做
[00:15:54.000 --> 00:15:57.000]  有些事不能做
[00:15:57.000 --> 00:15:59.000]  所以亞國馬上就說什麼呢
[00:15:59.000 --> 00:16:02.000]  你看到要和不要
[00:16:02.000 --> 00:16:04.000]  首先要做什麼呢
[00:16:04.000 --> 00:16:06.000]  要鞏固
[00:16:06.000 --> 00:16:08.000]  要兼顧你們的信心
[00:16:08.000 --> 00:16:10.000]  沒錯
[00:16:10.000 --> 00:16:14.000]  農夫會知道秋林春雨何時來
[00:16:14.000 --> 00:16:16.000]  但是主再來
[00:16:16.000 --> 00:16:18.000]  神審判日子
[00:16:18.000 --> 00:16:20.000]  沒有人知道
[00:16:20.000 --> 00:16:22.000]  我們很心急
[00:16:22.000 --> 00:16:25.000]  想見到這個這麼混亂的世界
[00:16:25.000 --> 00:16:28.000]  這麼罪惡的世界
[00:16:28.000 --> 00:16:30.000]  被扭轉
[00:16:30.000 --> 00:16:32.000]  惡人被剷除
[00:16:32.000 --> 00:16:35.000]  但又偏偏見不到上帝做事
[00:16:35.000 --> 00:16:37.000]  我們很沮喪
[00:16:37.000 --> 00:16:39.000]  對神很失望
[00:16:39.000 --> 00:16:42.000]  甚至懷疑神是否公義
[00:16:42.000 --> 00:16:44.000]  還是他無能呢
[00:16:44.000 --> 00:16:46.000]  所以亞國
[00:16:46.000 --> 00:16:48.000]  特別提醒信徒
[00:16:48.000 --> 00:16:51.000]  要鞏固你們的心
[00:16:51.000 --> 00:16:52.000]  那怎樣鞏固呢
[00:16:52.000 --> 00:16:54.000]  他沒有仔細說
[00:16:54.000 --> 00:16:55.000]  其實聖經有很多地方
[00:16:55.000 --> 00:16:57.000]  都給了我們一些參考
[00:16:57.000 --> 00:16:59.000]  譬如哥羅西書
[00:16:59.000 --> 00:17:00.000]  也說什麼呢
[00:17:00.000 --> 00:17:02.000]  只要你們持守你的信仰
[00:17:02.000 --> 00:17:03.000]  穩固根基
[00:17:03.000 --> 00:17:04.000]  堅定不移
[00:17:04.000 --> 00:17:05.000]  不自動搖
[00:17:05.000 --> 00:17:07.000]  不只是這樣
[00:17:07.000 --> 00:17:11.000]  更加要不要失去福音的盼望
[00:17:11.000 --> 00:17:14.000]  其實這也是一個註腳
[00:17:14.000 --> 00:17:16.000]  事實上
[00:17:16.000 --> 00:17:19.000]  有盼望才有等候的動力
[00:17:19.000 --> 00:17:20.000]  對吧
[00:17:20.000 --> 00:17:23.000]  你才有動機去忍耐
[00:17:23.000 --> 00:17:26.000]  指望得到地裡寶貴出產
[00:17:26.000 --> 00:17:30.000]  這就是農夫願意忍受日曬雨淋
[00:17:30.000 --> 00:17:36.000]  去等待秋林春雨的動力和理由
[00:17:36.000 --> 00:17:40.000]  其實我們每個人都需要有盼望
[00:17:40.000 --> 00:17:42.000]  有人說
[00:17:42.000 --> 00:17:44.000]  可能小時候都聽過
[00:17:44.000 --> 00:17:48.000]  我指望耕耘不聞收穫
[00:17:48.000 --> 00:17:50.000]  享受過程是滿足的
[00:17:50.000 --> 00:17:53.000]  其實好像很清高
[00:17:53.000 --> 00:17:58.000]  但其實很荒謬
[00:17:58.000 --> 00:17:59.000]  你問醫生
[00:17:59.000 --> 00:18:01.000]  為何你的病會不會好
[00:18:01.000 --> 00:18:02.000]  醫生跟你說
[00:18:02.000 --> 00:18:04.000]  你不用指望痊癒
[00:18:04.000 --> 00:18:09.000]  不過你可以享受做手術的過程
[00:18:09.000 --> 00:18:11.000]  可不可以這樣說
[00:18:11.000 --> 00:18:13.000]  很荒謬的邏輯
[00:18:13.000 --> 00:18:18.000]  如果你沒有堅實的目標和盼望
[00:18:18.000 --> 00:18:21.000]  這個過程是沒有意思的
[00:18:21.000 --> 00:18:23.000]  日本涉福車站
[00:18:23.000 --> 00:18:25.000]  有一個銅像
[00:18:25.000 --> 00:18:29.000]  紀念一隻叫阿伯的十一歲的秋田犬
[00:18:29.000 --> 00:18:32.000]  有沒有人去過打卡
[00:18:32.000 --> 00:18:34.000]  大家都沒有去過
[00:18:34.000 --> 00:18:36.000]  其實他一歲的時候
[00:18:36.000 --> 00:18:42.000]  被東京帝國大學一位上野教授收養了
[00:18:42.000 --> 00:18:45.000]  阿伯其實對主人很忠心
[00:18:45.000 --> 00:18:49.000]  每天都在家門口目送上野教授上班
[00:18:49.000 --> 00:18:51.000]  然後傍晚的時候
[00:18:51.000 --> 00:18:55.000]  就會去到車站迎接主人回家
[00:18:55.000 --> 00:18:57.000]  1925年的5月
[00:18:57.000 --> 00:19:00.000]  上野教授因為腦出血
[00:19:00.000 --> 00:19:03.000]  在學校突然間猝死
[00:19:03.000 --> 00:19:06.000]  等不到主人的阿伯
[00:19:06.000 --> 00:19:09.000]  依然每日傍晚去到車站
[00:19:09.000 --> 00:19:12.000]  望著出口等主人回來
[00:19:12.000 --> 00:19:15.000]  直到1935年
[00:19:15.000 --> 00:19:18.000]  被發現死在車站附近
[00:19:18.000 --> 00:19:21.000]  足足等了十年
[00:19:21.000 --> 00:19:25.000]  什麼是支持阿伯
[00:19:25.000 --> 00:19:29.000]  去忍受人家的驅趕、虐待
[00:19:29.000 --> 00:19:32.000]  風雨不改的苦苦等候
[00:19:32.000 --> 00:19:35.000]  無可否認一定是盼望
[00:19:35.000 --> 00:19:39.000]  沒錯,盼望才能夠有動力
[00:19:39.000 --> 00:19:42.000]  去等候,去忍耐
[00:19:42.000 --> 00:19:45.000]  但是有一個問題
