
[00:00:00.000 --> 00:00:03.000]  感謝神 神賜給我們這麼美好的屬靈大家庭
[00:07:35.000 --> 00:07:41.000]  他就憑信心開始這條信心的旅程
[00:07:41.000 --> 00:07:48.000]  那牧師你說這樣的信心會不會很盲目
[00:07:48.000 --> 00:07:53.000]  其實不會因為我們的信心是有根基的
[00:07:53.000 --> 00:07:58.000]  我們信心的根基就是神的話語
[00:07:58.000 --> 00:08:02.000]  所以作為基督徒你一定要記得這件事
[00:08:02.000 --> 00:08:08.000]  信心不是心想事成
[00:08:08.000 --> 00:08:16.000]  信心是主所應許他必成就
[00:08:16.000 --> 00:08:21.000]  你要知道每當神帶領我們走上一條新的道路的時候
[00:08:21.000 --> 00:08:27.000]  我們都需要抓住神的應許勇敢跟隨
[00:08:27.000 --> 00:08:36.000]  不但是教會的領袖需要有這樣的信心
[00:08:36.000 --> 00:08:41.000]  事實上整個會眾都需要有這樣的信心
[00:08:41.000 --> 00:08:49.000]  你還記得當神帶領以色列人要過約旦河的時候
[00:08:49.000 --> 00:08:56.000]  你知道以色列人過約旦河是跟以色列人過紅海是不一樣的
[00:08:56.000 --> 00:09:03.000]  當以色列人過紅海的時候只需要一個人的信心
[00:09:03.000 --> 00:09:06.000]  摩西的信心
[00:09:06.000 --> 00:09:15.000]  當摩西憑著信心用藏象水一指紅海就分開
[00:09:15.000 --> 00:09:18.000]  只需要領袖的信心
[00:09:18.000 --> 00:09:23.000]  但現在當以色列人過約旦河的時候
[00:09:23.000 --> 00:09:27.000]  神沒有叫約書要出來
[00:09:27.000 --> 00:09:30.000]  用藏象水一指吧
[00:09:30.000 --> 00:09:32.000]  沒有
[00:09:32.000 --> 00:09:40.000]  神吩咐那些扛臺約會的祭司們
[00:09:40.000 --> 00:09:48.000]  他們要把腳放到水中水才能夠分開
[00:09:48.000 --> 00:09:53.000]  這個時候不但是需要一個領袖的信心
[00:09:53.000 --> 00:09:57.000]  而是需要一個團隊的信心
[00:09:57.000 --> 00:10:03.000]  是扛臺約會的祭司團隊
[00:10:03.000 --> 00:10:10.000]  就好像今天在教會服侍的同工團隊
[00:10:10.000 --> 00:10:13.000]  他們必須要同心合一平的信心
[00:10:13.000 --> 00:10:21.000]  在水還沒有分開的時候就把腳放在水中
[00:10:21.000 --> 00:10:28.000]  是一個團隊的信心讓這個水才能夠被打開
[00:10:28.000 --> 00:10:32.000]  事實上不但是需要一個團隊的信心
[00:10:32.000 --> 00:10:36.000]  更需要整個會眾的信心
[00:10:36.000 --> 00:10:39.000]  每一位弟兄姊妹的信心
[00:10:39.000 --> 00:10:42.000]  因為以前過紅海的時候
[00:10:42.000 --> 00:10:47.000]  聖經上說以色列人是看著乾地走過約旦
[00:10:47.000 --> 00:10:51.000]  聖經上說以色列人是看著乾地走過約旦
[00:10:51.000 --> 00:10:58.000]  請問你看著乾地走過去需不需要信心
[00:10:58.000 --> 00:11:02.000]  乾地不需要信心
[00:11:02.000 --> 00:11:04.000]  你走過去就是了
[00:11:04.000 --> 00:11:07.000]  但當然中國人還是真的嗎
[00:11:07.000 --> 00:11:10.000]  確定是乾的嗎
[00:11:10.000 --> 00:11:13.000]  那是乾地
[00:11:13.000 --> 00:11:16.000]  但現在不一樣
[00:11:16.000 --> 00:11:19.000]  現在過約旦的時候
[00:11:19.000 --> 00:11:22.000]  河水還是漲過兩岸
[00:11:22.000 --> 00:11:26.000]  請問當你看見河水漲過兩岸的時候
[00:11:26.000 --> 00:11:31.000]  你是跟隨還是不跟隨
[00:11:31.000 --> 00:11:34.000]  我們需要整個會眾有相同的信心
[00:11:34.000 --> 00:11:37.000]  一同往前走
[00:11:37.000 --> 00:11:42.000]  感謝主這些年來我真的看見我們教會的弟兄姊妹
[00:11:42.000 --> 00:11:45.000]  真是不斷地在憑信心在跟隨
[00:11:45.000 --> 00:11:50.000]  無論在建堂的施工
[00:11:50.000 --> 00:11:54.000]  無論在宣教的施工
[00:11:54.000 --> 00:11:57.000]  無論在我們生活的見證
[00:11:57.000 --> 00:12:01.000]  我們都為主活出美好的榜樣來了
[00:12:01.000 --> 00:12:04.000]  為你們自己鼓掌一下吧
[00:12:04.000 --> 00:12:07.000]  我們鼓掌一下
[00:12:07.000 --> 00:12:10.000]  我相信這是我們教會蒙福的一個原因
[00:12:10.000 --> 00:12:13.000]  我相信這是我們教會蒙福的一個原因
[00:12:13.000 --> 00:12:16.000]  第三個核心價值
[00:12:16.000 --> 00:12:19.000]  成全聖徒
[00:12:19.000 --> 00:12:22.000]  保留在依佛說的四章十一跟十二節這樣說
[00:12:22.000 --> 00:12:25.000]  保留在依佛說的四章十一跟十二節這樣說
[00:12:25.000 --> 00:12:28.000]  他所賜的有使徒有先知有傳福音有牧師和教師
[00:12:28.000 --> 00:12:31.000]  他所賜的有使徒有先知有傳福音有牧師和教師
[00:12:31.000 --> 00:12:34.000]  他所賜的有使徒有先知有傳福音有牧師和教師
[00:12:34.000 --> 00:12:37.000]  我要成全聖徒各盡其職建立基督的身體
[00:12:37.000 --> 00:12:40.000]  我要成全聖徒各盡其職建立基督的身體
[00:12:40.000 --> 00:12:43.000]  所謂成全聖徒不單只是裝備他們而已
[00:12:43.000 --> 00:12:46.000]  所謂成全聖徒不單只是裝備他們而已
[00:12:46.000 --> 00:12:49.000]  英文用empowerment就是意思是
[00:12:49.000 --> 00:12:52.000]  英文用empowerment就是意思是
[00:12:52.000 --> 00:12:55.000]  讓他們參與福事
[00:12:55.000 --> 00:12:58.000]  而且在福事當中看見果效
[00:12:58.000 --> 00:13:01.000]  而且在福事當中看見果效
[00:13:01.000 --> 00:13:04.000]  丁永杰今天在我們屬靈生命成長的過程當中
[00:13:04.000 --> 00:13:07.000]  你要記得一件事情
[00:13:07.000 --> 00:13:10.000]  以前我們常常以為
[00:13:10.000 --> 00:13:13.000]  只要等到我們裝備好了訓練好了
[00:13:13.000 --> 00:13:16.000]  我們才出來服事
[00:13:16.000 --> 00:13:19.000]  事實上這麼多年我在教會服事
[00:13:19.000 --> 00:13:22.000]  我發現一件事
[00:13:22.000 --> 00:13:25.000]  無論你接受多少的裝備
[00:13:25.000 --> 00:13:28.000]  無論你多屬靈的追求
[00:13:28.000 --> 00:13:31.000]  只有當你實際開始參與服事的時候
[00:13:31.000 --> 00:13:34.000]  只有當你實際開始參與服事的時候
[00:13:34.000 --> 00:13:37.000]  你的生命才開始成長
[00:13:37.000 --> 00:13:40.000]  我的意思不說裝備不重要
[00:13:40.000 --> 00:13:43.000]  我的意思不說禱告追求不重要
[00:13:43.000 --> 00:13:46.000]  我的意思不說禱告追求不重要
[00:13:46.000 --> 00:13:49.000]  那都非常重要
[00:13:49.000 --> 00:13:52.000]  那是屬靈的根基
[00:13:52.000 --> 00:13:55.000]  但你不能一天到晚停留在根基上
[00:13:55.000 --> 00:13:58.000]  你要開始向前走
[00:13:58.000 --> 00:14:01.000]  按照神所給你的恩賜跟才幹
[00:14:01.000 --> 00:14:04.000]  服事在你身旁周圍的人
[00:14:04.000 --> 00:14:07.000]  事實上只有透過服事
[00:14:07.000 --> 00:14:10.000]  你才能夠經歷神的真實
[00:14:10.000 --> 00:14:13.000]  事實上只有透過服事
[00:14:13.000 --> 00:14:16.000]  你才能夠經歷神的真實
[00:14:16.000 --> 00:14:19.000]  只有透過服事你才能經歷到生命的長大成熟
[00:14:19.000 --> 00:14:22.000]  只有透過服事你才能經歷到生命的長大成熟
[00:14:22.000 --> 00:14:25.000]  是當你在軟弱挫折當中迴轉來歸向神的時候
[00:14:25.000 --> 00:14:28.000]  是當你在軟弱挫折當中迴轉來歸向神的時候
[00:14:28.000 --> 00:14:31.000]  你就得到智慧跟力量
[00:14:31.000 --> 00:14:34.000]  能夠面對生活一切的困境
[00:14:34.000 --> 00:14:37.000]  所以在教會這麼多年
[00:14:37.000 --> 00:14:40.000]  所以在教會這麼多年
[00:14:40.000 --> 00:14:43.000]  無論你多忙多累
[00:14:43.000 --> 00:14:46.000]  其實我不是不知道你忙你累
[00:14:46.000 --> 00:14:49.000]  我從來不會猶豫要請你出來侍奉
[00:14:49.000 --> 00:14:52.000]  我從來不會猶豫要請你出來侍奉
[00:14:52.000 --> 00:14:55.000]  因為我知道那是使你得蒙神祝福的好機會
[00:14:55.000 --> 00:14:58.000]  因為我知道那是使你得蒙神祝福的好機會
[00:14:58.000 --> 00:15:01.000]  無論你多忙多累
[00:15:01.000 --> 00:15:04.000]  無論你多忙多累
[00:15:04.000 --> 00:15:07.000]  我也從來不覺得抱歉要請你出來侍奉
[00:15:07.000 --> 00:15:10.000]  因為我知道侍奉神將是你一生最大的喜樂跟滿足
[00:15:10.000 --> 00:15:13.000]  因為我知道侍奉神將是你一生最大的喜樂跟滿足
[00:15:13.000 --> 00:15:16.000]  所以我鼓勵你要把握每一個機會來參與侍奉
[00:15:16.000 --> 00:15:19.000]  所以我鼓勵你要把握每一個機會來參與侍奉
[00:15:19.000 --> 00:15:22.000]  所以我鼓勵你要把握每一個機會來參與侍奉
[00:15:22.000 --> 00:15:25.000]  因為在參與當中你可以經歷生命的成長
[00:15:25.000 --> 00:15:28.000]  因為在參與當中你可以經歷生命的成長
[00:15:28.000 --> 00:15:31.000]  你也可以成為神祝福的管道
[00:15:31.000 --> 00:15:34.000]  你也可以成為神祝福的管道
[00:15:34.000 --> 00:15:37.000]  第四個核心價值
[00:15:37.000 --> 00:15:40.000]  第四個核心價值
[00:15:40.000 --> 00:15:43.000]  團隊侍奉
[00:15:43.000 --> 00:15:46.000]  團隊侍奉
[00:15:46.000 --> 00:15:49.000]  今天當我們在講教會建造的時候
[00:15:49.000 --> 00:15:52.000]  我們不是只在講外面的建造
[00:15:52.000 --> 00:15:55.000]  更是裡面的建造
[00:15:55.000 --> 00:15:58.000]  不只是個別屬靈生命的建造
[00:15:58.000 --> 00:16:01.000]  更是重要生命的連結
[00:16:01.000 --> 00:16:04.000]  這為什麼保羅在哥林多前書十二章二十七節這樣說
[00:16:04.000 --> 00:16:07.000]  這為什麼保羅在哥林多前書十二章二十七節這樣說
[00:16:07.000 --> 00:16:10.000]  你們就是基督的身體並且各自做肢體
[00:16:10.000 --> 00:16:13.000]  你們就是基督的身體並且各自做肢體
[00:16:13.000 --> 00:16:16.000]  我們看見一個身體如果要發揮祂的功能
[00:16:16.000 --> 00:16:19.000]  我們看見一個身體如果要發揮祂的功能
[00:16:19.000 --> 00:16:22.000]  每一個肢體一定要配搭的合一才行
[00:16:22.000 --> 00:16:25.000]  每一個肢體一定要配搭的合一才行
[00:16:25.000 --> 00:16:28.000]  換說今天在教會裡面
[00:16:28.000 --> 00:16:31.000]  無論你說你多能幹
[00:16:31.000 --> 00:16:34.000]  我告訴你你都不能夠單打獨鬥
[00:16:34.000 --> 00:16:37.000]  因為我們是彼此需要
[00:16:37.000 --> 00:16:40.000]  因為我們是彼此需要
[00:16:40.000 --> 00:16:43.000]  我們也彼此成全
[00:16:43.000 --> 00:16:46.000]  這我也是在教會裡常常說這句話
[00:16:46.000 --> 00:16:49.000]  離了主我什麼都不能做
[00:16:49.000 --> 00:16:52.000]  但離了你們我也什麼都不能做
[00:16:52.000 --> 00:16:55.000]  因為我們就是個大團隊
[00:16:55.000 --> 00:16:58.000]  跟你們說我們就是個大團隊
[00:16:58.000 --> 00:17:01.000]  既然是團隊
[00:17:01.000 --> 00:17:04.000]  就要知道我們是彼此互補的
[00:17:04.000 --> 00:17:07.000]  以前當我在做婚前輔導的時候
[00:17:07.000 --> 00:17:10.000]  以前當我在做婚前輔導的時候
[00:17:10.000 --> 00:17:13.000]  那是很多年前的事情
[00:17:13.000 --> 00:17:16.000]  那是很多年前的事情
[00:17:16.000 --> 00:17:19.000]  我總是提醒那些蠢夫妻們一件事情
[00:17:19.000 --> 00:17:22.000]  這個夫妻是互補的
[00:17:22.000 --> 00:17:25.000]  因為我發現神的安排常常很幽默
[00:17:25.000 --> 00:17:28.000]  因為我發現神的安排常常很幽默
[00:17:28.000 --> 00:17:31.000]  就像中國話所說的"急金瘋就碰到賣郎中"
[00:17:31.000 --> 00:17:34.000]  就像中國話所說的"急金瘋就碰到賣郎中"
[00:17:34.000 --> 00:17:37.000]  一個很愛講話
[00:17:37.000 --> 00:17:40.000]  另外一個就怎麼擠都擠不出一句話
[00:17:40.000 --> 00:17:43.000]  另外一個就怎麼擠都擠不出一句話
[00:17:43.000 --> 00:17:46.000]  一個愛省錢另外一個絕對愛花錢
[00:17:46.000 --> 00:17:49.000]  一個愛省錢另外一個絕對愛花錢
[00:17:49.000 --> 00:17:52.000]  因為你就喜歡他花錢
[00:17:52.000 --> 00:17:55.000]  我發現不但在婚姻上是如此
[00:17:55.000 --> 00:17:58.000]  在教會生活也是這樣
[00:17:58.000 --> 00:18:01.000]  你說我們弟兄姐妹是彼此互補的
[00:18:01.000 --> 00:18:04.000]  所以你不要一天到晚只看見別人的缺點
[00:18:04.000 --> 00:18:07.000]  所以你不要一天到晚只看見別人的缺點
[00:18:07.000 --> 00:18:10.000]  你卻沒想到別人的缺點
[00:18:10.000 --> 00:18:13.000]  這是你有責任去補足的地方
[00:18:13.000 --> 00:18:16.000]  所以不要隨便批評別人
[00:18:16.000 --> 00:18:19.000]  所以不要隨便批評別人
[00:18:19.000 --> 00:18:22.000]  反而要看見自己的責任
[00:18:22.000 --> 00:18:25.000]  反而要去補足他的缺點
[00:18:25.000 --> 00:18:31.000]  另一方面有牽背下來看別人比自己強嗎
[00:18:31.000 --> 00:18:34.000]  另一方面有牽背下來看別人比自己強嗎
[00:18:34.000 --> 00:18:37.000]  意思就是要看見在別人身上有優點
[00:18:37.000 --> 00:18:40.000]  意思就是要看見在別人身上有優點
[00:18:40.000 --> 00:18:43.000]  但不要去嫉妒別人
[00:18:43.000 --> 00:18:46.000]  要去欣賞別人
[00:18:46.000 --> 00:18:49.000]  要為別人來感謝神
[00:18:49.000 --> 00:18:52.000]  所以在團隊侍奉裡面請你記得這兩件事情
[00:18:52.000 --> 00:18:55.000]  所以在團隊侍奉裡面請你記得這兩件事情
[00:18:55.000 --> 00:18:58.000]  看到別人的缺點
[00:18:58.000 --> 00:19:01.000]  不要批評
[00:19:01.000 --> 00:19:04.000]  要看見自己的責任
[00:19:04.000 --> 00:19:07.000]  看見別人的優點
[00:19:07.000 --> 00:19:10.000]  不要嫉妒
[00:19:10.000 --> 00:19:13.000]  要學習欣賞
[00:19:13.000 --> 00:19:16.000]  只有當我們這樣配搭的時候
[00:19:16.000 --> 00:19:19.000]  肢體就會彼此的配搭起來
[00:19:19.000 --> 00:19:22.000]  身體能夠發揮它的功能
[00:19:22.000 --> 00:19:29.000]  第五個核心價值是不斷創新
[00:19:29.000 --> 00:19:32.000]  第五個核心價值是不斷創新
[00:19:32.000 --> 00:19:35.000]  今天我們所信的神是一個不斷做新事的神
[00:19:35.000 --> 00:19:38.000]  今天我們所信的神是一個不斷做新事的神
[00:19:38.000 --> 00:19:41.000]  以塞爾書第四十三章十八跟十九節這裡說
[00:19:41.000 --> 00:19:44.000]  以塞爾書第四十三章十八跟十九節這裡說
[00:19:44.000 --> 00:19:47.000]  又要如此說你不要紀念從前的事
[00:19:47.000 --> 00:19:50.000]  也不要思想古時的事
[00:19:50.000 --> 00:19:53.000]  看到我要做一件新事
[00:19:53.000 --> 00:19:56.000]  如今要發現你們豈不知道嗎
[00:19:56.000 --> 00:19:59.000]  我在曠野開道路在沙漠開江河
[00:19:59.000 --> 00:20:02.000]  主在這裡說不要紀念從前的事
[00:20:02.000 --> 00:20:05.000]  主在這裡說不要紀念從前的事
[00:20:05.000 --> 00:20:08.000]  主在這裡說不要紀念從前的事
[00:20:08.000 --> 00:20:11.000]  什麼是這裡所說從前的事
[00:20:11.000 --> 00:20:14.000]  主在這裡說不要紀念從前的事
[00:20:14.000 --> 00:20:17.000]  如果你讀這個聖經之前兩節聖經
[00:20:17.000 --> 00:20:20.000]  如果你讀這個聖經之前兩節聖經
[00:20:20.000 --> 00:20:23.000]  你就發現這裡所說從前的事
[00:20:23.000 --> 00:20:26.000]  就是指著神過去怎麼為以色列打開紅海
[00:20:26.000 --> 00:20:29.000]  就是指著神過去怎麼為以色列打開紅海
[00:20:29.000 --> 00:20:32.000]  讓以色列走過紅海的故事
[00:20:32.000 --> 00:20:35.000]  請問你神帶領以色列出埃及過紅海好不好啊
[00:20:35.000 --> 00:20:38.000]  請問你神帶領以色列出埃及過紅海好不好啊
[00:20:38.000 --> 00:20:41.000]  當然是好事
[00:20:41.000 --> 00:20:44.000]  請問你出來一起過紅海是不是以色列所經過最偉大的神蹟啊
[00:20:44.000 --> 00:20:47.000]  請問你出來一起過紅海是不是以色列所經過最偉大的神蹟啊
[00:20:47.000 --> 00:20:50.000]  那當然是最偉大的神蹟
[00:20:50.000 --> 00:20:53.000]  那當然是最偉大的神蹟
[00:20:53.000 --> 00:20:56.000]  但主說你不要一天到晚只記得從前的事
[00:20:56.000 --> 00:20:59.000]  但主說你不要一天到晚只記得從前的事
[00:20:59.000 --> 00:21:02.000]  卻沒有看見神今天要做的事
[00:21:02.000 --> 00:21:05.000]  卻沒有看見神今天要做的事
[00:21:05.000 --> 00:21:08.000]  是被你過去的經驗所限制
[00:21:08.000 --> 00:21:11.000]  是被你過去的經驗所限制
[00:21:11.000 --> 00:21:14.000]  無論是好的經驗不好的經驗
[00:21:14.000 --> 00:21:17.000]  你都要放下這一切
[00:21:17.000 --> 00:21:20.000]  很多人今天的信仰經驗都是停留在過去
[00:21:20.000 --> 00:21:23.000]  很多人今天的信仰經驗都是停留在過去
[00:21:23.000 --> 00:21:26.000]  過去得救的經驗
[00:21:26.000 --> 00:21:29.000]  過去得救的經驗
[00:21:29.000 --> 00:21:32.000]  過去美好的經驗
[00:21:32.000 --> 00:21:35.000]  過去美好的經驗
[00:21:35.000 --> 00:21:38.000]  神說不要記念從前的事
[00:21:38.000 --> 00:21:41.000]  神說不要記念從前的事
[00:21:41.000 --> 00:21:44.000]  無論是喜樂的無論是哀愁的
[00:21:44.000 --> 00:21:47.000]  因為神在你生命當中做新的事情
[00:21:47.000 --> 00:21:50.000]  因為神在你生命當中做新的事情
[00:21:50.000 --> 00:21:53.000]  神在你身上所做的這些更深更廣更遠的事情
[00:21:53.000 --> 00:21:56.000]  神在你身上所做的這些更深更廣更遠的事情
[00:21:56.000 --> 00:21:59.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:21:59.000 --> 00:22:02.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:02.000 --> 00:22:05.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:05.000 --> 00:22:08.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:08.000 --> 00:22:11.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:11.000 --> 00:22:14.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:14.000 --> 00:22:17.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:17.000 --> 00:22:20.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:20.000 --> 00:22:23.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:23.000 --> 00:22:26.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:26.000 --> 00:22:29.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:29.000 --> 00:22:32.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:32.000 --> 00:22:35.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:35.000 --> 00:22:38.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:38.000 --> 00:22:41.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:41.000 --> 00:22:44.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:44.000 --> 00:22:47.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:47.000 --> 00:22:50.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:50.000 --> 00:22:53.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:53.000 --> 00:22:56.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:56.000 --> 00:22:59.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:22:59.000 --> 00:23:02.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:02.000 --> 00:23:05.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:05.000 --> 00:23:08.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:08.000 --> 00:23:11.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:11.000 --> 00:23:14.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:14.000 --> 00:23:17.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:17.000 --> 00:23:20.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:20.000 --> 00:23:23.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:23.000 --> 00:23:26.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:26.000 --> 00:23:29.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:29.000 --> 00:23:32.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:32.000 --> 00:23:35.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:35.000 --> 00:23:38.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:38.000 --> 00:23:41.000]  所以我們的生命一定要跟我們的侍奉一樣
[00:23:41.000 --> 00:23:44.000]  所以我們的生命一定要跟我們的侍奉一樣
