
[00:00:00.000 --> 00:00:03.240]  今天想和大家分享一個題目是
[00:02:13.560 --> 00:02:16.820]  甚至要在自己的丈夫之上
[00:02:16.820 --> 00:02:18.180]  為什麼呢
[00:02:18.180 --> 00:02:20.780]  因為這是一個權力的問題
[00:02:20.780 --> 00:02:22.560]  那麼
[00:02:22.560 --> 00:02:24.060]  權力是什麼呢
[00:02:25.240 --> 00:02:26.900]  在字典裡面
[00:02:26.900 --> 00:02:29.240]  權力是代表有能力
[00:02:29.240 --> 00:02:31.320]  或者有權柄去做決定
[00:02:31.320 --> 00:02:32.940]  命令其他人
[00:02:32.940 --> 00:02:34.400]  使其他人服從
[00:02:34.400 --> 00:02:37.980]  雖然權力這兩個字不是很好聽
[00:02:37.980 --> 00:02:39.400]  但是
[00:02:39.400 --> 00:02:41.320]  是客觀存在的
[00:02:41.320 --> 00:02:42.500]  和必須的
[00:02:42.500 --> 00:02:44.160]  舉個例子
[00:02:44.160 --> 00:02:47.200]  我們家裡有三個子女
[00:02:47.200 --> 00:02:49.040]  他們小的時候
[00:02:49.040 --> 00:02:52.000]  如果不服從父母的權力
[00:02:52.000 --> 00:02:53.400]  要一人一票
[00:02:53.840 --> 00:02:55.480]  決定吃什麼的話
[00:02:55.480 --> 00:02:57.280]  我們會吃什麼呢
[00:02:57.280 --> 00:02:59.280]  可能每餐都吃雪糕
[00:02:59.280 --> 00:03:04.460]  在社會如果人民不服從政府的權力
[00:03:04.460 --> 00:03:06.880]  這個社會就會混亂
[00:03:06.880 --> 00:03:08.160]  在教會
[00:03:08.160 --> 00:03:11.380]  如果教會的會眾不服從教務團隊
[00:03:11.380 --> 00:03:12.940]  屬靈帶領的權柄
[00:03:12.940 --> 00:03:16.120]  每個人都認為自己有同等的權力
[00:03:16.120 --> 00:03:17.860]  教會就不成教會
[00:03:17.860 --> 00:03:20.200]  那麼這個權力
[00:03:20.200 --> 00:03:21.360]  是從哪裡來的呢
[00:03:21.360 --> 00:03:23.240]  在街裡面
[00:03:23.600 --> 00:03:26.440]  父母的權力是來自他們的身份
[00:03:26.440 --> 00:03:28.000]  在社會
[00:03:28.000 --> 00:03:31.720]  人民都要接受政府管治的權力
[00:03:31.720 --> 00:03:34.120]  這些我們可能都知道
[00:03:34.120 --> 00:03:35.680]  但是在教會
[00:03:35.680 --> 00:03:38.200]  牧師傳道人的權力是從哪裡來的呢
[00:03:38.200 --> 00:03:41.320]  哪些人會被神看重
[00:03:41.320 --> 00:03:43.720]  在神面前居守衛呢
[00:03:43.720 --> 00:03:46.320]  這個是我們剛剛讀的經文
[00:03:46.320 --> 00:03:48.040]  《馬太福音》二十章
[00:03:48.040 --> 00:03:50.040]  十七至二十八節的主題
[00:03:50.040 --> 00:03:53.080]  在進入前讓我們同心討告
[00:03:53.600 --> 00:03:55.600]  在進入前讓我們同心討告
[00:03:55.600 --> 00:03:57.920]  在進入前讓我們同心討告
[00:03:57.920 --> 00:03:59.920]  在進入前讓我們同心討告
[00:03:59.920 --> 00:04:01.920]  在進入前讓我們同心討告
[00:04:01.920 --> 00:04:03.920]  在進入前讓我們同心討告
[00:04:03.920 --> 00:04:05.920]  在進入前讓我們同心討告
[00:04:05.920 --> 00:04:07.920]  在進入前讓我們同心討吿
[00:04:07.920 --> 00:04:09.920]  在進入前讓我們同心討吿
[00:04:09.920 --> 00:04:11.920]  在進入前讓我們同心討吿
[00:04:11.920 --> 00:04:13.920]  在進入前讓我們同心討吿
[00:04:13.920 --> 00:04:15.920]  在進入前讓我們同心討吿
[00:04:15.920 --> 00:04:17.920]  在進入前讓我們同心討吿
[00:04:17.920 --> 00:04:19.920]  在進入前讓我們同心討吿
[00:04:19.920 --> 00:04:21.920]  在進入前讓我們同心討吿
[00:04:21.920 --> 00:04:23.920]  今天的經文可以分為三段
[00:04:23.920 --> 00:04:25.920]  第十七至十九節
[00:04:25.920 --> 00:04:27.920]  是講經文的背景
[00:04:27.920 --> 00:04:29.920]  二十至二十四節
[00:04:29.920 --> 00:04:31.920]  是講回頭的價值觀
[00:04:31.920 --> 00:04:33.920]  基本上是一個主人的心態
[00:04:33.920 --> 00:04:37.920]  在二十五至二十八節
[00:04:37.920 --> 00:04:39.920]  是耶穌的價值觀
[00:04:39.920 --> 00:04:41.920]  是一個僕人的心態
[00:04:41.920 --> 00:04:43.920]  首先看看這段經文的背景
[00:04:43.920 --> 00:04:47.920]  我再讀一次
[00:04:47.920 --> 00:04:49.920]  耶穌上耶路撒冷去的時候
[00:04:49.920 --> 00:04:51.920]  在路上把十二個門徒帶走
[00:04:51.920 --> 00:04:53.920]  到一邊對他們說
[00:04:53.920 --> 00:04:55.920]  看啊我們上耶路撒冷去
[00:04:55.920 --> 00:04:57.920]  人子預備交給
[00:04:57.920 --> 00:04:59.920]  祭司掌握民事
[00:04:59.920 --> 00:05:01.920]  他們要定他死罪
[00:05:01.920 --> 00:05:03.920]  又交給外邦人
[00:05:03.920 --> 00:05:05.920]  將他戲弄鞭打
[00:05:05.920 --> 00:05:07.920]  釘在十字架上
[00:05:07.920 --> 00:05:09.920]  第三天他要復活
[00:05:09.920 --> 00:05:11.920]  這段經文記載了
[00:05:11.920 --> 00:05:13.920]  耶穌去耶路撒冷
[00:05:13.920 --> 00:05:15.920]  途中所發生的事
[00:05:15.920 --> 00:05:17.920]  這一次不是耶穌
[00:05:17.920 --> 00:05:19.920]  第一次去耶路撒冷
[00:05:19.920 --> 00:05:21.920]  在約翰福音記載
[00:05:21.920 --> 00:05:23.920]  在這次之前
[00:05:23.920 --> 00:05:25.920]  耶穌曾經到過耶路撒冷三次
[00:05:25.920 --> 00:05:27.920]  不過這次有些不同
[00:05:27.920 --> 00:05:29.920]  因為這次耶穌
[00:05:29.920 --> 00:05:31.920]  是最後一次上去
[00:05:31.920 --> 00:05:33.920]  他將會被定罪
[00:05:33.920 --> 00:05:35.920]  被捕被打被釘在十字架上
[00:05:35.920 --> 00:05:39.920]  死後的第三天將會復活
[00:05:39.920 --> 00:05:41.920]  這些將要發生的事情
[00:05:41.920 --> 00:05:43.920]  顯然是很重要
[00:05:43.920 --> 00:05:45.920]  所以耶穌就把十二個門徒
[00:05:45.920 --> 00:05:47.920]  拉到一旁
[00:05:47.920 --> 00:05:49.920]  對他們說
[00:05:49.920 --> 00:05:51.920]  但這番話也不是耶穌第一次對他們說
[00:05:51.920 --> 00:05:53.920]  在馬太福音
[00:05:53.920 --> 00:05:55.920]  今天經文所記載的是第三次
[00:05:55.920 --> 00:05:57.920]  第一次在
[00:05:57.920 --> 00:05:59.920]  馬太福音十六章
[00:05:59.920 --> 00:06:01.920]  當彼得聽到之後
[00:06:01.920 --> 00:06:03.920]  就不能接受
[00:06:03.920 --> 00:06:05.920]  拉著耶穌對他們說
[00:06:05.920 --> 00:06:07.920]  主啊萬不可如此
[00:06:07.920 --> 00:06:09.920]  這事必不臨到你身上
[00:06:09.920 --> 00:06:11.920]  耶穌對他們說
[00:06:11.920 --> 00:06:13.920]  責備彼得說
[00:06:13.920 --> 00:06:15.920]  推我後面去吧
[00:06:15.920 --> 00:06:17.920]  你是伴我腳的
[00:06:17.920 --> 00:06:19.920]  因為你不體貼神的意思
[00:06:19.920 --> 00:06:21.920]  只體貼人的意思
[00:06:21.920 --> 00:06:23.920]  其實彼得
[00:06:23.920 --> 00:06:25.920]  是因為自己不想
[00:06:25.920 --> 00:06:27.920]  耶穌受苦
[00:06:27.920 --> 00:06:29.920]  才這樣對耶穌說
[00:06:29.920 --> 00:06:31.920]  這些苦難不會臨到耶穌身上
[00:06:31.920 --> 00:06:33.920]  但是就被耶穌
[00:06:33.920 --> 00:06:35.920]  罵他是魔鬼撒旦
[00:06:35.920 --> 00:06:37.920]  可見耶穌是非常重視
[00:06:37.920 --> 00:06:39.920]  他所說的受難
[00:06:39.920 --> 00:06:41.920]  和復活
[00:06:41.920 --> 00:06:43.920]  另外一次
[00:06:43.920 --> 00:06:45.920]  耶穌說到自己受難和復活
[00:06:45.920 --> 00:06:47.920]  就在十七章二十二到二十三節
[00:06:47.920 --> 00:06:49.920]  在那時門徒聽了之後
[00:06:49.920 --> 00:06:51.920]  覺得很憂愁
[00:06:51.920 --> 00:06:53.920]  沒有說什麼
[00:06:53.920 --> 00:06:55.920]  第三次就是今天
[00:06:55.920 --> 00:06:57.920]  所讀的經文
[00:06:57.920 --> 00:06:59.920]  在這裡也沒有說到
[00:06:59.920 --> 00:07:01.920]  門徒有什麼反應
[00:07:01.920 --> 00:07:03.920]  為什麼呢?
[00:07:03.920 --> 00:07:05.920]  可能就好像馬太福音第九章記載
[00:07:05.920 --> 00:07:07.920]  門徒不明白者說
[00:07:07.920 --> 00:07:09.920]  又不敢問他
[00:07:11.920 --> 00:07:13.920]  為什麼他們不明白呢?
[00:07:13.920 --> 00:07:15.920]  如果我們嘗試從
[00:07:15.920 --> 00:07:17.920]  門徒的觀點
[00:07:17.920 --> 00:07:19.920]  可能就會比較容易理解
[00:07:19.920 --> 00:07:21.920]  他們所看到的耶穌
[00:07:21.920 --> 00:07:23.920]  是大有能力的
[00:07:23.920 --> 00:07:25.920]  他能夠在水上行走
[00:07:25.920 --> 00:07:27.920]  他吹一聲
[00:07:27.920 --> 00:07:29.920]  風浪會平靜
[00:07:29.920 --> 00:07:31.920]  污鬼會被趕出去
[00:07:31.920 --> 00:07:33.920]  那些癱子會走路
[00:07:33.920 --> 00:07:35.920]  他用手一摸
[00:07:35.920 --> 00:07:37.920]  那些盲的會看見
[00:07:37.920 --> 00:07:39.920]  大麻風得到潔淨
[00:07:39.920 --> 00:07:41.920]  那些聾的能夠聽見
[00:07:41.920 --> 00:07:43.920]  甚至死人都沒有復活
[00:07:43.920 --> 00:07:45.920]  他更可以用五個餅
[00:07:45.920 --> 00:07:47.920]  兩條魚
[00:07:47.920 --> 00:07:49.920]  餵飽最少五千人
[00:07:49.920 --> 00:07:51.920]  當時很多猶太人都認定
[00:07:51.920 --> 00:07:53.920]  他就是來拯救
[00:07:53.920 --> 00:07:55.920]  以色列的尼塞亞
[00:07:55.920 --> 00:07:57.920]  會將壓迫
[00:07:57.920 --> 00:07:59.920]  猶太民族的羅馬人
[00:07:59.920 --> 00:08:01.920]  趕出去
[00:08:01.920 --> 00:08:03.920]  自己成為猶太人的君王
[00:08:03.920 --> 00:08:05.920]  當時也有無數人
[00:08:05.920 --> 00:08:07.920]  跟著耶穌
[00:08:07.920 --> 00:08:09.920]  受難
[00:08:09.920 --> 00:08:11.920]  對巫徒來說
[00:08:11.920 --> 00:08:13.920]  解釋為不可思議
[00:08:13.920 --> 00:08:15.920]  他們不但認為耶穌是君王
[00:08:15.920 --> 00:08:17.920]  他們更將自己的想法
[00:08:17.920 --> 00:08:19.920]  付諸行動
[00:08:19.920 --> 00:08:21.920]  我們再看看下一段經文
[00:08:21.920 --> 00:08:23.920]  那時
[00:08:23.920 --> 00:08:25.920]  西比太兒子的母親
[00:08:25.920 --> 00:08:27.920]  和她兩個兒子上前來
[00:08:27.920 --> 00:08:29.920]  拜耶穌求他一件事
[00:08:29.920 --> 00:08:31.920]  耶穌說你要什麼呢
[00:08:31.920 --> 00:08:33.920]  她說
[00:08:33.920 --> 00:08:35.920]  願你叫我這兩個兒子在你國內
[00:08:35.920 --> 00:08:37.920]  一個坐在你右邊
[00:08:37.920 --> 00:08:39.920]  一個坐在你左邊
[00:08:39.920 --> 00:08:41.920]  在這裡說到西比太
[00:08:41.920 --> 00:08:43.920]  兩個兒子的母親
[00:08:43.920 --> 00:08:45.920]  她是誰呢
[00:08:45.920 --> 00:08:47.920]  她是雅各和約翰的母親
[00:08:47.920 --> 00:08:49.920]  她另外還有一個身份
[00:08:49.920 --> 00:08:51.920]  她也是耶穌
[00:08:51.920 --> 00:08:53.920]  母親瑪利亞的姐妹
[00:08:53.920 --> 00:08:55.920]  換句話來說
[00:08:55.920 --> 00:08:57.920]  她就是耶穌的阿姨
[00:08:57.920 --> 00:08:59.920]  她來到耶穌的面前
[00:08:59.920 --> 00:09:01.920]  向他下拜
[00:09:01.920 --> 00:09:03.920]  下拜的意思就是
[00:09:03.920 --> 00:09:05.920]  將自己的身體趴在地上
[00:09:05.920 --> 00:09:07.920]  臉伏於地
[00:09:07.920 --> 00:09:09.920]  這是朝見君王的禮儀
[00:09:09.920 --> 00:09:11.920]  換句話來說
[00:09:11.920 --> 00:09:13.920]  她已經認定
[00:09:13.920 --> 00:09:15.920]  耶穌是一個君王
[00:09:15.920 --> 00:09:17.920]  她為什麼會來呢
[00:09:17.920 --> 00:09:19.920]  她請求耶穌
[00:09:19.920 --> 00:09:21.920]  將來耶穌成為一國之君的時候
[00:09:21.920 --> 00:09:23.920]  她兩個兒子
[00:09:23.920 --> 00:09:25.920]  能夠成為主要官員
[00:09:25.920 --> 00:09:27.920]  好像做宰相那樣
[00:09:27.920 --> 00:09:29.920]  那為什麼雅各和約翰
[00:09:29.920 --> 00:09:31.920]  自己不來求耶穌呢
[00:09:31.920 --> 00:09:33.920]  要他媽媽現在
[00:09:33.920 --> 00:09:35.920]  在這個時候來求呢
[00:09:35.920 --> 00:09:37.920]  有兩個可能
[00:09:37.920 --> 00:09:39.920]  第一 她自己不好意思問
[00:09:39.920 --> 00:09:41.920]  她自己的媽媽
[00:09:41.920 --> 00:09:43.920]  是耶穌的阿姨
[00:09:43.920 --> 00:09:45.920]  可能有些幫助
[00:09:45.920 --> 00:09:47.920]  第二
[00:09:47.920 --> 00:09:49.920]  其實這個可能更加重要
[00:09:49.920 --> 00:09:51.920]  就是耶穌在十九章的時候
[00:09:51.920 --> 00:09:53.920]  在瑪利亞福音十九章的時候
[00:09:53.920 --> 00:09:55.920]  曾經對十二個門徒說
[00:09:55.920 --> 00:09:57.920]  你們這跟從我的人
[00:09:57.920 --> 00:09:59.920]  到復興的時候
[00:09:59.920 --> 00:10:01.920]  你們要坐在他榮耀的寶座上
[00:10:01.920 --> 00:10:03.920]  你們也要坐在
[00:10:03.920 --> 00:10:05.920]  十二個寶座上
[00:10:05.920 --> 00:10:07.920]  審判以色列十二個支派
[00:10:07.920 --> 00:10:09.920]  這個話
[00:10:09.920 --> 00:10:11.920]  可能使雅各和約翰覺得
[00:10:11.920 --> 00:10:13.920]  耶穌快要成為君王了
[00:10:13.920 --> 00:10:15.920]  所以不快些
[00:10:15.920 --> 00:10:17.920]  去問耶穌
[00:10:17.920 --> 00:10:19.920]  其他的門徒會先去問
[00:10:19.920 --> 00:10:21.920]  他們自己就會失去了機會
[00:10:21.920 --> 00:10:23.920]  無論是哪個原因
[00:10:23.920 --> 00:10:25.920]  在他們心目中
[00:10:25.920 --> 00:10:27.920]  耶穌肯定會成為以色列的君王
[00:10:27.920 --> 00:10:29.920]  將來
[00:10:29.920 --> 00:10:31.920]  會擁有很多權柄
[00:10:31.920 --> 00:10:33.920]  地圖和財富
[00:10:33.920 --> 00:10:35.920]  如果成為
[00:10:35.920 --> 00:10:37.920]  耶穌的左右手
[00:10:37.920 --> 00:10:39.920]  肯定就會有很多好處
[00:10:39.920 --> 00:10:41.920]  耶穌怎樣對他們說呢
[00:10:41.920 --> 00:10:43.920]  耶穌回答說
[00:10:43.920 --> 00:10:45.920]  我不知道你們不知道
[00:10:45.920 --> 00:10:47.920]  所求的是什麼
[00:10:47.920 --> 00:10:49.920]  我將要喝的杯
[00:10:49.920 --> 00:10:51.920]  你們能喝嗎
[00:10:51.920 --> 00:10:53.920]  他們說我們能
[00:10:53.920 --> 00:10:55.920]  耶穌說我所喝的杯
[00:10:55.920 --> 00:10:57.920]  才是在我的左右
[00:10:57.920 --> 00:10:59.920]  不是我可以賜的
[00:10:59.920 --> 00:11:01.920]  乃是我父
[00:11:01.920 --> 00:11:03.920]  為誰預備的就賜給誰
[00:11:03.920 --> 00:11:05.920]  那十個門徒聽見
[00:11:05.920 --> 00:11:07.920]  就惱怒
[00:11:07.920 --> 00:11:09.920]  他們第二天
[00:11:09.920 --> 00:11:11.920]  耶穌的第一個回答
[00:11:11.920 --> 00:11:13.920]  就是你們不知道
[00:11:13.920 --> 00:11:15.920]  所求的是什麼
[00:11:15.920 --> 00:11:17.920]  他們不知道
[00:11:17.920 --> 00:11:19.920]  什麼是耶穌的國
[00:11:19.920 --> 00:11:21.920]  和什麼是在耶穌的左右
[00:11:21.920 --> 00:11:23.920]  耶穌雖然
[00:11:23.920 --> 00:11:25.920]  已經講了三次
[00:11:25.920 --> 00:11:27.920]  關於祂自己的受難
[00:11:27.920 --> 00:11:29.920]  和復活
[00:11:29.920 --> 00:11:31.920]  他們好像都沒有聽過
[00:11:31.920 --> 00:11:33.920]  耶穌接著問他們
[00:11:33.920 --> 00:11:35.920]  我所喝的杯
[00:11:35.920 --> 00:11:37.920]  你們能喝嗎
[00:11:37.920 --> 00:11:39.920]  耶穌要喝的杯
[00:11:39.920 --> 00:11:41.920]  是什麼杯呢
[00:11:41.920 --> 00:11:43.920]  這個就是在他受難之前
[00:11:43.920 --> 00:11:45.920]  在赫西瑪利元
[00:11:45.920 --> 00:11:47.920]  向父神禱告的同一個杯
[00:11:47.920 --> 00:11:49.920]  在那時他說
[00:11:49.920 --> 00:11:51.920]  我父
[00:11:51.920 --> 00:11:53.920]  倘若可行
[00:11:53.920 --> 00:11:55.920]  求你
[00:11:55.920 --> 00:11:57.920]  叫這杯離開我
[00:11:57.920 --> 00:11:59.920]  然而
[00:11:59.920 --> 00:12:01.920]  必要照我的意思
[00:12:01.920 --> 00:12:03.920]  只要照你的意思
[00:12:03.920 --> 00:12:05.920]  這個杯是一個受苦
[00:12:05.920 --> 00:12:07.920]  受難的杯
[00:12:07.920 --> 00:12:09.920]  為了要救贖世人的罪
[00:12:09.920 --> 00:12:11.920]  耶穌要上十字架
[00:12:11.920 --> 00:12:13.920]  他問門徒
[00:12:13.920 --> 00:12:15.920]  這個杯他們可不可以喝呢
[00:12:15.920 --> 00:12:17.920]  門徒當然知道
[00:12:17.920 --> 00:12:19.920]  也不明白
[00:12:19.920 --> 00:12:21.920]  這杯是什麼杯
[00:12:21.920 --> 00:12:23.920]  就告訴耶穌可以
[00:12:23.920 --> 00:12:25.920]  為什麼呢
[00:12:25.920 --> 00:12:27.920]  因為他們認為耶穌要喝的杯
[00:12:27.920 --> 00:12:29.920]  是充滿金銀和權柄的杯
[00:12:29.920 --> 00:12:31.920]  他們當然想喝
[00:12:31.920 --> 00:12:33.920]  在今天的經文裡面
[00:12:33.920 --> 00:12:35.920]  耶穌不是剛剛才跟門徒說過
[00:12:35.920 --> 00:12:37.920]  要在耶路撒冷
[00:12:37.920 --> 00:12:39.920]  受苦受難嗎
[00:12:39.920 --> 00:12:41.920]  為什麼那些門徒
[00:12:41.920 --> 00:12:43.920]  還是不願意聽
[00:12:43.920 --> 00:12:45.920]  為什麼耶穌講了這麼多次
[00:12:45.920 --> 00:12:47.920]  他們都不明白
[00:12:49.920 --> 00:12:51.920]  或者他們已經對
[00:12:51.920 --> 00:12:53.920]  耶穌成為以色列的君王
[00:12:53.920 --> 00:12:55.920]  已經有個先入為主的
[00:12:55.920 --> 00:12:57.920]  看法
[00:12:57.920 --> 00:12:59.920]  無論耶穌講什麼
[00:12:59.920 --> 00:13:01.920]  他們都聽不進去
[00:13:01.920 --> 00:13:03.920]  最難改變的是
[00:13:03.920 --> 00:13:05.920]  人的心
[00:13:05.920 --> 00:13:07.920]  面對著這些不明白他的門徒
[00:13:07.920 --> 00:13:09.920]  耶穌知道再講
[00:13:09.920 --> 00:13:11.920]  也沒什麼用
[00:13:11.920 --> 00:13:13.920]  於是對他們說
[00:13:13.920 --> 00:13:15.920]  我所喝的杯你們必要喝
[00:13:15.920 --> 00:13:17.920]  才坐在我的左右
[00:13:17.920 --> 00:13:19.920]  乃是我父為誰預備的
[00:13:19.920 --> 00:13:21.920]  就此給誰
[00:13:21.920 --> 00:13:23.920]  對當時的猶太人來說
[00:13:23.920 --> 00:13:25.920]  讓別人
[00:13:25.920 --> 00:13:27.920]  喝自己的杯就是分享
[00:13:27.920 --> 00:13:29.920]  自己的生命和命運
[00:13:29.920 --> 00:13:31.920]  其實在這裡
[00:13:31.920 --> 00:13:33.920]  耶穌預言了雅各和約翰
[00:13:33.920 --> 00:13:35.920]  將來的命運
[00:13:35.920 --> 00:13:37.920]  在《使徒行傳》12章
[00:13:37.920 --> 00:13:39.920]  記載了雅各
[00:13:39.920 --> 00:13:41.920]  將會殉道
[00:13:41.920 --> 00:13:43.920]  在啟示錄也告訴我們
[00:13:43.920 --> 00:13:45.920]  約翰在晚年會被放逐
[00:13:45.920 --> 00:13:47.920]  他們會像耶穌一樣
[00:13:47.920 --> 00:13:49.920]  受苦
[00:13:49.920 --> 00:13:51.920]  喝了耶穌的杯
[00:13:51.920 --> 00:13:53.920]  接著
[00:13:53.920 --> 00:13:55.920]  耶穌對他們說
[00:13:55.920 --> 00:13:57.920]  坐在他的左右不是他決定的
[00:13:57.920 --> 00:13:59.920]  這個決定
[00:13:59.920 --> 00:14:01.920]  是來自天父
[00:14:01.920 --> 00:14:03.920]  耶穌不會答應
[00:14:03.920 --> 00:14:05.920]  雅各和約翰
[00:14:05.920 --> 00:14:07.920]  媽媽的要求
[00:14:07.920 --> 00:14:09.920]  雖然如此
[00:14:09.920 --> 00:14:11.920]  對其他門徒來說
[00:14:11.920 --> 00:14:13.920]  雅各和約翰
[00:14:13.920 --> 00:14:15.920]  想折竹先登
[00:14:15.920 --> 00:14:17.920]  搶去重要的位置
[00:14:17.920 --> 00:14:19.920]  使他們非常憤怒
[00:14:19.920 --> 00:14:21.920]  為什麼他們這麼憤怒呢
[00:14:21.920 --> 00:14:23.920]  其實只有一個原因
[00:14:23.920 --> 00:14:25.920]  就是他們自己
[00:14:25.920 --> 00:14:29.920]  也都像雅各和約翰一樣
[00:14:29.920 --> 00:14:31.920]  想得到重要的職位
[00:14:31.920 --> 00:14:33.920]  他們只不過
[00:14:33.920 --> 00:14:35.920]  沒有做出來
[00:14:35.920 --> 00:14:37.920]  或者說出來
[00:14:37.920 --> 00:14:39.920]  門徒這個反應
[00:14:39.920 --> 00:14:41.920]  是說出他們跟隨了耶穌的動機
[00:14:41.920 --> 00:14:43.920]  是從耶穌裡面
[00:14:43.920 --> 00:14:45.920]  得到一些好處
[00:14:45.920 --> 00:14:47.920]  可能是權力
[00:14:47.920 --> 00:14:49.920]  地位和別人的稱讚
[00:14:49.920 --> 00:14:51.920]  試想一下
[00:14:51.920 --> 00:14:53.920]  能夠跟隨耶穌
[00:14:53.920 --> 00:14:55.920]  這個在當時被很多人認定
[00:14:55.920 --> 00:14:57.920]  是能夠拯救
[00:14:57.920 --> 00:14:59.920]  以色列的尼西亞
[00:14:59.920 --> 00:15:01.920]  已經是一個很光彩的事
[00:15:01.920 --> 00:15:03.920]  如果耶穌成為官王之後
[00:15:03.920 --> 00:15:05.920]  能夠成為眾門徒中
[00:15:05.920 --> 00:15:07.920]  最大的
[00:15:07.920 --> 00:15:09.920]  不是更好嗎
[00:15:09.920 --> 00:15:11.920]  其實這一次
[00:15:11.920 --> 00:15:13.920]  也不是那些門徒
[00:15:13.920 --> 00:15:15.920]  爭論
[00:15:15.920 --> 00:15:17.920]  誰是最大的記載
[00:15:17.920 --> 00:15:19.920]  在福音書裡面
[00:15:19.920 --> 00:15:21.920]  一共有三次
[00:15:21.920 --> 00:15:23.920]  第一次在馬可福音
[00:15:23.920 --> 00:15:25.920]  九章三十四節
[00:15:25.920 --> 00:15:27.920]  地點是加伯隆
[00:15:27.920 --> 00:15:29.920]  這是離耶路撒冷北面
[00:15:29.920 --> 00:15:31.920]  很遠的地方
[00:15:31.920 --> 00:15:33.920]  在加利海附近的一個城
[00:15:33.920 --> 00:15:35.920]  第二次
[00:15:35.920 --> 00:15:37.920]  就是今天經文所記載的
[00:15:37.920 --> 00:15:39.920]  就快要到耶路撒冷的路上
[00:15:39.920 --> 00:15:41.920]  第三次
[00:15:41.920 --> 00:15:43.920]  記載在
[00:15:43.920 --> 00:15:45.920]  路加福音22章
[00:15:45.920 --> 00:15:47.920]  在這次
[00:15:47.920 --> 00:15:49.920]  在耶路撒冷的城裡面
[00:15:49.920 --> 00:15:51.920]  耶穌和門徒
[00:15:51.920 --> 00:15:53.920]  剛剛吃完最後晚餐之後
[00:15:53.920 --> 00:15:55.920]  可見誰是最大的
[00:15:55.920 --> 00:15:57.920]  這個問題
[00:15:57.920 --> 00:15:59.920]  時時在門徒的心裡面
[00:15:59.920 --> 00:16:01.920]  你可能會問
[00:16:01.920 --> 00:16:03.920]  為什麼要爭
[00:16:03.920 --> 00:16:05.920]  爭誰是最大的呢
[00:16:05.920 --> 00:16:07.920]  是不是因為他們以為
[00:16:07.920 --> 00:16:09.920]  耶穌將要成為
[00:16:09.920 --> 00:16:11.920]  君王才這樣爭呢
