
[00:00:00.000 --> 00:00:04.480]  你覺得我們人類是越來越聰明還是越來越蠢呢?
[00:06:36.000 --> 00:06:36.640]  今天不是
[00:06:36.640 --> 00:06:39.000]  今天任何人都可以放一些東西上網
[00:06:39.000 --> 00:06:41.600]  今天我們任何人都可以把事情放到網上
[00:06:41.600 --> 00:06:45.760]  你給錢google可以把你的網頁放到很高
[00:06:45.760 --> 00:06:49.600]  你給錢google就可以把你的網頁放到最高
[00:06:49.600 --> 00:06:53.280]  一搜尋這個字就找到你那篇文章了
[00:06:53.280 --> 00:06:56.000]  如果你要搜查就可以馬上找到
[00:06:56.000 --> 00:06:58.040]  那你說這個當然是很正確的
[00:06:58.040 --> 00:06:59.560]  放到這麼高
[00:06:59.560 --> 00:07:02.240]  你會覺得放到這麼高一定是對的
[00:07:02.240 --> 00:07:04.320]  肯定是很多人看的一定是正確的
[00:07:04.320 --> 00:07:06.080]  那一定是很多人會看
[00:07:06.080 --> 00:07:08.000]  還有我們的心理是甚麼呢
[00:07:08.000 --> 00:07:09.400]  還有我們的心理是甚麼呢
[00:07:09.400 --> 00:07:11.840]  就是多人認為是對的一定是對的
[00:07:11.840 --> 00:07:14.560]  就是多人認為是對就覺得一定是對的
[00:07:14.560 --> 00:07:16.760]  某專家說的話就是對的
[00:07:16.760 --> 00:07:18.880]  就是某個專家所說的話一定是對的
[00:07:18.880 --> 00:07:22.960]  很多人就這樣被網上的資料迷惑了
[00:07:22.960 --> 00:07:25.440]  許多人就是這樣被網上的資料迷惑
[00:07:25.440 --> 00:07:28.680]  試過說這篇文章是某專家說的
[00:07:28.680 --> 00:07:32.160]  試過說這篇文章是某個專家所說的
[00:07:32.160 --> 00:07:34.200]  原來你查一下那個專家的名字
[00:07:34.200 --> 00:07:35.880]  原來我們去查這個專家的名字
[00:07:35.880 --> 00:07:37.120]  原來今天沒有這個專家
[00:07:37.120 --> 00:07:38.440]  原來沒有這個人
[00:07:38.440 --> 00:07:40.040]  就算有這個專家也好
[00:07:40.040 --> 00:07:41.520]  就算有這個專家也好
[00:07:41.520 --> 00:07:42.520]  那個專家後來出來說
[00:07:42.520 --> 00:07:44.000]  我沒有說過這句話的
[00:07:44.000 --> 00:07:45.200]  原來那個專家出來說
[00:07:45.200 --> 00:07:46.920]  我從來沒有說過這一句話
[00:07:46.920 --> 00:07:49.520]  因為你放甚麼上網你不需要負責任
[00:07:49.520 --> 00:07:53.120]  因為你放甚麼在網上你不需要負責任
[00:07:53.120 --> 00:07:55.400]  所以網上有很多的假資料
[00:07:55.400 --> 00:07:57.120]  所以網上許多是假資料
[00:07:57.120 --> 00:07:59.920]  所以很多時候我們會做一個真是無知的人
[00:07:59.920 --> 00:08:01.880]  所以很多時候我們是做一個無知的人
[00:08:01.880 --> 00:08:03.760]  人家說甚麼我們就相信
[00:08:03.760 --> 00:08:05.440]  別人說甚麼我們就相信了
[00:08:05.440 --> 00:08:08.320]  人家說鹽會殺菌的吃多一點
[00:08:08.320 --> 00:08:11.240]  別人說鹽會殺菌你就多吃一點
[00:08:11.240 --> 00:08:12.760]  真的有人相信的
[00:08:12.760 --> 00:08:14.880]  他拼命吃鹽
[00:08:14.880 --> 00:08:15.720]  他就拼命吃鹽
[00:08:15.720 --> 00:08:18.000]  吃到心臟病吃到腎壞了
[00:08:18.000 --> 00:08:20.640]  吃到心臟病然後腎都壞掉了
[00:08:20.640 --> 00:08:21.920]  他以為會殺菌
[00:08:21.920 --> 00:08:22.920]  原來他以為會殺菌
[00:08:22.920 --> 00:08:24.800]  我說為甚麼你會相信這些東西
[00:08:24.800 --> 00:08:26.160]  我問你為甚麼會相信這些
[00:08:26.160 --> 00:08:27.760]  他說網上是這樣說的
[00:08:27.760 --> 00:08:29.240]  因為他說網上是這樣說的
[00:08:29.240 --> 00:08:31.360]  很多人都是這樣說的
[00:08:31.360 --> 00:08:32.240]  許多人也是這樣說
[00:08:32.240 --> 00:08:34.720]  很多人說未必是對的
[00:08:34.720 --> 00:08:36.480]  許多人這樣說未必是對的
[00:08:36.480 --> 00:08:38.680]  今天你將那些消息傳出去
[00:08:38.680 --> 00:08:40.840]  今天我們將消息傳出去
[00:08:40.840 --> 00:08:43.560]  很快已經傳遍天下了知不知道
[00:08:43.560 --> 00:08:45.240]  很快就會傳遍天下
[00:08:45.240 --> 00:08:47.280]  福音又不見得這麼快傳遍天下
[00:08:47.280 --> 00:08:49.240]  大福音我們又不見得這麼快傳遍天下
[00:08:49.240 --> 00:08:52.480]  但是是非傳遍天下就不難的知不知道
[00:08:52.480 --> 00:08:54.880]  但是是非傳遍天下是不難的
[00:08:54.880 --> 00:08:57.840]  我們中國人說一傳十,十傳百知不知道
[00:08:57.840 --> 00:08:59.160]  我們中國人有句話說
[00:08:59.160 --> 00:09:00.400]  一傳十,十傳百
[00:09:00.400 --> 00:09:03.360]  你傳十次又會怎樣呢
[00:09:03.360 --> 00:09:05.040]  如果你傳十次的話會怎樣呢
[00:09:05.040 --> 00:09:05.920]  即是十個人又傳十個人
[00:09:05.920 --> 00:09:06.880]  十個人又傳十個人
[00:09:06.880 --> 00:09:08.640]  一共十次呢
[00:09:08.640 --> 00:09:10.200]  十個人就傳十個人
[00:09:10.200 --> 00:09:11.560]  一共傳十次的話
[00:09:11.560 --> 00:09:12.680]  一共多少你知不知道
[00:09:12.680 --> 00:09:13.880]  那一共是多少
[00:09:13.880 --> 00:09:15.640]  是一百億的知不知道
[00:09:15.640 --> 00:09:16.600]  就是一百億的
[00:09:16.600 --> 00:09:19.000]  是多過全世界所有人口
[00:09:19.000 --> 00:09:20.640]  是多於全世界所有人口
[00:09:20.640 --> 00:09:23.080]  你將這些是非講給十個人聽就行了
[00:09:23.080 --> 00:09:24.880]  你將是非說給十個人聽
[00:09:24.880 --> 00:09:27.080]  你叫他們每個人講給十個人聽
[00:09:27.080 --> 00:09:29.440]  然後你叫他每個人說給十個人聽
[00:09:29.440 --> 00:09:31.880]  十分鐘後就一百億人知道了
[00:09:31.880 --> 00:09:33.600]  十分鐘後就一百億人知道了
[00:09:33.600 --> 00:09:36.560]  所以多人說是對的,未必是對的
[00:09:36.560 --> 00:09:38.720]  所以多人說的話未必是對的
[00:09:38.720 --> 00:09:40.840]  不要這麼容易相信
[00:09:40.840 --> 00:09:41.760]  不要太容易相信
[00:09:41.760 --> 00:09:42.920]  如果不是在這個世代
[00:09:42.920 --> 00:09:45.200]  我們絕對不會是一個智慧人
[00:09:45.200 --> 00:09:46.240]  要不然在這個世代
[00:09:46.240 --> 00:09:47.440]  我們絕對不是一個智慧人
[00:09:47.440 --> 00:09:49.960]  只不過仍然是一個無知的人
[00:09:49.960 --> 00:09:52.240]  只不過仍然是一個無知的人
[00:09:52.240 --> 00:09:53.960]  還有我們有貪念
[00:09:53.960 --> 00:09:54.920]  還有我們有貪念
[00:09:54.920 --> 00:09:56.840]  很多東西我們去相信
[00:09:56.840 --> 00:09:57.880]  許多東西我們去相信
[00:09:57.880 --> 00:09:59.240]  網上說些什麼
[00:09:59.240 --> 00:10:01.920]  如果你點擊這裡又能贏多少錢
[00:10:01.920 --> 00:10:05.080]  網上說你選擇這個你會贏什麼錢
[00:10:05.080 --> 00:10:06.600]  可以贏一張機票
[00:10:06.600 --> 00:10:07.720]  可能會贏一張機票
[00:10:07.720 --> 00:10:09.160]  那些人想著沒什麼所謂
[00:10:09.160 --> 00:10:10.200]  點擊一下
[00:10:10.200 --> 00:10:13.280]  所以他們就覺得無所謂
[00:10:13.280 --> 00:10:14.520]  就點擊一下
[00:10:14.520 --> 00:10:17.080]  點擊一下他問你拿你的資料
[00:10:17.080 --> 00:10:19.040]  點擊一下他想要你的資料
[00:10:19.040 --> 00:10:20.000]  你當然贏了
[00:10:20.000 --> 00:10:21.040]  寄機票給我
[00:10:21.040 --> 00:10:22.880]  快點填資料給他
[00:10:22.880 --> 00:10:24.160]  心想一定是贏了
[00:10:24.160 --> 00:10:25.960]  然後把資料全給他
[00:10:25.960 --> 00:10:28.160]  就連銀行資料都寫上去
[00:10:28.160 --> 00:10:30.360]  要把銀行資料都寫上去
[00:10:30.360 --> 00:10:33.320]  一分鐘後銀行的錢就被人拿走了
[00:10:33.320 --> 00:10:36.800]  一分鐘後銀行的錢都被人抽走了
[00:10:36.800 --> 00:10:38.680]  我們經常聽到這樣的新聞
[00:10:38.680 --> 00:10:40.360]  我們經常會聽到這些新聞
[00:10:40.360 --> 00:10:44.560]  不是那些真的沒有知識的阿婆才被人騙到
[00:10:44.560 --> 00:10:46.520]  不是沒有知識的阿婆才會被騙
[00:10:46.520 --> 00:10:48.760]  很有知識的人都會被人欺騙
[00:10:48.760 --> 00:10:51.120]  很有知識的人都會被人欺騙
[00:10:51.120 --> 00:10:54.200]  所以不要做一個無知的人
[00:10:54.200 --> 00:10:55.880]  所以不要做一個無知的人
[00:10:55.880 --> 00:10:58.520]  聖經要我們做一個智慧的人
[00:10:58.520 --> 00:11:00.080]  聖經要我們做一個智慧的人
[00:11:00.080 --> 00:11:02.440]  不要依靠自己的聰明
[00:11:02.440 --> 00:11:03.480]  不要依靠自己的聰明
[00:11:03.480 --> 00:11:05.320]  因為人是有罪的
[00:11:05.320 --> 00:11:06.160]  因為人有罪
[00:11:06.160 --> 00:11:07.480]  我們有貪念
[00:11:07.480 --> 00:11:08.080]  我們有貪念
[00:11:08.080 --> 00:11:09.480]  我們有個人的私慾
[00:11:09.480 --> 00:11:10.280]  我們有個人的私慾
[00:11:10.280 --> 00:11:15.120]  我們很容易墮入魔鬼的試探裡面
[00:11:15.120 --> 00:11:17.840]  我們很容易就墮入魔鬼的試探裡面
[00:11:17.840 --> 00:11:19.400]  做一個無知的人
[00:11:19.400 --> 00:11:20.520]  做一個無知的人
[00:11:20.520 --> 00:11:23.680]  保羅在二弗所書五章提醒我們
[00:11:23.680 --> 00:11:26.920]  保羅在二弗所書五章提醒我們
[00:11:26.920 --> 00:11:30.200]  大家剛才讀到那一節聖經第十五章
[00:11:30.200 --> 00:11:33.760]  剛剛大家讀的聖經十五章
[00:11:33.760 --> 00:11:36.160]  第五章第十五節
[00:11:36.160 --> 00:11:37.760]  第五章十五節
[00:11:37.760 --> 00:11:39.840]  他說你們要謹慎行事
[00:11:39.840 --> 00:11:40.960]  你們要謹慎行事
[00:11:40.960 --> 00:11:42.840]  不要像無知的人
[00:11:42.840 --> 00:11:44.320]  不要像無知的人
[00:11:44.320 --> 00:11:45.640]  要像智慧的人
[00:11:45.640 --> 00:11:47.040]  要像智慧的人
[00:11:47.040 --> 00:11:48.480]  你要做一個智慧的人
[00:11:48.480 --> 00:11:49.680]  你要做一個智慧的人
[00:11:49.680 --> 00:11:51.480]  不要做一個無知的人
[00:11:51.480 --> 00:11:52.960]  不要做一個無知的人
[00:11:52.960 --> 00:11:54.760]  謹慎行事
[00:11:54.760 --> 00:11:55.960]  要謹慎行事
[00:11:55.960 --> 00:11:58.040]  原文的意思是什麼呢?
[00:11:58.040 --> 00:12:00.120]  原文的意思是什麼呢?
[00:12:00.120 --> 00:12:02.600]  就是你走的那條路要小心點走
[00:12:02.600 --> 00:12:04.880]  就是你走的那條路要小心的走
[00:12:04.880 --> 00:12:07.200]  就是你這條人生的路
[00:12:07.200 --> 00:12:08.360]  就是說你人生的道路
[00:12:08.360 --> 00:12:10.880]  這條很漫長的人生的路
[00:12:10.880 --> 00:12:12.160]  那條很漫長的人生的道路
[00:12:12.160 --> 00:12:15.240]  你要小心點走
[00:12:15.240 --> 00:12:16.920]  每一天都要小心走
[00:12:16.920 --> 00:12:18.160]  每一天都要小心走
[00:12:18.160 --> 00:12:20.520]  每一步都要小心走
[00:12:20.520 --> 00:12:22.800]  每一步都要小心
[00:12:22.800 --> 00:12:26.480]  不是說遇到困難才要小心
[00:12:26.480 --> 00:12:29.400]  不要說遇到困難才要小心
[00:12:29.400 --> 00:12:31.640]  平坦的路你更加要小心
[00:12:31.640 --> 00:12:33.560]  平坦的路更加要小心
[00:12:33.560 --> 00:12:35.440]  那我星期天我大女兒去了北京
[00:12:35.440 --> 00:12:37.200]  行長城
[00:12:37.200 --> 00:12:40.280]  這個星期我大女兒就是去北京走長城
[00:12:40.280 --> 00:12:43.960]  就是她幫公司去為一個NSPCC籌款
[00:12:43.960 --> 00:12:47.280]  她幫公司的NSPCC籌款
[00:12:47.280 --> 00:12:49.400]  我說長城也不是很難走
[00:12:49.400 --> 00:12:51.160]  我覺得長城也不是很難走
[00:12:51.160 --> 00:12:54.240]  她說不是的 長城有些很荒蕪的地方很難走
[00:12:54.240 --> 00:12:56.560]  因為她說長城有一些地方是很難走的
[00:12:56.560 --> 00:12:58.160]  她給我照片看
[00:12:58.160 --> 00:12:59.400]  因為她給我照片看
[00:12:59.400 --> 00:13:01.800]  我說這些地方真的要爬上去
[00:13:01.800 --> 00:13:03.320]  有些地方真的是要爬上去
[00:13:03.320 --> 00:13:05.840]  在地上慢慢爬上去
[00:13:05.840 --> 00:13:07.320]  要在地面上慢慢爬上去
[00:13:07.320 --> 00:13:09.200]  兩邊都沒有圍杆
[00:13:09.200 --> 00:13:10.200]  因為兩邊都沒有圍杆
[00:13:10.200 --> 00:13:11.720]  我原來真的挺恐怖
[00:13:11.720 --> 00:13:12.480]  看起來很恐怖
[00:13:12.480 --> 00:13:14.080]  我說你小心點走
[00:13:14.080 --> 00:13:16.040]  因為我跟她說你要小心
[00:13:16.040 --> 00:13:18.720]  人生的路都是一樣
[00:13:18.720 --> 00:13:20.040]  因為我們人生的路也是一樣
[00:13:20.040 --> 00:13:22.320]  很多時候我們遇到一些難走的
[00:13:22.320 --> 00:13:23.560]  我就會很小心
[00:13:23.560 --> 00:13:25.640]  因為我們很多時候遇到難走的
[00:13:25.640 --> 00:13:26.520]  就會很小心
[00:13:26.520 --> 00:13:28.440]  但原來容易走的路
[00:13:28.440 --> 00:13:30.080]  我們更加要小心
[00:13:30.080 --> 00:13:31.120]  原來容易走的路
[00:13:31.120 --> 00:13:32.960]  我們要更加的小心
[00:13:32.960 --> 00:13:36.880]  因為魔鬼就是在你最不為意的時候
[00:13:36.880 --> 00:13:38.160]  它來攻擊你
[00:13:38.160 --> 00:13:40.160]  因為魔鬼在你不為意的時候
[00:13:40.160 --> 00:13:41.640]  就來攻擊你
[00:13:41.640 --> 00:13:41.960]  是嗎?
[00:13:41.960 --> 00:13:44.560]  你以為那條路容易走
[00:13:44.560 --> 00:13:46.320]  你以為那條路是很容易走
[00:13:46.320 --> 00:13:48.200]  那你就不會那麼警醒
[00:13:48.200 --> 00:13:49.080]  那你就不會那麼警醒
[00:13:49.080 --> 00:13:51.680]  你以為閉上眼睛都可以走得了嗎?
[00:13:51.680 --> 00:13:53.600]  你以為閉上眼睛都可以走得了嗎?
[00:13:53.600 --> 00:13:54.480]  那就出事了
[00:13:54.480 --> 00:13:55.040]  那就出事了
[00:13:55.040 --> 00:13:57.560]  很多時候我們在最安穩的時候
[00:13:57.560 --> 00:13:59.280]  很多時候在我們很安穩的時候
[00:13:59.280 --> 00:14:01.760]  生活最幸福的時候
[00:14:01.760 --> 00:14:03.200]  在生活最幸福的時候
[00:14:03.200 --> 00:14:05.840]  人生最平坦的時候
[00:14:05.840 --> 00:14:07.440]  人生最平淡的時候
[00:14:07.440 --> 00:14:08.440]  我們就出事了
[00:14:08.440 --> 00:14:09.520]  我們就出事了
[00:14:09.520 --> 00:14:10.880]  大衛那時候就是這樣
[00:14:10.880 --> 00:14:11.600]  大衛那個時候就是這樣
[00:14:11.600 --> 00:14:13.720]  大衛犯罪的時候
[00:14:13.720 --> 00:14:14.560]  大衛犯罪的時候
[00:14:14.560 --> 00:14:15.800]  大家很清楚
[00:14:15.800 --> 00:14:16.320]  大家也很清楚
[00:14:16.320 --> 00:14:17.880]  他是在做皇帝
[00:14:17.880 --> 00:14:18.840]  他是做皇帝
[00:14:18.840 --> 00:14:20.480]  打勝仗了
[00:14:20.480 --> 00:14:21.240]  他打勝仗
[00:14:21.240 --> 00:14:22.720]  都沒有仗再打了
[00:14:22.720 --> 00:14:24.040]  以後沒有仗再可以做
[00:14:24.040 --> 00:14:26.080]  那個皇帝沒有仗打就沒有事情做了
[00:14:26.080 --> 00:14:28.520]  皇帝沒有仗去打就沒有事情做了
[00:14:28.520 --> 00:14:30.960]  不用去上班賺錢的
[00:14:30.960 --> 00:14:32.720]  他不用去上班賺錢
