
[00:00:00.000 --> 00:00:02.000]  我們一起有個祈禱
[00:03:08.000 --> 00:03:10.000]  這個蒙將軍說不用怕
[00:03:10.000 --> 00:03:13.000]  叫所有的士兵準備練
[00:03:13.000 --> 00:03:16.000]  大家在練弓箭
[00:03:16.000 --> 00:03:18.000]  他就將大部分的士兵
[00:03:18.000 --> 00:03:20.000]  準備要怎樣呢
[00:03:20.000 --> 00:03:21.000]  當敵人來的時候
[00:03:21.000 --> 00:03:23.000]  他們就將大部分的士兵
[00:03:23.000 --> 00:03:24.000]  安置在哪裡呢
[00:03:24.000 --> 00:03:25.000]  安置在一個城
[00:03:25.000 --> 00:03:26.000]  在一個山上
[00:03:26.000 --> 00:03:27.000]  城在一個山上
[00:03:27.000 --> 00:03:28.000]  在對面山
[00:03:28.000 --> 00:03:30.000]  這個城的對面山
[00:03:30.000 --> 00:03:32.000]  埋伏很多士兵
[00:03:32.000 --> 00:03:34.000]  埋伏很多士兵
[00:03:34.000 --> 00:03:37.000]  然後城裡面剩下很少士兵
[00:03:37.000 --> 00:03:41.000]  敵人要從那個灘上來的時候
[00:03:41.000 --> 00:03:42.000]  要經過一段山路
[00:03:42.000 --> 00:03:43.000]  大家都很疑惑
[00:03:43.000 --> 00:03:45.000]  如果有十幾萬士兵衝過來
[00:03:45.000 --> 00:03:48.000]  我們怎麼射都射不完
[00:03:48.000 --> 00:03:49.000]  怎麼辦呢
[00:03:49.000 --> 00:03:50.000]  這個將軍就說
[00:03:50.000 --> 00:03:51.000]  你聽我們說
[00:03:51.000 --> 00:03:56.000]  結果那些幾千艘船就來了
[00:03:56.000 --> 00:03:59.000]  很多的士兵已經下來了
[00:03:59.000 --> 00:04:01.000]  大家放了那些很巨型的甩石機
[00:04:01.000 --> 00:04:03.000]  準備來攻城
[00:04:03.000 --> 00:04:05.000]  大家拿了很多柱子
[00:04:05.000 --> 00:04:06.000]  準備來撞城門
[00:04:06.000 --> 00:04:08.000]  那個情況很危險
[00:04:08.000 --> 00:04:10.000]  對方的敵人將領就說
[00:04:10.000 --> 00:04:12.000]  你們很快投降
[00:04:12.000 --> 00:04:13.000]  你們一定輸
[00:04:13.000 --> 00:04:15.000]  他就一直這樣說
[00:04:15.000 --> 00:04:17.000]  你們一定會輸
[00:04:17.000 --> 00:04:20.000]  當敵人這樣說的時候
[00:04:20.000 --> 00:04:22.000]  那個將領就不出聲
[00:04:22.000 --> 00:04:24.000]  他在示意
[00:04:24.000 --> 00:04:26.000]  叫對面埋伏的士兵
[00:04:26.000 --> 00:04:27.000]  都不要出聲
[00:04:27.000 --> 00:04:30.000]  不要動
[00:04:30.000 --> 00:04:34.000]  敵人的士兵數以萬計
[00:04:34.000 --> 00:04:38.000]  從那個灘一直湧上來
[00:04:38.000 --> 00:04:41.000]  當他湧上來的時候
[00:04:41.000 --> 00:04:43.000]  我說個結果
[00:04:43.000 --> 00:04:46.000]  結果他們打贏這場仗
[00:04:46.000 --> 00:04:48.000]  以這麼少的敵人
[00:04:48.000 --> 00:04:50.000]  這麼少的士兵
[00:04:50.000 --> 00:04:53.000]  結果能夠殲滅了十幾萬的士兵
[00:04:53.000 --> 00:04:54.000]  為什麼能夠做到呢
[00:04:54.000 --> 00:04:58.000]  一會兒和大家交代
[00:04:58.000 --> 00:04:59.000]  我在想
[00:04:59.000 --> 00:05:00.000]  剛才和大家說
[00:05:00.000 --> 00:05:02.000]  那個蒙將軍
[00:05:02.000 --> 00:05:05.000]  究竟他在蒙裡面看到什麼呢
[00:05:05.000 --> 00:05:06.000]  看到什麼
[00:05:06.000 --> 00:05:12.000]  以致他能夠面對這麼劣勢的局勢
[00:05:12.000 --> 00:05:14.000]  仍然可以堅持下去
[00:05:14.000 --> 00:05:17.000]  仍然可以堅持到等候
[00:05:17.000 --> 00:05:19.000]  最後可以扭轉整個局勢
[00:05:19.000 --> 00:05:21.000]  究竟他看到什麼
[00:05:21.000 --> 00:05:23.000]  是我們看不到的呢
[00:05:23.000 --> 00:05:27.000]  今天我們和大家看一個人物
[00:05:27.000 --> 00:05:28.000]  剛才大家讀的聖經
[00:05:28.000 --> 00:05:30.000]  由聶王記下十一章
[00:05:30.000 --> 00:05:32.000]  一到二十一節
[00:05:32.000 --> 00:05:34.000]  當中今天描述一個人物
[00:05:34.000 --> 00:05:35.000]  這個人物是什麼呢
[00:05:35.000 --> 00:05:38.000]  這個人物叫耶和耶大
[00:05:38.000 --> 00:05:40.000]  這個耶和耶大
[00:05:40.000 --> 00:05:41.000]  他當時的處境
[00:05:41.000 --> 00:05:43.000]  如果大家剛才讀有些印象
[00:05:43.000 --> 00:05:47.000]  他當時的處境都是很危險的
[00:05:47.000 --> 00:05:49.000]  但是這個耶和耶大
[00:05:49.000 --> 00:05:52.000]  因為信靖代時機
[00:05:52.000 --> 00:05:56.000]  到最後他能夠扭轉整個局勢
[00:05:56.000 --> 00:06:00.000]  他能夠看到神應許的真實
[00:06:00.000 --> 00:06:03.000]  這個人物耶和耶大
[00:06:03.000 --> 00:06:04.000]  就是耶和耶大
[00:06:04.000 --> 00:06:07.000]  如果大家看聖經第一節
[00:06:07.000 --> 00:06:11.000]  看聶王記下十一章一節
[00:06:11.000 --> 00:06:12.000]  那裡是這樣說的
[00:06:12.000 --> 00:06:14.000]  他說阿哈謝的母親亞他尼亞
[00:06:14.000 --> 00:06:16.000]  見她兒子死了
[00:06:16.000 --> 00:06:19.000]  就起來剿滅皇室
[00:06:19.000 --> 00:06:22.000]  其實先要交代一點背景
[00:06:22.000 --> 00:06:24.000]  那個背景是怎樣呢
[00:06:24.000 --> 00:06:26.000]  當時其實以色列國
[00:06:26.000 --> 00:06:28.000]  已經分為南北兩國
[00:06:28.000 --> 00:06:29.000]  南是猶大
[00:06:29.000 --> 00:06:31.000]  北角是以色列
[00:06:31.000 --> 00:06:33.000]  這個阿哈謝是什麼呢
[00:06:33.000 --> 00:06:36.000]  是南角猶大的皇帝
[00:06:36.000 --> 00:06:38.000]  為什麼無端端死呢
[00:06:38.000 --> 00:06:40.000]  他死了在哪裡呢
[00:06:40.000 --> 00:06:42.000]  原來他死了在北角
[00:06:42.000 --> 00:06:43.000]  為什麼他死了在北角呢
[00:06:43.000 --> 00:06:47.000]  話說這個阿哈謝原來和北角的皇帝
[00:06:47.000 --> 00:06:48.000]  叫若蘭王
[00:06:48.000 --> 00:06:50.000]  其實都有交情的
[00:06:50.000 --> 00:06:51.000]  若蘭病了
[00:06:51.000 --> 00:06:53.000]  他走上去怎樣呢
[00:06:53.000 --> 00:06:55.000]  由南角去北角探他
[00:06:55.000 --> 00:06:56.000]  探他也不錯
[00:06:56.000 --> 00:06:58.000]  大家可能聊聊天
[00:06:58.000 --> 00:07:00.000]  聊聊天
[00:07:00.000 --> 00:07:02.000]  很壞不壞
[00:07:02.000 --> 00:07:03.000]  這個時候就遇到
[00:07:03.000 --> 00:07:06.000]  北角有一個將領叫耶護
[00:07:06.000 --> 00:07:07.000]  謀反
[00:07:07.000 --> 00:07:09.000]  謀反的時候
[00:07:09.000 --> 00:07:11.000]  兩個皇帝在那裡
[00:07:11.000 --> 00:07:12.000]  對了
[00:07:12.000 --> 00:07:14.000]  齊齊怎樣
[00:07:14.000 --> 00:07:15.000]  齊齊糾
[00:07:15.000 --> 00:07:18.000]  結果兩個皇帝就死了在北角
[00:07:18.000 --> 00:07:20.000]  這個消息呢
[00:07:20.000 --> 00:07:23.000]  這個阿哈謝在北角死了
[00:07:23.000 --> 00:07:26.000]  這個消息就傳回南角這裡
[00:07:26.000 --> 00:07:27.000]  傳回南角
[00:07:27.000 --> 00:07:29.000]  這裡其實聖經第一節這樣說
[00:07:29.000 --> 00:07:31.000]  大家如果想一想
[00:07:31.000 --> 00:07:33.000]  如果你是媽媽
[00:07:33.000 --> 00:07:35.000]  你是父母
[00:07:35.000 --> 00:07:38.000]  你在遠方聽到你的兒子
[00:07:38.000 --> 00:07:40.000]  死了
[00:07:40.000 --> 00:07:42.000]  你有什麼心情
[00:07:42.000 --> 00:07:44.000]  大家有什麼心情
[00:07:44.000 --> 00:07:47.000]  有什麼心情
[00:07:47.000 --> 00:07:50.000]  沒有心情
[00:07:50.000 --> 00:07:52.000]  這個就是爸爸說的話
[00:07:52.000 --> 00:07:54.000]  媽媽是怎樣的
[00:07:54.000 --> 00:07:56.000]  媽媽馬上很難過
[00:07:56.000 --> 00:07:58.000]  爸爸就沒有心情
[00:07:58.000 --> 00:08:02.000]  通常我們男士比較難說出來
[00:08:02.000 --> 00:08:05.000]  真是很難過
[00:08:05.000 --> 00:08:07.000]  不過大家看第一節
[00:08:07.000 --> 00:08:10.000]  這個媽媽又真的很特別
[00:08:10.000 --> 00:08:13.000]  這個媽媽聽到兒子死了
[00:08:13.000 --> 00:08:16.000]  她就起來剿滅對方的皇室
[00:08:16.000 --> 00:08:19.000]  她剿滅什麼皇室
[00:08:19.000 --> 00:08:23.000]  就是將死了兒子的那些
[00:08:23.000 --> 00:08:25.000]  那些孫子
[00:08:25.000 --> 00:08:28.000]  能夠繼承皇位的所有人都怎樣
[00:08:28.000 --> 00:08:30.000]  都要殺
[00:08:30.000 --> 00:08:32.000]  發生什麼事
[00:08:32.000 --> 00:08:34.000]  當然她刺激過度
[00:08:34.000 --> 00:08:36.000]  媽媽刺激過度可能就發生這些事
[00:08:36.000 --> 00:08:37.000]  是不是呢
[00:08:37.000 --> 00:08:39.000]  不是,她有目的
[00:08:39.000 --> 00:08:41.000]  大家看下去就知道她有目的
[00:08:41.000 --> 00:08:43.000]  她起來要剿滅這個皇室
[00:08:43.000 --> 00:08:45.000]  剿滅所有繼承人
[00:08:45.000 --> 00:08:47.000]  當她這樣做的時候
[00:08:47.000 --> 00:08:50.000]  第二節就在這個時候
[00:08:50.000 --> 00:08:52.000]  發生一件事
[00:08:52.000 --> 00:08:54.000]  第二節說若蘭王的女兒
[00:08:54.000 --> 00:08:56.000]  叫做阿哈謝的妹子
[00:08:56.000 --> 00:08:58.000]  若士巴
[00:08:58.000 --> 00:09:00.000]  其實若士巴是誰呢
[00:09:00.000 --> 00:09:04.000]  若士巴就是死了皇帝的皇妹
[00:09:04.000 --> 00:09:10.000]  也是殺了所有人的阿他利亞的女兒
[00:09:10.000 --> 00:09:12.000]  她也有一個身份
[00:09:12.000 --> 00:09:15.000]  就是耶和耶大的老婆
[00:09:15.000 --> 00:09:19.000]  所以大家如果知道她是耶和耶大的老婆
[00:09:19.000 --> 00:09:21.000]  大家就明白她做什麼
[00:09:21.000 --> 00:09:26.000]  她就從那個準備被殺的王子當中
[00:09:26.000 --> 00:09:28.000]  靜靜地怎樣
[00:09:28.000 --> 00:09:31.000]  偷,偷容易嗎
[00:09:31.000 --> 00:09:35.000]  突然間皇帝在遠方死了
[00:09:35.000 --> 00:09:37.000]  駕崩死了
[00:09:37.000 --> 00:09:39.000]  已經舉國很震驚
[00:09:39.000 --> 00:09:41.000]  接著皇太后突然起來怎樣
[00:09:41.000 --> 00:09:43.000]  其實是很害怕的
[00:09:43.000 --> 00:09:46.000]  不過這個若士巴
[00:09:46.000 --> 00:09:48.000]  竟然夠膽在這個時候
[00:09:48.000 --> 00:09:54.000]  將這個王子若亞斯靜靜地偷出來
[00:09:54.000 --> 00:09:58.000]  這裡其實是否若亞斯一個人的意見呢
[00:09:58.000 --> 00:10:00.000]  我相信一定不是
[00:10:00.000 --> 00:10:02.000]  為什麼我這樣說呢
[00:10:02.000 --> 00:10:05.000]  因為她是耶和耶大的太太
[00:10:05.000 --> 00:10:09.000]  後面她說她將若亞斯收在哪裡
[00:10:09.000 --> 00:10:11.000]  收在哪裡
[00:10:11.000 --> 00:10:13.000]  收在耶和華的殿裏面
[00:10:13.000 --> 00:10:14.000]  收在聖殿
[00:10:14.000 --> 00:10:16.000]  不是所有人都可以進入聖殿的
[00:10:16.000 --> 00:10:18.000]  因為耶和耶大是大祭司
[00:10:18.000 --> 00:10:20.000]  他才可以將這個王子
[00:10:20.000 --> 00:10:22.000]  如果沒有去找他
[00:10:22.000 --> 00:10:25.000]  根本沒有人可以將這個王子收在聖殿
[00:10:25.000 --> 00:10:28.000]  而且收在聖殿危不危險
[00:10:28.000 --> 00:10:30.000]  是非常危險的
[00:10:30.000 --> 00:10:32.000]  如果你看這裡
[00:10:32.000 --> 00:10:36.000]  你一路去想這段聖經的時候
[00:10:36.000 --> 00:10:38.000]  你想想當時的處境
[00:10:38.000 --> 00:10:40.000]  其實非常危急
[00:10:40.000 --> 00:10:42.000]  也是很危險的狀況
[00:10:42.000 --> 00:10:48.000]  這兩夫妻竟然冒險要救這個人
[00:10:48.000 --> 00:10:52.000]  冒險要將他放在聖殿裏
[00:10:52.000 --> 00:10:54.000]  其實是一件
[00:10:54.000 --> 00:10:56.000]  如果看來是很不聰明的做法
[00:10:56.000 --> 00:11:00.000]  不過為什麼耶和耶大敢這樣做呢
[00:11:00.000 --> 00:11:02.000]  究竟他看到了什麼
[00:11:02.000 --> 00:11:04.000]  我們看不到的事呢
[00:11:04.000 --> 00:11:06.000]  如果你說耶和耶大很有勇氣
[00:11:06.000 --> 00:11:08.000]  你也可以這樣說
[00:11:08.000 --> 00:11:09.000]  耶和耶大很有勇氣
[00:11:09.000 --> 00:11:10.000]  所以他敢做
[00:11:10.000 --> 00:11:12.000]  其實他是有原因的
[00:11:12.000 --> 00:11:14.000]  原因在哪裡呢
[00:11:14.000 --> 00:11:16.000]  我跟大家讀一節聖經
[00:11:16.000 --> 00:11:18.000]  他一樣在歷代
[00:11:18.000 --> 00:11:20.000]  在這個歷代之下
[00:11:20.000 --> 00:11:22.000]  23章都是說相同的事
[00:11:22.000 --> 00:11:24.000]  不過多了一些篇幅
[00:11:24.000 --> 00:11:26.000]  麻煩了
[00:11:26.000 --> 00:11:28.000]  歷代之下23章3節那裏
[00:11:28.000 --> 00:11:30.000]  麻煩
[00:11:30.000 --> 00:11:32.000]  我們一起讀這節的聖經
[00:11:32.000 --> 00:11:34.000]  來吧
[00:11:40.000 --> 00:11:42.000]  時子必當作王
[00:11:42.000 --> 00:11:46.000]  正如耶和華指著大衛子孫所應許的話
[00:11:46.000 --> 00:11:48.000]  其實這裏
[00:11:48.000 --> 00:11:50.000]  更多描述耶和耶大
[00:11:50.000 --> 00:11:52.000]  究竟他看到了什麼
[00:11:52.000 --> 00:11:54.000]  或者他相信了什麼
[00:11:54.000 --> 00:11:56.000]  他看到了什麼呢
[00:11:56.000 --> 00:11:58.000]  他看到神的應許
[00:11:58.000 --> 00:12:00.000]  是會實現的
[00:12:00.000 --> 00:12:02.000]  這裏說
[00:12:02.000 --> 00:12:04.000]  正如耶和華指著大衛子孫
[00:12:04.000 --> 00:12:06.000]  所應許的話
[00:12:06.000 --> 00:12:08.000]  究竟神應許了大衛子孫
[00:12:08.000 --> 00:12:10.000]  是什麼的應許
[00:12:10.000 --> 00:12:12.000]  應許了大衛什麼的應許
[00:12:12.000 --> 00:12:14.000]  大家知不知道
[00:12:14.000 --> 00:12:16.000]  知不知道
[00:12:16.000 --> 00:12:18.000]  我再讀多一節聖經
[00:12:18.000 --> 00:12:20.000]  我們讀烈王記上
[00:12:20.000 --> 00:12:22.000]  2章4節
[00:12:22.000 --> 00:12:24.000]  就是大衛和所羅門說的一番說話
[00:12:24.000 --> 00:12:26.000]  2章4節
[00:12:26.000 --> 00:12:28.000]  我們一起讀
[00:12:28.000 --> 00:12:30.000]  耶和華必承就我
[00:12:30.000 --> 00:12:32.000]  向我所應許的話說
[00:12:32.000 --> 00:12:34.000]  你的子孫若謹慎自己的行為
[00:12:34.000 --> 00:12:36.000]  盡心盡意
[00:12:36.000 --> 00:12:38.000]  誠實的行在我面前
[00:12:38.000 --> 00:12:40.000]  就不斷人
[00:12:40.000 --> 00:12:42.000]  在以色列的各位
[00:12:42.000 --> 00:12:44.000]  其實神答應了大衛
[00:12:44.000 --> 00:12:46.000]  他的子孫
[00:12:46.000 --> 00:12:48.000]  會接續他做皇帝
[00:12:48.000 --> 00:12:50.000]  這個接續是不會斷絕的
[00:12:50.000 --> 00:12:52.000]  是神應許大衛的
[00:12:52.000 --> 00:12:54.000]  而耶和耶大
[00:12:54.000 --> 00:12:56.000]  究竟他看到了什麼呢
[00:12:56.000 --> 00:12:58.000]  他就是看到神說得出
[00:12:58.000 --> 00:13:00.000]  就會做得到
[00:13:00.000 --> 00:13:02.000]  他信神的應許
[00:13:02.000 --> 00:13:04.000]  是很真實的
[00:13:04.000 --> 00:13:06.000]  那種真實就是
[00:13:06.000 --> 00:13:08.000]  他願意進入這個應許
[00:13:08.000 --> 00:13:10.000]  參與這個應許
[00:13:10.000 --> 00:13:12.000]  讓這個應許能夠實現
[00:13:12.000 --> 00:13:14.000]  所以他冒險
[00:13:14.000 --> 00:13:16.000]  都要救這個約阿斯出來
[00:13:16.000 --> 00:13:18.000]  我就在想
[00:13:18.000 --> 00:13:20.000]  其實你
[00:13:20.000 --> 00:13:22.000]  看這個耶和耶大這個人物
[00:13:22.000 --> 00:13:24.000]  的時候我們很多時候說
[00:13:24.000 --> 00:13:26.000]  他都真的很厲害
[00:13:26.000 --> 00:13:28.000]  這樣的處境仍然難以想
[00:13:28.000 --> 00:13:30.000]  夠膽去救這個約阿斯
[00:13:30.000 --> 00:13:32.000]  仍然難以想
[00:13:32.000 --> 00:13:34.000]  很厲害的
[00:13:34.000 --> 00:13:36.000]  與其說他逆流而上
[00:13:36.000 --> 00:13:38.000]  不如說他
[00:13:38.000 --> 00:13:40.000]  順應上帝的心意而行
[00:13:40.000 --> 00:13:42.000]  他真的順應上帝的心意
[00:13:42.000 --> 00:13:44.000]  他救了約阿斯
[00:13:44.000 --> 00:13:46.000]  我就在想
[00:13:46.000 --> 00:13:48.000]  對於今時今日
[00:13:48.000 --> 00:13:50.000]  其實我們看聖經
[00:13:50.000 --> 00:13:52.000]  很多時候我們都要問
[00:13:52.000 --> 00:13:54.000]  對於今時今日我們有什麼提醒呢
[00:13:54.000 --> 00:13:56.000]  對於今時今日
[00:13:56.000 --> 00:13:58.000]  其實我想
[00:13:58.000 --> 00:14:00.000]  我們面對今時今日的社會
[00:14:00.000 --> 00:14:02.000]  真的很複雜
[00:14:02.000 --> 00:14:04.000]  很多的洪流
[00:14:04.000 --> 00:14:06.000]  我形容為洪流
[00:14:06.000 --> 00:14:08.000]  大家聽到外面
[00:14:08.000 --> 00:14:10.000]  聖的開放
[00:14:10.000 --> 00:14:12.000]  或者叫放任很嚴重
[00:14:12.000 --> 00:14:14.000]  大家如果看新聞
[00:14:14.000 --> 00:14:16.000]  隨時有些人
[00:14:16.000 --> 00:14:18.000]  一些不雅的照片
[00:14:18.000 --> 00:14:20.000]  被人上了網
[00:14:20.000 --> 00:14:22.000]  其實我們看見整個社會
[00:14:22.000 --> 00:14:24.000]  對於聖好像
[00:14:24.000 --> 00:14:26.000]  不是叫開放
[00:14:26.000 --> 00:14:28.000]  是叫放任
[00:14:28.000 --> 00:14:30.000]  還有我們看見
[00:14:30.000 --> 00:14:32.000]  我們見到現在又在說
[00:14:32.000 --> 00:14:34.000]  同性婚姻合法化
[00:14:34.000 --> 00:14:36.000]  大家要說
[00:14:36.000 --> 00:14:38.000]  同運人士要起來
[00:14:38.000 --> 00:14:40.000]  要爭取
[00:14:40.000 --> 00:14:42.000]  我見到好像很多
[00:14:42.000 --> 00:14:44.000]  不對的東西
[00:14:44.000 --> 00:14:46.000]  成為那種勢力
[00:14:46.000 --> 00:14:48.000]  要湧出來
[00:14:48.000 --> 00:14:50.000]  而且這種洪流
[00:14:50.000 --> 00:14:52.000]  越來越大
[00:14:52.000 --> 00:14:54.000]  不單止這樣
[00:14:54.000 --> 00:14:56.000]  現在我們看香港社會
[00:14:56.000 --> 00:14:58.000]  前陣子東方
[00:14:58.000 --> 00:15:02.000]  很多人
[00:15:02.000 --> 00:15:04.000]  還有我在想
[00:15:04.000 --> 00:15:06.000]  我現在經常在二林
[00:15:06.000 --> 00:15:08.000]  有一個弟兄經常來激勵我
[00:15:08.000 --> 00:15:10.000]  有一個弟兄經常來激勵我
[00:15:10.000 --> 00:15:12.000]  他每一次發WhatsApp給我
[00:15:12.000 --> 00:15:14.000]  某某傳道人又失敗了
[00:15:14.000 --> 00:15:16.000]  又這樣寫給我
[00:15:16.000 --> 00:15:18.000]  然後經常
[00:15:18.000 --> 00:15:20.000]  篤我
[00:15:20.000 --> 00:15:22.000]  我就心裏想
[00:15:22.000 --> 00:15:24.000]  好像教會的誠信
[00:15:24.000 --> 00:15:26.000]  有時都會備受質疑
[00:15:26.000 --> 00:15:28.000]  好像很多的事
[00:15:28.000 --> 00:15:30.000]  不斷湧在
[00:15:30.000 --> 00:15:32.000]  我們的身邊
[00:15:32.000 --> 00:15:34.000]  還有大家都是家庭人
[00:15:34.000 --> 00:15:36.000]  大家知不知道
[00:15:36.000 --> 00:15:38.000]  近來有些人說
[00:15:38.000 --> 00:15:40.000]  前兩年有些研究
[00:15:40.000 --> 00:15:42.000]  離婚率大家知不知道有多少
[00:15:42.000 --> 00:15:44.000]  三對
[00:15:44.000 --> 00:15:46.000]  有一對
[00:15:46.000 --> 00:15:48.000]  不知道這個是不是最新
[00:15:48.000 --> 00:15:50.000]  應該可能舊了
[00:15:50.000 --> 00:15:52.000]  有沒有最新我不知道
[00:15:52.000 --> 00:15:54.000]  三對一對
[00:15:54.000 --> 00:15:56.000]  我們見到婚姻的狀況
[00:15:56.000 --> 00:15:58.000]  其實大家都面臨
[00:15:58.000 --> 00:16:00.000]  好像有很多
[00:16:00.000 --> 00:16:02.000]  婚姻要瓦解
[00:16:02.000 --> 00:16:04.000]  真的要瓦解
[00:16:04.000 --> 00:16:06.000]  我就見到
[00:16:06.000 --> 00:16:08.000]  在我們身處的
[00:16:08.000 --> 00:16:10.000]  世代裏面
[00:16:10.000 --> 00:16:12.000]  其實我們面對很多的洪流
[00:16:12.000 --> 00:16:14.000]  究竟我們怎樣在這些狀況裏
[00:16:14.000 --> 00:16:16.000]  能夠
[00:16:16.000 --> 00:16:18.000]  堅持下去
[00:16:18.000 --> 00:16:20.000]  我們究竟能不能夠像耶和耶帶
[00:16:20.000 --> 00:16:22.000]  看到
[00:16:22.000 --> 00:16:24.000]  別人看不到的事
[00:16:24.000 --> 00:16:26.000]  以致我們能夠堅持下去
[00:16:26.000 --> 00:16:28.000]  究竟那些看不到的事是甚麼
[00:16:28.000 --> 00:16:30.000]  我就在想
[00:16:30.000 --> 00:16:32.000]  神對我們有很多的應許
