
[00:00:00.000 --> 00:00:04.720]  今天我想和各位分享的一個訊息
[00:04:05.860 --> 00:04:08.860]  讓我們講得清楚 聽得明白
[00:04:08.860 --> 00:04:11.860]  讓我們每一個人都能夠有聰明智慧
[00:04:11.860 --> 00:04:13.860]  能夠將我們所學習到的
[00:04:13.860 --> 00:04:16.860]  來應用在我們的生活當中
[00:04:16.860 --> 00:04:18.860]  我們的服事當中
[00:04:18.860 --> 00:04:20.860]  我們一起祈禱
[00:04:20.860 --> 00:04:25.860]  親愛的伯父神
[00:04:25.860 --> 00:04:27.860]  我們滿心感謝你
[00:04:27.860 --> 00:04:30.860]  多謝你在主人的清神
[00:04:30.860 --> 00:04:36.860]  利用你的慈愛帶領我們眾人進入你的居所
[00:04:36.860 --> 00:04:38.860]  瞻仰你的榮美
[00:04:38.860 --> 00:04:39.860]  多謝主
[00:04:39.860 --> 00:04:40.860]  我們知道
[00:04:40.860 --> 00:04:42.860]  我們能夠來敬拜你
[00:04:42.860 --> 00:04:44.860]  不是偶然
[00:04:44.860 --> 00:04:48.860]  乃是你是大愛來招聚我們
[00:04:48.860 --> 00:04:50.860]  我們更加感謝你
[00:04:50.860 --> 00:04:54.860]  賜給我們有師哥來讚美你
[00:04:54.860 --> 00:04:58.860]  也賜給我們能夠有禱告的權柄
[00:04:58.860 --> 00:05:02.860]  讓我們凡事都可以到主恩助前求
[00:05:02.860 --> 00:05:04.860]  我們更加感謝你
[00:05:04.860 --> 00:05:07.860]  也賜給我們你自己寶貴的話語
[00:05:07.860 --> 00:05:10.860]  因為你的話語就是真理
[00:05:10.860 --> 00:05:14.860]  你的話語是我們腳前的燈和路上的光
[00:05:14.860 --> 00:05:16.860]  我們恭恭敬敬
[00:05:16.860 --> 00:05:17.860]  將以下的時間
[00:05:17.860 --> 00:05:19.860]  分享的時間
[00:05:19.860 --> 00:05:20.860]  聆聽的時間
[00:05:20.860 --> 00:05:21.860]  默想的時間
[00:05:21.860 --> 00:05:23.860]  我們仰望著
[00:05:23.860 --> 00:05:25.860]  求你的聖靈在我們當中
[00:05:25.860 --> 00:05:26.860]  親自地教導我們
[00:05:26.860 --> 00:05:27.860]  感動我們
[00:05:27.860 --> 00:05:29.860]  讓我們能夠
[00:05:29.860 --> 00:05:30.860]  是可以
[00:05:30.860 --> 00:05:33.860]  能夠各方面的應用
[00:05:33.860 --> 00:05:37.860]  每一個人都能夠成為你所喜悅的兒女
[00:05:37.860 --> 00:05:40.860]  也都成為你所重用的僕人
[00:05:40.860 --> 00:05:42.860]  我們恭敬的禱告祈求
[00:05:42.860 --> 00:05:45.860]  奉耶穌基督的名祈禱
[00:05:45.860 --> 00:05:47.860]  阿彌陀佛
[00:05:47.860 --> 00:05:52.860]  我們都很想有更新
[00:05:52.860 --> 00:05:53.860]  你想今年
[00:05:53.860 --> 00:05:56.860]  你想心意更新嗎
[00:05:56.860 --> 00:05:58.860]  心意更新
[00:05:58.860 --> 00:06:00.860]  是一個
[00:06:00.860 --> 00:06:03.860]  可以令到我們的人生有很大的改變
[00:06:03.860 --> 00:06:04.860]  讓我們可以
[00:06:04.860 --> 00:06:06.860]  藉著我們
[00:06:06.860 --> 00:06:08.860]  來去發現我們內心世界
[00:06:08.860 --> 00:06:09.860]  這個新大陸
[00:06:09.860 --> 00:06:13.860]  能夠進入我們神所應許的
[00:06:13.860 --> 00:06:15.860]  所謂的家南之地
[00:06:15.860 --> 00:06:17.860]  蒙福之地
[00:06:17.860 --> 00:06:21.860]  在這個題目裡面
[00:06:21.860 --> 00:06:25.860]  是來自羅馬書十二章
[00:06:25.860 --> 00:06:28.860]  第一第二節
[00:06:28.860 --> 00:06:32.860]  在十二章第一節裡面
[00:06:32.860 --> 00:06:33.860]  我們看到
[00:06:33.860 --> 00:06:34.860]  所以弟兄們
[00:06:34.860 --> 00:06:37.860]  我以神的慈悲勸你們
[00:06:37.860 --> 00:06:40.860]  將身體獻上當作活摘
[00:06:40.860 --> 00:06:41.860]  是聖潔的
[00:06:41.860 --> 00:06:42.860]  是神所喜悅的
[00:06:42.860 --> 00:06:46.860]  你們如此侍奉乃是理所當然的
[00:06:46.860 --> 00:06:48.860]  然後接下來
[00:06:48.860 --> 00:06:50.860]  就是講到其他
[00:06:50.860 --> 00:06:52.860]  就是我們的主題
[00:06:52.860 --> 00:06:56.860]  我們為什麼一開始十二章就開始講
[00:06:56.860 --> 00:06:58.860]  所以呢
[00:06:58.860 --> 00:06:59.860]  我們相信
[00:06:59.860 --> 00:07:01.860]  大家都很清楚知道
[00:07:01.860 --> 00:07:03.860]  一定有原因
[00:07:03.860 --> 00:07:04.860]  這個原因在哪裡呢
[00:07:04.860 --> 00:07:06.860]  我們要看十一章
[00:07:06.860 --> 00:07:07.860]  最後那一節
[00:07:07.860 --> 00:07:09.860]  因為
[00:07:09.860 --> 00:07:12.860]  因為萬物都是
[00:07:12.860 --> 00:07:14.860]  本於他
[00:07:14.860 --> 00:07:15.860]  依靠他
[00:07:15.860 --> 00:07:18.860]  以及歸於他
[00:07:18.860 --> 00:07:21.860]  然後將榮耀歸給他
[00:07:21.860 --> 00:07:24.860]  神創造我們人的目的
[00:07:24.860 --> 00:07:26.860]  在二財客書
[00:07:26.860 --> 00:07:27.860]  四十三章
[00:07:27.860 --> 00:07:29.860]  第七節
[00:07:29.860 --> 00:07:31.860]  神創造我們人類
[00:07:31.860 --> 00:07:33.860]  希望我們人類
[00:07:33.860 --> 00:07:36.860]  人是可以榮耀他
[00:07:36.860 --> 00:07:37.860]  在這裡
[00:07:37.860 --> 00:07:39.860]  原來我們知道
[00:07:39.860 --> 00:07:41.860]  世界上萬有
[00:07:41.860 --> 00:07:43.860]  都是本於他
[00:07:43.860 --> 00:07:45.860]  這個本於他的意思是什麼呢
[00:07:45.860 --> 00:07:49.860]  是神主權的旨意
[00:07:49.860 --> 00:07:52.860]  神說說有就有
[00:07:52.860 --> 00:07:53.860]  明立就立
[00:07:53.860 --> 00:07:54.860]  很清楚
[00:07:54.860 --> 00:07:56.860]  神的旨意
[00:07:56.860 --> 00:07:58.860]  主權是有主權
[00:07:58.860 --> 00:07:59.860]  依靠他是什麼呢
[00:07:59.860 --> 00:08:04.860]  是神的旨意的行動
[00:08:04.860 --> 00:08:07.860]  然後歸於他是什麼呢
[00:08:07.860 --> 00:08:08.860]  是解釋到
[00:08:08.860 --> 00:08:09.860]  讓我們明白到
[00:08:09.860 --> 00:08:13.860]  神的主權的榮耀
[00:08:13.860 --> 00:08:15.860]  因為這樣
[00:08:15.860 --> 00:08:17.860]  所以就接下來
[00:08:17.860 --> 00:08:18.860]  十二章第一節了
[00:08:18.860 --> 00:08:22.860]  所以我們要侍奉他
[00:08:22.860 --> 00:08:24.860]  在這裡
[00:08:24.860 --> 00:08:27.860]  我們可以知道
[00:08:27.860 --> 00:08:30.860]  我們必須要
[00:08:30.860 --> 00:08:32.860]  有愛的生活
[00:08:32.860 --> 00:08:35.860]  我們必須要有奉獻的生活
[00:08:35.860 --> 00:08:36.860]  為什麼呢
[00:08:36.860 --> 00:08:40.860]  因為在羅馬書裡面的
[00:08:40.860 --> 00:08:41.860]  我們很清楚知道
[00:08:41.860 --> 00:08:42.860]  第一章
[00:08:42.860 --> 00:08:43.860]  如果你們
[00:08:43.860 --> 00:08:46.860]  我相信你們都清楚知道
[00:08:46.860 --> 00:08:47.860]  第一章十六十七節
[00:08:47.860 --> 00:08:49.860]  很清楚告訴我們
[00:08:49.860 --> 00:08:51.860]  我不以福音為恥
[00:08:51.860 --> 00:08:54.860]  福音本是神的大能
[00:08:54.860 --> 00:08:56.860]  這個就很清楚
[00:08:56.860 --> 00:08:58.860]  接著第一章到第八章裡面
[00:08:58.860 --> 00:09:00.860]  接下來就講到
[00:09:00.860 --> 00:09:02.860]  神怎樣去成就這個救恩
[00:09:02.860 --> 00:09:06.860]  接著第九章到第十一章
[00:09:06.860 --> 00:09:08.860]  就講到給我們聽
[00:09:08.860 --> 00:09:12.860]  原來神已經將救恩
[00:09:12.860 --> 00:09:13.860]  賜給以色列人
[00:09:13.860 --> 00:09:17.860]  當然賜給我們每一位世上的人
[00:09:17.860 --> 00:09:19.860]  這個救恩已經成立了
[00:09:19.860 --> 00:09:21.860]  因為這樣
[00:09:21.860 --> 00:09:23.860]  因為神的愛
[00:09:23.860 --> 00:09:25.860]  所以第十二章那裡
[00:09:25.860 --> 00:09:27.860]  接下來就告訴我們
[00:09:27.860 --> 00:09:30.860]  我們要回應神的愛
[00:09:30.860 --> 00:09:32.860]  我們要侍奉他
[00:09:32.860 --> 00:09:33.860]  因為神的愛
[00:09:33.860 --> 00:09:35.860]  我們要回應他
[00:09:35.860 --> 00:09:37.860]  我們要有奉獻的生活
[00:09:37.860 --> 00:09:41.860]  所以心意更新而變化
[00:09:41.860 --> 00:09:43.860]  保羅藉著聖靈的感動
[00:09:43.860 --> 00:09:47.860]  他就特別在這兩節
[00:09:47.860 --> 00:09:49.860]  來提醒我們每一個人
[00:09:49.860 --> 00:09:53.860]  在這個心意更新而變化
[00:09:53.860 --> 00:09:56.860]  首先我們可以知道
[00:09:56.860 --> 00:09:58.860]  他接下來說
[00:09:58.860 --> 00:10:01.860]  不要效法這個世界
[00:10:01.860 --> 00:10:02.860]  這是一個反面
[00:10:02.860 --> 00:10:05.860]  一個負面的提醒
[00:10:05.860 --> 00:10:07.860]  然後在正面就說
[00:10:07.860 --> 00:10:10.860]  我們需要心意更新
[00:10:10.860 --> 00:10:12.860]  逢是聖經裡面
[00:10:12.860 --> 00:10:16.860]  連續說負面的正面的
[00:10:16.860 --> 00:10:18.860]  或者從反面的從正面去說
[00:10:18.860 --> 00:10:20.860]  都是很重要的訊息
[00:10:20.860 --> 00:10:25.860]  我們必須要很留意去思考
[00:10:25.860 --> 00:10:30.860]  在這個不要效法這個世界
[00:10:30.860 --> 00:10:31.860]  到底這個世界
[00:10:31.860 --> 00:10:33.860]  有什麼不好的地方
[00:10:33.860 --> 00:10:34.860]  或者有什麼地方
[00:10:34.860 --> 00:10:37.860]  很值得我們去留意
[00:10:37.860 --> 00:10:38.860]  不要去效法
[00:10:38.860 --> 00:10:41.860]  所謂效法就是不要跟著它做
[00:10:41.860 --> 00:10:44.860]  就好像我們當中
[00:10:44.860 --> 00:10:46.860]  或者有些人很喜歡書法
[00:10:46.860 --> 00:10:48.860]  或者過去都有這個經驗
[00:10:48.860 --> 00:10:49.860]  我們林鐵
[00:10:49.860 --> 00:10:52.860]  我以前是林劉恭權
[00:10:52.860 --> 00:10:54.860]  原備塔的
[00:10:54.860 --> 00:10:55.860]  他怎樣寫
[00:10:55.860 --> 00:10:57.860]  我就跟著他怎樣寫
[00:10:57.860 --> 00:10:59.860]  這個就是效法
[00:10:59.860 --> 00:11:00.860]  不要效法
[00:11:00.860 --> 00:11:02.860]  不要跟著這個模式去做
[00:11:02.860 --> 00:11:03.860]  效法這個世界
[00:11:03.860 --> 00:11:05.860]  這個世界有什麼不好呢
[00:11:05.860 --> 00:11:09.860]  有一本書是一位
[00:11:09.860 --> 00:11:11.860]  熟齡的一位長輩
[00:11:11.860 --> 00:11:15.860]  姓周的一位牧師女的
[00:11:15.860 --> 00:11:18.860]  但是神很重用他
[00:11:18.860 --> 00:11:19.860]  特別送了一本書給我
[00:11:19.860 --> 00:11:23.860]  就是一生渴慕神
[00:11:23.860 --> 00:11:26.860]  在裡面其中有一位作者
[00:11:26.860 --> 00:11:28.860]  就說出有八樣的事情
[00:11:28.860 --> 00:11:30.860]  在這個世界裡面
[00:11:30.860 --> 00:11:34.860]  普遍會影響我們的生命
[00:11:34.860 --> 00:11:36.860]  特別是我們的熟齡生命
[00:11:36.860 --> 00:11:38.860]  這八樣東西是什麼呢
[00:11:38.860 --> 00:11:39.860]  這八樣東西
[00:11:39.860 --> 00:11:44.860]  第一樣東西是貪食
[00:11:44.860 --> 00:11:46.860]  對不起我是不是說中了
[00:11:46.860 --> 00:11:47.860]  我不知道
[00:11:47.860 --> 00:11:49.860]  聽你們回應
[00:11:49.860 --> 00:11:52.860]  貪食
[00:11:52.860 --> 00:11:55.860]  第二樣東西是怒氣
[00:11:55.860 --> 00:11:58.860]  第三樣東西是貪心
[00:11:58.860 --> 00:11:59.860]  嫉妒
[00:11:59.860 --> 00:12:01.860]  驕傲
[00:12:01.860 --> 00:12:02.860]  情慾
[00:12:02.860 --> 00:12:03.860]  灰心
[00:12:03.860 --> 00:12:04.860]  憂鬱
[00:12:04.860 --> 00:12:06.860]  這八樣的事情
[00:12:06.860 --> 00:12:08.860]  在這個世界裡面
[00:12:08.860 --> 00:12:11.860]  是非常之普遍的
[00:12:11.860 --> 00:12:14.860]  這八樣的事情
[00:12:14.860 --> 00:12:19.860]  可以令到我們的生命
[00:12:19.860 --> 00:12:21.860]  迷失了方向
[00:12:21.860 --> 00:12:23.860]  所以我們要很小心
[00:12:23.860 --> 00:12:25.860]  這八樣的事情
[00:12:25.860 --> 00:12:30.860]  是會難阻我們心意更新的
[00:12:30.860 --> 00:12:34.860]  我們怎樣去
[00:12:34.860 --> 00:12:37.860]  神知道我們的情況
[00:12:37.860 --> 00:12:39.860]  所以呢
[00:12:39.860 --> 00:12:44.860]  祂不但聖靈直著反面提醒我們
[00:12:44.860 --> 00:12:47.860]  更加在正面幫助我們
[00:12:47.860 --> 00:12:49.860]  這個正面是怎樣的呢
[00:12:49.860 --> 00:12:51.860]  正面的就是說
[00:12:51.860 --> 00:12:53.860]  我們要節制
[00:12:53.860 --> 00:12:55.860]  如果我們貪食的話
[00:12:55.860 --> 00:12:58.860]  你可以勝過這個貪食
[00:12:58.860 --> 00:13:00.860]  我們有節制
[00:13:00.860 --> 00:13:03.860]  如果我們時常都有怒氣
[00:13:03.860 --> 00:13:05.860]  我們要學習溫和
[00:13:05.860 --> 00:13:08.860]  如果我們貪心的話
[00:13:08.860 --> 00:13:12.860]  我們不妨多學習慷慨
[00:13:12.860 --> 00:13:13.860]  大方一點
[00:13:13.860 --> 00:13:15.860]  我們有質度的話
[00:13:15.860 --> 00:13:17.860]  我們在我們的生命
[00:13:17.860 --> 00:13:19.860]  在我們的處事
[00:13:19.860 --> 00:13:20.860]  在我們的心態裡面
[00:13:20.860 --> 00:13:23.860]  我們多多從正面那方面
[00:13:23.860 --> 00:13:25.860]  去面對
[00:13:25.860 --> 00:13:26.860]  我們有快樂
[00:13:26.860 --> 00:13:27.860]  驕傲的話
[00:13:27.860 --> 00:13:29.860]  我們要學習謙卑
[00:13:29.860 --> 00:13:30.860]  我們有情慾的話
[00:13:30.860 --> 00:13:32.860]  我們要學習貞賤
[00:13:32.860 --> 00:13:35.860]  如果我們有不關心的
[00:13:35.860 --> 00:13:37.860]  容易灰心的時候
[00:13:37.860 --> 00:13:41.860]  我們多些恩勤
[00:13:41.860 --> 00:13:42.860]  我們有抑鬱
[00:13:42.860 --> 00:13:44.860]  或者我們有消沉的時候
[00:13:44.860 --> 00:13:49.860]  我們多有智慧
[00:13:49.860 --> 00:13:50.860]  這個智慧在聖經裡面
[00:13:50.860 --> 00:13:52.860]  可以幫助我們
[00:13:52.860 --> 00:13:53.860]  這八樣的東西
[00:13:53.860 --> 00:13:55.860]  這八樣的德行
[00:13:55.860 --> 00:13:59.860]  都是可以能夠戰勝
[00:13:59.860 --> 00:14:03.860]  這個所謂世界所普遍
[00:14:03.860 --> 00:14:04.860]  所有的現象
[00:14:04.860 --> 00:14:06.860]  亦都可以戰勝
[00:14:06.860 --> 00:14:08.860]  我們這個
[00:14:08.860 --> 00:14:11.860]  使得我們的生命
[00:14:11.860 --> 00:14:15.860]  我們的思想迷失了方向
[00:14:15.860 --> 00:14:18.860]  這八樣
[00:14:18.860 --> 00:14:20.860]  如果我們再深入看
[00:14:20.860 --> 00:14:23.860]  這八樣負面的
[00:14:23.860 --> 00:14:26.860]  還有八樣正面的
[00:14:26.860 --> 00:14:27.860]  是有關聯的
[00:14:27.860 --> 00:14:29.860]  這個關聯是什麼呢
[00:14:29.860 --> 00:14:31.860]  無論我們負面
[00:14:31.860 --> 00:14:33.860]  反面去看
[00:14:33.860 --> 00:14:35.860]  或者在正面去處理
[00:14:35.860 --> 00:14:37.860]  如果我們能夠克服
[00:14:37.860 --> 00:14:39.860]  一樣的
[00:14:39.860 --> 00:14:42.860]  會幫助我們
[00:14:42.860 --> 00:14:45.860]  能夠以下的其他七樣
[00:14:45.860 --> 00:14:47.860]  慢慢我們都可以克服
[00:14:47.860 --> 00:14:48.860]  反過來說
[00:14:48.860 --> 00:14:51.860]  如果我們在致命思想裡面
[00:14:51.860 --> 00:14:54.860]  如果我們被一樣所影響的話
[00:14:54.860 --> 00:14:55.860]  連帶關係
[00:14:55.860 --> 00:14:57.860]  下面那七樣東西
[00:14:57.860 --> 00:14:59.860]  都會跟著來的
[00:14:59.860 --> 00:15:01.860]  所以求主幫助我們
[00:15:01.860 --> 00:15:03.860]  在這支的
[00:15:03.860 --> 00:15:05.860]  神的話語裡面
[00:15:05.860 --> 00:15:07.860]  不要效法
[00:15:07.860 --> 00:15:09.860]  這個世界
[00:15:09.860 --> 00:15:12.860]  我們要藉著心思
[00:15:12.860 --> 00:15:13.860]  心智
[00:15:13.860 --> 00:15:15.860]  我們要更生
[00:15:15.860 --> 00:15:16.860]  這樣的話
[00:15:16.860 --> 00:15:18.860]  我們就慢慢
[00:15:18.860 --> 00:15:20.860]  我們就可以
[00:15:20.860 --> 00:15:23.860]  好像給了後書
[00:15:23.860 --> 00:15:25.860]  對不起
[00:15:25.860 --> 00:15:26.860]  一章
[00:15:26.860 --> 00:15:28.860]  四節裡面提醒我們
[00:15:28.860 --> 00:15:29.860]  因此
[00:15:29.860 --> 00:15:32.860]  它將又寶貴又大的應許
[00:15:32.860 --> 00:15:34.860]  賜給我們
[00:15:34.860 --> 00:15:37.860]  叫我們可以脫離這個世俗
[00:15:37.860 --> 00:15:39.860]  和這個世上的情慾
[00:15:39.860 --> 00:15:42.860]  所得來的敗壞
[00:15:42.860 --> 00:15:45.860]  我們慢慢就可以建立
[00:15:45.860 --> 00:15:48.860]  我們友好的
[00:15:48.860 --> 00:15:50.860]  以前的德行
[00:15:50.860 --> 00:15:52.860]  慢慢我們就可以多認識神
[00:15:52.860 --> 00:15:54.860]  慢慢我們就可以
[00:15:54.860 --> 00:15:56.860]  能夠
[00:15:56.860 --> 00:15:58.860]  將我們的性格
[00:15:58.860 --> 00:16:00.860]  將我們的心思意念
[00:16:00.860 --> 00:16:02.860]  我們就改變了
[00:16:02.860 --> 00:16:04.860]  我們怎樣可以
[00:16:04.860 --> 00:16:06.860]  被神
[00:16:06.860 --> 00:16:08.860]  不斷被神
[00:16:08.860 --> 00:16:11.860]  能夠改變我們的心思意念
[00:16:11.860 --> 00:16:13.860]  靠我們自己是很難的
[00:16:13.860 --> 00:16:15.860]  感謝主
[00:16:15.860 --> 00:16:17.860]  靠聖靈
[00:16:17.860 --> 00:16:19.860]  我們要靠聖靈的感動
[00:16:19.860 --> 00:16:21.860]  我們要靠聖靈的教導
[00:16:21.860 --> 00:16:24.860]  我們要靠聖靈的引導
[00:16:24.860 --> 00:16:26.860]  在
[00:16:26.860 --> 00:16:28.860]  去年有一間教會
[00:16:28.860 --> 00:16:29.860]  五十週年
[00:16:29.860 --> 00:16:30.860]  他特別請我去
[00:16:30.860 --> 00:16:32.860]  和他們
[00:16:32.860 --> 00:16:33.860]  講幾句話
[00:16:33.860 --> 00:16:35.860]  與喜樂的同喜樂
[00:16:35.860 --> 00:16:37.860]  我當然是很歡喜
[00:16:37.860 --> 00:16:39.860]  我就去到他們教會當中
[00:16:39.860 --> 00:16:42.860]  有一位年輕人
[00:16:42.860 --> 00:16:44.860]  特別坐在我旁邊
[00:16:44.860 --> 00:16:47.860]  到了餐會的時候
[00:16:47.860 --> 00:16:49.860]  他就告訴我
[00:16:49.860 --> 00:16:50.860]  他說
[00:16:50.860 --> 00:16:52.860]  樂院長
[00:16:52.860 --> 00:16:54.860]  我們的執事指派我今天
[00:16:54.860 --> 00:16:55.860]  特別要招呼你
[00:16:55.860 --> 00:16:57.860]  我說不用這麼客氣了
[00:16:57.860 --> 00:16:59.860]  他說
[00:16:59.860 --> 00:17:07.860]  我要聽教會的領導
[00:17:07.860 --> 00:17:08.860]  幫助我們
[00:17:08.860 --> 00:17:09.860]  帶領我們
[00:17:09.860 --> 00:17:12.860]  當然有機會我和他交談
[00:17:12.860 --> 00:17:14.860]  我就問他
[00:17:14.860 --> 00:17:16.860]  你在哪方面侍奉
[00:17:16.860 --> 00:17:17.860]  他就說
[00:17:17.860 --> 00:17:18.860]  在團契
[00:17:18.860 --> 00:17:19.860]  我說
[00:17:19.860 --> 00:17:21.860]  你有沒有考慮過
[00:17:21.860 --> 00:17:23.860]  接受一些訓練
[00:17:23.860 --> 00:17:26.860]  能夠侍奉更有果效呢
[00:17:26.860 --> 00:17:28.860]  或者你在團契裡面
[00:17:28.860 --> 00:17:29.860]  帶領茶經的時候
[00:17:29.860 --> 00:17:32.860]  你想不想多點認識神的華語呢
[00:17:32.860 --> 00:17:34.860]  他馬上回來
[00:17:34.860 --> 00:17:35.860]  牧師
[00:17:35.860 --> 00:17:38.860]  我不是讀書的材料來的
[00:17:38.860 --> 00:17:40.860]  馬上就回應
[00:17:40.860 --> 00:17:42.860]  你怎麼知道你不是讀書的材料呢
[00:17:42.860 --> 00:17:43.860]  他說
[00:17:43.860 --> 00:17:44.860]  因為我在香港
[00:17:44.860 --> 00:17:46.860]  大學畢業的時候
[00:17:46.860 --> 00:17:48.860]  我過去的成績
[00:17:48.860 --> 00:17:50.860]  都是三名之內
[00:17:50.860 --> 00:17:53.860]  是最後很上來的
[00:17:53.860 --> 00:17:54.860]  我說
[00:17:54.860 --> 00:17:59.860]  也不代表你不是讀書的材料
[00:17:59.860 --> 00:18:00.860]  不妨你試一下
[00:18:00.860 --> 00:18:01.860]  我就鼓勵他
[00:18:01.860 --> 00:18:02.860]  我說
[00:18:02.860 --> 00:18:03.860]  你不需要去神學院
[00:18:03.860 --> 00:18:05.860]  馬上讀神學的
[00:18:05.860 --> 00:18:08.860]  不如你收一些課程
[00:18:08.860 --> 00:18:09.860]  旁聽一下
[00:18:09.860 --> 00:18:12.860]  看看神怎麼去感動你
[00:18:12.860 --> 00:18:13.860]  帶領你
[00:18:13.860 --> 00:18:14.860]  我說
[00:18:14.860 --> 00:18:16.860]  我們有不同的課程
[00:18:16.860 --> 00:18:17.860]  可以裝備你
[00:18:17.860 --> 00:18:18.860]  訓練你
