
[00:00:00.000 --> 00:00:03.880]  父母怕子女反叛不聽自己話
[00:02:58.680 --> 00:03:00.680]  十三萬五千人
[00:03:00.680 --> 00:03:02.680]  是,上一章
[00:03:02.680 --> 00:03:07.680]  十三萬五千人是敵人大概的數字
[00:03:07.680 --> 00:03:11.480]  這個你可以看第八章那裡
[00:03:11.480 --> 00:03:14.560]  你自己計算一下大概會有計到的
[00:03:14.560 --> 00:03:19.560]  他們幾個的軍隊加起來大概是十三萬五千人
[00:03:19.560 --> 00:03:22.560]  而以色列人呢
[00:03:22.560 --> 00:03:27.560]  大概有三萬二千人
[00:03:27.560 --> 00:03:30.760]  這個是開始的時候有三萬二千人
[00:03:30.760 --> 00:03:33.160]  算一下數字
[00:03:33.160 --> 00:03:36.760]  即是一對多少
[00:03:36.760 --> 00:03:38.960]  三四一十二二四五八
[00:03:38.960 --> 00:03:41.160]  一對四左右
[00:03:41.160 --> 00:03:44.760]  一個打四個行不行
[00:03:44.760 --> 00:03:47.360]  我就不行了
[00:03:47.360 --> 00:03:50.960]  有些弟兄或者可能都可以行的
[00:03:50.960 --> 00:03:52.160]  我看電影呢
[00:03:52.160 --> 00:03:54.760]  如果你看葉問,葉問都很厲害的
[00:03:54.760 --> 00:03:58.160]  一個打幾十個都行的
[00:03:58.160 --> 00:04:00.760]  有沒有看過旁邊那一套
[00:04:00.760 --> 00:04:04.760]  這個是二十二世紀殺人網絡
[00:04:04.760 --> 00:04:07.960]  即是網絡世界的那個NEO
[00:04:07.960 --> 00:04:10.560]  一個打很多個複製的史密夫
[00:04:10.560 --> 00:04:11.960]  打來打去打不完的
[00:04:11.960 --> 00:04:13.360]  雖然他很厲害
[00:04:13.360 --> 00:04:16.760]  但都會打到手累都要走的
[00:04:16.760 --> 00:04:19.560]  你看看這班的以色列人
[00:04:19.560 --> 00:04:21.760]  如果是你你會怎樣
[00:04:21.760 --> 00:04:24.760]  一個對四個
[00:04:24.760 --> 00:04:26.960]  但是神就很特別
[00:04:26.960 --> 00:04:31.360]  神在一至三子那裡和這班以色列軍隊說
[00:04:31.360 --> 00:04:35.760]  誰怕的你們就回歸吧
[00:04:35.760 --> 00:04:38.960]  結果走了
[00:04:38.960 --> 00:04:40.560]  二萬二千人
[00:04:40.560 --> 00:04:42.160]  原本已經是少人的了
[00:04:42.160 --> 00:04:45.160]  三萬多人還走了二萬二千人
[00:04:45.160 --> 00:04:48.160]  走了三分之二都不止
[00:04:48.160 --> 00:04:49.960]  所以你看看
[00:04:49.960 --> 00:04:55.560]  剩下的是剩下一萬人
[00:04:55.560 --> 00:04:57.160]  怎麼打
[00:04:57.160 --> 00:05:00.160]  正路都很正常
[00:05:00.160 --> 00:05:01.160]  有時候我都問一下自己
[00:05:01.160 --> 00:05:03.960]  如果是我我都會很害怕非常害怕
[00:05:03.960 --> 00:05:05.360]  人害怕會怎樣呢
[00:05:05.360 --> 00:05:08.360]  會走
[00:05:08.360 --> 00:05:09.760]  會閃開
[00:05:09.760 --> 00:05:11.360]  找辦法找藉口
[00:05:11.360 --> 00:05:13.960]  不去做這件事不去
[00:05:13.960 --> 00:05:15.360]  去就送死
[00:05:15.360 --> 00:05:18.560]  送了死我怎麼見我的家人
[00:05:18.560 --> 00:05:20.560]  不去是很正常的
[00:05:20.560 --> 00:05:22.160]  有時候我們不明白
[00:05:22.160 --> 00:05:25.160]  為什麼神要這樣去做呢
[00:05:25.160 --> 00:05:29.560]  明明三萬二千人打人已經很渾水了
[00:05:29.560 --> 00:05:33.360]  還要走二萬二
[00:05:33.360 --> 00:05:36.760]  少完還再少
[00:05:36.760 --> 00:05:40.360]  完全不可能的不合常理的神這樣做
[00:05:40.360 --> 00:05:44.560]  所以我們害怕是很正常的
[00:05:44.560 --> 00:05:46.160]  但弟兄姊妹
[00:05:46.160 --> 00:05:47.160]  你留意
[00:05:47.160 --> 00:05:48.360]  我們人是會害怕的
[00:05:48.360 --> 00:05:51.360]  但在神裡面是不會害怕的
[00:05:51.360 --> 00:05:55.160]  因為這個神是超乎我們所想像的神
[00:05:55.160 --> 00:05:57.160]  你記不記得當你做一個
[00:05:57.160 --> 00:05:58.760]  決志禱告的時候
[00:05:58.760 --> 00:06:03.160]  當你要決定相信神要跟從神的時候
[00:06:03.160 --> 00:06:07.360]  這個決志禱告有一個元素一定是包括的
[00:06:07.360 --> 00:06:09.160]  是什麼
[00:06:09.160 --> 00:06:12.360]  我們願意將我們生命的主權
[00:06:12.360 --> 00:06:13.960]  交給神
[00:06:13.960 --> 00:06:17.360]  由神來帶領
[00:06:17.360 --> 00:06:18.960]  就是這樣
[00:06:18.960 --> 00:06:19.760]  有些弟兄姊妹說
[00:06:19.760 --> 00:06:21.160]  牧師我就是做了這個決定
[00:06:21.160 --> 00:06:23.360]  所以我經常經歷一些很奇怪的事
[00:06:23.360 --> 00:06:30.760]  經歷一些好像自己很難去面對的事
[00:06:30.760 --> 00:06:32.160]  記不記得
[00:06:32.160 --> 00:06:36.160]  我們受試探裡面是有出路的
[00:06:36.160 --> 00:06:39.160]  這個是我們得勝的確據
[00:06:39.160 --> 00:06:41.160]  當我們面對試探的時候
[00:06:41.160 --> 00:06:46.160]  這些試探無非是我們人所能夠受的
[00:06:46.160 --> 00:06:47.760]  當我們遇試探的時候
[00:06:47.760 --> 00:06:51.760]  神是會為我們開一條出路
[00:06:51.760 --> 00:06:53.360]  弟兄姊妹
[00:06:53.360 --> 00:06:55.560]  當我們害怕的同時我們要想想
[00:06:55.560 --> 00:06:57.160]  當我們決絕信耶穌的時候
[00:06:57.160 --> 00:07:01.160]  我們這個命已經是交給神的
[00:07:01.160 --> 00:07:06.760]  有什麼是神處理不了的呢
[00:07:06.760 --> 00:07:11.560]  當我們願意放下我們自己交給神的時候
[00:07:11.560 --> 00:07:16.760]  有什麼是神不能夠和我們一起去面對的
[00:07:16.760 --> 00:07:19.160]  但往往我們人都會很害怕
[00:07:19.160 --> 00:07:21.560]  面對著人生一浪接一浪的困難
[00:07:21.560 --> 00:07:23.360]  打過來的時候
[00:07:23.360 --> 00:07:25.760]  我們會很容易後退
[00:07:25.760 --> 00:07:31.960]  就好像那22000要回鄉下的那群以色列軍隊一樣
[00:07:31.960 --> 00:07:36.360]  考試的弟兄姊妹
[00:07:36.360 --> 00:07:41.760]  考試會不會影響了你和神的相交呢
[00:07:41.760 --> 00:07:45.760]  你的靈修操練
[00:07:45.760 --> 00:07:48.360]  當然我很欣賞在在這群年輕弟兄姊妹
[00:07:48.360 --> 00:07:50.160]  他們考試高峰期
[00:07:50.160 --> 00:07:56.960]  都如常地守這個禮拜來親近神
[00:07:56.960 --> 00:07:58.160]  我是欣賞的
[00:07:58.160 --> 00:08:02.360]  不過這個也是我們應當的
[00:08:02.360 --> 00:08:06.560]  不會有任何的東西難阻住我們親近神
[00:08:06.560 --> 00:08:09.160]  有些人說牧師不是的
[00:08:09.160 --> 00:08:11.360]  我不夠時間溫書
[00:08:11.360 --> 00:08:13.160]  我來到這裡如果我肥了
[00:08:13.160 --> 00:08:14.760]  考試肥佬不合格很大件事
[00:08:14.760 --> 00:08:17.760]  對不起我爸媽
[00:08:17.760 --> 00:08:21.160]  這是真的
[00:08:21.160 --> 00:08:23.760]  但是你計算一下你的時間
[00:08:23.760 --> 00:08:26.960]  你平時吃飯和人家聊閒聊
[00:08:26.960 --> 00:08:29.560]  上網按手機的時間
[00:08:29.560 --> 00:08:30.760]  一個禮拜加起來
[00:08:30.760 --> 00:08:35.160]  會不會都超過了你回來教會這兩個小時的時間呢
[00:08:35.160 --> 00:08:36.360]  你計算一下的時候
[00:08:36.360 --> 00:08:38.160]  你把時間浪費在無謂的事情上
[00:08:38.160 --> 00:08:42.360]  你怎樣對得起你天上的爸爸呢
[00:08:42.360 --> 00:08:44.560]  所以在在的我欣賞你們
[00:08:44.560 --> 00:08:46.360]  繼續努力
[00:08:46.360 --> 00:08:49.360]  你們親近神 神就必親近你們
[00:08:49.360 --> 00:08:51.560]  當挑戰來到的時候
[00:08:51.560 --> 00:08:52.960]  一會兒你會看到這段經文
[00:08:52.960 --> 00:08:55.960]  神怎樣使用留在這裡的那些人
[00:08:55.960 --> 00:08:57.760]  大大使用他們
[00:08:57.760 --> 00:09:00.560]  正在工作的弟兄姊妹
[00:09:00.560 --> 00:09:02.560]  我們工作上都很多害怕
[00:09:02.560 --> 00:09:04.960]  我們害怕沒工作 害怕被老闆罵
[00:09:04.960 --> 00:09:08.960]  害怕自己賺錢賺得不夠多
[00:09:08.960 --> 00:09:09.560]  是啊
[00:09:09.560 --> 00:09:10.760]  有時候我們都很想
[00:09:10.760 --> 00:09:13.160]  心裡面很想擁有多一點的錢
[00:09:13.160 --> 00:09:17.560]  多一點的錢可以給我們的子女好一點的家庭生活
[00:09:17.560 --> 00:09:20.760]  令到我們家裡多一點錢有多一點的保障
[00:09:20.760 --> 00:09:24.560]  好像很有安全感 很無憂一樣
[00:09:24.560 --> 00:09:27.560]  但是同樣有一句聖經的經文
[00:09:27.560 --> 00:09:29.960]  經常在我們腦海裡面提醒我們
[00:09:29.960 --> 00:09:37.160]  人若賺得全世界而賠償自己的生命有什麼益處呢
[00:09:37.160 --> 00:09:39.760]  賺得全世界賠償自己的生命
[00:09:39.760 --> 00:09:44.760]  這個生命呢 包括自己的健康
[00:09:44.760 --> 00:09:47.760]  我聽我們在在有些智慧的
[00:09:47.760 --> 00:09:50.160]  成年長一點的哥哥姐姐會分享
[00:09:50.160 --> 00:09:54.760]  年輕的時候就用一條命來賺錢
[00:09:54.760 --> 00:09:58.160]  當他退下來的時候
[00:09:58.160 --> 00:10:00.360]  就用錢來換一條命
[00:10:00.360 --> 00:10:02.760]  但往往都是換不到的 換健康
[00:10:02.760 --> 00:10:07.560]  用錢買很多的那些補充品啊 買很多藥啊
[00:10:07.560 --> 00:10:11.160]  希望能夠令到自己健康一點 都是很難的
[00:10:11.160 --> 00:10:15.760]  錢 換不到自己家庭的時間
[00:10:15.760 --> 00:10:18.360]  我曾經見過一個見證就是
[00:10:18.360 --> 00:10:21.960]  有一個家庭他們因為很想為子女好
[00:10:21.960 --> 00:10:26.960]  所以太太和子女就移民到加拿大
[00:10:26.960 --> 00:10:30.160]  丈夫就在國內裡面去工作
[00:10:30.160 --> 00:10:34.760]  但是這樣呢 令到這個家庭的關係決裂
[00:10:34.760 --> 00:10:36.760]  夫妻關係決裂
[00:10:36.760 --> 00:10:40.760]  帶給子女的成長就成為傷害
[00:10:40.760 --> 00:10:43.560]  人若賺得全世界 撥上自己的家庭
[00:10:43.560 --> 00:10:45.760]  有什麼益處呢
[00:10:45.760 --> 00:10:47.560]  不單止這樣
[00:10:47.560 --> 00:10:52.560]  更加失去了自己屬靈生命對神倚靠的心
[00:10:52.560 --> 00:10:55.560]  我們不斷拼命去拿著這個世界上
[00:10:55.560 --> 00:10:58.760]  很想賺到這個世界上很多的東西給我們安全感
[00:10:58.760 --> 00:11:01.160]  偏偏我們又失去了從神裡面
[00:11:01.160 --> 00:11:03.360]  得回來那一份的安全
[00:11:03.360 --> 00:11:05.360]  神已經給我們安全了
[00:11:05.360 --> 00:11:08.760]  是我們不抓住神 我們要抓其他的東西
[00:11:08.760 --> 00:11:12.560]  以致我們失去這一份單單信靠神的心
[00:11:12.560 --> 00:11:16.560]  我們的屬靈生命就這樣賠上了
[00:11:16.560 --> 00:11:18.360]  不用怕 弟兄姊妹
[00:11:18.360 --> 00:11:20.760]  當這個世界很多的困難
[00:11:20.760 --> 00:11:22.560]  撲過來的時候
[00:11:22.560 --> 00:11:24.160]  我們今天看看這段經文
[00:11:24.160 --> 00:11:27.760]  神就知道我們會怕
[00:11:27.760 --> 00:11:29.360]  所以這個這麼厲害的神
[00:11:29.360 --> 00:11:31.360]  他就用很厲害的方法
[00:11:31.360 --> 00:11:33.160]  使得我們不怕
[00:11:33.160 --> 00:11:35.360]  使得我們懂得怎樣去依靠他
[00:11:35.360 --> 00:11:38.760]  超越我們心中這一份的恐懼
[00:11:38.760 --> 00:11:42.360]  你看看這裡的數字
[00:11:42.360 --> 00:11:44.360]  初頭以色列人大軍出發
[00:11:44.360 --> 00:11:46.960]  是有三萬二千人
[00:11:46.960 --> 00:11:49.160]  怕的走的走了
[00:11:49.160 --> 00:11:50.760]  二萬二千
[00:11:50.760 --> 00:11:55.960]  剩下有一萬的精英在這裡
[00:11:55.960 --> 00:11:57.160]  所以今天你們
[00:11:57.160 --> 00:11:57.960]  特別是學生
[00:11:57.960 --> 00:11:59.760]  你們不怕 考試都來
[00:11:59.760 --> 00:12:02.560]  你們是精英來的
[00:12:02.560 --> 00:12:05.560]  一萬的精英軍隊
[00:12:05.560 --> 00:12:08.360]  但是你看看神
[00:12:08.360 --> 00:12:09.560]  再繼續下去
[00:12:09.560 --> 00:12:10.560]  不是這樣
[00:12:10.560 --> 00:12:13.360]  但是這一萬去打十三萬
[00:12:13.360 --> 00:12:15.360]  神還要再減
[00:12:15.360 --> 00:12:16.160]  為什麼?
[00:12:16.160 --> 00:12:19.760]  我們看看經文第二節
[00:12:19.760 --> 00:12:21.160]  為什麼神要減?
[00:12:21.160 --> 00:12:22.560]  我們再讀
[00:12:22.560 --> 00:12:24.960]  耶和華對基澱說
[00:12:24.960 --> 00:12:27.360]  跟隨你的人過多
[00:12:27.360 --> 00:12:31.360]  我不能將米電人交在他們手中
[00:12:31.360 --> 00:12:34.360]  免得以色列人向我誇大
[00:12:34.360 --> 00:12:37.960]  說是我們自己的手救了我們
[00:12:37.960 --> 00:12:39.360]  我們人真是活該
[00:12:39.360 --> 00:12:41.560]  經常誇大
[00:12:41.560 --> 00:12:43.160]  免得這群以色列人說
[00:12:43.160 --> 00:12:44.960]  是我們自己的手救了我們
[00:12:44.960 --> 00:12:46.760]  你看看我們多厲害
[00:12:46.760 --> 00:12:48.360]  我們三萬多人
[00:12:48.360 --> 00:12:51.560]  多有能力打贏別人
[00:12:51.560 --> 00:12:53.560]  神不需要他們這樣
[00:12:53.560 --> 00:12:55.160]  不想他們這樣
[00:12:55.160 --> 00:12:59.160]  所以神就再用一個方法
[00:12:59.160 --> 00:13:00.760]  就是用一個篩選
[00:13:00.760 --> 00:13:02.160]  用他們喝水的方法
[00:13:02.160 --> 00:13:04.960]  來篩選這群精兵
[00:13:04.960 --> 00:13:07.560]  每逢跪下喝水的
[00:13:07.560 --> 00:13:10.760]  就可以請他們回家休息
[00:13:10.760 --> 00:13:14.160]  在這裡捧著水舔著喝水的
[00:13:14.160 --> 00:13:15.360]  就叫他們留下
[00:13:15.360 --> 00:13:22.360]  結果統計數字
[00:13:22.360 --> 00:13:27.360]  就是剩下三百人
[00:13:27.360 --> 00:13:30.960]  就是按著神這麼特別的方法
[00:13:30.960 --> 00:13:33.160]  當然經文沒有特別說
[00:13:33.160 --> 00:13:34.560]  跪下喝水不好
[00:13:34.560 --> 00:13:36.960]  雖然有些人解釋說他們不警醒
[00:13:36.960 --> 00:13:40.160]  但是耶和華沒有說過
[00:13:40.160 --> 00:13:41.960]  沒有說他們不好
[00:13:41.960 --> 00:13:44.160]  只是神用了這個方法
[00:13:44.160 --> 00:13:46.560]  來揀選剩下三百人
[00:13:46.560 --> 00:13:50.160]  留在這裡打仗
[00:13:50.160 --> 00:13:51.960]  又是那個問題
[00:13:51.960 --> 00:13:56.360]  三百人怎麼打
[00:13:56.360 --> 00:13:57.760]  完全不用打
[00:13:57.760 --> 00:13:59.960]  三百人給別人打我們就可以
[00:13:59.960 --> 00:14:01.960]  三百人即是
[00:14:01.960 --> 00:14:03.560]  比例我都不懂計算
[00:14:03.560 --> 00:14:05.560]  三百人
[00:14:05.560 --> 00:14:08.960]  是很難打
[00:14:08.960 --> 00:14:10.560]  但又很奇妙
[00:14:10.560 --> 00:14:13.760]  在經文十三至十五節
[00:14:13.760 --> 00:14:15.960]  神在這裡
[00:14:15.960 --> 00:14:18.560]  用了一個很奇妙的方法
[00:14:18.560 --> 00:14:20.560]  我們請姐妹幫我們讀一讀
[00:14:27.360 --> 00:14:29.160]  我們讀一讀
[00:14:29.160 --> 00:14:35.160]  我們讀一讀
[00:14:35.160 --> 00:14:42.160]  我們讀一讀
[00:14:57.160 --> 00:14:59.160]  我們讀一讀
[00:14:59.160 --> 00:15:06.160]  我們讀一讀
[00:15:06.160 --> 00:15:23.160]  我們讀一讀
[00:15:27.160 --> 00:15:29.160]  我們讀一讀
[00:15:29.160 --> 00:15:49.160]  我們讀一讀
[00:15:57.160 --> 00:15:59.160]  我們讀一讀
[00:16:27.160 --> 00:16:29.160]  我們讀一讀
[00:16:29.160 --> 00:16:39.160]  我們讀一讀
[00:16:39.160 --> 00:16:47.160]  我們讀一讀
[00:16:47.160 --> 00:16:53.160]  我們讀一讀
[00:16:57.160 --> 00:16:59.160]  我們讀一讀
[00:16:59.160 --> 00:17:09.160]  我們讀一讀
[00:17:09.160 --> 00:17:17.160]  我們讀一讀
[00:17:17.160 --> 00:17:23.160]  我們讀一讀
[00:17:27.160 --> 00:17:29.160]  那怎麼辦?
[00:17:29.160 --> 00:17:32.160]  不知道怎麼辦
[00:17:32.160 --> 00:17:34.160]  道士爸爸站得很硬
[00:17:34.160 --> 00:17:38.160]  這對愛主的弟兄姐妹
[00:17:38.160 --> 00:17:41.160]  他們也不願意跟著那個方法
[00:17:41.160 --> 00:17:43.160]  他用其他拜祭的儀式
[00:17:43.160 --> 00:17:47.160]  於是
[00:17:47.160 --> 00:17:51.160]  他家教會的弟兄姐妹就和他們一起禁食祈禱
[00:17:51.160 --> 00:17:53.160]  尋求神的心意
[00:17:53.160 --> 00:17:55.160]  尋求神的幫助
[00:17:56.160 --> 00:17:58.160]  結果後來有一晚很特別
[00:17:58.160 --> 00:18:01.160]  這個道士爸爸就做了一個夢
[00:18:01.160 --> 00:18:04.160]  他看到自己已經過身的太太跟他說
[00:18:04.160 --> 00:18:07.160]  你為什麼要這樣折磨我們的女兒
[00:18:07.160 --> 00:18:09.160]  女兒已經長大了
[00:18:09.160 --> 00:18:11.160]  你讓她自己走自己的路
[00:18:11.160 --> 00:18:13.160]  她喜歡嫁的人就讓她嫁吧
[00:18:13.160 --> 00:18:16.160]  做完這個夢之後
[00:18:16.160 --> 00:18:19.160]  這個道士爸爸就放下自己的堅持
[00:18:19.160 --> 00:18:21.160]  甚至他願意牽著自己的女兒
[00:18:21.160 --> 00:18:23.160]  進入基督教的教堂裡
[00:18:23.160 --> 00:18:26.160]  給她行基督教儀式的婚禮
[00:18:26.160 --> 00:18:28.160]  很奇妙
[00:18:28.160 --> 00:18:31.160]  神是可以用不同的方法
[00:18:31.160 --> 00:18:33.160]  叫到很剛硬的人
[00:18:33.160 --> 00:18:34.160]  橫石
[00:18:34.160 --> 00:18:37.160]  都可以得到生命
[00:18:37.160 --> 00:18:39.160]  弟兄姐妹
[00:18:39.160 --> 00:18:41.160]  神有祂的方法
[00:18:41.160 --> 00:18:44.160]  你知不知道
[00:18:44.160 --> 00:18:46.160]  本世紀最厲害
[00:18:46.160 --> 00:18:48.160]  很厲害的武器是什麼呢
[00:18:48.160 --> 00:18:52.160]  有些人說是死光激光的武器
[00:18:52.160 --> 00:18:54.160]  電磁炮 智能導彈 炮彈
[00:18:54.160 --> 00:18:58.160]  飛機 地雷 納米武器 基因武器
[00:18:58.160 --> 00:19:00.160]  這些我都是上網找的
[00:19:00.160 --> 00:19:01.160]  我都沒試過
[00:19:01.160 --> 00:19:02.160]  我都沒經歷過
[00:19:02.160 --> 00:19:03.160]  我都不知道
[00:19:03.160 --> 00:19:06.160]  但是他說現在新出的基因武器
[00:19:06.160 --> 00:19:09.160]  只需要20克很少的份量
[00:19:09.160 --> 00:19:11.160]  這些劇毒 叫熱毒素
[00:19:11.160 --> 00:19:14.160]  透過水源就可以傳播病毒
[00:19:14.160 --> 00:19:18.160]  可以使60億的人死於非命
[00:19:22.160 --> 00:19:25.160]  這麼微小 這麼恐怖的武器
[00:19:25.160 --> 00:19:28.160]  但經文這道神是用什麼武器
[00:19:28.160 --> 00:19:29.160]  打敗敵人呢
[00:19:29.160 --> 00:19:31.160]  以色列人他們出去打仗
[00:19:31.160 --> 00:19:34.160]  這300人出去打仗的時候
[00:19:34.160 --> 00:19:38.160]  他們手上沒有兵器
[00:19:38.160 --> 00:19:40.160]  他們只是出去的時候
[00:19:40.160 --> 00:19:43.160]  告訴我們帶著食物
[00:19:43.160 --> 00:19:46.160]  帶著吹的號角
[00:19:48.160 --> 00:19:52.160]  還有一個玻璃瓶 裡面有個火瓶
[00:19:52.160 --> 00:19:55.160]  一直在呼喊
[00:19:55.160 --> 00:19:58.160]  夜禍華和機電的刀
[00:19:58.160 --> 00:20:03.160]  當敵方看到這些火具
[00:20:03.160 --> 00:20:05.160]  聽到這些呼喊的時候
[00:20:05.160 --> 00:20:07.160]  他們整個營的人就混亂
[00:20:07.160 --> 00:20:09.160]  互相殘殺
[00:20:09.160 --> 00:20:13.160]  就這樣攻陷了對方這個營地
[00:20:13.160 --> 00:20:16.160]  是不是很神奇
[00:20:16.160 --> 00:20:18.160]  其實不是神奇 是神蹟
[00:20:18.160 --> 00:20:22.160]  擺明了是神親自的工作
[00:20:22.160 --> 00:20:25.160]  不是人的力量 是神的工作
[00:20:25.160 --> 00:20:27.160]  我記得有一年報道會
[00:20:27.160 --> 00:20:28.160]  我負責做什麼呢
[00:20:28.160 --> 00:20:31.160]  報道會在樓上的禮堂報道會
[00:20:31.160 --> 00:20:35.160]  我就在樓下有一個小小的房間裡
[00:20:35.160 --> 00:20:38.160]  我們有十位弟兄姊妹在那裡祈禱
[00:20:38.160 --> 00:20:40.160]  那兩個小時我們不斷的禱告
[00:20:40.160 --> 00:20:41.160]  不斷的禱告
[00:20:41.160 --> 00:20:42.160]  一直收到有消息
[00:20:42.160 --> 00:20:43.160]  外面有消息進來給我們
[00:20:43.160 --> 00:20:46.160]  上面的情況如何 我們就為報道會祈禱
[00:20:46.160 --> 00:20:49.160]  其中有一處我們收到一張小紙
[00:20:49.160 --> 00:20:51.160]  就是本身有一個姐妹
[00:20:51.160 --> 00:20:53.160]  她邀請了一個朋友來
[00:20:53.160 --> 00:20:55.160]  但是那個朋友來到半個小時
[00:20:55.160 --> 00:20:57.160]  就說不來了
[00:20:57.160 --> 00:21:00.160]  所以就給了一張小紙告訴我們
[00:21:00.160 --> 00:21:02.160]  因為我們之前是收了人名
[00:21:02.160 --> 00:21:04.160]  逐個逐個人名為他們祈禱
[00:21:04.160 --> 00:21:08.160]  就說這個人走著走著就不來了
[00:21:08.160 --> 00:21:10.160]  接著我們收到這張小紙
[00:21:10.160 --> 00:21:12.160]  我們就為這個人去祈禱
[00:21:14.160 --> 00:21:16.160]  當完了祈禱會之後
[00:21:16.160 --> 00:21:18.160]  我們收到一個很鼓舞的消息
[00:21:18.160 --> 00:21:20.160]  就是告訴我們
[00:21:20.160 --> 00:21:22.160]  剛才我們祈禱這個人
[00:21:22.160 --> 00:21:24.160]  原本他已經是調腳離開了
[00:21:24.160 --> 00:21:26.160]  走著走著在街上不來了
[00:21:26.160 --> 00:21:29.160]  但是突然之間
[00:21:29.160 --> 00:21:31.160]  他覺得良心化而不好意思
[00:21:31.160 --> 00:21:33.160]  答應了朋友說要來報道會不來了
[00:21:33.160 --> 00:21:34.160]  又好像不太好
[00:21:34.160 --> 00:21:37.160]  所以他就回頭硬著頭皮都來了
[00:21:37.160 --> 00:21:38.160]  他來的時候
[00:21:38.160 --> 00:21:41.160]  還要是報道會講到一大半
[00:21:42.160 --> 00:21:43.160]  但是到了最後
[00:21:43.160 --> 00:21:45.160]  他竟然受神感動
[00:21:45.160 --> 00:21:47.160]  決絕信耶穌
[00:21:47.160 --> 00:21:50.160]  大家知道他見不見
[00:21:50.160 --> 00:21:52.160]  神是很厲害的
[00:21:52.160 --> 00:21:53.160]  有時候我們想
