
[00:00:00.000 --> 00:00:01.840]  令姐妹平安
[00:07:17.820 --> 00:07:22.300]  而且是任何跟這些假神有關的宗教儀式
[00:07:22.300 --> 00:07:25.860]  他都不會有任何的接觸
[00:07:25.860 --> 00:07:27.660]  而且他告訴我們
[00:07:27.660 --> 00:07:29.540]  如果你追求別神
[00:07:29.540 --> 00:07:33.780]  意思就是你跟這些外邦的偶像去結合的話
[00:07:33.780 --> 00:07:35.860]  其實是一個淫亂的罪
[00:07:35.860 --> 00:07:38.860]  你的仇苦必定會增加
[00:07:38.860 --> 00:07:41.860]  而不是得到神的庇佑
[00:07:41.860 --> 00:07:43.180]  剛才姊妹說到這裡
[00:07:43.180 --> 00:07:45.300]  我也想問問我們自己
[00:07:45.300 --> 00:07:46.820]  我們信耶穌
[00:07:46.820 --> 00:07:48.540]  是不是好像大衛那樣
[00:07:48.540 --> 00:07:50.940]  專心一意以神為神呢
[00:07:50.940 --> 00:07:52.340]  無論什麼境況
[00:07:52.340 --> 00:07:53.780]  信也好
[00:07:53.780 --> 00:07:57.300]  我們心裡面都是以祂為第一位
[00:07:57.300 --> 00:07:59.340]  我們心裡面有沒有一些東西
[00:07:59.340 --> 00:08:01.580]  其實佔據了我們的
[00:08:01.580 --> 00:08:06.260]  在我心裡面取代了上帝優先的地位呢
[00:08:06.260 --> 00:08:08.620]  譬如可能是自我主義
[00:08:08.620 --> 00:08:10.020]  享樂主義
[00:08:10.020 --> 00:08:12.020]  或者拜金主義
[00:08:12.020 --> 00:08:16.820]  第二 一個真正有福的人
[00:08:16.820 --> 00:08:19.740]  他是滿足於真神
[00:08:19.740 --> 00:08:23.740]  小時候我聽過一個伊索寓言
[00:08:23.740 --> 00:08:25.020]  不知道大家有沒有聽過
[00:08:25.020 --> 00:08:27.580]  話說有一個農夫他很窮
[00:08:27.580 --> 00:08:29.300]  人又貪貪地
[00:08:29.300 --> 00:08:31.620]  他家裡就有幾隻雞
[00:08:31.620 --> 00:08:34.740]  他的生計就是靠這幾隻雞生蛋
[00:08:34.740 --> 00:08:37.380]  然後拿雞蛋去賣 這樣來賺錢
[00:08:37.380 --> 00:08:40.620]  他說雞一天生這麼多的蛋
[00:08:40.620 --> 00:08:44.020]  要等到什麼時候才可以發財呢
[00:08:44.020 --> 00:08:45.700]  誰知道突然有一天
[00:08:45.700 --> 00:08:49.660]  有一隻黑母雞生了一隻金蛋
[00:08:49.660 --> 00:08:52.580]  他見到說 這次還不發財
[00:08:52.580 --> 00:08:55.780]  說不定在這隻雞裡面還有很多很多的金蛋
[00:08:55.780 --> 00:08:58.500]  甚至可能連他的雞腸都是金的
[00:08:58.500 --> 00:09:00.100]  他馬上忍不住了
[00:09:00.100 --> 00:09:02.500]  就趕快去拿一把刀
[00:09:02.500 --> 00:09:03.820]  馬上抓住那隻雞
[00:09:03.820 --> 00:09:06.460]  都不理他在那裡慘叫
[00:09:06.460 --> 00:09:08.540]  一下子就割了它的頭
[00:09:08.540 --> 00:09:10.060]  還要打開它的肚
[00:09:10.060 --> 00:09:11.300]  接著還要炒炒炒炒炒
[00:09:11.300 --> 00:09:13.260]  咦 沒有金蛋
[00:09:13.260 --> 00:09:17.380]  接著連那些雞的胃、腸都炒了
[00:09:17.380 --> 00:09:20.740]  結果有些什麼呢
[00:09:20.740 --> 00:09:22.140]  可能就是只有一個桔子
[00:09:22.140 --> 00:09:23.860]  可能找到一個桔子
[00:09:23.860 --> 00:09:25.140]  原來什麼都沒有
[00:09:25.140 --> 00:09:28.020]  這隻雞比普通的雞還普通
[00:09:28.020 --> 00:09:31.820]  那現在到這一刻他就很後悔了
[00:09:31.820 --> 00:09:35.340]  糟了 以後連一隻金蛋都沒有了
[00:09:35.340 --> 00:09:37.420]  連這隻雞都沒有了
[00:09:37.420 --> 00:09:40.060]  連真的吃的雞蛋都沒有了
[00:09:40.060 --> 00:09:41.940]  很後悔
[00:09:41.940 --> 00:09:44.140]  在這個農夫眼中
[00:09:44.140 --> 00:09:46.940]  他只看到母雞帶給他的好處
[00:09:46.940 --> 00:09:48.300]  就是那隻金蛋
[00:09:48.300 --> 00:09:50.540]  他忘記了最寶貴的
[00:09:50.540 --> 00:09:52.620]  其實是這隻黑母雞
[00:09:52.620 --> 00:09:55.700]  結果他為了短暫的眼前的利益
[00:09:55.700 --> 00:09:59.940]  就永遠失去了最重要的東西
[00:09:59.940 --> 00:10:02.060]  有時候我們做基督徒會不會都
[00:10:02.060 --> 00:10:05.100]  好像這個農夫那樣
[00:10:05.100 --> 00:10:08.180]  我們只是看重上帝給我什麼好處
[00:10:08.180 --> 00:10:09.500]  但是我們就忘記了
[00:10:09.500 --> 00:10:12.340]  其實最重要的是上帝自己
[00:10:12.340 --> 00:10:15.860]  是我們跟上帝的關係
[00:10:15.860 --> 00:10:19.180]  但是在大衛在《詩篇》第16篇
[00:10:19.180 --> 00:10:22.500]  第五節到第六節那裡
[00:10:22.500 --> 00:10:24.100]  他就這樣說
[00:10:24.100 --> 00:10:27.340]  「耶和華,我的產業是我杯中的糞
[00:10:27.340 --> 00:10:31.060]  我所得的業糞,你親自為我持守
[00:10:31.060 --> 00:10:33.940]  準承良給我的,是皆美之地
[00:10:33.940 --> 00:10:37.660]  我的產業實在令我喜悅」
[00:10:37.660 --> 00:10:41.180]  經文裡面你會看到有產業
[00:10:41.180 --> 00:10:45.340]  有糞或者業糞這些字
[00:10:45.340 --> 00:10:47.820]  原來產業也好
[00:10:47.820 --> 00:10:49.500]  糞、業糞也好
[00:10:49.500 --> 00:10:54.060]  其實是跟以色列人進入加南地的典故有關的
[00:10:54.060 --> 00:10:57.420]  當時以色列人他進入加南地之後
[00:10:57.420 --> 00:10:59.980]  就按支派來到分地
[00:10:59.980 --> 00:11:02.420]  但是唯獨是利美這個族
[00:11:02.420 --> 00:11:05.180]  他們是沒有得到任何的土地
[00:11:05.180 --> 00:11:10.020]  不過神就應許亞倫這位大祭司
[00:11:10.020 --> 00:11:12.260]  他跟利美族的人說
[00:11:12.260 --> 00:11:15.380]  「你在以色列人的地不可有產業
[00:11:15.380 --> 00:11:17.900]  在他們中間都不可以有糞
[00:11:17.900 --> 00:11:19.460]  在以色列人中間
[00:11:19.460 --> 00:11:22.180]  我(神自己)就是你的糞
[00:11:22.180 --> 00:11:26.140]  是你的產業」
[00:11:26.140 --> 00:11:27.300]  因為這樣
[00:11:27.300 --> 00:11:31.340]  所以祭司他不需要花精神、費心
[00:11:31.340 --> 00:11:35.820]  來管理土地的業權上
[00:11:35.820 --> 00:11:38.780]  他們可以專心來侍奉耶和華
[00:11:38.780 --> 00:11:40.380]  仰望神的糞
[00:11:40.380 --> 00:11:43.060]  仰望祂的供應
[00:11:43.060 --> 00:11:46.020]  其實在第六節的準承
[00:11:46.020 --> 00:11:50.140]  跟上一節的糞、業糞或者糞
[00:11:50.140 --> 00:11:52.740]  而跟著的第六節的地
[00:11:52.740 --> 00:11:55.780]  跟第五、第六節都出現過的產業
[00:11:55.780 --> 00:11:58.460]  其實是同一個字來的
[00:11:58.460 --> 00:12:03.260]  這兩節所帶出的意思其實就是說
[00:12:03.260 --> 00:12:04.940]  斯人大衛他要表達
[00:12:04.940 --> 00:12:08.100]  他說神你是屬於我的
[00:12:08.100 --> 00:12:09.940]  我都是屬於你的
[00:12:09.940 --> 00:12:11.580]  你就是我的一切
[00:12:11.580 --> 00:12:14.660]  我有了你就得著一切
[00:12:14.660 --> 00:12:19.420]  所以我可以很安然、很安全地依靠上帝
[00:12:19.420 --> 00:12:21.540]  享受神的同在
[00:12:21.540 --> 00:12:25.340]  而且我相信上帝會按時、按後
[00:12:25.340 --> 00:12:28.060]  去供應我所需要的
[00:12:28.060 --> 00:12:32.900]  我在神裡面可以有完全滿足的喜樂
[00:12:32.900 --> 00:12:34.340]  而且這些福份
[00:12:34.340 --> 00:12:37.260]  上帝給我的福份是不會失去的
[00:12:37.260 --> 00:12:38.860]  因為祂為我持守
[00:12:38.860 --> 00:12:44.220]  上帝就是祂自己最重要的福氣
[00:12:44.220 --> 00:12:46.340]  姐妹,你信主之後
[00:12:46.340 --> 00:12:49.980]  你是不是都能夠像大衛的經歷一樣
[00:12:49.980 --> 00:12:52.260]  你經歷 我得著上帝
[00:12:52.260 --> 00:12:54.340]  我就得著一切呢?
[00:12:54.340 --> 00:12:59.380]  我在這個月初寫了的那篇《木銜》裡面
[00:12:59.380 --> 00:13:02.860]  在《木銜》裡面我提到魏拓星先生
[00:13:02.860 --> 00:13:06.020]  原來我看他的書的時候留意到
[00:13:06.020 --> 00:13:09.340]  他說他有一句的金句很喜歡的
[00:13:09.340 --> 00:13:11.860]  就是詩篇73篇25節、26節
[00:13:11.860 --> 00:13:13.860]  我請大家幫我讀一讀
[00:13:13.860 --> 00:13:18.020]  「除你以外 在天上 我還有誰呢?
[00:13:18.020 --> 00:13:22.900]  除你以外 在地上 我也無所愛慕」
[00:13:22.900 --> 00:13:26.580]  我想分享一下魏拓星先生的一個見證
[00:13:26.580 --> 00:13:28.140]  他說這句話
[00:13:28.140 --> 00:13:31.100]  他上半段 當上帝這樣問他的時候
[00:13:31.100 --> 00:13:33.980]  他可以很堅定、很清楚的說
[00:13:33.980 --> 00:13:36.220]  是啊 上帝 我除了你之外
[00:13:36.220 --> 00:13:39.900]  在天上 我已經沒有其他 你就是那位
[00:13:39.900 --> 00:13:43.340]  但是他說當上帝問到他下半段的時候
[00:13:43.340 --> 00:13:47.100]  他就不敢回答了 不敢回答了 為什麼呢?
[00:13:47.100 --> 00:13:48.700]  因為原來魏先生
[00:13:48.700 --> 00:13:51.740]  他有一個青梅竹馬的心上人
[00:13:51.740 --> 00:13:54.140]  就很可惜這位小姐
[00:13:54.140 --> 00:13:56.340]  無論她怎麼跟他傳福音
[00:13:56.340 --> 00:14:00.500]  她怎麼講、勸 她都不信耶穌
[00:14:00.500 --> 00:14:05.500]  所以每一次當魏先生他讀到這句經文的時候
[00:14:05.500 --> 00:14:08.700]  他心裡面就覺得對神很有愧
[00:14:08.700 --> 00:14:13.460]  答不出 因為雖然他很愛主
[00:14:13.460 --> 00:14:16.420]  但是他同樣都很愛這位心上人
[00:14:16.420 --> 00:14:20.380]  而且他被這位心上人佔據著他的心
[00:14:20.380 --> 00:14:23.660]  成為了他心裡面的偶像
[00:14:23.660 --> 00:14:26.540]  他心裡面很掙扎
[00:14:26.540 --> 00:14:31.500]  到底是要主好呢 還是要這位小姐呢?
[00:14:31.500 --> 00:14:33.980]  一方面他當然是覺得要主
[00:14:33.980 --> 00:14:37.700]  但是他又很放不下這位小姐
[00:14:37.700 --> 00:14:42.020]  幾經掙扎之後有一天他終於下定決心
[00:14:42.020 --> 00:14:47.860]  他要放下這位女士
[00:14:47.860 --> 00:14:51.900]  到那一刻他說 主啊 我現在很釋放
[00:14:51.900 --> 00:14:55.180]  因為當你再問我這句說話的時候
[00:14:55.180 --> 00:14:57.860]  我真的可以很坦然的告訴你
[00:14:57.860 --> 00:15:00.020]  主你才是我最愛慕
[00:15:00.020 --> 00:15:03.540]  在地上你都是我最愛慕
[00:15:03.540 --> 00:15:05.940]  但是後來神都很恩待他
[00:15:05.940 --> 00:15:09.460]  這位小姐真是順主
[00:15:09.460 --> 00:15:15.580]  最後後來他們都在上海結了婚
[00:15:15.580 --> 00:15:19.140]  這位就是倪拓星先生的師母
[00:15:19.140 --> 00:15:25.420]  領姐妹 你生命裡面最愛慕的又是什麼呢?
[00:15:25.420 --> 00:15:29.620]  大家都知道我上個月去了英國探望我弟弟
[00:15:29.620 --> 00:15:33.820]  其實自從我弟弟一家移民英國之後
[00:15:33.820 --> 00:15:37.820]  其實都很多人問我 你會不會移民去英國呢?
[00:15:37.820 --> 00:15:41.340]  甚至有些人覺得 我覺得你都應該去
[00:15:41.340 --> 00:15:45.500]  雖然其實我真的很想念我弟弟的一家
[00:15:45.500 --> 00:15:48.700]  但是這個絕對不是我去決定
[00:15:48.700 --> 00:15:51.700]  我是不是要走的最大的因素
[00:15:51.700 --> 00:15:54.900]  最重要的是上帝要我怎麼走呢?
[00:15:54.900 --> 00:15:57.180]  上帝是不是要我離開香港呢?
[00:15:57.180 --> 00:15:59.180]  上帝是不是真的要我去英國呢?
[00:15:59.180 --> 00:16:02.180]  就算是的時候 是不是現在還是什麼時候呢?
[00:16:02.180 --> 00:16:05.700]  我說我沒有 上帝沒有任何的指示給我
[00:16:05.700 --> 00:16:07.820]  我只是知道我這一刻
[00:16:07.820 --> 00:16:10.820]  我好好的去服侍上帝
[00:16:10.820 --> 00:16:13.820]  還有有時候 如果大家打開
[00:16:13.820 --> 00:16:15.580]  不知道大家有沒有上臉書
[00:16:15.580 --> 00:16:18.580]  你會看到很多時候身邊的朋友
[00:16:18.580 --> 00:16:21.700]  最多人發帖子上去的是什麼呢?
[00:16:21.700 --> 00:16:24.980]  特別這幾年很多宴會
[00:16:24.980 --> 00:16:29.220]  很多街頭酒店 很多吃美食
[00:16:29.220 --> 00:16:30.900]  很多很多的照片
[00:16:30.900 --> 00:16:34.620]  有時候掃一下 看一下 都覺得挺吸引 都挺好
[00:16:34.620 --> 00:16:38.740]  但是其實回頭你又覺得 好像意義不大
[00:16:38.740 --> 00:16:40.380]  我不是說你這樣做不對
[00:16:40.380 --> 00:16:42.380]  不過是意義不大
[00:16:42.380 --> 00:16:45.620]  在生活上 我自己都覺得
[00:16:45.620 --> 00:16:48.700]  要學習一個簡樸的生活
[00:16:48.700 --> 00:16:51.900]  但是這個簡樸不是出於被迫
[00:16:51.900 --> 00:16:54.900]  而是一種的選擇
[00:16:54.900 --> 00:17:00.620]  約翰.韋斯里他曾經說過這句話
[00:17:00.620 --> 00:17:05.620]  他說我們要努力賺錢 努力儲蓄 努力奉獻
[00:17:05.620 --> 00:17:10.140]  Make all you can Save all you can Give all you can
[00:17:10.140 --> 00:17:13.500]  我自己都在這一方面不斷的學習
[00:17:13.500 --> 00:17:16.620]  除了對教會的奉獻之外
[00:17:16.620 --> 00:17:19.260]  我自己都去學習去對外面
[00:17:19.260 --> 00:17:21.900]  支持那些有需要的教會
[00:17:21.900 --> 00:17:24.460]  呼音機構 慈善組織
[00:17:24.460 --> 00:17:27.100]  還有一些有需要的朋友
[00:17:27.100 --> 00:17:29.100]  我剛剛這兩天都收到兩個
[00:17:29.100 --> 00:17:34.380]  助養的細蚊子寄來的那些賀卡
[00:17:34.380 --> 00:17:37.420]  心體會其實真正的滿足
[00:17:37.420 --> 00:17:39.740]  不是我們擁有多少
[00:17:39.740 --> 00:17:43.660]  而是我們擁有上帝 你就擁有一切
[00:17:43.660 --> 00:17:45.660]  並且上帝給你有的
[00:17:45.660 --> 00:17:47.660]  你可以去祝福身邊的人
[00:17:47.660 --> 00:17:51.020]  而你也都會看到當你這樣的心態的時候
[00:17:51.020 --> 00:17:57.540]  同樣你都會經歷上帝給你很多很多奇妙的祝福
[00:17:57.540 --> 00:18:00.100]  第三 一個真正有福的人
[00:18:00.100 --> 00:18:02.540]  他是以真神為樂的
[00:18:02.540 --> 00:18:06.940]  在詩篇、十六篇、七到十一節這幾節經文裏面
[00:18:06.940 --> 00:18:09.620]  你可以發現裏面充斥著很多
[00:18:09.620 --> 00:18:12.220]  和開心有關的詞語
[00:18:12.220 --> 00:18:15.860]  例如「慶重」、「快樂」、「歡欣」
[00:18:15.860 --> 00:18:19.180]  「滿足的喜樂」、「永遠的福樂」
[00:18:19.180 --> 00:18:21.740]  其實你留心看這幾節經文
[00:18:21.740 --> 00:18:28.060]  你可以發現這種的快樂是有幾種很特別的特點的
[00:18:28.060 --> 00:18:31.780]  第一就是 這種的快樂是堅定的
[00:18:31.780 --> 00:18:33.620]  不分信譽的
[00:18:33.620 --> 00:18:35.380]  在這一節 第七節裏面
[00:18:35.380 --> 00:18:38.020]  它說:「我的心在夜間也勸誡我
[00:18:38.020 --> 00:18:40.940]  要慶重那指導我的事」
[00:18:40.940 --> 00:18:44.100]  這裏的「心」是指導人的內裡
[00:18:44.100 --> 00:18:46.460]  它字面上可以解釋為「肝臟」
[00:18:46.460 --> 00:18:48.620]  其實是指導人的內裡
[00:18:48.620 --> 00:18:52.060]  整個意思就是 內裡的人都不斷提醒我
[00:18:52.060 --> 00:18:55.660]  要來「慶重神」、「向神」發出讚美
[00:18:55.660 --> 00:18:57.580]  這個「慶重」不是憑感覺
[00:18:57.580 --> 00:19:00.900]  不是憑心情 想做就做 不想做就不做
[00:19:00.900 --> 00:19:04.540]  而是一種具有意志力的快樂
[00:19:04.540 --> 00:19:06.780]  而這個「夜間」除了可以指
[00:19:06.780 --> 00:19:09.580]  相對於「日頭」的「夜晚」之外
[00:19:09.580 --> 00:19:14.940]  也可以指導你所經歷的黑暗、困難的時期
[00:19:14.940 --> 00:19:19.420]  就是說 無論你面對困難的時候
[00:19:19.420 --> 00:19:22.020]  你都仍然可以以「真神」為樂
[00:19:22.020 --> 00:19:24.340]  你仍然可以去讚美神
[00:19:24.340 --> 00:19:28.820]  所以這種快樂是堅定的 不分信譽的
[00:19:28.820 --> 00:19:33.020]  第二個特點就是很踏實的 不會動搖的
[00:19:33.020 --> 00:19:37.180]  第八節它說:「我常將耶和華擺在我面前」
[00:19:37.180 --> 00:19:39.180]  擺在我面前的意思就是說
[00:19:39.180 --> 00:19:42.300]  你常常 上帝常常在你面前
