
[00:00:00.000 --> 00:00:02.940]  弟兄姊妹,祝日平安
[00:03:31.440 --> 00:03:34.440]  比如說教育心理,學習心理
[00:03:34.440 --> 00:03:37.440]  這些都是教育家庭導師要學的
[00:03:37.440 --> 00:03:40.440]  家庭的架構等等
[00:03:40.440 --> 00:03:43.440]  這是很有趣的,如果你有興趣,你可以上網報名
[00:03:43.440 --> 00:03:46.440]  另外,在哈佛也有研究
[00:03:46.440 --> 00:03:49.440]  他說一個內心的孩子
[00:03:49.440 --> 00:03:52.440]  所有很多學術機構,他們對家庭也是非常看重的
[00:03:52.440 --> 00:03:55.440]  講到說一個孩子
[00:03:55.440 --> 00:03:58.440]  他如果內心很平和,很堅定,很有自信
[00:03:58.440 --> 00:04:01.440]  是因為父母做到了,培育他們的內心
[00:04:01.440 --> 00:04:04.440]  讓他們有安全感,有歸屬感
[00:04:04.440 --> 00:04:07.440]  另外一個,也帶領他們到外面去接觸外面的環境
[00:04:07.440 --> 00:04:10.440]  所以對內對外都培養他們
[00:04:10.440 --> 00:04:13.440]  另外就是說,也幫助孩子
[00:04:13.440 --> 00:04:16.440]  讓他們能夠達到他們的goal
[00:04:16.440 --> 00:04:19.440]  他們的achievement等等,所以這些一個,兩個,三個
[00:04:19.440 --> 00:04:22.440]  對內對外,孩子就會慢慢被培養起來
[00:04:22.440 --> 00:04:25.440]  成為一個有安全感,有自信的人
[00:04:25.440 --> 00:04:28.440]  那我們都看到這個研究的結果
[00:04:28.440 --> 00:04:31.440]  其實很有意思
[00:04:31.440 --> 00:04:34.440]  你們今天本來應該聽到的是馬大
[00:04:34.440 --> 00:04:37.440]  跟瑪麗亞的故事,但是因為疫情
[00:04:37.440 --> 00:04:40.440]  的關係,我已經兩年多
[00:04:40.440 --> 00:04:43.440]  不大講話了,所以我就想說
[00:04:43.440 --> 00:04:46.440]  母親節要正道,實在是很大的挑戰
[00:04:46.440 --> 00:04:49.440]  有一天我經過我辦公室一個姐妹
[00:04:49.440 --> 00:04:52.440]  她是Marketing的一個同事
[00:04:52.440 --> 00:04:55.440]  我就跟她說,你為我禱告啊
[00:04:55.440 --> 00:04:58.440]  聊了一下,我說我母親節要分享,要講道
[00:04:58.440 --> 00:05:01.440]  我不知道要講什麼
[00:05:01.440 --> 00:05:04.440]  妳知道Marketing的人都口才很好
[00:05:04.440 --> 00:05:07.440]  她說,太容易了,妳就這樣講,這樣講
[00:05:07.440 --> 00:05:10.440]  就好了,她的表情好可愛
[00:05:10.440 --> 00:05:13.440]  我沒有辦法形容
[00:05:13.440 --> 00:05:16.440]  但是她對我的解說跟勸導
[00:05:16.440 --> 00:05:19.440]  我就覺得說,母親節講道應該不是那麼
[00:05:19.440 --> 00:05:22.440]  困難的事,至少對Marketing的人來講
[00:05:22.440 --> 00:05:25.440]  然後我就跟她說
[00:05:25.440 --> 00:05:28.440]  那下次請妳來講好不好
[00:05:28.440 --> 00:05:31.440]  然後她說,不要,不要,不要
[00:05:31.440 --> 00:05:34.440]  很有意思喔,那兩個禮拜前
[00:05:34.440 --> 00:05:37.440]  LA教幕
[00:05:37.440 --> 00:05:40.440]  有一個禮拜一禮拜一都會邀請
[00:05:40.440 --> 00:05:43.440]  不同的機構來分享,那一個禮拜剛好就邀請了
[00:05:43.440 --> 00:05:46.440]  專門做家庭教育的葉高芳
[00:05:46.440 --> 00:05:49.440]  牧師來分享,他就有分享到說
[00:05:49.440 --> 00:05:52.440]  其實這幾年前就已經研究結果
[00:05:52.440 --> 00:05:55.440]  是這樣子啦,家庭生活是
[00:05:55.440 --> 00:05:58.440]  十大危機,人類的十大危機
[00:05:58.440 --> 00:06:01.440]  包含在Cancer啦,所有的癌症
[00:06:01.440 --> 00:06:04.440]  等等的,裡面的十大危機之一
[00:06:04.440 --> 00:06:07.440]  還有憂鬱症,如果你們記得,有一年我有把這個研究
[00:06:07.440 --> 00:06:10.440]  結果跟大家講,那前幾天她再一次
[00:06:10.440 --> 00:06:13.440]  提出來的,同樣的家庭生活
[00:06:13.440 --> 00:06:16.440]  是最危機的時代,就是現在
[00:06:16.440 --> 00:06:19.440]  那我再針對這三個字
[00:06:19.440 --> 00:06:22.440]  最危機,我把它解釋一下
[00:06:22.440 --> 00:06:25.440]  我想應該可以用作最挑戰的時代
[00:06:25.440 --> 00:06:28.440]  你們覺得現在的家庭挑戰嗎
[00:06:28.440 --> 00:06:31.440]  覺得挑戰的人舉手
[00:06:31.440 --> 00:06:34.440]  大多數人都覺得
[00:06:34.440 --> 00:06:37.440]  挑戰是蠻大的,因為我們現實的生活
[00:06:37.440 --> 00:06:40.440]  有很多很多的因素
[00:06:40.440 --> 00:06:43.440]  會破壞我們的家庭,比如說外遇的因素
[00:06:43.440 --> 00:06:46.440]  比如說
[00:06:46.440 --> 00:06:49.440]  社會環境的變動的因素
[00:06:49.440 --> 00:06:52.440]  其實過去兩年的COVID,聽說離婚率上漲
[00:06:52.440 --> 00:06:55.440]  因為大家受不了
[00:06:55.440 --> 00:06:58.440]  24小時跟同一個人住在同一個屋簷下
[00:06:58.440 --> 00:07:01.440]  還不到退休
[00:07:01.440 --> 00:07:04.440]  有一年我回台灣的時候,我主日學的校長
[00:07:04.440 --> 00:07:07.440]  就是把我帶進主日學服飾的
[00:07:07.440 --> 00:07:10.440]  主日學校長就跟我說,她先生快要退休了
[00:07:10.440 --> 00:07:13.440]  她先生是教會長老,她說我很怕她退休
[00:07:13.440 --> 00:07:16.440]  她退休,我不知道怎麼跟她相處
[00:07:16.440 --> 00:07:19.440]  24個小時,所以她希望她先生
[00:07:19.440 --> 00:07:22.440]  不要太早退休
[00:07:22.440 --> 00:07:25.440]  這是一個很愛主很愛主的姐妹的心聲
[00:07:25.440 --> 00:07:28.440]  所以那是十幾年前的事
[00:07:28.440 --> 00:07:31.440]  現在挑戰更大,比如說離婚率等等
[00:07:31.440 --> 00:07:34.440]  我在想這個原因
[00:07:34.440 --> 00:07:37.440]  我是覺得說
[00:07:37.440 --> 00:07:40.440]  因為我們越來越年輕的世代
[00:07:40.440 --> 00:07:43.440]  我們以前有形容過
[00:07:43.440 --> 00:07:46.440]  年輕的世代是什麼族
[00:07:46.440 --> 00:07:49.440]  草莓族,香蕉族
[00:07:49.440 --> 00:07:52.440]  有什麼族,反正就是比較軟,容易被捏的
[00:07:52.440 --> 00:07:55.440]  那就是抗壓性比較低
[00:07:55.440 --> 00:07:58.440]  不信你回家試試看,你今天去買一盒草莓
[00:07:58.440 --> 00:08:01.440]  然後你把
[00:08:01.440 --> 00:08:04.440]  一個鍋子放在草莓上面
[00:08:04.440 --> 00:08:07.440]  你看草莓會怎麼樣,草莓的抗壓性怎麼樣
[00:08:07.440 --> 00:08:10.440]  那我就覺得說,現在很多人在婚姻中沒有辦法抗壓
[00:08:10.440 --> 00:08:13.440]  他沒有辦法忍受婚姻中的各樣挑戰
[00:08:13.440 --> 00:08:16.440]  好
[00:08:16.440 --> 00:08:19.440]  我想讓大家來分享一個
[00:08:19.440 --> 00:08:22.440]  這個是他們做出來的結論
[00:08:22.440 --> 00:08:25.440]  就是說要解決這個問題,就是信徒的本分
[00:08:25.440 --> 00:08:28.440]  要盡力經營自己的家庭
[00:08:28.440 --> 00:08:31.440]  教會的責任是要做好家庭事工
[00:08:31.440 --> 00:08:34.440]  這是學術上說的,裡面有很多實際的應用的內容
[00:08:34.440 --> 00:08:37.440]  我現在請大家看一個故事
[00:08:37.440 --> 00:08:40.440]  為什麼我會選這個故事
[00:08:40.440 --> 00:08:43.440]  因為現在的離婚率有百分之五十六十以上
[00:08:43.440 --> 00:08:46.440]  基督徒的家庭,基督徒也是差不多
[00:08:46.440 --> 00:08:49.440]  那所以說每兩個人
[00:08:49.440 --> 00:08:52.440]  就有一個是單親,就有一個是失婚
[00:08:52.440 --> 00:08:55.440]  那母親節,是不是也是這些母親的母親節
[00:08:55.440 --> 00:08:58.440]  我們來聽聽他們的心聲
[00:08:58.440 --> 00:09:01.440]  還有他們的孩子的心聲
[00:09:01.440 --> 00:09:04.440]  也許你可以從這個小小的故事聽到一點點
[00:09:04.440 --> 00:09:07.440]  我有個愛我的天父
[00:09:07.440 --> 00:09:10.440]  兩個愛我的女兒
[00:09:10.440 --> 00:09:13.440]  還有我的先生
[00:09:13.440 --> 00:09:16.440]  這是一個關於我在神的家找到愛
[00:09:16.440 --> 00:09:19.440]  及被愛的故事
[00:09:19.440 --> 00:09:22.440]  我從小在單親的家庭成長
[00:09:22.440 --> 00:09:25.440]  很羨慕同學朋友有爸媽一起生活
[00:09:25.440 --> 00:09:28.440]  所以長大後我也非常渴望有一個正常的家
[00:09:28.440 --> 00:09:31.440]  因此當我的前段婚姻觸礁
[00:09:31.440 --> 00:09:34.440]  陷入絕境時
[00:09:34.440 --> 00:09:37.440]  我非常的自責
[00:09:37.440 --> 00:09:40.440]  也對未來的未知性感到不安
[00:09:40.440 --> 00:09:43.440]  我們母女該何去何從
[00:09:43.440 --> 00:09:46.440]  是不是要留在美國呢
[00:09:46.440 --> 00:09:49.440]  人生地不熟的那要去哪裡呢
[00:09:49.440 --> 00:09:52.440]  孩子和他的爸爸關係如何維繫
[00:09:52.440 --> 00:09:55.440]  他的爸爸會同意讓我帶孩子回台灣嗎
[00:09:55.440 --> 00:09:58.440]  孩子的教育怎麼銜接呢
[00:09:58.440 --> 00:10:01.440]  想到我也不能給我孩子一個正常的家了
[00:10:01.440 --> 00:10:04.440]  心裡肯定也很受傷
[00:10:04.440 --> 00:10:07.440]  我該如何安撫及加倍的陪伴呢
[00:10:07.440 --> 00:10:10.440]  步入婚姻生活的頭幾年
[00:10:10.440 --> 00:10:13.440]  我們在台灣和美國間
[00:10:13.440 --> 00:10:16.440]  來回崩潰了兩次
[00:10:16.440 --> 00:10:19.440]  直到最後決定落腳在美國
[00:10:19.440 --> 00:10:22.440]  我開始努力的適應
[00:10:22.440 --> 00:10:25.440]  我前夫被生活的現實淹沒了
[00:10:25.440 --> 00:10:28.440]  他一直有飲酒的習慣
[00:10:28.440 --> 00:10:31.440]  天天都要喝
[00:10:31.440 --> 00:10:34.440]  慢慢的酒後的他
[00:10:34.440 --> 00:10:37.440]  行為變得比較激動
[00:10:37.440 --> 00:10:40.440]  這使得他是一個我完全不認識的人
[00:10:40.440 --> 00:10:43.440]  醒酒後他會哭會下跪
[00:10:43.440 --> 00:10:46.440]  會跟我道歉也會說要戒酒
[00:10:46.440 --> 00:10:49.440]  我一而再的原諒他
[00:10:49.440 --> 00:10:52.440]  卻時不時的會在屋子裡的某處
[00:10:52.440 --> 00:10:55.440]  搬到空酒瓶
[00:10:55.440 --> 00:10:58.440]  這幾年下來
[00:10:58.440 --> 00:11:01.440]  也造成我很大的恐懼很陰影
[00:11:01.440 --> 00:11:04.440]  每天戰戰兢兢的
[00:11:04.440 --> 00:11:07.440]  長期惡性循環下
[00:11:07.440 --> 00:11:10.440]  也帶來生活中很多的爭吵
[00:11:10.440 --> 00:11:13.440]  但全心只想要給孩子一個正常的家
[00:11:13.440 --> 00:11:16.440]  所以即使我自己很難過很委屈
[00:11:16.440 --> 00:11:19.440]  還是想要撐著
[00:11:19.440 --> 00:11:22.440]  後來他的失控的行徑
[00:11:22.440 --> 00:11:25.440]  這也成為壓倒我們婚姻的最後一根稻草
[00:11:25.440 --> 00:11:28.440]  因為我知道他這樣的行為
[00:11:28.440 --> 00:11:31.440]  帶給孩子的影響是不可磨滅的
[00:11:31.440 --> 00:11:34.440]  我不要我的孩子心理受傷
[00:11:34.440 --> 00:11:37.440]  所以我決定要分開
[00:11:37.440 --> 00:11:40.440]  當時的我其實非常的徬徨
[00:11:40.440 --> 00:11:43.440]  不安也深感
[00:11:43.440 --> 00:11:48.440]  對孩子的愧疚
[00:11:48.440 --> 00:11:51.440]  因為這個決定不是只有對我
[00:11:52.440 --> 00:11:55.440]  也包括了女兒的人生
[00:11:55.440 --> 00:11:58.440]  為什麼我的女兒不能有一個
[00:11:58.440 --> 00:12:01.440]  正常的家庭
[00:12:01.440 --> 00:12:04.440]  我一直問我自己
[00:12:04.440 --> 00:12:07.440]  但是我沒有辦法回答這個問題
[00:12:07.440 --> 00:12:10.440]  在一個很無助的夜晚
[00:12:10.440 --> 00:12:13.440]  我望著天空哭泣
[00:12:13.440 --> 00:12:16.440]  心裡想著說
[00:12:16.440 --> 00:12:19.440]  有誰可以聽到我的哭泣
[00:12:19.440 --> 00:12:22.440]  可以救救我嗎
[00:12:22.440 --> 00:12:25.440]  我真的受不了了
[00:12:25.440 --> 00:12:28.440]  可是我後來才知道
[00:12:28.440 --> 00:12:31.440]  這是我最深的禱告跟呼求
[00:12:31.440 --> 00:12:34.440]  在我都還不認識他的時候
[00:12:34.440 --> 00:12:37.440]  他都聽見了
[00:12:37.440 --> 00:12:40.440]  當時我因為工作忙碌
[00:12:40.440 --> 00:12:43.440]  沒有充足的時間可以陪伴女兒
[00:12:43.440 --> 00:12:46.440]  而感到心裡不是很平安
[00:12:46.440 --> 00:12:49.440]  女兒休息放假就是我要上班的時候
[00:12:49.440 --> 00:12:52.440]  記得有一回我晚下班回家
[00:12:52.440 --> 00:12:55.440]  女兒就坐在
[00:12:55.440 --> 00:12:58.440]  屋外的時間等我
[00:12:58.440 --> 00:13:01.440]  我問她你怎麼這麼晚還在這裡
[00:13:01.440 --> 00:13:04.440]  她抱著我說
[00:13:04.440 --> 00:13:07.440]  媽媽我想你
[00:13:07.440 --> 00:13:12.440]  我聽了
[00:13:12.440 --> 00:13:15.440]  心很酸很酸
[00:13:15.440 --> 00:13:18.440]  我同時
[00:13:18.440 --> 00:13:21.440]  也覺得很愧疚
[00:13:21.440 --> 00:13:24.440]  我怎麼把她帶出來受苦了
[00:13:24.440 --> 00:13:27.440]  這個故事我們看了
[00:13:27.440 --> 00:13:30.440]  我想應該都很感動
[00:13:30.440 --> 00:13:33.440]  我們可能會聽到
[00:13:33.440 --> 00:13:36.440]  你認識的人的母親的心聲
[00:13:36.440 --> 00:13:39.440]  覺得愧疚覺得自責
[00:13:39.440 --> 00:13:42.440]  你可能也會聽到
[00:13:42.440 --> 00:13:45.440]  單親家成長的孩子的心聲
[00:13:45.440 --> 00:13:48.440]  覺得無助惶恐害怕
[00:13:48.440 --> 00:13:51.440]  想媽媽等等
[00:13:51.440 --> 00:13:54.440]  所以這個故事是一個很美的見證
[00:13:54.440 --> 00:13:57.440]  神在他身上做了很奇妙的事情
[00:13:57.440 --> 00:14:00.440]  在我們聚會結束之後
[00:14:00.440 --> 00:14:03.440]  我會播放整個十一分鐘的
[00:14:03.440 --> 00:14:06.440]  我們因為時間的關係只有四分鐘
[00:14:06.440 --> 00:14:09.440]  有這麼多的單親的家庭
[00:14:09.440 --> 00:14:12.440]  失婚的家庭在單親家成長的孩子
[00:14:12.440 --> 00:14:15.440]  在我們周圍至少有一半
[00:14:15.440 --> 00:14:18.440]  我覺得這些人是我們需要特別去愛他們
[00:14:18.440 --> 00:14:21.440]  關心他們的
[00:14:21.440 --> 00:14:24.440]  這個姐妹回到神的家中是因為有人
[00:14:24.440 --> 00:14:27.440]  不顧自己是在癌症的情況之下
[00:14:27.440 --> 00:14:30.440]  領受神的感動去關懷她
[00:14:30.440 --> 00:14:33.440]  把這個家庭挽救帶回神的家中
[00:14:33.440 --> 00:14:36.440]  是很美
[00:14:36.440 --> 00:14:39.440]  有些人在結婚的時候就決定我要一個破碎的婚姻
[00:14:39.440 --> 00:14:42.440]  我結婚就是為了要離婚
[00:14:42.440 --> 00:14:45.440]  沒有這樣的人
[00:14:45.440 --> 00:14:48.440]  所以我們要知道別人所經歷過的痛苦
[00:14:48.440 --> 00:14:51.440]  他們在婚姻中的掙扎
[00:14:51.440 --> 00:14:54.440]  我們不是帶著批評論斷的眼光
[00:14:54.440 --> 00:14:57.440]  我們要帶著關愛和了解的心情去體會
[00:14:57.440 --> 00:15:00.440]  他們所經歷的難處
[00:15:00.440 --> 00:15:03.440]  我們周圍仔細看一定有這樣的人
[00:15:03.440 --> 00:15:06.440]  我們願意我們一定可以成為他們生命中的天使
[00:15:06.440 --> 00:15:09.440]  前一陣子
[00:15:09.440 --> 00:15:12.440]  北美GoodTV他們在做一個活動
[00:15:12.440 --> 00:15:15.440]  那當然他們的活動並不是很多人關注
[00:15:15.440 --> 00:15:18.440]  但是因為我很關注很多
[00:15:18.440 --> 00:15:21.440]  福音機構的侍宮
[00:15:21.440 --> 00:15:24.440]  所以當他們說來參加這個活動
[00:15:24.440 --> 00:15:27.440]  我通常都會盡力的去support他們
[00:15:27.440 --> 00:15:30.440]  其中一個活動就是說在Facebook上面
[00:15:30.440 --> 00:15:33.440]  你跟你媽媽的合照
[00:15:33.440 --> 00:15:36.440]  講一下那個故事
[00:15:36.440 --> 00:15:39.440]  哎呀那我就早啊我已經離開台灣三十幾年了
[00:15:39.440 --> 00:15:42.440]  那回去的時候很少很少我跟我媽媽的合照
[00:15:42.440 --> 00:15:45.440]  我就想怎麼這麼少呢怎麼會這麼少
[00:15:45.440 --> 00:15:48.440]  然後我就想那我只好放我跟我女兒的
[00:15:48.440 --> 00:15:51.440]  那還好我跟我女兒的稍微多一點
[00:15:51.440 --> 00:15:54.440]  可是從這件事情
[00:15:54.440 --> 00:15:57.440]  我就對自己有個提醒因為我看到另外一個姐妹
[00:15:57.440 --> 00:16:00.440]  我Facebook的朋友她經常po她
[00:16:00.440 --> 00:16:03.440]  她跟我年紀差不多她母親也是我母親那一代
[00:16:03.440 --> 00:16:06.440]  她經常po她跟她母親的
[00:16:06.440 --> 00:16:09.440]  動態她又帶媽媽去
[00:16:09.440 --> 00:16:12.440]  hunting的library帶媽媽去點頭髮也要放一下
[00:16:12.440 --> 00:16:15.440]  帶媽媽去好吃的餐廳
[00:16:15.440 --> 00:16:18.440]  她都要跟媽媽照相幫媽媽照相我就覺得很美
[00:16:18.440 --> 00:16:21.440]  那這個活動就讓我得到很大的
[00:16:21.440 --> 00:16:24.440]  提醒我也想提醒大家如果你母親還
[00:16:24.440 --> 00:16:27.440]  在身邊多找機會跟她在一起
[00:16:27.440 --> 00:16:30.440]  跟她拍一張合照拍多一點合照
[00:16:30.440 --> 00:16:33.440]  如果你的女兒還在你身邊還沒有上大學
[00:16:33.440 --> 00:16:36.440]  還沒有出嫁多找一些時間
[00:16:36.440 --> 00:16:39.440]  跟她合影留念
[00:16:39.440 --> 00:16:42.440]  那我覺得這個活動很有意義當我在找的時候
[00:16:42.440 --> 00:16:45.440]  我就覺得太少了我怎麼這麼少跟我媽媽的合照
[00:16:45.440 --> 00:16:48.440]  很多一群人在一起的但是很少
[00:16:48.440 --> 00:16:49.440]  單獨的
[00:16:49.440 --> 00:16:52.440]  好這是我一個小小的分享
[00:16:52.440 --> 00:16:55.440]  我們講到說在座的母親們
[00:16:55.440 --> 00:16:58.440]  都是很偉大的母親我們也都知道母親很偉大
[00:16:58.440 --> 00:17:01.440]  那你們想為什麼
[00:17:01.440 --> 00:17:04.440]  每一個母親她教錯的孩子都不一樣
[00:17:04.440 --> 00:17:07.440]  同一個媽媽教的孩子
[00:17:07.440 --> 00:17:08.440]  是不是有不一樣
[00:17:08.440 --> 00:17:11.440]  更何況不同媽媽
[00:17:11.440 --> 00:17:14.440]  我們有時候很能夠分辨說這個就是這家人
[00:17:14.440 --> 00:17:17.440]  那個就是那家人因為他們很相似
[00:17:17.440 --> 00:17:20.440]  我們就講到
[00:17:20.440 --> 00:17:23.440]  教育好了我們先不要講
[00:17:23.440 --> 00:17:26.440]  教會就是說我們在教會裡怎麼樣做
[00:17:26.440 --> 00:17:29.440]  Christian parenting我們以前有
[00:17:29.440 --> 00:17:30.440]  主日學上這個課
[00:17:30.440 --> 00:17:33.440]  那我們來講世俗人你最能夠
[00:17:33.440 --> 00:17:36.440]  想到的最好的榜樣是誰
[00:17:36.440 --> 00:17:39.440]  誰最會教小孩
[00:17:39.440 --> 00:17:42.440]  Tiger mom
[00:17:42.440 --> 00:17:45.440]  前幾年很有名的
[00:17:45.440 --> 00:17:48.440]  孟母三千
[00:17:48.440 --> 00:17:51.440]  Tiger呢你能夠想出來的
[00:17:51.440 --> 00:17:54.440]  哪一個媽媽是你覺得最好的榜樣你要跟她學
[00:17:54.440 --> 00:17:57.440]  我以為
[00:17:57.440 --> 00:18:00.440]  德穆斯會說Susana
[00:18:00.440 --> 00:18:03.440]  好
[00:18:03.440 --> 00:18:06.440]  我就找了一下資料
[00:18:06.440 --> 00:18:09.440]  其實在我們前前後後我們這個世代也有很多
[00:18:09.440 --> 00:18:12.440]  很好的母親的榜樣那也許你不認同
[00:18:12.440 --> 00:18:15.440]  但是在資料上有顯示
[00:18:15.440 --> 00:18:18.440]  比如說
[00:18:18.440 --> 00:18:21.440]  Michelle Obama我們前任的第一夫人
[00:18:21.440 --> 00:18:24.440]  她也有她很優秀的地方
[00:18:24.440 --> 00:18:27.440]  因為她生長在一個不是十分富裕的家庭
[00:18:27.440 --> 00:18:30.440]  所以呢她是很努力的透過教育
[00:18:30.440 --> 00:18:33.440]  然後讓自己的人生的軌道
[00:18:33.440 --> 00:18:36.440]  改變她也很在意訓練
[00:18:36.440 --> 00:18:39.440]  她的孩子她在白宮八年她的孩子在白宮
[00:18:39.440 --> 00:18:42.440]  成長可是她為了不讓她孩子有公主病
[00:18:42.440 --> 00:18:45.440]  所有的她自己該做的
[00:18:45.440 --> 00:18:48.440]  疊棉被疊床整理房間都要自己做
[00:18:48.440 --> 00:18:51.440]  不能夠假手他們周邊服侍他們的人
[00:18:51.440 --> 00:18:54.440]  她也要求她的孩子
[00:18:54.440 --> 00:18:57.440]  一定要加入community service
[00:18:57.440 --> 00:19:00.440]  一定要加入團體活動
[00:19:00.440 --> 00:19:03.440]  不能夠好像養尊處優我是第一公主
[00:19:03.440 --> 00:19:06.440]  所以Michelle Obama在教導孩子上面
[00:19:06.440 --> 00:19:09.440]  也有她很成功出色的地方
[00:19:09.440 --> 00:19:12.440]  第二夫人是誰
[00:19:12.440 --> 00:19:15.440]  彭麗敏
[00:19:15.440 --> 00:19:18.440]  彭麗敏也有說她非常強調
[00:19:18.440 --> 00:19:21.440]  家庭教育雖然她只有一個孩子
[00:19:21.440 --> 00:19:24.440]  我們這個對政治沒有關係
[00:19:24.440 --> 00:19:27.440]  只是針對她對教育的看法
[00:19:27.440 --> 00:19:30.440]  她覺得責任跟陪伴很重要
[00:19:30.440 --> 00:19:33.440]  雖然她很忙碌但是她也失去很多陪伴孩子的時間
[00:19:33.440 --> 00:19:36.440]  可是當她回頭看的時候
[00:19:36.440 --> 00:19:39.440]  他會出來彌補跟孩子在一起的時間
[00:19:39.440 --> 00:19:42.440]  另外就是她覺得扶持跟理解孩子很重要
[00:19:42.440 --> 00:19:45.440]  對孩子的理想要支持
[00:19:45.440 --> 00:19:48.440]  因為很多父母都活自己的夢
[00:19:48.440 --> 00:19:51.440]  我忘了我前幾天不知道跟誰聊天
[00:19:51.440 --> 00:19:54.440]  聊聊聊她說她的孩子
[00:19:54.440 --> 00:19:57.440]  還是這個孩子跟我講她要彈琴
[00:19:57.440 --> 00:20:00.440]  她很忙很忙每天要練琴什麼的
