
[00:00:00.000 --> 00:00:02.000]  在這裡問大家一個問題
[00:05:46.000 --> 00:05:50.000]  我們好像置身在一個山裡
[00:05:50.000 --> 00:05:57.000]  早前我去過中國的西岳華山
[00:05:57.000 --> 00:06:02.000]  華山一坐車進去準備上吊車的地方
[00:06:02.000 --> 00:06:05.000]  一坐車進去
[00:06:05.000 --> 00:06:08.000]  感受到被山包圍住
[00:06:08.000 --> 00:06:11.000]  兩旁都是很高的山峰
[00:06:11.000 --> 00:06:13.000]  而且都是花崗岩
[00:06:13.000 --> 00:06:15.000]  看上去全部都是山
[00:06:15.000 --> 00:06:18.000]  感覺好像進入了山裡
[00:06:18.000 --> 00:06:20.000]  感受到很穩固
[00:06:20.000 --> 00:06:23.000]  再想想自己會上這個山
[00:06:23.000 --> 00:06:25.000]  開始有點腳軟的感覺
[00:06:25.000 --> 00:06:27.000]  還沒開始上已經有這樣的感受
[00:06:27.000 --> 00:06:29.000]  一定要很堅持
[00:06:29.000 --> 00:06:32.000]  一定要很有力量
[00:06:32.000 --> 00:06:34.000]  才可以上到山頂
[00:06:34.000 --> 00:06:38.000]  所以同樣我們知道
[00:06:38.000 --> 00:06:40.000]  要好像山去保護我們
[00:06:40.000 --> 00:06:44.000]  只要我們能夠有足夠的意志力
[00:06:44.000 --> 00:06:46.000]  足夠的堅持
[00:06:46.000 --> 00:06:48.000]  我們走這條信仰的道路
[00:06:48.000 --> 00:06:53.000]  一定能夠一直走到天間
[00:06:53.000 --> 00:06:57.000]  所以今天和大家去看詩篇125篇
[00:06:57.000 --> 00:07:00.000]  我會感受到一件事
[00:07:00.000 --> 00:07:04.000]  就是會發覺到其實有很多信徒
[00:07:04.000 --> 00:07:06.000]  很多人信了耶穌
[00:07:06.000 --> 00:07:08.000]  開始可能很熱心
[00:07:08.000 --> 00:07:10.000]  開始他很投入
[00:07:10.000 --> 00:07:13.000]  他很多事情交託給神
[00:07:13.000 --> 00:07:16.000]  但不知為何好像上山一樣
[00:07:16.000 --> 00:07:19.000]  走著走著就停下來
[00:07:19.000 --> 00:07:22.000]  甚至放棄
[00:07:22.000 --> 00:07:25.000]  我們上華山上完吊車之後
[00:07:25.000 --> 00:07:27.000]  就跟著再上攀一些山峰
[00:07:27.000 --> 00:07:29.000]  越上越少人
[00:07:29.000 --> 00:07:32.000]  因為有些人已經不打算上到山頂
[00:07:32.000 --> 00:07:35.000]  因為實在是要很多的堅持
[00:07:35.000 --> 00:07:37.000]  要很多的腳力才能夠做到
[00:07:37.000 --> 00:07:41.000]  但我們的人生路程
[00:07:41.000 --> 00:07:45.000]  我們要堅持走這條信仰的道路
[00:07:45.000 --> 00:07:48.000]  但實際上很多時候會看到
[00:07:48.000 --> 00:07:50.000]  很多人信耶穌
[00:07:50.000 --> 00:07:52.000]  一年兩年三年
[00:07:52.000 --> 00:07:55.000]  還繼續聚會跟隨神
[00:07:55.000 --> 00:07:57.000]  但可能再過一段日子
[00:07:57.000 --> 00:07:59.000]  已經慢慢調淡
[00:07:59.000 --> 00:08:01.000]  慢慢不再回來
[00:08:01.000 --> 00:08:04.000]  或者開始見到他常常聚會
[00:08:04.000 --> 00:08:06.000]  後來一個月兩次隔一個禮拜
[00:08:06.000 --> 00:08:08.000]  然後一個月一次主餐禮拜禮
[00:08:08.000 --> 00:08:10.000]  然後再少一點
[00:08:10.000 --> 00:08:17.000]  慢慢信仰已經起不到作用在他身上
[00:08:17.000 --> 00:08:20.000]  所以讓我們看到
[00:08:20.000 --> 00:08:23.000]  其實神已經為我們堅持
[00:08:23.000 --> 00:08:25.000]  因為聖經裏面說
[00:08:25.000 --> 00:08:29.000]  神是好像石鞍山
[00:08:29.000 --> 00:08:32.000]  這樣包圍著我們
[00:08:32.000 --> 00:08:36.000]  根本我們人生面對任何的艱難
[00:08:36.000 --> 00:08:38.000]  起起跌跌
[00:08:38.000 --> 00:08:39.000]  你放心
[00:08:39.000 --> 00:08:41.000]  神是會幫助我們
[00:08:41.000 --> 00:08:45.000]  不會令到我們離開座山
[00:08:45.000 --> 00:08:50.000]  令到我們掉落懸崖
[00:08:50.000 --> 00:08:52.000]  所以我們不要以為
[00:08:52.000 --> 00:08:54.000]  我們基督徒的生活
[00:08:54.000 --> 00:08:57.000]  是很難走那條路
[00:08:57.000 --> 00:08:59.000]  好像在走鋼線
[00:08:59.000 --> 00:09:01.000]  好像會左搖右擺
[00:09:01.000 --> 00:09:06.000]  好像靠運氣
[00:09:06.000 --> 00:09:09.000]  或者有時是看生活如何
[00:09:09.000 --> 00:09:10.000]  有沒有那麼忙
[00:09:10.000 --> 00:09:11.000]  或者有時間
[00:09:11.000 --> 00:09:14.000]  我們才會跟隨神更加有力
[00:09:14.000 --> 00:09:17.000]  是這樣去看我們的生命
[00:09:17.000 --> 00:09:19.000]  本身已經是一個穩妥
[00:09:19.000 --> 00:09:22.000]  所以這是提醒我們
[00:09:22.000 --> 00:09:23.000]  在這裏
[00:09:23.000 --> 00:09:27.000]  詩人在第二和第三節裏
[00:09:27.000 --> 00:09:31.000]  就用兩個比喻或者象徵
[00:09:31.000 --> 00:09:33.000]  是說得出
[00:09:33.000 --> 00:09:36.000]  神怎樣去幫助我們
[00:09:36.000 --> 00:09:40.000]  使我們一直有平安穩妥
[00:09:40.000 --> 00:09:43.000]  因為詩篇最後一節
[00:09:43.000 --> 00:09:45.000]  最後一句
[00:09:45.000 --> 00:09:48.000]  願平安歸於以色列
[00:09:48.000 --> 00:09:52.000]  即是平安臨到每個人身上
[00:09:52.000 --> 00:09:55.000]  平安代表穩妥
[00:09:55.000 --> 00:09:57.000]  這種信心的堅定
[00:09:57.000 --> 00:10:00.000]  這種信仰的堅持
[00:10:00.000 --> 00:10:03.000]  臨到我們每個人身上
[00:10:03.000 --> 00:10:06.000]  神是這樣幫助帶領我們
[00:10:06.000 --> 00:10:09.000]  這裏有二和第三節
[00:10:09.000 --> 00:10:11.000]  有兩方面的描述
[00:10:11.000 --> 00:10:14.000]  第一方面
[00:10:14.000 --> 00:10:16.000]  在第二節裏
[00:10:16.000 --> 00:10:17.000]  第二節裏說
[00:10:17.000 --> 00:10:19.000]  眾山怎樣圍繞耶路撒冷
[00:10:19.000 --> 00:10:22.000]  然後說照樣圍繞他的百姓
[00:10:22.000 --> 00:10:23.000]  從今時直到永遠
[00:10:23.000 --> 00:10:25.000]  這裏的意思是這樣的
[00:10:25.000 --> 00:10:26.000]  開始有一個文號
[00:10:26.000 --> 00:10:27.000]  耶路撒冷
[00:10:27.000 --> 00:10:28.000]  怎樣呀
[00:10:28.000 --> 00:10:32.000]  耶路撒冷就有眾山圍繞著他
[00:10:32.000 --> 00:10:36.000]  他能夠在石安山裏面
[00:10:36.000 --> 00:10:38.000]  建立耶路撒冷城
[00:10:38.000 --> 00:10:41.000]  而中心點更加是聖殿
[00:10:41.000 --> 00:10:45.000]  保護和堅固是多麼厲害
[00:10:45.000 --> 00:10:47.000]  同時第二個問題是
[00:10:47.000 --> 00:10:49.000]  耶和華怎樣呀
[00:10:49.000 --> 00:10:54.000]  耶和華會圍繞著他的百姓
[00:10:54.000 --> 00:10:56.000]  所以有一個比喻
[00:10:56.000 --> 00:11:02.000]  神就像山一樣保護耶路撒冷
[00:11:02.000 --> 00:11:04.000]  保護我們每一個人
[00:11:04.000 --> 00:11:06.000]  所以這個象徵
[00:11:06.000 --> 00:11:08.000]  是看到我們根本是
[00:11:08.000 --> 00:11:11.000]  放在神最寶貴的地方裏面
[00:11:11.000 --> 00:11:15.000]  是神最能夠去保護我們
[00:11:15.000 --> 00:11:17.000]  放在我們的中心
[00:11:17.000 --> 00:11:19.000]  所以我們要成為一個
[00:11:19.000 --> 00:11:20.000]  很穩陣的人
[00:11:20.000 --> 00:11:21.000]  已經是
[00:11:21.000 --> 00:11:23.000]  因為我們的信仰
[00:11:23.000 --> 00:11:25.000]  已經給了我們
[00:11:25.000 --> 00:11:28.000]  但是相反
[00:11:28.000 --> 00:11:31.000]  當然經文都有一些情況
[00:11:31.000 --> 00:11:33.000]  讓我們會知道
[00:11:33.000 --> 00:11:35.000]  如果我們不是有這樣的信心
[00:11:35.000 --> 00:11:38.000]  如果我們不是有這樣的堅持
[00:11:38.000 --> 00:11:40.000]  我們就很容易
[00:11:40.000 --> 00:11:43.000]  因為我們遇到事情的發生
[00:11:43.000 --> 00:11:45.000]  會遇到沮喪
[00:11:45.000 --> 00:11:47.000]  會遇到懷疑
[00:11:47.000 --> 00:11:49.000]  就令到我們這種堅固
[00:11:49.000 --> 00:11:51.000]  以為失去了
[00:11:51.000 --> 00:11:55.000]  以為會失去這種堅固
[00:11:55.000 --> 00:11:58.000]  但是有信仰的人和其他人一樣
[00:11:58.000 --> 00:11:59.000]  我們在生活裏面
[00:11:59.000 --> 00:12:01.000]  實際上真的有很多的艱難
[00:12:01.000 --> 00:12:03.000]  一樣會遇到很多的風暴
[00:12:03.000 --> 00:12:05.000]  遇到很多的人生的問題
[00:12:05.000 --> 00:12:06.000]  一樣會遇到
[00:12:06.000 --> 00:12:09.000]  但是我們的信心的眼睛
[00:12:09.000 --> 00:12:10.000]  是放在哪裏
[00:12:10.000 --> 00:12:13.000]  如果我們只是放在艱難
[00:12:13.000 --> 00:12:14.000]  困難的地方
[00:12:14.000 --> 00:12:16.000]  你就會很懷疑
[00:12:16.000 --> 00:12:18.000]  就會失去信心
[00:12:18.000 --> 00:12:22.000]  這裏說耶路撒冷
[00:12:22.000 --> 00:12:25.000]  就好像眾山被圍繞
[00:12:25.000 --> 00:12:26.000]  記得有一次
[00:12:26.000 --> 00:12:30.000]  我們全體的同工去退休會
[00:12:30.000 --> 00:12:31.000]  玩一個遊戲
[00:12:31.000 --> 00:12:33.000]  就是將一個人
[00:12:33.000 --> 00:12:36.000]  同工躺在那裏
[00:12:36.000 --> 00:12:38.000]  一直由這個地方
[00:12:38.000 --> 00:12:40.000]  抬到另一個地方
[00:12:40.000 --> 00:12:43.000]  其實所有的其他同工
[00:12:43.000 --> 00:12:44.000]  就在下面
[00:12:44.000 --> 00:12:45.000]  用手手腳腳
[00:12:45.000 --> 00:12:46.000]  這樣站著
[00:12:46.000 --> 00:12:48.000]  抬那個人過去
[00:12:48.000 --> 00:12:50.000]  如果你是很害怕的時候
[00:12:50.000 --> 00:12:51.000]  動來動去
[00:12:51.000 --> 00:12:53.000]  他很容易就會跌下來
[00:12:53.000 --> 00:12:55.000]  但是如果你很放心
[00:12:55.000 --> 00:12:56.000]  冷靜
[00:12:56.000 --> 00:12:57.000]  放在那裏
[00:12:57.000 --> 00:12:58.000]  動都不要動
[00:12:58.000 --> 00:12:59.000]  自然就好像輸送帶
[00:12:59.000 --> 00:13:00.000]  輸送你過去
[00:13:00.000 --> 00:13:03.000]  因為下面的同工一定是會
[00:13:03.000 --> 00:13:05.000]  慢慢抬你過去
[00:13:05.000 --> 00:13:07.000]  他們都不想你壓到自己
[00:13:07.000 --> 00:13:09.000]  所以一定是慢慢推過去
[00:13:09.000 --> 00:13:11.000]  或者有時候我們玩一些遊戲
[00:13:11.000 --> 00:13:12.000]  叫Trust fall
[00:13:12.000 --> 00:13:13.000]  可能大家都玩過
[00:13:13.000 --> 00:13:14.000]  特別是少年方型
[00:13:14.000 --> 00:13:16.000]  我們經常玩這些遊戲
[00:13:16.000 --> 00:13:18.000]  我們很放心
[00:13:18.000 --> 00:13:20.000]  這樣退到後面
[00:13:20.000 --> 00:13:21.000]  打下去
[00:13:21.000 --> 00:13:23.000]  原來有人會接住你的
[00:13:23.000 --> 00:13:26.000]  甚至我們用高的地方
[00:13:26.000 --> 00:13:28.000]  這樣背後蹲下來
[00:13:28.000 --> 00:13:30.000]  下面有十個八個人
[00:13:30.000 --> 00:13:33.000]  已經扶好雙手
[00:13:33.000 --> 00:13:35.000]  好像一個彈床一樣
[00:13:35.000 --> 00:13:38.000]  讓你很舒適地跌下來
[00:13:38.000 --> 00:13:39.000]  準備好了
[00:13:39.000 --> 00:13:43.000]  這是一種信心的交托
[00:13:43.000 --> 00:13:47.000]  如果我們是要看到
[00:13:47.000 --> 00:13:49.000]  看到艱難存在
[00:13:49.000 --> 00:13:51.000]  看到看不到危險
[00:13:51.000 --> 00:13:53.000]  我們覺得全部最穩妥
[00:13:53.000 --> 00:13:54.000]  我們先走一條路
[00:13:54.000 --> 00:13:55.000]  有時候我們就是
[00:13:55.000 --> 00:13:58.000]  放錯一個信心的眼睛在裡面
[00:13:58.000 --> 00:14:00.000]  所以這裡提醒
[00:14:00.000 --> 00:14:02.000]  我們要這樣的情況
[00:14:02.000 --> 00:14:04.000]  將我們的信心
[00:14:04.000 --> 00:14:08.000]  放在我們的神裡面
[00:14:08.000 --> 00:14:10.000]  一次有個姐妹
[00:14:10.000 --> 00:14:12.000]  她結了婚
[00:14:12.000 --> 00:14:14.000]  後來又有嬰兒
[00:14:14.000 --> 00:14:20.000]  嬰兒已經有兩歲這麼大
[00:14:20.000 --> 00:14:23.000]  教會的傳道人準備去探望她
[00:14:23.000 --> 00:14:26.000]  因為她有一段時間沒有回來
[00:14:26.000 --> 00:14:29.000]  原來這個姐妹
[00:14:29.000 --> 00:14:32.000]  照顧嬰兒很辛苦
[00:14:32.000 --> 00:14:33.000]  很黏身
[00:14:33.000 --> 00:14:35.000]  黏身時經常要抱著
[00:14:35.000 --> 00:14:37.000]  一放下就哭了
[00:14:37.000 --> 00:14:40.000]  由零歲到兩歲都是這樣的情況
[00:14:40.000 --> 00:14:43.000]  那天傳道人打電話說
[00:14:43.000 --> 00:14:46.000]  我們下午會來
[00:14:46.000 --> 00:14:48.000]  姐妹當然想準備好
[00:14:48.000 --> 00:14:50.000]  有些事情的安排
[00:14:50.000 --> 00:14:51.000]  收拾一下家裡
[00:14:51.000 --> 00:14:53.000]  準備一些食物等等
[00:14:53.000 --> 00:14:54.000]  招呼
[00:14:54.000 --> 00:14:57.000]  但總是做不到
[00:14:57.000 --> 00:14:58.000]  因為沒有辦法
[00:14:58.000 --> 00:15:00.000]  要雙手去做事
[00:15:00.000 --> 00:15:03.000]  因為當她一放下小朋友
[00:15:03.000 --> 00:15:05.000]  嬰兒的時候又哭
[00:15:05.000 --> 00:15:06.000]  又要抱著
[00:15:06.000 --> 00:15:08.000]  她不忍心又哭
[00:15:08.000 --> 00:15:10.000]  所以又抱著她
[00:15:10.000 --> 00:15:12.000]  於是最終下午
[00:15:12.000 --> 00:15:14.000]  傳道人來探望她
[00:15:14.000 --> 00:15:16.000]  探望她坐下抱著嬰兒
[00:15:16.000 --> 00:15:18.000]  一看到她
[00:15:18.000 --> 00:15:20.000]  都是愁眉苦臉
[00:15:20.000 --> 00:15:22.000]  傳道人問她發生什麼事
[00:15:22.000 --> 00:15:26.000]  於是她把一兩年的事情
[00:15:26.000 --> 00:15:28.000]  發生說給她聽
[00:15:28.000 --> 00:15:31.000]  說丈夫工作很忙
[00:15:31.000 --> 00:15:33.000]  經常上班
[00:15:33.000 --> 00:15:35.000]  留下她在這裡打理家裡
[00:15:35.000 --> 00:15:36.000]  照顧嬰兒
[00:15:36.000 --> 00:15:38.000]  她覺得很辛苦
[00:15:38.000 --> 00:15:40.000]  尤其是嬰兒那麼黏身
[00:15:40.000 --> 00:15:42.000]  很難照顧
[00:15:42.000 --> 00:15:43.000]  很多事情做不到
[00:15:43.000 --> 00:15:47.000]  再加上照顧嬰兒沒有上班
[00:15:47.000 --> 00:15:49.000]  生活也緊張了
[00:15:49.000 --> 00:15:51.000]  很多不開心的事情
[00:15:51.000 --> 00:15:53.000]  她一次過說出來
[00:15:53.000 --> 00:15:58.000]  當然解釋為何不回教會
[00:15:58.000 --> 00:16:00.000]  為何少回教會
[00:16:00.000 --> 00:16:02.000]  言下之間感覺到
[00:16:02.000 --> 00:16:04.000]  好像神都沒有幫我
[00:16:04.000 --> 00:16:06.000]  所以我還是
[00:16:06.000 --> 00:16:10.000]  自己那麼辛苦去生活下去
[00:16:10.000 --> 00:16:14.000]  傳道人聽到她說的話
[00:16:14.000 --> 00:16:16.000]  如果我給你一筆錢
[00:16:16.000 --> 00:16:20.000]  你願不願意把嬰兒扔下來
[00:16:20.000 --> 00:16:24.000]  姐妹聽得不清楚
[00:16:24.000 --> 00:16:26.000]  說放下嬰兒
[00:16:26.000 --> 00:16:29.000]  讓她哭你給我一筆錢
[00:16:29.000 --> 00:16:31.000]  傳道人說不是這個意思
[00:16:31.000 --> 00:16:33.000]  是你扔下嬰兒
[00:16:33.000 --> 00:16:34.000]  扔在地上
[00:16:34.000 --> 00:16:36.000]  很殘忍
[00:16:36.000 --> 00:16:39.000]  當然不願意
[00:16:39.000 --> 00:16:40.000]  是嬰兒的生命
[00:16:40.000 --> 00:16:42.000]  就算不是自己的嬰兒
[00:16:42.000 --> 00:16:43.000]  也不會這樣做
[00:16:43.000 --> 00:16:45.000]  當然不可以這樣做
[00:16:45.000 --> 00:16:47.000]  傳道人說是
[00:16:47.000 --> 00:16:48.000]  你想想
[00:16:48.000 --> 00:16:50.000]  天父不會扔下你
[00:16:50.000 --> 00:16:52.000]  天父是不會扔下你的
[00:16:52.000 --> 00:16:53.000]  天父對你的愛
[00:16:53.000 --> 00:16:55.000]  仍然是那麼重
[00:16:55.000 --> 00:16:59.000]  要激勵這個艱難的人
[00:16:59.000 --> 00:17:02.000]  不要放棄自己離開神
[00:17:02.000 --> 00:17:04.000]  因為神仍然愛我們
[00:17:04.000 --> 00:17:06.000]  因為神實在很奇妙
[00:17:06.000 --> 00:17:09.000]  在我們真的艱難的時候
[00:17:09.000 --> 00:17:11.000]  或者我們堅持
[00:17:11.000 --> 00:17:13.000]  繼續走這條路的時候
[00:17:13.000 --> 00:17:17.000]  你就會看到那種特別
[00:17:17.000 --> 00:17:22.000]  看到那種神的供應在裏面
[00:17:22.000 --> 00:17:24.000]  最近有一次
[00:17:24.000 --> 00:17:26.000]  和一位宣教士分享
[00:17:26.000 --> 00:17:29.000]  他講到當日在非洲裏面
[00:17:29.000 --> 00:17:31.000]  做宣教的工作
[00:17:31.000 --> 00:17:32.000]  記得有一段路
[00:17:32.000 --> 00:17:35.000]  由一個城市去到另一個城市
[00:17:35.000 --> 00:17:36.000]  他做完工作
[00:17:36.000 --> 00:17:38.000]  回到自己的地方
[00:17:38.000 --> 00:17:39.000]  但發覺到
[00:17:39.000 --> 00:17:41.000]  那時候是幾十年前
[00:17:41.000 --> 00:17:45.000]  發覺到那輛車的油缸
[00:17:45.000 --> 00:17:47.000]  不夠油
[00:17:47.000 --> 00:17:48.000]  再來的人
[00:17:48.000 --> 00:17:51.000]  但回程的時候要找油
[00:17:51.000 --> 00:17:52.000]  但不知在哪裏找
[00:17:52.000 --> 00:17:54.000]  不是現在那麼方便
[00:17:54.000 --> 00:17:55.000]  有油站
[00:17:55.000 --> 00:17:57.000]  但又要回去
[00:17:57.000 --> 00:17:59.000]  唯有有多少油
[00:17:59.000 --> 00:18:01.000]  就繼續回去
[00:18:01.000 --> 00:18:04.000]  希望途中可以找到
[00:18:04.000 --> 00:18:06.000]  這個宣教士就說
[00:18:06.000 --> 00:18:07.000]  沒辦法了
[00:18:07.000 --> 00:18:08.000]  沒人等了
[00:18:08.000 --> 00:18:09.000]  回去吧
[00:18:09.000 --> 00:18:10.000]  都要趕時間
[00:18:10.000 --> 00:18:12.000]  回去那個地方
[00:18:12.000 --> 00:18:14.000]  就是一些油
[00:18:14.000 --> 00:18:16.000]  一間剩下的汽油
[00:18:16.000 --> 00:18:19.000]  根本是不會走完這個路程
[00:18:19.000 --> 00:18:20.000]  因為實際上走過來
[00:18:20.000 --> 00:18:22.000]  已經用了很多汽油
[00:18:22.000 --> 00:18:25.000]  初頭想著在這個地方可以加油
[00:18:25.000 --> 00:18:26.000]  不可能的了
[00:18:26.000 --> 00:18:30.000]  但唯有硬著頭皮
[00:18:30.000 --> 00:18:31.000]  繼續去
[00:18:31.000 --> 00:18:32.000]  去到多少就多少
[00:18:32.000 --> 00:18:35.000]  這個宣教士就坐在後面
[00:18:35.000 --> 00:18:36.000]  後面就不理他
[00:18:36.000 --> 00:18:38.000]  繼續坐著
[00:18:38.000 --> 00:18:40.000]  坐著坐著就很舒服
[00:18:40.000 --> 00:18:42.000]  就睡了
[00:18:42.000 --> 00:18:43.000]  睡了一段路
[00:18:43.000 --> 00:18:44.000]  他就醒了
[00:18:44.000 --> 00:18:46.000]  車有沒有停下來
[00:18:46.000 --> 00:18:47.000]  就問司機
