
[00:00:00.000 --> 00:00:04.420]  以塞雅書有幾段經文特別多人看
[00:02:12.500 --> 00:02:15.500]  餘下的節數就是告訴你
[00:02:15.500 --> 00:02:18.500]  上帝猜以塞雅做什麼
[00:02:18.500 --> 00:02:20.500]  你看真一點就嚇死你
[00:02:20.500 --> 00:02:24.500]  原來上帝猜以塞雅去做一些很嚴厲的事
[00:02:24.500 --> 00:02:27.500]  去警告猶大國的子民
[00:02:27.500 --> 00:02:29.500]  上帝要審判他們
[00:02:29.500 --> 00:02:31.500]  我們來看看
[00:02:31.500 --> 00:02:35.500]  究竟這個任務是多麼的嚴厲
[00:02:35.500 --> 00:02:37.500]  上帝對以塞雅說
[00:02:37.500 --> 00:02:39.500]  你要去告訴他們
[00:02:39.500 --> 00:02:42.500]  你們聽就聽到
[00:02:42.500 --> 00:02:43.500]  但是不明白
[00:02:43.500 --> 00:02:45.500]  你們看就看到
[00:02:45.500 --> 00:02:48.500]  但是不曉得你們的心無滋憂
[00:02:48.500 --> 00:02:49.500]  耳朵發沉
[00:02:49.500 --> 00:02:51.500]  眼睛昏迷
[00:02:51.500 --> 00:02:56.500]  有一天你們的城邑荒涼
[00:02:56.500 --> 00:02:57.500]  無人居住
[00:02:57.500 --> 00:03:00.500]  而且要和華張人遷到遠方
[00:03:00.500 --> 00:03:02.500]  你們會被擄去到很遠的地方
[00:03:02.500 --> 00:03:04.500]  境內剩下的人
[00:03:04.500 --> 00:03:06.500]  若果還有十分之一
[00:03:06.500 --> 00:03:08.500]  也必被吞滅
[00:03:08.500 --> 00:03:10.500]  這是一個嚴厲的警告
[00:03:10.500 --> 00:03:13.500]  是人們不喜歡聽的事
[00:03:13.500 --> 00:03:17.500]  這一點也值得我們基督徒來警醒
[00:03:17.500 --> 00:03:21.500]  當我們看到社會上有些違反聖經的事
[00:03:21.500 --> 00:03:26.500]  當我們看到我們周圍的環境
[00:03:26.500 --> 00:03:28.500]  發生一些上帝不喜悅的事
[00:03:28.500 --> 00:03:33.500]  我們有沒有側側膊,不多覺地避開
[00:03:33.500 --> 00:03:38.500]  甚至我們和劉合污說人在江湖身不由己
[00:03:38.500 --> 00:03:40.500]  用這個來藉口
[00:03:40.500 --> 00:03:45.500]  上帝要我們嚴厲地對準
[00:03:45.500 --> 00:03:49.500]  社會的事,我們周圍的事
[00:03:49.500 --> 00:03:51.500]  對就是對,錯就是錯
[00:03:51.500 --> 00:03:56.500]  我們細心來看這段經文
[00:03:56.500 --> 00:04:01.500]  我們就會發覺到重點,核心的問題
[00:04:01.500 --> 00:04:03.500]  這個問題是我們今天要想的
[00:04:03.500 --> 00:04:11.500]  究竟什麼力量驅使以塞亞向上帝自動請應
[00:04:11.500 --> 00:04:14.500]  這個力量有沒有臨到你和我
[00:04:14.500 --> 00:04:16.500]  你和我有沒有這樣的力量對上帝說
[00:04:16.500 --> 00:04:20.500]  我在這裏,請差遣我
[00:04:20.500 --> 00:04:22.500]  今天我們要想這個問題
[00:04:22.500 --> 00:04:26.500]  首先我要跟大家講一些歷史故事
[00:04:26.500 --> 00:04:32.500]  他說烏西亞王死那一年,以塞亞就見到這個異象
[00:04:32.500 --> 00:04:37.500]  烏西亞王在公元前739年過世
[00:04:37.500 --> 00:04:40.500]  大約是所羅門之後200年
[00:04:40.500 --> 00:04:44.500]  大家都知道所羅門死了之後
[00:04:44.500 --> 00:04:46.500]  整個以色列國就分為南北
[00:04:46.500 --> 00:04:50.500]  北邊是以色列,南邊是猶大
[00:04:50.500 --> 00:04:53.500]  到了現在過了200年
[00:04:53.500 --> 00:04:57.500]  而北邊的以色列國勢日漸衰弱
[00:04:57.500 --> 00:05:02.500]  再北一些的亞述王朝就已經一路興盛
[00:05:02.500 --> 00:05:04.500]  歷史告訴我們
[00:05:04.500 --> 00:05:09.500]  再過了17年亞述就會將以色列滅亡
[00:05:09.500 --> 00:05:15.500]  不過南邊的猶大,即烏西亞王統治的地方
[00:05:15.500 --> 00:05:17.500]  即以塞亞居住的地方
[00:05:17.500 --> 00:05:20.500]  還是相當強盛
[00:05:20.500 --> 00:05:26.500]  因為烏西亞王是一個很精明的皇帝
[00:05:26.500 --> 00:05:31.500]  他勵精同志,統治了52年
[00:05:31.500 --> 00:05:33.500]  擴大了這個國土
[00:05:33.500 --> 00:05:36.500]  不過他晚年就犯罪
[00:05:36.500 --> 00:05:37.500]  他犯了驕傲的罪
[00:05:37.500 --> 00:05:43.500]  他入到聖地裏面,強行要做祭司才可以做的事
[00:05:43.500 --> 00:05:45.500]  上帝就責罰他
[00:05:45.500 --> 00:05:47.500]  他患了大麻瘋
[00:05:47.500 --> 00:05:50.500]  有十幾年的時間,直到他死為止
[00:05:50.500 --> 00:05:52.500]  他都不能夠施政
[00:05:52.500 --> 00:05:55.500]  他要避開,由他的兒子代他執政
[00:05:55.500 --> 00:06:00.500]  因為舊約,你做君王就不可以做祭司
[00:06:00.500 --> 00:06:02.500]  做祭司就不可以做君王
[00:06:02.500 --> 00:06:05.500]  新約就不同
[00:06:05.500 --> 00:06:08.500]  新約你和我都是君尊的祭司
[00:06:08.500 --> 00:06:11.500]  你和我的身份又是君王又是祭司
[00:06:11.500 --> 00:06:13.500]  所以現在其實很厲害
[00:06:13.500 --> 00:06:14.500]  你不知道而已
[00:06:14.500 --> 00:06:18.500]  好了,過了一年
[00:06:18.500 --> 00:06:21.500]  烏西亞死了
[00:06:21.500 --> 00:06:27.500]  以賽亞其實自己有皇室的血統
[00:06:27.500 --> 00:06:31.500]  烏西亞的死令他百感交集
[00:06:31.500 --> 00:06:35.500]  尤其是他看到北邊的亞述國越來越興盛
[00:06:35.500 --> 00:06:39.500]  以色列國就快會衰亡
[00:06:39.500 --> 00:06:44.500]  順翰死亡,他都擔心
[00:06:44.500 --> 00:06:48.500]  就在這個時候,上帝向他顯現
[00:06:48.500 --> 00:06:54.500]  以賽亞看到這個異象是上帝在寶座上
[00:06:54.500 --> 00:06:58.500]  這個異象是徹底改變了以賽亞
[00:06:58.500 --> 00:07:00.500]  究竟他看到什麼呢?
[00:07:00.500 --> 00:07:03.500]  我們一起來思想這段經文
[00:07:03.500 --> 00:07:06.500]  以賽亞看到什麼?
[00:07:06.500 --> 00:07:10.500]  第一,以賽亞看到上帝的主權
[00:07:10.500 --> 00:07:16.500]  在第一節,他說「我見主在在高高的寶座上」
[00:07:16.500 --> 00:07:20.500]  這個「主」原文的意思是Adonna
[00:07:20.500 --> 00:07:25.500]  即是主宰,是整個宇宙,整個天地的主宰
[00:07:25.500 --> 00:07:27.500]  主人,這樣的意思
[00:07:27.500 --> 00:07:32.500]  一個字就讓以賽亞感受到上帝的主權
[00:07:32.500 --> 00:07:35.500]  第二,他又看到上帝的永恆
[00:07:35.500 --> 00:07:42.500]  在第三節,「萬君之耶和華,而民耶和華」的意思是永恆
[00:07:42.500 --> 00:07:46.500]  他謹估到永遠都存在
[00:07:46.500 --> 00:07:52.500]  還有,他又看到上帝的超越
[00:07:52.500 --> 00:07:55.500]  在第一節「主在在高高的寶座上」
[00:07:55.500 --> 00:07:59.500]  這個寶座高到他無法看到這麼高
[00:07:59.500 --> 00:08:03.500]  他無法形容,無法計算
[00:08:03.500 --> 00:08:09.500]  高高的寶座上,上帝的超越,上帝的遠不可及
[00:08:09.500 --> 00:08:14.500]  還有,他看到上帝的威榮,Majesty
[00:08:14.500 --> 00:08:19.500]  第一節,他說「他的衣裳誰下遮滿聖殿」
[00:08:19.500 --> 00:08:23.500]  「衣裳」這個字是值得去深思的
[00:08:23.500 --> 00:08:28.500]  大家如果去到婚禮,你會看到新娘
[00:08:28.500 --> 00:08:33.500]  婚紗後面有一條很長的尾巴
[00:08:33.500 --> 00:08:38.500]  這個英文叫「Train」,即火車的「Train」,是同一個字
[00:08:38.500 --> 00:08:43.500]  西方的皇帝,他的皇袍
[00:08:43.500 --> 00:08:48.500]  皇袍加身的時候,他的加冕禮的皇袍
[00:08:48.500 --> 00:08:52.500]  後面都有一個很長的尾巴,這個叫「Train」
[00:08:52.500 --> 00:08:57.500]  這裡所說,上帝的衣裳,這個衣裳就是「Train」
[00:08:57.500 --> 00:09:03.500]  這條尾巴的意思是代表尊貴和代表富裕
[00:09:03.500 --> 00:09:10.500]  他說上帝的尊貴和富裕,是誰下遮滿聖殿
[00:09:10.500 --> 00:09:14.500]  舊約的聖殿,就是所羅門的聖殿
[00:09:14.500 --> 00:09:19.500]  新約的聖殿是什麼?就是教會
[00:09:19.500 --> 00:09:25.500]  所以你可以想像,上帝的尊貴和富裕是遮蓋我們
[00:09:25.500 --> 00:09:30.500]  我們今天來敬拜上帝,我們在上帝的任避之下
[00:09:30.500 --> 00:09:38.500]  不僅如此,新約說我們每一個基督徒的身體就是上帝的殿
[00:09:38.500 --> 00:09:42.500]  保羅說,豈不知你們的身體就是神的殿嗎?
[00:09:42.500 --> 00:09:46.500]  上帝的衣裳誰下遮滿你
[00:09:46.500 --> 00:09:51.500]  所以如果你明天上班,你的老闆很麻煩,你又不用慌失失
[00:09:51.500 --> 00:10:01.500]  因為上帝任避你,我們看到上帝,感受到上帝的同在
[00:10:01.500 --> 00:10:05.500]  我們的人生就快樂
[00:10:05.500 --> 00:10:14.500]  還有,以蔡阿靖看到上帝的榮耀,其他一些上帝的屬性
[00:10:14.500 --> 00:10:17.500]  他看到上帝的聖潔
[00:10:17.500 --> 00:10:25.500]  第二第三節,他說,其上有撒拉忽事立,確有六個翅膀
[00:10:25.500 --> 00:10:27.500]  每一個撒拉忽都有六個翅膀
[00:10:27.500 --> 00:10:32.500]  用兩個翅膀遮臉,兩個翅膀遮腳,兩個翅膀飛牆
[00:10:32.500 --> 00:10:36.500]  彼此呼喊說,聖哉!聖哉!聖哉!
[00:10:36.500 --> 00:10:41.500]  整本聖經裏面,只有這裏提到撒拉忽
[00:10:41.500 --> 00:10:47.500]  其他就沒有了,只有這裏提到撒拉忽
[00:10:47.500 --> 00:10:49.500]  那撒拉忽是甚麼呢?
[00:10:49.500 --> 00:10:54.500]  有人說撒拉忽是天使系列裏面最高的等級
[00:10:54.500 --> 00:10:59.500]  但有人又說,撒拉忽其實不屬於天使系列
[00:10:59.500 --> 00:11:03.500]  是上帝特別創造的靈界的受眾物
[00:11:03.500 --> 00:11:12.500]  他的唯一工作就是在寶座面前敬拜讚美上帝,聖哉!聖哉!聖哉!
[00:11:12.500 --> 00:11:17.500]  無論如何,這個景象都是震撼的
[00:11:17.500 --> 00:11:20.500]  讓以賽亞看到上帝的聖潔
[00:11:20.500 --> 00:11:24.500]  還有,以賽亞一看到上帝的聖潔
[00:11:24.500 --> 00:11:27.500]  相迎之下,他又看到自己的污穢
[00:11:27.500 --> 00:11:32.500]  他說,禍災我滅亡了,因為我是嘴唇不潔的人
[00:11:32.500 --> 00:11:35.500]  又住在嘴唇不潔的民眾
[00:11:35.500 --> 00:11:41.500]  又因為我眼見太君王,萬君之義和華
[00:11:41.500 --> 00:11:44.500]  他覺得自己很污穢
[00:11:44.500 --> 00:11:47.500]  還有,他知道在舊約裏面
[00:11:47.500 --> 00:11:51.500]  沒有人能夠看到上帝仍然可以存活的
[00:11:51.500 --> 00:11:53.500]  所以他說,禍災
[00:11:53.500 --> 00:11:58.500]  大家不知道可不可以感受到
[00:11:58.500 --> 00:12:03.500]  聖潔上帝的寶座,坐在高高的寶座上
[00:12:03.500 --> 00:12:13.500]  他的主權,他的永恆,他的威榮,他的聖潔
[00:12:13.500 --> 00:12:18.500]  這個就是以賽亞所看到的
[00:12:18.500 --> 00:12:23.500]  但不單止這樣,他還看到上帝的恩慈
[00:12:23.500 --> 00:12:27.500]  上帝的恩慈也在這個意象裏顯明出來
[00:12:27.500 --> 00:12:30.500]  有一拉弗,第六節第七節
[00:12:30.500 --> 00:12:33.500]  飛到我的根前,手裏拿著紅炭
[00:12:33.500 --> 00:12:37.500]  是用火箭從炭上取下來的
[00:12:37.500 --> 00:12:41.500]  將這個炭沾在以賽亞的口
[00:12:41.500 --> 00:12:44.500]  說,看吶,這炭沾了你的嘴
[00:12:44.500 --> 00:12:48.500]  你的罪業便除掉,你的罪惡就赦免了
[00:12:48.500 --> 00:12:52.500]  上帝赦免以賽亞的罪
[00:12:52.500 --> 00:12:55.500]  因為看到上帝對他的恩慈
[00:12:55.500 --> 00:13:00.500]  不單止上帝的恩慈對以賽亞彰顯
[00:13:00.500 --> 00:13:03.500]  上帝的恩慈對全世界的人都彰顯
[00:13:03.500 --> 00:13:06.500]  因為上帝三位一體的真神
[00:13:06.500 --> 00:13:08.500]  彼此說,我可以差遣誰呢?
[00:13:08.500 --> 00:13:10.500]  誰肯為我們去呢?
[00:13:10.500 --> 00:13:15.500]  誰願意將我這個信息帶給萬民
[00:13:15.500 --> 00:13:19.500]  勸他們悔改,以致他們得著醫治
[00:13:19.500 --> 00:13:27.500]  所以弟兄姊妹,這就是以賽亞所看到的上帝
[00:13:27.500 --> 00:13:34.500]  主權永恆,超越威榮,聖潔,恩慈
[00:13:34.500 --> 00:13:39.500]  究竟以賽亞看到誰呢?
[00:13:39.500 --> 00:13:43.500]  上帝說不可以看見的
[00:13:43.500 --> 00:13:46.500]  以賽亞看到上帝之後也沒有死
[00:13:46.500 --> 00:13:50.500]  他有沒有看到誰呢?
[00:13:50.500 --> 00:13:55.500]  約翰福音十二章為我們解答了
[00:13:55.500 --> 00:13:59.500]  第十二章說,耶穌說了者就離開他們
[00:13:59.500 --> 00:14:02.500]  離開那些猶太人,隱藏了
[00:14:02.500 --> 00:14:05.500]  他們還是不信他,不信耶穌
[00:14:05.500 --> 00:14:09.500]  者就要應驗先知以賽亞
[00:14:09.500 --> 00:14:12.500]  主叫他們核了眼,核了心
[00:14:12.500 --> 00:14:19.500]  以賽亞因為看見他的榮耀,看見基督的榮耀
[00:14:19.500 --> 00:14:22.500]  主指著基督說者說
[00:14:22.500 --> 00:14:25.500]  原來以賽亞所看到的是耶穌基督
[00:14:25.500 --> 00:14:29.500]  是道成肉身之前的耶穌基督
[00:14:29.500 --> 00:14:34.500]  耶穌基督在道成肉身之前,他在高高的寶座上
[00:14:34.500 --> 00:14:41.500]  他創造這個世界,他尊榮,他富貴,他永恆,他聖潔
[00:14:41.500 --> 00:14:48.500]  他有時都會向人顯現,雖然他未來到這個世界
[00:14:48.500 --> 00:14:52.500]  這個就是以賽亞所看到的耶穌基督
[00:14:52.500 --> 00:14:55.500]  這個值得我們思考,這個這麼厲害的
[00:14:55.500 --> 00:14:59.500]  這麼充滿榮耀永恆的耶穌基督
[00:14:59.500 --> 00:15:02.500]  他竟然七百多年之後
[00:15:02.500 --> 00:15:05.500]  向以賽亞顯現之後七百多年
[00:15:05.500 --> 00:15:09.500]  他離開天上的榮華,來到這個世界
[00:15:09.500 --> 00:15:12.500]  和精女降生在馬槽上面
[00:15:12.500 --> 00:15:17.500]  就快到聖誕節,我們就要慶祝耶穌基督的降生
[00:15:17.500 --> 00:15:20.500]  為什麼聖誕節這麼重要?因為神愛世人
[00:15:20.500 --> 00:15:23.500]  甚至將他的獨生子賜給他們
[00:15:23.500 --> 00:15:27.500]  叫一切信他的,不致滅亡,反得永生
[00:15:27.500 --> 00:15:30.500]  我沒辦法去想到,我不能解釋
[00:15:30.500 --> 00:15:34.500]  為什麼這個這麼榮耀的神竟然會成為一個人
[00:15:34.500 --> 00:15:36.500]  來到這個污穢的世界
[00:15:36.500 --> 00:15:40.500]  這個嘴唇不潔的民眾,在卡利利的海邊行走
[00:15:40.500 --> 00:15:45.500]  醫病濟世,狐狸有動,天上的飛鳥有窩
[00:15:45.500 --> 00:15:48.500]  但是耶穌基督連枕頭的地方都沒有
[00:15:48.500 --> 00:15:50.500]  最後被釘十字架
[00:15:50.500 --> 00:15:53.500]  耶穌基督取了人的樣式
[00:15:53.500 --> 00:15:55.500]  他最後和你們圖畫
[00:15:55.500 --> 00:15:58.500]  你們心裡不要憂愁,你們信神也當信我
[00:15:58.500 --> 00:16:00.500]  我去為你們御地被放
[00:16:00.500 --> 00:16:09.500]  耶穌基督復活後在天上,他恢復了神本性的榮耀
[00:16:09.500 --> 00:16:15.500]  但是他保留了他人的身份,人的本質
[00:16:15.500 --> 00:16:18.500]  他為了愛我們的緣故,他一次成為人
[00:16:18.500 --> 00:16:20.500]  他就永遠成為人
[00:16:20.500 --> 00:16:23.500]  現在在天上,將來你和我見到耶穌基督
[00:16:23.500 --> 00:16:25.500]  那個不單止是永遠的真神
[00:16:25.500 --> 00:16:28.500]  也都是一個人,他稱我們為弟兄
[00:16:28.500 --> 00:16:30.500]  這個就是基督教
[00:16:30.500 --> 00:16:32.500]  神愛世人,成為人
[00:16:32.500 --> 00:16:35.500]  人子來,不是要受人服侍,是服侍人
[00:16:35.500 --> 00:16:37.500]  並且捨命作多人的罪
[00:16:37.500 --> 00:16:40.500]  將來在天上,我等你等我
[00:16:40.500 --> 00:16:44.500]  這個就是我們所見的耶穌基督
[00:16:44.500 --> 00:16:49.500]  這個值得我們反思
[00:16:49.500 --> 00:16:52.500]  有兩件事,我和大家思想兩件事
[00:16:52.500 --> 00:16:55.500]  我就結束我今次的訊息
[00:16:55.500 --> 00:17:01.500]  第一,你怎樣看神就決定你的一生
[00:17:01.500 --> 00:17:02.500]  這句話很重要
[00:17:02.500 --> 00:17:05.500]  你怎樣看神,你對神的認知
[00:17:05.500 --> 00:17:08.500]  是決定你一生裡面所有的決定
[00:17:08.500 --> 00:17:11.500]  你的學業,你的工作,你的愛情
[00:17:11.500 --> 00:17:13.500]  你的婚姻,你的投資
[00:17:13.500 --> 00:17:15.500]  你怎樣用你的時間
[00:17:15.500 --> 00:17:20.500]  是在乎你對上帝的認知是怎樣
[00:17:23.500 --> 00:17:26.500]  我記得我讀中學大學的時候
[00:17:26.500 --> 00:17:29.500]  很多時候我們開下令會
[00:17:29.500 --> 00:17:31.500]  或者我們團契做的主題
[00:17:31.500 --> 00:17:34.500]  其中一個通常我們用的主題叫做
[00:17:34.500 --> 00:17:36.500]  意象與使命
[00:17:36.500 --> 00:17:40.500]  我想上一代的人會聽過
[00:17:40.500 --> 00:17:42.500]  新的可能沒聽過
[00:17:42.500 --> 00:17:44.500]  有誰聽過下令會
[00:17:44.500 --> 00:17:47.500]  在團契教會裡面寫意象與使命
[00:17:47.500 --> 00:17:49.500]  我想潤梅應該也聽過
[00:17:49.500 --> 00:17:52.500]  好像在中級團我們試過
[00:17:52.500 --> 00:17:54.500]  意象與使命,很偉大
[00:17:54.500 --> 00:17:55.500]  這個很厲害
[00:17:55.500 --> 00:17:57.500]  我們通常想意象是什麼呢
[00:17:57.500 --> 00:18:00.500]  就是想工場的需要
[00:18:00.500 --> 00:18:01.500]  失散的靈魂
[00:18:01.500 --> 00:18:05.500]  或者我們想我們教會的遠景
[00:18:05.500 --> 00:18:07.500]  這個都重要,這個都是意象
[00:18:07.500 --> 00:18:10.500]  不過最高層的意象
[00:18:10.500 --> 00:18:14.500]  就是見到基督的榮耀
[00:18:14.500 --> 00:18:16.500]  見到基督的榮耀
[00:18:16.500 --> 00:18:20.500]  就是最大推動力的意象
[00:18:20.500 --> 00:18:25.500]  或者你說,我沒有以賽亞這個意象
[00:18:25.500 --> 00:18:30.500]  我怎樣可以有這個推動力呢
[00:18:30.500 --> 00:18:35.500]  這本聖經就有齊你所需要見到的意象
[00:18:35.500 --> 00:18:39.500]  這本聖經裡面你不單止看到以賽亞
[00:18:39.500 --> 00:18:41.500]  見到耶穌基督
[00:18:41.500 --> 00:18:42.500]  坐在寶座上面
[00:18:42.500 --> 00:18:45.500]  你會見到耶利米
[00:18:45.500 --> 00:18:47.500]  你會見到但爾尼
[00:18:47.500 --> 00:18:48.500]  以西傑
[00:18:48.500 --> 00:18:51.500]  我們都同樣見到耶穌基督的榮耀
[00:18:51.500 --> 00:18:53.500]  你打開啟示錄第一章十七節
[00:18:53.500 --> 00:18:58.500]  你就會看到使徒約翰見到耶穌基督
[00:18:58.500 --> 00:19:01.500]  他就跌倒在地上,好像死一樣
[00:19:01.500 --> 00:19:05.500]  這個每一個神所重用的人
[00:19:05.500 --> 00:19:09.500]  他都會與主有個相遇
[00:19:09.500 --> 00:19:11.500]  你今天都可以
[00:19:11.500 --> 00:19:15.500]  因為上帝所有的啟示都在這本聖經裡面
[00:19:15.500 --> 00:19:17.500]  你回去看聖經
[00:19:17.500 --> 00:19:22.500]  你就會有同樣的經歷
[00:19:22.500 --> 00:19:24.500]  所以你怎樣看神
[00:19:24.500 --> 00:19:26.500]  決定你的一生
[00:19:26.500 --> 00:19:27.500]  第二
[00:19:27.500 --> 00:19:29.500]  我們要效法以賽亞
[00:19:29.500 --> 00:19:33.500]  向神自動請應
[00:19:33.500 --> 00:19:36.500]  對祂說我在這裡請差遣我
[00:19:36.500 --> 00:19:38.500]  上帝未必一定
[00:19:38.500 --> 00:19:42.500]  未必會差遣你親身出國做宣教士
[00:19:42.500 --> 00:19:45.500]  上帝可能要你在目前的崗位裡面
[00:19:45.500 --> 00:19:47.500]  去做一些新的事
[00:19:47.500 --> 00:19:49.500]  做一些你以前沒有做過
[00:19:49.500 --> 00:19:50.500]  以前不敢做的事
[00:19:50.500 --> 00:19:52.500]  你不需要問什麼崗位
[00:19:52.500 --> 00:19:53.500]  你今天
[00:19:53.500 --> 00:19:54.500]  我鼓勵你
[00:19:54.500 --> 00:19:56.500]  就好像以賽亞那樣對上帝說
[00:19:56.500 --> 00:20:00.500]  我在這裡請差遣我
[00:20:00.500 --> 00:20:03.500]  我們一起低頭祈禱
[00:20:03.500 --> 00:20:07.500]  親愛主我為在座每一位禱告
[00:20:07.500 --> 00:20:09.500]  求祢讓他們看到祢的榮耀
[00:20:09.500 --> 00:20:12.500]  求祢用火潔淨他們
[00:20:12.500 --> 00:20:16.500]  讓他們對祢有一個信心
[00:20:16.500 --> 00:20:18.500]  和一個信服
[00:20:18.500 --> 00:20:19.500]  一個催迫
[00:20:19.500 --> 00:20:22.500]  對祢說我在這裡請差遣我
[00:20:22.500 --> 00:20:25.500]  求祢將榮耀的任務賜給他們
[00:20:25.500 --> 00:20:28.500]  以至他們能夠經歷一個豐盛的人生
[00:20:28.500 --> 00:20:29.500]  奉耶穌基督的名
[00:20:29.500 --> 00:20:31.500]  阿們
