
[00:00:00.000 --> 00:00:09.520]  主我多謝祢,因為祢給我們的英許是何等的多
[00:10:21.840 --> 00:10:23.080]  我邀請你和我們一起
[00:10:23.080 --> 00:10:26.960]  來參與一起做TWA
[00:10:26.960 --> 00:10:29.560]  其實是一起去親近天
[00:10:29.560 --> 00:10:31.080]  可能你覺得很困難
[00:10:31.080 --> 00:10:34.080]  又要早起又要抄寫
[00:10:34.080 --> 00:10:35.880]  但我想告訴你
[00:10:35.880 --> 00:10:37.160]  你不需要擔心
[00:10:37.160 --> 00:10:38.800]  從今天開始
[00:10:38.800 --> 00:10:40.120]  你為了自己能夠
[00:10:40.120 --> 00:10:42.600]  想參與TWA來禱告
[00:10:42.600 --> 00:10:45.080]  就好像我在2011年的時候
[00:10:45.080 --> 00:10:46.640]  我就指著這本聖經
[00:10:46.640 --> 00:10:48.160]  告訴上帝
[00:10:48.160 --> 00:10:49.320]  我要這些東西
[00:10:49.320 --> 00:10:51.440]  我要在你的話語裡面自樂
[00:10:51.440 --> 00:10:53.960]  我要去愛慕你的話語
[00:10:53.960 --> 00:10:55.160]  這個禱告
[00:10:55.160 --> 00:10:57.960]  我擔保上帝一定很喜歡聽
[00:10:57.960 --> 00:11:00.600]  並且很喜歡去承受
[00:11:00.600 --> 00:11:01.360]  所以弟兄姊妹
[00:11:01.360 --> 00:11:02.800]  我給大家一個月的時間
[00:11:02.800 --> 00:11:04.600]  去指著這本聖經
[00:11:04.600 --> 00:11:07.640]  你是否渴慕能夠一起
[00:11:07.640 --> 00:11:09.880]  在TWA裡讓上帝的說話
[00:11:09.880 --> 00:11:11.600]  成為我們的祝福
[00:11:11.600 --> 00:11:12.840]  所以我們全教會
[00:11:12.840 --> 00:11:15.840]  會在6月1日開始
[00:11:15.840 --> 00:11:18.400]  我們一起去TWA
[00:11:18.400 --> 00:11:19.400]  不過我們很渴望
[00:11:19.400 --> 00:11:20.440]  真的在神的面前
[00:11:20.440 --> 00:11:21.600]  我們真的祈禱
[00:11:21.600 --> 00:11:23.960]  求主給我們有一份渴慕的心
[00:11:23.960 --> 00:11:25.440]  有一份願意每一天
[00:11:25.440 --> 00:11:27.720]  去親近我們的天父的心
[00:11:27.720 --> 00:11:29.600]  當然今天我很想說這篇道的原因
[00:11:29.600 --> 00:11:35.120]  就是我希望能夠加重我們對TWA
[00:11:35.120 --> 00:11:36.960]  這個靈修的方法
[00:11:36.960 --> 00:11:38.880]  我們希望回到神的話語
[00:11:38.880 --> 00:11:40.440]  為什麼我們會這樣做
[00:11:40.440 --> 00:11:42.160]  第一節我們不是強調
[00:11:42.160 --> 00:11:44.280]  這個唯一的一個靈修方法
[00:11:44.280 --> 00:11:45.440]  我們很深信
[00:11:45.440 --> 00:11:48.680]  坊間很多的靈修方法都是好的
[00:11:48.680 --> 00:11:51.520]  不過我們很深信上帝給我們這個方法
[00:11:51.520 --> 00:11:53.080]  讓我們能夠全教會
[00:11:53.080 --> 00:11:55.480]  嘗試去一起去學習的時候
[00:11:55.480 --> 00:11:57.960]  我們希望能夠回到神的說話裡面
[00:11:57.960 --> 00:12:01.040]  究竟上帝怎樣去提醒我們
[00:12:01.040 --> 00:12:02.360]  為什麼我們要這樣做
[00:12:02.360 --> 00:12:05.120]  為什麼我們要每一天去知取上帝的馬拿
[00:12:05.120 --> 00:12:06.720]  去慰養我們的生命
[00:12:06.720 --> 00:12:08.840]  究竟作用是什麼
[00:12:08.840 --> 00:12:10.760]  為什麼要在早上這樣做
[00:12:10.760 --> 00:12:12.760]  所以今天我的題目就是
[00:12:12.760 --> 00:12:15.320]  渴慕更加去認識神
[00:12:15.320 --> 00:12:17.160]  我們同樣用三方面
[00:12:17.160 --> 00:12:20.040]  就是時間、方法和目的
[00:12:20.040 --> 00:12:22.840]  究竟為什麼在時間上面
[00:12:22.840 --> 00:12:26.720]  我們鼓勵弟兄姊妹在早上去親近神
[00:12:26.720 --> 00:12:28.040]  所以今天我們三方面
[00:12:28.040 --> 00:12:30.280]  第一 我們看看時間
[00:12:30.280 --> 00:12:31.440]  這裡聖經說
[00:12:31.440 --> 00:12:33.080]  在詩篇第一篇第二節
[00:12:33.080 --> 00:12:34.400]  我們一起讀一讀
[00:12:34.400 --> 00:12:35.920]  準備 1 2 3
[00:12:35.920 --> 00:12:38.560]  為喜愛耶和華的律法
[00:12:38.560 --> 00:12:40.080]  晝夜思想
[00:12:40.080 --> 00:12:42.360]  者人便為有福
[00:12:42.360 --> 00:12:43.400]  在時間那邊
[00:12:43.400 --> 00:12:44.360]  詩人跟我們說
[00:12:44.360 --> 00:12:47.520]  他說我們要晝夜思想上帝的說話
[00:12:47.520 --> 00:12:49.040]  當然在詩人的觀點那邊
[00:12:49.040 --> 00:12:50.120]  他說我們每一天
[00:12:50.120 --> 00:12:51.560]  因著上帝的話語
[00:12:51.560 --> 00:12:52.640]  我們每一天
[00:12:52.640 --> 00:12:54.360]  在任何的時間
[00:12:54.360 --> 00:12:55.800]  都要讓上帝的說話
[00:12:55.800 --> 00:12:57.320]  在我們的思考那邊
[00:12:57.320 --> 00:12:58.440]  我們就能夠
[00:12:58.440 --> 00:13:00.280]  可以在我們人生當中
[00:13:00.280 --> 00:13:01.400]  就會有福
[00:13:01.400 --> 00:13:03.920]  如果看回詩篇第一篇第二節的時候
[00:13:03.920 --> 00:13:05.800]  我們看回上面第一節
[00:13:05.800 --> 00:13:08.040]  我們看到我們人生的當中
[00:13:08.040 --> 00:13:10.160]  當我們踏出這個社會那邊
[00:13:10.160 --> 00:13:12.920]  我們四周都可能會面對很多的試探
[00:13:12.920 --> 00:13:14.800]  很多的衝擊
[00:13:14.800 --> 00:13:17.360]  甚至很多的撒旦對我們的攻擊
[00:13:17.360 --> 00:13:18.800]  我們眼目的情慾
[00:13:18.800 --> 00:13:20.040]  我們今生的驕傲
[00:13:20.040 --> 00:13:21.760]  我們時刻都可能會
[00:13:21.760 --> 00:13:24.320]  陷在這些陷阱當中
[00:13:24.320 --> 00:13:25.840]  以致到詩人就說
[00:13:25.840 --> 00:13:28.720]  我們要晝夜思想上帝的說話
[00:13:28.720 --> 00:13:30.920]  以致到我們能夠可以
[00:13:30.920 --> 00:13:33.120]  生命可以有福
[00:13:33.120 --> 00:13:34.120]  晝夜
[00:13:34.120 --> 00:13:35.760]  為什麼TWA很強調
[00:13:35.760 --> 00:13:37.160]  早上看聖經
[00:13:37.160 --> 00:13:38.640]  在第一節會問我
[00:13:38.640 --> 00:13:39.480]  牧師呀
[00:13:39.480 --> 00:13:41.040]  可能我晚上清醒一點
[00:13:41.040 --> 00:13:42.200]  早上沒那麼清醒
[00:13:42.200 --> 00:13:44.360]  可不可以晚上去做TWA
[00:13:44.360 --> 00:13:45.080]  當然
[00:13:45.080 --> 00:13:46.200]  我不會說不行的
[00:13:46.200 --> 00:13:47.000]  因為
[00:13:47.000 --> 00:13:47.520]  做
[00:13:47.520 --> 00:13:48.920]  怎樣都好過不做
[00:13:48.920 --> 00:13:50.920]  你肯做怎樣都好過不做
[00:13:50.920 --> 00:13:52.920]  不過為什麼是早上的原因就是
[00:13:52.920 --> 00:13:53.760]  因為有時
[00:13:53.760 --> 00:13:55.720]  你晚上回到家去做的時候
[00:13:55.720 --> 00:13:57.920]  你吃早上的晚餐的時候
[00:13:57.920 --> 00:13:58.920]  有時會覺得
[00:13:58.920 --> 00:14:00.080]  唉呀真的後悔
[00:14:00.080 --> 00:14:01.480]  早知早上讀完之後
[00:14:01.480 --> 00:14:04.040]  我就不會陷在這個試探當中
[00:14:04.040 --> 00:14:05.240]  我可以在晚上
[00:14:05.240 --> 00:14:06.320]  可以得勝
[00:14:06.320 --> 00:14:07.600]  原來晚上得勝的時候
[00:14:07.600 --> 00:14:08.520]  我就有福了
[00:14:08.520 --> 00:14:09.640]  因為有福的意思
[00:14:09.640 --> 00:14:11.000]  這個福字的意思就是
[00:14:11.000 --> 00:14:11.640]  Happy
[00:14:11.640 --> 00:14:12.800]  就是快樂
[00:14:12.800 --> 00:14:13.840]  就是說如果我那天
[00:14:13.840 --> 00:14:14.880]  因著早上
[00:14:14.880 --> 00:14:16.920]  有上帝的說話對我提醒
[00:14:16.920 --> 00:14:18.680]  當日我可能面對很多的試探
[00:14:18.680 --> 00:14:19.320]  很多的挑戰
[00:14:19.320 --> 00:14:20.240]  很多的攻擊
[00:14:20.240 --> 00:14:21.240]  而我能夠
[00:14:21.240 --> 00:14:22.640]  可以在過程當中
[00:14:22.640 --> 00:14:24.040]  因著上帝的說話
