
[00:00:00.000 --> 00:00:02.740]  上一集我們跟隨阿布拉罕的足跡
[00:05:31.880 --> 00:05:35.880]  他從南地一站一站往前走
[00:05:35.880 --> 00:05:38.880]  上到北面的伯特利
[00:05:38.880 --> 00:05:40.880]  去到伯特利和艾中間
[00:05:40.880 --> 00:05:43.880]  就是他先前去支立帳棚的地方
[00:05:43.880 --> 00:05:46.880]  亦是他竹頭一座祭壇的地方
[00:05:46.880 --> 00:05:49.880]  阿伯蘭就在那裡求告耶和華的名
[00:05:49.880 --> 00:05:51.880]  行程說完了
[00:05:51.880 --> 00:05:54.880]  這個故事說到迦南地有旱災
[00:05:54.880 --> 00:05:56.880]  阿伯蘭要逃難
[00:05:56.880 --> 00:05:57.880]  就到了埃及
[00:05:57.880 --> 00:06:00.880]  埃及的氣候地理當然非常不同
[00:06:00.880 --> 00:06:01.880]  因為有利羅河
[00:06:01.880 --> 00:06:02.880]  不是靠雨水
[00:06:02.880 --> 00:06:04.880]  所以很多時候在迦南地
[00:06:04.880 --> 00:06:06.880]  有什麼旱災的時候
[00:06:06.880 --> 00:06:08.880]  很多人都會去到埃及
[00:06:08.880 --> 00:06:10.880]  阿伯蘭也不例外
[00:06:10.880 --> 00:06:12.880]  他去到埃及的時候
[00:06:12.880 --> 00:06:13.880]  就發生了一件事
[00:06:13.880 --> 00:06:15.880]  他心裡有一個策略
[00:06:15.880 --> 00:06:18.880]  就是不如說他太太其實是妹妹
[00:06:18.880 --> 00:06:20.880]  讀這段經文的時候
[00:06:20.880 --> 00:06:23.880]  怎樣讀都覺得很費解
[00:06:23.880 --> 00:06:25.880]  因為我們自然的反應就是說
[00:06:25.880 --> 00:06:26.880]  這樣也可以
[00:06:26.880 --> 00:06:28.880]  想保平安當然很明白
[00:06:28.880 --> 00:06:30.880]  但是要保自己的命
[00:06:30.880 --> 00:06:32.880]  可以有很多方法
[00:06:32.880 --> 00:06:34.880]  可以首先不去埃及
[00:06:34.880 --> 00:06:36.880]  或者留在迦南地
[00:06:36.880 --> 00:06:38.880]  應該也死不去
[00:06:38.880 --> 00:06:40.880]  又或者就算去埃及也好
[00:06:40.880 --> 00:06:42.880]  可不可以花點錢
[00:06:42.880 --> 00:06:44.880]  給多點禮物給別人
[00:06:44.880 --> 00:06:46.880]  這樣別人就不會搞你的家
[00:06:46.880 --> 00:06:48.880]  最令人費解就是
[00:06:48.880 --> 00:06:50.880]  為什麼可以叫自己太太做妹妹
[00:06:50.880 --> 00:06:52.880]  這樣就可以過關呢
[00:06:52.880 --> 00:06:54.880]  太太當成妹妹
[00:06:54.880 --> 00:06:56.880]  其實類似的情節在創世紀出現了
[00:06:56.880 --> 00:06:58.880]  有三次這麼多
[00:06:58.880 --> 00:07:01.880]  這些情節很清楚表明
[00:07:01.880 --> 00:07:03.880]  聖經不是直接寫給我們的
[00:07:03.880 --> 00:07:07.880]  因為我們不知道他們當時的背景和文化
[00:07:07.880 --> 00:07:09.880]  經文首先去到交代
[00:07:09.880 --> 00:07:14.880]  就是說撒萊就是美貌的女人
[00:07:14.880 --> 00:07:19.880]  美貌也不一定是我們現代人心中所想的女神
[00:07:19.880 --> 00:07:22.880]  也可以是雍容華貴的意思
[00:07:22.880 --> 00:07:25.880]  撒萊當時應該大概有六十五歲
[00:07:25.880 --> 00:07:27.880]  所以就算看美貌
[00:07:27.880 --> 00:07:30.880]  我們也不一定用現代人去看美貌
[00:07:30.880 --> 00:07:32.880]  我們繼續問
[00:07:32.880 --> 00:07:35.880]  有什麼背景可以幫助我們去理解
[00:07:35.880 --> 00:07:38.880]  阿巴拉罕的行徑和策略呢
[00:07:38.880 --> 00:07:41.880]  我覺得起碼有兩方面可以提出來
[00:07:41.880 --> 00:07:43.880]  第一就是一些古代的文件
[00:07:43.880 --> 00:07:46.880]  第二就是一些現代人類學的研究
[00:07:46.880 --> 00:07:48.880]  第一方面
[00:07:48.880 --> 00:07:50.880]  有些古代的文件告訴我們
[00:07:50.880 --> 00:07:54.880]  當時的城邦或者軍王
[00:07:54.880 --> 00:07:56.880]  互相有邦交
[00:07:56.880 --> 00:07:59.880]  而那些邦交往來
[00:07:59.880 --> 00:08:03.880]  很多時候是靠著一些外交婚姻的習俗
[00:08:03.880 --> 00:08:06.880]  很多時候這些邦交結盟的方法
[00:08:06.880 --> 00:08:10.880]  就是一個國與另一個國結親
[00:08:10.880 --> 00:08:13.880]  一個王或者一個族長派一個女
[00:08:13.880 --> 00:08:17.880]  或者一個公主和另一個邦國結親
[00:08:17.880 --> 00:08:23.880]  結婚當中一定會有嫁妝禮金等等
[00:08:23.880 --> 00:08:26.880]  於是兩個王就聯盟
[00:08:26.880 --> 00:08:30.880]  舉一個例子大約在公元前1500年的時候
[00:08:30.880 --> 00:08:36.880]  巴比倫王與埃及王之間有一些外交的書信
[00:08:36.880 --> 00:08:40.880]  這些書信是一些埃及宮廷外交的書信
[00:08:40.880 --> 00:08:44.880]  就在埃及一個首都叫做阿瑪那找到的
[00:08:44.880 --> 00:08:50.880]  有很多這些泥板都是交代當時一些外交的關係
[00:08:50.880 --> 00:08:53.880]  其中一封書信就是阿瑪那泥板
[00:08:53.880 --> 00:08:56.880]  我們簡稱叫做Ea
[00:08:56.880 --> 00:08:59.880]  發言的地方就是阿瑪那這個地方
[00:08:59.880 --> 00:09:00.880]  第四封
[00:09:00.880 --> 00:09:01.880]  怎麼說呢?
[00:09:01.880 --> 00:09:04.880]  這封書信就是巴比倫王
[00:09:04.880 --> 00:09:06.880]  就是中東的另外一邊
[00:09:06.880 --> 00:09:10.880]  軍王投訴埃及王
[00:09:10.880 --> 00:09:14.880]  說埃及王不願意將公主派去給巴比倫
[00:09:14.880 --> 00:09:17.880]  巴比倫已經送了公主去結親
[00:09:17.880 --> 00:09:21.880]  但是埃及王不禮尚往來
[00:09:21.880 --> 00:09:24.880]  所以影響了兩國的交情
[00:09:24.880 --> 00:09:26.880]  這封書信說什麼呢?
[00:09:26.880 --> 00:09:27.880]  巴比倫王說
[00:09:27.880 --> 00:09:32.880]  我的兄弟還沒有埃及的公主被送過來
[00:09:32.880 --> 00:09:36.880]  總之你就給我一個美女
[00:09:36.880 --> 00:09:39.880]  就將她當成你的女兒也好
[00:09:39.880 --> 00:09:43.880]  為什麼我的兄弟遲遲都不送上一個女人
[00:09:43.880 --> 00:09:44.880]  就是一個公主呢?
[00:09:44.880 --> 00:09:46.880]  我是不是應該像你一樣
[00:09:46.880 --> 00:09:48.880]  強留公主不給你呢?
[00:09:48.880 --> 00:09:50.880]  我當然不會
[00:09:50.880 --> 00:09:52.880]  我的女兒就在我這裡
[00:09:52.880 --> 00:09:55.880]  我不會留下一個不給你的
[00:09:55.880 --> 00:10:00.880]  這裡你看到一個很有趣的外交文件
[00:10:00.880 --> 00:10:03.880]  巴比倫王投訴埃及王
[00:10:03.880 --> 00:10:07.880]  說他不遵守一些國際的條例
[00:10:07.880 --> 00:10:09.880]  一些國際法
[00:10:09.880 --> 00:10:11.880]  他有他的做法
[00:10:11.880 --> 00:10:13.880]  就是經常不派公主來
[00:10:13.880 --> 00:10:17.880]  我們知道這個信件之後的結果是什麼呢?
[00:10:17.880 --> 00:10:19.880]  就是埃及王始終都沒有派公主去
[00:10:19.880 --> 00:10:21.880]  只不過是給了一些禮物給他
[00:10:21.880 --> 00:10:24.880]  你可以看到當時的邦交
[00:10:24.880 --> 00:10:29.880]  很多時候都是靠著外交的訓人
[00:10:29.880 --> 00:10:30.880]  派過公主去
[00:10:30.880 --> 00:10:31.880]  或者派過女兒
[00:10:31.880 --> 00:10:33.880]  或者派過妹妹去
[00:10:33.880 --> 00:10:34.880]  你就明白了
[00:10:34.880 --> 00:10:39.880]  亞伯蘭為什麼會將他太太說成是他妹妹呢?
[00:10:39.880 --> 00:10:41.880]  因為太太當然不能夠結親
[00:10:41.880 --> 00:10:43.880]  只有妹妹才能夠結親
[00:10:43.880 --> 00:10:49.880]  這個第一方面是一些古代的文件能夠給我們一些背景
[00:10:49.880 --> 00:10:52.880]  第二方面是如何看到當時古代的習俗呢?
[00:10:52.880 --> 00:10:55.880]  就是一些人類學的研究
[00:10:55.880 --> 00:10:57.880]  有一個人類學研究
[00:10:57.880 --> 00:11:01.880]  是去訪問一些中東的民族
[00:11:01.880 --> 00:11:04.880]  中東傳統的一些習俗
[00:11:04.880 --> 00:11:06.880]  其中一個故事就是說
[00:11:06.880 --> 00:11:10.880]  去到伯利恆南邊的一個小村叫Arthas
[00:11:10.880 --> 00:11:12.880]  訪問了一個女人
[00:11:12.880 --> 00:11:16.880]  那個女人嫁給了一個阿拉伯人
[00:11:16.880 --> 00:11:20.880]  當時是第一次世界大戰爆發的時候
[00:11:20.880 --> 00:11:24.880]  在中東這一帶的政局非常不穩
[00:11:24.880 --> 00:11:28.880]  這個家庭就舉家離開自己的村莊
[00:11:28.880 --> 00:11:31.880]  搬到約旦河東一帶
[00:11:31.880 --> 00:11:33.880]  住在一些遊牧民族中間
[00:11:33.880 --> 00:11:37.880]  丈夫就叫這位太太
[00:11:37.880 --> 00:11:39.880]  不如你是我的妹妹
[00:11:39.880 --> 00:11:41.880]  我們以兄妹相稱
[00:11:41.880 --> 00:11:43.880]  因為不同的原因
[00:11:43.880 --> 00:11:46.880]  丈夫在遊牧民族中間生活的時候
[00:11:46.880 --> 00:11:48.880]  得罪了當地人
[00:11:48.880 --> 00:11:51.880]  當地人對這個女人這樣說
[00:11:51.880 --> 00:11:52.880]  警告她
[00:11:52.880 --> 00:11:55.880]  如果這個男人是妳的丈夫的話
[00:11:55.880 --> 00:11:57.880]  我們早就將他殺死
[00:11:57.880 --> 00:12:00.880]  因為他是不懂世情
[00:12:00.880 --> 00:12:04.880]  這個女人也聽到當地的族長彼此商量的時候
[00:12:04.880 --> 00:12:08.880]  就說因為這個男人是她的哥哥
[00:12:08.880 --> 00:12:10.880]  所以我們就放過他
[00:12:10.880 --> 00:12:13.880]  如果他是她的丈夫的話
[00:12:13.880 --> 00:12:15.880]  我們早就將他殺死
[00:12:15.880 --> 00:12:17.880]  但是人類學者想明白
[00:12:17.880 --> 00:12:19.880]  這些古代的習俗
[00:12:19.880 --> 00:12:22.880]  原來在阿拉伯的社會中
[00:12:22.880 --> 00:12:24.880]  在傳統的文化中
[00:12:24.880 --> 00:12:29.880]  一個女人的兄弟比她的丈夫更加重要
[00:12:29.880 --> 00:12:31.880]  為什麼呢?
[00:12:31.880 --> 00:12:35.880]  因為在這些傳統的遊牧民族文化中
[00:12:35.880 --> 00:12:36.880]  丈夫死了
[00:12:36.880 --> 00:12:38.880]  女人可以找到另一個
[00:12:38.880 --> 00:12:41.880]  但是親生的兄弟
[00:12:41.880 --> 00:12:43.880]  是天賜的恩典
[00:12:43.880 --> 00:12:45.880]  是不能夠取締的
[00:12:45.880 --> 00:12:47.880]  就是brother是irreplaceable的
[00:12:47.880 --> 00:12:49.880]  死了就不會再有
[00:12:49.880 --> 00:12:51.880]  因為這種觀念
[00:12:51.880 --> 00:12:53.880]  世世代代在遊牧民族
[00:12:53.880 --> 00:12:56.880]  或者傳統的中東文化
[00:12:56.880 --> 00:12:58.880]  都會保存著
[00:12:58.880 --> 00:13:01.880]  或者保護著一個人的兄弟
[00:13:01.880 --> 00:13:03.880]  如果有這些背景的時候
[00:13:03.880 --> 00:13:05.880]  我們就可以了解
[00:13:05.880 --> 00:13:07.880]  阿巴罕為什麼到了埃及的時候
[00:13:07.880 --> 00:13:09.880]  他怕死
[00:13:09.880 --> 00:13:11.880]  他立刻就想到這個策略
[00:13:11.880 --> 00:13:13.880]  無論如何
[00:13:13.880 --> 00:13:15.880]  這個故事的交代
[00:13:15.880 --> 00:13:17.880]  就是危難來到了
[00:13:17.880 --> 00:13:20.880]  饑荒有打擊來到的時候
[00:13:20.880 --> 00:13:22.880]  到底怎麼去自處呢?
[00:13:22.880 --> 00:13:25.880]  看到阿巴罕怎麼去應對
[00:13:25.880 --> 00:13:28.880]  留意阿巴罕自己在言談之間
[00:13:28.880 --> 00:13:32.880]  他顯露出自己心裡面的動機是什麼
[00:13:32.880 --> 00:13:34.880]  十二章第十一節
[00:13:34.880 --> 00:13:35.880]  快要到埃及的時候
[00:13:35.880 --> 00:13:38.880]  阿巴罕對他的妻子撒萊說
[00:13:38.880 --> 00:13:39.880]  漢諾
[00:13:39.880 --> 00:13:41.880]  我知道你是美貌的女人
[00:13:41.880 --> 00:13:42.880]  埃及人看見你的時候
[00:13:42.880 --> 00:13:43.880]  必定會說
[00:13:43.880 --> 00:13:45.880]  這是他的妻子
[00:13:45.880 --> 00:13:48.880]  他們就會殺我
[00:13:48.880 --> 00:13:51.880]  並叫你活著
[00:13:51.880 --> 00:13:53.880]  請你說你是我的妹妹
[00:13:53.880 --> 00:13:55.880]  使我因為你的緣故
[00:13:55.880 --> 00:13:57.880]  可以平安無事
[00:13:57.880 --> 00:13:58.880]  我的性命
[00:13:58.880 --> 00:14:01.880]  也可以因你的緣故得以保存
[00:14:01.880 --> 00:14:04.880]  聖經的敘事手法我們要留意
[00:14:04.880 --> 00:14:08.880]  很多時候會說到人物有直接的對話
[00:14:08.880 --> 00:14:11.880]  你留意一下這裡的記載
[00:14:11.880 --> 00:14:17.880]  就是聖經第一次記載阿巴罕直接說話
[00:14:17.880 --> 00:14:19.880]  好像一套電影主角
[00:14:19.880 --> 00:14:22.880]  第一次開聲有對白的時候
[00:14:22.880 --> 00:14:25.880]  希伯來的故事很多時候就是靠著這個對白
[00:14:25.880 --> 00:14:30.880]  去透露出那個人物的動機和心態
[00:14:30.880 --> 00:14:34.880]  你看到這裡所強調的就是他自己
[00:14:34.880 --> 00:14:35.880]  一種自私
[00:14:35.880 --> 00:14:37.880]  一種自我的想法
[00:14:37.880 --> 00:14:40.880]  無論如何是一種軟弱脆弱的時候
[00:14:40.880 --> 00:14:42.880]  你再看法路的回答
[00:14:42.880 --> 00:14:44.880]  十二章第十八至十九節
[00:14:44.880 --> 00:14:47.880]  於是法路就叫了阿巴罕來
[00:14:47.880 --> 00:14:48.880]  對他說
[00:14:48.880 --> 00:14:50.880]  你對我做了什麼
[00:14:50.880 --> 00:14:53.880]  為什麼不早早告訴我她是你的妻子
[00:14:53.880 --> 00:14:56.880]  為什麼你說她是你的妹妹
[00:14:56.880 --> 00:14:58.880]  以致我娶了她做妻子
[00:14:58.880 --> 00:15:00.880]  現在就有難臨頭了
[00:15:00.880 --> 00:15:02.880]  現在你的妻子在這裡
[00:15:02.880 --> 00:15:04.880]  帶她走
[00:15:04.880 --> 00:15:06.880]  阿巴罕有什麼回應
[00:15:06.880 --> 00:15:09.880]  這裡就是沉默無言
[00:15:09.880 --> 00:15:10.880]  所以無論怎麼說
[00:15:10.880 --> 00:15:12.880]  都是阿巴罕軟弱
[00:15:12.880 --> 00:15:15.880]  阿巴罕錯在先
[00:15:15.880 --> 00:15:17.880]  創世紀十二至五十章
[00:15:17.880 --> 00:15:20.880]  在族長的故事裡面
[00:15:20.880 --> 00:15:22.880]  最獨特的一個地方就是這樣
[00:15:22.880 --> 00:15:26.880]  就是當去到記載以前
[00:15:26.880 --> 00:15:28.880]  以色列民族
[00:15:28.880 --> 00:15:30.880]  以色列國的長老
[00:15:30.880 --> 00:15:31.880]  他的始祖
[00:15:31.880 --> 00:15:33.880]  他的元老歷史的時候
[00:15:33.880 --> 00:15:34.880]  你會發現
[00:15:34.880 --> 00:15:37.880]  不只是說他光輝的地方
[00:15:37.880 --> 00:15:41.880]  而是切切實實地說他的缺點
[00:15:41.880 --> 00:15:43.880]  他所做錯的事
[00:15:43.880 --> 00:15:47.880]  這一段太太當為妹妹的故事
[00:15:47.880 --> 00:15:49.880]  在創世紀的族長故事裡面
[00:15:49.880 --> 00:15:51.880]  出現了三次
[00:15:51.880 --> 00:15:53.880]  第一次這個情節發生
[00:15:53.880 --> 00:15:56.880]  就是十二章第十節至二十節
[00:15:56.880 --> 00:15:59.880]  就是阿巴罕落到埃及的時候
[00:15:59.880 --> 00:16:02.880]  然後第二次記載一個這樣的情節
[00:16:02.880 --> 00:16:03.880]  就是二十章
[00:16:03.880 --> 00:16:05.880]  就是阿巴罕沒有落埃及
[00:16:05.880 --> 00:16:07.880]  這次好像好一點
[00:16:07.880 --> 00:16:08.880]  去了基拉爾
[00:16:08.880 --> 00:16:12.880]  就是迦南地南地其中一個城邦
[00:16:12.880 --> 00:16:14.880]  第三次就是講到以撒
[00:16:14.880 --> 00:16:17.880]  他同樣發生的地方也是在基拉爾
[00:16:17.880 --> 00:16:19.880]  這次可能更加好
[00:16:19.880 --> 00:16:22.880]  因為他是順命留在迦南地
[00:16:22.880 --> 00:16:24.880]  二十六章一至三節
[00:16:24.880 --> 00:16:26.880]  有一個這樣的交代
[00:16:26.880 --> 00:16:29.880]  就是從前阿巴罕曾經有過一次饑荒
[00:16:29.880 --> 00:16:31.880]  那地又有饑荒
[00:16:31.880 --> 00:16:34.880]  以撒到了基拉爾那裡
[00:16:34.880 --> 00:16:37.880]  到了菲利士人阿比米勒王那裡
[00:16:37.880 --> 00:16:40.880]  耶和華向以撒顯現
[00:16:40.880 --> 00:16:42.880]  他說你不要下到埃及
[00:16:42.880 --> 00:16:44.880]  要住在我所指示你的地方
[00:16:44.880 --> 00:16:45.880]  你所寄居的地方
[00:16:45.880 --> 00:16:48.880]  我必定與你同在等等的說話
[00:16:48.880 --> 00:16:50.880]  我們看到三個故事
[00:16:50.880 --> 00:16:53.880]  都是記載著以色列國的國父
[00:16:53.880 --> 00:16:55.880]  阿巴罕以撒
[00:16:55.880 --> 00:16:57.880]  這些應該是最威水的人
[00:16:57.880 --> 00:17:00.880]  誰知道講出他們有血有肉
[00:17:00.880 --> 00:17:02.880]  會有脆弱的時候
[00:17:02.880 --> 00:17:06.880]  這個就是聖經最獨特的地方
[00:17:06.880 --> 00:17:09.880]  你試試看一看一些國家
[00:17:09.880 --> 00:17:11.880]  無論是古代還是現代
[00:17:11.880 --> 00:17:13.880]  這些國家官方的歷史
[00:17:13.880 --> 00:17:15.880]  一定是有讚無歎的
[00:17:15.880 --> 00:17:17.880]  以免傷害國情
[00:17:17.880 --> 00:17:19.880]  不單止是這樣
[00:17:19.880 --> 00:17:21.880]  這些開國功臣
[00:17:21.880 --> 00:17:24.880]  很多時候在歷史著作和記載裡
[00:17:24.880 --> 00:17:27.880]  都是一些非凡的人物
[00:17:27.880 --> 00:17:29.880]  未必一定會去到神級
[00:17:29.880 --> 00:17:32.880]  但都是與我們平常人不同
[00:17:32.880 --> 00:17:34.880]  是一種英雄的人物
[00:17:34.880 --> 00:17:37.880]  並且很多時候將他們偶像化
[00:17:37.880 --> 00:17:42.880]  國家的元首、總統、社會的領袖、元老
[00:17:42.880 --> 00:17:44.880]  甚至很多時候我們目者
[00:17:44.880 --> 00:17:46.880]  我們很容易將他們偶像化
[00:17:46.880 --> 00:17:49.880]  放在一個非凡的層面上
[00:17:49.880 --> 00:17:52.880]  結果這些領袖倒下的時候
[00:17:52.880 --> 00:17:54.880]  我們就不知道怎麼辦
[00:17:54.880 --> 00:17:57.880]  可能連本身我們對神的信仰都會受挫
[00:17:57.880 --> 00:17:59.880]  或者我們生命的方向
[00:17:59.880 --> 00:18:01.880]  追求的方向都會搞錯
[00:18:01.880 --> 00:18:04.880]  甚至我們可能會怪責上帝
[00:18:04.880 --> 00:18:07.880]  聖經是有這個獨特的地方
[00:18:07.880 --> 00:18:10.880]  記載這些國父
[00:18:10.880 --> 00:18:14.880]  所謂以色列神的子民的族長
[00:18:14.880 --> 00:18:16.880]  是很真真實實地去記錄
[00:18:16.880 --> 00:18:20.880]  不是說元老有多厲害
