
[00:00:00.000 --> 00:00:01.820]  25週年紀念
[00:03:14.380 --> 00:03:16.380]  讓教會的增長更加好呢?
[00:03:16.380 --> 00:03:18.380]  有人曾經勸過我們
[00:03:18.380 --> 00:03:19.380]  牧師
[00:03:19.380 --> 00:03:21.380]  你也知道
[00:03:21.380 --> 00:03:23.380]  經常有人打電話來問
[00:03:23.380 --> 00:03:24.380]  誰講道啊
[00:03:24.380 --> 00:03:26.380]  接下來這個星期
[00:03:26.380 --> 00:03:29.380]  你可不可以每個星期都講呢?
[00:03:29.380 --> 00:03:32.380]  我哪有那麼多白口啊
[00:03:32.380 --> 00:03:34.380]  我哪能去那麼多地方啊?
[00:03:34.380 --> 00:03:37.380]  我分開四段我也去不到
[00:03:37.380 --> 00:03:39.380]  他們說閉路電視
[00:03:39.380 --> 00:03:41.380]  現在這麼簡單
[00:03:41.380 --> 00:03:43.380]  每個不同的地方
[00:03:43.380 --> 00:03:44.380]  甚至一層樓
[00:03:44.380 --> 00:03:45.380]  你就安一個閉路電視
[00:03:45.380 --> 00:03:49.380]  好像今天你們看的片頭的序曲一樣
[00:03:49.380 --> 00:03:50.380]  一看
[00:03:50.380 --> 00:03:51.380]  人人都看到了
[00:03:51.380 --> 00:03:57.380]  有很多教會走這個方向
[00:03:57.380 --> 00:04:02.380]  但我也去過幾間大的教會
[00:04:02.380 --> 00:04:06.380]  Dallas First Baptist Church
[00:04:06.380 --> 00:04:08.380]  Crystal Cathedral
[00:04:08.380 --> 00:04:12.380]  洛省的華人播道會
[00:04:12.380 --> 00:04:15.380]  和另一方面詳細研究過Rick Warren
[00:04:15.380 --> 00:04:18.380]  華安教會
[00:04:18.380 --> 00:04:20.380]  我看完之後
[00:04:20.380 --> 00:04:24.380]  心裡有一個很深的感觸
[00:04:24.380 --> 00:04:25.380]  這個感觸就是
[00:04:25.380 --> 00:04:26.380]  神一路一路
[00:04:26.380 --> 00:04:28.380]  透過一間教會一間教會
[00:04:28.380 --> 00:04:29.380]  顯露出來的一些東西
[00:04:29.380 --> 00:04:33.380]  讓我看到一個現象
[00:04:33.380 --> 00:04:36.380]  Chriswell在退休的時候
[00:04:36.380 --> 00:04:39.380]  找不到一個人接受
[00:04:39.380 --> 00:04:41.380]  結果後來找到主任牧師
[00:04:41.380 --> 00:04:45.380]  三個月就被解雇了
[00:04:45.380 --> 00:04:47.380]  再找另一個主任牧師
[00:04:47.380 --> 00:04:49.380]  半年的時間
[00:04:49.380 --> 00:04:50.380]  做不下去
[00:04:50.380 --> 00:04:54.380]  又離開了
[00:04:54.380 --> 00:04:57.380]  Crystal Cathedral
[00:04:57.380 --> 00:05:00.380]  在那個主任牧師退下來
[00:05:00.380 --> 00:05:02.380]  讓兒子上去
[00:05:02.380 --> 00:05:04.380]  在那裡講之後
[00:05:04.380 --> 00:05:07.380]  人數駕降
[00:05:07.380 --> 00:05:08.380]  因為這樣的緣故
[00:05:08.380 --> 00:05:14.380]  他們沒有辦法給銀行貸款
[00:05:14.380 --> 00:05:21.380]  所以在兩年多前宣告破產
[00:05:21.380 --> 00:05:25.380]  而令人擔心和憂心傷心的
[00:05:25.380 --> 00:05:29.380]  竟然有一個天主教會
[00:05:29.380 --> 00:05:33.380]  去買了這個地方
[00:05:33.380 --> 00:05:37.380]  暫時租給他們用
[00:05:37.380 --> 00:05:39.380]  我一直在看的時間
[00:05:39.380 --> 00:05:40.380]  心裡想
[00:05:40.380 --> 00:05:42.380]  到底神心意中
[00:05:42.380 --> 00:05:45.380]  祂要我們的教會是一個怎樣的教會呢?
[00:05:45.380 --> 00:05:47.380]  我很清楚看到
[00:05:47.380 --> 00:05:48.380]  一個健康的教會
[00:05:48.380 --> 00:05:54.380]  是遠比教會的人數的增長更加重要
[00:05:54.380 --> 00:05:55.380]  因為這樣
[00:05:55.380 --> 00:05:57.380]  今天很想和大家來看看
[00:05:57.380 --> 00:06:01.380]  教會的守略和教會的攻略
[00:06:01.380 --> 00:06:03.380]  到底教會應該怎樣守
[00:06:03.380 --> 00:06:05.380]  教會要怎樣攻呢?
[00:06:05.380 --> 00:06:10.380]  首先看一段經文
[00:06:10.380 --> 00:06:13.380]  《斯語能傳》一章第八戰
[00:06:13.380 --> 00:06:14.380]  讓我們看得見
[00:06:14.380 --> 00:06:16.380]  耶穌基督臨升天前
[00:06:16.380 --> 00:06:20.380]  給教會的大使命
[00:06:20.380 --> 00:06:21.380]  二十五週年
[00:06:21.380 --> 00:06:26.380]  我們慶祝都不需要用靈星
[00:06:26.380 --> 00:06:29.380]  用神的話都夠了
[00:06:29.380 --> 00:06:30.380]  我們一起讀一讀
[00:06:30.380 --> 00:06:32.380]  《斯語能傳》一章第八戰
[00:06:32.380 --> 00:06:35.380]  但聖靈降臨在你們身上
[00:06:35.380 --> 00:06:37.380]  你們就必得著能力
[00:06:37.380 --> 00:06:39.380]  並要在耶路撒冷
[00:06:39.380 --> 00:06:42.380]  猶太全地和撒瑪利亞
[00:06:42.380 --> 00:06:45.380]  直到地極作我的見證
[00:06:45.380 --> 00:06:47.380]  然後我們看一看
[00:06:47.380 --> 00:06:49.380]  到底早期教會
[00:06:49.380 --> 00:06:53.380]  如何去應用耶穌基督的大使命
[00:06:53.380 --> 00:06:55.380]  聖靈降臨在你們身上的時候
[00:06:55.380 --> 00:06:58.380]  你們就一定得著能力
[00:06:58.380 --> 00:07:02.380]  並要並不是有先後次序
[00:07:02.380 --> 00:07:04.380]  是你去到哪個地方
[00:07:04.380 --> 00:07:06.380]  你就在那個地方
[00:07:06.380 --> 00:07:09.380]  成為神的一個見證人
[00:07:09.380 --> 00:07:11.380]  是同時在耶路撒冷也好
[00:07:11.380 --> 00:07:12.380]  猶太全地也好
[00:07:12.380 --> 00:07:13.380]  撒瑪利亞也好
[00:07:13.380 --> 00:07:15.380]  地極也好
[00:07:15.380 --> 00:07:18.380]  來做耶穌基督的見證
[00:07:18.380 --> 00:07:19.380]  我們看到在這個地方
[00:07:19.380 --> 00:07:21.380]  是全民皆將
[00:07:21.380 --> 00:07:24.380]  全民皆兵的一個意義
[00:07:24.380 --> 00:07:27.380]  另一方面是依靠聖靈來行事
[00:07:27.380 --> 00:07:29.380]  首先我們看一看
[00:07:29.380 --> 00:07:31.380]  去到《聖誕傳》第二章
[00:07:31.380 --> 00:07:34.380]  40到47節
[00:07:34.380 --> 00:07:37.380]  這一段聖經告訴我們
[00:07:37.380 --> 00:07:40.380]  到底他們如何去應用神的話
[00:07:40.380 --> 00:07:44.380]  來讓教會建立得更加健康
[00:07:44.380 --> 00:07:45.380]  我們一起看一看
[00:07:45.380 --> 00:07:50.380]  《聖誕傳》二章42
[00:07:50.380 --> 00:07:52.380]  大家找到的時候
[00:07:52.380 --> 00:07:55.380]  一起讀這一段聖經
[00:07:55.380 --> 00:07:59.380]  「都恆心遵守仕途的教法」
[00:07:59.380 --> 00:08:01.380]  在這一段聖經裡面
[00:08:01.380 --> 00:08:03.380]  是用了很多的話來作為見證
[00:08:03.380 --> 00:08:04.380]  渲染他們
[00:08:04.380 --> 00:08:07.380]  你們當救自己脫離這個彎曲的世代
[00:08:07.380 --> 00:08:10.380]  於是領受祂的話的人就受了洗
[00:08:10.380 --> 00:08:11.380]  那一天
[00:08:11.380 --> 00:08:15.380]  門徒就添了三千人
[00:08:15.380 --> 00:08:19.380]  我們從來沒試過一次的水禮三千人
[00:08:19.380 --> 00:08:21.380]  但早期的教會
[00:08:21.380 --> 00:08:24.380]  他們一次的水禮是三千人
[00:08:24.380 --> 00:08:26.380]  多不多啊?
[00:08:26.380 --> 00:08:27.380]  浸得手軟
[00:08:27.380 --> 00:08:29.380]  告訴大家
[00:08:29.380 --> 00:08:30.380]  百多人都手軟
[00:08:30.380 --> 00:08:31.380]  還說三千人
[00:08:31.380 --> 00:08:33.380]  當然十二個
[00:08:33.380 --> 00:08:35.380]  每人都三百
[00:08:35.380 --> 00:08:36.380]  所以我們可以看得見
[00:08:36.380 --> 00:08:38.380]  早期教會的增長
[00:08:38.380 --> 00:08:41.380]  是無法想象的快
[00:08:41.380 --> 00:08:42.380]  我們在這個地方
[00:08:42.380 --> 00:08:44.380]  可以看得見一件事
[00:08:44.380 --> 00:08:47.380]  是什麼令他們繼續不斷增長
[00:08:47.380 --> 00:08:50.380]  又健康地成長呢?
[00:08:50.380 --> 00:08:52.380]  第一個關鍵
[00:08:52.380 --> 00:08:54.380]  第一個因素
[00:08:54.380 --> 00:09:00.380]  是他們恆心遵守仕途的教訓
[00:09:00.380 --> 00:09:02.380]  我也告訴大家
[00:09:02.380 --> 00:09:04.380]  來到今天的恩福
[00:09:04.380 --> 00:09:07.380]  我們要真正建立一個合神心意的教會
[00:09:07.380 --> 00:09:11.380]  我們就必須要守住神的話
[00:09:11.380 --> 00:09:12.380]  守略
[00:09:12.380 --> 00:09:14.380]  要守住這個真理
[00:09:14.380 --> 00:09:15.380]  有些人說
[00:09:15.380 --> 00:09:19.380]  這是仕途的教訓
[00:09:19.380 --> 00:09:22.380]  並沒有說是聖經
[00:09:22.380 --> 00:09:24.380]  弟兄姊妹
[00:09:24.380 --> 00:09:25.380]  你要記得當時
[00:09:25.380 --> 00:09:27.380]  新約聖經還沒有寫成
[00:09:27.380 --> 00:09:29.380]  你可以說
[00:09:29.380 --> 00:09:31.380]  有很多東西已經寫了
[00:09:31.380 --> 00:09:34.380]  但未將它整合
[00:09:34.380 --> 00:09:36.380]  但另一方面
[00:09:36.380 --> 00:09:37.380]  你見到早期的聖經
[00:09:37.380 --> 00:09:40.380]  寫成是誰寫的?
[00:09:40.380 --> 00:09:43.380]  全部是耶穌基督的門徒
[00:09:43.380 --> 00:09:45.380]  是聖靈引導他們回到
[00:09:45.380 --> 00:09:48.380]  主對他們所說的一切話
[00:09:48.380 --> 00:09:50.380]  聖靈也啓導他們
[00:09:50.380 --> 00:09:52.380]  去明白主的話
[00:09:52.380 --> 00:09:53.380]  以至他寫的
[00:09:53.380 --> 00:09:54.380]  第三方面
[00:09:54.380 --> 00:09:56.380]  我甚至可以這麼說
[00:09:56.380 --> 00:09:58.380]  仕途的見證
[00:09:58.380 --> 00:10:03.380]  是遠比今天我們所說的更加有利
[00:10:03.380 --> 00:10:06.380]  大家知不知道為什麼?
[00:10:06.380 --> 00:10:08.380]  很簡單
[00:10:08.380 --> 00:10:10.380]  如果彼得在這裡現身說法
[00:10:10.380 --> 00:10:11.380]  他跟你說
[00:10:11.380 --> 00:10:18.380]  你們知不知道耶穌理海那時
[00:10:18.380 --> 00:10:21.380]  我的感覺如何?
[00:10:21.380 --> 00:10:22.380]  然後他就說
[00:10:22.380 --> 00:10:24.380]  當時我和耶穌
[00:10:24.380 --> 00:10:29.380]  本來主耶穌不在我的船上
[00:10:29.380 --> 00:10:31.380]  祂就留在山上
[00:10:31.380 --> 00:10:32.380]  對著五千多人
[00:10:32.380 --> 00:10:34.380]  遣散他們
[00:10:34.380 --> 00:10:36.380]  就叫我們先走
[00:10:36.380 --> 00:10:37.380]  我們走了
[00:10:37.380 --> 00:10:40.380]  怎料船在風浪上
[00:10:40.380 --> 00:10:41.380]  擋來擋去
[00:10:41.380 --> 00:10:42.380]  很難
[00:10:42.380 --> 00:10:43.380]  很辛苦
[00:10:43.380 --> 00:10:45.380]  擋了很久
[00:10:45.380 --> 00:10:49.380]  才去了三英里多
[00:10:49.380 --> 00:10:51.380]  突然之間
[00:10:51.380 --> 00:10:53.380]  在大風大浪的時候
[00:10:53.380 --> 00:10:57.380]  有個人在水面上走來走去
[00:10:57.380 --> 00:11:00.380]  嚇得我臉都青了
[00:11:00.380 --> 00:11:01.380]  整艘船上
[00:11:01.380 --> 00:11:03.380]  每個人都差一點
[00:11:03.380 --> 00:11:05.380]  要找地方躲
[00:11:05.380 --> 00:11:07.380]  但是沒有地方躲
[00:11:07.380 --> 00:11:11.380]  然後我就在那裡問
[00:11:11.380 --> 00:11:14.380]  這是不是鬼怪?
[00:11:14.380 --> 00:11:15.380]  什麼鬼怪?
[00:11:15.380 --> 00:11:16.380]  在那裡祈禱的時候
[00:11:16.380 --> 00:11:17.380]  突然間有人說
[00:11:17.380 --> 00:11:18.380]  是我啊
[00:11:18.380 --> 00:11:19.380]  你怕什麼?
[00:11:19.380 --> 00:11:20.380]  我們才見到
[00:11:20.380 --> 00:11:22.380]  是主啊
[00:11:22.380 --> 00:11:23.380]  我想問問大家
[00:11:23.380 --> 00:11:25.380]  這些一手見證人
[00:11:25.380 --> 00:11:27.380]  說這些見證
[00:11:27.380 --> 00:11:29.380]  有沒有力量?
[00:11:29.380 --> 00:11:32.380]  舉手有多少人認為有力量?
[00:11:32.380 --> 00:11:33.380]  有多少人認為
[00:11:33.380 --> 00:11:35.380]  這些一手人說的見證
[00:11:35.380 --> 00:11:37.380]  比蘇穆斯說的聖經更加有力量?
[00:11:37.380 --> 00:11:39.380]  舉手
[00:11:39.380 --> 00:11:41.380]  所有人都知道
[00:11:41.380 --> 00:11:42.380]  對不對?
[00:11:42.380 --> 00:11:44.380]  沒理由聽你三手的見證
[00:11:44.380 --> 00:11:45.380]  二手的見證
[00:11:45.380 --> 00:11:47.380]  你每次說
[00:11:47.380 --> 00:11:50.380]  一定是一手的見證最有力量
[00:11:50.380 --> 00:11:51.380]  所以
[00:11:51.380 --> 00:11:54.380]  為什麼當時那些人
[00:11:54.380 --> 00:11:56.380]  那麼震撼?
[00:11:56.380 --> 00:11:58.380]  因為很簡單
[00:11:58.380 --> 00:12:02.380]  因為這些全部是目擊證人
[00:12:02.380 --> 00:12:06.380]  很多人曾經去過五餅魚的神跡
[00:12:06.380 --> 00:12:09.380]  很多人都知道耶穌先將他們遣散
[00:12:09.380 --> 00:12:10.380]  然後叫他們走
[00:12:10.380 --> 00:12:12.380]  很多人走在岸邊的時候
[00:12:12.380 --> 00:12:15.380]  都知道那些風浪很大
[00:12:15.380 --> 00:12:18.380]  但是看來看去都不知道那艘船去了哪裡
[00:12:18.380 --> 00:12:20.380]  很多人都知道耶穌在岸邊
[00:12:20.380 --> 00:12:22.380]  但那艘船已經去到那裡
[00:12:22.380 --> 00:12:24.380]  那麼耶穌怎麼去呢?
[00:12:24.380 --> 00:12:26.380]  任何人都知道
[00:12:26.380 --> 00:12:27.380]  如果在岸上走
[00:12:27.380 --> 00:12:29.380]  他們一定會見到祂
[00:12:29.380 --> 00:12:31.380]  而這十二個門徒
[00:12:31.380 --> 00:12:34.380]  他們竟然在那裡說見證
[00:12:34.380 --> 00:12:35.380]  他們說
[00:12:35.380 --> 00:12:39.380]  耶穌在海上走到他們那裡
[00:12:39.380 --> 00:12:41.380]  然後彼得還在那裡說
[00:12:41.380 --> 00:12:44.380]  我看到這麼過癮
[00:12:44.380 --> 00:12:46.380]  在海上都可以
[00:12:46.380 --> 00:12:47.380]  試試吧
[00:12:47.380 --> 00:12:48.380]  然後就說
[00:12:48.380 --> 00:12:49.380]  主啊
[00:12:49.380 --> 00:12:50.380]  我也來行不行?
[00:12:50.380 --> 00:12:51.380]  來吧
[00:12:51.380 --> 00:12:52.380]  耶穌說來啊
[00:12:52.380 --> 00:12:54.380]  那你去不去啊?
[00:12:54.380 --> 00:12:55.380]  彼得說
[00:12:55.380 --> 00:12:56.380]  當然去啊
[00:12:56.380 --> 00:12:57.380]  因為他也去啊
[00:12:57.380 --> 00:12:59.380]  出千里就下去吧
[00:12:59.380 --> 00:13:01.380]  一下去很爽啊
[00:13:01.380 --> 00:13:02.380]  怎料走兩步
[00:13:02.380 --> 00:13:04.380]  一個大浪打過來就害怕了
[00:13:04.380 --> 00:13:05.380]  你害不害怕?
[00:13:05.380 --> 00:13:06.380]  有浪打過來
[00:13:06.380 --> 00:13:07.380]  有多害怕?
[00:13:07.380 --> 00:13:08.380]  舉手
[00:13:08.380 --> 00:13:09.380]  所有人都害怕啊
[00:13:09.380 --> 00:13:11.380]  沒理由不害怕的
[00:13:11.380 --> 00:13:12.380]  一害怕的時候
[00:13:12.380 --> 00:13:13.380]  哇
[00:13:13.380 --> 00:13:14.380]  就沈了
[00:13:14.380 --> 00:13:15.380]  哎呀
[00:13:15.380 --> 00:13:16.380]  主啊救我啊
[00:13:16.380 --> 00:13:17.380]  這樣
[00:13:17.380 --> 00:13:19.380]  耶穌就跟著命令他
[00:13:19.380 --> 00:13:23.380]  為什麼你的信心還是這麼小啊?
[00:13:23.380 --> 00:13:26.380]  一手的見證
[00:13:26.380 --> 00:13:27.380]  多麼有力
[00:13:27.380 --> 00:13:28.380]  所以很多人就是這樣
[00:13:28.380 --> 00:13:30.380]  理論上
[00:13:30.380 --> 00:13:32.380]  我也都告訴大家
[00:13:32.380 --> 00:13:34.380]  就是因為這群一手見證的人
[00:13:34.380 --> 00:13:37.380]  他們將這些見證一一寫下來
[00:13:37.380 --> 00:13:39.380]  是聖靈引導著他們寫下來的
[00:13:39.380 --> 00:13:42.380]  以致當時的教會的增長
[00:13:42.380 --> 00:13:46.380]  是沒辦法能夠想象中快得這麼快
[00:13:46.380 --> 00:13:48.380]  守住實的話
[00:13:48.380 --> 00:13:49.380]  來到今天
[00:13:49.380 --> 00:13:51.380]  我們雖然不是一個目擊證人
[00:13:51.380 --> 00:13:53.380]  但我們要將這些目擊證人
[00:13:53.380 --> 00:13:54.380]  他們寫的東西
[00:13:54.380 --> 00:13:56.380]  按著他們的原則
[00:13:56.380 --> 00:13:57.380]  原味
[00:13:57.380 --> 00:13:59.380]  解釋出來
[00:13:59.380 --> 00:14:01.380]  雖然沒那麼厲害
[00:14:01.380 --> 00:14:05.380]  但起碼你不要將他扭曲
[00:14:05.380 --> 00:14:07.380]  你不要說你自己的東西
[00:14:07.380 --> 00:14:08.380]  你就是說他說的東西
[00:14:08.380 --> 00:14:09.380]  這個就是神的
[00:14:09.380 --> 00:14:11.380]  要我們的命令
[00:14:11.380 --> 00:14:12.380]  接著第二樣東西
[00:14:12.380 --> 00:14:14.380]  我們必須要守住第二樣東西
[00:14:14.380 --> 00:14:17.380]  同心合意的精神
[00:14:17.380 --> 00:14:19.380]  所以你沒說到
[00:14:19.380 --> 00:14:20.380]  在哪裡看到呢?
[00:14:20.380 --> 00:14:23.380]  四天二戰
[00:14:23.380 --> 00:14:28.380]  都恆心遵守仕途的教訓
[00:14:28.380 --> 00:14:29.380]  彼此交接
[00:14:29.380 --> 00:14:30.380]  抹餅、祈禱
[00:14:30.380 --> 00:14:31.380]  然後接著
[00:14:31.380 --> 00:14:32.380]  還有一樣東西
[00:14:32.380 --> 00:14:34.380]  我們一起來讀一讀
[00:14:34.380 --> 00:14:36.380]  46節一起讀
[00:14:36.380 --> 00:14:39.380]  他們天天同心合意的
[00:14:39.380 --> 00:14:41.380]  行節在殿里
[00:14:41.380 --> 00:14:43.380]  且在家中抹餅
[00:14:43.380 --> 00:14:47.380]  全著歡喜誠實的心用法
[00:14:47.380 --> 00:14:49.380]  在這段聖經裡面
[00:14:49.380 --> 00:14:52.380]  他們是天天同心合意
[00:14:52.380 --> 00:14:55.380]  行節在殿里
[00:14:55.380 --> 00:14:57.380]  且在家中抹餅
[00:14:57.380 --> 00:15:01.380]  全著歡喜誠實的心用法
[00:15:01.380 --> 00:15:02.380]  讓大家看到
[00:15:02.380 --> 00:15:06.380]  到底是什麼令他們可以同心合意呢?
[00:15:06.380 --> 00:15:08.380]  很簡單
[00:15:08.380 --> 00:15:09.380]  因為一方面
[00:15:09.380 --> 00:15:12.380]  他們恆心遵守仕途的教訓
[00:15:12.380 --> 00:15:13.380]  信服
[00:15:13.380 --> 00:15:14.380]  謙卑
[00:15:14.380 --> 00:15:16.380]  不是我是老闆
[00:15:16.380 --> 00:15:18.380]  是神是老闆
[00:15:18.380 --> 00:15:21.380]  彼得、約翰、雅各
[00:15:21.380 --> 00:15:22.380]  所有的仕途
[00:15:22.380 --> 00:15:23.380]  他們的焦點
[00:15:23.380 --> 00:15:25.380]  神才是老闆
[00:15:25.380 --> 00:15:26.380]  主才是老闆
[00:15:26.380 --> 00:15:28.380]  不是我是老闆
[00:15:28.380 --> 00:15:29.380]  因為這樣的緣故
[00:15:29.380 --> 00:15:33.380]  每個人是以基督的心為神
[00:15:33.380 --> 00:15:34.380]  第二
[00:15:34.380 --> 00:15:37.380]  當他們恆心遵守仕途的教訓
[00:15:37.380 --> 00:15:38.380]  在他們的應用上
[00:15:38.380 --> 00:15:41.380]  是天天同心合意
[00:15:41.380 --> 00:15:44.380]  行節在殿里
[00:15:44.380 --> 00:15:46.380]  我告訴大家
[00:15:46.380 --> 00:15:47.380]  恩福
[00:15:47.380 --> 00:15:50.380]  為什麼我們過去遇到這麼多低谷呢?
[00:15:50.380 --> 00:15:52.380]  是因為我們做得不夠
[00:15:52.380 --> 00:15:56.380]  同心合意是有虧欠的
[00:15:56.380 --> 00:15:59.380]  以至有時候人的心意就跑了出來
[00:15:59.380 --> 00:16:01.380]  我說這樣才正
[00:16:01.380 --> 00:16:02.380]  我說這樣才正
[00:16:02.380 --> 00:16:05.380]  相對的東西不用爭
[00:16:05.380 --> 00:16:09.380]  所以政治的東西不是絕對的東西
[00:16:09.380 --> 00:16:11.380]  不需要爭
[00:16:11.380 --> 00:16:13.380]  你可以講你的
[00:16:13.380 --> 00:16:14.380]  我可以講我的
[00:16:14.380 --> 00:16:15.380]  他可以講他的
[00:16:15.380 --> 00:16:16.380]  不要緊的
[00:16:16.380 --> 00:16:18.380]  因為這些不是絕對的東西
[00:16:18.380 --> 00:16:20.380]  但是絕對的東西
[00:16:20.380 --> 00:16:26.380]  我們要絕對不可以放走它
[00:16:26.380 --> 00:16:27.380]  要執著
[00:16:27.380 --> 00:16:28.380]  站到硬
[00:16:28.380 --> 00:16:31.380]  這個就是我們的意思
[00:16:31.380 --> 00:16:34.380]  凡是和絕對的真理有關的
[00:16:34.380 --> 00:16:36.380]  我們要站硬
[00:16:36.380 --> 00:16:39.380]  這是我們今天要做的
[00:16:39.380 --> 00:16:40.380]  然後呢
[00:16:40.380 --> 00:16:42.380]  他們在家中抹餅傳著
[00:16:42.380 --> 00:16:44.380]  歡喜誠實的心用法
