
[00:00:00.000 --> 00:00:03.580]  感謝神和大家一起分享訊息
[00:02:45.080 --> 00:02:49.080]  可以歸納為五大條
[00:02:49.080 --> 00:02:51.080]  第一
[00:02:51.080 --> 00:02:54.080]  他們都相信這個世界上有一位神
[00:02:54.080 --> 00:02:57.080]  是這個神創造了世界
[00:02:57.080 --> 00:03:00.080]  而且這個神會看顧世人的
[00:03:00.080 --> 00:03:02.080]  是不是都挺好的
[00:03:02.080 --> 00:03:04.080]  第二
[00:03:04.080 --> 00:03:05.080]  這個神
[00:03:05.080 --> 00:03:07.080]  他是要人做好人的
[00:03:07.080 --> 00:03:09.080]  要nice
[00:03:09.080 --> 00:03:11.080]  就是要好人士
[00:03:11.080 --> 00:03:14.080]  要彼此公平對待
[00:03:14.080 --> 00:03:18.080]  怎麼樣呢
[00:03:18.080 --> 00:03:22.080]  這是聖經和其他宗教所教導的一樣
[00:03:22.080 --> 00:03:24.080]  所以留意
[00:03:24.080 --> 00:03:25.080]  不只是聖經
[00:03:25.080 --> 00:03:30.080]  聖經和其他宗教的教導都是一樣的
[00:03:30.080 --> 00:03:33.080]  第三
[00:03:33.080 --> 00:03:37.080]  人生主要的目標就是要快樂
[00:03:37.080 --> 00:03:39.080]  be happy
[00:03:39.080 --> 00:03:41.080]  要覺得自己好
[00:03:41.080 --> 00:03:43.080]  feel yourself good
[00:03:48.080 --> 00:03:49.080]  第四
[00:03:49.080 --> 00:03:52.080]  這個神是不需要特別去理會
[00:03:52.080 --> 00:03:54.080]  或者干涉我們人的生活的
[00:03:54.080 --> 00:03:57.080]  只是在除非
[00:03:57.080 --> 00:03:59.080]  我們人向祂祈求幫助的時候
[00:03:59.080 --> 00:04:01.080]  祂就要出手幫助了
[00:04:01.080 --> 00:04:06.080]  第五
[00:04:06.080 --> 00:04:09.080]  好人死後上天堂
[00:04:09.080 --> 00:04:11.080]  大家都是這樣
[00:04:11.080 --> 00:04:12.080]  不過
[00:04:12.080 --> 00:04:14.080]  大家都想想什麼叫好人
[00:04:14.080 --> 00:04:17.080]  當然這個是另外的題目
[00:04:19.080 --> 00:04:20.080]  他們不會提
[00:04:20.080 --> 00:04:21.080]  那壞人又怎樣呢
[00:04:21.080 --> 00:04:25.080]  好了
[00:04:25.080 --> 00:04:29.080]  學者就總括這五條的信念
[00:04:29.080 --> 00:04:31.080]  就稱它做
[00:04:31.080 --> 00:04:34.080]  道德治療性的自然神論
[00:04:34.080 --> 00:04:37.080]  為了方便我再講下去
[00:04:37.080 --> 00:04:38.080]  所以我就這樣說
[00:04:38.080 --> 00:04:39.080]  這一種的自然神論
[00:04:39.080 --> 00:04:41.080]  或者就這樣叫自然神論
[00:04:41.080 --> 00:04:43.080]  大家知道我在講這件事
[00:04:46.080 --> 00:04:48.080]  我們的子弟都可能是
[00:04:48.080 --> 00:04:50.080]  這一種的自然神論裏面的信徒
[00:04:50.080 --> 00:04:53.080]  或者再講坦白一點
[00:04:53.080 --> 00:04:55.080]  很可能我們
[00:04:55.080 --> 00:04:57.080]  我們有一部份人
[00:04:57.080 --> 00:05:00.080]  都是這一種自然神論裏面的信徒
[00:05:00.080 --> 00:05:08.080]  這一種的自然神論裏面
[00:05:08.080 --> 00:05:10.080]  就是這一種的自然神論
[00:05:10.080 --> 00:05:11.080]  有什麼問題呢
[00:05:13.080 --> 00:05:17.080]  如果我們是不計較
[00:05:17.080 --> 00:05:19.080]  是不是有永生的呢
[00:05:19.080 --> 00:05:22.080]  這一種自然神論是沒有問題的
[00:05:22.080 --> 00:05:25.080]  但是如果我們是追求
[00:05:25.080 --> 00:05:27.080]  要有永生的呢
[00:05:27.080 --> 00:05:29.080]  這個自然神論就有問題了
[00:05:29.080 --> 00:05:31.080]  因為它給不到我們永生
[00:05:31.080 --> 00:05:33.080]  因為它所講的不是
[00:05:33.080 --> 00:05:37.080]  恩信稱義是可以得到永生那件事
[00:05:37.080 --> 00:05:39.080]  它只是去強調
[00:05:39.080 --> 00:05:41.080]  是要尋求快樂
[00:05:43.080 --> 00:05:45.080]  它不是去講
[00:05:45.080 --> 00:05:47.080]  好像聖經那樣教導說
[00:05:47.080 --> 00:05:48.080]  要認罪悔改
[00:05:48.080 --> 00:05:50.080]  要接受耶穌基督做救主
[00:05:50.080 --> 00:05:52.080]  要按聖經的教訓生活
[00:05:52.080 --> 00:05:54.080]  這樣才可以得到永生
[00:05:54.080 --> 00:05:58.080]  自然神論它強調的就是
[00:05:58.080 --> 00:06:00.080]  你要覺得自己好就夠了
[00:06:00.080 --> 00:06:06.080]  以前我們在英文來講
[00:06:06.080 --> 00:06:07.080]  文案
[00:06:07.080 --> 00:06:08.080]  How are you
[00:06:08.080 --> 00:06:09.080]  就是你好嗎
[00:06:09.080 --> 00:06:10.080]  我們通常可以回答
[00:06:11.080 --> 00:06:13.080]  是什麼
[00:06:13.080 --> 00:06:14.080]  先生教我們
[00:06:14.080 --> 00:06:16.080]  I'm very well, thank you
[00:06:16.080 --> 00:06:17.080]  就是說
[00:06:17.080 --> 00:06:19.080]  你可以說Very well
[00:06:19.080 --> 00:06:20.080]  你翻譯做好好
[00:06:20.080 --> 00:06:22.080]  或者說其實不是
[00:06:22.080 --> 00:06:23.080]  其實是安好
[00:06:23.080 --> 00:06:24.080]  平平安安
[00:06:24.080 --> 00:06:25.080]  多謝
[00:06:25.080 --> 00:06:27.080]  應該是這樣翻譯
[00:06:27.080 --> 00:06:29.080]  但是現在你發覺是怎樣回答
[00:06:29.080 --> 00:06:33.080]  I'm good
[00:06:33.080 --> 00:06:34.080]  是不是
[00:06:34.080 --> 00:06:35.080]  現在改了
[00:06:35.080 --> 00:06:36.080]  我們小時候教
[00:06:36.080 --> 00:06:37.080]  先生教
[00:06:37.080 --> 00:06:38.080]  I'm very well, thank you
[00:06:38.080 --> 00:06:39.080]  現在說不是
[00:06:39.080 --> 00:06:40.080]  I'm good
[00:06:40.080 --> 00:06:41.080]  And you
[00:06:41.080 --> 00:06:42.080]  不是
[00:06:42.080 --> 00:06:43.080]  I'm good
[00:06:43.080 --> 00:06:44.080]  是不是
[00:06:44.080 --> 00:06:45.080]  明白嗎
[00:06:45.080 --> 00:06:46.080]  其實是不自覺地
[00:06:46.080 --> 00:06:47.080]  我們的文化
[00:06:47.080 --> 00:06:49.080]  或者我們的信念背後
[00:06:49.080 --> 00:06:50.080]  已經改變了
[00:06:50.080 --> 00:06:52.080]  從Well變Good
[00:06:52.080 --> 00:06:53.080]  I feel good
[00:06:53.080 --> 00:06:54.080]  是不是
[00:06:54.080 --> 00:07:03.080]  不過在另外一個
[00:07:03.080 --> 00:07:04.080]  就是另一方面來想
[00:07:04.080 --> 00:07:05.080]  咦
[00:07:05.080 --> 00:07:06.080]  我們基督徒
[00:07:06.080 --> 00:07:07.080]  因信以清義
[00:07:07.080 --> 00:07:09.080]  罪已經得赦免
[00:07:09.080 --> 00:07:11.080]  又得到永生
[00:07:11.080 --> 00:07:12.080]  應該
[00:07:12.080 --> 00:07:13.080]  大可以
[00:07:13.080 --> 00:07:14.080]  放心
[00:07:14.080 --> 00:07:15.080]  大聲說
[00:07:15.080 --> 00:07:16.080]  I'm good
[00:07:16.080 --> 00:07:19.080]  是對的
[00:07:19.080 --> 00:07:25.080]  這種自然神論
[00:07:25.080 --> 00:07:26.080]  所說的話
[00:07:26.080 --> 00:07:27.080]  其實
[00:07:27.080 --> 00:07:29.080]  樣樣都不是差的
[00:07:29.080 --> 00:07:31.080]  不過只是單單
[00:07:31.080 --> 00:07:33.080]  缺少了
[00:07:33.080 --> 00:07:35.080]  重生得救的真理
[00:07:35.080 --> 00:07:36.080]  在裡面
[00:07:36.080 --> 00:07:38.080]  就是說
[00:07:38.080 --> 00:07:39.080]  樣樣都好
[00:07:39.080 --> 00:07:40.080]  唯獨
[00:07:40.080 --> 00:07:41.080]  缺少了
[00:07:41.080 --> 00:07:43.080]  得救的真理
[00:07:43.080 --> 00:07:46.080]  所以
[00:07:46.080 --> 00:07:50.080]  無論什麼類別的自然神論都好
[00:07:50.080 --> 00:07:53.080]  其實它不是耶穌基督的信仰
[00:07:53.080 --> 00:07:55.080]  大家要很清楚這一點
[00:07:55.080 --> 00:07:58.080]  就算它用基督教的名稱都好
[00:07:58.080 --> 00:08:00.080]  如果它是走
[00:08:00.080 --> 00:08:02.080]  自然神論的理念
[00:08:02.080 --> 00:08:04.080]  其實那些不是真正
[00:08:04.080 --> 00:08:06.080]  耶穌基督的信仰
[00:08:08.080 --> 00:08:09.080]  所以
[00:08:09.080 --> 00:08:10.080]  如果我們
[00:08:10.080 --> 00:08:11.080]  或者我們的子弟
[00:08:11.080 --> 00:08:13.080]  他是在這個行列裡面的
[00:08:13.080 --> 00:08:15.080]  其實他們是
[00:08:15.080 --> 00:08:17.080]  不是基督徒
[00:08:17.080 --> 00:08:19.080]  我們要很小心分辨
[00:08:19.080 --> 00:08:25.080]  在2000年前
[00:08:25.080 --> 00:08:28.080]  在使徒保羅仍然在世的時代
[00:08:28.080 --> 00:08:30.080]  哥羅西教會
[00:08:30.080 --> 00:08:32.080]  他們也正正是面對
[00:08:32.080 --> 00:08:34.080]  在教會裡面
[00:08:34.080 --> 00:08:35.080]  是面對
[00:08:35.080 --> 00:08:37.080]  教會裡面有很多
[00:08:37.080 --> 00:08:41.080]  或者混合了很多的異端邪說
[00:08:41.080 --> 00:08:43.080]  和各種的哲學、理學
[00:08:43.080 --> 00:08:47.080]  甚至是
[00:08:47.080 --> 00:08:49.080]  異教
[00:08:49.080 --> 00:08:52.080]  是異教的思想充斥在裡面
[00:08:52.080 --> 00:08:55.080]  什麼都有了
[00:08:55.080 --> 00:08:58.080]  但是就是缺少了重新得救的真理
[00:08:58.080 --> 00:09:01.080]  他們在這方面認識是較為弱
[00:09:01.080 --> 00:09:02.080]  很膚淺
[00:09:02.080 --> 00:09:05.080]  樣樣都知道
[00:09:05.080 --> 00:09:07.080]  唯有不清楚
[00:09:07.080 --> 00:09:09.080]  知道怎樣才算真正的
[00:09:09.080 --> 00:09:13.080]  所以保羅就寫信去教導他們
[00:09:13.080 --> 00:09:15.080]  去認識有關神
[00:09:15.080 --> 00:09:19.080]  有關耶穌基督和救恩的真理
[00:09:19.080 --> 00:09:22.080]  讓他們不會那麼容易被迷惑
[00:09:22.080 --> 00:09:24.080]  不會那麼容易走錯路
[00:09:24.080 --> 00:09:25.080]  迷失了
[00:09:25.080 --> 00:09:28.080]  失去了救恩所帶來的福氣
[00:09:28.080 --> 00:09:30.080]  或者應有的果效
[00:09:32.080 --> 00:09:35.080]  這個就是保羅寫哥羅西書的目標
[00:09:35.080 --> 00:09:37.080]  好了
[00:09:37.080 --> 00:09:40.080]  為什麼我又要和大家去講哥羅西書呢?
[00:09:40.080 --> 00:09:44.080]  相信大家聽完那個MTD
[00:09:44.080 --> 00:09:46.080]  就是那個
[00:09:46.080 --> 00:09:53.080]  Moralistic Therapeutic Deism
[00:09:53.080 --> 00:09:55.080]  我自己都咬了舌
[00:09:55.080 --> 00:09:59.080]  聽完那種自然神論
[00:09:59.080 --> 00:10:01.080]  你發覺其實
[00:10:01.080 --> 00:10:03.080]  哥羅西所面對的問題
[00:10:03.080 --> 00:10:05.080]  和我們今天教會要面對的問題
[00:10:05.080 --> 00:10:07.080]  是很相似的
[00:10:07.080 --> 00:10:12.080]  所以我們值得去看看哥羅西書
[00:10:12.080 --> 00:10:14.080]  或者我們自己沒有問題都好
[00:10:14.080 --> 00:10:15.080]  但是我們都要學
[00:10:15.080 --> 00:10:19.080]  學了之後怎樣可以互相提醒
[00:10:19.080 --> 00:10:21.080]  亦都可以教導下一代
[00:10:21.080 --> 00:10:27.080]  記得我們記住
[00:10:27.080 --> 00:10:30.080]  其實福音的真理是什麼呢?
[00:10:30.080 --> 00:10:33.080]  福音和救恩的真理
[00:10:33.080 --> 00:10:35.080]  都是焦點
[00:10:35.080 --> 00:10:37.080]  集中在耶穌基督身上
[00:10:37.080 --> 00:10:38.080]  不是其他東西
[00:10:38.080 --> 00:10:41.080]  是耶穌基督和祂所做的事
[00:10:41.080 --> 00:10:43.080]  不是其他東西
[00:10:43.080 --> 00:10:45.080]  不是我們所做的事
[00:10:45.080 --> 00:10:48.080]  我們看
[00:10:48.080 --> 00:10:51.080]  看哥羅西書一章一節
[00:10:51.080 --> 00:10:56.080]  第一節是這樣
[00:10:56.080 --> 00:11:00.080]  奉神旨意作耶穌基督使徒的保羅
[00:11:00.080 --> 00:11:02.080]  跳去看第二節
[00:11:02.080 --> 00:11:10.080]  第三節
[00:11:10.080 --> 00:11:23.080]  我連續很快地讀了四節
[00:11:23.080 --> 00:11:24.080]  還是抽一些來讀
[00:11:24.080 --> 00:11:26.080]  相信大家都會看到
[00:11:26.080 --> 00:11:28.080]  或者你不知道看不看到
[00:11:28.080 --> 00:11:30.080]  我想強調的重點在哪裡
[00:11:30.080 --> 00:11:34.080]  頭這四節的聖經
[00:11:34.080 --> 00:11:38.080]  每一節裏面都重覆提到一個人的名字
[00:11:38.080 --> 00:11:39.080]  是誰?
[00:11:39.080 --> 00:11:42.080]  是很特別的
[00:11:42.080 --> 00:11:43.080]  很相襯
[00:11:43.080 --> 00:11:47.080]  為什麼不斷重覆提耶穌基督的名字呢?
[00:11:52.080 --> 00:11:54.080]  是因為當時
[00:11:54.080 --> 00:11:57.080]  哥羅西教會正面對其中一個異端
[00:11:57.080 --> 00:11:58.080]  就是那些人
[00:11:58.080 --> 00:12:03.080]  去貶低耶穌基督的超越地位和重要性
[00:12:03.080 --> 00:12:05.080]  他們說其他東西
[00:12:05.080 --> 00:12:09.080]  他們不想把耶穌基督放得這麼高
[00:12:09.080 --> 00:12:13.080]  保羅一開口就說
[00:12:13.080 --> 00:12:15.080]  連續四句說話裏面
[00:12:15.080 --> 00:12:18.080]  都是提到耶穌基督
[00:12:22.080 --> 00:12:24.080]  很多學者亦都將
[00:12:24.080 --> 00:12:28.080]  哥羅西書作為基督論的一個
[00:12:28.080 --> 00:12:31.080]  很重要的資料根據的一本書
[00:12:31.080 --> 00:12:35.080]  哥羅西書是強調基督論
[00:12:35.080 --> 00:12:38.080]  一切以基督為首
[00:12:38.080 --> 00:12:40.080]  以基督為中心
[00:12:40.080 --> 00:12:48.080]  這幾節聖經其實亦都很能夠提醒我們
[00:12:48.080 --> 00:12:51.080]  幫助我們去反省
[00:12:52.080 --> 00:12:54.080]  我們看看第一節裏所說的
[00:12:54.080 --> 00:12:56.080]  提到耶穌基督的使徒
[00:12:56.080 --> 00:12:58.080]  那我們呢?
[00:12:58.080 --> 00:13:00.080]  我們是誰的門徒?
[00:13:00.080 --> 00:13:03.080]  我們是耶穌基督的門徒
[00:13:03.080 --> 00:13:05.080]  很簡單
[00:13:05.080 --> 00:13:07.080]  不過當我們
[00:13:07.080 --> 00:13:11.080]  去自稱我們是耶穌基督的門徒的時候
[00:13:11.080 --> 00:13:13.080]  我們是覺得
[00:13:13.080 --> 00:13:14.080]  很有壓力
[00:13:14.080 --> 00:13:16.080]  我們通常都不敢這樣說
[00:13:16.080 --> 00:13:17.080]  我們是基督徒
[00:13:17.080 --> 00:13:18.080]  我們是信徒
[00:13:18.080 --> 00:13:19.080]  但我都需要這樣說
[00:13:19.080 --> 00:13:21.080]  我們是耶穌基督的門徒
[00:13:22.080 --> 00:13:24.080]  當我們說自己是門徒的時候
[00:13:24.080 --> 00:13:27.080]  我們是否很有壓力呢?
[00:13:27.080 --> 00:13:31.080]  還是我們覺得很有榮耀
[00:13:31.080 --> 00:13:33.080]  很有自豪感呢?
[00:13:33.080 --> 00:13:37.080]  這是很值得我們去思想的
[00:13:37.080 --> 00:13:43.080]  第二節裏提到說
[00:13:43.080 --> 00:13:45.080]  在基督裏面的中心
[00:13:45.080 --> 00:13:46.080]  是甚麼意思呢?
[00:13:46.080 --> 00:13:48.080]  這是說服事
[00:13:48.080 --> 00:13:50.080]  是說侍奉
[00:13:51.080 --> 00:13:54.080]  投入教會和侍奉是為了甚麼呢?
[00:13:54.080 --> 00:13:57.080]  聖經告訴我們
[00:13:57.080 --> 00:13:59.080]  是為了對耶穌
[00:13:59.080 --> 00:14:02.080]  表示對耶穌基督的忠心
[00:14:02.080 --> 00:14:05.080]  不是其他私人的目的
[00:14:05.080 --> 00:14:08.080]  目的是表達我們對主的忠心
[00:14:08.080 --> 00:14:11.080]  我們是祂的僕人
[00:14:11.080 --> 00:14:13.080]  我們是服侍祂
[00:14:13.080 --> 00:14:14.080]  是應該的
[00:14:14.080 --> 00:14:16.080]  是必須的
[00:14:16.080 --> 00:14:19.080]  第三節裏提到
[00:14:19.080 --> 00:14:22.080]  是主耶穌基督的父
[00:14:22.080 --> 00:14:24.080]  感謝神
[00:14:24.080 --> 00:14:26.080]  感謝這位父
[00:14:26.080 --> 00:14:29.080]  這是耶穌基督和父的關係
[00:14:29.080 --> 00:14:30.080]  這是甚麼意思呢?
[00:14:30.080 --> 00:14:32.080]  我們也是
[00:14:32.080 --> 00:14:34.080]  提醒我們來去敬拜神
[00:14:34.080 --> 00:14:35.080]  來去感謝神
[00:14:35.080 --> 00:14:37.080]  這是表達甚麼呢?
[00:14:37.080 --> 00:14:39.080]  是表達我們和耶穌基督
[00:14:39.080 --> 00:14:41.080]  和父神的關係
[00:14:41.080 --> 00:14:44.080]  合一的關係
[00:14:44.080 --> 00:14:47.080]  在《讓福音》耶穌提及過
[00:14:47.080 --> 00:14:49.080]  父在我內,我在父內
[00:14:49.080 --> 00:14:51.080]  然後我在他們之內
[00:14:51.080 --> 00:14:53.080]  使他們合而為一
[00:14:53.080 --> 00:14:55.080]  和我們一起合而為一
[00:14:55.080 --> 00:14:57.080]  當我們來敬拜神
[00:14:57.080 --> 00:14:58.080]  來感謝神
[00:14:58.080 --> 00:15:01.080]  我們便去表達這個關係
[00:15:01.080 --> 00:15:03.080]  是一個很親密的關係
[00:15:03.080 --> 00:15:09.080]  在第四節裏提到
[00:15:09.080 --> 00:15:12.080]  在耶穌基督裏面的忠心
[00:15:12.080 --> 00:15:14.080]  那個信心
[00:15:14.080 --> 00:15:16.080]  說到信心
[00:15:16.080 --> 00:15:20.080]  我們的信心是建基在甚麼那裏?
[00:15:20.080 --> 00:15:22.080]  經文告訴我們
[00:15:22.080 --> 00:15:24.080]  我們的信心是建基在
[00:15:24.080 --> 00:15:26.080]  耶穌基督裏面
[00:15:26.080 --> 00:15:27.080]  是甚麼意思呢?
[00:15:27.080 --> 00:15:29.080]  就是說我們在耶穌那裏
[00:15:29.080 --> 00:15:32.080]  已經能夠重生得救
[00:15:32.080 --> 00:15:34.080]  所以我們有信心
[00:15:34.080 --> 00:15:38.080]  我們有信心
[00:15:38.080 --> 00:15:40.080]  不是因為
[00:15:40.080 --> 00:15:42.080]  我們很多時候會誤會
[00:15:42.080 --> 00:15:43.080]  我們有信心
[00:15:43.080 --> 00:15:45.080]  不是因為我們信了耶穌
[00:15:45.080 --> 00:15:47.080]  就賜了給我們有健康
[00:15:47.080 --> 00:15:48.080]  有金錢
[00:15:48.080 --> 00:15:49.080]  有成就
[00:15:49.080 --> 00:15:51.080]  有順境的生活
[00:15:51.080 --> 00:15:53.080]  生活有保障
[00:15:53.080 --> 00:15:54.080]  所以我們有信心
[00:15:54.080 --> 00:15:55.080]  不是
[00:15:55.080 --> 00:15:59.080]  是因為我們已經在耶穌基督裏面
[00:15:59.080 --> 00:16:01.080]  在耶穌的救恩裏面
[00:16:01.080 --> 00:16:03.080]  所以我們有信心
[00:16:03.080 --> 00:16:07.080]  我們可以想想
[00:16:07.080 --> 00:16:10.080]  這四句聖經提醒我們
[00:16:10.080 --> 00:16:13.080]  我們是否這樣來信耶穌呢?
[00:16:15.080 --> 00:16:19.080]  就是以耶穌為中心的信仰
[00:16:19.080 --> 00:16:21.080]  我們是否這樣來信耶穌呢?
[00:16:21.080 --> 00:16:23.080]  這個值得我們去想
[00:16:23.080 --> 00:16:26.080]  第五節
[00:16:26.080 --> 00:16:31.080]  是為那給你們存在天上的盼望
[00:16:31.080 --> 00:16:33.080]  這盼望就是你們從前
[00:16:33.080 --> 00:16:36.080]  在福音真理的道上所聽見的
[00:16:36.080 --> 00:16:40.080]  當時
[00:16:40.080 --> 00:16:42.080]  在哥羅西教會裏面
[00:16:42.080 --> 00:16:43.080]  有假教師
[00:16:43.080 --> 00:16:48.080]  假師傅教導一些歪理而端
[00:16:48.080 --> 00:16:50.080]  他們教人家
[00:16:50.080 --> 00:16:53.080]  遲些的章節會提到
[00:16:53.080 --> 00:16:56.080]  他們教人家要守各種禮儀
[00:16:56.080 --> 00:16:58.080]  要有各種禁制
[00:16:58.080 --> 00:17:03.080]  要苦待己身
[00:17:03.080 --> 00:17:07.080]  還要透過天使的引領幫助
[00:17:07.080 --> 00:17:09.080]  然後才可以去到神那裏
[00:17:09.080 --> 00:17:12.080]  然後才可以得到永生的盼望
[00:17:12.080 --> 00:17:18.080]  這些全部就是當時在那裏發生的異端
[00:17:18.080 --> 00:17:20.080]  所以保羅要說
[00:17:20.080 --> 00:17:24.080]  我們的盼望在哪裏呢?
[00:17:24.080 --> 00:17:26.080]  我們的盼望是當我們信耶穌的時候
[00:17:26.080 --> 00:17:30.080]  神已經幫我們將這個盼望放在天上
[00:17:30.080 --> 00:17:32.080]  已經有天上的盼望
[00:17:32.080 --> 00:17:34.080]  是神為我們安排
[00:17:34.080 --> 00:17:35.080]  神為我們預備
[00:17:35.080 --> 00:17:37.080]  不是靠其他東西
[00:17:37.080 --> 00:17:39.080]  不是要苦待自己
[00:17:39.080 --> 00:17:41.080]  不是要靠天使
[00:17:41.080 --> 00:17:44.080]  是神親自已經為我們預備
[00:17:44.080 --> 00:17:47.080]  所以我們要清楚
[00:17:47.080 --> 00:17:50.080]  不要被人騙
[00:17:50.080 --> 00:17:53.080]  我們跳去看第七節
[00:17:53.080 --> 00:17:54.080]  第七節
[00:17:54.080 --> 00:17:57.080]  正如你們從我們所親愛的
[00:17:57.080 --> 00:18:00.080]  一同作僕人的以巴忽所學的
[00:18:00.080 --> 00:18:04.080]  他為我們作了基督中心的執事
[00:18:04.080 --> 00:18:07.080]  這節的聖經
[00:18:07.080 --> 00:18:13.080]  是點出了保羅和哥羅西教會的關係
[00:18:13.080 --> 00:18:18.080]  原來保羅是未曾去過哥羅西的
[00:18:18.080 --> 00:18:20.080]  沒有在那裏傳過福音
[00:18:20.080 --> 00:18:24.080]  哥羅西教會也不是他建立的
[00:18:24.080 --> 00:18:26.080]  這樣
[00:18:26.080 --> 00:18:29.080]  保羅為甚麼可以有這個權柄
[00:18:29.080 --> 00:18:34.080]  和有這個膽量寫信去教訓哥羅西教會的人呢?
[00:18:34.080 --> 00:18:37.080]  不是寫信去教訓別人
[00:18:37.080 --> 00:18:39.080]  而是不聽別人的說話
[00:18:39.080 --> 00:18:41.080]  很容易吧?
[00:18:41.080 --> 00:18:47.080]  原來保羅有一個學生
[00:18:47.080 --> 00:18:49.080]  叫做以巴忽
[00:18:49.080 --> 00:18:53.080]  是這個學生以巴忽
[00:18:53.080 --> 00:18:57.080]  將福音帶回到哥羅西一帶
[00:18:57.080 --> 00:18:59.080]  他是他的家鄉
[00:18:59.080 --> 00:19:02.080]  並且在哥羅西成立了教會
[00:19:05.080 --> 00:19:07.080]  教會裏面的信徒
[00:19:07.080 --> 00:19:11.080]  根據以巴忽回報給保羅知道
[00:19:11.080 --> 00:19:13.080]  稍後的經文有提到
[00:19:13.080 --> 00:19:15.080]  哥羅西教會的信徒
[00:19:15.080 --> 00:19:21.080]  他們非常能夠表達到彼此相愛的教導
[00:19:21.080 --> 00:19:24.080]  他們對彼此很有愛心
[00:19:24.080 --> 00:19:29.080]  但是對真理的認識非常弱
[00:19:29.080 --> 00:19:33.080]  他們很容易受到各種異端邪說誘惑
[00:19:33.080 --> 00:19:35.080]  偏離了真道
[00:19:35.080 --> 00:19:39.080]  因此以巴忽向他的屬靈導師
[00:19:39.080 --> 00:19:42.080]  向保羅匯報和請教
[00:19:42.080 --> 00:19:46.080]  保羅是以巴忽的屬靈導師
[00:19:46.080 --> 00:19:51.080]  亦間接成為哥羅西教會的屬靈導師
