
[00:00:00.000 --> 00:00:03.900]  我哋幾個月前已經講咗我哋喺下半年所宣講嘅訊息
[00:06:40.280 --> 00:06:42.280]  就好似一個皇帝要來臨嘅時候
[00:06:42.280 --> 00:06:47.280]  前面有一個先驅者要宣告皇帝來臨
[00:06:47.280 --> 00:06:50.280]  所以施贈約翰係一個悔改嘅洗禮
[00:06:50.280 --> 00:06:53.280]  要預備人嘅心去接受呢位嘅尼塞亞出現
[00:06:53.280 --> 00:06:59.280]  但係縱使呢種預備人嘅心仍然按照自己嘅思維
[00:06:59.280 --> 00:07:03.280]  自己嘅理解去接受呢位耶穌
[00:07:03.280 --> 00:07:06.280]  今日好多信徒都係按照自己嘅理解
[00:07:06.280 --> 00:07:08.280]  自己嘅思維去聽到
[00:07:08.280 --> 00:07:11.280]  按照自己嘅理解同思維去讀聖經
[00:07:11.280 --> 00:07:14.280]  所以無論你點樣聽到,點樣讀聖經
[00:07:14.280 --> 00:07:18.280]  佢嘅心都係自己同自己詮釋
[00:07:18.280 --> 00:07:20.280]  當時猶太人都係咁樣
[00:07:20.280 --> 00:07:21.280]  佢哋期盼嘅天國係點樣
[00:07:21.280 --> 00:07:25.280]  佢哋期盼嘅天國就係尼塞亞帶住千軍萬馬
[00:07:25.280 --> 00:07:30.280]  嚟到猶太地推翻當時羅馬政權
[00:07:30.280 --> 00:07:37.280]  建立一個嘅強勢嘅以色列國帶嚟永久嘅和平
[00:07:37.280 --> 00:07:39.280]  弟子們
[00:07:39.280 --> 00:07:42.280]  當耶穌講天國近了嘅時候
[00:07:42.280 --> 00:07:44.280]  人就只係聽到天國近了
[00:07:44.280 --> 00:07:48.280]  但係聽唔到你們當悔改
[00:07:48.280 --> 00:07:50.280]  因為悔改對佢哋嚟講係無意義嘅
[00:07:50.280 --> 00:07:55.280]  佢哋只係歡迎一個能夠帶領佢哋整個國家
[00:07:55.280 --> 00:07:59.280]  邁向永恆國度嘅那位尼塞亞
[00:07:59.280 --> 00:08:00.280]  所以你開始明白
[00:08:00.280 --> 00:08:04.280]  耶穌係最後一個禮拜進入耶路撒冷嘅時候
[00:08:04.280 --> 00:08:07.280]  民眾喺度話和撒拿和撒拿嘅時候
[00:08:07.280 --> 00:08:09.280]  佢哋期盼嘅那位尼塞亞
[00:08:09.280 --> 00:08:11.280]  就係能夠進入咗耶路撒冷
[00:08:11.280 --> 00:08:15.280]  喺聖殿裏面宣佈要推翻當時羅馬政府
[00:08:15.280 --> 00:08:18.280]  推翻當時嘅任何政制暴君
[00:08:18.280 --> 00:08:20.280]  帶嚟永遠嘅和平
[00:08:20.280 --> 00:08:21.280]  誰不知
[00:08:21.280 --> 00:08:24.280]  因為耶穌佢係一個禮拜之後
[00:08:24.280 --> 00:08:26.280]  係被釘十字架
[00:08:26.280 --> 00:08:28.280]  唔係佢哋所期盼嘅
[00:08:28.280 --> 00:08:34.280]  耶穌喺馬達方第五章到第七節就教導有關天國嘅事情
[00:08:34.280 --> 00:08:36.280]  而第六章三十三節強調
[00:08:36.280 --> 00:08:39.280]  你哋要先求佢嘅國同埋佢嘅義
[00:08:39.280 --> 00:08:41.280]  呢一切嘅東西都要加給你哋
[00:08:41.280 --> 00:08:42.280]  同尼加拉底講醒
[00:08:42.280 --> 00:08:46.280]  你要先求神嘅國同埋神嘅義
[00:08:46.280 --> 00:08:48.280]  直至到耶穌被拉被審
[00:08:48.280 --> 00:08:50.280]  被拉多審判嘅時候
[00:08:50.280 --> 00:08:52.280]  問佢你係咪猶太人嘅王
[00:08:52.280 --> 00:08:54.280]  耶穌嘅回應就係話
[00:08:54.280 --> 00:08:56.280]  我國唔屬於呢個世界
[00:08:56.280 --> 00:08:57.280]  我國如果屬於呢個世界
[00:08:57.280 --> 00:09:00.280]  我神僕必要爭戰洗
[00:09:00.280 --> 00:09:02.280]  我不至於被交給猶太人
[00:09:02.280 --> 00:09:05.280]  只是我國唔屬於呢個世界
[00:09:05.280 --> 00:09:09.280]  教會二千年嘅裏面都面對呢一種嘅
[00:09:09.280 --> 00:09:12.280]  好大嘅張力嘅神學
[00:09:12.280 --> 00:09:16.280]  我哋既是天國子民卻仍活在地上
[00:09:16.280 --> 00:09:18.280]  我哋點樣理解整件事情呢
[00:09:18.280 --> 00:09:22.280]  二千年嘅裏面都有兩種極端嘅信徒
[00:09:22.280 --> 00:09:26.280]  到今日呢種嘅思想仍然冇變過
[00:09:26.280 --> 00:09:28.280]  第一種嘅思維就係
[00:09:28.280 --> 00:09:30.280]  我哋只屬於天國
[00:09:30.280 --> 00:09:32.280]  因為呢個國唔係屬於地上
[00:09:32.280 --> 00:09:35.280]  既然我哋嘅天國係唔屬於地上
[00:09:35.280 --> 00:09:38.280]  所以有詩歌就更加能夠和應到
[00:09:38.280 --> 00:09:42.280]  「這世界非我家」
[00:09:42.280 --> 00:09:44.280]  「這世界非我家」嘅話
[00:09:44.280 --> 00:09:46.280]  我哋就唔需要環保
[00:09:46.280 --> 00:09:48.280]  因為環保無意義嘅
[00:09:48.280 --> 00:09:50.280]  啟示錄都講呢個世界會被污染
[00:09:50.280 --> 00:09:53.280]  我哋唔需要參與呢個社會任何嘅嘢
[00:09:53.280 --> 00:09:56.280]  唔好去參選唔好去當選唔好去參政
[00:09:56.280 --> 00:10:00.280]  因為個世界嘅政權一定係腐敗
[00:10:00.280 --> 00:10:02.280]  我哋唔好做任何嘢
[00:10:02.280 --> 00:10:06.280]  甚至乎去到最極端嘅信徒
[00:10:06.280 --> 00:10:08.280]  就係去做咗苦行僧
[00:10:08.280 --> 00:10:11.280]  去修院
[00:10:11.280 --> 00:10:13.280]  退隱喺度
[00:10:13.280 --> 00:10:14.280]  祈禱
[00:10:14.280 --> 00:10:15.280]  讀聖經
[00:10:15.280 --> 00:10:17.280]  乜都唔做
[00:10:17.280 --> 00:10:19.280]  佢認為呢個世界無得救
[00:10:19.280 --> 00:10:21.280]  我唔好畀呢個世界污染
[00:10:21.280 --> 00:10:23.280]  所以我要退到一個地方
[00:10:23.280 --> 00:10:24.280]  唔再受污染
[00:10:24.280 --> 00:10:27.280]  我全日只係讀經喺度祈禱
[00:10:27.280 --> 00:10:31.280]  今日嘅苦行僧仍然用咗不同形式
[00:10:31.280 --> 00:10:33.280]  喺今日嘅教會出現
[00:10:33.280 --> 00:10:35.280]  你同一啲信徒講
[00:10:35.280 --> 00:10:38.280]  想去派單張佢唔會去
[00:10:38.280 --> 00:10:40.280]  想去關心下啲獨居老人佢唔會做
[00:10:40.280 --> 00:10:42.280]  佢覺得呢啲係多餘
[00:10:42.280 --> 00:10:43.280]  你叫佢做嘅意思係
[00:10:43.280 --> 00:10:45.280]  多餘嘅多餘嘅世界玩完㗎啦
[00:10:45.280 --> 00:10:46.280]  耶穌會嚟嘅
[00:10:46.280 --> 00:10:48.280]  我哋今日關注應該係天國
[00:10:48.280 --> 00:10:49.280]  天國係天上面嘅
[00:10:49.280 --> 00:10:51.280]  唔屬於地上面嘅
[00:10:51.280 --> 00:10:53.280]  最極端嘅就係呢一班
[00:10:53.280 --> 00:10:55.280]  避世嘅苦行僧
[00:10:55.280 --> 00:10:56.280]  弟兄姊妹
[00:10:56.280 --> 00:10:58.280]  今日亦都有
[00:10:58.280 --> 00:10:59.280]  無論方派靈感派
[00:10:59.280 --> 00:11:02.280]  都有呢啲嘅係苦行僧嘅存在
[00:11:02.280 --> 00:11:04.280]  佢用咗唔同嘅形式表達
[00:11:04.280 --> 00:11:07.280]  化裝咗用另一種嘅形式
[00:11:07.280 --> 00:11:09.280]  匿埋喺自己屋企裏面
[00:11:09.280 --> 00:11:12.280]  係唔再參與任何教會
[00:11:12.280 --> 00:11:15.280]  甚至乎因為佢覺得教會都係好可怕
[00:11:15.280 --> 00:11:18.280]  自己屋企就係最安全
[00:11:18.280 --> 00:11:20.280]  所以甚至乎你見到美國
[00:11:20.280 --> 00:11:23.280]  而家有叫做近呢十年好流行嘅
[00:11:23.280 --> 00:11:24.280]  叫做homeschooling
[00:11:24.280 --> 00:11:26.280]  即係話唔好畀細路仔返學啦
[00:11:26.280 --> 00:11:27.280]  因為喺學校裏面
[00:11:27.280 --> 00:11:30.280]  佢一係就學壞一係就吸毒
[00:11:30.280 --> 00:11:32.280]  喺屋企好啲我哋保護住佢
[00:11:32.280 --> 00:11:38.280]  呢種係呢世界非我家嘅價值觀底下
[00:11:38.280 --> 00:11:42.280]  最具體表達出嚟嘅嘢
[00:11:42.280 --> 00:11:45.280]  呢種係一種極端
[00:11:45.280 --> 00:11:46.280]  睇下弟姐姐妹
[00:11:46.280 --> 00:11:48.280]  今日我哋要保護我哋細路仔
[00:11:48.280 --> 00:11:49.280]  甚至用homeschooling
[00:11:49.280 --> 00:11:51.280]  即係話唔好去學校啦
[00:11:51.280 --> 00:11:52.280]  留返屋企
[00:11:52.280 --> 00:11:53.280]  我哋幾個信徒家長
[00:11:53.280 --> 00:11:56.280]  教佢聖經教佢神嘅話語
[00:11:56.280 --> 00:11:58.280]  佢讀唔讀書唔重要
[00:11:58.280 --> 00:12:00.280]  耶穌都快嚟啦
[00:12:00.280 --> 00:12:03.280]  甚至你睇下有啲極端嘅教派
[00:12:03.280 --> 00:12:06.280]  可以叫弟兄姊妹賣晒所有嘅家產
[00:12:06.280 --> 00:12:07.280]  好似蘇洋期教會一樣
[00:12:07.280 --> 00:12:08.280]  我哋去買田買地
[00:12:08.280 --> 00:12:11.280]  喺度自給自足等候主再來
[00:12:11.280 --> 00:12:13.280]  呢一種嘅極端
[00:12:13.280 --> 00:12:20.280]  係一種嘅唔符合耶穌教導嘅天國觀
[00:12:20.280 --> 00:12:22.280]  有另一種極端
[00:12:22.280 --> 00:12:25.280]  就係覺得讀經祈禱
[00:12:25.280 --> 00:12:28.280]  係嘥時間
[00:12:28.280 --> 00:12:31.280]  傳福音都係嘥時間
[00:12:31.280 --> 00:12:33.280]  最重要係咩呀
[00:12:33.280 --> 00:12:36.280]  最重要就係抗爭
[00:12:36.280 --> 00:12:38.280]  推翻現政權
[00:12:38.280 --> 00:12:40.280]  打倒黑暗
[00:12:40.280 --> 00:12:45.280]  我哋要建立一個公平公義嘅社會
[00:12:45.280 --> 00:12:48.280]  係憑著我哋嘅力量
[00:12:48.280 --> 00:12:50.280]  呢一種係另一種極端
[00:12:50.280 --> 00:12:53.280]  就係佢試圖從呢個地上面
[00:12:53.280 --> 00:12:57.280]  建立咗一個公平公義嘅社會或者國家
[00:12:57.280 --> 00:13:00.280]  人類歷史裏面
[00:13:00.280 --> 00:13:04.280]  從來從來冇發生過
[00:13:04.280 --> 00:13:06.280]  我意思係話
[00:13:06.280 --> 00:13:08.280]  從來冇發生過係從來冇信徒
[00:13:08.280 --> 00:13:10.280]  因為咁嘅努力可以達至到呢件事
[00:13:10.280 --> 00:13:13.280]  極其量你能夠數嘅係嘉義文
[00:13:13.280 --> 00:13:15.280]  喺呢個宗教改革之後
[00:13:15.280 --> 00:13:17.280]  嘉義文能夠喺瑞士所建立過
[00:13:17.280 --> 00:13:21.280]  嗰個好小型嘅基督教嘅國家之外
[00:13:21.280 --> 00:13:24.280]  我哋差唔多搵唔到
[00:13:24.280 --> 00:13:25.280]  如果咁嘅時候
[00:13:25.280 --> 00:13:28.280]  究竟我哋點樣去理解耶穌所講嘅
[00:13:28.280 --> 00:13:30.280]  我哋又活在地上
[00:13:30.280 --> 00:13:32.280]  卻天國又唔屬於地上
[00:13:32.280 --> 00:13:33.280]  係發生咩事呢
[00:13:33.280 --> 00:13:34.280]  耶穌話
[00:13:34.280 --> 00:13:38.280]  我哋知道天國嘅臨在
[00:13:38.280 --> 00:13:41.280]  同彰顯其中一個好重要
[00:13:41.280 --> 00:13:42.280]  我講其中一個
[00:13:42.280 --> 00:13:44.280]  唔係完全等於係其中一個
[00:13:44.280 --> 00:13:46.280]  但係非常之重要
[00:13:46.280 --> 00:13:49.280]  係透過信徒喺地上
[00:13:49.280 --> 00:13:51.280]  彰顯出天國
[00:13:51.280 --> 00:13:52.280]  同你哋隔離底節目講一聲
[00:13:52.280 --> 00:13:57.280]  神要透過你彰顯出天國
[00:13:57.280 --> 00:13:59.280]  無人睇到天國
[00:13:59.280 --> 00:14:02.280]  當你進一間新公司裏面
[00:14:02.280 --> 00:14:04.280]  天國就喺嗰度
[00:14:04.280 --> 00:14:07.280]  係透過你嘅生命彰顯
[00:14:07.280 --> 00:14:09.280]  所以有人話
[00:14:09.280 --> 00:14:10.280]  我唔好打工啦
[00:14:10.280 --> 00:14:12.280]  我唔好喺呢個世界打份工啦
[00:14:12.280 --> 00:14:14.280]  我匿埋屋企啦
[00:14:14.280 --> 00:14:19.280]  我想講呢個係另一個課題
[00:14:19.280 --> 00:14:21.280]  點解會匿埋屋企呢
[00:14:21.280 --> 00:14:22.280]  呢種係另一種
[00:14:22.280 --> 00:14:26.280]  被世嘅苦行僧嘅一種嘅方法
[00:14:26.280 --> 00:14:28.280]  係因為我哋冇辦法面對呢個世界
[00:14:28.280 --> 00:14:30.280]  咁多權力鬥爭咁邪惡
[00:14:30.280 --> 00:14:32.280]  但係唔好忘記耶穌話
[00:14:32.280 --> 00:14:35.280]  我哋正正要進入呢個世界裏面
[00:14:35.280 --> 00:14:36.280]  做咩事
[00:14:36.280 --> 00:14:38.280]  可以如洋進入狼群一樣
[00:14:38.280 --> 00:14:41.280]  耶穌從來冇叫我哋離開呢個狼群
[00:14:41.280 --> 00:14:44.280]  而喺你屋企後花園裏面
[00:14:44.280 --> 00:14:46.280]  種苦瓜
[00:14:46.280 --> 00:14:48.280]  種瓜得瓜
[00:14:48.280 --> 00:14:51.280]  所以瓜埋啦
[00:14:51.280 --> 00:14:52.280]  反而耶穌話
[00:14:52.280 --> 00:14:54.280]  我哋喺呢個世界上面
[00:14:54.280 --> 00:14:56.280]  將顯出天國嘅能力係
[00:14:56.280 --> 00:14:58.280]  作光
[00:14:58.280 --> 00:14:59.280]  作炎
[00:14:59.280 --> 00:15:00.280]  同你教授講一聲
[00:15:00.280 --> 00:15:03.280]  你要作光作炎
[00:15:03.280 --> 00:15:05.280]  今日人點解睇唔到
[00:15:05.280 --> 00:15:07.280]  喺我身上嘅天國嘅能力
[00:15:07.280 --> 00:15:09.280]  因為好多信徒冇作光作炎
[00:15:09.280 --> 00:15:14.280]  喺度作死
[00:15:14.280 --> 00:15:17.280]  我哋嘅生命將顯唔出神嘅榮美
[00:15:17.280 --> 00:15:20.280]  呢個係一個大嘅問題
[00:15:20.280 --> 00:15:22.280]  請留意
[00:15:22.280 --> 00:15:24.280]  頭先你所講嘅兩個極端
[00:15:24.280 --> 00:15:27.280]  而家講嘅呢個第三個出路係乜嘢
[00:15:27.280 --> 00:15:30.280]  我哋要用我哋嘅生命
[00:15:30.280 --> 00:15:34.280]  將顯出天國嘅道理
[00:15:34.280 --> 00:15:36.280]  但我從來冇想過
[00:15:36.280 --> 00:15:38.280]  我哋呢種作為
[00:15:38.280 --> 00:15:41.280]  能夠令到個社會同國家
[00:15:41.280 --> 00:15:44.280]  變成一個完全公平公義
[00:15:44.280 --> 00:15:47.280]  公正嘅社會同國家
[00:15:47.280 --> 00:15:49.280]  分別喺呢度
[00:15:49.280 --> 00:15:51.280]  聽清楚我講
[00:15:51.280 --> 00:15:52.280]  分別喺呢度
[00:15:52.280 --> 00:15:54.280]  耶穌從來冇期盼過
[00:15:54.280 --> 00:15:56.280]  任何信徒
[00:15:56.280 --> 00:15:58.280]  喺地上作光作炎
[00:15:58.280 --> 00:16:02.280]  令到個社會可以去到上帝嘅要求
[00:16:02.280 --> 00:16:06.280]  係完全嘅公平公義公正嘅社會或者國家
[00:16:06.280 --> 00:16:07.280]  冇呀
[00:16:07.280 --> 00:16:09.280]  我哋要做
[00:16:09.280 --> 00:16:13.280]  但係嗰個唔係我哋嘅終極嘅目標
[00:16:13.280 --> 00:16:15.280]  點解我哋要做
[00:16:15.280 --> 00:16:17.280]  光係讓呢個世界知道
[00:16:17.280 --> 00:16:19.280]  咩叫啱 咩叫唔啱
[00:16:19.280 --> 00:16:22.280]  因為當世界冇知道咩叫啱 咩唔啱嘅時候
[00:16:22.280 --> 00:16:24.280]  就好恐怖㗎啦
[00:16:24.280 --> 00:16:25.280]  你睇吓
[00:16:25.280 --> 00:16:29.280]  如果地溝油都係繼續咁食落去嘅話
[00:16:29.280 --> 00:16:31.280]  咁就好恐怖啦
[00:16:31.280 --> 00:16:33.280]  而家即刻啲酥皮蛋撻
[00:16:33.280 --> 00:16:35.280]  我尋日中午食飯
[00:16:35.280 --> 00:16:37.280]  有間酒樓拎啲酥皮
[00:16:37.280 --> 00:16:39.280]  唔係蛋撻 菠蘿油
[00:16:39.280 --> 00:16:41.280]  菠蘿包出嚟 冇人食呀
[00:16:41.280 --> 00:16:44.280]  因為我哋知道咩叫啱 咩叫唔啱
[00:16:44.280 --> 00:16:49.280]  你夾硬攞住啲地溝油飲一次示範俾我睇
[00:16:49.280 --> 00:16:51.280]  我都係唔會食㗎啦 多餘㗎啦 係咪先
[00:16:51.280 --> 00:16:54.280]  但當呢個世界唔知咩叫啱 咩叫唔啱
[00:16:54.280 --> 00:16:56.280]  而家個世界試圖想講俾我地聽
[00:16:56.280 --> 00:16:59.280]  冇嘢叫啱 冇嘢叫唔啱
[00:16:59.280 --> 00:17:02.280]  所有嘢都係相對冇絕對㗎
[00:17:02.280 --> 00:17:06.280]  恐怖喺呢度
[00:17:06.280 --> 00:17:08.280]  信徒成為光
[00:17:08.280 --> 00:17:10.280]  耶穌話 啱啱相反
[00:17:10.280 --> 00:17:13.280]  你唔會令到呢個世界變得更公義 更公平
[00:17:13.280 --> 00:17:15.280]  反而你成為一個黑人憎嘅人
[00:17:15.280 --> 00:17:19.280]  因為黑暗係唔接受光明㗎
[00:17:19.280 --> 00:17:21.280]  你一開始明白
[00:17:21.280 --> 00:17:24.280]  我所講嘅第三條進路係耶穌所講嘅進路
[00:17:24.280 --> 00:17:26.280]  同剛才嗰兩種極端唔一樣
[00:17:26.280 --> 00:17:27.280]  因為我哋嘅期盼唔一樣
[00:17:27.280 --> 00:17:30.280]  我哋唔會期盼 但結果係咁樣
[00:17:30.280 --> 00:17:33.280]  耶穌話 你反正係要為我受苦
[00:17:33.280 --> 00:17:37.280]  因為你所講嘅係呢個世界唔接受㗎
[00:17:37.280 --> 00:17:41.280]  我哋作孽 係因為能夠令到呢個腐敗嘅世界
[00:17:41.280 --> 00:17:44.280]  佢個腐敗嘅速度減慢
[00:17:44.280 --> 00:17:47.280]  唔係令到佢完全唔腐敗
