
[00:00:00.000 --> 00:00:05.000]  不知道大家還記不記得昨天那段經文
[00:01:29.000 --> 00:01:34.000]  兩隻有乳的母牛套在車上
[00:01:34.000 --> 00:01:36.000]  將牛獨關在家裡
[00:01:36.000 --> 00:01:37.000]  很有趣的
[00:01:37.000 --> 00:01:41.000]  其實那些牛都會記得自己家在哪裡
[00:01:41.000 --> 00:01:42.000]  我真的見過
[00:01:42.000 --> 00:01:44.000]  因為時常去柬埔寨
[00:01:44.000 --> 00:01:47.000]  一大群牛十隻八隻
[00:01:47.000 --> 00:01:49.000]  穿得這麼大隻
[00:01:49.000 --> 00:01:51.000]  是由一個小男孩
[00:01:51.000 --> 00:01:55.000]  拿著一支竹子已經一群帶到
[00:01:55.000 --> 00:02:00.000]  其實那小孩在周邊走走玩
[00:02:00.000 --> 00:02:04.000]  是帶頭一隻牛自己吃回家
[00:02:04.000 --> 00:02:06.000]  帶著一群牛回家
[00:02:06.000 --> 00:02:10.000]  如果有乳的母牛
[00:02:10.000 --> 00:02:12.000]  會關心牠的牛獨
[00:02:12.000 --> 00:02:14.000]  如果牠的牛獨關在家裡
[00:02:14.000 --> 00:02:16.000]  牠不肯出去
[00:02:16.000 --> 00:02:19.000]  將兩隻有乳的母牛套在車上
[00:02:19.000 --> 00:02:24.000]  然後將耶和華的約桂和莊金老鼠和金字蒼象的盒子
[00:02:24.000 --> 00:02:26.000]  都放在車上
[00:02:26.000 --> 00:02:29.000]  見到正式出發
[00:02:29.000 --> 00:02:32.000]  不只是兩隻牛拖著車去
[00:02:32.000 --> 00:02:34.000]  他們很多群眾軍隊
[00:02:34.000 --> 00:02:36.000]  非利士那五個領袖
[00:02:36.000 --> 00:02:38.000]  是跟著去的
[00:02:38.000 --> 00:02:41.000]  跟著去不怕以色列人打你嗎?
[00:02:41.000 --> 00:02:42.000]  怎會呢?他都不夠你打
[00:02:42.000 --> 00:02:44.000]  大家都乖了
[00:02:44.000 --> 00:02:45.000]  就知道你厲害
[00:02:45.000 --> 00:02:46.000]  連約桂都搶了
[00:02:46.000 --> 00:02:48.000]  沒聲出
[00:02:48.000 --> 00:02:50.000]  大半年了
[00:02:50.000 --> 00:02:51.000]  見到你來
[00:02:51.000 --> 00:02:52.000]  牠怕了
[00:02:52.000 --> 00:02:54.000]  所以牠們好好擋擋
[00:02:54.000 --> 00:02:55.000]  第三個意思
[00:02:55.000 --> 00:02:57.000]  牛直行大道
[00:02:57.000 --> 00:02:58.000]  行路
[00:02:58.000 --> 00:03:02.000]  那兩隻未曾負過握的
[00:03:02.000 --> 00:03:04.000]  又是正在捕乳的母牛
[00:03:04.000 --> 00:03:06.000]  是不會懂得走路的
[00:03:06.000 --> 00:03:08.000]  牠會轉頭走
[00:03:08.000 --> 00:03:11.000]  直行大道往百事麥去
[00:03:11.000 --> 00:03:15.000]  這個百事麥就是太陽之家
[00:03:15.000 --> 00:03:17.000]  可能那裡以前很猛太陽
[00:03:17.000 --> 00:03:21.000]  或者是未曾信耶和華的時候
[00:03:21.000 --> 00:03:23.000]  當地人是拜太陽
[00:03:23.000 --> 00:03:24.000]  可能是這樣
[00:03:24.000 --> 00:03:25.000]  直去
[00:03:25.000 --> 00:03:26.000]  這個城市
[00:03:26.000 --> 00:03:28.000]  這個小地方
[00:03:28.000 --> 00:03:31.000]  是以色列最近非利士的
[00:03:31.000 --> 00:03:34.000]  一回去就算了
[00:03:34.000 --> 00:03:37.000]  誰知這兩隻牛好得意
[00:03:37.000 --> 00:03:39.000]  直行大道去百事麥
[00:03:39.000 --> 00:03:42.000]  而且是一面走一面叫
[00:03:42.000 --> 00:03:44.000]  不偏左右
[00:03:44.000 --> 00:03:47.000]  要紅色字引起你的關注
[00:03:47.000 --> 00:03:50.000]  那兩隻牛直行大道去百事麥
[00:03:50.000 --> 00:03:52.000]  不偏左右
[00:03:52.000 --> 00:03:54.000]  是一面走一面叫
[00:03:54.000 --> 00:03:57.000]  即是在叫的時候
[00:03:57.000 --> 00:03:59.000]  喚起百事麥的人
[00:03:59.000 --> 00:04:02.000]  聽到有兩隻牛猛叫
[00:04:02.000 --> 00:04:03.000]  什麼事呢
[00:04:03.000 --> 00:04:04.000]  是不是走失了牛呢
[00:04:04.000 --> 00:04:06.000]  是不是有東西襲擊牛呢
[00:04:06.000 --> 00:04:08.000]  看一看才看到牛在來
[00:04:08.000 --> 00:04:09.000]  這隻牛叫
[00:04:09.000 --> 00:04:11.000]  其實神令牠叫
[00:04:11.000 --> 00:04:13.000]  是引起人們注意
[00:04:13.000 --> 00:04:15.000]  而且牠走路不偏左右
[00:04:15.000 --> 00:04:17.000]  不低頭吃草
[00:04:17.000 --> 00:04:20.000]  非利士的領袖就跟在後面
[00:04:20.000 --> 00:04:23.000]  直去到百事麥的境界
[00:04:23.000 --> 00:04:26.000]  即是去到百事麥
[00:04:26.000 --> 00:04:30.000]  百事麥人正在平原收割麥子
[00:04:30.000 --> 00:04:32.000]  平原嘛
[00:04:32.000 --> 00:04:33.000]  一見到就看到
[00:04:33.000 --> 00:04:34.000]  很遠向
[00:04:34.000 --> 00:04:35.000]  咦
[00:04:35.000 --> 00:04:37.000]  藥櫃回來了
[00:04:37.000 --> 00:04:39.000]  就歡喜了
[00:04:39.000 --> 00:04:42.000]  一輛車裝著一些東西
[00:04:42.000 --> 00:04:43.000]  你怎知道是藥櫃呢
[00:04:43.000 --> 00:04:45.000]  即是說是藥櫃
[00:04:45.000 --> 00:04:46.000]  他們看到
[00:04:46.000 --> 00:04:47.000]  看到藥櫃
[00:04:47.000 --> 00:04:48.000]  嘩
[00:04:48.000 --> 00:04:49.000]  藥櫃回來了
[00:04:49.000 --> 00:04:50.000]  很開心
[00:04:50.000 --> 00:04:53.000]  到了百事麥人
[00:04:53.000 --> 00:04:56.000]  約書亞的田間
[00:04:56.000 --> 00:04:58.000]  那兩隻牛就站在那裡
[00:04:58.000 --> 00:05:00.000]  很有趣
[00:05:00.000 --> 00:05:01.000]  這個約書亞
[00:05:01.000 --> 00:05:04.000]  你千萬不要以為是約書亞記的約書亞
[00:05:04.000 --> 00:05:05.000]  因為約書亞這個名字
[00:05:05.000 --> 00:05:07.000]  當然有很多人改的
[00:05:07.000 --> 00:05:08.000]  Yoshia
[00:05:08.000 --> 00:05:10.000]  Yoshia是一個好名字
[00:05:10.000 --> 00:05:12.000]  救主
[00:05:12.000 --> 00:05:13.000]  不是救主
[00:05:13.000 --> 00:05:15.000]  拯救者的意思
[00:05:15.000 --> 00:05:17.000]  這個耶穌亞
[00:05:17.000 --> 00:05:21.000]  又是Yoshia這個名字
[00:05:21.000 --> 00:05:23.000]  耶穌的希伯來文
[00:05:23.000 --> 00:05:25.000]  Yoshia又是這個名字
[00:05:25.000 --> 00:05:26.000]  很有趣
[00:05:26.000 --> 00:05:28.000]  為什麼特別是講到
[00:05:28.000 --> 00:05:31.000]  百事麥人的約書亞
[00:05:31.000 --> 00:05:33.000]  這個人的田那裡停呢
[00:05:33.000 --> 00:05:36.000]  很有可能是上帝特別的意思
[00:05:36.000 --> 00:05:43.000]  就是回到約書亞拯救者的地方
[00:05:43.000 --> 00:05:47.000]  讓拯救者這個名字再次出現
[00:05:47.000 --> 00:05:49.000]  很有趣
[00:05:49.000 --> 00:05:50.000]  停了
[00:05:50.000 --> 00:05:51.000]  另外你看到
[00:05:51.000 --> 00:05:56.000]  在他的田裡有一塊大盆石
[00:05:56.000 --> 00:05:59.000]  有一塊很大的盆石
[00:05:59.000 --> 00:06:03.000]  大家有沒有覺得有趣的地方
[00:06:03.000 --> 00:06:05.000]  盆石
[00:06:05.000 --> 00:06:08.000]  如果我們今天看回屬靈的解釋
[00:06:08.000 --> 00:06:09.000]  盆石是什麼呢
[00:06:09.000 --> 00:06:11.000]  盆石是耶穌
[00:06:11.000 --> 00:06:15.000]  我把我的教會叫盆石上
[00:06:15.000 --> 00:06:18.000]  約書亞是救主
[00:06:18.000 --> 00:06:20.000]  拯救者耶穌
[00:06:20.000 --> 00:06:22.000]  約會回去
[00:06:22.000 --> 00:06:29.000]  能夠成就回到大盆石與約書亞那裡
[00:06:29.000 --> 00:06:32.000]  於是百事麥人就很有趣
[00:06:32.000 --> 00:06:36.000]  把車劈了
[00:06:36.000 --> 00:06:37.000]  很有趣
[00:06:37.000 --> 00:06:39.000]  車回來
[00:06:39.000 --> 00:06:41.000]  約貴回來了
[00:06:41.000 --> 00:06:43.000]  起碼做了一件事
[00:06:43.000 --> 00:06:45.000]  把車劈了
[00:06:45.000 --> 00:06:48.000]  即是把約貴抬了下來
[00:06:48.000 --> 00:06:50.000]  然後劈爛的車做什麼呢
[00:06:50.000 --> 00:06:52.000]  做柴
[00:06:52.000 --> 00:06:58.000]  然後兩隻母牛獻給耶和華為梵祭
[00:06:58.000 --> 00:07:01.000]  都很厲害
[00:07:01.000 --> 00:07:03.000]  神預備
[00:07:03.000 --> 00:07:08.000]  利未人將耶和華的約貴和莊金物的盒子拿下來
[00:07:08.000 --> 00:07:10.000]  放在大盆石上
[00:07:10.000 --> 00:07:15.000]  當日百事麥人就把梵祭和平安祭
[00:07:15.000 --> 00:07:18.000]  獻給耶和華
[00:07:18.000 --> 00:07:22.000]  我們只是讀黑色紅色藍色字
[00:07:22.000 --> 00:07:24.000]  綠色字是解釋
[00:07:24.000 --> 00:07:26.000]  利未人就來到
[00:07:26.000 --> 00:07:31.000]  將耶和華的約貴和莊金物的盒子拿下來放在大盆石上
[00:07:31.000 --> 00:07:39.000]  就那一日百事麥人就把梵祭和平安祭獻給耶和華
[00:07:39.000 --> 00:07:42.000]  菲利士人的五個首領看見
[00:07:42.000 --> 00:07:44.000]  當日就回以鴿論
[00:07:44.000 --> 00:07:51.000]  看到兩隻牛竟然這樣直去百事麥
[00:07:51.000 --> 00:07:57.000]  他們就知道我們這次遭殃
[00:07:57.000 --> 00:08:00.000]  個個生了瘡
[00:08:00.000 --> 00:08:02.000]  狼腫
[00:08:02.000 --> 00:08:03.000]  腫瘤
[00:08:03.000 --> 00:08:07.000]  或者有很多老鼠毀壞了我們的東西
[00:08:07.000 --> 00:08:08.000]  污糟
[00:08:08.000 --> 00:08:13.000]  原來並非偶然我們真的拿錯了約貴回來
[00:08:13.000 --> 00:08:16.000]  是耶和華救助了我們
[00:08:16.000 --> 00:08:17.000]  明白了
[00:08:17.000 --> 00:08:19.000]  於是他們就回去了
[00:08:19.000 --> 00:08:21.000]  並非偶然
[00:08:21.000 --> 00:08:25.000]  事情就是這樣發生的
[00:08:25.000 --> 00:08:30.000]  我再和大家拿一些屬靈的意義來看看
[00:08:30.000 --> 00:08:31.000]  第一點
[00:08:31.000 --> 00:08:33.000]  牛直行大道往百事麥
[00:08:33.000 --> 00:08:36.000]  上帝的手利害
[00:08:36.000 --> 00:08:39.000]  聖經人聖經使者要看到聖經的神
[00:08:39.000 --> 00:08:41.000]  他的手做了什麼
[00:08:41.000 --> 00:08:43.000]  神令那隻牛直行大道
[00:08:43.000 --> 00:08:46.000]  不偏左右一面就一面叫
[00:08:46.000 --> 00:08:49.000]  讓人們知道就去到了
[00:08:49.000 --> 00:08:51.000]  應該回頭
[00:08:51.000 --> 00:08:53.000]  預養自己的牛毒
[00:08:53.000 --> 00:08:55.000]  那兩隻牛沒有
[00:08:55.000 --> 00:08:56.000]  見到約貴
[00:08:56.000 --> 00:08:57.000]  嘩
[00:08:57.000 --> 00:08:58.000]  好開心
[00:08:58.000 --> 00:08:59.000]  這樣
[00:08:59.000 --> 00:09:02.000]  接著你會見到他就去到一個人
[00:09:02.000 --> 00:09:04.000]  去到拯救者那裡
[00:09:04.000 --> 00:09:07.000]  在大盤石那裡停下
[00:09:07.000 --> 00:09:09.000]  約書是剛剛的名字
[00:09:09.000 --> 00:09:11.000]  而且神已經預備了
[00:09:11.000 --> 00:09:14.000]  是一架新的木車
[00:09:14.000 --> 00:09:17.000]  於是他們可以用那些木來獻祭
[00:09:17.000 --> 00:09:19.000]  有柴了
[00:09:19.000 --> 00:09:20.000]  又有牛了
[00:09:20.000 --> 00:09:22.000]  於是他們就將那兩隻牛獻為飯祭
[00:09:22.000 --> 00:09:23.000]  就沒有人說
[00:09:23.000 --> 00:09:24.000]  又沒有牛了
[00:09:24.000 --> 00:09:25.000]  好啊好啊我們拿了它
[00:09:25.000 --> 00:09:26.000]  我們分了木
[00:09:26.000 --> 00:09:29.000]  是獻給耶和華
[00:09:29.000 --> 00:09:30.000]  留意了
[00:09:30.000 --> 00:09:31.000]  利未人來到
[00:09:31.000 --> 00:09:32.000]  利未人做什麼呢
[00:09:32.000 --> 00:09:34.000]  很有可能就是他們見到這樣
[00:09:34.000 --> 00:09:37.000]  就馬上叫百事麥裡面那些利未人
[00:09:37.000 --> 00:09:38.000]  喂
[00:09:38.000 --> 00:09:39.000]  利未人出來出來出來
[00:09:39.000 --> 00:09:41.000]  約貴回來了
[00:09:41.000 --> 00:09:43.000]  是你們才能搞的
[00:09:43.000 --> 00:09:45.000]  於是利未人就出去了
[00:09:45.000 --> 00:09:47.000]  開始回到以色列
[00:09:47.000 --> 00:09:50.000]  利未人開始處理約貴了
[00:09:50.000 --> 00:09:54.000]  利未人將約貴在車上拿下來了
[00:09:54.000 --> 00:09:56.000]  其他人不能拿
[00:09:56.000 --> 00:09:58.000]  死人的
[00:09:58.000 --> 00:10:00.000]  不能碰約貴的
[00:10:00.000 --> 00:10:01.000]  他們認識的
[00:10:01.000 --> 00:10:02.000]  所以叫利未人
[00:10:02.000 --> 00:10:03.000]  利未人將它拿下來
[00:10:03.000 --> 00:10:05.000]  就獻了飯祭和平安祭了
[00:10:05.000 --> 00:10:06.000]  奧拉
[00:10:06.000 --> 00:10:08.000]  奧拉是飯祭
[00:10:08.000 --> 00:10:10.000]  即是火祭的意思
[00:10:10.000 --> 00:10:11.000]  燒了的
[00:10:11.000 --> 00:10:15.000]  平安祭就獻飯祭和祭
[00:10:15.000 --> 00:10:16.000]  平安兩個字
[00:10:16.000 --> 00:10:17.000]  藍色是沒有的
[00:10:17.000 --> 00:10:18.000]  沒有平安這個字的
[00:10:18.000 --> 00:10:20.000]  獻飯祭和祭
[00:10:20.000 --> 00:10:22.000]  錫伯克
[00:10:22.000 --> 00:10:24.000]  錫伯克是祭的意思
[00:10:24.000 --> 00:10:26.000]  什麼祭呢
[00:10:26.000 --> 00:10:28.000]  這裡有火燒奧拉這種祭
[00:10:28.000 --> 00:10:31.000]  所以這個祭有錫伯克獻給神
[00:10:31.000 --> 00:10:32.000]  是紫獻祭
[00:10:32.000 --> 00:10:33.000]  沒有說什麼祭
[00:10:33.000 --> 00:10:35.000]  不過這裡有火祭
[00:10:35.000 --> 00:10:38.000]  所以這個祭應該是平安祭
[00:10:38.000 --> 00:10:41.000]  平安祭是一個感恩的祭
[00:10:41.000 --> 00:10:44.000]  是獻什麼都可以的
[00:10:44.000 --> 00:10:46.000]  我有墨紙
[00:10:46.000 --> 00:10:48.000]  我們獻墨紙
[00:10:48.000 --> 00:10:50.000]  我有水果
[00:10:50.000 --> 00:10:51.000]  獻水果
[00:10:51.000 --> 00:10:52.000]  我有動物
[00:10:52.000 --> 00:10:53.000]  獻動物
[00:10:53.000 --> 00:10:54.000]  當然有些潔淨的
[00:10:54.000 --> 00:10:55.000]  我沒有
[00:10:55.000 --> 00:10:56.000]  沒有牛沒有羊
[00:10:56.000 --> 00:10:57.000]  哪有啊
[00:10:57.000 --> 00:10:58.000]  不過我很感恩
[00:10:58.000 --> 00:10:59.000]  神祝福了我
[00:10:59.000 --> 00:11:01.000]  所以我獻一對鋤甲
[00:11:01.000 --> 00:11:02.000]  都可以的
[00:11:02.000 --> 00:11:04.000]  你喜歡獻什麼都可以
[00:11:04.000 --> 00:11:07.000]  平安祭是感恩
[00:11:07.000 --> 00:11:10.000]  由於這個祭字是沒有平安兩個字的
[00:11:10.000 --> 00:11:11.000]  是獻祭
[00:11:11.000 --> 00:11:12.000]  錫伯克
[00:11:12.000 --> 00:11:14.000]  什麼祭都可以
[00:11:14.000 --> 00:11:17.000]  因此中文翻譯為平安祭
[00:11:17.000 --> 00:11:18.000]  讓我們容易明白
[00:11:18.000 --> 00:11:19.000]  獻什麼都可以
[00:11:19.000 --> 00:11:22.000]  平安祭有很多奉獻的原因
[00:11:22.000 --> 00:11:23.000]  獻祭
[00:11:23.000 --> 00:11:24.000]  可能是感恩
[00:11:24.000 --> 00:11:26.000]  可能是還願
[00:11:26.000 --> 00:11:27.000]  感恩就是說
[00:11:27.000 --> 00:11:28.000]  神祝福了我
[00:11:28.000 --> 00:11:29.000]  我的病好了
[00:11:29.000 --> 00:11:30.000]  或者我的兒子之類
[00:11:30.000 --> 00:11:31.000]  感恩
[00:11:31.000 --> 00:11:33.000]  第二個就是還願神
[00:11:33.000 --> 00:11:34.000]  如果你祝福了我
[00:11:34.000 --> 00:11:35.000]  怎樣怎樣
[00:11:35.000 --> 00:11:37.000]  我會怎樣怎樣
[00:11:37.000 --> 00:11:38.000]  這個許願
[00:11:38.000 --> 00:11:40.000]  還願又會獻平安祭
[00:11:40.000 --> 00:11:42.000]  又或者周年
[00:11:42.000 --> 00:11:43.000]  去到什麼日子
[00:11:43.000 --> 00:11:44.000]  什麼節期
[00:11:44.000 --> 00:11:45.000]  就會獻祭
[00:11:45.000 --> 00:11:46.000]  平安祭
[00:11:46.000 --> 00:11:48.000]  很多時候都會獻
[00:11:48.000 --> 00:11:49.000]  如果獻梵祭
[00:11:49.000 --> 00:11:51.000]  就有很大的感恩
[00:11:51.000 --> 00:11:53.000]  那獻贖罪祭呢
[00:11:53.000 --> 00:11:54.000]  獻贖罪祭
[00:11:54.000 --> 00:11:55.000]  當然有罪
[00:11:55.000 --> 00:11:57.000]  所以獻這個祭是什麼呢
[00:11:57.000 --> 00:11:59.000]  是感恩還願
[00:11:59.000 --> 00:12:00.000]  或者
[00:12:00.000 --> 00:12:01.000]  哎呀
[00:12:01.000 --> 00:12:02.000]  我真的很想
[00:12:02.000 --> 00:12:04.000]  甘心地獻一些東西給耶和華
[00:12:04.000 --> 00:12:07.000]  這個感恩還願與甘心
[00:12:07.000 --> 00:12:10.000]  就是獻平安祭的原因
[00:12:10.000 --> 00:12:11.000]  給大家知道一下
[00:12:11.000 --> 00:12:14.000]  所以我們都時時可以
[00:12:14.000 --> 00:12:16.000]  在神面前獻上平安祭
[00:12:16.000 --> 00:12:17.000]  是感恩的
[00:12:17.000 --> 00:12:19.000]  是還願和甘心
[00:12:19.000 --> 00:12:21.000]  就獻祭了
[00:12:21.000 --> 00:12:22.000]  利美人
[00:12:22.000 --> 00:12:23.000]  菲利士人五個首領
[00:12:23.000 --> 00:12:25.000]  就回去了
[00:12:25.000 --> 00:12:27.000]  我想大家看這一段聖經
[00:12:27.000 --> 00:12:29.000]  你會記得
[00:12:29.000 --> 00:12:31.000]  是牛直行大道
[00:12:31.000 --> 00:12:33.000]  去到那裡
[00:12:33.000 --> 00:12:35.000]  做什麼呢
[00:12:35.000 --> 00:12:36.000]  原因就是
[00:12:36.000 --> 00:12:38.000]  我看到上帝的手在那裡工作
[00:12:38.000 --> 00:12:41.000]  如果不是他
[00:12:41.000 --> 00:12:43.000]  帶這對牛這樣走
[00:12:43.000 --> 00:12:46.000]  那對牛是一定不會這樣走
[00:12:46.000 --> 00:12:48.000]  那兩對牛會調頭
[00:12:48.000 --> 00:12:49.000]  回去帶小孩
[00:12:49.000 --> 00:12:51.000]  養牠的牛
[00:12:51.000 --> 00:12:52.000]  第二
[00:12:52.000 --> 00:12:53.000]  未拖過車
[00:12:53.000 --> 00:12:55.000]  根本未認過什麼叫路
[00:12:55.000 --> 00:12:57.000]  牠不會的
[00:12:57.000 --> 00:12:59.000]  牠是不偏左右
[00:13:01.000 --> 00:13:03.000]  回去到白事盟
[00:13:03.000 --> 00:13:05.000]  而且已經預備好
[00:13:05.000 --> 00:13:08.000]  可以有車做柴
[00:13:08.000 --> 00:13:10.000]  有牛做祭
[00:13:10.000 --> 00:13:12.000]  去到大盤石
[00:13:12.000 --> 00:13:14.000]  象徵耶穌基督
[00:13:14.000 --> 00:13:16.000]  連那個地方
[00:13:16.000 --> 00:13:18.000]  那個主人都叫約書亞
[00:13:18.000 --> 00:13:20.000]  這些很明顯
[00:13:20.000 --> 00:13:22.000]  你不有一個屬靈意義去解
[00:13:22.000 --> 00:13:24.000]  這些聖經解不了
[00:13:24.000 --> 00:13:25.000]  為什麼這樣
[00:13:25.000 --> 00:13:26.000]  有意思
[00:13:26.000 --> 00:13:28.000]  盤石是指救主耶穌
[00:13:28.000 --> 00:13:30.000]  約書亞是指救主耶穌
[00:13:30.000 --> 00:13:32.000]  我們是因為他
[00:13:32.000 --> 00:13:34.000]  而重新跟神結合關係
[00:13:34.000 --> 00:13:36.000]  今天這段聖經
[00:13:36.000 --> 00:13:38.000]  牛直行大道
[00:13:38.000 --> 00:13:42.000]  是說上帝的手在帶領
[00:13:42.000 --> 00:13:44.000]  我們一起祈禱
[00:13:44.000 --> 00:13:46.000]  主人我們知道
[00:13:46.000 --> 00:13:47.000]  我們雖然聰明
[00:13:47.000 --> 00:13:51.000]  但是其實一對這樣的母牛
[00:13:51.000 --> 00:13:54.000]  是不會聽人的命令的
[00:13:54.000 --> 00:13:56.000]  而且又沒有
[00:13:56.000 --> 00:13:57.000]  沒有cowboy
[00:13:57.000 --> 00:14:00.000]  沒有一個人帶著牛走路
[00:14:00.000 --> 00:14:02.000]  是讓一對牛自己
[00:14:02.000 --> 00:14:04.000]  拖著車向前走
[00:14:04.000 --> 00:14:07.000]  這對要飼養牛
[00:14:07.000 --> 00:14:09.000]  毒牛仔的母牛
[00:14:09.000 --> 00:14:11.000]  牠一定不會去
[00:14:11.000 --> 00:14:13.000]  不過看到這對牛是大叫
[00:14:13.000 --> 00:14:15.000]  跟著直去
[00:14:15.000 --> 00:14:16.000]  不偏左右
[00:14:16.000 --> 00:14:18.000]  因此見到你的手
[00:14:18.000 --> 00:14:20.000]  在這對牛身上工作
[00:14:20.000 --> 00:14:23.000]  去到有大盤石
[00:14:23.000 --> 00:14:25.000]  是約書亞當日
[00:14:25.000 --> 00:14:29.000]  在人的和田
[00:14:29.000 --> 00:14:30.000]  我們就知道
[00:14:30.000 --> 00:14:33.000]  你也在用這些盤石與約書亞
[00:14:33.000 --> 00:14:37.000]  來象徵救贖主耶穌
[00:14:37.000 --> 00:14:39.000]  接著我們見到
[00:14:39.000 --> 00:14:42.000]  人在那裡感恩獻祭
[00:14:42.000 --> 00:14:44.000]  我們也學習他們當日見到的時候
[00:14:44.000 --> 00:14:47.000]  除了歡喜是感恩獻祭
[00:14:47.000 --> 00:14:49.000]  多謝我們的主
[00:14:49.000 --> 00:14:51.000]  讓我們也效法他們
[00:14:51.000 --> 00:14:53.000]  更加的是我們見到這對牛
[00:14:53.000 --> 00:14:55.000]  拖著車
[00:14:55.000 --> 00:14:57.000]  我們的心更加感恩讚美
[00:14:57.000 --> 00:14:59.000]  如果不是你的手工作
[00:14:59.000 --> 00:15:02.000]  這對牛是不會這樣走的
[00:15:02.000 --> 00:15:04.000]  主我們很多時候控制不了
[00:15:04.000 --> 00:15:06.000]  主的身體心裡很煩亂
[00:15:06.000 --> 00:15:08.000]  怎麼辦呢?
[00:15:08.000 --> 00:15:09.000]  主我們就是親近你
[00:15:09.000 --> 00:15:10.000]  交託你
[00:15:10.000 --> 00:15:12.000]  默然依靠你
[00:15:12.000 --> 00:15:16.000]  因為你會帶著這對牛做事
[00:15:16.000 --> 00:15:18.000]  這對牛我們控制不了
[00:15:18.000 --> 00:15:20.000]  不過你控制到
[00:15:20.000 --> 00:15:21.000]  事情就是這樣
[00:15:21.000 --> 00:15:22.000]  我們就仰望你
[00:15:22.000 --> 00:15:24.000]  求主親自保守拖帶我們
[00:15:24.000 --> 00:15:27.000]  知道你有工作
[00:15:27.000 --> 00:15:29.000]  你正在掌權
[00:15:29.000 --> 00:15:32.000]  你高過所有的事情
[00:15:32.000 --> 00:15:34.000]  給我們更多的信心
[00:15:34.000 --> 00:15:36.000]  祈禱奉靠耶穌基督明求
[00:15:36.000 --> 00:15:37.000]  阿門
