
[00:00:00.000 --> 00:00:03.000]  好了各位今天我是要講什麼
[00:02:53.000 --> 00:02:55.000]  一千遍就變真的了
[00:02:55.000 --> 00:02:57.000]  所以我們有智慧的人
[00:02:57.000 --> 00:03:00.000]  要判斷什麼是真的謠言
[00:03:00.000 --> 00:03:02.000]  什麼是假的
[00:03:02.000 --> 00:03:05.000]  還有真言八章七節說
[00:03:05.000 --> 00:03:08.000]  我的口要發出什麼
[00:03:08.000 --> 00:03:11.000]  我的嘴正物邪惡
[00:03:11.000 --> 00:03:12.000]  是不是
[00:03:12.000 --> 00:03:15.000]  它的意思就是說
[00:03:15.000 --> 00:03:16.000]  我們嘴巴裡面
[00:03:16.000 --> 00:03:19.000]  講的是講神的話
[00:03:19.000 --> 00:03:20.000]  但是我們的嘴
[00:03:20.000 --> 00:03:22.000]  不要講那個流言
[00:03:22.000 --> 00:03:24.000]  不要講謠言
[00:03:24.000 --> 00:03:25.000]  那麼邪惡
[00:03:25.000 --> 00:03:28.000]  其實謠言就是一種邪惡
[00:03:28.000 --> 00:03:31.000]  而謠言要止於真理
[00:03:31.000 --> 00:03:34.000]  邪惡要止於真理
[00:03:34.000 --> 00:03:35.000]  不是嗎
[00:03:35.000 --> 00:03:37.000]  阿雷路亞詹姆森
[00:03:37.000 --> 00:03:39.000]  所以讓我們進入下一個地段
[00:03:39.000 --> 00:03:41.000]  就是我們要來說
[00:03:41.000 --> 00:03:43.000]  我們怎麼樣能夠
[00:03:43.000 --> 00:03:46.000]  謠言止於真理呢
[00:03:46.000 --> 00:03:50.000]  我們要用屬靈的全副軍裝
[00:03:50.000 --> 00:03:51.000]  來做一個比喻
[00:03:51.000 --> 00:03:52.000]  讓我們看
[00:03:52.000 --> 00:03:55.000]  以弗所思六章十四到十八節
[00:03:55.000 --> 00:03:56.000]  讓我們再來讀一遍
[00:03:56.000 --> 00:04:00.000]  請用真理當作帶子束腰
[00:04:00.000 --> 00:04:04.000]  用公義當作護心鏡遮羞
[00:04:04.000 --> 00:04:06.000]  又用平安的福音
[00:04:06.000 --> 00:04:09.000]  當作預備走路的鞋
[00:04:09.000 --> 00:04:10.000]  穿在腳上
[00:04:10.000 --> 00:04:14.000]  此外又拿著信德當作藤牌
[00:04:14.000 --> 00:04:18.000]  可以滅盡那惡者一切的火箭
[00:04:18.000 --> 00:04:21.000]  並戴上救恩的頭盔
[00:04:21.000 --> 00:04:23.000]  拿著聖靈的寶劍
[00:04:23.000 --> 00:04:25.000]  就是神的道
[00:04:25.000 --> 00:04:29.000]  靠著聖靈隨時多方禱告祈求
[00:04:29.000 --> 00:04:32.000]  並要在此警醒福眷
[00:04:32.000 --> 00:04:35.000]  為眾聖徒祈求
[00:04:35.000 --> 00:04:37.000]  這就是最有名的
[00:04:37.000 --> 00:04:40.000]  所謂的全副的軍裝
[00:04:40.000 --> 00:04:41.000]  是不是
[00:04:41.000 --> 00:04:44.000]  這個全副的軍裝
[00:04:44.000 --> 00:04:46.000]  其實就是我們有的時候講
[00:04:46.000 --> 00:04:50.000]  就是基督徒的七個五姓
[00:04:50.000 --> 00:04:52.000]  那麼其實呢
[00:04:52.000 --> 00:04:55.000]  現在當今這個世界
[00:04:55.000 --> 00:04:58.000]  充滿了謠言謊言
[00:04:58.000 --> 00:05:00.000]  還有動惑人的話
[00:05:00.000 --> 00:05:04.000]  所以我剛才說病毒無雙
[00:05:04.000 --> 00:05:06.000]  這個謠言嚇死人
[00:05:06.000 --> 00:05:07.000]  是不是
[00:05:07.000 --> 00:05:11.000]  我記得那個新冠病人剛發生的時候
[00:05:11.000 --> 00:05:14.000]  那個講得是風聲鶴唳
[00:05:14.000 --> 00:05:17.000]  好像沒了明天的你知道
[00:05:17.000 --> 00:05:19.000]  但是從另外一個角度來講
[00:05:19.000 --> 00:05:21.000]  你不注意也不行
[00:05:21.000 --> 00:05:23.000]  但是許許多多
[00:05:23.000 --> 00:05:25.000]  常常會有謠言出來的時候
[00:05:25.000 --> 00:05:27.000]  真的是不知道是真的假的
[00:05:27.000 --> 00:05:29.000]  有的時候講說一下幾萬人
[00:05:29.000 --> 00:05:32.000]  一下幾萬人或怎麼樣的
[00:05:32.000 --> 00:05:36.000]  而當你去看網路上面的消息
[00:05:36.000 --> 00:05:39.000]  尤其是你透過Google的話
[00:05:39.000 --> 00:05:42.000]  他常常是按照你的喜好
[00:05:42.000 --> 00:05:45.000]  他把你的喜歡的東西
[00:05:45.000 --> 00:05:48.000]  通通不斷地讓你來吃
[00:05:48.000 --> 00:05:49.000]  送給你
[00:05:49.000 --> 00:05:51.000]  我就很奇怪
[00:05:51.000 --> 00:05:54.000]  我如果搜尋某一個字呢
[00:05:54.000 --> 00:05:56.000]  我就發現根本就很多
[00:05:56.000 --> 00:05:58.000]  有關這方面的東西就來了
[00:05:58.000 --> 00:05:59.000]  表示說
[00:05:59.000 --> 00:06:01.000]  現在這個時代
[00:06:01.000 --> 00:06:03.000]  變成是
[00:06:03.000 --> 00:06:06.000]  你得看你喜歡看的東西
[00:06:06.000 --> 00:06:08.000]  是不是
[00:06:08.000 --> 00:06:10.000]  那麼你如果說
[00:06:10.000 --> 00:06:12.000]  喜歡看到美國強盛
[00:06:12.000 --> 00:06:13.000]  那麼都是美國的
[00:06:13.000 --> 00:06:15.000]  特朗普的好事情都來了
[00:06:15.000 --> 00:06:17.000]  美國這個好那個好
[00:06:17.000 --> 00:06:19.000]  你如果喜歡看到中國壯大
[00:06:19.000 --> 00:06:21.000]  哇就是中國什麼
[00:06:21.000 --> 00:06:23.000]  遼寧界也出來了
[00:06:23.000 --> 00:06:24.000]  山東界也出來了
[00:06:24.000 --> 00:06:26.000]  聽說下一個浙江界也要出來了
[00:06:26.000 --> 00:06:29.000]  004和航委也要出來了
[00:06:29.000 --> 00:06:30.000]  055大區也出來了
[00:06:30.000 --> 00:06:32.000]  096潛水艇也出來了
[00:06:32.000 --> 00:06:34.000]  098也要出來了
[00:06:34.000 --> 00:06:35.000]  等等
[00:06:35.000 --> 00:06:36.000]  哇
[00:06:36.000 --> 00:06:37.000]  他怎麼知道
[00:06:37.000 --> 00:06:39.000]  他就是知道他專門變
[00:06:39.000 --> 00:06:41.000]  變成你去
[00:06:41.000 --> 00:06:44.000]  專門給人看你要看的東西
[00:06:44.000 --> 00:06:47.000]  所以保羅說我們要站穩了
[00:06:47.000 --> 00:06:50.000]  就是你不要被他所左右
[00:06:50.000 --> 00:06:54.000]  要穿戴神所設的全副軍裝
[00:06:54.000 --> 00:06:57.000]  就能抵擋魔鬼的詭計
[00:06:57.000 --> 00:06:59.000]  好在磨難的日子
[00:06:59.000 --> 00:07:01.000]  抵擋仇敵
[00:07:01.000 --> 00:07:03.000]  這個全副軍裝呢
[00:07:03.000 --> 00:07:05.000]  基本上
[00:07:05.000 --> 00:07:07.000]  可以分成兩方面
[00:07:07.000 --> 00:07:09.000]  第一方面就是怎麼樣
[00:07:09.000 --> 00:07:11.000]  防禦性的裝備
[00:07:11.000 --> 00:07:13.000]  我現在要把謠言跟
[00:07:13.000 --> 00:07:16.000]  祖靈征戰連起來一起來講
[00:07:16.000 --> 00:07:18.000]  什麼叫防禦性的裝備呢
[00:07:18.000 --> 00:07:20.000]  譬如說是
[00:07:20.000 --> 00:07:21.000]  這個
[00:07:21.000 --> 00:07:23.000]  身體的腰帶
[00:07:23.000 --> 00:07:24.000]  舊瘟的頭盔
[00:07:24.000 --> 00:07:26.000]  工藝的護心鏡
[00:07:26.000 --> 00:07:28.000]  福音的平安的鞋子
[00:07:28.000 --> 00:07:30.000]  平安的福音的鞋子
[00:07:30.000 --> 00:07:32.000]  還有
[00:07:32.000 --> 00:07:34.000]  那個
[00:07:34.000 --> 00:07:36.000]  舊的盾牌
[00:07:36.000 --> 00:07:38.000]  這是防禦性的
[00:07:38.000 --> 00:07:40.000]  那麼另外一個攻擊性的就是
[00:07:40.000 --> 00:07:41.000]  聖靈的寶劍
[00:07:41.000 --> 00:07:43.000]  就是神的道
[00:07:43.000 --> 00:07:44.000]  各位
[00:07:44.000 --> 00:07:48.000]  馬丁路德金恩博士啊
[00:07:48.000 --> 00:07:51.000]  他有一句名言是什麼啊
[00:07:51.000 --> 00:07:53.000]  他說I have a dream
[00:07:53.000 --> 00:07:55.000]  我有一個夢
[00:07:55.000 --> 00:07:56.000]  你知道
[00:07:56.000 --> 00:07:57.000]  這是在
[00:07:57.000 --> 00:07:59.000]  也有四十年五十年了吧
[00:07:59.000 --> 00:08:01.000]  那麼當時他就
[00:08:01.000 --> 00:08:03.000]  爭取民權
[00:08:03.000 --> 00:08:05.000]  尤其是黑人的權利
[00:08:05.000 --> 00:08:08.000]  那個是整個爆發起來
[00:08:08.000 --> 00:08:09.000]  但是
[00:08:09.000 --> 00:08:12.000]  他也是講了幾句話
[00:08:12.000 --> 00:08:15.000]  因為他本人是信信會的牧師
[00:08:15.000 --> 00:08:17.000]  所以他說呢
[00:08:17.000 --> 00:08:19.000]  阿摩斯五章二十四節他說
[00:08:19.000 --> 00:08:24.000]  願公平如大水滾滾
[00:08:24.000 --> 00:08:29.000]  此公義如江河滔滔
[00:08:29.000 --> 00:08:31.000]  他意思就是說
[00:08:31.000 --> 00:08:33.000]  那個爭取人權的力量
[00:08:33.000 --> 00:08:35.000]  好像大海
[00:08:35.000 --> 00:08:38.000]  好像江河滾滾滔滔一樣
[00:08:38.000 --> 00:08:41.000]  但是他接著又說
[00:08:41.000 --> 00:08:44.000]  願彌加斯六章八節他說
[00:08:44.000 --> 00:08:46.000]  神所要的
[00:08:46.000 --> 00:08:48.000]  是行公義好憐憫
[00:08:48.000 --> 00:08:51.000]  誠謙卑的心與神同行
[00:08:51.000 --> 00:08:52.000]  我跟你講
[00:08:52.000 --> 00:08:55.000]  如果不是因為金恩博士
[00:08:55.000 --> 00:08:56.000]  他是一個牧師
[00:08:56.000 --> 00:09:01.000]  然後他的出發點是公平公義
[00:09:01.000 --> 00:09:05.000]  他的夢想可能變成幻想
[00:09:05.000 --> 00:09:09.000]  那麼整個過程可能變成暴亂
[00:09:09.000 --> 00:09:11.000]  可能變成暴動
[00:09:11.000 --> 00:09:14.000]  造成美國的一個大分裂之類的
[00:09:14.000 --> 00:09:17.000]  這反而不是好事情
[00:09:17.000 --> 00:09:22.000]  所以當我們能夠再一次
[00:09:22.000 --> 00:09:27.000]  當這個謠言或者是負面的消息
[00:09:27.000 --> 00:09:31.000]  或者是不好的事情發生的時候
[00:09:31.000 --> 00:09:33.000]  足以打倒這個世界
[00:09:33.000 --> 00:09:35.000]  足以讓這個政權崩潰
[00:09:35.000 --> 00:09:38.000]  或者讓這個社會動亂
[00:09:38.000 --> 00:09:40.000]  但是我們能做什麼
[00:09:40.000 --> 00:09:42.000]  像金恩博士一樣
[00:09:42.000 --> 00:09:46.000]  我真的願公平如大水滾滾
[00:09:46.000 --> 00:09:49.000]  使公義如江河滔滔
[00:09:49.000 --> 00:09:51.000]  哈雷諾亞式的
[00:09:51.000 --> 00:09:55.000]  我們也願意在上掌權的執政的
[00:09:55.000 --> 00:09:58.000]  能夠行公義好憐憫
[00:09:58.000 --> 00:10:01.000]  能夠誠謙卑的心與神同行
[00:10:01.000 --> 00:10:03.000]  這個世界就有救了
[00:10:03.000 --> 00:10:05.000]  這個國家就有救了
[00:10:05.000 --> 00:10:07.000]  這個世界就真的公義公平了
[00:10:07.000 --> 00:10:10.000]  謠言就死住了
[00:10:10.000 --> 00:10:11.000]  是不是
[00:10:11.000 --> 00:10:12.000]  當然了
[00:10:12.000 --> 00:10:15.000]  攻擊性的武器就是聖靈的寶劍
[00:10:15.000 --> 00:10:17.000]  他特別加了一句話就是說
[00:10:17.000 --> 00:10:19.000]  神的道
[00:10:19.000 --> 00:10:21.000]  希伯來書上面說得更清楚
[00:10:21.000 --> 00:10:26.000]  他說這個神的道這個寶劍是活潑的
[00:10:26.000 --> 00:10:27.000]  是有功效的
[00:10:27.000 --> 00:10:32.000]  是比一切兩刃的劍更銳利的
[00:10:32.000 --> 00:10:38.000]  是連骨髓骨輪都可以刺破剖開的
[00:10:38.000 --> 00:10:40.000]  刺入剖開的
[00:10:40.000 --> 00:10:41.000]  換句話說
[00:10:41.000 --> 00:10:46.000]  那麼謠言裡面的那些不正確的地方
[00:10:46.000 --> 00:10:48.000]  通通可以挑出來
[00:10:48.000 --> 00:10:51.000]  甚至於打破這一切的隔閡的
[00:10:51.000 --> 00:10:53.000]  打破這些黑暗的前世
[00:10:53.000 --> 00:10:54.000]  陷在邪惡的地下
[00:10:54.000 --> 00:10:56.000]  或是謊言
[00:10:56.000 --> 00:10:57.000]  是不是
[00:10:57.000 --> 00:11:00.000]  謠言其實也不過是謊言
[00:11:00.000 --> 00:11:01.000]  或者是惡言
[00:11:01.000 --> 00:11:04.000]  或者是邪惡的勢力中的一種
[00:11:04.000 --> 00:11:07.000]  是殺掉魔鬼的作為
[00:11:07.000 --> 00:11:09.000]  但是
[00:11:09.000 --> 00:11:11.000]  保羅在以赴所述全部軍裝
[00:11:11.000 --> 00:11:13.000]  他講完了防禦性的武器
[00:11:13.000 --> 00:11:14.000]  攻擊性的武器
[00:11:14.000 --> 00:11:16.000]  他最後一項是說
[00:11:16.000 --> 00:11:19.000]  是要隨時多方的禱告
[00:11:19.000 --> 00:11:21.000]  祈求
[00:11:21.000 --> 00:11:22.000]  是不是
[00:11:22.000 --> 00:11:24.000]  那麼這個不屬於武器
[00:11:24.000 --> 00:11:26.000]  但是他最主要就是說
[00:11:26.000 --> 00:11:30.000]  你有了聖靈的寶劍
[00:11:30.000 --> 00:11:32.000]  你有了救恩的頭盔
[00:11:32.000 --> 00:11:36.000]  你有了這個真理的腰帶
[00:11:36.000 --> 00:11:38.000]  你有了護心器
[00:11:38.000 --> 00:11:41.000]  你有了福音的平安鞋子
[00:11:41.000 --> 00:11:44.000]  但是你如果沒有禱告
[00:11:44.000 --> 00:11:46.000]  那麼沒有用
[00:11:46.000 --> 00:11:49.000]  因為這是基督徒的特權
[00:11:49.000 --> 00:11:52.000]  也是基督徒的福氣
[00:11:52.000 --> 00:11:56.000]  是基督徒的屬靈的福氣
[00:11:56.000 --> 00:11:59.000]  禱告跟祈求他都有講到
[00:11:59.000 --> 00:12:03.000]  禱告跟祈求有什麼不一樣
[00:12:03.000 --> 00:12:06.000]  禱告是說一般性的
[00:12:06.000 --> 00:12:09.000]  祈求是說特殊性的
[00:12:09.000 --> 00:12:10.000]  譬如說
[00:12:10.000 --> 00:12:13.000]  牧師你為我禱告
[00:12:13.000 --> 00:12:14.000]  我就為你禱告
[00:12:14.000 --> 00:12:16.000]  我也不知道要禱告什麼
[00:12:16.000 --> 00:12:18.000]  但是牧師你特別為我這個
[00:12:18.000 --> 00:12:20.000]  要買房子
[00:12:20.000 --> 00:12:21.000]  你給我禱告
[00:12:21.000 --> 00:12:23.000]  好我給你祈求
[00:12:23.000 --> 00:12:25.000]  有一種特殊目的的
[00:12:25.000 --> 00:12:27.000]  叫做祈求
[00:12:27.000 --> 00:12:29.000]  是的
[00:12:29.000 --> 00:12:32.000]  所以全部屬靈的軍裝
[00:12:32.000 --> 00:12:35.000]  我們說是基督徒的七種武器
[00:12:35.000 --> 00:12:36.000]  是的
[00:12:36.000 --> 00:12:42.000]  所以在我們要第一件事情
[00:12:42.000 --> 00:12:43.000]  這幾個軍裝裡面
[00:12:43.000 --> 00:12:45.000]  第一件事情就最重要
[00:12:45.000 --> 00:12:47.000]  最基本的是要
[00:12:47.000 --> 00:12:50.000]  束上真理的腰帶
[00:12:50.000 --> 00:12:51.000]  Hallelujah
[00:12:51.000 --> 00:12:56.000]  其實我寧可說是武裝帶
[00:12:56.000 --> 00:12:58.000]  因為你去看保羅
[00:12:58.000 --> 00:13:01.000]  因為他活在古羅馬的帝國的時代
[00:13:01.000 --> 00:13:03.000]  羅馬人的軍兵們
[00:13:03.000 --> 00:13:05.000]  他們都有用那個皮帶
[00:13:05.000 --> 00:13:09.000]  用那種馬革皮革做的皮帶
[00:13:09.000 --> 00:13:10.000]  那麼非常寬的
[00:13:10.000 --> 00:13:12.000]  把整個束緊了
[00:13:12.000 --> 00:13:14.000]  而且要束得很緊
[00:13:14.000 --> 00:13:18.000]  把那個束緊了以後呢
[00:13:18.000 --> 00:13:21.000]  然後才能夠穿上護膝鏡
[00:13:21.000 --> 00:13:24.000]  然後穿上冰的鞋
[00:13:24.000 --> 00:13:25.000]  然後戴上舊人的頭盔
[00:13:25.000 --> 00:13:27.000]  然後拿起盾牌
[00:13:27.000 --> 00:13:30.000]  然後拿起寶劍來
[00:13:30.000 --> 00:13:34.000]  這個腰帶一定要束緊
[00:13:34.000 --> 00:13:37.000]  那麼我以前做過兵
[00:13:37.000 --> 00:13:40.000]  所以我知道我們在受訓的時候呢
[00:13:40.000 --> 00:13:43.000]  都要戴這個軍人的皮帶
[00:13:43.000 --> 00:13:46.000]  其實我講說叫做武裝帶比較正確
[00:13:46.000 --> 00:13:48.000]  因為有些呢
[00:13:48.000 --> 00:13:50.000]  他還有吊帶
[00:13:50.000 --> 00:13:52.000]  吊肩帶
[00:13:52.000 --> 00:13:54.000]  所以他可以掛更多的東西
[00:13:54.000 --> 00:14:00.000]  這個腰帶啊
[00:14:00.000 --> 00:14:02.000]  很厚啊
[00:14:02.000 --> 00:14:05.000]  你知道在那邊掛什麼東西嗎
[00:14:05.000 --> 00:14:06.000]  手榴彈
[00:14:06.000 --> 00:14:08.000]  還掛什麼
[00:14:08.000 --> 00:14:10.000]  戴刺刀
[00:14:10.000 --> 00:14:13.000]  槍是背的
[00:14:13.000 --> 00:14:16.000]  手槍
[00:14:16.000 --> 00:14:18.000]  還有什麼
[00:14:18.000 --> 00:14:19.000]  手榴彈
[00:14:19.000 --> 00:14:20.000]  手雷
[00:14:20.000 --> 00:14:22.000]  還有彈藥
[00:14:22.000 --> 00:14:23.000]  彈夾子
[00:14:23.000 --> 00:14:25.000]  還要圓敲鏟子
[00:14:25.000 --> 00:14:27.000]  還要戴水壺
[00:14:27.000 --> 00:14:30.000]  還要掛官糧等等的
[00:14:30.000 --> 00:14:32.000]  是一圈的
[00:14:32.000 --> 00:14:33.000]  所以我們在受訓的時候
[00:14:33.000 --> 00:14:35.000]  我們班長第一件事情
[00:14:35.000 --> 00:14:37.000]  叫我們把這個皮帶紮緊
[00:14:37.000 --> 00:14:38.000]  然後紮緊了
[00:14:38.000 --> 00:14:39.000]  藝人站了進去
[00:14:39.000 --> 00:14:40.000]  你自己沒紮很緊
[00:14:40.000 --> 00:14:42.000]  他一把抓到你的皮帶
[00:14:42.000 --> 00:14:44.000]  就把你提啊
[00:14:44.000 --> 00:14:47.000]  整個皮帶就拉到胸口來了
[00:14:47.000 --> 00:14:49.000]  表示你沒有紮緊
[00:14:49.000 --> 00:14:50.000]  你如果沒有紮緊
[00:14:50.000 --> 00:14:52.000]  你掛了這麼多東西啊
[00:14:52.000 --> 00:14:53.000]  聽說啊
[00:14:53.000 --> 00:14:57.000]  可以掛到25磅到30磅
[00:14:57.000 --> 00:14:59.000]  你褲子都掉下來了
[00:14:59.000 --> 00:15:00.000]  是不是
[00:15:00.000 --> 00:15:04.000]  那麼有些比現在的更嚴重的呢
[00:15:04.000 --> 00:15:06.000]  他這裡還有肩帶的
[00:15:06.000 --> 00:15:07.000]  肩帶的話
[00:15:07.000 --> 00:15:09.000]  他甚至這邊真的有護心器
[00:15:09.000 --> 00:15:12.000]  就是防彈衣
[00:15:12.000 --> 00:15:14.000]  他這裡還有好多彈夾子
[00:15:14.000 --> 00:15:16.000]  掛了滿滿的彈夾子
[00:15:16.000 --> 00:15:18.000]  刷更多的武器
[00:15:18.000 --> 00:15:20.000]  甚至有些是槍榴彈兵
[00:15:20.000 --> 00:15:22.000]  他還要掛那個槍榴彈
[00:15:22.000 --> 00:15:24.000]  有些是迫擊炮兵
[00:15:24.000 --> 00:15:25.000]  他還要掛迫擊炮
[00:15:25.000 --> 00:15:27.000]  一個一個掛的滿滿的
[00:15:27.000 --> 00:15:32.000]  所以這個腰帶是第一步
[00:15:32.000 --> 00:15:35.000]  我們要防止流言謠言
[00:15:35.000 --> 00:15:38.000]  我們要謠言死疑智者
[00:15:38.000 --> 00:15:40.000]  第一件事情
[00:15:40.000 --> 00:15:43.000]  你把你的真理腰帶繫緊了
[00:15:43.000 --> 00:15:47.000]  這是什麼意思啊
[00:15:47.000 --> 00:15:49.000]  這個意思是說啊
[00:15:49.000 --> 00:15:51.000]  你把真理搞清楚
[00:15:51.000 --> 00:15:52.000]  是不是
[00:15:52.000 --> 00:15:57.000]  或者你把這個事情的來龍去脈搞清楚了
[00:15:57.000 --> 00:16:01.000]  不然你根本沒有辦法止住這個謠言
[00:16:01.000 --> 00:16:05.000]  你自己傳出去都不知道
[00:16:05.000 --> 00:16:07.000]  我跟各位講
[00:16:07.000 --> 00:16:10.000]  我們以前在市場上面
[00:16:10.000 --> 00:16:13.000]  我們有受過一些受訓
[00:16:13.000 --> 00:16:17.000]  尤其是每一次一個新的project開始的時候
[00:16:17.000 --> 00:16:20.000]  我們都會有一個所謂叫做
[00:16:20.000 --> 00:16:24.000]  大家在一起受訓聯絡感情
[00:16:24.000 --> 00:16:28.000]  那常常喜歡玩的一個遊戲就是
[00:16:28.000 --> 00:16:30.000]  譬如說你三五桌吧
[00:16:30.000 --> 00:16:33.000]  一桌五六個人三四個人
[00:16:33.000 --> 00:16:36.000]  然後每桌發一個
[00:16:36.000 --> 00:16:39.000]  一張紙頭兩張紙頭
[00:16:39.000 --> 00:16:43.000]  然後用紙頭折成飛機
[00:16:43.000 --> 00:16:46.000]  隨便你怎麼折
[00:16:46.000 --> 00:16:49.000]  然後另外一個人要寫步驟
[00:16:49.000 --> 00:16:50.000]  知道吧
[00:16:50.000 --> 00:16:54.000]  第一次我要對折一半
[00:16:54.000 --> 00:16:56.000]  等等等等等等
[00:16:56.000 --> 00:16:59.000]  然後第二步是怎麼樣怎麼樣
[00:16:59.000 --> 00:17:00.000]  結果呢
[00:17:00.000 --> 00:17:03.000]  你折完了你折完了
[00:17:03.000 --> 00:17:04.000]  來
[00:17:04.000 --> 00:17:07.000]  每一個人把這個紙頭
[00:17:07.000 --> 00:17:10.000]  把寫的這個instruction
[00:17:10.000 --> 00:17:13.000]  跟別桌去換起來
[00:17:13.000 --> 00:17:16.000]  然後你就按照他寫的這個
[00:17:16.000 --> 00:17:18.000]  一個一個步驟
[00:17:18.000 --> 00:17:20.000]  不可以有你自己的意思
[00:17:20.000 --> 00:17:22.000]  完全照他的步驟
[00:17:22.000 --> 00:17:25.000]  去把它折出來
[00:17:25.000 --> 00:17:27.000]  他講一你就折
[00:17:27.000 --> 00:17:28.000]  二就怎麼樣
[00:17:28.000 --> 00:17:30.000]  你就照著他的步驟來折
[00:17:30.000 --> 00:17:32.000]  結果折出來啊
[00:17:32.000 --> 00:17:35.000]  幾乎沒有一個是對的
[00:17:35.000 --> 00:17:36.000]  為什麼
[00:17:36.000 --> 00:17:38.000]  譬如講最簡單的嘛
