
[00:00:00.000 --> 00:00:03.000]  很多時候我參加團契或是主日學
[00:01:42.500 --> 00:01:44.500]  除了這個宗教
[00:01:44.500 --> 00:01:48.500]  所謂的宗教裡面有一個核心
[00:01:48.500 --> 00:01:51.500]  我們真正的信仰是什麼
[00:01:51.500 --> 00:01:54.500]  所以以前我曾經分享過
[00:01:54.500 --> 00:01:57.500]  唐從容牧師這樣講到
[00:01:57.500 --> 00:02:01.500]  真神造人 假神是人造
[00:02:01.500 --> 00:02:06.500]  所以任何的人的敬拜 人的偶像
[00:02:06.500 --> 00:02:08.500]  若是遠離真神
[00:02:08.500 --> 00:02:11.500]  都是人造出來的
[00:02:11.500 --> 00:02:13.500]  那另外一句呢
[00:02:13.500 --> 00:02:19.500]  就是真神找人 假神人找
[00:02:19.500 --> 00:02:21.500]  為什麼人要找神
[00:02:21.500 --> 00:02:23.500]  因為人裡面有個虛空
[00:02:23.500 --> 00:02:25.500]  人裡面沒有神
[00:02:25.500 --> 00:02:27.500]  他心中在一個虛空裡面
[00:02:27.500 --> 00:02:29.500]  人一定要找神
[00:02:29.500 --> 00:02:31.500]  可是一切的宗教
[00:02:31.500 --> 00:02:33.500]  都是人去找神
[00:02:33.500 --> 00:02:38.500]  一切的宗教是人所造出來的
[00:02:38.500 --> 00:02:40.500]  唯獨今天我們所要講的
[00:02:40.500 --> 00:02:45.500]  是真神找人
[00:02:45.500 --> 00:02:48.500]  真神造人
[00:02:48.500 --> 00:02:53.500]  是我們知道我們信的是什麼
[00:02:53.500 --> 00:02:57.500]  在大綱裡面我這樣寫
[00:02:57.500 --> 00:03:09.500]  什麼是異教 什麼是異端 什麼是宗派
[00:03:09.500 --> 00:03:11.500]  因為我們在主日學裡面會提到
[00:03:11.500 --> 00:03:15.500]  什麼是宗派等等這種
[00:03:15.500 --> 00:03:19.500]  那我今天也借助在這個信息裡面
[00:03:19.500 --> 00:03:23.500]  跟各位稍微簡單的分享一下
[00:03:23.500 --> 00:03:28.500]  當然就是說 剛剛講到異教 異端 宗教
[00:03:28.500 --> 00:03:30.500]  另外有一個字
[00:03:30.500 --> 00:03:32.500]  我今天早上在複習一下
[00:03:32.500 --> 00:03:37.500]  看的時候 確實我忽略了
[00:03:37.500 --> 00:03:41.500]  另外一個是異端 Extreme 異端
[00:03:41.500 --> 00:03:44.500]  那什麼是異教呢
[00:03:44.500 --> 00:03:51.500]  異教就比如說印度教 佛教 回教 道教
[00:03:51.500 --> 00:03:56.500]  這是截然跟基督教不同
[00:03:56.500 --> 00:03:58.500]  完全不同
[00:03:58.500 --> 00:04:03.500]  那就很好辨認這異教
[00:04:03.500 --> 00:04:04.500]  這叫異教
[00:04:04.500 --> 00:04:10.500]  所以在異教裡面一定是有個教主
[00:04:10.500 --> 00:04:13.500]  那什麼是異端
[00:04:13.500 --> 00:04:17.500]  這個就跟異教不太一樣
[00:04:17.500 --> 00:04:20.500]  那異端是什麼呢
[00:04:20.500 --> 00:04:24.500]  異端就是掛基督教的旗號
[00:04:24.500 --> 00:04:31.500]  就如同摩門教 如同耶和華見證會
[00:04:31.500 --> 00:04:35.500]  它號稱也是基督教
[00:04:35.500 --> 00:04:42.500]  可是實際內容卻不是我們所相信的
[00:04:42.500 --> 00:04:46.500]  對耶穌基督的神性
[00:04:46.500 --> 00:04:48.500]  對耶穌基督的人性
[00:04:48.500 --> 00:04:50.500]  都有一些偏差
[00:04:50.500 --> 00:04:52.500]  對救恩有偏差
[00:04:52.500 --> 00:04:54.500]  所以叫異端
[00:04:54.500 --> 00:04:58.500]  表面看上去他們也有聖經
[00:04:58.500 --> 00:05:00.500]  也講耶穌基督
[00:05:00.500 --> 00:05:02.500]  可是他們所看的聖經
[00:05:02.500 --> 00:05:05.500]  他有另外一本
[00:05:05.500 --> 00:05:07.500]  或是他們的解釋
[00:05:07.500 --> 00:05:12.500]  跟神所啟示給我們的聖經的解釋不一樣
[00:05:12.500 --> 00:05:16.500]  或是有另外一本摩門經
[00:05:16.500 --> 00:05:19.500]  是高過聖經的權威等等
[00:05:19.500 --> 00:05:21.500]  這些叫異端
[00:05:21.500 --> 00:05:26.500]  主要因為對耶穌基督的神性人性的偏差
[00:05:26.500 --> 00:05:31.500]  我們在救恩方面就有偏差
[00:05:31.500 --> 00:05:34.500]  所以剛剛我們所讀的經文說
[00:05:34.500 --> 00:05:38.500]  在末世借助他的兒子小育我們等等
[00:05:38.500 --> 00:05:40.500]  他洗盡我們的罪
[00:05:40.500 --> 00:05:45.500]  坐在至高至大的右邊
[00:05:45.500 --> 00:05:48.500]  這把耶穌的神性
[00:05:48.500 --> 00:05:51.500]  跟與神一樣
[00:05:51.500 --> 00:05:53.500]  向我們啟示
[00:05:53.500 --> 00:05:55.500]  不但他是完全的神
[00:05:55.500 --> 00:05:57.500]  也是完全的人
[00:05:57.500 --> 00:06:02.500]  那極端是什麼
[00:06:02.500 --> 00:06:06.500]  剛剛講到異端是很類似
[00:06:06.500 --> 00:06:07.500]  可是不一樣
[00:06:07.500 --> 00:06:12.500]  那極端又跟我們所信仰
[00:06:12.500 --> 00:06:14.500]  聖經所啟示
[00:06:14.500 --> 00:06:17.500]  更加的接近
[00:06:17.500 --> 00:06:19.500]  可是極端
[00:06:19.500 --> 00:06:21.500]  他在某個教義
[00:06:21.500 --> 00:06:23.500]  聖經所啟示裡面
[00:06:23.500 --> 00:06:25.500]  他會過分的高舉
[00:06:25.500 --> 00:06:27.500]  過分的強調
[00:06:27.500 --> 00:06:32.500]  超出聖經所啟示的範圍之內
[00:06:32.500 --> 00:06:35.500]  這就叫極端
[00:06:35.500 --> 00:06:37.500]  那主要也就是說
[00:06:37.500 --> 00:06:40.500]  把這幾個我們所能面臨到
[00:06:40.500 --> 00:06:41.500]  所聽到的
[00:06:41.500 --> 00:06:43.500]  所接觸到的
[00:06:43.500 --> 00:06:45.500]  可以辨別出來
[00:06:45.500 --> 00:06:47.500]  最後一個就是宗派
[00:06:47.500 --> 00:06:48.500]  宗派是什麼
[00:06:48.500 --> 00:06:52.500]  為什麼基督教裡面會有這麼多的宗派
[00:06:52.500 --> 00:06:55.500]  為什麼基督教宗派裡面
[00:06:55.500 --> 00:06:57.500]  有像長老會
[00:06:57.500 --> 00:06:58.500]  有進信會
[00:06:58.500 --> 00:07:01.500]  有宣道會
[00:07:01.500 --> 00:07:03.500]  有播道會
[00:07:03.500 --> 00:07:06.500]  也有獨立的教會
[00:07:06.500 --> 00:07:09.500]  那這宗派又是什麼
[00:07:09.500 --> 00:07:11.500]  那等一下下面
[00:07:11.500 --> 00:07:15.500]  我會講到宗派的由來
[00:07:15.500 --> 00:07:17.500]  所以在宗派裡面
[00:07:17.500 --> 00:07:21.500]  我們可以從歷史我們來明瞭
[00:07:21.500 --> 00:07:25.500]  那宗派確實在信仰核心裡面
[00:07:25.500 --> 00:07:27.500]  都是一樣的
[00:07:27.500 --> 00:07:30.500]  在救恩方面都是一樣的
[00:07:30.500 --> 00:07:32.500]  只是他們有不同的強調
[00:07:32.500 --> 00:07:34.500]  有歷史的背景
[00:07:34.500 --> 00:07:36.500]  那我們就來看一下
[00:07:36.500 --> 00:07:40.500]  宗派的由來
[00:07:40.500 --> 00:07:42.500]  所以在基督教裡面
[00:07:42.500 --> 00:07:43.500]  有宗派
[00:07:43.500 --> 00:07:46.500]  所以在宗派裡面
[00:07:46.500 --> 00:07:47.500]  我們要明瞭
[00:07:47.500 --> 00:07:49.500]  有一些歷史的背景
[00:07:49.500 --> 00:07:51.500]  譬如說
[00:07:51.500 --> 00:07:52.500]  路德會
[00:07:52.500 --> 00:07:54.500]  信義會
[00:07:54.500 --> 00:07:58.500]  是從羅馬天主教裡面改教之後
[00:07:58.500 --> 00:08:02.500]  他們成立的
[00:08:02.500 --> 00:08:06.500]  有他獨特的一些因素存在
[00:08:06.500 --> 00:08:08.500]  所以當羅馬天主教
[00:08:08.500 --> 00:08:11.500]  曾經有一段相當長的時間
[00:08:11.500 --> 00:08:13.500]  一千年的時間
[00:08:13.500 --> 00:08:16.500]  讓宗教在黑暗裡面的時候
[00:08:16.500 --> 00:08:17.500]  這些改教
[00:08:17.500 --> 00:08:19.500]  他們建立之後
[00:08:19.500 --> 00:08:21.500]  他們就成為信義宗
[00:08:21.500 --> 00:08:24.500]  或是路德會等等
[00:08:24.500 --> 00:08:28.500]  是從天主教脫離出來
[00:08:28.500 --> 00:08:30.500]  所以當你去
[00:08:30.500 --> 00:08:32.500]  信義會或是路德會
[00:08:32.500 --> 00:08:34.500]  參加他們的崇拜的時候
[00:08:34.500 --> 00:08:36.500]  他們是相信了
[00:08:36.500 --> 00:08:38.500]  他們的教義
[00:08:38.500 --> 00:08:41.500]  救恩方面都是一樣
[00:08:41.500 --> 00:08:43.500]  可是他們在形式上
[00:08:43.500 --> 00:08:45.500]  會有所不同
[00:08:45.500 --> 00:08:48.500]  為什麼形式上會有所不同呢
[00:08:48.500 --> 00:08:50.500]  因為我剛剛說
[00:08:50.500 --> 00:08:52.500]  他們是在改教的時候
[00:08:52.500 --> 00:08:55.500]  第一批從天主教出來的
[00:08:55.500 --> 00:08:58.500]  在很多儀式方面
[00:08:58.500 --> 00:09:04.500]  有天主教的那樣的
[00:09:04.500 --> 00:09:07.500]  氛圍儀式很重
[00:09:07.500 --> 00:09:14.500]  但是在傳講救恩方面就不一樣
[00:09:14.500 --> 00:09:16.500]  那我們就要來強調一下
[00:09:16.500 --> 00:09:19.500]  這些不同的宗派
[00:09:19.500 --> 00:09:23.500]  他們成立的一些歷史的背景
[00:09:23.500 --> 00:09:25.500]  所以我就很強調
[00:09:25.500 --> 00:09:27.500]  也很鼓勵弟兄姊妹
[00:09:27.500 --> 00:09:29.500]  可以來參加逐日學
[00:09:29.500 --> 00:09:32.500]  我們這一屆的逐日學也快要結束
[00:09:32.500 --> 00:09:35.500]  也是一些問題的解答
[00:09:35.500 --> 00:09:40.500]  這裡面常常會牽涉到這些問題
[00:09:40.500 --> 00:09:42.500]  那我們就來看
[00:09:42.500 --> 00:09:44.500]  在信仰也有不同的強調
[00:09:44.500 --> 00:09:49.500]  比如說像英國的弟兄會
[00:09:49.500 --> 00:09:53.500]  這是有一些歷史的背景
[00:09:53.500 --> 00:09:56.500]  這是信義會他們成立之後
[00:09:56.500 --> 00:10:01.500]  因為宗教不再受一個組織所統治
[00:10:01.500 --> 00:10:04.500]  信徒都可以從聖經裡面
[00:10:04.500 --> 00:10:06.500]  看到真理之後
[00:10:06.500 --> 00:10:08.500]  在某個特定的需要環境
[00:10:08.500 --> 00:10:10.500]  他們所強調
[00:10:10.500 --> 00:10:12.500]  比如說英國的弟兄會
[00:10:12.500 --> 00:10:14.500]  他們強調什麼呢
[00:10:14.500 --> 00:10:16.500]  所以在英國的弟兄會裡面
[00:10:16.500 --> 00:10:18.500]  就沒有牧師長老之類的
[00:10:18.500 --> 00:10:23.500]  他們強調人人皆祭師
[00:10:23.500 --> 00:10:25.500]  沒有錯
[00:10:25.500 --> 00:10:26.500]  在舊約的時候
[00:10:26.500 --> 00:10:32.500]  神選擇檢選以色列民主
[00:10:32.500 --> 00:10:35.500]  要成為一個祭師的國度
[00:10:35.500 --> 00:10:38.500]  在新約的時候
[00:10:38.500 --> 00:10:41.500]  神藉著彼得
[00:10:41.500 --> 00:10:43.500]  在彼得前書講到
[00:10:43.500 --> 00:10:47.500]  我們信徒是被蒙造的一群
[00:10:47.500 --> 00:10:49.500]  是君尊的祭師
[00:10:49.500 --> 00:10:52.500]  是要宣揚我們出黑暗
[00:10:52.500 --> 00:10:55.500]  進入光明者的美德
[00:10:55.500 --> 00:10:58.500]  所以弟兄會他們就會強調
[00:10:58.500 --> 00:11:01.500]  人人皆祭師
[00:11:01.500 --> 00:11:04.500]  所以你們到弟兄會的背景
[00:11:04.500 --> 00:11:05.500]  你們就不會看到
[00:11:05.500 --> 00:11:09.500]  有牧師長老這類的直式
[00:11:09.500 --> 00:11:11.500]  你我都是祭師
[00:11:11.500 --> 00:11:13.500]  其實有時候在
[00:11:13.500 --> 00:11:18.500]  世功方面的託付負責
[00:11:18.500 --> 00:11:21.500]  確實有不同
[00:11:21.500 --> 00:11:24.500]  比如說像進信會
[00:11:24.500 --> 00:11:25.500]  也是很熟悉的
[00:11:25.500 --> 00:11:28.500]  我們這個借用這個場地的教會
[00:11:28.500 --> 00:11:31.500]  就是進信會的背景
[00:11:31.500 --> 00:11:33.500]  強調的是什麼
[00:11:33.500 --> 00:11:35.500]  信在先
[00:11:35.500 --> 00:11:37.500]  洗在後
[00:11:37.500 --> 00:11:40.500]  敬禮洗禮在後
[00:11:40.500 --> 00:11:44.500]  這也是聖經給我們的強調
[00:11:44.500 --> 00:11:46.500]  所以在進信會裡面
[00:11:46.500 --> 00:11:49.500]  不會看到有嬰兒洗禮的
[00:11:49.500 --> 00:11:53.500]  這樣的一個儀式
[00:11:53.500 --> 00:11:55.500]  所以信在先
[00:11:55.500 --> 00:11:58.500]  洗禮在後
[00:11:58.500 --> 00:12:02.500]  所以在一般的教會裡面都會說
[00:12:02.500 --> 00:12:07.500]  相信接受水禮之後領聖餐
[00:12:07.500 --> 00:12:11.500]  所以這是一個正規的
[00:12:11.500 --> 00:12:14.500]  一個正常的一個手續
[00:12:14.500 --> 00:12:17.500]  那洗禮是在相信之後
[00:12:17.500 --> 00:12:21.500]  不是我洗禮之後才相信
[00:12:21.500 --> 00:12:24.500]  不是說我守聖餐之後才相信
[00:12:24.500 --> 00:12:26.500]  是你相信在先
[00:12:26.500 --> 00:12:28.500]  明白救恩的意義
[00:12:28.500 --> 00:12:31.500]  明白我與神的關係
[00:12:31.500 --> 00:12:34.500]  明白神的拯救我成為神的兒女
[00:12:34.500 --> 00:12:36.500]  當這樣
[00:12:36.500 --> 00:12:40.500]  那我們對神在我們身上的愛
[00:12:40.500 --> 00:12:42.500]  我們有一個回應
[00:12:42.500 --> 00:12:44.500]  那回應是什麼
[00:12:44.500 --> 00:12:48.500]  回應就是我願意來遵行主的命令
[00:12:48.500 --> 00:12:51.500]  藉著水禮來見證
[00:12:51.500 --> 00:12:55.500]  藉著水禮來表明
[00:12:55.500 --> 00:13:00.500]  藉著水禮向公眾來宣告
[00:13:00.500 --> 00:13:04.500]  當我們這樣做的時候
[00:13:04.500 --> 00:13:07.500]  那教會弟兄姊妹這個團體
[00:13:07.500 --> 00:13:11.500]  就可以接納你心裡的相信
[00:13:11.500 --> 00:13:13.500]  外表的見證
[00:13:13.500 --> 00:13:17.500]  可以成為主家裡的一份子
[00:13:17.500 --> 00:13:19.500]  在守聖餐的時候
[00:13:19.500 --> 00:13:22.500]  我們同有一位主
[00:13:22.500 --> 00:13:26.500]  同受一位聖靈的洗
[00:13:26.500 --> 00:13:28.500]  所以受洗
[00:13:28.500 --> 00:13:30.500]  所以先相信
[00:13:30.500 --> 00:13:33.500]  先受洗
[00:13:33.500 --> 00:13:34.500]  後受洗
[00:13:34.500 --> 00:13:36.500]  然後守聖餐
[00:13:36.500 --> 00:13:37.500]  那有人說
[00:13:37.500 --> 00:13:40.500]  我不相信我受洗可以嗎
[00:13:40.500 --> 00:13:44.500]  所以這個在教會的很多原則下
[00:13:44.500 --> 00:13:47.500]  就會今天我們主日學也特別講到
[00:13:47.500 --> 00:13:49.500]  就是說為什麼要上課
[00:13:49.500 --> 00:13:52.500]  上課也就是在受洗前上課
[00:13:52.500 --> 00:13:56.500]  讓你確確實實清清楚楚的明白
[00:13:56.500 --> 00:13:58.500]  你為什麼要受洗
[00:13:58.500 --> 00:14:00.500]  你所信的是什麼
[00:14:00.500 --> 00:14:03.500]  當你在眾人面前來見證
[00:14:03.500 --> 00:14:05.500]  來歸榮耀給他
[00:14:05.500 --> 00:14:08.500]  向信徒見證之後
[00:14:08.500 --> 00:14:13.500]  你是向黑暗的權勢做個宣告的
[00:14:13.500 --> 00:14:15.500]  當你這樣
[00:14:15.500 --> 00:14:17.500]  接受水禮
[00:14:17.500 --> 00:14:21.500]  願意與他同死同埋葬同復活
[00:14:21.500 --> 00:14:23.500]  過一個新的生活
[00:14:23.500 --> 00:14:25.500]  過一個討神喜悅的生活
[00:14:25.500 --> 00:14:28.500]  這是洗禮的意義
[00:14:28.500 --> 00:14:35.500]  所以為什麼我們常常會說
[00:14:35.500 --> 00:14:40.500]  願意受洗的已經信主的弟兄姊妹
[00:14:40.500 --> 00:14:42.500]  我們都有一年
[00:14:42.500 --> 00:14:45.500]  起碼有兩次有受洗的機會
[00:14:45.500 --> 00:14:49.500]  也就是讓大家有個自願
[00:14:49.500 --> 00:14:51.500]  不是強迫
[00:14:51.500 --> 00:14:53.500]  我上次我講到
[00:14:53.500 --> 00:14:55.500]  我看到一個新聞
[00:14:55.500 --> 00:14:57.500]  大概兩週前
[00:14:57.500 --> 00:14:59.500]  在山東的一個地方
[00:14:59.500 --> 00:15:01.500]  有一群基督徒
[00:15:01.500 --> 00:15:03.500]  號稱基督徒
[00:15:03.500 --> 00:15:05.500]  當然背景我不清楚
[00:15:05.500 --> 00:15:08.500]  不知道在某個公共場所
[00:15:08.500 --> 00:15:13.500]  要叫一位女士
[00:15:13.500 --> 00:15:15.500]  到教會裡面信主
[00:15:15.500 --> 00:15:17.500]  細節我不清楚
[00:15:17.500 --> 00:15:19.500]  可是這位女士
[00:15:19.500 --> 00:15:22.500]  不願意聽從或是等等
[00:15:22.500 --> 00:15:24.500]  後來就被毆打了
[00:15:24.500 --> 00:15:26.500]  所以像這種情形
[00:15:26.500 --> 00:15:29.500]  不是在我們信仰裡面
[00:15:29.500 --> 00:15:33.500]  神是願意我們自動自發
[00:15:33.500 --> 00:15:36.500]  在神面前我們享福
[00:15:36.500 --> 00:15:39.500]  在人面前我們來做見證
[00:15:39.500 --> 00:15:41.500]  所以這是禁忌會
[00:15:41.500 --> 00:15:43.500]  那我們也可以看到
[00:15:43.500 --> 00:15:46.500]  從實際處境裡面
[00:15:46.500 --> 00:15:50.500]  有一些宗派的產生
[00:15:50.500 --> 00:15:53.500]  比如說宣道會
[00:15:53.500 --> 00:15:55.500]  我們幾年前
[00:15:55.500 --> 00:15:57.500]  我們退休會的地方
[00:15:57.500 --> 00:16:02.500]  是在灣區有個Redwood Alliance Camp
[00:16:02.500 --> 00:16:04.500]  這就是宣道會
[00:16:04.500 --> 00:16:09.500]  我們在Redding母會
[00:16:09.500 --> 00:16:10.500]  在那裡的退休會
[00:16:10.500 --> 00:16:12.500]  也是宣道會
[00:16:12.500 --> 00:16:15.500]  因為宣道會的創始人
[00:16:15.500 --> 00:16:17.500]  他是Simpson博士
[00:16:17.500 --> 00:16:21.500]  所以在Redding叫Simpson大學
[00:16:21.500 --> 00:16:25.500]  紀念他有這方面的積極
[00:16:25.500 --> 00:16:27.500]  那這開始是如何開始呢
[00:16:27.500 --> 00:16:32.500]  原來Simpson牧師
[00:16:32.500 --> 00:16:34.500]  他也是在長老會裡面
[00:16:34.500 --> 00:16:35.500]  在紐約
[00:16:35.500 --> 00:16:37.500]  可是那個時候在紐約
[00:16:37.500 --> 00:16:41.500]  有很多外來的移民
[00:16:41.500 --> 00:16:44.500]  他們來到美國之後
[00:16:44.500 --> 00:16:47.500]  似乎被教會所忽略
[00:16:47.500 --> 00:16:50.500]  所以Simpson牧師
[00:16:50.500 --> 00:16:52.500]  他有極大的負擔
[00:16:52.500 --> 00:16:55.500]  願意對這些移民來的
[00:16:55.500 --> 00:16:59.500]  願意對這些人生地不熟的
[00:16:59.500 --> 00:17:02.500]  來把福音傳給他們
[00:17:02.500 --> 00:17:04.500]  因為他們來到美國
[00:17:04.500 --> 00:17:05.500]  以為來到美國
[00:17:05.500 --> 00:17:06.500]  我們就自由了
[00:17:06.500 --> 00:17:07.500]  我們可以享受
[00:17:07.500 --> 00:17:10.500]  可是若沒有得到耶穌的救恩
[00:17:10.500 --> 00:17:11.500]  實在很可惜
[00:17:11.500 --> 00:17:14.500]  他就出來向他們傳福音
[00:17:14.500 --> 00:17:17.500]  就成立宣道會
[00:17:17.500 --> 00:17:20.500]  所以這些不同的宗派
[00:17:20.500 --> 00:17:22.500]  都有一些開始
[00:17:22.500 --> 00:17:27.500]  他們啟發成立的一些背景
[00:17:27.500 --> 00:17:30.500]  譬如說聖經教會
[00:17:30.500 --> 00:17:32.500]  你們會看到譬如黑手上
[00:17:32.500 --> 00:17:35.500]  我們會看到一個聖經教會
[00:17:35.500 --> 00:17:37.500]  在靠近50號公路
[00:17:37.500 --> 00:17:41.500]  那我們的母會也是聖經教會
[00:17:41.500 --> 00:17:44.500]  那聖經教會不是一個宗派
[00:17:44.500 --> 00:17:46.500]  獨立的教會
[00:17:46.500 --> 00:17:49.500]  我剛剛說有宗派的
[00:17:49.500 --> 00:17:51.500]  有獨立的教會
[00:17:51.500 --> 00:17:53.500]  那獨立的教會就是
[00:17:53.500 --> 00:17:55.500]  各教會自己獨立
[00:17:55.500 --> 00:17:57.500]  他們的有任何財產
[00:17:57.500 --> 00:18:01.500]  自己的會員自己負責管理
[00:18:01.500 --> 00:18:04.500]  那聖經教會強調的是什麼
[00:18:04.500 --> 00:18:08.500]  強調在回復到聖經的教導
[00:18:08.500 --> 00:18:11.500]  因為受到時代的衝擊
[00:18:11.500 --> 00:18:15.500]  可能教會一些宗派
[00:18:15.500 --> 00:18:17.500]  等等會受到影響
[00:18:17.500 --> 00:18:20.500]  那聖經教會是又強調
[00:18:20.500 --> 00:18:27.500]  把教會帶回神話裡
[00:18:27.500 --> 00:18:31.500]  這也就如同我們常說
[00:18:31.500 --> 00:18:33.500]  基督教有人說
[00:18:33.500 --> 00:18:36.500]  基督教是天主教之後
[00:18:36.500 --> 00:18:40.500]  其實當我們明瞭這歷史的時候
[00:18:40.500 --> 00:18:42.500]  我們就可以看到
[00:18:42.500 --> 00:18:44.500]  基督教不是在天主教之後
[00:18:44.500 --> 00:18:51.500]  基督教乃是回復到當時
[00:18:51.500 --> 00:18:54.500]  使徒們所傳講的
[00:18:54.500 --> 00:18:58.500]  回復到當時初期教會
[00:18:58.500 --> 00:19:01.500]  的那樣的一個信仰
[00:19:01.500 --> 00:19:03.500]  所以今天我們讀的
[00:19:03.500 --> 00:19:05.500]  使徒行傳
[00:19:05.500 --> 00:19:07.500]  除他以外別無拯救
[00:19:07.500 --> 00:19:10.500]  因為天下人間沒有赤下別的名
[00:19:10.500 --> 00:19:12.500]  我們可以靠著得救
[00:19:12.500 --> 00:19:14.500]  這又是回到當初
[00:19:14.500 --> 00:19:16.500]  唯有靠著耶穌基督
[00:19:16.500 --> 00:19:19.500]  我們才可以得救
[00:19:19.500 --> 00:19:21.500]  有的宗教說
[00:19:21.500 --> 00:19:24.500]  你要做才可以得救
[00:19:24.500 --> 00:19:26.500]  在聖經的啟示
[00:19:26.500 --> 00:19:29.500]  你先相信神愛我們
[00:19:29.500 --> 00:19:31.500]  神為我們捨命
[00:19:31.500 --> 00:19:33.500]  我們因為聖靈的感動
[00:19:33.500 --> 00:19:35.500]  我們來接受
[00:19:35.500 --> 00:19:37.500]  而不是一個羞恥
[00:19:37.500 --> 00:19:39.500]  乃是一個榮耀
[00:19:39.500 --> 00:19:43.500]  聖靈在我們心中的重生
[00:19:43.500 --> 00:19:45.500]  是因為耶穌基督
[00:19:45.500 --> 00:19:47.500]  為我們所做的
[00:19:47.500 --> 00:19:48.500]  所以剛剛我講
[00:19:48.500 --> 00:19:51.500]  宗派的由來
[00:19:51.500 --> 00:19:53.500]  是有一些歷史的背景
[00:19:53.500 --> 00:19:55.500]  像路德會
[00:19:55.500 --> 00:19:57.500]  信義會
[00:19:57.500 --> 00:20:01.500]  是從天主教脫離出來
[00:20:01.500 --> 00:20:03.500]  就像當時英國的弟兄會
[00:20:03.500 --> 00:20:05.500]  或是進信會
[00:20:05.500 --> 00:20:07.500]  也是後來產生
[00:20:07.500 --> 00:20:11.500]  或是宣道會
[00:20:11.500 --> 00:20:13.500]  或是聖經教會
[00:20:13.500 --> 00:20:15.500]  也是近一百多年
[00:20:15.500 --> 00:20:17.500]  開始而有的
[00:20:17.500 --> 00:20:21.500]  那我們就來看一下
[00:20:21.500 --> 00:20:23.500]  基督教的核心是什麼
[00:20:23.500 --> 00:20:25.500]  從剛剛所講的
[00:20:25.500 --> 00:20:27.500]  異教
[00:20:27.500 --> 00:20:29.500]  異端
[00:20:29.500 --> 00:20:31.500]  極端跟宗派
[00:20:31.500 --> 00:20:33.500]  我們起碼大致可以簡單的
[00:20:33.500 --> 00:20:37.500]  可以分別出來
[00:20:37.500 --> 00:20:39.500]  所以基督教的核心
[00:20:39.500 --> 00:20:41.500]  教育是什麼
[00:20:41.500 --> 00:20:45.500]  所以當我們到一個教會的時候
[00:20:45.500 --> 00:20:47.500]  若是你
[00:20:47.500 --> 00:20:49.500]  搬遷工作
[00:20:49.500 --> 00:20:51.500]  搬遷到另外一個城市
[00:20:51.500 --> 00:20:53.500]  另外一個地方
[00:20:53.500 --> 00:20:55.500]  到教會的時候
[00:20:55.500 --> 00:20:57.500]  有幾方面你應該考慮
[00:20:57.500 --> 00:20:59.500]  第一個
[00:20:59.500 --> 00:21:01.500]  不是說基督教會一定就怎麼樣
[00:21:01.500 --> 00:21:03.500]  你要先了解
[00:21:03.500 --> 00:21:05.500]  他教會
[00:21:05.500 --> 00:21:07.500]  你到任何的網站
[00:21:07.500 --> 00:21:09.500]  教會他都有一個
[00:21:09.500 --> 00:21:11.500]  信仰的一個
