
[00:00:00.000 --> 00:00:11.000]  今天是母親節,祝在座每一位母親,老公痛惜你們,子女孝順
[00:07:40.000 --> 00:07:44.000]  我覺得懂得用指手畫腳說話都很特別
[00:07:44.000 --> 00:07:48.000]  但我都在想,如果在黑暗的地方,他們怎樣溝通呢?
[00:07:48.000 --> 00:07:52.000]  所以這些種種有關溝通的東西
[00:07:52.000 --> 00:07:55.000]  我們都需要去學會
[00:07:55.000 --> 00:07:57.000]  就可以多一點跟別人溝通
[00:07:57.000 --> 00:08:01.000]  說回來,我們一方面要感謝神
[00:08:01.000 --> 00:08:04.000]  給我們有這種語言溝通的能力
[00:08:04.000 --> 00:08:07.000]  但也很遺憾的是
[00:08:07.000 --> 00:08:11.000]  人沒有好好地去運用這種能力
[00:08:11.000 --> 00:08:15.000]  因此,有些人在語言上可能沒有障礙
[00:08:15.000 --> 00:08:17.000]  你跟他們說什麼話,他們都懂得
[00:08:17.000 --> 00:08:22.000]  說英文、說中文、說印尼文、說菲律賓文
[00:08:22.000 --> 00:08:23.000]  他們都懂得
[00:08:23.000 --> 00:08:27.000]  問題就是,未必可以溝通到
[00:08:27.000 --> 00:08:30.000]  那不是語言的問題
[00:08:30.000 --> 00:08:33.000]  這個是溝而不通
[00:08:33.000 --> 00:08:36.000]  語言障礙是可以克服的
[00:08:36.000 --> 00:08:42.000]  一方面,我們感謝神給我們人類有語言的能力
[00:08:42.000 --> 00:08:45.000]  但是,溝通不到
[00:08:45.000 --> 00:08:50.000]  很多時候,往往是你不想去克服它
[00:08:50.000 --> 00:08:54.000]  不想去克服溝通的障礙
[00:08:54.000 --> 00:08:59.000]  而且,有時候還有意無意地被它惡化
[00:08:59.000 --> 00:09:02.000]  譬如說,聽而不聞
[00:09:02.000 --> 00:09:05.000]  跟你說什麼你都不入耳
[00:09:05.000 --> 00:09:09.000]  說什麼你都聽不到
[00:09:09.000 --> 00:09:13.000]  這些是哪些人經常發生的?
[00:09:13.000 --> 00:09:17.000]  夫妻
[00:09:17.000 --> 00:09:21.000]  老婆跟你說什麼你都聽不到
[00:09:21.000 --> 00:09:24.000]  但是,人家跟你說的全部是清清楚楚的
[00:09:24.000 --> 00:09:26.000]  你不是聾的
[00:09:26.000 --> 00:09:28.000]  是因為你聽而不聞
[00:09:28.000 --> 00:09:30.000]  就是不想去聽
[00:09:30.000 --> 00:09:34.000]  尤其是老夫老妻
[00:09:34.000 --> 00:09:37.000]  聽久了,覺得對方囉嗦
[00:09:37.000 --> 00:09:40.000]  說什麼都是囉嗦,我就不接受了
[00:09:40.000 --> 00:09:42.000]  這就是溝通的問題
[00:09:42.000 --> 00:09:47.000]  還有,很多時候是傳歪曲的訊息
[00:09:47.000 --> 00:09:50.000]  我們習慣了八卦
[00:09:50.000 --> 00:09:54.000]  所以,收到一點點消息,我們就要擴大它
[00:09:54.000 --> 00:09:56.000]  傳出去
[00:09:56.000 --> 00:09:59.000]  熱傳是越歪曲的
[00:09:59.000 --> 00:10:03.000]  這樣的時候,就跟最初的原意完全不同了
[00:10:03.000 --> 00:10:09.000]  所以溝通上,很多時候就是因為這樣而產生問題
[00:10:09.000 --> 00:10:14.000]  聽而不聞,或者選擇失聰
[00:10:14.000 --> 00:10:16.000]  這個是很可惡的
[00:10:16.000 --> 00:10:19.000]  經常發生在夫妻之間
[00:10:19.000 --> 00:10:23.000]  但是傳歪曲的消息就更加可怕
[00:10:23.000 --> 00:10:27.000]  因為你一傳到那些不對的消息的時候
[00:10:27.000 --> 00:10:30.000]  很多時候就會產生很多的誤會
[00:10:30.000 --> 00:10:46.000]  當神要和我們溝通的時候
[00:10:46.000 --> 00:10:49.000]  到底有什麼將來呢?
[00:10:49.000 --> 00:10:52.000]  今天的經文就給我們看到
[00:10:52.000 --> 00:10:56.000]  神要對年輕的實無異議說話
[00:10:56.000 --> 00:11:00.000]  但是當中會發生什麼事呢?
[00:11:00.000 --> 00:11:04.000]  有沒有溝通不到的情況呢?
[00:11:04.000 --> 00:11:08.000]  神這次要對實無異議說話
[00:11:08.000 --> 00:11:12.000]  這個不是純粹普通的交談
[00:11:12.000 --> 00:11:17.000]  這個是神有特別的使命給實無異議的
[00:11:17.000 --> 00:11:21.000]  有特別的訊息是要他去傳達的
[00:11:21.000 --> 00:11:24.000]  所以在這種情況之下
[00:11:24.000 --> 00:11:28.000]  這個是一種呼召
[00:11:28.000 --> 00:11:30.000]  絕對不可以收錯
[00:11:30.000 --> 00:11:32.000]  這個訊息不可以收錯
[00:11:32.000 --> 00:11:36.000]  因為這個不只是一般的一種交談
[00:11:36.000 --> 00:11:39.000]  在實無異議第三章第一節
[00:11:39.000 --> 00:11:43.000]  首先提到實無異議是一個童子
[00:11:43.000 --> 00:11:44.000]  就是小孩子
[00:11:44.000 --> 00:11:46.000]  沒有提到年齡
[00:11:46.000 --> 00:11:51.000]  在猶太的歷史學家研究的時候
[00:11:51.000 --> 00:11:54.000]  他們就認為實無異議當時
[00:11:54.000 --> 00:11:57.000]  應該是十二歲左右的少年人
[00:11:57.000 --> 00:11:59.000]  一個少年人
[00:11:59.000 --> 00:12:01.000]  神有這麼重大的訊息
[00:12:01.000 --> 00:12:03.000]  去交託給他
[00:12:03.000 --> 00:12:04.000]  要他去傳達
[00:12:04.000 --> 00:12:06.000]  這個真的難以置信
[00:12:06.000 --> 00:12:08.000]  今天的少年人
[00:12:08.000 --> 00:12:09.000]  十二歲的少年人
[00:12:09.000 --> 00:12:11.000]  傻乎乎的
[00:12:11.000 --> 00:12:14.000]  你可能跟他說什麼都一塊運
[00:12:14.000 --> 00:12:18.000]  我不知道一個十二歲的少年人
[00:12:18.000 --> 00:12:20.000]  以今天這個標準來看的時候
[00:12:20.000 --> 00:12:23.000]  到底他可以承擔多大的託付
[00:12:23.000 --> 00:12:25.000]  我真的很難想像
[00:12:25.000 --> 00:12:27.000]  好像薩姆奧爾這樣
[00:12:27.000 --> 00:12:28.000]  一個小孩子
[00:12:28.000 --> 00:12:30.000]  一個十二歲的小孩子
[00:12:30.000 --> 00:12:33.000]  竟然可以接受這麼大的託付
[00:12:33.000 --> 00:12:37.000]  薩姆奧爾他活在時司時代
[00:12:37.000 --> 00:12:42.000]  他本身後來就是以色列人末代的時司
[00:12:42.000 --> 00:12:45.000]  在以色列人還沒有軍亡的時候
[00:12:45.000 --> 00:12:47.000]  時司是很重要的
[00:12:47.000 --> 00:12:49.000]  時司就是他們的領袖
[00:12:49.000 --> 00:12:52.000]  一個很重要的領袖的角色
[00:12:52.000 --> 00:12:55.000]  薩姆奧爾後來被神所重用
[00:12:55.000 --> 00:12:57.000]  他的角色不單止是時司
[00:12:57.000 --> 00:13:00.000]  也都是先知
[00:13:00.000 --> 00:13:03.000]  同時他不單止是先知
[00:13:03.000 --> 00:13:05.000]  他也都是祭司
[00:13:05.000 --> 00:13:07.000]  他也都是貿使
[00:13:07.000 --> 00:13:11.000]  所以他身兼很多種職份在身上
[00:13:11.000 --> 00:13:13.000]  他在以色列的歷史上
[00:13:13.000 --> 00:13:16.000]  被看為神的人
[00:13:16.000 --> 00:13:18.000]  不只是神人這麼簡單
[00:13:18.000 --> 00:13:19.000]  他是神的人
[00:13:19.000 --> 00:13:21.000]  是屬於神的人
[00:13:21.000 --> 00:13:23.000]  是被神所使用的人
[00:13:23.000 --> 00:13:27.000]  這說明了他是被神所重用的
[00:13:27.000 --> 00:13:28.000]  這是後話
[00:13:28.000 --> 00:13:31.000]  我們說回今天的經文
[00:13:31.000 --> 00:13:33.000]  現在他還未成年
[00:13:33.000 --> 00:13:36.000]  神要呼召他來傳達一個審判的訊息
[00:13:36.000 --> 00:13:38.000]  給他的boss
[00:13:38.000 --> 00:13:42.000]  以利當時的嘗試
[00:13:42.000 --> 00:13:43.000]  換句話說
[00:13:43.000 --> 00:13:45.000]  薩姆奧爾當時被呼召
[00:13:45.000 --> 00:13:49.000]  是要成為先知去傳達神的說話
[00:13:49.000 --> 00:13:50.000]  我們都知道
[00:13:50.000 --> 00:13:52.000]  在聖經裡面
[00:13:52.000 --> 00:13:56.000]  先知不是他們預先可以知道什麼
[00:13:56.000 --> 00:14:00.000]  是因為預先有神對他們說話
[00:14:00.000 --> 00:14:02.000]  令他們知道將會發生的事
[00:14:02.000 --> 00:14:05.000]  所以這些就叫做先知
[00:14:05.000 --> 00:14:08.000]  他們先知道一個消息
[00:14:08.000 --> 00:14:09.000]  然後去傳達
[00:14:09.000 --> 00:14:10.000]  我們想像一下
[00:14:10.000 --> 00:14:12.000]  一個十二歲的少年人
[00:14:12.000 --> 00:14:16.000]  竟然做一個先知的角色
[00:14:16.000 --> 00:14:19.000]  但是神的確要用薩姆奧爾
[00:14:19.000 --> 00:14:21.000]  這令我們很想知道
[00:14:21.000 --> 00:14:25.000]  薩姆奧爾到底有什麼個人之處呢
[00:14:25.000 --> 00:14:29.000]  首先我們說到他的母親
[00:14:29.000 --> 00:14:31.000]  這是沒有親戚的訊息
[00:14:31.000 --> 00:14:34.000]  他的母親就是哈娜
[00:14:34.000 --> 00:14:37.000]  哈娜要生薩姆奧爾
[00:14:37.000 --> 00:14:38.000]  不是這麼簡單的
[00:14:38.000 --> 00:14:42.000]  因為他很多年都生不了孩子
[00:14:42.000 --> 00:14:47.000]  就被他老公的另外一個老婆刺激他
[00:14:47.000 --> 00:14:50.000]  刺激到他整天都很不開心
[00:14:50.000 --> 00:14:51.000]  都在哭
[00:14:51.000 --> 00:14:53.000]  向神求
[00:14:53.000 --> 00:14:54.000]  跟神說
[00:14:54.000 --> 00:14:57.000]  如果我可以有個兒子的話
[00:14:57.000 --> 00:15:00.000]  我就會將他歸於耶和華
[00:15:00.000 --> 00:15:04.000]  終身的事立在耶和華的面前
[00:15:04.000 --> 00:15:07.000]  所以他就立了一個這樣的願望
[00:15:07.000 --> 00:15:09.000]  之後果然生了薩姆奧爾
[00:15:09.000 --> 00:15:15.000]  果然哈娜就遵守他所在上帝面前立的約
[00:15:15.000 --> 00:15:18.000]  將薩姆奧爾獻給神用
[00:15:18.000 --> 00:15:21.000]  薩姆奧爾他的出生是比較特別
[00:15:21.000 --> 00:15:24.000]  而且是經過他母親去獻給神
[00:15:24.000 --> 00:15:26.000]  我相信今天我們說獻給神的時候
[00:15:26.000 --> 00:15:30.000]  我們不會隨便將一個小孩踢出去就給神
[00:15:30.000 --> 00:15:32.000]  我們一定要在神的面前立志
[00:15:32.000 --> 00:15:34.000]  我要好好調教他
[00:15:34.000 --> 00:15:36.000]  我要好好去培養他
[00:15:36.000 --> 00:15:40.000]  令到他我獻給神是可以給神使用的
[00:15:40.000 --> 00:15:43.000]  我相信他母親哈娜都是這樣
[00:15:43.000 --> 00:15:45.000]  去栽培薩姆奧爾
[00:15:45.000 --> 00:15:48.000]  直到後來就送去給以利
[00:15:48.000 --> 00:15:50.000]  去栽培他
[00:15:50.000 --> 00:15:51.000]  跟了以利
[00:15:51.000 --> 00:15:54.000]  但是這個都是重要
[00:15:54.000 --> 00:15:56.000]  但是更重要的是
[00:15:56.000 --> 00:16:00.000]  你看到薩姆奧爾的成長
[00:16:00.000 --> 00:16:02.000]  他成長的過程當中
[00:16:02.000 --> 00:16:05.000]  聖經用一句說話來形容他
[00:16:05.000 --> 00:16:08.000]  孩子薩姆奧爾漸漸長大
[00:16:08.000 --> 00:16:12.000]  又說與人越發喜愛他
[00:16:12.000 --> 00:16:16.000]  這樣去形容一個人成長的過程
[00:16:16.000 --> 00:16:19.000]  是很難得的
[00:16:19.000 --> 00:16:23.000]  其實誰在成長的過程當中
[00:16:23.000 --> 00:16:25.000]  沒有白驗過
[00:16:25.000 --> 00:16:26.000]  老實說
[00:16:26.000 --> 00:16:28.000]  你去反省一下自己
[00:16:28.000 --> 00:16:31.000]  小時候有沒有白驗過
[00:16:31.000 --> 00:16:34.000]  有沒有被父母罵過、打過
[00:16:34.000 --> 00:16:35.000]  有的
[00:16:35.000 --> 00:16:38.000]  每個孩子都經過白驗的過程
[00:16:38.000 --> 00:16:40.000]  很多人還在成長的過程當中
[00:16:40.000 --> 00:16:42.000]  可能留下了一些缺點
[00:16:42.000 --> 00:16:44.000]  永遠被人說的
[00:16:44.000 --> 00:16:46.000]  家人常常都會說
[00:16:46.000 --> 00:16:48.000]  你小時候就是這樣
[00:16:48.000 --> 00:16:49.000]  你小時候就是這樣
[00:16:49.000 --> 00:16:51.000]  我們白驗過的
[00:16:51.000 --> 00:16:53.000]  我們都知道
[00:16:53.000 --> 00:16:55.000]  我自己都記得
[00:16:55.000 --> 00:16:57.000]  我小時候都挺白驗的
[00:16:57.000 --> 00:16:59.000]  所以呢
[00:16:59.000 --> 00:17:01.000]  我哥哥那些
[00:17:01.000 --> 00:17:02.000]  姐姐那些
[00:17:02.000 --> 00:17:05.000]  我上面有八個哥哥姐姐
[00:17:05.000 --> 00:17:07.000]  再加上父母
[00:17:07.000 --> 00:17:10.000]  我常常都覺得他們不喜歡我
[00:17:10.000 --> 00:17:15.000]  覺得我是家裡最麻煩的那個
[00:17:15.000 --> 00:17:19.000]  常常都搞很多事情
[00:17:19.000 --> 00:17:22.000]  令他們覺得很白驗、很討厭
[00:17:22.000 --> 00:17:24.000]  我哥哥姐姐那些
[00:17:24.000 --> 00:17:27.000]  甚至希望不認識我
[00:17:27.000 --> 00:17:30.000]  這個小孩子不認識我
[00:17:30.000 --> 00:17:32.000]  我還有一個哥哥
[00:17:32.000 --> 00:17:34.000]  就是第二個哥哥
[00:17:34.000 --> 00:17:36.000]  我還很小
[00:17:36.000 --> 00:17:38.000]  刀疤升我
[00:17:38.000 --> 00:17:41.000]  我見過幾百個哥哥
[00:17:41.000 --> 00:17:44.000]  這個哥哥比我大十二歲
[00:17:44.000 --> 00:17:46.000]  刀疤升我
[00:17:46.000 --> 00:17:49.000]  弄得我哭了
[00:17:49.000 --> 00:17:51.000]  就去向媽媽投訴
[00:17:51.000 --> 00:17:53.000]  這個哥哥不向媽媽投訴
[00:17:53.000 --> 00:17:55.000]  同父而母的
[00:17:55.000 --> 00:17:57.000]  我向媽媽投訴
[00:17:57.000 --> 00:18:01.000]  我哥哥打我、打我一巴掌
[00:18:01.000 --> 00:18:05.000]  救到媽媽要開晚餐大會
[00:18:05.000 --> 00:18:08.000]  在吃晚餐的時候就開始審問
[00:18:08.000 --> 00:18:10.000]  為什麼你會打弟弟
[00:18:10.000 --> 00:18:12.000]  弟弟有什麼事
[00:18:12.000 --> 00:18:15.000]  我哥哥就講講講講一番
[00:18:15.000 --> 00:18:18.000]  到最近
[00:18:18.000 --> 00:18:20.000]  講到最近都是幾年前的事
[00:18:20.000 --> 00:18:22.000]  跟我這個哥哥
[00:18:22.000 --> 00:18:24.000]  再提起這件事的時候
[00:18:24.000 --> 00:18:27.000]  他完全失憶了
[00:18:27.000 --> 00:18:30.000]  有嗎?有打過你嗎?
[00:18:30.000 --> 00:18:33.000]  我當時最多七歲八歲
[00:18:33.000 --> 00:18:35.000]  我都還記得
[00:18:35.000 --> 00:18:37.000]  你大我十二歲
[00:18:37.000 --> 00:18:39.000]  你二十歲了吧?不記得?
[00:18:39.000 --> 00:18:41.000]  沒有啊!哪有?
[00:18:41.000 --> 00:18:47.000]  你這麼多人疼愛誰呢?
[00:18:47.000 --> 00:18:48.000]  我告訴你
[00:18:48.000 --> 00:18:50.000]  今天我是我哥哥
[00:18:50.000 --> 00:18:51.000]  我姐姐面前
[00:18:51.000 --> 00:18:53.000]  我是一個疼愛的弟弟
[00:18:53.000 --> 00:18:57.000]  她完全不記得我小時候幾百年
[00:18:57.000 --> 00:19:00.000]  很多時候和朋友介紹我
[00:19:00.000 --> 00:19:03.000]  很驕傲地介紹我
[00:19:03.000 --> 00:19:07.000]  這個是我的弟弟
[00:19:07.000 --> 00:19:09.000]  是英俊瀟灑的
[00:19:09.000 --> 00:19:11.000]  我的弟弟
[00:19:11.000 --> 00:19:13.000]  講完之後還要用一種
[00:19:13.000 --> 00:19:17.000]  充滿愛的眼神去望著我
[00:19:17.000 --> 00:19:19.000]  很崇拜地望著我
[00:19:19.000 --> 00:19:20.000]  我弟弟
[00:19:20.000 --> 00:19:22.000]  當時和別人介紹
[00:19:22.000 --> 00:19:24.000]  他現在是香港牧會
[00:19:24.000 --> 00:19:26.000]  他是牧師
[00:19:26.000 --> 00:19:28.000]  這些改變
[00:19:28.000 --> 00:19:30.000]  是怎樣改變的呢?
[00:19:30.000 --> 00:19:33.000]  我相信是因為我信了耶穌
[00:19:33.000 --> 00:19:34.000]  信了耶穌之後
[00:19:34.000 --> 00:19:37.000]  有很大的改變
[00:19:37.000 --> 00:19:43.000]  改變到人都變得英俊了
[00:19:43.000 --> 00:19:46.000]  我就有改變
[00:19:46.000 --> 00:19:47.000]  但是薩姆爾呢?
[00:19:47.000 --> 00:19:50.000]  薩姆爾他成長的過程當中
[00:19:50.000 --> 00:19:55.000]  是耶和華同人越發喜愛他
[00:19:55.000 --> 00:19:56.000]  表示什麼呢?
[00:19:56.000 --> 00:19:59.000]  他原本就不頑皮的
[00:19:59.000 --> 00:20:02.000]  原本就挺可愛的
[00:20:02.000 --> 00:20:06.000]  但是現在隨著年紀的增長
[00:20:06.000 --> 00:20:10.000]  他得人疼的程度也增長了
[00:20:10.000 --> 00:20:12.000]  越發可愛
[00:20:12.000 --> 00:20:15.000]  我發現越發這兩個字的形容
[00:20:15.000 --> 00:20:17.000]  不是形容一種改變
[00:20:17.000 --> 00:20:19.000]  是形容一種
[00:20:19.000 --> 00:20:22.000]  就是越來越增加的意思
[00:20:22.000 --> 00:20:26.000]  對薩姆爾成長的過程的這種稱讚
[00:20:26.000 --> 00:20:28.000]  還發生在一個人的身上
[00:20:28.000 --> 00:20:32.000]  記不記得是誰?
[00:20:32.000 --> 00:20:34.000]  答不到嗎?
[00:20:34.000 --> 00:20:36.000]  這種形容
[00:20:36.000 --> 00:20:37.240]  是主耶稣。
[00:20:37.240 --> 00:20:42.240]  《儒家福音》第二章第五十二節那裡,
[00:20:42.240 --> 00:20:47.240]  那裡說耶稣的成長都是這樣,
[00:20:47.240 --> 00:20:49.240]  人和神喜愛祂的心,
[00:20:49.240 --> 00:20:51.240]  就是越發的增長。
[00:20:51.240 --> 00:20:54.240]  如果我們看回英文的時候,
[00:20:54.240 --> 00:20:56.240]  我們就會發覺到,
[00:20:56.240 --> 00:20:59.240]  那個形容是完全一樣的,
[00:20:59.240 --> 00:21:02.240]  只不過耶稣就加了一個Wisdom,
[00:21:02.240 --> 00:21:05.240]  就是智慧上的成長。
[00:21:05.240 --> 00:21:07.240]  撒母依是新娘,
[00:21:07.240 --> 00:21:11.240]  和人家喜愛祂的心,
[00:21:11.240 --> 00:21:14.240]  正在成長、增長,
[00:21:14.240 --> 00:21:15.240]  隨著祂的年齡。
[00:21:15.240 --> 00:21:18.240]  所以這其實是很特別的,
[00:21:18.240 --> 00:21:21.240]  對撒母依一種這樣的形容,
[00:21:21.240 --> 00:21:24.240]  他是一個很得人疼愛的少年人。
[00:21:24.240 --> 00:21:26.240]  但是為什麼他會得人疼愛呢?
[00:21:26.240 --> 00:21:27.240]  第三章那裡,
[00:21:27.240 --> 00:21:30.240]  是可以看到一些端倪的,
[00:21:30.240 --> 00:21:32.240]  為什麼他會得人疼愛呢?
[00:21:32.240 --> 00:21:35.240]  我相信撒母依是一個很忠心的人,
[00:21:35.240 --> 00:21:37.240]  無論對人也好,
[00:21:37.240 --> 00:21:38.240]  對神也好,
[00:21:38.240 --> 00:21:40.240]  他也是這麼忠心的。
[00:21:40.240 --> 00:21:42.240]  在第一節那裡,
[00:21:42.240 --> 00:21:43.240]  我們看到,
[00:21:43.240 --> 00:21:46.240]  那裡說撒母依在以利的面前,
[00:21:46.240 --> 00:21:48.240]  即是侍奉耶和華。
[00:21:48.240 --> 00:21:51.240]  這裡說明了一種層次。
[00:21:51.240 --> 00:21:53.240]  如果我們看英文就看得出來,
[00:21:53.240 --> 00:21:55.240]  就看得更清楚了,
[00:21:55.240 --> 00:21:56.240]  這種層次。
