
[00:00:00.000 --> 00:00:04.000]  如果你有聖經的話,請你一同去擁抱神教話語,我們一起去祈禱
[00:13:47.000 --> 00:13:53.000]  好像我和你說,現在全世界都很關注美國總統大選的時候
[00:13:53.000 --> 00:13:58.000]  你知道很明顯不是全世界每一個人都很關注美國總統大選
[00:13:58.000 --> 00:14:04.000]  不過我很籠統地說,全世界很多人都很關注這個總統大選
[00:14:04.000 --> 00:14:08.000]  所以在這裡講到全是虛空
[00:14:08.000 --> 00:14:12.000]  不是指人生裡面每一件事情都是虛空
[00:14:12.000 --> 00:14:14.000]  不過很多東西都是虛空
[00:14:14.000 --> 00:14:18.000]  換句話說,所有虛空的東西都是虛空
[00:14:18.000 --> 00:14:20.000]  都仍然是很虛空
[00:14:20.000 --> 00:14:23.000]  那什麼才是虛空呢?
[00:14:23.000 --> 00:14:30.000]  虛空這個字,它本身是指一些可以逆作
[00:14:30.000 --> 00:14:33.000]  吹氣,一下就沒有了
[00:14:33.000 --> 00:14:36.000]  或者是水滴,一點很快就蒸發了
[00:14:36.000 --> 00:14:40.000]  或者是用風吹過來,一吹完就沒有了的意思
[00:14:40.000 --> 00:14:45.000]  就是那些滴,就沒有了的東西
[00:14:45.000 --> 00:14:54.000]  所以以致會引申來形容那些很短暫,很留不著,捉不緊
[00:14:54.000 --> 00:14:58.000]  不能夠存留,很快就沒有了的事情
[00:14:58.000 --> 00:15:03.000]  換句話說,都是那些很沒有意義,一瞬即逝的東西
[00:15:03.000 --> 00:15:09.000]  所以這個虛空的虛空,全是虛空
[00:15:09.000 --> 00:15:14.000]  換句話說,人生裡面充滿著很多這些
[00:15:14.000 --> 00:15:20.000]  一下就沒有了的東西,一瞬即逝
[00:15:20.000 --> 00:15:24.000]  第三節,人一切的勞碌
[00:15:24.000 --> 00:15:28.000]  就是他在日光之下的勞碌,有什麼益處呢?
[00:15:28.000 --> 00:15:31.000]  這裡說到,人很多他在做的事情
[00:15:31.000 --> 00:15:35.000]  有什麼那麼辛苦,有什麼益處呢?
[00:15:35.000 --> 00:15:38.000]  益處的意思是指,不是說我有什麼好處
[00:15:38.000 --> 00:15:40.000]  而是指有什麼價值呢?
[00:15:40.000 --> 00:15:44.000]  而這個反問帶來的問題就是,就是沒有價值
[00:15:44.000 --> 00:15:47.000]  人生的勞碌,那麼辛苦做了那麼多事情
[00:15:47.000 --> 00:15:51.000]  你那麼勞苦,有什麼價值呢?沒有價值的
[00:15:51.000 --> 00:15:54.000]  你辛苦得來的東西,就是辛苦
[00:15:54.000 --> 00:15:58.000]  這個勞碌這個字,是原文裡面的字
[00:15:58.000 --> 00:16:01.000]  是和創世的第三章,人犯罪之後
[00:16:01.000 --> 00:16:07.000]  神跟人說,你要勞碌工作,才得戶口的勞碌一樣
[00:16:07.000 --> 00:16:10.000]  也是一個做字
[00:16:10.000 --> 00:16:14.000]  這裡傳道者跟我們說,人生你做那麼多事情
[00:16:14.000 --> 00:16:17.000]  你得的,就是一個辛苦
[00:16:17.000 --> 00:16:20.000]  你辛苦去做事情,換來就是辛苦
[00:16:20.000 --> 00:16:24.000]  第四節,一代過去,一代又來
[00:16:24.000 --> 00:16:27.000]  地卻永遠長存
[00:16:27.000 --> 00:16:31.000]  永遠長存這個原文,這個字可以譯作永遠
[00:16:31.000 --> 00:16:36.000]  但也可以是指一個很長的時間,不知道多久
[00:16:36.000 --> 00:16:42.000]  換句話說,這裡不是想說地永遠長存
[00:16:42.000 --> 00:16:47.000]  而是比較地和人,人一會兒就沒有了
[00:16:47.000 --> 00:16:49.000]  但是地很久都在
[00:16:49.000 --> 00:16:52.000]  一代來了,一代就走了
[00:16:52.000 --> 00:16:56.000]  人生很短暫的,一代很快就過去
[00:16:56.000 --> 00:17:01.000]  和地相比,地可以很久,人一會兒就不見了
[00:17:01.000 --> 00:17:09.000]  太陽上升,太陽落下,急歸所出之地
[00:17:09.000 --> 00:17:12.000]  這裡用了很多不同的副詞
[00:17:12.000 --> 00:17:15.000]  說太陽,說風吹,說河流
[00:17:15.000 --> 00:17:18.000]  都是指一個不斷不斷去做的事情
[00:17:18.000 --> 00:17:22.000]  不斷不斷去做的動詞,是做不完的
[00:17:22.000 --> 00:17:26.000]  太陽會升,太陽會落,不斷地去做
[00:17:26.000 --> 00:17:34.000]  急歸所出之地,急歸這個字是有一種喘氣的意思
[00:17:34.000 --> 00:17:36.000]  即是嚎嚎嚎,破腫
[00:17:36.000 --> 00:17:43.000]  有時是用一個婦人生產之痛的透氣聲
[00:17:43.000 --> 00:17:46.000]  大家做過媽媽的,知道你生小孩的時候
[00:17:46.000 --> 00:17:49.000]  那些姑娘會說,透氣,吸氣,透氣,吸氣那種
[00:17:49.000 --> 00:17:53.000]  嚎嚎嚎,這個是在說太陽好像很累一樣
[00:17:53.000 --> 00:17:57.000]  很累地急速地升,急速地落下
[00:17:57.000 --> 00:18:01.000]  很辛苦,很營營役役,都是不斷不斷地去做
[00:18:01.000 --> 00:18:04.000]  就是從一個太陽去反映人生
[00:18:04.000 --> 00:18:07.000]  你都是很努力,很辛苦地去做
[00:18:07.000 --> 00:18:10.000]  很急速地去做,都是一個累字
[00:18:10.000 --> 00:18:17.000]  風往南刮,又向北轉,不停旋轉,繞回原路
[00:18:17.000 --> 00:18:21.000]  東南西北的風在轉來轉去,轉來轉去
[00:18:21.000 --> 00:18:24.000]  好像鎖住了在這個循環裡面
[00:18:24.000 --> 00:18:27.000]  轉來轉去都沒有轉出一個方向
[00:18:27.000 --> 00:18:30.000]  都是騰騰誇誇地在轉
[00:18:30.000 --> 00:18:32.000]  有沒有養過那些葵樹?
[00:18:32.000 --> 00:18:34.000]  你放在那裡,那些圈圈圈圈圈
[00:18:34.000 --> 00:18:36.000]  它跑來跑來跑來跑來,轉得很快轉得很快
[00:18:36.000 --> 00:18:38.000]  但完全沒有走過,原來踏步
[00:18:38.000 --> 00:18:42.000]  就是那種走來走去都走不到,向前走一步
[00:18:42.000 --> 00:18:45.000]  風轉來轉去都是一樣
[00:18:45.000 --> 00:18:48.000]  人生都是轉來轉去,騰騰誇誇
[00:18:48.000 --> 00:18:51.000]  你都沒有進展過一樣
[00:18:51.000 --> 00:18:56.000]  江河都往海裡流,海卻不滿
[00:18:56.000 --> 00:19:01.000]  江河從河處流,仍歸回原處
[00:19:01.000 --> 00:19:04.000]  這個不是在說你返回出處
[00:19:04.000 --> 00:19:08.000]  是在說川流不息的河水不斷不斷湧流
[00:19:08.000 --> 00:19:12.000]  湧到大海,湧的海都不滿
[00:19:12.000 --> 00:19:17.000]  你做的都沒有成果,你做的都沒有結果
[00:19:17.000 --> 00:19:19.000]  做來做去都是一樣
[00:19:19.000 --> 00:19:21.000]  你從河流的角度來看
[00:19:21.000 --> 00:19:26.000]  你湧幾多海,你都不能夠填滿大海
[00:19:26.000 --> 00:19:31.000]  你所付出的勞苦,做來做去都是空空的
[00:19:31.000 --> 00:19:34.000]  有沒有試過很辛苦趕完一個期限
[00:19:34.000 --> 00:19:36.000]  很開心,那之後怎樣?
[00:19:36.000 --> 00:19:38.000]  就又另一個期限
[00:19:38.000 --> 00:19:40.000]  然後你趕完一個期限,之後怎樣?
[00:19:40.000 --> 00:19:42.000]  又另一個期限
[00:19:42.000 --> 00:19:44.000]  你做了一年,你趕了很多個期限,你做了什麼?
[00:19:44.000 --> 00:19:47.000]  我不知道,有沒有聽人說過
[00:19:47.000 --> 00:19:49.000]  我每天上班都很忙
[00:19:49.000 --> 00:19:51.000]  我做了很多事,不過不知道我做了什麼
[00:19:51.000 --> 00:19:53.000]  就是那種
[00:19:53.000 --> 00:19:57.000]  川河不息流落的海裡,都是填滿大海
[00:19:57.000 --> 00:20:00.000]  很辛苦做,都不知道做了什麼
[00:20:00.000 --> 00:20:05.000]  萬事令人厭煩,人不能盡說
[00:20:05.000 --> 00:20:10.000]  眼看,看不飽,耳聽,聽不足
[00:20:10.000 --> 00:20:14.000]  這個作者不是說,人生很多事都是令人厭煩
[00:20:14.000 --> 00:20:17.000]  他是在說,傳道者是說
[00:20:17.000 --> 00:20:21.000]  我可以用很多不同的比喻去講解人生的虛空
[00:20:21.000 --> 00:20:25.000]  人生的勞碌,你做什麼都是一個勞碌
[00:20:25.000 --> 00:20:29.000]  就好像一個世代過了的地仍然在那裡一樣
[00:20:29.000 --> 00:20:33.000]  就好像太陽會升,太陽會落,都是一個組織
[00:20:33.000 --> 00:20:37.000]  就好像風琴琴在那裡轉來轉去一樣
[00:20:37.000 --> 00:20:41.000]  就好像河水川流不息,湧到海裡一樣
[00:20:41.000 --> 00:20:46.000]  我還可以講很多,不過我講很多,令人很厭煩
[00:20:46.000 --> 00:20:52.000]  我可以講很多不同的例子,去講出人生勞碌的虛空
[00:20:52.000 --> 00:20:55.000]  但我講來講去都講不完
[00:20:55.000 --> 00:20:58.000]  是眼看,看不飽,耳聽,聽不足
[00:20:58.000 --> 00:21:03.000]  你講的都是講不完,講來講去都是那一樣東西
[00:21:03.000 --> 00:21:06.000]  就是人生是很虛空的
[00:21:06.000 --> 00:21:14.000]  很多虛空的事物,你做來做去,都是一樣的
[00:21:14.000 --> 00:21:18.000]  第九節,已有的事,後必再有
[00:21:18.000 --> 00:21:21.000]  已行的事,後必再行
[00:21:21.000 --> 00:21:25.000]  日光之下,並無新事
[00:21:25.000 --> 00:21:28.000]  有一件事,人子若我說,看呀,這是新的
[00:21:28.000 --> 00:21:32.000]  他在我們以前的世代,早要有了
[00:21:32.000 --> 00:21:36.000]  沒有新事物,你以為你很厲害做那些事嗎?
[00:21:36.000 --> 00:21:38.000]  那些事物都被人做過了
[00:21:38.000 --> 00:21:41.000]  你可能說,不是的,傳道者
[00:21:41.000 --> 00:21:43.000]  你那個年代有沒有智能手機呀?
[00:21:43.000 --> 00:21:48.000]  我有呀,我有一個會爆炸的手機,你有沒有呀?
[00:21:48.000 --> 00:21:53.000]  這裡不是說人可以有創新,有創意
[00:21:53.000 --> 00:21:57.000]  可以有新的發明,是舊時沒有
[00:21:57.000 --> 00:22:02.000]  沒錯,我們今時今日,可能可以有些新的發明,那時沒有的
[00:22:02.000 --> 00:22:06.000]  不過這個日光之下,無新事,你可以有新的發明
[00:22:06.000 --> 00:22:10.000]  不過發明呢,曾經都有人發明過的東西
