
[00:00:00.000 --> 00:00:01.300]  多謝師傅早晨
[00:03:39.900 --> 00:03:42.500]  +P&D
[00:03:42.500 --> 00:03:45.100]  究竟是什麼呢
[00:03:45.100 --> 00:03:49.300]  說小弟不能夠在這裡和大家去再詳細解釋
[00:03:49.300 --> 00:03:51.000]  因為也不是主題
[00:03:51.000 --> 00:03:52.700]  但是
[00:03:52.700 --> 00:03:57.100]  所指到今時今日的人的關係
[00:03:57.100 --> 00:04:01.700]  或者性別的界定是非常之多元化的
[00:04:01.700 --> 00:04:03.400]  於是乎怎麼樣
[00:04:03.400 --> 00:04:06.400]  你那些只是著重於男同女之間的
[00:04:06.400 --> 00:04:09.200]  這種的那麼單一的關係
[00:04:09.200 --> 00:04:12.000]  不應該再存在了
[00:04:12.000 --> 00:04:13.000]  在這個社會裡面
[00:04:13.000 --> 00:04:15.600]  現在有很多種這種的思想
[00:04:15.600 --> 00:04:18.800]  不同的性別自我界定的人
[00:04:18.800 --> 00:04:20.800]  於是乎怎麼樣
[00:04:20.800 --> 00:04:22.700]  你這些大多數的
[00:04:22.700 --> 00:04:24.800]  只是支持男同女
[00:04:24.800 --> 00:04:29.000]  這個簡單的二分法的界定的性別觀念
[00:04:29.000 --> 00:04:30.600]  要out
[00:04:30.600 --> 00:04:36.200]  然後我們要去同意接受那些
[00:04:36.200 --> 00:04:40.000]  剛才所說的一大堆LGBTQIA+
[00:04:40.000 --> 00:04:41.200]  +P&D
[00:04:41.200 --> 00:04:44.800]  這類這樣的
[00:04:44.800 --> 00:04:47.800]  我們所謂性別的界定
[00:04:47.800 --> 00:04:49.400]  換句話來說
[00:04:49.400 --> 00:04:52.700]  大多數人現在要遷就那些少數的人
[00:04:52.700 --> 00:04:54.500]  如果你不遷就他們的
[00:04:54.500 --> 00:04:56.800]  不容納他們的
[00:04:56.800 --> 00:04:59.800]  你就等同於歧視
[00:04:59.800 --> 00:05:04.400]  你就等同於對這幫人的不尊重
[00:05:04.400 --> 00:05:06.000]  簡單的來說就是
[00:05:06.000 --> 00:05:08.600]  尊重少數的人
[00:05:08.600 --> 00:05:10.900]  就成為了主能
[00:05:10.900 --> 00:05:14.400]  尊重大部分人同意的東西
[00:05:14.400 --> 00:05:16.200]  就不是主能
[00:05:16.200 --> 00:05:19.200]  這是一種很顛覆的想法
[00:05:19.200 --> 00:05:20.700]  換句話來說
[00:05:20.700 --> 00:05:25.400]  如果是這種思維繼續擴展下去的話
[00:05:25.400 --> 00:05:28.500]  這個世界其實不需要繼續有法律
[00:05:28.500 --> 00:05:30.800]  因為法律本身是一個
[00:05:30.800 --> 00:05:35.600]  大家共同共識的一種的規矩
[00:05:35.600 --> 00:05:37.400]  我可以這樣說
[00:05:37.400 --> 00:05:41.100]  如果大家有一個不同意法律的看法
[00:05:41.100 --> 00:05:43.600]  而要自己另立一套的
[00:05:43.600 --> 00:05:45.700]  如果我們用這種所謂
[00:05:45.700 --> 00:05:48.700]  undiscerning inclusion
[00:05:48.700 --> 00:05:51.400]  泛濫式的包容
[00:05:51.400 --> 00:05:53.200]  每個人都可以制定自己的法律
[00:05:53.200 --> 00:05:56.000]  每個人的法律都成為一套合法的法律
[00:05:56.000 --> 00:05:59.300]  所以大家不需要再有一個共同的法律
[00:05:59.300 --> 00:06:02.600]  這個世界就進入了一個真正的
[00:06:02.600 --> 00:06:04.600]  anarchy
[00:06:04.600 --> 00:06:06.800]  無政府的狀態
[00:06:06.800 --> 00:06:13.100]  這種趨向在這個世界發展著
[00:06:13.100 --> 00:06:15.600]  但是最可怕的地方是
[00:06:15.600 --> 00:06:20.600]  這種思維進入了教會很多年的裏面
[00:06:20.600 --> 00:06:23.600]  而很多信徒不留意的
[00:06:23.600 --> 00:06:25.800]  特別在今天的教會裏面
[00:06:25.800 --> 00:06:29.400]  很多信徒都以為基督教
[00:06:29.400 --> 00:06:32.900]  包括天主教 Christianity
[00:06:32.900 --> 00:06:37.200]  其實是一個掩愛包容所有的宗派所有的人
[00:06:37.200 --> 00:06:39.000]  進入到這個教會裏面
[00:06:39.000 --> 00:06:42.200]  上帝只要你能夠幫助那些人進入教會裏面
[00:06:42.200 --> 00:06:43.400]  上帝就很開心了
[00:06:43.400 --> 00:06:46.300]  因為這些人就會進入天國了
[00:06:46.300 --> 00:06:49.000]  所以為什麼近幾十年裏面
[00:06:49.000 --> 00:06:50.800]  我們發現到甚至有些教會
[00:06:50.800 --> 00:06:54.700]  是同意同性戀婚姻
[00:06:54.700 --> 00:06:59.800]  同意有些變性人的一些教目同工
[00:06:59.800 --> 00:07:06.000]  甚至有些奇形怪狀的性別的定義
[00:07:06.000 --> 00:07:10.700]  宗教的信仰都容納了在教會當中的裏面
[00:07:10.700 --> 00:07:13.200]  因為要兼容所有人
[00:07:13.200 --> 00:07:15.200]  愛能兼容一切
[00:07:15.200 --> 00:07:21.400]  這種思想泛濫在今天這種宗教的發展
[00:07:21.400 --> 00:07:22.900]  特別在基督教裏面
[00:07:22.900 --> 00:07:25.800]  我們見到很多人已經進入一種
[00:07:25.800 --> 00:07:31.100]  不理會什麼叫做真正基督裏面啟示的愛
[00:07:31.100 --> 00:07:33.800]  而是重新用這個世界的愛
[00:07:33.800 --> 00:07:38.400]  去取代了聖經裏面所謂的愛
[00:07:38.400 --> 00:07:41.500]  於是我們見到教會的發展變成怎樣
[00:07:41.500 --> 00:07:45.500]  教會今天不著重於講解聖經的道理
[00:07:45.500 --> 00:07:50.800]  不著重信徒如何學會去看明白聖經的教導
[00:07:50.800 --> 00:07:53.100]  靈修都可以不用做這麼多的
[00:07:53.100 --> 00:07:56.000]  因為只需要有些心靈雞湯搞定
[00:07:56.000 --> 00:07:59.100]  你聽起來覺得好就OK了
[00:07:59.100 --> 00:08:01.500]  而教會的運作又變成怎樣呢
[00:08:01.500 --> 00:08:05.100]  教會的運作就變成很表面化了
[00:08:05.100 --> 00:08:07.900]  凡事要做一些在表面上面
[00:08:07.900 --> 00:08:10.800]  眾人認為是愛的做法
[00:08:10.800 --> 00:08:13.900]  譬如做多些慈慰侍公
[00:08:13.900 --> 00:08:16.800]  以為多些做慈慰侍公的時候
[00:08:16.800 --> 00:08:21.800]  就等同於做很多合神心意的事情
[00:08:21.800 --> 00:08:25.100]  但是當大家以為自己已經好自在
[00:08:25.100 --> 00:08:28.200]  大愛包容裏面的時候
[00:08:28.200 --> 00:08:31.300]  其實竟然是無知地
[00:08:31.300 --> 00:08:34.400]  甚至猛然不知地進入了一種
[00:08:34.400 --> 00:08:40.400]  剛才我所講的這種氾濫式的包容思想
[00:08:40.400 --> 00:08:44.700]  將上帝對惡與善
[00:08:44.700 --> 00:08:47.400]  或者義與不義
[00:08:47.400 --> 00:08:52.500]  或者是潔淨與不潔淨這種思想
[00:08:52.500 --> 00:08:56.100]  這種神的思維
[00:08:56.100 --> 00:08:57.600]  將它漸漸的淡化
[00:08:57.600 --> 00:08:59.400]  甚至將它拆毀
[00:08:59.400 --> 00:09:03.400]  而今天的教會就走向這種狀態
[00:09:03.400 --> 00:09:07.500]  就以為是服上帝
[00:09:07.500 --> 00:09:10.600]  如果大家可以這樣猜一下
[00:09:10.600 --> 00:09:16.000]  如果上帝見到我們這個情況
[00:09:16.000 --> 00:09:20.900]  上帝會有什麼想法呢
[00:09:20.900 --> 00:09:23.000]  我覺得我信徒不理會的
[00:09:23.000 --> 00:09:24.500]  他認為只要我做了一些好事
[00:09:24.500 --> 00:09:26.500]  我將來就可以回到上帝的面前
[00:09:26.500 --> 00:09:28.400]  和上帝可以爭辯
[00:09:28.400 --> 00:09:30.400]  上帝我是做了很多好事
[00:09:30.400 --> 00:09:33.900]  所以你應該要讓我在天國裏面有份
[00:09:33.900 --> 00:09:37.000]  但是其實上帝是不是這樣去斷定
[00:09:37.000 --> 00:09:41.900]  一個人進入天國的條件呢
[00:09:41.900 --> 00:09:43.900]  今天我們會去看這段聖經
[00:09:43.900 --> 00:09:49.300]  這段聖經帶出了一個很重要的思想
[00:09:49.300 --> 00:09:50.900]  或者認識
[00:09:50.900 --> 00:09:54.200]  就是其實上帝是對每一個人
[00:09:54.200 --> 00:10:04.300]  他們的心思有很仔細的掌握和了解
[00:10:04.300 --> 00:10:08.800]  上帝再不是只是憑人表面的行動與行為
[00:10:08.800 --> 00:10:12.500]  來去斷定人的心
[00:10:12.500 --> 00:10:15.400]  於是就將今天很多的信徒
[00:10:15.400 --> 00:10:20.100]  以為熱心在教會裏面做很多的聖功
[00:10:20.100 --> 00:10:22.200]  就以為一定進入到天國
[00:10:22.200 --> 00:10:25.100]  這種思想將它打破
[00:10:25.100 --> 00:10:28.100]  而這段聖經也在這個題目上面
[00:10:28.100 --> 00:10:30.000]  再落墨多一些
[00:10:30.000 --> 00:10:32.900]  告訴我們今天不是等同於
[00:10:32.900 --> 00:10:35.800]  你是做很多聖功的時候
[00:10:35.800 --> 00:10:41.200]  就等同於你在上帝裏面蒙神的喜悅
[00:10:41.200 --> 00:10:42.800]  土神的喜悅的事情
[00:10:42.800 --> 00:10:46.200]  不是因為你做了多少
[00:10:46.200 --> 00:10:48.000]  這個題目其實在上個禮拜
[00:10:48.000 --> 00:10:52.000]  我們看那個案才受用的裏面
[00:10:52.000 --> 00:10:54.500]  已經解釋過了
[00:10:54.500 --> 00:10:57.600]  不過從這段今天的聖經
[00:10:57.600 --> 00:11:01.600]  它再次更加準確地告訴我們
[00:11:01.600 --> 00:11:05.400]  行為不是上帝來決定
[00:11:05.400 --> 00:11:07.600]  那個人的得救與否
[00:11:07.600 --> 00:11:11.400]  或者進到天國的遺憾的權利
[00:11:11.400 --> 00:11:13.700]  所以今天我給了這段經文一個題目
[00:11:13.700 --> 00:11:17.600]  25章從第31節至46節
[00:11:17.600 --> 00:11:18.600]  一齊去看一下
[00:11:18.600 --> 00:11:24.600]  上帝原來是很暗中仔細地去拆透
[00:11:24.600 --> 00:11:28.000]  檢測我們每一個人
[00:11:28.000 --> 00:11:31.400]  他的生命裏面的細節
[00:11:31.400 --> 00:11:35.700]  來去鑑定我們是否屬於神的子民的一份子
[00:11:35.700 --> 00:11:39.800]  不如這樣 我們剛才已經讀過一次了
[00:11:39.800 --> 00:11:42.800]  姊妹 我們再自己讀多一次 好嗎
[00:11:42.800 --> 00:11:44.800]  這段聖經是長的
[00:11:44.800 --> 00:11:47.600]  但是這段聖經會不會破紀錄
[00:11:47.600 --> 00:11:50.200]  今天講到會短一點呢
[00:11:50.200 --> 00:11:52.000]  我們又看一下了 好嗎
[00:11:52.000 --> 00:11:53.300]  我們一齊去看
[00:11:53.300 --> 00:11:56.800]  我們一齊讀馬太福音第25章
[00:11:56.800 --> 00:11:59.800]  第31至46節
[00:11:59.800 --> 00:12:10.800]  等等等我拿一張大字聖經先
[00:12:10.800 --> 00:12:11.800]  找到了
[00:12:11.800 --> 00:12:13.800]  好 我們一齊讀
[00:12:13.800 --> 00:12:16.800]  當人子在他榮耀裏
[00:12:16.800 --> 00:12:20.200]  紅雀眾天使降臨的時候
[00:12:20.200 --> 00:12:23.600]  要坐在他榮耀的寶座上
[00:12:23.600 --> 00:12:27.000]  萬民都要聚集在他面前
[00:12:27.000 --> 00:12:29.800]  他要把他們分別出來
[00:12:29.800 --> 00:12:31.900]  好象牧羊的分別
[00:12:31.900 --> 00:12:34.300]  綿羊山羊一般
[00:12:34.300 --> 00:12:37.100]  把綿羊安置在右邊
[00:12:37.100 --> 00:12:39.300]  山羊在左邊
[00:12:39.300 --> 00:12:42.300]  於是黃妖向那右邊的雪
[00:12:42.300 --> 00:12:45.600]  你們者蒙我負次福的
[00:12:45.600 --> 00:12:48.200]  可來承受那創世以來
[00:12:48.200 --> 00:12:50.900]  為你們所預備的國
[00:12:50.900 --> 00:12:54.600]  因為我餓了 你們給我吃
[00:12:54.600 --> 00:12:57.200]  喝了 你們給我喝
[00:12:57.200 --> 00:13:00.700]  我作客裏 你們留住
[00:13:00.700 --> 00:13:04.400]  我赤身露體 你們給我穿
[00:13:04.400 --> 00:13:07.500]  我病了 你們看顧我
[00:13:07.500 --> 00:13:10.800]  我在監裏 你們來看我
[00:13:10.800 --> 00:13:12.700]  羽人就回答說
[00:13:12.700 --> 00:13:16.400]  主啊 我們什麼時候見你餓了
[00:13:16.400 --> 00:13:19.800]  給你吃 喝了 給你喝
[00:13:19.800 --> 00:13:22.600]  什麼時候叫你作客裏
[00:13:22.600 --> 00:13:26.800]  留你住 或是赤身露體給你穿
[00:13:26.800 --> 00:13:29.500]  又什麼時候見你病了
[00:13:29.500 --> 00:13:32.200]  或是在監裏來看你呢
[00:13:32.200 --> 00:13:33.900]  黃妖回答說
[00:13:33.900 --> 00:13:36.000]  我實在告訴你們
[00:13:36.000 --> 00:13:39.500]  這就是你們既做在我者弟兄中
[00:13:39.500 --> 00:13:41.700]  一個最少的身上
[00:13:41.700 --> 00:13:44.200]  就是做在我身上了
[00:13:44.200 --> 00:13:47.000]  黃妖要向那左邊的雪
[00:13:47.000 --> 00:13:50.800]  你們者被奏在的人離開我
[00:13:50.800 --> 00:13:55.800]  進入那位魔鬼和他事者所預備的永火裏去
[00:13:55.800 --> 00:13:59.000]  因為我餓了 你們給我吃
[00:13:59.000 --> 00:14:01.500]  喝了 你們給我喝
[00:14:01.500 --> 00:14:04.800]  我作客裏 你們留住
[00:14:04.800 --> 00:14:08.100]  我赤身露體 你們給我穿
[00:14:08.100 --> 00:14:10.500]  我病了 我在監裏
[00:14:10.500 --> 00:14:12.800]  你們不來看顧我
[00:14:12.800 --> 00:14:15.000]  他們也要回答說
[00:14:15.000 --> 00:14:18.600]  主啊 我們什麼時候見你餓了
[00:14:18.600 --> 00:14:21.200]  或喝了 或作客裏
[00:14:21.200 --> 00:14:24.000]  或赤身露體 或病了
[00:14:24.000 --> 00:14:27.100]  或在監裏 不是後來呢
[00:14:27.100 --> 00:14:28.800]  黃妖回答說
[00:14:28.800 --> 00:14:30.800]  我實在告訴你們
[00:14:30.800 --> 00:14:34.400]  這就是你們既不做在我者弟兄中
[00:14:34.400 --> 00:14:36.400]  一個最少的身上
[00:14:36.400 --> 00:14:39.200]  就是不做在我身上了
[00:14:39.200 --> 00:14:42.000]  這些人要往永形裏去
[00:14:42.000 --> 00:14:46.400]  那些異人要往永生裏去
[00:14:46.400 --> 00:14:47.800]  在未看這段聖經的時候
[00:14:47.800 --> 00:14:50.200]  我們做一個很快的recap
[00:14:50.200 --> 00:14:53.000]  看看第25章說些什麼
[00:14:53.000 --> 00:14:55.200]  第25章有一個很特別的發展
[00:14:55.200 --> 00:14:57.000]  第一部份我們看的
[00:14:57.000 --> 00:14:58.000]  就是我們很熟悉的
[00:14:58.000 --> 00:15:00.300]  所謂十國同侶的比喻
[00:15:00.300 --> 00:15:01.800]  十國同侶的比喻
[00:15:01.800 --> 00:15:03.400]  很多時候我們的核心就是說
[00:15:03.400 --> 00:15:05.400]  有預備的人就可以進去
[00:15:05.400 --> 00:15:10.400]  跟新郎去享受婚宴的快樂
[00:15:10.400 --> 00:15:15.300]  很容易我們會立了一個很簡單的結論
[00:15:15.300 --> 00:15:19.000]  就認為做好聖功
[00:15:19.000 --> 00:15:21.000]  我們就可以進天國
[00:15:21.000 --> 00:15:23.200]  這是很多信徒的看法
[00:15:23.200 --> 00:15:25.200]  是很自然的看法
[00:15:25.200 --> 00:15:28.500]  但是耶穌不是停在這個比喻裏面
[00:15:28.500 --> 00:15:32.200]  所以上個星期我們看另一個比喻
[00:15:32.200 --> 00:15:35.700]  這個比喻就要馬上扭轉錯誤的看法
[00:15:35.700 --> 00:15:36.900]  什麼錯誤 沒錯
[00:15:36.900 --> 00:15:38.300]  我們需要去預備
[00:15:38.300 --> 00:15:42.300]  好好的預備去侍奉
[00:15:42.300 --> 00:15:47.500]  但是重點是要關心那個差餘的主
[00:15:47.500 --> 00:15:49.500]  他的心思意念
[00:15:49.500 --> 00:15:54.200]  你甚至要為他預備犧牲或者付出
[00:15:54.200 --> 00:15:57.500]  所以這個按財受用的比喻
[00:15:57.500 --> 00:16:00.100]  特意有三個僕人出現
[00:16:00.100 --> 00:16:03.400]  這三個僕人分別可以拿到
[00:16:03.400 --> 00:16:09.600]  五個 或者五千 二千 一千
[00:16:09.600 --> 00:16:11.000]  簡單一點來講
[00:16:11.000 --> 00:16:13.700]  做得好的就得獎賞
[00:16:13.700 --> 00:16:16.700]  做得不好的 那個一千的就沒有獎賞
[00:16:16.700 --> 00:16:19.500]  很多時候我們以為是這樣解釋
[00:16:19.500 --> 00:16:24.000]  因為那個一千的回報率是零
[00:16:24.000 --> 00:16:29.100]  所以不能夠跟這個王 這個主去享受
[00:16:29.100 --> 00:16:31.500]  那個五千 二千做得好的
[00:16:31.500 --> 00:16:33.200]  有一百個百分比的回報
[00:16:33.200 --> 00:16:34.400]  所以他就成功了
[00:16:34.400 --> 00:16:37.800]  所以上文所說有預備做好的就進天堂了
[00:16:37.800 --> 00:16:38.600]  是不是這樣
[00:16:38.600 --> 00:16:41.800]  不是啊 突顯字幕
[00:16:41.800 --> 00:16:46.800]  我多次提及在那個按財受用這個比喻裡面
[00:16:46.800 --> 00:16:50.100]  特意我們要專心留意那兩個
[00:16:50.100 --> 00:16:51.900]  五個的Talent
[00:16:51.900 --> 00:16:54.300]  或者兩個Talent
[00:16:54.300 --> 00:16:56.600]  或者五千 二千的兩個
[00:16:56.600 --> 00:17:04.700]  既然大家都得到同樣的回報率
[00:17:04.700 --> 00:17:05.900]  那為什麼要提兩次呢
[00:17:05.900 --> 00:17:09.100]  提一次就可以了
[00:17:09.100 --> 00:17:13.300]  有沒有留意這段聖經最大的特色是什麼
[00:17:13.300 --> 00:17:20.500]  是最後主人叫那個有一個僕人
[00:17:20.500 --> 00:17:23.800]  將那個有一千的拿過來
[00:17:23.800 --> 00:17:27.000]  給了那個有一萬的那個
[00:17:27.000 --> 00:17:28.700]  很自然從這段聖經裡面
[00:17:28.700 --> 00:17:30.400]  我們馬上會留意到
[00:17:30.400 --> 00:17:32.200]  當中只有三個僕人
[00:17:32.200 --> 00:17:33.700]  三個僕人跟那個王一起
[00:17:33.700 --> 00:17:35.600]  或者主人一起討論
[00:17:35.600 --> 00:17:37.200]  那個主人跟誰講
[00:17:37.200 --> 00:17:40.600]  叫他拿了那一千的給那個一萬的那個
[00:17:40.600 --> 00:17:43.800]  一萬的那個就是五千賺五千的那個
[00:17:43.800 --> 00:17:46.200]  很自然就是叫中間那個
[00:17:46.200 --> 00:17:50.200]  二千的賺了二千的那個去拿了那一千
[00:17:50.200 --> 00:17:55.400]  然後交去給那個一萬的那個
[00:17:55.400 --> 00:17:59.100]  特點就是什麼呢
[00:17:59.100 --> 00:18:01.600]  這個二千沒有投訴
[00:18:01.600 --> 00:18:06.600]  照樣去做
[00:18:06.600 --> 00:18:08.000]  如果他是有投訴的
[00:18:08.000 --> 00:18:09.300]  他就會這樣想
[00:18:09.300 --> 00:18:11.600]  主人這個五千賺五千的
[00:18:11.600 --> 00:18:13.600]  也有一萬這麼多了
[00:18:13.600 --> 00:18:14.500]  他有一百個百分比
[00:18:14.500 --> 00:18:15.800]  我也有一百個百分比
[00:18:15.800 --> 00:18:18.100]  為什麼你要將這個一千的拿給他
[00:18:18.100 --> 00:18:20.100]  而不給我呢
[00:18:20.100 --> 00:18:22.100]  他沒有這樣問過
[00:18:22.100 --> 00:18:24.800]  耶穌講這個比喻很大的特色
[00:18:24.800 --> 00:18:28.800]  就反映出這個二千和五千的
[00:18:28.800 --> 00:18:32.800]  兩個同樣有的心智
[00:18:32.800 --> 00:18:34.600]  就是他很明白這個主人
[00:18:34.600 --> 00:18:38.100]  或者這個王的心思是什麼
[00:18:38.100 --> 00:18:39.500]  只要他能夠盡力
[00:18:39.500 --> 00:18:43.200]  使這個主人的目標達成的話
[00:18:43.200 --> 00:18:46.300]  好好管理所交托我做的事
[00:18:46.300 --> 00:18:49.100]  我不管主最後怎樣安排
[00:18:49.100 --> 00:18:54.300]  他的資財財富有多少是怎樣分配
[00:18:54.300 --> 00:18:55.600]  不重要
[00:18:55.600 --> 00:18:59.400]  只要主要的心思得到達到
[00:18:59.400 --> 00:19:02.700]  這個就是我心滿意足的事
[00:19:02.700 --> 00:19:06.400]  所以重點不是你的成績有多少
[00:19:06.400 --> 00:19:08.200]  然後可以入天國
[00:19:08.200 --> 00:19:10.400]  不是你賺了多少倍
[00:19:10.400 --> 00:19:12.800]  或者你的百分比賺了多少
[00:19:12.800 --> 00:19:16.600]  然後你可以和主人享受
[00:19:16.600 --> 00:19:19.200]  重點就是你體會到主人的心思
[00:19:19.200 --> 00:19:22.100]  要你努力去達成主人的目標
[00:19:22.100 --> 00:19:24.200]  主人就欣賞這一點
[00:19:24.200 --> 00:19:25.700]  你能夠進入到去
[00:19:25.700 --> 00:19:28.700]  與主人分享主人的一切
[00:19:28.700 --> 00:19:32.400]  這個就是耶穌從十個同類的比喻
[00:19:32.400 --> 00:19:35.400]  將它糾正過來讓我們去明白
[00:19:35.400 --> 00:19:40.200]  不只是說結果來斷定進入天國這個題目
[00:19:40.200 --> 00:19:42.400]  好了 既然是這樣
[00:19:42.400 --> 00:19:46.400]  今天為什麼我們會來到這一段的經文
[00:19:46.400 --> 00:19:49.400]  講及到有關於耶穌
[00:19:49.400 --> 00:19:58.100]  向著當時的一班門徒講述了這段的信息呢
[00:19:58.100 --> 00:20:00.900]  這段信息最重要的一點就是
[00:20:00.900 --> 00:20:02.800]  既然上文都講了
[00:20:02.800 --> 00:20:08.900]  你要了解到主人或者王他的心思
[00:20:08.900 --> 00:20:12.400]  然後你努力去為了達至到他的心願
[00:20:12.400 --> 00:20:14.000]  就成為你的心願
[00:20:14.000 --> 00:20:17.400]  主人的心思就是你的心思的時候
[00:20:17.400 --> 00:20:21.400]  那我們明不明白主人的心思是怎樣的
[00:20:21.400 --> 00:20:24.400]  今天這段聖經就想講這一點
[00:20:24.400 --> 00:20:28.900]  今天會和大家從這裡分三個部份去看
[00:20:28.900 --> 00:20:32.400]  這三個部份很有意思
[00:20:32.400 --> 00:20:36.400]  因為它將整個的馬太福音的神學
[00:20:36.400 --> 00:20:40.400]  帶回我們去看這個舊約的
[00:20:40.400 --> 00:20:44.400]  一些重要的創世紀的神學
[00:20:44.400 --> 00:20:47.400]  我們先嘗試去看一下
[00:20:47.400 --> 00:20:49.400]  不過還沒講之前
[00:20:49.400 --> 00:20:51.400]  我要講少少要幫助大家
[00:20:51.400 --> 00:20:54.400]  待會兒才會糾正你的思想
[00:20:54.400 --> 00:20:56.400]  絕大部份的信徒
