
[00:00:00.000 --> 00:00:01.580]  好,各位弟兄姊妹,你們好!
[00:13:54.020 --> 00:13:59.860]  但同樣是給今天的弟兄姊妹聽的
[00:13:59.860 --> 00:14:06.380]  所以我們要先瞭解這段經文的內容
[00:14:06.380 --> 00:14:12.140]  最後如何應用在我們今天的生活裡面
[00:14:12.140 --> 00:14:13.300]  一開始的時候
[00:14:13.300 --> 00:14:16.940]  他就講到神的屬性
[00:14:16.940 --> 00:14:23.940]  他講到你要安慰安慰安慰我的子民
[00:14:23.940 --> 00:14:26.780]  接下來怎麼說呢?
[00:14:26.780 --> 00:14:31.020]  我們一起讀第四十章的第二節
[00:14:31.020 --> 00:14:32.980]  我們一起讀出
[00:14:32.980 --> 00:14:36.980]  要對耶路撒冷說安慰的話
[00:14:36.980 --> 00:14:39.020]  又向他宣告說
[00:14:39.020 --> 00:14:42.020]  他徵戰的日子已滿了
[00:14:42.020 --> 00:14:44.300]  他的罪孽赦免了
[00:14:44.300 --> 00:14:46.620]  他為自己的一切罪
[00:14:46.620 --> 00:14:51.100]  從耶和華手中加倍受罰
[00:14:51.100 --> 00:14:58.380]  這裡很清楚地帶出神三個的屬性
[00:14:58.380 --> 00:15:01.540]  神是公義的
[00:15:01.540 --> 00:15:03.620]  這裡很清楚
[00:15:03.620 --> 00:15:10.620]  公義是神的本質
[00:15:10.620 --> 00:15:17.180]  也是我們人類美麗的情操
[00:15:17.180 --> 00:15:19.140]  因為我們是按照神的形象做的
[00:15:19.140 --> 00:15:22.300]  因為我們是按照神的形象做的
[00:15:22.300 --> 00:15:24.060]  動物是不會懂得公義的
[00:15:24.060 --> 00:15:26.020]  動物是沒有公義的
[00:15:26.020 --> 00:15:28.140]  當我們看到不公平的事情發生的時候
[00:15:28.140 --> 00:15:29.300]  我們會氣憤
[00:15:29.300 --> 00:15:31.380]  當我們看到不公義的事情發生的時候
[00:15:31.380 --> 00:15:32.220]  我們會氣憤
[00:15:32.220 --> 00:15:34.980]  縱使那件事和你沒有直接關係
[00:15:34.980 --> 00:15:37.100]  縱使那件事和你沒有直接關係
[00:15:37.100 --> 00:15:39.860]  但是你都會看到不公義的事情
[00:15:39.860 --> 00:15:40.620]  你會很生氣
[00:15:40.620 --> 00:15:42.460]  但是你還是會看到不公義的事情
[00:15:42.460 --> 00:15:43.260]  你會很生氣
[00:15:43.260 --> 00:15:44.820]  大家最近有沒有看到一段影片
[00:15:44.820 --> 00:15:48.220]  在國內有幾個女士被人打得很厲害
[00:15:48.220 --> 00:15:50.740]  大家最近有沒有看到一段影片
[00:15:50.740 --> 00:15:52.820]  有一個女士被人打得很厲害
[00:15:52.820 --> 00:15:55.700]  被打的女士不是你的親屬
[00:15:55.700 --> 00:15:57.980]  被打的女士不是你的親戚
[00:15:57.980 --> 00:15:59.740]  但是如果打人的時候
[00:15:59.740 --> 00:16:02.580]  這幫人還可以逍遙法外的話
[00:16:02.580 --> 00:16:03.780]  你會不會氣憤呢
[00:16:03.780 --> 00:16:05.820]  但是當這些人打人之後
[00:16:05.820 --> 00:16:07.340]  他們還可以逍遙法外
[00:16:07.340 --> 00:16:08.980]  你是不是感到很氣憤
[00:16:08.980 --> 00:16:11.100]  聖經裡面不斷強調神是公義
[00:16:11.100 --> 00:16:13.020]  聖經裡面不斷強調神是公義
[00:16:13.020 --> 00:16:15.900]  一個國家可以怎樣有和平呢
[00:16:15.900 --> 00:16:17.740]  一個國家如何有和平呢
[00:16:17.740 --> 00:16:20.140]  人民怎樣可以活得很快樂呢
[00:16:20.140 --> 00:16:22.700]  人民怎樣可以活得很快樂呢
[00:16:22.700 --> 00:16:25.500]  不是在乎你有多少的軍備
[00:16:25.500 --> 00:16:28.180]  不是在乎你有多少的軍備
[00:16:28.180 --> 00:16:32.180]  不是在乎你有多少的強力部門去鎮壓人民
[00:16:32.180 --> 00:16:35.980]  不是在乎你有多少的強力部門去鎮壓人民
[00:16:35.980 --> 00:16:39.260]  而是很在乎這個國家有沒有行公義
[00:16:39.260 --> 00:16:41.660]  而是很在乎這個國家有沒有行公義
[00:16:41.660 --> 00:16:43.300]  我們一起來讀紙策書
[00:16:43.300 --> 00:16:46.180]  三十二章的十六到第十七節
[00:16:46.180 --> 00:16:49.380]  我們一起來讀以下書三十二章的十六到第十七節
[00:16:49.380 --> 00:16:50.620]  我們一起來讀出
[00:16:50.620 --> 00:16:53.020]  我們一起來讀出
[00:16:53.020 --> 00:17:06.020]  "公義的效應必是平穩,直到永遠"
[00:17:06.020 --> 00:17:09.260]  您有留意到當中四句話很感動我們的心嗎
[00:17:09.260 --> 00:17:13.020]  您有留意到當中四句話很感動我們的心嗎
[00:17:13.020 --> 00:17:18.580]  "公義的果效必是平安"
[00:17:18.580 --> 00:17:24.620]  "公義的效應必是平穩"
[00:17:24.620 --> 00:17:29.220]  一個國家要有平穩,是需要有公義的
[00:17:29.220 --> 00:17:32.420]  一個國家要有平穩,是需要有公義的
[00:17:32.420 --> 00:17:35.260]  "神是不偏待人"
[00:17:35.260 --> 00:17:38.980]  好了,你有沒有留意前面那段經文
[00:17:38.980 --> 00:17:40.500]  好了,你有沒有留意前面那段經文
[00:17:40.500 --> 00:17:44.580]  "神要審判以色列民"
[00:17:44.580 --> 00:17:46.420]  留意到最後一句是什麼呢
[00:17:46.420 --> 00:17:48.500]  留意到最後一句是什麼呢
[00:17:48.500 --> 00:17:49.980]  我們再讀這一次經文,好嗎
[00:17:49.980 --> 00:17:52.980]  我們再讀這一次經文,好嗎
[00:17:52.980 --> 00:17:58.500]  "安慰的話,又向祂宣告說"
[00:17:58.500 --> 00:18:01.340]  "祂徵戰的日子已滿了"
[00:18:01.340 --> 00:18:03.620]  "祂的罪孽赦免了"
[00:18:03.620 --> 00:18:05.820]  "祂為自己的一切罪"
[00:18:05.820 --> 00:18:09.420]  "從耶和華手中加倍受罰"
[00:18:09.420 --> 00:18:13.060]  原來這裡很清楚地說到
[00:18:13.060 --> 00:18:16.540]  這群子民是需要加倍受罰
[00:18:16.540 --> 00:18:20.020]  這群子民是需要加倍受罰
[00:18:20.020 --> 00:18:21.300]  大家有沒有探討過
[00:18:21.300 --> 00:18:23.460]  為什麼以色列人要加倍受罰呢
[00:18:23.460 --> 00:18:24.420]  大家有沒有想過
[00:18:24.420 --> 00:18:27.500]  為什麼以色列人要加倍受罰呢
[00:18:27.500 --> 00:18:30.740]  因為以色列人是神特別揀選的子民
[00:18:30.740 --> 00:18:33.260]  因為以色列人是神特別揀選的子民
[00:18:33.260 --> 00:18:37.860]  有祝福,但是也有責任
[00:18:37.860 --> 00:18:40.420]  當祂有責任的時候,如果祂犯錯
[00:18:40.420 --> 00:18:43.340]  當祂有責任的時候,如果祂犯錯
[00:18:43.340 --> 00:18:46.340]  祂是不是應該會受更嚴重的責罰呢
[00:18:46.340 --> 00:18:49.260]  祂是不是應該受到更嚴重的責罰呢
[00:18:49.260 --> 00:18:50.580]  我常常舉一個例子
[00:18:50.580 --> 00:18:52.060]  我常常用這個例子
[00:18:52.060 --> 00:18:53.700]  一個不信耶穌的人
[00:18:53.700 --> 00:18:54.860]  一個不信耶穌的人
[00:18:54.860 --> 00:18:55.860]  他講粗話
[00:18:55.860 --> 00:18:57.860]  他講粗話
[00:18:57.860 --> 00:19:01.860]  跟一個信了耶穌的人說同一句粗話
[00:19:01.860 --> 00:19:06.620]  跟一個信了耶穌的人說同一句粗話
[00:19:06.620 --> 00:19:10.740]  誰的問題比較大?
[00:19:10.740 --> 00:19:14.500]  哇!你基督徒說這些話?
[00:19:14.500 --> 00:19:17.380]  一個初信主的人
[00:19:17.380 --> 00:19:19.740]  說了一句粗話
[00:19:19.740 --> 00:19:25.420]  跟教會的執事說同一句粗話
[00:19:25.420 --> 00:19:28.580]  誰的問題比較嚴重?
[00:19:28.580 --> 00:19:33.020]  那個執事的問題比較大
[00:19:33.020 --> 00:19:34.220]  執事說粗話
[00:19:34.220 --> 00:19:42.540]  跟牧師說同一句粗話
[00:19:42.540 --> 00:19:46.380]  牧師的腰粗,牠的嘴不粗的
[00:19:46.380 --> 00:19:49.340]  是啊!我兩樣都粗的
[00:19:49.340 --> 00:19:53.460]  好了!誰的問題比較大?
[00:19:53.460 --> 00:19:54.300]  我講一句粗話
[00:19:54.300 --> 00:19:55.580]  跟一個不信的人講一句粗話
[00:19:55.580 --> 00:19:56.300]  是同一樣的
[00:19:56.300 --> 00:20:02.260]  誰的問題比較嚴重?
[00:20:02.260 --> 00:20:04.820]  這個就是神的公義
[00:20:04.820 --> 00:20:09.100]  因為我們領受神更多的祝福
[00:20:09.100 --> 00:20:14.100]  所以他要面對加倍的刑罰
[00:20:14.100 --> 00:20:19.060]  所以中國人有一句話是錯的
[00:20:19.060 --> 00:20:24.900]  天子犯法與庶民同罪
[00:20:24.900 --> 00:20:26.700]  是錯的
[00:20:26.700 --> 00:20:34.140]  天子犯法應該要受加倍的刑罰
[00:20:34.140 --> 00:20:39.140]  知法犯法的人更加要受刑罰
[00:20:39.140 --> 00:20:40.540]  但有時候我們見到
[00:20:40.540 --> 00:20:46.420]  一些有地位、有背景的人犯錯
[00:20:46.420 --> 00:20:53.940]  輕輕地放過
[00:20:53.940 --> 00:20:56.420]  但是他們已經犯法了
[00:20:56.420 --> 00:21:00.100]  但是如果都批准的話
[00:21:00.100 --> 00:21:03.660]  這是絕對不公義的
[00:21:03.660 --> 00:21:09.140]  所以你看到原來公義是很重要的
[00:21:09.140 --> 00:21:10.340]  但是我們看到歷史當中
[00:21:10.340 --> 00:21:16.180]  神真的怎樣審判猶太人
[00:21:16.180 --> 00:21:20.580]  猶太人是一個很悲慘的民族
[00:21:20.580 --> 00:21:22.300]  當我剛剛十三歲進主的時候
[00:21:22.300 --> 00:21:23.820]  我很不滿意
[00:21:23.820 --> 00:21:26.820]  神為什麼你要選擇以色列人
[00:21:26.820 --> 00:21:29.820]  為什麼不選擇我們中國人
[00:21:29.820 --> 00:21:31.820]  我們中國人有猶太人的歷史
[00:21:31.820 --> 00:21:34.820]  為什麼你選擇猶太人
[00:21:34.820 --> 00:21:37.820]  後來我越來越瞭解猶太人的歷史
[00:21:37.820 --> 00:21:40.820]  我就說神很感謝禰沒有選擇我們中國人
[00:21:40.820 --> 00:21:42.820]  後來我瞭解了以色列人的歷史
[00:21:42.820 --> 00:21:45.820]  我就說神感謝禰沒有選擇我們中國人
[00:21:45.820 --> 00:21:48.820]  猶太人的歷史是非常悲慘的
[00:21:48.820 --> 00:21:51.820]  亡國亡國是非常悲慘的
[00:21:51.820 --> 00:21:53.820]  亡國亡國是非常悲慘的
[00:21:53.820 --> 00:21:54.820]  亡國亡國是非常悲慘的
[00:21:54.820 --> 00:21:55.820]  亡國亡國是非常悲慘的
[00:21:55.820 --> 00:21:56.820]  亡國亡國是非常悲慘的
[00:21:56.820 --> 00:21:57.820]  亡國亡國是非常悲慘的
[00:21:57.820 --> 00:21:58.820]  亡國亡國是非常悲慘的
[00:21:58.820 --> 00:21:59.820]  亡國亡國是非常悲慘的
[00:21:59.820 --> 00:22:00.820]  亡國亡國是非常悲慘的
[00:22:00.820 --> 00:22:01.820]  亡國亡國是非常悲慘的
[00:22:01.820 --> 00:22:02.820]  亡國亡國是非常悲慘的
[00:22:02.820 --> 00:22:03.820]  亡國亡國是非常悲慘的
[00:22:03.820 --> 00:22:04.820]  亡國亡國是非常悲慘的
[00:22:04.820 --> 00:22:05.820]  亡國亡國是非常悲慘的
[00:22:05.820 --> 00:22:06.820]  亡國亡國是非常悲慘的
[00:22:06.820 --> 00:22:21.820]  亡國亡國是非常悲慘的
[00:22:21.820 --> 00:22:22.820]  亡國亡國是非常悲慘的
[00:22:22.820 --> 00:22:23.820]  亡國亡國是非常悲慘的
[00:22:23.820 --> 00:22:24.820]  亡國亡國是非常悲慘的
[00:22:24.820 --> 00:22:25.820]  亡國亡國是非常悲慘的
[00:22:25.820 --> 00:22:26.820]  亡國亡國是非常悲慘的
[00:22:26.820 --> 00:22:27.820]  亡國亡國是非常悲慘的
[00:22:27.820 --> 00:22:28.820]  亡國亡國是非常悲慘的
[00:22:28.820 --> 00:22:29.820]  亡國亡國是非常悲慘的
[00:22:29.820 --> 00:22:30.820]  亡國亡國是非常悲慘的
[00:22:30.820 --> 00:22:31.820]  亡國亡國是非常悲慘的
[00:22:31.820 --> 00:22:32.820]  亡國亡國是非常悲慘的
[00:22:32.820 --> 00:22:33.820]  亡國亡國是非常悲慘的
[00:22:33.820 --> 00:22:34.820]  亡國亡國是非常悲慘的
[00:22:34.820 --> 00:22:36.820]  亡國亡國是非常悲慘的
[00:22:36.820 --> 00:22:37.820]  亡國亡國是非常悲慘的
[00:22:37.820 --> 00:22:38.820]  亡國亡國是非常悲慘的
[00:22:38.820 --> 00:22:39.820]  亡國亡國是非常悲慘的
[00:22:39.820 --> 00:22:40.820]  亡國亡國是非常悲慘的
[00:22:40.820 --> 00:22:41.820]  亡國亡國是非常悲慘的
[00:22:41.820 --> 00:22:42.820]  亡國亡國是非常悲慘的
[00:22:42.820 --> 00:22:43.820]  亡國亡國是非常悲慘的
[00:22:43.820 --> 00:22:44.820]  亡國亡國是非常悲慘的
[00:22:44.820 --> 00:22:45.820]  亡國亡國是非常悲慘的
[00:22:45.820 --> 00:22:46.820]  亡國亡國是非常悲慘的
[00:22:46.820 --> 00:22:47.820]  亡國亡國是非常悲慘的
[00:22:47.820 --> 00:22:48.820]  亡國亡國是非常悲慘的
[00:22:48.820 --> 00:22:49.820]  亡國亡國是非常悲慘的
[00:22:49.820 --> 00:23:06.820]  亡國亡國是非常悲慘的
[00:23:06.820 --> 00:23:07.820]  亡國亡國是非常悲慘的
[00:23:07.820 --> 00:23:08.820]  亡國亡國是非常悲慘的
[00:23:08.820 --> 00:23:09.820]  亡國亡國是非常悲慘的
[00:23:09.820 --> 00:23:10.820]  亡國亡國是非常悲慘的
