
[00:00:00.000 --> 00:00:04.040]  那我今天的題目就是福字或者和道或者福道或者和字
[00:03:07.600 --> 00:03:10.440]  在講福和禍的時候
[00:03:10.440 --> 00:03:13.640]  讓我們留心細聽
[00:03:13.640 --> 00:03:15.920]  不是人的說話
[00:03:15.920 --> 00:03:18.840]  是孩子作為你的僕人
[00:03:19.920 --> 00:03:22.480]  願意來講解你的話語的時候
[00:03:22.480 --> 00:03:25.320]  你的聖言講出來的時候
[00:03:25.320 --> 00:03:26.920]  聖靈配合
[00:03:26.920 --> 00:03:29.880]  在我們每一位弟兄姊妹心中
[00:03:29.880 --> 00:03:31.440]  來工作
[00:03:31.440 --> 00:03:32.520]  主啊
[00:03:32.520 --> 00:03:34.760]  我們求祢給我們謙卑的心
[00:03:34.760 --> 00:03:35.640]  仇教的心
[00:03:35.640 --> 00:03:38.320]  我們多謝主聽我們禱告
[00:03:38.320 --> 00:03:39.880]  奉耶穌基督的名字
[00:03:39.880 --> 00:03:40.800]  阿們
[00:03:40.800 --> 00:03:43.680]  今天題目我就叫做
[00:03:43.680 --> 00:03:46.280]  福字或者禍道,倒轉都可以
[00:03:46.280 --> 00:03:48.040]  那在說
[00:03:48.440 --> 00:03:51.520]  上一回就已經是十二月了
[00:03:51.520 --> 00:03:54.160]  十二月的經文就是在
[00:03:54.160 --> 00:03:56.880]  這一段今天讀的經文之前
[00:03:56.880 --> 00:03:59.520]  就是在講簡選十月門徒
[00:03:59.520 --> 00:04:02.280]  那為什麼要講這件事呢?
[00:04:02.280 --> 00:04:02.880]  因為呢
[00:04:02.880 --> 00:04:06.240]  我們很容易就會將
[00:04:06.240 --> 00:04:07.680]  路加福音這段
[00:04:07.680 --> 00:04:09.240]  四福四禍
[00:04:09.240 --> 00:04:13.080]  就跟馬太福音的八福來對比的
[00:04:13.080 --> 00:04:14.280]  一會兒我也會提到
[00:04:14.280 --> 00:04:15.920]  那很明顯
[00:04:15.920 --> 00:04:17.760]  路加福音
[00:04:17.840 --> 00:04:19.160]  或者馬太福音
[00:04:19.160 --> 00:04:20.400]  那個作者呢
[00:04:20.400 --> 00:04:21.760]  他是
[00:04:21.760 --> 00:04:24.400]  怎樣來編輯
[00:04:24.400 --> 00:04:27.080]  在講這個訊息
[00:04:27.080 --> 00:04:28.320]  那所以呢
[00:04:28.320 --> 00:04:30.360]  在這段經文
[00:04:30.360 --> 00:04:32.800]  所謂四福四禍之前
[00:04:32.800 --> 00:04:35.800]  其實就是耶穌簡選十月門徒
[00:04:35.800 --> 00:04:37.560]  那上次我也用過這個slide
[00:04:37.560 --> 00:04:39.880]  簡選十月門徒的秘密
[00:04:39.880 --> 00:04:40.720]  有兩堂
[00:04:40.720 --> 00:04:42.480]  那大家可以聽聽
[00:04:42.480 --> 00:04:45.000]  這次已經講到第十六講了
[00:04:45.000 --> 00:04:46.920]  那你可以看到
[00:04:47.360 --> 00:04:49.880]  在路加福音的鋪排裡面
[00:04:49.880 --> 00:04:51.320]  你就看到
[00:04:51.320 --> 00:04:53.240]  為什麼路加福音
[00:04:53.240 --> 00:04:55.480]  要去講這個四福四禍
[00:04:55.480 --> 00:04:57.480]  跟馬太福音有什麼分別
[00:04:57.480 --> 00:04:59.400]  你放在心裡面
[00:04:59.400 --> 00:05:00.160]  想著
[00:05:00.160 --> 00:05:01.160]  就是說
[00:05:01.160 --> 00:05:03.080]  在四福四禍之前
[00:05:03.080 --> 00:05:07.200]  路加是要在講耶穌簡選十月門徒
[00:05:07.200 --> 00:05:09.640]  接著就下山這樣子
[00:05:09.640 --> 00:05:10.160]  是不是?
[00:05:10.160 --> 00:05:12.200]  那我先讀一讀經文
[00:05:12.200 --> 00:05:16.600]  首先我們讀六章十七至十九節
[00:05:16.920 --> 00:05:18.560]  我們一起讀吧
[00:05:18.560 --> 00:05:20.520]  或者你打開你的
[00:05:20.520 --> 00:05:23.240]  這一份就是和合本
[00:05:23.240 --> 00:05:24.440]  這一份就是和合本
[00:05:24.440 --> 00:05:26.040]  修訂版有一點不同
[00:05:26.040 --> 00:05:28.760]  如果看到的你可以看這個slide
[00:05:28.760 --> 00:05:30.240]  好,預備讀吧
[00:05:30.240 --> 00:05:32.880]  耶穌和他們下了山
[00:05:32.880 --> 00:05:35.040]  站在一塊平地上
[00:05:35.040 --> 00:05:37.960]  在一起的有許多門徒
[00:05:37.960 --> 00:05:42.360]  又有許多百姓從全猶太和耶路撒冷
[00:05:42.360 --> 00:05:45.160]  並推羅西頓的海邊來
[00:05:45.440 --> 00:05:47.120]  都要聽他講道
[00:05:47.120 --> 00:05:49.840]  又希望耶穌醫治他們的病
[00:05:49.840 --> 00:05:53.680]  還有被污穢纏磨的也得了醫治
[00:05:53.680 --> 00:05:56.120]  眾人都要想摸他
[00:05:56.120 --> 00:05:59.320]  因為有能力從他身上出來
[00:05:59.320 --> 00:06:01.160]  治好了他們
[00:06:01.160 --> 00:06:02.640]  這裡停一停
[00:06:02.640 --> 00:06:03.800]  先想一想
[00:06:03.800 --> 00:06:06.880]  我們剛剛提過
[00:06:06.880 --> 00:06:09.400]  馬太福音叫做八福
[00:06:09.400 --> 00:06:12.040]  其實我們有另外一個字眼
[00:06:12.040 --> 00:06:15.720]  就叫登山部分或者山上部分
[00:06:15.720 --> 00:06:16.960]  因為很明顯
[00:06:16.960 --> 00:06:19.680]  在馬太福音講耶穌是上了山的
[00:06:19.680 --> 00:06:21.480]  然後去教導
[00:06:21.480 --> 00:06:23.000]  但是這裡很特別
[00:06:23.000 --> 00:06:24.160]  是倒轉的
[00:06:24.160 --> 00:06:26.080]  耶穌揀選完門徒之後
[00:06:26.080 --> 00:06:28.640]  就下山在一個平地上
[00:06:28.640 --> 00:06:30.560]  不過長話短說
[00:06:30.560 --> 00:06:33.640]  這個平地究竟是不是我們想象之中
[00:06:33.640 --> 00:06:36.200]  一個在山下山腳
[00:06:36.200 --> 00:06:38.560]  然後去到一個平地的平原
[00:06:38.560 --> 00:06:40.040]  是不一定的
[00:06:40.600 --> 00:06:43.400]  我今天也會引用白維錕博士
[00:06:43.400 --> 00:06:47.000]  曾志雄博士的著作講解
[00:06:47.000 --> 00:06:49.080]  未必每一個我都會引用
[00:06:49.080 --> 00:06:51.040]  但是如果你看回
[00:06:51.040 --> 00:06:53.640]  白維錕博士去講
[00:06:53.640 --> 00:06:55.960]  這個平地這個字
[00:06:55.960 --> 00:07:00.760]  其實可以是指一個高原裡面的一個平地
[00:07:00.760 --> 00:07:01.880]  那種的平
[00:07:01.880 --> 00:07:02.600]  OK
[00:07:02.600 --> 00:07:04.840]  就是說不是一個平原那種
[00:07:04.840 --> 00:07:06.240]  什麼意思呢?
[00:07:06.240 --> 00:07:08.440]  就是說登山部分
[00:07:08.440 --> 00:07:10.040]  耶穌上山講道
[00:07:10.200 --> 00:07:14.440]  還有耶穌在道家福音揀選完十月門徒
[00:07:14.440 --> 00:07:15.640]  下那個所謂山
[00:07:15.640 --> 00:07:17.080]  其實可能是一個高原
[00:07:17.080 --> 00:07:19.120]  可能是同一個地方
[00:07:19.120 --> 00:07:20.280]  當然你會想
[00:07:20.280 --> 00:07:22.320]  不是很 make sense(合理)的
[00:07:22.320 --> 00:07:26.280]  馬太福音明明講耶穌是上山的
[00:07:26.280 --> 00:07:30.560]  那麼道家就是耶穌下山的
[00:07:30.560 --> 00:07:32.280]  那就應該不同了
[00:07:32.280 --> 00:07:34.200]  其實你看看《釋經》書
[00:07:34.200 --> 00:07:35.960]  你連頭都戴上了
[00:07:35.960 --> 00:07:37.600]  學者就告訴你
[00:07:37.600 --> 00:07:39.320]  很多時候我們都會發覺
[00:07:39.320 --> 00:07:42.240]  最後可能都是同一件事
[00:07:42.240 --> 00:07:43.640]  又可能不是同一件事
[00:07:43.640 --> 00:07:44.840]  就是說你沒有說話
[00:07:44.840 --> 00:07:45.360]  不是的
[00:07:45.360 --> 00:07:46.880]  有一個過程的
[00:07:46.880 --> 00:07:48.880]  為什麼會這樣解釋呢?
[00:07:48.880 --> 00:07:51.440]  那麼那個重要性在哪裡呢?
[00:07:51.440 --> 00:07:52.120]  就是說
[00:07:52.120 --> 00:07:55.680]  就是說可能路加福音講的那個信息
[00:07:55.680 --> 00:07:58.800]  是跟馬太福音講的那個信息是同一時間發生的
[00:07:58.800 --> 00:08:02.280]  就是說寫馬太福音的時候
[00:08:02.280 --> 00:08:03.800]  他是有一些編輯的
[00:08:03.800 --> 00:08:05.160]  他是將那個經文
[00:08:05.160 --> 00:08:06.760]  你可以說
[00:08:06.760 --> 00:08:12.360]  將他編輯成為一個八幅 format(形式)
[00:08:12.360 --> 00:08:15.040]  來展示去講他的信息
[00:08:15.040 --> 00:08:16.560]  那麼路加福音呢
[00:08:16.560 --> 00:08:20.280]  編輯的時候很明顯就是四幅四和這樣的形式
[00:08:20.280 --> 00:08:22.520]  來講他的信息
[00:08:22.520 --> 00:08:26.360]  那麼你說有沒有可能是兩個地方呢?
[00:08:26.360 --> 00:08:28.200]  因為那個地點
[00:08:28.200 --> 00:08:30.520]  都是不知道
[00:08:30.520 --> 00:08:31.800]  有可能的
[00:08:31.800 --> 00:08:35.160]  我自己就比較相信是兩個地方
[00:08:35.160 --> 00:08:37.040]  就是好像不太 make sense(合理)
[00:08:37.040 --> 00:08:38.200]  一個上一個下嘛
[00:08:38.200 --> 00:08:38.800]  是不是?
[00:08:38.800 --> 00:08:41.880]  因為耶穌會不會在不同的地方
[00:08:41.880 --> 00:08:44.080]  對不同的群眾
[00:08:44.080 --> 00:08:46.800]  來講兩個類似的信息
[00:08:46.800 --> 00:08:48.360]  但是有兩個不同的重點呢?
[00:08:48.360 --> 00:08:49.960]  絕對是很正常的
[00:08:49.960 --> 00:08:50.520]  是不是?
[00:08:50.520 --> 00:08:52.480]  所以我們不要糾纏在這裡
[00:08:52.480 --> 00:08:55.240]  但是給一個很重要的資料給大家聽
[00:08:55.240 --> 00:08:57.080]  最重要的就是說
[00:08:57.080 --> 00:08:58.600]  大家一定要看回
[00:08:58.600 --> 00:09:00.120]  我們所謂文本
[00:09:00.120 --> 00:09:01.600]  敘事裡面
[00:09:01.600 --> 00:09:02.800]  他怎麼鋪排的
[00:09:02.800 --> 00:09:04.160]  還有那些講論
[00:09:04.160 --> 00:09:05.840]  就是上文下理
[00:09:05.840 --> 00:09:08.600]  去看回路加要講什麼信息
[00:09:08.600 --> 00:09:10.600]  所以你要看到
[00:09:10.600 --> 00:09:12.080]  就是輕輕的
[00:09:12.080 --> 00:09:13.840]  因為待會我們不會看經文
[00:09:13.840 --> 00:09:15.520]  就帶過第十七節
[00:09:15.520 --> 00:09:18.600]  你會看到有一個所謂
[00:09:18.600 --> 00:09:22.000]  地方的一個重點在這裡
[00:09:22.000 --> 00:09:24.320]  百姓就從猶太
[00:09:24.320 --> 00:09:26.240]  全猶太和耶路撒冷
[00:09:26.240 --> 00:09:30.080]  接著就並推羅西頓海邊來
[00:09:30.080 --> 00:09:31.360]  那很特別的
[00:09:31.360 --> 00:09:32.920]  無緣無故講推羅西頓
[00:09:32.920 --> 00:09:34.680]  在講什麼呢?
[00:09:34.680 --> 00:09:37.440]  你會想到《使徒凡人傳》第一章
[00:09:37.440 --> 00:09:38.920]  這裡沒有放出來
[00:09:38.920 --> 00:09:39.920]  第八節
[00:09:39.920 --> 00:09:42.800]  其實路加科音和《使徒凡人傳》是同一個作者
[00:09:42.800 --> 00:09:46.800]  那裡講的是大使命的其中一個版本
[00:09:46.800 --> 00:09:48.720]  其實大使命你可以說有五個版本
[00:09:48.720 --> 00:09:50.320]  《使徒凡人傳》的版本就是在講
[00:09:50.320 --> 00:09:54.040]  我們要去耶路撒冷
[00:09:54.040 --> 00:09:55.960]  猶太傳遞
[00:09:55.960 --> 00:09:58.080]  並撒瑪利亞作我的見證
[00:09:58.080 --> 00:10:00.360]  所以其實這裡有一些暗示的
[00:10:00.360 --> 00:10:01.920]  有些色情家在想
[00:10:01.920 --> 00:10:03.440]  推羅西頓呢
[00:10:03.440 --> 00:10:07.080]  現在講推羅西頓來的人是不是外邦人呢?
[00:10:07.080 --> 00:10:07.840]  也不一定
[00:10:07.840 --> 00:10:10.080]  但是他特地來講推羅西頓
[00:10:10.080 --> 00:10:12.160]  如果你熟悉的話
[00:10:12.160 --> 00:10:13.960]  就會感覺到有一點
[00:10:13.960 --> 00:10:17.480]  會不會在講外邦人的意味呢?
[00:10:17.480 --> 00:10:18.920]  雖然不是很肯定
[00:10:18.920 --> 00:10:21.080]  但是似乎是跟那裡有關聯的
[00:10:21.080 --> 00:10:23.960]  這個也跟待會去解釋的時候
[00:10:23.960 --> 00:10:25.040]  有關聯的
[00:10:25.040 --> 00:10:29.000]  就是說跟一個傳福音有關係
[00:10:29.000 --> 00:10:31.760]  接著人們就聽他講到
[00:10:31.760 --> 00:10:32.880]  治他的病
[00:10:32.880 --> 00:10:34.480]  接著污穢纏磨
[00:10:34.480 --> 00:10:36.720]  你會發覺這個全部就是
[00:10:36.720 --> 00:10:40.640]  與路加福音其他很多的經文
[00:10:40.640 --> 00:10:41.920]  偶爾
[00:10:41.920 --> 00:10:45.760]  路加就會強調耶穌所做的事情
[00:10:45.760 --> 00:10:46.680]  醫病趕鬼
[00:10:46.680 --> 00:10:48.280]  其實整個四福音
[00:10:48.280 --> 00:10:49.320]  尤其是對觀福音
[00:10:49.320 --> 00:10:50.760]  就是馬太、馬祖、路加
[00:10:50.760 --> 00:10:52.240]  是很強調這件事情的
[00:10:52.240 --> 00:10:53.680]  就是耶穌的事工
[00:10:53.680 --> 00:10:55.320]  就是繼續去做
[00:10:55.320 --> 00:10:57.280]  耶穌選完門徒
[00:10:57.280 --> 00:11:00.440]  繼續去做這些事工
[00:11:00.440 --> 00:11:02.720]  接著就講論
[00:11:02.720 --> 00:11:05.400]  這個也是路加福音處理的方法
[00:11:05.400 --> 00:11:07.320]  先停一停想一想
[00:11:07.320 --> 00:11:09.120]  接著我們讀第二段經文
[00:11:09.120 --> 00:11:10.800]  就是今天核心的經文
[00:11:10.800 --> 00:11:12.920]  我們一起讀吧
[00:11:12.920 --> 00:11:16.040]  耶穌舉目看著門徒說
[00:11:16.040 --> 00:11:18.120]  貧窮的人有福了
[00:11:18.120 --> 00:11:20.600]  因為上帝的國是你們的
[00:11:20.600 --> 00:11:23.320]  現在飢餓的人有福了
[00:11:23.320 --> 00:11:25.960]  因為你們將得飽足
[00:11:25.960 --> 00:11:28.440]  現在哭泣的人有福了
[00:11:28.440 --> 00:11:31.000]  因為你們將要喜笑
[00:11:31.000 --> 00:11:34.040]  人為人子的緣故憎恨你們
[00:11:34.040 --> 00:11:35.400]  拒絕你們
[00:11:35.400 --> 00:11:36.800]  辱罵你們
[00:11:36.800 --> 00:11:38.560]  把你們當惡人
[00:11:38.560 --> 00:11:40.040]  除掉你們的名
[00:11:40.040 --> 00:11:41.840]  你們就有福了
[00:11:41.840 --> 00:11:43.160]  在那一天
[00:11:43.160 --> 00:11:45.320]  你們要歡欣雀躍
[00:11:45.320 --> 00:11:49.240]  因為你們在天上的賞賜是很多的
[00:11:49.240 --> 00:11:53.160]  他們的祖宗也是這樣待先知的
[00:11:53.160 --> 00:11:56.240]  那麼我就去 highlight(強調)了
[00:11:56.240 --> 00:11:58.960]  有些顏色就是在說福了
[00:11:58.960 --> 00:12:01.240]  平心而論
[00:12:01.240 --> 00:12:02.400]  大家剛剛讀完經
[00:12:02.400 --> 00:12:04.120]  可能經文還沒定
[00:12:04.120 --> 00:12:05.080]  在說什麼呢?
[00:12:05.080 --> 00:12:06.120]  你看清楚
[00:12:06.120 --> 00:12:09.080]  你在說那些貧窮的人有福
[00:12:09.080 --> 00:12:11.480]  飢餓的人有福
[00:12:11.480 --> 00:12:13.720]  所以難怪學者說
[00:12:13.720 --> 00:12:17.320]  根本這是跟當時所有想法
[00:12:17.320 --> 00:12:19.120]  甚至跟我們現代人的想法
[00:12:19.120 --> 00:12:21.400]  都是背道而馳的
[00:12:21.400 --> 00:12:23.480]  完全是一個所謂顛覆的
[00:12:23.480 --> 00:12:25.360]  如果用這個字眼的話
[00:12:25.960 --> 00:12:27.200]  乞丐是有福的
[00:12:27.200 --> 00:12:27.800]  OK?
[00:12:27.800 --> 00:12:29.400]  因為他們超級窮
[00:12:29.400 --> 00:12:31.920]  那麼
[00:12:31.920 --> 00:12:33.720]  有問題
[00:12:33.720 --> 00:12:35.040]  遇到很多困難
[00:12:35.040 --> 00:12:35.880]  然後
[00:12:35.880 --> 00:12:37.560]  哭哭啼啼的那些人
[00:12:37.560 --> 00:12:38.640]  很哀動的人
[00:12:38.640 --> 00:12:39.920]  是有福的
[00:12:39.920 --> 00:12:41.880]  根本怎麼可能
[00:12:41.880 --> 00:12:44.400]  這些人會有福呢?
[00:12:44.400 --> 00:12:46.240]  那麼他就選了四樣東西
[00:12:46.240 --> 00:12:49.480]  待會我會給大家看看登山部分的八樣東西
[00:12:49.480 --> 00:12:50.560]  那麼你會發覺
[00:12:50.560 --> 00:12:52.720]  他特別是抽了這四樣東西出來
[00:12:52.720 --> 00:12:54.680]  去對比四和的
[00:12:54.880 --> 00:12:56.840]  但是他讀四和之前
[00:12:56.840 --> 00:12:57.920]  你看到
[00:12:57.920 --> 00:13:01.520]  未必每一個字我都可以有時間解釋
[00:13:01.520 --> 00:13:03.520]  但是你看到貧窮的人有福
[00:13:03.520 --> 00:13:07.360]  那麼你會記不記得登山部分說什麼呢?
[00:13:07.360 --> 00:13:09.160]  是說什麼呢?
[00:13:09.160 --> 00:13:10.720]  虛心的人有福
[00:13:10.720 --> 00:13:13.280]  那麼如果說本修正版
[00:13:13.280 --> 00:13:16.440]  或者是其他一些新一點的中文頁本
[00:13:16.440 --> 00:13:19.400]  他就翻譯為心靈貧窮的人有福
[00:13:19.400 --> 00:13:21.000]  心靈貧窮嘛
[00:13:21.000 --> 00:13:21.520]  虛心嘛
[00:13:21.520 --> 00:13:22.200]  所以不是
[00:13:22.200 --> 00:13:24.120]  但是呢
[00:13:24.120 --> 00:13:28.160]  路加就很喜歡用一些經濟的字眼
[00:13:28.160 --> 00:13:29.440]  或者是用一些
[00:13:29.440 --> 00:13:33.520]  所謂弱勢社群的一些表達
[00:13:33.520 --> 00:13:34.480]  就是collective(集體)
[00:13:34.480 --> 00:13:35.800]  你說貧窮
[00:13:35.800 --> 00:13:37.760]  其實就是在說那一群人
[00:13:37.760 --> 00:13:41.000]  而你也查一查
[00:13:41.000 --> 00:13:44.040]  這個貧窮是在說極為貧窮
[00:13:44.040 --> 00:13:45.520]  就是真的窮
[00:13:45.520 --> 00:13:47.960]  所以不是心靈貧窮
[00:13:47.960 --> 00:13:49.320]  你虛心的人有福
[00:13:49.320 --> 00:13:51.600]  跟馬太說的那個信息
[00:13:51.600 --> 00:13:52.840]  重點完全不同
[00:13:52.840 --> 00:13:54.080]  所以你看到貧窮
[00:13:54.080 --> 00:13:55.080]  飢餓
[00:13:55.080 --> 00:13:55.920]  哭泣
[00:13:55.920 --> 00:13:58.200]  然後人憎恨你
[00:13:58.200 --> 00:13:59.480]  這些是有福的
[00:13:59.480 --> 00:14:01.120]  那是什麼呢?
[00:14:01.120 --> 00:14:02.880]  那麼你會發覺到
[00:14:02.880 --> 00:14:04.800]  其實他不是在說
[00:14:04.800 --> 00:14:08.000]  我們究竟怎麼可以得福
[00:14:08.000 --> 00:14:09.040]  所以呢
[00:14:09.040 --> 00:14:10.200]  你想清楚
[00:14:10.200 --> 00:14:11.120]  你如果今天聽說
[00:14:11.120 --> 00:14:13.120]  哎呀,我聽一下這個所謂的四福
[00:14:13.120 --> 00:14:15.840]  究竟我怎麼可以得到這個福氣呢?
[00:14:15.840 --> 00:14:17.480]  那麼你就去學了
[00:14:17.480 --> 00:14:18.440]  然後怎麼學呢?
[00:14:18.440 --> 00:14:21.800]  馬上就變賣了所有變黑衣
[00:14:21.800 --> 00:14:23.080]  那麼我就有福了
[00:14:23.080 --> 00:14:26.960]  這裡不是在說追求一種福氣
[00:14:26.960 --> 00:14:28.640]  你要有什麼美德
[00:14:28.640 --> 00:14:29.760]  所以
[00:14:29.760 --> 00:14:31.160]  想法的方法
[00:14:31.160 --> 00:14:33.320]  因為我們比較多人是說八福的
[00:14:33.320 --> 00:14:34.840]  八福的重點
[00:14:34.840 --> 00:14:36.360]  跟這裡真的不同
[00:14:36.360 --> 00:14:38.600]  那麼我們想想究竟說什麼呢?
[00:14:38.600 --> 00:14:40.640]  在和合董的修訂版
[00:14:40.640 --> 00:14:41.440]  你也留意到
[00:14:41.440 --> 00:14:43.480]  你對一對你的周刊
[00:14:43.480 --> 00:14:44.680]  是有一點分別的
[00:14:44.680 --> 00:14:46.520]  看不看得到有兩個現在?
[00:14:46.520 --> 00:14:47.360]  是不是?
[00:14:47.360 --> 00:14:48.600]  特別是說現在
[00:14:48.600 --> 00:14:50.160]  現在很飢餓
[00:14:50.160 --> 00:14:52.080]  現在很哭泣
[00:14:52.080 --> 00:14:52.880]  是不是?
[00:14:53.080 --> 00:14:54.000]  那麼他在說什麼呢?
[00:14:54.000 --> 00:14:54.800]  一會兒會解釋一下
[00:14:54.800 --> 00:14:58.120]  所以大家要重新去看這件事
[00:14:58.120 --> 00:15:02.600]  那麼第23節也有一個橋樑的作用
[00:15:02.600 --> 00:15:03.120]  一個 bridging(橋段)
[00:15:03.120 --> 00:15:04.680]  或者是對比後面
[00:15:04.680 --> 00:15:05.560]  就是說
[00:15:05.560 --> 00:15:07.520]  他引申最後的福
[00:15:07.520 --> 00:15:11.360]  為人子的緣故珍恨你們有福
[00:15:11.360 --> 00:15:12.560]  那麼在那一天
[00:15:12.560 --> 00:15:15.200]  就將會歡喜雀躍了
[00:15:15.200 --> 00:15:16.240]  接著就在說
[00:15:16.240 --> 00:15:18.880]  你們其實的祖宗
[00:15:18.880 --> 00:15:20.880]  代先知是這樣的
[00:15:20.880 --> 00:15:24.520]  就是他將這群聽道的門徒
[00:15:24.520 --> 00:15:26.840]  其實都包括我們
[00:15:26.840 --> 00:15:29.440]  就跟舊約那些先知傳統
[00:15:29.440 --> 00:15:30.840]  拉上了關係
[00:15:30.840 --> 00:15:32.680]  就是說你們也好像先知一樣
[00:15:32.680 --> 00:15:34.400]  那麼為什麼要這麼說呢?
[00:15:34.400 --> 00:15:35.960]  那麼後面還要強調假先知
[00:15:35.960 --> 00:15:37.560]  所以我們也讀下面
[00:15:37.560 --> 00:15:40.240]  接下來是經文的
[00:15:40.240 --> 00:15:42.560]  6章的24-26節
[00:15:42.560 --> 00:15:43.680]  請一起讀
[00:15:43.680 --> 00:15:46.960]  但你們父祝的人有禍了
[00:15:46.960 --> 00:15:49.800]  因為你們已經受過安慰
[00:15:49.800 --> 00:15:52.480]  你們現在飽足的人有禍了
[00:15:52.480 --> 00:15:55.240]  因為你們將要飢餓
[00:15:55.240 --> 00:15:58.160]  你們現在歡笑的人有禍了
[00:15:58.160 --> 00:16:02.960]  因為你們將要哀動哭泣
