
[00:00:00.000 --> 00:00:03.000]  耶穌擔心祂的門徒
[00:04:01.000 --> 00:04:06.000]  是沒有選擇餘地進入職場當中
[00:04:06.000 --> 00:04:08.000]  但是《大義利書》一開始
[00:04:08.000 --> 00:04:11.000]  就交代了歷史的背景
[00:04:11.000 --> 00:04:18.000]  當時是一個外國的幫國入侵
[00:04:18.000 --> 00:04:24.000]  而將以色列這個犯罪的背叛神的群體
[00:04:24.000 --> 00:04:31.000]  容讓世俗的朝廷擄走
[00:04:31.000 --> 00:04:38.000]  其實我們今天都活在一個世俗的朝政裡面
[00:04:38.000 --> 00:04:40.000]  香港更加複雜
[00:04:40.000 --> 00:04:45.000]  中國兩制我們都知道紛紛擾擾了二十年
[00:04:45.000 --> 00:04:48.000]  都不知道怎樣
[00:04:48.000 --> 00:04:50.000]  但是我們很清楚知道
[00:04:50.000 --> 00:04:53.000]  這四位的年輕人
[00:04:53.000 --> 00:04:59.000]  他們被搬去一個跟他們完全不同的
[00:04:59.000 --> 00:05:03.000]  世俗的環境裡面去生活
[00:05:03.000 --> 00:05:07.000]  這件歷史的事件是記載列王記下的
[00:05:07.000 --> 00:05:09.000]  我們不用讀那段聖經
[00:05:09.000 --> 00:05:14.000]  我們補讀一下那段被擄的歷史的環境
[00:05:14.000 --> 00:05:17.000]  不過當時已經
[00:05:17.000 --> 00:05:19.000]  這裡交代出來的是一個
[00:05:19.000 --> 00:05:24.000]  已經進入了一個俗世的朝廷裡面
[00:05:24.000 --> 00:05:28.000]  巴比倫王就在一班的巴比倫
[00:05:28.000 --> 00:05:33.000]  在以色列的精英的尖子的群體當中
[00:05:33.000 --> 00:05:37.000]  去揀選一些尖子
[00:05:37.000 --> 00:05:41.000]  要分逃他們成為這個朝政裡面的
[00:05:41.000 --> 00:05:45.000]  將來要服務的政務官員
[00:05:45.000 --> 00:05:47.000]  就在這個時候
[00:05:47.000 --> 00:05:50.000]  這班尖子沒有選擇餘地
[00:05:50.000 --> 00:05:53.000]  就已經進入這個職場裡面
[00:05:53.000 --> 00:05:58.000]  這班職場的尖子離開他們的家園甚遠
[00:05:58.000 --> 00:06:03.000]  使他們完全隔離了原本的猶太的文化
[00:06:03.000 --> 00:06:05.000]  宗教等等的影響
[00:06:05.000 --> 00:06:09.000]  來到一個全新的文化
[00:06:09.000 --> 00:06:13.000]  受洗腦分逃的環境裡面
[00:06:13.000 --> 00:06:19.000]  周圍都是權、錢、色的環境
[00:06:19.000 --> 00:06:21.000]  而他們都是一班年青人
[00:06:21.000 --> 00:06:23.000]  充滿血氣
[00:06:23.000 --> 00:06:25.000]  充滿著誘惑
[00:06:25.000 --> 00:06:27.000]  而他們的屬靈導師耶利米
[00:06:27.000 --> 00:06:30.000]  已經是遠在八百里以外
[00:06:30.000 --> 00:06:32.000]  無法指導他們
[00:06:32.000 --> 00:06:35.000]  他們無法再回到團契找導師
[00:06:35.000 --> 00:06:39.000]  怎樣做、怎樣做、怎樣做
[00:06:39.000 --> 00:06:42.000]  他們只能夠根據他們在過去
[00:06:42.000 --> 00:06:44.000]  導師在他們身上的培育
[00:06:44.000 --> 00:06:51.000]  所留下的信仰的一些所謂底線
[00:06:51.000 --> 00:06:55.000]  作為他們在面對這個職場的新選擇裡面的
[00:06:55.000 --> 00:06:58.000]  抉擇的原則
[00:06:58.000 --> 00:07:02.000]  這位年青人可以感到非常的羞恥
[00:07:02.000 --> 00:07:06.000]  非常的難過、非常的無奈、非常的痛苦
[00:07:06.000 --> 00:07:10.000]  但是他們要絕對面對這個現實
[00:07:10.000 --> 00:07:12.000]  他們不可以逃走
[00:07:12.000 --> 00:07:15.000]  也都不可以逃避
[00:07:15.000 --> 00:07:23.000]  就不如直接跟這個新的政權一起生存下去
[00:07:23.000 --> 00:07:25.000]  在這裡的環境裡面
[00:07:25.000 --> 00:07:32.000]  你會看到大理書所帶出來的精彩的地方就是
[00:07:32.000 --> 00:07:35.000]  這四位的青年朋友
[00:07:35.000 --> 00:07:37.000]  他們在逐世的職場裡面
[00:07:37.000 --> 00:07:39.000]  現在的文化環境裡面
[00:07:39.000 --> 00:07:45.000]  他們卻有非常突出的見證
[00:07:45.000 --> 00:07:48.000]  非常突出的見證
[00:07:48.000 --> 00:07:51.000]  他們所面對一個殘酷的職場老闆
[00:07:51.000 --> 00:07:57.000]  巴比倫王利普格尼薩是一個相當殘忍
[00:07:57.000 --> 00:08:00.000]  不會顧及你任何的感受
[00:08:00.000 --> 00:08:03.000]  正如我們現在所面對的中國政府一樣
[00:08:03.000 --> 00:08:08.000]  全世界都報導劉曉波的事件
[00:08:08.000 --> 00:08:13.000]  但是中國的子民一點都不知道
[00:08:13.000 --> 00:08:15.000]  我們在暴政的裡面
[00:08:15.000 --> 00:08:18.000]  所以你叫我們愛國是很難的
[00:08:18.000 --> 00:08:21.000]  各位弟兄姊妹
[00:08:21.000 --> 00:08:25.000]  很難認同這個國家
[00:08:25.000 --> 00:08:27.000]  沒有辦法
[00:08:27.000 --> 00:08:32.000]  但是你我都要懂得生存在這個地方
[00:08:32.000 --> 00:08:34.000]  怎樣做都有智慧
[00:08:34.000 --> 00:08:41.000]  今天大理書給我們一個很好的調教
[00:08:41.000 --> 00:08:44.000]  他們的表現實在難能可貴
[00:08:44.000 --> 00:08:48.000]  一方面他們完全走入這個職場裡面
[00:08:48.000 --> 00:08:50.000]  他沒有任何的保留
[00:08:50.000 --> 00:08:53.000]  他願意在這個世界打工
[00:08:53.000 --> 00:08:55.000]  任職
[00:08:55.000 --> 00:08:57.000]  甚至接受他們的教育
[00:08:57.000 --> 00:09:00.000]  所以第一章第四節
[00:09:00.000 --> 00:09:03.000]  這裡很清楚告訴我們
[00:09:03.000 --> 00:09:05.000]  他們是沒有殘疾
[00:09:05.000 --> 00:09:07.000]  相貌俊美
[00:09:07.000 --> 00:09:09.000]  通達各樣學問知識規避
[00:09:09.000 --> 00:09:13.000]  足能在皇宮事立的少年
[00:09:13.000 --> 00:09:17.000]  而巴比倫這個職場要教他們
[00:09:17.000 --> 00:09:21.000]  迦勒底的文字和語言
[00:09:21.000 --> 00:09:23.000]  但是經文沒有告訴我們
[00:09:23.000 --> 00:09:28.000]  這四位的朋友說不可以
[00:09:28.000 --> 00:09:32.000]  我們不會接受你的洗腦教育
[00:09:32.000 --> 00:09:33.000]  不是
[00:09:33.000 --> 00:09:35.000]  相反他們
[00:09:35.000 --> 00:09:38.000]  你說他沒得選擇也好
[00:09:38.000 --> 00:09:44.000]  但是他甘願在這個朝拜的政權底下
[00:09:44.000 --> 00:09:48.000]  他充分去接受所有迦勒底的文字
[00:09:48.000 --> 00:09:56.000]  哲學、天文、解夢這些知識
[00:09:56.000 --> 00:09:59.000]  所以其實你看到巴比倫的政策
[00:09:59.000 --> 00:10:01.000]  等同香港的政策一樣
[00:10:01.000 --> 00:10:04.000]  無論殖民地的政府到現在的特區政府
[00:10:04.000 --> 00:10:08.000]  對所有的官員是要培訓的
[00:10:08.000 --> 00:10:11.000]  我不知道你們有多少個政府公務員在這裡
[00:10:11.000 --> 00:10:13.000]  可能沒有什麼高官在這裡
[00:10:13.000 --> 00:10:16.000]  這裡沒有的
[00:10:16.000 --> 00:10:20.000]  但是如果你是在公務員的隊伍當中
[00:10:20.000 --> 00:10:22.000]  慢慢做到有成績
[00:10:22.000 --> 00:10:24.000]  你會擇職的
[00:10:24.000 --> 00:10:25.000]  擇職到一個地步
[00:10:25.000 --> 00:10:26.000]  好像曾蔭權一樣
[00:10:26.000 --> 00:10:28.000]  他都是中學畢業軍
[00:10:28.000 --> 00:10:30.000]  他都沒有大學教育
[00:10:30.000 --> 00:10:34.000]  後來就派了去哈佛大學進入
[00:10:34.000 --> 00:10:40.000]  所謂政治行政的管理服務的碩士學位
[00:10:40.000 --> 00:10:42.000]  他真的是跳級的
[00:10:42.000 --> 00:10:43.000]  他沒有大學學位
[00:10:43.000 --> 00:10:44.000]  能夠跳到去做那個
[00:10:44.000 --> 00:10:50.000]  就是因為政府是有一套這樣的培育精英的慣例
[00:10:50.000 --> 00:10:54.000]  現在我們相信特區政府是一樣的
[00:10:54.000 --> 00:11:00.000]  一樣派遣很多的精英的公務員走去美國
[00:11:00.000 --> 00:11:03.000]  哈佛大學、長春藤一大學
[00:11:03.000 --> 00:11:06.000]  或者去英國牛津大學、劍橋大學
[00:11:06.000 --> 00:11:11.000]  我在劍橋華人基督教會那裡講道的時候
[00:11:11.000 --> 00:11:15.000]  那裡都一樣有些政府公務員在那裡聚會
[00:11:15.000 --> 00:11:21.000]  他們在接受劍橋的或者牛津的那些政治行政教育
[00:11:21.000 --> 00:11:25.000]  而那些都是基督徒來的
[00:11:25.000 --> 00:11:29.000]  所以你會明白
[00:11:29.000 --> 00:11:32.000]  這四位的年青人
[00:11:32.000 --> 00:11:35.000]  去到這個職場裡面
[00:11:35.000 --> 00:11:38.000]  他就面對要培植這種的文化
[00:11:38.000 --> 00:11:41.000]  你不可以說這個是洗腦
[00:11:41.000 --> 00:11:42.000]  這個是給他們一個機會
[00:11:42.000 --> 00:11:49.000]  開放他們能夠接受更加有智慧聰明的渠道
[00:11:49.000 --> 00:11:53.000]  讓他們整個的思維開放
[00:11:53.000 --> 00:11:59.000]  整個思維能夠有一種另類的考慮
[00:11:59.000 --> 00:12:04.000]  而且這裡進行三年的精英班的培訓計劃
[00:12:04.000 --> 00:12:08.000]  使他們掌握當地的語言文化藝術各種技能
[00:12:08.000 --> 00:12:13.000]  哲學、天文、護教知識等等
[00:12:13.000 --> 00:12:19.000]  提供膳食給他們三年
[00:12:19.000 --> 00:12:20.000]  即是用一個獎學金
[00:12:20.000 --> 00:12:23.000]  一個學位的制度
[00:12:23.000 --> 00:12:26.000]  給他們包了膳宿
[00:12:26.000 --> 00:12:28.000]  多好啊
[00:12:28.000 --> 00:12:30.000]  你我接不接受啊
[00:12:30.000 --> 00:12:32.000]  如果你是公務員
[00:12:32.000 --> 00:12:37.000]  如果政府你的上司上司派你去做
[00:12:37.000 --> 00:12:39.000]  你會不會說NO啊
[00:12:39.000 --> 00:12:44.000]  這麼好的offer 英文說一個這麼好的offer的機會
[00:12:44.000 --> 00:12:45.000]  難得啊
[00:12:45.000 --> 00:12:47.000]  接受啊
[00:12:47.000 --> 00:12:49.000]  怎麼會說NO呢
[00:12:49.000 --> 00:12:54.000]  所以他們向世俗教育書可以
[00:12:54.000 --> 00:12:56.000]  藉著這個獎學金
[00:12:56.000 --> 00:13:01.000]  他們全量吸收巴比倫學校裡面所有文化的養分
[00:13:01.000 --> 00:13:06.000]  日後可以進入巴比倫的體系裡面
[00:13:06.000 --> 00:13:10.000]  進入最佳的位置
[00:13:10.000 --> 00:13:12.000]  進入最佳的位置
[00:13:12.000 --> 00:13:18.000]  即是表示將來可以躋身於上流社會
[00:13:18.000 --> 00:13:21.000]  對於這個offer的機會
[00:13:21.000 --> 00:13:24.000]  但以你和他們三個朋友
[00:13:24.000 --> 00:13:29.000]  是完全欣然接受的
[00:13:29.000 --> 00:13:31.000]  他們敬虔的生命
[00:13:31.000 --> 00:13:38.000]  知道導師耶利米包括西班牙先知
[00:13:38.000 --> 00:13:41.000]  哈巴國先知在他身上花過功夫的
[00:13:41.000 --> 00:13:43.000]  有了信仰根底
[00:13:43.000 --> 00:13:48.000]  是不怕被這個世界的潮流所感染的
[00:13:48.000 --> 00:13:50.000]  各位
[00:13:50.000 --> 00:13:55.000]  你我全部都是普通世俗教育出來的
[00:13:55.000 --> 00:13:57.000]  你有沒有基督教教育
[00:13:57.000 --> 00:13:59.000]  即是基督教中學
[00:13:59.000 --> 00:14:05.000]  都是香港政府的教育局裡面
[00:14:05.000 --> 00:14:07.000]  所有規定的課程來修讀的
[00:14:07.000 --> 00:14:10.000]  你我都是這些課程裡面培養出來的人
[00:14:10.000 --> 00:14:14.000]  有沒有因為這樣我們就不信神的
[00:14:14.000 --> 00:14:18.000]  不會的
[00:14:18.000 --> 00:14:20.000]  現在我們需要的
[00:14:20.000 --> 00:14:22.000]  我知道很多家長擔心
[00:14:22.000 --> 00:14:26.000]  如果蔡若蓮做了副局長
[00:14:26.000 --> 00:14:29.000]  是不是推國民教育再來一次
[00:14:29.000 --> 00:14:31.000]  你不用怕的
[00:14:31.000 --> 00:14:33.000]  你自己在家庭教育做得好
[00:14:33.000 --> 00:14:35.000]  你的宗教教育
[00:14:35.000 --> 00:14:36.000]  曾然都說了
[00:14:36.000 --> 00:14:39.000]  你至少在他們小朋友生命當中
[00:14:39.000 --> 00:14:41.000]  培育他們
[00:14:41.000 --> 00:14:44.000]  怕什麼呢
[00:14:44.000 --> 00:14:46.000]  我三個兒子都在美國受過
[00:14:46.000 --> 00:14:48.000]  secular的大學教育
[00:14:48.000 --> 00:14:50.000]  難道他們全部離開了神
[00:14:50.000 --> 00:14:51.000]  沒有啊
[00:14:51.000 --> 00:14:55.000]  我其中一個兒子做了教會執事
[00:14:55.000 --> 00:14:58.000]  很熱心宣教
[00:14:58.000 --> 00:14:59.000]  有什麼問題呢
[00:14:59.000 --> 00:15:03.000]  你不要擔心這些問題
[00:15:03.000 --> 00:15:04.000]  世俗的教育
[00:15:04.000 --> 00:15:06.000]  其實不可以說是世俗教育
[00:15:06.000 --> 00:15:07.000]  因為一切學問
[00:15:07.000 --> 00:15:09.000]  從基督教的立場來說
[00:15:09.000 --> 00:15:12.000]  一切學問都是神的學問
[00:15:12.000 --> 00:15:15.000]  All knowledge is God's knowledge
[00:15:15.000 --> 00:15:17.000]  上天文地理
[00:15:17.000 --> 00:15:19.000]  所有創造這個宇宙裡面的
[00:15:19.000 --> 00:15:23.000]  所謂系統神裡面所說的普通啟示
[00:15:23.000 --> 00:15:27.000]  只不過是人類發現了這些啟示的律則
[00:15:27.000 --> 00:15:31.000]  寫成我們的所謂的國用教科書
[00:15:31.000 --> 00:15:34.000]  今天化學裡面的各種什麼law
[00:15:34.000 --> 00:15:35.000]  什麼law
[00:15:35.000 --> 00:15:37.000]  那些法律那些律則
[00:15:37.000 --> 00:15:39.000]  其實就是天體裡面一切
[00:15:39.000 --> 00:15:42.000]  神已經創造了人類發現
[00:15:42.000 --> 00:15:46.000]  有什麼所謂屬世不屬世的問題呢
[00:15:46.000 --> 00:15:49.000]  沒問題的
[00:15:49.000 --> 00:15:51.000]  而追求學問讀書
[00:15:51.000 --> 00:15:52.000]  得到好的成績
[00:15:52.000 --> 00:15:54.000]  是榮耀神的
[00:15:54.000 --> 00:15:56.000]  是不是
[00:15:56.000 --> 00:16:00.000]  保羅都說凡事要榮耀神
[00:16:00.000 --> 00:16:02.000]  而基督徒也都在這個世界裡面
[00:16:02.000 --> 00:16:05.000]  可以做到精英分子
[00:16:05.000 --> 00:16:06.000]  是榮耀神的
[00:16:06.000 --> 00:16:10.000]  在今屆的林鄭的高官的行列裡面
[00:16:10.000 --> 00:16:12.000]  我認識幾位的
[00:16:12.000 --> 00:16:13.000]  他們都是好的基督徒
[00:16:13.000 --> 00:16:14.000]  其中一位
[00:16:14.000 --> 00:16:16.000]  他是九龍塘宣道會
[00:16:16.000 --> 00:16:22.000]  他以前他媽媽是做塘役的
[00:16:22.000 --> 00:16:26.000]  就因為他在九龍塘
[00:16:26.000 --> 00:16:28.000]  他肯努力讀書
[00:16:28.000 --> 00:16:31.000]  今天進了拔萃南校
[00:16:31.000 --> 00:16:32.000]  DPS
[00:16:32.000 --> 00:16:35.000]  然後扶搖直上就進香港大學
[00:16:35.000 --> 00:16:36.000]  是不是
[00:16:36.000 --> 00:16:38.000]  一個塘役的兒子
[00:16:38.000 --> 00:16:41.000]  今天貴為現在林鄭的高官
[00:16:41.000 --> 00:16:43.000]  我不說他的名字
[00:16:47.000 --> 00:16:49.000]  他是教會詩琴的
[00:16:49.000 --> 00:16:50.000]  摩根的
[00:16:50.000 --> 00:16:54.000]  他在廣州培靈會
[00:16:54.000 --> 00:16:56.000]  他抽時間去聽道
[00:16:56.000 --> 00:16:57.000]  有什麼問題呢
[00:16:57.000 --> 00:16:59.000]  這些基督徒
[00:16:59.000 --> 00:17:02.000]  但他榮耀了神
[00:17:02.000 --> 00:17:04.000]  是不是
[00:17:04.000 --> 00:17:06.000]  所以大家都知道
[00:17:06.000 --> 00:17:09.000]  應該鼓勵你的子女好好讀書
[00:17:09.000 --> 00:17:11.000]  如果有讀書材料的人
[00:17:11.000 --> 00:17:13.000]  應該讓他盡量你辛苦
[00:17:13.000 --> 00:17:16.000]  供他讀完大學為止
[00:17:16.000 --> 00:17:20.000]  有機會更加幫他申請去外國
[00:17:20.000 --> 00:17:23.000]  我都是這樣出來的
[00:17:23.000 --> 00:17:24.000]  我都是長沙灣
[00:17:24.000 --> 00:17:27.000]  深水埗窮孩子
[00:17:27.000 --> 00:17:29.000]  是不是
[00:17:29.000 --> 00:17:32.000]  在我年代60年代
[00:17:32.000 --> 00:17:34.000]  我更加沒有機會讀大學
[00:17:34.000 --> 00:17:36.000]  那時德加香港大學是有錢人
[00:17:36.000 --> 00:17:38.000]  才有機會
[00:17:38.000 --> 00:17:41.000]  但我後來神學畢業之後
[00:17:41.000 --> 00:17:43.000]  去了美國再讀
[00:17:43.000 --> 00:17:44.000]  讀到49歲
[00:17:44.000 --> 00:17:46.000]  我讀完博士學位
[00:17:46.000 --> 00:17:50.000]  基本上你可以在這個世界上
[00:17:50.000 --> 00:17:53.000]  爭取做學民
[00:17:53.000 --> 00:17:56.000]  所以我要勸勉
[00:17:56.000 --> 00:17:58.000]  你不要說我屋邨仔
[00:17:58.000 --> 00:17:59.000]  自卑
[00:17:59.000 --> 00:18:00.000]  看自己不起
[00:18:00.000 --> 00:18:01.000]  No
[00:18:01.000 --> 00:18:04.000]  堂役的兒子
[00:18:04.000 --> 00:18:06.000]  都可以做到政府高官
[00:18:06.000 --> 00:18:08.000]  為什麼你的兒子不可以
[00:18:09.000 --> 00:18:11.000]  我今天就是要挑戰各位家長
[00:18:11.000 --> 00:18:15.000]  或者你們自己本身的年輕人
[00:18:15.000 --> 00:18:17.000]  不要裝傻
[00:18:17.000 --> 00:18:19.000]  不要整天敷衍
[00:18:19.000 --> 00:18:21.000]  今天這個世界最慘的年輕人
[00:18:21.000 --> 00:18:23.000]  就是敷衍文化
[00:18:23.000 --> 00:18:25.000]  根本對學民追求
[00:18:25.000 --> 00:18:28.000]  是沒有什麼心機去追求
[00:18:28.000 --> 00:18:31.000]  失去了很多的機會
[00:18:31.000 --> 00:18:32.000]  服事的機會
[00:18:32.000 --> 00:18:34.000]  作見證的機會
[00:18:38.000 --> 00:18:41.000]  這幾位是智慧突出
[00:18:41.000 --> 00:18:44.000]  基督徒如果在學術上
[00:18:44.000 --> 00:18:46.000]  有研究的潛質
[00:18:46.000 --> 00:18:48.000]  盡量在學民研究上
[00:18:48.000 --> 00:18:50.000]  盡心去修養
[00:18:50.000 --> 00:18:52.000]  可以在社會上
[00:18:52.000 --> 00:18:54.000]  在職場上
[00:18:54.000 --> 00:18:55.000]  在企業上
[00:18:55.000 --> 00:18:57.000]  貢獻自己
[00:18:57.000 --> 00:18:58.000]  成為出色的
[00:18:58.000 --> 00:19:01.000]  雙管界的精英分子
[00:19:05.000 --> 00:19:08.000]  馬雲也是紅褲子出身
[00:19:08.000 --> 00:19:10.000]  打光山打出來的
[00:19:10.000 --> 00:19:13.000]  問題就是
[00:19:13.000 --> 00:19:15.000]  不是在乎你過去的背景
[00:19:15.000 --> 00:19:17.000]  是你背後的以後的努力
[00:19:17.000 --> 00:19:19.000]  這三位年輕人
[00:19:19.000 --> 00:19:21.000]  四位年輕人
[00:19:21.000 --> 00:19:23.000]  他們三年裡面
[00:19:23.000 --> 00:19:25.000]  一定沒有走堂
[00:19:25.000 --> 00:19:27.000]  一定上了課
[00:19:27.000 --> 00:19:29.000]  各位大學的同學
[00:19:29.000 --> 00:19:30.000]  專上大學的同學
[00:19:30.000 --> 00:19:32.000]  拜託你們不要走課
[00:19:32.000 --> 00:19:34.000]  走堂
[00:19:36.000 --> 00:19:37.000]  你做基督徒
[00:19:37.000 --> 00:19:39.000]  什麼本份都要做足
[00:19:39.000 --> 00:19:43.000]  寫論文要寫到最好
[00:19:43.000 --> 00:19:46.000]  這是我們基督徒
[00:19:46.000 --> 00:19:49.000]  在世界上應該有的本份
[00:19:49.000 --> 00:19:55.000]  世界上很多出名的政治家
[00:19:55.000 --> 00:19:57.000]  都是精英分子
[00:19:57.000 --> 00:19:58.000]  都是基督徒
[00:19:58.000 --> 00:19:59.000]  在荷蘭
[00:19:59.000 --> 00:20:01.000]  以前的一個總理
[00:20:01.000 --> 00:20:03.000]  基本上是政治家
[00:20:03.000 --> 00:20:05.000]  但他也是一個很好的基督徒
[00:20:05.000 --> 00:20:06.000]  是神學家
[00:20:06.000 --> 00:20:08.000]  還寫了神學書
[00:20:08.000 --> 00:20:10.000]  Herman Banwick
[00:20:10.000 --> 00:20:12.000]  總統
[00:20:12.000 --> 00:20:15.000]  基本上是可以的
[00:20:15.000 --> 00:20:16.000]  這樣做是可以的
[00:20:16.000 --> 00:20:19.000]  但我們華人教會很狹窄
[00:20:19.000 --> 00:20:20.000]  很狹窄
[00:20:20.000 --> 00:20:21.000]  在教會侍奉就行
[00:20:21.000 --> 00:20:22.000]  在教會侍奉就行
[00:20:22.000 --> 00:20:23.000]  不是
[00:20:23.000 --> 00:20:24.000]  你可以在職場裡面
[00:20:24.000 --> 00:20:28.000]  擺出你顯耀的見證出來
[00:20:28.000 --> 00:20:31.000]  推動社會企業
[00:20:31.000 --> 00:20:33.000]  教育有長足的進展
[00:20:33.000 --> 00:20:36.000]  這才是我們基督徒要爭取的
[00:20:36.000 --> 00:20:38.000]  在職場上要爭取的東西
[00:20:38.000 --> 00:20:40.000]  第二
[00:20:40.000 --> 00:20:41.000]  第五節B
[00:20:41.000 --> 00:20:42.000]  我們見到他們可以
[00:20:42.000 --> 00:20:45.000]  向政治的行業工作
[00:20:45.000 --> 00:20:47.000]  說可以
[00:20:47.000 --> 00:20:49.000]  第五節
[00:20:49.000 --> 00:20:51.000]  王松他們
[00:20:51.000 --> 00:20:53.000]  所用的善
[00:20:53.000 --> 00:20:55.000]  任志派他們
[00:20:55.000 --> 00:20:56.000]  每日的份量
[00:20:56.000 --> 00:20:58.000]  養育他們三年
[00:20:58.000 --> 00:21:00.000]  好好叫他們期滿以後
[00:21:00.000 --> 00:21:02.000]  事立在王面前
[00:21:02.000 --> 00:21:05.000]  甚麼叫事立在王面前
[00:21:05.000 --> 00:21:08.000]  即是接受offer
[00:21:08.000 --> 00:21:10.000]  在他的宮廷裡面
[00:21:10.000 --> 00:21:14.000]  來做政務官員
[00:21:14.000 --> 00:21:16.000]  是不是
[00:21:16.000 --> 00:21:18.000]  對不對
[00:21:18.000 --> 00:21:19.000]  他們有沒有說
[00:21:19.000 --> 00:21:20.000]  No
[00:21:20.000 --> 00:21:21.000]  我不願意
