
[00:00:00.000 --> 00:00:02.360]  歡迎大家來到我們的
[00:03:18.360 --> 00:03:19.080]  到了12歲
[00:03:19.080 --> 00:03:21.600]  你起碼看完一次新約的《聖經》
[00:03:21.600 --> 00:03:22.360]  到了18歲
[00:03:22.360 --> 00:03:24.520]  起碼看完一次新舊約的《聖經》
[00:03:24.520 --> 00:03:28.160]  如果你在我們教會成為一個基督徒
[00:03:28.160 --> 00:03:29.560]  希望你死之前
[00:03:29.560 --> 00:03:31.880]  起碼看完20次《聖經》
[00:03:31.880 --> 00:03:34.360]  其實完全是可以的
[00:03:34.360 --> 00:03:36.680]  因為如果你一天看兩張《聖經》
[00:03:36.680 --> 00:03:39.440]  你大概一年半可以看完一次《聖經》
[00:03:39.440 --> 00:03:41.920]  如果你假設你不是特別年老
[00:03:41.920 --> 00:03:43.720]  是信主的時候
[00:03:43.720 --> 00:03:45.400]  你只需要30年
[00:03:45.400 --> 00:03:47.640]  你就可以看完20次《聖經》
[00:03:47.640 --> 00:03:52.400]  希望大家在人生還沒見主面之前
[00:03:52.400 --> 00:03:55.160]  你還沒看完20次就先不要死
[00:03:55.160 --> 00:03:58.280]  因為你真的需要認識上帝
[00:03:58.280 --> 00:04:00.720]  以至你有絕對的把握
[00:04:00.720 --> 00:04:02.200]  到了天堂的門口
[00:04:02.200 --> 00:04:04.320]  到了審判台前
[00:04:04.320 --> 00:04:07.440]  知道你是屬於他的
[00:04:07.440 --> 00:04:08.280]  最後一個數字
[00:04:08.280 --> 00:04:10.160]  11.2 km/s
[00:04:10.160 --> 00:04:13.160]  那個在物理上叫做Escape Velocity
[00:04:13.160 --> 00:04:15.600]  就是說你需要一個速率
[00:04:15.600 --> 00:04:16.720]  到了這個速率
[00:04:16.720 --> 00:04:20.160]  以至地心吸力再沒有辦法影響你
[00:04:20.160 --> 00:04:21.640]  沒有辦法給予你
[00:04:21.640 --> 00:04:23.920]  而你可以飛進太空
[00:04:23.920 --> 00:04:26.680]  這個速率對我們來說是什麼意思呢
[00:04:26.680 --> 00:04:28.960]  就是說我們獨性經到一個地步
[00:04:28.960 --> 00:04:31.120]  真理融入我們的身體
[00:04:31.120 --> 00:04:33.720]  以至我們可以飛奔
[00:04:33.720 --> 00:04:36.480]  我們可以跑步跑天路
[00:04:36.480 --> 00:04:39.480]  我們再不是被這個世界所吸引著
[00:04:39.480 --> 00:04:43.680]  這個世界沒有辦法停止我們的人生
[00:04:43.680 --> 00:04:45.680]  為天國而奔跑
[00:04:45.680 --> 00:04:49.120]  這個是我們讀聖經最終的目的
[00:04:49.120 --> 00:04:52.600]  就不是讓你在世界上道路亨通
[00:04:52.600 --> 00:04:56.040]  你會聽到讀約書亞記裡面
[00:04:56.040 --> 00:04:59.360]  很多時候約書亞都會說道路亨通
[00:04:59.360 --> 00:05:01.880]  他當然不是在想你想的東西
[00:05:01.880 --> 00:05:04.680]  他不是在想事業的道路亨通
[00:05:04.680 --> 00:05:05.840]  生活的道路亨通
[00:05:05.840 --> 00:05:07.440]  完全不是在想這些東西
[00:05:07.440 --> 00:05:11.040]  所以你將約書亞記變成金句
[00:05:11.040 --> 00:05:12.560]  應用在你的生命裡面
[00:05:12.560 --> 00:05:13.920]  那你就糟糕了
[00:05:13.920 --> 00:05:15.600]  完全錯了
[00:05:15.600 --> 00:05:19.800]  我們一定要用一個天路客的眼光去明白
[00:05:19.800 --> 00:05:22.560]  因為我們時間很短
[00:05:22.560 --> 00:05:24.120]  可能一個多小時
[00:05:24.120 --> 00:05:26.520]  我要將這本書濃縮給大家
[00:05:26.520 --> 00:05:28.880]  所以如果你聽不完
[00:05:28.880 --> 00:05:30.160]  或者記不完很多東西
[00:05:30.160 --> 00:05:30.920]  也不要緊的
[00:05:30.920 --> 00:05:33.480]  因為所有的東西我會放在
[00:05:33.480 --> 00:05:36.080]  真理廚房的YouTube頻道
[00:05:36.080 --> 00:05:37.880]  你去到這個TrueKitchen.
[00:05:37.880 --> 00:05:40.120]  記住最後TK的時候
[00:05:40.120 --> 00:05:43.040]  你可以回去溫習
[00:05:43.040 --> 00:05:47.280]  約書亞記是整本聖經第六本書
[00:05:47.280 --> 00:05:49.120]  當你讀約書亞記的時候
[00:05:49.120 --> 00:05:50.640]  其實約書亞記的作者
[00:05:50.640 --> 00:05:53.960]  我們其實不太知道約書亞記是究竟是誰寫的
[00:05:53.960 --> 00:05:56.920]  約書亞記的作者是假設了
[00:05:56.920 --> 00:06:00.720]  你已經是看過摩西五經
[00:06:00.720 --> 00:06:02.880]  所以你發覺在約書亞記裡面
[00:06:02.880 --> 00:06:04.000]  很多的主題
[00:06:04.000 --> 00:06:06.440]  其實都是通過摩西五經
[00:06:06.440 --> 00:06:08.400]  從摩西五經那裡抽出來的
[00:06:08.400 --> 00:06:09.720]  所以我們也要很快
[00:06:09.720 --> 00:06:13.000]  兩分鐘去溫習之前五個月
[00:06:13.000 --> 00:06:15.840]  我們學了關於摩西五經的東西
[00:06:15.840 --> 00:06:18.000]  創世記五十章的聖經
[00:06:18.000 --> 00:06:21.080]  我們將它用三點總結
[00:06:21.080 --> 00:06:25.720]  創世記是講創造、墮落、救贖三部曲
[00:06:25.720 --> 00:06:26.440]  如果你不記得
[00:06:26.440 --> 00:06:29.040]  你可以回去網上再聽
[00:06:29.040 --> 00:06:31.800]  在創世記裡面最重要的其中一點
[00:06:31.800 --> 00:06:32.600]  這個有寫的
[00:06:32.600 --> 00:06:36.160]  阿巴拉罕的故事
[00:06:36.160 --> 00:06:38.960]  阿巴拉罕是上帝所揀選的
[00:06:38.960 --> 00:06:40.440]  上帝與他立約
[00:06:40.440 --> 00:06:42.120]  阿巴拉罕的約
[00:06:42.120 --> 00:06:45.720]  你會發現在約書亞記裡面
[00:06:45.720 --> 00:06:49.520]  扮演一個非常重要的角色
[00:06:49.520 --> 00:06:52.240]  第二本是《出埃及記》
[00:06:52.240 --> 00:06:53.720]  《出埃及記》是講什麼的
[00:06:53.720 --> 00:06:56.960]  是偶像之家逃生記
[00:06:56.960 --> 00:07:00.520]  重要的地方不是他們在埃及裡面很慘
[00:07:00.520 --> 00:07:01.480]  做奴隸
[00:07:01.480 --> 00:07:03.640]  香港現在也有很多奴隸
[00:07:03.640 --> 00:07:05.320]  你呼喊上帝
[00:07:05.320 --> 00:07:06.480]  也是救不了你的
[00:07:06.480 --> 00:07:07.320]  或者不是
[00:07:07.320 --> 00:07:09.800]  這個不是我們所信的福音
[00:07:09.800 --> 00:07:13.160]  你開始當你就這樣看《出埃及記》
[00:07:13.160 --> 00:07:15.360]  你以為他們最大的問題
[00:07:15.360 --> 00:07:17.720]  是生活上的奴役
[00:07:17.720 --> 00:07:21.000]  但是你繼續去看《創出李文生》的時候
[00:07:21.000 --> 00:07:23.480]  你會發現以色列人最大的問題
[00:07:23.480 --> 00:07:25.800]  是偶像的問題
[00:07:25.800 --> 00:07:27.520]  是埃及的偶像
[00:07:27.520 --> 00:07:28.760]  仍然是跟著他們
[00:07:28.760 --> 00:07:31.040]  我們會說以色列人出了埃及
[00:07:31.040 --> 00:07:33.960]  但是埃及沒有離開以色列人
[00:07:33.960 --> 00:07:34.880]  你明白嗎?
[00:07:34.880 --> 00:07:36.880]  人就出去了埃及
[00:07:36.880 --> 00:07:39.600]  又去了利美記、文素記、生命記
[00:07:39.600 --> 00:07:41.320]  他已經出去了曠野道
[00:07:41.320 --> 00:07:44.880]  但是埃及的偶像不斷追隨他們
[00:07:44.880 --> 00:07:47.880]  他們仍然是抱著埃及的偶像
[00:07:47.880 --> 00:07:49.760]  最重要的一個故事
[00:07:49.760 --> 00:07:52.560]  如果大家都記得就是金流族的故事
[00:07:52.560 --> 00:07:55.040]  當摩西在山上的時候
[00:07:55.040 --> 00:07:57.520]  他們說上帝也不知道發生了什麼事
[00:07:57.520 --> 00:07:59.040]  不如我們再做一個偶像
[00:07:59.040 --> 00:08:02.640]  這個偶像其實是仿效出埃及的
[00:08:02.640 --> 00:08:05.280]  埃及裡面的神明做出來
[00:08:05.280 --> 00:08:08.120]  接著說不如叫他做耶和華
[00:08:08.120 --> 00:08:08.880]  你明白嗎?
[00:08:08.880 --> 00:08:13.520]  所有的事情到最後不是身體上的奴役
[00:08:13.520 --> 00:08:16.560]  而是他屬靈上的奴役
[00:08:16.560 --> 00:08:18.440]  利美記告訴我們
[00:08:18.440 --> 00:08:21.440]  上帝是一個聖潔的君王
[00:08:21.440 --> 00:08:23.680]  聖潔君王保衛者
[00:08:23.680 --> 00:08:27.240]  利美人祭司他們的重要角色
[00:08:27.240 --> 00:08:27.760]  是什麼呢?
[00:08:27.760 --> 00:08:29.800]  就是要保衛上帝的聖潔
[00:08:29.800 --> 00:08:30.720]  所以你會發現
[00:08:30.720 --> 00:08:32.400]  在《舊日聖經》裡面很有趣
[00:08:32.400 --> 00:08:34.960]  當摩西最後從山上下來
[00:08:34.960 --> 00:08:36.800]  看到他們的金流族
[00:08:36.800 --> 00:08:37.320]  摩西說
[00:08:37.320 --> 00:08:38.440]  Who is on the Lord's side?
[00:08:38.440 --> 00:08:39.800]  有誰在上帝的面前
[00:08:39.800 --> 00:08:41.360]  於是利美人走過來
[00:08:41.360 --> 00:08:42.960]  那利美人要做什麼?
[00:08:42.960 --> 00:08:43.960]  不是幫他祈禱
[00:08:43.960 --> 00:08:46.200]  是拿刀殺人
[00:08:46.200 --> 00:08:48.520]  殺那些名頑不靈的以色列人
[00:08:48.520 --> 00:08:49.600]  所以你會發覺
[00:08:49.600 --> 00:08:51.440]  利美記說的這幫人
[00:08:51.440 --> 00:08:55.000]  是要保衛上帝的聖潔
[00:08:55.000 --> 00:08:56.840]  如果你記得我們幾個月前
[00:08:56.840 --> 00:08:57.920]  講利美記的時候
[00:08:57.920 --> 00:09:00.400]  我們說利美記當中所講的
[00:09:00.400 --> 00:09:02.200]  很多很多都是禮儀
[00:09:02.200 --> 00:09:04.000]  潔政的事情
[00:09:04.000 --> 00:09:05.760]  但是在當中
[00:09:05.760 --> 00:09:08.360]  又加插了兩段的故事
[00:09:08.360 --> 00:09:09.280]  而這兩段故事
[00:09:09.280 --> 00:09:11.360]  都是講上帝的審判
[00:09:11.360 --> 00:09:13.160]  一個在利美記第十章講到
[00:09:13.160 --> 00:09:15.520]  亞倫兩個兒子做祭司
[00:09:15.520 --> 00:09:18.320]  做自己不應該獻的獻祭
[00:09:18.320 --> 00:09:20.160]  於是上帝將他們兩個割了
[00:09:20.160 --> 00:09:22.920]  另外一個在利美記第二十四章裡面
[00:09:22.920 --> 00:09:25.400]  講到有一個以色列的婦人
[00:09:25.400 --> 00:09:28.800]  還有埃及男人所生的兒子
[00:09:28.800 --> 00:09:31.040]  習總不是一個問題
[00:09:31.040 --> 00:09:33.240]  屬靈習總是一個問題
[00:09:33.240 --> 00:09:34.600]  你明白我說的嗎
[00:09:34.600 --> 00:09:37.520]  他父親是埃及人
[00:09:37.520 --> 00:09:38.680]  不是一個問題
[00:09:38.680 --> 00:09:40.080]  是這個小孩
[00:09:40.080 --> 00:09:41.200]  這個年輕人
[00:09:41.200 --> 00:09:42.560]  不認識上主
[00:09:42.560 --> 00:09:44.400]  以致他
[00:09:44.400 --> 00:09:47.120]  我們說他詛咒上帝
[00:09:47.120 --> 00:09:48.280]  這個是一個問題
[00:09:48.280 --> 00:09:50.760]  而講到兩個審判的故事
[00:09:50.760 --> 00:09:54.000]  講到說上帝是一個聖潔的君王
[00:09:54.000 --> 00:09:57.680]  這個如果你記得兩三個月之前
[00:09:57.680 --> 00:09:58.760]  我們在樓上講的
[00:09:58.760 --> 00:10:00.000]  在第五樓講的
[00:10:00.000 --> 00:10:02.560]  教會今次很需要回到利美記
[00:10:02.560 --> 00:10:05.360]  因為我們就是因為不喜歡看利美記
[00:10:05.360 --> 00:10:06.920]  不懂得怎樣去看利美記
[00:10:06.920 --> 00:10:08.840]  覺得是閒書
[00:10:08.840 --> 00:10:11.200]  我們根本我們去敬拜的時候
[00:10:11.200 --> 00:10:15.520]  不覺得上帝是一個聖潔不可侵的君王
[00:10:15.520 --> 00:10:17.520]  但是利美記不單止是講
[00:10:17.520 --> 00:10:20.080]  利美記要保護上帝的聖潔
[00:10:20.080 --> 00:10:21.520]  利美記的忠心
[00:10:21.520 --> 00:10:24.000]  其實是耶和華的贖罪日
[00:10:24.000 --> 00:10:25.680]  The Day of Atonement
[00:10:25.680 --> 00:10:28.600]  是耶和華為他們預備了
[00:10:28.600 --> 00:10:30.360]  一個拯救的羔羊
[00:10:30.360 --> 00:10:31.520]  其實是兩隻
[00:10:31.520 --> 00:10:32.200]  如果你記得
[00:10:32.200 --> 00:10:34.200]  你可以回去聽我的加油站
[00:10:34.200 --> 00:10:35.680]  有講過這個
[00:10:35.680 --> 00:10:37.240]  The Day of Atonement
[00:10:37.240 --> 00:10:40.120]  所以原來在整個利美記的忠心
[00:10:40.120 --> 00:10:43.120]  是上帝在彰顯他對罪人的愛
[00:10:43.120 --> 00:10:44.720]  他知道他的聖潔
[00:10:44.720 --> 00:10:46.920]  罪人不能親近他
[00:10:46.920 --> 00:10:49.720]  於是上帝自己幫他解決了一個問題
[00:10:49.720 --> 00:10:52.200]  就是上帝為我們預備了
[00:10:52.200 --> 00:10:54.120]  這個The Day of Atonement
[00:10:54.120 --> 00:10:55.840]  他的贖罪日
[00:10:55.840 --> 00:10:56.680]  要拯救他
[00:10:56.680 --> 00:10:58.640]  他要我們來到我們的當中
[00:10:58.640 --> 00:11:03.240]  當然這個需要人真正的迴轉
[00:11:03.240 --> 00:11:05.000]  當我們去到文數記的時候
[00:11:05.000 --> 00:11:05.880]  我們發覺
[00:11:05.880 --> 00:11:07.320]  文數記的主題就是
[00:11:07.320 --> 00:11:09.760]  在講義識的人就是不迴轉
[00:11:09.760 --> 00:11:10.960]  他知道上帝
[00:11:10.960 --> 00:11:13.160]  他應該知道上帝是聖潔
[00:11:13.160 --> 00:11:15.720]  他也知道上帝是慈愛
[00:11:15.720 --> 00:11:17.840]  為我們預備了羔羊
[00:11:17.840 --> 00:11:20.240]  以致我們可以與他親近然而
[00:11:20.240 --> 00:11:23.160]  整個以色列人在曠野裏面
[00:11:23.160 --> 00:11:24.920]  是一個大的叛逆
[00:11:24.920 --> 00:11:26.520]  他們本來幾個月就可以
[00:11:26.520 --> 00:11:27.600]  去到應許之地
[00:11:27.600 --> 00:11:29.400]  但是因為他們的叛逆
[00:11:29.400 --> 00:11:30.840]  那些探子的故事
[00:11:30.840 --> 00:11:31.320]  你記不記得
[00:11:31.320 --> 00:11:33.000]  然後他們不相信
[00:11:33.000 --> 00:11:36.600]  他們想回去埃及等等
[00:11:36.600 --> 00:11:39.240]  結果是要創造了第二次
[00:11:39.240 --> 00:11:42.080]  所謂文數記就數了兩次人
[00:11:42.080 --> 00:11:44.840]  而兩次是中間隔了38年
[00:11:44.840 --> 00:11:46.400]  因為第一次數了人
[00:11:46.400 --> 00:11:49.480]  就是想著要進入應許之地
[00:11:49.480 --> 00:11:50.640]  結果進不了
[00:11:50.640 --> 00:11:52.440]  於是38年之後
[00:11:52.440 --> 00:11:55.440]  20歲以上所有的男人都死了
[00:11:55.440 --> 00:11:57.680]  然後第二次再數人
[00:11:57.680 --> 00:11:58.200]  為什麼
[00:11:58.200 --> 00:11:59.680]  第二次再來過
[00:11:59.680 --> 00:12:00.760]  這個是文數記
[00:12:00.760 --> 00:12:02.640]  文數記的主題講到
[00:12:02.640 --> 00:12:07.040]  他們是曠野中的大叛逆
[00:12:07.040 --> 00:12:08.840]  摩世五經的最終
[00:12:08.840 --> 00:12:10.320]  最後一本書
[00:12:10.320 --> 00:12:11.440]  非常之最重要
[00:12:11.440 --> 00:12:13.840]  可能是舊日裏面最重要的一本書
[00:12:13.840 --> 00:12:14.840]  就是《生命記》
[00:12:14.840 --> 00:12:17.720]  《生命記》其實是摩世的講章
[00:12:17.720 --> 00:12:19.160]  摩世最後
[00:12:19.160 --> 00:12:20.960]  摩世進不了迦蘭
[00:12:20.960 --> 00:12:23.120]  因為他自己的一些憤怒
[00:12:23.120 --> 00:12:24.440]  如果你回去看一下
[00:12:24.440 --> 00:12:27.240]  他只可以遙遠仰望
[00:12:27.240 --> 00:12:29.880]  我不是說摩世和天堂沒有關係
[00:12:29.880 --> 00:12:31.840]  所以摩世絕對在那裡
[00:12:31.840 --> 00:12:34.240]  但是在整個故事裏面
[00:12:34.240 --> 00:12:36.680]  摩世是進不了這個應許之地
[00:12:36.680 --> 00:12:39.000]  只有兩個人是他的代可以進到的
[00:12:39.000 --> 00:12:40.000]  一個是迦勒
[00:12:40.000 --> 00:12:40.600]  凱勒
[00:12:40.600 --> 00:12:42.240]  另外一個就是約書亞
[00:12:42.240 --> 00:12:43.960]  約書亞就是摩世的跟班
[00:12:43.960 --> 00:12:45.240]  那個小孩
[00:12:45.240 --> 00:12:48.280]  而摩世自己只可以遙遠仰望
[00:12:48.280 --> 00:12:49.400]  接著他進不了
[00:12:49.400 --> 00:12:51.960]  在摩世要死之前
[00:12:51.960 --> 00:12:54.280]  摩世就寫了《生命記》
[00:12:54.280 --> 00:12:57.280]  或者是講到他的講章
[00:12:57.280 --> 00:12:59.240]  在《生命記》裏面
[00:12:59.240 --> 00:13:02.440]  你會發覺是很肉緊的
[00:13:02.440 --> 00:13:05.120]  《生命記》是一個生死之間的講道
[00:13:05.120 --> 00:13:06.320]  我記得有一次
[00:13:06.320 --> 00:13:08.880]  我們有一堂就是《生命記》講道
[00:13:08.880 --> 00:13:10.480]  在神學院裏面
[00:13:10.480 --> 00:13:12.080]  我也跟我們的同學講
[00:13:12.080 --> 00:13:14.640]  有一天你去講《生命記》
[00:13:14.640 --> 00:13:17.640]  你不要跟我很悶的在講《生命記》神學
[00:13:17.640 --> 00:13:20.000]  你要好像摩世那樣肉緊才行
[00:13:20.000 --> 00:13:25.280]  摩世是一個站在生死之間的一個人在講的道路
[00:13:25.280 --> 00:13:26.040]  選擇生命
[00:13:26.040 --> 00:13:26.760]  你記不記得
[00:13:26.760 --> 00:13:29.720]  那個最重要的選擇是選擇生命
[00:13:29.720 --> 00:13:31.280]  不要再選擇那些偶像
[00:13:31.280 --> 00:13:33.400]  那些偶像會令你滅亡
[00:13:33.400 --> 00:13:34.800]  你一定要選擇生命
[00:13:34.800 --> 00:13:35.480]  選擇生命
[00:13:35.480 --> 00:13:37.000]  選擇信仰
[00:13:37.000 --> 00:13:38.760]  信服耶和華
[00:13:38.760 --> 00:13:41.600]  那你就是得到生命了
[00:13:41.600 --> 00:13:43.520]  所以你會發現
[00:13:43.520 --> 00:13:45.400]  我們很多時候
[00:13:45.400 --> 00:13:49.480]  如果你不是這樣聽我說《生命記》
[00:13:49.480 --> 00:13:52.680]  你以為《生命記》又是另外一本很悶的書
[00:13:52.680 --> 00:13:55.920]  你以為《生命記》又是講禮儀法則
[00:13:55.920 --> 00:13:58.920]  其實《生命記》是一個很好的牧者
[00:13:58.920 --> 00:14:01.000]  在那裏叫那幫人
[00:14:01.000 --> 00:14:02.160]  因為他快死了
[00:14:02.160 --> 00:14:03.160]  叫他們選擇生命
[00:14:03.160 --> 00:14:04.720]  你一定要選擇生命
[00:14:04.720 --> 00:14:07.200]  所以我說有一天我們去講道的時候
[00:14:07.200 --> 00:14:11.080]  拜託我們可以反映一下摩世當時的心情
[00:14:11.080 --> 00:14:13.440]  那我們就講了一篇正確的道
[00:14:13.440 --> 00:14:15.360]  正如你講彼得一樣
[00:14:15.360 --> 00:14:17.040]  或者你講保羅一樣
[00:14:17.040 --> 00:14:19.720]  保羅的書上是充滿著熱情的
[00:14:19.720 --> 00:14:22.880]  有很多時候我們今天聽人家講保羅是超悶的
[00:14:22.880 --> 00:14:24.120]  在那裏講神學
[00:14:24.120 --> 00:14:25.600]  在那裏鬥一大輪
[00:14:25.600 --> 00:14:28.200]  但是你沒有辦法發揮到那種熱情
[00:14:28.200 --> 00:14:29.920]  超失禮
[00:14:29.920 --> 00:14:30.560]  Anyway
[00:14:30.560 --> 00:14:34.960]  所有的摩世五經最終都是影子來的
[00:14:34.960 --> 00:14:36.400]  指向著耶穌基督
[00:14:36.400 --> 00:14:38.440]  我希望你記得這件事
[00:14:38.440 --> 00:14:40.080]  好
[00:14:40.080 --> 00:14:41.000]  講完摩世五經
[00:14:41.000 --> 00:14:44.680]  我們現在進入約書亞記
[00:14:44.680 --> 00:14:48.480]  我想和你讀多一些約書亞記
[00:14:48.480 --> 00:14:50.880]  我想和你看約書亞記的開始
[00:14:50.880 --> 00:14:52.520]  約書亞記的開始是這樣
[00:14:52.520 --> 00:14:55.920]  耶和華的僕人摩世死了以後
[00:14:55.920 --> 00:15:00.040]  耶和華對摩世的助手亂的兒子約書亞說
[00:15:00.040 --> 00:15:01.720]  我的僕人摩世死了
[00:15:01.720 --> 00:15:06.080]  現在你要起來和眾百姓過者
[00:15:06.080 --> 00:15:12.760]  若但何往我所要賜給耶和華以色列人的地去
[00:15:12.760 --> 00:15:16.400]  所以你看到這是一個很重要的事情發生了
[00:15:16.400 --> 00:15:18.160]  就是摩世死了
[00:15:18.160 --> 00:15:19.720]  摩世死了真是不得了
[00:15:19.720 --> 00:15:23.480]  因為摩世是帶他們出埃及的人
[00:15:23.480 --> 00:15:27.000]  是和他們牧養了他們四十年在曠野裏面
[00:15:27.000 --> 00:15:30.120]  現在摩世死了怎麼辦呢
[00:15:30.120 --> 00:15:34.320]  於是上帝已經興起了約書亞他的助手
[00:15:34.320 --> 00:15:36.680]  他會帶他們過約但何
[00:15:36.680 --> 00:15:37.720]  這些很有趣的
[00:15:37.720 --> 00:15:41.200]  因為摩世帶他們過紅海
[00:15:41.200 --> 00:15:44.320]  現在約書亞帶他們過約但何
[00:15:44.320 --> 00:15:46.720]  其實在約書亞記的第一部分
[00:15:46.720 --> 00:15:49.800]  你會發現約書亞是一個新的摩世
[00:15:49.800 --> 00:15:52.880]  他要做摩世做不到的事情
[00:15:52.880 --> 00:15:57.320]  就是要帶他們進入以色列人的那塊地
[00:15:57.320 --> 00:15:58.320]  摩世進不去
[00:15:58.320 --> 00:15:59.800]  但是他們進去了
[00:15:59.800 --> 00:16:01.480]  說到這裏我想和你說一聲
[00:16:01.480 --> 00:16:07.160]  有神學家說其實約書亞記不太重要
[00:16:07.160 --> 00:16:08.160]  為什麼呢
[00:16:08.160 --> 00:16:10.800]  因為如果你去看生命記的最終
