
[00:00:00.000 --> 00:00:02.000]  我們一起有個祈禱吧
[00:14:17.000 --> 00:14:19.000]  你看到那個就是一個成長的標記
[00:14:19.000 --> 00:14:21.000]  滿有一個成長的新娘
[00:14:21.000 --> 00:14:23.000]  這樣才會明白
[00:14:23.000 --> 00:14:25.000]  怎樣才算是基督長成的新娘呢
[00:14:25.000 --> 00:14:27.000]  有人解釋得非常好
[00:14:27.000 --> 00:14:29.000]  就是說基督長成的新娘
[00:14:29.000 --> 00:14:31.000]  去到這個階段
[00:14:31.000 --> 00:14:33.000]  其實就是說耶穌基督
[00:14:33.000 --> 00:14:35.000]  祂那種豐盛的生命
[00:14:35.000 --> 00:14:37.000]  祂那種品格
[00:14:37.000 --> 00:14:39.000]  祂所有質素的總和
[00:14:39.000 --> 00:14:41.000]  就是一種這樣的地步
[00:14:41.000 --> 00:14:43.000]  就是說如果你不是小孩子
[00:14:43.000 --> 00:14:45.000]  我們是有一個進化的目標
[00:14:45.000 --> 00:14:47.000]  就是說我們要長成到一個地步
[00:14:47.000 --> 00:14:49.000]  是好像耶穌這樣那麼好
[00:14:49.000 --> 00:14:51.000]  耶穌那種品格
[00:14:51.000 --> 00:14:53.000]  耶穌那種豐盛
[00:14:53.000 --> 00:14:55.000]  我們都能夠體會得到
[00:14:55.000 --> 00:14:57.000]  我們經歷到
[00:14:57.000 --> 00:14:59.000]  就因為我們已經是一個成長的人
[00:14:59.000 --> 00:15:01.000]  在信仰裏面成熟
[00:15:01.000 --> 00:15:03.000]  所以呢
[00:15:03.000 --> 00:15:05.000]  這個原來的意思就是這樣
[00:15:05.000 --> 00:15:07.000]  目標就是這樣
[00:15:07.000 --> 00:15:09.000]  你說怎樣達成呢
[00:15:09.000 --> 00:15:11.000]  我們跳到第二點
[00:15:11.000 --> 00:15:13.000]  這個成長成熟
[00:15:13.000 --> 00:15:15.000]  不再做小孩子的情況
[00:15:15.000 --> 00:15:17.000]  是怎樣呢
[00:15:17.000 --> 00:15:19.000]  怎樣建造教會成長成熟呢
[00:15:19.000 --> 00:15:21.000]  方法在哪裏呢
[00:15:21.000 --> 00:15:23.000]  我們讀第十一第十二節
[00:15:23.000 --> 00:15:25.000]  他說
[00:15:25.000 --> 00:15:37.000]  這裏仍然是在說
[00:15:37.000 --> 00:15:39.000]  基督的身體建立
[00:15:39.000 --> 00:15:41.000]  但是開始很具體了
[00:15:41.000 --> 00:15:43.000]  就是在說什麼東西可以建立
[00:15:43.000 --> 00:15:45.000]  那我很快地
[00:15:45.000 --> 00:15:47.000]  講講這些字眼
[00:15:47.000 --> 00:15:49.000]  他連續講了幾個字眼
[00:15:49.000 --> 00:15:51.000]  一個使徒
[00:15:51.000 --> 00:15:53.000]  就是當時的使徒
[00:15:53.000 --> 00:15:55.000]  而使徒的職份
[00:15:55.000 --> 00:15:57.000]  是一個受託的使者
[00:15:57.000 --> 00:15:59.000]  是一個有特殊權柄的神
[00:15:59.000 --> 00:16:01.000]  差遣他的
[00:16:01.000 --> 00:16:03.000]  能夠宣告傳道的旨意
[00:16:03.000 --> 00:16:05.000]  我們方派教會相信這個使徒
[00:16:05.000 --> 00:16:07.000]  使徒是一種屬靈的權柄
[00:16:07.000 --> 00:16:09.000]  在當時
[00:16:09.000 --> 00:16:11.000]  使徒是第一種
[00:16:11.000 --> 00:16:13.000]  先知呢
[00:16:13.000 --> 00:16:15.000]  與舊約的先知也有一種關聯
[00:16:15.000 --> 00:16:17.000]  是神的代言人
[00:16:17.000 --> 00:16:19.000]  無論舊約新約的先知
[00:16:19.000 --> 00:16:21.000]  不是fortune teller
[00:16:21.000 --> 00:16:23.000]  是一個
[00:16:23.000 --> 00:16:25.000]  不是forteller
[00:16:25.000 --> 00:16:27.000]  是一個
[00:16:27.000 --> 00:16:29.000]  他提早告訴我們
[00:16:29.000 --> 00:16:31.000]  提示警告
[00:16:31.000 --> 00:16:33.000]  的一個角色
[00:16:33.000 --> 00:16:35.000]  是神的代言人
[00:16:35.000 --> 00:16:37.000]  而不是一個寓言的人
[00:16:37.000 --> 00:16:39.000]  這個大家分一分
