
[00:00:00.000 --> 00:00:05.480]  兩姐妹平安,讓我們一同低頭祈禱
[00:04:08.560 --> 00:04:12.240]  洗到教會中其他人鼻上
[00:04:12.240 --> 00:04:15.360]  我們從第六節到第八節可以看出
[00:04:15.360 --> 00:04:19.920]  是特別指出教會中某一個人
[00:04:19.920 --> 00:04:22.840]  保羅不想提這個人的名字
[00:04:22.840 --> 00:04:25.360]  但哥林多教會的弟兄姊妹
[00:04:25.360 --> 00:04:29.560]  一定知道保羅所指的這個人
[00:04:29.560 --> 00:04:32.760]  究竟是誰
[00:04:32.760 --> 00:04:36.040]  這個人由於有些不當的行為
[00:04:36.040 --> 00:04:40.360]  是違反了作為基督徒應有的行為
[00:04:40.360 --> 00:04:43.680]  甚至是違反了當時社會
[00:04:43.680 --> 00:04:47.320]  可以接受的道德規範
[00:04:47.320 --> 00:04:49.400]  以至保羅要求教會
[00:04:49.400 --> 00:04:53.640]  對他採取紀律處分
[00:04:53.640 --> 00:04:56.040]  這個人究竟是誰
[00:04:56.040 --> 00:05:00.360]  很多學者相信他是在哥林多前書
[00:05:00.360 --> 00:05:03.400]  五章第一節提到的
[00:05:03.400 --> 00:05:08.360]  「有人和他的繼母同居」
[00:05:08.360 --> 00:05:11.440]  那個人
[00:05:11.440 --> 00:05:15.080]  哥林多城是一個出名淫亂的城
[00:05:15.080 --> 00:05:20.600]  但信徒卻不能接受世俗的價值觀
[00:05:20.600 --> 00:05:23.400]  故此保羅在哥林多前書
[00:05:23.400 --> 00:05:27.000]  五章第二節提到教會
[00:05:27.000 --> 00:05:34.760]  「把做這事的人從你們中間趕出去」
[00:05:34.760 --> 00:05:39.560]  當教會要對會友執行紀律處分的時候
[00:05:39.560 --> 00:05:43.800]  目的其實是出於愛的那位犯罪的人
[00:05:43.800 --> 00:05:46.920]  而不是想將那個人推去地獄
[00:05:46.920 --> 00:05:49.440]  在哥林多前書五章第一節提到
[00:05:49.440 --> 00:05:52.760]  「要把這樣的人交給撒旦
[00:05:52.760 --> 00:05:54.760]  使他的肉體敗壞
[00:05:54.760 --> 00:06:01.040]  好讓他的靈魂在主的日子可以得救」
[00:06:01.040 --> 00:06:07.280]  這給我們看到保羅要求教會執行紀律的目的
[00:06:07.280 --> 00:06:14.520]  是盼望那位罪人的靈魂能夠得救
[00:06:14.520 --> 00:06:18.400]  從哥林多後書的經文看來
[00:06:18.400 --> 00:06:22.240]  很可能那位弟兄已經悔改了
[00:06:22.240 --> 00:06:25.160]  他受到太多人的責備之後
[00:06:25.160 --> 00:06:28.840]  他感到悲傷
[00:06:28.840 --> 00:06:33.720]  人如果為自己所犯的罪而有悲傷的心
[00:06:33.720 --> 00:06:35.520]  真是一件好事
[00:06:35.520 --> 00:06:40.240]  正如大衛在詩篇五十一章十七節提到
[00:06:40.240 --> 00:06:42.760]  「悲傷痛悔的心
[00:06:42.760 --> 00:06:47.880]  你(指上帝)必不輕看」
[00:06:47.880 --> 00:06:49.680]  在第二章七節
[00:06:49.680 --> 00:06:53.760]  保羅要求教會饒恕那位弟兄
[00:06:53.760 --> 00:06:58.560]  免得他過份悲傷以致受不了
[00:06:58.560 --> 00:07:00.320]  在九節至十一節
[00:07:00.320 --> 00:07:06.240]  保羅解釋為何要求教會饒恕那位弟兄
[00:07:06.240 --> 00:07:10.400]  我相信保羅在這裡要解釋他的要求
[00:07:10.400 --> 00:07:13.200]  是為了避免教會又批評他
[00:07:13.200 --> 00:07:15.520]  說他是忽視忽非的
[00:07:15.520 --> 00:07:17.720]  一時叫我們懲罰那位弟兄
[00:07:17.720 --> 00:07:19.760]  一時又叫我們要饒恕那位弟兄
[00:07:19.760 --> 00:07:22.080]  不知道他想怎樣
[00:07:22.080 --> 00:07:24.040]  所以在第九節他說
[00:07:24.040 --> 00:07:26.960]  他先前要他們懲罰那位弟兄
[00:07:26.960 --> 00:07:32.240]  是要考驗他們是否信服
[00:07:32.240 --> 00:07:36.320]  但既然那位弟兄已經悲傷、難過
[00:07:36.320 --> 00:07:40.640]  代表他有悔意、悔改的心
[00:07:40.640 --> 00:07:46.800]  所以保羅建議我們要愛他、饒恕他
[00:07:46.800 --> 00:07:48.720]  總結來說
[00:07:48.720 --> 00:07:54.120]  今天的經文讓我們看到教會跟一位弟兄有矛盾
[00:07:54.120 --> 00:07:59.720]  教會在應用聖經教訓時也似乎有矛盾
[00:07:59.720 --> 00:08:04.360]  我們要學習如何處理這些矛盾
[00:08:04.360 --> 00:08:12.920]  保羅在這裡的教導是否可以直接應用在現代教會中
[00:08:12.920 --> 00:08:14.920]  在應用聖經教訓時
[00:08:14.920 --> 00:08:19.320]  我們要先留意聖經中的時代背景
[00:08:19.320 --> 00:08:27.200]  以及我們此時此地的環境有甚麼差別
[00:08:27.200 --> 00:08:29.040]  在哥倫多教會的時代
[00:08:29.040 --> 00:08:33.880]  其實每一個城只有一間教會
[00:08:33.880 --> 00:08:37.320]  所以當教會趕走一位會友
[00:08:37.320 --> 00:08:40.560]  他就沒有教會可以去
[00:08:40.560 --> 00:08:43.320]  但我們現在的情況很不同
[00:08:43.320 --> 00:08:46.840]  在一個城市裏甚至同一區裏面
[00:08:46.840 --> 00:08:49.600]  都可能有幾間教會
[00:08:49.600 --> 00:08:51.360]  一間教會趕走會友
[00:08:51.360 --> 00:08:54.040]  他可以跑去另一間
[00:08:54.040 --> 00:08:58.880]  我從前也有一位在我的茶經組的弟兄
[00:08:58.880 --> 00:09:00.760]  他要跟太太離婚
[00:09:00.760 --> 00:09:03.080]  要他跟另一位女士結婚
[00:09:03.080 --> 00:09:06.680]  完全不是由於妻子犯了姦淫
[00:09:06.680 --> 00:09:11.800]  我們知道聖經容許離婚的理由只有一個
[00:09:11.800 --> 00:09:16.320]  就是某一方面犯了姦淫
[00:09:16.320 --> 00:09:19.600]  我曾經勸過那位弟兄不可以離婚
[00:09:19.600 --> 00:09:21.920]  不合聖經的教導
[00:09:21.920 --> 00:09:24.600]  結果他仍然要離婚
[00:09:24.600 --> 00:09:26.000]  離開舊教會
[00:09:26.000 --> 00:09:28.640]  他沒有等教會趕走他
[00:09:28.640 --> 00:09:31.160]  他就去另一間教會聚會
[00:09:31.160 --> 00:09:36.360]  後來聽聞他在那間教會出錢又出力
[00:09:36.360 --> 00:09:39.760]  還成為教會的長老
[00:09:39.760 --> 00:09:44.200]  但教會是否由於趕走會友的作用不大
[00:09:44.200 --> 00:09:48.280]  因此不執行教會紀律呢
[00:09:48.280 --> 00:09:50.400]  當然不可以了
[00:09:50.400 --> 00:09:53.360]  那我們應該怎麼辦呢
[00:09:53.360 --> 00:09:55.720]  從今天的經文當中
[00:09:55.720 --> 00:10:01.000]  我們可以看到保羅有三方面的考量
[00:10:01.000 --> 00:10:02.080]  第一
[00:10:02.080 --> 00:10:04.400]  在二章八節說
[00:10:04.400 --> 00:10:09.480]  要向他肯定你們的愛心
[00:10:09.480 --> 00:10:12.080]  雖然一位犯罪跌倒的弟兄
[00:10:12.080 --> 00:10:16.200]  教會仍然要向他表現出愛心
[00:10:16.200 --> 00:10:18.200]  不是因為他犯罪跌倒
[00:10:18.200 --> 00:10:19.200]  就當他是敵人
[00:10:19.200 --> 00:10:22.120]  以後都不再和他來往
[00:10:22.120 --> 00:10:26.400]  我們應該仍然向他表達愛心
[00:10:26.400 --> 00:10:31.320]  所以即使我們要執行紀律懲罰的時候
[00:10:31.320 --> 00:10:35.000]  我們要以愛為出發點
[00:10:35.000 --> 00:10:39.360]  向弟兄表明我們對他的愛心
[00:10:39.360 --> 00:10:43.960]  彼此相愛是主耶穌給門徒的命令
[00:10:43.960 --> 00:10:48.040]  在二章十三章十四節說得很清楚
[00:10:48.040 --> 00:10:50.720]  我賜給你們一條新命令
[00:10:50.720 --> 00:10:54.720]  乃是叫你們彼此相愛
[00:10:54.720 --> 00:10:56.480]  我怎樣愛你們
[00:10:56.480 --> 00:10:59.880]  你們也要怎樣彼此相愛
[00:10:59.880 --> 00:11:03.080]  矛盾的地方就出來了
[00:11:03.080 --> 00:11:06.160]  對一位觸犯了聖經教導的弟兄
[00:11:06.160 --> 00:11:08.360]  我們一方面又要懲罰
[00:11:08.360 --> 00:11:10.280]  另一方面又要害
[00:11:10.280 --> 00:11:13.320]  那我們怎麼辦呢
[00:11:13.320 --> 00:11:14.720]  好 第二個考量
[00:11:14.720 --> 00:11:16.800]  我們要明白在世上
[00:11:16.800 --> 00:11:19.640]  在這個世界上
[00:11:19.640 --> 00:11:21.760]  除了有上帝之外
[00:11:21.760 --> 00:11:24.240]  其實還有撒旦
[00:11:24.240 --> 00:11:26.280]  在第二章十一節也說
[00:11:26.280 --> 00:11:28.000]  免得撒旦
[00:11:28.000 --> 00:11:30.040]  尋找機會勝過我們
[00:11:30.040 --> 00:11:34.840]  因為我們並非不知道他的詭計
[00:11:34.840 --> 00:11:38.840]  撒旦是專心要敵對上帝
[00:11:38.840 --> 00:11:40.880]  上帝想人人得救
[00:11:40.880 --> 00:11:44.200]  撒旦就想人人都陪他去地獄
[00:11:44.200 --> 00:11:46.880]  上帝命令我們要彼此相愛
[00:11:46.880 --> 00:11:48.680]  撒旦就事事搞鬼
[00:11:48.680 --> 00:11:52.600]  要我們彼此爭鬥
[00:11:52.600 --> 00:11:53.760]  我不知道大家知不知道
[00:11:53.760 --> 00:11:57.680]  中國人有些人很喜歡看鬥色蟀
[00:11:57.680 --> 00:11:59.400]  到了色蟀的位置的時候
[00:11:59.400 --> 00:12:02.360]  他們就會抓一些色蟀回來
[00:12:02.360 --> 00:12:08.000]  然後放在盤子裡就用兩隻色蟀來搏鬥
[00:12:08.000 --> 00:12:11.080]  旁邊的觀眾就會看得很興奮
[00:12:11.080 --> 00:12:12.000]  磨拳擦掌
[00:12:12.000 --> 00:12:13.960]  可能他們賭錢
[00:12:13.960 --> 00:12:16.480]  當色蟀不打的時候怎麼辦
[00:12:16.480 --> 00:12:20.600]  那些觀眾都沒有人了
[00:12:20.600 --> 00:12:25.120]  其實他們有辦法的
[00:12:25.120 --> 00:12:28.320]  他們有人會拿一支竹子
[00:12:28.320 --> 00:12:31.000]  去搞一隻色蟀的竹角
[00:12:31.000 --> 00:12:34.040]  然後又搞另外一隻
[00:12:34.040 --> 00:12:39.640]  使得這兩隻色蟀都不以為對方在挑釁自己
[00:12:39.640 --> 00:12:42.880]  於是他們就會打起來
[00:12:42.880 --> 00:12:49.360]  撒旦最常用的方法就是用言語去挑動
[00:12:49.360 --> 00:12:51.200]  在《創世紀》第三章
[00:12:51.200 --> 00:12:56.120]  我們看到撒旦是用言語去挑動夏娃
[00:12:56.120 --> 00:12:58.640]  懷疑上帝的命令
[00:12:58.640 --> 00:13:02.160]  結果亞當和夏娃慘敗了
[00:13:02.160 --> 00:13:04.600]  此外撒旦還會用私慾
[00:13:04.600 --> 00:13:09.920]  錢財美色等等去誘惑人犯罪
[00:13:09.920 --> 00:13:15.920]  所以普羅教導我們要認識撒旦的計謀
[00:13:15.920 --> 00:13:19.560]  並且他也曾經教導提摩太
[00:13:19.560 --> 00:13:22.720]  但你這屬上帝的人
[00:13:22.720 --> 00:13:25.840]  要逃避這些事
[00:13:25.840 --> 00:13:30.800]  我們在現今世界充滿了很多不同的誘惑
[00:13:30.800 --> 00:13:35.720]  我們也要小心不要中了撒旦的詭計
[00:13:35.720 --> 00:13:38.080]  第三方面的考量
[00:13:38.080 --> 00:13:42.360]  我們要有信服聖經教導的心
[00:13:42.360 --> 00:13:44.280]  普羅在二章九節提到
[00:13:44.280 --> 00:13:49.080]  要考驗教會是否信服他的指示
[00:13:49.080 --> 00:13:52.440]  普羅的指示當然是合乎聖經的
[00:13:52.440 --> 00:13:59.840]  我們也要隨時預備好有信服聖經教導的心
[00:13:59.840 --> 00:14:02.120]  因此假如有弟兄或姐妹
[00:14:02.120 --> 00:14:05.880]  真是有些嚴重違背聖經的行為
[00:14:05.880 --> 00:14:08.160]  我們應該依照馬太福音
[00:14:08.160 --> 00:14:12.200]  十八章十五至十七節的教導去做
[00:14:12.200 --> 00:14:15.960]  我很快讀一讀
[00:14:15.960 --> 00:14:17.720]  若是你的弟兄得罪你
[00:14:17.720 --> 00:14:18.520]  你要去
[00:14:18.520 --> 00:14:21.760]  趁著只有他和你在一起的時候
[00:14:21.760 --> 00:14:24.680]  指出他的錯來
[00:14:24.680 --> 00:14:25.920]  他若聽你
[00:14:25.920 --> 00:14:29.240]  你就贏得了你的弟兄
[00:14:29.240 --> 00:14:30.520]  他若不聽
[00:14:30.520 --> 00:14:34.440]  你就另外帶一個或兩個人同去
[00:14:34.440 --> 00:14:35.960]  因為任何指控
[00:14:35.960 --> 00:14:41.520]  都要憑兩個或三個證人的口述才能成立
[00:14:41.520 --> 00:14:43.400]  他若是不聽他們
[00:14:43.400 --> 00:14:45.760]  就會告訴教會
[00:14:45.760 --> 00:14:47.480]  若是不聽教會
[00:14:47.480 --> 00:14:51.000]  就把他看作外邦人或瑞麗
[00:14:51.000 --> 00:14:53.640]  我想大家留意十五節所說的
[00:14:53.640 --> 00:14:57.440]  「贏得了你的弟兄」
[00:14:57.440 --> 00:15:00.920]  可以看出動機仍然是出於愛
[00:15:00.920 --> 00:15:07.200]  是要和犯錯的弟兄保持好的關係
[00:15:07.200 --> 00:15:09.680]  我們要和人保持好的關係
[00:15:09.680 --> 00:15:16.760]  不是偷偷看不到他犯的錯
[00:15:16.760 --> 00:15:19.080]  假設當我們不知道
[00:15:19.080 --> 00:15:22.800]  然後我們和他保持一般的關係
[00:15:22.800 --> 00:15:24.600]  而用的那位弟兄
[00:15:24.600 --> 00:15:28.320]  是留在教會當中
[00:15:28.320 --> 00:15:30.680]  聖經教導我們的方法
[00:15:30.680 --> 00:15:32.920]  是要和他對質的
[00:15:32.920 --> 00:15:35.640]  是要去指出弟兄的錯
[00:15:35.640 --> 00:15:39.760]  到最後是要採取紀律措施
[00:15:39.760 --> 00:15:40.800]  告訴那位弟兄
[00:15:40.800 --> 00:15:44.360]  我們不歡迎你再回來教會
[00:15:44.360 --> 00:15:48.600]  當那位犯錯的弟兄或姊妹悔改之後
[00:15:48.600 --> 00:15:54.480]  我們就要「饒恕」和「接纳」
[00:15:54.480 --> 00:15:56.280]  當我們「饒恕」別人之後
[00:15:56.280 --> 00:15:58.920]  是否要忘記那件事呢?
[00:15:58.920 --> 00:16:00.680]  因為世人時常都說
[00:16:00.680 --> 00:16:02.040]  「Forgive and forget」
[00:16:02.040 --> 00:16:04.720]  「饒恕」就是要忘記
[00:16:04.720 --> 00:16:09.040]  「饒恕」是一個意志行動
[00:16:09.040 --> 00:16:10.760]  記憶就不是
[00:16:10.760 --> 00:16:13.960]  記憶其實會留在我們的腦海中
[00:16:13.960 --> 00:16:15.800]  很難像電腦那樣
[00:16:15.800 --> 00:16:18.760]  按一個「delete」就從此消失
[00:16:18.760 --> 00:16:20.920]  你想找也找不到
[00:16:20.920 --> 00:16:24.640]  所以人不能忘記是正常的
[00:16:24.640 --> 00:16:28.040]  除非我們有癡呆症
[00:16:28.040 --> 00:16:30.880]  但真正的「饒恕」人
[00:16:30.880 --> 00:16:35.680]  是要效法基督的愛
[00:16:35.680 --> 00:16:39.440]  當我們說要「饒恕」別人的時候
[00:16:39.440 --> 00:16:43.040]  就答應要做幾件事
[00:16:43.040 --> 00:16:47.600]  一、在哥林多前書十三章五節提醒我們
[00:16:47.600 --> 00:16:53.320]  「愛是不計算人的惡」
[00:16:53.320 --> 00:16:57.200]  也就是說我們不要回到舊帳
[00:16:57.200 --> 00:16:58.680]  饒恕了之後
[00:16:58.680 --> 00:17:01.240]  以後有其他事情再發生
[00:17:01.240 --> 00:17:03.080]  我們也不要回到舊帳
[00:17:03.080 --> 00:17:07.960]  再罵或懲罰他一次
[00:17:07.960 --> 00:17:13.200]  二、既然我們不計算人的惡
[00:17:13.200 --> 00:17:15.640]  我們也不要跟其他人
[00:17:15.640 --> 00:17:18.120]  尤其是與事件無關的人
[00:17:18.120 --> 00:17:21.200]  提這位弟兄的罪
[00:17:21.200 --> 00:17:23.800]  我們要記得主耶穌提醒我們
[00:17:23.800 --> 00:17:27.040]  說閒話是會被審判的
[00:17:27.040 --> 00:17:29.720]  當然如果在教會的堂委會
[00:17:29.720 --> 00:17:31.600]  執事會要討論這件事
[00:17:31.600 --> 00:17:35.800]  就不算是說人壞話
[00:17:35.800 --> 00:17:38.040]  教會是要開會
[00:17:38.040 --> 00:17:42.040]  大家弟兄姊妹要討論這些事
[00:17:42.040 --> 00:17:43.880]  好,第三點
[00:17:43.880 --> 00:17:46.480]  自己也不要回想那些事
[00:17:46.480 --> 00:17:49.520]  我們雖然沒有辦法抹去我們的記憶
[00:17:49.520 --> 00:17:52.000]  但不要時時在自己腦海中
[00:17:52.000 --> 00:17:54.520]  不斷重播事件的經過
[00:17:54.520 --> 00:17:57.880]  甚至每句話都重播一次
[00:17:57.880 --> 00:18:02.000]  這樣做只會增加自己的憤怒和苦讀
[00:18:02.000 --> 00:18:05.040]  我們真的要求聖靈幫助我們
[00:18:05.040 --> 00:18:07.040]  饒恕人就不要再提
[00:18:07.040 --> 00:18:11.320]  自己也不要在腦海中重複
[00:18:11.320 --> 00:18:12.440]  第四
[00:18:12.440 --> 00:18:15.240]  我們盡力要跟被饒恕的人
[00:18:15.240 --> 00:18:18.400]  恢復彼此之間的友誼
[00:18:18.400 --> 00:18:21.480]  即使友誼關係會降級
[00:18:21.480 --> 00:18:24.680]  從親密的朋友變成普通的朋友
[00:18:24.680 --> 00:18:28.000]  但也不能將得罪過你的人
[00:18:28.000 --> 00:18:29.560]  看為是你的敵人
[00:18:29.560 --> 00:18:33.160]  從此永遠不往來
[00:18:33.160 --> 00:18:35.120]  如果是這樣的話
[00:18:35.120 --> 00:18:38.120]  其實我們真的未能做到饒恕
[00:18:38.120 --> 00:18:41.400]  不過和好和恢復關係
[00:18:41.400 --> 00:18:43.880]  在現實上我們知道
[00:18:43.880 --> 00:18:47.600]  是一定要雙方都肯做才行
[00:18:47.600 --> 00:18:51.120]  如果被饒恕的人不願意恢復友誼
[00:18:51.120 --> 00:18:55.880]  我們也不能勉強他,對不對?
[00:18:55.880 --> 00:18:58.560]  但始終我知道
[00:18:58.560 --> 00:19:03.760]  說比做容易很多
[00:19:03.760 --> 00:19:06.560]  在我從前的教會當中
[00:19:06.560 --> 00:19:08.280]  有位姐妹曾經做了一些
[00:19:08.280 --> 00:19:14.520]  不太適合基督徒做的事
[00:19:14.520 --> 00:19:16.440]  不算犯了什麼大罪
[00:19:16.440 --> 00:19:19.040]  只是有一點不老實
[00:19:19.040 --> 00:19:23.200]  我們這個地方的非信徒
[00:19:23.200 --> 00:19:26.800]  肯定都會做的
[00:19:26.800 --> 00:19:29.760]  不過他不單是自己做
[00:19:29.760 --> 00:19:33.320]  他在姐妹團契裡分享
[00:19:33.320 --> 00:19:35.520]  拿出來分享
[00:19:35.520 --> 00:19:39.320]  認為那件事是無傷大雅的
[00:19:39.320 --> 00:19:44.400]  是基督徒做得沒什麼問題的
[00:19:44.400 --> 00:19:50.560]  姐妹團契的團長覺得有點不妥
[00:19:50.560 --> 00:19:52.600]  他覺得這樣做其實是不好的
[00:19:52.600 --> 00:19:53.960]  他還分享出去
[00:19:53.960 --> 00:19:59.600]  讓其他人這樣做很有問題
[00:19:59.600 --> 00:20:01.880]  所以他就打電話給我
[00:20:01.880 --> 00:20:04.200]  要我作為牧師
[00:20:04.200 --> 00:20:09.520]  要我去處理
[00:20:09.520 --> 00:20:12.080]  沒辦法了
[00:20:12.080 --> 00:20:16.240]  牧師就是要去處理的
[00:20:16.240 --> 00:20:18.280]  我就要祈禱了
[00:20:18.280 --> 00:20:21.200]  求主賜給我智慧和勇氣
[00:20:21.200 --> 00:20:23.360]  其實我都不太有勇氣
[00:20:23.360 --> 00:20:25.680]  我不敢去探訪他
[00:20:25.680 --> 00:20:28.120]  我就先打電話跟這位姐妹說
[00:20:28.120 --> 00:20:30.440]  在電話裡勸她
[00:20:30.440 --> 00:20:33.200]  不要再做這些事了
[00:20:33.200 --> 00:20:35.760]  當時那位姐妹很生氣
[00:20:35.760 --> 00:20:37.400]  不肯承認自己有錯
[00:20:37.400 --> 00:20:40.640]  還扔電話
[00:20:40.640 --> 00:20:42.560]  不過我感謝主
[00:20:42.560 --> 00:20:46.280]  後來連他的兒女都告訴他
[00:20:46.280 --> 00:20:50.760]  他的做法的確不是很正確的
[00:20:50.760 --> 00:20:54.000]  結果他有一兩個星期沒有回來教會
[00:20:54.000 --> 00:20:56.640]  後來我相信聖靈感動他
[00:20:56.640 --> 00:21:00.760]  他都繼續有回來教會聚會
[00:21:00.760 --> 00:21:02.920]  並且沒有離開
[00:21:02.920 --> 00:21:04.680]  最近那種事時對我說
[00:21:04.680 --> 00:21:07.240]  「余牧師,我們跟了你二十年」
[00:21:07.240 --> 00:21:08.360]  「知道你有病」
[00:21:08.360 --> 00:21:12.440]  「每個星期都在教會中為你祈禱」
[00:21:12.440 --> 00:21:15.680]  教會是不應該容忍小罪的
[00:21:15.680 --> 00:21:18.560]  正如聖經所說
[00:21:18.560 --> 00:21:21.960]  罪有時真的好像教母一樣
[00:21:21.960 --> 00:21:26.760]  會發酵令全團麵粉發大
[00:21:26.760 --> 00:21:30.040]  所以我們要求主幫助我們
[00:21:30.040 --> 00:21:34.280]  學習愛也學習饒恕
[00:21:34.280 --> 00:21:37.520]  愛會幫助別人成長
[00:21:37.520 --> 00:21:40.120]  饒恕更可以建立別人
[00:21:40.120 --> 00:21:42.360]  也同時放過自己
[00:21:42.360 --> 00:21:46.280]  讓自己活得更加輕鬆自在
[00:21:46.280 --> 00:21:48.720]  我們一起祈禱
[00:21:48.720 --> 00:21:50.120]  親愛的天父
[00:21:50.120 --> 00:21:52.840]  感謝你揀選了我們認識你
[00:21:52.840 --> 00:21:56.040]  更加感謝你賜下聖靈教導我們
[00:21:56.040 --> 00:21:59.920]  使我們在世生活有真理的指引
[00:21:59.920 --> 00:22:03.280]  求聖靈保守我們有愛理的心
[00:22:03.280 --> 00:22:06.160]  衷心進行聖經的教導
[00:22:06.160 --> 00:22:08.760]  直到見主面的日子
[00:22:08.760 --> 00:22:11.440]  奉耶穌基督的名 祈禱
[00:22:11.440 --> 00:22:12.360]  阿們
