
[00:00:00.000 --> 00:00:03.500]  (主席)各位兄弟姐妹平安,新年夢豐
[00:01:58.000 --> 00:02:01.500]  當時中國在漢朝的時候
[00:02:01.500 --> 00:02:04.000]  已經文明很普及了
[00:02:04.000 --> 00:02:06.500]  這一章裡面
[00:02:06.500 --> 00:02:09.000]  接著下去
[00:02:09.000 --> 00:02:12.500]  第十五章三十五節後
[00:02:12.500 --> 00:02:14.500]  還有一部分
[00:02:14.500 --> 00:02:17.000]  是說他們去到安提阿教會
[00:02:17.000 --> 00:02:20.500]  保羅巴拿巴繼續教導會議的結果
[00:02:21.000 --> 00:02:24.000]  以及準備第二次宣教行程
[00:02:24.000 --> 00:02:26.500]  第二次宣教行程發生了什麼事
[00:02:26.500 --> 00:02:28.500]  很重要的事
[00:02:28.500 --> 00:02:30.500]  就是馬其頓議長
[00:02:30.500 --> 00:02:35.000]  歐洲成為了一個新的宣教工場
[00:02:35.000 --> 00:02:37.000]  福音從亞洲
[00:02:37.000 --> 00:02:38.000]  土耳其
[00:02:38.000 --> 00:02:39.000]  小亞細亞
[00:02:39.000 --> 00:02:40.500]  經過特羅阿
[00:02:40.500 --> 00:02:43.000]  就去了歐洲的地方
[00:02:43.000 --> 00:02:47.500]  假如你今天跟一些基督教的旅行團
[00:02:47.500 --> 00:02:49.000]  有一條路線
[00:02:49.500 --> 00:02:51.500]  說回保羅那條船
[00:02:51.500 --> 00:02:53.500]  由特羅阿
[00:02:53.500 --> 00:02:56.500]  我們英文叫Troy
[00:02:56.500 --> 00:02:59.500]  就是木馬屠城記那裡
[00:02:59.500 --> 00:03:03.500]  就是這個稱為巴黎
[00:03:03.500 --> 00:03:05.500]  Paris的王子
[00:03:05.500 --> 00:03:10.500]  因為貪戀海倫皇后的美色
[00:03:10.500 --> 00:03:13.500]  就挑起了荷馬史詩裡面
[00:03:13.500 --> 00:03:16.500]  一場極大的戰爭
[00:03:17.500 --> 00:03:20.500]  先有第十五章
[00:03:20.500 --> 00:03:23.500]  這個心理上解脫了
[00:03:23.500 --> 00:03:25.500]  我們跟外邦人傳福音
[00:03:25.500 --> 00:03:27.500]  他怎樣能夠信耶穌呢
[00:03:27.500 --> 00:03:31.500]  然後才有地域上的一個突破
[00:03:31.500 --> 00:03:34.500]  所以我們說這一章很重要
[00:03:34.500 --> 00:03:36.500]  而且嚴格來說
[00:03:36.500 --> 00:03:39.500]  初期教會是在《使徒行傳》第二章
[00:03:39.500 --> 00:03:41.500]  聖靈降臨
[00:03:41.500 --> 00:03:45.500]  彼得布道有三千人信主
[00:03:46.000 --> 00:03:48.500]  教會才開始真正成立
[00:03:48.500 --> 00:03:50.500]  而這個會議
[00:03:50.500 --> 00:03:52.500]  是《使徒行傳》裡面
[00:03:52.500 --> 00:03:56.500]  去商討解決宣教難題
[00:03:56.500 --> 00:03:58.500]  唯一一個會議
[00:03:58.500 --> 00:04:00.500]  第二章選使徒
[00:04:00.500 --> 00:04:02.500]  和第六章選執事
[00:04:02.500 --> 00:04:03.500]  是不是呢
[00:04:03.500 --> 00:04:05.500]  嚴格上不是
[00:04:05.500 --> 00:04:10.500]  是去選一些缺位的使徒
[00:04:10.500 --> 00:04:14.500]  和去解決當時希伯來的寡婦
[00:04:15.000 --> 00:04:16.500]  和講希尼尼華寡婦
[00:04:16.500 --> 00:04:20.500]  在這個供應上不公的問題
[00:04:20.500 --> 00:04:22.500]  所以大部份的解英家認為
[00:04:22.500 --> 00:04:24.500]  這個是《使徒行傳》裡面
[00:04:24.500 --> 00:04:26.500]  唯一的會議
[00:04:26.500 --> 00:04:29.500]  也是初期教會歷史裡面
[00:04:29.500 --> 00:04:32.500]  第一個的會議
[00:04:32.500 --> 00:04:33.500]  我覺得這一章
[00:04:33.500 --> 00:04:35.500]  這三十五節裡面
[00:04:35.500 --> 00:04:37.500]  有很多東西給我們學
[00:04:37.500 --> 00:04:40.500]  不過我們可以總結有兩件事
[00:04:40.500 --> 00:04:42.000]  宏觀的
[00:04:42.500 --> 00:04:46.000]  給我們看見原來封音不是正局限於猶太人
[00:04:46.000 --> 00:04:48.000]  封音很普遍性
[00:04:48.000 --> 00:04:50.000]  今天我們中國人
[00:04:50.000 --> 00:04:53.000]  還可以熬豬骨湯
[00:04:53.000 --> 00:04:55.000]  然後又信耶穌
[00:04:55.000 --> 00:04:57.000]  吃豬紅粥
[00:04:57.000 --> 00:04:59.000]  又可以信耶穌
[00:04:59.000 --> 00:05:03.000]  很可能是肇始於耶路撒冷會議
[00:05:03.000 --> 00:05:05.000]  待會我們會解釋
[00:05:05.000 --> 00:05:07.000]  猶太人的食物條例
[00:05:07.000 --> 00:05:10.000]  和到新約耶穌基督
[00:05:10.000 --> 00:05:12.000]  怎樣滿足應驗
[00:05:12.500 --> 00:05:14.000]  首先這個會議
[00:05:14.000 --> 00:05:16.000]  要討論的問題
[00:05:16.000 --> 00:05:19.000]  就是當時在安提柯教會
[00:05:19.000 --> 00:05:22.000]  保羅宣教行程回來之後
[00:05:22.000 --> 00:05:24.000]  有幾個從猶太下來
[00:05:24.000 --> 00:05:26.000]  是法理塞教門的人
[00:05:26.000 --> 00:05:28.000]  法理塞教門的人
[00:05:28.000 --> 00:05:31.000]  即是說他們很謹守律法的
[00:05:31.000 --> 00:05:33.000]  就教訓了弟兄
[00:05:33.000 --> 00:05:36.000]  這幾個人怎樣有資格教訓呢
[00:05:36.000 --> 00:05:38.000]  即是說他未信主之前
[00:05:38.000 --> 00:05:40.000]  是法理塞教門的人
[00:05:40.000 --> 00:05:42.000]  和尼哥底姆
[00:05:42.500 --> 00:05:47.000]  是一個捐墳墓給耶穌的
[00:05:47.000 --> 00:05:50.000]  或者幻大茅坊西門
[00:05:50.000 --> 00:05:53.000]  這幾個都是在聖經裏面提到
[00:05:53.000 --> 00:05:56.000]  接觸耶穌法理塞人
[00:05:56.000 --> 00:05:58.000]  他們有些信了主
[00:05:58.000 --> 00:06:00.000]  有些經歷神蹟
[00:06:00.000 --> 00:06:03.000]  他們信主仍然守律法
[00:06:03.000 --> 00:06:05.000]  走第二理路
[00:06:05.000 --> 00:06:07.000]  他因此見到那些外邦信徒
[00:06:07.000 --> 00:06:09.000]  你還未割禮
[00:06:09.000 --> 00:06:10.000]  雖然你七十歲
[00:06:10.000 --> 00:06:12.000]  你都信耶穌要割禮
[00:06:12.500 --> 00:06:14.000]  不是猶太人BB割禮
[00:06:14.000 --> 00:06:16.000]  你吃東西都沒有禁戒
[00:06:16.000 --> 00:06:21.000]  就說你如果不守摩西的規條
[00:06:21.000 --> 00:06:22.000]  不割禮
[00:06:22.000 --> 00:06:24.000]  你都未必完全得救
[00:06:24.000 --> 00:06:26.000]  保羅和巴拿巴
[00:06:26.000 --> 00:06:29.000]  他們去過外國的宣教工場
[00:06:29.000 --> 00:06:30.000]  看見聖靈的工作
[00:06:30.000 --> 00:06:32.000]  就和他們爭辯
[00:06:32.000 --> 00:06:36.000]  似乎問題未能解決
[00:06:36.000 --> 00:06:38.000]  因為他們從猶大那裏來
[00:06:38.000 --> 00:06:41.000]  保羅你是外邦信徒
[00:06:41.500 --> 00:06:43.000]  你怎會有權威
[00:06:43.000 --> 00:06:45.000]  你以前都是BIG PART
[00:06:45.000 --> 00:06:48.000]  他們要回到母會總會耶路撒冷
[00:06:48.000 --> 00:06:50.000]  在那裏召開一個更大的會議
[00:06:50.000 --> 00:06:54.000]  所有使徒所有領袖所有長老
[00:06:54.000 --> 00:06:56.000]  在那裏做決定
[00:06:56.000 --> 00:06:58.000]  他們才會信服
[00:06:58.000 --> 00:07:03.000]  結果就把問題帶到耶路撒冷教會
[00:07:03.000 --> 00:07:05.000]  他們要討論的問題
[00:07:05.000 --> 00:07:09.000]  就是得救有沒有其他條件
[00:07:09.000 --> 00:07:11.000]  在宗教比較裏面
[00:07:11.500 --> 00:07:13.000]  有兩條樓梯
[00:07:13.000 --> 00:07:17.000]  來比較基督教和其他信仰
[00:07:17.000 --> 00:07:19.000]  有兩條頭梯
[00:07:19.000 --> 00:07:21.000]  很高很高
[00:07:21.000 --> 00:07:25.000]  高過IFC還是ICC
[00:07:25.000 --> 00:07:27.000]  我不知道哪一座高些
[00:07:27.000 --> 00:07:29.000]  有時陰天的時候
[00:07:29.000 --> 00:07:32.000]  你會看不見頂部
[00:07:32.000 --> 00:07:35.000]  有一片雲海遮住
[00:07:35.000 --> 00:07:37.000]  那一條是甚麼呢
[00:07:37.000 --> 00:07:41.000]  那一條屬靈上雅各之梯通常
[00:07:41.500 --> 00:07:44.000]  有些人說基督教將得救
[00:07:44.000 --> 00:07:46.000]  不是放在樓梯的頂部
[00:07:46.000 --> 00:07:50.000]  是放在樓梯的第一級
[00:07:50.000 --> 00:07:53.000]  你們得救是本乎恩恩著信
[00:07:53.000 --> 00:07:59.000]  信耶穌當你好像羅馬書第十章所說
[00:07:59.000 --> 00:08:04.000]  心裡相信口裡承認就必得救
[00:08:04.000 --> 00:08:07.000]  當然以後你還要行事為人
[00:08:07.000 --> 00:08:10.000]  與所蒙的恩相稱才可以
[00:08:10.500 --> 00:08:17.000]  其他的宗教會一路將到達聖人君子成為佛
[00:08:17.000 --> 00:08:21.000]  在樓梯最高端的地方
[00:08:21.000 --> 00:08:23.000]  我這個假期很感恩
[00:08:23.000 --> 00:08:29.000]  和我的孫子看了35集的孔子劇集
[00:08:29.000 --> 00:08:32.000]  他很難得不看卡通
[00:08:32.000 --> 00:08:34.000]  看完後的後果是怎樣呢
[00:08:34.000 --> 00:08:36.000]  他和恆鼓勵
[00:08:36.000 --> 00:08:38.000]  他叫我做先生叫我做老師
[00:08:38.000 --> 00:08:40.000]  不是叫我做阿公
[00:08:40.500 --> 00:08:47.000]  是說老師飯桌已經預備好了請來用膳
[00:08:47.000 --> 00:08:51.000]  早上老師弟子向你請安
[00:08:51.000 --> 00:08:53.000]  這是很習慣的
[00:08:53.000 --> 00:08:57.000]  他喝水不是這樣
[00:08:57.000 --> 00:08:59.000]  雖然沒有衣袖
[00:08:59.000 --> 00:09:02.000]  我要和他全套再看一次
[00:09:02.000 --> 00:09:04.000]  特別在一個這樣的時代
[00:09:04.000 --> 00:09:08.000]  在一個教會都失去禮敘的時代裡
[00:09:08.500 --> 00:09:11.000]  我們從愛邦之子裡學習
[00:09:11.000 --> 00:09:16.000]  孔子教人要心裡有人
[00:09:16.000 --> 00:09:18.000]  人際關係有人
[00:09:18.000 --> 00:09:21.000]  但是很重要他和孟子不同
[00:09:21.000 --> 00:09:23.000]  他著重於禮
[00:09:23.000 --> 00:09:25.000]  禮在今天來說
[00:09:25.000 --> 00:09:28.000]  禮多人厭煩
[00:09:28.000 --> 00:09:30.000]  其實禮最基本的意義
[00:09:30.000 --> 00:09:35.000]  就是規約我們的行為言語思想
[00:09:35.500 --> 00:09:39.000]  每件事都要合乎人情的道理細節
[00:09:39.000 --> 00:09:43.000]  而基督的道理並不反對
[00:09:43.000 --> 00:09:49.000]  只要有些道理和基督的救恩沒有違背
[00:09:49.000 --> 00:09:51.000]  和聖經的道理沒有違背
[00:09:51.000 --> 00:09:56.000]  這些都是我們基督教信仰所肯定的東西
[00:09:56.000 --> 00:10:00.000]  我覺得今天教會太西方化
[00:10:00.000 --> 00:10:05.000]  需要和我們中國人本身的文化來相遇
[00:10:05.500 --> 00:10:08.000]  去摩擦結合
[00:10:08.000 --> 00:10:13.000]  才能吸收到我們本土文化的優處
[00:10:13.000 --> 00:10:16.000]  放在我們信仰生活的行為裡
[00:10:16.000 --> 00:10:18.000]  今天的基督教出問題
[00:10:18.000 --> 00:10:20.000]  就是太西方化問題
[00:10:20.000 --> 00:10:24.000]  但是我們信的人卻是中國人
[00:10:24.000 --> 00:10:26.000]  我以前向一個
[00:10:26.000 --> 00:10:31.000]  很有古典學問的老先生傳福音
[00:10:31.000 --> 00:10:35.000]  他批評教會裡的人
[00:10:35.500 --> 00:10:37.000]  人道也不曉得
[00:10:37.000 --> 00:10:40.000]  你怎麼跟我說天道
[00:10:40.000 --> 00:10:44.000]  人上輪情裡的道理
[00:10:44.000 --> 00:10:46.000]  做人的原則
[00:10:46.000 --> 00:10:48.000]  你都沒有表現出來
[00:10:48.000 --> 00:10:51.000]  你跟我說這麼遠的天道
[00:10:51.000 --> 00:10:56.000]  雖然基督教的得救樓梯是在第一級
[00:10:56.000 --> 00:10:58.000]  要有信心
[00:10:58.000 --> 00:11:00.000]  然後要加上知識
[00:11:00.000 --> 00:11:02.000]  又要加上德行
[00:11:02.000 --> 00:11:04.000]  又要加上乾淨
[00:11:04.500 --> 00:11:06.000]  又要加上節制
[00:11:06.000 --> 00:11:08.000]  又要加上愛弟兄的心
[00:11:08.000 --> 00:11:09.000]  愛眾人的心
[00:11:09.000 --> 00:11:10.000]  一直這樣
[00:11:10.000 --> 00:11:15.000]  但是信主後行事為人
[00:11:15.000 --> 00:11:18.000]  要以所蒙的恩相稱
[00:11:18.000 --> 00:11:21.000]  聖徒也要合乎體統
[00:11:21.000 --> 00:11:24.000]  否則就成為難阻
[00:11:24.000 --> 00:11:25.000]  我不信耶穌
[00:11:25.000 --> 00:11:27.000]  比你信耶穌的人更好
[00:11:27.000 --> 00:11:31.000]  特別在今天香港的社會裡
[00:11:31.000 --> 00:11:34.000]  有很多人成為福音的難阻
[00:11:34.500 --> 00:11:36.000]  他們解決的方案
[00:11:36.000 --> 00:11:39.000]  一會兒我們會詳細講
[00:11:39.000 --> 00:11:41.000]  也被我們提到
[00:11:41.000 --> 00:11:42.000]  教會遇到撕裂
[00:11:42.000 --> 00:11:43.000]  遇到紛爭
[00:11:43.000 --> 00:11:44.000]  遇到爭議
[00:11:44.000 --> 00:11:45.000]  是怎樣
[00:11:45.000 --> 00:11:48.000]  誰說了才算數
[00:11:48.000 --> 00:11:50.000]  在這裡我們看到
[00:11:50.000 --> 00:11:53.000]  先有討論
[00:11:53.000 --> 00:11:55.000]  一會兒有三節經文
[00:11:55.000 --> 00:11:57.000]  看見他們辯論很久
[00:11:57.000 --> 00:11:58.000]  能夠有辯論
[00:11:58.000 --> 00:12:00.000]  即是說不是一言
[00:12:00.000 --> 00:12:01.000]  你又出得聲
[00:12:01.000 --> 00:12:02.000]  他又出得聲
[00:12:02.000 --> 00:12:04.000]  但是都被人發現
[00:12:04.500 --> 00:12:05.000]  尊重了
[00:12:05.000 --> 00:12:08.000]  然後這些教會領袖
[00:12:08.000 --> 00:12:12.000]  要承擔和敢於去做決定
[00:12:12.000 --> 00:12:15.000]  敢於將他們的領袖說出來
[00:12:15.000 --> 00:12:18.000]  弟兄姊妹又信服權威
[00:12:18.000 --> 00:12:20.000]  我覺得信服是今天基督徒
[00:12:20.000 --> 00:12:24.000]  最需要操練的一個德行
[00:12:24.000 --> 00:12:26.000]  正因為這個社會裡
[00:12:26.000 --> 00:12:28.000]  是講不信從的
[00:12:28.000 --> 00:12:30.000]  而我們要信服
[00:12:30.000 --> 00:12:32.000]  教養我們的子女也要信服
[00:12:32.500 --> 00:12:35.000]  所以很可能看孔子
[00:12:35.000 --> 00:12:37.000]  走大禮的時候
[00:12:37.000 --> 00:12:41.000]  小朋友的心得到約束
[00:12:41.000 --> 00:12:45.000]  這四個領袖是甚麼呢
[00:12:45.000 --> 00:12:46.000]  彼得
[00:12:46.000 --> 00:12:47.000]  保羅
[00:12:47.000 --> 00:12:48.000]  巴拿巴
[00:12:48.000 --> 00:12:51.000]  和長老雅各
[00:12:51.000 --> 00:12:54.000]  相繼用他們的見證
[00:12:54.000 --> 00:12:58.000]  用他們對聖經語言的了解
[00:12:58.000 --> 00:13:00.000]  來總結
[00:13:00.500 --> 00:13:04.000]  所以答案就在第十五章十九節
[00:13:04.000 --> 00:13:06.000]  所以據我的意見
[00:13:06.000 --> 00:13:09.000]  不可難為那皈伏神的外邦人
[00:13:09.000 --> 00:13:11.000]  然後這個意決裡
[00:13:11.000 --> 00:13:13.000]  後來的人認為是一個
[00:13:13.000 --> 00:13:16.000]  是與現實妥協的協議
[00:13:16.000 --> 00:13:19.000]  即是未終極的
[00:13:19.000 --> 00:13:21.000]  但是為了解決這個問題
[00:13:21.000 --> 00:13:26.000]  是settle這個法律賽教門的
[00:13:26.000 --> 00:13:27.000]  信主的教徒
[00:13:27.500 --> 00:13:32.000]  與沒有認識摩西律法的基督徒
[00:13:32.000 --> 00:13:35.000]  這些外邦的基督徒之間的矛盾
[00:13:35.000 --> 00:13:38.000]  有四件事要禁戒
[00:13:38.000 --> 00:13:42.000]  有很多事無論社會
[00:13:42.000 --> 00:13:44.000]  無論教會
[00:13:44.000 --> 00:13:47.000]  有很多事未必一時到位
[00:13:47.000 --> 00:13:51.000]  現實生活裡我們都要學習compromise
[00:13:51.000 --> 00:13:54.000]  在教會裡除了真理之外
[00:13:54.000 --> 00:13:56.000]  要解決一個相對的問題
[00:13:56.500 --> 00:13:59.000]  我們都要有一些compromise
[00:13:59.000 --> 00:14:01.000]  譬如選執事來到
[00:14:01.000 --> 00:14:04.000]  是管理飯食的問題裡
[00:14:04.000 --> 00:14:07.000]  飯食是一個相對的問題
[00:14:07.000 --> 00:14:10.000]  如何分化分的步驟程序
[00:14:10.000 --> 00:14:14.000]  就好像社會有這樣的資源
[00:14:14.000 --> 00:14:18.000]  現在的政治都說是一個切餅的藝術
[00:14:18.000 --> 00:14:21.000]  如何去分割這些資源
[00:14:21.000 --> 00:14:23.000]  沒有絕對的
[00:14:23.500 --> 00:14:27.000]  這四件事就是禁戒
[00:14:27.000 --> 00:14:30.000]  祭偶像的污穢
[00:14:30.000 --> 00:14:35.000]  以及食物上勒死的生畜和血
[00:14:35.000 --> 00:14:38.000]  然後就是姦淫
[00:14:38.000 --> 00:14:41.000]  這四件事都不可以行
[00:14:41.000 --> 00:14:43.000]  其實如果你比對起來
[00:14:43.000 --> 00:14:45.000]  殺人放火沒有說
[00:14:45.000 --> 00:14:47.000]  即是行得通
[00:14:47.000 --> 00:14:49.000]  偷渡沒有說
[00:14:49.000 --> 00:14:50.000]  即是行得通
[00:14:50.000 --> 00:14:51.000]  其實不是
[00:14:51.500 --> 00:14:55.000]  而是有很多社會的湯則裡都不做
[00:14:55.000 --> 00:14:58.000]  在這個爭議撕裂的問題上
[00:14:58.000 --> 00:15:01.000]  這幾件事很可能這樣的答案
[00:15:01.000 --> 00:15:03.000]  就能夠解決
[00:15:03.000 --> 00:15:08.000]  第十五章是剛剛完成了
[00:15:08.000 --> 00:15:10.000]  保羅第一次行程
[00:15:10.000 --> 00:15:12.000]  但是第二第三第四
[00:15:12.000 --> 00:15:15.000]  甚至有第五次的行程
[00:15:15.000 --> 00:15:17.000]  在《聖經》沒有記載
[00:15:17.000 --> 00:15:20.000]  保羅陸續寫了去不同書信
[00:15:20.500 --> 00:15:22.000]  可見在這四個問題上
[00:15:22.000 --> 00:15:26.000]  保羅有他一個新的領袖
[00:15:26.000 --> 00:15:29.000]  特別對外邦人來說
[00:15:29.000 --> 00:15:34.000]  是一個更加撇脫的解答
[00:15:34.000 --> 00:15:36.000]  在這章我們又學到
[00:15:36.000 --> 00:15:39.000]  教會裡面如何處理爭議
[00:15:39.000 --> 00:15:43.000]  如何來開會
[00:15:43.000 --> 00:15:49.000]  開會當然有固定的議程
[00:15:49.500 --> 00:15:52.000]  由安提訥的教會
[00:15:52.000 --> 00:15:56.000]  找人親自爭議的兩方
[00:15:56.000 --> 00:16:00.000]  去耶路撒冷開會
[00:16:00.000 --> 00:16:02.000]  而且我們看到
[00:16:02.000 --> 00:16:04.000]  剛才的經文說
[00:16:04.000 --> 00:16:07.000]  他們都彼此論辯
[00:16:07.000 --> 00:16:09.000]  你又說一句他又說一句
[00:16:09.000 --> 00:16:11.000]  他又引經據點
[00:16:11.000 --> 00:16:12.000]  你又引經據點
[00:16:12.000 --> 00:16:14.000]  他又說他的經驗
[00:16:14.000 --> 00:16:16.000]  這邊又說他的經驗
[00:16:16.000 --> 00:16:18.000]  將這些東西一路帶上去
[00:16:18.500 --> 00:16:21.000]  討論已經多時了
[00:16:21.000 --> 00:16:22.000]  很久的時間
[00:16:22.000 --> 00:16:25.000]  這樣下去兩天都開不完
[00:16:25.000 --> 00:16:29.000]  結果領袖聽完這麼多意見之後
[00:16:29.000 --> 00:16:31.000]  就來講他們的見解
[00:16:31.000 --> 00:16:33.000]  第一彼得
[00:16:33.000 --> 00:16:36.000]  彼得是耶穌的首徒
[00:16:36.000 --> 00:16:41.000]  又去過外邦的教會傳道
[00:16:41.000 --> 00:16:44.000]  又去觀察外邦教會信主的人
[00:16:44.000 --> 00:16:47.000]  看到聖靈都在他們生命工作
[00:16:47.500 --> 00:16:49.000]  總述過
[00:16:49.000 --> 00:16:51.000]  彼得在這裡之前
[00:16:51.000 --> 00:16:53.000]  有一個很特別的經驗
[00:16:53.000 --> 00:16:56.000]  就是哥尼留信主的經驗
[00:16:56.000 --> 00:16:58.000]  哥尼留信主
[00:16:58.000 --> 00:17:00.000]  彼得在約柏五政之間
[00:17:00.000 --> 00:17:02.000]  看到一個異象
[00:17:02.000 --> 00:17:04.000]  天上有布幕垂下來
[00:17:04.000 --> 00:17:06.000]  有很多可以吃的東西
[00:17:06.000 --> 00:17:09.000]  特別你餓了幾天
[00:17:09.000 --> 00:17:12.000]  我試過一次做手術
[00:17:12.000 --> 00:17:14.000]  麻藥未過
[00:17:14.500 --> 00:17:18.000]  喝一口水吃止痛藥都痛
[00:17:18.000 --> 00:17:20.000]  餓到很厲害
[00:17:20.000 --> 00:17:22.000]  餓到一口粥水
[00:17:22.000 --> 00:17:24.000]  如甘露一樣
[00:17:24.000 --> 00:17:25.000]  很甜
[00:17:25.000 --> 00:17:27.000]  比你放味精還甜
[00:17:27.000 --> 00:17:29.000]  又不用放白鹽
[00:17:29.000 --> 00:17:31.000]  當你餓到差不多
[00:17:31.000 --> 00:17:33.000]  什麼都沒有的時候
[00:17:33.000 --> 00:17:37.000]  你看到一些美食
[00:17:37.000 --> 00:17:39.000]  油錐
[00:17:39.000 --> 00:17:41.000]  穿衫甲
[00:17:41.000 --> 00:17:44.000]  三蛇龍虎鳳
[00:17:44.500 --> 00:17:46.000]  你看到的都差不多
[00:17:46.000 --> 00:17:47.000]  為什麼呢
[00:17:47.000 --> 00:17:50.000]  彼得說這些是不能吃的
[00:17:50.000 --> 00:17:53.000]  但是天上三次有聲音下來說
[00:17:53.000 --> 00:17:56.000]  神所見證的不可當作俗物
[00:17:56.000 --> 00:17:58.000]  然後他就去帶領
[00:17:58.000 --> 00:18:00.000]  哥尼留信主
[00:18:00.000 --> 00:18:02.000]  這個異象和經歷
[00:18:02.000 --> 00:18:04.000]  保羅就去分享
[00:18:04.000 --> 00:18:10.000]  看到神揀選他向外邦人傳福音
[00:18:10.000 --> 00:18:13.000]  而且神為我們做見證
[00:18:13.500 --> 00:18:17.000]  那些人同樣信主能夠得到聖靈
[00:18:17.000 --> 00:18:20.000]  信主不是按守得聖靈
[00:18:20.000 --> 00:18:22.000]  而是當你聽到道的時候
[00:18:22.000 --> 00:18:24.000]  特別是史唐人原記載
[00:18:24.000 --> 00:18:26.000]  他們那些人一聽到道
[00:18:26.000 --> 00:18:29.000]  聖靈就在他們的生命裡面
[00:18:29.000 --> 00:18:31.000]  彰顯出來了
[00:18:31.000 --> 00:18:33.000]  又藉著信結證他們的心
[00:18:33.000 --> 00:18:35.000]  不分彼此
[00:18:35.000 --> 00:18:37.000]  所以他的總結
[00:18:37.000 --> 00:18:40.000]  在第十五章七至十一節那裡說
[00:18:40.000 --> 00:18:43.000]  現在為什麼試探神
[00:18:43.500 --> 00:18:46.000]  祖宗和我們都不能負的欲
[00:18:46.000 --> 00:18:49.000]  放在這些門徒上
[00:18:49.000 --> 00:18:51.000]  彼得作為一個猶太人
[00:18:51.000 --> 00:18:54.000]  他也守不住這個律法
[00:18:54.000 --> 00:18:56.000]  安息日
[00:18:56.000 --> 00:18:59.000]  你去到提比利亞海的時候
[00:18:59.000 --> 00:19:02.000]  通常你如果住二十多樓
[00:19:02.000 --> 00:19:05.000]  你有沒有耐性不按電梯
[00:19:05.000 --> 00:19:09.000]  那些猶太人都很聰明
[00:19:09.000 --> 00:19:11.000]  安息日跟你在酒店坐電梯
[00:19:11.500 --> 00:19:14.000]  就繞著手 看誰忍不住
[00:19:14.000 --> 00:19:16.000]  通常你們外邦人忍不住
[00:19:16.000 --> 00:19:18.000]  就幫他按電梯
[00:19:18.000 --> 00:19:22.000]  這些條文 這些規例
[00:19:22.000 --> 00:19:25.000]  他們自己猶太人都守不住
[00:19:25.000 --> 00:19:28.000]  為什麼要沒有這些條文的人
[00:19:28.000 --> 00:19:30.000]  在信主之後
[00:19:30.000 --> 00:19:32.000]  仍然要規範他們呢
[00:19:32.000 --> 00:19:34.000]  他說這個不行
[00:19:34.000 --> 00:19:38.000]  我們得救乃是因主耶穌的恩
[00:19:38.000 --> 00:19:39.000]  和他們一樣
[00:19:39.000 --> 00:19:41.000]  這是我們所信
[00:19:41.500 --> 00:19:43.000]  因父因 也因主的信
[00:19:43.000 --> 00:19:45.000]  不單止保羅說
[00:19:45.000 --> 00:19:50.000]  彼得這個猶太人教會
[00:19:50.000 --> 00:19:52.000]  耶穌首席的使徒
[00:19:52.000 --> 00:19:54.000]  都是這樣說
[00:19:54.000 --> 00:19:57.000]  接著去到工場裏面
[00:19:57.000 --> 00:20:00.000]  和在爭議教會裏的代表
[00:20:00.000 --> 00:20:02.000]  保羅和巴拿巴
[00:20:02.000 --> 00:20:04.000]  就繼續發言
