
[00:00:00.000 --> 00:00:05.900]  我們一起讀一段聖經,在詩篇第37篇第8節,
[00:02:25.220 --> 00:02:27.860]  我們一直存記在心。
[00:02:27.860 --> 00:02:31.220]  平常叫你背聖經怎麼背怎麼忘,
[00:02:31.220 --> 00:02:35.100]  別人一句話永遠忘不了。
[00:02:35.100 --> 00:02:37.260]  在教會裡面我們也常聽到有人說,
[00:02:37.260 --> 00:02:41.020]  我burnt out,我耗盡。
[00:02:41.020 --> 00:02:43.620]  為什麼會有耗盡?
[00:02:43.620 --> 00:02:47.420]  我告訴你,永遠不是因為忙碌,
[00:02:47.420 --> 00:02:49.020]  絕對不是的。
[00:02:49.020 --> 00:02:53.020]  忙碌永遠不會讓你耗盡。
[00:02:53.020 --> 00:02:56.700]  事實上,如果你覺得你做的事情有意義的事情,
[00:02:56.700 --> 00:03:00.500]  不管再忙碌,你都永遠不會耗盡。
[00:03:00.500 --> 00:03:02.900]  為什麼會burned out?
[00:03:02.900 --> 00:03:06.100]  因為我們裡面一種苦澀嘛。
[00:03:06.100 --> 00:03:09.500]  我們覺得別人對我們不公平,
[00:03:09.500 --> 00:03:13.100]  我們覺得並沒有得到應得的獎賞,
[00:03:13.100 --> 00:03:17.900]  我們覺得沒有站在應得的地位上,
[00:03:17.900 --> 00:03:19.900]  就像馬大一樣,
[00:03:19.900 --> 00:03:23.900]  他之所以埋怨瑪利亞並不是因為他太忙,
[00:03:23.900 --> 00:03:27.700]  馬大很能幹,再忙都可以handle,
[00:03:27.700 --> 00:03:32.100]  他之所以埋怨不是因為太忙,
[00:03:32.100 --> 00:03:34.300]  是因為覺得不公平,
[00:03:34.300 --> 00:03:38.500]  心中苦澀就爆發出來,
[00:03:38.500 --> 00:03:41.100]  他就向主埋怨。
[00:03:41.100 --> 00:03:44.300]  弟兄姊妹,今天我們必須承認多少時候,
[00:03:44.300 --> 00:03:48.900]  作為一個基督徒,我們心中有很多的苦澀,
[00:03:48.900 --> 00:03:51.500]  我們需要重新回到神的面前來,
[00:03:51.500 --> 00:03:55.500]  求神用祂的愛跟饒恕來充滿我們。
[00:03:55.500 --> 00:04:02.700]  因為我告訴你,苦澀跟報復永遠不能夠滿足你的心的,
[00:04:02.700 --> 00:04:08.300]  反而它會讓我們的心與神的心越來越遙遠。
[00:04:08.300 --> 00:04:12.700]  那你說牧師,我們怎麼樣才能夠不落入苦澀當中,
[00:04:12.700 --> 00:04:16.900]  能夠走出我們生命當中的苦澀呢?
[00:04:16.900 --> 00:04:19.300]  今天早上跟大家分享四件事情,
[00:04:19.300 --> 00:04:21.100]  是我們需要做的。
[00:04:21.100 --> 00:04:24.400]  第一個,要謙卑來到神的面前,
[00:04:24.400 --> 00:04:28.600]  跟你媽說要謙卑來到神的面前。
[00:04:28.600 --> 00:04:31.900]  歷來自下第七章第十四節,
[00:04:31.900 --> 00:04:35.100]  這時候稱為我名下的子民若是自卑禱告,
[00:04:35.100 --> 00:04:37.700]  尋求我的面,轉離他們的惡行,
[00:04:37.700 --> 00:04:41.300]  我必從天上垂聽,赦免他們的罪,
[00:04:41.300 --> 00:04:43.700]  醫治他們的地。
[00:04:43.700 --> 00:04:47.800]  在這主很清楚的向他的百姓我們,
[00:04:47.800 --> 00:04:51.200]  發出一個呼召讓我們謙卑,
[00:04:51.200 --> 00:04:55.600]  要謙卑自己來尋求主的面。
[00:04:55.600 --> 00:04:58.600]  不但是為了我們土地能夠得醫治,
[00:04:58.600 --> 00:05:02.900]  更是讓我們從一切黑暗全世當中得到釋放,
[00:05:02.900 --> 00:05:06.000]  最能夠得到赦免。
[00:05:06.000 --> 00:05:10.700]  事實上你要知道,今天我們人心中之所以有苦澀,
[00:05:10.700 --> 00:05:15.400]  我告訴你,苦澀的根源就是驕傲。
[00:05:15.400 --> 00:05:20.100]  跟你媽說苦澀的根源就是驕傲。
[00:05:20.100 --> 00:05:24.800]  因為我們總以為我們自己比別人好,
[00:05:24.800 --> 00:05:28.300]  我們覺得我們比別人公益,
[00:05:28.300 --> 00:05:32.600]  我們應該得到更多的獎賞,
[00:05:32.600 --> 00:05:36.600]  我們應該有更好的地位,
[00:05:36.600 --> 00:05:40.700]  換句話說,我們覺得自己配得,
[00:05:40.700 --> 00:05:46.300]  這正是我們陷入苦澀最主要的原因。
[00:05:46.300 --> 00:05:48.500]  如果你覺得你一點都不配得,
[00:05:48.500 --> 00:05:51.000]  那一點問題都沒有。
[00:05:51.000 --> 00:05:52.500]  絕對沒問題。
[00:05:52.500 --> 00:05:56.200]  如果你覺得你不配,一點問題都沒有。
[00:05:56.200 --> 00:05:58.900]  就是因為你覺得你配得,
[00:05:58.900 --> 00:06:02.200]  別人不配,
[00:06:02.200 --> 00:06:06.000]  所以你苦不堪言。
[00:06:06.000 --> 00:06:09.100]  因為你覺得你配,
[00:06:09.100 --> 00:06:13.000]  但想想看,我們真的配得嗎?
[00:06:13.000 --> 00:06:15.900]  若不是上帝的恩典,
[00:06:15.900 --> 00:06:21.300]  我們又有誰能夠站立在他面前,站立得住呢?
[00:06:21.300 --> 00:06:24.400]  這為什麼神呼召我們要回到他面前?
[00:06:24.400 --> 00:06:27.400]  謙卑你自己吧!
[00:06:27.400 --> 00:06:29.700]  只有當我們在聖靈的光照之下,
[00:06:29.700 --> 00:06:35.000]  我們才看見我們自己在黑暗的光景當中何等可憐呢?
[00:06:35.000 --> 00:06:37.200]  就像主耶穌講的那個比喻,
[00:06:37.200 --> 00:06:41.100]  有一個僕人欠了國王一千萬兩銀子,
[00:06:41.100 --> 00:06:45.100]  國王開恩憐憫赦免他一切的債務,
[00:06:45.100 --> 00:06:47.500]  完全不需要償還。
[00:06:47.500 --> 00:06:49.500]  這個僕人好高興,
[00:06:49.500 --> 00:06:51.900]  走出去看見他一個欠他債的人,
[00:06:51.900 --> 00:06:53.800]  才欠十兩銀子,
[00:06:53.800 --> 00:06:57.900]  他就抓住他不肯放,丟他到監獄裡面。
[00:06:57.900 --> 00:07:00.000]  當我們看到這個故事,我們就覺得,
[00:07:00.000 --> 00:07:01.600]  人家都赦免你一千萬兩,
[00:07:01.600 --> 00:07:04.600]  人家欠你十兩都不去赦免?
[00:07:04.600 --> 00:07:08.300]  我們責備這個人,不懂得神的憐憫。
[00:07:08.300 --> 00:07:09.400]  但你知道嗎?
[00:07:09.400 --> 00:07:12.700]  今天你我正是這個人,
[00:07:12.700 --> 00:07:14.200]  Hello?
[00:07:14.200 --> 00:07:18.600]  我們正是這個不懂得憐憫的人。
[00:07:18.600 --> 00:07:21.700]  當我們看見神如此恩待我們,
[00:07:21.700 --> 00:07:22.800]  憐憫我們的時候,
[00:07:22.800 --> 00:07:26.300]  我們怎能不以同樣憐憫的心,
[00:07:26.300 --> 00:07:30.000]  去恩待我們身旁周圍的人呢?
[00:07:30.000 --> 00:07:32.400]  今天我們若是肯謙卑下來,
[00:07:32.400 --> 00:07:34.600]  回轉到神的面前,
[00:07:34.600 --> 00:07:35.900]  我們就發現,
[00:07:35.900 --> 00:07:39.900]  我們才是最需要神憐憫的。
[00:07:39.900 --> 00:07:41.400]  我們就會在神面前說,
[00:07:41.400 --> 00:07:45.100]  神啊,不是我的弟兄,
[00:07:45.100 --> 00:07:46.800]  不是我的姐妹,
[00:07:46.800 --> 00:07:48.700]  也不是我的家人,
[00:07:48.700 --> 00:07:51.800]  而是我,是我,
[00:07:51.800 --> 00:07:53.400]  我虧欠了你,
[00:07:53.400 --> 00:07:55.600]  我虧欠了我的弟兄姐妹,
[00:07:55.600 --> 00:07:59.800]  是我需要你的恩典,
[00:07:59.800 --> 00:08:03.100]  是我需要你的憐憫。
[00:08:03.100 --> 00:08:06.200]  聽說只有當你看見你自己的光景,
[00:08:06.200 --> 00:08:08.700]  是何等需要主的憐憫,
[00:08:08.700 --> 00:08:11.300]  你才懂得學習怎麼樣,
[00:08:11.300 --> 00:08:16.000]  按照別人的本相來接納他。
[00:08:16.000 --> 00:08:20.300]  因為主也這樣接納了他。
[00:08:20.300 --> 00:08:21.100]  Amen?
[00:08:21.100 --> 00:08:22.000]  所以第一個,
[00:08:22.000 --> 00:08:24.400]  求神讓我們謙卑下來吧!
[00:08:24.400 --> 00:08:27.300]  因為我們其實都是不配的罪人。
[00:08:27.300 --> 00:08:29.800]  一旦你明白不配,
[00:08:29.800 --> 00:08:33.500]  其實就沒有什麼事情可以綑綁你的。
[00:08:33.500 --> 00:08:34.400]  第二個,
[00:08:34.400 --> 00:08:35.900]  要永遠選擇饒恕,
[00:08:35.900 --> 00:08:39.000]  跟你們說永遠選擇饒恕。
[00:08:39.000 --> 00:08:41.800]  馬太福音第六章十四節到第十五節,
[00:08:41.800 --> 00:08:43.100]  這裡說主說,
[00:08:43.100 --> 00:08:44.500]  你們饒恕人的過犯,
[00:08:44.500 --> 00:08:47.000]  你們的天父也必饒恕你們的過犯。
[00:08:47.000 --> 00:08:48.500]  你們不饒恕人的過犯,
[00:08:48.500 --> 00:08:51.600]  你們的天父也必不饒恕你們的過犯。
[00:08:51.600 --> 00:08:54.900]  你看見這個經文講得多清楚啊!
[00:08:54.900 --> 00:08:58.300]  神把一個選擇擺在我們面前。
[00:08:58.300 --> 00:09:00.700]  我們看見你可以選擇饒恕,
[00:09:00.700 --> 00:09:02.200]  你可以選擇不饒恕,
[00:09:02.200 --> 00:09:06.500]  你可知道饒恕是一個選擇嗎?
[00:09:06.500 --> 00:09:08.200]  當你不去饒恕別人的時候,
[00:09:08.200 --> 00:09:11.600]  我請問你真正受苦的人是誰啊?
[00:09:11.600 --> 00:09:13.400]  就是你自己不是嗎?
[00:09:13.400 --> 00:09:16.600]  你晝思夜想、茶不思飯不想,
[00:09:16.600 --> 00:09:20.000]  想來想去就想到他啊!
[00:09:20.000 --> 00:09:22.500]  明明是你最痛恨的人,
[00:09:22.500 --> 00:09:25.300]  可是你卻容許你的心思意念
[00:09:25.300 --> 00:09:28.300]  被他所捆綁、所瑕疵。
[00:09:28.300 --> 00:09:31.200]  有時候這種憤憤不平的思想
[00:09:31.200 --> 00:09:32.800]  會充滿你的心,
[00:09:32.800 --> 00:09:36.000]  甚至你什麼都不能做。
[00:09:36.000 --> 00:09:37.300]  當然也許你會說,
[00:09:37.300 --> 00:09:39.800]  明明是他不對嘛!
[00:09:39.800 --> 00:09:42.100]  我有權利來怨恨,
[00:09:42.100 --> 00:09:44.800]  我有權利來哀傷。
[00:09:44.800 --> 00:09:47.800]  與其說你有權利,
[00:09:47.800 --> 00:09:52.400]  不如說這還是你自己的選擇嘛!
[00:09:52.400 --> 00:09:54.300]  無論對方是如何,
[00:09:54.300 --> 00:09:58.100]  還是你自己選擇要去怨恨。
[00:09:58.100 --> 00:09:59.500]  無論對方如何,
[00:09:59.500 --> 00:10:04.000]  還是你選擇讓你自己落入哀傷當中的嘛!
[00:10:04.000 --> 00:10:06.200]  當你選擇不去饒恕的時候,
[00:10:06.200 --> 00:10:10.300]  你就是活在一個心靈的監獄裡面不是嗎?
[00:10:10.300 --> 00:10:13.400]  沒有自由也沒有喜樂。
[00:10:13.400 --> 00:10:14.600]  但作為一個基督徒,
[00:10:14.600 --> 00:10:17.100]  你是可以有所選擇的。
[00:10:17.100 --> 00:10:20.600]  跟你毛澤東,你是有選擇的,跟他說啊!
[00:10:20.600 --> 00:10:23.700]  你可以選擇饒恕,
[00:10:23.700 --> 00:10:26.600]  因為耶穌也這樣饒恕了我們。
[00:10:26.600 --> 00:10:28.400]  一旦你選擇饒恕,
[00:10:28.400 --> 00:10:34.100]  主的喜樂平安就要重新充滿在你心中。
[00:10:34.100 --> 00:10:38.000]  當達文西在畫那個最後晚餐那個圖畫的時候,
[00:10:38.000 --> 00:10:40.500]  有一段很有意思的故事,
[00:10:40.500 --> 00:10:43.000]  那就是他在畫尤大的時候,
[00:10:43.000 --> 00:10:47.000]  他在想到底尤大長得什麼樣子呢?
[00:10:47.000 --> 00:10:49.000]  馬上進入他腦海中間,
[00:10:49.000 --> 00:10:52.100]  就是他一個仇敵的臉就進入他的腦海當中。
[00:10:52.100 --> 00:10:55.900]  他心想,應該把仇敵的臉就畫在尤大上,
[00:10:55.900 --> 00:11:01.100]  讓永世的人都記得他仇敵的臉是長著嘴臉這樣。
[00:11:01.100 --> 00:11:06.000]  所以他很高興就把仇敵的臉畫在尤大的位置上。
[00:11:06.000 --> 00:11:08.200]  第二天要畫耶穌了,
[00:11:08.200 --> 00:11:10.900]  可是很奇怪,怎麼畫都畫不出來。
[00:11:10.900 --> 00:11:13.100]  他心中充滿了不安,
[00:11:13.100 --> 00:11:16.400]  晚上睡覺輾轉難眠。
[00:11:16.400 --> 00:11:20.500]  他越想到主的愛,越難以入睡。
[00:11:20.500 --> 00:11:22.600]  忽然間他明白了,
[00:11:22.600 --> 00:11:25.700]  在半夜他從床上跳起來,
[00:11:25.700 --> 00:11:27.500]  衝進畫室,
[00:11:27.500 --> 00:11:29.000]  第一件事情,
[00:11:29.000 --> 00:11:34.000]  就是把仇敵的臉從尤大的位置畫掉,塗抹掉。
[00:11:34.000 --> 00:11:35.700]  就在那一剎那,
[00:11:35.700 --> 00:11:39.400]  神的愛跟饒恕就充滿在他心中。
[00:11:39.400 --> 00:11:43.000]  他就清楚的看見耶穌的畫像,
[00:11:43.000 --> 00:11:45.800]  他就把耶穌畫在圖畫上。
[00:11:45.800 --> 00:11:46.900]  Hallelujah!
[00:11:46.900 --> 00:11:50.700]  弟兄姊妹,你可知道饒恕是一個選擇嗎?
[00:11:50.700 --> 00:11:53.100]  只有當你選擇饒恕的時候,
[00:11:53.100 --> 00:11:57.500]  才能讓你從心中的苦澀當中得到自由。
[00:11:57.500 --> 00:11:59.900]  那你說我怎麼能夠饒恕呢?
[00:11:59.900 --> 00:12:03.000]  明明我心中就充滿了恨嘛!
[00:12:03.000 --> 00:12:05.500]  我明明心中就不能夠接納祂,
[00:12:05.500 --> 00:12:07.000]  我怎麼能夠饒恕呢?
[00:12:07.000 --> 00:12:08.700]  第三點非常重要,
[00:12:08.700 --> 00:12:10.600]  要為傷害你的人禱告。
[00:12:10.600 --> 00:12:14.600]  跟你媽說要為傷害你的人禱告。
[00:12:14.600 --> 00:12:17.100]  馬太文五章第四十四節,
[00:12:17.100 --> 00:12:18.800]  主耶穌在這裡很清楚告訴我們,
[00:12:18.800 --> 00:12:22.100]  只是我告訴你們要愛你們的仇敵,
[00:12:22.100 --> 00:12:23.400]  然後說什麼?
[00:12:23.400 --> 00:12:28.300]  為那逼迫你們的禱告。
[00:12:28.300 --> 00:12:30.700]  的確愛仇敵是很難,怎麼能夠愛?
[00:12:30.700 --> 00:12:32.600]  如果能夠愛,他就不是我的仇敵。
[00:12:32.600 --> 00:12:33.900]  如果是仇敵,我怎麼能夠愛?
[00:12:33.900 --> 00:12:35.500]  這根本是很矛盾的事情,
[00:12:35.500 --> 00:12:38.100]  怎麼能夠愛仇敵呢?
[00:12:38.100 --> 00:12:40.600]  耶穌在這裡給我們的答案,
[00:12:40.600 --> 00:12:43.100]  耶穌說要愛你的仇敵,怎麼愛法呢?
[00:12:43.100 --> 00:12:45.600]  為那逼迫你的人禱告。
[00:12:45.600 --> 00:12:48.500]  哦,原來我們就明白了。
[00:12:48.500 --> 00:12:53.000]  換句話說,愛不是一種感覺而已,
[00:12:53.000 --> 00:12:57.200]  愛是一種順服神的行動。
[00:12:57.200 --> 00:12:58.900]  跟你媽說愛是一種順服神的行動,
[00:12:58.900 --> 00:13:01.400]  跟她說。
[00:13:01.400 --> 00:13:02.400]  那我請問你,
[00:13:02.400 --> 00:13:05.200]  當耶穌被釘在十字架上的時候,
[00:13:05.200 --> 00:13:07.300]  請問你主耶穌的心裡,
[00:13:07.300 --> 00:13:11.300]  是不是充滿了愛的感覺啊?
[00:13:11.300 --> 00:13:13.700]  其實是沒有,我告訴你。
[00:13:13.700 --> 00:13:15.400]  你怎麼知道沒有?
[00:13:15.400 --> 00:13:18.400]  那就是當耶穌在克西瑪利園禱告的時候,
[00:13:18.400 --> 00:13:20.300]  他很清楚聽祂的禱告,
[00:13:20.300 --> 00:13:22.500]  他向主說,若是可行,
[00:13:22.500 --> 00:13:25.000]  將這杯怎麼樣,除去。
[00:13:25.000 --> 00:13:27.400]  換句話說,我不要去,OK?
[00:13:27.400 --> 00:13:28.800]  換句話說,他又不是禱告一次,
[00:13:28.800 --> 00:13:30.700]  他禱告幾次啊?
[00:13:30.700 --> 00:13:35.400]  三次,三次說我不要去,Alright?
[00:13:35.400 --> 00:13:37.200]  換句話說,在他裡面並沒有那種
[00:13:37.200 --> 00:13:39.600]  我很想去的感覺,Alright?
[00:13:39.600 --> 00:13:43.500]  沒有,不然他不會三次說我不要去。
[00:13:43.500 --> 00:13:45.900]  但是為什麼耶穌還是去了呢?
[00:13:45.900 --> 00:13:49.000]  為什麼耶穌還是走上十字架的道路呢?
[00:13:49.000 --> 00:13:53.700]  乃是因為他對父神的順服嘛!
[00:13:53.700 --> 00:13:56.100]  所以三次他對主說,
[00:13:56.100 --> 00:13:58.000]  主啊,我不要去,
[00:13:58.000 --> 00:13:59.700]  這杯若是可行,除去,
[00:13:59.700 --> 00:14:03.100]  但是不是按照我的意思,
[00:14:03.100 --> 00:14:06.200]  卻是按照主你的意思,
[00:14:06.200 --> 00:14:08.700]  按照我的感覺,我不想去的。
[00:14:08.700 --> 00:14:10.900]  我也沒有這種感覺要去,
[00:14:10.900 --> 00:14:13.700]  但是我願意順從你,
[00:14:13.700 --> 00:14:16.300]  按照你的心意來做。
[00:14:16.300 --> 00:14:18.800]  當耶穌順從神的心意,
[00:14:18.800 --> 00:14:21.500]  被世人釘在十字架上的時候,
[00:14:21.500 --> 00:14:25.000]  我告訴你,就在那一剎那,
[00:14:25.000 --> 00:14:29.400]  最偉大的愛就流露出來了。
[00:14:29.400 --> 00:14:32.300]  換句話說,愛不是一種感覺嘛!
[00:14:32.300 --> 00:14:38.500]  愛是一種順服神的行動的流露啦!
[00:14:38.500 --> 00:14:41.900]  從外面來看,是一種偉大的愛,
[00:14:41.900 --> 00:14:47.600]  在心靈的深處,那是一種順服神的行動。
[00:14:47.600 --> 00:14:49.000]  Amen?
[00:14:49.000 --> 00:14:51.100]  在你的生命當中也是一樣。
[00:14:51.100 --> 00:14:52.300]  你說我沒有愛的感覺,
[00:14:52.300 --> 00:14:54.900]  從來沒有說叫你有愛的感覺。
[00:14:54.900 --> 00:14:58.800]  而是當你選擇去順服神的時候,
[00:14:58.800 --> 00:15:02.600]  當你選擇順服神表達出來的,
[00:15:02.600 --> 00:15:06.700]  別人所看見的,就是那愛的行動。
[00:15:06.700 --> 00:15:08.200]  Amen?
[00:15:08.200 --> 00:15:10.700]  我們看見事實上耶穌基督,
[00:15:10.700 --> 00:15:13.000]  是我們最好的榜樣不是嗎?
[00:15:13.000 --> 00:15:15.800]  當祂被釘在十字架上的時候,
[00:15:15.800 --> 00:15:18.100]  祂所說的第一句話是什麼?
[00:15:18.100 --> 00:15:20.800]  父啊!赦免他們,
[00:15:20.800 --> 00:15:24.300]  因為他們所做的,他們不知道。
[00:15:24.300 --> 00:15:26.500]  我們看見耶穌就是我們最好的榜樣,
[00:15:26.500 --> 00:15:28.300]  祂不但是教導我們,
[00:15:28.300 --> 00:15:33.100]  祂自己就是為逼迫他的人禱告。
[00:15:33.100 --> 00:15:35.000]  你說當然嘛!祂是耶穌嘛!
[00:15:35.000 --> 00:15:37.100]  祂當然可以這樣做!
[00:15:37.100 --> 00:15:39.400]  你要知道在初代教會,
[00:15:39.400 --> 00:15:44.000]  有一個受逼迫的門徒叫施提凡,
[00:15:44.000 --> 00:15:46.500]  他被眾人用石頭打死之前,
[00:15:46.500 --> 00:15:49.400]  他也照樣效法主的榜樣,
[00:15:49.400 --> 00:15:50.900]  為逼迫他人禱告。
[00:15:50.900 --> 00:15:53.800]  使徒信賴第七章第六十節,
[00:15:53.800 --> 00:15:56.000]  我們看見又跪下大聲喊:
[00:15:56.000 --> 00:15:59.800]  主啊!不要將這罪歸於他們。
[00:15:59.800 --> 00:16:01.500]  說了這話就睡了,
[00:16:01.500 --> 00:16:03.200]  掃羅就是後來的保羅了,
[00:16:03.200 --> 00:16:05.700]  也喜悅他被害。
[00:16:05.700 --> 00:16:07.900]  我們看見當他說這句話的時候,
[00:16:07.900 --> 00:16:10.400]  保羅也站在旁邊。
[00:16:10.400 --> 00:16:14.500]  雖然當時他為了施提凡的死而喜悅,
[00:16:14.500 --> 00:16:16.000]  但我深深地相信,
[00:16:16.000 --> 00:16:18.700]  這句話深深地打動他的心。
[00:16:18.700 --> 00:16:24.200]  有誰在死前被逼迫前會說這樣偉大的禱告呢?
[00:16:24.200 --> 00:16:26.700]  自終我相信這是一個原因,
[00:16:26.700 --> 00:16:29.700]  讓他能夠得救歸向耶穌基督。
[00:16:29.700 --> 00:16:34.400]  弟兄姊妹,禱告就是一種順服神的行動。
[00:16:34.400 --> 00:16:39.000]  一旦我們順服神開始為他逼迫我們的禱告的時候,
[00:16:39.000 --> 00:16:42.000]  我們乃是願意let go,
[00:16:42.000 --> 00:16:44.900]  那就表明我們願意放下,
[00:16:44.900 --> 00:16:46.700]  放下我們自己的堅持,
[00:16:46.700 --> 00:16:50.400]  放下我們自己的想法跟做法,
[00:16:50.400 --> 00:16:52.800]  願意let God,
[00:16:52.800 --> 00:16:57.600]  讓上帝能夠按照他的旨意來行事,來成全。
[00:16:57.600 --> 00:16:59.700]  要let go,
[00:16:59.700 --> 00:17:01.200]  let God。
[00:17:01.200 --> 00:17:04.600]  當你一開始順服來禱告的時候,
[00:17:04.600 --> 00:17:09.100]  你就發現忽然間你的心靈可以得到釋放了,
[00:17:09.100 --> 00:17:12.500]  因為你知道上帝必要為你申冤,
[00:17:12.500 --> 00:17:15.500]  神必為你預備出路,
[00:17:15.500 --> 00:17:19.400]  你的心靈可以不再被怨恨所捆綁,
[00:17:19.400 --> 00:17:23.200]  你就能夠重新得到喜樂。
[00:17:23.200 --> 00:17:24.300]  Amen?
[00:17:24.300 --> 00:17:27.100]  所以第三個很重要是你可以做的,
[00:17:27.100 --> 00:17:28.400]  為逼迫你的人禱告。
[00:17:28.400 --> 00:17:31.300]  第四個,要主動地尋求和好。
[00:17:31.300 --> 00:17:35.300]  跟你們要主動地尋求和好。
[00:17:35.300 --> 00:17:40.900]  很多事情的發生其實都沒有絕對的對與錯的。
[00:17:40.900 --> 00:17:43.500]  很多時候就算我們絞盡腦汁,
[00:17:43.500 --> 00:17:47.200]  想盡最周全的辦法,
[00:17:47.200 --> 00:17:51.100]  還是會對某些人造成傷害。
[00:17:51.100 --> 00:17:55.200]  很多時候這些傷害會帶來不必要的誤解,
[00:17:55.200 --> 00:17:58.900]  結果就帶來彼此的隔閡,
[00:17:58.900 --> 00:18:03.500]  接下來就變成彼此的批評跟論斷。
[00:18:03.500 --> 00:18:09.700]  保羅在《羅馬書》十二章十七到十九節講得非常寶貴一段話,
[00:18:09.700 --> 00:18:12.500]  「不要以惡報惡。」
[00:18:12.500 --> 00:18:16.400]  跟你們說不要以惡報惡,跟他說再說一遍很重要。
[00:18:16.400 --> 00:18:18.600]  「眾人以為美的事要留心去做。」
[00:18:18.600 --> 00:18:23.400]  十八節,「若是能行,總要盡力與眾人和睦。」
[00:18:23.400 --> 00:18:26.200]  十九節,「親愛的弟兄,不要自己申冤,
[00:18:26.200 --> 00:18:28.200]  寧可讓步,聽憑主怒。」
[00:18:28.200 --> 00:18:32.900]  因為經上記得主說申冤在我,我必報應。
[00:18:32.900 --> 00:18:35.600]  我們看再一次主在這裡很清楚告訴我們,
[00:18:35.600 --> 00:18:39.600]  要把這事交在神手中,神必為我們申冤。
[00:18:39.600 --> 00:18:42.400]  但十八節太棒了,我好喜歡十八節。
[00:18:42.400 --> 00:18:49.900]  回到十八節,這裡說「若是能行,總要盡力與眾人和睦。」
[00:18:49.900 --> 00:18:54.400]  有些時候,有些事情真的無法解決。
[00:18:54.400 --> 00:18:58.600]  我們看見真是無法解決怎麼辦,只有交託給神。
[00:18:58.600 --> 00:19:02.900]  我就好喜歡保羅在說,沒有說一定要,而是若是可行。
[00:19:02.900 --> 00:19:06.400]  若是能行,若是還能夠解決的話,
[00:19:06.400 --> 00:19:09.300]  那麼盡力與眾人和睦。
[00:19:09.300 --> 00:19:12.300]  不能解決的事情,禱告交託給神吧!
[00:19:12.300 --> 00:19:15.900]  但若是還能解決,盡力尋求。
[00:19:15.900 --> 00:19:20.700]  什麼叫盡力啊?主動尋求和睦。
[00:19:20.700 --> 00:19:24.400]  不要只是坐在那裡等事情發生,
[00:19:24.400 --> 00:19:27.400]  只有當我們主動尋求和睦的時候,
[00:19:27.400 --> 00:19:33.100]  神的愛才能得以彰顯,黑暗的權勢才能被斷開,
[00:19:33.100 --> 00:19:37.000]  人的心靈才能因此得到釋放。
