
[00:00:00.000 --> 00:00:02.440]  我們經常說聖誕故事
[00:03:00.320 --> 00:03:05.440]  施禁日汗就是從年老不育的伊麗莎白而出
[00:03:05.440 --> 00:03:10.160]  而主耶穌是竟然由童貞女瑪利亞而出
[00:03:10.160 --> 00:03:14.200]  這些是完完全全是上主的作為
[00:03:14.200 --> 00:03:18.560]  所以今天我們是要宣告上主的作為
[00:03:18.560 --> 00:03:21.600]  我們宣告上主的作為第一個原因
[00:03:21.600 --> 00:03:24.920]  就是祂的計劃是必定成就的
[00:03:24.920 --> 00:03:26.920]  宗觀四卷的福音書
[00:03:26.920 --> 00:03:28.840]  只有《路加》刻意記載
[00:03:28.840 --> 00:03:32.360]  瑪利亞和伊麗莎白相會的這件事
[00:03:32.360 --> 00:03:36.880]  究竟《路加》是否曾經採訪過年老的瑪利亞
[00:03:36.880 --> 00:03:38.800]  並且從瑪利亞的回憶
[00:03:38.800 --> 00:03:42.000]  重述耶穌降生前的事呢?
[00:03:42.000 --> 00:03:44.800]  抑或《路加》的敘述是有它的目的
[00:03:44.800 --> 00:03:48.680]  是要讚揚瑪利亞的信心和信服呢?
[00:03:48.680 --> 00:03:52.400]  其實我想想這兩點都是成立的
[00:03:52.400 --> 00:03:53.840]  伊麗莎白的故事
[00:03:53.840 --> 00:03:57.600]  開始於她丈夫薩加利亞的一個奇遇
[00:03:57.600 --> 00:04:00.320]  話說她在聖殿公職的時候
[00:04:00.320 --> 00:04:02.880]  主的使者向她顯現
[00:04:02.880 --> 00:04:06.400]  預言他們夫婦將要生一個孩子
[00:04:06.400 --> 00:04:09.800]  這個孩子就是日後的施浸若寒
[00:04:09.800 --> 00:04:15.600]  原來薩加利亞的名字的意思是主是信實的
[00:04:15.600 --> 00:04:18.760]  而伊麗莎白的名字的意思Elizabeth
[00:04:18.760 --> 00:04:21.960]  它的意思就是一個誓言
[00:04:21.960 --> 00:04:25.080]  所以兩夫婦的名字合起來的意思
[00:04:25.080 --> 00:04:29.280]  就是上主信守一個誓約
[00:04:29.280 --> 00:04:30.520]  在另一方面
[00:04:30.520 --> 00:04:32.800]  瑪利亞也從天使得知
[00:04:32.800 --> 00:04:36.760]  她將會未出嫁就懷孕
[00:04:36.760 --> 00:04:40.560]  我相信這個對任何一個女性來說
[00:04:40.560 --> 00:04:43.320]  都是一個畢生難忘的經歷
[00:04:43.320 --> 00:04:48.800]  在那次天使竟然跟瑪利亞說了這番話
[00:04:48.800 --> 00:04:50.760]  今天我們所讀的經文
[00:04:50.760 --> 00:04:55.240]  就是當瑪利亞知道她的長輩伊麗莎白懷胎的時候
[00:04:55.240 --> 00:04:58.320]  就起程前往探望
[00:04:58.320 --> 00:05:00.080]  我不難想像
[00:05:00.080 --> 00:05:04.000]  其實瑪利亞在這段路上有很多事情在想
[00:05:04.000 --> 00:05:08.880]  一方面她當時是不太明白天使對她所說
[00:05:08.880 --> 00:05:12.560]  她要懷孕生子的這件事
[00:05:12.560 --> 00:05:17.200]  但另一方面她很想又聽聞說
[00:05:17.200 --> 00:05:20.160]  伊麗莎白竟然懷孕了六個月
[00:05:20.160 --> 00:05:21.880]  因為大家知道伊麗莎白
[00:05:21.880 --> 00:05:27.320]  跟撒加利亞這對夫婦年紀都已經很大了
[00:05:27.320 --> 00:05:32.440]  所以她就真的想找伊麗莎白了解當中發生的事
[00:05:32.440 --> 00:05:34.120]  在這裡我們看到
[00:05:34.120 --> 00:05:38.800]  伊麗莎白和瑪利亞這兩個孕婦
[00:05:38.800 --> 00:05:42.240]  都是以幾個月的時間去等待的
[00:05:42.240 --> 00:05:50.080]  其載著原本天使向他們所宣告的嬰孩出生
[00:05:50.080 --> 00:05:53.600]  我相信對於一個媽媽來說
[00:05:53.600 --> 00:05:54.960]  一個女性來說
[00:05:54.960 --> 00:05:57.800]  最開心的一件事就是她懷孕
[00:05:57.800 --> 00:06:01.640]  因為她將要生一個自己的孩子
[00:06:01.640 --> 00:06:03.960]  不過在這兩個女士來說
[00:06:03.960 --> 00:06:05.280]  我想對她們來說
[00:06:05.280 --> 00:06:08.960]  都有一些不容易過的地方
[00:06:08.960 --> 00:06:12.600]  譬如說伊麗莎白雖然年老得子
[00:06:12.600 --> 00:06:14.800]  但可能都會被人取笑
[00:06:14.800 --> 00:06:18.000]  「你真是年紀老,老蚌生豬」
[00:06:18.000 --> 00:06:20.600]  有時候都聽聽那些成語
[00:06:20.600 --> 00:06:22.840]  而瑪利亞甚至更害怕
[00:06:22.840 --> 00:06:26.000]  因為一個未婚懷孕的女子
[00:06:26.000 --> 00:06:31.520]  在那個時代被認為是不道德的女人
[00:06:31.520 --> 00:06:37.080]  嚴重起來可能會被扔石頭
[00:06:37.080 --> 00:06:39.840]  所以其實這兩個婦女一方面
[00:06:39.840 --> 00:06:42.040]  準備懷著孩子的出生
[00:06:42.040 --> 00:06:43.400]  她們帶著興奮
[00:06:43.400 --> 00:06:44.640]  但另一方面
[00:06:44.640 --> 00:06:47.880]  她們都在困難和壓力之下
[00:06:47.880 --> 00:06:50.320]  她們要經歷神
[00:06:50.320 --> 00:06:52.000]  其實我們今天都是一樣
[00:06:52.000 --> 00:06:54.760]  有時候我們在身邊所發生的事
[00:06:54.760 --> 00:06:57.800]  有些事是令到我們期待的
[00:06:57.800 --> 00:06:59.440]  或者令到我們開心的
[00:06:59.440 --> 00:07:03.200]  但是同時這件事其實會帶來困惑
[00:07:03.200 --> 00:07:06.400]  或者我們都不知道發生什麼事情
[00:07:06.400 --> 00:07:10.920]  不如我們先看伊麗莎白怎樣去安慰瑪利亞
[00:07:10.920 --> 00:07:14.000]  首先上主藉著伊麗莎白
[00:07:14.000 --> 00:07:16.720]  兼顧瑪利亞的信心
[00:07:16.720 --> 00:07:19.280]  伊麗莎白一聽到瑪利亞問安的時候
[00:07:19.280 --> 00:07:22.760]  她所懷的胎兒就在福裡面跳動
[00:07:22.760 --> 00:07:24.520]  而且她被聖靈充滿
[00:07:24.520 --> 00:07:27.200]  對著瑪利亞高聲呼叫
[00:07:27.200 --> 00:07:29.120]  「你在婦女中是有福的」
[00:07:29.120 --> 00:07:32.520]  「你所懷的胎兒也是有福的」
[00:07:32.520 --> 00:07:35.760]  我相信瑪利亞一定會很驚訝
[00:07:35.760 --> 00:07:37.480]  她只是說了一句
[00:07:37.480 --> 00:07:39.720]  原文形容伊麗莎白的胎兒
[00:07:39.720 --> 00:07:43.040]  就是上下強烈地跳動
[00:07:43.040 --> 00:07:44.720]  伊麗莎白在外表看來
[00:07:44.720 --> 00:07:48.920]  其實是看不出瑪利亞當時已經懷孕
[00:07:48.920 --> 00:07:52.960]  竟然可以說出一句這樣的說話
[00:07:52.960 --> 00:07:55.400]  我想如果不是聖靈的提醒
[00:07:55.400 --> 00:07:59.240]  伊麗莎白又怎會知道瑪利亞懷孕呢?
[00:07:59.240 --> 00:08:03.760]  注意盧家在經文裡面三次提及到文案
[00:08:03.760 --> 00:08:06.280]  是強調到這兩位母親
[00:08:06.280 --> 00:08:08.760]  還未開始深入對話的時候
[00:08:08.760 --> 00:08:12.160]  聖靈就感動胎兒的跳動
[00:08:12.160 --> 00:08:14.840]  我們想起很特別
[00:08:14.840 --> 00:08:17.760]  聖經說到施浸若寒
[00:08:17.760 --> 00:08:22.160]  是從母腹中被聖靈充滿的
[00:08:22.160 --> 00:08:24.360]  我深信這個是很特別
[00:08:24.360 --> 00:08:27.720]  因為施浸若寒出生的使命
[00:08:27.720 --> 00:08:32.160]  就是她一生都要見證耶穌基督
[00:08:32.160 --> 00:08:35.640]  當然我們今天所看的這些完全是聖靈的工作
[00:08:35.640 --> 00:08:38.040]  是藉著若寒的腹中跳動
[00:08:38.040 --> 00:08:40.080]  帶出耶穌基督降生
[00:08:40.080 --> 00:08:41.840]  這個偉大的事情
[00:08:41.840 --> 00:08:44.240]  這件事是何等振奮的人心
[00:08:44.240 --> 00:08:50.920]  也比當時的瑪利亞更加確信天使的話
[00:08:50.920 --> 00:08:55.240]  伊麗莎白安慰瑪利亞第二方面
[00:08:55.240 --> 00:08:58.560]  就是講到上主是藉著伊麗莎白
[00:08:58.560 --> 00:09:03.680]  強調瑪利亞所懷的胎兒的超越和尊貴
[00:09:03.680 --> 00:09:07.360]  我們知道伊麗莎白是長輩
[00:09:07.360 --> 00:09:11.160]  她歡迎一個年輕的表親瑪利亞的時候
[00:09:11.160 --> 00:09:15.120]  她是很謙遜地稱為「我主的母」
[00:09:15.120 --> 00:09:17.680]  又是很不尋常的
[00:09:17.680 --> 00:09:20.120]  並且她很自覺不配
[00:09:20.120 --> 00:09:23.480]  要瑪利亞親自來到她的家
[00:09:23.480 --> 00:09:26.040]  這件事也很特別
[00:09:26.040 --> 00:09:29.320]  伊麗莎白不單止尊重瑪利亞
[00:09:29.320 --> 00:09:35.200]  更甚的是她稱呼瑪利亞的兒子為她的主
[00:09:35.200 --> 00:09:39.280]  她認定耶穌是她生命的王
[00:09:39.280 --> 00:09:41.720]  瑪利亞看見伊麗莎白的謙卑
[00:09:41.720 --> 00:09:44.200]  更加確認自己所懷的胎兒
[00:09:44.200 --> 00:09:47.560]  是參與在上主的救贖計劃之中
[00:09:47.560 --> 00:09:49.760]  也再次令瑪利亞想起
[00:09:49.760 --> 00:09:51.720]  天使曾經對她說過
[00:09:51.720 --> 00:09:54.040]  她所懷的兒子耶穌
[00:09:54.040 --> 00:09:59.040]  將要為大,並稱為至高者的兒子
[00:09:59.040 --> 00:10:02.240]  瑪利亞想來也會感受到
[00:10:02.240 --> 00:10:07.360]  自己將要承擔一個莫大的使命
[00:10:07.360 --> 00:10:10.960]  伊麗莎白安慰瑪利亞第三方面的
[00:10:10.960 --> 00:10:14.560]  就是上主借伊麗莎白稱讚瑪利亞的
[00:10:14.560 --> 00:10:17.040]  「相信」和「信服」
[00:10:17.040 --> 00:10:18.880]  伊麗莎白說
[00:10:18.880 --> 00:10:22.800]  這個相信的女子是有福的
[00:10:22.800 --> 00:10:27.440]  因為主對她所說的話都要應驗
[00:10:27.440 --> 00:10:28.880]  留意一下
[00:10:28.880 --> 00:10:32.920]  瑪利亞不是「seeing is believing」
[00:10:32.920 --> 00:10:36.520]  她不是靠眼見為實
[00:10:36.520 --> 00:10:39.160]  她也不是等到聖靈感人
[00:10:39.160 --> 00:10:41.040]  她見到自己的肚脹起來
[00:10:41.040 --> 00:10:42.840]  她才相信神
[00:10:42.840 --> 00:10:44.280]  按常理
[00:10:44.280 --> 00:10:46.640]  未嫁懷孕對瑪利亞來說
[00:10:46.640 --> 00:10:48.480]  非但不是祝福
[00:10:48.480 --> 00:10:52.840]  更可能是一件很困難的事
[00:10:52.840 --> 00:10:55.160]  因為當時的人不會明白
[00:10:55.160 --> 00:10:57.920]  為何她會未婚懷孕
[00:10:57.920 --> 00:11:01.360]  她一定會有很多事情要想
[00:11:01.360 --> 00:11:05.000]  但伊麗莎白憑信肯定地說出
[00:11:05.000 --> 00:11:07.680]  「瑪利亞,瑪利亞,你是有福的」
[00:11:07.680 --> 00:11:12.160]  因為瑪利亞一心相信上主的應許
[00:11:12.160 --> 00:11:16.000]  以致她不會因為對眼前的困境迷惘
[00:11:16.000 --> 00:11:18.520]  而質疑上主
[00:11:18.520 --> 00:11:22.320]  從瑪利亞所說的「尊主重」
[00:11:22.320 --> 00:11:25.360]  我們知道她是多麼認識上主
[00:11:25.360 --> 00:11:28.720]  多麼被上主的話所充滿
[00:11:28.720 --> 00:11:30.480]  伊麗莎白這番話
[00:11:30.480 --> 00:11:34.160]  讓我們知道瑪利亞有兩種福份
[00:11:34.160 --> 00:11:35.880]  一個是瑪利亞
[00:11:35.880 --> 00:11:39.320]  她成為一個「道成育親」耶穌的母親
[00:11:39.320 --> 00:11:43.080]  這不是每個人都有這樣的福份
[00:11:43.080 --> 00:11:48.040]  因為她竟然與耶穌有血緣上的聯繫
[00:11:48.040 --> 00:11:50.280]  沒錯,這件事是可遇而不可求的
[00:11:50.280 --> 00:11:52.240]  所以我們今天是不可能的
[00:11:52.240 --> 00:11:56.240]  我們今天不可能得到瑪利亞這個福
[00:11:56.240 --> 00:12:01.240]  但第二種福可能是我們都可以一起得到的
[00:12:01.240 --> 00:12:05.080]  因為瑪利亞她聽從上主的話
[00:12:05.080 --> 00:12:07.560]  她的信心和信服
[00:12:07.560 --> 00:12:11.440]  就令她得到一個最大的福份
[00:12:11.440 --> 00:12:14.040]  其實我們今天也很簡單
[00:12:14.040 --> 00:12:16.240]  很多人信耶穌覺得很複雜
[00:12:16.240 --> 00:12:20.640]  我昨天參加青少年的浸禮的時候很厲害
[00:12:20.640 --> 00:12:23.880]  因為Samuel傳道他講信息的時候
[00:12:23.880 --> 00:12:27.760]  讓四位受浸的年青人都出來講見證
[00:12:27.760 --> 00:12:31.280]  我聽到他們的共通點就是說
[00:12:31.280 --> 00:12:33.160]  他覺得自己做得不夠好
[00:12:33.160 --> 00:12:36.320]  所以他就不敢來浸禮
[00:12:36.320 --> 00:12:37.880]  我不知道大家當中
[00:12:37.880 --> 00:12:41.760]  有沒有一些未浸禮的朋友或弟兄姊妹
[00:12:41.760 --> 00:12:44.280]  你會不會同樣有這樣的感受
[00:12:44.280 --> 00:12:46.000]  我都做得不夠好
[00:12:46.000 --> 00:12:48.520]  我這個基督徒的見證又不是那麼好
[00:12:48.520 --> 00:12:50.920]  如果我浸了禮加入教會
[00:12:50.920 --> 00:12:53.400]  我會影衰教會
[00:12:53.400 --> 00:12:55.640]  或者我自己就有很大壓力
[00:12:55.640 --> 00:12:58.800]  我想這個很大壓力是真的
[00:12:58.800 --> 00:13:01.320]  因為那些人覺得你浸了禮之後
[00:13:01.320 --> 00:13:03.560]  就不能回頭的
[00:13:03.560 --> 00:13:05.720]  浸了禮就是屬主的人
[00:13:05.720 --> 00:13:08.040]  我昨天都和那些年青人說
[00:13:08.040 --> 00:13:12.120]  其實浸禮和婚禮都有些相似的
[00:13:12.120 --> 00:13:13.240]  為什麼?
[00:13:13.240 --> 00:13:16.480]  因為你們是和耶穌結婚的
[00:13:16.480 --> 00:13:17.800]  你不相信嗎?
[00:13:17.800 --> 00:13:18.400]  是啊
[00:13:18.400 --> 00:13:22.440]  因為聖經裡面說教會就是主耶穌的身輔
[00:13:22.440 --> 00:13:25.840]  而我們每一個加入教會的弟兄姊妹
[00:13:25.840 --> 00:13:27.760]  都是屬於教會的一部份
[00:13:27.760 --> 00:13:29.840]  我們因為集合成為教會
[00:13:29.840 --> 00:13:32.400]  那你說是不是和耶穌結婚呢?
[00:13:32.400 --> 00:13:35.040]  你和耶穌結婚是不是很開心?
[00:13:35.040 --> 00:13:37.960]  你和耶穌結婚是不是很期待?
[00:13:37.960 --> 00:13:38.560]  是啊
[00:13:38.560 --> 00:13:39.440]  結婚
[00:13:39.440 --> 00:13:41.640]  每個人都很期待
[00:13:41.640 --> 00:13:45.320]  下個主日我們有一對弟兄姊妹結婚
[00:13:45.320 --> 00:13:48.120]  也是我們所謂的世紀婚宴
[00:13:48.120 --> 00:13:49.920]  為什麼這麼厲害?
[00:13:49.920 --> 00:13:50.400]  為什麼?
[00:13:50.400 --> 00:13:53.240]  因為兩位弟兄姊妹
[00:13:53.240 --> 00:13:56.480]  他們的家人都是熱心侍奉的
[00:13:56.480 --> 00:13:58.720]  他們兩位也是很愛主
[00:13:58.720 --> 00:14:01.200]  所以我覺得真的很開心
[00:14:01.200 --> 00:14:03.040]  看到整家人愛主
[00:14:03.040 --> 00:14:05.960]  他們就結為親家
[00:14:05.960 --> 00:14:08.560]  我們也替他們開心
[00:14:08.560 --> 00:14:09.840]  我們真的看到
[00:14:09.840 --> 00:14:10.920]  是啊
[00:14:10.920 --> 00:14:12.680]  我們和耶穌結婚
[00:14:12.680 --> 00:14:14.200]  我們和耶穌一起
[00:14:14.200 --> 00:14:21.040]  進入神賜給我們那種真正豐盛的生命
[00:14:21.040 --> 00:14:25.120]  所以一件事很值得我們留意的就是
[00:14:25.120 --> 00:14:26.640]  有時候有一種心態就是
[00:14:26.640 --> 00:14:29.280]  我不配
[00:14:29.280 --> 00:14:33.080]  這麼好的福音,這麼好信耶穌的一件事
[00:14:33.080 --> 00:14:34.920]  我們是不配的
[00:14:34.920 --> 00:14:36.920]  其實這是絕對的真理
[00:14:36.920 --> 00:14:38.120]  誰配呢?
[00:14:38.120 --> 00:14:45.040]  請問誰配得讓耶穌接受我們呢?
[00:14:45.040 --> 00:14:47.640]  老實說,我們每一個人
[00:14:47.640 --> 00:14:50.360]  其實都是罪人,聖經說的
[00:14:50.360 --> 00:14:52.360]  每一個人的罪
[00:14:52.360 --> 00:14:54.960]  超清福音經常說
[00:14:54.960 --> 00:14:57.640]  有罪性、罪念、罪行
[00:14:57.640 --> 00:15:00.280]  其實牧師我掌握得很好
[00:15:00.280 --> 00:15:04.080]  每一個人的生命都有這三樣東西
[00:15:04.080 --> 00:15:06.280]  有些人的罪行是不明顯的
[00:15:06.280 --> 00:15:11.520]  有些人的罪性是沒辦法撕掉的
[00:15:11.520 --> 00:15:14.160]  所以我們每一個人都有罪念
[00:15:14.160 --> 00:15:15.680]  我相信沒有一個人告訴我
[00:15:15.680 --> 00:15:17.960]  你從來沒有罪念頭的
[00:15:17.960 --> 00:15:20.840]  如果有,你一定是騙我的
[00:15:20.840 --> 00:15:23.880]  但是,是真的
[00:15:23.880 --> 00:15:25.480]  既然我們都是罪人
[00:15:25.480 --> 00:15:30.280]  既然我們的分別不是在於本質上的分別
[00:15:30.280 --> 00:15:32.560]  我們的分別是在於
[00:15:32.560 --> 00:15:36.120]  我們是否承認自己真真正正是一個罪人
[00:15:36.120 --> 00:15:37.800]  當我們肯承認自己是罪人
[00:15:37.800 --> 00:15:40.800]  需要耶穌基督的救贖的時候
[00:15:40.800 --> 00:15:43.440]  我們就是屬神的兒女
[00:15:43.440 --> 00:15:47.520]  因為救恩就是神賜我們的一份禮物
[00:15:47.520 --> 00:15:49.040]  藉著耶穌基督
[00:15:49.040 --> 00:15:50.800]  耶穌基督在十字架的死
[00:15:50.800 --> 00:15:54.040]  將這份禮物賜給我們
[00:15:54.040 --> 00:15:55.560]  所以我再說一次
[00:15:55.560 --> 00:15:57.080]  不是因為我們的好行為
[00:15:57.080 --> 00:15:58.280]  我們佩德信耶穌
[00:15:58.280 --> 00:16:00.080]  佩德受浸加入教會
[00:16:00.080 --> 00:16:03.640]  是因為我們真真正正去承認
[00:16:03.640 --> 00:16:06.560]  自己是一個蒙恩的罪人而已
[00:16:06.560 --> 00:16:07.880]  我們願意加入教會
[00:16:07.880 --> 00:16:10.280]  和眾弟兄姊妹一起
[00:16:10.280 --> 00:16:13.120]  在這個信仰的路上一起前進
[00:16:13.120 --> 00:16:15.280]  我們不是一個人去追求上主
[00:16:15.280 --> 00:16:21.560]  我們是一群人一起去追求上主
[00:16:21.560 --> 00:16:23.600]  說回來
[00:16:23.600 --> 00:16:27.560]  對於我們浸了禮的弟兄姊妹來說
[00:16:27.560 --> 00:16:30.520]  我們今天成為了上主的子民
[00:16:30.520 --> 00:16:36.520]  這完全是基於我們對上主和他的兒子的信心和信服
[00:16:36.520 --> 00:16:38.320]  好像瑪利亞一樣
[00:16:38.320 --> 00:16:40.320]  我們信耶穌當然要有信心
[00:16:40.320 --> 00:16:42.520]  我們要有一個得救的信心
[00:16:42.520 --> 00:16:45.080]  很多事情都是順的
[00:16:45.080 --> 00:16:46.920]  你信不信
[00:16:46.920 --> 00:16:50.600]  今天所有交通工具都是免費的
[00:16:50.600 --> 00:16:52.200]  你信不信
[00:16:52.200 --> 00:16:53.720]  為什麼我會信呢
[00:16:53.720 --> 00:16:55.080]  因為我經歷過
[00:16:55.080 --> 00:16:56.000]  今天很棒
[00:16:56.000 --> 00:16:58.320]  今天坐巴士又不用錢又不用租
[00:16:58.320 --> 00:17:01.400]  在地鐵那裏閘門全都關了
[00:17:01.400 --> 00:17:02.160]  全都關了
[00:17:02.160 --> 00:17:04.200]  店走店過
[00:17:04.200 --> 00:17:06.080]  其實政府我不知道他有什麼好
[00:17:06.080 --> 00:17:07.520]  總之不用坐車
[00:17:07.520 --> 00:17:08.520]  我管他
[00:17:08.520 --> 00:17:09.880]  管他今天發生什麼事
[00:17:09.880 --> 00:17:11.480]  我都不理他
[00:17:11.480 --> 00:17:12.400]  是的
[00:17:12.400 --> 00:17:14.200]  但是最好的一件事是什麼
[00:17:14.200 --> 00:17:17.280]  我們是免費坐車
[00:17:17.280 --> 00:17:18.800]  今天救恩也是這樣
[00:17:18.800 --> 00:17:20.880]  今天救恩就是免費
[00:17:20.880 --> 00:17:24.200]  其實我們經常說福音或者救恩是免費的
[00:17:24.200 --> 00:17:27.080]  其實不是免費的
[00:17:27.080 --> 00:17:29.240]  救恩是無價的
[00:17:29.240 --> 00:17:32.360]  是不可以計價錢的
[00:17:32.360 --> 00:17:34.360]  如果我們經常說
[00:17:34.360 --> 00:17:36.520]  我們可以用錢換的
[00:17:36.520 --> 00:17:39.040]  或者我們可以用好行為去換的
[00:17:39.040 --> 00:17:44.720]  這件事根本就是有違了救恩原本的意義
[00:17:44.720 --> 00:17:47.920]  其實今天我們能夠信靠耶穌
[00:17:47.920 --> 00:17:50.960]  是因為得到的信心
[00:17:50.960 --> 00:17:52.120]  還有一樣很重要
[00:17:52.120 --> 00:17:53.600]  好像瑪利亞一樣
[00:17:53.600 --> 00:17:57.520]  就是那個信服的生命
[00:17:57.520 --> 00:17:58.920]  其實回想起來
[00:17:58.920 --> 00:18:03.720]  一生之中總會遇到一些自己認為不可能發生的事
[00:18:03.720 --> 00:18:05.880]  或者我們會聽到上主
[00:18:05.880 --> 00:18:09.800]  一些甚至是我們覺得匪夷所思的吩咐
[00:18:09.800 --> 00:18:11.720]  在那個時候
[00:18:11.720 --> 00:18:14.640]  我們的反應會是怎樣的呢?
[00:18:14.640 --> 00:18:16.640]  如果我們看回聖經
[00:18:16.640 --> 00:18:19.080]  聖經很多處記載
[00:18:19.080 --> 00:18:24.160]  當上主宣告一個孩子出世的時候
[00:18:24.160 --> 00:18:27.280]  其實不同的人都有不同的反應
[00:18:27.280 --> 00:18:29.360]  記不記得阿伯拉罕
[00:18:29.360 --> 00:18:32.200]  阿伯拉罕妻子撒拉
[00:18:32.200 --> 00:18:35.600]  誰跟她說你要生小朋友
[00:18:35.600 --> 00:18:36.840]  就是天使跟她說
[00:18:36.840 --> 00:18:38.880]  神的使者跟她說
[00:18:38.880 --> 00:18:41.560]  你記不記得她的反應是怎樣的
[00:18:41.560 --> 00:18:43.840]  叩嘯
[00:18:43.840 --> 00:18:46.120]  即是她基本上是不相信
[00:18:46.120 --> 00:18:48.760]  最麻煩的就是天使說
[00:18:48.760 --> 00:18:49.640]  你偷笑
[00:18:49.640 --> 00:18:52.000]  我沒有偷笑
[00:18:52.000 --> 00:18:53.200]  就是這麼有趣
[00:18:53.200 --> 00:18:57.480]  其實她的心裡面就是不相信這件事
[00:18:57.480 --> 00:19:01.200]  有一個很出名的事師叫做參孫
[00:19:01.200 --> 00:19:03.600]  話說她的爸爸聽到
[00:19:03.600 --> 00:19:05.360]  她要有一個孩子的時候
[00:19:05.360 --> 00:19:06.720]  她的反應是怎樣的呢?
[00:19:06.720 --> 00:19:08.440]  她的反應就厲害了
