
[00:00:00.000 --> 00:00:01.140]  我們已經十八年了
[00:02:40.040 --> 00:02:43.920]  我們常常背的主禱文裏面的內容是一樣的
[00:02:43.920 --> 00:02:45.120]  就是祂說
[00:02:45.120 --> 00:02:46.640]  父啊,時候到了
[00:02:46.640 --> 00:02:48.400]  願祢榮耀祢的兒子
[00:02:48.400 --> 00:02:51.160]  使祢的兒子也榮耀祢
[00:02:51.160 --> 00:02:52.440]  很抱歉,弟兄姊妹
[00:02:52.440 --> 00:02:56.520]  今天很多華人教會的教導是來自儒家思想
[00:02:56.520 --> 00:02:58.040]  不是來自聖經
[00:02:58.040 --> 00:02:59.440]  我很抱歉
[00:02:59.440 --> 00:03:01.680]  我們不是說論語不對
[00:03:01.680 --> 00:03:02.760]  我們在說的
[00:03:02.760 --> 00:03:05.840]  我們基督教所根據的經典
[00:03:05.840 --> 00:03:06.600]  不是論語
[00:03:06.600 --> 00:03:08.400]  根據的是聖經
[00:03:08.400 --> 00:03:09.880]  這是很清楚的事情
[00:03:09.880 --> 00:03:12.600]  今天華人教會很多時候會錯了的是甚麼事情
[00:03:12.600 --> 00:03:13.800]  我們在說幾個極端
[00:03:13.800 --> 00:03:15.040]  第一個極端就是說
[00:03:15.040 --> 00:03:16.400]  人不需要得到榮耀
[00:03:16.400 --> 00:03:17.280]  上帝得到榮耀
[00:03:17.280 --> 00:03:18.120]  我們榮耀上帝
[00:03:18.120 --> 00:03:19.320]  得到人不需要得到榮耀
[00:03:19.320 --> 00:03:20.800]  人存在是不重要的
[00:03:20.800 --> 00:03:23.040]  有祢這個世界繼續存在
[00:03:23.040 --> 00:03:25.040]  沒有祢這個世界繼續運轉
[00:03:25.040 --> 00:03:26.920]  教會有祢和沒有祢都無所謂
[00:03:26.920 --> 00:03:27.880]  沒有祢繼續存在
[00:03:27.880 --> 00:03:29.960]  教會是否你試試下星期只有你一個人存在
[00:03:29.960 --> 00:03:33.040]  教會還存在嗎
[00:03:33.040 --> 00:03:34.160]  你明白我的問題嗎
[00:03:34.160 --> 00:03:36.840]  這些全部都是廢話
[00:03:36.840 --> 00:03:38.960]  這些是廢到不廢的廢話
[00:03:38.960 --> 00:03:41.720]  但這些是華人教會經常說的廢話
[00:03:41.720 --> 00:03:43.000]  人既然這麼不重要
[00:03:43.000 --> 00:03:44.480]  人既然這麼不重要的時候
[00:03:44.480 --> 00:03:47.880]  我待會告訴你一件人有多重要的事情
[00:03:47.880 --> 00:03:49.480]  人是非常重要的
[00:03:49.480 --> 00:03:53.880]  但是我們另一方面有另一個極端
[00:03:53.880 --> 00:03:54.920]  就是將榮耀歸給人
[00:03:54.920 --> 00:03:56.440]  神得不到榮耀
[00:03:56.440 --> 00:03:58.600]  這是另一種極端
[00:03:58.600 --> 00:03:59.800]  在這裡耶穌說
[00:03:59.800 --> 00:04:01.440]  父啊求祢榮耀祢的兒子
[00:04:01.440 --> 00:04:02.960]  以致祢的兒子能夠榮耀祢
[00:04:02.960 --> 00:04:04.240]  這是很重要的事情
[00:04:04.240 --> 00:04:05.600]  耶穌說的榮耀
[00:04:05.600 --> 00:04:08.560]  和你在這個社會上所說的榮耀很不一樣
[00:04:08.560 --> 00:04:09.640]  現在社會上說的是甚麼
[00:04:09.640 --> 00:04:11.960]  現在社會上說的是不勞而獲
[00:04:11.960 --> 00:04:13.680]  不用工作
[00:04:13.680 --> 00:04:15.600]  大學畢業之後有房子
[00:04:15.600 --> 00:04:17.160]  這個想法是不是很幼稚
[00:04:17.160 --> 00:04:19.000]  不用工作有薪水
[00:04:19.000 --> 00:04:22.440]  這個世界上怎麼會有這麼簡單的東西
[00:04:22.440 --> 00:04:23.960]  我們基督徒以為是甚麼呢
[00:04:23.960 --> 00:04:24.760]  我們基督徒以為
[00:04:24.760 --> 00:04:25.760]  神啊求祢榮耀我
[00:04:25.760 --> 00:04:27.680]  我不需要受苦的
[00:04:27.680 --> 00:04:29.880]  我不需要受苦的
[00:04:29.880 --> 00:04:32.640]  這是一個錯誤的說法
[00:04:32.640 --> 00:04:36.240]  如果你問我成功神學和耶穌所說的區別是甚麼
[00:04:36.240 --> 00:04:37.280]  成功神學所說的
[00:04:37.280 --> 00:04:38.240]  你一直得到榮耀
[00:04:38.240 --> 00:04:39.240]  一直得到榮耀
[00:04:39.240 --> 00:04:39.840]  你不需要受苦
[00:04:39.840 --> 00:04:41.520]  但是耶穌所說的榮耀
[00:04:41.520 --> 00:04:42.560]  父啊求祢榮耀我
[00:04:42.560 --> 00:04:44.120]  以致祢的兒子能夠榮耀祢的兒子
[00:04:44.120 --> 00:04:46.560]  祂在說祂預備走十字架這條路
[00:04:46.560 --> 00:04:49.240]  如果你讀馬丁魯德的榮耀神話
[00:04:49.240 --> 00:04:51.240]  就更加清楚這個說法
[00:04:51.240 --> 00:04:52.920]  祂一預備上十字架
[00:04:52.920 --> 00:04:54.360]  祂說父啊求祢榮耀我
[00:04:54.360 --> 00:04:56.000]  當祂被高舉在十字架上
[00:04:56.000 --> 00:04:56.920]  被高舉的時候
[00:04:56.920 --> 00:04:58.000]  祂就得到榮耀
[00:04:58.000 --> 00:04:59.240]  父就得到榮耀
[00:04:59.240 --> 00:05:00.120]  換句話說
[00:05:00.120 --> 00:05:02.880]  信徒要跟從耶穌這條榮耀之路的話
[00:05:02.880 --> 00:05:06.520]  是先受苦後得榮耀的
[00:05:06.520 --> 00:05:08.840]  如果你想著不需要受苦能夠得榮耀的話
[00:05:08.840 --> 00:05:09.760]  對不起
[00:05:09.760 --> 00:05:11.400]  這不是耶穌的路
[00:05:11.400 --> 00:05:13.040]  這是一個錯誤的路
[00:05:13.040 --> 00:05:14.440]  耶穌釘在十字架上
[00:05:14.440 --> 00:05:15.720]  父就得到榮耀
[00:05:15.720 --> 00:05:16.880]  但這是一個奏助
[00:05:16.880 --> 00:05:18.680]  十字架是一個奏助
[00:05:18.680 --> 00:05:25.080]  不要忘記當耶穌要帶著重視者來到地上的時候
[00:05:25.080 --> 00:05:26.120]  第二次再來的時候
[00:05:26.120 --> 00:05:27.920]  是滿有榮耀
[00:05:27.920 --> 00:05:29.400]  但我們很多時候
[00:05:29.400 --> 00:05:32.000]  很多時候我們在看別人得到榮耀的那一刻
[00:05:32.000 --> 00:05:34.040]  我們忘記了別人付代價的那一刻
[00:05:34.040 --> 00:05:37.880]  我已經跟余姑娘說了
[00:05:37.880 --> 00:05:41.000]  我再次給我們的施班員掌聲
[00:05:41.000 --> 00:05:47.160]  你看看今天上台表演的施班員
[00:05:47.160 --> 00:05:49.920]  他們花很多時間去練習才能跳得到
[00:05:49.920 --> 00:05:53.080]  否則一擲旗就擲到旗子就可以看到了
[00:05:53.080 --> 00:05:54.440]  他們花很多時間去練習
[00:05:54.440 --> 00:05:55.400]  如果不練習
[00:05:55.400 --> 00:05:56.920]  擲旗的時候會起疹
[00:05:56.920 --> 00:05:58.120]  是很辛苦的事情
[00:05:58.120 --> 00:05:59.280]  他不練習的時候
[00:05:59.280 --> 00:06:01.280]  沒有說只要他做到這件事
[00:06:01.280 --> 00:06:02.920]  是要付代價的
[00:06:02.920 --> 00:06:03.720]  我跟余姑娘說了
[00:06:03.720 --> 00:06:04.320]  我們的施班員
[00:06:04.320 --> 00:06:06.280]  施班明年要達到的目標是甚麼
[00:06:06.280 --> 00:06:07.160]  要達到的目標
[00:06:07.160 --> 00:06:09.000]  你必須要唱到四部
[00:06:09.000 --> 00:06:11.000]  而且要唱到《Messiah》
[00:06:11.000 --> 00:06:12.440]  《彌賽亞神曲》
[00:06:12.440 --> 00:06:13.000]  為甚麼
[00:06:13.000 --> 00:06:13.960]  你達不到這個目標
[00:06:13.960 --> 00:06:16.360]  你就不是一個施班的基本標準
[00:06:16.360 --> 00:06:17.440]  嘩 這麼高的要求
[00:06:17.440 --> 00:06:18.960]  是是是
[00:06:18.960 --> 00:06:22.200]  我想說這是最低的要求
[00:06:22.200 --> 00:06:23.960]  你知道《彌賽亞神曲》
[00:06:23.960 --> 00:06:26.600]  為甚麼第一次獻唱的時候
[00:06:26.600 --> 00:06:28.240]  皇帝聽到副歌
[00:06:28.240 --> 00:06:30.800]  《Hallelujah Chorus》的時候要起疹
[00:06:30.800 --> 00:06:32.840]  因為他看到實在太偉大了
[00:06:32.840 --> 00:06:35.440]  無論作曲那個施班員獻唱的時候
[00:06:35.440 --> 00:06:37.720]  他真的覺得上帝真的很值得我們讚美的時候
[00:06:37.720 --> 00:06:39.320]  皇帝就站起來聽
[00:06:39.320 --> 00:06:41.720]  他說我們讚美上帝要站起來聽
[00:06:41.720 --> 00:06:42.840]  自從那次開始
[00:06:42.840 --> 00:06:44.720]  聽《彌賽亞神曲》聽到副歌
[00:06:44.720 --> 00:06:46.200]  每個人都要站起來聽
[00:06:46.200 --> 00:06:47.600]  等一下我告訴你
[00:06:47.600 --> 00:06:48.600]  如果第二次別人站起來
[00:06:48.600 --> 00:06:49.400]  你不站起來的時候
[00:06:49.400 --> 00:06:50.640]  你不懂得這個禮貌
[00:06:50.640 --> 00:06:51.680]  就不關我的事
[00:06:51.680 --> 00:06:54.200]  為甚麼每個人都要站起來聽
[00:06:54.200 --> 00:06:55.680]  你知道
[00:06:55.680 --> 00:06:57.520]  如果那班施班員唱《彌賽亞神曲》
[00:06:57.520 --> 00:06:58.440]  唱到走散的時候
[00:06:58.440 --> 00:07:00.600]  人就看不到上帝的榮耀
[00:07:00.600 --> 00:07:01.760]  對不對
[00:07:01.760 --> 00:07:03.160]  所以你要知道
[00:07:03.160 --> 00:07:04.720]  人要得到榮耀
[00:07:04.720 --> 00:07:06.560]  然後才能夠將他榮耀
[00:07:06.560 --> 00:07:07.320]  拿去找上帝
[00:07:07.320 --> 00:07:08.160]  但是不要忘記
[00:07:08.160 --> 00:07:12.840]  這是一條先受苦後得榮耀的路
[00:07:12.840 --> 00:07:14.160]  在基督教的榮耀
[00:07:14.160 --> 00:07:16.240]  不是不需要付代價
[00:07:16.240 --> 00:07:18.440]  這個世界沒有不需要付代價的東西
[00:07:18.440 --> 00:07:19.880]  唯有救恩我們不需要付代價
[00:07:19.880 --> 00:07:21.280]  救恩我們信了就得救
[00:07:21.280 --> 00:07:21.960]  對不對
[00:07:21.960 --> 00:07:24.120]  但是要榮耀上帝的時候
[00:07:24.120 --> 00:07:26.360]  耶穌說我在地上已經榮耀你
[00:07:26.360 --> 00:07:27.720]  你所託付我的善
[00:07:27.720 --> 00:07:28.840]  我已經成全了
[00:07:28.840 --> 00:07:32.200]  耶穌一直關心的是上帝得著榮耀
[00:07:32.200 --> 00:07:33.200]  祂一開始祈禱
[00:07:33.200 --> 00:07:34.160]  第一個重點
[00:07:34.160 --> 00:07:35.920]  和我們在天上的婦孕人
[00:07:35.920 --> 00:07:37.120]  都尊你這名為聖
[00:07:37.120 --> 00:07:37.960]  一模一樣的
[00:07:37.960 --> 00:07:40.240]  就是祂關心的是天父
[00:07:40.240 --> 00:07:41.960]  祂關心的是天國
[00:07:41.960 --> 00:07:44.760]  今天我們必須要關心的是神的國度
[00:07:44.760 --> 00:07:46.360]  今天教會最基本的使命
[00:07:46.360 --> 00:07:47.840]  是要關心神的榮耀
[00:07:47.840 --> 00:07:49.320]  神是否得著榮耀
[00:07:49.320 --> 00:07:51.040]  如果要神得著榮耀的話
[00:07:51.040 --> 00:07:54.560]  你要完成了神所託付給你的東西
[00:07:54.560 --> 00:07:55.760]  剛才我們在說
[00:07:55.760 --> 00:07:57.040]  好像工作無分季節
[00:07:57.040 --> 00:07:58.000]  香港來說不同
[00:07:58.000 --> 00:07:58.920]  但是無論如何
[00:07:58.920 --> 00:08:00.680]  你在社會上的工作
[00:08:00.680 --> 00:08:01.840]  我們在說
[00:08:01.840 --> 00:08:04.160]  無論是基層的工作也好
[00:08:04.160 --> 00:08:05.480]  草根的工作也好
[00:08:05.480 --> 00:08:07.160]  或者是管理階層的工作也好
[00:08:07.160 --> 00:08:09.480]  或者有些人認為很高尚的工作也好
[00:08:09.480 --> 00:08:10.640]  無論你是甚麼工作
[00:08:10.640 --> 00:08:14.000]  只要你完成上帝所交託給你的
[00:08:14.000 --> 00:08:15.120]  無論是甚麼工作
[00:08:15.120 --> 00:08:16.480]  你就能夠榮耀上帝
[00:08:16.480 --> 00:08:18.880]  因為在上帝的國度裏面
[00:08:18.880 --> 00:08:21.040]  不會因為你有錢一點
[00:08:21.040 --> 00:08:22.360]  你高尚一點
[00:08:22.360 --> 00:08:23.840]  祂會賜納你多一點
[00:08:23.840 --> 00:08:25.320]  在上帝的國度裏面
[00:08:25.320 --> 00:08:27.840]  不會因為你是基層一點的工作
[00:08:27.840 --> 00:08:29.320]  上帝賜納你會低一點
[00:08:29.320 --> 00:08:30.320]  不會的,絕對不會的
[00:08:30.320 --> 00:08:32.040]  我們知道
[00:08:32.040 --> 00:08:34.600]  你必須要完成了上帝所交託給你的東西
[00:08:34.600 --> 00:08:36.680]  耶穌第一樣在土文裏面關心的是
[00:08:36.680 --> 00:08:37.800]  上帝的榮耀
[00:08:37.800 --> 00:08:39.080]  第二樣要關心的是甚麼
[00:08:39.080 --> 00:08:39.640]  祂說
[00:08:39.640 --> 00:08:42.160]  你從世上賜給我的人
[00:08:42.160 --> 00:08:44.160]  我已將你的明顯名譽
[00:08:44.160 --> 00:08:45.720]  他們本是你的
[00:08:45.720 --> 00:08:48.360]  你將他們賜給我
[00:08:48.360 --> 00:08:50.160]  他們也遵守了你的道
[00:08:50.160 --> 00:08:51.600]  第二樣在耶穌所關心的
[00:08:51.600 --> 00:08:53.960]  在土文裏面關心的是甚麼呢
[00:08:53.960 --> 00:08:55.080]  跟你隔壁的網友說
[00:08:55.080 --> 00:08:55.880]  是你
[00:08:55.880 --> 00:09:00.240]  人是上帝不斷關心的
[00:09:00.240 --> 00:09:01.400]  耶穌不斷關心的
[00:09:01.400 --> 00:09:04.320]  耶穌在這個世界上為人死的,你記住
[00:09:04.320 --> 00:09:06.120]  祂不是為了教會而死的
[00:09:06.120 --> 00:09:07.920]  祂不是為了教堂而死的
[00:09:07.920 --> 00:09:09.440]  今天最大的問題是甚麼
[00:09:09.440 --> 00:09:11.720]  今天教會歸教會,第二個最大的問題
[00:09:11.720 --> 00:09:15.200]  我們將我們私人的觀念放在教會裏面
[00:09:15.200 --> 00:09:18.320]  我們要買樓,所以教會要買樓
[00:09:18.320 --> 00:09:20.600]  我不是說教會買樓是錯的
[00:09:20.600 --> 00:09:24.000]  我是說如果我們花了一大筆錢去買樓的時候
[00:09:24.000 --> 00:09:26.000]  我們沒有花錢去建立生命的話
[00:09:26.000 --> 00:09:28.040]  這個是本末倒置的
[00:09:28.040 --> 00:09:30.520]  一層的建築物即是教堂
[00:09:30.520 --> 00:09:34.400]  但是教會是人來的,聽清楚
[00:09:34.400 --> 00:09:35.000]  教會是人來的
[00:09:35.000 --> 00:09:37.360]  所以教會最重要的不是那個建築物
[00:09:37.360 --> 00:09:38.600]  最重要的是甚麼
[00:09:38.600 --> 00:09:39.520]  跟你隔壁的網友說
[00:09:39.520 --> 00:09:41.040]  最重要的是人
[00:09:41.040 --> 00:09:42.000]  最重要是人
[00:09:42.000 --> 00:09:43.400]  教會最基本的要義
[00:09:43.400 --> 00:09:45.160]  教會最基本的是在說人
[00:09:45.160 --> 00:09:46.520]  不是在說教堂
[00:09:46.520 --> 00:09:48.560]  在歐洲很多的教堂
[00:09:48.560 --> 00:09:50.160]  美輪美奐到不得了
[00:09:50.160 --> 00:09:52.080]  華麗到不得了
[00:09:52.080 --> 00:09:53.760]  但今天是沒有人在裏面的
[00:09:53.760 --> 00:09:55.720]  它只是一個建築物
[00:09:55.720 --> 00:09:57.720]  變成了博物館
[00:09:57.720 --> 00:10:00.200]  變成了賭場也有
[00:10:00.200 --> 00:10:02.000]  是很可悲的事情
[00:10:02.000 --> 00:10:04.960]  教會不是一座建築物
[00:10:04.960 --> 00:10:07.840]  如果一座教堂裏面沒有信徒的話
[00:10:07.840 --> 00:10:10.240]  它只是一座教堂
[00:10:10.240 --> 00:10:13.640]  但是沒有建築物而有信徒聚集在一起的地方
[00:10:13.640 --> 00:10:15.480]  都是教會
[00:10:15.480 --> 00:10:17.040]  初期教會沒有建築物
[00:10:17.040 --> 00:10:19.520]  它根本不容許你建建築物
[00:10:19.520 --> 00:10:21.080]  但耶穌所關心的是人
[00:10:21.080 --> 00:10:23.000]  是上帝你交託給我的
[00:10:23.000 --> 00:10:24.520]  我要他們遵守你的道
[00:10:24.520 --> 00:10:26.640]  聖父求你因你所賜給我的名
[00:10:26.640 --> 00:10:28.520]  保守他們,叫他們合而為一
[00:10:28.520 --> 00:10:30.800]  像我們一樣,耶穌關心的是信徒
[00:10:30.800 --> 00:10:33.480]  合而為一
[00:10:33.480 --> 00:10:35.480]  彼此相愛和合而為一
[00:10:35.480 --> 00:10:38.360]  是互相呼應的
[00:10:38.360 --> 00:10:40.520]  如果你能夠彼此相愛的話
[00:10:40.520 --> 00:10:41.480]  你就能夠合而為一
[00:10:41.480 --> 00:10:42.520]  你能夠合而為一的話
[00:10:42.520 --> 00:10:43.280]  就能夠彼此相愛
[00:10:43.280 --> 00:10:43.920]  為什麼?
[00:10:43.920 --> 00:10:45.760]  因為彼此相愛很難做的原因
[00:10:45.760 --> 00:10:48.800]  因為你愛那些你不能夠愛得下的人
[00:10:48.800 --> 00:10:50.520]  彼此相愛不是你愛那些能夠愛得下的人
[00:10:50.520 --> 00:10:51.360]  你愛得下的人
[00:10:51.360 --> 00:10:54.840]  那種彼此相愛是在太低層次了
[00:10:54.840 --> 00:10:55.680]  合而為一是什麼?
[00:10:55.680 --> 00:10:57.960]  合而為一就是能夠接受大家不同
[00:10:57.960 --> 00:10:58.800]  我們環繫什麼?
[00:10:58.800 --> 00:11:01.000]  我們環繫要齊一
[00:11:01.000 --> 00:11:02.560]  穿一起的衣服
[00:11:02.560 --> 00:11:04.040]  剪一起的髮型
[00:11:04.040 --> 00:11:05.320]  一起起床
[00:11:05.320 --> 00:11:06.440]  一起坐下
[00:11:06.440 --> 00:11:07.440]  一起睡覺
[00:11:07.440 --> 00:11:07.840]  是不是?
[00:11:07.840 --> 00:11:09.000]  一起起床
[00:11:09.000 --> 00:11:10.640]  我們什麼都一起的
[00:11:10.640 --> 00:11:15.560]  但是聖經說的合而為一是接受不一樣的
[00:11:15.560 --> 00:11:17.320]  旁邊的頂尖師傅跟你不一樣
[00:11:17.320 --> 00:11:18.200]  你能夠和他合一
[00:11:18.200 --> 00:11:21.360]  因為你能夠切實的彼此相愛
[00:11:21.360 --> 00:11:22.440]  我不能夠接受對方
[00:11:22.440 --> 00:11:25.000]  因為我愛不到他
[00:11:25.000 --> 00:11:27.240]  你愛到他就能夠接受他
[00:11:27.240 --> 00:11:30.200]  這是一個很難學的功課
[00:11:30.200 --> 00:11:31.400]  我們看到
[00:11:31.400 --> 00:11:33.480]  他說現在我往你們那裡去
[00:11:33.480 --> 00:11:34.600]  你還在世上
[00:11:34.600 --> 00:11:36.960]  說者說是叫他們心裡面充滿我喜樂
[00:11:36.960 --> 00:11:38.960]  我已經將你的道
[00:11:38.960 --> 00:11:39.520]  接近他們
[00:11:39.520 --> 00:11:40.520]  世界又恨他們
[00:11:40.520 --> 00:11:41.920]  因為他們不屬世界
[00:11:41.920 --> 00:11:43.440]  正如我不屬世界一樣
[00:11:43.440 --> 00:11:46.240]  耶穌所關心的是信徒有沒有喜樂
[00:11:46.240 --> 00:11:49.640]  你看這個世界上信徒很難快樂的
[00:11:49.640 --> 00:11:51.400]  你可以不快樂
[00:11:51.400 --> 00:11:53.400]  但是你可以充滿喜樂
[00:11:53.400 --> 00:11:54.440]  你可以很快樂
[00:11:54.440 --> 00:11:56.240]  但是你裡面沒有喜樂
[00:11:56.240 --> 00:11:57.200]  你可以很快樂
[00:11:57.200 --> 00:11:58.720]  又有喜樂
[00:11:58.720 --> 00:12:00.080]  這三個可能性都存在
[00:12:00.080 --> 00:12:01.920]  但是耶穌關心的是你要有喜樂
[00:12:01.920 --> 00:12:05.320]  因為這個世界上是恨你和恨我
[00:12:05.320 --> 00:12:07.320]  世界上不會歡迎你和不歡迎我
[00:12:07.320 --> 00:12:08.800]  因為我們裡面有神的話
[00:12:08.800 --> 00:12:09.680]  有神的道的話
[00:12:09.680 --> 00:12:13.320]  因為神的標準要求和這個世界上不一樣
[00:12:13.320 --> 00:12:14.680]  最近微博有一個人問我
[00:12:14.680 --> 00:12:18.240]  牧師有一個人我想帶他信耶穌
[00:12:18.240 --> 00:12:22.400]  但是他說他不可能信耶穌
[00:12:22.400 --> 00:12:22.880]  為什麼呢?
[00:12:22.880 --> 00:12:26.280]  因為他不想戒賭
[00:12:26.280 --> 00:12:27.680]  那我沒有辦法
[00:12:27.680 --> 00:12:30.360]  人有自由意志選擇
[00:12:30.360 --> 00:12:35.360]  在聖經裡面的標準和外面的標準不一樣
[00:12:35.360 --> 00:12:37.000]  當不一樣的時候
[00:12:37.000 --> 00:12:38.360]  我們不會受歡迎
[00:12:38.360 --> 00:12:40.080]  耶穌說世界上會恨你
[00:12:40.080 --> 00:12:41.400]  因為你不屬於這個世界
[00:12:41.400 --> 00:12:43.760]  你不要想著在這個世界上你會受歡迎
[00:12:43.760 --> 00:12:44.920]  接著我們看到
[00:12:44.920 --> 00:12:47.840]  求你用真理使他們承認你的道就是真理
[00:12:47.840 --> 00:12:49.480]  你怎樣猜我在世界上
[00:12:49.480 --> 00:12:51.360]  我照樣猜他們到世界上
[00:12:51.360 --> 00:12:53.400]  我為他們的緣故自己分配為聖
[00:12:53.400 --> 00:12:55.760]  叫他們為阿恩、真理成為聖傑
[00:12:55.760 --> 00:12:58.600]  今天我們因為神的話成為聖
[00:12:58.600 --> 00:12:59.680]  不要忘記
[00:12:59.680 --> 00:13:01.160]  因為真理成聖
[00:13:01.160 --> 00:13:05.640]  是聖傑不是在說我們在行為上、道德上
[00:13:05.640 --> 00:13:06.360]  何等的聖傑
[00:13:06.360 --> 00:13:07.800]  這是另一個層次
[00:13:07.800 --> 00:13:09.640]  但是聖傑最基本的層次
[00:13:09.640 --> 00:13:14.080]  最基本的意思就是分別了出來
[00:13:14.080 --> 00:13:15.840]  今天跟你隔壁的朋友說
[00:13:15.840 --> 00:13:18.360]  你已經是聖傑了
