
[00:00:00.000 --> 00:00:03.260]  剛纔Albert跟我說,要跟大家來分享
[00:01:50.280 --> 00:01:53.280]  苦難就是一個非常個人的事情
[00:01:53.280 --> 00:01:54.420]  對嗎
[00:01:54.760 --> 00:01:58.900]  有些人做完了化療心情很好
[00:01:58.900 --> 00:02:01.160]  他說又過了兩個小時
[00:02:01.160 --> 00:02:05.500]  醫生跟我笑一下說,很好,反應很好
[00:02:05.500 --> 00:02:06.820]  你很高興
[00:02:06.820 --> 00:02:09.440]  有些人做完了化療兩個小時
[00:02:09.440 --> 00:02:13.420]  他離開了診所,他哭着一場說明天又要再做了
[00:02:13.420 --> 00:02:17.140]  所以苦難對每個人來說都非常個人的
[00:02:17.140 --> 00:02:20.100]  另外一個問題,苦難來臨的時候
[00:02:20.100 --> 00:02:22.320]  會直接的影響着我們的
[00:02:22.760 --> 00:02:27.960]  就是你如何來面對做別人對你苦難的評價
[00:02:27.960 --> 00:02:30.960]  我覺得這個不容易
[00:02:30.960 --> 00:02:35.000]  原來發現到在我們面對苦難的時候
[00:02:35.000 --> 00:02:39.760]  原來有很多人很希望幫忙我們解決苦難的問題
[00:02:39.760 --> 00:02:42.280]  他們提出了不同的意見
[00:02:42.280 --> 00:02:47.400]  所以希望今天我是透過第二個層次跟大家來分享
[00:02:47.400 --> 00:02:50.120]  如何面對人生的苦難
[00:02:50.520 --> 00:02:53.240]  在座有哪一個人沒有苦難的,請
[00:02:53.240 --> 00:02:54.720]  不好舉手
[00:02:54.720 --> 00:02:57.720]  我們都有
[00:02:57.720 --> 00:03:04.400]  我希望今天透過約伯的三個好的朋友
[00:03:04.400 --> 00:03:09.460]  他們如何願意來鼓勵
[00:03:09.460 --> 00:03:13.760]  來勸勉約伯的這一段的記載
[00:03:13.760 --> 00:03:20.240]  來顯露出三個苦難人生的誤解
[00:03:21.240 --> 00:03:24.020]  那我所講的誤解
[00:03:24.020 --> 00:03:27.280]  不是說他們起頭就錯了
[00:03:27.280 --> 00:03:29.800]  我所說的誤解是因爲
[00:03:29.800 --> 00:03:33.040]  他們在苦難的瞭解中
[00:03:33.040 --> 00:03:36.640]  有一個不全面的瞭解
[00:03:36.640 --> 00:03:41.920]  這三個人物,若是大家有參加過主義學都曉得
[00:03:41.920 --> 00:03:45.520]  當中這三個人在不同的時間
[00:03:45.520 --> 00:03:48.040]  要去安慰約伯
[00:03:49.160 --> 00:03:54.800]  第一位,在約伯記的第四章第一節
[00:03:54.800 --> 00:03:57.760]  講到提曼人以立法
[00:03:57.760 --> 00:04:04.240]  他就發出一個對約伯的安慰
[00:04:04.240 --> 00:04:09.360]  另外一個人叫做蘇亞人彼勒達
[00:04:09.360 --> 00:04:15.000]  在約伯記的第八章就開始了他的言論
[00:04:18.000 --> 00:04:21.360]  第三位是索伐
[00:04:21.360 --> 00:04:25.000]  在十一章
[00:04:25.000 --> 00:04:28.240]  那麼還沒有開始進到這個分享的時候
[00:04:28.240 --> 00:04:30.840]  我稍微把這三個人
[00:04:30.840 --> 00:04:37.400]  三個比較代表性的對苦難的看法
[00:04:37.400 --> 00:04:40.160]  稍微跟大家來讀出來好不好
[00:04:40.160 --> 00:04:42.240]  第一個
[00:04:42.240 --> 00:04:46.760]  以立法的對苦難的這個看法
[00:04:46.760 --> 00:04:49.640]  第四章的第五節
[00:04:49.640 --> 00:04:54.840]  跟第七節,第五、第六、第七
[00:04:54.840 --> 00:04:57.960]  但現在這禍患臨到你
[00:04:57.960 --> 00:04:59.960]  你的,就是約伯
[00:04:59.960 --> 00:05:05.360]  你就沉迷,哀敬你,你變金黃
[00:05:05.360 --> 00:05:09.840]  你的倚靠不是在你敬畏上帝嗎
[00:05:09.840 --> 00:05:14.240]  你的盼望不是在你行事純正嗎
[00:05:14.760 --> 00:05:18.760]  請你追想,無辜的人有誰滅亡
[00:05:18.760 --> 00:05:23.400]  正潔的人在何處斬除
[00:05:23.400 --> 00:05:26.840]  後面就開始講到這個
[00:05:26.840 --> 00:05:31.160]  以立法如何的來透視苦難
[00:05:31.160 --> 00:05:36.160]  第二個人物叫做彼勒德
[00:05:36.160 --> 00:05:38.560]  從第八章的第二節
[00:05:38.560 --> 00:05:42.160]  他講到他自己對苦難的看法
[00:05:43.680 --> 00:05:46.080]  第八章的第二節這樣說
[00:05:46.080 --> 00:05:50.160]  你這些話你要說到幾時
[00:05:50.160 --> 00:05:55.360]  口中的言語如同狂蜂的要到幾時呢
[00:05:55.360 --> 00:05:58.960]  神豈能偏離公義
[00:05:58.960 --> 00:06:03.960]  傳能者豈能偏離公義
[00:06:03.960 --> 00:06:07.560]  或者你的兒女得罪了他
[00:06:07.560 --> 00:06:11.360]  他使他們受報應
[00:06:11.360 --> 00:06:14.360]  你若是殷勤地尋求上帝
[00:06:14.360 --> 00:06:17.360]  向傳能者懇求
[00:06:17.360 --> 00:06:20.360]  你若清潔正潔
[00:06:20.360 --> 00:06:23.360]  他必定爲你起來
[00:06:23.360 --> 00:06:26.360]  使你公義的居所興旺
[00:06:26.360 --> 00:06:30.360]  你起初雖然微小
[00:06:30.360 --> 00:06:35.360]  終究必勝發達
[00:06:35.360 --> 00:06:39.360]  爲什麼第八章第二節
[00:06:39.360 --> 00:06:43.360]  彼勒德用這句的說話
[00:06:43.360 --> 00:06:46.360]  來上作約伯說
[00:06:46.360 --> 00:06:50.360]  是因爲他嫌約伯講話講得太多了
[00:06:50.360 --> 00:06:54.360]  所以在背後特別地告訴約伯說
[00:06:54.360 --> 00:06:57.360]  不要繼續地提到你的苦難
[00:06:57.360 --> 00:07:00.360]  第三個是所罰
[00:07:00.360 --> 00:07:04.360]  他卻用另外一個眼光來看苦難
[00:07:04.360 --> 00:07:08.360]  第十一章的第七節
[00:07:08.360 --> 00:07:13.360]  你考察就能徹透上帝嗎
[00:07:13.360 --> 00:07:19.360]  你豈能盡情地徹透傳能者嗎
[00:07:19.360 --> 00:07:22.360]  他的智慧高於天
[00:07:22.360 --> 00:07:24.360]  你還能做什麼
[00:07:24.360 --> 00:07:29.360]  深於陰間你還能知道什麼
[00:07:29.360 --> 00:07:31.360]  以後他繼續地講到
[00:07:31.360 --> 00:07:38.360]  人是沒有辦法傳然地明白做上帝的工作
[00:07:38.360 --> 00:07:45.360]  這三個人都出於對約伯的關懷
[00:07:45.360 --> 00:07:49.360]  說出他們心藏的話
[00:07:49.360 --> 00:07:54.360]  然而這三個人對苦難仍然有一個偏差
[00:07:54.360 --> 00:08:00.360]  所以今天我希望透過解釋這三段的話
[00:08:00.360 --> 00:08:07.360]  給大家稍微對於苦難的經歷有另外一種的看見
[00:08:07.360 --> 00:08:10.360]  當人經歷到苦難的時候
[00:08:10.360 --> 00:08:14.360]  往往都會問以下的兩個大的問題
[00:08:14.360 --> 00:08:18.360]  我相信你曾問過我也曾問過
[00:08:18.360 --> 00:08:23.360]  第一個問題就是上帝存在嗎
[00:08:23.360 --> 00:08:26.360]  若是他是傳能的
[00:08:26.360 --> 00:08:31.360]  他爲什麼不就把我這個的除盡
[00:08:31.360 --> 00:08:34.360]  若是他傳之的話
[00:08:34.360 --> 00:08:41.360]  他爲什麼不爲我來阻止這個患難
[00:08:41.360 --> 00:08:44.360]  到底他是無能力呢
[00:08:44.360 --> 00:08:47.360]  還是他沒有意願
[00:08:47.360 --> 00:08:50.360]  到底他是因爲不知道
[00:08:50.360 --> 00:08:53.360]  纔沒有能力臨到我的身上
[00:08:53.360 --> 00:09:00.360]  還是他知道他卻沒有能力來改變我在苦難中的經歷
[00:09:00.360 --> 00:09:05.360]  有問過這個問題嗎 沒有啊
[00:09:05.360 --> 00:09:10.360]  大家太聰明瞭 沒有問這個問題
[00:09:10.360 --> 00:09:19.360]  第二個問題是人在經過苦難的第一個節奏以後會問的問題
[00:09:19.360 --> 00:09:22.360]  比較深入一點的問題
[00:09:22.360 --> 00:09:27.360]  人常常以一個數學上精準的方法
[00:09:27.360 --> 00:09:33.360]  來遵行神已經吩咐的道德論
[00:09:33.360 --> 00:09:35.360]  你跟我都知道
[00:09:35.360 --> 00:09:37.360]  不僅僅在聖經裏面講
[00:09:37.360 --> 00:09:39.360]  在文化裏面都講
[00:09:39.360 --> 00:09:42.360]  你做好的事就有什麼
[00:09:42.360 --> 00:09:43.360]  好的報應
[00:09:43.360 --> 00:09:45.360]  你做壞的事情的時候
[00:09:45.360 --> 00:09:47.360]  你等一下以後
[00:09:47.360 --> 00:09:48.360]  天不容你
[00:09:48.360 --> 00:09:51.360]  你一定會遭遇患難
[00:09:51.360 --> 00:09:55.360]  所以從我們遇見患難困苦的時候
[00:09:55.360 --> 00:09:59.360]  我相信我們曾經會有一段時間會問
[00:09:59.360 --> 00:10:02.360]  神啊 我敬畏你
[00:10:02.360 --> 00:10:06.360]  我知道你的意念
[00:10:06.360 --> 00:10:11.360]  我也學會過一個乾淨聖潔的日子
[00:10:11.360 --> 00:10:14.360]  我是好像學數學的一樣
[00:10:14.360 --> 00:10:19.360]  知道在神的道理中沒有一些隱藏跟偏見
[00:10:19.360 --> 00:10:22.360]  所以我願意按照神的真理
[00:10:22.360 --> 00:10:26.360]  按照人能夠明白的道德律
[00:10:26.360 --> 00:10:28.360]  我去審查自己
[00:10:28.360 --> 00:10:31.360]  我不會傷天害你
[00:10:31.360 --> 00:10:34.360]  我按照你的原理來生活
[00:10:34.360 --> 00:10:39.360]  但是爲什麼我仍然受苦難
[00:10:39.360 --> 00:10:41.360]  有問過這個問題嗎
[00:10:41.360 --> 00:10:42.360]  沒有啊
[00:10:42.360 --> 00:10:47.360]  你們太好了
[00:10:47.360 --> 00:10:49.360]  那麼你的答案是什麼
[00:10:49.360 --> 00:10:51.360]  約伯的三個朋友
[00:10:51.360 --> 00:10:55.360]  老遠知道約伯經歷到苦難
[00:10:55.360 --> 00:10:58.360]  所以到了約伯的身旁
[00:10:58.360 --> 00:11:00.360]  沒有發什麼言語
[00:11:00.360 --> 00:11:03.360]  跟他七天在他的旁
[00:11:03.360 --> 00:11:06.360]  我覺得這三個朋友也挺好的
[00:11:06.360 --> 00:11:09.360]  也沒有一個人老遠的陪你七天
[00:11:09.360 --> 00:11:10.360]  他過了一個晚上
[00:11:10.360 --> 00:11:11.360]  他說對不起啊
[00:11:11.360 --> 00:11:12.360]  我的飛機下午要走了
[00:11:12.360 --> 00:11:14.360]  不好意思
[00:11:14.360 --> 00:11:15.360]  七天
[00:11:15.360 --> 00:11:26.360]  然後他們在早市安慰約伯的時候
[00:11:26.360 --> 00:11:30.360]  他們發出言語
[00:11:30.360 --> 00:11:34.360]  這三個朋友不是對聖經的真理
[00:11:34.360 --> 00:11:37.360]  對上帝不瞭解
[00:11:37.360 --> 00:11:40.360]  只是他們對聖經的真理的
[00:11:40.360 --> 00:11:44.360]  全面的瞭解有偏差
[00:11:44.360 --> 00:11:47.360]  今天你跟我遇到很多苦難的時候
[00:11:47.360 --> 00:11:49.360]  不是沒有基督徒
[00:11:49.360 --> 00:11:52.360]  不懂真理的來勸告你
[00:11:52.360 --> 00:11:55.360]  只是他勸告你安慰你的時候
[00:11:55.360 --> 00:11:56.360]  不全面
[00:11:56.360 --> 00:11:57.360]  什麼不全面
[00:11:57.360 --> 00:12:00.360]  讓我跟大家來介紹一下
[00:12:00.360 --> 00:12:03.360]  第一個約伯的朋友
[00:12:03.360 --> 00:12:04.360]  伊利法
[00:12:04.360 --> 00:12:08.360]  大概代表了第一種對苦難的誤解
[00:12:08.360 --> 00:12:10.360]  我叫這一種的誤解叫做
[00:12:10.360 --> 00:12:17.360]  俗靈的神祕主義的誤解
[00:12:17.360 --> 00:12:19.360]  伊利法第一句話這樣說
[00:12:19.360 --> 00:12:24.360]  無辜的人有誰滅亡
[00:12:24.360 --> 00:12:28.360]  有很多人願意幫助受苦難的人
[00:12:28.360 --> 00:12:32.360]  這種所謂俗靈上的人
[00:12:32.360 --> 00:12:37.360]  往往把所有的苦難
[00:12:37.360 --> 00:12:42.360]  當成一種全面性人經歷的苦難
[00:12:42.360 --> 00:12:44.360]  就是你的苦難跟我的一樣
[00:12:44.360 --> 00:12:46.360]  他的跟你的一樣
[00:12:46.360 --> 00:12:53.360]  卻忘記了原來苦難是一個非常個人的經歷
[00:12:53.360 --> 00:12:54.360]  你沒有聽過一些人
[00:12:54.360 --> 00:12:58.360]  他在流產的時候
[00:12:58.360 --> 00:12:59.360]  經過這個傷痛
[00:12:59.360 --> 00:13:01.360]  然後別的人好心跟他說
[00:13:01.360 --> 00:13:03.360]  神還是對你很好的
[00:13:03.360 --> 00:13:04.360]  所以不要擔心啊
[00:13:04.360 --> 00:13:06.360]  明年又生一個呢
[00:13:06.360 --> 00:13:07.360]  你聽到這些話
[00:13:07.360 --> 00:13:09.360]  你的反應怎麼樣
[00:13:09.360 --> 00:13:10.360]  你會覺得好好
[00:13:10.360 --> 00:13:11.360]  真的很好
[00:13:11.360 --> 00:13:15.360]  謝謝你安慰
[00:13:15.360 --> 00:13:17.360]  一些所謂俗靈的人
[00:13:17.360 --> 00:13:22.360]  按照他們對於人生中的這種的瞭解
[00:13:22.360 --> 00:13:24.360]  卻往往忽略了一個人
[00:13:24.360 --> 00:13:30.360]  個別痛苦的這種的經歷
[00:13:30.360 --> 00:13:32.360]  所以他對約伯說
[00:13:32.360 --> 00:13:36.360]  無辜的人有誰滅亡呢
[00:13:36.360 --> 00:13:39.360]  他提出來的這個想法就是苦難嗎
[00:13:39.360 --> 00:13:44.360]  就是神對人犯罪的一個刑罰
[00:13:44.360 --> 00:13:49.360]  所以你的受苦的沒有什麼特殊性
[00:13:49.360 --> 00:13:52.360]  你的受苦是因爲你犯罪
[00:13:52.360 --> 00:13:56.360]  我的受苦也應作我的犯罪
[00:13:56.360 --> 00:13:57.360]  親愛的弟兄姊妹
[00:13:57.360 --> 00:14:01.360]  我們過去曾經做過很多關懷的事情
[00:14:01.360 --> 00:14:04.360]  我不知道大家有沒有走過這個道路
[00:14:04.360 --> 00:14:07.360]  你是好人做好事
[00:14:07.360 --> 00:14:10.360]  你是瞭解聖經的原理
[00:14:10.360 --> 00:14:13.360]  但是缺不傳明
[00:14:13.360 --> 00:14:16.360]  所以你在安慰別人的時候
[00:14:16.360 --> 00:14:18.360]  你會安慰着
[00:14:18.360 --> 00:14:20.360]  用人的言語
[00:14:20.360 --> 00:14:25.360]  用一個片傳的方法來去安慰
[00:14:25.360 --> 00:14:35.360]  缺忽略了個別人在患難中的特殊性
[00:14:35.360 --> 00:14:37.360]  所以伊利法還繼續問
[00:14:37.360 --> 00:14:40.360]  請你追想無辜的人有誰滅亡
[00:14:40.360 --> 00:14:45.360]  正潔的人在何處長處
[00:14:45.360 --> 00:14:47.360]  當一個人用一個傳
[00:14:47.360 --> 00:14:52.360]  蓋傳的方法來了解人特有的苦難的時候
[00:14:52.360 --> 00:14:59.360]  他往往都會錯誤的判斷一個人在痛苦的情況
[00:14:59.360 --> 00:15:01.360]  對伊利法來說
[00:15:01.360 --> 00:15:05.360]  他只是想到現在約伯什麼都沒有
[00:15:05.360 --> 00:15:06.360]  錢財沒有
[00:15:06.360 --> 00:15:07.360]  名利沒有
[00:15:07.360 --> 00:15:13.360]  兒女牛羊什麼都沒有
[00:15:13.360 --> 00:15:16.360]  所以約伯當中唯一的動機就是
[00:15:16.360 --> 00:15:19.360]  我失去了神了
[00:15:19.360 --> 00:15:21.360]  你給他嗎
[00:15:21.360 --> 00:15:26.360]  所以伊利法從來沒有幾次的
[00:15:26.360 --> 00:15:30.360]  來尋找約伯的內心世界
[00:15:30.360 --> 00:15:34.360]  就跟約伯說你快快去認罪
[00:15:34.360 --> 00:15:35.360]  因爲你認罪以後
[00:15:35.360 --> 00:15:40.360]  立刻你失去的東西就回來了
[00:15:40.360 --> 00:15:44.360]  所以在約伯記的第五章十五節
[00:15:44.360 --> 00:15:49.360]  他就是這樣子來勸導約伯
[00:15:49.360 --> 00:15:54.360]  你說你要得回你失去的所有一切嗎
[00:15:54.360 --> 00:15:55.360]  不管如何
[00:15:55.360 --> 00:15:57.360]  你不要再辯論了
[00:15:57.360 --> 00:15:59.360]  你總是在神的面前認罪
[00:15:59.360 --> 00:16:03.360]  你過去所失去的神都賜給你
[00:16:03.360 --> 00:16:06.360]  這種空泛的安慰
[00:16:06.360 --> 00:16:10.360]  的確沒有辦法安慰別人
[00:16:10.360 --> 00:16:13.360]  這種表面的
[00:16:13.360 --> 00:16:16.360]  這種尋找痛苦苦難答案的
[00:16:16.360 --> 00:16:19.360]  這種的行動到最後的時候
[00:16:19.360 --> 00:16:23.360]  佛示了一個人在生命中
[00:16:23.360 --> 00:16:26.360]  需要接受安慰
[00:16:26.360 --> 00:16:29.360]  需要接受個別人對他安慰的
[00:16:29.360 --> 00:16:31.360]  這種的可能
[00:16:31.360 --> 00:16:32.360]  你看這個人怎麼說
[00:16:32.360 --> 00:16:34.360]  第四章二十節
[00:16:34.360 --> 00:16:38.360]  他說早晚之間就被消滅
[00:16:38.360 --> 00:16:41.360]  永歸無有無人理會
[00:16:41.360 --> 00:16:46.360]  這把人的所有痛苦減小到好像不存在的
[00:16:46.360 --> 00:16:48.360]  這個範圍裏面
[00:16:48.360 --> 00:16:54.360]  我希望你沒有碰過這類人
[00:16:54.360 --> 00:16:56.360]  當以利法要結束他的言論的時候
[00:16:56.360 --> 00:16:57.360]  他講了這句話
[00:16:57.360 --> 00:17:00.360]  他說這裏就是要認罪
[00:17:00.360 --> 00:17:05.360]  然後神就再次的賜賞這一種的恩福
[00:17:05.360 --> 00:17:08.360]  我們已經考察了
[00:17:08.360 --> 00:17:10.360]  本是如此
[00:17:10.360 --> 00:17:13.360]  你需要聽原文的意思說
[00:17:13.360 --> 00:17:15.360]  你就這樣子行在你的生命裏面
[00:17:15.360 --> 00:17:21.360]  要知道這是與自己有依處的
[00:17:21.360 --> 00:17:23.360]  嶽伯的回答是什麼
[00:17:23.360 --> 00:17:26.360]  他說我沒有犯罪
[00:17:26.360 --> 00:17:27.360]  第六章第十節
[00:17:27.360 --> 00:17:31.360]  我因沒有違背那聖旨的言語
[00:17:31.360 --> 00:17:35.360]  我就仍以此爲安慰
[00:17:35.360 --> 00:17:37.360]  第七章的十七節
[00:17:37.360 --> 00:17:40.360]  嶽伯要再次的這樣說
[00:17:40.360 --> 00:17:42.360]  他說人算是什麼
[00:17:42.360 --> 00:17:44.360]  你竟然看他爲大
[00:17:44.360 --> 00:17:46.360]  將他放在心上
[00:17:46.360 --> 00:17:47.360]  意思就是說
[00:17:47.360 --> 00:17:50.360]  我本來不是一個重要的人物
[00:17:50.360 --> 00:17:52.360]  我只是一個平凡的人
[00:17:52.360 --> 00:17:57.360]  但是上帝你爲什麼專要看到我呢
[00:17:57.360 --> 00:18:00.360]  然後下面還繼續來說
[00:18:00.360 --> 00:18:02.360]  見察人的主第二十節
[00:18:02.360 --> 00:18:05.360]  我若有罪於你何妨
[00:18:05.360 --> 00:18:07.360]  意思是說我若是有罪的話
[00:18:07.360 --> 00:18:12.360]  你這位至高的見察人心的主
[00:18:12.360 --> 00:18:13.360]  對你的公義
[00:18:13.360 --> 00:18:17.360]  對你的聖潔沒有什麼的障礙
[00:18:17.360 --> 00:18:22.360]  爲何以我當你的戰靶子
[00:18:22.360 --> 00:18:26.360]  使我厭棄自己的聖靈
[00:18:26.360 --> 00:18:30.360]  這個是嶽伯的心
[00:18:30.360 --> 00:18:34.360]  那個時候的經歷
[00:18:34.360 --> 00:18:37.360]  然而一個
[00:18:37.360 --> 00:18:40.360]  俗齡的神祕主義者
[00:18:40.360 --> 00:18:45.360]  卻把人個別命運中
[00:18:45.360 --> 00:18:49.360]  個別的痛苦簡化
[00:18:49.360 --> 00:18:54.360]  假設了嶽伯是一個狂傲的人
[00:18:54.360 --> 00:19:00.360]  反而帶來人更大的傷害
[00:19:00.360 --> 00:19:04.360]  我盼望你沒有經歷過這個類型的人
[00:19:04.360 --> 00:19:10.360]  給你另外一種的苦難
[00:19:10.360 --> 00:19:14.360]  彼勒德是代表了另外一個
[00:19:14.360 --> 00:19:19.360]  類型的苦難的誤解
[00:19:19.360 --> 00:19:21.360]  我叫這個類型的人叫做
[00:19:21.360 --> 00:19:26.360]  理性的傳統主義者的誤解
[00:19:26.360 --> 00:19:33.360]  看一下嶽伯記的第八章第三節
[00:19:33.360 --> 00:19:36.360]  彼勒德這樣子跟嶽伯說
[00:19:36.360 --> 00:19:41.360]  上帝豈能偏離公平
[00:19:41.360 --> 00:19:45.360]  原來一個傳統主義者
[00:19:45.360 --> 00:19:50.360]  他會用一個守紂不變
[00:19:50.360 --> 00:19:58.360]  用剛硬的方法來解釋痛苦
[00:19:58.360 --> 00:20:03.360]  對於這些傳統主義者來說
[00:20:03.360 --> 00:20:07.360]  他所有的結論就只有一個結論
[00:20:07.360 --> 00:20:09.360]  這個結論是什麼
[00:20:09.360 --> 00:20:15.360]  理犯罪
[00:20:15.360 --> 00:20:20.360]  這個類型的人他會尋找做不同的方法
[00:20:20.360 --> 00:20:26.360]  來去證明他的論點是真實的
[00:20:26.360 --> 00:20:28.360]  他會找到歷史
[00:20:28.360 --> 00:20:30.360]  他會找到文化
[00:20:30.360 --> 00:20:34.360]  他會找到許多許多的證據
[00:20:34.360 --> 00:20:37.360]  通常他們要支持他們的想法
[00:20:37.360 --> 00:20:39.360]  這個的證據從哪裏來
[00:20:39.360 --> 00:20:45.360]  他說神有兩種的報應
[00:20:45.360 --> 00:20:48.360]  這兩種的報應你沒有辦法不去接受
[00:20:48.360 --> 00:20:51.360]  第一個就是刑意嘛
[00:20:51.360 --> 00:20:53.360]  這找好處
[00:20:53.360 --> 00:20:55.360]  另外一種報應就是
[00:20:55.360 --> 00:20:58.360]  敗壞帶來你的滅亡
[00:20:58.360 --> 00:21:02.360]  所以他把兩個的小的論點加起來的時候
[00:21:02.360 --> 00:21:04.360]  理無言以對
[00:21:04.360 --> 00:21:11.360]  說因爲你犯罪所以你受苦難
[00:21:11.360 --> 00:21:13.360]  你看一下第八章的二十節
[00:21:13.360 --> 00:21:18.360]  這個尼勒德怎麼樣去講
[00:21:18.360 --> 00:21:22.360]  他說神逼不凋棄完全的人
[00:21:22.360 --> 00:21:25.360]  也不輔助邪惡的人
[00:21:25.360 --> 00:21:27.360]  十三節
[00:21:27.360 --> 00:21:29.360]  凡忘記神的人
[00:21:29.360 --> 00:21:36.360]  僅忘也是一樣不情見的指望也要滅我
[00:21:36.360 --> 00:21:40.360]  你同意他們的想法嗎
[00:21:40.360 --> 00:21:42.360]  做好事得好報
[00:21:42.360 --> 00:21:46.360]  做壞事得罪惡的刑罰
[00:21:46.360 --> 00:21:49.360]  你同意嗎
[00:21:49.360 --> 00:21:52.360]  爲什麼不說啊
[00:21:52.360 --> 00:21:55.360]  同意嗎
[00:21:55.360 --> 00:21:57.360]  我同意聖經真的這樣講
[00:21:57.360 --> 00:22:00.360]  但不傳面
[00:22:00.360 --> 00:22:02.360]  這一類型的人
[00:22:02.360 --> 00:22:11.360]  他只顯露出對上帝狹窄的瞭解
[00:22:11.360 --> 00:22:18.360]  難道神單單是祝福好人嗎
[00:22:18.360 --> 00:22:26.360]  若是的話今天也不在這裏了
[00:22:26.360 --> 00:22:29.360]  親愛的弟兄姊妹
[00:22:29.360 --> 00:22:31.360]  傳統主義者
[00:22:31.360 --> 00:22:35.360]  他們認爲明白聖經的真理
[00:22:35.360 --> 00:22:43.360]  所以外加了許多沒有經過神指引的地方
[00:22:43.360 --> 00:22:47.360]  把這個原先是神的精神原理
[00:22:47.360 --> 00:22:52.360]  成爲一個律法
[00:22:52.360 --> 00:22:57.360]  透過這個方法來顯露他的境前
[00:22:57.360 --> 00:23:07.360]  到最後給別人帶來的傷害更大
[00:23:07.360 --> 00:23:13.360]  在座的人有沒有曾經經歷過一個事情
[00:23:13.360 --> 00:23:21.360]  就是發生在你身上的苦難是沒有什麼解釋的
[00:23:21.360 --> 00:23:25.360]  比方說
[00:23:25.360 --> 00:23:32.360]  你從來沒有喫過任何一個不良的藥
[00:23:32.360 --> 00:23:38.360]  在檢查你有cancer
[00:23:38.360 --> 00:23:44.360]  你從來沒有抽過一根菸
[00:23:44.360 --> 00:23:52.360]  你也很小心不成爲second smoker 抽人家出來的煙
[00:23:52.360 --> 00:23:55.360]  但是你卻有肺癌
[00:23:55.360 --> 00:23:59.360]  在新加坡裏面有一個醫生姓謝的
[00:23:59.360 --> 00:24:03.360]  我們當中有三個照片
[00:24:03.360 --> 00:24:05.360]  放給大家看一下
[00:24:05.360 --> 00:24:08.360]  這位謝醫生不是謝偉光
[00:24:08.360 --> 00:24:10.360]  大家分清楚
[00:24:10.360 --> 00:24:14.360]  看一下有沒有看到這個照片
[00:24:14.360 --> 00:24:16.360]  有嗎
[00:24:16.360 --> 00:24:19.360]  這位醫生
[00:24:19.360 --> 00:24:22.360]  我講一下他的背景讓大家瞭解一下
[00:24:22.360 --> 00:24:26.360]  這位的醫生從小的時候
[00:24:26.360 --> 00:24:30.360]  就有一種很強烈好強的心態
[00:24:30.360 --> 00:24:32.360]  所以從小的時候
[00:24:32.360 --> 00:24:37.360]  從賽跑唸書進大學進醫學院
[00:24:37.360 --> 00:24:43.360]  他從來不承認他是第二名
[00:24:43.360 --> 00:24:46.360]  後來他到了念眼科的時候
[00:24:46.360 --> 00:24:48.360]  有一回聽到一些醫生的朋友跟他說
[00:24:48.360 --> 00:24:52.360]  他說你知道嗎我們做醫生真的很痛苦
[00:24:52.360 --> 00:24:59.360]  因爲一些病者說付三十塊錢的藥費都覺得太貴了
