
[00:00:00.000 --> 00:00:02.080]  好,我們再一次低頭禱告
[00:03:38.720 --> 00:03:42.720]  原來那些能夠享有自主權的老人家呢
[00:03:42.720 --> 00:03:47.720]  死亡率比另一組低了剛剛一半
[00:03:47.720 --> 00:03:49.720]  低了一半
[00:03:49.720 --> 00:03:53.720]  這個研究結果原來有一個很有趣的顯示
[00:03:53.720 --> 00:03:55.720]  有選擇的自由呢
[00:03:55.720 --> 00:03:58.720]  可以增進你的生命的健康
[00:03:58.720 --> 00:04:00.720]  個人的活力
[00:04:00.720 --> 00:04:01.720]  你的價值
[00:04:01.720 --> 00:04:03.720]  和你的存在感
[00:04:03.720 --> 00:04:07.720]  這就是那兩位心理學教授的結論
[00:04:07.720 --> 00:04:09.720]  有得選擇和無得選擇
[00:04:09.720 --> 00:04:11.720]  原來有很大分別
[00:04:11.720 --> 00:04:12.720]  原來有得選擇呢
[00:04:12.720 --> 00:04:14.720]  是重要的
[00:04:14.720 --> 00:04:16.720]  是對自己好的
[00:04:16.720 --> 00:04:18.720]  甚至對你身邊的人都是好的
[00:04:18.720 --> 00:04:23.720]  但我們很多東西是無得選擇的
[00:04:23.720 --> 00:04:27.720]  我們很多東西是你的姓氏無得選擇
[00:04:27.720 --> 00:04:29.720]  即是你嫁了人就例外了
[00:04:29.720 --> 00:04:33.720]  你的性別你無得選擇
[00:04:33.720 --> 00:04:35.720]  你很多東西是無得選擇的
[00:04:35.720 --> 00:04:39.720]  甚至你的國籍你無得選擇
[00:04:39.720 --> 00:04:41.720]  很多東西你無得選擇
[00:04:41.720 --> 00:04:44.720]  但有很多東西呢,都有得選擇
[00:04:44.720 --> 00:04:48.720]  譬如,我們無得選擇我們的壽命
[00:04:48.720 --> 00:04:50.720]  即是長短
[00:04:50.720 --> 00:04:52.720]  我們有得選擇我們的生命
[00:04:52.720 --> 00:04:54.720]  即是意義
[00:04:54.720 --> 00:04:56.720]  我們無得選擇地上的國籍
[00:04:56.720 --> 00:04:59.720]  有得選擇天上的國籍
[00:04:59.720 --> 00:05:02.720]  我們無得去選擇環境
[00:05:02.720 --> 00:05:05.720]  我們可以去選擇我們的心境
[00:05:05.720 --> 00:05:07.720]  所以雖然很多東西好像無得選擇
[00:05:07.720 --> 00:05:11.720]  但同樣有很多東西都可以選擇
[00:05:11.720 --> 00:05:16.720]  保羅告訴我們原來喜樂是有得選擇的
[00:05:16.720 --> 00:05:18.720]  你可以選擇喜樂
[00:05:18.720 --> 00:05:22.720]  喜樂是一種正面積極的人生態度
[00:05:22.720 --> 00:05:27.720]  是不受現實環境長期支配
[00:05:27.720 --> 00:05:32.720]  是一種從心底發出的平安和歡欣
[00:05:32.720 --> 00:05:37.720]  現實環境可能會衝擊到你一時的心境
[00:05:37.720 --> 00:05:39.720]  但不會長期支配你
[00:05:39.720 --> 00:05:43.720]  如果你選擇一個喜樂的人生
[00:05:43.720 --> 00:05:45.720]  保羅怎樣教導我們呢?
[00:05:45.720 --> 00:05:48.720]  去到菲勒比書的尾二這一段
[00:05:48.720 --> 00:05:50.720]  第四章的二至九
[00:05:50.720 --> 00:05:52.720]  講一些背景
[00:05:52.720 --> 00:05:56.720]  保羅在菲勒比書去到信的最後這一段
[00:05:56.720 --> 00:05:58.720]  是一些教導
[00:05:58.720 --> 00:06:00.720]  他教導我們要同心
[00:06:00.720 --> 00:06:01.720]  教導我們要喜樂
[00:06:01.720 --> 00:06:03.720]  教導我們要實踐
[00:06:03.720 --> 00:06:08.720]  而在這一段為何我會選擇喜樂的主題呢?
[00:06:08.720 --> 00:06:10.720]  其實在這一段的前一節
[00:06:10.720 --> 00:06:12.720]  即是四章的第一節
[00:06:12.720 --> 00:06:14.720]  「你們就是我的喜樂」
[00:06:14.720 --> 00:06:16.720]  去到這一段的後一節
[00:06:16.720 --> 00:06:19.720]  第十節「我靠主大大喜樂」
[00:06:19.720 --> 00:06:21.720]  即是首尾有些呼應
[00:06:21.720 --> 00:06:23.720]  首尾包著中間這一段
[00:06:23.720 --> 00:06:27.720]  所以這一段和篇幅有四節都是講喜樂多一些
[00:06:27.720 --> 00:06:31.720]  所以就選擇了喜樂做這一段的主題
[00:06:31.720 --> 00:06:34.720]  但保羅在這一段的教導有其他東西
[00:06:34.720 --> 00:06:36.720]  不是單單是喜樂
[00:06:36.720 --> 00:06:38.720]  保羅第一樣東西他教導的是甚麼呢?
[00:06:38.720 --> 00:06:40.720]  是同心
[00:06:40.720 --> 00:06:42.720]  他第一樣教導是同心
[00:06:42.720 --> 00:06:48.720]  他說「我勸尤雅蝶和秦都基要在主裡同心」
[00:06:48.720 --> 00:06:53.720]  在新約尤雅蝶和秦都基只是在這裡出現過
[00:06:53.720 --> 00:06:57.720]  我們不是很多關於這兩位女士的背景
[00:06:57.720 --> 00:07:01.720]  但我們估計她們是教會中的領袖
[00:07:01.720 --> 00:07:04.720]  因為她們不同心對教會有些影響
[00:07:04.720 --> 00:07:06.720]  所以保羅比較緊張
[00:07:06.720 --> 00:07:08.720]  要處理她們的不同心
[00:07:08.720 --> 00:07:12.720]  所以可能是教會中的一些領袖的婦女
[00:07:12.720 --> 00:07:15.720]  這也吻合當時的背景
[00:07:15.720 --> 00:07:20.720]  馬其頓婦女的地位和自由
[00:07:20.720 --> 00:07:24.720]  比當時其他地區的婦女高一些
[00:07:24.720 --> 00:07:27.720]  而她們的不和是為甚麼呢?
[00:07:27.720 --> 00:07:28.720]  我們也不知道
[00:07:28.720 --> 00:07:32.720]  不過如果從肥勒比書在第二章說到
[00:07:32.720 --> 00:07:35.720]  這些人會互請恩賜去爭取虛榮
[00:07:35.720 --> 00:07:37.720]  也有可能是這個情況
[00:07:37.720 --> 00:07:40.720]  大家都很想去發揮
[00:07:40.720 --> 00:07:42.720]  很想去被人稱讚
[00:07:42.720 --> 00:07:44.720]  有這樣的爭拗
[00:07:44.720 --> 00:07:47.720]  保羅就勸勉她們要同心
[00:07:47.720 --> 00:07:49.720]  同心這個心字
[00:07:49.720 --> 00:07:52.720]  我在前幾次講肥勒比書都講過
[00:07:52.720 --> 00:07:55.720]  是整個肥勒比書最關鍵的字
[00:07:55.720 --> 00:07:58.720]  這個字出現了十次在肥勒比書
[00:07:58.720 --> 00:08:01.720]  這個字的意思就是一種價值觀
[00:08:01.720 --> 00:08:05.720]  心字 情感 思想 意識形態
[00:08:05.720 --> 00:08:08.720]  所以同心的意思有一致的價值觀
[00:08:08.720 --> 00:08:10.720]  心字 意識形態
[00:08:10.720 --> 00:08:12.720]  這個就是合一
[00:08:12.720 --> 00:08:19.720]  這個就是情感 想法 意識形態都是一致的
[00:08:19.720 --> 00:08:21.720]  在第二節的上半節
[00:08:21.720 --> 00:08:25.720]  保羅在原文的說法是這樣
[00:08:25.720 --> 00:08:27.720]  原文的直譯是甚麼呢?
[00:08:27.720 --> 00:08:32.720]  我勸有話蝶 同埋我勸秦都基
[00:08:32.720 --> 00:08:35.720]  這個修辭方法有點特別
[00:08:35.720 --> 00:08:37.720]  它的意思是代表甚麼呢?
[00:08:37.720 --> 00:08:40.720]  代表保羅沒有偏袒任何一方
[00:08:40.720 --> 00:08:44.720]  我勸有話蝶 我勸秦都基
[00:08:44.720 --> 00:08:47.720]  保羅用正面的態度去看待這兩位姐妹
[00:08:47.720 --> 00:08:51.720]  他不當這兩位是搞事份子 搞亂教會
[00:08:51.720 --> 00:08:52.720]  他沒有這樣看
[00:08:52.720 --> 00:08:54.720]  他要幫這兩位姐妹
[00:08:54.720 --> 00:08:56.720]  但是重點是甚麼呢?
[00:08:56.720 --> 00:08:59.720]  他沒有立刻站在一邊
[00:08:59.720 --> 00:09:03.720]  我勸有話蝶 我勸秦都基
[00:09:03.720 --> 00:09:06.720]  遇到衝突在教會裏面
[00:09:06.720 --> 00:09:08.720]  或者在家裏面
[00:09:08.720 --> 00:09:10.720]  在你的公司裏面
[00:09:10.720 --> 00:09:12.720]  我們有時有個陷阱
[00:09:12.720 --> 00:09:16.720]  我們很容易會隨便去表態
[00:09:16.720 --> 00:09:18.720]  站在某一方
[00:09:18.720 --> 00:09:21.720]  如果這是真理的衝突
[00:09:21.720 --> 00:09:22.720]  我們都要表態
[00:09:22.720 --> 00:09:24.720]  我們站在真理的一方
[00:09:24.720 --> 00:09:27.720]  但很多時候衝突不是真理
[00:09:27.720 --> 00:09:30.720]  可能是你的處事風格
[00:09:30.720 --> 00:09:34.720]  可能是一些不是真理性的事
[00:09:34.720 --> 00:09:36.720]  一些的政治立場
[00:09:36.720 --> 00:09:37.720]  和真理無關
[00:09:37.720 --> 00:09:40.720]  但如果我們一見到有兩個衝突的爭拗
[00:09:40.720 --> 00:09:43.720]  我們立刻去表態去站在一方
[00:09:43.720 --> 00:09:46.720]  問題就會將原本兩個人的衝突
[00:09:46.720 --> 00:09:48.720]  變成兩幫人的衝突
[00:09:48.720 --> 00:09:51.720]  我在教會見過真的在團體裏面
[00:09:51.720 --> 00:09:52.720]  兩個肢體衝突
[00:09:52.720 --> 00:09:54.720]  但有不同的人
[00:09:54.720 --> 00:09:56.720]  我就幫這個我就幫那個
[00:09:56.720 --> 00:09:59.720]  我發覺這兩個都不是真理問題
[00:09:59.720 --> 00:10:01.720]  為甚麼不彼此尊重呢
[00:10:01.720 --> 00:10:03.720]  可以不同的
[00:10:03.720 --> 00:10:04.720]  可以不同的
[00:10:04.720 --> 00:10:06.720]  所以在去年很多人問
[00:10:06.720 --> 00:10:08.720]  陳牧師 佔中怎樣
[00:10:08.720 --> 00:10:10.720]  可以不同的
[00:10:10.720 --> 00:10:11.720]  你支持佔中
[00:10:11.720 --> 00:10:13.720]  你支持反佔中
[00:10:13.720 --> 00:10:15.720]  在教會可以一起查聖經
[00:10:15.720 --> 00:10:17.720]  彼此相愛沒有問題的
[00:10:17.720 --> 00:10:19.720]  大家不同的政治立場
[00:10:19.720 --> 00:10:22.720]  耶穌的門徒就更加不同
[00:10:22.720 --> 00:10:24.720]  一個瑞利馬太
[00:10:24.720 --> 00:10:26.720]  一個粉瑞黨的西門
[00:10:26.720 --> 00:10:29.720]  我也不明白耶穌怎樣可以解決這兩個
[00:10:29.720 --> 00:10:32.720]  這兩個經常有很多爭拗
[00:10:32.720 --> 00:10:34.720]  可以不同
[00:10:34.720 --> 00:10:37.720]  我想保羅告訴我們一個很重要的原因
[00:10:37.720 --> 00:10:38.720]  處理衝突
[00:10:38.720 --> 00:10:41.720]  你不需要那麼快去偏袒任何一方
[00:10:41.720 --> 00:10:45.720]  不需要那麼快立刻去站在某一方
[00:10:45.720 --> 00:10:47.720]  保羅怎樣做呢
[00:10:47.720 --> 00:10:51.720]  保羅就要求一個真實同婦一額的
[00:10:51.720 --> 00:10:53.720]  要幫助這個女人
[00:10:53.720 --> 00:10:55.720]  這兩個女人
[00:10:55.720 --> 00:10:57.720]  甚麼叫真實同婦一額呢
[00:10:57.720 --> 00:10:59.720]  她是誰呢
[00:10:59.720 --> 00:11:01.720]  有些聖經說
[00:11:01.720 --> 00:11:03.720]  這個同婦一額其實是一個名字
[00:11:03.720 --> 00:11:05.720]  那個人的名字叫同婦一額
[00:11:05.720 --> 00:11:08.720]  可能是真的
[00:11:08.720 --> 00:11:10.720]  希臘文可能是一個名字
[00:11:10.720 --> 00:11:12.720]  但我覺得未必是
[00:11:12.720 --> 00:11:16.720]  真實即是真誠的意思
[00:11:16.720 --> 00:11:20.720]  同婦一額就是同道或者同工的意思
[00:11:20.720 --> 00:11:22.720]  即是你找一個真誠的
[00:11:22.720 --> 00:11:24.720]  處事公正真心幫助
[00:11:24.720 --> 00:11:26.720]  不耍手段的
[00:11:26.720 --> 00:11:29.720]  這個同工來幫助尤雅蝶
[00:11:29.720 --> 00:11:31.720]  幫助秦都基
[00:11:31.720 --> 00:11:35.720]  這個人我們相信是教會一個公認的領袖
[00:11:35.720 --> 00:11:36.720]  因為他不講名字
[00:11:36.720 --> 00:11:39.720]  大家都知道教會有一個這樣的可能是監督
[00:11:39.720 --> 00:11:41.720]  可能是一個教會公認的領袖
[00:11:41.720 --> 00:11:44.720]  去幫助這兩個女人
[00:11:45.720 --> 00:11:47.720]  保羅的做法我想是聰明很多
[00:11:47.720 --> 00:11:49.720]  他不會站在一旁
[00:11:49.720 --> 00:11:53.720]  他找一個真的明白處境的一個教會領袖
[00:11:53.720 --> 00:11:54.720]  去幫這兩個女人
[00:11:54.720 --> 00:11:56.720]  他是正面積極
[00:11:56.720 --> 00:11:58.720]  不是趕這兩個女人走
[00:11:58.720 --> 00:12:00.720]  是幫這兩個女人
[00:12:00.720 --> 00:12:02.720]  在追求同心這件事上
[00:12:02.720 --> 00:12:05.720]  我們看到有幾樣東西是學到的
[00:12:05.720 --> 00:12:07.720]  第一
[00:12:07.720 --> 00:12:10.720]  尤雅蝶和秦都基雖然沒有很多背景
[00:12:10.720 --> 00:12:15.720]  但是她和保羅、格利敏和其他同工
[00:12:15.720 --> 00:12:17.720]  一同為福音去勞苦
[00:12:17.720 --> 00:12:21.720]  這兩個女人很可能是教會的領袖
[00:12:21.720 --> 00:12:23.720]  所以第一樣東西學到
[00:12:23.720 --> 00:12:26.720]  原來教會所謂的屬靈領袖
[00:12:26.720 --> 00:12:28.720]  都會吵架
[00:12:28.720 --> 00:12:30.720]  所以我們要接納這件事
[00:12:30.720 --> 00:12:34.720]  原來你不要見到兩位牧師吵架好像很稀奇
[00:12:34.720 --> 00:12:36.720]  很正常
[00:12:36.720 --> 00:12:37.720]  當年也有
[00:12:37.720 --> 00:12:39.720]  歷世歷代也有
[00:12:39.720 --> 00:12:40.720]  所以千萬不要稀奇
[00:12:40.720 --> 00:12:42.720]  那些屬靈人會否吵架
[00:12:42.720 --> 00:12:43.720]  不會的
[00:12:43.720 --> 00:12:48.720]  最明顯就是牧師和師母一定吵架
[00:12:48.720 --> 00:12:50.720]  你問任何牧師
[00:12:50.720 --> 00:12:51.720]  你有沒有和師母吵架
[00:12:51.720 --> 00:12:52.720]  他說沒有
[00:12:52.720 --> 00:12:53.720]  就很古怪
[00:12:53.720 --> 00:12:55.720]  一定會
[00:12:55.720 --> 00:12:57.720]  第一樣東西不要稀奇
[00:12:57.720 --> 00:13:00.720]  第二樣東西就是我剛才所說的不要偏袒
[00:13:00.720 --> 00:13:02.720]  將衝突由兩個人變成兩幫人
[00:13:02.720 --> 00:13:04.720]  不要偏袒任何一方
[00:13:04.720 --> 00:13:06.720]  不要這麼快要擊敗
[00:13:06.720 --> 00:13:09.720]  當然我再說如果是真理就不同
[00:13:09.720 --> 00:13:10.720]  真理
[00:13:10.720 --> 00:13:12.720]  你見到我們外面有個橫額
[00:13:12.720 --> 00:13:13.720]  一夫一妻
[00:13:13.720 --> 00:13:15.720]  一男一女一生一世
[00:13:15.720 --> 00:13:17.720]  我們很明顯是這個立場
[00:13:17.720 --> 00:13:19.720]  我們去年也登了報紙
[00:13:19.720 --> 00:13:20.720]  是這個立場
[00:13:20.720 --> 00:13:23.720]  這個是我們心上的真理
[00:13:23.720 --> 00:13:25.720]  第三樣東西
[00:13:25.720 --> 00:13:27.720]  遇到這些不同心的爭拗
[00:13:27.720 --> 00:13:29.720]  要有群體的支援
[00:13:29.720 --> 00:13:32.720]  所以有這位的同父一丫
[00:13:32.720 --> 00:13:35.720]  這位真實的教會領袖去幫助他
[00:13:35.720 --> 00:13:37.720]  所以在教會裏面
[00:13:37.720 --> 00:13:39.720]  你能夠跟人有建立關係
[00:13:39.720 --> 00:13:41.720]  有群體的守望支援
[00:13:41.720 --> 00:13:43.720]  很重要
[00:13:43.720 --> 00:13:44.720]  第四
[00:13:44.720 --> 00:13:45.720]  化解衝突
[00:13:45.720 --> 00:13:46.720]  要同心
[00:13:46.720 --> 00:13:48.720]  一個最佳的良藥
[00:13:48.720 --> 00:13:49.720]  就在第二節
[00:13:49.720 --> 00:13:51.720]  在主裏
[00:13:51.720 --> 00:13:53.720]  回到主那裏
[00:13:53.720 --> 00:13:55.720]  回到真理的面前
[00:13:55.720 --> 00:13:57.720]  大家會放下自己那些
[00:13:57.720 --> 00:14:00.720]  可能不同的風格
[00:14:00.720 --> 00:14:02.720]  不同的處事模式
[00:14:02.720 --> 00:14:04.720]  回到主那裏
[00:14:04.720 --> 00:14:05.720]  更新你
[00:14:05.720 --> 00:14:07.720]  這樣就能夠同心
[00:14:07.720 --> 00:14:09.720]  這個就是保羅在第二三節去教導
[00:14:09.720 --> 00:14:11.720]  他都要處理一個問題
[00:14:11.720 --> 00:14:13.720]  有兩位的姐妹
[00:14:13.720 --> 00:14:15.720]  有這個不同心的情況
[00:14:15.720 --> 00:14:18.720]  去到第四到七節
[00:14:18.720 --> 00:14:20.720]  保羅講了另外一個
[00:14:20.720 --> 00:14:22.720]  很重要的問題
[00:14:22.720 --> 00:14:24.720]  在第四節他說
[00:14:24.720 --> 00:14:26.720]  你們要靠主常常喜樂
[00:14:26.720 --> 00:14:28.720]  我再說你們要喜樂
[00:14:28.720 --> 00:14:30.720]  兩次的喜樂
[00:14:30.720 --> 00:14:32.720]  在原文都是命令式的動詞
[00:14:32.720 --> 00:14:34.720]  表示肥立比信徒
[00:14:34.720 --> 00:14:36.720]  你必須要喜樂
[00:14:36.720 --> 00:14:39.720]  我們有個很大的疑問
[00:14:39.720 --> 00:14:41.720]  喜樂可以命令出來嗎
[00:14:41.720 --> 00:14:44.720]  你命令他喜樂
[00:14:44.720 --> 00:14:46.720]  你命有就有
[00:14:46.720 --> 00:14:48.720]  好像保羅是否有些強人所難
[00:14:48.720 --> 00:14:51.720]  喜樂不可以命令出來
[00:14:51.720 --> 00:14:53.720]  但其實保羅的意思
[00:14:53.720 --> 00:14:55.720]  他講了
[00:14:55.720 --> 00:14:57.720]  要靠主
[00:14:57.720 --> 00:14:59.720]  你靠主就能夠有喜樂
[00:14:59.720 --> 00:15:01.720]  你靠主是一定喜樂
[00:15:01.720 --> 00:15:03.720]  這個命令式
[00:15:03.720 --> 00:15:05.720]  這個一定的意思
[00:15:05.720 --> 00:15:07.720]  是一個條件
[00:15:07.720 --> 00:15:09.720]  就是靠主
[00:15:09.720 --> 00:15:11.720]  不靠主就很難喜樂
[00:15:11.720 --> 00:15:13.720]  靠主的意思就是在主裡
[00:15:13.720 --> 00:15:15.720]  保羅很喜歡用這個term
[00:15:15.720 --> 00:15:17.720]  在主裡
[00:15:17.720 --> 00:15:19.720]  在基督裡
[00:15:19.720 --> 00:15:21.720]  在主裡的意思就是主耶穌基督
[00:15:21.720 --> 00:15:23.720]  是我們生命和生活的目標
[00:15:23.720 --> 00:15:25.720]  和一切的範疇
[00:15:25.720 --> 00:15:27.720]  離開了主就無從喜樂
[00:15:27.720 --> 00:15:29.720]  有主的生命質素就有喜樂
[00:15:29.720 --> 00:15:31.720]  選擇喜樂
[00:15:31.720 --> 00:15:33.720]  其實怎樣可以選擇喜樂呢
[00:15:33.720 --> 00:15:35.720]  我這個題目
[00:15:35.720 --> 00:15:37.720]  因為你可以選擇在主裡
[00:15:37.720 --> 00:15:39.720]  你可以選擇不在主裡
[00:15:39.720 --> 00:15:41.720]  你的人生可能就
[00:15:41.720 --> 00:15:43.720]  沒有了喜樂
[00:15:43.720 --> 00:15:45.720]  在上一個世紀
[00:15:45.720 --> 00:15:47.720]  在第二次大戰的時候
[00:15:47.720 --> 00:15:49.720]  有一個猶太裔的奧地利的精神科醫生
[00:15:49.720 --> 00:15:51.720]  他很出名的
[00:15:51.720 --> 00:15:53.720]  他叫弗蘭克
[00:15:53.720 --> 00:15:55.720]  叫Victor Franco
[00:15:55.720 --> 00:15:57.720]  是一個很出名的醫生
[00:15:57.720 --> 00:15:59.720]  猶太人被抓去納粹集中營
[00:15:59.720 --> 00:16:01.720]  他吃盡苦頭
[00:16:01.720 --> 00:16:03.720]  而他因為猶太裔
[00:16:03.720 --> 00:16:05.720]  被迫害
[00:16:05.720 --> 00:16:07.720]  他的父母
[00:16:07.720 --> 00:16:09.720]  他的哥哥姐姐
[00:16:09.720 --> 00:16:11.720]  都被德軍送去
[00:16:11.720 --> 00:16:13.720]  毒氣室去過世
[00:16:13.720 --> 00:16:15.720]  弗蘭克醫生
[00:16:15.720 --> 00:16:17.720]  他就活在仇恨
[00:16:17.720 --> 00:16:19.720]  悲傷仇苦裡面
[00:16:19.720 --> 00:16:21.720]  一見到德軍
[00:16:21.720 --> 00:16:23.720]  他就怒火中燒
[00:16:23.720 --> 00:16:25.720]  德軍的刺激
[00:16:25.720 --> 00:16:27.720]  和他的情緒反應
[00:16:27.720 --> 00:16:29.720]  有一個直接的
[00:16:29.720 --> 00:16:31.720]  因果的關係
[00:16:31.720 --> 00:16:33.720]  他一見到已經火遮眼
[00:16:33.720 --> 00:16:35.720]  似乎好像沒什麼轉彎的餘地
[00:16:35.720 --> 00:16:37.720]  在這個情況之下
[00:16:37.720 --> 00:16:39.720]  弗蘭克發覺自己
[00:16:39.720 --> 00:16:41.720]  淪落在一個
[00:16:41.720 --> 00:16:43.720]  環境的犧牲品
[00:16:43.720 --> 00:16:45.720]  他沒辦法能夠去
[00:16:45.720 --> 00:16:47.720]  抗衡這種環境的力量
[00:16:47.720 --> 00:16:49.720]  他一見到德軍
[00:16:49.720 --> 00:16:51.720]  他已經很憤怒
[00:16:51.720 --> 00:16:53.720]  充滿仇恨 充滿憤怒
[00:16:53.720 --> 00:16:55.720]  但是這個醫生
[00:16:55.720 --> 00:16:57.720]  弗蘭克他就很信神
[00:16:57.720 --> 00:16:59.720]  他很信神
[00:16:59.720 --> 00:17:01.720]  有一天他有一個覺悟
[00:17:01.720 --> 00:17:03.720]  他有一個醒悟
[00:17:03.720 --> 00:17:05.720]  他說原來
[00:17:05.720 --> 00:17:07.720]  環境的刺激和我自己
[00:17:07.720 --> 00:17:09.720]  心裡的反應
[00:17:09.720 --> 00:17:11.720]  可以分開
[00:17:11.720 --> 00:17:13.720]  不一定有必然的關係
[00:17:13.720 --> 00:17:15.720]  他想到原來上帝賜給我們
[00:17:15.720 --> 00:17:17.720]  自由的意志可以去
[00:17:17.720 --> 00:17:19.720]  選擇
[00:17:19.720 --> 00:17:21.720]  我們可以選擇不讓環境
[00:17:21.720 --> 00:17:23.720]  去決定自己的
[00:17:23.720 --> 00:17:25.720]  喜樂或者
[00:17:25.720 --> 00:17:27.720]  仇苦 人可以選擇
[00:17:27.720 --> 00:17:29.720]  不讓苦難去
[00:17:29.720 --> 00:17:31.720]  左右你的一切
