
[00:00:00.000 --> 00:00:03.000]  停不了的重站
[00:05:27.000 --> 00:05:30.000]  他就爬上戰壕
[00:05:30.000 --> 00:05:35.000]  看我這樣走上戰場
[00:05:35.000 --> 00:05:38.000]  德國士兵很想舉槍射他
[00:05:38.000 --> 00:05:42.000]  但是長官叫他停下來
[00:05:42.000 --> 00:05:44.000]  不要打他
[00:05:44.000 --> 00:05:49.000]  得到瑞士公的長官的旨意
[00:05:49.000 --> 00:05:53.000]  所有的德軍慢慢放下他們的槍
[00:05:53.000 --> 00:05:56.000]  一個一個這樣很勇敢
[00:05:56.000 --> 00:05:58.000]  很不怕地走上去
[00:05:58.000 --> 00:06:00.000]  一路唱這首歌
[00:06:00.000 --> 00:06:04.000]  一路向著敵方握手
[00:06:04.000 --> 00:06:06.000]  用他們自己的言語
[00:06:06.000 --> 00:06:11.000]  去向對方說聖誕快樂
[00:06:11.000 --> 00:06:14.000]  歷史告訴我們
[00:06:14.000 --> 00:06:20.000]  音樂、歌曲是一種共通的言語
[00:06:20.000 --> 00:06:23.000]  能夠帶動生命
[00:06:23.000 --> 00:06:27.000]  能夠帶動人心
[00:06:27.000 --> 00:06:29.000]  在我們的人生裡面
[00:06:29.000 --> 00:06:33.000]  有時我們都會有高有低
[00:06:33.000 --> 00:06:39.000]  但我們問怎樣可以面對逆境的人生和困局
[00:06:39.000 --> 00:06:42.000]  難道真是今天這樣
[00:06:42.000 --> 00:06:45.000]  學師班以至學保羅這樣
[00:06:45.000 --> 00:06:48.000]  只要唱幾首歌
[00:06:48.000 --> 00:06:50.000]  禱告、詩歌讚美
[00:06:50.000 --> 00:06:55.000]  我們的家門就大開嗎?
[00:06:55.000 --> 00:06:57.000]  不是的
[00:06:57.000 --> 00:07:02.000]  一定有些東西令他們唱些詩歌的時候
[00:07:02.000 --> 00:07:07.000]  神才會動功
[00:07:07.000 --> 00:07:12.000]  所以今天早上想和大家一起思想這段經文
[00:07:12.000 --> 00:07:13.000]  聖經告訴我們
[00:07:13.000 --> 00:07:17.000]  當保羅在第二次宣教旅程的時候
[00:07:17.000 --> 00:07:20.000]  他來到一個地方
[00:07:20.000 --> 00:07:22.000]  一路走的時候來到一個邊緣位
[00:07:22.000 --> 00:07:24.000]  叫做特羅亞
[00:07:24.000 --> 00:07:27.000]  在特羅亞的時候
[00:07:27.000 --> 00:07:29.000]  人生兩茫茫
[00:07:29.000 --> 00:07:31.000]  因為他從天上而來領受的
[00:07:31.000 --> 00:07:33.000]  是要傳福音
[00:07:33.000 --> 00:07:35.000]  但究竟向東走
[00:07:35.000 --> 00:07:37.000]  即是向西去
[00:07:37.000 --> 00:07:40.000]  東邊走就是亞洲
[00:07:40.000 --> 00:07:43.000]  甚至乎印度、小亞細亞、巴基斯坦
[00:07:43.000 --> 00:07:45.000]  很多地方
[00:07:45.000 --> 00:07:48.000]  一路我們可以伊朗的地方可以聽到福音
[00:07:48.000 --> 00:07:52.000]  但向西走就是隔一個海
[00:07:52.000 --> 00:07:57.000]  應該去到歐洲那方面
[00:07:57.000 --> 00:08:00.000]  保羅在夜間的時候
[00:08:00.000 --> 00:08:03.000]  聖經說在特羅亞這個地方
[00:08:03.000 --> 00:08:06.000]  他聽見了馬其頓的儀仗
[00:08:06.000 --> 00:08:08.000]  十六章第九節
[00:08:08.000 --> 00:08:12.000]  請你過來馬其頓幫我們
[00:08:12.000 --> 00:08:15.000]  就是這個儀仗呼聲
[00:08:15.000 --> 00:08:19.000]  使得保羅由這個特羅亞
[00:08:19.000 --> 00:08:22.000]  起程過了這個海
[00:08:22.000 --> 00:08:27.000]  輾轉去到羅馬的第一個駐防城
[00:08:27.000 --> 00:08:30.000]  就是我們今天的菲臘比
[00:08:30.000 --> 00:08:32.000]  在菲臘比裏面
[00:08:32.000 --> 00:08:35.000]  保羅經歷了三件事
[00:08:35.000 --> 00:08:38.000]  第一件事就是在這個地方
[00:08:38.000 --> 00:08:41.000]  他遇到一小撮的婦人
[00:08:41.000 --> 00:08:43.000]  聖經告訴我們
[00:08:43.000 --> 00:08:45.000]  保羅在安息日的時候
[00:08:45.000 --> 00:08:47.000]  去到河邊
[00:08:47.000 --> 00:08:50.000]  為什麼他不是去會堂呢?
[00:08:50.000 --> 00:08:54.000]  因為按照研究保羅生平的人都很清楚
[00:08:54.000 --> 00:08:58.000]  保羅的宣教策略是很清楚的
[00:08:58.000 --> 00:09:02.000]  他每到一個城市大街小巷都好
[00:09:02.000 --> 00:09:04.000]  他一定第一
[00:09:04.000 --> 00:09:05.000]  作為猶太人
[00:09:05.000 --> 00:09:07.000]  他會找猶太的會堂
[00:09:07.000 --> 00:09:09.000]  因為由小做起
[00:09:09.000 --> 00:09:11.000]  由自己的同胞做起
[00:09:11.000 --> 00:09:13.000]  永遠都是對的
[00:09:13.000 --> 00:09:15.000]  但是保羅去到菲臘比
[00:09:15.000 --> 00:09:18.000]  根據今天的考古常識知道
[00:09:18.000 --> 00:09:21.000]  菲臘比有猶太人
[00:09:21.000 --> 00:09:22.000]  但是不多
[00:09:22.000 --> 00:09:26.000]  所以保羅和他的宣教小隊
[00:09:26.000 --> 00:09:28.000]  西拉就變動
[00:09:28.000 --> 00:09:30.000]  就有靈活的頭腦
[00:09:30.000 --> 00:09:32.000]  去到一些有人聚居
[00:09:32.000 --> 00:09:34.000]  有敬拜神的地方
[00:09:34.000 --> 00:09:35.000]  就是在河邊
[00:09:35.000 --> 00:09:40.000]  在那裏他向呂底亞和他的家庭傳福音
[00:09:40.000 --> 00:09:42.000]  以至呂底亞信耶穌之後
[00:09:42.000 --> 00:09:44.000]  他一家都受洗
[00:09:44.000 --> 00:09:50.000]  保羅經歷到一個接待他的姐妹
[00:09:50.000 --> 00:09:52.000]  但是未忌
[00:09:52.000 --> 00:09:55.000]  當保羅說他要再一次回到這個河邊
[00:09:55.000 --> 00:09:57.000]  準備去傳講福音
[00:09:57.000 --> 00:09:59.000]  或者講道的時候
[00:09:59.000 --> 00:10:02.000]  在市集上迎面而來
[00:10:02.000 --> 00:10:05.000]  一個被鬼附的女子
[00:10:05.000 --> 00:10:08.000]  如果用今天的俗語講
[00:10:08.000 --> 00:10:10.000]  就是一個懂得通靈
[00:10:10.000 --> 00:10:13.000]  和可以為他的主人
[00:10:13.000 --> 00:10:16.000]  找到很多銀的一個女子
[00:10:16.000 --> 00:10:23.000]  這個女奴中日每次見到保羅經過都大叫
[00:10:23.000 --> 00:10:26.000]  她說看這個至高神的僕人
[00:10:26.000 --> 00:10:29.000]  保羅覺得不厭其煩
[00:10:29.000 --> 00:10:33.000]  覺得在他當中被他問得太多
[00:10:33.000 --> 00:10:34.000]  叫得太多
[00:10:34.000 --> 00:10:35.000]  所以聖經說
[00:10:35.000 --> 00:10:37.000]  在十六章十八節
[00:10:37.000 --> 00:10:39.000]  保羅厭煩
[00:10:39.000 --> 00:10:41.000]  用原文的聖經指
[00:10:41.000 --> 00:10:43.000]  這個字進入一種困擾
[00:10:43.000 --> 00:10:48.000]  以至到激氣甚至於怒氣的地步
[00:10:48.000 --> 00:10:52.000]  保羅不想他阻住他的傳福音
[00:10:52.000 --> 00:10:54.000]  所以他就在當時
[00:10:54.000 --> 00:10:55.000]  在第十九節講
[00:10:55.000 --> 00:10:57.000]  十八十九節
[00:10:57.000 --> 00:11:01.000]  那個霧鬼或者那個被鬼附的女子
[00:11:01.000 --> 00:11:03.000]  因為保羅這種的呼喝
[00:11:03.000 --> 00:11:05.000]  那隻鬼離開他的時候
[00:11:05.000 --> 00:11:08.000]  女子就暈倒
[00:11:08.000 --> 00:11:12.000]  十八節說到霧鬼出來了
[00:11:12.000 --> 00:11:14.000]  但是緊接第十九節
[00:11:14.000 --> 00:11:17.000]  當市裡的主人見到
[00:11:17.000 --> 00:11:21.000]  得利的指望都沒有的時候
[00:11:21.000 --> 00:11:23.000]  他們就將保羅囚住
[00:11:23.000 --> 00:11:26.000]  甚至帶到官府
[00:11:26.000 --> 00:11:30.000]  打完之後將他們關進監獄
[00:11:30.000 --> 00:11:32.000]  我們留意到
[00:11:32.000 --> 00:11:34.000]  在史唐人傳
[00:11:34.000 --> 00:11:37.000]  路加醫生當他講到這一節的時候
[00:11:37.000 --> 00:11:39.000]  霧鬼出來了
[00:11:39.000 --> 00:11:41.000]  離開了的意思
[00:11:41.000 --> 00:11:43.000]  和第十九節
[00:11:43.000 --> 00:11:47.000]  當他形容到主人得利的指望沒有了
[00:11:47.000 --> 00:11:49.000]  其實就是離開了
[00:11:49.000 --> 00:11:52.000]  兩個字是相同的
[00:11:52.000 --> 00:11:54.000]  那就是說
[00:11:54.000 --> 00:11:56.000]  一方面保羅
[00:11:56.000 --> 00:12:00.000]  他幫這個女子
[00:12:00.000 --> 00:12:04.000]  能夠離開邪靈那種的騷擾
[00:12:04.000 --> 00:12:06.000]  是一種祝福
[00:12:06.000 --> 00:12:09.000]  但是對於主人
[00:12:09.000 --> 00:12:12.000]  他沒有收財收利
[00:12:12.000 --> 00:12:14.000]  見財快水的時候
[00:12:14.000 --> 00:12:16.000]  離開了
[00:12:16.000 --> 00:12:18.000]  他就用了另一個行動
[00:12:18.000 --> 00:12:20.000]  老修成祿
[00:12:20.000 --> 00:12:22.000]  所以他們抽住
[00:12:22.000 --> 00:12:24.000]  用聖經講抽住的意思
[00:12:24.000 --> 00:12:27.000]  就是抱緊他
[00:12:27.000 --> 00:12:28.000]  扯住他
[00:12:28.000 --> 00:12:30.000]  不讓他走
[00:12:30.000 --> 00:12:31.000]  但這個字
[00:12:31.000 --> 00:12:33.000]  抽住或者扯住
[00:12:33.000 --> 00:12:36.000]  在提摩太前書六章十二十九節
[00:12:36.000 --> 00:12:38.000]  是保羅形容到
[00:12:38.000 --> 00:12:41.000]  我們每一個人都應該扯住永生
[00:12:41.000 --> 00:12:44.000]  或者持守住永生
[00:12:44.000 --> 00:12:46.000]  那就是說
[00:12:46.000 --> 00:12:49.000]  今天這個世界裡自然有兩種人
[00:12:49.000 --> 00:12:52.000]  一種人他會看見今生的利益
[00:12:52.000 --> 00:12:55.000]  而他去走他的路
[00:12:55.000 --> 00:12:57.000]  第一種人就好像保羅
[00:12:57.000 --> 00:12:59.000]  和那些被釋放的人
[00:12:59.000 --> 00:13:01.000]  他們經歷到離開了
[00:13:01.000 --> 00:13:05.000]  那些會糾纏他們的罪惡的時候
[00:13:05.000 --> 00:13:09.000]  他們的生命是很不同
[00:13:09.000 --> 00:13:11.000]  但這種不同
[00:13:11.000 --> 00:13:13.000]  也都帶來很多人的憤怒
[00:13:13.000 --> 00:13:14.000]  或者妒忌
[00:13:14.000 --> 00:13:16.000]  甚至老修成祿
[00:13:16.000 --> 00:13:18.000]  所以聖經告訴他
[00:13:18.000 --> 00:13:20.000]  當一個女子
[00:13:20.000 --> 00:13:22.000]  煩擾過保羅
[00:13:22.000 --> 00:13:24.000]  但保羅一聲令下
[00:13:24.000 --> 00:13:27.000]  無鬼就由他而出
[00:13:27.000 --> 00:13:30.000]  他們觸犯了這個主人
[00:13:30.000 --> 00:13:32.000]  以至這個城裡兩條罪
[00:13:32.000 --> 00:13:35.000]  第一個聖經告訴他們
[00:13:35.000 --> 00:13:38.000]  當他們向官長去申報的時候
[00:13:38.000 --> 00:13:42.000]  他說這個人引發動亂或者騷動
[00:13:42.000 --> 00:13:44.000]  即是什麼罪?
[00:13:44.000 --> 00:13:46.000]  今天我們很懂的
[00:13:46.000 --> 00:13:48.000]  就是擾亂公安罪
[00:13:48.000 --> 00:13:50.000]  是啊
[00:13:50.000 --> 00:13:53.000]  所以我們都可以會是擾亂公安的
[00:13:53.000 --> 00:13:54.000]  第二
[00:13:54.000 --> 00:13:59.000]  是停不了去傳羅馬人不准許傳接受的東西
[00:13:59.000 --> 00:14:01.000]  即是傳而亂
[00:14:01.000 --> 00:14:03.000]  講而教
[00:14:03.000 --> 00:14:07.000]  所以保羅就是這樣的情況下被打
[00:14:07.000 --> 00:14:10.000]  而且打起來是打了三打
[00:14:10.000 --> 00:14:14.000]  而且聖經說打了許多棍
[00:14:14.000 --> 00:14:16.000]  《史唐傳》的作者路加
[00:14:16.000 --> 00:14:18.000]  又專登刻意地
[00:14:18.000 --> 00:14:20.000]  用多個形容詞說
[00:14:20.000 --> 00:14:22.000]  他不是打普通幾棍
[00:14:22.000 --> 00:14:25.000]  是很多啊
[00:14:25.000 --> 00:14:28.000]  保羅你受過什麼苦啊?
[00:14:28.000 --> 00:14:30.000]  你受過什麼苦啊?
[00:14:30.000 --> 00:14:32.000]  人生裡就像保羅那樣
[00:14:32.000 --> 00:14:35.000]  有時會經歷到不公平的對待
[00:14:35.000 --> 00:14:39.000]  未經審查就棍打
[00:14:39.000 --> 00:14:40.000]  揪住他
[00:14:40.000 --> 00:14:43.000]  然後帶他去到全部被動的
[00:14:43.000 --> 00:14:45.000]  保羅一句都沒得說
[00:14:45.000 --> 00:14:47.000]  去到第二十節
[00:14:47.000 --> 00:14:50.000]  二十一節就將他們的衣服脫了
[00:14:50.000 --> 00:14:52.000]  有理無理打了再說
[00:14:52.000 --> 00:14:55.000]  而且還打許多棍
[00:14:55.000 --> 00:14:56.000]  如果用一些聖經學者說
[00:14:56.000 --> 00:14:59.000]  這個許多棍不是兩三下那麼多
[00:14:59.000 --> 00:15:01.000]  分分鐘四十五十棍
[00:15:01.000 --> 00:15:05.000]  是這樣打下來的
[00:15:05.000 --> 00:15:10.000]  第二個是不人道的對待
[00:15:10.000 --> 00:15:14.000]  打完了他已經受傷了
[00:15:14.000 --> 00:15:16.000]  下在監裡叫一個禁卒
[00:15:16.000 --> 00:15:18.000]  嚴謹地看著他
[00:15:18.000 --> 00:15:20.000]  而且還落到一個內監
[00:15:20.000 --> 00:15:22.000]  內監是什麼呢?
[00:15:22.000 --> 00:15:24.000]  今天香港都有內監的
[00:15:24.000 --> 00:15:26.000]  如果你去沙咀啊
[00:15:26.000 --> 00:15:28.000]  你去麗景啊
[00:15:28.000 --> 00:15:30.000]  那些叫勞役中心
[00:15:30.000 --> 00:15:32.000]  或者叫羈留的地方
[00:15:32.000 --> 00:15:34.000]  或者叫監房都好
[00:15:34.000 --> 00:15:40.000]  但總不會像去一個高度設防的赤柱
[00:15:40.000 --> 00:15:42.000]  那個是一個高度設防
[00:15:42.000 --> 00:15:48.000]  甚至昔日赤柱是一個死刑犯的地方
[00:15:48.000 --> 00:15:54.000]  有機會在赤柱這個地方見過張繼歡
[00:15:54.000 --> 00:15:59.000]  和他聊天他信耶穌的一個經歷是很奇妙
[00:15:59.000 --> 00:16:01.000]  但他永遠不會出來
[00:16:01.000 --> 00:16:04.000]  甚至在過去日子告訴他
[00:16:04.000 --> 00:16:07.000]  他有機會是死刑
[00:16:07.000 --> 00:16:10.000]  保羅就是在一個這樣的處境下
[00:16:10.000 --> 00:16:15.000]  去面對他自己所謂全福音的工作
[00:16:15.000 --> 00:16:18.000]  人生有時就是這樣
[00:16:18.000 --> 00:16:22.000]  不知為何我們會落入一些很不公平的對待
[00:16:22.000 --> 00:16:27.000]  不知為何我的人生會有經歷到不人道的對待
[00:16:27.000 --> 00:16:30.000]  這個世界不要人
[00:16:30.000 --> 00:16:34.000]  由於罪在人世間出現
[00:16:34.000 --> 00:16:40.000]  所以你和我彼此有機會交叉錯綜複雜
[00:16:40.000 --> 00:16:43.000]  經歷到很多人生的交叉點
[00:16:43.000 --> 00:16:45.000]  保羅都有
[00:16:45.000 --> 00:16:48.000]  但保羅怎樣去回應?
[00:16:48.000 --> 00:16:49.000]  聖經就告訴我們
[00:16:49.000 --> 00:16:54.000]  當時保羅去詩歌去禱告
[00:16:54.000 --> 00:16:58.000]  保羅就好像一個所謂十二年遺奴
[00:16:58.000 --> 00:16:59.000]  曾經有一本書
[00:16:59.000 --> 00:17:03.000]  一位Solomon是在1841年的時候
[00:17:03.000 --> 00:17:08.000]  他經歷到一個生命裏面很真實的事件
[00:17:08.000 --> 00:17:10.000]  就是當時未打這個內戰
[00:17:10.000 --> 00:17:11.000]  美國的內戰
[00:17:11.000 --> 00:17:15.000]  黑人解放未正式成為整個國家的事
[00:17:15.000 --> 00:17:17.000]  不過他身處一個好命
[00:17:17.000 --> 00:17:19.000]  就是住在另一方
[00:17:19.000 --> 00:17:23.000]  他能夠很自由地做一個黑人
[00:17:23.000 --> 00:17:26.000]  但他估都估不到因一次錯綜複雜
[00:17:26.000 --> 00:17:27.000]  他被人打暈了
[00:17:27.000 --> 00:17:28.000]  套了
[00:17:28.000 --> 00:17:32.000]  然後送了他去一個賣奴隸的地方
[00:17:32.000 --> 00:17:34.000]  於是乎他就開始了十二年
[00:17:34.000 --> 00:17:38.000]  萬萬長夜的苦待的生涯
[00:17:38.000 --> 00:17:40.000]  在那裏他見到黑人
[00:17:40.000 --> 00:17:44.000]  甚至乎女子怎樣被那些白人的主人
[00:17:44.000 --> 00:17:46.000]  不斷地強姦淪姦
[00:17:46.000 --> 00:17:48.000]  沒有人會理
[00:17:48.000 --> 00:17:50.000]  他們一些黑人的同胞
[00:17:50.000 --> 00:17:52.000]  當他做到撿棉花撿得不好
[00:17:52.000 --> 00:17:55.000]  一槍就打死了
[00:17:55.000 --> 00:17:58.000]  所以他感覺到人生很大的不公平
[00:17:58.000 --> 00:18:00.000]  很大的不人道
[00:18:00.000 --> 00:18:02.000]  直到十二年之後
[00:18:02.000 --> 00:18:04.000]  他經歷到一個同鄉
[00:18:04.000 --> 00:18:08.000]  通過一個路程經過來找到他的時候
[00:18:08.000 --> 00:18:11.000]  他終於甩爛了
[00:18:11.000 --> 00:18:15.000]  他後來寫了一本書叫做《十二年》
[00:18:15.000 --> 00:18:17.000]  A Slave
[00:18:17.000 --> 00:18:19.000]  十二年遺奴
[00:18:19.000 --> 00:18:23.000]  中文譯做自由之心
[00:18:23.000 --> 00:18:26.000]  他在裏面寫了一句說話
[00:18:26.000 --> 00:18:29.000]  他說當我飽受人的侮辱
[00:18:29.000 --> 00:18:33.000]  折磨和痛不欲生的時候
[00:18:33.000 --> 00:18:35.000]  我記得在教堂裏面
[00:18:35.000 --> 00:18:37.000]  他讓我去教堂
[00:18:37.000 --> 00:18:40.000]  給我一點時間聽耶穌
[00:18:40.000 --> 00:18:44.000]  我在牧師的手裏聽到一句說話
[00:18:44.000 --> 00:18:47.000]  約伯記十九章二十五節
[00:18:47.000 --> 00:18:53.000]  我知我的救贖主活著
[00:18:53.000 --> 00:18:58.000]  丁姐妹當你在人生練力的時候
[00:18:58.000 --> 00:19:01.000]  你感覺到前路茫茫
[00:19:01.000 --> 00:19:04.000]  不是因為保羅好像我們中國人
[00:19:04.000 --> 00:19:06.000]  懂得拜神拜佛那樣
[00:19:06.000 --> 00:19:09.000]  求下菩薩求下皇帝
[00:19:09.000 --> 00:19:11.000]  才因為有求必應
[00:19:11.000 --> 00:19:14.000]  因為人生裏面不一定像保羅那樣
[00:19:14.000 --> 00:19:16.000]  唱幾首詩歌
[00:19:16.000 --> 00:19:19.000]  你認為他很簡單
[00:19:19.000 --> 00:19:21.000]  但你知不知道保羅背後
[00:19:21.000 --> 00:19:23.000]  不是因為那一刻間懂得唱歌
[00:19:23.000 --> 00:19:26.000]  正如今天不是因為師班唱得那麼好
[00:19:26.000 --> 00:19:30.000]  所以你今天或明天帶有師班
[00:19:30.000 --> 00:19:33.000]  所獻唱的詩歌那種震撼
[00:19:33.000 --> 00:19:35.000]  然後你覺得很爽
[00:19:35.000 --> 00:19:37.000]  很聖潔
[00:19:37.000 --> 00:19:41.000]  不是,而是那個心態的問題
[00:19:41.000 --> 00:19:45.000]  保羅一直存活著的生命
[00:19:45.000 --> 00:19:49.000]  不是因為黎菩薩各綱自身難保
[00:19:49.000 --> 00:19:51.000]  又或者有求必應
[00:19:51.000 --> 00:19:54.000]  或者真的臨急抱主耶穌的腳
[00:19:54.000 --> 00:19:56.000]  他不是這樣的心態
[00:19:56.000 --> 00:20:01.000]  他一定是好像馬可福音第四章三十五節
[00:20:01.000 --> 00:20:04.000]  門徒經歷風暴的時候
[00:20:04.000 --> 00:20:06.000]  他學到一樣東西
[00:20:06.000 --> 00:20:08.000]  學到什麼?
[00:20:08.000 --> 00:20:11.000]  那裡說「起了暴風」
[00:20:11.000 --> 00:20:14.000]  但是眾人見到耶穌睡著了
[00:20:14.000 --> 00:20:15.000]  所以他們叫醒耶穌
[00:20:15.000 --> 00:20:17.000]  耶穌就說
[00:20:17.000 --> 00:20:18.000]  你們為什麼那麼小心?
[00:20:18.000 --> 00:20:21.000]  於是乎耶穌向著海港
[00:20:21.000 --> 00:20:23.000]  「住了罷,靜了罷」
[00:20:23.000 --> 00:20:26.000]  聖經就說「風就平靜」
[00:20:26.000 --> 00:20:30.000]  然後聖經再形容到門徒的一個後話
[00:20:30.000 --> 00:20:33.000]  「門徒都懼怕」
[00:20:33.000 --> 00:20:36.000]  不過且慢
[00:20:36.000 --> 00:20:39.000]  這段聖經裡面
[00:20:39.000 --> 00:20:42.000]  在很多經文的教堪
[00:20:42.000 --> 00:20:45.000]  和我們用OIA所謂歸納式言經的時候
[00:20:45.000 --> 00:20:47.000]  最大的其中一個特點
[00:20:47.000 --> 00:20:51.000]  是它和其他比段平行形容到這段經文的人
[00:20:51.000 --> 00:20:53.000]  有一個不同
[00:20:53.000 --> 00:20:55.000]  就是這裡用了一個希臘文字
