
[00:00:00.000 --> 00:00:02.720]  那今天我的訊息也就是說
[00:05:50.200 --> 00:05:53.600]  這又有什麼不同呢
[00:05:53.600 --> 00:05:57.600]  是不是他也是一個認罪悔改的洗禮
[00:05:57.600 --> 00:06:02.800]  那我們來讀第十三節
[00:06:02.800 --> 00:06:06.400]  到十七節一起來
[00:06:06.400 --> 00:06:10.800]  當下耶穌從加利利來到約旦河
[00:06:10.800 --> 00:06:13.800]  見了約翰要受他的洗
[00:06:13.800 --> 00:06:16.000]  約翰想要攔住他
[00:06:16.000 --> 00:06:18.600]  說我當受你的洗
[00:06:18.600 --> 00:06:21.400]  你反倒上我這裡來嗎
[00:06:21.400 --> 00:06:23.000]  耶穌回答說
[00:06:23.000 --> 00:06:28.600]  你暫且許我因為我們禮當這樣進駐般的義
[00:06:28.600 --> 00:06:31.200]  於是約翰許了他
[00:06:31.200 --> 00:06:32.800]  耶穌受了洗
[00:06:32.800 --> 00:06:35.400]  繼從水上來
[00:06:35.400 --> 00:06:37.600]  天忽然為他開了
[00:06:37.600 --> 00:06:39.600]  他就看見神的靈
[00:06:39.600 --> 00:06:41.600]  彷彿鴿子降下
[00:06:41.600 --> 00:06:43.400]  落在他身上
[00:06:43.400 --> 00:06:45.800]  從天上有聲音說
[00:06:45.800 --> 00:06:47.400]  這是我的愛子
[00:06:47.400 --> 00:06:49.200]  我所喜悅
[00:06:49.200 --> 00:06:52.000]  所以這一段問題出在哪裡
[00:06:52.000 --> 00:06:54.600]  進駐般的義對吧
[00:06:54.600 --> 00:06:56.600]  約翰要受洗
[00:06:56.600 --> 00:06:58.000]  不是 耶穌要受洗
[00:06:58.000 --> 00:07:00.600]  約翰說No 我不能
[00:07:00.600 --> 00:07:04.600]  因為我知道你以後來的時候
[00:07:04.600 --> 00:07:06.800]  你的能力
[00:07:06.800 --> 00:07:09.600]  你所要做的比我大多了
[00:07:09.600 --> 00:07:12.800]  我連提你的鞋帶都不配
[00:07:12.800 --> 00:07:13.800]  我不能做
[00:07:13.800 --> 00:07:18.600]  可是主耶穌說讓我進駐般的義
[00:07:18.600 --> 00:07:22.200]  這是什麼義
[00:07:22.200 --> 00:07:26.800]  其實主耶穌還沒有出來侍奉之前
[00:07:26.800 --> 00:07:30.400]  拾取約翰是為他開路
[00:07:30.400 --> 00:07:33.000]  拾取約翰是神所選召
[00:07:33.000 --> 00:07:39.000]  在百姓中要呼喊是百姓歸上神的那一位
[00:07:39.000 --> 00:07:41.200]  所以進駐般的義
[00:07:41.200 --> 00:07:43.200]  主耶穌在這裡
[00:07:43.200 --> 00:07:45.800]  可以表明祂是順服神
[00:07:45.800 --> 00:07:53.200]  順服人成為眾人的榜樣
[00:07:53.200 --> 00:07:56.400]  所以他並不是因為要悔改認罪
[00:07:56.400 --> 00:07:59.000]  為什麼我們知道這一點
[00:07:59.000 --> 00:08:01.200]  假如沒有這句話
[00:08:01.200 --> 00:08:03.000]  那你也可以這樣猜
[00:08:03.000 --> 00:08:05.000]  我也可以這樣說
[00:08:05.000 --> 00:08:06.400]  他可能有罪
[00:08:06.400 --> 00:08:10.600]  可是第十七節的時候
[00:08:10.600 --> 00:08:12.600]  就加上去
[00:08:12.600 --> 00:08:15.200]  從天上有聲音說
[00:08:15.200 --> 00:08:17.000]  這是我的愛子
[00:08:17.000 --> 00:08:19.000]  我所喜悅
[00:08:19.000 --> 00:08:20.400]  所以這個是不一樣
[00:08:20.400 --> 00:08:22.000]  跟罪人不一樣
[00:08:22.000 --> 00:08:23.200]  這是我的愛子
[00:08:23.200 --> 00:08:25.400]  我所喜悅的
[00:08:25.400 --> 00:08:29.000]  當他願順服地上
[00:08:29.000 --> 00:08:32.400]  那先鋒的呼喊
[00:08:32.400 --> 00:08:34.800]  給人們成為一個榜樣
[00:08:34.800 --> 00:08:37.600]  跟這些罪人可以在一起
[00:08:37.600 --> 00:08:39.800]  不是高高在上
[00:08:39.800 --> 00:08:44.200]  在這樣的一個謙卑順服的情形下
[00:08:44.200 --> 00:08:46.800]  聖靈就降在他身上
[00:08:46.800 --> 00:08:50.000]  再來也是認同
[00:08:50.000 --> 00:08:52.600]  思學人漢的信息
[00:08:52.600 --> 00:08:55.200]  說彌賽爾要來了
[00:08:55.200 --> 00:08:56.800]  天國進了
[00:08:56.800 --> 00:08:58.600]  彌賽爾要來了
[00:08:58.600 --> 00:09:00.600]  所以進諸般的禮
[00:09:00.600 --> 00:09:04.400]  也就是從這句話我們看到
[00:09:04.400 --> 00:09:07.400]  他在人在神面前
[00:09:07.400 --> 00:09:10.800]  來進當時所要做的
[00:09:10.800 --> 00:09:13.000]  在舊約裡面
[00:09:13.000 --> 00:09:15.800]  當成為一個義的時候
[00:09:15.800 --> 00:09:16.800]  也可以說
[00:09:16.800 --> 00:09:22.000]  神所設立的人都去遵行
[00:09:22.000 --> 00:09:25.400]  當然我們不能用現在的眼光看
[00:09:25.400 --> 00:09:29.000]  世上沒有一個義人
[00:09:29.000 --> 00:09:31.600]  這是從神的角度看世人
[00:09:31.600 --> 00:09:35.600]  可是世人若遵行神所頒布的
[00:09:35.600 --> 00:09:37.200]  神的旨意的時候
[00:09:37.200 --> 00:09:39.600]  神就看為義
[00:09:39.600 --> 00:09:41.000]  所以這裡我們看到
[00:09:41.000 --> 00:09:43.000]  思學人漢的洗禮是什麼
[00:09:43.000 --> 00:09:46.200]  是一個預備人心
[00:09:46.200 --> 00:09:50.000]  使人迴轉歸向神
[00:09:50.000 --> 00:09:54.000]  當人們呼應回應
[00:09:54.000 --> 00:09:56.000]  這天國進了
[00:09:56.000 --> 00:09:59.000]  他們要悔改這真理的時候
[00:09:59.000 --> 00:10:03.400]  他們藉著水禮來潔淨他們
[00:10:03.400 --> 00:10:08.000]  因為水可以代表是潔淨
[00:10:08.000 --> 00:10:11.000]  原來思學人漢
[00:10:11.000 --> 00:10:15.400]  很有可能是在昆藍曠野
[00:10:15.400 --> 00:10:20.000]  愛森尼派的一員
[00:10:20.000 --> 00:10:22.600]  愛森尼派他們是與世隔絕
[00:10:22.600 --> 00:10:24.200]  住在曠野
[00:10:24.200 --> 00:10:29.200]  天天有洗濁潔淨的禮
[00:10:29.200 --> 00:10:32.000]  所以藉著這樣的一個敬禮的方式
[00:10:32.000 --> 00:10:34.800]  不但是回應他的信息
[00:10:34.800 --> 00:10:42.600]  也是藉著水禮來潔淨自己
[00:10:42.600 --> 00:10:45.600]  所以是公開承認
[00:10:45.600 --> 00:10:49.600]  思學人漢所傳講出來的信息
[00:10:49.600 --> 00:10:55.600]  來達到這樣的一個回應和尺度
[00:10:55.600 --> 00:10:57.200]  第二個問題
[00:10:57.200 --> 00:10:58.600]  我們也常聽到
[00:10:58.600 --> 00:11:04.600]  聖靈和火的私隱是什麼
[00:11:04.600 --> 00:11:07.600]  第十一節裡面我們打出來
[00:11:07.600 --> 00:11:09.600]  在第十一節
[00:11:09.600 --> 00:11:13.600]  下面一章第十一節
[00:11:13.600 --> 00:11:18.600]  聖靈與火的私隱
[00:11:18.600 --> 00:11:20.600]  聖靈與火的私隱在第十一節
[00:11:20.600 --> 00:11:23.600]  我念給各位聽
[00:11:23.600 --> 00:11:26.600]  在馬太福音三章十一節
[00:11:26.600 --> 00:11:28.600]  我是用水給你們私隱
[00:11:28.600 --> 00:11:30.600]  叫你們悔改
[00:11:30.600 --> 00:11:33.600]  這是思學人漢講的
[00:11:33.600 --> 00:11:35.600]  但那在我以後來的
[00:11:35.600 --> 00:11:37.600]  能力比我更大
[00:11:37.600 --> 00:11:40.600]  我就是給他提鞋也不配
[00:11:40.600 --> 00:11:44.600]  他要用聖靈與火給你們私隱
[00:11:44.600 --> 00:11:46.600]  他手裡拿著火雞
[00:11:46.600 --> 00:11:48.600]  要養盡他的腸
[00:11:48.600 --> 00:11:50.600]  把麥子收在腸裡
[00:11:50.600 --> 00:11:54.600]  把糠用不滅的火燒盡
[00:11:54.600 --> 00:11:59.600]  所以這裡講到聖靈與火的私隱
[00:11:59.600 --> 00:12:00.600]  所以基督來的時候
[00:12:00.600 --> 00:12:04.600]  他用聖靈與火要來私隱
[00:12:04.600 --> 00:12:07.600]  這是講到什麼呢
[00:12:07.600 --> 00:12:11.600]  這裡講到聖靈的喜是什麼喜
[00:12:11.600 --> 00:12:13.600]  今天可能我們對聖靈的喜是
[00:12:13.600 --> 00:12:16.600]  當聖靈充滿的時候
[00:12:16.600 --> 00:12:18.600]  我們認為這是聖靈
[00:12:18.600 --> 00:12:21.600]  其實那個是按照我的了解
[00:12:21.600 --> 00:12:23.600]  聖靈的澆灌
[00:12:23.600 --> 00:12:26.600]  聖靈可以多次澆灌一個人
[00:12:26.600 --> 00:12:28.600]  可是這裡所講的聖靈的喜
[00:12:28.600 --> 00:12:35.600]  是主耶穌親自所做的聖靈的喜
[00:12:35.600 --> 00:12:40.600]  我們看戈林多前書第十二章十三節
[00:12:40.600 --> 00:12:43.600]  這裡講到我們不拘是猶太人
[00:12:43.600 --> 00:12:45.600]  是西利尼人
[00:12:45.600 --> 00:12:46.600]  是維努的
[00:12:46.600 --> 00:12:47.600]  是自主的
[00:12:47.600 --> 00:12:49.600]  都從一位聖靈受洗
[00:12:49.600 --> 00:12:51.600]  成了一個身體
[00:12:51.600 --> 00:12:53.600]  以你一位聖靈
[00:12:53.600 --> 00:12:56.600]  所以主耶穌的聖靈的喜
[00:12:56.600 --> 00:13:01.600]  是讓我們可以歸入基督的身體
[00:13:01.600 --> 00:13:04.600]  這是在我們心靈的深處
[00:13:04.600 --> 00:13:07.600]  可以讓我們跟教會
[00:13:07.600 --> 00:13:09.600]  不是某個教會
[00:13:09.600 --> 00:13:11.600]  讓我們跟基督的教會
[00:13:11.600 --> 00:13:12.600]  神的身體
[00:13:12.600 --> 00:13:14.600]  基督的身體
[00:13:14.600 --> 00:13:19.600]  可以說在當地的教會
[00:13:19.600 --> 00:13:23.600]  進入主耶穌的身體
[00:13:23.600 --> 00:13:25.600]  這是靈喜
[00:13:25.600 --> 00:13:27.600]  所以我們可以看到
[00:13:27.600 --> 00:13:32.600]  一個人當還沒有信主的時候
[00:13:32.600 --> 00:13:35.600]  譬如說常常到我們教會來
[00:13:35.600 --> 00:13:39.600]  也常常參加團慶
[00:13:39.600 --> 00:13:42.600]  可是當他信主之後
[00:13:42.600 --> 00:13:46.600]  聖靈在他裡面工作之後
[00:13:46.600 --> 00:13:48.600]  他改變了
[00:13:48.600 --> 00:13:53.600]  他就覺得這個教會就是我的教會
[00:13:53.600 --> 00:13:57.600]  跟以前不一樣
[00:13:57.600 --> 00:14:02.600]  恕我這樣說
[00:14:02.600 --> 00:14:06.600]  陳一維跟我這樣分享
[00:14:06.600 --> 00:14:09.600]  這不是我自己編出來
[00:14:09.600 --> 00:14:10.600]  他跟我分享
[00:14:10.600 --> 00:14:14.600]  他還沒有受洗之前
[00:14:14.600 --> 00:14:16.600]  他來教會
[00:14:16.600 --> 00:14:20.600]  他來教會吃素不亞於在座
[00:14:20.600 --> 00:14:24.600]  他來團慶的吃素也不亞於在座
[00:14:24.600 --> 00:14:25.600]  可是他來教會的時候
[00:14:25.600 --> 00:14:28.600]  教會是教會的人
[00:14:28.600 --> 00:14:29.600]  他是他
[00:14:29.600 --> 00:14:32.600]  是兩個不同的群體
[00:14:32.600 --> 00:14:35.600]  可是當他信主之後
[00:14:35.600 --> 00:14:37.600]  他接受主之後
[00:14:37.600 --> 00:14:39.600]  靈裡面的改變
[00:14:39.600 --> 00:14:41.600]  這不是外在的
[00:14:41.600 --> 00:14:43.600]  不是某某人跟他講
[00:14:43.600 --> 00:14:44.600]  也不是妻子講
[00:14:44.600 --> 00:14:46.600]  也不是兒子講
[00:14:46.600 --> 00:14:50.600]  是神在他心中的改變
[00:14:50.600 --> 00:14:53.600]  他知道我屬這個教會
[00:14:53.600 --> 00:14:54.600]  這叫什麼
[00:14:54.600 --> 00:14:56.600]  這叫靈息
[00:14:56.600 --> 00:14:59.600]  這靈息是神的大能
[00:14:59.600 --> 00:15:01.600]  不是用外在的
[00:15:01.600 --> 00:15:02.600]  是內在的
[00:15:02.600 --> 00:15:05.600]  在他生命裡面的一個改變
[00:15:05.600 --> 00:15:07.600]  這叫靈息
[00:15:07.600 --> 00:15:09.600]  所以靈息的人
[00:15:09.600 --> 00:15:11.600]  聖經怎麼說
[00:15:11.600 --> 00:15:14.600]  要把麥子放在哪裡
[00:15:14.600 --> 00:15:17.600]  放在倉庫裡面
[00:15:17.600 --> 00:15:18.600]  換句話說
[00:15:18.600 --> 00:15:21.600]  當我們接受主之後
[00:15:21.600 --> 00:15:25.600]  神就把我們放在倉庫裡面
[00:15:25.600 --> 00:15:28.600]  保存保守我們
[00:15:28.600 --> 00:15:31.600]  可是同樣的
[00:15:31.600 --> 00:15:32.600]  這裡講到
[00:15:32.600 --> 00:15:36.600]  把糠用不滅的火燒盡
[00:15:36.600 --> 00:15:39.600]  糠跟麥子
[00:15:39.600 --> 00:15:42.600]  最大的差別是什麼
[00:15:42.600 --> 00:15:44.600]  是內在的實心
[00:15:44.600 --> 00:15:47.600]  外在很像
[00:15:47.600 --> 00:15:51.600]  可是糠是內在是空空的
[00:15:51.600 --> 00:15:54.600]  麥子是裡面有種子的
[00:15:54.600 --> 00:15:56.600]  有生命的
[00:15:56.600 --> 00:15:58.600]  所以這裡說
[00:15:58.600 --> 00:16:00.600]  火洗
[00:16:00.600 --> 00:16:05.600]  乃是主在審判的時候
[00:16:05.600 --> 00:16:08.600]  他要用不滅的火燒盡
[00:16:08.600 --> 00:16:10.600]  最後的審判
[00:16:10.600 --> 00:16:12.600]  那今天我們既然講了
[00:16:12.600 --> 00:16:14.600]  這兩種不同的洗
[00:16:14.600 --> 00:16:18.600]  那教會所履行的洗禮是什麼
[00:16:18.600 --> 00:16:21.600]  也就是第三點
[00:16:21.600 --> 00:16:29.600]  教會所履行的洗禮是什麼
[00:16:29.600 --> 00:16:32.600]  這次我去上海的時候
[00:16:32.600 --> 00:16:35.600]  我聽了幾個見證
[00:16:35.600 --> 00:16:38.600]  可能我在禱告會裡面
[00:16:38.600 --> 00:16:40.600]  我也分享了
[00:16:40.600 --> 00:16:43.600]  我到上海有個團契
[00:16:43.600 --> 00:16:51.600]  我經常去參加
[00:16:51.600 --> 00:16:56.600]  然後那次的團契
[00:16:56.600 --> 00:16:58.600]  要他們每一個
[00:16:58.600 --> 00:17:01.600]  分享一下他們信主的過程
[00:17:01.600 --> 00:17:06.600]  這些裡面的成員
[00:17:06.600 --> 00:17:10.600]  那天的團契大概十來個
[00:17:10.600 --> 00:17:12.600]  不到十五個
[00:17:12.600 --> 00:17:14.600]  那他們都分享
[00:17:14.600 --> 00:17:16.600]  他們怎麼信主的
[00:17:16.600 --> 00:17:17.600]  當他們分享
[00:17:17.600 --> 00:17:20.600]  這些都是七十幾
[00:17:20.600 --> 00:17:24.600]  近八十的年長
[00:17:24.600 --> 00:17:26.600]  可是他們的分享裡面
[00:17:26.600 --> 00:17:30.600]  給我幾個總結
[00:17:30.600 --> 00:17:31.600]  有一位姐妹
[00:17:31.600 --> 00:17:34.600]  她說她年幼的時候
[00:17:34.600 --> 00:17:36.600]  她父親很反對她媽媽
[00:17:36.600 --> 00:17:39.600]  帶小孩到教會去
[00:17:39.600 --> 00:17:40.600]  所謂的年幼
[00:17:40.600 --> 00:17:42.600]  她已經七十了
[00:17:42.600 --> 00:17:43.600]  所以年幼的時候
[00:17:43.600 --> 00:17:48.600]  我們可以看改革之前的年幼
[00:17:48.600 --> 00:17:50.600]  所以帶他們到教會去
[00:17:50.600 --> 00:17:54.600]  她父親向來都是反對
[00:17:54.600 --> 00:17:57.600]  那她還很有意思
[00:17:57.600 --> 00:17:58.600]  她不只有口講
[00:17:58.600 --> 00:18:00.600]  她還有行動
[00:18:00.600 --> 00:18:02.600]  他們就把我們兄弟
[00:18:02.600 --> 00:18:04.600]  就是這樣帶到教會
[00:18:04.600 --> 00:18:06.600]  也很有可能小孩不要去
[00:18:06.600 --> 00:18:10.600]  媽媽就拉著手到教會
[00:18:10.600 --> 00:18:16.600]  一晃就晃了四五十年
[00:18:16.600 --> 00:18:18.600]  那她講了一句話
[00:18:18.600 --> 00:18:22.600]  在這四五十年
[00:18:22.600 --> 00:18:24.600]  五六十年裡面
[00:18:24.600 --> 00:18:27.600]  不曉得經過多少運動
[00:18:27.600 --> 00:18:29.600]  我們國內來就知道
[00:18:29.600 --> 00:18:31.600]  什麼叫運動
[00:18:31.600 --> 00:18:34.600]  經過多少的運動
[00:18:34.600 --> 00:18:39.600]  到最後看到人生若沒有主
[00:18:39.600 --> 00:18:41.600]  她就回想小的時候
[00:18:41.600 --> 00:18:45.600]  媽媽怎麼帶他們到教會
[00:18:45.600 --> 00:18:49.600]  經過運動這個運動那個運動
[00:18:49.600 --> 00:18:53.600]  後來她先生得癌症
[00:18:53.600 --> 00:18:55.600]  胃癌
[00:18:55.600 --> 00:18:58.600]  腎介入開刀等等
[00:18:58.600 --> 00:19:02.600]  神也醫治讓他乾淨
[00:19:02.600 --> 00:19:04.600]  她回想起來
[00:19:04.600 --> 00:19:07.600]  真的是神的憐憫恩典
[00:19:07.600 --> 00:19:08.600]  因為有這個團聚
[00:19:08.600 --> 00:19:14.600]  原來不幸是因為朋友去後來信主
[00:19:14.600 --> 00:19:17.600]  那這位先生也很有意思
[00:19:17.600 --> 00:19:21.600]  他說以前他們住的那條街
[00:19:21.600 --> 00:19:23.600]  就有一個教會
[00:19:23.600 --> 00:19:27.600]  常常有小孩兒童在那裡
[00:19:27.600 --> 00:19:31.600]  當然他不曉得主日期
[00:19:31.600 --> 00:19:33.600]  隔幾家常常有孩子在那邊
[00:19:33.600 --> 00:19:35.600]  當然他沒去
[00:19:35.600 --> 00:19:37.600]  有一天他不知道在哪裡玩
[00:19:37.600 --> 00:19:40.600]  從上面跌下來
[00:19:40.600 --> 00:19:44.600]  就昏迷了好幾天
[00:19:44.600 --> 00:19:46.600]  他說後來他知道
[00:19:46.600 --> 00:19:50.600]  那個小孩那堆裡面有個牧師
[00:19:50.600 --> 00:19:51.600]  常常來看他
[00:19:51.600 --> 00:19:52.600]  為他禱告
[00:19:52.600 --> 00:19:56.600]  後來他好了
[00:19:56.600 --> 00:19:58.600]  這一晃也晃了多少年
[00:19:58.600 --> 00:20:00.600]  五六十年
[00:20:00.600 --> 00:20:02.600]  你看這有時候真的可怕
[00:20:02.600 --> 00:20:04.600]  我們想五六十年
[00:20:04.600 --> 00:20:06.600]  是很可怕的一件事
[00:20:06.600 --> 00:20:10.600]  就這樣過
[00:20:10.600 --> 00:20:12.600]  到七十幾歲的時候
[00:20:12.600 --> 00:20:16.600]  因為身體的病痛
[00:20:16.600 --> 00:20:19.600]  在心靈脆弱的時候
[00:20:19.600 --> 00:20:20.600]  信主了
[00:20:20.600 --> 00:20:21.600]  救恩臨到
[00:20:21.600 --> 00:20:25.600]  當然我不能一個一個再講下去
[00:20:25.600 --> 00:20:26.600]  我主要是說
[00:20:26.600 --> 00:20:30.600]  我們人都在這政治的局勢下
[00:20:30.600 --> 00:20:36.600]  都在這世界的潮流衝擊下
[00:20:36.600 --> 00:20:38.600]  我們在生活
[00:20:38.600 --> 00:20:41.600]  很多時候不是我們能所做
[00:20:41.600 --> 00:20:44.600]  但是你我能做的一件事
[00:20:44.600 --> 00:20:48.600]  當你能信靠這位永不改變的神
[00:20:48.600 --> 00:20:50.600]  當你可以來見證
[00:20:50.600 --> 00:20:53.600]  你所信靠的是真實的神
[00:20:53.600 --> 00:20:57.600]  你這一生就沒有白活
[00:20:57.600 --> 00:20:58.600]  假如我今天
[00:20:58.600 --> 00:21:00.600]  我也聽到另外一位
[00:21:00.600 --> 00:21:02.600]  他的媳婦做的見證
[00:21:02.600 --> 00:21:06.600]  四十幾歲的見證
[00:21:06.600 --> 00:21:09.600]  可是不管年輕一點的
[00:21:09.600 --> 00:21:11.600]  或是年長一點
[00:21:11.600 --> 00:21:13.600]  當我們聽到這些見證的時候
[00:21:13.600 --> 00:21:14.600]  我們可以看到
[00:21:14.600 --> 00:21:16.600]  我們的歲月
[00:21:16.600 --> 00:21:19.600]  只在一晃就過去
[00:21:19.600 --> 00:21:24.600]  我們的歲月真的如雲一樣
[00:21:24.600 --> 00:21:27.600]  所以聽到這些見證之後
[00:21:27.600 --> 00:21:28.600]  我的施洗
[00:21:28.600 --> 00:21:30.600]  給他們的施洗
[00:21:30.600 --> 00:21:37.600]  我去獻上我的感謝
[00:21:37.600 --> 00:21:38.600]  另外有個姐妹
[00:21:38.600 --> 00:21:40.600]  她行動不便
[00:21:40.600 --> 00:21:42.600]  要用拐杖
[00:21:42.600 --> 00:21:43.600]  可是教會規定
[00:21:43.600 --> 00:21:47.600]  一定要去上課
[00:21:47.600 --> 00:21:49.600]  要多少堂的課
[00:21:49.600 --> 00:21:52.600]  她沒有辦法這樣去上課
[00:21:52.600 --> 00:21:54.600]  可是她信主了
[00:21:54.600 --> 00:22:01.600]  也就在那個團氣裡面施洗
[00:22:01.600 --> 00:22:03.600]  所以我們看到
[00:22:03.600 --> 00:22:05.600]  有的時候
