
[00:00:00.000 --> 00:00:03.000]  我們繼續坐在一起思想聖經的說話
[00:02:02.000 --> 00:02:05.000]  保羅說你們受了聖靈
[00:02:05.000 --> 00:02:07.000]  是因為遵行律法
[00:02:07.000 --> 00:02:10.000]  還是聽信福音
[00:02:10.000 --> 00:02:12.000]  很明顯他們能夠領受救
[00:02:12.000 --> 00:02:16.000]  因為領受聖靈是因為聽信福音
[00:02:16.000 --> 00:02:21.000]  但是保羅說你們既然靠聖靈入門
[00:02:21.000 --> 00:02:25.000]  為什麼要靠著肉身去承傳呢?
[00:02:25.000 --> 00:02:27.000]  既然是靠著聖靈
[00:02:27.000 --> 00:02:30.000]  憑著神的恩惠領受這一切
[00:02:30.000 --> 00:02:33.000]  為什麼還是靠著自己的努力
[00:02:33.000 --> 00:02:36.000]  自己個人的成果、成就
[00:02:36.000 --> 00:02:40.000]  來得到聖靈、得到因典呢?
[00:02:40.000 --> 00:02:43.000]  這是保羅所提出的一件可能的危險
[00:02:43.000 --> 00:02:47.000]  就是在跟隨主的路上
[00:02:47.000 --> 00:02:50.000]  有時候突然間那個自我出現
[00:02:50.000 --> 00:02:52.000]  產生一種試探
[00:02:52.000 --> 00:02:53.000]  本來是本乎因的
[00:02:53.000 --> 00:02:56.000]  但是慢慢轉移憑著自己
[00:02:56.000 --> 00:02:58.000]  來跟隨上帝
[00:02:58.000 --> 00:03:00.000]  以至在過程當中
[00:03:00.000 --> 00:03:03.000]  失去很多神要賜的恩惠
[00:03:03.000 --> 00:03:06.000]  當我們今天讀到《馬太五十十九章》的時候
[00:03:06.000 --> 00:03:11.000]  就發覺彼得當時有一個很特別的觀念
[00:03:11.000 --> 00:03:14.000]  主耶穌指出這個觀念是錯的觀念
[00:03:14.000 --> 00:03:19.000]  這正是我們今天很多時候要常常醒覺的事情
[00:03:19.000 --> 00:03:21.000]  大家看回《馬太五十十九章》
[00:03:21.000 --> 00:03:23.000]  你一定留意到前面
[00:03:23.000 --> 00:03:25.000]  由第十六節開始
[00:03:25.000 --> 00:03:30.000]  就是在說一個少年的或者青年的財主
[00:03:30.000 --> 00:03:33.000]  他來問耶穌關於永生的道理
[00:03:33.000 --> 00:03:37.000]  他是很誠懇地問及這些事情
[00:03:37.000 --> 00:03:39.000]  但是主耶穌留意到他的情況
[00:03:39.000 --> 00:03:44.000]  就提出你要撇下一切來跟隨我
[00:03:44.000 --> 00:03:46.000]  他知道自己有很多錢
[00:03:46.000 --> 00:03:47.000]  有明星地位
[00:03:47.000 --> 00:03:49.000]  他不可以撇下
[00:03:49.000 --> 00:03:51.000]  所以他就離開了
[00:03:51.000 --> 00:03:53.000]  當他離開的時候
[00:03:53.000 --> 00:03:55.000]  當時彼得見到這樣的情況
[00:03:55.000 --> 00:03:57.000]  就問耶穌一個問題
[00:03:57.000 --> 00:04:07.000]  大家看回第十九章前面的第二十二節
[00:04:07.000 --> 00:04:12.000]  那青年聽見這話就悠悠愁愁地走了
[00:04:12.000 --> 00:04:15.000]  原來他的財產很多
[00:04:15.000 --> 00:04:17.000]  然後主耶穌就說
[00:04:17.000 --> 00:04:20.000]  財主能夠進到天國是很難
[00:04:20.000 --> 00:04:24.000]  好像駱駝穿過針眼一樣
[00:04:24.000 --> 00:04:25.000]  然後二十五節
[00:04:25.000 --> 00:04:27.000]  門徒聽見了就十分驚奇
[00:04:27.000 --> 00:04:31.000]  就問他誰可以得救呢?
[00:04:31.000 --> 00:04:33.000]  在當時的觀念認為
[00:04:33.000 --> 00:04:37.000]  有錢財的人就是蒙神所賜福的人
[00:04:37.000 --> 00:04:40.000]  這些人應該是很貼近上帝的
[00:04:40.000 --> 00:04:43.000]  所以他們應該很容易可以得救
[00:04:43.000 --> 00:04:45.000]  但是主就說
[00:04:45.000 --> 00:04:46.000]  不是
[00:04:46.000 --> 00:04:50.000]  他們得救好像駱駝穿過針的眼
[00:04:50.000 --> 00:04:52.000]  大家都可以想像
[00:04:52.000 --> 00:04:57.000]  一口針的針孔是多麼細小
[00:04:57.000 --> 00:05:01.000]  一隻駱駝是他們當時常常見到最大的動物
[00:05:01.000 --> 00:05:04.000]  怎麼能夠穿過一口針呢?
[00:05:04.000 --> 00:05:07.000]  怎麼能夠穿過針眼呢?
[00:05:07.000 --> 00:05:09.000]  是一件不可能的事情
[00:05:09.000 --> 00:05:11.000]  因此門徒立刻說
[00:05:11.000 --> 00:05:13.000]  誰能夠得救呢?
[00:05:13.000 --> 00:05:15.000]  是不可能的事情
[00:05:15.000 --> 00:05:18.000]  然後耶穌在二十六節跟他們說
[00:05:18.000 --> 00:05:23.000]  耶穌看著他們說:在人這是不能的
[00:05:23.000 --> 00:05:26.000]  在神卻凡事都能
[00:05:26.000 --> 00:05:28.000]  一個清楚的對比
[00:05:28.000 --> 00:05:30.000]  在人和在神
[00:05:30.000 --> 00:05:31.000]  沒錯
[00:05:31.000 --> 00:05:32.000]  在人是不能的
[00:05:32.000 --> 00:05:36.000]  在神卻凡事都能
[00:05:36.000 --> 00:05:37.000]  沒錯
[00:05:37.000 --> 00:05:39.000]  人能夠可以得救
[00:05:39.000 --> 00:05:41.000]  包括這一群門徒
[00:05:41.000 --> 00:05:44.000]  是因為神的工作
[00:05:44.000 --> 00:05:46.000]  因此因為神的工作
[00:05:46.000 --> 00:05:48.000]  因為神的恩典
[00:05:48.000 --> 00:05:52.000]  駱駝可以穿過針眼
[00:05:52.000 --> 00:05:55.000]  人可以得救
[00:05:55.000 --> 00:05:56.000]  人可以得救
[00:05:56.000 --> 00:05:58.000]  是因為神自己的工作
[00:05:58.000 --> 00:06:00.000]  人不能夠靠著自己
[00:06:00.000 --> 00:06:06.000]  可以順靠耶穌進入神的角度
[00:06:06.000 --> 00:06:07.000]  當耶穌這樣說的時候
[00:06:07.000 --> 00:06:09.000]  當時彼得就立刻回應了
[00:06:09.000 --> 00:06:11.000]  二十七節
[00:06:11.000 --> 00:06:13.000]  那時彼得對他說:你看
[00:06:13.000 --> 00:06:16.000]  我們已經捨棄一切跟從了你
[00:06:16.000 --> 00:06:19.000]  我們會得到什麼呢?
[00:06:19.000 --> 00:06:21.000]  一句很特別的問題
[00:06:21.000 --> 00:06:24.000]  見到財主不肯捨棄一切
[00:06:24.000 --> 00:06:25.000]  彼得突然想起來
[00:06:25.000 --> 00:06:27.000]  我們都捨棄很多
[00:06:27.000 --> 00:06:29.000]  我們這一群門徒
[00:06:29.000 --> 00:06:31.000]  都捨棄一切跟隨你了
[00:06:31.000 --> 00:06:32.000]  耶穌
[00:06:32.000 --> 00:06:34.000]  我們會得到什麼呢?
[00:06:34.000 --> 00:06:36.000]  大家小心看的時候
[00:06:36.000 --> 00:06:37.000]  你要發覺這個問題
[00:06:37.000 --> 00:06:41.000]  背後有什麼價值觀念呢?
[00:06:41.000 --> 00:06:44.000]  是意味著我們既然放棄這麼多
[00:06:44.000 --> 00:06:47.000]  應該得到很多報酬
[00:06:47.000 --> 00:06:51.000]  是一個很明顯的交易的觀念
[00:06:51.000 --> 00:06:53.000]  我們給你這麼多東西
[00:06:53.000 --> 00:06:56.000]  你應該給我們很多報酬
[00:06:56.000 --> 00:06:58.000]  當他問這個問題的時候
[00:06:58.000 --> 00:07:01.000]  耶穌沒有否定他們的確捨棄了很多
[00:07:01.000 --> 00:07:04.000]  所以接著主耶穌就跟著說
[00:07:04.000 --> 00:07:05.000]  沒錯
[00:07:05.000 --> 00:07:10.000]  將來你們會得到神給你們榮耀的身份
[00:07:10.000 --> 00:07:12.000]  在十二個寶座上
[00:07:12.000 --> 00:07:14.000]  審判以色列的十二個支派
[00:07:14.000 --> 00:07:17.000]  但他繼續再說二十九節
[00:07:17.000 --> 00:07:20.000]  凡為我的名
[00:07:20.000 --> 00:07:22.000]  不單止是這一群的使徒
[00:07:22.000 --> 00:07:26.000]  凡為我的名的所有的屬神的人
[00:07:26.000 --> 00:07:30.000]  撇下房屋、兄弟、姊妹、父母、兒女或田地的
[00:07:30.000 --> 00:07:33.000]  他必得著百倍
[00:07:33.000 --> 00:07:36.000]  並且承受永生
[00:07:36.000 --> 00:07:43.000]  所有的願意放下自己地上的一切事情
[00:07:43.000 --> 00:07:44.000]  為主的緣故
[00:07:44.000 --> 00:07:46.000]  他們要得著百倍
[00:07:46.000 --> 00:07:48.000]  這個百倍
[00:07:48.000 --> 00:07:50.000]  你一看
[00:07:50.000 --> 00:07:53.000]  好像不太公平
[00:07:53.000 --> 00:07:55.000]  他放下一樣東西
[00:07:55.000 --> 00:07:57.000]  竟然得著百倍
[00:07:57.000 --> 00:07:59.000]  很不對稱的一種回報
[00:07:59.000 --> 00:08:02.000]  要用回報這個觀念去說
[00:08:02.000 --> 00:08:03.000]  但主告訴他們
[00:08:03.000 --> 00:08:06.000]  我給你們的恩典
[00:08:06.000 --> 00:08:12.000]  完全不是一種所謂公平的交換、交易
[00:08:12.000 --> 00:08:15.000]  是我賜予給你們的
[00:08:15.000 --> 00:08:17.000]  什麼叫做恩典?
[00:08:17.000 --> 00:08:20.000]  恩典就是白白的賜予
[00:08:20.000 --> 00:08:23.000]  不是你和我配得的
[00:08:23.000 --> 00:08:27.000]  也不是你和我可以賺取回來的
[00:08:27.000 --> 00:08:31.000]  因為你付不出這個昂貴的價值
[00:08:31.000 --> 00:08:35.000]  因此上帝樂意白白賜予你
[00:08:35.000 --> 00:08:38.000]  因此稱為恩典
[00:08:38.000 --> 00:08:40.000]  你去一個地方
[00:08:40.000 --> 00:08:42.000]  你去買一個物品
[00:08:42.000 --> 00:08:44.000]  你去小心隔個價錢
[00:08:44.000 --> 00:08:46.000]  發覺這個物品
[00:08:46.000 --> 00:08:47.000]  或者你買一些電器
[00:08:47.000 --> 00:08:51.000]  這個價錢是很合適的
[00:08:51.000 --> 00:08:54.000]  因此你付他三百元
[00:08:54.000 --> 00:08:55.000]  預備買
[00:08:55.000 --> 00:08:57.000]  然後他將物品交給你
[00:08:57.000 --> 00:08:59.000]  你就給他三百元
[00:08:59.000 --> 00:09:03.000]  我想你不會說謝謝你給我的恩典
[00:09:03.000 --> 00:09:08.000]  因為你是用錢交換、交易回來
[00:09:08.000 --> 00:09:09.000]  但當你這樣想的時候
[00:09:09.000 --> 00:09:11.000]  你就會想到
[00:09:11.000 --> 00:09:16.000]  當主說我會將百倍的賜給你
[00:09:16.000 --> 00:09:18.000]  這個絕對不是一種交換
[00:09:18.000 --> 00:09:22.000]  只是上帝所賜予的一份恩典
[00:09:22.000 --> 00:09:25.000]  然後主耶穌就接續再說一個比喻
[00:09:25.000 --> 00:09:26.000]  是接連上面的經文
[00:09:26.000 --> 00:09:30.000]  來跟彼得和一些使徒講述出來
[00:09:30.000 --> 00:09:33.000]  這個比喻是在二十章所講及的
[00:09:33.000 --> 00:09:35.000]  聖經一開始說
[00:09:35.000 --> 00:09:38.000]  天國好盡一個家主
[00:09:38.000 --> 00:09:41.000]  這裡是說一個天國的比喻
[00:09:41.000 --> 00:09:43.000]  是說在天上面
[00:09:43.000 --> 00:09:46.000]  在永恆的神的角度裡面
[00:09:46.000 --> 00:09:48.000]  主的價值觀
[00:09:48.000 --> 00:09:52.000]  和我們世上的價值觀是不同的
[00:09:52.000 --> 00:09:54.000]  因此他說天國好像什麼呢?
[00:09:54.000 --> 00:09:59.000]  一個家主早上出去請工人去葡萄園工作
[00:09:59.000 --> 00:10:02.000]  說定了一天的工錢是一個銀幣
[00:10:02.000 --> 00:10:05.000]  然後就請他們去葡萄園工作
[00:10:05.000 --> 00:10:07.000]  在當時的處境
[00:10:07.000 --> 00:10:10.000]  一般來說都是早上六點鐘
[00:10:10.000 --> 00:10:12.000]  清早的時候開工
[00:10:12.000 --> 00:10:13.000]  然後做到黃昏
[00:10:13.000 --> 00:10:16.000]  然後得到一天的工資
[00:10:16.000 --> 00:10:18.000]  這個主人告訴他們
[00:10:18.000 --> 00:10:20.000]  我將一個銀幣給你們
[00:10:20.000 --> 00:10:23.000]  這個銀幣在當時的觀念來說
[00:10:23.000 --> 00:10:26.000]  是一個很高的工資
[00:10:26.000 --> 00:10:31.000]  是很少會得到一個這麼好的
[00:10:31.000 --> 00:10:34.000]  這麼大筆的工資
[00:10:34.000 --> 00:10:37.000]  當他們很開心地開始工作的時候
[00:10:37.000 --> 00:10:39.000]  聖經就提及這個家主
[00:10:39.000 --> 00:10:41.000]  他仍然很想有其他的工人
[00:10:41.000 --> 00:10:43.000]  能夠進入葡萄園
[00:10:43.000 --> 00:10:45.000]  所以在下面說到
[00:10:45.000 --> 00:10:47.000]  他有幾次再出去找人
[00:10:47.000 --> 00:10:50.000]  有幾多次?
[00:10:50.000 --> 00:10:51.000]  四次
[00:10:51.000 --> 00:10:54.000]  跟著九點鐘出去
[00:10:54.000 --> 00:10:58.000]  再跟著中午的十二點
[00:10:58.000 --> 00:11:00.000]  再跟著三點
[00:11:00.000 --> 00:11:03.000]  最後一次五點鐘
[00:11:03.000 --> 00:11:04.000]  他很多次出去
[00:11:04.000 --> 00:11:07.000]  一直很想找到工人
[00:11:07.000 --> 00:11:09.000]  去到最後五點鐘的時候
[00:11:09.000 --> 00:11:12.000]  大家看第六節
[00:11:12.000 --> 00:11:15.000]  下午五點鐘左右他再出去
[00:11:15.000 --> 00:11:17.000]  看見還有人站著
[00:11:17.000 --> 00:11:18.000]  就問他們
[00:11:18.000 --> 00:11:20.000]  你們為什麼整天站在這裡
[00:11:20.000 --> 00:11:22.000]  不去作工?
[00:11:22.000 --> 00:11:23.000]  他們回答
[00:11:23.000 --> 00:11:25.000]  沒有人用我們
[00:11:25.000 --> 00:11:26.000]  他說
[00:11:26.000 --> 00:11:29.000]  你們也到葡萄園來吧
[00:11:29.000 --> 00:11:32.000]  這句話前面是重複地說
[00:11:32.000 --> 00:11:34.000]  你們來我的葡萄園吧
[00:11:34.000 --> 00:11:36.000]  你們來吧
[00:11:36.000 --> 00:11:39.000]  這裡雖然沒有說工錢
[00:11:39.000 --> 00:11:41.000]  但是似乎這些工人
[00:11:41.000 --> 00:11:46.000]  他們很願意進去葡萄園工作
[00:11:46.000 --> 00:11:48.000]  然後到了黃昏的時候
[00:11:48.000 --> 00:11:51.000]  主人預備派薪水
[00:11:51.000 --> 00:11:53.000]  我們所說的「出糧」
[00:11:53.000 --> 00:11:54.000]  第八節
[00:11:54.000 --> 00:11:55.000]  到了黃昏
[00:11:55.000 --> 00:11:57.000]  原主隊管工說
[00:11:57.000 --> 00:11:59.000]  把工人叫來給他們工錢
[00:11:59.000 --> 00:12:03.000]  從最後的開始到最先來的
[00:12:03.000 --> 00:12:05.000]  最後是幾點鐘?
[00:12:05.000 --> 00:12:06.000]  五點鐘
[00:12:06.000 --> 00:12:08.000]  到了黃昏的時候
[00:12:08.000 --> 00:12:09.000]  大概是六點鐘的時間
[00:12:09.000 --> 00:12:11.000]  他們做了多久?
[00:12:11.000 --> 00:12:13.000]  一個小時
[00:12:13.000 --> 00:12:15.000]  然後他就從他們開始
[00:12:15.000 --> 00:12:18.000]  把這些工資給他們
[00:12:18.000 --> 00:12:19.000]  完全意想不到
[00:12:19.000 --> 00:12:24.000]  他把一個銀幣給遲來的工人
[00:12:24.000 --> 00:12:27.000]  一個銀幣就給他們了
[00:12:27.000 --> 00:12:30.000]  在一般我們的概念
[00:12:30.000 --> 00:12:32.000]  特別我們很多商業的概念
[00:12:32.000 --> 00:12:36.000]  就是我們說多勞就多得
[00:12:36.000 --> 00:12:38.000]  這個是合理的
[00:12:38.000 --> 00:12:39.000]  是公平的
[00:12:39.000 --> 00:12:41.000]  但是這個工人
[00:12:41.000 --> 00:12:43.000]  這群工人五點鐘來到
[00:12:43.000 --> 00:12:47.000]  他們的小勞竟然多得
[00:12:47.000 --> 00:12:49.000]  是好像很不合理
[00:12:49.000 --> 00:12:51.000]  不公平的做法
[00:12:51.000 --> 00:12:53.000]  但突然間我們發覺到
[00:12:53.000 --> 00:12:55.000]  在天國裏面
[00:12:55.000 --> 00:12:58.000]  不是說我們所謂的公平
[00:12:58.000 --> 00:13:01.000]  是說恩典的原則
[00:13:01.000 --> 00:13:03.000]  在恩典裏面
[00:13:03.000 --> 00:13:05.000]  這位家主最希望
[00:13:05.000 --> 00:13:07.000]  他們能夠進到葡萄園
[00:13:07.000 --> 00:13:10.000]  進來能夠做多做少
[00:13:10.000 --> 00:13:13.000]  那個不是最重要
[00:13:13.000 --> 00:13:15.000]  而是他們願意去接受
[00:13:15.000 --> 00:13:17.000]  家主的邀請
[00:13:17.000 --> 00:13:19.000]  進到葡萄園裏面
[00:13:19.000 --> 00:13:25.000]  而一些人都領受同樣的恩典
[00:13:25.000 --> 00:13:28.000]  同樣的這裡所說的一個銀幣
[00:13:28.000 --> 00:13:31.000]  當然後來的一些工人
[00:13:31.000 --> 00:13:33.000]  拿他們的工錢的時候
[00:13:33.000 --> 00:13:35.000]  曾經就說到他們開始埋怨
[00:13:35.000 --> 00:13:42.000]  大家看看後面的第十一節
[00:13:42.000 --> 00:13:44.000]  那些一早來到開工的人
[00:13:44.000 --> 00:13:45.000]  第十一節就說
[00:13:45.000 --> 00:13:48.000]  他們領到銀幣之後
[00:13:48.000 --> 00:13:50.000]  就埋怨家主說
[00:13:50.000 --> 00:13:52.000]  我們整天在烈日之下勞苦
[00:13:52.000 --> 00:13:55.000]  這些後來的人只工作了一個小時
[00:13:55.000 --> 00:14:01.000]  你卻給他們跟我們一樣的工錢
[00:14:01.000 --> 00:14:03.000]  他們不接受得到
[00:14:03.000 --> 00:14:05.000]  為什麼可能是這樣的呢
[00:14:05.000 --> 00:14:07.000]  怎麼會他們得到
[00:14:07.000 --> 00:14:12.000]  跟我們一樣的一種的工錢呢
[00:14:12.000 --> 00:14:17.000]  或者當我們想一想恩典的時候
[00:14:17.000 --> 00:14:21.000]  恩典往往叫我們很驚訝
[00:14:21.000 --> 00:14:24.000]  很難去完全地
[00:14:24.000 --> 00:14:28.000]  用一個公平的角度去思想
[00:14:28.000 --> 00:14:30.000]  大家常常上一首詩歌
[00:14:30.000 --> 00:14:33.000]  你一定會唱的《奇異恩典》
[00:14:33.000 --> 00:14:36.000]  你知道這首詩歌是哪一個作者
[00:14:36.000 --> 00:14:41.000]  是一位叫John Newton的約翰紐頓先生所作的
[00:14:41.000 --> 00:14:46.000]  這位John Newton他本身是曾經販賣黑奴
[00:14:46.000 --> 00:14:50.000]  自己也曾經被人捉做黑奴
[00:14:50.000 --> 00:14:53.000]  有一次當他在一條
[00:14:53.000 --> 00:14:55.000]  運載奴隸的船上面
[00:14:55.000 --> 00:14:57.000]  遇到大風大浪
[00:14:57.000 --> 00:15:01.000]  很明顯他們會沉船會死亡
[00:15:01.000 --> 00:15:03.000]  在一個最驚險的時候
[00:15:03.000 --> 00:15:05.000]  他一路向神禱告
[00:15:05.000 --> 00:15:09.000]  上帝讓他好奇妙地經歷到平靜風浪
[00:15:09.000 --> 00:15:13.000]  然後他們可以平安地回到港口
[00:15:13.000 --> 00:15:17.000]  這位John Newton後來他信了耶穌
[00:15:17.000 --> 00:15:19.000]  當他想起自己個人生裡面
[00:15:19.000 --> 00:15:22.000]  很多很多很多鬼詐
[00:15:22.000 --> 00:15:25.000]  很多敗壞的事情
[00:15:25.000 --> 00:15:27.000]  竟然他能夠信耶穌
[00:15:27.000 --> 00:15:28.000]  他心裡面好感恩
[00:15:28.000 --> 00:15:30.000]  然後他將自己奉獻
[00:15:30.000 --> 00:15:32.000]  後來成為一位牧師
[00:15:32.000 --> 00:15:33.000]  他就說
[00:15:33.000 --> 00:15:36.000]  當我們有機會有一天去到天堂的時候
[00:15:36.000 --> 00:15:39.000]  最少有三個驚訝
[00:15:39.000 --> 00:15:42.000]  有些頂智可能會聽過
[00:15:42.000 --> 00:15:44.000]  但是那三個驚訝是什麼呢
[00:15:44.000 --> 00:15:46.000]  他說第一個驚訝
[00:15:46.000 --> 00:15:49.000]  上到的時候發覺有些人
[00:15:49.000 --> 00:15:53.000]  想不到你也能上來
[00:15:53.000 --> 00:15:55.000]  這麼多問題
[00:15:55.000 --> 00:15:58.000]  在世上這麼多鬧彆扭
[00:15:58.000 --> 00:16:00.000]  狡猾奸詐的事情
[00:16:00.000 --> 00:16:02.000]  竟然能夠上來
[00:16:02.000 --> 00:16:05.000]  這是第一個驚訝
[00:16:05.000 --> 00:16:06.000]  第二個驚訝就是
[00:16:06.000 --> 00:16:09.000]  看到一些好像很有地位
[00:16:09.000 --> 00:16:11.000]  很有學問
[00:16:11.000 --> 00:16:14.000]  好像很敬虔的一些人
[00:16:14.000 --> 00:16:16.000]  很驚訝
[00:16:16.000 --> 00:16:20.000]  為什麼他們不在呢
[00:16:20.000 --> 00:16:23.000]  他們一定得到很多賞賜
[00:16:23.000 --> 00:16:27.000]  但是為什麼到處找都找不到他們
[00:16:27.000 --> 00:16:30.000]  然後第三個最大的驚訝
[00:16:30.000 --> 00:16:31.000]  就是發現
[00:16:31.000 --> 00:16:35.000]  竟然我在這裡
[00:16:35.000 --> 00:16:39.000]  竟然我自己也可以在這裡
[00:16:39.000 --> 00:16:42.000]  John Hilton將他自己心裡面那種感動
[00:16:42.000 --> 00:16:44.000]  來表達出來
[00:16:44.000 --> 00:16:47.000]  恩典是會深刻的體會到
[00:16:47.000 --> 00:16:49.000]  是不配得
[00:16:49.000 --> 00:16:55.000]  竟然我們能夠在神的恩典裡面
[00:16:55.000 --> 00:16:57.000]  但是當我們剛才看到
[00:16:57.000 --> 00:17:01.000]  一些早來開工的工人
[00:17:01.000 --> 00:17:03.000]  表面上他們好像尋求一種公平
[00:17:03.000 --> 00:17:04.000]  沒理由啊
[00:17:04.000 --> 00:17:05.000]  公平對待
[00:17:05.000 --> 00:17:08.000]  我們應該得到多一些的金錢
[00:17:08.000 --> 00:17:11.000]  但是一位家主明白他們的內心
[00:17:11.000 --> 00:17:13.000]  他就說了
[00:17:13.000 --> 00:17:15.000]  一位家主這樣回答他們
[00:17:15.000 --> 00:17:18.000]  第十三節中間說
[00:17:18.000 --> 00:17:20.000]  朋友我並沒有虧待你
[00:17:20.000 --> 00:17:23.000]  你我不是說定了一個銀幣嗎
[00:17:23.000 --> 00:17:25.000]  那你的工錢走吧
[00:17:25.000 --> 00:17:27.000]  我給那後來的
[00:17:27.000 --> 00:17:30.000]  我給你一樣是我的主意
[00:17:30.000 --> 00:17:32.000]  難道我不可以照自己的意思
[00:17:32.000 --> 00:17:33.000]  用我的財物嗎
[00:17:33.000 --> 00:17:36.000]  還是因為我的仁慈
[00:17:36.000 --> 00:17:38.000]  你就嫉妒呢
[00:17:38.000 --> 00:17:40.000]  或者如學本所說
[00:17:40.000 --> 00:17:45.000]  因為我的仁慈你就紅了眼嗎
[00:17:45.000 --> 00:17:46.000]  他們覺得不公平
[00:17:46.000 --> 00:17:50.000]  其實背後是一種內心的嫉妒
[00:17:50.000 --> 00:17:52.000]  或者再深刻一點說
[00:17:52.000 --> 00:17:56.000]  那個自我受到傷
[00:17:56.000 --> 00:18:00.000]  為什麼他們得到和我一樣的報酬
[00:18:00.000 --> 00:18:01.000]  我這麼努力
[00:18:01.000 --> 00:18:02.000]  我這麼付出代價
[00:18:02.000 --> 00:18:04.000]  我應該得到更多
[00:18:04.000 --> 00:18:07.000]  我應該強過他們
[00:18:07.000 --> 00:18:11.000]  這種觀念是從一個交易的觀念
[00:18:11.000 --> 00:18:14.000]  是我多勞應該多得
[00:18:14.000 --> 00:18:17.000]  但是不知道在天國裏面
[00:18:17.000 --> 00:18:19.000]  在神的眼中
[00:18:19.000 --> 00:18:22.000]  神將恩典賜下
[00:18:22.000 --> 00:18:28.000]  因為不在乎你是否能夠勞苦勞力
[00:18:28.000 --> 00:18:32.000]  你的勞苦不能夠買到神的恩惠
[00:18:32.000 --> 00:18:35.000]  不能夠買到救恩
[00:18:35.000 --> 00:18:38.000]  因此你發覺聖經跟著再說一句說話
[00:18:38.000 --> 00:18:39.000]  第十六節
[00:18:39.000 --> 00:18:43.000]  也呼應在第十九章最後一節經文所說
[00:18:43.000 --> 00:18:46.000]  因此在後的將要在前
[00:18:46.000 --> 00:18:51.000]  在前的將要在後
[00:18:51.000 --> 00:18:52.000]  有些時候
[00:18:52.000 --> 00:18:54.000]  或者我們都會想
[00:18:54.000 --> 00:18:57.000]  在教會裏面見到一些頂子妹
[00:18:57.000 --> 00:19:00.000]  他們可能是初初信主
[00:19:00.000 --> 00:19:04.000]  又沒有什麼參與怎樣侍奉神的事情
[00:19:04.000 --> 00:19:06.000]  但是發覺神賜大福給他們
[00:19:06.000 --> 00:19:08.000]  他們工作家庭很無福
[00:19:08.000 --> 00:19:10.000]  很多恩惠
[00:19:10.000 --> 00:19:14.000]  可能你心裏有一種試探
[00:19:14.000 --> 00:19:18.000]  就是我這麼勞苦去侍奉你上帝
[00:19:18.000 --> 00:19:20.000]  我又付出這麼多代價
[00:19:20.000 --> 00:19:24.000]  但是現在我面對著很多無理的攻擊
[00:19:24.000 --> 00:19:26.000]  現在我有很多身體的病患
[00:19:26.000 --> 00:19:29.000]  為什麼會這樣?
[00:19:29.000 --> 00:19:31.000]  問這個問題
[00:19:31.000 --> 00:19:34.000]  不是出於一種恩典的形式
[00:19:34.000 --> 00:19:38.000]  而是出於一種交易的形式
[00:19:38.000 --> 00:19:40.000]  因為我這樣去做
[00:19:40.000 --> 00:19:44.000]  我是應該來得到很多很多的祝福
