
[00:00:00.000 --> 00:00:03.320]  在互聯網上有一個這樣的片段
[00:02:10.200 --> 00:02:11.280]  我也有去
[00:02:11.280 --> 00:02:13.560]  那個星期日下午很喜樂
[00:02:13.560 --> 00:02:15.560]  因爲去到當中呢
[00:02:15.560 --> 00:02:18.280]  坐滿了整個禮堂
[00:02:18.280 --> 00:02:20.000]  L字型的禮堂
[00:02:20.000 --> 00:02:21.880]  坐滿了很多弟兄姐妹
[00:02:21.880 --> 00:02:25.280]  很多以往都是在銅鑼灣堂
[00:02:25.280 --> 00:02:26.600]  在這裏成長的弟兄姐妹
[00:02:26.600 --> 00:02:28.600]  去到九龍西堂
[00:02:28.600 --> 00:02:29.800]  透過Pastor John
[00:02:29.800 --> 00:02:31.800]  Pastor Eugene 他們的帶領
[00:02:31.800 --> 00:02:34.800]  在那裏開始建立那裏的堂殿
[00:02:34.800 --> 00:02:36.600]  服侍那裏的居民
[00:02:36.600 --> 00:02:37.800]  我們很開心
[00:02:37.800 --> 00:02:39.800]  上帝給我們有第六個
[00:02:39.800 --> 00:02:42.400]  就是一個堂殿在那個地方
[00:02:42.400 --> 00:02:44.200]  我們要獻上感恩
[00:02:44.200 --> 00:02:46.200]  在整個奉獻禮當中呢
[00:02:46.200 --> 00:02:48.200]  就有一個環節很有趣
[00:02:48.200 --> 00:02:49.600]  就是一羣弟兄姐妹呢
[00:02:49.600 --> 00:02:53.600]  就很想學習他們的牧者
[00:02:53.600 --> 00:02:56.600]  所以他們就會有一個短劇
[00:02:56.600 --> 00:02:58.600]  在那裏聊天
[00:02:58.600 --> 00:03:00.600]  扮一下Pastor John
[00:03:00.600 --> 00:03:02.600]  扮一下Pastor Eugene 他們的
[00:03:02.600 --> 00:03:04.600]  說話 他們的口頭禪
[00:03:04.600 --> 00:03:07.600]  他們的動靜這樣
[00:03:07.600 --> 00:03:10.600]  爲求能夠表達得更加神似
[00:03:10.600 --> 00:03:11.600]  他們做了這個方式
[00:03:11.600 --> 00:03:14.600]  就是拍了他們的照片
[00:03:14.600 --> 00:03:16.600]  戴着他們的面具
[00:03:16.600 --> 00:03:17.600]  你看看中間那個Pastor John
[00:03:17.600 --> 00:03:18.600]  真的好像Pastor John
[00:03:18.600 --> 00:03:19.600]  不過不是Pastor John來的
[00:03:19.600 --> 00:03:21.600]  Pastor Eugene 也不是Pastor Eugene來的
[00:03:21.600 --> 00:03:23.600]  那個就是塞了枕頭
[00:03:23.600 --> 00:03:25.600]  在恤衫下面
[00:03:25.600 --> 00:03:28.600]  所以那個不是Pastor Eugene
[00:03:28.600 --> 00:03:29.600]  很有趣 很開心
[00:03:29.600 --> 00:03:31.600]  那天很溫馨
[00:03:31.600 --> 00:03:32.600]  因爲我想
[00:03:32.600 --> 00:03:33.600]  一羣弟兄姐妹
[00:03:33.600 --> 00:03:34.600]  就是爲着他們的牧者
[00:03:34.600 --> 00:03:36.600]  能夠帶領他們
[00:03:36.600 --> 00:03:39.600]  去到新的一個堂殿去服侍
[00:03:39.600 --> 00:03:42.600]  我相信牧者的教導
[00:03:42.600 --> 00:03:43.600]  他們的生命
[00:03:43.600 --> 00:03:44.600]  都成爲這羣弟兄姐妹
[00:03:44.600 --> 00:03:46.600]  一個仿效的
[00:03:46.600 --> 00:03:47.600]  當然我們記得
[00:03:47.600 --> 00:03:49.600]  保羅曾經都這麼說
[00:03:49.600 --> 00:03:50.600]  他呼籲弟兄姐妹
[00:03:50.600 --> 00:03:52.600]  你們來學習我吧
[00:03:52.600 --> 00:03:54.600]  你學校我吧
[00:03:54.600 --> 00:03:57.600]  因爲我學校基督
[00:03:57.600 --> 00:03:58.600]  保羅不是大口氣
[00:03:58.600 --> 00:04:00.600]  保羅是因爲
[00:04:00.600 --> 00:04:03.600]  他跟着耶穌的生命
[00:04:03.600 --> 00:04:05.600]  來學習 來行
[00:04:05.600 --> 00:04:06.600]  他有耶穌的生命
[00:04:06.600 --> 00:04:09.600]  所以他有這樣的信心
[00:04:09.600 --> 00:04:10.600]  鼓勵弟兄姐妹
[00:04:10.600 --> 00:04:12.600]  跟隨他的榜樣
[00:04:12.600 --> 00:04:13.600]  弟兄姐妹今天
[00:04:13.600 --> 00:04:14.600]  讓我們都能夠
[00:04:14.600 --> 00:04:16.600]  從我們的生命當中
[00:04:16.600 --> 00:04:18.600]  讓人留意得到
[00:04:18.600 --> 00:04:20.600]  我們是跟過耶穌的人
[00:04:20.600 --> 00:04:21.600]  我們一起看一看
[00:04:21.600 --> 00:04:23.600]  聖經在司徒凱傳的四章
[00:04:23.600 --> 00:04:25.600]  第十三節
[00:04:25.600 --> 00:04:27.600]  我們一起讀好嗎
[00:04:27.600 --> 00:04:30.600]  他們見彼得約翰的膽量
[00:04:30.600 --> 00:04:32.600]  又看出他們
[00:04:32.600 --> 00:04:35.600]  原是沒有學問的小民
[00:04:35.600 --> 00:04:37.600]  就稀奇認明他們
[00:04:37.600 --> 00:04:40.600]  是跟過耶穌的
[00:04:40.600 --> 00:04:42.600]  司徒凱傳第四章
[00:04:42.600 --> 00:04:45.600]  其實是一個記載
[00:04:45.600 --> 00:04:47.600]  第三章好像是上集
[00:04:47.600 --> 00:04:49.600]  第四章好像是下集
[00:04:49.600 --> 00:04:50.600]  很有趣的
[00:04:50.600 --> 00:04:53.600]  這裏說彼得和約翰
[00:04:53.600 --> 00:04:55.600]  他們按照猶太人祈禱的時間
[00:04:55.600 --> 00:04:58.600]  三點鐘他們去聖殿來祈禱
[00:04:58.600 --> 00:05:01.600]  他們進入一個叫美門的門口
[00:05:01.600 --> 00:05:02.600]  Beautiful這個門口
[00:05:02.600 --> 00:05:05.600]  進入聖殿來祈禱
[00:05:05.600 --> 00:05:06.600]  很多人都是
[00:05:06.600 --> 00:05:08.600]  進聖殿的必經之路
[00:05:08.600 --> 00:05:10.600]  所以也有很多人聚集
[00:05:10.600 --> 00:05:11.600]  其中一個事上
[00:05:11.600 --> 00:05:13.600]  留戀在這個地方的
[00:05:13.600 --> 00:05:16.600]  是一個生離瘸腿的人
[00:05:16.600 --> 00:05:17.600]  我們不知道因爲什麼原因
[00:05:17.600 --> 00:05:18.600]  他是生離瘸腿
[00:05:18.600 --> 00:05:19.600]  究竟他患了什麼病
[00:05:19.600 --> 00:05:20.600]  我們沒有人知道
[00:05:20.600 --> 00:05:21.600]  因爲聖經沒有這樣說
[00:05:21.600 --> 00:05:23.600]  沒有將我們的焦點放在那裏
[00:05:23.600 --> 00:05:24.600]  但是我們可以想想
[00:05:24.600 --> 00:05:26.600]  可能他的腳是變形的
[00:05:26.600 --> 00:05:28.600]  是發展不全的
[00:05:28.600 --> 00:05:29.600]  所以他沒有辦法站立
[00:05:29.600 --> 00:05:31.600]  他每一天都要靠其他人
[00:05:31.600 --> 00:05:33.600]  來抬他去到美門那裏
[00:05:33.600 --> 00:05:36.600]  來希望去祈禱的人
[00:05:36.600 --> 00:05:37.600]  經過的人
[00:05:37.600 --> 00:05:39.600]  能夠給他一些施捨
[00:05:39.600 --> 00:05:41.600]  這個故事可能對於你來說
[00:05:41.600 --> 00:05:44.600]  如果你看過這一段經文
[00:05:44.600 --> 00:05:46.600]  或者有些印象
[00:05:46.600 --> 00:05:48.600]  我自小回教會的時候
[00:05:48.600 --> 00:05:49.600]  教會的導師就教我們
[00:05:49.600 --> 00:05:51.600]  唱一首這樣的歌
[00:05:51.600 --> 00:06:03.600]  (唱)
[00:06:03.600 --> 00:06:04.600]  會唱跟我一起唱
[00:06:04.600 --> 00:06:18.600]  (唱)
[00:06:18.600 --> 00:06:21.600]  這個生離瘸腿的人
[00:06:21.600 --> 00:06:23.600]  一世都沒走過
[00:06:23.600 --> 00:06:25.600]  他希望從彼得的身上
[00:06:25.600 --> 00:06:27.600]  指望得到施捨
[00:06:27.600 --> 00:06:28.600]  彼得就跟他說
[00:06:28.600 --> 00:06:29.600]  你看着我
[00:06:29.600 --> 00:06:31.600]  他說看着我
[00:06:31.600 --> 00:06:33.600]  有什麼給我
[00:06:33.600 --> 00:06:35.600]  我們回來教會
[00:06:35.600 --> 00:06:36.600]  我們跟驅牧說
[00:06:36.600 --> 00:06:37.600]  驅牧驅牧
[00:06:37.600 --> 00:06:39.600]  你給我聖誕的票
[00:06:39.600 --> 00:06:40.600]  我要四十張
[00:06:40.600 --> 00:06:41.600]  然後驅牧就說
[00:06:41.600 --> 00:06:42.600]  你看着我
[00:06:42.600 --> 00:06:44.600]  看看驅牧在袋子裏
[00:06:44.600 --> 00:06:46.600]  拿四十張票給你
[00:06:46.600 --> 00:06:47.600]  這個瘸腿的人
[00:06:47.600 --> 00:06:49.600]  他希望在彼得的身上
[00:06:49.600 --> 00:06:50.600]  得到一些施捨
[00:06:50.600 --> 00:06:51.600]  誰不知彼得說
[00:06:51.600 --> 00:06:53.600]  金和銀我都沒有
[00:06:53.600 --> 00:06:54.600]  哇 什麼都沒有
[00:06:54.600 --> 00:06:56.600]  還有什麼給我
[00:06:56.600 --> 00:06:57.600]  彼得就說
[00:06:57.600 --> 00:06:59.600]  我只有一封耶穌基督的名字
[00:06:59.600 --> 00:07:01.600]  叫你起來行走
[00:07:01.600 --> 00:07:03.600]  哇 他真的沒有想過
[00:07:03.600 --> 00:07:04.600]  請告訴我
[00:07:04.600 --> 00:07:06.600]  彼得就伸手拉起他
[00:07:06.600 --> 00:07:07.600]  在這個時候
[00:07:07.600 --> 00:07:08.600]  聖經說
[00:07:08.600 --> 00:07:10.600]  這個瘸腿的人
[00:07:10.600 --> 00:07:12.600]  他的腳和他的裸趾骨
[00:07:12.600 --> 00:07:14.600]  他的關節突然間壯健起來
[00:07:14.600 --> 00:07:16.600]  我相信在那一個時刻
[00:07:16.600 --> 00:07:18.600]  他很感受得到
[00:07:18.600 --> 00:07:21.600]  他的腳起了很大的變化
[00:07:21.600 --> 00:07:23.600]  以至英文的聖經告訴我們
[00:07:23.600 --> 00:07:25.600]  He is standing on his feet
[00:07:25.600 --> 00:07:27.600]  哇 他能夠站立
[00:07:27.600 --> 00:07:30.600]  用他的雙腳來站立
[00:07:30.600 --> 00:07:32.600]  以前他躺在那的時候
[00:07:32.600 --> 00:07:35.600]  經常都要仰望其他人來幫助他
[00:07:35.600 --> 00:07:36.600]  誰不知今天
[00:07:36.600 --> 00:07:38.600]  他竟然能夠站立
[00:07:38.600 --> 00:07:41.600]  和人平排地來見面
[00:07:41.600 --> 00:07:43.600]  這件事很稀奇
[00:07:43.600 --> 00:07:46.600]  這件事很驚人
[00:07:46.600 --> 00:07:48.600]  每一個來到聖殿的人
[00:07:48.600 --> 00:07:51.600]  都一定遇過這個生離瘸腿的人
[00:07:51.600 --> 00:07:54.600]  所以今天這個人突然間站起來
[00:07:54.600 --> 00:07:56.600]  所有人都認得他
[00:07:56.600 --> 00:07:57.600]  他起來不是就是那個
[00:07:57.600 --> 00:08:01.600]  躺在那裏天天黑淺的人嗎
[00:08:01.600 --> 00:08:03.600]  於是所有的人就走過來
[00:08:03.600 --> 00:08:05.600]  看看究竟發生了什麼事
[00:08:05.600 --> 00:08:07.600]  他們覺得很稀奇
[00:08:07.600 --> 00:08:10.600]  於是彼得就找這個時機
[00:08:10.600 --> 00:08:14.600]  向羣衆來講解福音
[00:08:14.600 --> 00:08:15.600]  他說爲什麼你們覺得
[00:08:15.600 --> 00:08:18.600]  這個人得醫治是感到稀奇呢
[00:08:18.600 --> 00:08:21.600]  其實更加應該稀奇的是
[00:08:21.600 --> 00:08:23.600]  你們竟然將那位耶穌基督
[00:08:23.600 --> 00:08:25.600]  釘在十字架上
[00:08:25.600 --> 00:08:28.600]  於是才值得稀奇
[00:08:28.600 --> 00:08:33.600]  因爲他是上帝應許給我們的離瘸牙
[00:08:33.600 --> 00:08:37.600]  是我們將他帶到十字架上
[00:08:37.600 --> 00:08:39.600]  不過如果我們願意承認
[00:08:39.600 --> 00:08:41.600]  我們的罪的話
[00:08:41.600 --> 00:08:43.600]  耶穌能夠寬恕我們
[00:08:43.600 --> 00:08:45.600]  於是那些羣衆
[00:08:45.600 --> 00:08:48.600]  聽到彼得這樣宣告的時候
[00:08:48.600 --> 00:08:50.600]  他們心裏面覺得責心
[00:08:50.600 --> 00:08:51.600]  於是他們悔改
[00:08:51.600 --> 00:08:53.600]  接受耶穌基督做救主
[00:08:53.600 --> 00:08:55.600]  聖經告訴我們
[00:08:55.600 --> 00:08:57.600]  當日只是南丁有五千人
[00:08:57.600 --> 00:08:59.600]  未算婦孺
[00:08:59.600 --> 00:09:01.600]  悔改歸向上帝
[00:09:01.600 --> 00:09:03.600]  一個這樣的神蹟
[00:09:03.600 --> 00:09:05.600]  帶來那麼多人信耶穌
[00:09:05.600 --> 00:09:08.600]  真是令人很稀奇
[00:09:08.600 --> 00:09:10.600]  這件事不僅吸引羣衆
[00:09:10.600 --> 00:09:13.600]  來知道究竟發生什麼事
[00:09:13.600 --> 00:09:15.600]  爲什麼這個人能夠得到醫治
[00:09:15.600 --> 00:09:17.600]  也吸引另外一班人
[00:09:17.600 --> 00:09:19.600]  帶着不同的企圖
[00:09:19.600 --> 00:09:22.600]  來希望知道發生什麼事
[00:09:22.600 --> 00:09:24.600]  我們來看看下面的經文
[00:09:24.600 --> 00:09:27.600]  我們先請弟兄幫我們讀
[00:09:27.600 --> 00:09:28.600]  第一段經文
[00:09:28.600 --> 00:09:30.600]  我們也有不少弟兄
[00:09:30.600 --> 00:09:32.600]  讓我們用很雄壯的聲音來讀
[00:09:32.600 --> 00:09:34.600]  這段經文好嗎 謝謝
[00:09:34.600 --> 00:09:37.600]  使徒對百姓說
[00:09:37.600 --> 00:09:39.600]  祭司們和守殿官
[00:09:39.600 --> 00:09:41.600]  並殺都該人
[00:09:41.600 --> 00:09:43.600]  忽然來了
[00:09:43.600 --> 00:09:45.600]  因他們教訓百姓
[00:09:45.600 --> 00:09:47.600]  本着耶穌傳說
[00:09:47.600 --> 00:09:50.600]  死人復活就很煩惱
[00:09:50.600 --> 00:09:52.600]  於是下手拿住他們
[00:09:52.600 --> 00:09:54.600]  因爲天已經晚了
[00:09:54.600 --> 00:09:57.600]  就把他們押到第二天
[00:09:57.600 --> 00:09:59.600]  但聽道之人
[00:09:59.600 --> 00:10:02.600]  有許多信的男丁數目
[00:10:02.600 --> 00:10:04.600]  約有五千
[00:10:04.600 --> 00:10:07.600]  第二天官府長老和民事
[00:10:07.600 --> 00:10:09.600]  在耶路撒冷聚會
[00:10:09.600 --> 00:10:12.600]  又有大祭司阿娜和戈亞發
[00:10:12.600 --> 00:10:14.600]  約翰 亞歷山大
[00:10:14.600 --> 00:10:17.600]  並大祭司的親族都在那裏
[00:10:17.600 --> 00:10:19.600]  叫使徒站在當中
[00:10:19.600 --> 00:10:21.600]  就問他們說
[00:10:21.600 --> 00:10:24.600]  你們用什麼能力奉誰的命
[00:10:24.600 --> 00:10:26.600]  作這事呢 姐妹 謝謝
[00:10:49.600 --> 00:10:51.600]  祂們見彼得 約翰的膽量
[00:10:51.600 --> 00:10:53.600]  也見彼得 約翰的膽量
[00:10:53.600 --> 00:10:55.600]  祂們見彼得 約翰的膽量
[00:10:55.600 --> 00:10:57.600]  祂們見彼得 約翰的膽量
[00:10:57.600 --> 00:10:59.600]  祂們見彼得 約翰的膽量
[00:10:59.600 --> 00:11:01.600]  祂們見彼得 約翰的膽量
[00:11:01.600 --> 00:11:03.600]  祂們見彼得 約翰的膽量
[00:11:03.600 --> 00:11:05.600]  祂們見彼得 約翰的膽量
[00:11:05.600 --> 00:11:07.600]  祂們見彼得 約翰的膽量
[00:11:07.600 --> 00:11:09.600]  祂們見彼得 約翰的膽量
[00:11:09.600 --> 00:11:11.600]  祂們見彼得 約翰的膽量
[00:11:11.600 --> 00:11:13.600]  祂們見彼得 約翰的膽量
[00:11:13.600 --> 00:11:34.600]  祂們見彼得 約翰的膽量
[00:11:34.600 --> 00:11:44.600]  公會的人對彼得和約翰質詢他們
[00:11:44.600 --> 00:11:48.600]  在這個質詢的過程裏
[00:11:48.600 --> 00:11:51.600]  公會的人留意到這兩個門徒
[00:11:51.600 --> 00:11:53.600]  有兩方面的特點
[00:11:53.600 --> 00:11:58.600]  第一 他們是滿有膽量
[00:11:58.600 --> 00:12:00.600]  很有膽量
[00:12:00.600 --> 00:12:02.600]  一點都無懼
[00:12:02.600 --> 00:12:06.600]  但這種無懼並不是他們無懼做壞事
[00:12:06.600 --> 00:12:08.600]  或者是做不對的事
[00:12:08.600 --> 00:12:11.600]  今天很多人都很有膽量
[00:12:11.600 --> 00:12:12.600]  做不對的事
[00:12:12.600 --> 00:12:16.600]  覺得做完之後可能還正氣凜然
[00:12:16.600 --> 00:12:20.600]  扔完雞蛋之後還
[00:12:20.600 --> 00:12:23.600]  但是 這個膽量
[00:12:23.600 --> 00:12:27.600]  在當時希臘人用在他們的法制當中
[00:12:27.600 --> 00:12:32.600]  是說一個人能夠毫無畏懼地
[00:12:32.600 --> 00:12:36.600]  很坦然地將事實表明
[00:12:36.600 --> 00:12:38.600]  但是在《仕途行傳》裏
[00:12:38.600 --> 00:12:40.600]  當用到有膽量的時候
[00:12:40.600 --> 00:12:44.600]  很多時候都是形容那些跟隨過耶穌的人
[00:12:44.600 --> 00:12:46.600]  他們有膽量將耶穌基督
[00:12:46.600 --> 00:12:50.600]  被釘十字架拯救人的福音
[00:12:50.600 --> 00:12:53.600]  講明瞭這個膽量
[00:12:53.600 --> 00:12:56.600]  公會也發現這兩個門徒
[00:12:56.600 --> 00:12:58.600]  他們有另外一方面的特質
[00:12:58.600 --> 00:12:59.600]  很普通
[00:12:59.600 --> 00:13:00.600]  他們是普通人一個
[00:13:00.600 --> 00:13:03.600]  他們是沒有學問的小民
[00:13:03.600 --> 00:13:04.600]  普通人而已
[00:13:04.600 --> 00:13:05.600]  小市民
[00:13:05.600 --> 00:13:07.600]  不過他們沒有學問
[00:13:07.600 --> 00:13:08.600]  不過有時我們就會覺得
[00:13:08.600 --> 00:13:11.600]  這樣講他們目不識丁
[00:13:11.600 --> 00:13:12.600]  他們不識字
[00:13:12.600 --> 00:13:15.600]  對不起 其實不是這個意思
[00:13:15.600 --> 00:13:17.600]  因爲按照當時
[00:13:17.600 --> 00:13:20.600]  對於所謂有學問是說哪些人呢
[00:13:20.600 --> 00:13:22.600]  就是那些文士和法理才人
[00:13:22.600 --> 00:13:28.600]  他們是按照一個很嚴謹的那種律法的體制教導
[00:13:28.600 --> 00:13:31.600]  所謂正規的一個學習
[00:13:31.600 --> 00:13:32.600]  一個的訓練
[00:13:32.600 --> 00:13:34.600]  他們就稱爲那些是有學問
[00:13:34.600 --> 00:13:38.600]  所以很明顯彼得和約翰他們是愚夫
[00:13:38.600 --> 00:13:41.600]  他們當然是沒有所謂學問
[00:13:41.600 --> 00:13:45.600]  所以有人 有神學家就在質疑
[00:13:45.600 --> 00:13:48.600]  就說彼得和約翰他們都是小民
[00:13:48.600 --> 00:13:49.600]  是沒有學識的
[00:13:49.600 --> 00:13:51.600]  那些公會的人都是這樣稱呼他們
[00:13:51.600 --> 00:13:53.600]  那他們哪有能力寫彼得前後書
[00:13:53.600 --> 00:13:55.600]  哪有能力寫約翰封音
[00:13:55.600 --> 00:13:57.600]  寫這個啓示錄呢
[00:13:57.600 --> 00:13:59.600]  就是裏面那些的文筆
[00:13:59.600 --> 00:14:04.600]  怎樣會在一個沒有學問的小民身上
[00:14:04.600 --> 00:14:06.600]  可以發揮出來呢
[00:14:06.600 --> 00:14:08.600]  但其實你明白
[00:14:08.600 --> 00:14:11.600]  原來這個稱呼在當時是有特定的意思
[00:14:11.600 --> 00:14:14.600]  沒錯 他們沒有好像跟着那些律法師
[00:14:14.600 --> 00:14:16.600]  那些的文士
[00:14:16.600 --> 00:14:22.600]  這樣被所謂正統有名的拉比教導律法的過程
[00:14:22.600 --> 00:14:25.600]  但他們不代表他們是目不識丁
[00:14:25.600 --> 00:14:27.600]  他們沒有知識
[00:14:27.600 --> 00:14:30.600]  在這個過程裏面
[00:14:30.600 --> 00:14:32.600]  公會的人一路問
[00:14:32.600 --> 00:14:34.600]  一路聽他們的回應的時候
[00:14:34.600 --> 00:14:37.600]  除了發現這兩方面的特質之外
[00:14:37.600 --> 00:14:41.600]  他們慢慢開始發現這兩個人
[00:14:41.600 --> 00:14:46.600]  他們似乎是被耶穌所影響的
[00:14:46.600 --> 00:14:48.600]  他們好像耶穌那樣
[00:14:48.600 --> 00:14:50.600]  說話帶有權柄
[00:14:50.600 --> 00:14:54.600]  他們好像耶穌那樣能夠行神蹟
[00:14:54.600 --> 00:14:56.600]  後來他們得出的結論
[00:14:56.600 --> 00:15:01.600]  這兩個人是跟過耶穌的
[00:15:01.600 --> 00:15:04.600]  這兩個人其實都是普通人
[00:15:04.600 --> 00:15:06.600]  我們都是普通人
[00:15:06.600 --> 00:15:08.600]  從我們的生命當中
[00:15:08.600 --> 00:15:12.600]  可能人家都覺得我們是普通的小民
[00:15:12.600 --> 00:15:14.600]  但是在別人的眼中
[00:15:14.600 --> 00:15:22.600]  能不能夠認得出我們是跟過耶穌的呢?
[00:15:22.600 --> 00:15:28.600]  公會的人對於彼得和約翰很稀奇
[00:15:28.600 --> 00:15:32.600]  爲什麼他們能夠在這個瘸腿的人身上行神蹟
[00:15:32.600 --> 00:15:34.600]  百姓也都很稀奇
[00:15:34.600 --> 00:15:38.600]  爲什麼這兩個人能夠做一件這樣的事
[00:15:38.600 --> 00:15:41.600]  對他們回應公會的時候
[00:15:41.600 --> 00:15:42.600]  那番說話
[00:15:42.600 --> 00:15:44.600]  公會的人那些祭司
[00:15:44.600 --> 00:15:47.600]  那些民事、法律菜人覺得很稀奇
[00:15:47.600 --> 00:15:51.600]  但是對於被醫治好的瘸腿的人
[00:15:51.600 --> 00:15:54.600]  他的反應是跳躍着讚美神
[00:15:54.600 --> 00:15:57.600]  沒有辦法按耐他那種興奮的心情
[00:15:57.600 --> 00:16:03.600]  因爲他經歷了一個神蹟在他的生命當中
[00:16:03.600 --> 00:16:07.600]  但是門徒對於這一種種旁邊的人
[00:16:07.600 --> 00:16:10.600]  對他們的這種稀奇
[00:16:10.600 --> 00:16:11.600]  彼得說
[00:16:11.600 --> 00:16:15.600]  爲什麼你們會將這件事當作稀奇呢?
[00:16:15.600 --> 00:16:19.600]  就是說彼得稀奇他們這樣這麼稀奇
[00:16:19.600 --> 00:16:22.600]  門徒的表現令到公會的人開始
[00:16:22.600 --> 00:16:26.600]  發現他們生命當中有些不同
[00:16:26.600 --> 00:16:27.600]  在別人的身上
[00:16:27.600 --> 00:16:28.600]  在我們的身上
[00:16:28.600 --> 00:16:34.600]  別人是否覺得我們的生命有些值得稀奇的地方
[00:16:34.600 --> 00:16:38.600]  剛剛洗禮的十四位弟兄姐妹
[00:16:38.600 --> 00:16:39.600]  其中一位
[00:16:39.600 --> 00:16:42.600]  星期五晚上在這裏講見證的時候
[00:16:42.600 --> 00:16:43.600]  他告訴我
[00:16:43.600 --> 00:16:46.600]  他信了主之後
[00:16:46.600 --> 00:16:49.600]  有一個很久沒有跟他接觸的朋友
[00:16:49.600 --> 00:16:50.600]  見到他的時候
[00:16:50.600 --> 00:16:53.600]  他說:哎呀,爲什麼你現在變成這樣?
[00:16:53.600 --> 00:16:55.600]  你以前說話很倔強
[00:16:55.600 --> 00:16:57.600]  你以前的脾氣很差
[00:16:57.600 --> 00:17:00.600]  爲什麼你現在這麼平易近人?
[00:17:00.600 --> 00:17:02.600]  他說是因爲耶穌
[00:17:02.600 --> 00:17:03.600]  因爲信了耶穌之後
[00:17:03.600 --> 00:17:04.600]  他的生命改變了
[00:17:04.600 --> 00:17:06.600]  他說信了耶穌之後
[00:17:06.600 --> 00:17:08.600]  他家裏對他的反應都覺得很稀奇
[00:17:08.600 --> 00:17:09.600]  爲什麼呢?
[00:17:09.600 --> 00:17:12.600]  因爲以前他家裏很"話事"
[00:17:12.600 --> 00:17:16.600]  太太通常在家裏是"話事"的
[00:17:16.600 --> 00:17:18.600]  但是在家裏
[00:17:18.600 --> 00:17:20.600]  很多時候處理一些關係
[00:17:20.600 --> 00:17:22.600]  兒女的關係
[00:17:22.600 --> 00:17:24.600]  通常媽媽的角色
[00:17:24.600 --> 00:17:27.600]  姐妹的角色都是很"話事"
[00:17:27.600 --> 00:17:32.600]  但是最近他家裏面對香港的處境
[00:17:32.600 --> 00:17:34.600]  其實都是一個很大的挑戰
