
[00:00:00.000 --> 00:00:05.000]  教會今天要去處理很多很多的意見的不同
[00:04:29.000 --> 00:04:33.000]  聽到若果不行道的時候
[00:04:33.000 --> 00:04:37.000]  這些真理就會成為一個浪費
[00:04:37.000 --> 00:04:42.000]  神不願意浪費他們這些話語的能力和恩典
[00:04:42.000 --> 00:04:45.000]  所以昨晚我也勉勵團契
[00:04:45.000 --> 00:04:48.000]  麻煩上網聽
[00:04:48.000 --> 00:04:50.000]  不要浪費了
[00:04:50.000 --> 00:04:52.000]  是神特殊的恩典
[00:04:52.000 --> 00:04:55.000]  給弟兄姊妹這些領袖
[00:04:55.000 --> 00:04:58.000]  將這些真理組成一個系列
[00:04:58.000 --> 00:05:00.000]  去幫助人
[00:05:00.000 --> 00:05:02.000]  去經歷神
[00:05:02.000 --> 00:05:04.000]  修復生命
[00:05:04.000 --> 00:05:06.000]  修復關係
[00:05:06.000 --> 00:05:08.000]  我只是執人口水煤
[00:05:08.000 --> 00:05:10.000]  將它轉化
[00:05:10.000 --> 00:05:12.000]  成為一個親福的系列
[00:05:12.000 --> 00:05:14.000]  我沒有這麼大的恩賜
[00:05:14.000 --> 00:05:16.000]  第二個議程定局說什麼
[00:05:16.000 --> 00:05:18.000]  記不記得
[00:05:18.000 --> 00:05:20.000]  精神是說什麼
[00:05:20.000 --> 00:05:22.000]  議程定局
[00:05:22.000 --> 00:05:24.000]  是告訴我們
[00:05:24.000 --> 00:05:26.000]  你要知道這些人
[00:05:26.000 --> 00:05:28.000]  我們所面對的人
[00:05:28.000 --> 00:05:30.000]  我們所服侍的人
[00:05:30.000 --> 00:05:32.000]  我的家人我的配偶
[00:05:32.000 --> 00:05:36.000]  他們已經經歷了一段很長時間的成長
[00:05:36.000 --> 00:05:38.000]  他們的生命
[00:05:38.000 --> 00:05:40.000]  有一個很深的下場
[00:05:40.000 --> 00:05:42.000]  一個冰山
[00:05:42.000 --> 00:05:44.000]  你看到的只是表面的言行
[00:05:44.000 --> 00:05:47.000]  但是下面還有很深的問題
[00:05:47.000 --> 00:05:49.000]  你需要去理解
[00:05:49.000 --> 00:05:50.000]  你要知道
[00:05:50.000 --> 00:05:52.000]  他不能夠靠你的態度
[00:05:52.000 --> 00:05:54.000]  你的話語去改變生命
[00:05:54.000 --> 00:05:57.000]  我們沒有人能夠改變生命
[00:05:57.000 --> 00:05:59.000]  我們只能夠和人合作
[00:05:59.000 --> 00:06:01.000]  改變自己的生命
[00:06:01.000 --> 00:06:03.000]  追求成長
[00:06:03.000 --> 00:06:05.000]  所以議程定局
[00:06:05.000 --> 00:06:07.000]  就是讓我們知道我們要接納
[00:06:07.000 --> 00:06:10.000]  用愛為他們多走幾步
[00:06:10.000 --> 00:06:13.000]  去接納這些激我們心的人
[00:06:13.000 --> 00:06:15.000]  那些反對我們的人
[00:06:15.000 --> 00:06:17.000]  那些和我們有不同意見的人
[00:06:17.000 --> 00:06:19.000]  但是神擺在我們身邊
[00:06:19.000 --> 00:06:21.000]  讓我們去學習愛
[00:06:21.000 --> 00:06:24.000]  教會就是一個學習愛的地方
[00:06:24.000 --> 00:06:27.000]  但是你有沒有實質在教會學習愛呢
[00:06:29.000 --> 00:06:31.000]  神叫我們愛仇敵
[00:06:31.000 --> 00:06:34.000]  我不知道教會裡和你意見不同的
[00:06:34.000 --> 00:06:36.000]  或者家庭裡和你意見不同的
[00:06:36.000 --> 00:06:37.000]  是不是仇敵呢
[00:06:37.000 --> 00:06:39.000]  他背後那個就是仇敵
[00:06:39.000 --> 00:06:41.000]  那個惡者
[00:06:41.000 --> 00:06:44.000]  今天我們要爭戰最大的對象
[00:06:44.000 --> 00:06:46.000]  處理生命的問題
[00:06:46.000 --> 00:06:49.000]  是自己不是別人
[00:06:49.000 --> 00:06:51.000]  最近我去球場打球
[00:06:51.000 --> 00:06:53.000]  打完就痛幾天
[00:06:53.000 --> 00:06:54.000]  但是堅持去打
[00:06:54.000 --> 00:06:55.000]  為什麼呢
[00:06:55.000 --> 00:06:57.000]  一方面壓力大
[00:06:57.000 --> 00:06:59.000]  但是另一方面呢
[00:06:59.000 --> 00:07:01.000]  這個球場我覺得
[00:07:01.000 --> 00:07:05.000]  好像神的一個醫治見證的地方
[00:07:05.000 --> 00:07:08.000]  那裡有一個教練退役了
[00:07:08.000 --> 00:07:09.000]  甚至他現在打球
[00:07:09.000 --> 00:07:11.000]  都有很多身體上的陷阱
[00:07:11.000 --> 00:07:13.000]  但是他就會和我說很多故事
[00:07:13.000 --> 00:07:14.000]  你看這個
[00:07:14.000 --> 00:07:16.000]  有一個我和他打球的時候
[00:07:16.000 --> 00:07:17.000]  他很勇猛的
[00:07:17.000 --> 00:07:18.000]  成見
[00:07:18.000 --> 00:07:20.000]  好像一顆子彈撞過來
[00:07:20.000 --> 00:07:21.000]  我很勇猛的
[00:07:21.000 --> 00:07:24.000]  我小時候打球叫撞死馬
[00:07:24.000 --> 00:07:26.000]  頂著他的位置
[00:07:26.000 --> 00:07:27.000]  砸死他
[00:07:27.000 --> 00:07:29.000]  讓他不要那麼勇猛
[00:07:29.000 --> 00:07:31.000]  結果出事了
[00:07:31.000 --> 00:07:32.000]  他滾到地上發怒
[00:07:32.000 --> 00:07:34.000]  我第一個認罪
[00:07:34.000 --> 00:07:36.000]  知不知道籃球是怎樣發展的
[00:07:36.000 --> 00:07:39.000]  是基於基督精神發展出來的
[00:07:39.000 --> 00:07:41.000]  所以犯規要怎樣
[00:07:41.000 --> 00:07:42.000]  舉手
[00:07:42.000 --> 00:07:44.000]  認罪
[00:07:44.000 --> 00:07:45.000]  我就舉手
[00:07:45.000 --> 00:07:46.000]  不好意思
[00:07:46.000 --> 00:07:47.000]  是我不好
[00:07:47.000 --> 00:07:48.000]  我動了腳
[00:07:48.000 --> 00:07:49.000]  砸斷了一條路
[00:07:49.000 --> 00:07:51.000]  我犯規
[00:07:51.000 --> 00:07:54.000]  這個在旁邊的教練就告訴他
[00:07:54.000 --> 00:07:56.000]  這個小子
[00:07:56.000 --> 00:07:58.000]  以前幾天在周圍撩人打架
[00:07:58.000 --> 00:08:00.000]  差點被送入藍同院
[00:08:00.000 --> 00:08:02.000]  我每天早上拿著一張八達通
[00:08:02.000 --> 00:08:04.000]  就在大家樂等他
[00:08:04.000 --> 00:08:06.000]  讓他吃早餐
[00:08:06.000 --> 00:08:07.000]  嘩
[00:08:07.000 --> 00:08:09.000]  這樣都可以
[00:08:09.000 --> 00:08:11.000]  老師和學生可以發展成這樣的關係
[00:08:11.000 --> 00:08:13.000]  這樣都不止
[00:08:13.000 --> 00:08:14.000]  他一見到我
[00:08:14.000 --> 00:08:16.000]  如果和我吃午餐就會內疚
[00:08:16.000 --> 00:08:18.000]  你知道為什麼嗎
[00:08:18.000 --> 00:08:20.000]  他吃了我三餐
[00:08:20.000 --> 00:08:22.000]  在午餐的時候
[00:08:22.000 --> 00:08:24.000]  魚翅撈飯
[00:08:24.000 --> 00:08:26.000]  吃了三餐
[00:08:26.000 --> 00:08:28.000]  嘩
[00:08:28.000 --> 00:08:30.000]  什麼料子
[00:08:30.000 --> 00:08:32.000]  他請一個小孩吃飯
[00:08:32.000 --> 00:08:35.000]  你知道那些破碎的人會怎樣嗎
[00:08:35.000 --> 00:08:37.000]  撕你的底線
[00:08:37.000 --> 00:08:39.000]  你說我請他吃飯
[00:08:39.000 --> 00:08:40.000]  好啊
[00:08:40.000 --> 00:08:42.000]  我就吃一餐
[00:08:42.000 --> 00:08:44.000]  第一餐500元下樓
[00:08:44.000 --> 00:08:46.000]  你還請不請他吃第二餐
[00:08:46.000 --> 00:08:51.000]  用人的愛就只能吃一餐
[00:08:51.000 --> 00:08:53.000]  嘩
[00:08:53.000 --> 00:08:55.000]  這個老師請我吃第二餐
[00:08:55.000 --> 00:08:58.000]  兩餐夠了嗎
[00:08:58.000 --> 00:09:00.000]  肉都吃了
[00:09:00.000 --> 00:09:02.000]  500元一餐
[00:09:02.000 --> 00:09:04.000]  雖然老師薪水都不錯
[00:09:04.000 --> 00:09:06.000]  但都很難捱
[00:09:06.000 --> 00:09:08.000]  多吃幾天真的不行
[00:09:08.000 --> 00:09:10.000]  吃到第三餐
[00:09:10.000 --> 00:09:12.000]  繼續去
[00:09:12.000 --> 00:09:14.000]  終於他看到這個老師
[00:09:14.000 --> 00:09:16.000]  是用耶穌基督無條紀的愛
[00:09:16.000 --> 00:09:18.000]  去接納他
[00:09:18.000 --> 00:09:20.000]  現在這個老師說
[00:09:20.000 --> 00:09:22.000]  他經常對著我
[00:09:22.000 --> 00:09:24.000]  吃午餐就會內疚
[00:09:24.000 --> 00:09:26.000]  想起吃魚翅撈飯
[00:09:26.000 --> 00:09:28.000]  我沒理由這樣
[00:09:28.000 --> 00:09:30.000]  傷害一個這樣愛我接納我的人
[00:09:30.000 --> 00:09:32.000]  為什麼他可以這樣做
[00:09:32.000 --> 00:09:34.000]  因為他看到這個男孩
[00:09:34.000 --> 00:09:36.000]  下面的冰山
[00:09:36.000 --> 00:09:38.000]  是什麼回事
[00:09:38.000 --> 00:09:40.000]  去接納他
[00:09:40.000 --> 00:09:42.000]  表面的粗魯打架的事
[00:09:42.000 --> 00:09:44.000]  只不過是受傷的心靈
[00:09:44.000 --> 00:09:46.000]  一個行為的反應
[00:09:46.000 --> 00:09:48.000]  但他願意陪他們走
[00:09:50.000 --> 00:09:52.000]  現在這個男孩
[00:09:52.000 --> 00:09:54.000]  打球雖然有一點脾氣
[00:09:54.000 --> 00:09:56.000]  可以這樣說
[00:09:56.000 --> 00:09:58.000]  但他明白
[00:09:58.000 --> 00:10:00.000]  他有人關心
[00:10:00.000 --> 00:10:02.000]  有人愛
[00:10:02.000 --> 00:10:04.000]  他接受神的愛
[00:10:04.000 --> 00:10:06.000]  要做一個好人
[00:10:06.000 --> 00:10:08.000]  他有不同的人生路線
[00:10:08.000 --> 00:10:10.000]  這個教練就說
[00:10:10.000 --> 00:10:12.000]  這個原本是不行的
[00:10:12.000 --> 00:10:14.000]  現在做了工程師
[00:10:14.000 --> 00:10:16.000]  差點讀不成書
[00:10:16.000 --> 00:10:18.000]  但現在都可以
[00:10:18.000 --> 00:10:20.000]  做一個好的職業
[00:10:20.000 --> 00:10:22.000]  弟兄姊妹
[00:10:22.000 --> 00:10:26.000]  親福系列
[00:10:26.000 --> 00:10:28.000]  告訴我們
[00:10:28.000 --> 00:10:30.000]  如果我們照著神的真理
[00:10:30.000 --> 00:10:32.000]  去走
[00:10:32.000 --> 00:10:34.000]  不單止修補普通的家庭
[00:10:34.000 --> 00:10:36.000]  教會
[00:10:36.000 --> 00:10:38.000]  親密關係的破損
[00:10:38.000 --> 00:10:40.000]  和衝突
[00:10:40.000 --> 00:10:42.000]  你還可以成為一個
[00:10:42.000 --> 00:10:44.000]  可以挽回更破碎人的生命
[00:10:44.000 --> 00:10:46.000]  但你有沒有因為這樣
[00:10:46.000 --> 00:10:48.000]  願意繼續操練生命呢
[00:10:48.000 --> 00:10:52.000]  三叉路口
[00:10:52.000 --> 00:10:54.000]  尋求神的面
[00:10:54.000 --> 00:10:56.000]  你的生活是否不斷看到
[00:10:56.000 --> 00:10:58.000]  神的面呢
[00:10:58.000 --> 00:11:00.000]  你的定徵像這個社會
[00:11:00.000 --> 00:11:02.000]  抱著很多抱怨
[00:11:02.000 --> 00:11:04.000]  批評論斷
[00:11:04.000 --> 00:11:06.000]  這個社會你見到的人
[00:11:06.000 --> 00:11:08.000]  還是你看到他們的需要
[00:11:08.000 --> 00:11:10.000]  看到他們生命的光輝
[00:11:10.000 --> 00:11:12.000]  當耶穌在
[00:11:12.000 --> 00:11:14.000]  分綿羊和分山羊
[00:11:14.000 --> 00:11:16.000]  的比喻中
[00:11:16.000 --> 00:11:18.000]  說到你們
[00:11:18.000 --> 00:11:20.000]  去探我監
[00:11:20.000 --> 00:11:22.000]  給我水喝
[00:11:22.000 --> 00:11:24.000]  給我食物
[00:11:24.000 --> 00:11:26.000]  給我外衣披戴的時候
[00:11:26.000 --> 00:11:28.000]  是不是
[00:11:28.000 --> 00:11:30.000]  你是不是見到耶穌
[00:11:30.000 --> 00:11:32.000]  為什麼
[00:11:32.000 --> 00:11:34.000]  有人見到耶穌
[00:11:34.000 --> 00:11:36.000]  因為他願意
[00:11:36.000 --> 00:11:38.000]  服侍小子的時候
[00:11:38.000 --> 00:11:40.000]  原來耶穌就在小子當中
[00:11:40.000 --> 00:11:42.000]  當我們愛鄰舍的時候
[00:11:42.000 --> 00:11:44.000]  今天當我們愛
[00:11:44.000 --> 00:11:46.000]  神託付給我們身邊的人
[00:11:46.000 --> 00:11:48.000]  你有沒有看到
[00:11:48.000 --> 00:11:50.000]  有些小子
[00:11:50.000 --> 00:11:52.000]  在你的家庭裏面呢
[00:11:52.000 --> 00:11:54.000]  你有沒有看到你的小朋友
[00:11:54.000 --> 00:11:56.000]  亦都是被這個世界的
[00:11:56.000 --> 00:11:58.000]  罪去扭曲和傷害
[00:11:58.000 --> 00:12:00.000]  你有沒有看到
[00:12:00.000 --> 00:12:02.000]  他們生命的需要
[00:12:02.000 --> 00:12:04.000]  以致你用一個不同的態度
[00:12:04.000 --> 00:12:06.000]  去對待他呢
[00:12:06.000 --> 00:12:10.000]  四時兩對
[00:12:10.000 --> 00:12:12.000]  哪兩對
[00:12:12.000 --> 00:12:14.000]  相對
[00:12:14.000 --> 00:12:16.000]  和絕對
[00:12:16.000 --> 00:12:20.000]  保羅在這個
[00:12:20.000 --> 00:12:22.000]  羅馬書十四章十九節
[00:12:22.000 --> 00:12:26.000]  他立了一個榜樣
[00:12:26.000 --> 00:12:28.000]  告訴我們
[00:12:28.000 --> 00:12:30.000]  當他們討論吃製肉的問題的時候
[00:12:30.000 --> 00:12:32.000]  原本
[00:12:32.000 --> 00:12:34.000]  那些人就在討論
[00:12:34.000 --> 00:12:36.000]  究竟基督徒 猶太基督徒
[00:12:36.000 --> 00:12:38.000]  非猶太基督徒
[00:12:38.000 --> 00:12:40.000]  他們的處理看法
[00:12:40.000 --> 00:12:42.000]  哪個對 哪個錯
[00:12:42.000 --> 00:12:44.000]  是不是一直帶下來
[00:12:44.000 --> 00:12:46.000]  總之信耶穌的人就不應該吃製肉呢
[00:12:46.000 --> 00:12:48.000]  保羅說
[00:12:48.000 --> 00:12:50.000]  吃製肉這個問題
[00:12:50.000 --> 00:12:52.000]  不是一個絕對真理的問題
[00:12:52.000 --> 00:12:54.000]  是相對真理的問題
[00:12:54.000 --> 00:12:56.000]  吃不吃製肉
[00:12:56.000 --> 00:12:58.000]  在神的心目中
[00:12:58.000 --> 00:13:00.000]  不是一個問題
[00:13:00.000 --> 00:13:02.000]  但是怎樣處理這個問題
[00:13:02.000 --> 00:13:04.000]  在群體裏面有不同的見解
[00:13:04.000 --> 00:13:06.000]  不同的領袖去處理這個問題的時候
[00:13:06.000 --> 00:13:08.000]  怎樣去處理呢
[00:13:08.000 --> 00:13:10.000]  保羅說
[00:13:10.000 --> 00:13:12.000]  你吃不吃不會違反神的心意
[00:13:12.000 --> 00:13:14.000]  但是如果你吃的時候
[00:13:14.000 --> 00:13:16.000]  不理你身邊人的感受
[00:13:16.000 --> 00:13:18.000]  的看法 而令他跌倒的時候
[00:13:18.000 --> 00:13:20.000]  這個就不合神的心意
[00:13:20.000 --> 00:13:22.000]  所以愛的原則
[00:13:22.000 --> 00:13:24.000]  就是要追求和睦的時候
[00:13:24.000 --> 00:13:26.000]  如果我們
[00:13:26.000 --> 00:13:28.000]  看我們整個群體
[00:13:28.000 --> 00:13:30.000]  一些行為的界定定位線的時候
[00:13:30.000 --> 00:13:32.000]  就要看軟弱的肢體
[00:13:32.000 --> 00:13:34.000]  所能承受的
[00:13:34.000 --> 00:13:36.000]  軟弱不足的緣故
[00:13:36.000 --> 00:13:38.000]  我願意限制我的自由
[00:13:38.000 --> 00:13:40.000]  我限制我的權利
[00:13:40.000 --> 00:13:42.000]  為要成就神
[00:13:42.000 --> 00:13:44.000]  在這個群體裏面
[00:13:44.000 --> 00:13:46.000]  要建立那種愛的生命的關係
[00:13:46.000 --> 00:13:48.000]  和彼此建立
[00:13:48.000 --> 00:13:50.000]  今日
[00:13:50.000 --> 00:13:52.000]  我們在教會生活
[00:13:52.000 --> 00:13:54.000]  是那種彼此建立的生活呢
[00:13:54.000 --> 00:13:56.000]  是那種彼此建立的事呢
[00:13:56.000 --> 00:13:58.000]  我們是不是不斷強調這件事呢
[00:13:58.000 --> 00:14:00.000]  你去看到人的需要
[00:14:00.000 --> 00:14:02.000]  你去回應
[00:14:02.000 --> 00:14:04.000]  你去放下自己去回應
[00:14:04.000 --> 00:14:06.000]  你看到人的意見和自己相左的時候
[00:14:06.000 --> 00:14:08.000]  不是要高舉自己的意見
[00:14:08.000 --> 00:14:10.000]  一定要對 要贏
[00:14:10.000 --> 00:14:12.000]  今日基督徒的婚姻
[00:14:12.000 --> 00:14:14.000]  或者整個社會的婚姻主調是什麼呢
[00:14:14.000 --> 00:14:16.000]  在我有限的婚姻輔導的經驗裏
[00:14:16.000 --> 00:14:18.000]  大部分的婚姻問題
[00:14:18.000 --> 00:14:20.000]  是權力爭持
[00:14:20.000 --> 00:14:24.000]  老婆做決定
[00:14:24.000 --> 00:14:26.000]  為何老公做決定呢
[00:14:26.000 --> 00:14:28.000]  我們很害怕
[00:14:28.000 --> 00:14:30.000]  因為整個文化
[00:14:30.000 --> 00:14:32.000]  婚姻主被扭曲成
[00:14:32.000 --> 00:14:34.000]  自我中心 自私
[00:14:34.000 --> 00:14:36.000]  所以婚姻
[00:14:36.000 --> 00:14:38.000]  有沒有安全感呢 沒有
[00:14:38.000 --> 00:14:40.000]  因為雙方都想保護自己
[00:14:40.000 --> 00:14:42.000]  自私
[00:14:42.000 --> 00:14:44.000]  要安全
[00:14:44.000 --> 00:14:46.000]  不要失控
[00:14:46.000 --> 00:14:48.000]  在這些爭持的過程裏
[00:14:48.000 --> 00:14:50.000]  很少的問題
[00:14:50.000 --> 00:14:52.000]  都可以產生
[00:14:52.000 --> 00:14:54.000]  一個很劇烈
[00:14:54.000 --> 00:14:56.000]  很強烈的衝突 為甚麼呢
[00:14:56.000 --> 00:14:58.000]  因為我們已經忘記了
[00:14:58.000 --> 00:15:00.000]  自私的原則
[00:15:00.000 --> 00:15:02.000]  我們在生活裏
[00:15:02.000 --> 00:15:04.000]  有很多很瑣碎的小事
[00:15:04.000 --> 00:15:06.000]  早幾年前
[00:15:06.000 --> 00:15:08.000]  有本書 台灣翻譯的書
[00:15:08.000 --> 00:15:10.000]  叫「別為小事狂找」
[00:15:10.000 --> 00:15:12.000]  都是講家庭事
[00:15:12.000 --> 00:15:14.000]  殺死婚姻
[00:15:14.000 --> 00:15:16.000]  殺死親子關係
[00:15:16.000 --> 00:15:18.000]  通常都不是
[00:15:18.000 --> 00:15:20.000]  大道理 絕對爭理的爭持
[00:15:20.000 --> 00:15:22.000]  通常在問題上
[00:15:22.000 --> 00:15:24.000]  大家是共同立場
[00:15:24.000 --> 00:15:26.000]  甚麼是殺死婚姻呢
[00:15:26.000 --> 00:15:28.000]  芝麻綠豆的小事
[00:15:28.000 --> 00:15:30.000]  不處理
[00:15:30.000 --> 00:15:32.000]  不用整個爭議來處理的時候
[00:15:32.000 --> 00:15:34.000]  這些沉澱的積累
[00:15:34.000 --> 00:15:36.000]  慢慢令我們充滿義氣
[00:15:36.000 --> 00:15:38.000]  所以
[00:15:38.000 --> 00:15:40.000]  四事兩對
[00:15:40.000 --> 00:15:42.000]  特別在家庭的關係上
[00:15:42.000 --> 00:15:44.000]  你看到
[00:15:44.000 --> 00:15:46.000]  親子的關係
[00:15:46.000 --> 00:15:48.000]  無論是家人的關係
[00:15:48.000 --> 00:15:50.000]  親子的婚姻也好
[00:15:50.000 --> 00:15:52.000]  其實大家的差異不是很大
[00:15:52.000 --> 00:15:54.000]  大部份是觀點與角度的差異
[00:15:54.000 --> 00:15:56.000]  不是絕對的爭理
[00:15:56.000 --> 00:15:58.000]  但更多是因為
[00:15:58.000 --> 00:16:00.000]  我們過往
[00:16:00.000 --> 00:16:02.000]  無論在婚姻的關係
[00:16:02.000 --> 00:16:04.000]  或者在教養成長的親子關係
[00:16:04.000 --> 00:16:06.000]  都積累了一些不完善之處
[00:16:06.000 --> 00:16:08.000]  小事
[00:16:08.000 --> 00:16:10.000]  疊加的效應
[00:16:10.000 --> 00:16:12.000]  就令到我們
[00:16:12.000 --> 00:16:14.000]  一直不懂得寬恕
[00:16:14.000 --> 00:16:16.000]  沒有清理自己的心靈的時候
[00:16:16.000 --> 00:16:18.000]  只要有一次機會
[00:16:18.000 --> 00:16:20.000]  因為生活的壓力
[00:16:20.000 --> 00:16:22.000]  一些其他的問題
[00:16:22.000 --> 00:16:24.000]  令到你的狀態很不穩定
[00:16:24.000 --> 00:16:26.000]  你的配偶
[00:16:26.000 --> 00:16:28.000]  或者你的家人
[00:16:28.000 --> 00:16:30.000]  只要一點點的
[00:16:30.000 --> 00:16:32.000]  跟你意見的相助
[00:16:32.000 --> 00:16:34.000]  最後一根稻草放下去的時候
[00:16:34.000 --> 00:16:36.000]  我們就爆
[00:16:36.000 --> 00:16:38.000]  我們爆發的情緒
[00:16:38.000 --> 00:16:40.000]  遠遠超過那件事的問題
[00:16:40.000 --> 00:16:44.000]  這些就是因為壓抑
[00:16:44.000 --> 00:16:46.000]  所產生的很悲哀的效果
[00:16:46.000 --> 00:16:48.000]  我記得我讀
[00:16:48.000 --> 00:16:50.000]  教務心靈健康
[00:16:50.000 --> 00:16:52.000]  與輔導
[00:16:52.000 --> 00:16:54.000]  其中一個例子很深刻
[00:16:54.000 --> 00:16:56.000]  因為我好似主人翁
[00:16:56.000 --> 00:17:00.000]  應該是威位號博士
[00:17:00.000 --> 00:17:02.000]  講美國的一些見證
[00:17:02.000 --> 00:17:04.000]  他要做的一些服事
[00:17:04.000 --> 00:17:06.000]  他有一個老牧師
[00:17:06.000 --> 00:17:08.000]  臨將退休
[00:17:08.000 --> 00:17:10.000]  甚至可能退休
[00:17:10.000 --> 00:17:12.000]  他突然間
[00:17:12.000 --> 00:17:14.000]  將師母打到重傷入院
[00:17:14.000 --> 00:17:16.000]  被判去見輔導
[00:17:16.000 --> 00:17:18.000]  為什麼
[00:17:18.000 --> 00:17:20.000]  因為他是老好人
[00:17:20.000 --> 00:17:22.000]  在教會裡
[00:17:22.000 --> 00:17:24.000]  什麼都說是好的
[00:17:24.000 --> 00:17:26.000]  在家裡
[00:17:26.000 --> 00:17:28.000]  小事上有衝突的時候
[00:17:28.000 --> 00:17:30.000]  沒問題
[00:17:30.000 --> 00:17:32.000]  照你的心理做
[00:17:32.000 --> 00:17:34.000]  這些老好人會怎樣
