
[00:00:00.000 --> 00:00:04.000]  真的好幾個禮拜沒講到
[00:02:55.000 --> 00:02:59.000]  以色列人仍然和阿拉伯人糾纏不清
[00:02:59.000 --> 00:03:03.000]  阿拉伯人就是以撒瑪利的後人
[00:03:03.000 --> 00:03:06.000]  那些以色列人就是撒撒的後人
[00:03:06.000 --> 00:03:11.000]  我們看到這個問題到今時今日仍然存在
[00:03:11.000 --> 00:03:15.000]  第二個例子就是耶穌基督問門徒
[00:03:15.000 --> 00:03:18.000]  他說別人說我是誰
[00:03:18.000 --> 00:03:21.000]  通常西門彼得都是很快就會回答
[00:03:21.000 --> 00:03:23.000]  第一個就說
[00:03:23.000 --> 00:03:25.000]  你是基督是永生神的兒子
[00:03:25.000 --> 00:03:28.000]  馬太福音的十六章十六節
[00:03:28.000 --> 00:03:30.000]  今次他是答對了
[00:03:30.000 --> 00:03:33.000]  耶穌基督立刻讚他說他答得好
[00:03:33.000 --> 00:03:36.000]  誰知道就出現了問題
[00:03:36.000 --> 00:03:39.000]  接著耶穌說我將會受苦
[00:03:39.000 --> 00:03:41.000]  而且是會被殺
[00:03:41.000 --> 00:03:43.000]  三日是會復活
[00:03:43.000 --> 00:03:45.000]  彼得馬上說主啊
[00:03:45.000 --> 00:03:47.000]  萬不可如此啊
[00:03:47.000 --> 00:03:49.000]  千萬不要啊
[00:03:49.000 --> 00:03:52.000]  耶穌基督立刻就和他說
[00:03:52.000 --> 00:03:55.000]  撒旦退到我身後
[00:03:55.000 --> 00:03:57.000]  彼得一成功之後
[00:03:57.000 --> 00:04:00.000]  就立刻被撒旦利用
[00:04:00.000 --> 00:04:02.000]  以色列人呢
[00:04:02.000 --> 00:04:05.000]  打贏了耶利歌的一場仗
[00:04:05.000 --> 00:04:07.000]  立刻就有人犯罪
[00:04:07.000 --> 00:04:11.000]  以至是全軍也出現了問題
[00:04:11.000 --> 00:04:14.000]  當他們攻打雅成的時候
[00:04:14.000 --> 00:04:18.000]  在約書雅記的七章一節
[00:04:18.000 --> 00:04:22.000]  說以色列人在當滅的物上犯了罪
[00:04:22.000 --> 00:04:25.000]  因為猶大之派中謝拉的真孫
[00:04:25.000 --> 00:04:29.000]  撒底的孫子加米的兒子雅干
[00:04:29.000 --> 00:04:31.000]  取了當滅的物
[00:04:31.000 --> 00:04:34.000]  耶和華的怒氣就向以色列人發作
[00:04:34.000 --> 00:04:38.000]  他剛剛打贏了耶利歌城
[00:04:38.000 --> 00:04:41.000]  以色列人第二個目標就是雅成
[00:04:41.000 --> 00:04:43.000]  但是經文很特別
[00:04:43.000 --> 00:04:47.000]  一開始已經告訴我們結果
[00:04:47.000 --> 00:04:49.000]  就是說他們一定會失敗
[00:04:49.000 --> 00:04:54.000]  耶和華的怒氣會向以色列人發作
[00:04:54.000 --> 00:04:58.000]  為什麼耶和華的怒氣會在以色列人身上
[00:04:58.000 --> 00:05:00.000]  經文有答案
[00:05:00.000 --> 00:05:03.000]  因為他們拿了當滅之物
[00:05:03.000 --> 00:05:06.000]  等一下我會解釋什麼是當滅之物
[00:05:06.000 --> 00:05:09.000]  但是其實一早在第六章
[00:05:09.000 --> 00:05:13.000]  作者已經留了一個伏筆告訴我們
[00:05:13.000 --> 00:05:16.000]  在約書雅記的六章十八節
[00:05:16.000 --> 00:05:18.000]  至於你們無要謹慎
[00:05:18.000 --> 00:05:20.000]  不可取那當滅的物
[00:05:20.000 --> 00:05:23.000]  恐怕你們取了那當滅的物
[00:05:23.000 --> 00:05:26.000]  就連累以色列全營
[00:05:26.000 --> 00:05:29.000]  使全營受咒助
[00:05:29.000 --> 00:05:33.000]  結果雅干真的拿了當滅之物
[00:05:33.000 --> 00:05:37.000]  以色列人真的得到神的咒助
[00:05:37.000 --> 00:05:46.000]  其實約書雅去攻打雅成
[00:05:46.000 --> 00:05:48.000]  他其實已經很小心
[00:05:48.000 --> 00:05:52.000]  他先派了探子從耶利歌城
[00:05:52.000 --> 00:05:55.000]  去到伯特利的東邊
[00:05:55.000 --> 00:05:59.000]  柏亞文的雅成那裡去窺探
[00:05:59.000 --> 00:06:01.000]  窺探的結果就是說
[00:06:01.000 --> 00:06:04.000]  雅成裡面的人數稀少
[00:06:04.000 --> 00:06:07.000]  只需要二千至三千的人
[00:06:07.000 --> 00:06:10.000]  就足足可以將這個城取下來
[00:06:10.000 --> 00:06:16.000]  不需要全部的士兵去攻打
[00:06:16.000 --> 00:06:20.000]  其實在約書雅記的八章二十五節
[00:06:20.000 --> 00:06:22.000]  遲些我們會看到
[00:06:22.000 --> 00:06:23.000]  告訴我們
[00:06:23.000 --> 00:06:26.000]  雅成裡面一共有一萬二千人
[00:06:26.000 --> 00:06:30.000]  我們怎樣計算有多少個藍丁
[00:06:30.000 --> 00:06:33.000]  通常就是將總人口
[00:06:33.000 --> 00:06:37.000]  所有的人數除四就會知道
[00:06:37.000 --> 00:06:40.000]  我們是計算一家四口
[00:06:40.000 --> 00:06:43.000]  父母和兩個子女
[00:06:43.000 --> 00:06:45.000]  所以你將總人口除四
[00:06:45.000 --> 00:06:48.000]  你就知道藍丁有多少
[00:06:48.000 --> 00:06:51.000]  一萬二千人除四就是三千
[00:06:51.000 --> 00:06:54.000]  藍丁大概有三千人
[00:06:54.000 --> 00:06:58.000]  所以他們說只需要三千兵馬就夠了
[00:06:58.000 --> 00:07:01.000]  可以打敗雅成
[00:07:01.000 --> 00:07:02.000]  結果呢
[00:07:02.000 --> 00:07:05.000]  我們看到他們大敗而回
[00:07:05.000 --> 00:07:07.000]  在雅成的人面前逃跑
[00:07:07.000 --> 00:07:12.000]  以色列人是被殺死了三十六個人
[00:07:12.000 --> 00:07:16.000]  經文說他們從雅成的城門口
[00:07:16.000 --> 00:07:18.000]  一路大敗
[00:07:18.000 --> 00:07:22.000]  被追趕到去士巴林的下坡
[00:07:22.000 --> 00:07:24.000]  經文還說
[00:07:24.000 --> 00:07:28.000]  中文的心就消化如水
[00:07:28.000 --> 00:07:30.000]  如果你留意的話
[00:07:30.000 --> 00:07:34.000]  在這個之前說到消化如水是說誰
[00:07:34.000 --> 00:07:36.000]  加南人
[00:07:36.000 --> 00:07:39.000]  加南人聽見以色列人攻打他們
[00:07:39.000 --> 00:07:41.000]  心都消化如水
[00:07:41.000 --> 00:07:43.000]  今次是第一次說到
[00:07:43.000 --> 00:07:47.000]  以色列人的心化如水
[00:07:47.000 --> 00:07:50.000]  為什麼他們會打敗仗
[00:07:50.000 --> 00:07:53.000]  其實聖經裡面有告訴我們
[00:07:53.000 --> 00:07:56.000]  他們被追趕到士巴林
[00:07:56.000 --> 00:07:59.000]  士巴林這個地方的義師
[00:07:59.000 --> 00:08:03.000]  原文的希伯來文就是毀約
[00:08:03.000 --> 00:08:06.000]  很感謝Winnie和Peter
[00:08:06.000 --> 00:08:09.000]  今天和我們選歌選得非常好
[00:08:09.000 --> 00:08:11.000]  主的妙愛裡面
[00:08:11.000 --> 00:08:14.000]  其中一節的詩歌說什麼
[00:08:14.000 --> 00:08:18.000]  向你背約使你傷心嘆息
[00:08:18.000 --> 00:08:21.000]  以色列人就是違背了神的約
[00:08:21.000 --> 00:08:23.000]  這個律例典章說他們不可以
[00:08:23.000 --> 00:08:25.000]  拿到當滅之物
[00:08:25.000 --> 00:08:28.000]  但是他們就去拿了
[00:08:28.000 --> 00:08:30.000]  有很多的解經家
[00:08:30.000 --> 00:08:33.000]  他們說以色列人輸這場仗
[00:08:33.000 --> 00:08:35.000]  是輸在輕敵
[00:08:35.000 --> 00:08:38.000]  他們只是用了三千的士兵
[00:08:38.000 --> 00:08:41.000]  如果他們是出了全部的士兵的話
[00:08:41.000 --> 00:08:43.000]  他們一定能夠得勝
[00:08:43.000 --> 00:08:47.000]  又有解經家說他們輸在戰略
[00:08:47.000 --> 00:08:51.000]  經文說他們被追趕到士巴林的下坡
[00:08:51.000 --> 00:08:54.000]  有下坡就一定有上游
[00:08:54.000 --> 00:08:57.000]  所以艾成其實在山上
[00:08:57.000 --> 00:09:00.000]  他們說艾成高高在上
[00:09:00.000 --> 00:09:02.000]  居高臨下
[00:09:02.000 --> 00:09:04.000]  易守就難攻
[00:09:04.000 --> 00:09:06.000]  所以以色列人輸在戰略
[00:09:06.000 --> 00:09:08.000]  但是如果你記得的話
[00:09:08.000 --> 00:09:10.000]  我上一次和大家說
[00:09:10.000 --> 00:09:13.000]  耶利哥城也在山上
[00:09:13.000 --> 00:09:16.000]  所以這個絕對不是一個問題
[00:09:16.000 --> 00:09:18.000]  我們看到
[00:09:18.000 --> 00:09:20.000]  以色列人攻打耶利哥城的時候
[00:09:20.000 --> 00:09:22.000]  是不是靠他們的戰略
[00:09:22.000 --> 00:09:24.000]  是不是靠他們的兵力
[00:09:24.000 --> 00:09:25.000]  絕對不是
[00:09:25.000 --> 00:09:26.000]  是靠什麼
[00:09:26.000 --> 00:09:28.000]  是靠耶和華
[00:09:28.000 --> 00:09:31.000]  只要圍繞著耶利哥城
[00:09:31.000 --> 00:09:34.000]  走七天大叫一聲
[00:09:34.000 --> 00:09:36.000]  耶利哥城就完全倒塌了
[00:09:36.000 --> 00:09:38.000]  不是靠他們的兵力
[00:09:38.000 --> 00:09:41.000]  不是靠他們的戰略
[00:09:41.000 --> 00:09:44.000]  這次他們打敗是什麼原因
[00:09:44.000 --> 00:09:46.000]  是毀約
[00:09:46.000 --> 00:09:48.000]  他們拿了當滅的文
[00:09:48.000 --> 00:09:50.000]  其實如果你注意的話
[00:09:50.000 --> 00:09:52.000]  他們攻打艾城
[00:09:52.000 --> 00:09:55.000]  和攻打耶利哥城是很不同
[00:09:55.000 --> 00:09:58.000]  攻打耶利哥城的探子回報
[00:09:58.000 --> 00:10:00.000]  和艾城探子的回報
[00:10:00.000 --> 00:10:02.000]  就有很大的分別
[00:10:02.000 --> 00:10:05.000]  在耶利哥城探子的回報
[00:10:05.000 --> 00:10:08.000]  在約書亞記的二章二十四節
[00:10:08.000 --> 00:10:11.000]  說探子對約書亞說
[00:10:11.000 --> 00:10:15.000]  耶和華果然將那全地交在我們手中
[00:10:15.000 --> 00:10:17.000]  有沒有看到
[00:10:17.000 --> 00:10:20.000]  是誰將這個地交給以色列人
[00:10:20.000 --> 00:10:22.000]  是耶和華
[00:10:22.000 --> 00:10:26.000]  但是在攻打艾城探子回報
[00:10:26.000 --> 00:10:28.000]  約書亞記的七章三節
[00:10:28.000 --> 00:10:30.000]  經文說什麼
[00:10:30.000 --> 00:10:33.000]  只需要二三千人上去
[00:10:33.000 --> 00:10:35.000]  就能取艾城
[00:10:35.000 --> 00:10:37.000]  不必勞累眾民都去
[00:10:37.000 --> 00:10:40.000]  因為那類的人少
[00:10:40.000 --> 00:10:42.000]  有沒有看到不同的地方
[00:10:42.000 --> 00:10:44.000]  攻打艾城以色列人
[00:10:44.000 --> 00:10:47.000]  靠我們自己的力量就可以了
[00:10:47.000 --> 00:10:49.000]  不需要全部的兵馬
[00:10:49.000 --> 00:10:52.000]  二三千人就足夠了
[00:10:52.000 --> 00:10:54.000]  攻打耶利哥城
[00:10:54.000 --> 00:10:57.000]  是耶和華將這個城給我們
[00:10:57.000 --> 00:11:00.000]  有很大不同的地方
[00:11:00.000 --> 00:11:02.000]  有人又說
[00:11:02.000 --> 00:11:05.000]  你又說不是戰略不是兵力
[00:11:05.000 --> 00:11:06.000]  是啊
[00:11:06.000 --> 00:11:09.000]  是依靠耶和華
[00:11:09.000 --> 00:11:11.000]  我們而且看到
[00:11:11.000 --> 00:11:14.000]  如果是有少數的人
[00:11:14.000 --> 00:11:16.000]  在團體裏面
[00:11:16.000 --> 00:11:18.000]  如果他們犯了罪
[00:11:18.000 --> 00:11:20.000]  是會影響眾人
[00:11:20.000 --> 00:11:22.000]  是會影響整個群體
[00:11:22.000 --> 00:11:25.000]  阿幹拿了當滅之物
[00:11:25.000 --> 00:11:27.000]  是他不敬畏臣
[00:11:27.000 --> 00:11:31.000]  我們看到他是影響整個群體
[00:11:31.000 --> 00:11:33.000]  有些像阿幹這樣的人
[00:11:33.000 --> 00:11:35.000]  在軍隊裏面
[00:11:35.000 --> 00:11:36.000]  他不敬畏臣
[00:11:36.000 --> 00:11:40.000]  他的言行舉止是會表現出來
[00:11:40.000 --> 00:11:42.000]  是會影響其他的人
[00:11:42.000 --> 00:11:44.000]  我相信就是影響了探子
[00:11:44.000 --> 00:11:48.000]  連探子都不將神放在眼內
[00:11:48.000 --> 00:11:51.000]  所以一個人的罪
[00:11:51.000 --> 00:11:56.000]  影響到以色列人整個軍隊都打輸仗
[00:11:56.000 --> 00:11:59.000]  在全道書的九章十八節
[00:11:59.000 --> 00:12:02.000]  說智慧勝過打仗的兵器
[00:12:02.000 --> 00:12:07.000]  但一個罪人能敗壞許多的善事
[00:12:07.000 --> 00:12:08.000]  你有智慧
[00:12:08.000 --> 00:12:11.000]  你可以勝過很多的兵器
[00:12:11.000 --> 00:12:13.000]  但當一個人犯罪的時候
[00:12:13.000 --> 00:12:16.000]  就會影響了很多的人
[00:12:16.000 --> 00:12:19.000]  會敗壞了很多的善事
[00:12:19.000 --> 00:12:21.000]  這個也是原因
[00:12:21.000 --> 00:12:23.000]  為什麼一個人犯罪
[00:12:23.000 --> 00:12:28.000]  會影響到以色列人全部打輸仗
[00:12:28.000 --> 00:12:32.000]  約書亞記的七章十一節
[00:12:32.000 --> 00:12:34.000]  說以色列人犯了罪
[00:12:34.000 --> 00:12:37.000]  違背了我所吩咐他們的約
[00:12:37.000 --> 00:12:39.000]  取了當滅的物
[00:12:39.000 --> 00:12:40.000]  又偷竊
[00:12:40.000 --> 00:12:42.000]  又行詭詐
[00:12:42.000 --> 00:12:47.000]  又把那當滅的物放在他們的家具裏
[00:12:47.000 --> 00:12:51.000]  很多時候教會的侍功都是一樣
[00:12:51.000 --> 00:12:55.000]  當一個教會發現我們的侍功有阻滯
[00:12:55.000 --> 00:12:57.000]  不亨通不順利
[00:12:57.000 --> 00:13:00.000]  很多時候要看裏面是怎樣
[00:13:00.000 --> 00:13:02.000]  可能是有人犯罪
[00:13:02.000 --> 00:13:04.000]  少數的群體犯罪
[00:13:04.000 --> 00:13:07.000]  以至教會的侍功都不順利
[00:13:07.000 --> 00:13:08.000]  都不亨通
[00:13:08.000 --> 00:13:12.000]  我們要很小心
[00:13:12.000 --> 00:13:13.000]  說了半天
[00:13:13.000 --> 00:13:17.000]  到底當滅之物是什麼呢
[00:13:17.000 --> 00:13:19.000]  當滅的物
[00:13:19.000 --> 00:13:23.000]  其實原文就是被詛咒的物件
[00:13:23.000 --> 00:13:27.000]  當滅的物也是屬於神的物件
[00:13:27.000 --> 00:13:31.000]  你說屬於神的為什麼會被詛咒
[00:13:31.000 --> 00:13:33.000]  難道嗎
[00:13:33.000 --> 00:13:35.000]  本來是屬於神的東西
[00:13:35.000 --> 00:13:37.000]  現在被人拿了
[00:13:37.000 --> 00:13:40.000]  你說拿了這個人是不是會被詛咒
[00:13:40.000 --> 00:13:43.000]  所以我們看到屬神的東西
[00:13:43.000 --> 00:13:46.000]  也是被詛咒之物
[00:13:46.000 --> 00:13:49.000]  但是如果你心水清的話
[00:13:49.000 --> 00:13:50.000]  你會知道
[00:13:50.000 --> 00:13:54.000]  其實神的話語裏面是告訴我們
[00:13:54.000 --> 00:13:58.000]  所有打仗得來的戰利品
[00:13:58.000 --> 00:14:00.000]  以色列人是可以分贓的
[00:14:00.000 --> 00:14:03.000]  這個在神的話語裏面說的
[00:14:03.000 --> 00:14:06.000]  《新命記》的二十章十四節
[00:14:06.000 --> 00:14:09.000]  唯有婦女孩子伸縮
[00:14:09.000 --> 00:14:11.000]  和城內一切的財物
[00:14:11.000 --> 00:14:14.000]  你可以取為自己的掠物
[00:14:14.000 --> 00:14:19.000]  也或說你神把你仇敵的財產賜給你
[00:14:19.000 --> 00:14:21.000]  你可以吃肉
[00:14:21.000 --> 00:14:24.000]  所有所得來的戰利品
[00:14:24.000 --> 00:14:27.000]  以色列人是可以分贓可以得到的
[00:14:27.000 --> 00:14:30.000]  你說為什麼耶利哥一場的戰爭
[00:14:30.000 --> 00:14:33.000]  不可以是據為己有
[00:14:33.000 --> 00:14:36.000]  為什麼耶利哥這場戰爭的戰利品
[00:14:36.000 --> 00:14:38.000]  就變了當滅之物
[00:14:38.000 --> 00:14:40.000]  原因很簡單
[00:14:40.000 --> 00:14:42.000]  因為攻打耶利哥城
[00:14:42.000 --> 00:14:46.000]  是以色列人進入迦南地的第一場仗
[00:14:46.000 --> 00:14:50.000]  所有第一樣的都是屬於神
[00:14:50.000 --> 00:14:56.000]  這個就是《初熟果子》的律法典章
[00:14:56.000 --> 00:15:00.000]  正如《出埃及記》的十三章十二節
[00:15:00.000 --> 00:15:01.000]  告訴我們
[00:15:01.000 --> 00:15:03.000]  以色列人所生出來
[00:15:03.000 --> 00:15:06.000]  所有的長子都是屬於神
[00:15:06.000 --> 00:15:08.000]  你可以生很多的小孩
[00:15:08.000 --> 00:15:11.000]  但是第一個是屬於神
[00:15:11.000 --> 00:15:13.000]  以色列人進入迦南地
[00:15:13.000 --> 00:15:16.000]  攻打耶利哥城是第一場的戰爭
[00:15:16.000 --> 00:15:19.000]  所以所得到的一切財物
[00:15:19.000 --> 00:15:21.000]  一切的東西都是屬於神
[00:15:21.000 --> 00:15:24.000]  以色列人是不可以據為己有
[00:15:24.000 --> 00:15:25.000]  所以神說
[00:15:25.000 --> 00:15:28.000]  這一切都要燒在神的面前
[00:15:28.000 --> 00:15:32.000]  獻給神不可以是據為己有
[00:15:32.000 --> 00:15:33.000]  但是很可惜
[00:15:33.000 --> 00:15:39.000]  阿干就是拿了給自己來享受
[00:15:39.000 --> 00:15:43.000]  我們說到有人偷竊在這裡經文
[00:15:43.000 --> 00:15:46.000]  究竟是向誰偷竊?
[00:15:46.000 --> 00:15:48.000]  是否向耶利哥城的人偷竊?
[00:15:48.000 --> 00:15:51.000]  是否從亞摩利人那裡偷竊?
[00:15:51.000 --> 00:15:52.000]  不是
[00:15:52.000 --> 00:15:54.000]  我們說是向神偷竊
[00:15:54.000 --> 00:15:57.000]  所以這是一個很嚴重的罪
[00:15:57.000 --> 00:16:00.000]  在約書亞記的七章十二節
[00:16:00.000 --> 00:16:03.000]  說你們若不把當滅的物
[00:16:03.000 --> 00:16:05.000]  從你們中間除掉
[00:16:05.000 --> 00:16:08.000]  我就不再與你們同在寮
[00:16:08.000 --> 00:16:10.000]  你不除去這些當滅之物
[00:16:10.000 --> 00:16:12.000]  神說我不與你們同在
[00:16:12.000 --> 00:16:14.000]  在書第十三節
[00:16:14.000 --> 00:16:17.000]  說因為耶和華以色列的神者一樣說
[00:16:17.000 --> 00:16:18.000]  以色列啊
[00:16:18.000 --> 00:16:20.000]  你們中間有當滅的物
[00:16:20.000 --> 00:16:21.000]  你們若不除掉
[00:16:21.000 --> 00:16:26.000]  在仇敵面前必棧立不住
[00:16:26.000 --> 00:16:27.000]  其實這裡是
[00:16:27.000 --> 00:16:29.000]  如果你是解經的話
[00:16:29.000 --> 00:16:31.000]  這裡是有一個平衡的對牛
[00:16:31.000 --> 00:16:32.000]  兩節的經文
[00:16:32.000 --> 00:16:35.000]  十二節和十三節
[00:16:35.000 --> 00:16:37.000]  兩節的經文都說到
[00:16:37.000 --> 00:16:39.000]  一定要除去當滅之物
[00:16:39.000 --> 00:16:41.000]  十二節說什麼?
[00:16:41.000 --> 00:16:42.000]  你不除去
[00:16:42.000 --> 00:16:44.000]  神就不與你同在
[00:16:44.000 --> 00:16:45.000]  十三節呢
[00:16:45.000 --> 00:16:46.000]  你不除去
[00:16:46.000 --> 00:16:50.000]  你在仇敵面前就必棧立不住
[00:16:50.000 --> 00:16:53.000]  有沒有看到帶出一個訊息是什麼?
[00:16:53.000 --> 00:16:55.000]  就是當你們犯罪的時候
[00:16:55.000 --> 00:16:57.000]  神不與你們同在
[00:16:57.000 --> 00:17:01.000]  你們必然在仇敵的面前就棧立不住
[00:17:01.000 --> 00:17:04.000]  所以以色列人輸這場仗
[00:17:04.000 --> 00:17:05.000]  絕對不是戰略
[00:17:05.000 --> 00:17:07.000]  不是兵力
[00:17:07.000 --> 00:17:09.000]  而是因為他們拿了當滅之物
[00:17:09.000 --> 00:17:10.000]  犯了罪
[00:17:10.000 --> 00:17:13.000]  神不再與他們同在
[00:17:13.000 --> 00:17:15.000]  他們就在他們的敵人面前
[00:17:15.000 --> 00:17:17.000]  棧立不住
[00:17:17.000 --> 00:17:21.000]  這是一個非常之嚴重的事
[00:17:21.000 --> 00:17:22.000]  神是很願意
[00:17:22.000 --> 00:17:26.000]  繼續去帶領以色列人復興他們
[00:17:26.000 --> 00:17:28.000]  來寬恕他們
[00:17:28.000 --> 00:17:29.000]  但是在這個之前
[00:17:29.000 --> 00:17:32.000]  他們一定要面對自己的罪
[00:17:32.000 --> 00:17:34.000]  一定要處理好自己的罪
[00:17:34.000 --> 00:17:37.000]  才能夠得到神的帶領
[00:17:37.000 --> 00:17:43.000]  才能夠得勝
[00:17:43.000 --> 00:17:46.000]  所以神是叫以色列人
[00:17:46.000 --> 00:17:49.000]  當日是要自結
[00:17:49.000 --> 00:17:53.000]  接著第二天就要抽籤
[00:17:53.000 --> 00:17:55.000]  在數十二支派當中
[00:17:55.000 --> 00:17:58.000]  抽出罪魁禍首的支派
[00:17:58.000 --> 00:18:02.000]  然後再從支派當中抽出宗族
[00:18:02.000 --> 00:18:06.000]  再從宗族當中抽出家室
[00:18:06.000 --> 00:18:12.000]  再從家室當中抽出罪魁禍首是誰
[00:18:12.000 --> 00:18:15.000]  你說為什麼需要這麼麻煩
[00:18:15.000 --> 00:18:17.000]  神不是知道一切的嗎
[00:18:17.000 --> 00:18:19.000]  不是無所不知的嗎
[00:18:19.000 --> 00:18:22.000]  直接將阿肝指出來就可以了
[00:18:22.000 --> 00:18:25.000]  為什麼要搞這麼多麻煩
[00:18:25.000 --> 00:18:27.000]  一個個抽出來
[00:18:27.000 --> 00:18:29.000]  其實如果我們注意的話
[00:18:29.000 --> 00:18:33.000]  神是給阿肝很多的機會來悔改
[00:18:33.000 --> 00:18:36.000]  第一天就是說要自結
[00:18:36.000 --> 00:18:37.000]  這個是公佈
[00:18:37.000 --> 00:18:40.000]  全部的以色列人都知道
[00:18:40.000 --> 00:18:41.000]  你們要自結
[00:18:41.000 --> 00:18:44.000]  第二天就會抽籤了
[00:18:44.000 --> 00:18:47.000]  阿肝應該竊高的床頭來想一想
[00:18:47.000 --> 00:18:48.000]  我犯了罪
[00:18:48.000 --> 00:18:51.000]  我是不是應該來認罪悔改
[00:18:51.000 --> 00:18:53.000]  我是不是應該自首呢
[00:18:53.000 --> 00:18:54.000]  給他機會
[00:18:54.000 --> 00:18:56.000]  到了第二天
[00:18:56.000 --> 00:18:59.000]  由支派抽到宗室
[00:18:59.000 --> 00:19:01.000]  抽到家室
[00:19:01.000 --> 00:19:04.000]  由家室抽到個人
[00:19:04.000 --> 00:19:09.000]  再給阿肝很多很多次的機會來悔改
[00:19:09.000 --> 00:19:12.000]  希望他能夠回心轉意
[00:19:12.000 --> 00:19:14.000]  我們所相信的這位神
[00:19:14.000 --> 00:19:16.000]  就是給人憐憫慈愛
[00:19:16.000 --> 00:19:19.000]  希望人能夠悔改的神
[00:19:19.000 --> 00:19:22.000]  當日在十二支派當中
[00:19:22.000 --> 00:19:25.000]  就抽出了猶大支派
[00:19:25.000 --> 00:19:27.000]  我們知道十二支派
[00:19:27.000 --> 00:19:29.000]  就是阿肝十二個兒子
[00:19:29.000 --> 00:19:32.000]  猶大就是其中一個兒子
[00:19:32.000 --> 00:19:34.000]  在猶大的支派當中
[00:19:34.000 --> 00:19:38.000]  又抽出謝拉的宗族
[00:19:38.000 --> 00:19:40.000]  你說謝拉是誰
[00:19:40.000 --> 00:19:42.000]  謝拉就是猶大
[00:19:42.000 --> 00:19:48.000]  和他的媳婦他瑪所戀倫生出來的兒子
[00:19:48.000 --> 00:19:52.000]  他們是生了一對母子
[00:19:52.000 --> 00:19:56.000]  謝拉和法勒斯兩個
[00:19:56.000 --> 00:19:59.000]  在《算創世紀》的三十八章三十節
