
[00:00:00.000 --> 00:00:03.800]  我哋開始嘅時候我哋一齊讀出呢十節嘅經文
[00:04:45.000 --> 00:04:49.000]  因為人很想擺脫神的創造,神的統治,
[00:04:49.000 --> 00:04:52.000]  自己決定自己的命運,
[00:04:52.000 --> 00:04:59.000]  很想和上帝同等,從當時起,罪進入了世界,
[00:04:59.000 --> 00:05:05.000]  人已經無法脫離這份自以為是的驕傲。
[00:05:05.000 --> 00:05:10.000]  所以保羅在第九節指出,救贖本來就是本福音,
[00:05:10.000 --> 00:05:15.000]  正正是徹底去跟隨我們內心的驕傲,
[00:05:15.000 --> 00:05:17.000]  才會有人自誇。
[00:05:17.000 --> 00:05:21.000]  所以我們看到,一方面對於猶太人來說,
[00:05:21.000 --> 00:05:27.000]  他是要擊退或甚至改變這種行律法主義的得救,
[00:05:27.000 --> 00:05:31.000]  另一方面對於其他人,包括我個人,
[00:05:31.000 --> 00:05:36.000]  都要跟他們說明我們不可以靠善事去得救。
[00:05:36.000 --> 00:05:39.000]  除此以外,我們透過本福音,
[00:05:39.000 --> 00:05:41.000]  這個重點,全靠神的恩典,
[00:05:41.000 --> 00:05:45.000]  我們知道神是主動來尋找我們的。
[00:05:45.000 --> 00:05:51.000]  所以當保羅領取神的拯救時,他所表達的這份愛,這份豪大,
[00:05:51.000 --> 00:05:53.000]  其實是怎樣表達出來的呢?
[00:05:53.000 --> 00:05:58.000]  就是透過神的主動性,神有能力去主動,
[00:05:58.000 --> 00:06:02.000]  神願意去尋求福音,就是by grace,
[00:06:02.000 --> 00:06:05.000]  單單是從神的恩典,
[00:06:05.000 --> 00:06:09.000]  我相信這也是神主動給予我們,
[00:06:09.000 --> 00:06:11.000]  所以保羅相信他信主的基督,
[00:06:11.000 --> 00:06:13.000]  是神拯救最佳的基督。
[00:06:13.000 --> 00:06:15.000]  保羅是原先的明教徒,
[00:06:15.000 --> 00:06:17.000]  他不單沒有去教基督,
[00:06:17.000 --> 00:06:21.000]  反而極度反對四處去追殺基督徒,
[00:06:21.000 --> 00:06:23.000]  但神沒有放棄他,
[00:06:23.000 --> 00:06:26.000]  當他在大馬士革的路上要求這些基督徒時,
[00:06:26.000 --> 00:06:28.000]  耶穌主動向他顯現,
[00:06:28.000 --> 00:06:32.000]  這是他的驕傲和偏見。
[00:06:32.000 --> 00:06:35.000]  早期教會的教父奧古斯,
[00:06:35.000 --> 00:06:37.000]  他在公元386年,
[00:06:37.000 --> 00:06:39.000]  他曾經在一個米蘭的花園,
[00:06:39.000 --> 00:06:41.000]  極度陷入一種無力感,
[00:06:41.000 --> 00:06:43.000]  他內心很痛苦,
[00:06:43.000 --> 00:06:45.000]  他也有道德的掙扎,
[00:06:45.000 --> 00:06:48.000]  當時神主動去呼喚他,
[00:06:48.000 --> 00:06:52.000]  他聽到附近鄰居的小朋友去唱歌,
[00:06:52.000 --> 00:06:54.000]  重複去說一句,
[00:06:54.000 --> 00:06:59.000]  拿起離讀,就是拿起聖經離讀,
[00:06:59.000 --> 00:07:02.000]  結果奧古斯丁就跟隨著這種聲音,
[00:07:02.000 --> 00:07:04.000]  去拿起聖經讀,
[00:07:04.000 --> 00:07:09.000]  然後就成為偉大的教父。
[00:07:09.000 --> 00:07:13.000]  19世紀被稱為港島王子的偉大報道家斯布真,
[00:07:13.000 --> 00:07:17.000]  他信主原來是透過一場暴風雪的,
[00:07:17.000 --> 00:07:19.000]  因為要避這場風雪,
[00:07:19.000 --> 00:07:22.000]  走入了一間很小的教會裏面,
[00:07:22.000 --> 00:07:24.000]  聽了一場道,
[00:07:24.000 --> 00:07:26.000]  結果他尋見耶穌,
[00:07:26.000 --> 00:07:28.000]  他知道自己屬於耶穌,
[00:07:28.000 --> 00:07:30.000]  耶穌都屬於他,
[00:07:30.000 --> 00:07:33.000]  他學信,讓他的生命得到釋放,
[00:07:33.000 --> 00:07:38.000]  他有著平安和喜樂。
[00:07:38.000 --> 00:07:40.000]  在未來的前途,
[00:07:40.000 --> 00:07:43.000]  知不知道未來是怎樣信主的呢?
[00:07:43.000 --> 00:07:47.000]  神是透過一張放在我家的信箱裏面,
[00:07:47.000 --> 00:07:50.000]  的暑期班的單張,
[00:07:50.000 --> 00:07:54.000]  一些興趣班的單張是從教會寄來的,
[00:07:54.000 --> 00:07:56.000]  當時是1998年,
[00:07:56.000 --> 00:07:58.000]  我很小的時候,
[00:07:58.000 --> 00:08:03.000]  我還記得當時學的那班叫做快快樂樂學倉頡,
[00:08:03.000 --> 00:08:07.000]  結果快快樂樂回教會了。
[00:08:07.000 --> 00:08:08.000]  各位弟兄妹,
[00:08:08.000 --> 00:08:12.000]  我們用十秒時間去回想一下,
[00:08:12.000 --> 00:08:14.000]  你將第一次的呼召,
[00:08:14.000 --> 00:08:16.000]  被耶穌基督運到,
[00:08:16.000 --> 00:08:20.000]  回到你祂的面前。
[00:08:20.000 --> 00:08:23.000]  本福音解著信,
[00:08:23.000 --> 00:08:26.000]  原來我們所領受的這份救恩,
[00:08:26.000 --> 00:08:28.000]  是白白得來的,
[00:08:28.000 --> 00:08:29.000]  而且是寶貴的,
[00:08:29.000 --> 00:08:32.000]  是神所主動的。
[00:08:32.000 --> 00:08:34.000]  我相信每一個信主的人都明白,
[00:08:34.000 --> 00:08:35.000]  都認同,
[00:08:35.000 --> 00:08:38.000]  相信我們信了主之後,
[00:08:38.000 --> 00:08:41.000]  不會為自己而誇厚,
[00:08:41.000 --> 00:08:44.000]  不過信主時間久了,
[00:08:44.000 --> 00:08:47.000]  可能我們都會面臨一個危機,
[00:08:47.000 --> 00:08:50.000]  就是我們覺得恩典是理所當然的,
[00:08:50.000 --> 00:08:56.000]  或者忘記了當初我們是從一個很可怕的罪惡的深淵裏面被困住,
[00:08:56.000 --> 00:08:59.000]  甚至有時我們這些想法,
[00:08:59.000 --> 00:09:03.000]  會令我們對於持守信仰上面不在,
[00:09:03.000 --> 00:09:06.000]  不知不覺我們會回望我們過去的路,
[00:09:06.000 --> 00:09:10.000]  甚至我們會羡慕未信主的人。
[00:09:10.000 --> 00:09:13.000]  所以保羅他很迫切,
[00:09:13.000 --> 00:09:15.000]  要重複重複提起這份救恩,
[00:09:15.000 --> 00:09:19.000]  是要叫我們不要忘記這份救恩的寶貴,
[00:09:19.000 --> 00:09:20.000]  本福恩,
[00:09:20.000 --> 00:09:21.000]  完全是恩典,
[00:09:21.000 --> 00:09:23.000]  我們本身是不配,
[00:09:23.000 --> 00:09:27.000]  神要在罪惡裏面拯救我們出來。
[00:09:27.000 --> 00:09:29.000]  所以第二點想和大家分享就是,
[00:09:29.000 --> 00:09:30.000]  我們要感恩,
[00:09:30.000 --> 00:09:36.000]  因為神救我們從死在過犯罪惡的命裏面救拔出來。
[00:09:36.000 --> 00:09:39.000]  保羅在一至三節裏面,
[00:09:39.000 --> 00:09:42.000]  他說人類其實在救贖之前,
[00:09:42.000 --> 00:09:45.000]  他被稱為是可怒之子,
[00:09:45.000 --> 00:09:47.000]  意思就是我們只有一個結局,
[00:09:47.000 --> 00:09:49.000]  就是永遠的滅亡,
[00:09:49.000 --> 00:09:55.000]  必然在罪惡過犯裏面死亡的狀態,
[00:09:55.000 --> 00:09:57.000]  是沒有呼吸的,
[00:09:57.000 --> 00:09:59.000]  是身體動彈不得的,
[00:09:59.000 --> 00:10:02.000]  亦都不會再有活。
[00:10:02.000 --> 00:10:05.000]  保羅在這裏說的不是肉身的死,
[00:10:05.000 --> 00:10:08.000]  他所指的死是一種隱喻,
[00:10:08.000 --> 00:10:11.000]  是指到靈性上完全喪失生命力,
[00:10:11.000 --> 00:10:15.000]  和神疏遠和隔絕了。
[00:10:15.000 --> 00:10:21.000]  所以其實保羅是向這班外邦信徒和猶太人指出,
[00:10:21.000 --> 00:10:24.000]  在耶穌基督成就這份救恩之前,
[00:10:24.000 --> 00:10:27.000]  在舊有創造裏面因為人犯罪,
[00:10:27.000 --> 00:10:30.000]  以致我們被罪去核製捆綁,
[00:10:30.000 --> 00:10:34.000]  人必然的結局就是永遠的死亡。
[00:10:34.000 --> 00:10:37.000]  所以其實他是在總結,
[00:10:37.000 --> 00:10:40.000]  在基督以外人所謂的活著,
[00:10:40.000 --> 00:10:43.000]  其實我們是被黑暗捆綁住,
[00:10:43.000 --> 00:10:45.000]  是被一些今世的風俗,
[00:10:45.000 --> 00:10:48.000]  是被心中混淆的邪靈,
[00:10:48.000 --> 00:10:51.000]  肉體的私慾所困住。
[00:10:51.000 --> 00:10:53.000]  今世的風俗是甚麼呢?
[00:10:53.000 --> 00:10:57.000]  就是和神背道而馳的社會價值觀,
[00:10:57.000 --> 00:11:01.000]  這些都是每日渲染著我們生命的生活,
[00:11:01.000 --> 00:11:07.000]  使人可能不知不覺跌入犯罪的危機裏面。
[00:11:07.000 --> 00:11:11.000]  考古家在耳筆鎖的古城裏面,
[00:11:11.000 --> 00:11:13.000]  找到一塊石頭,
[00:11:13.000 --> 00:11:15.000]  上面刻了四個圖案,
[00:11:15.000 --> 00:11:17.000]  不知大家看得清不清楚,
[00:11:17.000 --> 00:11:19.000]  我寫了一些字在隔,
[00:11:19.000 --> 00:11:21.000]  有一個篤爛了的心,
[00:11:21.000 --> 00:11:24.000]  有一隻左腳,
[00:11:24.000 --> 00:11:26.000]  有一個女人,
[00:11:26.000 --> 00:11:28.000]  可能看得不清楚,
[00:11:28.000 --> 00:11:31.000]  長方形的是錢包,
[00:11:31.000 --> 00:11:39.000]  考古學家發現這塊是一世紀最早的廣告,
[00:11:39.000 --> 00:11:42.000]  是一個妓院的廣告,
[00:11:42.000 --> 00:11:44.000]  原來他的意思是,
[00:11:44.000 --> 00:11:49.000]  受傷的心帶著你的鈔票前往妓院,
[00:11:49.000 --> 00:11:53.000]  又有女子去安慰你。
[00:11:53.000 --> 00:11:55.000]  親愛的兄姊妹,
[00:11:55.000 --> 00:12:00.000]  這正正就是保羅所指今世風俗的面貌,
[00:12:00.000 --> 00:12:02.000]  這只是其中一個例子,
[00:12:02.000 --> 00:12:03.000]  在基督以外,
[00:12:03.000 --> 00:12:05.000]  毫無底線的聖解放,
[00:12:05.000 --> 00:12:07.000]  或者道德墮落的世界,
[00:12:07.000 --> 00:12:10.000]  其實是默默影響著我們,
[00:12:10.000 --> 00:12:13.000]  我們靠自己是不能自拔的,
[00:12:13.000 --> 00:12:14.000]  我們試思考一下,
[00:12:14.000 --> 00:12:16.000]  直至到今天為止,
[00:12:16.000 --> 00:12:21.000]  其實我們都是被這些犯罪價值觀所影響,
[00:12:21.000 --> 00:12:22.000]  我們不但沒有發現,
[00:12:22.000 --> 00:12:24.000]  這些事情越來越少,
[00:12:24.000 --> 00:12:25.000]  反而是增多,
[00:12:25.000 --> 00:12:27.000]  我們不但沒有覺得他被人陷害,
[00:12:27.000 --> 00:12:29.000]  反而隨著年日,
[00:12:29.000 --> 00:12:34.000]  這些事情明明浮上臉。
[00:12:34.000 --> 00:12:35.000]  在十幾年前,
[00:12:35.000 --> 00:12:38.000]  我看過一套大陸的電視劇,
[00:12:38.000 --> 00:12:39.000]  一套綠劇,
[00:12:39.000 --> 00:12:41.000]  叫做《蝸居》,
[00:12:41.000 --> 00:12:44.000]  我對這套電視劇很深刻,
[00:12:44.000 --> 00:12:46.000]  很好看,
[00:12:46.000 --> 00:12:50.000]  因為對於當時中國大陸社會的圈子來說,
[00:12:50.000 --> 00:12:55.000]  它是屬於一部相對較前衛和大膽的創作,
[00:12:55.000 --> 00:13:02.000]  因為其中一個主線的主題是討論婚姻的第三者。
[00:13:02.000 --> 00:13:03.000]  我相信之後的日子,
[00:13:03.000 --> 00:13:05.000]  我們看不同的作品,
[00:13:05.000 --> 00:13:07.000]  不同的影視作品,
[00:13:07.000 --> 00:13:11.000]  其實這些題目已經不是再一個新的主題,
[00:13:11.000 --> 00:13:16.000]  藝術的創作固然是反映著社會的現況,
[00:13:16.000 --> 00:13:18.000]  其實是沒有錯的,
[00:13:18.000 --> 00:13:20.000]  不過值得反思的是,
[00:13:20.000 --> 00:13:22.000]  似乎在背後,
[00:13:22.000 --> 00:13:24.000]  我們作為基督徒,
[00:13:24.000 --> 00:13:26.000]  我們也可以思考一下,
[00:13:26.000 --> 00:13:31.000]  人好像不再被委去談論這些事情,
[00:13:31.000 --> 00:13:35.000]  同時好像將罪辯上,
[00:13:35.000 --> 00:13:37.000]  這些主題很平常,
[00:13:37.000 --> 00:13:39.000]  甚至在過犯罪惡的裡面,
[00:13:39.000 --> 00:13:43.000]  我們漸漸可能被社會去渲染了,
[00:13:43.000 --> 00:13:45.000]  這些不正確的價值觀,
[00:13:45.000 --> 00:13:47.000]  慢慢讓我們覺得習以為常,
[00:13:47.000 --> 00:13:49.000]  不以為宜,
[00:13:49.000 --> 00:13:50.000]  每一套都是這樣,
[00:13:50.000 --> 00:13:52.000]  全部都是這樣,
[00:13:52.000 --> 00:13:54.000]  所以保羅說,
[00:13:54.000 --> 00:13:57.000]  其實這一股核製我們的力量,
[00:13:57.000 --> 00:14:00.000]  其實我們人是無法靠自己去擺脫,
[00:14:00.000 --> 00:14:01.000]  只會越來越多,
[00:14:01.000 --> 00:14:04.000]  越浮越多在桌面上,
[00:14:04.000 --> 00:14:07.000]  慢慢我們就會與它為伍,
[00:14:07.000 --> 00:14:11.000]  所以保羅接觸更加深入去講道,
[00:14:11.000 --> 00:14:13.000]  影響我們的是哪一個呢?
[00:14:13.000 --> 00:14:15.000]  就是空中存在的首領,
[00:14:15.000 --> 00:14:17.000]  就是博弈之子裡面,
[00:14:17.000 --> 00:14:19.000]  心中所運行的邪靈,
[00:14:19.000 --> 00:14:21.000]  我們人的私慾,
[00:14:21.000 --> 00:14:24.000]  空中就是猶太文化裡面,
[00:14:24.000 --> 00:14:29.000]  在世衛敵對神的這股勢力所居住的地方,
[00:14:29.000 --> 00:14:31.000]  他就是在那裡發動他的攻勢,
[00:14:31.000 --> 00:14:33.000]  去攻擊世上的人,
[00:14:33.000 --> 00:14:38.000]  而邪靈就是廈文講道的魔鬼或者惡者,
[00:14:38.000 --> 00:14:39.000]  保羅說,
[00:14:39.000 --> 00:14:42.000]  在我們所處的大環境是邪的世代之餘,
[00:14:42.000 --> 00:14:46.000]  他在描述人心所面對的極惡,
[00:14:46.000 --> 00:14:47.000]  原來這個罪的世界,
[00:14:47.000 --> 00:14:50.000]  對人的影響力是無孔不入的,
[00:14:50.000 --> 00:14:52.000]  是持續的,
[00:14:52.000 --> 00:14:54.000]  是讓我們不能抽離的,
[00:14:54.000 --> 00:14:58.000]  是無休止地向我們發揮這份影響力,
[00:14:58.000 --> 00:15:01.000]  最終的結果是怎樣呢?
[00:15:01.000 --> 00:15:03.000]  煽動人的情緒,
[00:15:03.000 --> 00:15:06.000]  我們看到近期很多的悲劇,
[00:15:06.000 --> 00:15:08.000]  都可能從情緒去發生,
[00:15:08.000 --> 00:15:10.000]  扭曲人的思想,
[00:15:10.000 --> 00:15:12.000]  反對神的教導,
[00:15:12.000 --> 00:15:18.000]  最終讓我們產生對神的活躍。
[00:15:18.000 --> 00:15:20.000]  弟兄姊妹,
[00:15:20.000 --> 00:15:24.000]  這個可能就是我們未信主之前那種的無奈,
[00:15:24.000 --> 00:15:27.000]  我們活在犯罪的光景,
[00:15:27.000 --> 00:15:30.000]  不以為意的罪惡的底下,
[00:15:30.000 --> 00:15:34.000]  所以保羅在內書七章十八至十九節,
[00:15:34.000 --> 00:15:36.000]  他講到我們過往的狀態,
[00:15:36.000 --> 00:15:37.000]  我們一起讀出,
[00:15:37.000 --> 00:15:39.000]  我也知道在我裡頭,
[00:15:39.000 --> 00:15:41.000]  就是我肉體之中,
[00:15:41.000 --> 00:15:42.000]  沒有良知,
[00:15:42.000 --> 00:15:44.000]  立之為善由得我,
[00:15:44.000 --> 00:15:46.000]  自行出來由不得我,
[00:15:46.000 --> 00:15:48.000]  故此我所願意的善,
[00:15:48.000 --> 00:15:49.000]  反不做,
[00:15:49.000 --> 00:15:51.000]  我所不願意的惡,
[00:15:51.000 --> 00:15:54.000]  我倒去做。
[00:15:54.000 --> 00:15:57.000]  我曾經在一間教會裡服侍,
[00:15:57.000 --> 00:15:59.000]  有一位弟兄和我去婚禮,
[00:15:59.000 --> 00:16:01.000]  他說突然間有一天,
[00:16:01.000 --> 00:16:04.000]  我不想再服侍神了,
[00:16:04.000 --> 00:16:06.000]  當時他剛剛大學畢業,
[00:16:06.000 --> 00:16:08.000]  他出來社會工作,
[00:16:08.000 --> 00:16:12.000]  他說過往我把我所有青春都放在教會裡,
[00:16:12.000 --> 00:16:16.000]  現在我要尋回我的青春,
[00:16:16.000 --> 00:16:21.000]  結果他放棄他自己的服侍,
[00:16:21.000 --> 00:16:26.000]  在教會裡和其他同事一起去玩,
[00:16:26.000 --> 00:16:28.000]  他出來社會,
[00:16:28.000 --> 00:16:29.000]  看見其他人,
[00:16:29.000 --> 00:16:32.000]  為什麼他們的生活和我不同?
[00:16:32.000 --> 00:16:35.000]  他以為他自己好像錯過了什麼,
[00:16:35.000 --> 00:16:39.000]  所以他說要尋回他的青春。
[00:16:39.000 --> 00:16:42.000]  在我們很熟悉的《世紀賈雁》第77首,
[00:16:42.000 --> 00:16:45.000]  這首詩歌萬福全圓,
[00:16:45.000 --> 00:16:48.000]  這個作者Robert Robinson,
[00:16:48.000 --> 00:16:51.000]  羅伯特羅賓遜,
[00:16:51.000 --> 00:16:54.000]  原來他作這首詩歌的時候22歲,
[00:16:54.000 --> 00:16:57.000]  這首詩歌成為一首名曲,
[00:16:57.000 --> 00:16:59.000]  在基督教裡,
[00:16:59.000 --> 00:17:02.000]  不過很快隨著時間的推移,
[00:17:02.000 --> 00:17:04.000]  他被世俗誘惑,
[00:17:04.000 --> 00:17:06.000]  他感到很疲憊,
[00:17:06.000 --> 00:17:08.000]  他離開了他的服侍崗位,
[00:17:08.000 --> 00:17:11.000]  他說要去世界裡尋找快樂,
[00:17:11.000 --> 00:17:13.000]  經過很多年之後,
[00:17:13.000 --> 00:17:17.000]  他有一天在馬車裡遇到一位女人,
[00:17:17.000 --> 00:17:19.000]  劇情需要大家知道發生什麼事,
[00:17:19.000 --> 00:17:21.000]  他拿著一本詩集,
[00:17:21.000 --> 00:17:26.000]  裡面正正是看這首詩歌萬福全圓,
[00:17:26.000 --> 00:17:28.000]  他跟羅賓遜說,
[00:17:28.000 --> 00:17:31.000]  先生,你讀過這首美麗的詩歌嗎?
[00:17:31.000 --> 00:17:34.000]  羅賓遜看一看這首詩歌,
[00:17:34.000 --> 00:17:38.000]  原來就是自己在22歲所作的萬福全圓,
[00:17:38.000 --> 00:17:40.000]  他頓時覺得很難過,
[00:17:40.000 --> 00:17:43.000]  他跟女士說,
[00:17:43.000 --> 00:17:48.000]  我就是多年前寫下這首詩歌的可憐人,
[00:17:48.000 --> 00:17:52.000]  如果可以,我願意用全世界來換取
[00:17:52.000 --> 00:17:57.000]  我當年寫下這首歌時那份熟天的喜樂。
[00:17:57.000 --> 00:17:59.000]  弟兄姊妹,
[00:17:59.000 --> 00:18:02.000]  我們看著我們身邊未信主的同事,
[00:18:02.000 --> 00:18:04.000]  朋友,親戚,
[00:18:04.000 --> 00:18:07.000]  可以在生活的時候情歡樂,
[00:18:07.000 --> 00:18:10.000]  在金錢在兩者關係裡毫無底線,
[00:18:10.000 --> 00:18:11.000]  隨心所欲,
[00:18:11.000 --> 00:18:14.000]  好像自由自在的時候,
[00:18:14.000 --> 00:18:19.000]  我們有沒有曾經試過閃過一刻的羨慕呢?
[00:18:19.000 --> 00:18:22.000]  試過一刻的羨慕,
[00:18:22.000 --> 00:18:24.000]  為什麼我信了主,
[00:18:24.000 --> 00:18:28.000]  為什麼我不是像他們那樣自由自在呢?
[00:18:28.000 --> 00:18:33.000]  我們會不會對這種放縱就是自由呢?
[00:18:33.000 --> 00:18:36.000]  我們從前都是他們中間,
[00:18:36.000 --> 00:18:38.000]  放縱肉體的私獨,
[00:18:38.000 --> 00:18:41.000]  隨著肉體和心中所喜好的去行,
[00:18:41.000 --> 00:18:44.000]  本為可路之子,和別人一樣。
[00:18:44.000 --> 00:18:46.000]  親愛的弟兄姊妹,
[00:18:46.000 --> 00:18:48.000]  我們千萬不要覺得自己錯過了,
[00:18:48.000 --> 00:18:52.000]  保羅說,我們本為可路之子,
[00:18:52.000 --> 00:18:56.000]  這條漢子沒有約束的寬闊的大道,
[00:18:56.000 --> 00:19:04.000]  盡頭其實就是神的公義和永遠的滅亡。
[00:19:04.000 --> 00:19:05.000]  其實在永恆裡面,
[00:19:05.000 --> 00:19:10.000]  最值得羨慕的是我們這一群信主的人,
[00:19:10.000 --> 00:19:14.000]  就是我們願意遵從神誡命的人,
[00:19:14.000 --> 00:19:17.000]  因為我們不單止逃過了神的震怒,
[00:19:17.000 --> 00:19:21.000]  更加重要的是經文裡講到,
[00:19:21.000 --> 00:19:25.000]  我們要在永恆裡和基督同坐,
[00:19:25.000 --> 00:19:27.000]  得著天主的榮耀。
[00:19:27.000 --> 00:19:28.000]  所以第三,
[00:19:28.000 --> 00:19:32.000]  本福音我們能夠和基督一同活過來。
[00:19:32.000 --> 00:19:35.000]  保羅在第四至第七節裡說到,
[00:19:35.000 --> 00:19:37.000]  我們要感恩,
[00:19:37.000 --> 00:19:41.000]  因為神願意將祂憐憫和愛,
[00:19:41.000 --> 00:19:46.000]  向我們這群無助、絕望、不配的人發出。
[00:19:46.000 --> 00:19:48.000]  我們再次讀出這幾節經文。
[00:19:48.000 --> 00:19:51.000]  然而神既有豐富的憐憫,
[00:19:51.000 --> 00:19:53.000]  因他愛我們的大愛,
[00:19:53.000 --> 00:19:55.000]  當我們死在過犯中的時候,
[00:19:55.000 --> 00:19:58.000]  便叫我們與基督一同活過來,
[00:19:58.000 --> 00:20:01.000]  你們得救是本福恩。
[00:20:01.000 --> 00:20:04.000]  他又叫我們與基督耶穌一同復活,
[00:20:04.000 --> 00:20:06.000]  一同坐在天上,
[00:20:06.000 --> 00:20:08.000]  要將他極豐富的恩典,
[00:20:08.000 --> 00:20:11.000]  就是他在基督耶穌裡,
[00:20:11.000 --> 00:20:13.000]  向我們所施的恩賜,
[00:20:13.000 --> 00:20:16.000]  以銘給後來的世代看。
[00:20:16.000 --> 00:20:18.000]  然而神這三個字,
[00:20:18.000 --> 00:20:20.000]  不單從文本裡,
[00:20:20.000 --> 00:20:23.000]  他從一個罪惡的世代,
[00:20:23.000 --> 00:20:25.000]  去到神的恩典,
[00:20:25.000 --> 00:20:26.000]  其實從現實裡,
[00:20:26.000 --> 00:20:29.000]  同樣是從我們墮落生命,
[00:20:29.000 --> 00:20:32.000]  去到我們被拯救的生。
[00:20:32.000 --> 00:20:36.000]  同時,保羅用了四個詞組,
[00:20:36.000 --> 00:20:37.000]  他說豐富的憐憫,
[00:20:37.000 --> 00:20:39.000]  神的大愛,
[00:20:39.000 --> 00:20:40.000]  豐富的恩典,
