
[00:00:00.000 --> 00:00:04.640]  敬文讀到這裏願神親自祝福他的說話
[00:13:37.400 --> 00:13:39.280]  我好相信這個在我們現實生活裡面
[00:13:39.280 --> 00:13:42.880]  我們都經歷著這些事情
[00:13:42.880 --> 00:13:45.480]  弟兄姊妹
[00:13:45.480 --> 00:13:49.440]  我請你們包括我自己一樣
[00:13:49.440 --> 00:13:51.840]  今天我們求聖靈幫助我們
[00:13:51.840 --> 00:13:55.440]  好好治好我們的舌頭
[00:13:55.440 --> 00:13:57.640]  聖靈提醒我們每一個人
[00:13:57.640 --> 00:13:58.600]  我們自我反省
[00:13:58.600 --> 00:14:02.000]  我們有沒有造成傷害
[00:14:02.000 --> 00:14:06.080]  造成混亂沒有造就
[00:14:06.080 --> 00:14:06.960]  我們自我反省
[00:14:06.960 --> 00:14:09.320]  我們有沒有只是作一個專家
[00:14:09.320 --> 00:14:11.600]  我們自以為意去批評人
[00:14:11.600 --> 00:14:13.600]  而沒有好好地保存
[00:14:13.600 --> 00:14:17.080]  這一份耶穌基督給我們的愛
[00:14:17.080 --> 00:14:19.320]  我們往往看到別人眼中的刺
[00:14:19.320 --> 00:14:22.800]  看不到自己眼中的良目
[00:14:22.800 --> 00:14:24.760]  這段聖經提醒我們
[00:14:24.760 --> 00:14:28.080]  愛命令的總綱
[00:14:28.080 --> 00:14:30.520]  回去都是愛
[00:14:30.520 --> 00:14:32.400]  愛耶穌基督的愛
[00:14:32.400 --> 00:14:34.280]  十字架上面的愛
[00:14:34.280 --> 00:14:37.560]  耶穌首先為我們寫在十字架上面
[00:14:37.560 --> 00:14:39.560]  這一份的愛激勵我們
[00:14:39.560 --> 00:14:40.360]  我們願不願意
[00:14:40.360 --> 00:14:41.360]  有時很激氣的
[00:14:41.360 --> 00:14:42.280]  要去愛身邊的人
[00:14:42.280 --> 00:14:43.520]  有時帶來一些
[00:14:43.520 --> 00:14:45.720]  都不是那麼好的回憶
[00:14:45.720 --> 00:14:47.280]  但我們想想
[00:14:47.280 --> 00:14:49.080]  神的愛
[00:14:49.080 --> 00:14:51.880]  神的愛是很純潔
[00:14:51.880 --> 00:14:54.600]  祂很單純沒有什麼動機
[00:14:54.600 --> 00:14:57.080]  唯一就是想和我們分享神的愛
[00:14:57.080 --> 00:14:59.320]  神的愛激勵我們
[00:14:59.320 --> 00:15:03.440]  保持純潔、善良、真誠的心
[00:15:03.440 --> 00:15:05.640]  去愛我們身邊的人
[00:15:05.640 --> 00:15:07.480]  你願意嗎
[00:15:07.480 --> 00:15:10.960]  第一我們說保護正統
[00:15:10.960 --> 00:15:17.160]  第二保持真愛
[00:15:17.160 --> 00:15:22.680]  第三保持行道
[00:15:22.680 --> 00:15:24.560]  弟兄我們讀七到十一節
[00:15:24.560 --> 00:15:26.800]  預備一二三
[00:15:26.800 --> 00:15:28.960]  想要作律法師
[00:15:28.960 --> 00:15:31.920]  卻不明白自己所講說的
[00:15:31.920 --> 00:15:33.400]  所論定的
[00:15:33.400 --> 00:15:36.320]  我們知道律法原是好的
[00:15:36.320 --> 00:15:38.560]  只要人用得合宜
[00:15:38.560 --> 00:15:41.840]  因為律法不是為二人設立的
[00:15:41.840 --> 00:15:44.520]  乃是為不法和不服的
[00:15:44.520 --> 00:15:46.760]  不虔誠和犯罪的
[00:15:46.760 --> 00:15:49.200]  不聖潔和戀世俗的
[00:15:49.200 --> 00:15:51.480]  是父母和殺人的
[00:15:51.480 --> 00:15:53.840]  恨淫和親男色的
[00:15:53.840 --> 00:15:56.400]  搶人口和說謊話的
[00:15:56.400 --> 00:15:58.120]  並起假誓的
[00:15:58.120 --> 00:16:01.880]  或是為別樣的正道的事設立的
[00:16:01.880 --> 00:16:04.320]  這是召著可稱頌之神
[00:16:04.320 --> 00:16:07.360]  教託我榮耀福音說的
[00:16:07.360 --> 00:16:12.000]  第七節留意進一步指出假教師的問題
[00:16:12.000 --> 00:16:14.000]  他們說一套做一套
[00:16:14.000 --> 00:16:17.680]  他們自己未能掌握福音和律法的意思
[00:16:17.680 --> 00:16:22.200]  他們生硬地指責別人不准這樣做
[00:16:22.200 --> 00:16:25.280]  離棄真道越來越遠
[00:16:25.280 --> 00:16:28.920]  越來越造成混亂和不健康的情況
[00:16:28.920 --> 00:16:30.720]  第八節
[00:16:30.720 --> 00:16:32.720]  假教師他們很厲害
[00:16:32.720 --> 00:16:36.160]  剛才說他們會引經據典
[00:16:36.160 --> 00:16:38.400]  他們經常說舊約猶太人的律法
[00:16:38.400 --> 00:16:39.960]  又叫別人不要
[00:16:39.960 --> 00:16:44.000]  譬如要禁止他們的慾望禁嫁娶
[00:16:44.000 --> 00:16:45.920]  飲食上有很多不同的禁忌
[00:16:45.920 --> 00:16:50.640]  你要操練這些才能做得更好
[00:16:50.640 --> 00:16:52.640]  所以保羅在這裡肯定
[00:16:52.640 --> 00:16:54.800]  保羅沒有說律法不好
[00:16:54.800 --> 00:16:57.440]  這些規矩本身是好的
[00:16:57.440 --> 00:17:00.080]  但是我們要用得合適
[00:17:00.080 --> 00:17:03.000]  因為律法不是為二人而設
[00:17:03.000 --> 00:17:04.440]  為什麼這樣說呢
[00:17:04.440 --> 00:17:06.040]  舉個例子我記得很多年前
[00:17:06.040 --> 00:17:07.560]  我在香港有一次
[00:17:07.560 --> 00:17:09.680]  在香港的火車站
[00:17:09.680 --> 00:17:15.480]  臨上火車廂前有一條黃線
[00:17:15.480 --> 00:17:19.920]  通常廣播是請勿超越黃線
[00:17:19.920 --> 00:17:24.840]  有一次我很記得廣播完一次之後
[00:17:24.840 --> 00:17:26.320]  第二次
[00:17:26.320 --> 00:17:28.480]  第三次
[00:17:28.480 --> 00:17:30.880]  因為列車還沒有停止
[00:17:30.880 --> 00:17:32.880]  還在行駛
[00:17:32.880 --> 00:17:34.160]  但人們越走越前
[00:17:34.160 --> 00:17:36.160]  因為怕上不到車
[00:17:36.160 --> 00:17:38.720]  廣播員說到第三次的時候
[00:17:38.720 --> 00:17:42.680]  真的很生氣
[00:17:42.680 --> 00:17:45.920]  好像在罵那些人似的
[00:17:45.920 --> 00:17:47.960]  但我聽起來的時候
[00:17:47.960 --> 00:17:49.320]  沒什麼的
[00:17:49.320 --> 00:17:50.680]  為什麼
[00:17:50.680 --> 00:17:52.880]  因為我沒有超越黃線
[00:17:52.880 --> 00:17:56.840]  那句話是遷就超越黃線的人
[00:17:56.840 --> 00:17:59.080]  或犯規的人來說
[00:17:59.080 --> 00:18:01.000]  所以弟兄姊妹你留意
[00:18:01.000 --> 00:18:06.040]  律法是為這些犯法的人而預備
[00:18:06.040 --> 00:18:10.280]  亦提醒我們不要超越界線
[00:18:10.280 --> 00:18:11.320]  在九節十一節
[00:18:11.320 --> 00:18:13.720]  保羅將這些犯法的行為
[00:18:13.720 --> 00:18:15.120]  一一列舉出來
[00:18:15.120 --> 00:18:16.960]  首先你看看有三對罪行
[00:18:16.960 --> 00:18:17.800]  第九節
[00:18:17.800 --> 00:18:20.680]  不法和叛逆即是違反上帝的心意
[00:18:20.680 --> 00:18:23.840]  不虔誠和犯罪即是不敬畏上帝
[00:18:23.840 --> 00:18:26.840]  不公義不聖潔和亂世俗
[00:18:26.840 --> 00:18:29.240]  愛這個世界多於愛神
[00:18:29.240 --> 00:18:31.120]  這幾種行為
[00:18:31.120 --> 00:18:33.120]  正正就是沒有走出我們十格上
[00:18:33.120 --> 00:18:34.640]  神要我們走出的東西
[00:18:34.640 --> 00:18:36.840]  沒有盡我們對神的責任
[00:18:36.840 --> 00:18:39.000]  離開神
[00:18:39.000 --> 00:18:43.480]  所以正面提出有五項
[00:18:43.480 --> 00:18:45.880]  特別是沒有做到的
[00:18:45.880 --> 00:18:46.760]  第十節十一節
[00:18:46.760 --> 00:18:49.560]  不孝敬父母殺人犯監人
[00:18:49.560 --> 00:18:51.600]  拐賣人口即是偷渡
[00:18:51.600 --> 00:18:53.080]  說謊和起假勢
[00:18:53.080 --> 00:18:54.280]  這些作假見證
[00:18:54.280 --> 00:18:59.840]  沒有進行到神對以色列人所提醒的事
[00:18:59.840 --> 00:19:01.360]  弟兄姊妹
[00:19:01.360 --> 00:19:02.400]  有時我們會想
[00:19:02.400 --> 00:19:06.360]  基督教的信仰好像有很多限制
[00:19:06.360 --> 00:19:08.440]  又要做這樣又要做那樣
[00:19:08.440 --> 00:19:11.080]  不准做這樣不准做那樣
[00:19:11.080 --> 00:19:13.680]  有些不信神的人就會覺得
[00:19:13.680 --> 00:19:15.160]  其實我不是不信神
[00:19:15.160 --> 00:19:17.560]  我相信這個神是真的
[00:19:17.560 --> 00:19:21.760]  不過我覺得信耶穌很煩
[00:19:21.760 --> 00:19:25.080]  但其實我們真的想想
[00:19:25.080 --> 00:19:28.880]  這些東西不是叫捆綁著我們
[00:19:28.880 --> 00:19:31.160]  因為我們沒有犯
[00:19:31.160 --> 00:19:32.480]  其實這些東西是幫助我們
[00:19:32.480 --> 00:19:34.680]  給我們一個安全的範圍
[00:19:34.680 --> 00:19:36.880]  讓我們知道不要超越這些範圍
[00:19:36.880 --> 00:19:39.120]  我們在當中享受到這個自由
[00:19:39.120 --> 00:19:41.520]  享受到神給我們創造這個世界
