
[00:00:00.000 --> 00:00:02.400]  Hey 大家好 我是林牧師
[00:07:31.200 --> 00:07:32.960]  好聽就是捷徑
[00:07:32.960 --> 00:07:33.840]  不好聽的話
[00:07:33.840 --> 00:07:37.520]  如果你家裡的電器斷路
[00:07:37.520 --> 00:07:39.080]  short circuit會怎麼樣呢?
[00:07:39.080 --> 00:07:42.000]  會爆炸、會被人毒死的
[00:07:42.000 --> 00:07:43.280]  這個就是問題了
[00:07:43.280 --> 00:07:45.120]  就是當你讀《創世紀》
[00:07:45.120 --> 00:07:47.440]  或者所有舊約、整本聖經的時候
[00:07:47.440 --> 00:07:48.760]  你是要OI
[00:07:48.760 --> 00:07:52.440]  但是你OI的範圍是什麼?
[00:07:52.440 --> 00:07:54.040]  是整本聖經
[00:07:54.040 --> 00:07:56.240]  所以為什麼我們一直鼓勵大英師傅
[00:07:56.240 --> 00:07:57.800]  一定要讀完整本聖經就是這樣
[00:07:57.800 --> 00:08:01.320]  因為如果你不懂後面的故事
[00:08:01.320 --> 00:08:02.440]  不懂新約的時候
[00:08:02.440 --> 00:08:05.480]  你只是看到再灘會有難勝的事
[00:08:05.480 --> 00:08:06.920]  那你就中毒了
[00:08:06.920 --> 00:08:09.520]  你就爆炸、炸死你
[00:08:09.520 --> 00:08:10.960]  《創世紀》整本聖經裡面
[00:08:10.960 --> 00:08:13.400]  一個很重要、很重要的一本書
[00:08:13.400 --> 00:08:15.560]  《創世紀》給了我們一些主題
[00:08:15.560 --> 00:08:21.400]  這個主題在聖經後面是不斷會重演的
[00:08:21.400 --> 00:08:23.440]  譬如說光與黑暗
[00:08:23.440 --> 00:08:26.160]  有了光,光照在黑暗等等
[00:08:26.160 --> 00:08:28.000]  你馬上就已經知道了
[00:08:28.000 --> 00:08:29.760]  《創世紀》第二章說
[00:08:29.760 --> 00:08:31.400]  上帝創造了一個伊甸園
[00:08:31.400 --> 00:08:33.400]  在裡面有一對新婚夫婦
[00:08:33.400 --> 00:08:35.160]  有亞當與夏娃
[00:08:35.160 --> 00:08:37.360]  在聖經最後的啟示錄出來
[00:08:37.360 --> 00:08:40.360]  有一個新的伊甸園叫「新天新地」
[00:08:40.360 --> 00:08:44.080]  在裡面有另外一對新人叫「基督與教會」
[00:08:44.080 --> 00:08:44.920]  你看到嗎?
[00:08:44.920 --> 00:08:49.600]  在《創世紀》裡面有很多的東西
[00:08:49.600 --> 00:08:53.680]  在聖經的後面會重複
[00:08:53.680 --> 00:08:55.880]  《創世紀》一開始的講起初
[00:08:55.880 --> 00:08:56.720]  有沒有留意到
[00:08:56.720 --> 00:08:59.800]  當我們跳去新約聖經的時候
[00:08:59.800 --> 00:09:03.720]  約翰福音最明顯的一開始的時候
[00:09:03.720 --> 00:09:06.560]  「太初有道」應該是「起初有道」
[00:09:06.560 --> 00:09:09.560]  他又帶你回到起初的事情
[00:09:09.560 --> 00:09:12.840]  「有道」這個原文叫logos
[00:09:12.840 --> 00:09:14.440]  應該也是有話
[00:09:14.440 --> 00:09:15.680]  不過你這麼翻譯
[00:09:15.680 --> 00:09:19.000]  「太初有話」就好像不太順暢
[00:09:19.000 --> 00:09:21.240]  於是「太初有道」
[00:09:21.240 --> 00:09:22.520]  挺棒的
[00:09:22.520 --> 00:09:25.120]  挺有氣勢的
[00:09:25.120 --> 00:09:27.360]  但是問題就是
[00:09:27.360 --> 00:09:32.000]  讓你沒那麼容易去聯想到《創世紀》第一章
[00:09:32.000 --> 00:09:33.680]  其實他帶我們回到《創世紀》第一章
[00:09:33.680 --> 00:09:35.080]  他說《創世紀》
[00:09:35.080 --> 00:09:38.480]  「太初有道,道與上帝同在,道就是上帝」
[00:09:38.480 --> 00:09:40.480]  當然這個「道」就是耶穌基督的
[00:09:40.480 --> 00:09:43.680]  現在這個耶穌基督要進入人的世間
[00:09:43.680 --> 00:09:46.800]  「這道太初與上帝同在」
[00:09:46.800 --> 00:09:50.960]  然後這個「道」要將什麼帶到人間?
[00:09:50.960 --> 00:09:52.000]  「光照在」
[00:09:52.000 --> 00:09:52.680]  你看不看到?
[00:09:52.680 --> 00:09:54.720]  是一個創造的圖畫
[00:09:54.720 --> 00:09:55.720]  耶穌是做什麼的?
[00:09:55.720 --> 00:09:56.920]  耶穌是救贖的
[00:09:56.920 --> 00:10:00.000]  我們知道《創世紀》第一章是上帝美好的創造
[00:10:00.000 --> 00:10:02.200]  但是到了第二章就是人的墮落
[00:10:02.200 --> 00:10:05.400]  之後一直我們在等待的是耶穌基督的彌臨
[00:10:05.400 --> 00:10:06.000]  祂來做什麼?
[00:10:06.000 --> 00:10:06.920]  祂來拯救
[00:10:06.920 --> 00:10:09.280]  「光照在黑暗當中」
[00:10:09.280 --> 00:10:10.280]  什麼叫拯救?
[00:10:10.280 --> 00:10:12.480]  拯救原來是世界的再造
[00:10:12.480 --> 00:10:14.120]  所以你看了我這個題目
[00:10:14.120 --> 00:10:16.000]  之前是天地的創造
[00:10:16.000 --> 00:10:17.400]  現在是天地的再造
[00:10:17.400 --> 00:10:18.960]  《舊約聖經》呢?
[00:10:18.960 --> 00:10:20.400]  天地的創造
[00:10:20.400 --> 00:10:21.560]  《新約聖經》
[00:10:21.560 --> 00:10:23.240]  福音書一開播是什麼?
[00:10:23.240 --> 00:10:24.600]  天地的再造
[00:10:24.600 --> 00:10:28.240]  上帝要用什麼再造這個世界?
[00:10:28.240 --> 00:10:30.200]  用話語
[00:10:30.200 --> 00:10:31.040]  「道」嘛
[00:10:31.040 --> 00:10:32.520]  「道」有「話」嘛
[00:10:32.520 --> 00:10:33.520]  這個話語是誰?
[00:10:33.520 --> 00:10:34.400]  是耶穌基督
[00:10:34.400 --> 00:10:36.480]  上帝會通過耶穌基督
[00:10:36.480 --> 00:10:38.760]  祂最終的話語
[00:10:38.760 --> 00:10:42.960]  去再造這個世界
[00:10:42.960 --> 00:10:45.240]  所以你去看《創世紀》其實很正
[00:10:45.240 --> 00:10:47.160]  《創世紀》我們說它是
[00:10:47.160 --> 00:10:48.680]  The Book of Beginnings
[00:10:48.680 --> 00:10:52.280]  它是一本關於開始的書
[00:10:52.280 --> 00:10:53.640]  關於什麼的開始?
[00:10:53.640 --> 00:10:54.960]  關於世界的開始
[00:10:54.960 --> 00:10:56.800]  關於人類的開始
[00:10:56.800 --> 00:10:57.880]  啊!接著慘了
[00:10:57.880 --> 00:11:00.200]  關於罪惡的開始
[00:11:00.200 --> 00:11:04.560]  也是關於救贖的開始
[00:11:04.560 --> 00:11:06.480]  因為上帝答應他們
[00:11:06.480 --> 00:11:09.240]  祂會猜一個女人的後裔
[00:11:09.240 --> 00:11:10.720]  要得勝
[00:11:10.720 --> 00:11:13.200]  得勝那個撒旦
[00:11:13.200 --> 00:11:14.840]  要勝過撒旦
[00:11:14.840 --> 00:11:18.840]  要拯救人類從罪惡裡面拯救出來
[00:11:18.840 --> 00:11:19.360]  OK
[00:11:19.360 --> 00:11:22.080]  所以這些只不過是開始
[00:11:22.080 --> 00:11:23.960]  最後的終結
[00:11:23.960 --> 00:11:26.000]  上帝怎樣達成這個救贖
[00:11:26.000 --> 00:11:30.400]  上帝通過祂的兒子耶穌基督
[00:11:30.400 --> 00:11:32.440]  上帝的話語
[00:11:32.440 --> 00:11:35.720]  上帝耀光再進入這個世界
[00:11:35.720 --> 00:11:37.520]  再造這個世界
[00:11:37.520 --> 00:11:39.360]  如果你想一下
[00:11:39.360 --> 00:11:42.240]  《創世紀》第一章其實是要指向耶穌基督的
[00:11:42.240 --> 00:11:43.480]  它是一個影子來的
[00:11:43.480 --> 00:11:44.800]  指向耶穌
[00:11:44.800 --> 00:11:47.640]  正如上帝第一次造世界
[00:11:47.640 --> 00:11:49.040]  是通過話語
[00:11:49.040 --> 00:11:51.040]  上帝再造這個世界
[00:11:51.040 --> 00:11:52.160]  拯救這個世界
[00:11:52.160 --> 00:11:54.640]  也是通過祂的話語
[00:11:54.640 --> 00:11:56.000]  那你開始想了
[00:11:56.000 --> 00:11:57.760]  上帝第一次造世界
[00:11:57.760 --> 00:11:58.840]  用話語的時候
[00:11:58.840 --> 00:12:00.600]  不知道多麼英俊瀟灑
[00:12:00.600 --> 00:12:02.000]  一句話
[00:12:02.000 --> 00:12:03.400]  一滴汗都不用流
[00:12:03.400 --> 00:12:04.680]  這樣就爆出來
[00:12:04.680 --> 00:12:07.560]  那上帝現在再造這個世界
[00:12:07.560 --> 00:12:09.560]  通過耶穌基督的話語
[00:12:09.560 --> 00:12:10.320]  再造這個世界
[00:12:10.320 --> 00:12:12.600]  你猜會怎樣呢?
[00:12:12.600 --> 00:12:14.040]  是不是耶穌一出來
[00:12:14.040 --> 00:12:14.520]  砰!
[00:12:14.520 --> 00:12:15.840]  那這個世界就更新
[00:12:15.840 --> 00:12:17.640]  就全部拯救了
[00:12:17.640 --> 00:12:21.760]  又是輕鬆瀟灑
[00:12:21.760 --> 00:12:24.160]  尤其是耶穌這麼英俊
[00:12:24.160 --> 00:12:25.680]  一三十歲一出來
[00:12:25.680 --> 00:12:26.480]  搞定了
[00:12:26.480 --> 00:12:28.080]  這個世界全部歸主
[00:12:28.080 --> 00:12:29.200]  搞定了是不是呢?
[00:12:29.200 --> 00:12:30.480]  一句話就搞定了
[00:12:30.480 --> 00:12:31.720]  不是的
[00:12:31.720 --> 00:12:36.520]  當我們看到那個拯救的時候
[00:12:36.520 --> 00:12:39.280]  這裡應該是路加福音
[00:12:39.280 --> 00:12:40.480]  不是約翰福音
[00:12:40.480 --> 00:12:43.840]  我們看到耶穌要再造這個世界的時候
[00:12:43.840 --> 00:12:45.080]  你看到
[00:12:45.080 --> 00:12:46.880]  祂不流汗
[00:12:46.880 --> 00:12:48.720]  這次流血了
[00:12:48.720 --> 00:12:49.520]  流血了
[00:12:49.520 --> 00:12:51.440]  「格西瑪利元」
[00:12:51.440 --> 00:12:54.360]  為什麼上帝這麼不英俊瀟灑呢?
[00:12:54.360 --> 00:12:56.960]  第一次創造很瀟灑
[00:12:56.960 --> 00:12:58.440]  一句話
[00:12:58.440 --> 00:13:00.520]  完全沒有抵抗
[00:13:00.520 --> 00:13:01.640]  所有事情做出來
[00:13:01.640 --> 00:13:04.640]  但是這次上帝再造的時候
[00:13:04.640 --> 00:13:08.040]  從罪裡面再造的時候
[00:13:08.040 --> 00:13:09.880]  你看看上帝
[00:13:09.880 --> 00:13:12.320]  很不濟
[00:13:12.320 --> 00:13:14.480]  路加福音第二十二章第四十一節
[00:13:14.480 --> 00:13:19.120]  祂離開他們若有一塊石頭
[00:13:19.120 --> 00:13:20.880]  應出去南無原
[00:13:20.880 --> 00:13:22.720]  耶穌在格西瑪利元祈禱
[00:13:22.720 --> 00:13:23.760]  跪下祈禱
[00:13:23.760 --> 00:13:26.480]  耶穌非常痛苦焦慮
[00:13:26.480 --> 00:13:28.080]  不是英俊瀟灑的
[00:13:28.080 --> 00:13:30.240]  為什麼痛苦焦慮呢?
[00:13:30.240 --> 00:13:33.200]  禱告更加懇切
[00:13:33.200 --> 00:13:38.800]  看如大血點滴在地上
[00:13:38.800 --> 00:13:41.240]  你開始看到
[00:13:41.240 --> 00:13:43.480]  世界再造的救贖
[00:13:43.480 --> 00:13:46.520]  和第一個創造的平衡
[00:13:46.520 --> 00:13:47.560]  相似的地方
[00:13:47.560 --> 00:13:49.160]  都是用話語的
[00:13:49.160 --> 00:13:53.160]  也都開始看到它不一樣的地方
[00:13:53.160 --> 00:13:55.000]  第一次很瀟灑
[00:13:55.000 --> 00:13:56.320]  很容易
[00:13:56.320 --> 00:13:59.840]  第二次極其的痛苦
[00:13:59.840 --> 00:14:06.000]  焦慮、看如大血點滴在地上
[00:14:06.000 --> 00:14:07.720]  這個都是一個影子
[00:14:07.720 --> 00:14:08.680]  指向什麼?
[00:14:08.680 --> 00:14:12.160]  指向耶穌基督要為我們的罪的緣故
[00:14:12.160 --> 00:14:15.320]  被釘在十字架上
[00:14:15.320 --> 00:14:17.480]  耶穌怎樣拯救我們?
[00:14:17.480 --> 00:14:19.680]  不是一句話
[00:14:19.680 --> 00:14:21.640]  你的罪赦免了
[00:14:21.640 --> 00:14:23.760]  很多時候我們是這樣想的
[00:14:23.760 --> 00:14:25.040]  你的罪赦免了
[00:14:25.040 --> 00:14:27.360]  但是上帝清晰告訴我們
[00:14:27.360 --> 00:14:30.080]  除非有血
[00:14:30.080 --> 00:14:31.800]  因為上帝是一個聖潔的上帝
[00:14:31.800 --> 00:14:34.120]  沒有血
[00:14:34.120 --> 00:14:35.560]  罪就不能赦免
[00:14:35.560 --> 00:14:37.720]  而我們不是說動物的血
[00:14:37.720 --> 00:14:39.000]  是耶穌基督的血
[00:14:39.000 --> 00:14:42.880]  於是耶穌要背著祂的十字架
[00:14:42.880 --> 00:14:44.600]  被釘在十字架上
[00:14:44.600 --> 00:14:48.560]  而且不是想在十字架上捐些血
[00:14:48.560 --> 00:14:50.080]  幾滴就搞定
[00:14:50.080 --> 00:14:51.320]  創造一個新世界
[00:14:51.320 --> 00:14:56.320]  而是祂要抓乾淨
[00:14:56.320 --> 00:14:57.400]  我再說一次
[00:14:57.400 --> 00:15:01.040]  第一次的創造是指向第二次的創造
[00:15:01.040 --> 00:15:05.720]  第一次的創造不是聖經的高峰
[00:15:05.720 --> 00:15:11.720]  也不是聖經最主要的高潮
[00:15:11.720 --> 00:15:15.920]  第一個創造是凱利菲尼
[00:15:15.920 --> 00:15:17.320]  如果我可以這麼說
[00:15:17.320 --> 00:15:22.320]  它是一個影子指向整個人類在做的高峰
[00:15:22.320 --> 00:15:25.840]  在十字架上我們看見了這個高峰
[00:15:25.840 --> 00:15:27.400]  當你這樣去明白的時候
[00:15:27.400 --> 00:15:30.320]  你現在問我們我們怎樣去形容
[00:15:30.320 --> 00:15:32.880]  形容就不是再貪圖有難成的事
[00:15:32.880 --> 00:15:35.520]  而是我們要看著這個十字架
[00:15:35.520 --> 00:15:40.840]  去問我們我們現在應該怎樣去回應這個十字架
[00:15:40.840 --> 00:15:44.200]  答案是簡單又複雜的
[00:15:44.200 --> 00:15:47.360]  複雜的地方就是可能你要回去聽我這篇道
[00:15:47.360 --> 00:15:50.120]  救恩的呼召
[00:15:50.120 --> 00:15:51.320]  寫生的呼召
[00:15:51.320 --> 00:15:52.200]  就是耶穌講的那句
[00:15:52.200 --> 00:15:53.480]  若有人要跟隨我
[00:15:53.480 --> 00:15:58.480]  他必須寫幾倍起他的十字架來跟從我
[00:15:58.480 --> 00:16:02.440]  簡單的就是怎樣去回應上帝的創造
[00:16:02.440 --> 00:16:03.880]  或者上帝的再造
[00:16:03.880 --> 00:16:08.400]  答案就是讓我們背起十字架來跟隨耶穌
[00:16:08.400 --> 00:16:11.000]  甚麼叫背起十字架跟隨耶穌
[00:16:11.000 --> 00:16:13.600]  甚麼叫寫幾倍起十字架
[00:16:13.600 --> 00:16:17.280]  耶穌不是在說某一些精銳部隊
[00:16:17.280 --> 00:16:20.160]  如果你要入我教會的精銳部隊
[00:16:20.160 --> 00:16:21.480]  要做執事長老
[00:16:21.480 --> 00:16:23.600]  你必須寫幾倍起十字架
[00:16:23.600 --> 00:16:28.040]  耶穌在說所有凡會跟隨他的人
[00:16:28.040 --> 00:16:30.040]  甚麼叫背起十字架跟從耶穌
[00:16:30.040 --> 00:16:31.680]  看著耶穌
[00:16:31.680 --> 00:16:37.560]  我將那個應用擺了三點給你
[00:16:37.560 --> 00:16:39.920]  解釋給你知道甚麼叫背起十字架跟隨耶穌
[00:16:39.920 --> 00:16:41.040]  甚麼叫寫幾
[00:16:41.040 --> 00:16:42.440]  第一
[00:16:42.440 --> 00:16:44.600]  當我們見到耶穌上十字架
[00:16:44.600 --> 00:16:47.000]  我們知道一件真實的事情
[00:16:47.000 --> 00:16:48.000]  上帝要再造
[00:16:48.000 --> 00:16:49.160]  我們不是一句說話
[00:16:49.160 --> 00:16:51.600]  不是你的罪
[00:16:51.600 --> 00:16:52.800]  Seminole就搞定
[00:16:52.800 --> 00:16:55.280]  那個耶穌在運行卡而已
[00:16:55.280 --> 00:16:56.800]  他的卡數要還的
[00:16:56.800 --> 00:16:59.080]  耶穌其實不可以赦罪
[00:16:59.080 --> 00:17:01.480]  因為他還沒有流血
[00:17:01.480 --> 00:17:08.760]  但是他正在用上帝的信用卡
[00:17:08.760 --> 00:17:10.760]  然後他要上上帝
[00:17:10.760 --> 00:17:12.520]  當我們見到耶穌被釘十字架
