
[00:00:00.000 --> 00:00:02.300]  曾經有一個廣告是這樣說的
[00:05:26.260 --> 00:05:30.220]  是其實很將我們周圍
[00:05:30.220 --> 00:05:32.540]  我們身邊發生的事情
[00:05:32.540 --> 00:05:34.980]  能夠去幫助我們看回
[00:05:34.980 --> 00:05:37.220]  其實這些事情
[00:05:37.220 --> 00:05:41.260]  跟我們的神有什麼關係呢
[00:05:41.260 --> 00:05:45.860]  所以詩人是將我們好像拉進去
[00:05:45.860 --> 00:05:47.780]  是一個內心的深處裡面
[00:05:47.780 --> 00:05:50.620]  就是一個內心深處是連繫著神的
[00:05:50.620 --> 00:05:53.340]  所以詩篇或者詩歌
[00:05:53.340 --> 00:05:57.340]  未必是傳遞一些新的訊息
[00:05:57.340 --> 00:05:59.380]  新的一些道理
[00:05:59.380 --> 00:06:03.060]  都是其實已經是在我們人裡面
[00:06:03.060 --> 00:06:06.460]  就是已經潛藏在裡面
[00:06:06.460 --> 00:06:10.940]  或者我們人是已經被遺忘了的東西
[00:06:10.940 --> 00:06:12.940]  或者我們忽略了的東西
[00:06:12.940 --> 00:06:14.580]  能夠喚醒我們
[00:06:14.580 --> 00:06:16.860]  能夠去再留意
[00:06:16.860 --> 00:06:19.340]  無論是這種的愛
[00:06:19.340 --> 00:06:21.380]  無論是一種寬恕
[00:06:21.380 --> 00:06:23.580]  無論是一種的悔改
[00:06:23.580 --> 00:06:25.820]  或者種種不同的事情
[00:06:25.820 --> 00:06:29.140]  我們覺得好像將我們的心拿出來
[00:06:29.140 --> 00:06:36.100]  能夠再一次幫助我們去反省我們自己
[00:06:36.100 --> 00:06:38.980]  幫助我們去留意我們自己
[00:06:38.980 --> 00:06:43.820]  所以詩篇絕對不是用來去談論神
[00:06:43.820 --> 00:06:48.140]  是去講論神是怎樣的一位神
[00:06:48.140 --> 00:06:49.460]  而是經歷神的
[00:06:49.460 --> 00:06:54.580]  而是一種帶進我們進入到裡面
[00:06:54.580 --> 00:06:56.740]  更加的是幫助我們
[00:06:56.740 --> 00:07:00.540]  去訓練我們去回應我們的神
[00:07:00.540 --> 00:07:05.220]  所以今天我說用詩篇學祈禱
[00:07:05.220 --> 00:07:10.020]  詩歌的確是幫助我們
[00:07:10.020 --> 00:07:14.380]  能夠更加理解我們人真實的一面
[00:07:14.380 --> 00:07:17.900]  以至禱告能夠帶領我們直接面對神
[00:07:17.900 --> 00:07:23.580]  所以我就用詩篇110篇一起去體會
[00:07:23.580 --> 00:07:27.740]  第二方面就是耶和華對我說
[00:07:27.740 --> 00:07:31.260]  這裡我想說是第一節
[00:07:31.260 --> 00:07:33.700]  耶和華對我說 對我主說
[00:07:33.700 --> 00:07:35.540]  你坐在我的右邊
[00:07:35.540 --> 00:07:38.980]  讓我使你仇敵 作你的腳蹬
[00:07:38.980 --> 00:07:42.580]  這裡就是
[00:07:42.580 --> 00:07:46.580]  如果我們喜歡用詩篇成為禱告的時候
[00:07:46.580 --> 00:07:51.620]  那你就應該是一個以神為中心的生活
[00:07:51.620 --> 00:07:54.660]  就是一個以神為中心的人
[00:07:54.660 --> 00:07:58.300]  才能夠學習到用詩篇來禱告
[00:07:58.300 --> 00:08:00.620]  就是110篇裡說
[00:08:00.620 --> 00:08:03.740]  我們要專心留意這位神
[00:08:03.740 --> 00:08:05.140]  耶和華說
[00:08:05.140 --> 00:08:06.300]  或者第四節
[00:08:06.300 --> 00:08:08.260]  耶和華起了誓
[00:08:08.260 --> 00:08:11.820]  這個就是神說了些什麼說話
[00:08:11.820 --> 00:08:12.780]  那你突然間會說
[00:08:12.780 --> 00:08:17.300]  這個好像剛才所說的由上而下的感覺
[00:08:17.300 --> 00:08:21.820]  就是好像神在曉遇我們這樣
[00:08:21.820 --> 00:08:27.980]  當然 詩人是將聽到神的說話
[00:08:27.980 --> 00:08:32.980]  而自己那種領袖是去描述出來
[00:08:32.980 --> 00:08:36.260]  這個重要是一樣東西
[00:08:36.260 --> 00:08:40.420]  就是從詩篇裡面我們看到
[00:08:40.420 --> 00:08:45.380]  耶和華對我們說
[00:08:45.380 --> 00:08:48.300]  神是使得詩篇
[00:08:48.300 --> 00:08:52.460]  就是神在當中成為一個詩篇
[00:08:52.460 --> 00:08:55.460]  或者成為一個詩人寫出的詩篇
[00:08:55.460 --> 00:08:57.780]  那個角色是很重要的
[00:08:57.780 --> 00:08:59.460]  如果沒有神
[00:08:59.460 --> 00:09:01.500]  詩篇就不會存在的
[00:09:01.500 --> 00:09:02.940]  大家要知道
[00:09:02.940 --> 00:09:04.660]  沒有神 詩篇就不會存在
[00:09:04.660 --> 00:09:06.700]  你每一個的詩人
[00:09:06.700 --> 00:09:08.220]  詩篇150篇
[00:09:08.220 --> 00:09:11.820]  它所說的裡面一定是跟神有關係的
[00:09:11.820 --> 00:09:13.660]  而這個的關係
[00:09:13.660 --> 00:09:17.180]  你可以說它是領受到
[00:09:17.180 --> 00:09:19.660]  或者認識到這位神
[00:09:19.660 --> 00:09:23.020]  而在經歷生活裡面去描述出來
[00:09:23.020 --> 00:09:28.300]  是經過了神自己的自我的啟示
[00:09:28.300 --> 00:09:30.300]  所以我們明白
[00:09:30.300 --> 00:09:35.780]  詩篇同樣都是神一個自我的啟示
[00:09:35.780 --> 00:09:37.020]  祂啟示到
[00:09:37.020 --> 00:09:40.420]  或者是祂讓這些的詩人
[00:09:40.420 --> 00:09:43.460]  能夠去體會到這位什麼的神
[00:09:43.460 --> 00:09:44.740]  是怎樣的神
[00:09:44.740 --> 00:09:46.660]  以至這些詩人能夠感動
[00:09:46.660 --> 00:09:49.020]  經歷了生活寫出來
[00:09:49.020 --> 00:09:53.820]  所以每一樣東西都是對我們今天更加認識神
[00:09:53.820 --> 00:09:54.900]  所以剛才我說
[00:09:54.900 --> 00:09:56.780]  不是好像詩人說的
[00:09:56.780 --> 00:09:58.900]  我們以為耶和華是一個牧者
[00:09:58.900 --> 00:09:59.780]  一個牧羊人
[00:09:59.780 --> 00:10:01.140]  怎樣去跟隨神
[00:10:01.140 --> 00:10:04.260]  或者是一些遇到困難的時候
[00:10:04.260 --> 00:10:06.860]  去哀求很個人的事情
[00:10:06.860 --> 00:10:10.500]  其實去到分享出來的時候
[00:10:10.500 --> 00:10:14.780]  就已經是一個建立了跟神美好的關係
[00:10:14.780 --> 00:10:16.820]  你可以說詩篇裡面
[00:10:16.820 --> 00:10:19.420]  有很豐富的神學在裡面
[00:10:19.420 --> 00:10:21.500]  讓我們認識神更多
[00:10:21.500 --> 00:10:23.780]  又說對我主說
[00:10:23.780 --> 00:10:26.860]  這套經文裡面
[00:10:26.860 --> 00:10:29.540]  你可以說如果是字面來講
[00:10:29.540 --> 00:10:31.140]  當時來講
[00:10:31.140 --> 00:10:33.220]  就是對大衛來講
[00:10:33.220 --> 00:10:34.820]  為什麼我主呢
[00:10:34.820 --> 00:10:36.180]  因為大衛很通常
[00:10:36.180 --> 00:10:38.020]  他自己的僕人都會叫他
[00:10:38.020 --> 00:10:39.460]  大衛是我的主
[00:10:39.460 --> 00:10:41.300]  大衛是君王
[00:10:41.300 --> 00:10:43.100]  我是大衛的僕人
[00:10:43.100 --> 00:10:44.300]  我的主
[00:10:44.300 --> 00:10:46.940]  你可以說對大衛來講
[00:10:46.940 --> 00:10:48.300]  但是同時間
[00:10:48.300 --> 00:10:50.860]  我說神是在揭示自己
[00:10:50.860 --> 00:10:55.140]  這裡又說對我主說
[00:10:55.140 --> 00:10:57.660]  如果從大衛的角度
[00:10:57.660 --> 00:11:00.180]  大衛的主是誰
[00:11:00.180 --> 00:11:01.820]  神是耶和華
[00:11:01.820 --> 00:11:05.980]  如果今天說我們的主是誰
[00:11:05.980 --> 00:11:07.340]  你的主是誰
[00:11:07.340 --> 00:11:08.700]  主耶穌
[00:11:08.700 --> 00:11:11.500]  如果當時救了耶穌
[00:11:11.500 --> 00:11:13.100]  就是未來到這個世界
[00:11:13.100 --> 00:11:14.900]  未有人的名字
[00:11:14.900 --> 00:11:18.860]  是在講一個什麼概念
[00:11:18.860 --> 00:11:21.420]  彌賽亞
[00:11:21.420 --> 00:11:23.580]  所以這段經文也可以說
[00:11:23.580 --> 00:11:27.580]  神是揭示了彌賽亞
[00:11:27.580 --> 00:11:31.020]  所以有人說這是預言詩
[00:11:31.020 --> 00:11:32.140]  預言
[00:11:32.140 --> 00:11:34.660]  就是說彌賽亞詩
[00:11:34.660 --> 00:11:35.780]  也可以這麼說
[00:11:35.780 --> 00:11:38.820]  因為是很完整講到
[00:11:38.820 --> 00:11:40.980]  如果你將彌賽亞
[00:11:40.980 --> 00:11:43.940]  再加上耶穌的角色
[00:11:43.940 --> 00:11:45.900]  角色的身份
[00:11:45.900 --> 00:11:47.460]  你看回裡面的內容
[00:11:47.460 --> 00:11:48.780]  這個沒錯
[00:11:48.780 --> 00:11:52.380]  就是耶穌基督的身份
[00:11:52.380 --> 00:11:54.100]  你看到第四節
[00:11:54.100 --> 00:11:56.300]  你是照著麥基洗德的體系
[00:11:56.300 --> 00:11:58.420]  永遠為祭司
[00:11:58.420 --> 00:11:59.500]  新約
[00:11:59.500 --> 00:12:00.940]  喜伯來詩引用了
[00:12:00.940 --> 00:12:01.980]  講得很詳細
[00:12:01.980 --> 00:12:03.460]  耶穌是大祭司
[00:12:03.460 --> 00:12:05.980]  其實這個詩篇可以說
[00:12:05.980 --> 00:12:09.460]  新約裡面最多引用的一個詩篇
[00:12:09.460 --> 00:12:11.780]  雖然我們覺得不要起眼
[00:12:11.780 --> 00:12:14.540]  因為很多人說了
[00:12:14.540 --> 00:12:17.380]  因為你是講耶穌基督
[00:12:17.380 --> 00:12:19.060]  講彌賽亞
[00:12:19.060 --> 00:12:20.660]  所以這個詩篇
[00:12:20.660 --> 00:12:23.300]  是將神自己揭示了出來
[00:12:23.300 --> 00:12:25.940]  我們對神有更多的認識
[00:12:25.940 --> 00:12:27.700]  所以當我們看這段經文
[00:12:27.700 --> 00:12:28.660]  有相關的
[00:12:28.660 --> 00:12:31.540]  一方面神對大衛說
[00:12:31.540 --> 00:12:35.420]  一方面神好像是和彌賽亞的關係
[00:12:35.420 --> 00:12:38.740]  更加有看到彌賽亞的身份
[00:12:38.740 --> 00:12:40.340]  當時沒錯
[00:12:40.340 --> 00:12:42.020]  我們都很認為
[00:12:42.020 --> 00:12:45.140]  大衛好像也預表了
[00:12:45.140 --> 00:12:47.380]  是耶穌基督的身份在那裡
[00:12:47.380 --> 00:12:50.740]  所以這個說大衛
[00:12:50.740 --> 00:12:52.780]  你坐在我的右邊
[00:12:52.780 --> 00:12:53.740]  我們知道
[00:12:53.740 --> 00:12:55.540]  主耶穌基督在神的右邊
[00:12:55.540 --> 00:12:57.140]  向上為我們禱告
[00:12:57.140 --> 00:13:01.220]  這個是耶穌基督的角色身份
[00:13:01.220 --> 00:13:02.420]  當中
[00:13:02.420 --> 00:13:06.900]  我們更加對神的認識
[00:13:06.900 --> 00:13:08.820]  更加多的明白
[00:13:08.820 --> 00:13:14.260]  所以詩篇是希望我們能夠去聆聽
[00:13:14.260 --> 00:13:16.900]  希望我們能夠聽到
[00:13:16.900 --> 00:13:18.820]  能夠去理解
[00:13:18.820 --> 00:13:22.100]  我們甚至覺得這些是詩歌
[00:13:22.100 --> 00:13:26.980]  我們可以優先的去聽
[00:13:26.980 --> 00:13:28.380]  進入我們的心裡面
[00:13:28.380 --> 00:13:30.460]  今天我們聽很多的東西
[00:13:30.460 --> 00:13:33.260]  起床可能喜歡打開電視機
[00:13:33.260 --> 00:13:34.900]  聽一下今天的新聞
[00:13:34.900 --> 00:13:37.100]  聽一下有什麼世界大事
[00:13:37.100 --> 00:13:39.420]  現在應該少了這樣
[00:13:39.420 --> 00:13:42.060]  起床通常就打開電視機
[00:13:42.060 --> 00:13:43.540]  方便很多
[00:13:43.540 --> 00:13:47.180]  看任何的YouTube也好
[00:13:47.180 --> 00:13:48.260]  什麼也好
[00:13:48.260 --> 00:13:51.820]  連電視機也能在手機上看到
[00:13:51.820 --> 00:13:53.180]  這裡很方便
[00:13:53.180 --> 00:13:55.940]  但我們很多時候聽很多的消息
[00:13:55.940 --> 00:13:57.620]  進入我們的裡面
[00:13:57.620 --> 00:14:00.900]  但是我們要留意
[00:14:00.900 --> 00:14:03.300]  神既然在揭示我們自己
[00:14:03.300 --> 00:14:04.340]  他自己的話
[00:14:04.340 --> 00:14:09.140]  你要留心去先聽神的說話
[00:14:09.140 --> 00:14:12.060]  你先去有機會看到神的話語
[00:14:12.060 --> 00:14:14.220]  聽到神的說話
[00:14:14.220 --> 00:14:16.300]  好了
[00:14:16.300 --> 00:14:19.580]  所以詩篇用來禱告的人
[00:14:19.580 --> 00:14:21.380]  他是對於神的理解
[00:14:21.380 --> 00:14:24.300]  是更加有幫助在裡面
[00:14:24.300 --> 00:14:26.900]  那麼
[00:14:26.900 --> 00:14:28.700]  這裡我想繼續說
[00:14:28.700 --> 00:14:30.780]  我們禱告裡面
[00:14:30.780 --> 00:14:32.380]  就留意一樣東西
[00:14:32.380 --> 00:14:34.780]  我們用詩篇回應一個禱告
[00:14:34.780 --> 00:14:36.980]  當然你就知道神的心意
[00:14:36.980 --> 00:14:38.140]  但是我們也留意
[00:14:38.140 --> 00:14:43.860]  我們禱告是留意一個
[00:14:43.860 --> 00:14:46.420]  單獨的祈禱的問題
[00:14:46.420 --> 00:14:50.900]  可能又說創造人的時候
[00:14:50.900 --> 00:14:52.820]  創造亞當
[00:14:52.820 --> 00:14:53.420]  他說什麼
[00:14:53.420 --> 00:14:56.940]  「者人獨居」怎麼樣?好還是不好?
[00:14:56.940 --> 00:14:57.580]  不好
[00:14:57.580 --> 00:15:00.180]  不好不代表是壞事
[00:15:00.180 --> 00:15:01.100]  沒有那麼好
[00:15:01.100 --> 00:15:04.100]  有個配偶一起更好
[00:15:04.100 --> 00:15:07.260]  祈禱耶穌是怎樣期望我們?
[00:15:07.260 --> 00:15:09.020]  如果地上怎麼樣?
[00:15:09.020 --> 00:15:12.180]  有兩三個人奉祂的名字祈禱
[00:15:12.180 --> 00:15:14.980]  我一定在中間裡面
[00:15:14.980 --> 00:15:17.460]  這裡又讓我們認識一樣東西
[00:15:17.460 --> 00:15:19.900]  耶和華對我主說
[00:15:19.900 --> 00:15:21.540]  我坐在你右邊
[00:15:21.540 --> 00:15:25.620]  當然神是希望我們一起
[00:15:25.620 --> 00:15:29.700]  是希望我們有兩三個人起碼
[00:15:29.700 --> 00:15:30.580]  一同的禱告
[00:15:30.580 --> 00:15:32.740]  不希望我們孤單
[00:15:32.740 --> 00:15:34.660]  禱告是留意一樣東西
[00:15:34.660 --> 00:15:38.340]  我們又說自己祈禱就行了
[00:15:38.340 --> 00:15:40.500]  有時候我們最喜歡說
[00:15:40.500 --> 00:15:43.620]  如果我們不回教會一起祈禱會
[00:15:43.620 --> 00:15:45.620]  就說自己祈禱就行了
[00:15:45.620 --> 00:15:48.060]  最好的一個說法
[00:15:48.060 --> 00:15:49.460]  但是祈禱
[00:15:49.460 --> 00:15:50.860]  我們的司祷
[00:15:50.860 --> 00:15:52.940]  當然我剛才也說
[00:15:52.940 --> 00:15:53.740]  起床說
[00:15:53.740 --> 00:15:56.300]  見面說你祈禱了沒有?
[00:15:56.300 --> 00:15:59.100]  鼓勵大家都是有司祷的
[00:15:59.100 --> 00:16:01.260]  但是你留意
[00:16:01.260 --> 00:16:06.740]  司祷可能是很自私的
[00:16:06.740 --> 00:16:11.460]  司祷可能未必是一件好事
[00:16:11.460 --> 00:16:14.540]  因為最重要是要看祷告的內容
[00:16:14.540 --> 00:16:20.180]  因為這個祷告可能更加帶到我們進入一個
[00:16:20.180 --> 00:16:23.060]  是自我中心
[00:16:23.060 --> 00:16:24.900]  或者是自我放縱
[00:16:24.900 --> 00:16:29.540]  或者是一種自我膨脹的情況
[00:16:29.540 --> 00:16:32.740]  我們很自私地求神
[00:16:32.740 --> 00:16:35.140]  得著某些東西
[00:16:35.140 --> 00:16:38.740]  所以有時候神耶穌基督
[00:16:38.740 --> 00:16:42.580]  不是說我們的禱告是照單全收的
[00:16:42.580 --> 00:16:45.100]  我們都留意
[00:16:45.100 --> 00:16:47.220]  在1823年的時候
[00:16:47.220 --> 00:16:52.060]  有一個年紀老邁的作曲家
[00:16:52.060 --> 00:16:55.620]  他叫安東尼·薩列尼
[00:16:55.620 --> 00:17:01.620]  他臨老的時候有些瘋瘋癲癲
[00:17:01.620 --> 00:17:05.620]  口口聲聲說自己殺死了莫扎特
[00:17:05.620 --> 00:17:08.820]  莫扎特是一個天才幻日的作曲家
[00:17:08.820 --> 00:17:10.660]  大家都很認識
[00:17:10.660 --> 00:17:12.140]  他殺死了他
[00:17:12.140 --> 00:17:17.220]  他整天說要莫扎特寬恕他 原諒他
[00:17:17.220 --> 00:17:20.460]  原來薩列尼年輕的時候
[00:17:20.460 --> 00:17:22.060]  很熱愛音樂
[00:17:22.060 --> 00:17:24.060]  已經很努力
[00:17:24.060 --> 00:17:30.140]  他有一個虔誠的信徒
[00:17:30.140 --> 00:17:31.540]  他在祷告裡面
[00:17:31.540 --> 00:17:33.860]  他深信神是鼓勵他的
[00:17:33.860 --> 00:17:36.940]  激勵他可以努力做音樂
[00:17:36.940 --> 00:17:40.900]  所以最終他能夠去到神聖羅馬帝國
[00:17:40.900 --> 00:17:45.340]  當時皇帝約瑟夫二世的宮廷裡面
[00:17:45.340 --> 00:17:48.540]  做一個樂師 做一個作曲家
[00:17:48.540 --> 00:17:52.740]  當時維也納是一個音樂之都
[00:17:52.740 --> 00:17:56.260]  他們很喜歡這些音樂會
[00:17:56.260 --> 00:17:58.140]  尤其是宮廷式那些
[00:17:58.140 --> 00:18:01.580]  宮廷最好是自己有的作曲家
[00:18:01.580 --> 00:18:03.940]  他已經做到宮廷的作曲家
[00:18:03.940 --> 00:18:08.700]  他很感受到這是神的恩典
[00:18:08.700 --> 00:18:12.780]  讓他可以專心
[00:18:12.780 --> 00:18:17.700]  讓他能夠懷著敬畏神的心
[00:18:17.700 --> 00:18:20.900]  去投入他的工作裡面
[00:18:20.900 --> 00:18:24.100]  所以他常常在祷告裡面
[00:18:24.100 --> 00:18:26.660]  求神給他靈感
[00:18:26.660 --> 00:18:28.100]  祷告裡面求神給他
[00:18:28.100 --> 00:18:31.500]  能夠繼續有好的音樂
[00:18:31.500 --> 00:18:34.140]  但是直到莫扎特
[00:18:34.140 --> 00:18:37.940]  被一個人介紹過來宮廷的時候
[00:18:37.940 --> 00:18:39.940]  開始情況改變
[00:18:39.940 --> 00:18:43.820]  薩列利心裡面很憤憤不平
[00:18:43.820 --> 00:18:47.620]  因為他發覺這個心智
[00:18:47.620 --> 00:18:52.340]  或者是一個舉動很幼稚的莫扎特
[00:18:52.340 --> 00:18:58.980]  竟然被神選中進來宮廷裡面
[00:18:58.980 --> 00:19:01.540]  又是可以作曲
[00:19:01.540 --> 00:19:04.540]  能夠給皇帝聽
[00:19:04.540 --> 00:19:09.020]  這個莫扎特完全是另一種的形態
[00:19:09.020 --> 00:19:11.940]  只不過他是很有天份
[00:19:11.940 --> 00:19:15.220]  開始莫扎特在祷告裡面
[00:19:15.220 --> 00:19:17.780]  就去跟神去討論
[00:19:17.780 --> 00:19:19.860]  去爭辯
[00:19:19.860 --> 00:19:23.660]  他說神為什麼會讓他進來這裡呢
[00:19:23.660 --> 00:19:25.700]  不一定是要趕走他
[00:19:25.700 --> 00:19:28.220]  一定不可以存在在這裡
[00:19:28.220 --> 00:19:30.460]  令到他的心胸越來越狹窄
[00:19:30.460 --> 00:19:33.700]  令到他在祷告裡面越來越自私
[00:19:33.700 --> 00:19:38.260]  在祷告裡面越來越自我膨脹
[00:19:38.260 --> 00:19:43.300]  不能夠容忍到莫扎特在他的生活裡面
[00:19:43.300 --> 00:19:48.420]  因為他覺得神你容許莫扎特在他身邊
[00:19:48.420 --> 00:19:54.220]  更加顯露出薩列利的平庸
[00:19:54.220 --> 00:19:55.940]  本來沒有比較
[00:19:55.940 --> 00:20:00.380]  一比較好像立刻差了一點點
[00:20:00.380 --> 00:20:04.460]  這個薩列利心裡面是很不高興
[00:20:04.460 --> 00:20:07.300]  甚至是很怒火中燒
[00:20:07.300 --> 00:20:09.420]  他繼續的禱告跟神去爭辯
[00:20:09.420 --> 00:20:12.860]  他說神我一定要打敗你
[00:20:12.860 --> 00:20:15.620]  拿走這個莫扎特
[00:20:15.620 --> 00:20:19.540]  他沒有禱告到怎樣容許
[00:20:19.540 --> 00:20:21.540]  他能夠可以一起
[00:20:21.540 --> 00:20:23.820]  這兩個這麼好的音樂家
[00:20:23.820 --> 00:20:27.500]  能夠對宮廷或者對這個地方有好的音樂
[00:20:27.500 --> 00:20:28.980]  但是沒有這樣的禱告
[00:20:28.980 --> 00:20:31.340]  有一個很自私的禱告在裡面
