
[00:00:00.000 --> 00:00:05.000]  深信我形容我們活在一個風雨飄搖的年代
[00:03:11.000 --> 00:03:15.000]  保羅在當中遇到有多少的困難
[00:03:15.000 --> 00:03:18.000]  風險是有多麼的可怕
[00:03:18.000 --> 00:03:20.000]  我深信在當中
[00:03:21.000 --> 00:03:23.000]  是有一些事情要向我們啟迪
[00:03:23.000 --> 00:03:25.000]  當神要將這些的處境
[00:03:25.000 --> 00:03:27.000]  將這些話語記錄下來的時候
[00:03:27.000 --> 00:03:31.000]  必定在當中要有我們學習的功課
[00:03:31.000 --> 00:03:34.000]  以及被提醒的時候
[00:03:34.000 --> 00:03:38.000]  我深信當我們再細心一齊去
[00:03:38.000 --> 00:03:40.000]  思想這段經文的時候
[00:03:40.000 --> 00:03:42.000]  我盼望你就好像一樣
[00:03:42.000 --> 00:03:45.000]  投進在這個場景當中
[00:03:45.000 --> 00:03:48.000]  以致你能夠繼續體會得到
[00:03:48.000 --> 00:03:50.000]  你自己的角色
[00:03:51.000 --> 00:03:53.000]  得到你自己的身份
[00:03:53.000 --> 00:03:58.000]  剛才提及到
[00:03:58.000 --> 00:04:01.000]  保羅就是以一個囚犯的身份
[00:04:01.000 --> 00:04:03.000]  乘坐這條船
[00:04:03.000 --> 00:04:07.000]  由蓋薩利亞出發
[00:04:07.000 --> 00:04:11.000]  要去到羅馬這個地方
[00:04:11.000 --> 00:04:13.000]  他首先坐上的
[00:04:13.000 --> 00:04:17.000]  就是一條由亞大米田出發
[00:04:17.000 --> 00:04:20.000]  來到蓋薩利亞這條船
[00:04:21.000 --> 00:04:24.000]  當這個百夫長將他送上這條船的時候
[00:04:24.000 --> 00:04:27.000]  他們就安坐在這條船當中
[00:04:27.000 --> 00:04:29.000]  但是聖經一直告訴我們
[00:04:29.000 --> 00:04:32.000]  很可惜這條船行走的時候很緩慢
[00:04:32.000 --> 00:04:35.000]  當去到蓋薩利亞
[00:04:35.000 --> 00:04:38.000]  又去到梅拉的時候
[00:04:38.000 --> 00:04:41.000]  這個百夫長就建議他們要轉船
[00:04:41.000 --> 00:04:45.000]  所以在當時他們就轉上另外一條船
[00:04:45.000 --> 00:04:47.000]  而這條船就是要出發
[00:04:47.000 --> 00:04:50.000]  去前往羅馬
[00:04:51.000 --> 00:04:52.000]  這一個地方
[00:04:52.000 --> 00:04:56.000]  他們就坐上了亞歷山大這條船
[00:04:56.000 --> 00:05:00.000]  這條船繼續向前行
[00:05:00.000 --> 00:05:02.000]  但是聖經同樣告訴我們
[00:05:02.000 --> 00:05:07.000]  他們仍然是面對著風不順的處境
[00:05:07.000 --> 00:05:09.000]  所以他們行走的時候
[00:05:09.000 --> 00:05:11.000]  他們就一直緩慢
[00:05:11.000 --> 00:05:13.000]  雖然有前行
[00:05:13.000 --> 00:05:16.000]  但是只能靠著岸邊一路的前行
[00:05:16.000 --> 00:05:20.000]  但是最後他們去到希臘附近
[00:05:21.000 --> 00:05:24.000]  一個地方叫做佳澳這一個地方
[00:05:24.000 --> 00:05:27.000]  在當時這個處境
[00:05:27.000 --> 00:05:30.000]  時間已經一天一天的過去
[00:05:30.000 --> 00:05:33.000]  由於行船緩慢的緣故
[00:05:33.000 --> 00:05:37.000]  所以他們已經步入了冬季
[00:05:37.000 --> 00:05:41.000]  所以保羅在當時就提出了一個很大的建議
[00:05:41.000 --> 00:05:44.000]  他說我們不要再向前行
[00:05:44.000 --> 00:05:47.000]  我們就停留在佳澳這一個地方
[00:05:47.000 --> 00:05:49.000]  因為如果我們再向前行的時候
[00:05:50.000 --> 00:05:52.000]  我們就會面臨很大的損失
[00:05:52.000 --> 00:05:55.000]  不單止是船和貨物會損失
[00:05:55.000 --> 00:05:58.000]  甚至人命都可能要賠償
[00:05:58.000 --> 00:06:04.000]  當保羅歷排眾議提出這個建議的時候
[00:06:04.000 --> 00:06:07.000]  很可惜當中的人
[00:06:07.000 --> 00:06:10.000]  聖經很清楚在第十一節的經文告訴我們
[00:06:10.000 --> 00:06:14.000]  船員和多半的人都不接納保羅的建議
[00:06:14.000 --> 00:06:16.000]  他說我們要離開佳澳
[00:06:16.000 --> 00:06:18.000]  我們要繼續往前行
[00:06:19.000 --> 00:06:21.000]  再走二三十里的路徑
[00:06:21.000 --> 00:06:24.000]  我們要去到肥里基這一個地方
[00:06:24.000 --> 00:06:29.000]  因為在那裡過冬比在佳澳這一個地方好
[00:06:29.000 --> 00:06:32.000]  所以他們就心存僥倖
[00:06:32.000 --> 00:06:35.000]  就一直繼續前行
[00:06:35.000 --> 00:06:38.000]  果然當他們要出發的時候
[00:06:38.000 --> 00:06:40.000]  起了南風
[00:06:40.000 --> 00:06:44.000]  對船程帶來一個很大的幫助
[00:06:45.000 --> 00:06:49.000]  所以他們就一直往前船上的人
[00:06:49.000 --> 00:06:51.000]  正是得意忘形的時候
[00:06:51.000 --> 00:06:53.000]  正是興奮的時候
[00:06:53.000 --> 00:06:56.000]  忽然間聖經就告訴我們
[00:06:56.000 --> 00:06:58.000]  經文的第十四節
[00:06:58.000 --> 00:07:02.000]  狂風就從上撲下來
[00:07:02.000 --> 00:07:05.000]  因為他們經過這個克里達島
[00:07:05.000 --> 00:07:07.000]  克里達島上面有一個高山
[00:07:07.000 --> 00:07:11.000]  而這個高山大約有七千尺那麼高的高山
[00:07:12.000 --> 00:07:15.000]  船風就在山頂上面俯衝下來
[00:07:15.000 --> 00:07:19.000]  所以這艘船就被這些狂風抓住
[00:07:19.000 --> 00:07:26.000]  意思就是船就不能夠再在船長或者水手掌控當中
[00:07:26.000 --> 00:07:28.000]  好繼續治癒的是
[00:07:28.000 --> 00:07:32.000]  按照他們既定的方向繼續前行
[00:07:32.000 --> 00:07:35.000]  狂風撲下
[00:07:35.000 --> 00:07:38.000]  船敵不過狂風
[00:07:40.000 --> 00:07:44.000]  就被狂風飄來飄去
[00:07:44.000 --> 00:07:48.000]  雖然他們經過很大的努力去穩固這艘船
[00:07:48.000 --> 00:07:55.000]  甚至他們為了不容讓這艘船衝上淺灘
[00:07:55.000 --> 00:08:00.000]  所以水手就把潛逢收下來
[00:08:00.000 --> 00:08:04.000]  意思就是再不受風的影響
[00:08:05.000 --> 00:08:10.000]  但是船仍然在不停地在驚濤駭浪當中
[00:08:10.000 --> 00:08:14.000]  左飄右搖
[00:08:14.000 --> 00:08:18.000]  頂子妹我不知道你經歷過這一日子沒有
[00:08:18.000 --> 00:08:22.000]  有人說坐郵輪出海本來很開心的
[00:08:22.000 --> 00:08:27.000]  但是一出大海原來驚濤駭浪
[00:08:27.000 --> 00:08:30.000]  無論好像乘坐海運大廈那麼大的郵輪
[00:08:30.000 --> 00:08:32.000]  出到去都搖晃不定
[00:08:33.000 --> 00:08:35.000]  所以還是不要玩郵輪
[00:08:35.000 --> 00:08:38.000]  我不知道是不是因為我未坐過
[00:08:38.000 --> 00:08:42.000]  但是我坐過
[00:08:42.000 --> 00:08:45.000]  在暴風底下坐船
[00:08:45.000 --> 00:08:49.000]  我記得我還在平洲服侍的時候
[00:08:49.000 --> 00:08:52.000]  剛剛有個主日風球就隨下
[00:08:52.000 --> 00:08:56.000]  所以天文台就說已經風球降下
[00:08:56.000 --> 00:08:59.000]  船公司在七點鐘前宣佈
[00:09:00.000 --> 00:09:03.000]  我們七點不知道多少分就會繼續恢復這個航程
[00:09:03.000 --> 00:09:07.000]  聽到消息教會要繼續崇拜
[00:09:07.000 --> 00:09:10.000]  當日我要說到自不言一定要坐船
[00:09:10.000 --> 00:09:13.000]  當坐船的時候發覺
[00:09:13.000 --> 00:09:15.000]  是真的
[00:09:15.000 --> 00:09:17.000]  一上船很平靜
[00:09:17.000 --> 00:09:20.000]  一路走一路走都很舒服
[00:09:20.000 --> 00:09:23.000]  誰知道一過了西環尾
[00:09:23.000 --> 00:09:26.000]  一出到大海的時候
[00:09:26.000 --> 00:09:29.000]  整個感覺完全不一樣
[00:09:30.000 --> 00:09:31.000]  船不停地搖晃
[00:09:31.000 --> 00:09:34.000]  本來看到陸地
[00:09:34.000 --> 00:09:36.000]  本來看到前面的小島
[00:09:36.000 --> 00:09:40.000]  竟然間自己深陷在這個大海當中
[00:09:40.000 --> 00:09:43.000]  因為那些浪頭高過這個船
[00:09:43.000 --> 00:09:45.000]  向左望又是深海
[00:09:45.000 --> 00:09:47.000]  向右望又是海水
[00:09:47.000 --> 00:09:50.000]  不單是這樣
[00:09:50.000 --> 00:09:55.000]  船上的垃圾桶好像野貓野狗一樣四處衝
[00:09:55.000 --> 00:09:58.000]  當一路搖晃的時候
[00:09:59.000 --> 00:10:00.000]  我沒有什麼可以做
[00:10:00.000 --> 00:10:02.000]  心裡雖然害怕
[00:10:02.000 --> 00:10:04.000]  但能夠做的就是兩隻手拿著椅子
[00:10:04.000 --> 00:10:06.000]  抓緊就抓緊
[00:10:06.000 --> 00:10:09.000]  不然我就會蹲在地上
[00:10:09.000 --> 00:10:12.000]  這個就是在深海當中
[00:10:12.000 --> 00:10:14.000]  在風暴底下
[00:10:14.000 --> 00:10:16.000]  給我一個很深的經歷
[00:10:16.000 --> 00:10:19.000]  當然去到印尼考察的時候
[00:10:19.000 --> 00:10:21.000]  那種體會更加重要
[00:10:21.000 --> 00:10:24.000]  不好意思我已經說了陸牧師
[00:10:24.000 --> 00:10:26.000]  我和他一起同行的時候
[00:10:27.000 --> 00:10:29.000]  他問這艘船可不可以沉沉的
[00:10:29.000 --> 00:10:33.000]  因為那些去到印尼的島嶼
[00:10:33.000 --> 00:10:37.000]  肉眼都看不到陸地
[00:10:37.000 --> 00:10:40.000]  但那架纖維船就是這樣
[00:10:40.000 --> 00:10:44.000]  在這些救生安全設施不太足的
[00:10:44.000 --> 00:10:47.000]  底下就出海航行
[00:10:47.000 --> 00:10:50.000]  那些大浪就砰砰聲打到船身
[00:10:50.000 --> 00:10:54.000]  就是你聽到浪聲你都害怕
[00:10:55.000 --> 00:10:57.000]  因為那些浪聲像鼓一樣
[00:10:57.000 --> 00:10:59.000]  一直在你耳邊打
[00:10:59.000 --> 00:11:01.000]  但分分鐘會不會打爆了
[00:11:01.000 --> 00:11:03.000]  打裂了呢
[00:11:03.000 --> 00:11:06.000]  確實在大風浪航行
[00:11:06.000 --> 00:11:10.000]  在大風浪當中繼續前行
[00:11:10.000 --> 00:11:12.000]  是一個不能夠
[00:11:12.000 --> 00:11:14.000]  不是容易的一件事情
[00:11:14.000 --> 00:11:20.000]  但為甚麼船員明知在冬季來臨
[00:11:20.000 --> 00:11:23.000]  路加在經文告訴我們
[00:11:24.000 --> 00:11:27.000]  大九節的經文禁食的節期已經來臨
[00:11:27.000 --> 00:11:29.000]  已經到了
[00:11:29.000 --> 00:11:31.000]  換句話說當時的贖罪制
[00:11:31.000 --> 00:11:34.000]  在日曆來說已經進入了十月
[00:11:34.000 --> 00:11:37.000]  十月就已經步入了冬季
[00:11:37.000 --> 00:11:39.000]  對行船的人來說
[00:11:39.000 --> 00:11:42.000]  在地中海這個海域
[00:11:42.000 --> 00:11:45.000]  他們是知道是不適宜航行的
[00:11:45.000 --> 00:11:47.000]  但為甚麼他們繼續從街澳
[00:11:47.000 --> 00:11:50.000]  一定要走到菲利基
[00:11:50.000 --> 00:11:53.000]  為甚麼要冒著這個險阻
[00:11:54.000 --> 00:11:56.000]  其實在背後有一個很大的動力
[00:11:56.000 --> 00:12:00.000]  就是他們期望心存僥倖
[00:12:00.000 --> 00:12:03.000]  當一個能夠達到這個目的的時候
[00:12:03.000 --> 00:12:05.000]  他們就可以繼續再向前行
[00:12:05.000 --> 00:12:10.000]  因為原來當時羅馬政府為了要保證
[00:12:10.000 --> 00:12:13.000]  羅馬這個地方有足夠的糧食
[00:12:13.000 --> 00:12:16.000]  所以無論是冬季都好
[00:12:16.000 --> 00:12:20.000]  他們仍然是鼓勵這些的船家
[00:12:21.000 --> 00:12:25.000]  繼續將糧食運上去羅馬
[00:12:25.000 --> 00:12:30.000]  所以凡是在冬季能夠將糧食運到羅馬的時候
[00:12:30.000 --> 00:12:32.000]  就得到重賞
[00:12:32.000 --> 00:12:35.000]  就比先前得的利益更多
[00:12:35.000 --> 00:12:42.000]  這些的船家正是因為這個貪利貪婪的緣故
[00:12:42.000 --> 00:12:49.000]  所以他們就將所有的乘客的生命置諸身外
[00:12:50.000 --> 00:12:53.000]  因為他們有的只是來自當頭
[00:12:53.000 --> 00:12:57.000]  求財深切這種心態
[00:12:57.000 --> 00:13:02.000]  確實亞歷山大這艘船
[00:13:02.000 --> 00:13:06.000]  正是運著很多很多的墨子
[00:13:06.000 --> 00:13:09.000]  當我們細心看經文第38節
[00:13:09.000 --> 00:13:11.000]  我們就會明白
[00:13:11.000 --> 00:13:14.000]  這艘船不單止載人
[00:13:14.000 --> 00:13:17.000]  更加載上了很多的墨子
[00:13:18.000 --> 00:13:21.000]  這些穀物正是羅馬政府的需要
[00:13:21.000 --> 00:13:24.000]  所以當他們遇著這個風險的時候
[00:13:24.000 --> 00:13:27.000]  他們面對困迫的時候
[00:13:27.000 --> 00:13:30.000]  他們所棄掉的首先的不是這些的墨子
[00:13:30.000 --> 00:13:32.000]  聖經很清楚告訴我們
[00:13:32.000 --> 00:13:35.000]  他們第一天所扔的就是那些貨物
[00:13:35.000 --> 00:13:37.000]  可能是一些不值錢的貨物
[00:13:37.000 --> 00:13:39.000]  是一些不重要的貨物
[00:13:39.000 --> 00:13:42.000]  去到第二天他們所棄置的就是那些工具
[00:13:42.000 --> 00:13:45.000]  這些工具可能跟他們行船有關的一些
[00:13:45.000 --> 00:13:47.000]  但是不是最重要的工具
[00:13:48.000 --> 00:13:50.000]  這些是在行船當中他們要煮食的一些器具
[00:13:50.000 --> 00:13:52.000]  但是無論如何都好
[00:13:52.000 --> 00:13:56.000]  換句話說先前所丟棄的東西
[00:13:56.000 --> 00:14:01.000]  那份的價值總不及這個墨子的價值
[00:14:01.000 --> 00:14:05.000]  所以他們到最後最後
[00:14:05.000 --> 00:14:09.000]  他們先將這個墨子棄掉
[00:14:09.000 --> 00:14:12.000]  毫無疑問
[00:14:12.000 --> 00:14:14.000]  亞歷山大船上的人
[00:14:15.000 --> 00:14:18.000]  是面對著最大的威逼
[00:14:18.000 --> 00:14:21.000]  今天我們行船
[00:14:21.000 --> 00:14:24.000]  我們有很多的科技
[00:14:24.000 --> 00:14:28.000]  所以當你去到這個遊艇俱樂部
[00:14:28.000 --> 00:14:30.000]  泊滿遊艇的時候
[00:14:30.000 --> 00:14:32.000]  你看一下這遊艇
[00:14:32.000 --> 00:14:34.000]  有人說可以出到公海
[00:14:34.000 --> 00:14:36.000]  可以由香港去到菲律賓
[00:14:36.000 --> 00:14:38.000]  去到泰國都可以
[00:14:38.000 --> 00:14:40.000]  那艘船不是很大
[00:14:40.000 --> 00:14:42.000]  為什麼可以去到
[00:14:43.000 --> 00:14:45.000]  一個刀削的形狀
[00:14:45.000 --> 00:14:47.000]  有人說這個就是那個導航
[00:14:47.000 --> 00:14:48.000]  雷達來的
[00:14:48.000 --> 00:14:50.000]  很多科技在那裡
[00:14:50.000 --> 00:14:52.000]  當我們去釣魚的時候
[00:14:52.000 --> 00:14:54.000]  船家就告訴我這裡夠水深
[00:14:54.000 --> 00:14:56.000]  我問船家你怎麼知道夠水深
[00:14:56.000 --> 00:14:57.000]  他說你看一下
[00:14:57.000 --> 00:14:59.000]  這是一個探測儀
[00:14:59.000 --> 00:15:01.000]  可以探測到我們這裡的水有多深
[00:15:01.000 --> 00:15:04.000]  但是昔日的行船
[00:15:04.000 --> 00:15:06.000]  完全沒有這些科技
[00:15:06.000 --> 00:15:08.000]  昔日行船的人
[00:15:08.000 --> 00:15:10.000]  更加倚重一樣的東西
[00:15:10.000 --> 00:15:12.000]  就是日月星辰
[00:15:13.000 --> 00:15:16.000]  聖經很清楚在第二十節的經文告訴我們
[00:15:16.000 --> 00:15:21.000]  太陽和星辰多日不顯露
[00:15:21.000 --> 00:15:27.000]  太陽星辰不顯露
[00:15:27.000 --> 00:15:31.000]  換句話說當他們要知道自己的位置在哪裡
[00:15:31.000 --> 00:15:34.000]  知道自己的方向在哪裡的時候
[00:15:34.000 --> 00:15:37.000]  他們完全一無所知
[00:15:37.000 --> 00:15:41.000]  因為行船者是要靠星空觀日月
[00:15:42.000 --> 00:15:43.000]  看星團
[00:15:43.000 --> 00:15:46.000]  然後才知道自己身處何方
[00:15:46.000 --> 00:15:51.000]  方向有沒有走錯路
[00:15:51.000 --> 00:15:57.000]  但是當日亞歷山大船上的人
[00:15:57.000 --> 00:16:03.000]  心裏面已經失去一切盼望
[00:16:03.000 --> 00:16:06.000]  所以經文很清楚也告訴我們
[00:16:06.000 --> 00:16:09.000]  在經文的第二十一節
[00:16:10.000 --> 00:16:12.000]  眾人多日沒有吃什麼
[00:16:12.000 --> 00:16:16.000]  本來就出來站在第二十節
[00:16:16.000 --> 00:16:19.000]  太陽和星辰多日不顯露
[00:16:19.000 --> 00:16:22.000]  又有狂風大浪吹迫
[00:16:22.000 --> 00:16:25.000]  我們得救的指望都絕了
[00:16:25.000 --> 00:16:29.000]  眾人多日沒有吃什麼
[00:16:29.000 --> 00:16:31.000]  這個就是他們的綱頸
[00:16:31.000 --> 00:16:37.000]  他們因為可能在這個甲板上已經衣衫盡失
[00:16:38.000 --> 00:16:41.000]  甚至連吃的慾望都沒有
[00:16:41.000 --> 00:16:43.000]  因為這些左搖右晃
[00:16:43.000 --> 00:16:46.000]  在船上滾動的動作
[00:16:46.000 --> 00:16:49.000]  令到他們可能吃了也會嘔吐
[00:16:49.000 --> 00:16:53.000]  吃下去的時候也沒有辦法吞煙
[00:16:53.000 --> 00:16:56.000]  我不知道你有沒有這個經驗
[00:16:56.000 --> 00:17:00.000]  我記得早兩年還可以去旅行的時候
[00:17:00.000 --> 00:17:05.000]  我和太太和幾個朋友還去了紐西蘭
[00:17:06.000 --> 00:17:09.000]  去紐西蘭的時候參加一些本地旅行團
[00:17:09.000 --> 00:17:12.000]  有天叫我們去釣龍蝦
[00:17:12.000 --> 00:17:14.000]  我們很開心
[00:17:14.000 --> 00:17:16.000]  釣了就可以做龍蝦餐
[00:17:16.000 --> 00:17:18.000]  但是那天出發的時候
[00:17:18.000 --> 00:17:20.000]  天氣已經不是很好
[00:17:20.000 --> 00:17:23.000]  很奇怪船家就繼續帶我們去
[00:17:23.000 --> 00:17:26.000]  我們心想行不行
[00:17:26.000 --> 00:17:30.000]  既然說可以就去吧
[00:17:30.000 --> 00:17:32.000]  誰知去到的時候
[00:17:32.000 --> 00:17:35.000]  就好像剛才這個描述一樣
[00:17:36.000 --> 00:17:37.000]  大浪吹逼
[00:17:37.000 --> 00:17:40.000]  當然不是得救的指望絕了
[00:17:40.000 --> 00:17:42.000]  釣龍蝦的指望也絕了
[00:17:42.000 --> 00:17:45.000]  因為為什麼呢
[00:17:45.000 --> 00:17:47.000]  還沒握個肝已經想嘔吐了
[00:17:47.000 --> 00:17:52.000]  還沒去玩
[00:17:52.000 --> 00:17:55.000]  還沒開始實踐那個活動
[00:17:55.000 --> 00:18:00.000]  因為腹腹已經不舒服
[00:18:00.000 --> 00:18:04.000]  所以整個行程比我去旅行最深刻的
[00:18:05.000 --> 00:18:06.000]  十分鐘就回程那種
[00:18:06.000 --> 00:18:10.000]  但是給一個非常昂貴的代價
[00:18:10.000 --> 00:18:14.000]  但是亞歷山大船上的人不是去旅行
[00:18:14.000 --> 00:18:18.000]  他們期待是要前往一個地方
[00:18:18.000 --> 00:18:24.000]  但是他們卻是面對著狂風的吹逼
[00:18:24.000 --> 00:18:27.000]  得救的指望也失去
[00:18:27.000 --> 00:18:30.000]  換句話說 性命危擔
[00:18:31.000 --> 00:18:35.000]  就是那個安危是沒有把握
[00:18:35.000 --> 00:18:38.000]  連吃也不敢吃
[00:18:38.000 --> 00:18:43.000]  全部是一個迷惘的處境
[00:18:43.000 --> 00:18:45.000]  失去方向的處境
[00:18:45.000 --> 00:18:48.000]  甚至沒有絕望
[00:18:48.000 --> 00:18:53.000]  頂姐妹這個會不會都是你人生的寫照
[00:18:53.000 --> 00:18:56.000]  很多時候我們都活在這種
[00:18:56.000 --> 00:18:59.000]  被吹逼
[00:19:00.000 --> 00:19:01.000]  但是不由自主
[00:19:01.000 --> 00:19:03.000]  不到我們操控
[00:19:03.000 --> 00:19:08.000]  我們確實已經好像失去了方向
[00:19:08.000 --> 00:19:11.000]  所有人生的計劃
[00:19:11.000 --> 00:19:14.000]  好像已經不能夠再實踐
[00:19:14.000 --> 00:19:19.000]  當你是這樣的時候
[00:19:19.000 --> 00:19:23.000]  當你只是面對著
[00:19:23.000 --> 00:19:26.000]  和這些風浪搏擊的時候
[00:19:26.000 --> 00:19:29.000]  你的態度會是怎麼樣
[00:19:30.000 --> 00:19:36.000]  當人人都在這裡哀聲嘆氣的時候
[00:19:36.000 --> 00:19:40.000]  充滿著這個哀嚎的言語的時候
[00:19:40.000 --> 00:19:45.000]  你會不會都在當中
[00:19:45.000 --> 00:19:49.000]  同樣的已經是被昏倒
[00:19:49.000 --> 00:19:53.000]  同樣的都是一樣失去了這種的
[00:19:53.000 --> 00:19:57.000]  過去所訂立的憧憬
[00:19:58.000 --> 00:20:00.000]  活在迷惘的當中
[00:20:00.000 --> 00:20:03.000]  感謝神
[00:20:03.000 --> 00:20:08.000]  當這一幫人正是失去方寸
[00:20:08.000 --> 00:20:12.000]  當這一幫人仍然在哀嚎
[00:20:12.000 --> 00:20:14.000]  仍然在嘆息
[00:20:14.000 --> 00:20:16.000]  感覺到絕望的時候
[00:20:16.000 --> 00:20:19.000]  聖經告訴我們
[00:20:19.000 --> 00:20:21.000]  保羅很嚴肅地站在他們當中
[00:20:21.000 --> 00:20:25.000]  向他們宣告了一個大喜的訊息
[00:20:26.000 --> 00:20:29.000]  告訴他們他們會得著平安
[00:20:29.000 --> 00:20:35.000]  他們只不過會撞上一個小島
[00:20:35.000 --> 00:20:39.000]  每一個的性命都不會失去
[00:20:39.000 --> 00:20:44.000]  為什麼保羅可以這樣做
[00:20:44.000 --> 00:20:48.000]  聖經很清楚告訴我們
[00:20:48.000 --> 00:20:51.000]  保羅之所以能夠說這一番話
[00:20:51.000 --> 00:20:54.000]  保羅說因為昨天晚上
[00:20:55.000 --> 00:20:57.000]  有使者站在我旁邊
[00:20:57.000 --> 00:21:01.000]  向我說保羅不要害怕
[00:21:01.000 --> 00:21:06.000]  你必定站在該散面前並且與你同船的人
[00:21:06.000 --> 00:21:09.000]  神都賜給你了
[00:21:09.000 --> 00:21:14.000]  保羅之所以能夠發出一個平安的宣告
[00:21:14.000 --> 00:21:18.000]  保羅之所以能夠預告整條船的人
[00:21:18.000 --> 00:21:20.000]  雖然陷在一個迷惘
[00:21:20.000 --> 00:21:22.000]  雖然陷在一個絕望的處境當中
[00:21:23.000 --> 00:21:26.000]  但是他們是得著平安的
[00:21:26.000 --> 00:21:31.000]  但是在一個穩妥的處境之下
[00:21:31.000 --> 00:21:33.000]  他們是能夠登岸的
[00:21:33.000 --> 00:21:37.000]  沒有一個的性命會失去
[00:21:37.000 --> 00:21:43.000]  神對保羅說不要害怕
[00:21:43.000 --> 00:21:45.000]  不要害怕的意思就是
[00:21:45.000 --> 00:21:49.000]  你要從你現在這種心境跳出來
[00:21:50.000 --> 00:21:54.000]  用另一個的角度 用另一個的思想
[00:21:54.000 --> 00:21:58.000]  去接受一個新的引導
[00:21:58.000 --> 00:22:05.000]  神對保羅說你必定站在該散面前
[00:22:05.000 --> 00:22:09.000]  你想想該散在哪裏
[00:22:09.000 --> 00:22:11.000]  該散就在羅馬
[00:22:11.000 --> 00:22:15.000]  如果這條船在這個地方
[00:22:15.000 --> 00:22:19.000]  在菲利基這個地方就已經沉沒的時候
[00:22:20.000 --> 00:22:24.000]  保羅怎樣去該散
[00:22:24.000 --> 00:22:28.000]  怎樣能夠在該散的面前
[00:22:28.000 --> 00:22:35.000]  所以保羅因著神對他所說的話
[00:22:35.000 --> 00:22:38.000]  他大有信心
